Time,PrimT,PrimTSet,HwTSet,ChActive,HwActive,HwTOutlet,ActPow
2018-01-17T19:05:28.622Z,51.4,,54,,,23,
2018-01-17T19:05:38.621Z,,,54,,,23.1,
2018-01-17T19:05:48.621Z,,,54,,,23.2,
2018-01-17T19:05:58.621Z,,,54,,,23.3,
2018-01-17T19:06:08.623Z,51.2,,54,,,23.4,
2018-01-17T19:06:18.624Z,50.9,,54,,,23.6,
2018-01-17T19:06:28.622Z,53,,54,1,0,23.7,43
2018-01-17T19:06:38.622Z,57,,54,,,23.8,33
2018-01-17T19:06:48.788Z,57.7,,54,,,23.8,30
2018-01-17T19:06:58.622Z,57.8,,54,,,23.9,
2018-01-17T19:07:08.622Z,,,54,,,24,29
2018-01-17T19:07:18.624Z,57.7,,54,,,24.2,
2018-01-17T19:07:28.622Z,57.6,,54,,,24.3,30
2018-01-17T19:07:38.625Z,57.4,,54,,,24.3,29
2018-01-17T19:07:48.622Z,57.3,,54,,,24.5,
2018-01-17T19:07:58.956Z,57.2,,54,,,24.5,
2018-01-17T19:08:08.622Z,,,54,,,24.7,
2018-01-17T19:08:18.622Z,57.4,,54,,,24.8,
2018-01-17T19:08:28.622Z,57.7,,54,,,24.8,30
2018-01-17T19:08:38.779Z,58,,54,,,24.9,30
2018-01-17T19:08:48.622Z,58.2,,54,,,25,29
2018-01-17T19:08:58.624Z,58.3,,54,,,25.1,
2018-01-17T19:09:08.622Z,58.4,,54,,,25.1,30
2018-01-17T19:09:18.624Z,58.6,,54,,,25.3,29
2018-01-17T19:09:28.623Z,59,,54,,,25.4,30
2018-01-17T19:09:38.624Z,59.1,,54,,,25.5,
2018-01-17T19:09:48.623Z,59.4,,54,,,25.5,
2018-01-17T19:09:58.623Z,59.6,,54,,,25.6,29
2018-01-17T19:10:08.623Z,59.7,,54,,,25.7,30
2018-01-17T19:10:18.737Z,59.9,,54,,,25.7,
2018-01-17T19:10:28.623Z,60,,54,,,25.9,29
2018-01-17T19:10:38.778Z,,,54,,,26,30
2018-01-17T19:10:48.623Z,60.1,,54,,,26,29
2018-01-17T19:10:58.623Z,60.2,,54,,,26.1,
2018-01-17T19:11:08.622Z,60.4,,54,,,26.2,
2018-01-17T19:11:18.623Z,60.6,,54,,,26.2,30
2018-01-17T19:11:28.622Z,60.7,,54,,,26.3,
2018-01-17T19:11:38.623Z,60.8,,54,,,26.5,29
2018-01-17T19:11:48.623Z,60.9,,54,1,0,26.5,0
2018-01-17T19:11:58.624Z,56.9,,54,,,26.6,
2018-01-17T19:12:08.623Z,55.6,,54,,,26.7,
2018-01-17T19:12:18.623Z,54.6,,54,,,26.8,
2018-01-17T19:12:28.623Z,54.1,,54,,,26.9,
2018-01-17T19:12:38.623Z,53.9,,54,,,26.9,
2018-01-17T19:12:48.623Z,,,54,,,27.1,
2018-01-17T19:12:58.623Z,54,,54,,,27.2,
2018-01-17T19:13:08.623Z,,,54,,,27.2,
2018-01-17T19:13:18.626Z,54.1,,54,,,27.3,
2018-01-17T19:13:28.623Z,54.3,56,54,,,27.4,
2018-01-17T19:13:38.623Z,54.1,,54,,,27.5,
2018-01-17T19:13:48.729Z,53.9,,54,,,27.5,
2018-01-17T19:13:58.626Z,53.6,,54,,,27.7,
2018-01-17T19:14:08.623Z,53.2,,54,,,27.7,
2018-01-17T19:14:18.625Z,52.9,,54,,,27.8,
2018-01-17T19:14:28.630Z,52.8,,54,,,27.9,
2018-01-17T19:14:38.678Z,52.6,,54,,,27.9,
2018-01-17T19:14:48.627Z,52.3,,54,,,28,
2018-01-17T19:14:58.625Z,51.9,,54,,,28,
2018-01-17T19:15:08.628Z,51.8,,54,,,28.1,
2018-01-17T19:15:18.623Z,51.6,,54,,,28.1,
2018-01-17T19:15:29.361Z,51.4,,54,,,28.3,
2018-01-17T19:15:38.623Z,51.2,,54,,,28.3,
2018-01-17T19:15:48.624Z,50.9,,54,,,28.4,
2018-01-17T19:15:58.623Z,50.7,,54,,,28.4,
2018-01-17T19:16:08.623Z,50.5,,54,,,28.5,
2018-01-17T19:16:18.627Z,50.3,,54,,,28.6,
2018-01-17T19:16:28.624Z,50.2,,54,,,28.6,
2018-01-17T19:16:38.724Z,49.9,,54,,,28.6,
2018-01-17T19:16:53.873Z,53.5,,54,1,0,28.7,40
2018-01-17T19:16:58.625Z,56.1,,54,,,28.7,32
2018-01-17T19:17:09.473Z,56.7,,54,,,28.9,29
2018-01-17T19:17:18.625Z,56.9,,54,,,29,30
2018-01-17T19:17:28.624Z,,,54,,,29,29
2018-01-17T19:17:38.624Z,,,54,,,29,30
2018-01-17T19:17:48.624Z,56.8,,54,,,29.1,
2018-01-17T19:17:58.627Z,56.7,,54,,,29.1,
2018-01-17T19:18:08.623Z,56.5,,54,,,29.2,
2018-01-17T19:18:18.625Z,56.4,,54,,,29.2,
2018-01-17T19:18:28.626Z,56.3,,54,,,29.3,29
2018-01-17T19:18:38.624Z,56.4,,54,,,29.3,30
2018-01-17T19:18:48.626Z,56.6,,54,,,29.3,29
2018-01-17T19:18:58.624Z,57,,54,,,29.5,
2018-01-17T19:19:08.624Z,57.1,,54,,,29.5,
2018-01-17T19:19:18.624Z,57.2,,54,,,29.5,
2018-01-17T19:19:28.624Z,57.3,,54,,,29.6,
2018-01-17T19:19:38.892Z,57.4,,54,,,29.6,30
2018-01-17T19:19:48.624Z,57.7,,54,,,29.6,29
2018-01-17T19:19:58.625Z,57.9,55,54,,,29.7,30
2018-01-17T19:20:08.624Z,58,,54,,,29.7,
2018-01-17T19:20:18.624Z,58.1,56,54,,,29.8,29
2018-01-17T19:20:28.626Z,,55,54,,,29.8,30
2018-01-17T19:20:38.624Z,58.2,,54,,,29.8,
2018-01-17T19:20:48.624Z,58.1,56,54,,,30,29
2018-01-17T19:20:58.624Z,58.3,55,54,,,30,30
2018-01-17T19:21:08.627Z,58.2,,54,,,30.1,29
2018-01-17T19:21:18.630Z,58.3,,54,,,30.1,
2018-01-17T19:21:28.624Z,58.4,,54,,,30.2,30
2018-01-17T19:21:38.628Z,58.5,,54,,,30.3,29
2018-01-17T19:21:48.625Z,58.6,,54,,,30.3,30
2018-01-17T19:21:58.625Z,58.7,,54,,,30.4,
2018-01-17T19:22:08.624Z,58.8,,54,,,30.6,29
2018-01-17T19:22:18.930Z,57.6,,54,1,0,30.7,0
2018-01-17T19:22:28.625Z,54.7,,54,,,30.7,
2018-01-17T19:22:38.631Z,52.9,,54,,,30.8,
2018-01-17T19:22:48.686Z,52.7,,54,,,30.9,
2018-01-17T19:22:58.628Z,52.2,,54,,,31,
2018-01-17T19:23:08.625Z,52.1,,54,,,31,
2018-01-17T19:23:18.657Z,,,54,,,31.2,
2018-01-17T19:23:28.624Z,52.2,,54,,,31.3,
2018-01-17T19:23:38.811Z,,,54,,,31.4,
2018-01-17T19:23:48.625Z,52.3,,54,,,31.5,
2018-01-17T19:23:58.625Z,,,54,,,31.5,
2018-01-17T19:24:08.628Z,52.1,,54,,,31.5,
2018-01-17T19:24:18.626Z,51.8,,54,,,31.8,
2018-01-17T19:24:28.625Z,51.5,,54,,,31.8,
2018-01-17T19:24:38.625Z,51.3,,54,,,31.9,
2018-01-17T19:24:48.625Z,51.1,,54,,,31.9,
2018-01-17T19:24:58.626Z,50.9,,54,,,32,
2018-01-17T19:25:08.628Z,50.7,,54,,,32,
2018-01-17T19:25:18.628Z,50.5,,54,,,32.1,
2018-01-17T19:25:28.625Z,50.2,0,54,0,2,32.1,42
2018-01-17T19:25:38.860Z,50.5,,54,,,22.7,71
2018-01-17T19:25:48.625Z,51.8,,54,,,48,71
2018-01-17T19:25:58.625Z,53,,54,,,48.6,96
2018-01-17T19:26:08.629Z,55,,54,,,50.4,95
2018-01-17T19:26:18.627Z,56.3,,54,,,52.3,91
2018-01-17T19:26:28.626Z,57.1,,54,,,53.2,89
2018-01-17T19:26:38.625Z,56.7,,54,0,0,53.4,0
2018-01-17T19:26:48.625Z,56.5,,54,,,53,
2018-01-17T19:27:05.984Z,56.4,,54,,,52.7,
2018-01-17T19:27:08.626Z,,,54,,,52.5,
2018-01-17T19:27:18.745Z,,,54,,,52.3,
2018-01-17T19:27:28.861Z,56.3,,54,,,52.1,
2018-01-17T19:27:38.627Z,57.1,55,54,1,0,51.9,
2018-01-17T19:27:48.629Z,55.9,,54,,,51.7,
2018-01-17T19:27:58.628Z,52.9,,54,,,51.5,
2018-01-17T19:28:08.626Z,50.9,,54,,,51.4,
2018-01-17T19:28:18.626Z,49.9,,54,,,51.1,
2018-01-17T19:28:28.626Z,49.6,,54,,,51,
2018-01-17T19:28:38.688Z,50.2,,54,1,0,50.8,43
2018-01-17T19:28:48.627Z,54.1,,54,,,50.6,31
2018-01-17T19:28:58.629Z,54.5,,54,,,50.4,29
2018-01-17T19:29:08.851Z,54.6,,54,,,50.2,
2018-01-17T19:29:18.743Z,54.7,,54,,,50,
2018-01-17T19:29:28.626Z,55,,54,,,49.8,30
2018-01-17T19:29:38.626Z,55.2,,54,,,49.6,29
2018-01-17T19:29:48.626Z,55.4,54,54,,,49.3,
2018-01-17T19:29:58.626Z,55.5,,54,,,49.1,30
2018-01-17T19:30:08.626Z,,,54,,,48.9,
2018-01-17T19:30:18.629Z,55.4,,54,,,48.8,
2018-01-17T19:30:28.629Z,55.6,,54,,,48.6,
2018-01-17T19:30:38.626Z,56,,54,,,48.4,
2018-01-17T19:30:48.627Z,56.2,,54,,,48.2,29
2018-01-17T19:30:58.627Z,56.3,,54,,,48.1,30
2018-01-17T19:31:08.632Z,56.4,,54,,,47.9,29
2018-01-17T19:31:18.846Z,56.5,,54,,,47.7,30
2018-01-17T19:31:28.626Z,,,54,,,47.6,29
2018-01-17T19:31:38.626Z,56.7,,54,,,47.4,30
2018-01-17T19:31:48.626Z,56.9,,54,,,47.2,30
2018-01-17T19:31:58.626Z,57.1,,54,,,47.1,29
2018-01-17T19:32:09.133Z,57.3,,54,,,46.9,30
2018-01-17T19:32:18.629Z,57.4,,54,,,46.7,29
2018-01-17T19:32:28.626Z,57.7,,54,,,46.6,
2018-01-17T19:32:38.627Z,57.8,,54,,,46.4,
2018-01-17T19:32:48.634Z,57.9,,54,1,0,46.3,0
2018-01-17T19:32:58.633Z,54.8,,54,,,46.1,
2018-01-17T19:33:08.626Z,52.8,,54,,,46,
2018-01-17T19:33:18.695Z,51.5,,54,,,45.8,
2018-01-17T19:33:28.627Z,51.3,,54,,,45.7,
2018-01-17T19:33:38.627Z,51.1,,54,,,45.6,
2018-01-17T19:33:48.627Z,51,,54,,,45.4,
2018-01-17T19:33:58.627Z,51.1,,54,,,45.3,
2018-01-17T19:34:08.628Z,51.2,,54,,,45.2,
2018-01-17T19:34:18.630Z,51.3,,54,,,45,
2018-01-17T19:34:28.626Z,,,54,,,44.9,
2018-01-17T19:34:38.628Z,,,54,,,44.8,
2018-01-17T19:34:48.627Z,51.2,,54,,,44.6,
2018-01-17T19:34:58.629Z,50.9,,54,,,44.4,
2018-01-17T19:35:08.627Z,50.5,,54,,,44.3,
2018-01-17T19:35:18.627Z,50.3,,54,,,44.2,
2018-01-17T19:35:28.843Z,50.1,,54,,,44,
2018-01-17T19:35:38.627Z,49.9,,54,,,43.9,
2018-01-17T19:35:53.647Z,49.7,,54,,,43.8,
2018-01-17T19:35:58.631Z,49.5,,54,,,43.7,
2018-01-17T19:36:08.627Z,49.3,,54,,,43.5,
2018-01-17T19:36:18.627Z,49.1,,54,,,43.4,
2018-01-17T19:36:28.630Z,48.9,,54,,,43.3,
2018-01-17T19:36:38.628Z,48.7,,54,,,43.2,
2018-01-17T19:36:48.627Z,48.5,,54,,,43.1,
2018-01-17T19:36:58.627Z,48.4,,54,,,43,
2018-01-17T19:37:08.630Z,48.2,0,54,0,0,42.8,
2018-01-17T19:37:18.628Z,,,54,,,48.8,
2018-01-17T19:37:33.747Z,48.1,,54,,,48.4,
2018-01-17T19:37:38.628Z,,,54,,,48.2,
2018-01-17T19:37:48.630Z,48,,54,,,48.1,
2018-01-17T19:37:58.628Z,,,54,,,47.9,
2018-01-17T19:38:08.628Z,47.9,54,54,1,0,47.8,
2018-01-17T19:38:18.630Z,49.2,,54,1,0,47.6,43
2018-01-17T19:38:28.630Z,55,,54,,,47.4,29
2018-01-17T19:38:38.627Z,54.9,,54,,,47.3,
2018-01-17T19:38:48.628Z,55,,54,,,47.1,30
2018-01-17T19:38:58.628Z,55.4,53,54,,,47,
2018-01-17T19:39:08.628Z,55.1,,54,,,46.8,
2018-01-17T19:39:18.628Z,54.9,,54,,,46.7,29
2018-01-17T19:39:28.628Z,54.7,,54,,,46.5,30
2018-01-17T19:39:38.628Z,54.6,,54,,,46.4,29
2018-01-17T19:39:48.834Z,54.4,,54,,,46.2,30
2018-01-17T19:39:58.630Z,,,54,,,46.1,29
2018-01-17T19:40:13.717Z,54.5,,54,,,45.9,
2018-01-17T19:40:18.628Z,55,,54,,,45.8,30
2018-01-17T19:40:28.629Z,55.2,,54,,,45.6,
2018-01-17T19:40:38.748Z,55.5,,54,,,45.5,29
2018-01-17T19:40:48.635Z,55.7,,54,,,45.4,30
2018-01-17T19:40:58.628Z,56,,54,,,45.2,
2018-01-17T19:41:08.631Z,56.2,,54,,,45.1,
2018-01-17T19:41:18.629Z,56.4,,54,,,45,29
2018-01-17T19:41:28.628Z,56.7,,54,,,44.9,
2018-01-17T19:41:38.628Z,56.9,,54,,,44.7,30
2018-01-17T19:41:53.690Z,57.1,53,54,,,44.6,29
2018-01-17T19:41:58.629Z,53.8,,54,1,0,44.4,0
2018-01-17T19:42:08.628Z,51.9,,54,,,44.3,
2018-01-17T19:42:18.628Z,50.4,,54,,,44.1,
2018-01-17T19:42:28.629Z,49.9,,54,,,44,
2018-01-17T19:42:38.628Z,49.8,,54,,,43.9,
2018-01-17T19:42:48.628Z,,,54,,,43.8,
2018-01-17T19:42:58.629Z,49.9,0,54,0,0,44.4,44
2018-01-17T19:43:08.628Z,51.5,,54,0,0,49,0
2018-01-17T19:43:18.628Z,51.6,,54,,,49,
2018-01-17T19:43:28.628Z,51.5,,54,,,48.8,
2018-01-17T19:43:43.717Z,51.4,,54,,,48.6,
2018-01-17T19:43:48.632Z,,,54,,,48.5,
2018-01-17T19:43:58.629Z,51.2,53,54,1,0,48.3,
2018-01-17T19:44:08.629Z,53.2,,54,1,0,48.1,42
2018-01-17T19:44:18.643Z,57.6,,54,1,0,48,0
2018-01-17T19:44:28.691Z,53.8,,54,,,47.8,
2018-01-17T19:44:38.629Z,51.9,,54,,,47.6,
2018-01-17T19:44:48.630Z,50.6,,54,,,47.4,
2018-01-17T19:44:58.629Z,49.9,,54,,,47.3,
2018-01-17T19:45:08.629Z,49.3,,54,,,47.1,
2018-01-17T19:45:18.630Z,48.9,54,54,,,46.9,
2018-01-17T19:45:28.629Z,48.4,,54,,,46.7,
2018-01-17T19:45:38.628Z,48.1,53,54,,,46.6,
2018-01-17T19:45:48.628Z,,,54,,,46.4,
2018-01-17T19:45:58.629Z,48.3,,54,,,46.3,
2018-01-17T19:46:13.649Z,48.5,,54,,,46.1,
2018-01-17T19:46:18.644Z,48.4,54,54,,,45.9,
2018-01-17T19:46:28.629Z,48.3,,54,,,45.8,
2018-01-17T19:46:38.630Z,47.9,,54,,,45.7,
2018-01-17T19:46:48.629Z,47.8,,54,,,45.5,
2018-01-17T19:46:58.629Z,47.7,,54,,,45.4,
2018-01-17T19:47:08.629Z,47.6,,54,,,45.2,
2018-01-17T19:47:18.630Z,47.3,,54,,,45.1,
2018-01-17T19:47:28.629Z,47.1,,54,,,45,
2018-01-17T19:47:38.629Z,46.9,,54,,,44.9,
2018-01-17T19:47:58.744Z,46.7,,54,,,44.7,
2018-01-17T19:47:58.794Z,46.5,,54,,,44.6,
2018-01-17T19:48:08.629Z,46.3,,54,,,44.4,
2018-01-17T19:48:18.629Z,46.1,,54,,,44.2,
2018-01-17T19:48:28.629Z,45.9,,54,,,44.1,
2018-01-17T19:48:38.630Z,45.8,53,54,,,44,
2018-01-17T19:48:48.629Z,45.7,54,54,,,43.9,
2018-01-17T19:48:58.634Z,45.6,,54,,,43.7,
2018-01-17T19:49:08.636Z,49.3,,54,1,0,43.6,40
2018-01-17T19:49:18.648Z,52,,54,,,43.5,29
2018-01-17T19:49:28.629Z,52.4,,54,,,43.4,30
2018-01-17T19:49:38.630Z,52.7,,54,,,43.3,
2018-01-17T19:49:53.690Z,52.8,53,54,,,43.2,
2018-01-17T19:49:58.630Z,,,54,,,43,
2018-01-17T19:50:08.630Z,,,54,,,42.9,
2018-01-17T19:50:18.629Z,52.7,,54,,,42.8,29
2018-01-17T19:50:28.635Z,53.3,0,54,0,0,36.4,0
2018-01-17T19:50:38.810Z,52.8,,54,,,24.9,
2018-01-17T19:50:48.629Z,51.4,,54,,,24.8,
2018-01-17T19:50:58.630Z,51.1,,54,,,24.8,
2018-01-17T19:51:08.636Z,51,,54,,,25,
2018-01-17T19:51:18.765Z,50.9,,54,,,25.1,
2018-01-17T19:51:28.630Z,,53,54,1,0,25.3,
2018-01-17T19:51:38.648Z,51.5,,54,1,0,25.5,41
2018-01-17T19:51:48.848Z,55.2,,54,,,25.6,32
2018-01-17T19:51:58.632Z,54.7,,54,,,25.7,29
2018-01-17T19:52:08.635Z,54,,54,,,25.9,30
2018-01-17T19:52:23.752Z,53.8,,54,,,26.1,29
2018-01-17T19:52:28.632Z,53.7,,54,,,26.2,30
2018-01-17T19:52:38.643Z,53.5,,54,,,26.3,29
2018-01-17T19:52:48.633Z,53.4,,54,,,26.5,
2018-01-17T19:52:58.631Z,53.5,,54,,,26.6,
2018-01-17T19:53:08.633Z,53.6,,54,,,26.7,30
2018-01-17T19:53:18.639Z,53.9,,54,,,26.8,29
2018-01-17T19:53:28.941Z,54.3,,54,,,26.9,30
2018-01-17T19:53:38.645Z,54.7,,54,,,27.1,
2018-01-17T19:53:48.645Z,55,,54,,,27.1,30
2018-01-17T19:53:58.855Z,55.3,53,54,1,0,27.2,29
2018-01-17T19:54:08.836Z,55.5,,54,,,27.3,
2018-01-17T19:54:18.634Z,55.7,,54,,,27.3,30
2018-01-17T19:54:28.635Z,56,,54,,,27.4,29
2018-01-17T19:54:38.641Z,56.1,,54,,,27.5,
2018-01-17T19:54:48.648Z,56.2,,54,,,27.5,
2018-01-17T19:54:58.632Z,56.3,,54,,,27.7,30
2018-01-17T19:55:08.632Z,56.4,,54,,,27.7,29
2018-01-17T19:55:18.634Z,56.5,,54,,,27.8,30
2018-01-17T19:55:28.642Z,56.6,,54,,,27.9,29
2018-01-17T19:55:38.630Z,56.7,,54,,,27.9,
2018-01-17T19:55:48.633Z,56.8,,54,,,28,
2018-01-17T19:55:58.631Z,57,,54,,,28,29
2018-01-17T19:56:08.758Z,53.9,,54,1,0,28.1,0
2018-01-17T19:56:18.779Z,51.8,,54,,,28.1,
2018-01-17T19:56:28.631Z,50.9,,54,,,28.3,
2018-01-17T19:56:38.639Z,50.6,,54,,,28.3,
2018-01-17T19:56:48.632Z,50.4,,54,,,28.4,
2018-01-17T19:56:58.631Z,,,54,,,28.4,
2018-01-17T19:57:08.630Z,50.5,,54,,,28.5,
2018-01-17T19:57:18.634Z,50.6,,54,,,28.5,
2018-01-17T19:57:28.631Z,50.7,,54,,,28.6,
2018-01-17T19:57:38.639Z,50.9,,54,,,28.6,
2018-01-17T19:57:48.631Z,,,54,,,28.7,
2018-01-17T19:57:58.633Z,50.6,,54,,,28.7,
2018-01-17T19:58:08.631Z,50.3,,54,,,28.9,
2018-01-17T19:58:18.634Z,49.9,,54,,,28.9,
2018-01-17T19:58:28.631Z,49.7,,54,,,29,
2018-01-17T19:58:38.639Z,49.5,,54,,,29,
2018-01-17T19:58:48.846Z,49.3,52,54,,,29,
2018-01-17T19:58:58.635Z,49.1,,54,,,29.1,
2018-01-17T19:59:08.633Z,48.8,,54,,,29.1,
2018-01-17T19:59:18.632Z,48.6,,54,,,29.2,
2018-01-17T19:59:28.632Z,48.4,,54,,,29.2,
2018-01-17T19:59:38.638Z,48.2,,54,,,29.2,
2018-01-17T19:59:48.634Z,48.1,0,54,0,0,43.3,
2018-01-17T19:59:58.749Z,48,,54,,,41.9,
2018-01-17T20:00:08.631Z,47.9,,54,,,41.8,
2018-01-17T20:00:18.648Z,,,54,,,41.6,
2018-01-17T20:00:28.632Z,,,54,,,41.6,
2018-01-17T20:00:38.638Z,47.8,,54,,,41.4,
2018-01-17T20:00:48.634Z,47.8,52,54,1,0,41.3,
2018-01-17T20:00:58.634Z,52.1,,54,,,41.2,36
2018-01-17T20:01:08.632Z,54.5,,54,,,41.1,30
2018-01-17T20:01:18.635Z,54.7,,54,,,40.8,29
2018-01-17T20:01:28.634Z,,,54,,,40.8,
2018-01-17T20:01:38.636Z,,,54,,,40.6,
2018-01-17T20:01:48.634Z,54.4,,54,,,40.5,30
2018-01-17T20:01:58.632Z,54.3,,54,,,40.4,
2018-01-17T20:02:08.632Z,54,0,54,0,2,40.3,29
2018-01-17T20:02:18.653Z,57.2,,54,0,0,22.1,0
2018-01-17T20:02:28.633Z,53.5,,54,,,22,
2018-01-17T20:02:38.636Z,53.1,,54,,,22,
2018-01-17T20:02:48.632Z,53,,54,,,22.1,
2018-01-17T20:02:58.645Z,52.9,,54,,,22.2,
2018-01-17T20:03:08.634Z,52.8,,54,,,22.5,
2018-01-17T20:03:18.804Z,53.3,51,54,1,0,22.6,
2018-01-17T20:03:28.632Z,48.5,,54,,,22.8,
2018-01-17T20:03:38.636Z,46.9,,54,,,23,
2018-01-17T20:03:53.654Z,46.4,,54,,,23.1,
2018-01-17T20:03:58.635Z,,,54,,,23.3,
2018-01-17T20:04:08.634Z,46.3,,54,,,23.4,
2018-01-17T20:04:18.736Z,46.2,,54,,,23.7,
2018-01-17T20:04:28.632Z,46.3,,54,,,23.8,
2018-01-17T20:04:38.633Z,46.4,,54,,,23.9,
2018-01-17T20:04:48.739Z,,,54,,,24.2,
2018-01-17T20:04:58.642Z,46.6,,54,,,24.3,
2018-01-17T20:05:08.632Z,46.7,,54,,,24.4,
2018-01-17T20:05:18.634Z,,52,54,,,24.5,
2018-01-17T20:05:28.633Z,46.5,51,54,,,24.8,
2018-01-17T20:05:38.638Z,46.4,,54,,,24.8,
2018-01-17T20:05:48.634Z,46.2,,54,,,24.9,
2018-01-17T20:05:58.636Z,45.9,,54,,,25,
2018-01-17T20:06:08.636Z,45.7,,54,,,25.1,
2018-01-17T20:06:18.642Z,45.4,,54,,,25.3,
2018-01-17T20:06:28.633Z,45.2,,54,,,25.4,
2018-01-17T20:06:38.636Z,44.9,,54,1,0,25.4,44
2018-01-17T20:06:48.638Z,50.3,,54,,,25.5,34
2018-01-17T20:06:58.636Z,51.3,,54,,,25.6,29
2018-01-17T20:07:08.633Z,51.7,,54,,,25.7,
2018-01-17T20:07:18.644Z,51.9,,54,,,25.7,
2018-01-17T20:07:28.899Z,51.9,,54,,,25.9,29
2018-01-17T20:07:38.634Z,52,,54,,,26,30
2018-01-17T20:07:48.636Z,51.9,,54,,,26,30
2018-01-17T20:07:58.898Z,,,54,,,26.1,
2018-01-17T20:08:08.633Z,,,54,,,26.2,
2018-01-17T20:08:18.637Z,,,54,,,26.2,
2018-01-17T20:08:28.633Z,52,,54,,,26.3,29
2018-01-17T20:08:38.649Z,52.2,,54,,,26.3,
2018-01-17T20:08:48.632Z,52.6,52,54,,,26.5,30
2018-01-17T20:08:58.637Z,52.8,,54,,,26.6,29
2018-01-17T20:09:08.733Z,53,,54,,,26.6,29
2018-01-17T20:09:18.638Z,53.2,,54,,,26.7,30
2018-01-17T20:09:28.633Z,53.5,,54,,,26.7,29
2018-01-17T20:09:38.635Z,54,,54,,,26.8,
2018-01-17T20:09:48.635Z,54.1,,54,,,26.9,
2018-01-17T20:09:58.635Z,54.4,,54,,,26.9,
2018-01-17T20:10:08.633Z,54.6,,54,,,27.1,
2018-01-17T20:10:18.636Z,54.7,,54,,,27.1,
2018-01-17T20:10:28.633Z,54.9,,54,,,27.2,
2018-01-17T20:10:38.633Z,55,,54,,,27.2,29
2018-01-17T20:10:48.633Z,55.1,,54,,,27.3,30
2018-01-17T20:10:58.636Z,55.2,,54,,,27.4,
2018-01-17T20:11:08.829Z,55.4,,54,,,27.4,29
2018-01-17T20:11:18.637Z,55.5,,54,,,27.5,
2018-01-17T20:11:28.634Z,55.7,,54,,,27.5,
2018-01-17T20:11:38.633Z,,,54,,,27.7,
2018-01-17T20:11:48.637Z,53.8,,54,1,0,27.7,0
2018-01-17T20:11:58.829Z,51.9,,54,,,27.8,
2018-01-17T20:12:08.634Z,50.4,,54,,,27.8,
2018-01-17T20:12:18.635Z,49.8,,54,,,27.9,
2018-01-17T20:12:28.633Z,49.6,,54,,,27.9,
2018-01-17T20:12:38.636Z,,,54,,,28,
2018-01-17T20:12:48.635Z,,,54,,,28,
2018-01-17T20:12:58.635Z,49.7,,54,,,28.1,
2018-01-17T20:13:08.634Z,49.8,,54,,,28.3,
2018-01-17T20:13:18.638Z,49.9,,54,,,28.3,
2018-01-17T20:13:28.634Z,,,54,,,28.3,
2018-01-17T20:13:38.633Z,49.8,,54,,,28.4,
2018-01-17T20:13:49.180Z,49.6,,54,,,28.4,
2018-01-17T20:13:58.633Z,49.3,,54,,,28.4,
2018-01-17T20:14:08.682Z,48.9,,54,,,28.5,
2018-01-17T20:14:18.634Z,48.8,,54,,,28.6,
2018-01-17T20:14:28.636Z,48.6,,54,,,28.6,
2018-01-17T20:14:38.878Z,48.3,,54,,,28.6,
2018-01-17T20:14:48.900Z,47.9,,54,,,28.7,
2018-01-17T20:14:58.637Z,47.8,,54,,,28.9,
2018-01-17T20:15:08.642Z,47.6,,54,,,28.9,
2018-01-17T20:15:18.638Z,47.3,,54,,,29,
2018-01-17T20:15:28.638Z,47.2,,54,,,29,
2018-01-17T20:15:38.637Z,47,,54,,,29.1,
2018-01-17T20:15:48.638Z,46.9,,54,,,29.2,
2018-01-17T20:15:58.634Z,46.8,,54,,,29.2,
2018-01-17T20:16:08.869Z,46.7,,54,,,29.3,
2018-01-17T20:16:18.634Z,46.5,,54,,,29.5,
2018-01-17T20:16:28.634Z,46.4,,54,,,29.5,
2018-01-17T20:16:38.637Z,46.2,,54,,,29.5,
2018-01-17T20:16:48.639Z,46,,54,,,29.6,
2018-01-17T20:16:58.641Z,47.3,,54,1,0,29.6,44
2018-01-17T20:17:08.873Z,51.2,,54,,,29.7,35
2018-01-17T20:17:18.635Z,52.2,,54,,,29.7,29
2018-01-17T20:17:28.634Z,52.4,,54,,,29.7,
2018-01-17T20:17:38.636Z,,,54,,,29.8,30
2018-01-17T20:17:48.634Z,,,54,,,29.8,29
2018-01-17T20:17:58.636Z,,,54,,,30,
2018-01-17T20:18:08.639Z,52.3,,54,,,30,
2018-01-17T20:18:18.636Z,52.2,,54,,,30.1,
2018-01-17T20:18:28.634Z,52.1,,54,,,30.1,30
2018-01-17T20:18:38.636Z,,,54,,,30.1,29
2018-01-17T20:18:48.816Z,52.2,,54,,,30.2,30
2018-01-17T20:18:58.635Z,52.4,,54,,,30.2,
2018-01-17T20:19:08.634Z,52.7,,54,,,30.2,
2018-01-17T20:19:18.637Z,53,,54,,,30.3,29
2018-01-17T20:19:28.637Z,53.1,,54,,,30.3,30
2018-01-17T20:19:38.638Z,53.3,,54,,,30.3,
2018-01-17T20:19:48.635Z,53.6,,54,,,30.4,29
2018-01-17T20:19:58.636Z,53.8,,54,,,30.4,30
2018-01-17T20:20:08.638Z,53.9,,54,,,30.4,29
2018-01-17T20:20:18.638Z,54,,54,,,30.6,
2018-01-17T20:20:28.636Z,,,54,,,30.6,30
2018-01-17T20:20:38.636Z,54.1,,54,,,30.6,29
