Time,ChActive,HwActive,ActPow,PrimTSet,HwTSet,HwTOutlet,PrimT
2018-01-16T20:33:28.425Z,,,39,,54,49.2,56.2
2018-01-16T20:33:38.503Z,,,,,54,49,56.6
2018-01-16T20:33:48.423Z,,,41,,54,48.8,57
2018-01-16T20:33:58.423Z,,,42,,54,48.6,57.3
2018-01-16T20:34:08.638Z,,,,,54,48.5,57.7
2018-01-16T20:34:18.424Z,,,,,54,48.3,58
2018-01-16T20:34:28.423Z,,,43,,54,48.2,58.1
2018-01-16T20:34:38.513Z,,,,,54,48.1,58.3
2018-01-16T20:34:48.423Z,,,,,54,47.9,58.4
2018-01-16T20:34:58.427Z,,,44,,54,47.7,58.3
2018-01-16T20:35:08.423Z,,,45,,54,47.6,
2018-01-16T20:35:18.425Z,,,,,54,47.5,58.4
2018-01-16T20:35:28.423Z,,,,,54,47.3,58.6
2018-01-16T20:35:38.551Z,,,46,,54,47.2,58.8
2018-01-16T20:35:48.430Z,,,46,,54,47,59
2018-01-16T20:35:58.424Z,,,,,54,46.9,59.3
2018-01-16T20:36:08.424Z,,,,,54,46.8,59.6
2018-01-16T20:36:18.424Z,,,,,54,46.6,59.7
2018-01-16T20:36:28.424Z,,,,,54,46.5,59.9
2018-01-16T20:36:38.694Z,,,,,54,46.3,60.1
2018-01-16T20:36:48.424Z,,,44,,54,46.2,60.2
2018-01-16T20:36:58.424Z,,,43,,54,46.1,
2018-01-16T20:37:08.424Z,,,42,,54,46,
2018-01-16T20:37:18.424Z,,,40,,54,45.9,
2018-01-16T20:37:28.430Z,,,39,,54,45.8,60.1
2018-01-16T20:37:38.503Z,,,38,,54,45.6,
2018-01-16T20:37:48.424Z,,,,,54,45.5,
2018-01-16T20:37:58.424Z,,,37,,54,45.4,
2018-01-16T20:38:08.424Z,,,36,,54,45.3,
2018-01-16T20:38:18.424Z,,,35,,54,45.2,
2018-01-16T20:38:28.424Z,,,34,,54,45.1,
2018-01-16T20:38:38.514Z,,,33,,54,45,
2018-01-16T20:38:48.424Z,,,,,54,44.9,
2018-01-16T20:38:58.424Z,,,32,,54,44.8,
2018-01-16T20:39:08.426Z,,,31,,54,44.7,60
2018-01-16T20:39:18.426Z,,,,,54,44.6,
2018-01-16T20:39:28.425Z,,,,,54,44.4,60.1
2018-01-16T20:39:38.515Z,,,30,,54,44.3,
2018-01-16T20:39:48.424Z,,,29,,54,44.2,60
2018-01-16T20:39:58.424Z,,,30,,54,44.1,
2018-01-16T20:40:08.424Z,,,29,,54,44,60.1
2018-01-16T20:40:18.424Z,,,,,54,43.9,
2018-01-16T20:40:28.425Z,,,,,54,43.8,
2018-01-16T20:40:38.732Z,,,,61,54,43.8,
2018-01-16T20:40:48.425Z,,,,,54,43.7,
2018-01-16T20:40:58.424Z,,,30,,54,43.6,60.2
2018-01-16T20:41:08.425Z,,,29,,54,43.5,
2018-01-16T20:41:18.424Z,,,30,,54,43.4,
2018-01-16T20:41:28.424Z,,,,,54,43.3,
2018-01-16T20:41:38.505Z,,,,,54,43.3,60.4
2018-01-16T20:41:48.427Z,,,29,,54,43.2,
2018-01-16T20:41:58.425Z,,,,,54,43.1,
2018-01-16T20:42:08.424Z,,,30,,54,43.1,60.5
2018-01-16T20:42:18.658Z,,,29,,54,43,
2018-01-16T20:42:28.429Z,,,30,,54,42.9,
2018-01-16T20:42:38.505Z,,,29,,54,42.8,60.6
2018-01-16T20:42:48.424Z,,,,,54,42.8,
2018-01-16T20:42:58.424Z,,,,,54,42.7,60.7
2018-01-16T20:43:08.425Z,,,30,,54,42.6,
2018-01-16T20:43:18.425Z,,,,,54,42.6,
2018-01-16T20:43:28.425Z,,,29,,54,42.5,60.8
2018-01-16T20:43:38.520Z,,,,,54,42.4,60.9
2018-01-16T20:43:48.426Z,,,,,54,42.3,
2018-01-16T20:43:58.426Z,,,30,,54,42.3,61.1
2018-01-16T20:44:08.425Z,,,29,,54,42.2,
2018-01-16T20:44:18.425Z,,,30,,54,42.2,61.2
2018-01-16T20:44:28.430Z,,,29,,54,42.1,
2018-01-16T20:44:38.519Z,,,,,54,42,61.3
2018-01-16T20:44:48.426Z,,,,,54,42,
2018-01-16T20:44:58.425Z,,,,,54,41.9,
2018-01-16T20:45:08.425Z,,,,,54,41.9,61.4
2018-01-16T20:45:18.525Z,,,,,54,41.8,61.5
2018-01-16T20:45:28.429Z,,,,,54,41.8,
2018-01-16T20:45:38.516Z,,,30,,54,41.7,
2018-01-16T20:45:48.425Z,,,,,54,41.6,61.6
2018-01-16T20:45:58.426Z,,,29,,54,41.6,
2018-01-16T20:46:08.426Z,,,,,54,41.5,61.8
2018-01-16T20:46:18.425Z,,,30,,54,41.5,
2018-01-16T20:46:28.429Z,,,29,,54,41.4,61.9
2018-01-16T20:46:38.506Z,,,30,,54,41.4,
2018-01-16T20:46:48.425Z,,,29,,54,41.3,
2018-01-16T20:46:58.425Z,,,29,,54,41.2,62
2018-01-16T20:47:08.426Z,,,,,54,41.2,
2018-01-16T20:47:18.426Z,,,30,,54,41.2,
2018-01-16T20:47:28.426Z,,,,,54,41.1,62.1
2018-01-16T20:47:38.506Z,,,29,,54,41.1,62.2
2018-01-16T20:47:48.426Z,,,30,,54,41.1,
2018-01-16T20:47:58.426Z,,,,,54,40.9,
2018-01-16T20:48:08.426Z,,,,,54,40.9,62.4
2018-01-16T20:48:18.426Z,,,29,,54,40.9,
2018-01-16T20:48:28.426Z,,,30,,54,40.8,62.5
2018-01-16T20:48:38.506Z,,,29,,54,40.8,
2018-01-16T20:48:48.427Z,,,30,,54,40.8,
2018-01-16T20:48:58.426Z,,,29,,54,40.7,62.6
2018-01-16T20:49:08.426Z,,,30,,54,40.7,
2018-01-16T20:49:18.431Z,,,29,,54,40.6,62.7
2018-01-16T20:49:28.429Z,,,30,,54,40.6,
2018-01-16T20:49:38.506Z,,,,,54,40.6,62.8
2018-01-16T20:49:48.430Z,,,,,54,40.5,
2018-01-16T20:49:58.426Z,,,,,54,40.5,
2018-01-16T20:50:08.430Z,,,29,,54,40.4,62.9
2018-01-16T20:50:18.567Z,,,30,,54,40.4,
2018-01-16T20:50:28.426Z,,,29,,54,40.3,63.1
2018-01-16T20:50:38.714Z,,,,,54,40.3,
2018-01-16T20:50:48.426Z,,,30,,54,40.2,63.2
2018-01-16T20:50:58.426Z,,,,,54,40.2,
2018-01-16T20:51:08.432Z,,,29,,54,40.1,63.3
2018-01-16T20:51:18.427Z,0,0,0,0,54,49.8,63.5
2018-01-16T20:51:28.428Z,,,,,54,49.2,63.9
2018-01-16T20:51:38.508Z,,,,,54,49,63.6
2018-01-16T20:51:48.426Z,,,,,54,48.8,63.4
2018-01-16T20:51:58.427Z,,,,,54,48.6,63.3
2018-01-16T20:52:08.426Z,,,,,54,48.5,63.2
2018-01-16T20:52:18.426Z,1,0,,62,54,48.3,62.9
2018-01-16T20:52:28.428Z,1,0,0,62,54,48.1,59.8
2018-01-16T20:52:38.534Z,,,,,54,48,57.8
2018-01-16T20:52:48.429Z,,,,,54,47.8,57.2
2018-01-16T20:52:58.427Z,,,,,54,47.7,57.1
2018-01-16T20:53:08.426Z,,,,,54,47.5,56.9
2018-01-16T20:53:18.426Z,,,,,54,47.4,56.6
2018-01-16T20:53:28.427Z,,,,,54,47.2,56.3
2018-01-16T20:53:38.566Z,,,,,54,47,56.2
2018-01-16T20:53:48.426Z,,,,,54,46.9,56
2018-01-16T20:53:58.522Z,1,0,44,,54,46.7,57.6
2018-01-16T20:54:08.426Z,,,33,,54,46.6,60.6
2018-01-16T20:54:18.430Z,,,30,,54,46.5,60.8
2018-01-16T20:54:28.429Z,,,,,54,46.3,60.7
2018-01-16T20:54:38.778Z,,,29,,54,46.2,60.6
2018-01-16T20:54:48.438Z,,,30,,54,46,60.5
2018-01-16T20:54:58.445Z,,,29,,54,45.9,
2018-01-16T20:55:08.430Z,,,,,54,45.7,
2018-01-16T20:55:18.429Z,,,30,,54,45.6,
2018-01-16T20:55:28.429Z,,,29,,54,45.5,60.6
2018-01-16T20:55:38.549Z,,,,,54,45.3,60.7
2018-01-16T20:55:48.435Z,,,,,54,45.2,60.8
2018-01-16T20:55:58.427Z,,,,,54,45.1,60.9
2018-01-16T20:56:08.428Z,,,29,,54,45,60.9
2018-01-16T20:56:18.513Z,,,30,,54,44.9,61.1
2018-01-16T20:56:28.427Z,,,,,54,44.8,
2018-01-16T20:56:38.518Z,,,29,,54,44.6,61.2
2018-01-16T20:56:48.432Z,,,,,54,44.4,61.3
2018-01-16T20:56:58.438Z,,,30,,54,44.3,61.5
2018-01-16T20:57:08.437Z,,,29,,54,44.2,61.6
2018-01-16T20:57:18.430Z,,,,,54,44.1,61.8
2018-01-16T20:57:28.554Z,,,,,54,44,61.9
2018-01-16T20:57:38.985Z,,,30,,54,43.9,62
2018-01-16T20:57:48.430Z,,,29,,54,43.8,
2018-01-16T20:57:58.713Z,,,30,,54,43.8,62.1
2018-01-16T20:58:08.553Z,,,29,,54,43.7,
2018-01-16T20:58:18.436Z,,,,,54,43.6,62.2
2018-01-16T20:58:28.430Z,,,30,,54,43.5,
2018-01-16T20:58:38.544Z,,,,,54,43.4,62.4
2018-01-16T20:58:48.428Z,,,,,54,43.3,62.5
2018-01-16T20:58:58.624Z,,,29,,54,43.2,
2018-01-16T20:59:08.428Z,,,,,54,43.2,62.6
2018-01-16T20:59:18.427Z,,,30,,54,43.1,62.7
2018-01-16T20:59:28.429Z,,,,,54,43,62.8
2018-01-16T20:59:38.507Z,,,,,54,42.9,
2018-01-16T20:59:48.428Z,,,29,,54,42.8,62.9
2018-01-16T20:59:58.434Z,,,29,,54,42.7,63.1
2018-01-16T21:00:08.427Z,,,,,54,42.7,
2018-01-16T21:00:18.428Z,,,,,54,42.6,63.2
2018-01-16T21:00:28.429Z,,,30,,54,42.6,63.3
2018-01-16T21:00:38.552Z,,,29,,54,42.5,
2018-01-16T21:00:48.428Z,,,30,,54,42.4,63.4
2018-01-16T21:00:58.428Z,,,29,,54,42.3,63.5
2018-01-16T21:01:08.428Z,,,,,54,42.3,
2018-01-16T21:01:18.432Z,,,,,54,42.2,63.6
2018-01-16T21:01:28.429Z,,,,,54,42.1,
2018-01-16T21:01:38.539Z,,,,,54,42.1,63.8
2018-01-16T21:01:53.640Z,,,,,54,42,
2018-01-16T21:01:58.429Z,,,,,54,41.9,63.9
2018-01-16T21:02:08.440Z,,,29,,54,41.9,64
2018-01-16T21:02:18.428Z,,,30,,54,41.8,64.1
2018-01-16T21:02:28.458Z,,,,,54,41.8,
2018-01-16T21:02:38.561Z,,,,,54,41.7,64.2
2018-01-16T21:02:48.433Z,,,,,54,41.6,
2018-01-16T21:02:58.430Z,,,29,,54,41.6,64.4
2018-01-16T21:03:08.433Z,,,30,,54,41.5,
2018-01-16T21:03:18.429Z,,,29,,54,41.5,64.5
2018-01-16T21:03:28.462Z,,,30,,54,41.4,64.6
2018-01-16T21:03:38.642Z,,,29,,54,41.4,
2018-01-16T21:03:48.437Z,,,30,,54,41.3,64.7
2018-01-16T21:03:58.434Z,,,29,,54,41.3,
2018-01-16T21:04:08.447Z,,,30,,54,41.2,64.8
2018-01-16T21:04:18.466Z,,,29,,54,41.2,
2018-01-16T21:04:28.435Z,,,,,54,41.1,64.9
2018-01-16T21:04:38.708Z,,,29,,54,41.1,65.1
2018-01-16T21:04:48.429Z,,,30,,54,40.9,
2018-01-16T21:04:58.435Z,,,29,,54,40.9,65.2
2018-01-16T21:05:08.442Z,,,30,,54,40.8,
2018-01-16T21:05:18.430Z,,,29,,54,40.8,
2018-01-16T21:05:28.430Z,,,30,,54,40.8,65.3
2018-01-16T21:05:38.567Z,,,,,54,40.7,65.4
2018-01-16T21:05:48.440Z,,,29,,54,40.7,
2018-01-16T21:05:58.429Z,,,,,54,40.6,65.5
2018-01-16T21:06:08.625Z,,,30,,54,40.6,
2018-01-16T21:06:18.545Z,,,,,54,40.5,65.6
2018-01-16T21:06:28.435Z,,,29,,54,40.5,
2018-01-16T21:06:38.628Z,,,,,54,40.5,65.8
2018-01-16T21:06:48.428Z,,,30,,54,40.4,
2018-01-16T21:06:58.429Z,,,,,54,40.4,65.9
2018-01-16T21:07:08.430Z,,,30,,54,40.4,
2018-01-16T21:07:18.826Z,1,0,0,,54,40.3,62.9
2018-01-16T21:07:28.430Z,,,,,54,40.3,61.4
2018-01-16T21:07:38.520Z,,,,,54,40.3,60.6
2018-01-16T21:07:53.482Z,,,,,54,40.2,60.2
2018-01-16T21:07:58.431Z,,,,,54,40.2,60.1
2018-01-16T21:08:08.446Z,,,,,54,40.2,60
2018-01-16T21:08:18.429Z,,,,,54,40.1,59.9
2018-01-16T21:08:28.430Z,,,,,54,40.1,59.8
2018-01-16T21:08:38.798Z,,,,,54,40,59.7
2018-01-16T21:08:48.432Z,,,,,54,40,59.5
2018-01-16T21:08:58.430Z,,,,,54,40,59.1
2018-01-16T21:09:08.429Z,,,,,54,39.9,58.7
2018-01-16T21:09:18.429Z,,,,,54,39.9,58.4
2018-01-16T21:09:28.494Z,,,,,54,39.9,58.2
2018-01-16T21:09:44.023Z,,,,,54,39.9,58
2018-01-16T21:09:48.467Z,,,,,54,39.8,57.8
2018-01-16T21:09:58.436Z,0,2,35,0,54,34,57.7
2018-01-16T21:10:08.949Z,0,0,0,,54,57.7,56.1
2018-01-16T21:10:18.512Z,,,,,54,57.7,56.2
2018-01-16T21:10:28.438Z,,,,,54,57.4,
2018-01-16T21:10:38.615Z,,,,,54,57.1,56.1
2018-01-16T21:10:48.434Z,,,,,54,56.7,
2018-01-16T21:10:58.445Z,,,,,54,56.4,56
2018-01-16T21:11:08.438Z,1,0,,62,54,55.9,56.4
2018-01-16T21:11:18.461Z,,,36,,54,55.6,61.5
2018-01-16T21:11:28.441Z,,,30,,54,55.2,63.5
2018-01-16T21:11:38.575Z,0,2,0,0,54,47.7,63.1
2018-01-16T21:11:48.491Z,0,0,,,54,30.2,63.6
2018-01-16T21:11:58.460Z,,,,,54,30,60.6
2018-01-16T21:12:08.449Z,,,,,54,30.1,60.5
2018-01-16T21:12:18.457Z,,,,,54,30.1,60.2
2018-01-16T21:12:28.437Z,,,,,54,30.2,60.1
2018-01-16T21:12:38.618Z,,,,,54,30.6,
2018-01-16T21:12:48.438Z,1,0,45,62,54,30.8,60
2018-01-16T21:12:58.467Z,,,32,,54,31,62.5
2018-01-16T21:13:08.462Z,,,30,,54,31.3,62.7
2018-01-16T21:13:18.434Z,,,30,,54,31.5,61.9
2018-01-16T21:13:28.486Z,,,,,54,31.8,61.3
2018-01-16T21:13:43.631Z,,,30,,54,31.9,60.8
2018-01-16T21:13:48.437Z,,,29,,54,32.1,60.5
2018-01-16T21:13:58.525Z,,,30,,54,32.2,60.2
2018-01-16T21:14:08.431Z,,,29,,54,32.3,60.4
2018-01-16T21:14:18.442Z,,,,,54,32.4,60.5
2018-01-16T21:14:28.706Z,,,30,,54,32.5,60.7
2018-01-16T21:14:38.821Z,,,,,54,32.6,60.9
2018-01-16T21:14:48.624Z,,,29,,54,32.7,61.1
2018-01-16T21:15:03.553Z,,,30,,54,32.8,61.2
2018-01-16T21:15:14.079Z,,,29,,54,32.8,61.3
2018-01-16T21:15:18.932Z,,,,,54,32.9,61.4
2018-01-16T21:15:28.434Z,,,,,54,33.1,61.5
2018-01-16T21:15:38.565Z,,,30,,54,33.1,61.6
2018-01-16T21:15:48.435Z,,,29,,54,33.2,61.8
2018-01-16T21:15:58.480Z,,,30,,54,33.3,61.9
2018-01-16T21:16:08.713Z,,,,,54,33.3,62.1
2018-01-16T21:16:18.437Z,,,,,54,33.4,62.2
2018-01-16T21:16:28.695Z,,,29,,54,33.4,62.4
2018-01-16T21:16:39.173Z,,,,,54,33.5,62.5
2018-01-16T21:16:48.505Z,,,,,54,33.5,62.6
2018-01-16T21:16:59.140Z,,,30,,54,33.6,
2018-01-16T21:17:08.434Z,,,29,,54,33.6,62.7
2018-01-16T21:17:28.476Z,,,30,,54,33.7,
2018-01-16T21:17:28.636Z,,,,,54,33.7,62.8
2018-01-16T21:17:38.601Z,,,29,,54,33.7,
2018-01-16T21:17:48.432Z,,,,,54,33.8,62.9
2018-01-16T21:17:58.435Z,,,30,,54,33.8,63.1
2018-01-16T21:18:08.433Z,,,29,,54,33.9,63.2
2018-01-16T21:18:18.696Z,,,30,,54,33.9,63.3
2018-01-16T21:18:28.433Z,,,29,,54,33.9,
2018-01-16T21:18:38.634Z,,,,,54,33.9,63.4
2018-01-16T21:18:48.432Z,,,,,54,34,63.5
2018-01-16T21:18:58.431Z,,,30,,54,34,63.6
2018-01-16T21:19:08.435Z,,,,,54,34,63.8
2018-01-16T21:19:18.469Z,,,,,54,34,
2018-01-16T21:19:28.432Z,,,29,,54,34.1,63.9
2018-01-16T21:19:38.982Z,,,,,54,34.1,
2018-01-16T21:19:48.431Z,,,,,54,34.1,64
2018-01-16T21:19:58.438Z,,,30,,54,34.2,64.1
2018-01-16T21:20:08.432Z,,,,,54,34.2,64.2
2018-01-16T21:20:18.434Z,,,29,,54,34.2,
2018-01-16T21:20:28.442Z,,,30,,54,34.3,64.4
2018-01-16T21:20:38.583Z,,,,,54,34.3,64.5
2018-01-16T21:20:48.432Z,,,29,,54,34.3,
2018-01-16T21:20:58.431Z,,,,,54,34.3,64.6
2018-01-16T21:21:09.412Z,,,,,54,34.4,
2018-01-16T21:21:18.432Z,,,,,54,34.4,64.7
2018-01-16T21:21:28.432Z,,,,,54,34.4,64.8
2018-01-16T21:21:38.876Z,,,30,,54,34.4,64.9
2018-01-16T21:21:48.476Z,,,29,,54,34.5,
2018-01-16T21:21:59.005Z,,,30,,54,34.5,65.1
2018-01-16T21:22:08.433Z,,,29,,54,34.5,65.2
2018-01-16T21:22:18.445Z,,,,,54,34.6,
2018-01-16T21:22:28.434Z,,,30,,54,34.6,65.3
2018-01-16T21:22:38.607Z,,,29,,,,
2018-01-16T21:22:48.448Z,,,,,54,34.7,65.4
2018-01-16T21:22:58.432Z,,,,,54,34.7,65.5
2018-01-16T21:23:08.433Z,,,,,54,34.7,
2018-01-16T21:23:18.443Z,,,,,54,34.8,65.6
2018-01-16T21:23:28.431Z,,,30,,54,34.8,
2018-01-16T21:23:38.525Z,,,,,54,34.8,65.8
2018-01-16T21:23:48.433Z,,,,,54,34.9,
2018-01-16T21:23:58.486Z,0,2,29,0,54,52.5,66
2018-01-16T21:24:08.435Z,0,0,0,,54,33.5,68
2018-01-16T21:24:18.467Z,,,,,54,33.4,66.1
2018-01-16T21:24:28.757Z,,,,,54,33.5,65.9
2018-01-16T21:24:38.568Z,,,,,54,33.7,65.6
2018-01-16T21:24:48.467Z,,,,,54,33.8,65.5
2018-01-16T21:24:58.719Z,,,,,54,33.9,65.4
2018-01-16T21:25:08.435Z,1,0,,62,54,33.9,64.1
2018-01-16T21:25:18.608Z,,,,,54,34,59.7
2018-01-16T21:25:28.436Z,,,,,54,34.1,59.1
2018-01-16T21:25:38.810Z,,,,,54,34.1,
2018-01-16T21:25:48.690Z,,,,,54,34.2,59
2018-01-16T21:25:58.447Z,,,,,54,34.3,58.8
2018-01-16T21:26:08.484Z,,,,,54,34.3,58.4
2018-01-16T21:26:18.605Z,,,,,54,34.3,58.2
2018-01-16T21:26:28.786Z,,,,,54,34.3,
2018-01-16T21:26:38.650Z,,,,,54,34.4,58
2018-01-16T21:26:58.676Z,,,,,54,34.4,57.7
2018-01-16T21:26:59.007Z,,,,,54,34.5,57.2
2018-01-16T21:27:08.438Z,,,,,54,34.5,56.9
2018-01-16T21:27:18.440Z,,,,,54,34.6,56.6
2018-01-16T21:27:28.440Z,,,,,54,34.6,56.4
2018-01-16T21:27:38.561Z,,,,,54,34.6,56.2
2018-01-16T21:27:48.436Z,,,,,54,34.6,56.1
2018-01-16T21:27:58.438Z,,,,,54,34.7,55.9
2018-01-16T21:28:08.459Z,1,0,38,,54,34.7,59.9
2018-01-16T21:28:18.434Z,,,30,,54,34.7,61.4
2018-01-16T21:28:28.455Z,,,29,,54,34.7,61.3
2018-01-16T21:28:38.845Z,,,30,,54,34.7,61.2
2018-01-16T21:28:48.439Z,0,2,0,0,54,44.2,61.5
2018-01-16T21:28:58.460Z,0,0,0,,54,21.1,62.8
2018-01-16T21:29:08.445Z,,,,,54,20.9,56.4
2018-01-16T21:29:19.212Z,,,,,54,20.9,
2018-01-16T21:29:28.444Z,,,,,54,21.1,56.3
2018-01-16T21:29:38.831Z,,,,,54,21.2,56.2
2018-01-16T21:29:48.451Z,,,,,54,21.3,
2018-01-16T21:29:58.436Z,1,0,,62,54,21.6,56.1
2018-01-16T21:30:08.661Z,1,0,38,,54,21.7,60.1
2018-01-16T21:30:18.534Z,,,29,,54,21.9,62.5
2018-01-16T21:30:28.451Z,,,29,,54,22.1,61.2
2018-01-16T21:30:38.876Z,,,29,61,54,22.2,60.8
2018-01-16T21:30:48.458Z,,,,,54,22.4,60.5
2018-01-16T21:30:58.451Z,,,30,,54,22.5,60.2
2018-01-16T21:31:08.488Z,,,,,54,22.6,60
2018-01-16T21:31:18.595Z,,,29,,54,22.8,60.2
2018-01-16T21:31:29.224Z,,,30,,54,23,60.5
2018-01-16T21:31:39.177Z,,,29,,54,23.1,60.6
2018-01-16T21:31:48.439Z,,,,,54,23.2,
2018-01-16T21:31:58.438Z,,,30,,54,23.3,60.7
2018-01-16T21:32:08.592Z,,,,,54,23.4,60.8
2018-01-16T21:32:18.438Z,,,,,54,23.6,
2018-01-16T21:32:28.439Z,,,,,54,23.7,60.9
2018-01-16T21:32:38.943Z,,,29,,54,23.9,61.1
2018-01-16T21:32:48.724Z,,,30,,54,24,61.2
2018-01-16T21:33:03.542Z,,,,,54,24,61.4
2018-01-16T21:33:08.591Z,,,29,,54,24.3,61.5
2018-01-16T21:33:18.437Z,,,,,54,24.4,61.6
2018-01-16T21:33:28.437Z,,,,,54,24.5,61.8
2018-01-16T21:33:38.637Z,,,,,54,24.7,61.9
2018-01-16T21:33:48.449Z,,,29,,54,24.8,62
2018-01-16T21:34:00.490Z,,,,,54,24.8,62.1
2018-01-16T21:34:08.589Z,,,,,54,24.9,
2018-01-16T21:34:18.451Z,,,,,54,25,
2018-01-16T21:34:28.442Z,,,,,54,25.1,62.2
2018-01-16T21:34:38.581Z,,,30,,54,25.3,
2018-01-16T21:34:48.441Z,,,,,54,25.4,62.4
2018-01-16T21:34:58.455Z,,,,,54,25.5,
2018-01-16T21:35:08.451Z,,,29,,54,25.6,62.5
2018-01-16T21:35:18.443Z,,,30,,54,25.7,
2018-01-16T21:35:28.439Z,,,,,54,25.9,
2018-01-16T21:35:38.549Z,,,,,54,25.9,62.6
2018-01-16T21:35:48.438Z,,,,,54,26,
2018-01-16T21:35:58.439Z,,,,,54,26.1,62.7
2018-01-16T21:36:08.443Z,,,29,,54,26.2,62.8
2018-01-16T21:36:26.994Z,,,,,54,26.3,
2018-01-16T21:36:28.441Z,,,30,,54,26.5,
2018-01-16T21:36:45.747Z,,,29,,54,26.6,62.9
2018-01-16T21:36:53.459Z,,,,,54,26.7,
2018-01-16T21:36:58.585Z,,,29,,54,26.8,63.1
2018-01-16T21:37:08.437Z,,,,,54,26.8,
2018-01-16T21:37:18.484Z,,,,,54,26.9,63.2
2018-01-16T21:37:28.450Z,,,,,54,27.1,63.3
2018-01-16T21:37:38.536Z,,,30,,54,27.2,63.2
2018-01-16T21:37:48.442Z,,,,,54,27.3,63.3
2018-01-16T21:37:58.540Z,,,29,,54,27.4,
2018-01-16T21:38:08.440Z,,,,,54,27.4,63.5
2018-01-16T21:38:18.435Z,,,,,54,27.5,63.4
2018-01-16T21:38:28.438Z,,,,60,54,27.7,
2018-01-16T21:38:43.740Z,,,30,,54,27.8,63.5
2018-01-16T21:38:48.583Z,,,,,54,27.8,63.6
2018-01-16T21:38:58.778Z,,,,,54,27.9,
2018-01-16T21:39:08.440Z,,,29,,54,28,
2018-01-16T21:39:18.490Z,,,30,,54,28.1,63.8
2018-01-16T21:39:28.475Z,,,,,54,28.3,
2018-01-16T21:39:38.535Z,,,29,,54,28.4,63.9
2018-01-16T21:39:48.454Z,,,,,54,28.4,
2018-01-16T21:39:58.439Z,1,0,0,,54,28.5,63.4
2018-01-16T21:40:13.854Z,,,,,54,28.6,59.8
2018-01-16T21:40:18.927Z,,,,,54,28.7,58.8
2018-01-16T21:40:30.852Z,,,,,54,28.7,58.3
2018-01-16T21:40:41.820Z,,,,,54,28.9,58.1
2018-01-16T21:40:48.448Z,,,,,54,29,58
2018-01-16T21:40:58.477Z,,,,,54,29,57.9
2018-01-16T21:41:08.444Z,,,,,54,29.1,57.7
2018-01-16T21:41:18.445Z,,,,,54,29.2,57.6
2018-01-16T21:41:28.466Z,,,,,54,29.2,57.3
2018-01-16T21:41:38.537Z,,,,,54,29.3,57
2018-01-16T21:41:48.438Z,,,,,54,29.5,56.7
2018-01-16T21:42:03.461Z,,,,,54,29.5,56.3
2018-01-16T21:42:08.451Z,,,,,54,29.6,56
2018-01-16T21:42:23.466Z,,,,,54,29.7,55.7
2018-01-16T21:42:28.463Z,,,,,54,29.7,55.5
2018-01-16T21:42:38.551Z,,,,,54,29.8,55.3
2018-01-16T21:42:48.442Z,,,,,54,29.8,55.1
2018-01-16T21:42:58.445Z,,,,,54,30,54.9
2018-01-16T21:43:08.436Z,,,,,54,30,54.7
2018-01-16T21:43:18.444Z,,,,,54,30.1,54.4
2018-01-16T21:43:28.438Z,,,,,54,30.1,54.1
2018-01-16T21:43:38.611Z,1,0,,,,,53.9
2018-01-16T21:43:48.441Z,,,35,,54,30.2,58.8
2018-01-16T21:44:03.655Z,,,29,,54,30.3,59.6
2018-01-16T21:44:08.435Z,,,,,54,30.3,59.7
2018-01-16T21:44:18.444Z,,,,,54,30.4,59.6
2018-01-16T21:44:28.435Z,,,,,54,30.4,
2018-01-16T21:44:39.037Z,,,30,,54,30.6,
2018-01-16T21:44:48.443Z,,,29,,54,30.6,59.5
2018-01-16T21:44:58.571Z,,,30,,54,30.6,59.4
2018-01-16T21:45:08.571Z,,,,62,54,30.7,
2018-01-16T21:45:18.447Z,,,,,54,30.7,59.5
2018-01-16T21:45:28.441Z,,,29,,54,30.8,59.7
2018-01-16T21:45:38.642Z,,,30,,,,60.1
2018-01-16T21:45:48.518Z,,,31,,54,30.9,60.5
2018-01-16T21:45:58.451Z,,,,,54,30.9,60.7
2018-01-16T21:46:13.989Z,,,32,,54,31,60.9
2018-01-16T21:46:18.452Z,,,31,,54,31,61.1
2018-01-16T21:46:28.459Z,,,,,54,31.2,
2018-01-16T21:46:38.733Z,,,,,54,31.3,61.2
2018-01-16T21:46:48.453Z,,,,,54,31.3,61.3
2018-01-16T21:46:58.441Z,,,,,54,31.4,61.5
2018-01-16T21:47:08.510Z,,,,,54,31.4,61.6
2018-01-16T21:47:18.466Z,,,,,54,31.5,61.9
2018-01-16T21:47:28.439Z,,,32,,54,31.5,62
2018-01-16T21:47:38.611Z,,,31,,54,31.6,62.1
2018-01-16T21:47:48.436Z,,,29,,54,31.6,62.2
2018-01-16T21:47:58.442Z,,,,,54,31.8,
2018-01-16T21:48:08.565Z,,,,,54,31.8,62.4
2018-01-16T21:48:18.442Z,,,30,,54,31.9,62.5
2018-01-16T21:48:28.438Z,,,,,54,31.9,62.6
2018-01-16T21:48:38.684Z,,,,,54,31.9,
2018-01-16T21:48:48.446Z,,,,,54,32,62.8
2018-01-16T21:48:58.459Z,,,,,54,32,
2018-01-16T21:49:08.436Z,,,,,54,32,63.1
2018-01-16T21:49:18.539Z,,,29,,54,32.1,63.2
2018-01-16T21:49:28.447Z,,,,,54,32.1,63.3
2018-01-16T21:49:38.619Z,,,30,,54,32.2,63.4
2018-01-16T21:49:48.444Z,,,,,54,32.2,63.5
