Time,PrimT,HwActive,ActPow,PrimTSet,ChActive,HwTOutlet,HwTSet
2017-12-02T19:09:31.089Z,49.6,,,,,42.2,0
2017-12-02T19:09:41.091Z,,,,,,42.1,0
2017-12-02T19:09:51.089Z,49.5,,,,,41.9,0
2017-12-02T19:10:01.102Z,45.2,1,30,,0,36.3,54
2017-12-02T19:10:11.091Z,41.7,,30,,,38.1,54
2017-12-02T19:10:21.107Z,46.9,0,0,,0,36.3,54
2017-12-02T19:10:31.092Z,46.8,,,,,38.2,0
2017-12-02T19:10:41.092Z,46.7,,,,,38.1,0
2017-12-02T19:10:51.092Z,46.6,,,,,38,0
2017-12-02T19:11:01.092Z,47.1,1,,,0,37.9,0
2017-12-02T19:11:11.110Z,41.7,1,30,,0,39.4,54
2017-12-02T19:11:21.093Z,42.7,,152,,,34.9,54
2017-12-02T19:11:31.104Z,50.6,0,0,,0,37.7,54
2017-12-02T19:11:41.091Z,47.7,1,45,,0,42.6,0
2017-12-02T19:11:51.109Z,41.6,0,0,,0,39.3,54
2017-12-02T19:12:01.092Z,40.9,,,,,37.5,0
2017-12-02T19:12:11.093Z,,,,,,37.4,0
2017-12-02T19:12:21.096Z,41,,,,,37.2,0
2017-12-02T19:12:31.093Z,41,,,,,37.2,0
2017-12-02T19:12:41.089Z,40.9,,,,,37.1,0
2017-12-02T19:12:51.093Z,,0,,49,2,36.9,0
2017-12-02T19:13:01.090Z,45.2,0,39,,2,36.8,0
2017-12-02T19:13:11.089Z,50.1,,29,,,36.8,0
2017-12-02T19:13:21.090Z,50.6,,30,,,36.7,0
2017-12-02T19:13:31.089Z,51.1,,29,,,36.7,0
2017-12-02T19:13:41.093Z,51,,29,,,36.6,0
2017-12-02T19:13:51.089Z,51.3,,30,,,36.5,0
2017-12-02T19:14:01.094Z,51.5,,29,,,36.5,0
2017-12-02T19:14:11.090Z,51.4,,30,,,36.4,0
2017-12-02T19:14:21.101Z,50.7,,30,50,,36.4,0
2017-12-02T19:14:31.095Z,50.4,,,,,36.3,0
2017-12-02T19:14:41.090Z,,,,,,36.3,0
2017-12-02T19:14:51.103Z,49.9,,29,,,36.2,0
2017-12-02T19:15:01.096Z,48.9,,30,,,36.2,0
2017-12-02T19:15:11.095Z,47.9,,30,,,36.1,0
2017-12-02T19:15:21.926Z,46.9,,,,,36,0
2017-12-02T19:15:31.091Z,46.6,,31,,,36,0
2017-12-02T19:15:41.131Z,47,,32,,,35.9,0
2017-12-02T19:15:51.090Z,48,,32,,,35.8,0
2017-12-02T19:16:01.104Z,49,,33,,,35.8,0
2017-12-02T19:16:11.102Z,49.4,,,,,35.8,0
2017-12-02T19:16:21.096Z,49.6,,,,,35.7,0
2017-12-02T19:16:31.099Z,50,,,,,35.6,0
2017-12-02T19:16:41.111Z,50.3,,32,,,35.6,0
2017-12-02T19:16:51.105Z,50.5,,29,,,35.6,0
2017-12-02T19:17:01.092Z,50.4,,,,,35.5,0
2017-12-02T19:17:11.162Z,,,,,,35.4,0
2017-12-02T19:17:21.096Z,50.5,,,,,35.4,0
2017-12-02T19:17:31.090Z,50.6,,30,,,35.3,0
2017-12-02T19:17:41.096Z,51,,,,,35.3,0
2017-12-02T19:17:51.094Z,51.1,,29,,,35.2,0
2017-12-02T19:18:01.092Z,51.3,,30,49,,35.2,0
2017-12-02T19:18:11.095Z,51.5,,,,,35.2,0
2017-12-02T19:18:21.096Z,51.7,,,,,35.1,0
2017-12-02T19:18:31.091Z,52,,,,,35.1,0
2017-12-02T19:18:41.091Z,52.1,,29,,,34.9,0
2017-12-02T19:18:51.091Z,52.3,,,,,34.9,0
2017-12-02T19:19:01.091Z,52.6,,,,,34.8,0
2017-12-02T19:19:11.092Z,52.8,,,,,34.8,0
2017-12-02T19:19:21.094Z,50.5,0,0,,2,34.8,0
2017-12-02T19:19:31.091Z,48.9,,,,,34.7,0
2017-12-02T19:19:41.093Z,46.9,,,,,34.7,0
2017-12-02T19:19:51.091Z,46.6,,,,,34.7,0
2017-12-02T19:20:01.096Z,46.3,,,,,34.6,0
2017-12-02T19:20:11.091Z,46.2,,,,,34.6,0
2017-12-02T19:20:21.091Z,46.3,,,,,34.6,0
2017-12-02T19:20:31.092Z,,,,,,34.5,0
2017-12-02T19:20:41.091Z,46.3,1,,0,0,34.5,0
2017-12-02T19:20:51.114Z,48.8,,120,,,18.2,54
2017-12-02T19:21:01.093Z,53,,127,,,43.3,54
2017-12-02T19:21:11.091Z,57.1,,149,,,45.8,54
2017-12-02T19:21:21.091Z,60,,149,,,49.4,54
2017-12-02T19:21:31.091Z,62,,144,,,52,54
2017-12-02T19:21:41.091Z,62.6,0,0,,0,53.4,54
2017-12-02T19:21:51.091Z,61.4,,,,,58.7,0
2017-12-02T19:22:01.091Z,61.2,,,,,58.4,0
2017-12-02T19:22:11.091Z,60.9,,,,,58.2,0
2017-12-02T19:22:21.091Z,60.8,,,,,57.9,0
2017-12-02T19:22:31.091Z,,,,,,57.5,0
2017-12-02T19:22:41.091Z,60.7,0,,49,2,57.3,0
2017-12-02T19:22:51.092Z,61.9,,,,,56.9,0
2017-12-02T19:23:01.095Z,56.2,,,,,56.7,0
2017-12-02T19:23:11.091Z,51.8,,,,,56.4,0
2017-12-02T19:23:21.093Z,48.9,,,,,56,0
2017-12-02T19:23:31.091Z,46.9,,,,,55.8,0
2017-12-02T19:23:41.092Z,45.8,,,,,55.5,0
2017-12-02T19:23:51.096Z,44.9,,,,,55.2,0
2017-12-02T19:24:01.105Z,44.5,,,,,54.9,0
2017-12-02T19:24:11.091Z,44.2,,,,,54.7,0
2017-12-02T19:24:21.092Z,44.1,,,,,54.3,0
2017-12-02T19:24:31.096Z,,,,,,54,0
2017-12-02T19:24:41.091Z,44.3,,,48,,53.8,0
2017-12-02T19:24:51.092Z,44.7,,,,,53.5,0
2017-12-02T19:25:01.092Z,44.9,,,,,53.2,0
2017-12-02T19:25:11.092Z,44.8,,,,,52.9,0
2017-12-02T19:25:21.093Z,44.4,,,,,52.5,0
2017-12-02T19:25:31.094Z,43.9,,,,,52.2,0
2017-12-02T19:25:41.091Z,43.5,,,,,51.9,0
2017-12-02T19:25:51.095Z,42.9,,,,,51.7,0
2017-12-02T19:26:01.096Z,42.8,,,,,51.4,0
2017-12-02T19:26:11.092Z,42.4,,,,,51.1,0
2017-12-02T19:26:21.092Z,42.2,,,,,50.9,0
2017-12-02T19:26:31.093Z,42.1,,,,,50.6,0
2017-12-02T19:26:41.092Z,41.9,,,,,50.4,0
2017-12-02T19:26:51.108Z,46.1,0,39,,2,50.1,0
2017-12-02T19:27:01.093Z,49,,30,,,49.9,0
2017-12-02T19:27:11.093Z,49.3,,29,,,49.6,0
2017-12-02T19:27:21.092Z,49.5,,,,,49.3,0
2017-12-02T19:27:31.092Z,49.6,,,,,49,0
2017-12-02T19:27:41.092Z,,,,,,48.8,0
2017-12-02T19:27:51.093Z,,,30,,,48.6,0
2017-12-02T19:28:01.092Z,49.7,,29,,,48.3,0
2017-12-02T19:28:11.093Z,49.8,,,,,48.1,0
2017-12-02T19:28:21.235Z,50,,29,,,47.9,0
2017-12-02T19:28:31.093Z,50.1,,,,,47.7,0
2017-12-02T19:28:41.097Z,51,,30,,,47.5,0
2017-12-02T19:28:51.092Z,51.1,,29,,,47.3,0
2017-12-02T19:29:01.094Z,52,,0,,,47.1,0
2017-12-02T19:29:11.092Z,48.9,0,,,2,46.9,0
2017-12-02T19:29:21.094Z,46.8,,,,,46.7,0
2017-12-02T19:29:31.093Z,45.4,,,,,46.6,0
2017-12-02T19:29:41.093Z,45.3,,,,,46.4,0
2017-12-02T19:29:51.093Z,45,,,,,46.2,0
2017-12-02T19:30:01.093Z,45.1,,,,,46,0
2017-12-02T19:30:11.094Z,45.2,,,,,45.9,0
2017-12-02T19:30:21.095Z,45.3,,,50,,45.7,0
2017-12-02T19:30:31.093Z,45.4,,,,,45.5,0
2017-12-02T19:30:41.093Z,,,,,,45.4,0
2017-12-02T19:30:51.092Z,,,,,,45.2,0
2017-12-02T19:31:01.093Z,45.2,,,,,45.1,0
2017-12-02T19:31:11.127Z,44.9,,,,,44.9,0
2017-12-02T19:31:21.093Z,44.5,,,,,44.8,0
2017-12-02T19:31:31.093Z,43.9,,,,,44.6,0
2017-12-02T19:31:41.093Z,43.7,,,,,44.4,0
2017-12-02T19:31:51.106Z,47,0,40,,2,44.2,0
2017-12-02T19:32:01.095Z,50,,31,,,44.1,0
2017-12-02T19:32:11.094Z,51,,29,,,43.9,0
2017-12-02T19:32:21.097Z,51.1,,,,,43.8,0
2017-12-02T19:32:31.093Z,51.3,,30,,,43.7,0
2017-12-02T19:32:41.094Z,,,,,,43.5,0
2017-12-02T19:32:51.100Z,,,29,,,43.4,0
2017-12-02T19:33:01.093Z,51.4,,30,,,43.3,0
2017-12-02T19:33:11.093Z,51.5,,,,,43.1,0
2017-12-02T19:33:21.094Z,51.6,,29,,,43,0
2017-12-02T19:33:31.100Z,51.7,,30,,,42.9,0
2017-12-02T19:33:41.093Z,52,,30,,,42.8,0
2017-12-02T19:33:51.093Z,52.4,,,,,42.6,0
2017-12-02T19:34:01.098Z,53,,29,,,42.5,0
2017-12-02T19:34:11.094Z,53.3,,,,,42.4,0
2017-12-02T19:34:21.093Z,53.6,,,,,42.3,0
2017-12-02T19:34:31.093Z,54,,,,,42.2,0
2017-12-02T19:34:41.097Z,51.7,0,0,,2,42.1,0
2017-12-02T19:34:51.097Z,48.9,,,,,41.9,0
2017-12-02T19:35:01.097Z,47.9,,,,,41.8,0
2017-12-02T19:35:11.097Z,47.8,,,,,41.7,0
2017-12-02T19:35:21.100Z,47.6,,,,,41.6,0
2017-12-02T19:35:31.100Z,,,,,,41.5,0
2017-12-02T19:35:41.093Z,47.7,,,,,41.4,0
2017-12-02T19:35:51.095Z,47.8,,,,,41.3,0
2017-12-02T19:36:01.096Z,,,,,,41.2,0
2017-12-02T19:36:11.094Z,,,,,,48.1,0
2017-12-02T19:36:21.093Z,47.7,,,,,49.1,0
2017-12-02T19:36:31.101Z,47.4,,,,,49,0
2017-12-02T19:36:41.100Z,46.9,,,,,48.8,0
2017-12-02T19:36:51.097Z,46.7,,,,,48.5,0
2017-12-02T19:37:01.097Z,46.3,,,,,48.3,0
2017-12-02T19:37:11.096Z,45.9,,,,,48.1,0
2017-12-02T19:37:21.097Z,45.8,,,,,47.9,0
2017-12-02T19:37:31.103Z,45.6,,,,,47.7,0
2017-12-02T19:37:41.094Z,45.4,,,,,47.5,0
2017-12-02T19:37:51.094Z,45.3,,,,,47.3,0
2017-12-02T19:38:01.105Z,45.1,,,,,47.1,0
2017-12-02T19:38:11.095Z,44.9,,,,,46.9,0
2017-12-02T19:38:21.100Z,44.8,,,,,46.7,0
2017-12-02T19:38:31.095Z,44.6,,,,,46.5,0
2017-12-02T19:38:41.094Z,44.4,,,,,46.3,0
2017-12-02T19:38:51.276Z,44.2,,,,,46.1,0
2017-12-02T19:39:01.095Z,43.9,,,,,45.9,0
2017-12-02T19:39:11.096Z,48.4,0,38,,2,45.7,0
2017-12-02T19:39:21.097Z,51,,29,,,45.5,0
2017-12-02T19:39:31.097Z,51.1,,,,,45.3,0
2017-12-02T19:39:41.094Z,51.4,,30,,,45.2,0
2017-12-02T19:39:51.094Z,,,29,,,45,0
2017-12-02T19:40:01.094Z,,,30,,,44.8,0
2017-12-02T19:40:11.095Z,51.5,,,,,44.6,0
2017-12-02T19:40:21.097Z,51.6,,29,,,44.4,0
2017-12-02T19:40:31.096Z,51.7,,30,,,44.2,0
2017-12-02T19:40:41.097Z,51.8,,29,,,44.1,0
2017-12-02T19:40:51.099Z,52,,,,,43.9,0
2017-12-02T19:41:01.095Z,52.3,,,,,43.7,0
2017-12-02T19:41:11.190Z,53,,30,,,43.6,0
2017-12-02T19:41:21.094Z,53.4,,,,,43.4,0
2017-12-02T19:41:31.097Z,53.7,,29,,,43.3,0
2017-12-02T19:41:41.097Z,53.9,0,0,,2,43.2,0
2017-12-02T19:41:51.098Z,49.8,,,,,43,0
2017-12-02T19:42:01.094Z,48.7,,,,,42.9,0
2017-12-02T19:42:11.095Z,47.7,,,,,42.8,0
2017-12-02T19:42:21.097Z,47.4,,,,,42.6,0
2017-12-02T19:42:31.097Z,47.3,0,0,50,2,42.5,0
2017-12-02T19:42:41.097Z,47.4,,,,,42.3,0
2017-12-02T19:42:51.098Z,47.6,,,,,42.2,0
2017-12-02T19:43:01.095Z,,,,,,42.1,0
2017-12-02T19:43:11.098Z,,,,,,42,0
2017-12-02T19:43:21.095Z,,,,,,41.8,0
2017-12-02T19:43:31.097Z,47.4,,,,,41.7,0
2017-12-02T19:43:41.095Z,46.9,,,,,41.6,0
2017-12-02T19:43:51.095Z,46.7,,,,,41.5,0
2017-12-02T19:44:01.095Z,46.3,,,,,41.4,0
2017-12-02T19:44:11.095Z,45.9,,,,,41.3,0
2017-12-02T19:44:21.099Z,45.7,,,,,41.2,0
2017-12-02T19:44:31.095Z,45.5,,,,,41.1,0
2017-12-02T19:44:41.099Z,45.3,,,,,40.9,0
2017-12-02T19:44:51.099Z,45.2,,,,,40.7,0
2017-12-02T19:45:01.100Z,44.9,,,,,40.6,0
2017-12-02T19:45:11.099Z,,,,,,40.5,0
2017-12-02T19:45:21.098Z,44.7,,,,,40.4,0
2017-12-02T19:45:31.095Z,44.5,,,,,40.3,0
2017-12-02T19:45:41.319Z,44.3,,,,,40.2,0
2017-12-02T19:45:51.100Z,44.1,,,,,40.1,0
2017-12-02T19:46:01.096Z,45,0,44,,2,40.1,0
2017-12-02T19:46:11.095Z,50.1,,33,,,39.9,0
2017-12-02T19:46:21.100Z,51,,29,,,39.9,0
2017-12-02T19:46:31.101Z,51.2,,,,,39.8,0
2017-12-02T19:46:41.095Z,51.4,,,,,39.7,0
2017-12-02T19:46:51.100Z,,,,,,39.6,0
2017-12-02T19:47:01.100Z,,,,,,39.5,0
2017-12-02T19:47:11.100Z,51.5,,30,,,39.4,0
2017-12-02T19:47:21.096Z,51.6,,,,,39.3,0
2017-12-02T19:47:31.095Z,51.8,,,,,39.2,0
2017-12-02T19:47:41.106Z,52,,,,,39.1,0
2017-12-02T19:47:51.097Z,52.1,,29,,,39.1,0
2017-12-02T19:48:01.096Z,53,,30,,,38.9,0
2017-12-02T19:48:11.095Z,53.2,,,,,38.8,0
2017-12-02T19:48:21.107Z,53.6,,29,,,38.7,0
2017-12-02T19:48:31.100Z,52.7,0,0,,2,38.6,0
2017-12-02T19:48:41.101Z,49.9,,,,,38.6,0
2017-12-02T19:48:51.100Z,47.9,,,,,38.5,0
2017-12-02T19:49:01.096Z,47.6,,,,,38.4,0
2017-12-02T19:49:11.098Z,47.2,,,,,38.3,0
2017-12-02T19:49:21.100Z,,,,,,38.3,0
2017-12-02T19:49:31.101Z,47.3,,,,,38.2,0
2017-12-02T19:49:41.096Z,47.4,,,,,38.2,0
2017-12-02T19:49:51.096Z,,,,,,38.1,0
2017-12-02T19:50:01.097Z,,,,,,38,0
2017-12-02T19:50:11.096Z,,,,,,37.9,0
2017-12-02T19:50:21.102Z,47.2,,,,,37.8,0
2017-12-02T19:50:31.112Z,46.9,,,,,37.8,0
2017-12-02T19:50:41.096Z,46.6,,,,,37.7,0
2017-12-02T19:50:51.099Z,46.1,,,,,37.7,0
2017-12-02T19:51:01.096Z,45.8,,,,,37.6,0
2017-12-02T19:51:11.097Z,45.6,,,,,37.5,0
2017-12-02T19:51:21.102Z,45.4,,,,,37.5,0
2017-12-02T19:51:31.096Z,45.2,,,,,37.4,0
2017-12-02T19:51:41.097Z,45.1,,,,,37.4,0
2017-12-02T19:51:51.096Z,44.9,,,,,37.3,0
2017-12-02T19:52:01.103Z,44.8,,,,,37.2,0
2017-12-02T19:52:11.097Z,44.6,,,,,37.2,0
2017-12-02T19:52:21.097Z,44.4,,,,,37.1,0
2017-12-02T19:52:31.096Z,44.2,,,,,37.1,0
2017-12-02T19:52:41.104Z,44,,,,,36.9,0
2017-12-02T19:52:51.112Z,47.3,0,41,,2,36.9,0
2017-12-02T19:53:01.098Z,50.1,,33,,,36.8,0
2017-12-02T19:53:11.097Z,51.1,,29,,,36.7,0
2017-12-02T19:53:21.097Z,51.3,,30,,,36.7,0
2017-12-02T19:53:31.096Z,51.4,,29,,,36.6,0
2017-12-02T19:53:41.097Z,51.5,,30,,,36.6,0
2017-12-02T19:53:51.097Z,,,,,,36.5,0
2017-12-02T19:54:01.101Z,51.6,,,,,36.5,0
2017-12-02T19:54:11.097Z,51.7,,,,,36.5,0
2017-12-02T19:54:21.099Z,51.8,,,,,36.4,0
2017-12-02T19:54:31.098Z,52,,29,,,36.4,0
2017-12-02T19:54:41.098Z,52.3,,30,,,36.3,0
2017-12-02T19:54:51.106Z,53,,,,,36.2,0
2017-12-02T19:55:01.097Z,53.3,,,,,36.2,0
2017-12-02T19:55:11.116Z,53.7,,,,,36.2,0
2017-12-02T19:55:21.101Z,51.6,0,0,,2,36.1,0
2017-12-02T19:55:31.106Z,48.8,,,,,36.1,0
2017-12-02T19:55:41.096Z,47.9,,,,,36.1,0
2017-12-02T19:55:51.107Z,47.4,,,,,36,0
2017-12-02T19:56:01.247Z,47.2,,,,,36,0
2017-12-02T19:56:11.097Z,,,,,,35.9,0
2017-12-02T19:56:21.103Z,47.3,,,,,35.9,0
2017-12-02T19:56:31.097Z,47.4,,,,,35.8,0
2017-12-02T19:56:41.099Z,,,,,,35.8,0
2017-12-02T19:56:51.097Z,,,,,,35.8,0
2017-12-02T19:57:01.097Z,,,,,,35.7,0
2017-12-02T19:57:11.097Z,47.2,,,,,35.7,0
2017-12-02T19:57:21.097Z,46.9,,,,,35.6,0
2017-12-02T19:57:31.100Z,46.5,,,,,35.6,0
2017-12-02T19:57:41.097Z,45.9,,,,,35.6,0
2017-12-02T19:57:51.102Z,45.8,,,,,35.5,0
2017-12-02T19:58:01.100Z,45.6,,,,,35.5,0
2017-12-02T19:58:11.098Z,45.4,,,,,35.4,0
2017-12-02T19:58:21.098Z,45.3,,,,,35.4,0
2017-12-02T19:58:31.105Z,45.1,,,,,35.4,0
2017-12-02T19:58:41.098Z,44.9,,,,,35.3,0
2017-12-02T19:58:51.100Z,44.8,,,,,35.3,0
2017-12-02T19:59:01.097Z,44.7,,,,,35.3,0
2017-12-02T19:59:11.098Z,44.5,,,,,35.2,0
2017-12-02T19:59:21.100Z,44.3,,,,,35.2,0
2017-12-02T19:59:31.101Z,44.1,,,,,35.2,0
2017-12-02T19:59:41.109Z,44.1,0,44,,2,35.1,0
2017-12-02T19:59:51.116Z,50.2,,32,,,35.1,0
2017-12-02T20:00:01.098Z,51,,29,,,35.1,0
2017-12-02T20:00:11.099Z,51.3,,,,,34.9,0
2017-12-02T20:00:21.097Z,51.5,,30,,,34.9,0
2017-12-02T20:00:31.098Z,51.6,,,,,34.9,0
2017-12-02T20:00:41.099Z,,,,,,34.8,0
2017-12-02T20:00:51.100Z,51.7,,,,,34.8,0
2017-12-02T20:01:01.098Z,51.8,,29,,,34.8,0
2017-12-02T20:01:11.099Z,52,,29,,,34.8,0
2017-12-02T20:01:21.103Z,52.2,1,30,0,0,34.7,0
2017-12-02T20:01:31.112Z,52.2,1,50,,0,22.7,54
2017-12-02T20:01:41.109Z,50,,116,,,42,54
2017-12-02T20:01:51.113Z,54.1,,152,,,44.6,54
2017-12-02T20:02:01.098Z,58.1,,149,,,47.8,54
2017-12-02T20:02:11.098Z,61.2,,144,,,50.8,54
2017-12-02T20:02:21.101Z,62,,139,,,52.4,54
2017-12-02T20:02:31.098Z,60.4,0,0,,0,53.2,54
2017-12-02T20:02:41.098Z,60.2,,,,,52.9,0
2017-12-02T20:02:51.098Z,59.9,,,,,52.5,0
2017-12-02T20:03:01.098Z,59.7,,,,,52.3,0
2017-12-02T20:03:11.100Z,59.6,,,,,52.1,0
2017-12-02T20:03:21.098Z,,,,,,51.8,0
2017-12-02T20:03:31.100Z,59.6,0,,50,2,51.7,0
2017-12-02T20:03:41.101Z,59.7,,,,,51.5,0
2017-12-02T20:03:51.115Z,53.6,,,,,51.3,0
2017-12-02T20:04:01.099Z,49.7,,,,,51.1,0
2017-12-02T20:04:11.103Z,47.8,,,,,50.9,0
2017-12-02T20:04:21.099Z,46.9,,,,,50.7,0
2017-12-02T20:04:31.101Z,46.7,,,,,50.5,0
2017-12-02T20:04:41.101Z,46.3,,,,,50.3,0
2017-12-02T20:04:51.108Z,46.2,,,,,50.1,0
2017-12-02T20:05:01.098Z,46.4,,,,,49.9,0
2017-12-02T20:05:11.102Z,,,,,,49.7,0
2017-12-02T20:05:21.100Z,46.5,,,,,49.4,0
2017-12-02T20:05:31.226Z,46.7,,,,,49.2,0
2017-12-02T20:05:41.098Z,46.8,,,,,49.1,0
2017-12-02T20:05:51.099Z,46.6,,,,,48.9,0
2017-12-02T20:06:01.100Z,46.2,,,,,48.7,0
2017-12-02T20:06:11.098Z,45.9,,,,,48.5,0
2017-12-02T20:06:21.099Z,45.5,,,,,48.3,0
2017-12-02T20:06:31.100Z,45.3,,,,,48.1,0
2017-12-02T20:06:41.098Z,45.1,,,,,47.9,0
2017-12-02T20:06:51.103Z,44.9,,,,,47.7,0
2017-12-02T20:07:01.099Z,44.8,,,,,47.6,0
2017-12-02T20:07:11.146Z,44.7,,,,,47.4,0
2017-12-02T20:07:21.106Z,44.6,,,,,47.2,0
2017-12-02T20:07:31.114Z,44.5,,,,,47,0
2017-12-02T20:07:41.099Z,44.4,,,,,46.8,0
2017-12-02T20:07:51.099Z,44.2,,,,,46.7,0
2017-12-02T20:08:01.098Z,43.9,,,,,46.5,0
2017-12-02T20:08:11.102Z,46.6,0,41,,2,46.3,0
2017-12-02T20:08:21.107Z,51,,29,,,46.2,0
2017-12-02T20:08:31.099Z,51.2,,30,,,46,0
2017-12-02T20:08:41.099Z,51.5,,,,,45.8,0
2017-12-02T20:08:51.619Z,51.7,,,,,45.7,0
2017-12-02T20:09:01.099Z,,,,,,45.5,0
2017-12-02T20:09:11.101Z,,,,,,45.3,0
2017-12-02T20:09:21.099Z,52,,29,,,45.2,0
2017-12-02T20:09:31.098Z,,,,,,45,0
2017-12-02T20:09:41.100Z,52.2,,,,,44.9,0
2017-12-02T20:09:51.101Z,52.4,,,,,44.7,0
2017-12-02T20:10:01.154Z,53,,,,,44.6,0
2017-12-02T20:10:11.178Z,53.3,,30,,,44.3,0
2017-12-02T20:10:21.101Z,53.8,0,0,,2,44.2,0
2017-12-02T20:10:31.102Z,49.8,,,,,44,0
2017-12-02T20:10:41.099Z,48.7,,,,,43.9,0
2017-12-02T20:10:51.105Z,47.6,,,,,43.8,0
2017-12-02T20:11:01.106Z,47.3,,,,,43.6,0
2017-12-02T20:11:11.101Z,,,,,,43.5,0
2017-12-02T20:11:26.217Z,47.6,,,,,43.4,0
2017-12-02T20:11:31.102Z,47.7,,,,,43.2,0
2017-12-02T20:11:41.103Z,47.8,,,,,43.1,0
2017-12-02T20:11:51.100Z,,,,,,43,0
2017-12-02T20:12:01.104Z,,,,,,42.9,0
2017-12-02T20:12:11.099Z,,,,,,42.7,0
2017-12-02T20:12:21.103Z,47.4,,,,,42.6,0
2017-12-02T20:12:31.099Z,46.9,,,,,42.5,0
2017-12-02T20:12:41.099Z,46.7,,,,,42.4,0
2017-12-02T20:12:51.103Z,46.4,,,,,42.3,0
2017-12-02T20:13:01.105Z,46.1,,,,,42.1,0
2017-12-02T20:13:11.100Z,45.9,,,,,42,0
2017-12-02T20:13:21.101Z,45.8,,,,,41.9,0
2017-12-02T20:13:31.101Z,45.7,,,,,41.8,0
2017-12-02T20:13:41.101Z,45.6,,,,,41.7,0
2017-12-02T20:13:51.103Z,45.5,,,,,41.5,0
2017-12-02T20:14:01.100Z,45.3,,,,,41.5,0
2017-12-02T20:14:11.105Z,45.2,,,,,41.4,0
2017-12-02T20:14:21.107Z,45,,,,,41.3,0
2017-12-02T20:14:31.104Z,44.8,,,,,41.2,0
2017-12-02T20:14:41.104Z,44.7,,,,,41.1,0
2017-12-02T20:14:51.104Z,44.5,,,,,40.9,0
2017-12-02T20:15:01.104Z,44.3,,,,,40.8,0
2017-12-02T20:15:11.104Z,44.2,,,,,40.7,0
2017-12-02T20:15:21.101Z,43.9,,,,,40.6,0
2017-12-02T20:15:31.104Z,47.6,0,40,,2,40.5,0
2017-12-02T20:15:41.103Z,50.1,,32,,,40.3,0
2017-12-02T20:15:51.103Z,51.1,,29,,,40.2,0
2017-12-02T20:16:01.120Z,51.4,,30,,,40.2,0
2017-12-02T20:16:11.263Z,51.5,,29,,,40.1,0
2017-12-02T20:16:21.107Z,51.6,,,,,39.9,0
2017-12-02T20:16:31.106Z,,,,,,39.9,0
2017-12-02T20:16:41.100Z,51.7,,,,,39.8,0
2017-12-02T20:16:51.105Z,51.9,,,,,39.6,0
2017-12-02T20:17:01.105Z,52,,29,,,39.6,0
2017-12-02T20:17:11.207Z,52.2,,,,,39.5,0
2017-12-02T20:17:21.105Z,52.6,,30,,,39.4,0
2017-12-02T20:17:31.108Z,53.1,,30,,,39.3,0
2017-12-02T20:17:41.106Z,53.5,,,,,39.3,0
2017-12-02T20:17:51.171Z,53.9,0,0,,2,39.2,0
2017-12-02T20:18:01.106Z,50.7,,,,,39.1,0
2017-12-02T20:18:11.100Z,48.9,,,,,38.9,0
2017-12-02T20:18:21.107Z,47.9,,,,,38.8,0
2017-12-02T20:18:31.101Z,47.8,,,,,38.8,0
2017-12-02T20:18:41.107Z,47.7,,,,,38.7,0
2017-12-02T20:18:51.100Z,47.9,,,,,38.6,0
2017-12-02T20:19:01.106Z,48,,,,,38.6,0
2017-12-02T20:19:11.100Z,,,,,,38.5,0
2017-12-02T20:19:21.106Z,,,,,,38.4,0
2017-12-02T20:19:31.100Z,48.1,,,,,38.3,0
2017-12-02T20:19:41.107Z,47.9,,,,,38.3,0
2017-12-02T20:19:51.101Z,47.8,,,,,38.2,0
2017-12-02T20:20:01.113Z,47.4,,,,,38.1,0
2017-12-02T20:20:11.100Z,46.9,,,,,38.1,0
2017-12-02T20:20:21.106Z,46.7,,,,,38,0
2017-12-02T20:20:31.100Z,46.5,,,,,37.9,0
2017-12-02T20:20:41.107Z,46.3,,,,,37.8,0
2017-12-02T20:20:51.134Z,46.1,,,,,37.8,0
2017-12-02T20:21:01.101Z,46,,,,,37.8,0
2017-12-02T20:21:11.101Z,45.9,,,,,37.7,0
2017-12-02T20:21:21.107Z,45.7,,,,,37.6,0
2017-12-02T20:21:31.100Z,45.6,,,,,37.5,0
2017-12-02T20:21:41.101Z,45.5,,,,,37.5,0
2017-12-02T20:21:51.102Z,45.3,,,,,37.4,0
2017-12-02T20:22:01.108Z,45.1,,,,,37.4,0
2017-12-02T20:22:11.101Z,44.9,,,,,37.3,0
2017-12-02T20:22:21.102Z,44.7,,,,,37.3,0
2017-12-02T20:22:31.101Z,44.6,,,,,37.2,0
2017-12-02T20:22:41.101Z,44.4,,,,,37.1,0
2017-12-02T20:22:51.103Z,44.2,,,,,37.1,0
2017-12-02T20:23:01.102Z,44.1,,,,,36.9,0
2017-12-02T20:23:11.109Z,44,0,44,,2,36.9,0
2017-12-02T20:23:21.104Z,49,,37,,,36.8,0
2017-12-02T20:23:31.101Z,51.1,,30,,,36.8,0
2017-12-02T20:23:41.141Z,51.4,,,,,36.7,0
2017-12-02T20:23:51.104Z,51.6,,29,,,36.7,0
2017-12-02T20:24:01.101Z,51.7,,,,,36.6,0
2017-12-02T20:24:11.113Z,,,30,,,36.5,0
2017-12-02T20:24:21.111Z,51.8,,,,,36.5,0
2017-12-02T20:24:31.107Z,52,,29,,,36.4,0
2017-12-02T20:24:41.109Z,,,30,,,36.4,0
2017-12-02T20:24:51.110Z,52.2,,,,,36.3,0
