Time,ChActive,ActPow,HwActive,PrimT,HwTOutlet,PrimTSet,HwTSet
2017-12-19T18:25:19.638Z,,,,56.8,33.8,,0
2017-12-19T18:25:29.638Z,,,,56.2,33.8,,0
2017-12-19T18:25:39.638Z,,,,55.9,,,
2017-12-19T18:25:49.638Z,,,,55.7,33.8,,0
2017-12-19T18:25:59.638Z,,,,,33.8,,0
2017-12-19T18:26:09.638Z,,,,55.9,33.8,,0
2017-12-19T18:26:19.638Z,,,,,33.8,,0
2017-12-19T18:26:29.638Z,,,,,33.8,,0
2017-12-19T18:26:39.640Z,,,,,33.8,,0
2017-12-19T18:26:49.639Z,,,,55.6,33.8,,0
2017-12-19T18:26:59.638Z,,,,55.3,33.8,,0
2017-12-19T18:27:09.639Z,,,,55,33.8,,0
2017-12-19T18:27:19.639Z,,,,54.8,33.8,,0
2017-12-19T18:27:29.638Z,,,,54.6,33.8,,0
2017-12-19T18:27:39.639Z,,,,54.5,33.7,,0
2017-12-19T18:27:49.639Z,,,,54.3,33.8,,0
2017-12-19T18:27:59.639Z,,,,53.9,33.8,,0
2017-12-19T18:28:09.639Z,,,,53.7,33.8,,0
2017-12-19T18:28:19.639Z,,,,53.5,33.8,,0
2017-12-19T18:28:29.638Z,,,,53.3,33.7,,0
2017-12-19T18:28:39.639Z,,,,53.1,33.7,,0
2017-12-19T18:28:49.639Z,1,,0,52.9,33.7,,0
2017-12-19T18:28:59.751Z,,36,,58.2,33.7,,0
2017-12-19T18:29:09.640Z,,30,,59.6,33.7,,0
2017-12-19T18:29:19.638Z,,29,,59.7,33.7,,0
2017-12-19T18:29:29.639Z,,30,,59.8,33.7,,0
2017-12-19T18:29:39.639Z,,29,,59.7,,,
2017-12-19T18:29:49.639Z,,,,,33.7,,0
2017-12-19T18:29:59.639Z,,30,,59.6,33.7,,0
2017-12-19T18:30:09.639Z,,,,59.5,33.7,,54
2017-12-19T18:30:19.639Z,,29,,59.4,,,
2017-12-19T18:30:29.640Z,,30,,,33.7,,54
2017-12-19T18:30:39.639Z,,29,,59.5,33.7,,54
2017-12-19T18:30:49.639Z,,30,,59.8,33.7,,54
2017-12-19T18:30:59.639Z,,29,,60,33.7,,54
2017-12-19T18:31:09.777Z,,30,,60.1,33.7,,54
2017-12-19T18:31:19.639Z,,29,,60.2,33.7,,54
2017-12-19T18:31:29.639Z,,30,,,33.6,,54
2017-12-19T18:31:39.639Z,,29,,60.4,,,
2017-12-19T18:31:49.639Z,,30,,60.6,33.6,,54
2017-12-19T18:31:59.639Z,,29,,60.8,33.6,,54
2017-12-19T18:32:09.640Z,,,,60.9,33.6,,54
2017-12-19T18:32:19.844Z,,,,61.2,33.6,,54
2017-12-19T18:32:29.845Z,,30,,61.3,33.6,,54
2017-12-19T18:32:39.640Z,,,,61.4,33.6,,54
2017-12-19T18:32:49.640Z,,,,,33.6,,54
2017-12-19T18:32:59.639Z,,,,61.5,33.6,,54
2017-12-19T18:33:09.640Z,,,,61.6,33.6,58,54
2017-12-19T18:33:19.639Z,,,,61.8,33.6,,54
2017-12-19T18:33:29.640Z,,,,61.9,33.6,59,54
2017-12-19T18:33:39.640Z,,0,,62,,58,
2017-12-19T18:33:49.639Z,1,,0,58.3,33.6,,54
2017-12-19T18:33:59.640Z,,,,56.3,33.6,,54
2017-12-19T18:34:09.641Z,,,,55.4,33.6,59,54
2017-12-19T18:34:19.640Z,,,,55.1,33.6,58,54
2017-12-19T18:34:29.639Z,,,,54.9,33.6,,54
2017-12-19T18:34:49.641Z,,,,55,33.6,59,54
2017-12-19T18:34:59.639Z,,,,,33.6,,54
2017-12-19T18:35:09.641Z,,,,55.1,33.6,58,54
2017-12-19T18:35:19.641Z,,,,,33.6,,54
2017-12-19T18:35:29.640Z,,,,55,33.6,,54
2017-12-19T18:35:39.641Z,,,,54.8,,,
2017-12-19T18:35:49.640Z,,,,54.5,33.6,,54
2017-12-19T18:35:59.641Z,,,,54.1,33.6,,54
2017-12-19T18:36:09.640Z,,,,53.9,33.6,,54
2017-12-19T18:36:19.641Z,,,,53.8,33.6,,54
2017-12-19T18:36:29.640Z,,,,53.6,33.6,,54
2017-12-19T18:36:39.645Z,,,,53.4,,,
2017-12-19T18:36:49.640Z,,,,53.2,33.6,,54
2017-12-19T18:36:59.640Z,,,,53,33.6,,54
2017-12-19T18:37:09.641Z,,,,52.8,33.6,,54
2017-12-19T18:37:19.640Z,,,,52.6,33.6,,54
2017-12-19T18:37:29.640Z,,,,52.3,33.6,,54
2017-12-19T18:37:39.641Z,,,,52.1,33.6,,54
2017-12-19T18:37:49.643Z,,,,51.9,33.6,,54
2017-12-19T18:37:59.640Z,1,40,0,56,33.6,,54
2017-12-19T18:38:09.642Z,,29,,58.7,33.6,,54
2017-12-19T18:38:19.641Z,,,,58.9,33.6,,54
2017-12-19T18:38:29.641Z,,29,,58.9,33.6,,54
2017-12-19T18:38:39.640Z,,30,,,33.6,,54
2017-12-19T18:38:49.641Z,,29,,,33.6,,54
2017-12-19T18:38:59.641Z,,30,,58.8,33.5,,54
2017-12-19T18:39:09.651Z,,29,,58.7,33.6,,54
2017-12-19T18:39:19.640Z,,30,,58.6,33.5,,54
2017-12-19T18:39:29.641Z,,29,,,33.5,,54
2017-12-19T18:39:39.641Z,,30,,58.7,33.5,,54
2017-12-19T18:39:49.640Z,,29,,58.9,33.5,,54
2017-12-19T18:39:59.641Z,,29,,59.1,33.5,,54
2017-12-19T18:40:09.640Z,,,,59.4,33.5,,54
2017-12-19T18:40:19.641Z,,30,,59.5,33.5,,54
2017-12-19T18:40:29.644Z,,,,59.6,33.5,,54
2017-12-19T18:40:39.642Z,,29,,59.8,33.5,,54
2017-12-19T18:40:49.644Z,,30,,59.9,33.5,,54
2017-12-19T18:40:59.641Z,,29,,60.1,33.5,,54
2017-12-19T18:41:09.641Z,,30,,60.4,33.5,,54
2017-12-19T18:41:19.726Z,,29,,60.6,33.5,,54
2017-12-19T18:41:29.641Z,,,,60.7,33.5,,54
2017-12-19T18:41:39.641Z,,30,,60.8,33.5,,54
2017-12-19T18:41:49.641Z,,29,,60.9,33.5,,54
2017-12-19T18:42:14.351Z,,29,,61.1,33.5,,54
2017-12-19T18:42:14.355Z,,30,,61.2,33.5,,54
2017-12-19T18:42:19.641Z,,29,,61.3,33.5,,54
2017-12-19T18:42:29.642Z,,30,,61.4,33.5,,54
2017-12-19T18:42:39.641Z,,,,,33.5,,54
2017-12-19T18:42:49.641Z,,,,61.5,33.5,,54
2017-12-19T18:42:59.642Z,,29,,61.9,33.5,,54
2017-12-19T18:43:09.642Z,1,0,0,61.3,33.5,,54
2017-12-19T18:43:19.641Z,,,,57.3,,,
2017-12-19T18:43:29.642Z,,,,55.9,33.5,,54
2017-12-19T18:43:39.642Z,,,,55.2,,,
2017-12-19T18:43:49.642Z,,,,54.9,33.5,,54
2017-12-19T18:43:59.643Z,,,,,33.5,,54
2017-12-19T18:44:09.642Z,,,,,33.5,,54
2017-12-19T18:44:19.645Z,,,,55,,,
2017-12-19T18:44:29.642Z,,,,,33.5,,54
2017-12-19T18:44:39.642Z,,,,,33.5,,54
2017-12-19T18:44:49.641Z,,,,55.1,33.5,,54
2017-12-19T18:44:59.642Z,,,,54.9,,,
2017-12-19T18:45:09.642Z,,,,54.6,33.5,,54
2017-12-19T18:45:19.642Z,,,,54.3,33.5,,54
2017-12-19T18:45:29.642Z,,,,,33.5,,54
2017-12-19T18:45:39.641Z,,,,53.8,,,
2017-12-19T18:45:49.643Z,,,,53.6,33.5,,54
2017-12-19T18:45:59.642Z,,,,53.5,33.5,,54
2017-12-19T18:46:09.642Z,,,,,33.5,,54
2017-12-19T18:46:19.641Z,,,,53,33.5,,54
2017-12-19T18:46:29.642Z,,,,52.8,33.5,,54
2017-12-19T18:46:39.641Z,,,,,33.5,,54
2017-12-19T18:46:49.642Z,,,,52.3,33.5,,54
2017-12-19T18:46:59.642Z,,,,52.1,,,
2017-12-19T18:47:09.641Z,,,,52,33.5,,54
2017-12-19T18:47:19.642Z,1,43,0,54.6,33.5,,54
2017-12-19T18:47:29.642Z,,30,,58.5,,,
2017-12-19T18:47:39.649Z,,,,58.8,33.5,,54
2017-12-19T18:47:49.644Z,,29,,58.9,,,
2017-12-19T18:47:59.643Z,,,,,33.5,,54
2017-12-19T18:48:09.643Z,,30,,,,,
2017-12-19T18:48:19.642Z,,,,58.8,33.5,,54
2017-12-19T18:48:29.642Z,,29,,58.7,33.5,,54
2017-12-19T18:48:39.642Z,,30,,58.6,,,
2017-12-19T18:48:49.643Z,,29,,58.5,33.4,,54
2017-12-19T18:48:59.642Z,,30,,58.7,33.4,,54
2017-12-19T18:49:09.642Z,,29,,58.9,33.4,,54
2017-12-19T18:49:19.642Z,,30,,59.1,,,
2017-12-19T18:49:29.642Z,,29,,59.4,33.4,,54
2017-12-19T18:49:49.643Z,,,,59.6,33.4,,54
2017-12-19T18:49:59.642Z,,30,,59.7,33.4,,54
2017-12-19T18:50:09.644Z,,,,59.9,33.4,,54
2017-12-19T18:50:19.643Z,,29,,60,,,
2017-12-19T18:50:29.642Z,,,,,33.4,,54
2017-12-19T18:50:39.642Z,,30,,60.2,33.4,,54
2017-12-19T18:50:49.644Z,,,,60.5,33.4,,54
2017-12-19T18:50:59.643Z,,29,,60.7,,,
2017-12-19T18:51:09.643Z,,30,,60.8,33.4,,54
2017-12-19T18:51:19.643Z,,29,,60.9,33.4,,54
2017-12-19T18:51:29.643Z,,30,,61.1,,,
2017-12-19T18:51:39.643Z,,,,,33.4,,54
2017-12-19T18:51:49.643Z,,29,,61.2,33.4,,54
2017-12-19T18:51:59.645Z,,30,,61.4,,,
2017-12-19T18:52:09.685Z,,,,61.5,33.4,,54
2017-12-19T18:52:19.643Z,,,,,33.4,,54
2017-12-19T18:52:29.643Z,,29,,61.9,,,
2017-12-19T18:52:39.643Z,1,0,0,62,33.4,,54
2017-12-19T18:52:49.644Z,,,,58,33.4,,54
2017-12-19T18:52:59.643Z,,,,56.2,33.4,,54
2017-12-19T18:53:09.643Z,,,,55.3,33.4,,54
2017-12-19T18:53:19.819Z,,,,55,33.4,,54
2017-12-19T18:53:29.644Z,,,,54.9,,,
2017-12-19T18:53:39.644Z,,,,,33.4,,54
2017-12-19T18:53:49.644Z,,,,,33.4,,54
2017-12-19T18:53:59.643Z,,,,55,,,
2017-12-19T18:54:09.643Z,,,,55.1,33.4,,54
2017-12-19T18:54:19.760Z,,,,,33.4,,54
2017-12-19T18:54:29.643Z,,,,55,,,
2017-12-19T18:54:39.644Z,,,,54.7,33.4,,54
2017-12-19T18:54:49.643Z,,,,54.4,33.4,,54
2017-12-19T18:54:59.643Z,,,,54.1,33.4,,54
2017-12-19T18:55:09.643Z,,,,53.9,33.4,,54
2017-12-19T18:55:19.644Z,,,,,33.4,,54
2017-12-19T18:55:29.643Z,,,,53.8,33.4,,54
2017-12-19T18:55:39.644Z,,,,53.4,,,
2017-12-19T18:55:49.644Z,,,,53.1,33.4,,54
2017-12-19T18:55:59.643Z,,,,52.9,33.4,,54
2017-12-19T18:56:09.643Z,,,,,33.4,,54
2017-12-19T18:56:19.644Z,,,,52.7,33.4,,54
2017-12-19T18:56:29.644Z,,,,52.2,,,
2017-12-19T18:56:39.646Z,,,,,33.4,,54
2017-12-19T18:56:49.657Z,1,44,0,52,33.4,,54
2017-12-19T18:56:59.646Z,,34,,57.7,33.4,,54
2017-12-19T18:57:09.644Z,,29,,58.7,33.4,,54
2017-12-19T18:57:19.643Z,,,,,33.4,,54
2017-12-19T18:57:29.643Z,,,,58.9,,,
2017-12-19T18:57:39.644Z,,29,,,33.4,,54
2017-12-19T18:57:49.644Z,,30,,58.8,33.4,,54
2017-12-19T18:57:59.643Z,,29,,58.7,33.4,,54
2017-12-19T18:58:09.719Z,,,,,33.4,,54
2017-12-19T18:58:19.647Z,,30,,58.5,,,
2017-12-19T18:58:29.645Z,,,,58.6,33.3,,54
2017-12-19T18:58:39.644Z,,,,,33.3,,54
2017-12-19T18:58:49.645Z,,,,58.7,33.3,,54
2017-12-19T18:58:59.647Z,,29,,59.1,,,
2017-12-19T18:59:09.644Z,,,,,33.3,,54
2017-12-19T18:59:19.648Z,,,,59.4,33.3,,54
2017-12-19T18:59:29.644Z,,30,,59.6,33.3,,54
2017-12-19T18:59:39.644Z,,,,,33.3,,54
2017-12-19T18:59:49.644Z,,30,,60,,57,
2017-12-19T18:59:59.644Z,,,,,33.3,,54
2017-12-19T19:00:09.644Z,,,,60.2,33.3,,54
2017-12-19T19:00:19.644Z,,30,,60.6,,,
2017-12-19T19:00:29.644Z,,,,,33.3,,54
2017-12-19T19:00:39.646Z,,29,,60.7,,,
2017-12-19T19:00:49.644Z,,,,60.8,33.3,58,54
2017-12-19T19:00:59.646Z,,29,,61.1,33.3,,54
2017-12-19T19:01:09.657Z,,30,,61.2,33.3,,54
2017-12-19T19:01:19.644Z,,0,,61.3,,57,
2017-12-19T19:01:29.647Z,1,,0,57.2,33.3,,54
2017-12-19T19:01:39.644Z,,,,55.7,33.3,,54
2017-12-19T19:01:49.647Z,,,,54.7,33.3,,54
2017-12-19T19:01:59.653Z,,,,54.6,33.3,,54
2017-12-19T19:02:09.644Z,,,,54.3,33.3,,54
2017-12-19T19:02:19.644Z,,,,54.1,33.3,,54
2017-12-19T19:02:29.644Z,,,,,33.3,,54
2017-12-19T19:02:39.645Z,,,,54.3,,,
2017-12-19T19:02:49.645Z,,,,54.4,33.3,,54
2017-12-19T19:02:59.645Z,,,,54.5,33.3,,54
2017-12-19T19:03:09.646Z,,,,,33.3,,54
2017-12-19T19:03:19.645Z,,,,54.4,,,
2017-12-19T19:03:29.645Z,,,,53.8,33.3,,54
2017-12-19T19:03:39.645Z,,,,,33.3,,54
2017-12-19T19:03:49.649Z,,,,53.5,,,
2017-12-19T19:03:59.645Z,,,,53.2,33.3,,54
2017-12-19T19:04:09.645Z,,,,,33.3,,54
2017-12-19T19:04:19.644Z,,,,52.8,,,
2017-12-19T19:04:29.645Z,,,,,33.3,,54
2017-12-19T19:04:39.645Z,,,,52.4,,,
2017-12-19T19:04:49.646Z,,,,52.2,33.3,,54
2017-12-19T19:04:59.644Z,,,,51.9,33.3,,54
2017-12-19T19:05:09.686Z,,,,51.8,33.3,,54
2017-12-19T19:05:19.645Z,,,,51.6,33.3,,54
2017-12-19T19:05:29.645Z,,,,51.5,33.3,,54
2017-12-19T19:05:39.645Z,,,,51.3,33.3,,54
2017-12-19T19:05:49.645Z,,,,51.2,33.3,,54
2017-12-19T19:05:59.645Z,1,45,0,51.1,33.3,,54
2017-12-19T19:06:09.646Z,,34,,56.8,33.3,,54
2017-12-19T19:06:19.645Z,,30,,57.8,33.3,,54
2017-12-19T19:06:29.648Z,,,,,33.2,,54
2017-12-19T19:06:39.646Z,,,,57.9,,,
2017-12-19T19:06:49.645Z,,29,,,33.3,,54
2017-12-19T19:06:59.646Z,,29,,57.8,33.2,,54
2017-12-19T19:07:09.646Z,,,,,33.2,,54
2017-12-19T19:07:29.646Z,,29,,57.6,33.2,,54
2017-12-19T19:07:39.646Z,,,,,33.2,,54
2017-12-19T19:07:49.646Z,,30,,,33.2,,54
2017-12-19T19:07:59.646Z,,30,,58,33.2,,54
2017-12-19T19:08:09.646Z,,,,,33.2,,54
2017-12-19T19:08:19.645Z,,29,,58.2,,,
2017-12-19T19:08:29.645Z,,,,58.3,33.2,,54
2017-12-19T19:08:39.645Z,,,,58.4,33.2,,54
2017-12-19T19:08:49.646Z,1,29,0,58.5,33.2,57,54
2017-12-19T19:08:59.646Z,,,,58.7,33.2,,54
2017-12-19T19:09:09.647Z,,30,,59,33.2,,54
2017-12-19T19:09:19.646Z,,29,,59.1,33.2,,54
2017-12-19T19:09:29.645Z,,,,59.4,33.2,,54
2017-12-19T19:09:39.646Z,,29,,59.6,33.2,,54
2017-12-19T19:09:49.645Z,,,,,33.2,,54
2017-12-19T19:09:59.646Z,,30,,59.7,33.2,,54
2017-12-19T19:10:09.645Z,,,,59.8,,,
2017-12-19T19:10:19.646Z,,30,,60,33.2,,54
2017-12-19T19:10:29.646Z,,,,,33.2,,54
2017-12-19T19:10:39.646Z,,,,60.1,,,
2017-12-19T19:10:49.646Z,,29,,60.2,33.2,,54
2017-12-19T19:10:59.649Z,,,,60.5,33.2,,54
2017-12-19T19:11:09.647Z,,30,,60.6,33.2,,54
2017-12-19T19:11:19.646Z,,,,60.7,33.2,,54
2017-12-19T19:11:29.646Z,,,,60.8,33.1,,54
2017-12-19T19:11:39.646Z,1,0,0,58.5,33.2,,54
2017-12-19T19:11:49.646Z,,,,55.7,33.2,,54
2017-12-19T19:11:59.646Z,,,,54.9,33.2,,54
2017-12-19T19:12:09.646Z,,,,54.5,33.2,,54
2017-12-19T19:12:19.646Z,,,,54.1,33.2,,54
2017-12-19T19:12:29.646Z,,,,54,33.2,,54
2017-12-19T19:12:39.646Z,,,,,33.2,,54
2017-12-19T19:12:49.646Z,,,,,33.2,,54
2017-12-19T19:12:59.646Z,,,,54.1,33.2,,54
2017-12-19T19:13:09.646Z,,,,54.3,33.2,,54
2017-12-19T19:13:19.646Z,,,,,33.2,,54
2017-12-19T19:13:29.646Z,,,,,33.2,,54
2017-12-19T19:13:39.647Z,,,,53.9,33.2,,54
2017-12-19T19:13:49.647Z,,,,53.7,33.2,,54
2017-12-19T19:13:59.646Z,,,,53.4,33.2,,54
2017-12-19T19:14:09.646Z,,,,53.3,33.2,,54
2017-12-19T19:14:19.646Z,,,,52.9,33.2,,54
2017-12-19T19:14:29.647Z,,,,,33.2,,54
2017-12-19T19:14:39.646Z,,,,52.7,33.2,,54
2017-12-19T19:14:49.646Z,,,,52.3,33.2,,54
2017-12-19T19:14:59.647Z,,,,51.9,33.2,,54
2017-12-19T19:15:09.646Z,,,,,33.2,,54
2017-12-19T19:15:19.663Z,,,,51.7,33.2,,54
2017-12-19T19:15:29.647Z,,,,51.5,33.2,,54
2017-12-19T19:15:39.655Z,,,,51.4,33.2,,54
2017-12-19T19:15:49.648Z,,,,51.2,33.2,,54
2017-12-19T19:15:59.647Z,,,,50.9,33.2,,54
2017-12-19T19:16:09.648Z,1,39,0,55.1,33.2,,54
2017-12-19T19:16:19.650Z,,33,,57,33.2,,54
2017-12-19T19:16:29.646Z,,29,,57.7,33.2,,54
2017-12-19T19:16:39.646Z,,,,57.8,33.2,,54
2017-12-19T19:16:49.648Z,,,,57.9,33.1,,54
2017-12-19T19:16:59.647Z,,30,,,33.1,,54
2017-12-19T19:17:09.648Z,,29,,57.8,33.1,,54
2017-12-19T19:17:19.804Z,,,,,33.1,,54
2017-12-19T19:17:29.647Z,,,,57.6,33.1,,54
2017-12-19T19:17:39.647Z,,,,,33.1,,54
2017-12-19T19:17:49.648Z,,30,,57.4,33.1,,54
2017-12-19T19:17:59.649Z,,,,57.7,33.1,,54
2017-12-19T19:18:09.647Z,,29,,58,33.1,,54
2017-12-19T19:18:19.652Z,,30,,,33.1,,54
2017-12-19T19:18:29.649Z,,29,,58.2,33.1,,54
2017-12-19T19:18:39.647Z,,30,,58.3,33.1,,54
2017-12-19T19:18:49.657Z,,,,58.4,33.1,,54
2017-12-19T19:18:59.659Z,,29,,58.6,33.1,,54
2017-12-19T19:19:09.666Z,,30,,59,33.1,,54
2017-12-19T19:19:19.661Z,,,,,33.1,,54
2017-12-19T19:19:29.647Z,,,,59.3,33.1,,54
2017-12-19T19:19:39.653Z,,,,59.4,33.1,,54
2017-12-19T19:19:49.660Z,,29,,59.5,33.1,,54
2017-12-19T19:19:59.659Z,,,,59.6,33.1,,54
2017-12-19T19:20:09.649Z,,,,59.7,33.1,,54
2017-12-19T19:20:19.649Z,,30,,59.8,33.1,,54
2017-12-19T19:20:29.654Z,,29,,60,33.1,,54
2017-12-19T19:20:39.651Z,,,,,33.1,,54
2017-12-19T19:20:49.648Z,,30,,60.1,33.1,,54
2017-12-19T19:20:59.648Z,,29,,60.2,33.1,,54
2017-12-19T19:21:09.648Z,,,,60.4,33.1,,54
2017-12-19T19:21:19.649Z,,30,,60.6,33.1,,54
2017-12-19T19:21:29.647Z,,,,60.7,33.1,,54
2017-12-19T19:21:39.647Z,,,,60.8,33.1,,54
2017-12-19T19:21:49.663Z,1,0,0,59.6,33.1,,54
2017-12-19T19:21:59.660Z,,,,56.9,33.1,,54
2017-12-19T19:22:09.647Z,,,,54.9,33.1,,54
2017-12-19T19:22:19.648Z,,,,54.7,33.1,,54
2017-12-19T19:22:29.647Z,,,,54.4,33.1,,54
2017-12-19T19:22:39.649Z,,,,54.1,33.1,,54
2017-12-19T19:22:49.650Z,,,,,33.1,,54
2017-12-19T19:22:59.648Z,,,,,33.1,,54
2017-12-19T19:23:09.648Z,,,,54.3,33.1,,54
2017-12-19T19:23:19.648Z,,,,54.4,33.1,,54
2017-12-19T19:23:29.648Z,,,,,33.1,,54
2017-12-19T19:23:39.649Z,,,,,33.1,,54
2017-12-19T19:23:49.650Z,,,,53.9,33.1,,54
2017-12-19T19:23:59.648Z,,,,,33.1,,54
2017-12-19T19:24:09.812Z,,,,53.6,33.1,,54
2017-12-19T19:24:19.648Z,,,,53.4,33.1,,54
2017-12-19T19:24:29.651Z,,,,53.2,33.1,,54
2017-12-19T19:24:39.648Z,,,,52.9,33.1,,54
2017-12-19T19:24:49.651Z,,,,52.8,33.1,,54
2017-12-19T19:25:04.811Z,,,,52.6,33.1,,54
2017-12-19T19:25:09.648Z,,,,52.2,33.1,,54
2017-12-19T19:25:19.649Z,,,,51.9,33.1,,54
2017-12-19T19:25:29.648Z,,,,,33.1,,54
2017-12-19T19:25:39.649Z,,,,51.7,33.1,,54
2017-12-19T19:25:49.648Z,,,,51.5,33.1,,54
2017-12-19T19:25:59.648Z,,,,51.3,33.1,,54
2017-12-19T19:26:09.649Z,,,,51.2,33.1,,54
2017-12-19T19:26:19.648Z,,,,50.9,33.1,,54
2017-12-19T19:26:29.649Z,1,38,0,55.4,33.1,,54
2017-12-19T19:26:39.655Z,,32,,57,33.1,,54
2017-12-19T19:26:49.649Z,,29,,57.4,33.1,,54
2017-12-19T19:26:59.648Z,,30,,57.7,33.1,,54
2017-12-19T19:27:09.649Z,,,,,33.1,,54
2017-12-19T19:27:19.649Z,,,,,33.1,,54
2017-12-19T19:27:29.649Z,,29,,57.6,32.9,,54
2017-12-19T19:27:39.649Z,0,30,2,57.4,32.9,0,54
2017-12-19T19:27:49.663Z,,94,,59.6,30.7,,54
2017-12-19T19:27:59.651Z,,93,,56.8,52.4,,54
2017-12-19T19:28:09.652Z,,103,,57,51.2,,54
2017-12-19T19:28:19.648Z,,104,,,51,,54
2017-12-19T19:28:29.649Z,,105,,58,51.5,,54
2017-12-19T19:28:39.649Z,,,,58.3,52.2,,54
2017-12-19T19:28:49.701Z,,,,58.6,52.6,,54
2017-12-19T19:28:59.649Z,,110,,59,52.9,,54
2017-12-19T19:29:09.649Z,,109,,59.4,53.3,,54
2017-12-19T19:29:19.650Z,,,,59.7,53.6,,54
2017-12-19T19:29:29.649Z,,112,,60,53.8,,54
2017-12-19T19:29:39.650Z,,111,,60.1,54,,54
2017-12-19T19:29:49.662Z,0,0,2,59.9,54,,54
2017-12-19T19:29:59.661Z,0,74,2,51.8,56.9,,54
2017-12-19T19:30:09.649Z,,94,,52,46.8,,54
2017-12-19T19:30:19.650Z,,119,,54.3,46.7,,54
2017-12-19T19:30:29.659Z,,118,,57.1,48.8,,54
2017-12-19T19:30:39.651Z,,112,,59,51.8,,54
2017-12-19T19:30:49.649Z,,111,,60,53.7,,54
2017-12-19T19:30:59.649Z,,110,,60.4,54.6,,54
2017-12-19T19:31:09.650Z,,103,,59.9,54.8,,54
2017-12-19T19:31:19.649Z,,102,,,54.2,,54
2017-12-19T19:31:29.650Z,,107,,59.8,54.1,,54
2017-12-19T19:31:39.649Z,,105,,,54.1,,54
2017-12-19T19:31:49.649Z,,103,,,54.3,,54
2017-12-19T19:31:59.649Z,,104,,59.7,54.1,,54
2017-12-19T19:32:09.650Z,,105,,59.6,53.9,,54
2017-12-19T19:32:19.650Z,,102,,59.5,54,,54
2017-12-19T19:32:29.650Z,,100,,,54.1,,54
2017-12-19T19:32:39.650Z,,99,,59.4,54.2,,54
2017-12-19T19:32:49.650Z,,105,,59.3,53.7,,54
2017-12-19T19:32:59.655Z,,102,,59.4,53.8,,54
2017-12-19T19:33:09.650Z,,108,,59.6,53.7,,54
2017-12-19T19:33:19.649Z,,106,,59.8,54,,54
2017-12-19T19:33:29.650Z,,103,,60,54.3,,54
2017-12-19T19:33:39.847Z,,,,59.9,54.3,,54
2017-12-19T19:33:49.650Z,,105,,59.8,54.1,,54
2017-12-19T19:33:59.649Z,,106,,59.7,54.1,,54
2017-12-19T19:34:09.654Z,,103,,,54.1,,54
2017-12-19T19:34:19.650Z,,106,,59.6,54,,54
2017-12-19T19:34:29.650Z,,103,,,54,,54
2017-12-19T19:34:39.650Z,,102,,59.5,54.1,,54
2017-12-19T19:34:49.652Z,,101,,59.4,54,,54
2017-12-19T19:34:59.651Z,,100,,59.3,53.9,,54
2017-12-19T19:35:09.649Z,,103,,,53.9,,54
2017-12-19T19:35:19.650Z,,102,,,53.8,,54
2017-12-19T19:35:29.653Z,,105,,59.4,53.7,,54
2017-12-19T19:35:39.650Z,,,,59.5,53.7,,54
2017-12-19T19:35:49.650Z,,107,,59.7,53.9,,54
2017-12-19T19:35:59.652Z,,105,,59.8,54,,54
2017-12-19T19:36:09.650Z,,,,,54.2,,54
2017-12-19T19:36:19.650Z,,98,,59.7,54.4,,54
2017-12-19T19:36:29.650Z,,99,,59.5,54.2,,54
2017-12-19T19:36:39.652Z,,102,,59.3,54.2,,54
2017-12-19T19:36:49.651Z,,106,,,53.6,,54
2017-12-19T19:36:59.691Z,,,,59.4,53.6,,54
2017-12-19T19:37:09.732Z,,109,,,53.6,,54
2017-12-19T19:37:19.660Z,,106,,59.5,53.7,,54
2017-12-19T19:37:29.656Z,,,,59.6,53.9,,54
2017-12-19T19:37:39.650Z,,,,59.7,53.9,,54
2017-12-19T19:37:49.651Z,,,,,54.1,,54
2017-12-19T19:37:59.651Z,,104,,,54.2,,54
2017-12-19T19:38:09.650Z,,,,,54.1,,54
2017-12-19T19:38:19.653Z,0,0,0,57.7,54.7,,54
2017-12-19T19:38:29.651Z,,,,57.9,54.7,,54
2017-12-19T19:38:39.651Z,,,,57.8,54.3,,54
2017-12-19T19:38:49.651Z,,,,57.7,54,,54
2017-12-19T19:38:59.655Z,0,45,2,55.4,53.9,,54
2017-12-19T19:39:09.670Z,,68,,52.3,51.8,,54
2017-12-19T19:39:19.686Z,,83,,53,49.8,,54
2017-12-19T19:39:29.673Z,,87,,54,50,,54
2017-12-19T19:39:39.661Z,,83,,55.1,51.4,,54
2017-12-19T19:39:49.685Z,0,0,0,55,52,,54
2017-12-19T19:39:59.651Z,,,,54.8,51.7,,54
2017-12-19T19:40:09.671Z,,,,,51.4,,54
2017-12-19T19:40:19.666Z,,,,54.7,51.3,,54
2017-12-19T19:40:29.653Z,,,,,50.9,,54
2017-12-19T19:40:39.656Z,,,,54.6,50.9,,54
2017-12-19T19:40:49.671Z,1,45,0,56.1,51.4,55,54
2017-12-19T19:40:59.651Z,1,0,0,60.4,51.8,,54
2017-12-19T19:41:09.652Z,,,,52.8,52.1,,54
2017-12-19T19:41:19.651Z,,,,48.8,52.1,,54
2017-12-19T19:41:29.659Z,,,,46.9,51.8,,54
2017-12-19T19:41:39.652Z,,,,44.7,51.6,,54
2017-12-19T19:41:49.655Z,,,,42.8,51.4,,54
2017-12-19T19:41:59.653Z,,,,41.9,51.2,,54
2017-12-19T19:42:09.655Z,,,,40.9,51,,54
2017-12-19T19:42:19.651Z,,,,40.6,50.8,,54
