Time,HwTSet,ActPow,ChActive,PrimT,HwTOutlet,PrimTSet,HwActive
2017-11-29T18:32:37.367Z,0,,,54.9,34.1,,
2017-11-29T18:32:47.368Z,0,,,54.8,34.1,,
2017-11-29T18:32:57.367Z,0,,,54.6,34.1,,
2017-11-29T18:33:07.367Z,0,,,53.9,34.1,,
2017-11-29T18:33:26.559Z,0,,,53.6,34.1,,
2017-11-29T18:33:27.447Z,0,,,52.9,34.1,,
2017-11-29T18:33:37.371Z,0,,,52.6,34.1,,
2017-11-29T18:33:47.367Z,0,,,52.2,34.1,,
2017-11-29T18:33:57.368Z,0,44,1,52,34.1,,0
2017-11-29T18:34:07.367Z,0,36,,57.1,34.1,,
2017-11-29T18:34:17.369Z,0,30,,58.1,34.1,,
2017-11-29T18:34:27.450Z,0,29,,58.2,34.1,,
2017-11-29T18:34:37.367Z,0,,,,34.1,,
2017-11-29T18:34:47.370Z,0,30,,58.1,34.1,,
2017-11-29T18:34:57.614Z,0,29,,57.9,34.1,,
2017-11-29T18:35:07.369Z,0,,,,34.1,,
2017-11-29T18:35:17.371Z,0,,,,34.1,,
2017-11-29T18:35:27.448Z,0,30,,58,34.1,,
2017-11-29T18:35:37.367Z,0,29,,58.2,34.1,,
2017-11-29T18:35:47.382Z,0,30,,58.5,34.1,,
2017-11-29T18:35:57.368Z,0,29,,59,34.1,,
2017-11-29T18:36:07.368Z,0,30,,59.3,34.1,,
2017-11-29T18:36:17.368Z,0,29,,59.6,34.1,,
2017-11-29T18:36:27.448Z,0,30,,59.8,34.1,,
2017-11-29T18:36:37.368Z,0,29,,59.9,34.1,,
2017-11-29T18:36:47.368Z,0,30,,60,34.1,,
2017-11-29T18:36:57.372Z,0,,,60.2,34.1,,
2017-11-29T18:37:07.368Z,0,29,,60.4,34.1,,
2017-11-29T18:37:17.376Z,0,30,,60.5,34.1,,
2017-11-29T18:37:27.467Z,0,29,,60.6,34.1,,
2017-11-29T18:37:37.367Z,0,,,60.8,34.1,,
2017-11-29T18:37:47.378Z,0,30,1,61.1,34.1,58,0
2017-11-29T18:37:57.371Z,0,29,,61.2,34.1,,
2017-11-29T18:38:07.373Z,0,,,61.4,34.1,,
2017-11-29T18:38:17.368Z,0,,,61.6,34.1,,
2017-11-29T18:38:27.458Z,0,,,61.8,34.1,,
2017-11-29T18:38:37.369Z,0,0,1,60.7,34.1,,0
2017-11-29T18:38:47.371Z,0,,,57.8,34.1,,
2017-11-29T18:38:57.369Z,0,,,56.7,34.1,,
2017-11-29T18:39:07.369Z,0,,,55.9,34.1,,
2017-11-29T18:39:17.368Z,0,,,55.6,34.1,,
2017-11-29T18:39:27.448Z,0,,,55.5,34.1,,
2017-11-29T18:39:37.369Z,0,,,55.6,34.1,,
2017-11-29T18:39:47.371Z,0,,,,34.1,,
2017-11-29T18:39:57.371Z,0,,,,34.1,,
2017-11-29T18:40:07.369Z,0,,,55.5,34.1,,
2017-11-29T18:40:17.454Z,0,,,55.3,34.1,,
2017-11-29T18:40:27.409Z,0,,,54.9,34.2,,
2017-11-29T18:40:37.369Z,0,,,54.6,34.2,,
2017-11-29T18:40:47.371Z,0,,,53.9,34.1,,
2017-11-29T18:40:57.372Z,0,,,53.7,34.1,,
2017-11-29T18:41:08.069Z,0,,,53.4,34.1,,
2017-11-29T18:41:17.372Z,0,,,53.2,34.1,,
2017-11-29T18:41:27.459Z,0,,,52.9,34.1,,
2017-11-29T18:41:37.372Z,0,,,52.8,34.1,,
2017-11-29T18:41:47.372Z,0,,,52.7,34.1,,
2017-11-29T18:41:57.373Z,0,,,52.4,34.1,,
2017-11-29T18:42:07.373Z,0,,,52.2,34.1,,
2017-11-29T18:42:17.371Z,0,44,1,51.9,34.1,,0
2017-11-29T18:42:27.719Z,0,35,,57.1,34.1,,
2017-11-29T18:42:37.369Z,0,30,,58.1,34.1,,
2017-11-29T18:42:47.369Z,0,,,58.3,34.1,,
2017-11-29T18:42:57.373Z,0,29,,,34.1,,
2017-11-29T18:43:07.369Z,0,30,,,34.1,,
2017-11-29T18:43:17.369Z,0,29,,58.2,34.1,,
2017-11-29T18:43:27.460Z,0,30,,58.1,34.1,,
2017-11-29T18:43:37.369Z,0,29,,58.2,34.1,,
2017-11-29T18:43:47.370Z,0,,,58.3,34.1,,
2017-11-29T18:43:57.370Z,0,,,58.5,34.1,,
2017-11-29T18:44:07.370Z,0,30,,59,34.1,,
2017-11-29T18:44:17.370Z,0,,,59.3,34.1,,
2017-11-29T18:44:27.459Z,0,,,59.7,34.1,,
2017-11-29T18:44:37.373Z,0,29,,60.1,34.1,,
2017-11-29T18:44:47.371Z,0,30,,60.4,34.1,,
2017-11-29T18:44:57.372Z,0,29,,60.6,34.1,,
2017-11-29T18:45:07.374Z,0,,,60.9,34.1,,
2017-11-29T18:45:17.371Z,0,0,1,58.7,34.1,55,0
2017-11-29T18:45:27.461Z,0,,,56.8,34.1,,
2017-11-29T18:45:37.374Z,0,,,55.4,34.1,,
2017-11-29T18:45:47.370Z,0,,,54.8,34.1,,
2017-11-29T18:45:57.370Z,0,,,54.5,34.1,,
2017-11-29T18:46:07.370Z,0,,,,34.1,,
2017-11-29T18:46:17.370Z,0,,,54.6,34.1,,
2017-11-29T18:46:27.457Z,0,,,54.7,34.1,,
2017-11-29T18:46:37.371Z,0,,,54.8,34.1,,
2017-11-29T18:46:47.382Z,0,,,54.7,34.1,,
2017-11-29T18:46:57.370Z,0,,,54.6,34.1,,
2017-11-29T18:47:07.370Z,0,,,54.4,34.1,,
2017-11-29T18:47:17.370Z,0,,,53.9,34.1,,
2017-11-29T18:47:27.462Z,0,,,53.4,34.1,,
2017-11-29T18:47:37.370Z,0,,,52.9,34.1,,
2017-11-29T18:47:47.370Z,0,,,52.8,34.1,,
2017-11-29T18:47:57.370Z,0,,,52.6,34.1,,
2017-11-29T18:48:07.371Z,0,,,52.3,34.1,,
2017-11-29T18:48:17.370Z,0,,,52.2,34.1,,
2017-11-29T18:48:27.460Z,0,,,51.9,34.1,,
2017-11-29T18:48:37.374Z,0,,,51.8,34,,
2017-11-29T18:48:47.372Z,0,,,51.6,34,,
2017-11-29T18:48:57.375Z,0,,,51.4,34,,
2017-11-29T18:49:07.377Z,0,,,51.2,34,,
2017-11-29T18:49:17.375Z,0,,,50.9,34,,
2017-11-29T18:49:27.459Z,0,,,50.6,34,,
2017-11-29T18:49:37.375Z,0,,,50.4,33.9,,
2017-11-29T18:49:47.371Z,0,,,50.2,33.9,,
2017-11-29T18:49:57.375Z,0,,,49.9,33.9,,
2017-11-29T18:50:07.374Z,0,,,49.8,33.9,,
2017-11-29T18:50:17.371Z,0,,0,49.7,34.2,0,2
2017-11-29T18:50:27.455Z,54,0,0,50,28,,0
2017-11-29T18:50:37.371Z,0,,,49.8,26.9,,
2017-11-29T18:50:47.371Z,0,,,49.6,26.9,,
2017-11-29T18:50:57.371Z,0,,,49.5,26.9,,
2017-11-29T18:51:07.370Z,0,,,,27.1,,
2017-11-29T18:51:17.371Z,0,,,49.4,27.1,,
2017-11-29T18:51:27.452Z,0,,1,,27.2,55,0
2017-11-29T18:51:37.387Z,0,37,1,55,27.4,,0
2017-11-29T18:51:47.371Z,0,31,,57.4,27.5,,
2017-11-29T18:51:57.371Z,0,30,,56.9,27.7,,
2017-11-29T18:52:07.371Z,0,29,,56.7,27.8,,
2017-11-29T18:52:17.371Z,0,,,56.5,27.9,,
2017-11-29T18:52:27.452Z,0,,,56.2,28,,
2017-11-29T18:52:50.021Z,0,30,,55.9,28.1,,
2017-11-29T18:52:50.026Z,0,29,,55.7,28.3,,
2017-11-29T18:52:57.371Z,0,29,,56,28.4,,
2017-11-29T18:53:07.372Z,0,30,,56.2,28.4,,
2017-11-29T18:53:17.371Z,0,29,,56.5,28.5,,
2017-11-29T18:53:27.451Z,0,,,57,28.6,,
2017-11-29T18:53:37.373Z,0,,,57.4,28.7,,
2017-11-29T18:53:47.372Z,0,30,,58,28.7,,
2017-11-29T18:53:57.419Z,0,,,58.3,28.9,,
2017-11-29T18:54:07.373Z,0,,,58.5,28.9,,
2017-11-29T18:54:17.373Z,0,,,58.7,29,,
2017-11-29T18:54:27.502Z,0,,,58.8,29.1,,
2017-11-29T18:54:37.373Z,0,0,1,56.7,29.1,,0
2017-11-29T18:54:47.377Z,0,,,53.8,29.2,,
2017-11-29T18:54:57.371Z,0,,,52.9,29.2,,
2017-11-29T18:55:07.374Z,0,,,52.4,29.3,,
2017-11-29T18:55:17.377Z,0,,,52.3,29.3,,
2017-11-29T18:55:27.472Z,0,,,,29.5,,
2017-11-29T18:55:37.372Z,0,,,52.6,29.5,,
2017-11-29T18:55:47.372Z,0,,,52.8,29.5,,
2017-11-29T18:55:57.376Z,0,,,,29.6,,
2017-11-29T18:56:07.373Z,0,,,,29.6,,
2017-11-29T18:56:17.394Z,0,,,52.7,29.7,,
2017-11-29T18:56:27.657Z,0,,,52.3,29.7,,
2017-11-29T18:56:37.372Z,0,,,51.9,29.7,,
2017-11-29T18:56:47.391Z,0,,,51.4,29.8,,
2017-11-29T18:56:57.383Z,0,,,50.9,29.8,,
2017-11-29T18:57:07.376Z,0,,,50.7,29.8,,
2017-11-29T18:57:17.372Z,0,,,50.5,30,,
2017-11-29T18:57:27.452Z,0,,,50.3,30,,
2017-11-29T18:57:37.371Z,0,,,50.2,30,,
2017-11-29T18:57:47.372Z,0,,,50,30.1,,
2017-11-29T18:57:57.372Z,0,,,49.9,30.1,,
2017-11-29T18:58:07.372Z,0,,,49.7,30.1,,
2017-11-29T18:58:17.375Z,0,,,49.5,30.2,,
2017-11-29T18:58:27.453Z,0,,,49.3,30.2,,
2017-11-29T18:58:37.379Z,0,,,49,30.2,,
2017-11-29T18:58:47.387Z,0,42,1,51.3,30.2,,0
2017-11-29T18:58:57.393Z,0,32,,55.1,30.3,,
2017-11-29T18:59:07.372Z,0,29,,55.6,30.3,,
2017-11-29T18:59:17.375Z,0,,,55.9,30.3,,
2017-11-29T18:59:27.452Z,0,29,,56,30.3,,
2017-11-29T18:59:37.373Z,0,30,,55.9,30.4,,
2017-11-29T18:59:47.374Z,0,,,,30.4,,
2017-11-29T18:59:57.373Z,0,,,,30.6,,
2017-11-29T19:00:07.373Z,0,,,56,30.4,,
2017-11-29T19:00:17.372Z,0,,,56.1,30.4,58,
2017-11-29T19:00:27.498Z,0,29,,56.3,30.6,,
2017-11-29T19:00:37.381Z,0,30,,56.6,30.7,,
2017-11-29T19:00:47.378Z,0,,,57.1,30.8,,
2017-11-29T19:00:57.373Z,0,,,57.7,30.8,,
2017-11-29T19:01:07.376Z,0,,,58.1,30.9,,
2017-11-29T19:01:17.373Z,54,29,0,58.5,44.3,0,2
2017-11-29T19:01:27.455Z,54,116,,57.1,24.7,,
2017-11-29T19:01:37.373Z,54,,,58.4,50.3,,
2017-11-29T19:01:47.373Z,54,122,,58.7,50.4,,
2017-11-29T19:01:57.376Z,54,0,0,59,51,,0
2017-11-29T19:02:07.375Z,0,,0,57.7,54.3,,0
2017-11-29T19:02:17.373Z,0,,,57.4,54.1,,
2017-11-29T19:02:27.454Z,0,,,57.2,53.9,,
2017-11-29T19:02:37.378Z,0,,,,53.7,,
2017-11-29T19:02:47.374Z,0,,,57.1,53.5,,
2017-11-29T19:02:57.377Z,0,,1,57,53.2,58,0
2017-11-29T19:03:07.375Z,0,42,1,60.2,53,,0
2017-11-29T19:03:17.385Z,0,0,1,61.1,52.6,,0
2017-11-29T19:03:27.464Z,0,,,54.8,52.4,,
2017-11-29T19:03:37.377Z,0,,,52.8,52.2,,
2017-11-29T19:03:47.380Z,0,,,51.8,52,,
2017-11-29T19:03:57.375Z,0,,,50.9,51.8,,
2017-11-29T19:04:07.377Z,0,,,50.4,51.5,,
2017-11-29T19:04:17.377Z,0,,,,51.3,,
2017-11-29T19:04:27.463Z,0,,,50.7,51.1,,
2017-11-29T19:04:37.374Z,0,,,51.1,50.9,,
2017-11-29T19:04:47.378Z,0,,,,50.7,,
2017-11-29T19:04:57.378Z,0,,,51.2,50.5,,
2017-11-29T19:05:07.379Z,0,,,51.1,50.3,,
2017-11-29T19:05:17.375Z,0,,,50.7,50.1,,
2017-11-29T19:05:27.464Z,0,,,50.2,49.9,,
2017-11-29T19:05:37.374Z,0,,,49.8,49.7,,
2017-11-29T19:05:47.381Z,0,,,49.4,49.4,,
2017-11-29T19:05:57.374Z,0,,,49.1,49.2,,
2017-11-29T19:06:07.374Z,0,,,48.9,49,,
2017-11-29T19:06:17.379Z,0,,,48.8,48.9,,
2017-11-29T19:06:27.554Z,0,,,48.6,48.7,,
2017-11-29T19:06:37.374Z,0,,,,48.5,57,
2017-11-29T19:06:47.374Z,0,,,48.4,48.3,58,
2017-11-29T19:06:57.374Z,0,,,48.2,48.2,57,
2017-11-29T19:07:07.373Z,0,,,48,48,,
2017-11-29T19:07:17.374Z,0,,,47.8,47.8,,
2017-11-29T19:07:27.454Z,0,,,47.6,47.7,,
2017-11-29T19:07:37.379Z,0,,,47.3,47.5,,
2017-11-29T19:07:47.374Z,0,,,47.1,47.3,,
2017-11-29T19:07:57.374Z,0,,,46.8,47.2,,
2017-11-29T19:08:07.376Z,0,41,1,50.3,47,,0
2017-11-29T19:08:17.383Z,0,32,,53.2,46.8,,
2017-11-29T19:08:27.468Z,0,29,,53.8,46.7,,
2017-11-29T19:08:37.374Z,0,30,,54,46.6,,
2017-11-29T19:08:47.382Z,0,,,54.1,46.4,,
2017-11-29T19:08:57.374Z,0,,,,46.2,,
2017-11-29T19:09:07.378Z,0,29,,54,46.1,,
2017-11-29T19:09:17.392Z,0,,,,46,,
2017-11-29T19:09:33.822Z,0,,,54.1,45.8,,
2017-11-29T19:09:37.389Z,0,30,,54.3,45.7,,
2017-11-29T19:09:47.375Z,0,,,54.6,45.6,,
2017-11-29T19:09:57.375Z,0,,,55,45.4,,
2017-11-29T19:10:07.377Z,0,,,55.5,45.3,,
2017-11-29T19:10:17.374Z,0,31,,56.2,45.1,,
2017-11-29T19:10:27.456Z,0,30,,56.6,45,,
2017-11-29T19:10:37.383Z,0,,,57,44.9,,
2017-11-29T19:10:47.375Z,0,,,57.2,44.7,,
2017-11-29T19:10:57.376Z,0,29,,57.3,44.6,,
2017-11-29T19:11:07.377Z,0,30,,57.4,44.4,,
2017-11-29T19:11:17.375Z,0,29,,57.7,44.2,,
2017-11-29T19:11:27.470Z,0,,,57.8,44.1,,
2017-11-29T19:11:37.375Z,0,,,58,44,,
2017-11-29T19:11:47.573Z,0,30,,58.2,43.8,,
2017-11-29T19:11:57.377Z,0,,,58.4,43.7,,
2017-11-29T19:12:07.375Z,0,29,,58.6,43.6,,
2017-11-29T19:12:17.375Z,0,,,58.8,43.5,,
2017-11-29T19:12:27.474Z,0,30,,59,43.3,,
2017-11-29T19:12:37.380Z,0,,,59.3,43.2,,
2017-11-29T19:12:47.377Z,0,29,,59.6,43.1,,
2017-11-29T19:12:57.375Z,0,,,59.7,43,,
2017-11-29T19:13:07.375Z,0,,,59.8,42.9,,
2017-11-29T19:13:17.375Z,0,,,60,42.8,,
2017-11-29T19:13:27.762Z,0,,,60.1,42.8,,
2017-11-29T19:13:37.385Z,0,30,,60.4,42.7,,
2017-11-29T19:13:47.375Z,0,29,,60.5,42.5,,
2017-11-29T19:13:57.375Z,0,,,60.6,42.5,,
2017-11-29T19:14:07.376Z,0,,,60.8,42.4,,
2017-11-29T19:14:17.375Z,0,,,60.9,42.3,,
2017-11-29T19:14:27.465Z,0,0,1,59.4,42.2,,0
2017-11-29T19:14:37.375Z,0,,,56.8,42.1,56,
2017-11-29T19:14:47.376Z,0,,,55.5,42,,
2017-11-29T19:14:57.379Z,0,,,54.9,41.9,,
2017-11-29T19:15:07.377Z,0,,,54.6,41.9,,
2017-11-29T19:15:17.376Z,0,,0,54.5,41.8,0,2
2017-11-29T19:15:27.455Z,0,,0,,44.2,,0
2017-11-29T19:15:37.376Z,0,,,54.6,43.8,,
2017-11-29T19:15:47.376Z,0,,,54.5,43.6,,
2017-11-29T19:15:57.375Z,0,,,54.4,43.6,,
2017-11-29T19:16:07.377Z,0,,0,50.3,39.2,,0
2017-11-29T19:16:17.390Z,0,,,50.1,37.5,,
2017-11-29T19:16:27.468Z,0,,,50,37.5,,
2017-11-29T19:16:37.376Z,0,,,49.9,37.5,,
2017-11-29T19:16:47.376Z,0,,,,37.5,,
2017-11-29T19:16:57.376Z,0,,,49.8,37.6,,
2017-11-29T19:17:07.376Z,0,,1,49.9,37.6,56,0
2017-11-29T19:17:17.376Z,0,37,,55.5,37.7,,
2017-11-29T19:17:27.470Z,0,29,,59,37.8,,
2017-11-29T19:17:37.380Z,0,,,59.7,37.7,,
2017-11-29T19:17:47.392Z,0,0,1,57.7,37.7,,0
2017-11-29T19:17:57.376Z,0,,,54.8,37.7,,
2017-11-29T19:18:07.380Z,0,,,52.9,37.7,,
2017-11-29T19:18:17.381Z,0,,,51.6,37.8,,
2017-11-29T19:18:27.456Z,0,,,50.7,37.8,,
2017-11-29T19:18:37.376Z,0,,,50.3,37.8,,
2017-11-29T19:18:47.377Z,0,,,50.2,37.8,,
2017-11-29T19:18:57.377Z,0,,,50.3,37.8,,
2017-11-29T19:19:07.377Z,0,,,,37.8,,
2017-11-29T19:19:17.384Z,0,,,,37.8,,
2017-11-29T19:19:27.466Z,0,,,50.1,37.7,,
2017-11-29T19:19:37.378Z,0,,,49.8,37.7,,
2017-11-29T19:19:47.378Z,0,,,49.2,37.7,,
2017-11-29T19:19:57.376Z,0,,,48.7,37.7,,
2017-11-29T19:20:07.378Z,0,,,47.9,37.7,,
2017-11-29T19:20:17.377Z,0,,,47.7,37.6,,
2017-11-29T19:20:27.472Z,0,,,47.2,37.6,,
2017-11-29T19:20:37.377Z,0,,,46.9,37.6,,
2017-11-29T19:20:47.379Z,0,,,46.7,37.5,,
2017-11-29T19:20:57.535Z,0,,,46.5,37.5,,
2017-11-29T19:21:07.380Z,0,,,46.3,37.5,,
2017-11-29T19:21:17.384Z,0,,,46.1,37.4,,
2017-11-29T19:21:27.467Z,0,,,45.9,37.4,,
2017-11-29T19:21:37.380Z,0,,,45.6,37.3,,
2017-11-29T19:21:47.379Z,0,,,45.4,37.3,,
2017-11-29T19:21:57.401Z,0,,,45.1,37.2,,
2017-11-29T19:22:07.383Z,0,45,1,45,37.2,,0
2017-11-29T19:22:17.380Z,0,34,,50.2,37.1,,
2017-11-29T19:22:27.468Z,0,30,,51.2,37.1,,
2017-11-29T19:22:37.380Z,0,,,51.4,37.1,,
2017-11-29T19:22:47.381Z,0,29,,51.5,36.9,,
2017-11-29T19:22:57.380Z,0,30,,,36.9,,
2017-11-29T19:23:07.378Z,0,29,,51.4,36.8,,
2017-11-29T19:23:17.377Z,0,,,51.3,36.8,,
2017-11-29T19:23:27.457Z,0,,,51.4,36.7,,
2017-11-29T19:23:37.383Z,0,,,51.5,36.7,,
2017-11-29T19:23:47.377Z,0,30,,51.7,36.6,,
2017-11-29T19:24:02.467Z,0,,,52.1,36.6,,
2017-11-29T19:24:07.378Z,0,31,,52.7,36.6,,
2017-11-29T19:24:17.382Z,0,32,,53.2,36.5,,
2017-11-29T19:24:27.465Z,0,,,53.6,36.5,,
2017-11-29T19:24:37.414Z,0,33,,54,36.4,,
2017-11-29T19:24:47.378Z,0,,,54.3,36.4,,
2017-11-29T19:24:57.377Z,0,34,,54.5,36.4,,
2017-11-29T19:25:12.473Z,0,,,54.7,36.3,,
2017-11-29T19:25:17.377Z,0,,,54.9,36.3,,
2017-11-29T19:25:27.462Z,0,34,,55,36.2,,
2017-11-29T19:25:37.384Z,0,,,55.2,36.2,,
2017-11-29T19:25:47.378Z,0,,,55.3,36.2,,
2017-11-29T19:25:57.378Z,0,,,55.5,36.1,,
2017-11-29T19:26:07.378Z,0,,,55.6,36.1,,
2017-11-29T19:26:17.387Z,0,,,55.7,36.1,,
2017-11-29T19:26:27.458Z,0,,,56,36,,
2017-11-29T19:26:37.380Z,0,33,,56.2,36,,
2017-11-29T19:26:47.386Z,0,32,,56.3,36,,
2017-11-29T19:26:57.378Z,0,30,,56.2,35.9,,
2017-11-29T19:27:07.379Z,0,,,,35.9,,
2017-11-29T19:27:17.379Z,0,29,,,35.9,,
2017-11-29T19:27:27.579Z,0,,,56.3,35.9,,
2017-11-29T19:27:37.387Z,0,,,56.4,35.8,,
2017-11-29T19:27:47.378Z,0,30,,56.5,35.8,,
2017-11-29T19:27:57.379Z,0,,,56.7,35.8,,
2017-11-29T19:28:07.379Z,0,29,,56.8,35.8,,
2017-11-29T19:28:17.378Z,0,30,,56.9,35.7,,
2017-11-29T19:28:27.474Z,0,29,,57,35.7,,
2017-11-29T19:28:37.379Z,0,,,57.1,35.7,,
2017-11-29T19:28:47.405Z,0,,,57.2,35.7,,
2017-11-29T19:28:57.382Z,0,30,,57.3,35.6,,
2017-11-29T19:29:07.388Z,0,29,,57.4,35.6,,
2017-11-29T19:29:17.378Z,0,30,,57.6,35.6,,
2017-11-29T19:29:27.458Z,0,,,57.7,35.6,,
2017-11-29T19:29:37.380Z,0,29,,57.8,35.6,,
2017-11-29T19:29:47.382Z,0,30,,57.9,35.5,,
2017-11-29T19:29:57.379Z,0,30,,58,35.5,,
2017-11-29T19:30:07.409Z,0,,,58.1,35.5,,
2017-11-29T19:30:17.379Z,0,29,,,35.5,,
2017-11-29T19:30:27.469Z,0,30,,58.3,35.5,,
2017-11-29T19:30:37.379Z,0,,,,35.4,,
2017-11-29T19:30:47.415Z,0,,,58.4,35.4,,
2017-11-29T19:30:57.380Z,0,29,,58.5,35.4,,
2017-11-29T19:31:07.383Z,0,,,58.6,35.4,,
2017-11-29T19:31:17.379Z,0,,,58.7,35.4,,
2017-11-29T19:31:27.560Z,0,,,58.8,35.4,,
2017-11-29T19:31:37.384Z,0,,,,35.4,,
2017-11-29T19:31:47.383Z,0,30,,58.9,35.4,,
2017-11-29T19:31:57.384Z,0,30,,59,35.3,,
2017-11-29T19:32:07.391Z,0,,,59.1,35.3,,
2017-11-29T19:32:17.379Z,0,,,59.3,35.3,,
2017-11-29T19:32:27.499Z,0,,,,35.3,,
2017-11-29T19:32:37.379Z,0,,,59.4,35.3,,
2017-11-29T19:32:47.384Z,0,,,59.5,35.3,,
2017-11-29T19:32:57.380Z,0,29,,59.6,35.3,,
2017-11-29T19:33:07.384Z,0,30,,,35.3,,
2017-11-29T19:33:17.380Z,0,,,59.7,35.3,,
2017-11-29T19:33:27.461Z,0,,,59.8,35.2,,
2017-11-29T19:33:37.401Z,0,,,59.9,35.2,,
2017-11-29T19:33:47.379Z,0,0,1,59.9,35.2,,0
2017-11-29T19:33:57.416Z,0,,1,56.8,35.2,,0
2017-11-29T19:34:07.383Z,0,,,55.6,35.2,,
2017-11-29T19:34:17.380Z,0,,,54.7,35.2,,
2017-11-29T19:34:27.460Z,0,,,54.4,35.2,,
2017-11-29T19:34:37.379Z,0,,,54.1,35.2,,
2017-11-29T19:34:47.379Z,0,,,,35.2,,
2017-11-29T19:34:57.384Z,0,,,,35.2,,
2017-11-29T19:35:07.380Z,0,,,54,35.2,,
2017-11-29T19:35:17.397Z,0,,,53.9,35.1,,
2017-11-29T19:35:27.463Z,0,,,53.7,35.1,,
2017-11-29T19:35:37.380Z,0,,,53.4,35.1,,
2017-11-29T19:35:47.386Z,0,,,52.9,35.1,,
2017-11-29T19:35:57.383Z,0,,,52.6,35.1,,
2017-11-29T19:36:07.385Z,0,,,52.1,35.1,,
2017-11-29T19:36:17.380Z,0,,,51.9,35.1,,
2017-11-29T19:36:27.491Z,0,,,51.6,35.1,,
2017-11-29T19:36:37.380Z,0,,,51.4,35.1,,
2017-11-29T19:36:47.381Z,0,,,51.2,35.1,,
2017-11-29T19:36:57.380Z,0,,,51,34.9,,
2017-11-29T19:37:07.380Z,0,,,50.7,34.9,,
2017-11-29T19:37:17.383Z,0,,,50.5,34.9,,
2017-11-29T19:37:27.465Z,0,,,50.3,34.9,,
2017-11-29T19:37:37.380Z,0,,,50.1,34.9,,
2017-11-29T19:37:47.394Z,0,43,1,51.7,34.9,,0
2017-11-29T19:37:57.380Z,0,33,,55.5,34.8,,
2017-11-29T19:38:07.383Z,0,29,,56.2,34.8,,
2017-11-29T19:38:17.381Z,0,30,,56.3,34.8,,
2017-11-29T19:38:27.466Z,0,29,,,34.8,,
2017-11-29T19:38:37.382Z,0,,,56.2,34.8,,
2017-11-29T19:38:47.380Z,0,,,,34.8,,
2017-11-29T19:38:57.381Z,0,,,,34.8,,
2017-11-29T19:39:07.381Z,0,,,,34.7,,
2017-11-29T19:39:17.383Z,0,30,,56.4,34.7,,
2017-11-29T19:39:27.460Z,0,29,,56.6,34.7,,
2017-11-29T19:39:37.383Z,0,29,,57,34.7,,
2017-11-29T19:39:47.383Z,0,30,,57.4,34.7,,
2017-11-29T19:39:57.382Z,0,29,,57.8,34.7,,
2017-11-29T19:40:07.381Z,0,,,58.1,34.7,,
2017-11-29T19:40:17.383Z,0,30,,58.3,34.6,,
2017-11-29T19:40:27.462Z,0,29,,58.5,34.6,,
2017-11-29T19:40:37.381Z,0,30,,58.7,34.6,,
2017-11-29T19:40:47.385Z,0,29,,58.8,34.6,,
2017-11-29T19:40:57.381Z,0,,,59,34.6,,
2017-11-29T19:41:07.384Z,0,29,,59.1,34.6,,
2017-11-29T19:41:17.385Z,0,,,59.4,34.6,,
2017-11-29T19:41:27.465Z,0,,,59.6,34.6,,
2017-11-29T19:41:37.385Z,0,,,59.8,34.6,,
2017-11-29T19:41:47.463Z,0,0,1,59.8,34.6,,0
2017-11-29T19:41:57.382Z,0,,,56.4,34.6,,
2017-11-29T19:42:07.388Z,0,,,54.8,34.6,,
2017-11-29T19:42:17.385Z,0,,,53.9,34.6,,
2017-11-29T19:42:27.472Z,0,,,53.7,34.6,,
2017-11-29T19:42:37.385Z,0,,,,34.5,,
2017-11-29T19:42:47.385Z,0,,,,34.5,,
2017-11-29T19:42:57.387Z,0,,,53.8,34.5,,
2017-11-29T19:43:07.381Z,0,,,53.9,34.5,,
2017-11-29T19:43:17.381Z,0,,,53.8,34.5,,
2017-11-29T19:43:27.471Z,0,,,53.7,34.5,,
2017-11-29T19:43:37.382Z,0,,,53.4,34.5,,
2017-11-29T19:43:47.382Z,0,,,52.9,34.5,,
2017-11-29T19:43:57.382Z,0,,,52.6,34.5,,
2017-11-29T19:44:07.386Z,0,,,52.1,34.5,,
2017-11-29T19:44:17.382Z,0,,,51.9,34.5,,
2017-11-29T19:44:27.462Z,0,,,51.6,34.5,,
2017-11-29T19:44:37.387Z,0,,,51.4,34.5,,
2017-11-29T19:44:47.382Z,0,,,51.3,34.5,,
2017-11-29T19:44:57.386Z,0,,,51.1,34.5,,
2017-11-29T19:45:07.385Z,0,,,50.9,34.4,,
2017-11-29T19:45:17.384Z,0,,,50.7,34.4,,
2017-11-29T19:45:27.473Z,0,,,50.5,34.4,,
2017-11-29T19:45:37.389Z,0,,,50.3,34.4,,
2017-11-29T19:45:47.382Z,0,,,50.1,34.4,,
2017-11-29T19:45:57.386Z,0,44,1,51.4,34.4,,0
2017-11-29T19:46:07.382Z,0,32,,56,34.4,,
2017-11-29T19:46:17.382Z,0,30,,56.6,34.4,,
2017-11-29T19:46:27.472Z,0,,,56.7,34.4,,
2017-11-29T19:46:37.382Z,0,29,,,34.3,,
2017-11-29T19:46:47.392Z,0,,,,34.3,,
2017-11-29T19:46:57.382Z,0,30,,56.6,34.3,,
2017-11-29T19:47:07.382Z,0,,,,34.3,,
2017-11-29T19:47:17.384Z,0,29,,56.7,34.3,,
2017-11-29T19:47:27.476Z,0,30,,56.8,34.3,,
2017-11-29T19:47:37.383Z,0,,,57,34.3,,
