Time,HwActive,ChActive,HwTSet,ActPow,PrimTSet,HwTOutlet,PrimT
2017-12-30T12:44:22.777Z,,,0,,,17,
2017-12-30T12:44:32.777Z,,,0,,,17,
2017-12-30T12:44:42.779Z,,,0,,,17,
2017-12-30T12:44:52.777Z,,,0,,,17,
2017-12-30T12:45:02.777Z,,,0,,,17,
2017-12-30T12:45:12.780Z,,,0,,,17,19.2
2017-12-30T12:45:22.777Z,,,0,,,17,18.8
2017-12-30T12:45:32.777Z,,,0,,,17,18.6
2017-12-30T12:45:42.778Z,,,0,,,17,18.4
2017-12-30T12:45:52.777Z,,,0,,,17,18.2
2017-12-30T12:46:02.777Z,,,0,,,17,18.1
2017-12-30T12:46:12.781Z,,,0,,,17,
2017-12-30T12:46:22.777Z,,,0,,,17,
2017-12-30T12:46:32.782Z,,,0,,,17,
2017-12-30T12:46:42.777Z,,,0,,,17,
2017-12-30T12:46:52.777Z,,,0,,,17,
2017-12-30T12:47:02.778Z,,,0,,,17,
2017-12-30T12:47:12.778Z,,,0,,,17,
2017-12-30T12:47:22.777Z,,,0,,,17,
2017-12-30T12:47:32.778Z,,,0,,,17,
2017-12-30T12:47:42.778Z,,,0,,,17,18
2017-12-30T12:47:52.778Z,,,0,,,17,
2017-12-30T12:48:02.777Z,,,0,,,17,
2017-12-30T12:48:12.778Z,,,0,,,17,
2017-12-30T12:48:22.777Z,,,0,,,17,17.8
2017-12-30T12:48:32.783Z,,,0,,,17,
2017-12-30T12:48:42.783Z,,,0,,,17,
2017-12-30T12:48:52.782Z,,,0,,,17,
2017-12-30T12:49:02.777Z,,,0,,,17,
2017-12-30T12:49:12.778Z,,,0,,,17,
2017-12-30T12:49:22.937Z,,,0,,,17,
2017-12-30T12:49:32.784Z,,,0,,,17,17.7
2017-12-30T12:49:42.778Z,,,0,,,17,
2017-12-30T12:49:52.777Z,,,0,,,17,17.8
2017-12-30T12:50:02.777Z,,,0,,,17,
2017-12-30T12:50:12.777Z,,,0,,,17,17.7
2017-12-30T12:50:22.777Z,,,0,,,17,
2017-12-30T12:50:32.781Z,,,0,,,17,
2017-12-30T12:50:42.778Z,,,0,,,17,
2017-12-30T12:50:52.789Z,,,0,,,17,
2017-12-30T12:51:02.778Z,,,0,,,17,
2017-12-30T12:51:12.778Z,,,0,,,17,
2017-12-30T12:51:22.778Z,,,0,,,17,
2017-12-30T12:51:32.781Z,,,0,,,17,
2017-12-30T12:51:42.778Z,,,0,,,17,
2017-12-30T12:51:52.778Z,,,0,,,17,
2017-12-30T12:52:02.778Z,,,0,,,17,
2017-12-30T12:52:12.778Z,,,0,,,17,
2017-12-30T12:52:22.781Z,,,0,,,17,
2017-12-30T12:52:32.778Z,,,0,,,17,
2017-12-30T12:52:42.778Z,,,0,,,17,
2017-12-30T12:52:52.778Z,,,0,,,17,
2017-12-30T12:53:02.778Z,,,0,,,17,
2017-12-30T12:53:12.778Z,,,0,,,17,
2017-12-30T12:53:22.779Z,,,0,,,17,
2017-12-30T12:53:32.781Z,,,0,,,17,
2017-12-30T12:53:42.929Z,,,0,,,17,
2017-12-30T12:53:52.779Z,,,0,,,17,
2017-12-30T12:54:02.788Z,,,0,,,17,
2017-12-30T12:54:12.778Z,,,0,,,17,
2017-12-30T12:54:22.778Z,,,0,,,17,
2017-12-30T12:54:32.779Z,,,0,,,17,
2017-12-30T12:54:42.778Z,,,0,,,17,
2017-12-30T12:54:52.781Z,,,0,,,17,
2017-12-30T12:55:02.778Z,,,0,,,17,
2017-12-30T12:55:12.779Z,,,0,,,17,
2017-12-30T12:55:22.784Z,,,0,,,17,17.6
2017-12-30T12:55:32.778Z,,,0,,,17,17.4
2017-12-30T12:55:42.778Z,,,0,,,17,17.3
2017-12-30T12:55:52.928Z,,,0,,,17,17.2
2017-12-30T12:56:02.778Z,,,0,,,17,17
2017-12-30T12:56:12.778Z,,,0,,,17,
2017-12-30T12:56:22.779Z,,,0,,,17,
2017-12-30T12:56:32.780Z,,,0,,,17,
2017-12-30T12:56:42.781Z,,,0,,,17,
2017-12-30T12:56:52.784Z,,,0,,,17,
2017-12-30T12:57:02.779Z,,,0,,,17,
2017-12-30T12:57:12.779Z,,,0,,,17,
2017-12-30T12:57:22.778Z,,,0,,,17,
2017-12-30T12:57:32.779Z,,,0,,,17,
2017-12-30T12:57:42.779Z,,,0,,,17,
2017-12-30T12:57:52.780Z,,,0,,,17,
2017-12-30T12:58:02.778Z,,,0,,,17,16.9
2017-12-30T12:58:12.778Z,,,0,,,17,
2017-12-30T12:58:22.781Z,,,0,,,17,
2017-12-30T12:58:32.778Z,,,0,,,17,
2017-12-30T12:58:42.973Z,,,0,,,17,
2017-12-30T12:58:52.963Z,,,0,,,17,
2017-12-30T12:59:02.778Z,,,0,,,17,16.8
2017-12-30T12:59:12.779Z,,,0,,,17,16.9
2017-12-30T12:59:22.778Z,,,0,,,17,16.8
2017-12-30T12:59:32.779Z,,,0,,,17,
2017-12-30T12:59:42.784Z,,,0,,,17,
2017-12-30T12:59:52.780Z,,,0,,,17,
2017-12-30T13:00:02.778Z,,,0,,,17,
2017-12-30T13:00:12.779Z,,,0,,,17,
2017-12-30T13:00:22.779Z,,,0,,,17,
2017-12-30T13:00:32.779Z,,,0,,,17,
2017-12-30T13:00:42.784Z,,,0,,,17,
2017-12-30T13:00:52.779Z,,,0,,,17,
2017-12-30T13:01:02.779Z,,,0,,,17,
2017-12-30T13:01:12.779Z,,,0,,,17,
2017-12-30T13:01:22.779Z,,,0,,,17,
2017-12-30T13:01:32.779Z,,,0,,,17,
2017-12-30T13:01:42.781Z,,,0,,,17,
2017-12-30T13:01:52.784Z,,,0,,,17,
2017-12-30T13:02:02.779Z,,,0,,,17,
2017-12-30T13:02:12.779Z,,,0,,,17,
2017-12-30T13:02:22.779Z,,,0,,,17,
2017-12-30T13:02:32.779Z,,,0,,,17,
2017-12-30T13:02:42.779Z,,,0,,,16.8,
2017-12-30T13:02:52.779Z,,,0,,,17,
2017-12-30T13:03:02.784Z,,,0,,,17,
2017-12-30T13:03:12.779Z,,,0,,,17,
2017-12-30T13:03:22.779Z,,,0,,,17,
2017-12-30T13:03:32.779Z,,,0,,,17,
2017-12-30T13:03:42.780Z,,,0,,,17,
2017-12-30T13:03:52.785Z,,,0,,,17,
2017-12-30T13:04:02.781Z,,,0,,,17,
2017-12-30T13:04:12.783Z,,,0,,,17,
2017-12-30T13:04:22.779Z,,,0,,,17,
2017-12-30T13:04:32.779Z,,,0,,,17,
2017-12-30T13:04:42.780Z,,,0,,,17,
2017-12-30T13:04:52.779Z,,,0,,,16.8,
2017-12-30T13:05:02.779Z,,,0,,,17,
2017-12-30T13:05:12.779Z,,,0,,,17,
2017-12-30T13:05:22.778Z,,,0,,,16.8,16.6
2017-12-30T13:05:32.782Z,,,0,,,16.8,
2017-12-30T13:05:42.779Z,,,0,,,16.8,16.5
2017-12-30T13:05:52.779Z,,,0,,,16.8,16.4
2017-12-30T13:06:02.780Z,,,0,,,16.8,
2017-12-30T13:06:12.784Z,,,0,,,16.8,
2017-12-30T13:06:22.780Z,,,0,,,16.8,
2017-12-30T13:06:32.781Z,,,0,,,16.8,
2017-12-30T13:06:42.783Z,,,0,,,16.8,16.2
2017-12-30T13:06:52.779Z,,,0,,,16.8,
2017-12-30T13:07:02.779Z,,,0,,,16.8,
2017-12-30T13:07:12.780Z,,,0,,,16.8,
2017-12-30T13:07:22.779Z,,,0,,,16.8,
2017-12-30T13:07:32.780Z,,,0,,,16.8,
2017-12-30T13:07:42.781Z,,,0,,,16.8,
2017-12-30T13:07:52.779Z,,,0,,,16.8,
2017-12-30T13:08:02.780Z,,,0,,,16.8,
2017-12-30T13:08:12.779Z,,,0,,,16.8,
2017-12-30T13:08:22.779Z,,,0,,,16.8,
2017-12-30T13:08:32.779Z,,,0,,,16.8,
2017-12-30T13:08:42.784Z,,,0,,,16.8,16.1
2017-12-30T13:08:52.788Z,,,0,,,16.8,
2017-12-30T13:09:02.779Z,,,0,,,16.8,
2017-12-30T13:09:12.780Z,,,0,,,16.8,
2017-12-30T13:09:22.780Z,,,0,,,16.8,
2017-12-30T13:09:32.779Z,,,0,,,16.8,
2017-12-30T13:09:42.785Z,,,0,,,16.8,
2017-12-30T13:09:52.950Z,,,0,,,16.8,
2017-12-30T13:10:02.780Z,,,0,,,16.8,
2017-12-30T13:10:12.780Z,,,0,,,16.8,
2017-12-30T13:10:22.787Z,,,0,,,16.8,
2017-12-30T13:10:32.780Z,,,0,,,16.8,
2017-12-30T13:10:42.780Z,,,0,,,16.8,
2017-12-30T13:10:52.780Z,,,0,,,16.8,
2017-12-30T13:11:02.780Z,,,0,,,16.8,
2017-12-30T13:11:12.780Z,,,0,,,16.8,
2017-12-30T13:11:22.894Z,,,0,,,16.8,
2017-12-30T13:11:32.787Z,,,0,,,16.8,
2017-12-30T13:11:42.780Z,,,0,,,16.8,
2017-12-30T13:11:52.784Z,,,0,,,16.8,
2017-12-30T13:12:02.783Z,,,0,,,16.8,
2017-12-30T13:12:12.798Z,,,0,,,16.8,
2017-12-30T13:12:22.780Z,,,0,,,16.8,
2017-12-30T13:12:32.781Z,,,0,,,16.8,
2017-12-30T13:12:42.781Z,,,0,,,16.8,
2017-12-30T13:12:52.780Z,,,0,,,16.8,
2017-12-30T13:13:02.785Z,,,0,,,16.8,
2017-12-30T13:13:12.782Z,,,0,,,16.8,
2017-12-30T13:13:22.780Z,,,0,,,16.8,
2017-12-30T13:13:32.780Z,,,0,,,16.8,
2017-12-30T13:13:42.781Z,,,0,,,16.8,
2017-12-30T13:13:52.780Z,,,0,,,16.8,
2017-12-30T13:14:02.780Z,,,0,,,16.8,
2017-12-30T13:14:12.780Z,,,0,,,16.8,
2017-12-30T13:14:22.782Z,,,0,,,16.8,
2017-12-30T13:14:32.780Z,,,0,,,16.8,
2017-12-30T13:14:42.780Z,,,0,,,16.7,
2017-12-30T13:14:52.780Z,,,0,,,16.8,
2017-12-30T13:15:02.780Z,,,0,,,16.7,
2017-12-30T13:15:12.780Z,,,0,,,16.7,
2017-12-30T13:15:22.780Z,,,0,,,16.7,15.9
2017-12-30T13:15:32.780Z,,,0,,,16.7,
2017-12-30T13:15:42.784Z,,,0,,,16.7,15.8
2017-12-30T13:15:52.781Z,,,0,,,16.7,15.7
2017-12-30T13:16:02.780Z,,,0,,,16.7,
2017-12-30T13:16:12.780Z,,,0,,,16.7,
2017-12-30T13:16:22.780Z,,,0,,,16.7,
2017-12-30T13:16:32.780Z,,,0,,,16.7,
2017-12-30T13:16:42.782Z,,,0,,,16.7,
2017-12-30T13:16:52.780Z,,,0,,,16.7,
2017-12-30T13:17:02.781Z,0,2,0,43,,16.7,18
2017-12-30T13:17:12.780Z,,,0,31,,16.7,21.6
2017-12-30T13:17:22.780Z,,,0,29,,16.7,21.9
2017-12-30T13:17:32.781Z,,,0,30,,16.7,22
2017-12-30T13:17:42.780Z,,,0,29,,16.7,22.2
2017-12-30T13:17:52.780Z,,,0,,,16.7,22.3
2017-12-30T13:18:02.780Z,,,0,30,,16.7,22.7
2017-12-30T13:18:12.783Z,,,0,29,,16.7,23
2017-12-30T13:18:22.780Z,,,0,30,,16.7,23.5
2017-12-30T13:18:32.781Z,,,0,29,,16.7,23.7
2017-12-30T13:18:42.781Z,0,2,0,0,,16.7,22.4
2017-12-30T13:18:52.781Z,,,0,,,16.7,19.9
2017-12-30T13:19:02.780Z,,,0,,,16.7,19.3
2017-12-30T13:19:12.781Z,,,0,,,16.7,19.1
2017-12-30T13:19:22.784Z,,,0,,,16.7,19.3
2017-12-30T13:19:32.780Z,,,0,,,16.7,19.6
2017-12-30T13:19:42.783Z,,,0,,,16.7,19.7
2017-12-30T13:19:52.782Z,,,0,,,16.7,19.9
2017-12-30T13:20:02.783Z,,,0,,,16.7,
2017-12-30T13:20:12.781Z,,,0,,,16.7,
2017-12-30T13:20:22.781Z,,,0,,,16.8,
2017-12-30T13:20:32.785Z,,,0,,,16.8,
2017-12-30T13:20:42.787Z,,,0,,,16.8,
2017-12-30T13:20:52.782Z,,,0,,,16.8,
2017-12-30T13:21:02.782Z,,,0,,,16.8,
2017-12-30T13:21:12.784Z,,,0,,,16.7,19.7
2017-12-30T13:21:22.881Z,,,0,,,16.8,19.6
2017-12-30T13:21:32.786Z,,,0,,,16.8,19.5
2017-12-30T13:21:42.782Z,,,0,,,16.8,
2017-12-30T13:21:52.782Z,,,0,,,16.8,19.3
2017-12-30T13:22:02.781Z,,,0,,,16.8,
2017-12-30T13:22:12.781Z,,,0,,,16.8,
2017-12-30T13:22:22.781Z,,,0,,,16.8,19.2
2017-12-30T13:22:32.789Z,,,0,,,16.8,
2017-12-30T13:22:42.781Z,,,0,,,16.8,
2017-12-30T13:22:52.781Z,,,0,,,16.8,
2017-12-30T13:23:02.781Z,,,0,,,16.8,
2017-12-30T13:23:12.781Z,,,0,,,16.8,
2017-12-30T13:23:23.026Z,,,0,,,16.8,
2017-12-30T13:23:32.781Z,,,0,,,16.8,
2017-12-30T13:23:42.781Z,,,0,,,16.8,
2017-12-30T13:23:52.782Z,,,0,,,16.8,
2017-12-30T13:24:02.781Z,,,0,,,16.8,
2017-12-30T13:24:12.797Z,,,0,,,16.8,
2017-12-30T13:24:22.783Z,,,0,,,16.8,
2017-12-30T13:24:32.781Z,,,0,,,16.8,
2017-12-30T13:24:42.781Z,,,0,,,16.8,
2017-12-30T13:24:52.785Z,,,0,,,16.8,
2017-12-30T13:25:02.785Z,,,0,,,16.8,
2017-12-30T13:25:12.781Z,,,0,,,16.8,
2017-12-30T13:25:22.782Z,0,2,0,0,20,16.8,19.2
2017-12-30T13:25:32.782Z,,,0,,,16.8,
2017-12-30T13:25:42.781Z,,,0,,,17,
2017-12-30T13:25:52.781Z,,,0,,,17,
2017-12-30T13:26:07.802Z,,,0,,,16.8,
2017-12-30T13:26:12.782Z,,,0,,,16.8,
2017-12-30T13:26:22.783Z,,,0,,,16.8,19.1
2017-12-30T13:26:32.781Z,,,0,,,17,19.2
2017-12-30T13:26:42.786Z,,,0,,,17,
2017-12-30T13:26:52.784Z,,,0,,,17,19.1
2017-12-30T13:27:02.781Z,,,0,,,17,
2017-12-30T13:27:12.797Z,,,0,,,17,
2017-12-30T13:27:23.016Z,,,0,,,17,
2017-12-30T13:27:32.781Z,,,0,,,17,
2017-12-30T13:27:42.781Z,,,0,,,17,
2017-12-30T13:27:52.781Z,,,0,,,17,
2017-12-30T13:28:02.782Z,,,0,,,17,
2017-12-30T13:28:12.782Z,,,0,,,17,
2017-12-30T13:28:22.781Z,,,0,,,17,
2017-12-30T13:28:32.782Z,,,0,,,17,
2017-12-30T13:28:42.785Z,,,0,,,17,19.2
2017-12-30T13:28:52.781Z,,,0,,,17,18.8
2017-12-30T13:29:02.783Z,,,0,,,17,
2017-12-30T13:29:12.782Z,,,0,,,17,18.5
2017-12-30T13:29:22.782Z,,,0,,,17,18.2
2017-12-30T13:29:32.782Z,,,0,,,17,
2017-12-30T13:29:42.785Z,,,0,,,17,
2017-12-30T13:29:52.781Z,,,0,,,17,
2017-12-30T13:30:02.784Z,,,0,,,17,
2017-12-30T13:30:12.782Z,,,0,,,17,18.1
2017-12-30T13:30:22.783Z,,,0,,,17,
2017-12-30T13:30:32.782Z,,,0,,,17,
2017-12-30T13:30:42.784Z,,,0,,,17,
2017-12-30T13:30:52.782Z,,,0,,,17,
2017-12-30T13:31:02.785Z,,,0,,,17,
2017-12-30T13:31:12.782Z,,,0,,,17,
2017-12-30T13:31:22.782Z,,,0,,,17,18
2017-12-30T13:31:32.786Z,,,0,,,17,
2017-12-30T13:31:42.784Z,,,0,,,17,
2017-12-30T13:31:52.784Z,,,0,,,17,
2017-12-30T13:32:02.782Z,,,0,,,17,18
2017-12-30T13:32:12.782Z,,,0,,,17,17.8
2017-12-30T13:32:22.781Z,,,0,,,17,
2017-12-30T13:32:32.782Z,,,0,,,17,
2017-12-30T13:32:42.782Z,,,0,,,17,
2017-12-30T13:32:52.783Z,,,0,,,17,
2017-12-30T13:33:02.782Z,,,0,,,17,
2017-12-30T13:33:12.782Z,,,0,,,17,
2017-12-30T13:33:22.782Z,,,0,,,17,
2017-12-30T13:33:32.782Z,,,0,,,17,
2017-12-30T13:33:42.784Z,,,0,,,17,
2017-12-30T13:33:52.782Z,,,0,,,17,
2017-12-30T13:34:02.786Z,,,0,,,17,17.7
2017-12-30T13:34:12.785Z,,,0,,,17,
2017-12-30T13:34:22.784Z,,,0,,,17,17.8
2017-12-30T13:34:32.782Z,,,0,,,17,17.7
2017-12-30T13:34:42.783Z,,,0,,,17,17.8
2017-12-30T13:34:53.007Z,,,0,,,17,17.7
2017-12-30T13:35:02.782Z,,,0,,,17,
2017-12-30T13:35:12.782Z,,,0,,,17,
2017-12-30T13:35:22.782Z,,,0,,,17,
2017-12-30T13:35:32.782Z,,,0,,,17,
2017-12-30T13:35:42.782Z,,,0,,,17,
2017-12-30T13:35:52.786Z,,,0,,,17,
2017-12-30T13:36:02.797Z,,,0,,,17,
2017-12-30T13:36:12.782Z,,,0,,,17,
2017-12-30T13:36:22.783Z,,,0,,,17,
2017-12-30T13:36:32.783Z,,,0,,,17,
2017-12-30T13:36:42.782Z,,,0,,,17,
2017-12-30T13:36:52.783Z,,,0,,,17,
2017-12-30T13:37:02.786Z,,,0,,,17,
2017-12-30T13:37:12.783Z,,,0,,,17,
2017-12-30T13:37:22.782Z,,,0,,,17,
2017-12-30T13:37:32.797Z,,,0,,,17,
2017-12-30T13:37:42.783Z,,,0,,,17,
2017-12-30T13:37:52.785Z,,,0,,,17,
2017-12-30T13:38:02.782Z,,,0,,,17,
2017-12-30T13:38:12.783Z,,,0,,,17,
2017-12-30T13:38:22.782Z,,,0,,,17,
2017-12-30T13:38:32.783Z,,,0,,,17,
2017-12-30T13:38:42.784Z,,,0,,,17,17.8
2017-12-30T13:38:52.784Z,,,0,,,17,17.6
2017-12-30T13:39:02.785Z,,,0,,,17,
2017-12-30T13:39:12.783Z,,,0,,,17,17.3
2017-12-30T13:39:22.783Z,,,0,,,17,17.2
2017-12-30T13:39:32.783Z,,,0,,,17,
2017-12-30T13:39:42.998Z,,,0,,,17,
2017-12-30T13:39:52.783Z,,,0,,,17,
2017-12-30T13:40:02.783Z,,,0,,,17,
2017-12-30T13:40:12.785Z,,,0,,,17,
2017-12-30T13:40:22.783Z,,,0,,,17,17
2017-12-30T13:40:32.783Z,,,0,,,17,
2017-12-30T13:40:42.783Z,,,0,,,17,
2017-12-30T13:40:52.785Z,,,0,,,17,
2017-12-30T13:41:02.783Z,,,0,,,17,
2017-12-30T13:41:12.783Z,,,0,,,17,
2017-12-30T13:41:22.785Z,,,0,,,17,
2017-12-30T13:41:32.783Z,,,0,,,17,
2017-12-30T13:41:42.783Z,,,0,,,17,16.9
2017-12-30T13:41:52.785Z,,,0,,,17,16.9
2017-12-30T13:42:02.783Z,,,0,,,17,
2017-12-30T13:42:12.788Z,,,0,,,17,
2017-12-30T13:42:22.784Z,,,0,,,17,
2017-12-30T13:42:32.783Z,,,0,,,17,
2017-12-30T13:42:42.783Z,,,0,,,17,
2017-12-30T13:42:53.017Z,,,0,,,17,
2017-12-30T13:43:02.784Z,,,0,,,17,
2017-12-30T13:43:12.784Z,,,0,,,17,
2017-12-30T13:43:22.785Z,,,0,,,17,
2017-12-30T13:43:32.783Z,,,0,,,17,
2017-12-30T13:43:42.783Z,,,0,,,17,
2017-12-30T13:43:52.783Z,,,0,,,17,
2017-12-30T13:44:02.786Z,,,0,,,17,
2017-12-30T13:44:12.785Z,,,0,,,17,
2017-12-30T13:44:22.784Z,,,0,,,17,
2017-12-30T13:44:32.783Z,,,0,,,17,16.8
2017-12-30T13:44:42.783Z,,,0,,,17,
2017-12-30T13:44:52.783Z,,,0,,,17,
2017-12-30T13:45:02.797Z,,,0,,,17,
2017-12-30T13:45:12.784Z,,,0,,,17,
2017-12-30T13:45:22.785Z,,,0,,,17,
2017-12-30T13:45:32.783Z,,,0,,,17,
2017-12-30T13:45:42.785Z,,,0,,,17,
2017-12-30T13:45:52.783Z,,,0,,,17,16.9
2017-12-30T13:46:02.783Z,,,0,,,17,16.8
2017-12-30T13:46:12.784Z,,,0,,,17,
2017-12-30T13:46:22.783Z,,,0,,,17,
2017-12-30T13:46:32.784Z,,,0,,,17,
2017-12-30T13:46:42.789Z,,,0,,,17,
2017-12-30T13:46:52.784Z,,,0,,,17,
2017-12-30T13:47:02.785Z,,,0,,,17,
2017-12-30T13:47:12.784Z,,,0,,,17,
2017-12-30T13:47:22.786Z,,,0,,,17,
2017-12-30T13:47:32.784Z,,,0,,,17,
2017-12-30T13:47:42.785Z,,,0,,,17,
2017-12-30T13:47:52.798Z,,,0,,,17,
2017-12-30T13:48:02.784Z,,,0,,,17,
2017-12-30T13:48:12.797Z,,,0,,,17,
2017-12-30T13:48:22.979Z,,,0,,,17,
2017-12-30T13:48:32.784Z,,,0,,,17,
2017-12-30T13:48:42.784Z,,,0,,,17,16.9
2017-12-30T13:48:52.785Z,,,0,,,16.8,16.8
2017-12-30T13:49:02.784Z,,,0,,,17,16.6
2017-12-30T13:49:12.784Z,,,0,,,17,16.5
2017-12-30T13:49:22.786Z,,,0,,,16.8,16.4
2017-12-30T13:49:32.784Z,,,0,,,17,
2017-12-30T13:49:42.785Z,,,0,,,16.8,
2017-12-30T13:49:52.784Z,,,0,,,16.8,
2017-12-30T13:50:02.784Z,,,0,,,16.8,
2017-12-30T13:50:12.931Z,,,0,,,16.8,
2017-12-30T13:50:22.786Z,,,0,,,16.8,
2017-12-30T13:50:32.785Z,,,0,,,16.8,
2017-12-30T13:50:42.784Z,,,0,,,16.8,
2017-12-30T13:50:52.784Z,,,0,,,16.8,
2017-12-30T13:51:02.786Z,,,0,,,16.8,
2017-12-30T13:51:12.784Z,,,0,,,16.8,
2017-12-30T13:51:22.784Z,,,0,,,16.8,16.2
2017-12-30T13:51:32.785Z,,,0,,,16.8,
2017-12-30T13:51:42.784Z,,,0,,,16.8,
2017-12-30T13:51:52.784Z,,,0,,,16.8,
2017-12-30T13:52:02.797Z,,,0,,,16.8,
2017-12-30T13:52:12.785Z,,,0,,,16.8,
2017-12-30T13:52:22.786Z,,,0,,,16.8,
2017-12-30T13:52:32.785Z,,,0,,,16.8,
2017-12-30T13:52:42.785Z,,,0,,,16.8,16.2
2017-12-30T13:52:52.784Z,,,0,,,16.8,
2017-12-30T13:53:02.785Z,,,0,,,16.8,16.1
2017-12-30T13:53:12.784Z,,,0,,,16.8,
2017-12-30T13:53:22.784Z,,,0,,,16.8,
2017-12-30T13:53:32.800Z,,,0,,,16.8,16.2
2017-12-30T13:53:42.784Z,,,0,,,16.8,16.1
2017-12-30T13:53:52.784Z,,,0,,,16.8,
2017-12-30T13:54:02.784Z,,,0,,,16.8,
2017-12-30T13:54:12.797Z,,,0,,,16.8,
2017-12-30T13:54:22.785Z,0,0,0,,5,16.8,
2017-12-30T13:54:32.784Z,,,0,,,16.8,
2017-12-30T13:54:42.786Z,,,0,,,16.8,
2017-12-30T13:54:52.784Z,,,0,,,16.8,
2017-12-30T13:55:02.785Z,,,0,,,16.8,
2017-12-30T13:55:12.784Z,,,0,,,16.8,
2017-12-30T13:55:22.784Z,,,0,,,16.8,
2017-12-30T13:55:32.786Z,,,0,,,16.8,16.2
2017-12-30T13:55:42.784Z,,,0,,,16.8,16.1
2017-12-30T13:55:52.785Z,,,0,,,16.8,
2017-12-30T13:56:02.784Z,,,0,,,16.8,
2017-12-30T13:56:12.784Z,,,0,,,16.8,
2017-12-30T13:56:22.784Z,,,0,,,16.8,
2017-12-30T13:56:32.785Z,,,0,,,16.8,
2017-12-30T13:56:42.785Z,,,0,,,16.8,
2017-12-30T13:56:52.796Z,,,0,,,16.8,
2017-12-30T13:57:02.784Z,,,0,,,16.8,
2017-12-30T13:57:12.784Z,,,0,,,16.8,
2017-12-30T13:57:22.784Z,,,0,,,16.8,
2017-12-30T13:57:32.785Z,0,2,0,,20,16.8,
2017-12-30T13:57:42.785Z,,,0,35,,16.8,22.4
2017-12-30T13:57:52.797Z,0,2,0,0,,16.8,22.2
2017-12-30T13:58:02.785Z,,,0,,,16.8,18.6
2017-12-30T13:58:12.784Z,,,0,,,16.8,17
2017-12-30T13:58:22.785Z,,,0,,,16.8,16.4
2017-12-30T13:58:32.798Z,,,0,,,16.8,16.2
2017-12-30T13:58:42.785Z,,,0,,,16.8,16.5
2017-12-30T13:58:52.785Z,,,0,,,16.8,
2017-12-30T13:59:02.785Z,,,0,,,16.8,
2017-12-30T13:59:12.785Z,,,0,,,16.8,
2017-12-30T13:59:22.785Z,,,0,,,16.8,16.6
2017-12-30T13:59:32.785Z,,,0,,,16.8,
2017-12-30T13:59:42.786Z,,,0,,,16.8,16.5
2017-12-30T13:59:52.784Z,,,0,,,16.8,
2017-12-30T14:00:02.785Z,,,0,,,16.8,16.6
2017-12-30T14:00:12.785Z,,,0,,,16.8,
2017-12-30T14:00:22.785Z,,,0,,,16.8,
2017-12-30T14:00:32.784Z,,,0,,,16.8,
2017-12-30T14:00:42.785Z,,,0,,,16.7,
2017-12-30T14:00:52.784Z,,,0,,,16.7,16.5
2017-12-30T14:01:02.785Z,,,0,,,16.8,
2017-12-30T14:01:12.785Z,,,0,,,16.8,
2017-12-30T14:01:22.785Z,,,0,,,16.7,
2017-12-30T14:01:32.785Z,,,0,,,16.8,
2017-12-30T14:01:42.786Z,,,0,,,16.8,16.4
2017-12-30T14:01:52.960Z,,,0,,,16.7,
2017-12-30T14:02:02.784Z,,,0,,,16.8,
2017-12-30T14:02:12.797Z,,,0,,,16.7,
2017-12-30T14:02:22.785Z,,,0,,,16.8,
2017-12-30T14:02:32.903Z,,,0,,,16.7,
2017-12-30T14:02:42.785Z,,,0,,,16.7,
2017-12-30T14:02:52.796Z,,,0,,,16.7,
2017-12-30T14:03:02.785Z,,,0,,,16.7,
2017-12-30T14:03:12.785Z,,,0,,,16.7,
2017-12-30T14:03:22.785Z,,,0,,,16.7,
2017-12-30T14:03:32.786Z,,,0,,,16.7,
2017-12-30T14:03:42.786Z,,,0,,,16.8,
2017-12-30T14:03:52.785Z,,,0,,,16.7,
2017-12-30T14:04:02.785Z,,,0,,,16.7,
2017-12-30T14:04:12.785Z,,,0,,,16.7,
2017-12-30T14:04:22.786Z,,,0,,,16.7,
2017-12-30T14:04:32.786Z,,,0,,,16.7,
2017-12-30T14:04:42.785Z,,,0,,,16.7,
2017-12-30T14:04:52.786Z,,,0,,,16.7,
2017-12-30T14:05:02.786Z,,,0,,,16.7,
2017-12-30T14:05:12.797Z,,,0,,,16.7,
2017-12-30T14:05:22.786Z,,,0,,,16.7,
2017-12-30T14:05:32.785Z,,,0,,,16.7,
2017-12-30T14:05:42.796Z,,,0,,,16.7,
2017-12-30T14:05:52.786Z,,,0,,,16.7,
2017-12-30T14:06:02.953Z,,,0,,,16.7,
2017-12-30T14:06:12.786Z,,,0,,,16.7,
2017-12-30T14:06:22.786Z,,,0,,,16.7,
2017-12-30T14:06:32.786Z,,,0,,,16.7,
2017-12-30T14:06:42.786Z,,,0,,,16.7,
2017-12-30T14:06:52.786Z,,,0,,,16.7,
2017-12-30T14:07:02.796Z,,,0,,,16.7,
2017-12-30T14:07:12.786Z,,,0,,,16.7,
2017-12-30T14:07:22.785Z,,,0,,,16.7,
2017-12-30T14:07:32.789Z,,,0,,,16.7,
2017-12-30T14:07:42.786Z,,,0,,,16.7,
2017-12-30T14:07:52.786Z,,,0,,,16.7,16.5
2017-12-30T14:08:02.785Z,,,0,,,16.7,16.2
2017-12-30T14:08:12.786Z,,,0,,,16.7,
2017-12-30T14:08:22.786Z,,,0,,,16.7,16.1
