Time,PrimTSet,ActPow,ChActive,PrimT,HwTOutlet,HwTSet,HwActive
2017-12-01T17:19:17.841Z,,,,54.3,40.3,0,
2017-12-01T17:19:27.835Z,,,,54.7,40.3,0,
2017-12-01T17:19:37.835Z,,,,54.8,40.2,0,
2017-12-01T17:19:47.838Z,,,,,40.1,0,
2017-12-01T17:19:57.842Z,,,,54.5,40.1,0,
2017-12-01T17:20:07.850Z,,,,53.9,40,0,
2017-12-01T17:20:17.841Z,,,,53.5,39.9,0,
2017-12-01T17:20:27.840Z,,,,52.9,39.9,0,
2017-12-01T17:20:37.835Z,,,,52.4,39.8,0,
2017-12-01T17:20:47.872Z,,,,51.9,39.7,0,
2017-12-01T17:20:57.835Z,,,,51.4,39.7,0,
2017-12-01T17:21:07.835Z,,,,50.9,39.6,0,
2017-12-01T17:21:17.846Z,,,,,39.5,0,
2017-12-01T17:21:27.856Z,,,,50.6,39.5,0,
2017-12-01T17:21:37.863Z,,45,1,50.6,39.4,0,0
2017-12-01T17:21:47.850Z,,33,,57,39.4,0,
2017-12-01T17:21:57.836Z,,30,,59.4,39.3,0,
2017-12-01T17:22:07.860Z,,29,,61.1,39.3,0,
2017-12-01T17:22:17.835Z,,,,,39.2,0,
2017-12-01T17:22:27.836Z,,29,,62,39.1,0,
2017-12-01T17:22:37.840Z,,,,62.2,39.1,0,
2017-12-01T17:22:47.843Z,,,,62.5,38.9,0,
2017-12-01T17:22:57.856Z,,29,,61.9,38.9,0,
2017-12-01T17:23:07.836Z,,29,,62,38.8,0,
2017-12-01T17:23:17.837Z,,29,,62,38.8,0,
2017-12-01T17:23:27.844Z,,29,,62,38.7,0,
2017-12-01T17:23:37.836Z,,29,,61.8,38.7,0,
2017-12-01T17:23:47.838Z,,30,,61.9,38.6,0,
2017-12-01T17:23:57.993Z,,29,,62.1,38.6,0,
2017-12-01T17:24:07.836Z,,,,62.6,38.5,0,
2017-12-01T17:24:17.839Z,,29,,64,38.5,0,
2017-12-01T17:24:27.836Z,,,,,38.4,0,
2017-12-01T17:24:37.836Z,,29,,65.2,38.3,0,
2017-12-01T17:24:47.836Z,,30,,65.6,38.3,0,
2017-12-01T17:24:57.840Z,,0,1,63.9,38.2,0,0
2017-12-01T17:25:07.839Z,,,,59.8,38.2,0,
2017-12-01T17:25:17.836Z,,,,58.8,38.2,0,
2017-12-01T17:25:27.837Z,,,,56.9,38.1,0,
2017-12-01T17:25:40.640Z,,,,56.7,38.1,0,
2017-12-01T17:25:47.836Z,,,,55.9,38,0,
2017-12-01T17:25:57.836Z,,,,55.7,38,0,
2017-12-01T17:26:07.838Z,,,,55.5,37.9,0,
2017-12-01T17:26:17.836Z,,,,55.4,37.9,0,
2017-12-01T17:26:27.836Z,,,,,37.9,0,
2017-12-01T17:26:37.836Z,,45,1,55.6,37.8,0,0
2017-12-01T17:26:47.837Z,,32,,63.3,37.8,0,
2017-12-01T17:26:57.849Z,,0,1,66.4,37.8,0,0
2017-12-01T17:27:07.850Z,,,,62.8,37.7,0,
2017-12-01T17:27:17.838Z,,,,59.9,37.7,0,
2017-12-01T17:27:27.837Z,,,,58.5,37.6,0,
2017-12-01T17:27:37.836Z,,,,56.9,37.6,0,
2017-12-01T17:27:47.836Z,,,,55.9,37.5,0,
2017-12-01T17:27:57.836Z,,,,54.9,37.5,0,
2017-12-01T17:28:07.839Z,,,,54.6,37.5,0,
2017-12-01T17:28:17.838Z,,,,53.8,37.4,0,
2017-12-01T17:28:27.841Z,,,,52.9,37.4,0,
2017-12-01T17:28:37.838Z,0,44,0,52.7,42.3,0,2
2017-12-01T17:28:47.848Z,,122,,55.4,20.5,54,
2017-12-01T17:28:57.837Z,,126,,57,47.9,54,
2017-12-01T17:29:07.850Z,,0,0,58.5,48.9,54,0
2017-12-01T17:29:17.843Z,,,,57.1,49.4,0,
2017-12-01T17:29:27.837Z,,,,56.9,49.2,0,
2017-12-01T17:29:37.848Z,,,,56.7,49,0,
2017-12-01T17:29:47.838Z,,,,,48.8,0,
2017-12-01T17:29:57.859Z,,,,56.6,48.6,0,
2017-12-01T17:30:07.836Z,62,,1,,48.5,0,0
2017-12-01T17:30:17.842Z,,42,1,59.1,48.3,0,0
2017-12-01T17:30:27.851Z,,0,,66.5,48.1,0,
2017-12-01T17:30:39.667Z,,,1,61.9,47.9,0,0
2017-12-01T17:30:47.855Z,,,,57.8,47.7,0,
2017-12-01T17:30:57.840Z,,,,56.4,47.6,0,
2017-12-01T17:31:07.836Z,,,,55.9,47.4,0,
2017-12-01T17:31:17.845Z,,,,55.6,47.2,0,
2017-12-01T17:31:39.558Z,,,,54.9,47.1,0,
2017-12-01T17:31:39.560Z,,,,54.5,46.9,0,
2017-12-01T17:31:47.902Z,,,,53.8,46.7,0,
2017-12-01T17:31:57.840Z,,,,52.9,46.5,0,
2017-12-01T17:32:07.837Z,,,,52.7,46.4,0,
2017-12-01T17:32:17.838Z,,,,51.9,46.2,0,
2017-12-01T17:32:27.837Z,,,,51.5,46,0,
2017-12-01T17:32:45.688Z,,,,51.2,45.9,0,
2017-12-01T17:32:47.837Z,,,,51.3,45.7,0,
2017-12-01T17:32:57.838Z,,,,51.7,45.6,0,
2017-12-01T17:33:07.841Z,,,,52,45.4,0,
2017-12-01T17:33:17.837Z,,,,52.3,45.3,0,
2017-12-01T17:33:27.838Z,,,,,45.1,0,
2017-12-01T17:33:37.837Z,,,,52.1,44.9,0,
2017-12-01T17:33:47.849Z,0,,0,51.8,44.8,0,0
2017-12-01T17:33:57.838Z,,,,51.6,52.9,0,
2017-12-01T17:34:07.838Z,,,,51.4,52.4,0,
2017-12-01T17:34:17.838Z,,,,51.3,52.2,0,
2017-12-01T17:34:27.838Z,,,,51.2,52,0,
2017-12-01T17:34:37.842Z,,,,,51.8,0,
2017-12-01T17:34:47.838Z,62,,1,51.1,51.5,0,0
2017-12-01T17:34:57.845Z,,39,1,54,51.3,0,0
2017-12-01T17:35:07.849Z,,29,,60.1,51,0,
2017-12-01T17:35:17.840Z,,30,,61.4,50.8,0,
2017-12-01T17:35:27.838Z,,,,62,50.6,0,
2017-12-01T17:35:37.843Z,,29,,62.6,50.3,0,
2017-12-01T17:35:47.839Z,,29,,63.1,50.1,0,
2017-12-01T17:35:57.838Z,,,,63.3,49.9,0,
2017-12-01T17:36:07.838Z,,30,,63.5,49.6,0,
2017-12-01T17:36:22.930Z,,29,,63.3,49.3,0,
2017-12-01T17:36:27.840Z,,30,,63.5,49.1,0,
2017-12-01T17:36:37.843Z,,,,,48.9,0,
2017-12-01T17:36:47.843Z,,29,,63.4,48.7,0,
2017-12-01T17:36:57.838Z,,,,,48.5,0,
2017-12-01T17:37:07.869Z,,30,,63.6,48.3,0,
2017-12-01T17:37:17.854Z,,29,,63.8,48.2,0,
2017-12-01T17:37:27.860Z,,30,,64,48,0,
2017-12-01T17:37:37.853Z,,29,,64.1,47.8,0,
2017-12-01T17:37:47.970Z,,30,,65.1,47.7,0,
2017-12-01T17:37:57.846Z,,30,,66,47.5,0,
2017-12-01T17:38:07.856Z,,0,1,62.8,47.3,0,0
2017-12-01T17:38:17.853Z,,,,59.7,47.2,0,
2017-12-01T17:38:27.841Z,,,,57.7,47,0,
2017-12-01T17:38:37.872Z,,,,56.9,46.9,0,
2017-12-01T17:38:47.839Z,,,,56.5,46.7,0,
2017-12-01T17:38:57.838Z,,,,56.1,46.6,0,
2017-12-01T17:39:07.842Z,,,,55.9,46.4,0,
2017-12-01T17:39:17.845Z,,,,,46.3,0,
2017-12-01T17:39:27.845Z,,,,,46.1,0,
2017-12-01T17:39:37.848Z,,,,56,46,0,
2017-12-01T17:39:47.924Z,,,,,45.8,0,
2017-12-01T17:39:57.840Z,,38,1,60.8,45.7,0,0
2017-12-01T17:40:07.856Z,,0,,66.2,45.6,0,
2017-12-01T17:40:17.843Z,,,1,63.5,45.4,0,0
2017-12-01T17:40:27.857Z,,,,60.7,45.3,0,
2017-12-01T17:40:37.855Z,,,,58.6,45.2,0,
2017-12-01T17:40:47.845Z,62,0,1,57.9,45.1,0,0
2017-12-01T17:40:57.851Z,,,,56.8,44.9,0,
2017-12-01T17:41:07.845Z,,,,55.7,44.8,0,
2017-12-01T17:41:17.841Z,,,,54.8,44.7,0,
2017-12-01T17:41:27.853Z,,,,53.9,44.6,0,
2017-12-01T17:41:37.839Z,,,,53.4,44.4,0,
2017-12-01T17:41:47.864Z,,,,52.9,44.2,0,
2017-12-01T17:41:57.860Z,,,,52.4,44.1,0,
2017-12-01T17:42:12.863Z,,,,52.2,44,0,
2017-12-01T17:42:17.839Z,,,,52.1,43.9,0,
2017-12-01T17:42:27.839Z,,,,52.4,43.8,0,
2017-12-01T17:42:38.962Z,,,,53,43.7,0,
2017-12-01T17:42:47.840Z,,,,53.3,43.5,0,
2017-12-01T17:42:57.845Z,,,,53.6,43.4,0,
2017-12-01T17:43:07.846Z,,,,53.5,43.3,0,
2017-12-01T17:43:17.851Z,,,,53.4,43.2,0,
2017-12-01T17:43:28.006Z,,,,52.9,43.1,0,
2017-12-01T17:43:37.843Z,,,,52.6,43,0,
2017-12-01T17:43:47.846Z,,,,51.9,42.9,0,
2017-12-01T17:43:57.845Z,,,,51.6,42.8,0,
2017-12-01T17:44:07.902Z,,,,50.9,42.7,0,
2017-12-01T17:44:17.847Z,,,,50.5,42.6,0,
2017-12-01T17:44:36.406Z,,,,49.9,42.5,0,
2017-12-01T17:44:37.846Z,,,,49.8,42.4,0,
2017-12-01T17:44:47.847Z,,,,49.4,42.3,0,
2017-12-01T17:44:57.842Z,,39,1,53.2,42.2,0,0
2017-12-01T17:45:07.855Z,,29,,59.1,42.1,0,
2017-12-01T17:45:17.851Z,,29,,60.1,42,0,
2017-12-01T17:45:27.839Z,,,,61.2,41.9,0,
2017-12-01T17:45:37.845Z,,29,,62.1,41.8,0,
2017-12-01T17:45:47.842Z,,30,,63.1,41.8,0,
2017-12-01T17:45:57.846Z,,,,63.3,41.7,0,
2017-12-01T17:46:07.955Z,,,,63.2,41.6,0,
2017-12-01T17:46:17.842Z,,29,,63.6,41.5,0,
2017-12-01T17:46:27.843Z,,30,,63.4,41.4,0,
2017-12-01T17:46:37.842Z,,29,,63.3,41.3,0,
2017-12-01T17:46:47.889Z,,29,,63.1,41.2,0,
2017-12-01T17:46:57.841Z,,30,,62.9,41.2,0,
2017-12-01T17:47:07.843Z,,,,62.9,41.1,0,
2017-12-01T17:47:17.843Z,,29,,63.1,40.9,0,
2017-12-01T17:47:27.843Z,,,,63.4,40.8,0,
2017-12-01T17:47:37.848Z,,30,,64,40.7,0,
2017-12-01T17:47:47.841Z,,,,65.1,40.7,0,
2017-12-01T17:47:57.844Z,,29,,65.4,40.6,0,
2017-12-01T17:48:07.859Z,,0,1,63.9,40.5,0,0
2017-12-01T17:48:17.850Z,,,,59.8,40.5,0,
2017-12-01T17:48:27.859Z,,,,57.9,40.4,0,
2017-12-01T17:48:37.844Z,,,,56.9,40.3,0,
2017-12-01T17:48:47.847Z,,,,56.6,40.3,0,
2017-12-01T17:48:57.840Z,,,,56.2,40.2,0,
2017-12-01T17:49:07.859Z,,,,55.9,40.1,0,
2017-12-01T17:49:17.844Z,,,,,40.1,0,
2017-12-01T17:49:27.844Z,,,,,40,0,
2017-12-01T17:49:37.843Z,,,,,40,0,
2017-12-01T17:49:47.845Z,,,,,39.9,0,
2017-12-01T17:49:57.851Z,,38,1,60.9,39.8,0,0
2017-12-01T17:50:07.863Z,,29,,65.3,39.8,0,
2017-12-01T17:50:17.847Z,,0,1,64.6,39.7,0,0
2017-12-01T17:50:27.860Z,,,,60.8,39.7,0,
2017-12-01T17:50:37.848Z,,,,59.8,39.6,0,
2017-12-01T17:50:47.850Z,,,,57.9,39.5,0,
2017-12-01T17:50:57.852Z,,,,56.9,39.5,0,
2017-12-01T17:51:07.851Z,,,,55.9,39.4,0,
2017-12-01T17:51:17.846Z,,,,54.9,39.4,0,
2017-12-01T17:51:27.862Z,,,,53.9,39.4,0,
2017-12-01T17:51:37.846Z,,,,53.6,39.3,0,
2017-12-01T17:51:47.844Z,,,,52.9,39.2,0,
2017-12-01T17:51:57.847Z,,,,52.7,39.2,0,
2017-12-01T17:52:08.306Z,,,,52.4,39.1,0,
2017-12-01T17:52:17.853Z,,,,52.3,39.1,0,
2017-12-01T17:52:27.846Z,,,,53,38.9,0,
2017-12-01T17:52:38.516Z,,,,53.1,38.9,0,
2017-12-01T17:52:47.840Z,,,,53.5,38.8,0,
2017-12-01T17:52:57.840Z,,,,53.8,38.8,0,
2017-12-01T17:53:07.846Z,,,,,38.7,0,
2017-12-01T17:53:17.840Z,,,,53.6,38.7,0,
2017-12-01T17:53:27.844Z,,,,53.3,38.7,0,
2017-12-01T17:53:37.846Z,,,,52.9,38.6,0,
2017-12-01T17:53:47.853Z,,,,51.9,38.6,0,
2017-12-01T17:53:57.847Z,,,,51.8,38.5,0,
2017-12-01T17:54:07.846Z,,,,51.3,38.5,0,
2017-12-01T17:54:17.842Z,,,,50.9,38.4,0,
2017-12-01T17:54:27.843Z,,,,50.3,38.4,0,
2017-12-01T17:54:37.840Z,,,,49.9,38.3,0,
2017-12-01T17:54:47.842Z,,,,49.6,38.2,0,
2017-12-01T17:54:57.841Z,,39,1,53.4,38.2,0,0
2017-12-01T17:55:08.047Z,,30,,59,38.2,0,
2017-12-01T17:55:18.355Z,,30,,60.1,38.1,0,
2017-12-01T17:55:27.863Z,,,,61.3,38.1,0,
2017-12-01T17:55:37.880Z,,29,,62,38,0,
2017-12-01T17:55:47.848Z,,,,63.1,38,0,
2017-12-01T17:55:57.840Z,,30,,63.1,37.9,0,
2017-12-01T17:56:07.892Z,,29,,63.3,37.9,0,
2017-12-01T17:56:17.865Z,,,,63.4,37.9,0,
2017-12-01T17:56:27.851Z,,30,,63.3,37.8,0,
2017-12-01T17:56:37.841Z,,,,63.2,37.8,0,
2017-12-01T17:56:47.983Z,,29,,62.9,37.7,0,
2017-12-01T17:56:57.978Z,,30,,62.6,37.7,0,
2017-12-01T17:57:07.856Z,,29,,,37.7,0,
2017-12-01T17:57:17.841Z,,,,62.2,37.6,0,
2017-12-01T17:57:27.888Z,,,,62.6,37.6,0,
2017-12-01T17:57:37.841Z,,,,63.1,37.6,0,
2017-12-01T17:57:47.841Z,,,,64,37.5,0,
2017-12-01T17:57:57.841Z,61,30,,64.6,37.5,0,
2017-12-01T17:58:07.918Z,,0,1,62.5,37.5,0,0
2017-12-01T17:58:17.939Z,62,,,58.8,37.5,0,
2017-12-01T17:58:27.848Z,,,,56.9,37.4,0,
2017-12-01T17:58:37.850Z,61,,,55.9,37.4,0,
2017-12-01T17:58:47.849Z,,,,55.5,37.4,0,
2017-12-01T17:58:57.843Z,,,,55.1,37.3,0,
2017-12-01T17:59:07.853Z,,,,54.9,37.3,0,
2017-12-01T17:59:17.877Z,,,,54.8,37.3,0,
2017-12-01T17:59:27.854Z,,,,54.7,37.3,0,
2017-12-01T17:59:37.849Z,,,,,37.2,0,
2017-12-01T17:59:47.842Z,,,,54.6,37.2,0,
2017-12-01T17:59:57.851Z,,40,1,58.6,37.2,0,0
2017-12-01T18:00:08.045Z,,30,,64,37.1,0,
2017-12-01T18:00:17.845Z,,0,1,64.7,37.1,0,0
2017-12-01T18:00:27.845Z,,,,60.8,37.1,0,
2017-12-01T18:00:37.851Z,,,,57.8,37.1,0,
2017-12-01T18:00:47.852Z,,,,55.9,36.9,0,
2017-12-01T18:00:57.854Z,,,,54.9,36.9,0,
2017-12-01T18:01:07.844Z,,,,53.8,36.9,0,
2017-12-01T18:01:17.846Z,,,,52.8,36.9,0,
2017-12-01T18:01:27.853Z,,,,51.9,36.8,0,
2017-12-01T18:01:37.841Z,,,,51.4,36.8,0,
2017-12-01T18:01:48.032Z,,,,50.9,36.8,0,
2017-12-01T18:01:57.845Z,,,,50.5,36.8,0,
2017-12-01T18:02:07.842Z,,,,50.4,36.7,0,
2017-12-01T18:02:17.854Z,,,,50.5,36.7,0,
2017-12-01T18:02:27.841Z,,,,51,36.7,0,
2017-12-01T18:02:37.842Z,,,,51.5,36.7,0,
2017-12-01T18:02:47.846Z,,,,51.9,36.6,0,
2017-12-01T18:02:57.847Z,,,,,36.6,0,
2017-12-01T18:03:07.847Z,,,,51.7,36.6,0,
2017-12-01T18:03:17.848Z,,,,51.3,36.6,0,
2017-12-01T18:03:27.845Z,,,,50.9,36.5,0,
2017-12-01T18:03:37.862Z,,,,49.9,36.5,0,
2017-12-01T18:03:47.848Z,,,,49.7,36.5,0,
2017-12-01T18:03:57.854Z,,,,49.2,36.5,0,
2017-12-01T18:04:07.855Z,,,,48.8,36.4,0,
2017-12-01T18:04:17.887Z,,,,48.5,36.4,0,
2017-12-01T18:04:27.857Z,,,,48.2,36.4,0,
2017-12-01T18:04:37.843Z,,,,47.9,36.3,0,
2017-12-01T18:04:47.862Z,,,,47.8,36.3,0,
2017-12-01T18:04:57.878Z,,40,1,51.2,36.3,0,0
2017-12-01T18:05:07.870Z,,29,,57.3,36.2,0,
2017-12-01T18:05:17.844Z,,,,58.2,36.2,0,
2017-12-01T18:05:27.856Z,,30,,59.3,36.2,0,
2017-12-01T18:05:37.849Z,,29,,60,36.2,0,
2017-12-01T18:06:20.438Z,,29,,60.8,36.1,0,
2017-12-01T18:06:20.446Z,,30,,,36.1,0,
2017-12-01T18:06:27.843Z,,29,,60.7,36.1,0,
2017-12-01T18:06:37.847Z,,,,,36,0,
2017-12-01T18:06:47.844Z,,30,,60.6,36,0,
2017-12-01T18:06:57.847Z,,29,,60.5,36,0,
2017-12-01T18:07:07.849Z,,,,,36,0,
2017-12-01T18:07:17.848Z,,,,60.7,36,0,
2017-12-01T18:07:27.849Z,,29,,61.3,35.9,0,
2017-12-01T18:07:37.847Z,,,,62.1,35.9,0,
2017-12-01T18:07:47.849Z,,29,,63.1,35.9,0,
2017-12-01T18:07:57.849Z,,30,,64,35.9,0,
2017-12-01T18:08:07.852Z,,,,64.2,35.9,0,
2017-12-01T18:08:17.845Z,,0,1,65.1,35.8,0,0
2017-12-01T18:08:27.859Z,,,,60.5,35.8,0,
2017-12-01T18:08:37.843Z,,,,57.8,35.8,0,
2017-12-01T18:08:47.842Z,,,,56.3,35.8,0,
2017-12-01T18:08:57.845Z,,,,55.6,35.8,0,
2017-12-01T18:09:07.843Z,,,,54.8,35.8,0,
2017-12-01T18:09:17.842Z,,,,54.4,35.8,0,
2017-12-01T18:09:27.843Z,,,,54.1,35.8,0,
2017-12-01T18:09:37.848Z,,,,53.9,35.8,0,
2017-12-01T18:09:47.848Z,,,,,35.7,0,
2017-12-01T18:09:57.845Z,,38,1,58.3,35.7,0,0
2017-12-01T18:10:07.856Z,,30,,63.2,35.7,0,
2017-12-01T18:10:17.845Z,,0,,65.2,35.7,0,
2017-12-01T18:10:27.843Z,,,1,62.6,35.7,0,0
2017-12-01T18:10:37.845Z,,,,58.9,35.7,0,
2017-12-01T18:10:47.846Z,,,,57.2,35.7,0,
2017-12-01T18:10:58.060Z,,,,55.9,35.7,0,
2017-12-01T18:11:07.843Z,,,,54.9,35.7,0,
2017-12-01T18:11:17.844Z,,,,53.8,35.7,0,
2017-12-01T18:11:27.844Z,,,,52.9,35.7,0,
2017-12-01T18:11:37.844Z,,,,52.3,35.6,0,
2017-12-01T18:11:47.843Z,,,,51.7,35.6,0,
2017-12-01T18:11:57.845Z,,,,51.3,35.6,0,
2017-12-01T18:12:07.843Z,,,,51.1,35.7,0,
2017-12-01T18:12:17.843Z,,,,51.3,35.7,0,
2017-12-01T18:12:27.844Z,,,,52,35.7,0,
2017-12-01T18:12:37.847Z,,,,52.2,35.7,0,
2017-12-01T18:12:47.846Z,,,,52.7,35.7,0,
2017-12-01T18:12:57.845Z,60,,,52.9,35.7,0,
2017-12-01T18:13:07.844Z,,,,52.8,35.7,0,
2017-12-01T18:13:17.844Z,61,,,52.4,35.7,0,
2017-12-01T18:13:27.844Z,60,,,51.9,35.7,0,
2017-12-01T18:13:37.845Z,,,,51.4,35.6,0,
2017-12-01T18:13:47.862Z,,,,50.7,35.6,0,
2017-12-01T18:13:57.846Z,,,,50.3,35.6,0,
2017-12-01T18:14:07.847Z,,,,49.8,35.6,0,
2017-12-01T18:14:17.844Z,,,,49.3,35.6,0,
2017-12-01T18:14:27.848Z,,,,48.9,35.6,0,
2017-12-01T18:14:37.935Z,,,,48.7,35.5,0,
2017-12-01T18:14:47.846Z,,,,48.4,35.5,0,
2017-12-01T18:14:57.866Z,,39,1,52.4,35.5,0,0
2017-12-01T18:15:08.090Z,,29,,58,35.5,0,
2017-12-01T18:15:18.101Z,,29,,59,35.4,0,
2017-12-01T18:15:27.846Z,,30,,60,35.4,0,
2017-12-01T18:15:37.844Z,,29,,61.1,35.4,0,
2017-12-01T18:15:47.846Z,,,,61.3,35.4,0,
2017-12-01T18:15:57.846Z,,,,61.6,35.4,0,
2017-12-01T18:16:07.847Z,,,,61.8,35.3,0,
2017-12-01T18:16:17.844Z,,,,,35.3,0,
2017-12-01T18:16:27.854Z,,,,61.6,35.3,0,
2017-12-01T18:16:37.846Z,,,,61.5,35.3,0,
2017-12-01T18:16:48.070Z,,,,61.4,35.3,0,
2017-12-01T18:16:57.844Z,,30,,61.2,35.2,0,
2017-12-01T18:17:07.844Z,,,,60.9,35.2,0,
2017-12-01T18:17:17.844Z,,29,,61.1,35.2,0,
2017-12-01T18:17:27.844Z,,,,61.3,35.2,0,
2017-12-01T18:17:37.844Z,,29,,62,35.2,0,
2017-12-01T18:17:47.847Z,,30,,63.1,35.2,0,
2017-12-01T18:17:57.848Z,,29,,63.3,35.2,0,
2017-12-01T18:18:07.850Z,,0,1,63.8,35.1,0,0
2017-12-01T18:18:17.848Z,,,,58.7,35.1,0,
2017-12-01T18:18:27.844Z,,,,55.9,35.1,0,
2017-12-01T18:18:37.849Z,,,,54.9,35.1,0,
2017-12-01T18:18:47.844Z,,,,53.9,35.1,0,
2017-12-01T18:18:57.848Z,,,,53.7,35.1,0,
2017-12-01T18:19:07.849Z,,,,53.4,35.1,0,
2017-12-01T18:19:17.847Z,,,,53.2,35.1,0,
2017-12-01T18:19:27.845Z,,,,,35.1,0,
2017-12-01T18:19:38.041Z,,,,53.1,35.1,0,
2017-12-01T18:19:47.851Z,,,,,34.9,0,
2017-12-01T18:19:57.845Z,,39,1,57.2,34.9,0,0
2017-12-01T18:20:07.857Z,,29,,62.4,34.9,0,
2017-12-01T18:20:17.845Z,,0,1,64.2,34.9,0,0
2017-12-01T18:20:27.844Z,,,,60.7,34.9,0,
2017-12-01T18:20:37.849Z,,,,56.9,34.9,0,
2017-12-01T18:20:47.845Z,,,,55.3,34.9,0,
2017-12-01T18:20:57.854Z,,,,53.9,34.9,0,
2017-12-01T18:21:07.848Z,,,,52.7,34.9,0,
2017-12-01T18:21:17.847Z,,,,51.7,34.9,0,
2017-12-01T18:21:27.850Z,,,,50.9,34.8,0,
2017-12-01T18:21:37.857Z,,,,49.9,34.8,0,
2017-12-01T18:21:47.859Z,,,,49.6,34.8,0,
2017-12-01T18:21:57.848Z,,,,49.1,34.8,0,
2017-12-01T18:22:07.849Z,,,,48.9,34.8,0,
2017-12-01T18:22:17.853Z,,,,49,34.8,0,
2017-12-01T18:22:27.845Z,,,,49.4,34.8,0,
2017-12-01T18:22:37.852Z,,,,50,34.8,0,
2017-12-01T18:22:47.845Z,,,,50.3,34.8,0,
2017-12-01T18:22:57.846Z,,,,50.5,34.8,0,
2017-12-01T18:23:07.850Z,,,,50.4,34.7,0,
2017-12-01T18:23:17.847Z,,,,49.9,34.7,0,
2017-12-01T18:23:27.845Z,,,,49.7,34.7,0,
2017-12-01T18:23:37.867Z,,,,48.9,34.7,0,
2017-12-01T18:23:47.845Z,,,,48.5,34.7,0,
2017-12-01T18:23:57.847Z,,,,47.9,34.7,0,
2017-12-01T18:24:07.848Z,,,,47.4,34.6,0,
2017-12-01T18:24:17.846Z,,,,46.9,34.6,0,
2017-12-01T18:24:27.845Z,,,,46.7,34.6,0,
2017-12-01T18:24:37.853Z,,,,46.4,34.6,0,
2017-12-01T18:24:56.001Z,,,,46.2,34.6,0,
2017-12-01T18:24:57.846Z,,39,1,50.3,34.6,0,0
2017-12-01T18:25:07.859Z,,29,,56.1,34.5,0,
2017-12-01T18:25:17.845Z,,29,,57.1,34.5,0,
2017-12-01T18:25:27.847Z,,,,58.3,34.5,0,
2017-12-01T18:25:37.846Z,,30,,59.3,34.5,0,
2017-12-01T18:25:47.847Z,,30,,60,34.5,0,
2017-12-01T18:25:58.001Z,,29,,60.2,34.5,0,
2017-12-01T18:26:07.845Z,,,,60.5,34.4,0,
2017-12-01T18:26:17.846Z,,,,60.6,34.4,0,
2017-12-01T18:26:27.853Z,,,,,34.4,0,
2017-12-01T18:26:37.852Z,,,,60.5,34.4,0,
2017-12-01T18:26:47.857Z,,30,,60.4,34.4,0,
2017-12-01T18:26:57.861Z,,29,,,34.4,0,
2017-12-01T18:27:07.850Z,,30,,60.2,34.3,0,
2017-12-01T18:27:17.852Z,,29,,,34.3,0,
2017-12-01T18:27:27.852Z,,30,,60.7,34.3,0,
2017-12-01T18:27:37.942Z,,,,61.4,34.3,0,
2017-12-01T18:27:47.861Z,,29,,62.1,34.3,0,
2017-12-01T18:27:57.846Z,,30,,63.2,34.2,0,
2017-12-01T18:28:07.847Z,,0,1,63.9,34.2,0,0
2017-12-01T18:28:17.847Z,,,,58.8,34.2,0,
2017-12-01T18:28:27.949Z,,,,56.9,34.2,0,
2017-12-01T18:28:37.846Z,,,,54.9,34.2,0,
2017-12-01T18:28:47.847Z,,,,54.4,34.2,0,
2017-12-01T18:28:57.848Z,,,,53.8,34.2,0,
2017-12-01T18:29:07.846Z,,,,53.5,34.2,0,
2017-12-01T18:29:17.847Z,,,,53.4,34.2,0,
2017-12-01T18:29:27.846Z,,,,,34.2,0,
2017-12-01T18:29:37.853Z,,,,,34.2,0,
2017-12-01T18:29:47.847Z,,,,53.5,34.2,0,
2017-12-01T18:29:57.847Z,,40,1,56.8,34.2,0,0
2017-12-01T18:30:07.859Z,,29,,63.4,34.2,0,
2017-12-01T18:30:17.849Z,,0,1,62.9,34.2,0,0
2017-12-01T18:30:27.847Z,,,,58.8,34.2,0,
2017-12-01T18:30:37.847Z,,,,57.7,34.2,0,
2017-12-01T18:30:47.846Z,,,,55.9,34.2,0,
2017-12-01T18:30:57.847Z,,,,54.8,34.2,0,
2017-12-01T18:31:07.847Z,,,,53.6,34.2,0,
2017-12-01T18:31:17.846Z,,,,52.8,34.2,0,
2017-12-01T18:31:27.895Z,,,,51.9,34.1,0,
2017-12-01T18:31:37.851Z,,,,51.4,34.1,0,
2017-12-01T18:31:47.852Z,,,,50.9,34.1,0,
2017-12-01T18:31:57.870Z,,,,50.4,34.1,0,
2017-12-01T18:32:07.852Z,,,,50.2,34.1,0,
2017-12-01T18:32:17.851Z,,,,,34.1,0,
2017-12-01T18:32:27.857Z,,,,50.5,34.1,0,
2017-12-01T18:32:37.848Z,,,,51,34.1,0,
2017-12-01T18:32:47.849Z,,,,51.5,34.1,0,
2017-12-01T18:32:58.473Z,,,,51.7,34.1,0,
2017-12-01T18:33:07.853Z,,,,,34.1,0,
2017-12-01T18:33:17.849Z,0,29,0,51.5,36,54,2
2017-12-01T18:33:27.895Z,,72,,53.5,50.6,54,
2017-12-01T18:33:41.643Z,,73,,54,50.7,54,
2017-12-01T18:33:50.587Z,,80,,54.6,50.9,54,
2017-12-01T18:33:57.856Z,,80,,55.3,51.6,54,
2017-12-01T18:34:07.857Z,,79,,55.9,52.1,54,
2017-12-01T18:34:17.873Z,,78,,56.2,52.5,54,
2017-12-01T18:34:27.852Z,,,,56.5,52.9,54,
