Time,ChActive,ActPow,HwTOutlet,HwActive,PrimT,HwTSet,PrimTSet
2017-12-22T20:11:00.279Z,,,28.6,,,54,
2017-12-22T20:11:10.278Z,,,28.6,,,54,
2017-12-22T20:11:20.278Z,,,28.6,,,54,
2017-12-22T20:11:30.279Z,,,28.6,,,54,
2017-12-22T20:11:40.281Z,,,28.6,,37.6,54,
2017-12-22T20:11:50.279Z,,,28.6,,,54,
2017-12-22T20:12:00.282Z,,,28.5,,,54,
2017-12-22T20:12:10.435Z,,,28.5,,,54,
2017-12-22T20:12:20.279Z,,,28.6,,37.5,54,
2017-12-22T20:12:30.279Z,,,28.5,,,54,
2017-12-22T20:12:40.281Z,,,28.5,,,54,
2017-12-22T20:12:50.283Z,,,28.5,,,54,
2017-12-22T20:13:00.278Z,,,28.5,,,54,
2017-12-22T20:13:10.281Z,,,28.5,,37.4,54,
2017-12-22T20:13:20.284Z,,,28.5,,,54,
2017-12-22T20:13:30.279Z,,,28.5,,,54,
2017-12-22T20:13:40.279Z,1,0,28.5,0,37.4,54,42
2017-12-22T20:13:50.279Z,,,28.5,,,54,
2017-12-22T20:14:00.281Z,,,28.5,,37.3,54,
2017-12-22T20:14:10.284Z,,,28.5,,,54,
2017-12-22T20:14:20.283Z,,,28.5,,,54,
2017-12-22T20:14:30.283Z,,,28.5,,,54,
2017-12-22T20:14:40.280Z,,,28.5,,,54,
2017-12-22T20:14:50.282Z,,,28.5,,37.2,54,
2017-12-22T20:15:00.286Z,,,28.5,,37.3,54,
2017-12-22T20:15:10.279Z,,,28.5,,37.2,54,45
2017-12-22T20:15:20.281Z,1,39,28.4,0,42.1,54,
2017-12-22T20:15:30.284Z,,30,28.4,,43,54,
2017-12-22T20:15:40.279Z,,29,28.4,,43.6,54,
2017-12-22T20:15:50.279Z,,,28.4,,43.3,54,
2017-12-22T20:16:00.279Z,,29,28.4,,42.2,54,
2017-12-22T20:16:10.280Z,,,28.4,,41.9,54,
2017-12-22T20:16:20.281Z,,30,28.4,,42,54,
2017-12-22T20:16:30.279Z,,29,28.4,,,54,
2017-12-22T20:16:40.281Z,,30,28.4,,42.2,54,
2017-12-22T20:16:50.280Z,,29,28.4,,42.6,54,
2017-12-22T20:17:00.281Z,,29,28.4,,43,54,
2017-12-22T20:17:10.279Z,,30,28.4,,43.3,54,
2017-12-22T20:17:20.379Z,,,28.4,,43.7,54,
2017-12-22T20:17:30.285Z,,30,28.4,,44,54,
2017-12-22T20:17:40.280Z,,,28.4,,44.1,54,
2017-12-22T20:17:50.281Z,,31,28.4,,44.3,54,
2017-12-22T20:18:00.280Z,,,28.4,,44.5,54,
2017-12-22T20:18:10.281Z,,30,28.4,,44.7,54,
2017-12-22T20:18:20.285Z,,,28.4,,44.8,54,
2017-12-22T20:18:30.282Z,,,28.4,,45,54,
2017-12-22T20:18:40.280Z,,,28.4,,45.1,54,
2017-12-22T20:18:50.280Z,,29,28.4,,45.2,54,
2017-12-22T20:19:00.280Z,,30,28.4,,45.3,54,
2017-12-22T20:19:10.283Z,,29,28.4,,45.5,54,
2017-12-22T20:19:20.282Z,,30,28.4,,45.7,54,
2017-12-22T20:19:30.280Z,,,28.4,,46,54,
2017-12-22T20:19:40.285Z,,29,28.4,,46.1,54,
2017-12-22T20:19:50.280Z,,,28.4,,46.3,54,
2017-12-22T20:20:00.280Z,,30,28.4,,46.5,54,
2017-12-22T20:20:10.284Z,,,28.4,,46.7,54,
2017-12-22T20:20:20.282Z,,30,28.4,,47,54,
2017-12-22T20:20:30.280Z,,29,28.5,,47.1,54,
2017-12-22T20:20:40.281Z,,30,28.5,,47.3,54,
2017-12-22T20:20:50.280Z,,,28.5,,47.6,54,
2017-12-22T20:21:00.284Z,,29,28.5,,47.7,54,
2017-12-22T20:21:10.284Z,,30,28.5,,47.9,54,
2017-12-22T20:21:20.285Z,,30,28.5,,48.1,54,
2017-12-22T20:21:30.280Z,,,28.5,,48.2,54,
2017-12-22T20:21:40.284Z,,29,28.5,,48.4,54,
2017-12-22T20:21:50.285Z,,,28.5,,48.6,54,
2017-12-22T20:22:00.280Z,,,28.5,,48.7,54,
2017-12-22T20:22:10.284Z,,30,28.5,,49,54,
2017-12-22T20:22:20.285Z,1,0,28.5,0,46.6,54,
2017-12-22T20:22:30.285Z,,,28.6,,44.8,54,
2017-12-22T20:22:40.283Z,,,28.6,,44.3,54,
2017-12-22T20:22:50.280Z,,,28.6,,44.1,54,
2017-12-22T20:23:00.286Z,,,28.6,,,54,
2017-12-22T20:23:10.280Z,,,28.6,,44.2,54,
2017-12-22T20:23:20.280Z,,,28.6,,,54,
2017-12-22T20:23:30.282Z,,,28.6,,,54,
2017-12-22T20:23:40.281Z,,,28.6,,44.3,54,
2017-12-22T20:23:50.281Z,,,28.6,,44.2,54,
2017-12-22T20:24:00.281Z,,,28.6,,44.1,54,
2017-12-22T20:24:10.281Z,,,28.6,,43.9,54,
2017-12-22T20:24:20.280Z,,,28.6,,43.8,54,
2017-12-22T20:24:30.281Z,,,28.7,,43.7,54,
2017-12-22T20:24:40.281Z,,,28.7,,43.4,54,
2017-12-22T20:24:50.282Z,,,28.7,,43.3,54,
2017-12-22T20:25:00.286Z,,,28.7,,43.1,54,
2017-12-22T20:25:10.286Z,,,28.7,,42.9,54,
2017-12-22T20:25:20.281Z,,,28.7,,42.8,54,
2017-12-22T20:25:30.281Z,,,28.7,,42.6,54,
2017-12-22T20:25:40.286Z,,,28.7,,42.4,54,
2017-12-22T20:25:50.280Z,,,28.7,,42.3,54,
2017-12-22T20:26:00.281Z,,,28.7,,42.2,54,
2017-12-22T20:26:10.281Z,,,28.7,,42.1,54,
2017-12-22T20:26:20.286Z,,,28.7,,41.9,54,
2017-12-22T20:26:30.574Z,,,28.7,,41.8,54,
2017-12-22T20:26:40.284Z,,,28.7,,41.7,54,
2017-12-22T20:26:50.281Z,,,28.7,,41.5,54,
2017-12-22T20:27:00.282Z,,,28.7,,41.4,54,
2017-12-22T20:27:10.284Z,,,28.7,,41.3,54,
2017-12-22T20:27:20.606Z,,,28.7,,41.2,54,
2017-12-22T20:27:30.282Z,,,28.7,,41,54,
2017-12-22T20:27:40.281Z,,,28.7,,40.9,54,
2017-12-22T20:27:50.281Z,,,28.7,,40.8,54,
2017-12-22T20:28:00.281Z,,,28.9,,40.7,54,
2017-12-22T20:28:10.287Z,,,28.7,,40.6,54,
2017-12-22T20:28:20.284Z,,,28.9,,40.5,54,
2017-12-22T20:28:30.282Z,,,28.7,,40.4,54,
2017-12-22T20:28:40.281Z,,,28.9,,40.2,54,
2017-12-22T20:28:50.281Z,,,28.7,,40.1,54,
2017-12-22T20:29:00.287Z,,,28.9,,40,54,
2017-12-22T20:29:10.287Z,,,28.9,,39.9,54,
2017-12-22T20:29:20.281Z,,,28.9,,39.8,54,
2017-12-22T20:29:30.287Z,,,28.9,,39.7,54,
2017-12-22T20:29:40.282Z,,,28.9,,39.6,54,
2017-12-22T20:29:50.289Z,,,28.9,,39.5,54,
2017-12-22T20:30:00.284Z,,,28.9,,39.4,54,
2017-12-22T20:30:10.282Z,,,28.9,,39.3,54,
2017-12-22T20:30:20.282Z,,,28.9,,39.2,54,42
2017-12-22T20:30:30.289Z,,,28.9,,39.1,54,
2017-12-22T20:30:40.282Z,,,28.9,,38.9,54,
2017-12-22T20:30:50.282Z,,,28.9,,38.8,54,
2017-12-22T20:31:00.282Z,,,28.9,,38.7,54,
2017-12-22T20:31:10.282Z,,,28.9,,38.6,54,
2017-12-22T20:31:20.283Z,,,28.9,,38.5,54,
2017-12-22T20:31:30.282Z,,,28.9,,38.4,54,
2017-12-22T20:31:40.284Z,,,28.7,,38.3,54,
2017-12-22T20:31:50.282Z,,,28.9,,38.2,54,
2017-12-22T20:32:00.286Z,,,28.9,,38.1,54,
2017-12-22T20:32:10.282Z,,,28.7,,38,54,
2017-12-22T20:32:20.284Z,,,28.7,,37.9,54,
2017-12-22T20:32:30.283Z,,,28.7,,37.8,54,
2017-12-22T20:32:40.284Z,,,28.7,,37.7,54,
2017-12-22T20:32:50.283Z,,,28.7,,37.6,54,
2017-12-22T20:33:00.282Z,,,28.7,,37.5,54,
2017-12-22T20:33:10.283Z,,,28.7,,37.4,54,
2017-12-22T20:33:20.288Z,,,28.7,,,54,
2017-12-22T20:33:30.288Z,,,28.7,,,54,
2017-12-22T20:33:40.282Z,,,28.7,,,54,
2017-12-22T20:33:55.375Z,,,28.7,,,54,
2017-12-22T20:34:00.282Z,,,28.7,,,54,
2017-12-22T20:34:10.287Z,,,28.7,,,54,
2017-12-22T20:34:20.287Z,,,28.7,,37.3,54,
2017-12-22T20:34:30.283Z,,,28.7,,,54,
2017-12-22T20:34:40.287Z,,,28.7,,,54,
2017-12-22T20:34:50.283Z,,,28.7,,,54,
2017-12-22T20:35:00.287Z,,,28.7,,,54,
2017-12-22T20:35:10.283Z,,,28.7,,37.2,54,
2017-12-22T20:35:20.283Z,,,28.7,,,54,
2017-12-22T20:35:30.283Z,,,28.7,,,54,
2017-12-22T20:35:40.288Z,,,28.7,,,54,
2017-12-22T20:35:50.287Z,,,28.7,,,54,
2017-12-22T20:36:00.285Z,,,28.7,,,54,
2017-12-22T20:36:10.285Z,,,28.6,,37.1,54,
2017-12-22T20:36:20.284Z,,,28.6,,,54,
2017-12-22T20:36:30.287Z,,,28.6,,,54,
2017-12-22T20:36:40.287Z,,,28.6,,,54,
2017-12-22T20:36:50.283Z,,,28.6,,,54,
2017-12-22T20:37:00.285Z,,,28.6,,36.9,54,
2017-12-22T20:37:10.286Z,,,28.6,,,54,
2017-12-22T20:37:20.286Z,,,28.6,,,54,
2017-12-22T20:37:30.292Z,,,28.6,,,54,
2017-12-22T20:37:40.285Z,,,28.6,,,54,
2017-12-22T20:37:50.287Z,,,28.6,,37.1,54,
2017-12-22T20:38:00.283Z,,,28.6,,36.7,54,
2017-12-22T20:38:10.286Z,,,28.5,,36.5,54,
2017-12-22T20:38:20.287Z,,,28.5,,36.2,54,
2017-12-22T20:38:30.287Z,1,43,28.5,0,37.4,54,
2017-12-22T20:38:40.294Z,,34,28.5,,40.5,54,
2017-12-22T20:38:50.287Z,,30,28.5,,41.3,54,
2017-12-22T20:39:00.285Z,,,28.5,,41.4,54,
2017-12-22T20:39:10.283Z,,,28.5,,41.5,54,
2017-12-22T20:39:20.288Z,,,28.5,,41.7,54,
2017-12-22T20:39:30.285Z,,,28.5,,41.9,54,
2017-12-22T20:39:40.288Z,,29,28.5,,42.1,54,
2017-12-22T20:39:50.286Z,,,28.5,,42.3,54,
2017-12-22T20:40:00.288Z,,,28.5,,42.6,54,
2017-12-22T20:40:10.284Z,,,28.5,,42.8,54,
2017-12-22T20:40:20.284Z,,30,28.5,,43,54,
2017-12-22T20:40:30.288Z,,29,28.5,,43.2,54,
2017-12-22T20:40:40.290Z,,30,28.5,,,54,
2017-12-22T20:40:50.579Z,,29,28.5,,43.3,54,
2017-12-22T20:41:00.284Z,,30,28.5,,43.5,54,
2017-12-22T20:41:10.285Z,,29,28.5,,43.8,54,
2017-12-22T20:41:20.285Z,,30,28.5,,44,54,
2017-12-22T20:41:30.283Z,,29,28.5,,44.3,54,
2017-12-22T20:41:40.284Z,,30,28.5,,44.5,54,
2017-12-22T20:41:50.286Z,,,28.5,,44.7,54,
2017-12-22T20:42:00.289Z,,29,28.5,,44.9,54,
2017-12-22T20:42:10.284Z,,30,28.5,,45.1,54,
2017-12-22T20:42:20.284Z,,,28.5,,45.3,54,
2017-12-22T20:42:30.288Z,,,28.5,,45.5,54,
2017-12-22T20:42:40.283Z,,,28.5,,45.7,54,
2017-12-22T20:42:50.284Z,,,28.5,,45.9,54,
2017-12-22T20:43:00.284Z,1,0,28.5,0,43.9,54,
2017-12-22T20:43:10.284Z,,,28.5,,41.9,54,
2017-12-22T20:43:20.284Z,,,28.5,,41.3,54,
2017-12-22T20:43:30.287Z,,,28.5,,40.9,54,
2017-12-22T20:43:40.285Z,,,28.5,,41,54,
2017-12-22T20:43:50.286Z,,,28.5,,41.1,54,
2017-12-22T20:44:00.284Z,,,28.5,,,54,
2017-12-22T20:44:10.284Z,,,28.5,,41.2,54,
2017-12-22T20:44:20.289Z,,,28.5,,41.3,54,
2017-12-22T20:44:30.284Z,,,28.5,,,54,
2017-12-22T20:44:40.288Z,,,28.5,,41.2,54,
2017-12-22T20:44:50.284Z,,,28.5,,41.1,54,
2017-12-22T20:45:00.284Z,,,28.5,,40.9,54,
2017-12-22T20:45:10.289Z,,,28.5,,,54,
2017-12-22T20:45:20.285Z,,,28.5,,40.7,54,
2017-12-22T20:45:30.300Z,,,28.5,,40.5,54,
2017-12-22T20:45:40.576Z,,,28.5,,40.3,54,
2017-12-22T20:45:50.284Z,,,28.5,,40.1,54,
2017-12-22T20:46:00.293Z,,,28.5,,40,54,
2017-12-22T20:46:10.456Z,,,28.5,,39.9,54,
2017-12-22T20:46:20.288Z,,,28.5,,39.8,54,
2017-12-22T20:46:30.285Z,,,28.5,,39.7,54,
2017-12-22T20:46:40.288Z,,,28.5,,39.6,54,
2017-12-22T20:46:50.284Z,,,28.5,,39.5,54,
2017-12-22T20:47:00.284Z,,,28.6,,39.4,54,
2017-12-22T20:47:10.285Z,,,28.6,,39.3,54,
2017-12-22T20:47:20.285Z,,,28.6,,39.2,54,
2017-12-22T20:47:30.285Z,,,28.5,,39.1,54,
2017-12-22T20:47:40.284Z,,,28.6,,38.9,54,
2017-12-22T20:47:50.286Z,,,28.6,,38.8,54,
2017-12-22T20:48:00.285Z,,,28.6,,38.6,54,
2017-12-22T20:48:10.284Z,,,28.5,,38.5,54,
2017-12-22T20:48:20.288Z,,,28.6,,38.4,54,
2017-12-22T20:48:30.284Z,,,28.6,,38.3,54,
2017-12-22T20:48:40.284Z,,,28.5,,38.2,54,
2017-12-22T20:48:50.284Z,,,28.6,,38.1,54,
2017-12-22T20:49:00.284Z,,,28.6,,,54,
2017-12-22T20:49:10.284Z,,,28.5,,,54,
2017-12-22T20:49:20.569Z,,,28.5,,,54,
2017-12-22T20:49:30.291Z,,,28.5,,38,54,
2017-12-22T20:49:40.285Z,,,28.5,,,54,
2017-12-22T20:49:50.285Z,,,28.5,,,54,
2017-12-22T20:50:00.286Z,,,28.6,,,54,
2017-12-22T20:50:10.290Z,,,28.6,,,54,
2017-12-22T20:50:20.286Z,,,28.5,,,54,
2017-12-22T20:50:30.290Z,,,28.5,,38,54,
2017-12-22T20:50:40.290Z,,,28.5,,37.9,54,
2017-12-22T20:50:50.289Z,,,28.5,,,54,
2017-12-22T20:51:00.288Z,,,28.5,,,54,
2017-12-22T20:51:10.288Z,,,28.5,,,54,
2017-12-22T20:51:20.285Z,,,28.5,,,54,
2017-12-22T20:51:30.285Z,,,28.5,,37.8,54,
2017-12-22T20:51:40.286Z,,,28.5,,,54,
2017-12-22T20:51:50.288Z,,,28.5,,,54,
2017-12-22T20:52:00.285Z,,,28.5,,,54,
2017-12-22T20:52:10.285Z,,,28.5,,,54,
2017-12-22T20:52:20.286Z,,,28.5,,37.7,54,
2017-12-22T20:52:30.285Z,,,28.5,,,54,
2017-12-22T20:52:40.287Z,,,28.5,,,54,
2017-12-22T20:52:50.290Z,,,28.5,,,54,
2017-12-22T20:53:00.290Z,,,28.5,,37.6,54,
2017-12-22T20:53:10.287Z,,,28.5,,,54,
2017-12-22T20:53:20.286Z,,,28.5,,,54,
2017-12-22T20:53:30.287Z,,,28.5,,,54,
2017-12-22T20:53:40.291Z,,,28.5,,,54,
2017-12-22T20:53:50.285Z,,,28.5,,,54,
2017-12-22T20:54:00.286Z,,,28.5,,,54,
2017-12-22T20:54:10.288Z,,,28.5,,37.9,54,
2017-12-22T20:54:20.286Z,,,28.5,,37.2,54,
2017-12-22T20:54:30.288Z,,,28.4,,36.9,54,
2017-12-22T20:54:40.302Z,,,28.5,,36.3,54,
2017-12-22T20:54:50.290Z,1,43,28.4,0,37.3,54,
2017-12-22T20:55:00.286Z,,31,28.4,,41.1,54,
2017-12-22T20:55:10.294Z,,30,28.4,,41.5,54,
2017-12-22T20:55:20.292Z,,29,28.4,,41.6,54,
2017-12-22T20:55:30.289Z,,,28.4,,41.8,54,
2017-12-22T20:55:40.320Z,,,28.4,,41.9,54,
2017-12-22T20:55:50.286Z,,,28.4,,42.2,54,
2017-12-22T20:56:00.286Z,,30,28.4,,42.3,54,
2017-12-22T20:56:10.290Z,,,28.4,,42.6,54,
2017-12-22T20:56:20.287Z,,,28.4,,42.8,54,
2017-12-22T20:56:30.286Z,,29,28.4,,43.1,54,
2017-12-22T20:56:40.286Z,,,28.4,,43.3,54,
2017-12-22T20:56:50.291Z,,30,28.4,,43.5,54,
2017-12-22T20:57:00.291Z,,29,28.4,,43.7,54,
2017-12-22T20:57:10.286Z,,30,28.4,,,54,
2017-12-22T20:57:20.286Z,,29,28.4,,43.8,54,
2017-12-22T20:57:30.291Z,,30,28.4,,44,54,
2017-12-22T20:57:40.293Z,,29,28.4,,44.2,54,
2017-12-22T20:57:50.407Z,,30,28.4,,44.5,54,
2017-12-22T20:58:00.291Z,,,28.4,,44.7,54,
2017-12-22T20:58:10.300Z,,29,28.4,,44.9,54,
2017-12-22T20:58:20.291Z,,30,28.4,,45,54,
2017-12-22T20:58:30.291Z,,29,28.4,,45.3,54,
2017-12-22T20:58:40.299Z,,,28.4,,45.5,54,
2017-12-22T20:58:50.287Z,,30,28.4,,45.7,54,
2017-12-22T20:59:00.286Z,,29,28.4,,45.8,54,
2017-12-22T20:59:10.291Z,1,0,28.4,0,45.5,54,
2017-12-22T20:59:20.287Z,,,28.4,,42.6,54,
2017-12-22T20:59:30.286Z,,,28.4,,41.5,54,
2017-12-22T20:59:40.287Z,,,28.4,,41.1,54,
2017-12-22T20:59:50.287Z,,,28.4,,,54,
2017-12-22T21:00:00.287Z,,,28.4,,41.2,54,
2017-12-22T21:00:10.290Z,,,28.4,,41.3,54,
2017-12-22T21:00:20.288Z,,,28.4,,,54,
2017-12-22T21:00:30.289Z,,,28.4,,41.4,54,
2017-12-22T21:00:40.288Z,,,28.4,,,54,
2017-12-22T21:00:50.287Z,,,28.4,,41.3,54,
2017-12-22T21:01:00.286Z,,,28.4,,41.2,54,
2017-12-22T21:01:10.293Z,,,28.4,,41.1,54,
2017-12-22T21:01:20.295Z,,,28.4,,40.9,54,
2017-12-22T21:01:30.286Z,,,28.4,,40.8,54,
2017-12-22T21:01:40.287Z,,,28.4,,40.6,54,
2017-12-22T21:01:50.287Z,,,28.4,,40.4,54,
2017-12-22T21:02:00.289Z,,,28.4,,40.2,54,
2017-12-22T21:02:10.287Z,,,28.4,,40.1,54,
2017-12-22T21:02:20.287Z,,,28.5,,40,54,
2017-12-22T21:02:30.703Z,,,28.5,,39.9,54,
2017-12-22T21:02:40.287Z,,,28.4,,39.8,54,
2017-12-22T21:02:50.287Z,,,28.5,,39.7,54,
2017-12-22T21:03:00.287Z,,,28.5,,39.6,54,
2017-12-22T21:03:10.287Z,,,28.5,,39.5,54,
2017-12-22T21:03:20.293Z,,,28.5,,39.3,54,
2017-12-22T21:03:30.288Z,,,28.5,,39.2,54,
2017-12-22T21:03:40.288Z,,,28.5,,39.1,54,
2017-12-22T21:03:50.296Z,,,28.5,,38.9,54,
2017-12-22T21:04:00.288Z,,,28.5,,38.8,54,
2017-12-22T21:04:10.287Z,,,28.5,,38.7,54,
2017-12-22T21:04:20.287Z,,,28.5,,38.6,54,
2017-12-22T21:04:30.289Z,,,28.5,,38.5,54,
2017-12-22T21:04:40.293Z,,,28.5,,38.4,54,
2017-12-22T21:04:50.288Z,,,28.5,,38.3,54,
2017-12-22T21:05:00.295Z,,,28.5,,38.2,54,
2017-12-22T21:05:10.288Z,,,28.5,,38.1,54,
2017-12-22T21:05:20.290Z,,,28.5,,38,54,
2017-12-22T21:05:30.287Z,,,28.5,,37.9,54,
2017-12-22T21:05:40.287Z,,,28.5,,37.8,54,
2017-12-22T21:05:50.289Z,,,28.5,,37.7,54,
2017-12-22T21:06:00.287Z,,,28.5,,37.6,54,
2017-12-22T21:06:10.288Z,,,28.5,,37.5,54,
2017-12-22T21:06:20.289Z,,,28.5,,37.4,54,
2017-12-22T21:06:30.288Z,,,28.5,,37.3,54,
2017-12-22T21:06:40.288Z,,,28.5,,37.2,54,
2017-12-22T21:06:50.287Z,,,28.5,,37.1,54,
2017-12-22T21:07:00.473Z,,,28.5,,,54,
2017-12-22T21:07:10.288Z,,,28.5,,,54,
2017-12-22T21:07:20.288Z,,,28.5,,,54,
2017-12-22T21:07:30.293Z,,,28.5,,,54,
2017-12-22T21:07:40.290Z,,,28.5,,,54,
2017-12-22T21:07:50.288Z,,,28.4,,36.9,54,
2017-12-22T21:08:00.288Z,,,28.4,,,54,
2017-12-22T21:08:10.292Z,,,28.4,,,54,
2017-12-22T21:08:20.288Z,,,28.4,,,54,
2017-12-22T21:08:30.288Z,,,28.4,,,54,
2017-12-22T21:08:40.288Z,,,28.4,,,54,
2017-12-22T21:08:50.289Z,,,28.4,,36.8,54,
2017-12-22T21:09:00.288Z,,,28.4,,,54,
2017-12-22T21:09:10.288Z,,,28.4,,,54,
2017-12-22T21:09:20.292Z,,,28.4,,,54,
2017-12-22T21:09:30.289Z,,,28.4,,,54,
2017-12-22T21:09:40.288Z,,,28.4,,36.7,54,
2017-12-22T21:09:50.293Z,,,28.4,,,54,
2017-12-22T21:10:00.386Z,,,28.4,,,54,
2017-12-22T21:10:10.288Z,,,28.4,,,54,
2017-12-22T21:10:20.292Z,,,28.4,,,54,
2017-12-22T21:10:30.289Z,,,28.4,,36.7,54,
2017-12-22T21:10:40.290Z,,,28.4,,36.5,54,
2017-12-22T21:10:50.288Z,,,28.4,,36.4,54,
2017-12-22T21:11:00.292Z,,,28.4,,36.1,54,
2017-12-22T21:11:10.290Z,1,43,28.3,0,37.1,54,
2017-12-22T21:11:20.289Z,,31,28.3,,41,54,
2017-12-22T21:11:30.290Z,,29,28.3,,41.4,54,
2017-12-22T21:11:40.290Z,,,28.3,,,54,
2017-12-22T21:11:50.292Z,,,28.3,,41.5,54,
2017-12-22T21:12:00.289Z,,30,28.3,,41.6,54,
2017-12-22T21:12:10.291Z,,,28.3,,41.8,54,
2017-12-22T21:12:20.289Z,,29,28.3,,42,54,
2017-12-22T21:12:30.290Z,,30,28.3,,42.2,54,
2017-12-22T21:12:40.528Z,,29,28.3,,42.4,54,
2017-12-22T21:12:50.292Z,,,28.3,,42.8,54,
2017-12-22T21:13:00.288Z,,30,28.3,,43,54,
2017-12-22T21:13:10.289Z,,,28.3,,43.1,54,
2017-12-22T21:13:20.289Z,,29,28.3,,,54,
2017-12-22T21:13:30.289Z,,30,28.3,,43.2,54,
2017-12-22T21:13:40.291Z,1,29,28.3,0,43.5,54,42
2017-12-22T21:13:50.289Z,,,28.3,,43.8,54,
2017-12-22T21:14:00.290Z,,30,28.3,,44,54,
2017-12-22T21:14:10.293Z,,29,28.3,,44.3,54,
2017-12-22T21:14:20.297Z,,30,28.3,,44.5,54,
2017-12-22T21:14:30.293Z,,,28.3,,44.7,54,
2017-12-22T21:14:40.293Z,,29,28.3,,44.9,54,
2017-12-22T21:14:50.289Z,,30,28.3,,45.1,54,
2017-12-22T21:15:00.289Z,,29,28.3,,45.3,54,
2017-12-22T21:15:10.289Z,,,28.3,,45.5,54,
2017-12-22T21:15:20.289Z,,,28.3,,45.6,54,
2017-12-22T21:15:30.289Z,,30,28.3,,45.8,54,
2017-12-22T21:15:40.291Z,1,0,28.3,0,45.5,54,
2017-12-22T21:15:50.293Z,,,28.3,,42.7,54,
2017-12-22T21:16:00.291Z,,,28.3,,41.6,54,
2017-12-22T21:16:10.295Z,,,28.4,,41.2,54,
2017-12-22T21:16:20.311Z,,,28.4,,41.1,54,
2017-12-22T21:16:30.290Z,,,28.4,,41.2,54,
2017-12-22T21:16:40.290Z,,,28.4,,41.3,54,
2017-12-22T21:16:50.290Z,,,28.4,,,54,
2017-12-22T21:17:00.306Z,,,28.4,,41.4,54,
2017-12-22T21:17:10.290Z,,,28.4,,,54,
2017-12-22T21:17:20.289Z,,,28.4,,,54,
2017-12-22T21:17:30.290Z,,,28.4,,41.3,54,
2017-12-22T21:17:40.296Z,,,28.4,,41.1,54,
2017-12-22T21:17:50.293Z,,,28.4,,40.9,54,
2017-12-22T21:18:00.472Z,,,28.4,,40.8,54,
2017-12-22T21:18:10.290Z,,,28.4,,40.6,54,
2017-12-22T21:18:20.289Z,,,28.4,,40.4,54,
2017-12-22T21:18:30.290Z,,,28.4,,40.3,54,
2017-12-22T21:18:40.290Z,,,28.4,,40.1,54,
2017-12-22T21:18:50.290Z,,,28.4,,40,54,
2017-12-22T21:19:00.290Z,,,28.4,,39.9,54,
2017-12-22T21:19:10.289Z,,,28.4,,39.8,54,
2017-12-22T21:19:20.295Z,,,28.4,,39.7,54,
2017-12-22T21:19:30.291Z,,,28.4,,39.6,54,
2017-12-22T21:19:40.292Z,,,28.4,,39.5,54,
2017-12-22T21:19:50.303Z,,,28.4,,,54,
2017-12-22T21:20:00.290Z,,,28.4,,,54,
2017-12-22T21:20:10.290Z,,,28.4,,,54,
2017-12-22T21:20:20.290Z,,,28.4,,39.4,54,
2017-12-22T21:20:30.290Z,,,28.4,,,54,
2017-12-22T21:20:40.294Z,,,28.4,,,54,
2017-12-22T21:20:50.290Z,,,28.4,,,54,
2017-12-22T21:21:00.295Z,,,28.4,,,54,
2017-12-22T21:21:10.290Z,,,28.4,,39.3,54,
2017-12-22T21:21:20.290Z,,,28.4,,,54,
2017-12-22T21:21:30.290Z,,,28.4,,,54,
2017-12-22T21:21:40.291Z,,,28.4,,,54,
2017-12-22T21:21:50.534Z,,,28.4,,,54,
2017-12-22T21:22:00.290Z,,,28.4,,39.2,54,
2017-12-22T21:22:10.291Z,,,28.4,,,54,
2017-12-22T21:22:20.291Z,,,28.4,,,54,
2017-12-22T21:22:30.291Z,,,28.4,,,54,
2017-12-22T21:22:40.290Z,,,28.4,,39.1,54,
2017-12-22T21:22:50.293Z,,,28.4,,,54,
2017-12-22T21:23:00.293Z,,,28.4,,,54,
2017-12-22T21:23:10.290Z,,,28.4,,,54,
2017-12-22T21:23:20.291Z,,,28.4,,,54,
2017-12-22T21:23:30.295Z,,,28.4,,38.9,54,
2017-12-22T21:23:40.291Z,,,28.4,,,54,
2017-12-22T21:23:50.290Z,,,28.4,,,54,
2017-12-22T21:24:00.291Z,,,28.4,,,54,
2017-12-22T21:24:10.290Z,,,28.4,,,54,
2017-12-22T21:24:20.296Z,,,28.4,,,54,
2017-12-22T21:24:30.291Z,,,28.4,,,54,
2017-12-22T21:24:40.291Z,,,28.4,,38.8,54,
2017-12-22T21:24:50.290Z,,,28.4,,,54,
2017-12-22T21:25:00.290Z,,,28.4,,,54,
2017-12-22T21:25:10.295Z,,,28.4,,,54,
2017-12-22T21:25:20.291Z,,,28.4,,,54,
2017-12-22T21:25:30.291Z,,,28.4,,,54,
2017-12-22T21:25:40.291Z,,,28.4,,39.3,54,
2017-12-22T21:25:50.290Z,,,28.4,,38.4,54,
2017-12-22T21:26:00.338Z,,,28.3,,38.2,54,
2017-12-22T21:26:10.291Z,,,28.4,,37.7,54,
2017-12-22T21:26:20.391Z,,,28.4,,36.5,54,
2017-12-22T21:26:30.291Z,,,28.3,,35.9,54,
2017-12-22T21:26:40.308Z,1,40,28.3,0,39.6,54,
2017-12-22T21:26:50.291Z,,30,28.3,,42,54,
2017-12-22T21:27:00.293Z,,29,28.3,,42.2,54,
2017-12-22T21:27:10.293Z,,30,28.3,,42.4,54,
2017-12-22T21:27:20.293Z,,29,28.3,,42.6,54,
2017-12-22T21:27:30.291Z,,,28.3,,42.8,54,
