Time,HwActive,HwTSet,ActPow,HwTOutlet,PrimT,PrimTSet,ChActive
2018-01-22T20:52:33.717Z,,54,,31.5,44.8,,
2018-01-22T20:52:43.716Z,,54,,31.5,44.7,,
2018-01-22T20:53:04.099Z,,54,,31.4,44.6,,
2018-01-22T20:53:04.235Z,,54,,31.5,44.4,,
2018-01-22T20:53:13.716Z,,54,,31.4,43.9,,
2018-01-22T20:53:23.716Z,,54,,31.4,43.8,47,
2018-01-22T20:53:33.716Z,,54,,31.4,43.5,48,
2018-01-22T20:53:43.717Z,,54,,31.4,43.3,,
2018-01-22T20:53:53.739Z,,54,,31.4,43.2,,
2018-01-22T20:54:03.745Z,,54,,31.4,43.1,,
2018-01-22T20:54:18.744Z,,54,,31.4,42.9,47,
2018-01-22T20:54:23.902Z,,54,,31.4,42.8,48,
2018-01-22T20:54:33.749Z,,54,,31.4,42.7,,
2018-01-22T20:54:43.733Z,,54,,31.4,42.6,,
2018-01-22T20:54:53.717Z,,54,,31.4,42.3,,
2018-01-22T20:55:03.716Z,,54,,31.4,42.2,,
2018-01-22T20:55:13.716Z,,54,,31.4,41.9,,
2018-01-22T20:55:23.723Z,0,54,43,31.4,44.2,,2
2018-01-22T20:55:33.730Z,,54,31,31.4,48.1,,
2018-01-22T20:55:43.731Z,,54,30,31.4,48.6,,
2018-01-22T20:55:53.719Z,,54,,31.4,48.8,,
2018-01-22T20:56:03.899Z,,54,30,31.4,49,,
2018-01-22T20:56:13.717Z,,54,29,31.4,,,
2018-01-22T20:56:29.263Z,,54,30,31.4,,,
2018-01-22T20:56:33.719Z,,54,29,31.4,49.2,,
2018-01-22T20:56:49.226Z,,54,30,31.4,49.5,,
2018-01-22T20:56:58.747Z,,54,29,31.4,49.7,,
2018-01-22T20:57:03.719Z,,54,30,31.4,50,,
2018-01-22T20:57:14.468Z,,54,29,31.4,50.2,,
2018-01-22T20:57:23.732Z,,54,,31.4,50.6,,
2018-01-22T20:57:35.330Z,,54,30,31.3,51.1,,
2018-01-22T20:57:43.720Z,,54,,31.4,51.3,,
2018-01-22T20:57:54.342Z,,54,29,31.4,,,
2018-01-22T20:58:04.043Z,,54,,31.3,51.4,,
2018-01-22T20:58:13.896Z,,54,,31.4,51.5,,
2018-01-22T20:58:23.732Z,,54,,31.3,51.6,,
2018-01-22T20:58:33.728Z,,54,,31.4,51.8,,
2018-01-22T20:58:44.619Z,0,54,0,31.4,51.9,,2
2018-01-22T20:58:53.897Z,,54,,31.4,48.9,,
2018-01-22T20:59:03.724Z,,54,,31.4,47.7,,
2018-01-22T20:59:13.720Z,,54,,31.4,46.6,,
2018-01-22T20:59:23.739Z,,54,,31.4,46.4,,
2018-01-22T20:59:33.717Z,,54,,31.4,46.3,,
2018-01-22T20:59:48.739Z,,54,,31.4,,,
2018-01-22T20:59:53.723Z,,54,,31.4,,,
2018-01-22T21:00:05.814Z,,54,,31.4,,,
2018-01-22T21:00:23.757Z,,54,,31.4,46.1,45,
2018-01-22T21:00:24.999Z,,54,,31.4,45.9,,
2018-01-22T21:00:33.722Z,,54,,31.4,45.7,,
2018-01-22T21:00:48.791Z,,54,,31.4,45.5,,
2018-01-22T21:00:53.742Z,,54,,31.4,45.2,,
2018-01-22T21:01:08.745Z,,54,,31.4,44.9,,
2018-01-22T21:01:13.891Z,,54,,31.4,44.7,,
2018-01-22T21:01:24.498Z,,54,,31.4,44.6,,
2018-01-22T21:01:43.768Z,,54,,31.4,44.4,,
2018-01-22T21:01:49.889Z,,54,,31.4,44.3,,
2018-01-22T21:01:53.734Z,,54,,31.4,44.2,,
2018-01-22T21:02:03.728Z,0,54,0,31.4,44,45,2
2018-01-22T21:02:13.732Z,,54,,31.4,43.9,,
2018-01-22T21:02:23.733Z,,54,,31.4,43.7,,
2018-01-22T21:02:33.721Z,,54,,31.4,43.6,,
2018-01-22T21:02:43.743Z,,54,,31.4,43.4,,
2018-01-22T21:02:53.720Z,,54,,31.4,43.3,,
2018-01-22T21:03:03.733Z,,54,,31.4,43.1,,
2018-01-22T21:03:13.726Z,,54,,31.4,42.9,,
2018-01-22T21:03:28.904Z,,54,,31.4,42.8,,
2018-01-22T21:03:34.998Z,,54,,31.4,42.7,,
2018-01-22T21:03:43.721Z,,54,,31.4,42.6,,
2018-01-22T21:03:53.728Z,,54,,31.4,42.3,,
2018-01-22T21:04:03.727Z,,54,,31.4,42.2,,
2018-01-22T21:04:14.773Z,,54,,31.4,42.1,,
2018-01-22T21:04:23.726Z,,54,,31.4,41.9,,
2018-01-22T21:04:33.720Z,,54,,31.4,41.8,,
2018-01-22T21:04:43.719Z,,54,,31.4,41.7,,
2018-01-22T21:04:53.728Z,,54,,31.4,41.6,,
2018-01-22T21:05:03.805Z,,54,,31.4,41.5,,
2018-01-22T21:05:13.727Z,,54,,31.4,41.3,,
2018-01-22T21:05:24.357Z,,54,,31.4,41.2,,
2018-01-22T21:05:33.722Z,,54,,31.3,41.1,,
2018-01-22T21:05:43.759Z,,54,,31.4,41,,
2018-01-22T21:05:53.726Z,,54,,31.3,40.9,,
2018-01-22T21:06:03.774Z,,54,,31.3,40.8,,
2018-01-22T21:06:13.723Z,,54,,31.3,40.7,,
2018-01-22T21:06:23.872Z,,54,,31.3,40.6,,
2018-01-22T21:06:33.721Z,,54,,31.3,40.5,,
2018-01-22T21:06:43.718Z,,54,,31.3,40.4,,
2018-01-22T21:06:53.759Z,,54,,31.3,40.3,,
2018-01-22T21:07:03.720Z,,54,,31.3,40.2,,
2018-01-22T21:07:13.727Z,,54,,31.3,40.1,,
2018-01-22T21:07:28.738Z,,54,,31.3,39.9,,
2018-01-22T21:07:33.728Z,,54,,31.3,39.8,,
2018-01-22T21:07:43.923Z,,54,,31.3,,,
2018-01-22T21:07:53.719Z,,54,,31.3,,,
2018-01-22T21:08:03.718Z,,54,,31.2,,,
2018-01-22T21:08:13.718Z,,54,,31.2,,,
2018-01-22T21:08:23.720Z,,54,,31.2,39.7,,
2018-01-22T21:08:33.719Z,,54,,31.2,,,
2018-01-22T21:08:43.718Z,,54,,31.2,,,
2018-01-22T21:08:53.722Z,,54,,31.2,,,
2018-01-22T21:09:08.968Z,,54,,31.2,,,
2018-01-22T21:09:13.721Z,,54,,31.2,39.6,,
2018-01-22T21:09:23.719Z,,54,,31.2,,,
2018-01-22T21:09:33.878Z,,54,,31.2,,,
2018-01-22T21:09:43.718Z,,54,,31.2,,,
2018-01-22T21:09:53.719Z,,54,,31.2,,,
2018-01-22T21:10:03.718Z,,54,,31,,,
2018-01-22T21:10:13.718Z,,54,,31,39.5,,
2018-01-22T21:10:23.719Z,,54,,31,39.7,,
2018-01-22T21:10:33.799Z,,54,,31,39.2,,
2018-01-22T21:10:43.722Z,,54,,31,38.9,,
2018-01-22T21:10:53.721Z,0,54,41,31,42,,2
2018-01-22T21:11:03.718Z,,54,31,31,45,,
2018-01-22T21:11:13.719Z,,54,29,31,45.3,,
2018-01-22T21:11:23.722Z,,54,,30.9,45.5,,
2018-01-22T21:11:33.724Z,,54,30,30.9,45.6,,
2018-01-22T21:11:43.719Z,,54,,31,45.7,,
2018-01-22T21:11:53.936Z,,54,29,30.9,46,,
2018-01-22T21:12:03.718Z,,54,30,30.9,46.1,,
2018-01-22T21:12:13.727Z,,54,,30.9,46.5,,
2018-01-22T21:12:23.723Z,,54,29,30.9,46.8,,
2018-01-22T21:12:33.771Z,,54,30,30.9,47.1,,
2018-01-22T21:12:43.725Z,,54,,30.9,47.4,,
2018-01-22T21:12:54.018Z,,54,,30.9,48,,
2018-01-22T21:13:04.450Z,,54,29,30.9,48.3,,
2018-01-22T21:13:13.730Z,,54,30,30.9,48.5,,
2018-01-22T21:13:23.731Z,,54,,30.9,48.6,,
2018-01-22T21:13:33.726Z,,54,,30.9,,,
2018-01-22T21:13:43.720Z,,54,29,30.9,48.7,,
2018-01-22T21:13:53.868Z,,54,30,30.8,48.8,,
2018-01-22T21:14:03.730Z,0,54,0,30.8,47.6,,2
2018-01-22T21:14:13.726Z,,54,,30.8,44.8,,
2018-01-22T21:14:23.726Z,,54,,30.8,43.9,,
2018-01-22T21:14:33.870Z,,54,,30.8,43.6,,
2018-01-22T21:14:48.740Z,,54,,30.8,43.4,,
2018-01-22T21:14:53.719Z,,54,,30.8,,,
2018-01-22T21:15:03.722Z,,54,,30.8,43.5,,
2018-01-22T21:15:13.722Z,,54,,30.8,,,
2018-01-22T21:15:23.720Z,,54,,30.8,43.4,,
2018-01-22T21:15:33.918Z,,54,,30.8,43.3,,
2018-01-22T21:15:43.925Z,,54,,30.8,43.1,,
2018-01-22T21:15:53.727Z,,54,,30.8,42.9,,
2018-01-22T21:16:08.739Z,,54,,30.8,42.6,,
2018-01-22T21:16:13.720Z,,54,,30.8,42.2,,
2018-01-22T21:16:28.831Z,,54,,30.8,42,,
2018-01-22T21:16:33.867Z,,54,,30.8,41.9,,
2018-01-22T21:16:43.725Z,,54,,30.8,41.8,,
2018-01-22T21:16:53.720Z,,54,,30.8,41.6,,
2018-01-22T21:17:03.720Z,,54,,30.8,41.5,,
2018-01-22T21:17:13.721Z,,54,,30.8,41.4,,
2018-01-22T21:17:23.719Z,,54,,30.8,41.3,,
2018-01-22T21:17:33.742Z,,54,,30.8,41.1,,
2018-01-22T21:17:43.724Z,,54,,30.8,40.9,,
2018-01-22T21:17:53.725Z,,54,,30.8,,,
2018-01-22T21:18:03.720Z,,54,,30.8,40.7,,
2018-01-22T21:18:13.767Z,,54,,30.8,40.6,,
2018-01-22T21:18:23.724Z,,54,,30.8,40.5,,
2018-01-22T21:18:33.722Z,,54,,30.8,40.3,,
2018-01-22T21:18:43.721Z,,54,,30.7,40.2,,
2018-01-22T21:18:58.773Z,,54,,30.7,40.1,,
2018-01-22T21:19:03.720Z,,54,,30.7,39.9,,
2018-01-22T21:19:13.723Z,,54,,30.7,39.8,,
2018-01-22T21:19:23.723Z,,54,,30.7,39.7,,
2018-01-22T21:19:33.730Z,,54,,30.7,39.6,,
2018-01-22T21:19:43.720Z,,54,,30.7,39.5,,
2018-01-22T21:19:53.726Z,,54,,30.7,39.4,,
2018-01-22T21:20:03.720Z,,54,,30.7,39.2,,
2018-01-22T21:20:13.722Z,,54,,30.7,39.1,,
2018-01-22T21:20:23.725Z,0,54,44,30.7,40,,2
2018-01-22T21:20:33.863Z,,54,31,30.7,45.1,,
2018-01-22T21:20:43.729Z,,54,30,30.7,45.7,,
2018-01-22T21:20:53.857Z,,54,30,30.7,46,,
2018-01-22T21:21:08.960Z,,54,,30.7,46.2,,
2018-01-22T21:21:13.720Z,,54,29,30.7,,,
2018-01-22T21:21:23.720Z,,54,30,30.7,46.3,,
2018-01-22T21:21:33.783Z,,54,,30.7,46.5,,
2018-01-22T21:21:53.961Z,,54,,30.7,46.7,,
2018-01-22T21:21:54.032Z,,54,29,30.7,47,,
2018-01-22T21:22:03.901Z,,54,30,30.7,47.3,,
2018-01-22T21:22:13.916Z,,54,,30.6,48,,
2018-01-22T21:22:23.721Z,,54,29,30.6,48.2,,
2018-01-22T21:22:33.721Z,,54,30,30.6,48.6,,
2018-01-22T21:22:43.722Z,0,54,0,30.6,48.9,,2
2018-01-22T21:22:53.812Z,,54,,30.7,44.9,,
2018-01-22T21:23:03.918Z,0,54,,30.7,43.4,0,0
2018-01-22T21:23:13.721Z,,54,,43.3,43.5,,
2018-01-22T21:23:23.723Z,,54,,43.4,43.3,,
2018-01-22T21:23:33.721Z,,54,,43.3,,,
2018-01-22T21:23:43.720Z,,54,,43.1,,,
2018-01-22T21:23:53.816Z,,54,,42.8,43.2,,
2018-01-22T21:24:03.723Z,0,54,,42.6,,45,2
2018-01-22T21:24:18.821Z,0,54,42,42.4,45,,2
2018-01-22T21:24:23.733Z,0,54,0,42.3,50,,2
2018-01-22T21:24:33.733Z,,54,,42.1,45.8,,
2018-01-22T21:24:43.722Z,,54,,41.9,43.8,,
2018-01-22T21:24:53.811Z,,54,,41.7,42.9,,
2018-01-22T21:25:03.721Z,,54,,41.6,42.4,,
2018-01-22T21:25:13.721Z,,54,,41.4,42.1,,
2018-01-22T21:25:23.721Z,,54,,41.2,42,,
2018-01-22T21:25:33.721Z,,54,,40.9,42.1,,
2018-01-22T21:25:43.721Z,,54,,40.8,,,
2018-01-22T21:25:53.821Z,,54,,40.6,42,,
2018-01-22T21:26:03.721Z,,54,,40.5,41.9,,
2018-01-22T21:26:13.721Z,,54,,40.3,,,
2018-01-22T21:26:23.721Z,,54,,40.2,41.6,,
2018-01-22T21:26:33.721Z,,54,,40.1,41.4,,
2018-01-22T21:26:43.721Z,,54,,39.9,41.1,,
2018-01-22T21:26:53.811Z,,54,,39.8,40.9,,
2018-01-22T21:27:03.723Z,,54,,39.7,40.7,,
2018-01-22T21:27:13.722Z,,54,,39.6,40.5,,
2018-01-22T21:27:23.722Z,,54,,39.4,40.4,,
2018-01-22T21:27:33.722Z,,54,,39.3,40.2,,
2018-01-22T21:27:43.721Z,,54,,39.2,40.1,,
2018-01-22T21:27:53.822Z,,54,,39.1,40,,
2018-01-22T21:28:03.723Z,,54,,38.9,39.9,,
2018-01-22T21:28:13.898Z,,54,,38.7,39.8,,
2018-01-22T21:28:23.722Z,,54,,38.7,39.7,,
2018-01-22T21:28:33.721Z,,54,,38.5,39.6,,
2018-01-22T21:28:43.721Z,,54,,38.4,39.4,,
2018-01-22T21:28:53.885Z,,54,,38.3,39.3,,
2018-01-22T21:29:03.730Z,,54,,38.2,39.2,,
2018-01-22T21:29:13.722Z,,54,,38.1,39.1,,
2018-01-22T21:29:23.724Z,0,54,44,38,39.1,,2
2018-01-22T21:29:33.760Z,,54,36,37.9,44.2,,
2018-01-22T21:29:43.750Z,,54,30,37.8,45.5,,
2018-01-22T21:29:53.823Z,,54,29,37.7,45.8,,
2018-01-22T21:30:03.722Z,,54,30,37.6,46,,
2018-01-22T21:30:13.722Z,,54,,37.6,46.1,,
2018-01-22T21:30:23.888Z,,54,29,37.5,46,,
2018-01-22T21:30:33.722Z,,54,,37.4,46.2,,
2018-01-22T21:30:43.722Z,,54,,37.3,46.4,,
2018-01-22T21:30:53.812Z,,54,30,37.2,46.8,,
2018-01-22T21:31:03.722Z,,54,29,37.1,47,,
2018-01-22T21:31:13.726Z,,54,,36.9,47.3,,
2018-01-22T21:31:23.724Z,,54,30,36.9,48,,
2018-01-22T21:31:33.722Z,,54,,36.8,48.2,,
2018-01-22T21:31:43.838Z,,54,,36.7,48.5,,
2018-01-22T21:31:53.812Z,,54,,36.6,48.8,,
2018-01-22T21:32:03.722Z,,54,,36.6,,,
2018-01-22T21:32:13.722Z,0,54,0,36.5,48.9,,2
2018-01-22T21:32:23.723Z,,54,,36.4,45.7,,
2018-01-22T21:32:33.726Z,,54,,36.4,43.9,,
2018-01-22T21:32:43.722Z,,54,,36.3,43.2,,
2018-01-22T21:32:53.813Z,,54,,36.2,42.9,,
2018-01-22T21:33:03.722Z,,54,,36.2,,,
2018-01-22T21:33:14.008Z,,54,,36.1,43,,
2018-01-22T21:33:23.722Z,,54,,36,42.9,,
2018-01-22T21:33:33.724Z,,54,,36,,,
2018-01-22T21:33:43.723Z,,54,,35.9,42.8,,
2018-01-22T21:33:53.812Z,,54,,35.9,42.7,,
2018-01-22T21:34:03.723Z,,54,,35.8,42.4,,
2018-01-22T21:34:13.878Z,,54,,35.7,42.1,,
2018-01-22T21:34:23.722Z,,54,,35.7,41.9,,
2018-01-22T21:34:33.725Z,,54,,35.6,41.7,,
2018-01-22T21:34:43.726Z,,54,,35.6,41.6,,
2018-01-22T21:34:53.813Z,,54,,35.5,41.5,,
2018-01-22T21:35:03.723Z,,54,,35.5,41.4,,
2018-01-22T21:35:13.878Z,,54,,35.4,,,
2018-01-22T21:35:23.722Z,,54,,35.4,41.3,,
2018-01-22T21:35:33.724Z,,54,,35.3,41.2,,
2018-01-22T21:35:43.723Z,,54,,35.3,,,
2018-01-22T21:35:53.826Z,,54,,35.2,41.1,,
2018-01-22T21:36:03.760Z,,54,,35.1,40.9,,
2018-01-22T21:36:13.726Z,,54,,35.1,,,
2018-01-22T21:36:23.723Z,,54,,34.9,40.8,,
2018-01-22T21:36:33.728Z,,54,,34.9,,,
2018-01-22T21:36:43.723Z,,54,,34.9,,,
2018-01-22T21:36:53.823Z,,54,,34.8,40.7,,
2018-01-22T21:37:03.723Z,,54,,34.8,,,
2018-01-22T21:37:13.731Z,,54,,34.7,,,
2018-01-22T21:37:23.723Z,,54,,34.7,,,
2018-01-22T21:37:33.723Z,,54,,34.6,,,
2018-01-22T21:37:43.723Z,,54,,34.6,40.6,,
2018-01-22T21:37:53.813Z,,54,,34.5,,,
2018-01-22T21:38:03.724Z,,54,,34.5,,,
2018-01-22T21:38:13.724Z,,54,,34.4,,,
2018-01-22T21:38:23.724Z,,54,,34.4,,,
2018-01-22T21:38:33.726Z,,54,,34.3,,,
2018-01-22T21:38:43.727Z,,54,,34.3,40.5,,
2018-01-22T21:38:53.813Z,,54,,34.2,,,
2018-01-22T21:39:03.724Z,,54,,34.2,,,
2018-01-22T21:39:13.723Z,,54,,34.2,,,
2018-01-22T21:39:23.728Z,,54,,34.1,,,
2018-01-22T21:39:33.725Z,,54,,34,,,
2018-01-22T21:39:43.761Z,,54,,34,,,
2018-01-22T21:39:53.815Z,,54,,34,,,
2018-01-22T21:40:03.724Z,,54,,33.9,,,
2018-01-22T21:40:13.724Z,,54,,33.9,40.3,,
2018-01-22T21:40:28.834Z,,54,,33.8,39.9,,
2018-01-22T21:40:33.729Z,,54,,33.8,39.6,,
2018-01-22T21:40:43.724Z,,54,,33.7,38.9,,
2018-01-22T21:40:53.814Z,0,54,41,33.7,42.2,,2
2018-01-22T21:41:03.728Z,,54,33,33.7,44.3,,
2018-01-22T21:41:13.920Z,,54,29,33.6,45.1,,
2018-01-22T21:41:23.727Z,,54,30,33.6,45.4,,
2018-01-22T21:41:33.724Z,,54,29,33.5,45.3,,
2018-01-22T21:41:43.732Z,,54,30,41.1,,,
2018-01-22T21:41:53.816Z,,54,,41.4,45.4,,
2018-01-22T21:42:03.859Z,,54,29,41.3,45.8,,
2018-01-22T21:42:13.731Z,,54,,41.2,46,,
2018-01-22T21:42:23.726Z,,54,30,41.1,46.1,,
2018-01-22T21:42:33.729Z,,54,29,40.8,46.5,,
2018-01-22T21:42:43.732Z,,54,,40.6,46.8,,
2018-01-22T21:42:53.880Z,,54,30,40.5,47.1,,
2018-01-22T21:43:03.737Z,,54,,40.4,47.4,,
2018-01-22T21:43:13.736Z,,54,29,40.2,47.7,,
2018-01-22T21:43:23.732Z,,54,30,40,48,,
2018-01-22T21:43:33.929Z,,54,29,39.9,47.9,,
2018-01-22T21:43:48.884Z,,54,,39.7,,,
2018-01-22T21:43:53.852Z,,54,,39.6,47.8,,
2018-01-22T21:44:03.805Z,,54,29,39.5,48,,
2018-01-22T21:44:13.772Z,,54,,39.4,48.1,,
2018-01-22T21:44:23.730Z,,54,30,39.2,48.3,,
2018-01-22T21:44:33.724Z,,54,,39.1,48.5,,
2018-01-22T21:44:43.728Z,,54,,38.9,48.7,,
2018-01-22T21:44:54.076Z,,54,29,38.8,49,,
2018-01-22T21:45:08.828Z,0,54,0,38.6,46.9,,2
2018-01-22T21:45:19.069Z,,54,,38.5,44.8,,
2018-01-22T21:45:23.727Z,,54,,38.4,43.9,,
2018-01-22T21:45:33.726Z,,54,,38.3,43.8,,
2018-01-22T21:45:43.732Z,,54,,38.2,43.7,,
2018-01-22T21:45:54.273Z,,54,,38.1,43.8,,
2018-01-22T21:46:03.735Z,,54,,38,43.9,,
2018-01-22T21:46:13.727Z,,54,,37.9,43.8,,
2018-01-22T21:46:23.730Z,,54,,37.8,,,
2018-01-22T21:46:39.508Z,,54,,37.7,43.7,,
2018-01-22T21:46:43.726Z,,54,,37.7,43.6,,
2018-01-22T21:46:53.941Z,,54,,37.6,43.3,,
2018-01-22T21:47:03.731Z,,54,,37.5,43.1,,
2018-01-22T21:47:13.735Z,,54,,37.4,42.9,,
2018-01-22T21:47:23.730Z,,54,,37.3,,,
2018-01-22T21:47:33.728Z,,54,,37.2,42.8,,
2018-01-22T21:47:43.747Z,,54,,37.1,42.7,,
2018-01-22T21:47:54.974Z,,54,,37.1,,,
2018-01-22T21:48:03.731Z,,54,,36.9,42.6,,
2018-01-22T21:48:13.909Z,,54,,36.8,42.3,,
2018-01-22T21:48:23.728Z,,54,,36.7,42.2,,
2018-01-22T21:48:33.734Z,,54,,36.7,42,,
2018-01-22T21:48:48.758Z,,54,,36.6,41.9,,
2018-01-22T21:48:58.850Z,,54,,36.5,41.7,,
2018-01-22T21:49:03.726Z,,54,,36.4,41.6,,
2018-01-22T21:49:13.991Z,,54,,36.4,41.5,,
2018-01-22T21:49:23.748Z,,54,,36.3,41.4,,
2018-01-22T21:49:33.909Z,,54,,36.2,41.2,,
2018-01-22T21:49:43.733Z,,54,,36.1,,,
2018-01-22T21:49:54.025Z,,54,,36.1,41,,
2018-01-22T21:50:03.728Z,,54,,36,40.9,,
2018-01-22T21:50:13.725Z,,54,,35.9,40.8,,
2018-01-22T21:50:23.729Z,,54,,35.9,40.7,,
2018-01-22T21:50:33.729Z,,54,,35.8,40.6,,
2018-01-22T21:50:43.732Z,,54,,35.7,40.5,,
2018-01-22T21:50:54.193Z,,54,,35.7,40.3,,
2018-01-22T21:51:03.736Z,,54,,35.6,40.2,,
2018-01-22T21:51:13.725Z,,54,,35.5,40.1,,
2018-01-22T21:51:23.725Z,,54,,35.5,40,,
2018-01-22T21:51:33.743Z,,54,,35.4,39.9,,
2018-01-22T21:51:43.902Z,,54,,35.3,39.8,,
2018-01-22T21:51:53.815Z,,54,,35.3,39.7,,
2018-01-22T21:52:03.727Z,,54,,35.2,39.6,,
2018-01-22T21:52:13.725Z,,54,,35.2,39.5,,
2018-01-22T21:52:23.735Z,,54,,35.1,39.4,,
2018-01-22T21:52:33.726Z,,54,,34.9,39.3,,
2018-01-22T21:52:43.875Z,,54,,34.9,39.2,,
2018-01-22T21:52:53.821Z,,54,,34.8,39.1,,
2018-01-22T21:53:03.953Z,0,54,45,34.8,40.1,,2
2018-01-22T21:53:13.726Z,,54,34,34.7,44.4,,
2018-01-22T21:53:23.726Z,,54,30,34.7,45.2,,
2018-01-22T21:53:33.955Z,,54,,34.6,45.4,,
2018-01-22T21:53:43.725Z,,54,,34.6,45.5,,
2018-01-22T21:53:53.816Z,,54,29,34.5,45.6,,
2018-01-22T21:54:03.726Z,,54,,34.4,45.7,,
2018-01-22T21:54:13.729Z,,54,30,34.4,45.9,,
2018-01-22T21:54:23.808Z,,54,29,34.4,46.1,,
2018-01-22T21:54:33.729Z,,54,30,34.3,46.2,,
2018-01-22T21:54:43.730Z,,54,29,34.3,46.5,,
2018-01-22T21:54:53.880Z,,54,30,34.2,47,,
2018-01-22T21:55:08.974Z,,54,,34.2,47.1,,
2018-01-22T21:55:13.729Z,,54,29,34.1,47.4,,
2018-01-22T21:55:23.729Z,,54,,34.1,47.6,,
2018-01-22T21:55:43.994Z,,54,29,34,,,
2018-01-22T21:55:54.166Z,,54,30,34,,,
2018-01-22T21:55:54.237Z,,54,,33.9,47.7,,
2018-01-22T21:56:03.809Z,,54,,33.9,47.8,,
2018-01-22T21:56:13.727Z,,54,29,33.9,48,,
2018-01-22T21:56:23.726Z,,54,30,33.8,48.3,,
2018-01-22T21:56:33.727Z,,54,,33.8,48.5,,
2018-01-22T21:56:43.728Z,,54,,33.7,48.7,,
2018-01-22T21:56:53.867Z,0,54,0,33.7,49,,2
2018-01-22T21:57:03.737Z,,54,,33.7,45.9,,
2018-01-22T21:57:13.727Z,,54,,33.6,44.7,,
2018-01-22T21:57:23.726Z,,54,,33.6,43.9,,
2018-01-22T21:57:33.736Z,,54,,33.6,43.8,,
2018-01-22T21:57:43.726Z,,54,,33.5,,,
2018-01-22T21:57:53.818Z,,54,,33.5,43.9,,
2018-01-22T21:58:03.727Z,,54,,33.5,,,
2018-01-22T21:58:13.729Z,,54,,33.4,43.8,,
2018-01-22T21:58:23.729Z,,54,,33.4,,,
2018-01-22T21:58:33.727Z,,54,,33.4,43.7,,
2018-01-22T21:58:43.726Z,,54,,33.4,43.6,,
2018-01-22T21:58:53.820Z,,54,,33.3,43.4,,
2018-01-22T21:59:03.763Z,,54,,33.3,43.2,,
2018-01-22T21:59:13.727Z,,54,,33.3,43.1,,
2018-01-22T21:59:23.741Z,,54,,33.2,43,,
2018-01-22T21:59:33.727Z,,54,,33.2,42.9,,
2018-01-22T21:59:43.888Z,,54,,33.2,,,
2018-01-22T21:59:53.817Z,,54,,33.1,42.8,,
2018-01-22T22:00:03.730Z,,54,,33.1,42.6,,
2018-01-22T22:00:13.942Z,,54,,33.1,42.4,,
2018-01-22T22:00:23.728Z,,54,,32.9,42.2,,
2018-01-22T22:00:33.734Z,,54,,32.9,42.1,,
2018-01-22T22:00:43.727Z,,54,,32.9,41.9,,
2018-01-22T22:00:53.874Z,,54,,32.9,41.8,,
2018-01-22T22:01:19.043Z,,54,,32.8,41.7,,
2018-01-22T22:01:19.126Z,,54,,32.8,41.6,,
2018-01-22T22:01:24.442Z,,54,,32.8,41.5,,
2018-01-22T22:01:33.739Z,,54,,32.8,41.3,,
2018-01-22T22:01:43.736Z,,54,,32.7,41.2,,
2018-01-22T22:01:53.995Z,,54,,32.7,41.1,,
2018-01-22T22:02:03.732Z,0,54,0,32.7,41,45,2
2018-01-22T22:02:13.938Z,,54,,32.6,40.9,,
2018-01-22T22:02:24.238Z,,54,,32.6,40.8,,
2018-01-22T22:02:33.735Z,,54,,32.6,40.7,,
2018-01-22T22:02:44.634Z,,54,,32.6,40.6,,
2018-01-22T22:02:54.041Z,,54,,32.5,40.5,,
2018-01-22T22:03:03.728Z,,54,,32.5,40.4,,
2018-01-22T22:03:13.736Z,,54,,32.5,40.2,,
2018-01-22T22:03:23.942Z,,54,,32.5,40.1,,
2018-01-22T22:03:33.727Z,,54,,32.4,40,,
2018-01-22T22:03:43.727Z,,54,,32.4,39.9,,
2018-01-22T22:03:53.817Z,,54,,32.4,39.8,,
2018-01-22T22:04:04.005Z,,54,,32.4,39.7,,
2018-01-22T22:04:13.768Z,,54,,32.3,39.6,,
2018-01-22T22:04:23.727Z,,54,,32.3,39.5,,
2018-01-22T22:04:35.019Z,,54,,32.3,39.4,,
2018-01-22T22:04:43.732Z,,54,,32.2,39.3,,
2018-01-22T22:04:56.424Z,,54,,32.2,39.2,,
2018-01-22T22:05:03.788Z,,54,,32.2,39.1,,
2018-01-22T22:05:13.757Z,0,54,45,32.2,39.3,,2
2018-01-22T22:05:23.752Z,,54,35,32.2,44.1,,
2018-01-22T22:05:33.741Z,,54,30,32.1,45.2,,
2018-01-22T22:05:43.877Z,,54,,32.1,45.4,,
2018-01-22T22:05:53.849Z,,54,,32.1,45.5,,
2018-01-22T22:06:03.727Z,,54,,32.1,,,
2018-01-22T22:06:14.006Z,,54,29,32,45.6,,
2018-01-22T22:06:23.729Z,,54,30,32,45.8,,
2018-01-22T22:06:33.739Z,,54,30,32,46,,
2018-01-22T22:06:49.484Z,,54,29,32,46.2,,
2018-01-22T22:06:59.209Z,,54,,32,46.4,,
2018-01-22T22:07:03.927Z,,54,30,31.9,46.8,,
2018-01-22T22:07:13.728Z,,54,29,31.9,47,,
2018-01-22T22:07:23.728Z,,54,,31.9,47.3,,
2018-01-22T22:07:33.728Z,,54,30,31.9,47.6,,
2018-01-22T22:07:43.728Z,,54,29,31.9,,,
2018-01-22T22:07:53.840Z,,54,,31.8,,,
2018-01-22T22:08:03.728Z,,54,,31.8,,,
2018-01-22T22:08:18.818Z,,54,30,31.8,47.8,,
2018-01-22T22:08:23.729Z,,54,30,31.8,48,,
