Time,ActPow,ChActive,HwTSet,PrimT,HwActive,HwTOutlet,PrimTSet
2018-01-20T20:07:33.291Z,,,54,57.9,,34,
2018-01-20T20:07:43.284Z,,,54,56.7,,34,
2018-01-20T20:07:53.293Z,,,54,55.9,,34,
2018-01-20T20:08:03.508Z,,,54,55.6,,34,
2018-01-20T20:08:13.299Z,,,54,55.5,,34,
2018-01-20T20:08:23.283Z,,,54,55.6,,34,
2018-01-20T20:08:33.283Z,,,54,,,34,
2018-01-20T20:08:43.283Z,,,54,55.7,,34,
2018-01-20T20:08:53.286Z,,,54,,,34.1,
2018-01-20T20:09:03.283Z,,,54,,,34,
2018-01-20T20:09:13.285Z,,,54,55.5,,34.1,
2018-01-20T20:09:23.283Z,,,54,55.2,,34,
2018-01-20T20:09:33.283Z,,,54,54.9,,34.1,
2018-01-20T20:09:43.283Z,,,54,54.6,,34.1,
2018-01-20T20:09:53.539Z,,,54,54.3,,34,
2018-01-20T20:10:03.284Z,,,54,53.8,,34,
2018-01-20T20:10:13.283Z,,,54,53.6,,34.1,
2018-01-20T20:10:23.290Z,,,54,53.3,,34.1,
2018-01-20T20:10:33.285Z,,,54,53.2,,34,
2018-01-20T20:10:43.286Z,,,54,53,,34,57
2018-01-20T20:10:53.285Z,,,54,52.9,,34,58
2018-01-20T20:11:03.283Z,,,54,52.8,,34,
2018-01-20T20:11:13.287Z,,,54,52.6,,34,
2018-01-20T20:11:23.283Z,,,54,52.4,,34,
2018-01-20T20:11:33.285Z,,,54,52.2,,34,
2018-01-20T20:11:43.284Z,,,54,52,,34,
2018-01-20T20:11:53.284Z,42,1,54,54.4,0,34,
2018-01-20T20:12:03.285Z,33,,54,57.3,,34,
2018-01-20T20:12:13.283Z,29,,54,58,,34,
2018-01-20T20:12:23.283Z,30,,54,,,34,
2018-01-20T20:12:33.284Z,29,,54,,,34,
2018-01-20T20:12:43.284Z,,,54,,,34,
2018-01-20T20:12:53.284Z,,,54,57.9,,34,
2018-01-20T20:13:03.284Z,,,54,,,34,
2018-01-20T20:13:13.286Z,,,54,57.8,,34,
2018-01-20T20:13:23.284Z,30,,54,57.7,,34,
2018-01-20T20:13:33.283Z,29,,54,57.8,,34,
2018-01-20T20:13:43.284Z,,,54,58,,34,
2018-01-20T20:13:53.284Z,,,54,58.2,,34,
2018-01-20T20:14:03.286Z,,,54,58.4,,34,
2018-01-20T20:14:13.285Z,,,54,58.7,,34,
2018-01-20T20:14:23.290Z,30,,54,59,,33.9,
2018-01-20T20:14:33.284Z,,,54,59.4,,34,
2018-01-20T20:14:48.407Z,29,,54,59.6,,34,
2018-01-20T20:14:53.284Z,,,54,59.7,,34,
2018-01-20T20:15:03.284Z,,,54,59.8,,34,
2018-01-20T20:15:13.285Z,29,,54,60,,34,61
2018-01-20T20:15:23.452Z,30,,54,,,33.9,
2018-01-20T20:15:33.284Z,29,,54,60.1,,33.9,
2018-01-20T20:15:43.284Z,30,,54,,,33.9,
2018-01-20T20:15:58.375Z,,,54,60.2,,33.9,
2018-01-20T20:16:03.284Z,29,,54,60.4,,33.9,
2018-01-20T20:16:13.284Z,,,54,60.6,,33.9,
2018-01-20T20:16:23.284Z,,,54,60.7,,33.9,
2018-01-20T20:16:33.286Z,30,,54,60.8,,33.9,
2018-01-20T20:16:43.288Z,,,54,61.1,,33.9,
2018-01-20T20:16:53.284Z,29,,54,61.2,,33.9,
2018-01-20T20:17:03.291Z,,,54,61.4,,33.9,
2018-01-20T20:17:13.284Z,,,54,61.5,,33.9,
2018-01-20T20:17:23.284Z,,,54,61.6,,33.9,
2018-01-20T20:17:33.285Z,30,,54,61.8,,33.9,
2018-01-20T20:17:44.145Z,29,,54,62,,34,
2018-01-20T20:17:53.288Z,30,,54,,,33.9,
2018-01-20T20:18:03.288Z,,,54,62.2,,34,
2018-01-20T20:18:13.285Z,29,,54,62.4,,34,
2018-01-20T20:18:28.481Z,,,54,62.5,,34,
2018-01-20T20:18:33.286Z,,,54,62.6,,34,
2018-01-20T20:18:43.447Z,30,,54,62.7,,34,
2018-01-20T20:18:53.285Z,,,54,62.8,,34,
2018-01-20T20:19:03.288Z,29,,54,62.9,,34,
2018-01-20T20:19:13.285Z,29,,54,63.1,,34,
2018-01-20T20:19:23.284Z,,,54,63.2,,34,
2018-01-20T20:19:38.313Z,,,54,63.3,,34,
2018-01-20T20:19:43.285Z,,,54,63.4,,34,
2018-01-20T20:19:53.284Z,,,54,63.5,,34,
2018-01-20T20:20:03.284Z,,,54,63.6,,34,
2018-01-20T20:20:13.284Z,,,54,63.8,,34,
2018-01-20T20:20:23.288Z,30,,54,63.9,,34,
2018-01-20T20:20:33.285Z,29,,54,64,,34,
2018-01-20T20:20:43.285Z,30,,54,64.1,,34,
2018-01-20T20:20:53.285Z,29,,54,64.2,,34.1,
2018-01-20T20:21:03.285Z,,,54,64.4,,34.1,
2018-01-20T20:21:13.493Z,30,,54,64.5,,34.1,
2018-01-20T20:21:23.284Z,,,54,64.6,,34.1,
2018-01-20T20:21:33.285Z,29,,54,,,34.1,
2018-01-20T20:21:43.285Z,,,54,64.7,,34.1,
2018-01-20T20:21:53.290Z,,,54,64.8,,34.1,
2018-01-20T20:22:03.288Z,,,54,64.9,,34.1,
2018-01-20T20:22:13.285Z,0,1,54,61.6,0,34.1,
2018-01-20T20:22:23.291Z,,,54,59.9,,34.1,
2018-01-20T20:22:33.291Z,,,54,58.9,,34.1,
2018-01-20T20:22:43.285Z,,,54,58.6,,34.1,
2018-01-20T20:22:53.481Z,,,54,58.5,,34.1,
2018-01-20T20:23:03.285Z,,,54,58.4,,34.1,
2018-01-20T20:23:13.286Z,,,54,,,34.2,
2018-01-20T20:23:23.290Z,,,54,,,34.2,
2018-01-20T20:23:33.288Z,,,54,,,34.2,
2018-01-20T20:23:43.292Z,,,54,,,34.2,60
2018-01-20T20:23:53.289Z,,,54,58.3,,34.2,
2018-01-20T20:24:03.287Z,,,54,58,,34.2,
2018-01-20T20:24:13.287Z,,,54,57.8,,34.2,
2018-01-20T20:24:23.286Z,,,54,57.4,,34.2,
2018-01-20T20:24:33.286Z,,,54,56.9,,34.2,
2018-01-20T20:24:43.286Z,,,54,56.7,,34.2,
2018-01-20T20:24:53.285Z,,,54,56.3,,34.2,
2018-01-20T20:25:03.288Z,,,54,56.1,,34.2,
2018-01-20T20:25:13.288Z,,,54,55.9,,34.2,
2018-01-20T20:25:23.286Z,,,54,55.6,,34.2,
2018-01-20T20:25:33.285Z,,,54,55.4,,34.2,
2018-01-20T20:25:43.286Z,,,54,55.2,,34.2,
2018-01-20T20:25:53.286Z,,,54,55.1,,34.2,
2018-01-20T20:26:03.285Z,,,54,54.9,,34.2,
2018-01-20T20:26:13.286Z,,,54,54.8,,34.2,
2018-01-20T20:26:23.286Z,,,54,54.6,,34.2,
2018-01-20T20:26:33.286Z,,,54,54.4,,34.2,
2018-01-20T20:26:43.287Z,,,54,54.1,,34.2,
2018-01-20T20:26:53.286Z,44,1,54,54,0,34.2,
2018-01-20T20:27:03.289Z,35,,54,59,,34.2,
2018-01-20T20:27:13.289Z,30,,54,59.8,,34.2,
2018-01-20T20:27:23.286Z,,,54,59.9,,34.2,
2018-01-20T20:27:33.288Z,30,,54,60,,34.2,
2018-01-20T20:27:43.286Z,29,,54,59.9,,34.2,
2018-01-20T20:27:53.286Z,30,,54,,,34.2,
2018-01-20T20:28:03.289Z,29,,54,59.8,,34.2,
2018-01-20T20:28:13.289Z,,,54,59.7,,34.2,
2018-01-20T20:28:23.286Z,30,,54,59.6,,34.2,
2018-01-20T20:28:33.286Z,,,54,59.7,,34.2,
2018-01-20T20:28:43.286Z,,,54,59.8,,34.2,
2018-01-20T20:28:53.289Z,,,54,60,,34.2,
2018-01-20T20:29:03.496Z,29,,54,60.2,,34.2,
2018-01-20T20:29:13.287Z,,,54,60.6,,34.2,
2018-01-20T20:29:23.288Z,30,,54,61.1,,34.2,
2018-01-20T20:29:33.289Z,,,54,61.3,,34.2,
2018-01-20T20:29:43.295Z,29,,54,61.6,,34.2,
2018-01-20T20:29:53.286Z,,,54,61.9,,34.2,
2018-01-20T20:30:03.429Z,30,,54,62,,34.2,
2018-01-20T20:30:13.287Z,29,,0,62.1,,34.2,
2018-01-20T20:30:23.286Z,30,,0,62.2,,34.2,
2018-01-20T20:30:33.426Z,29,,0,62.4,,34.2,
2018-01-20T20:30:43.287Z,,,0,62.5,,34.2,
2018-01-20T20:30:53.287Z,,,0,,,34.2,
2018-01-20T20:31:03.287Z,,,0,62.6,,34.2,
2018-01-20T20:31:13.290Z,30,,0,62.7,,34.2,
2018-01-20T20:31:23.425Z,,,0,62.8,,34.2,
2018-01-20T20:31:33.287Z,,,0,63.1,,34.2,
2018-01-20T20:31:43.288Z,29,,0,63.2,,34.2,
2018-01-20T20:31:53.286Z,,,0,63.3,,34.2,
2018-01-20T20:32:03.289Z,,,0,63.5,,34.2,
2018-01-20T20:32:13.425Z,,,0,63.6,,34.2,
2018-01-20T20:32:23.287Z,30,,0,63.9,,34.2,
2018-01-20T20:32:33.288Z,0,1,0,62.6,0,34.3,
2018-01-20T20:32:43.296Z,,,0,59.7,,34.2,
2018-01-20T20:32:53.288Z,,,0,58.4,,34.2,
2018-01-20T20:33:03.287Z,,,0,57.6,,34.2,
2018-01-20T20:33:18.388Z,,,0,57.2,,34.3,
2018-01-20T20:33:23.382Z,,,0,57,,34.2,
2018-01-20T20:33:38.307Z,,,0,,,34.3,
2018-01-20T20:33:48.312Z,,,0,,,34.3,
2018-01-20T20:33:58.308Z,,,0,57.1,,34.3,
2018-01-20T20:34:03.308Z,,,0,,,34.3,
2018-01-20T20:34:13.290Z,,,0,,,34.3,
2018-01-20T20:34:23.299Z,,,0,56.9,,34.3,
2018-01-20T20:34:33.287Z,,,0,56.6,,34.3,
2018-01-20T20:34:43.335Z,,,0,56.3,,34.3,
2018-01-20T20:34:53.287Z,,,0,56.1,,34.3,
2018-01-20T20:35:03.297Z,,,0,55.6,,34.3,
2018-01-20T20:35:13.287Z,,,0,55.2,,34.3,
2018-01-20T20:35:23.294Z,,,0,54.9,,34.3,
2018-01-20T20:35:33.287Z,,,0,54.6,,34.3,
2018-01-20T20:35:43.288Z,,,0,54.4,,34.3,
2018-01-20T20:35:53.287Z,,,0,54.1,,34.3,
2018-01-20T20:36:03.288Z,,,0,53.9,,34.3,
2018-01-20T20:36:18.398Z,38,1,0,58.2,0,34.3,
2018-01-20T20:36:23.364Z,30,,0,60.1,,34.3,
2018-01-20T20:36:33.287Z,,,0,60.5,,34.3,
2018-01-20T20:36:43.289Z,29,,0,60.6,,34.3,
2018-01-20T20:36:53.290Z,,,0,,,34.3,
2018-01-20T20:37:08.389Z,30,,0,,,34.3,
2018-01-20T20:37:13.288Z,29,,0,60.5,,34.3,
2018-01-20T20:37:23.331Z,30,,0,60.4,,34.3,
2018-01-20T20:37:33.300Z,,,0,60.2,,34.3,
2018-01-20T20:37:43.294Z,29,,0,60.1,,34.3,
2018-01-20T20:37:53.412Z,30,,0,,,34.3,
2018-01-20T20:38:03.293Z,29,,0,60.4,,34.3,
2018-01-20T20:38:13.301Z,30,,0,60.6,,34.3,
2018-01-20T20:38:28.522Z,29,,0,60.8,,34.2,
2018-01-20T20:38:33.402Z,30,,0,61.3,,34.3,
2018-01-20T20:38:43.411Z,,,0,61.6,,34.3,
2018-01-20T20:38:53.344Z,29,,0,62.1,,34.3,
2018-01-20T20:39:03.288Z,30,,0,62.4,,34.3,
2018-01-20T20:39:13.292Z,29,,0,62.7,,34.3,
2018-01-20T20:39:23.288Z,30,,0,62.8,,34.2,
2018-01-20T20:39:33.289Z,,,0,62.9,,34.3,
2018-01-20T20:39:43.289Z,29,,0,63.1,,34.3,
2018-01-20T20:39:53.289Z,30,,0,,,34.3,
2018-01-20T20:40:08.380Z,29,,0,63.2,,34.3,
2018-01-20T20:40:13.301Z,,,0,63.3,,34.3,
2018-01-20T20:40:23.289Z,,,0,63.4,,34.3,
2018-01-20T20:40:33.290Z,30,,0,63.5,,34.3,
2018-01-20T20:40:43.289Z,,,0,63.6,,34.3,
2018-01-20T20:40:53.330Z,29,,0,63.8,,34.3,
2018-01-20T20:41:03.290Z,0,1,0,62.9,0,34.3,
2018-01-20T20:41:13.291Z,,,0,59.6,,34.3,
2018-01-20T20:41:23.294Z,,,0,58.4,,34.3,
2018-01-20T20:41:33.292Z,,,0,57.7,,34.3,
2018-01-20T20:41:43.288Z,,,0,57.3,,34.3,
2018-01-20T20:41:53.292Z,,,0,57.2,,34.3,
2018-01-20T20:42:03.288Z,,,0,,,34.3,
2018-01-20T20:42:13.290Z,,,0,,,34.3,
2018-01-20T20:42:23.292Z,,,0,,,34.3,
2018-01-20T20:42:33.289Z,,,0,57.3,,34.3,
2018-01-20T20:42:43.289Z,,,0,57.2,,34.3,
2018-01-20T20:42:53.289Z,,,0,57,,34.3,
2018-01-20T20:43:03.292Z,,,0,56.8,,34.3,
2018-01-20T20:43:13.292Z,,,0,56.5,,34.3,
2018-01-20T20:43:23.291Z,,,0,56.2,,34.3,
2018-01-20T20:43:33.289Z,,,0,55.7,,34.3,
2018-01-20T20:43:43.288Z,,,0,55.4,,34.3,
2018-01-20T20:43:54.463Z,,,0,54.9,,34.3,
2018-01-20T20:44:03.299Z,,,0,54.8,,34.3,
2018-01-20T20:44:13.289Z,,,0,54.5,,34.3,
2018-01-20T20:44:23.289Z,,,0,54.3,,34.3,
2018-01-20T20:44:33.291Z,,,0,54.1,,34.3,
2018-01-20T20:44:43.289Z,,,0,53.9,,34.3,
2018-01-20T20:44:53.448Z,38,1,0,58.3,0,34.3,
2018-01-20T20:45:03.289Z,29,,0,60.2,,34.3,
2018-01-20T20:45:13.292Z,30,,0,60.5,,34.3,
2018-01-20T20:45:23.307Z,29,,0,60.7,,34.3,
2018-01-20T20:45:33.323Z,30,,0,,,34.3,
2018-01-20T20:45:43.451Z,,,0,60.6,,34.3,
2018-01-20T20:45:53.290Z,,,0,60.5,,34.3,
2018-01-20T20:46:03.288Z,,,0,60.4,,34.3,
2018-01-20T20:46:13.289Z,29,,0,60.2,,34.3,
2018-01-20T20:46:23.295Z,,,0,60.1,,34.3,
2018-01-20T20:46:33.289Z,,,0,60.2,,34.3,
2018-01-20T20:46:43.448Z,,,0,60.5,,34.2,
2018-01-20T20:46:53.289Z,,,0,60.7,,34.2,
2018-01-20T20:47:03.397Z,30,,0,61.1,,34.2,
2018-01-20T20:47:13.293Z,,,0,61.3,,34.2,
2018-01-20T20:47:23.291Z,29,,0,61.8,,34.2,
2018-01-20T20:47:33.303Z,30,,0,62.1,,34.2,
2018-01-20T20:47:43.289Z,29,,0,62.5,,34.2,
2018-01-20T20:47:53.290Z,30,,0,62.7,,34.2,
2018-01-20T20:48:03.290Z,,,0,62.9,,34.2,
2018-01-20T20:48:13.291Z,30,,0,63.1,,34.2,
2018-01-20T20:48:23.289Z,,,0,63.2,,34.2,
2018-01-20T20:48:33.289Z,,,0,63.3,,34.2,
2018-01-20T20:48:43.290Z,,,0,,,34.2,
2018-01-20T20:48:53.294Z,29,,0,63.4,,34.2,
2018-01-20T20:49:03.294Z,,,0,63.5,,34.2,
2018-01-20T20:49:13.292Z,,,0,63.6,,34.2,
2018-01-20T20:49:23.292Z,,,0,63.8,,34.2,
2018-01-20T20:49:33.291Z,0,1,0,62.6,0,34.2,
2018-01-20T20:49:43.290Z,,,0,59.7,,34.2,
2018-01-20T20:49:53.296Z,,,0,58.4,,34.2,
2018-01-20T20:50:03.290Z,,,0,57.7,,34.2,
2018-01-20T20:50:13.290Z,,,0,57.3,,34.2,
2018-01-20T20:50:23.292Z,,,0,57.2,,34.2,
2018-01-20T20:50:33.538Z,,,0,,,34.2,
2018-01-20T20:50:43.292Z,,,0,,,34.2,
2018-01-20T20:50:53.290Z,,,0,57.3,,34.2,
2018-01-20T20:51:03.291Z,,,0,,,34.2,
2018-01-20T20:51:13.537Z,,,0,,,34.3,
2018-01-20T20:51:23.290Z,,,0,57.1,,34.3,
2018-01-20T20:51:33.292Z,,,0,56.8,,34.3,
2018-01-20T20:51:43.537Z,,,0,56.5,,34.3,
2018-01-20T20:51:53.290Z,,,0,56.2,,34.3,
2018-01-20T20:52:03.290Z,,,0,55.9,,34.3,
2018-01-20T20:52:13.291Z,,,0,55.4,,34.2,
2018-01-20T20:52:23.293Z,,,0,55.1,,34.2,
2018-01-20T20:52:33.290Z,,,0,54.8,,34.2,
2018-01-20T20:52:43.293Z,,,0,54.6,,34.3,
2018-01-20T20:52:53.296Z,,,0,54.4,,34.2,
2018-01-20T20:53:03.300Z,,,0,54.1,,34.2,
2018-01-20T20:53:13.293Z,,,0,54,,34.2,
2018-01-20T20:53:23.293Z,42,1,0,56.6,0,34.2,
2018-01-20T20:53:33.299Z,30,,0,60,,34.2,
2018-01-20T20:53:43.300Z,29,,0,60.5,,34.2,
2018-01-20T20:53:53.292Z,,,0,60.7,,34.2,
2018-01-20T20:54:03.291Z,,,0,,,34.2,
2018-01-20T20:54:13.290Z,,,0,,,34.2,
2018-01-20T20:54:23.292Z,,,0,60.6,,34.2,
2018-01-20T20:54:38.381Z,30,,0,60.5,,34.2,
2018-01-20T20:54:43.291Z,,,0,60.4,,34.2,
2018-01-20T20:54:53.291Z,,,0,60.2,,34.2,
2018-01-20T20:55:03.290Z,,,0,60.1,,34.2,
2018-01-20T20:55:13.291Z,29,,0,60.4,,34.2,
2018-01-20T20:55:23.298Z,,,0,60.6,,34.2,
2018-01-20T20:55:33.292Z,30,,0,60.9,,34.2,
2018-01-20T20:55:43.291Z,,,0,61.2,,34.2,
2018-01-20T20:55:53.527Z,,,0,61.6,,34.2,
2018-01-20T20:56:03.297Z,29,,0,62,,34.2,
2018-01-20T20:56:13.291Z,,,0,62.5,,34.2,
2018-01-20T20:56:23.294Z,30,,0,62.7,,34.2,
2018-01-20T20:56:33.292Z,,,0,62.9,,34.2,
2018-01-20T20:56:43.291Z,30,,0,63.1,,34.2,
2018-01-20T20:56:53.294Z,29,,0,63.2,,34.2,
2018-01-20T20:57:03.290Z,,,0,63.3,,34.2,
2018-01-20T20:57:13.296Z,,,0,,,34.2,
2018-01-20T20:57:23.291Z,,,0,63.4,,34.2,
2018-01-20T20:57:33.291Z,30,,0,63.5,,34.2,
2018-01-20T20:57:43.303Z,,,0,63.6,,34.2,
2018-01-20T20:57:53.296Z,29,,0,63.8,,34.2,
2018-01-20T20:58:03.292Z,0,1,0,63.9,0,34.2,
2018-01-20T20:58:13.300Z,,,0,59.8,,34.2,
2018-01-20T20:58:23.292Z,,,0,58.5,,34.2,
2018-01-20T20:58:33.305Z,,,0,57.8,,34.2,
2018-01-20T20:58:43.317Z,0,1,0,57.3,0,34.2,60
2018-01-20T20:58:53.309Z,,,0,57.2,,34.2,
2018-01-20T20:59:03.293Z,,,0,,,34.2,
2018-01-20T20:59:13.294Z,,,0,,,34.2,
2018-01-20T20:59:23.294Z,,,0,57.3,,34.2,
2018-01-20T20:59:33.292Z,,,0,,,34.2,
2018-01-20T20:59:43.293Z,,,0,,,34.2,
2018-01-20T20:59:53.517Z,,,0,57.1,,34.2,
2018-01-20T21:00:03.292Z,,,0,56.8,,34.2,
2018-01-20T21:00:13.298Z,,,0,56.5,,34.2,
2018-01-20T21:00:23.472Z,,,0,56.2,,34.2,
2018-01-20T21:00:33.292Z,,,0,55.9,,34.2,
2018-01-20T21:00:43.299Z,,,0,55.5,,34.2,
2018-01-20T21:00:53.294Z,,,0,55.1,,34.2,
2018-01-20T21:01:03.294Z,,,0,54.9,,34.2,
2018-01-20T21:01:13.292Z,,,0,54.6,,34.2,
2018-01-20T21:01:23.292Z,,,0,54.4,,34.2,
2018-01-20T21:01:33.293Z,,,0,54.3,,34.2,
2018-01-20T21:01:43.329Z,,,0,54,,34.2,
2018-01-20T21:01:53.293Z,45,1,0,55,0,34.2,
2018-01-20T21:02:03.772Z,31,,0,60,,34.2,
2018-01-20T21:02:13.292Z,30,,0,60.5,,34.2,
2018-01-20T21:02:28.652Z,29,,0,60.7,,34.2,
2018-01-20T21:02:38.312Z,30,,0,,,34.2,
2018-01-20T21:02:43.524Z,,,0,,,34.2,
2018-01-20T21:02:53.292Z,29,,0,60.6,,34.2,
2018-01-20T21:03:08.312Z,,,0,60.5,,34.2,
2018-01-20T21:03:13.292Z,30,,0,60.4,,34.2,
2018-01-20T21:03:23.298Z,,,0,60.2,,34.2,
2018-01-20T21:03:33.292Z,29,,0,,,34.2,
2018-01-20T21:03:43.293Z,30,,0,60.4,,34.1,
2018-01-20T21:03:53.295Z,29,,0,60.7,,34.1,
2018-01-20T21:04:03.295Z,,,0,60.9,,34.2,
2018-01-20T21:04:13.293Z,30,,0,61.2,,34.1,
2018-01-20T21:04:23.296Z,,,0,61.6,,34.1,
2018-01-20T21:04:33.292Z,29,,0,62,,34.1,
2018-01-20T21:04:43.292Z,,,0,62.4,,34.1,
2018-01-20T21:04:53.292Z,30,,0,62.7,,34.1,
2018-01-20T21:05:03.295Z,29,,0,62.9,,34.1,
2018-01-20T21:05:13.811Z,30,,0,63.1,,34.1,
2018-01-20T21:05:23.293Z,,,0,63.2,,34.1,
2018-01-20T21:05:33.292Z,,,0,63.3,,34.1,
2018-01-20T21:05:43.302Z,,,0,,,34.1,
2018-01-20T21:05:53.294Z,29,,0,63.4,,34.1,
2018-01-20T21:06:03.306Z,30,,0,63.5,,34.1,
2018-01-20T21:06:13.293Z,29,,0,63.6,,34.1,
2018-01-20T21:06:23.293Z,30,,0,63.8,,34.1,
2018-01-20T21:06:33.293Z,0,1,0,63.9,0,34.2,
2018-01-20T21:06:43.297Z,,,0,59.9,,34.1,
2018-01-20T21:06:53.292Z,,,0,58.5,,34.2,
2018-01-20T21:07:03.294Z,,,0,57.8,,34.2,
2018-01-20T21:07:13.293Z,,,0,57.3,,34.2,
2018-01-20T21:07:23.293Z,,,0,57.2,,34.2,
2018-01-20T21:07:38.553Z,,,0,,,34.2,
2018-01-20T21:07:43.295Z,,,0,,,34.2,
2018-01-20T21:07:53.293Z,,,0,,,34.2,
2018-01-20T21:08:03.293Z,,,0,57.3,,34.2,
2018-01-20T21:08:13.326Z,,,0,,,34.2,
2018-01-20T21:08:23.293Z,,,0,57.1,,34.2,
2018-01-20T21:08:33.307Z,,,0,56.8,,34.2,
2018-01-20T21:08:43.302Z,,,0,56.5,,34.2,
2018-01-20T21:08:53.293Z,,,0,56.2,,34.2,
2018-01-20T21:09:03.297Z,,,0,55.9,,34.2,
2018-01-20T21:09:13.306Z,,,0,55.5,,34.2,
2018-01-20T21:09:23.297Z,,,0,55.1,,34.2,
2018-01-20T21:09:38.403Z,,,0,54.9,,34.2,
2018-01-20T21:09:43.297Z,,,0,54.6,,34.2,
2018-01-20T21:09:58.385Z,,,0,54.4,,34.2,
2018-01-20T21:10:03.498Z,,,0,54.3,,34.2,
2018-01-20T21:10:13.295Z,,,0,54,,34.2,
2018-01-20T21:10:23.298Z,45,1,0,55.1,0,34.1,
2018-01-20T21:10:33.294Z,35,,0,59.5,,34.2,
2018-01-20T21:10:43.294Z,30,,0,60.5,,34.2,
2018-01-20T21:10:53.308Z,,,0,60.7,,34.2,
2018-01-20T21:11:08.383Z,,,0,60.8,,34.2,
2018-01-20T21:11:13.294Z,,,,60.7,,,
2018-01-20T21:11:23.293Z,,,0,,,34.2,
2018-01-20T21:11:33.294Z,,,0,60.5,,34.1,
2018-01-20T21:11:43.311Z,,,0,60.4,,34.2,
2018-01-20T21:11:53.623Z,29,,0,60.2,,34.1,
2018-01-20T21:12:03.302Z,,,0,,,34.1,
2018-01-20T21:12:13.313Z,,,0,60.4,,34.1,
2018-01-20T21:12:23.294Z,30,,0,60.7,,34.1,
2018-01-20T21:12:33.330Z,29,,0,60.9,,34.1,
2018-01-20T21:12:43.303Z,30,,0,61.2,,34.1,
2018-01-20T21:12:53.305Z,29,,0,61.6,,34.1,
2018-01-20T21:13:03.295Z,30,,0,62,,34.1,
2018-01-20T21:13:13.296Z,,,0,62.4,,34.1,
2018-01-20T21:13:23.294Z,,,0,62.7,,34.1,
2018-01-20T21:13:38.475Z,29,,0,62.8,,34.1,
2018-01-20T21:13:43.296Z,,,0,63.1,,34.1,
2018-01-20T21:13:53.301Z,30,,0,63.2,,34.1,
2018-01-20T21:14:08.682Z,,,0,63.3,,34.1,
2018-01-20T21:14:13.302Z,,,0,63.4,,34.1,
2018-01-20T21:14:23.307Z,,,0,,,34.1,
2018-01-20T21:14:33.298Z,29,,0,63.5,,34.1,
2018-01-20T21:14:43.294Z,,,0,63.6,,34.1,
2018-01-20T21:14:53.296Z,,,0,63.8,,34.1,
2018-01-20T21:15:03.300Z,0,1,0,62.9,0,34.1,
2018-01-20T21:15:13.296Z,,,0,59.4,,34.2,
2018-01-20T21:15:23.294Z,,,0,58.3,,34.1,
2018-01-20T21:15:33.294Z,,,0,57.7,,34.1,
2018-01-20T21:15:43.295Z,,,0,57.3,,34.1,
2018-01-20T21:15:53.295Z,,,0,57.2,,34.2,
2018-01-20T21:16:03.294Z,,,0,57.1,,34.2,
2018-01-20T21:16:13.295Z,,,0,57.2,,34.2,
2018-01-20T21:16:23.295Z,,,0,,,34.2,
2018-01-20T21:16:33.304Z,,,0,57.3,,34.2,
2018-01-20T21:16:43.298Z,,,0,57.2,,34.2,
2018-01-20T21:16:53.519Z,,,0,57.1,,34.2,
2018-01-20T21:17:03.295Z,,,0,56.8,,34.2,
2018-01-20T21:17:13.295Z,,,0,56.5,,34.2,
2018-01-20T21:17:23.297Z,,,0,56.2,,34.2,
2018-01-20T21:17:33.443Z,,,0,55.9,,34.2,
2018-01-20T21:17:48.388Z,,,0,55.4,,34.2,
2018-01-20T21:17:53.300Z,,,0,55.1,,34.2,
2018-01-20T21:18:03.304Z,,,0,54.8,,34.2,
2018-01-20T21:18:18.450Z,,,0,54.6,,34.2,
2018-01-20T21:18:23.316Z,,,0,54.4,,34.2,
2018-01-20T21:18:33.295Z,,,0,54.3,,34.2,
2018-01-20T21:18:48.636Z,,,0,54,,34.2,
2018-01-20T21:18:53.493Z,45,1,0,54.1,0,34.2,
2018-01-20T21:19:03.295Z,34,,0,59.5,,34.2,
2018-01-20T21:19:13.295Z,30,,0,60.5,,34.2,
2018-01-20T21:19:23.295Z,29,,0,60.7,,34.1,
2018-01-20T21:19:33.294Z,,,0,,,34.1,
2018-01-20T21:19:43.297Z,,,0,,,34.2,
2018-01-20T21:19:53.296Z,30,,0,,,34.2,
2018-01-20T21:20:03.295Z,29,,0,60.6,,34.1,
2018-01-20T21:20:13.298Z,30,,0,60.4,,34.1,
2018-01-20T21:20:23.300Z,,,0,60.2,,34.1,
2018-01-20T21:20:33.311Z,29,,0,,,34.1,
2018-01-20T21:20:43.297Z,,,0,60.4,,34.1,
2018-01-20T21:20:53.296Z,30,,0,60.7,,34.1,
2018-01-20T21:21:03.300Z,29,,0,60.9,,34.1,
2018-01-20T21:21:13.298Z,30,,,61.2,,,
2018-01-20T21:21:23.481Z,29,,0,61.5,,34.1,
2018-01-20T21:21:33.295Z,30,,0,62,,34.1,
2018-01-20T21:21:43.295Z,29,,0,62.4,,34.1,
2018-01-20T21:21:53.297Z,30,,0,62.7,,34.1,
2018-01-20T21:22:03.735Z,29,,0,63.1,,34.1,
2018-01-20T21:22:13.296Z,30,,0,63.2,,34.1,
2018-01-20T21:22:23.295Z,29,,0,63.3,,34.1,
2018-01-20T21:22:33.295Z,30,,0,63.5,,34.1,
2018-01-20T21:22:43.298Z,29,,0,,,34.1,
2018-01-20T21:22:53.310Z,30,,0,,,34.1,
2018-01-20T21:23:03.295Z,,,0,63.6,,34.1,
2018-01-20T21:23:18.395Z,,,0,63.8,,34.1,
