Time,HwTOutlet,HwActive,PrimTSet,HwTSet,ActPow,ChActive,PrimT
2018-01-03T13:02:13.497Z,18.6,,,0,,,
2018-01-03T13:02:23.492Z,18.6,,,0,,,
2018-01-03T13:02:33.496Z,18.6,,,0,,,
2018-01-03T13:02:43.493Z,18.6,,,0,,,
2018-01-03T13:02:53.493Z,18.6,,,0,,,
2018-01-03T13:03:03.495Z,18.6,,,0,,,
2018-01-03T13:03:13.494Z,18.6,,,0,,,
2018-01-03T13:03:23.493Z,18.6,,,0,,,
2018-01-03T13:03:33.492Z,18.6,,,0,,,
2018-01-03T13:03:43.494Z,18.6,,,0,,,
2018-01-03T13:03:53.492Z,18.6,,,0,,,
2018-01-03T13:04:03.496Z,18.6,,,0,,,
2018-01-03T13:04:13.494Z,18.6,,,0,,,
2018-01-03T13:04:23.501Z,18.6,,,0,,,
2018-01-03T13:04:33.493Z,18.8,,,0,,,
2018-01-03T13:04:43.495Z,18.6,,,0,,,
2018-01-03T13:04:53.496Z,18.6,,,0,,,
2018-01-03T13:05:03.493Z,18.8,,,0,,,
2018-01-03T13:05:13.493Z,18.8,,,0,,,
2018-01-03T13:05:23.492Z,18.6,,,0,,,19.2
2018-01-03T13:05:33.494Z,18.6,,,0,,,
2018-01-03T13:05:43.494Z,18.8,,,0,,,19.1
2018-01-03T13:05:53.493Z,18.8,,,0,,,18.9
2018-01-03T13:06:03.493Z,18.8,,,0,,,18.8
2018-01-03T13:06:13.515Z,18.8,,,0,,,18.9
2018-01-03T13:06:23.505Z,18.8,,,0,,,
2018-01-03T13:06:33.492Z,18.8,,,0,,,
2018-01-03T13:06:43.494Z,18.8,,,0,,,
2018-01-03T13:06:53.496Z,18.8,,,0,,,
2018-01-03T13:07:03.493Z,18.8,,,0,,,18.8
2018-01-03T13:07:13.497Z,18.8,,,0,,,
2018-01-03T13:07:23.498Z,18.8,,,0,,,
2018-01-03T13:07:33.499Z,18.8,,,0,,,
2018-01-03T13:07:43.496Z,18.8,,,0,,,
2018-01-03T13:07:53.493Z,18.8,,,0,,,
2018-01-03T13:08:03.495Z,18.8,,,0,,,
2018-01-03T13:08:13.493Z,18.8,,,0,,,
2018-01-03T13:08:23.493Z,18.8,,,0,,,
2018-01-03T13:08:33.494Z,18.8,,,0,,,
2018-01-03T13:08:43.496Z,18.8,,,0,,,
2018-01-03T13:08:53.503Z,18.8,,,0,,,
2018-01-03T13:09:03.495Z,18.8,,,0,,,18.6
2018-01-03T13:09:13.495Z,18.8,,,0,,,
2018-01-03T13:09:23.520Z,18.8,,,0,,,
2018-01-03T13:09:33.493Z,18.8,,,0,,,
2018-01-03T13:09:43.493Z,18.8,,,0,,,
2018-01-03T13:09:53.493Z,18.8,,,0,,,
2018-01-03T13:10:03.497Z,18.8,,,0,,,
2018-01-03T13:10:13.494Z,18.8,,,0,,,
2018-01-03T13:10:23.493Z,18.8,,,0,,,
2018-01-03T13:10:33.496Z,18.8,,,0,,,
2018-01-03T13:10:43.497Z,18.8,,,0,,,
2018-01-03T13:10:53.494Z,18.8,,,0,,,
2018-01-03T13:11:03.532Z,18.8,,,0,,,
2018-01-03T13:11:13.494Z,18.8,,,0,,,
2018-01-03T13:11:23.649Z,18.8,,,0,,,
2018-01-03T13:11:33.494Z,18.8,,,0,,,
2018-01-03T13:11:43.494Z,18.8,,,0,,,
2018-01-03T13:11:53.493Z,18.8,,,0,,,
2018-01-03T13:12:03.494Z,18.8,,,0,,,
2018-01-03T13:12:13.504Z,18.8,,,0,,,
2018-01-03T13:12:23.496Z,18.8,,,0,,,
2018-01-03T13:12:33.494Z,18.8,,,0,,,
2018-01-03T13:12:43.496Z,18.8,,,0,,,
2018-01-03T13:12:53.494Z,18.8,,,0,,,
2018-01-03T13:13:03.495Z,18.8,,,0,,,
2018-01-03T13:13:13.496Z,18.8,,,0,,,
2018-01-03T13:13:23.510Z,18.8,,,0,,,
2018-01-03T13:13:33.533Z,18.8,,,0,,,
2018-01-03T13:13:43.520Z,18.8,,,0,,,
2018-01-03T13:13:53.499Z,18.8,,,0,,,
2018-01-03T13:14:03.502Z,18.8,,,0,,,
2018-01-03T13:14:13.495Z,18.8,,,0,,,
2018-01-03T13:14:23.511Z,18.8,,,0,,,
2018-01-03T13:14:33.496Z,18.8,,,0,,,
2018-01-03T13:14:43.598Z,18.8,,,0,,,
2018-01-03T13:14:53.494Z,18.8,,,0,,,
2018-01-03T13:15:03.494Z,18.8,,,0,,,
2018-01-03T13:15:13.495Z,18.8,,,0,,,
2018-01-03T13:15:23.496Z,18.8,,,0,,,
2018-01-03T13:15:33.494Z,18.8,,,0,,,18.5
2018-01-03T13:15:43.494Z,18.8,,,0,,,
2018-01-03T13:15:53.496Z,18.8,,,0,,,18.4
2018-01-03T13:16:03.494Z,18.8,,,0,,,18.2
2018-01-03T13:16:13.496Z,18.8,,,0,,,
2018-01-03T13:16:23.495Z,18.8,,,0,,,
2018-01-03T13:16:33.496Z,18.8,,,0,,,
2018-01-03T13:16:43.497Z,18.8,,,0,,,
2018-01-03T13:16:53.504Z,18.8,,,0,,,
2018-01-03T13:17:03.496Z,18.8,,,0,,,
2018-01-03T13:17:13.496Z,18.8,,,0,,,
2018-01-03T13:17:23.624Z,18.8,,,0,,,
2018-01-03T13:17:33.494Z,18.8,,,0,,,
2018-01-03T13:17:43.494Z,18.8,,,0,,,
2018-01-03T13:17:53.497Z,18.8,,,0,,,
2018-01-03T13:18:03.497Z,18.8,,,0,,,
2018-01-03T13:18:13.497Z,18.8,,,0,,,
2018-01-03T13:18:23.494Z,18.8,,,0,,,
2018-01-03T13:18:33.497Z,18.8,,,0,,,
2018-01-03T13:18:43.494Z,18.8,,,0,,,
2018-01-03T13:18:53.495Z,18.8,,,0,,,
2018-01-03T13:19:03.494Z,18.8,,,0,,,
2018-01-03T13:19:13.496Z,18.8,,,0,,,18.1
2018-01-03T13:19:23.497Z,18.8,,,0,,,
2018-01-03T13:19:33.501Z,18.8,,,0,,,
2018-01-03T13:19:43.495Z,18.8,,,0,,,
2018-01-03T13:19:53.499Z,18.8,,,0,,,
2018-01-03T13:20:03.496Z,18.8,,,0,,,
2018-01-03T13:20:13.499Z,18.8,,,0,,,
2018-01-03T13:20:23.513Z,18.8,,,0,,,
2018-01-03T13:20:33.500Z,18.8,,,0,,,
2018-01-03T13:20:43.495Z,18.8,,,0,,,
2018-01-03T13:20:53.503Z,18.8,,,0,,,
2018-01-03T13:21:03.499Z,18.8,,,0,,,
2018-01-03T13:21:13.739Z,18.8,,,0,,,
2018-01-03T13:21:23.496Z,18.8,,,0,,,
2018-01-03T13:21:33.494Z,18.8,,,0,,,
2018-01-03T13:21:43.495Z,18.8,,,0,,,18.2
2018-01-03T13:21:53.731Z,18.8,,,0,,,18.1
2018-01-03T13:22:03.504Z,18.8,,,0,,,
2018-01-03T13:22:13.526Z,18.8,,,0,,,
2018-01-03T13:22:23.494Z,18.8,,,0,,,
2018-01-03T13:22:33.495Z,18.8,,,0,,,
2018-01-03T13:22:43.495Z,18.8,,,0,,,
2018-01-03T13:22:53.495Z,18.8,,,0,,,
2018-01-03T13:23:03.539Z,18.8,,,0,,,
2018-01-03T13:23:13.495Z,18.8,,,0,,,
2018-01-03T13:23:23.557Z,18.8,,,0,,,
2018-01-03T13:23:33.513Z,18.8,,,0,,,
2018-01-03T13:23:43.500Z,18.8,,,0,,,
2018-01-03T13:23:53.495Z,18.8,,,0,,,
2018-01-03T13:24:13.496Z,18.8,,,0,,,
2018-01-03T13:24:23.497Z,18.8,,,0,,,
2018-01-03T13:24:33.495Z,18.8,,,0,,,
2018-01-03T13:24:43.496Z,18.8,,,0,,,
2018-01-03T13:24:53.496Z,18.8,,,0,,,
2018-01-03T13:25:03.495Z,18.8,,,0,,,
2018-01-03T13:25:13.495Z,18.8,,,0,,,
2018-01-03T13:25:23.496Z,18.8,,,0,,,
2018-01-03T13:25:33.495Z,18.8,,,0,,,
2018-01-03T13:25:43.496Z,18.8,,,0,,,
2018-01-03T13:25:53.495Z,18.8,,,0,,,18
2018-01-03T13:26:03.549Z,18.8,,,0,,,17.8
2018-01-03T13:26:13.497Z,18.8,,,0,,,
2018-01-03T13:26:23.509Z,18.8,,,0,,,
2018-01-03T13:26:33.578Z,18.8,,,0,,,
2018-01-03T13:26:43.506Z,18.8,,,0,,,
2018-01-03T13:26:53.604Z,18.8,,,0,,,
2018-01-03T13:27:13.619Z,18.8,,,0,,,
2018-01-03T13:27:23.495Z,18.8,,,0,,,
2018-01-03T13:27:33.505Z,18.6,,,0,,,
2018-01-03T13:27:43.495Z,18.8,,,0,,,
2018-01-03T13:27:53.505Z,18.6,,,0,,,
2018-01-03T13:28:13.496Z,18.8,,,0,,,
2018-01-03T13:28:23.496Z,18.6,,,0,,,
2018-01-03T13:28:33.498Z,18.8,,,0,,,
2018-01-03T13:28:43.496Z,18.8,,,0,,,
2018-01-03T13:28:53.495Z,18.8,,,0,,,
2018-01-03T13:29:03.495Z,18.8,,,0,,,
2018-01-03T13:29:13.496Z,18.6,,,0,,,
2018-01-03T13:29:23.496Z,18.6,,,0,,,
2018-01-03T13:29:33.496Z,18.6,,,0,,,
2018-01-03T13:29:43.498Z,18.6,,,0,,,17.7
2018-01-03T13:29:53.496Z,18.6,,,0,,,17.8
2018-01-03T13:30:03.495Z,18.6,,,0,,,
2018-01-03T13:30:13.524Z,18.6,,,0,,,
2018-01-03T13:30:23.731Z,18.6,,,0,,,17.7
2018-01-03T13:30:33.496Z,18.6,,,0,,,
2018-01-03T13:30:43.496Z,18.8,,,0,,,17.8
2018-01-03T13:30:53.500Z,18.6,,,0,,,17.7
2018-01-03T13:31:03.496Z,18.6,,,0,,,17.8
2018-01-03T13:31:13.496Z,18.6,,,0,,,17.7
2018-01-03T13:31:23.499Z,18.6,,,0,,,
2018-01-03T13:31:33.706Z,18.6,0,20,0,0,2,17.8
2018-01-03T13:31:43.496Z,18.6,,,0,,,17.7
2018-01-03T13:31:53.498Z,18.6,,,0,,,
2018-01-03T13:32:03.499Z,18.6,,,0,,,
2018-01-03T13:32:13.497Z,18.6,,,0,,,
2018-01-03T13:32:23.496Z,18.6,,,0,,,17.8
2018-01-03T13:32:33.496Z,18.6,,,0,,,17.7
2018-01-03T13:32:43.496Z,18.6,,,0,,,
2018-01-03T13:32:53.496Z,18.6,,,0,,,
2018-01-03T13:33:03.499Z,18.6,,,0,,,
2018-01-03T13:33:13.500Z,18.6,,,0,,,
2018-01-03T13:33:23.570Z,18.6,,,0,,,
2018-01-03T13:33:33.563Z,18.6,,,0,,,
2018-01-03T13:33:43.579Z,18.6,,,0,,,
2018-01-03T13:33:53.496Z,18.6,,,0,,,
2018-01-03T13:34:13.497Z,18.6,,,0,,,
2018-01-03T13:34:23.496Z,18.6,,,0,,,
2018-01-03T13:34:33.496Z,18.6,,,0,,,
2018-01-03T13:34:43.673Z,18.6,,,0,,,
2018-01-03T13:34:53.496Z,18.6,,,0,,,
2018-01-03T13:35:03.496Z,18.6,,,0,,,
2018-01-03T13:35:13.496Z,18.6,,,0,,,
2018-01-03T13:35:23.500Z,18.6,,,0,,,
2018-01-03T13:35:33.496Z,18.6,,,0,,,
2018-01-03T13:35:43.500Z,18.6,,,0,,,
2018-01-03T13:35:53.496Z,18.6,,,0,,,17.6
2018-01-03T13:36:03.497Z,18.6,,,0,,,
2018-01-03T13:36:13.496Z,18.6,,,0,,,
2018-01-03T13:36:23.496Z,18.6,,,0,,,
2018-01-03T13:36:33.498Z,18.6,,,0,,,
2018-01-03T13:36:43.496Z,18.6,,,0,,,
2018-01-03T13:36:53.497Z,18.6,,,0,,,
2018-01-03T13:37:03.496Z,18.6,,,0,,,
2018-01-03T13:37:13.573Z,18.6,,,0,,,
2018-01-03T13:37:23.496Z,18.6,,,0,,,
2018-01-03T13:37:33.538Z,18.6,,,0,,,
2018-01-03T13:37:43.496Z,18.6,,,0,,,
2018-01-03T13:37:53.497Z,18.6,,,0,,,
2018-01-03T13:38:13.535Z,18.6,,,0,,,
2018-01-03T13:38:23.496Z,18.6,,,0,,,
2018-01-03T13:38:33.497Z,18.6,,,0,,,17.4
2018-01-03T13:38:43.525Z,18.6,,,0,,,17.6
2018-01-03T13:38:53.500Z,18.6,,,0,,,17.4
2018-01-03T13:39:03.497Z,18.6,,,0,,,
2018-01-03T13:39:13.497Z,18.6,,,0,,,
2018-01-03T13:39:23.656Z,18.6,,,0,,,
2018-01-03T13:39:33.496Z,18.6,,,0,,,
2018-01-03T13:39:43.497Z,18.6,,,0,,,
2018-01-03T13:39:53.502Z,18.6,,,0,,,
2018-01-03T13:40:03.497Z,18.6,,,0,,,
2018-01-03T13:40:13.497Z,18.6,,,0,,,
2018-01-03T13:40:23.499Z,18.6,,,0,,,
2018-01-03T13:40:33.501Z,18.6,,,0,,,
2018-01-03T13:40:43.497Z,18.5,,,0,,,
2018-01-03T13:40:53.497Z,18.6,,,0,,,
2018-01-03T13:41:03.505Z,18.6,,,0,,,
2018-01-03T13:41:13.503Z,18.6,,,0,,,
2018-01-03T13:41:23.497Z,18.6,,,0,,,
2018-01-03T13:41:33.651Z,18.6,,,0,,,
2018-01-03T13:41:43.497Z,18.6,,,0,,,
2018-01-03T13:41:53.496Z,18.6,,,0,,,
2018-01-03T13:42:03.525Z,18.6,,,0,,,
2018-01-03T13:42:13.499Z,18.6,,,0,,,
2018-01-03T13:42:23.497Z,18.6,,,0,,,
2018-01-03T13:42:33.497Z,18.6,,,0,,,
2018-01-03T13:42:43.497Z,18.5,,,0,,,
2018-01-03T13:42:53.506Z,18.5,,,0,,,
2018-01-03T13:43:08.591Z,18.5,,,0,,,
2018-01-03T13:43:13.694Z,18.6,,,0,,,
2018-01-03T13:43:23.497Z,18.6,,,0,,,
2018-01-03T13:43:33.498Z,18.5,,,0,,,
2018-01-03T13:43:43.500Z,18.6,,,0,,,
2018-01-03T13:43:53.693Z,18.5,,,0,,,
2018-01-03T13:44:03.498Z,18.6,,,0,,,
2018-01-03T13:44:13.499Z,18.5,,,0,,,
2018-01-03T13:44:23.501Z,18.5,,,0,,,
2018-01-03T13:44:33.509Z,18.5,,,0,,,
2018-01-03T13:44:43.497Z,18.5,,,0,,,
2018-01-03T13:44:53.499Z,18.5,,,0,,,
2018-01-03T13:45:13.498Z,18.5,,,0,,,
2018-01-03T13:45:23.498Z,18.5,,,0,,,
2018-01-03T13:45:33.500Z,18.5,,,0,,,
2018-01-03T13:45:43.498Z,18.5,,,0,,,
2018-01-03T13:45:53.498Z,,,,,,,17.3
2018-01-03T13:46:03.498Z,18.5,,,0,,,
2018-01-03T13:46:13.497Z,18.5,,,0,,,
2018-01-03T13:46:23.539Z,18.5,,,0,,,
2018-01-03T13:46:33.497Z,18.5,,,0,,,
2018-01-03T13:46:43.497Z,18.5,,,0,,,
2018-01-03T13:46:53.503Z,18.5,,,0,,,
2018-01-03T13:47:03.642Z,18.5,,,0,,,
2018-01-03T13:47:13.498Z,18.5,,,0,,,
2018-01-03T13:47:23.498Z,18.5,,,0,,,
2018-01-03T13:47:33.498Z,18.5,,,0,,,
2018-01-03T13:47:43.497Z,18.5,,,0,,,
2018-01-03T13:48:03.498Z,18.5,,,0,,,
2018-01-03T13:48:13.498Z,18.5,,,0,,,
2018-01-03T13:48:23.497Z,18.5,,,0,,,17.2
2018-01-03T13:48:33.497Z,18.5,,,0,,,
2018-01-03T13:48:43.508Z,18.5,,,0,,,
2018-01-03T13:48:53.512Z,18.5,,,0,,,
2018-01-03T13:49:03.499Z,,,,,,,17.3
2018-01-03T13:49:13.498Z,18.5,,,0,,,17.2
2018-01-03T13:49:23.499Z,18.5,,,0,,,
2018-01-03T13:49:33.498Z,18.5,,,0,,,
2018-01-03T13:49:43.502Z,18.5,,,0,,,
2018-01-03T13:49:53.498Z,18.5,,,0,,,
2018-01-03T13:50:03.498Z,18.5,,,0,,,
2018-01-03T13:50:13.639Z,18.5,,,0,,,
2018-01-03T13:50:23.498Z,18.5,,,0,,,
2018-01-03T13:50:33.498Z,18.5,,,0,,,
2018-01-03T13:50:43.498Z,18.5,,,0,,,
2018-01-03T13:50:53.498Z,18.5,,,0,,,
2018-01-03T13:51:03.499Z,18.5,,,0,,,
2018-01-03T13:51:13.498Z,18.5,,,0,,,
2018-01-03T13:51:33.498Z,18.5,,,0,,,
2018-01-03T13:51:43.498Z,18.5,,,0,,,
2018-01-03T13:52:03.498Z,18.5,,,0,,,
2018-01-03T13:52:13.499Z,18.5,,,0,,,
2018-01-03T13:52:23.500Z,18.5,,,0,,,
2018-01-03T13:52:33.498Z,18.5,,,0,,,
2018-01-03T13:52:43.498Z,18.5,,,0,,,
2018-01-03T13:52:53.498Z,18.5,,,0,,,
2018-01-03T13:53:03.673Z,18.5,,,0,,,
2018-01-03T13:53:13.498Z,18.5,,,0,,,
2018-01-03T13:53:23.498Z,18.5,,,0,,,
2018-01-03T13:53:33.528Z,18.5,,,0,,,
2018-01-03T13:53:43.518Z,18.5,,,0,,,
2018-01-03T13:53:53.643Z,18.5,,,0,,,
2018-01-03T13:54:03.514Z,18.5,,,0,,,
2018-01-03T13:54:13.499Z,,0,5,,,0,
2018-01-03T13:54:23.500Z,18.5,,,0,,,
2018-01-03T13:54:33.501Z,18.5,,,0,,,
2018-01-03T13:54:43.499Z,18.5,,,0,,,
2018-01-03T13:55:03.498Z,18.5,,,0,,,
2018-01-03T13:55:23.499Z,18.4,,,0,,,
2018-01-03T13:55:33.499Z,18.4,,,0,,,
2018-01-03T13:55:53.501Z,18.5,,,0,,,
2018-01-03T13:56:03.500Z,18.5,,,0,,,
2018-01-03T13:56:13.501Z,18.5,,,0,,,17
2018-01-03T13:56:23.499Z,18.4,,,0,,,
2018-01-03T13:56:33.498Z,18.5,,,0,,,
2018-01-03T13:56:43.499Z,18.4,,,0,,,
2018-01-03T13:57:03.499Z,18.4,,,0,,,
2018-01-03T13:57:23.499Z,18.4,0,20,0,,2,
2018-01-03T13:57:33.500Z,18.4,0,,0,37,2,22.5
2018-01-03T13:57:43.500Z,18.4,0,,0,0,2,22.9
2018-01-03T13:57:53.499Z,18.4,,,0,,,19.3
2018-01-03T13:58:03.499Z,18.4,,,0,,,18.1
2018-01-03T13:58:13.500Z,18.4,,,0,,,17.6
2018-01-03T13:58:23.501Z,18.4,,,0,,,17.3
2018-01-03T13:58:33.500Z,,,,,,,17.6
2018-01-03T13:58:43.499Z,18.4,,,0,,,17.7
2018-01-03T13:58:53.499Z,18.4,,,0,,,
2018-01-03T13:59:03.500Z,18.4,,,0,,,
2018-01-03T13:59:23.500Z,18.4,,,0,,,
2018-01-03T13:59:33.499Z,18.4,,,0,,,
2018-01-03T13:59:53.500Z,18.4,,,0,,,
2018-01-03T14:00:03.499Z,18.4,,,0,,,
2018-01-03T14:00:13.501Z,18.4,,,0,,,17.8
2018-01-03T14:00:33.499Z,18.4,,,0,,,
2018-01-03T14:00:43.668Z,18.4,,,0,,,
2018-01-03T14:00:53.499Z,,,,,,,17.7
2018-01-03T14:01:03.499Z,18.4,,,0,,,
2018-01-03T14:01:23.500Z,18.4,,,0,,,17.7
2018-01-03T14:01:33.665Z,18.4,,,0,,,
2018-01-03T14:01:53.501Z,18.4,,,0,,,
2018-01-03T14:02:03.499Z,18.4,,,0,,,
2018-01-03T14:02:13.499Z,18.4,,,0,,,
2018-01-03T14:02:33.510Z,18.4,,,0,,,17.6
2018-01-03T14:02:43.499Z,18.4,,,0,,,
2018-01-03T14:02:53.499Z,18.4,,,0,,,
2018-01-03T14:03:03.499Z,,,,,,,17.6
2018-01-03T14:03:13.502Z,18.4,,,0,,,
2018-01-03T14:03:23.500Z,18.4,,,0,,,
2018-01-03T14:03:33.505Z,,,,,,,17.7
2018-01-03T14:03:43.507Z,18.4,,,0,,,17.6
2018-01-03T14:03:53.500Z,18.4,,,0,,,
2018-01-03T14:04:03.656Z,18.4,,,0,,,17.7
2018-01-03T14:04:13.500Z,18.4,,,0,,,17.6
2018-01-03T14:04:23.500Z,,,,,,,17.6
2018-01-03T14:04:33.508Z,18.4,,,0,,,
2018-01-03T14:04:43.502Z,18.4,,,0,,,
2018-01-03T14:04:53.502Z,,,,,,,17.6
2018-01-03T14:05:03.500Z,18.4,,,0,,,
2018-01-03T14:05:23.531Z,18.4,,,0,,,
2018-01-03T14:05:33.504Z,18.4,,,0,,,
2018-01-03T14:05:43.501Z,18.4,,,0,,,
2018-01-03T14:06:03.509Z,18.4,,,0,,,
2018-01-03T14:06:13.500Z,18.4,,,0,,,17.7
2018-01-03T14:06:28.590Z,18.4,,,0,,,
2018-01-03T14:06:33.524Z,18.4,,,0,,,17.6
2018-01-03T14:06:53.501Z,18.4,,,0,,,
2018-01-03T14:07:03.500Z,18.4,,,0,,,
2018-01-03T14:07:23.502Z,18.4,,,0,,,
2018-01-03T14:07:33.508Z,18.4,,,0,,,
2018-01-03T14:07:58.522Z,18.4,,,0,,,17.7
2018-01-03T14:08:03.502Z,,,,,,,17.6
2018-01-03T14:08:13.502Z,18.4,,,0,,,
2018-01-03T14:08:28.522Z,18.4,,,0,,,17.4
2018-01-03T14:08:33.517Z,18.4,,,0,,,
2018-01-03T14:08:53.501Z,18.4,,,0,,,
2018-01-03T14:09:03.503Z,18.4,,,0,,,
2018-01-03T14:09:13.503Z,18.4,,,0,,,
2018-01-03T14:09:23.500Z,18.4,,,0,,,
2018-01-03T14:09:33.500Z,18.4,,,0,,,
2018-01-03T14:09:43.501Z,18.4,,,0,,,17.3
2018-01-03T14:09:53.537Z,18.4,,,0,,,17.4
2018-01-03T14:10:03.504Z,18.4,,,0,,,
2018-01-03T14:10:23.515Z,18.4,,,0,,,17.4
2018-01-03T14:10:43.768Z,18.4,,,0,,,
2018-01-03T14:10:43.854Z,18.4,,,0,,,17.3
2018-01-03T14:11:08.521Z,18.4,,,0,,,
2018-01-03T14:11:13.505Z,18.4,,,0,,,
2018-01-03T14:11:23.513Z,18.4,,,0,,,
2018-01-03T14:11:38.528Z,18.4,,,0,,,
2018-01-03T14:11:43.503Z,18.4,,,0,,,
2018-01-03T14:11:53.501Z,18.4,,,0,,,
2018-01-03T14:12:13.557Z,18.4,,,0,,,
2018-01-03T14:12:23.500Z,18.4,,,0,,,
2018-01-03T14:12:33.501Z,18.4,,,0,,,
2018-01-03T14:12:43.505Z,18.4,,,0,,,
2018-01-03T14:12:53.500Z,18.4,,,0,,,
2018-01-03T14:13:03.502Z,18.4,,,0,,,
2018-01-03T14:13:13.530Z,18.4,,,0,,,
2018-01-03T14:13:23.500Z,18.4,,,0,,,
2018-01-03T14:13:43.500Z,18.4,,,0,,,
2018-01-03T14:13:53.501Z,18.4,,,0,,,
2018-01-03T14:14:13.502Z,18.4,,,0,,,
2018-01-03T14:14:23.736Z,18.4,,,0,,,
2018-01-03T14:14:33.502Z,18.4,,,0,,,
2018-01-03T14:14:53.501Z,18.4,,,0,,,
2018-01-03T14:15:03.503Z,18.4,,,0,,,
2018-01-03T14:15:13.502Z,18.4,,,0,,,
2018-01-03T14:15:23.501Z,18.4,,,0,,,
2018-01-03T14:15:33.501Z,18.4,,,0,,,
2018-01-03T14:15:43.530Z,18.2,,,0,,,
2018-01-03T14:15:53.506Z,18.2,,,0,,,
2018-01-03T14:16:03.501Z,18.2,,,0,,,
2018-01-03T14:16:13.501Z,18.2,,,0,,,
2018-01-03T14:16:23.501Z,18.2,,,0,,,
2018-01-03T14:16:33.501Z,18.2,,,0,,,
2018-01-03T14:16:43.505Z,18.2,,,0,,,
2018-01-03T14:16:53.506Z,18.4,,,0,,,
2018-01-03T14:17:03.501Z,18.4,,,0,,,
2018-01-03T14:17:13.502Z,18.4,,,0,,,
2018-01-03T14:17:23.502Z,18.2,,,0,,,
2018-01-03T14:17:33.566Z,18.2,,,0,,,
2018-01-03T14:17:43.501Z,18.2,,,0,,,
2018-01-03T14:17:53.501Z,18.2,,,0,,,
2018-01-03T14:18:03.501Z,18.2,,,0,,,17.2
2018-01-03T14:18:13.502Z,18.2,,,0,,,17.3
2018-01-03T14:18:23.514Z,18.2,,,0,,,17.2
2018-01-03T14:18:33.502Z,18.2,,,0,,,
2018-01-03T14:18:43.501Z,18.2,,,0,,,17
2018-01-03T14:18:53.502Z,18.2,,,0,,,
2018-01-03T14:19:03.502Z,18.2,,,0,,,17.2
2018-01-03T14:19:13.742Z,18.2,,,0,,,
2018-01-03T14:19:23.502Z,18.2,,,0,,,17
2018-01-03T14:19:33.504Z,18.2,,,0,,,
2018-01-03T14:19:43.502Z,18.2,,,0,,,
2018-01-03T14:19:53.502Z,18.2,,,0,,,
2018-01-03T14:20:03.736Z,18.2,,,0,,,
2018-01-03T14:20:13.505Z,18.2,,,0,,,
2018-01-03T14:20:23.501Z,18.2,,,0,,,
2018-01-03T14:20:33.503Z,18.2,,,0,,,
2018-01-03T14:20:43.502Z,18.2,,,0,,,
2018-01-03T14:20:53.502Z,18.2,,,0,,,
2018-01-03T14:21:03.507Z,18.2,,,0,,,
2018-01-03T14:21:13.512Z,18.2,,,0,,,
2018-01-03T14:21:23.501Z,18.2,,,0,,,
2018-01-03T14:21:33.503Z,18.2,,,0,,,
2018-01-03T14:21:43.502Z,18.2,,,0,,,
2018-01-03T14:21:53.517Z,18.2,,,0,,,
2018-01-03T14:22:03.502Z,18.2,,,0,,,
2018-01-03T14:22:13.502Z,18.2,,,0,,,
2018-01-03T14:22:23.503Z,18.2,,,0,,,
2018-01-03T14:22:33.507Z,18.2,,,0,,,
2018-01-03T14:22:43.502Z,18.2,,,0,,,
2018-01-03T14:22:53.507Z,18.2,,,0,,,
2018-01-03T14:23:03.525Z,18.2,,,0,,,
2018-01-03T14:23:13.502Z,18.2,,,0,,,
2018-01-03T14:23:23.727Z,18.2,,,0,,,
2018-01-03T14:23:33.504Z,18.2,,,0,,,
2018-01-03T14:23:43.516Z,18.2,,,0,,,
2018-01-03T14:23:53.502Z,18.2,,,0,,,
2018-01-03T14:24:03.502Z,18.2,,,0,,,
2018-01-03T14:24:13.502Z,18.2,,,0,,,
2018-01-03T14:24:23.502Z,18.2,,,0,,,
2018-01-03T14:24:33.502Z,18.2,,,0,,,
2018-01-03T14:24:43.502Z,18.2,,,0,,,
2018-01-03T14:24:53.504Z,18.2,,,0,,,
2018-01-03T14:25:03.502Z,18.2,,,0,,,
2018-01-03T14:25:13.502Z,18.2,,,0,,,
2018-01-03T14:25:23.502Z,18.2,,,0,,,
2018-01-03T14:25:33.546Z,18.2,,,0,,,
2018-01-03T14:25:43.707Z,18.2,,,0,,,
2018-01-03T14:25:53.512Z,18.2,,,0,,,
2018-01-03T14:26:08.534Z,18.2,,,0,,,
2018-01-03T14:26:13.503Z,18.2,,,0,,,
2018-01-03T14:26:23.502Z,18.2,,,0,,,
2018-01-03T14:26:33.503Z,18.2,,,0,,,
2018-01-03T14:26:43.502Z,18.2,,,0,,,
2018-01-03T14:26:53.557Z,18.2,,,0,,,
2018-01-03T14:27:03.502Z,18.2,,,0,,,
2018-01-03T14:27:13.502Z,18.2,,,0,,,
2018-01-03T14:27:23.503Z,18.2,,,0,,,
2018-01-03T14:27:33.513Z,18.2,,,0,,,
2018-01-03T14:27:43.505Z,18.2,,,0,,,
2018-01-03T14:27:53.518Z,18.2,,,0,,,
2018-01-03T14:28:03.503Z,18.2,,,0,,,
2018-01-03T14:28:13.508Z,18.2,,,0,,,
2018-01-03T14:28:23.503Z,18.2,,,0,,,16.9
2018-01-03T14:28:33.503Z,18.2,,,0,,,
2018-01-03T14:28:43.503Z,18.2,,,0,,,
2018-01-03T14:28:53.680Z,18.2,,,0,,,
2018-01-03T14:29:03.502Z,18.2,,,0,,,
2018-01-03T14:29:13.614Z,18.2,,,0,,,
2018-01-03T14:29:23.502Z,18.2,,,0,,,
