Time,PrimT,HwActive,ChActive,ActPow,HwTOutlet,PrimTSet,HwTSet
2017-11-28T17:15:17.199Z,58.6,,,,30.1,,0
2017-11-28T17:15:27.118Z,57.7,0,2,0,30.1,,0
2017-11-28T17:15:37.119Z,53.8,,,,30.2,,0
2017-11-28T17:15:47.119Z,52.9,,,,30.2,,0
2017-11-28T17:15:57.124Z,51.9,,,,30.2,,0
2017-11-28T17:16:07.119Z,51.8,,,,30.3,,0
2017-11-28T17:16:17.210Z,51.6,,,,30.3,,0
2017-11-28T17:16:32.275Z,51.7,,,,30.3,,0
2017-11-28T17:16:37.120Z,51.8,,,,30.3,,0
2017-11-28T17:16:47.120Z,52,,,,30.4,,0
2017-11-28T17:16:57.119Z,52.1,,,,30.4,,0
2017-11-28T17:17:07.119Z,52.2,,,,30.6,,0
2017-11-28T17:17:17.210Z,52.3,,,,30.6,,0
2017-11-28T17:17:27.119Z,51.9,,,,30.6,,0
2017-11-28T17:17:37.119Z,51.8,,,,30.6,,0
2017-11-28T17:17:47.119Z,50.9,,,,30.7,,0
2017-11-28T17:17:57.119Z,50.6,,,,30.7,,0
2017-11-28T17:18:07.235Z,50.2,,,,30.7,,0
2017-11-28T17:18:17.160Z,49.8,,,,30.7,,0
2017-11-28T17:18:27.119Z,49.6,,,,30.7,,0
2017-11-28T17:18:37.123Z,49.4,,,,30.8,,0
2017-11-28T17:18:47.119Z,49.2,,,,30.8,,0
2017-11-28T17:18:57.119Z,49.1,,,,30.8,,0
2017-11-28T17:19:07.120Z,49,,,,30.8,,0
2017-11-28T17:19:17.265Z,50.3,0,2,43,30.8,,0
2017-11-28T17:19:27.119Z,56,,,33,30.9,,0
2017-11-28T17:19:37.119Z,57,,,30,30.9,,0
2017-11-28T17:19:52.140Z,57.3,,,29,30.9,,0
2017-11-28T17:19:57.119Z,57.7,,,,30.9,,0
2017-11-28T17:20:07.119Z,57.8,,,,30.9,,0
2017-11-28T17:20:17.200Z,57.7,,,30,31,,0
2017-11-28T17:20:27.121Z,,,,,31,,0
2017-11-28T17:20:37.119Z,57.6,,,29,31,,0
2017-11-28T17:20:47.123Z,57.4,,,,31,,0
2017-11-28T17:20:57.119Z,57.2,,,,31,,0
2017-11-28T17:21:07.119Z,57.4,,,,31.2,,0
2017-11-28T17:21:17.200Z,58,,,30,31.2,,0
2017-11-28T17:21:27.120Z,58.2,,,,31.2,,0
2017-11-28T17:21:45.904Z,59,1,0,0,38.2,0,54
2017-11-28T17:21:47.125Z,54,1,0,30,39.1,,54
2017-11-28T17:21:57.120Z,53.9,0,0,0,53.8,,54
2017-11-28T17:22:07.120Z,53.8,,,,54.4,,0
2017-11-28T17:22:17.199Z,53.7,,,,54.2,,0
2017-11-28T17:22:27.120Z,53.5,,,,54,,0
2017-11-28T17:22:37.119Z,,,,,53.7,,0
2017-11-28T17:22:47.120Z,53.4,,,,53.5,,0
2017-11-28T17:22:57.119Z,53.3,0,2,,53.2,55,0
2017-11-28T17:23:07.134Z,58.1,0,2,38,52.9,,0
2017-11-28T17:23:17.200Z,58.7,0,2,0,52.5,,0
2017-11-28T17:23:27.120Z,53.7,,,,52.2,,0
2017-11-28T17:23:37.120Z,52.9,,,,51.9,,0
2017-11-28T17:23:47.120Z,51.9,,,,51.7,,0
2017-11-28T17:23:57.121Z,51.6,,,,51.5,,0
2017-11-28T17:24:07.121Z,50.9,,,,51.3,,0
2017-11-28T17:24:17.199Z,50.7,,,,51.1,,0
2017-11-28T17:24:27.120Z,,,,,50.8,,0
2017-11-28T17:24:37.121Z,51,,,,50.6,,0
2017-11-28T17:24:47.120Z,,,,,50.4,,0
2017-11-28T17:24:57.119Z,51.1,,,,50.2,,0
2017-11-28T17:25:07.121Z,51.2,,,,49.9,,0
2017-11-28T17:25:17.200Z,,,,,49.7,,0
2017-11-28T17:25:27.119Z,50.9,,,,49.4,,0
2017-11-28T17:25:37.120Z,50.4,,,,49.2,,0
2017-11-28T17:25:47.120Z,49.9,,,,49,,0
2017-11-28T17:25:57.119Z,49.5,,,,48.8,,0
2017-11-28T17:26:07.120Z,49.2,,,,48.6,,0
2017-11-28T17:26:17.200Z,48.9,,,,48.4,,0
2017-11-28T17:26:27.119Z,48.6,,,,48.3,,0
2017-11-28T17:26:37.120Z,48.5,,,,48.1,,0
2017-11-28T17:26:47.121Z,48.3,,,,47.9,,0
2017-11-28T17:26:57.120Z,48.2,,,,47.7,,0
2017-11-28T17:27:07.122Z,48.1,,,,47.5,,0
2017-11-28T17:27:17.213Z,47.9,,,,47.3,,0
2017-11-28T17:27:27.122Z,47.8,,,,47.1,,0
2017-11-28T17:27:37.121Z,47.7,,,,47,,0
2017-11-28T17:27:47.206Z,47.3,,,,46.8,,0
2017-11-28T17:27:57.121Z,47,,,,46.6,,0
2017-11-28T17:28:07.143Z,52.1,0,2,37,46.5,,0
2017-11-28T17:28:17.200Z,54.1,,,30,46.3,,0
2017-11-28T17:28:27.121Z,55,,,29,46.2,,0
2017-11-28T17:28:37.120Z,55.4,,,30,46,,0
2017-11-28T17:28:47.120Z,55.6,,,,45.8,,0
2017-11-28T17:28:57.121Z,55.7,,,,45.7,,0
2017-11-28T17:29:07.122Z,,,,,45.5,,0
2017-11-28T17:29:17.200Z,,,,,45.4,,0
2017-11-28T17:29:27.120Z,,,,29,45.2,,0
2017-11-28T17:29:37.123Z,55.6,,,30,45.1,,0
2017-11-28T17:29:47.120Z,,,,,44.9,,0
2017-11-28T17:29:57.120Z,56,,,,44.8,,0
2017-11-28T17:30:07.299Z,56.4,,,29,44.6,,0
2017-11-28T17:30:24.991Z,57.1,,,29,44.4,,0
2017-11-28T17:31:06.164Z,58.5,,,30,44,,0
2017-11-28T17:31:06.175Z,59,,,29,43.9,,0
2017-11-28T17:44:43.319Z,51.5,0,2,0,43.4,,0
2017-11-28T17:44:43.320Z,51,,,,43.3,,0
2017-11-28T17:44:43.321Z,50.9,,,,43.2,,0
2017-11-28T17:44:43.322Z,51.1,,,,43,,0
2017-11-28T17:44:43.323Z,50.3,,,,42.2,,0
2017-11-28T17:44:43.324Z,48.9,,,,41.9,,0
2017-11-28T17:44:43.328Z,57.2,0,2,30,41.6,,0
2017-11-28T17:44:43.329Z,57.8,0,2,30,41.2,55,0
2017-11-28T17:44:43.330Z,57.7,,,30,41.1,,0
2017-11-28T17:44:43.331Z,51.8,,,,39.8,,0
2017-11-28T17:44:43.332Z,51.8,,,,39.6,,0
2017-11-28T17:44:43.333Z,49.7,0,2,44,39.3,,0
2017-11-28T17:44:43.337Z,56,,,32,38.9,,0
2017-11-28T17:44:43.338Z,57.6,,,29,38.6,,0
2017-11-28T17:44:43.340Z,51.9,0,2,0,37.9,,0
2017-11-28T17:44:43.341Z,51.5,,,,37.8,,0
2017-11-28T17:44:43.342Z,50.9,,,30,37.5,,0
2017-11-28T17:47:15.652Z,50.3,,,,37.4,,0
2017-11-28T17:47:15.654Z,56.1,0,2,29,37.2,,0
2017-11-28T17:47:15.655Z,56.9,,,29,37.1,,0
2017-11-28T17:47:15.656Z,56.4,,,30,37.2,,0
2017-11-28T17:47:15.661Z,56.3,,,30,36.8,,0
2017-11-28T17:48:07.122Z,58.3,,,29,36.6,,0
2017-11-28T17:48:17.213Z,58.5,,,30,36.6,,0
2017-11-28T17:48:27.123Z,58.6,,,29,36.5,,0
2017-11-28T17:48:37.122Z,58.7,,,,36.5,,0
2017-11-28T17:48:47.123Z,58.9,,,,36.5,,0
2017-11-28T17:48:57.122Z,57.8,0,2,0,36.4,,0
2017-11-28T17:49:07.138Z,53.8,,,,36.4,,0
2017-11-28T17:49:17.215Z,52.7,,,,36.4,,0
2017-11-28T17:49:27.123Z,51.6,,,,36.3,,0
2017-11-28T17:49:37.123Z,51.2,,,,36.3,,0
2017-11-28T17:49:47.124Z,51,,,,36.3,,0
2017-11-28T17:49:57.122Z,,,,,36.3,,0
2017-11-28T17:50:07.122Z,51.2,,,,36.2,,0
2017-11-28T17:50:17.203Z,51.3,,,,36.2,,0
2017-11-28T17:50:27.123Z,51.4,,,,36.2,,0
2017-11-28T17:50:37.122Z,51.5,,,,36.1,,0
2017-11-28T17:50:47.122Z,,,,,36.1,,0
2017-11-28T17:50:57.125Z,50.9,,,,36.1,,0
2017-11-28T17:51:07.123Z,50.6,,,,36.1,,0
2017-11-28T17:51:17.203Z,49.9,,,,36,,0
2017-11-28T17:51:27.131Z,49.6,,,,36,,0
2017-11-28T17:51:37.123Z,49.3,,,,36,,0
2017-11-28T17:51:47.125Z,48.9,0,2,,36,,0
2017-11-28T17:51:57.124Z,54.1,,,37,35.9,,0
2017-11-28T17:52:07.123Z,56.1,,,30,35.9,,0
2017-11-28T17:52:17.203Z,56.5,,,,35.9,,0
2017-11-28T17:52:27.123Z,57,,,,35.9,,0
2017-11-28T17:52:37.123Z,57.1,,,29,35.8,,0
2017-11-28T17:52:47.123Z,57.2,,,,35.8,,0
2017-11-28T17:52:57.124Z,57.1,,,,35.8,,0
2017-11-28T17:53:07.123Z,,,,,35.8,,0
2017-11-28T17:53:17.216Z,56.9,,,30,35.7,,0
2017-11-28T17:53:27.123Z,56.8,,,,35.7,,0
2017-11-28T17:53:37.123Z,,,,29,35.7,,0
2017-11-28T17:53:47.123Z,57,,,30,35.7,,0
2017-11-28T17:53:57.123Z,57.4,,,,35.6,,0
2017-11-28T17:54:07.123Z,58.1,,,29,35.6,,0
2017-11-28T17:54:17.203Z,58.5,,,,35.6,,0
2017-11-28T17:54:27.331Z,59,0,2,0,35.6,,0
2017-11-28T17:54:37.126Z,54.9,,,,35.5,,0
2017-11-28T17:54:47.136Z,52.8,,,,35.5,,0
2017-11-28T17:54:57.127Z,51.9,,,,35.6,,0
2017-11-28T17:55:07.124Z,51.6,,,,35.5,,0
2017-11-28T17:55:17.203Z,51.3,,,,35.5,,0
2017-11-28T17:55:27.124Z,51.2,,,,35.5,,0
2017-11-28T17:55:37.124Z,,,,,35.4,,0
2017-11-28T17:55:47.123Z,,,,,35.4,,0
2017-11-28T17:55:57.124Z,51.4,,,,35.4,,0
2017-11-28T17:56:07.123Z,51.5,,,,35.4,,0
2017-11-28T17:56:17.205Z,51.6,,,,35.4,,0
2017-11-28T17:56:27.123Z,51.4,,,,35.4,,0
2017-11-28T17:56:37.123Z,50.9,,,,35.3,,0
2017-11-28T17:56:47.123Z,50.5,,,,35.3,,0
2017-11-28T17:56:57.123Z,49.9,,,,35.3,,0
2017-11-28T17:57:07.124Z,49.7,,,,35.3,,0
2017-11-28T17:57:17.204Z,49.3,,,,35.3,,0
2017-11-28T17:57:27.123Z,49.1,,,,35.2,,0
2017-11-28T17:57:37.123Z,50.4,0,2,44,35.2,,0
2017-11-28T17:57:47.124Z,54.4,0,0,0,42.5,0,54
2017-11-28T17:57:57.124Z,53.8,,,,49.8,,0
2017-11-28T17:58:07.126Z,52.8,,,,49.6,,0
2017-11-28T17:58:17.203Z,52.6,,,,49.3,,0
2017-11-28T17:58:27.124Z,52.4,,,,49.2,,0
2017-11-28T17:58:37.125Z,52.3,,,,48.8,,0
2017-11-28T17:58:47.123Z,52.2,0,2,,48.6,55,0
2017-11-28T17:58:57.288Z,53.3,0,2,41,48.4,,0
2017-11-28T17:59:07.140Z,58.1,,,31,48.2,,0
2017-11-28T17:59:17.204Z,58.5,,,29,48,,0
2017-11-28T17:59:27.123Z,58,,,,47.8,,0
2017-11-28T17:59:37.124Z,57.8,,,29,47.6,,0
2017-11-28T17:59:47.123Z,56.7,,,30,47.4,,0
2017-11-28T17:59:57.123Z,55.6,,,30,47.2,,0
2017-11-28T18:00:07.137Z,51.9,,,30,47,,0
2017-11-28T18:00:17.203Z,51.3,,,,46.9,,0
2017-11-28T18:00:27.124Z,51.6,,,,46.7,,0
2017-11-28T18:00:37.124Z,52.2,,,30,46.5,,0
2017-11-28T18:00:47.125Z,53,,,30,46.3,,0
2017-11-28T18:00:57.129Z,54,,,,46.2,,0
2017-11-28T18:01:07.126Z,54.5,,,,46,,0
2017-11-28T18:01:17.214Z,55.2,,,,45.8,,0
2017-11-28T18:01:27.132Z,55.6,,,29,45.7,,0
2017-11-28T18:01:37.125Z,55.9,,,,45.5,,0
2017-11-28T18:01:47.124Z,56,,,29,45.3,,0
2017-11-28T18:01:57.124Z,,,,30,45.2,,0
2017-11-28T18:02:07.124Z,56.1,,,,45.1,,0
2017-11-28T18:02:17.214Z,56.3,,,29,44.9,,0
2017-11-28T18:02:27.124Z,56.5,,,30,44.8,,0
2017-11-28T18:02:37.124Z,56.7,,,,44.6,,0
2017-11-28T18:02:47.124Z,57,,,,44.4,,0
2017-11-28T18:02:57.124Z,57.2,,,29,44.2,,0
2017-11-28T18:03:07.125Z,57.4,,,,44.1,,0
2017-11-28T18:03:17.214Z,57.7,,,,44,,0
2017-11-28T18:03:27.126Z,57.9,,,30,43.8,,0
2017-11-28T18:03:37.125Z,58.1,,,,43.7,,0
2017-11-28T18:03:47.124Z,58.3,,,,43.6,,0
2017-11-28T18:03:57.124Z,58.5,,,,43.4,,0
2017-11-28T18:04:07.155Z,58.7,,,29,43.3,,0
2017-11-28T18:04:17.246Z,58.8,,,30,43.2,,0
2017-11-28T18:04:27.125Z,56.9,0,2,0,43.1,,0
2017-11-28T18:04:37.124Z,54.8,,,,43,,0
2017-11-28T18:04:47.124Z,53.7,,,,42.9,,0
2017-11-28T18:04:57.125Z,53.1,,,,42.8,,0
2017-11-28T18:05:07.126Z,52.9,,,,42.7,,0
2017-11-28T18:05:17.206Z,53,,,,42.6,,0
2017-11-28T18:05:27.125Z,,,,,42.5,,0
2017-11-28T18:05:37.125Z,,,,,42.4,,0
2017-11-28T18:05:47.124Z,52.9,,,,42.3,,0
2017-11-28T18:05:57.126Z,,,,,42.2,,0
2017-11-28T18:06:07.129Z,52.7,,,,42.1,,0
2017-11-28T18:06:17.204Z,52.3,,,,42,,0
2017-11-28T18:06:27.125Z,51.9,,,,41.9,,0
2017-11-28T18:06:37.125Z,51.5,,,,41.8,,0
2017-11-28T18:06:47.124Z,51.2,,,,41.7,,0
2017-11-28T18:06:57.287Z,50.9,,,,41.6,,0
2017-11-28T18:07:07.128Z,50.7,,,,41.5,,0
2017-11-28T18:07:17.205Z,50.5,,,,41.5,,0
2017-11-28T18:07:27.124Z,50.3,,,,41.4,,0
2017-11-28T18:07:37.124Z,50.1,,,,41.3,,0
2017-11-28T18:07:47.124Z,49.9,,,,41.2,,0
2017-11-28T18:07:57.125Z,49.8,,,,41.1,,0
2017-11-28T18:08:07.125Z,49.5,,,,40.9,,0
2017-11-28T18:08:17.215Z,49.3,,,,40.8,,0
2017-11-28T18:08:27.125Z,49.1,,,,40.8,,0
2017-11-28T18:08:37.124Z,50.3,0,2,43,40.7,,0
2017-11-28T18:08:47.124Z,54.3,,,34,40.6,,0
2017-11-28T18:08:57.129Z,55.1,,,29,40.5,,0
2017-11-28T18:09:07.125Z,55.3,,,,40.4,,0
2017-11-28T18:09:17.206Z,55.2,,,,40.4,,0
2017-11-28T18:09:27.126Z,55.1,,,30,40.3,,0
2017-11-28T18:09:37.125Z,,,,,40.2,,0
2017-11-28T18:09:47.126Z,,,,29,40.1,,0
2017-11-28T18:09:57.127Z,55.3,,,30,40.1,,0
2017-11-28T18:10:07.127Z,55.4,,,,40,,0
2017-11-28T18:10:17.217Z,55.7,,,29,39.9,,0
2017-11-28T18:10:27.125Z,56.1,,,29,39.9,,0
2017-11-28T18:10:37.125Z,56.5,,,,39.8,,0
2017-11-28T18:10:47.125Z,57,,,29,39.7,,0
2017-11-28T18:10:57.126Z,57.2,,,30,39.7,,0
2017-11-28T18:11:07.125Z,57.4,,,29,39.6,,0
2017-11-28T18:11:17.204Z,57.7,,,30,39.5,,0
2017-11-28T18:11:27.125Z,57.8,,,,39.5,,0
2017-11-28T18:11:37.127Z,58,,,30,39.4,,0
2017-11-28T18:11:47.124Z,58.1,,,29,39.3,,0
2017-11-28T18:11:57.125Z,58.3,,,30,39.3,,0
2017-11-28T18:12:07.125Z,58.4,,,,39.2,,0
2017-11-28T18:12:17.205Z,58.6,,,,39.2,,0
2017-11-28T18:12:27.148Z,58.8,,,,39.1,,0
2017-11-28T18:12:37.127Z,57.6,0,2,0,38.9,,0
2017-11-28T18:12:47.125Z,54.8,,,,38.9,,0
2017-11-28T18:12:57.125Z,53.8,,,,38.8,,0
2017-11-28T18:13:07.126Z,53.3,,,,38.8,,0
2017-11-28T18:13:17.217Z,53.2,,,,38.7,,0
2017-11-28T18:13:27.131Z,,,,,38.7,,0
2017-11-28T18:13:37.125Z,53.3,,,,38.6,,0
2017-11-28T18:13:47.125Z,,,,,38.6,,0
2017-11-28T18:13:57.126Z,53.2,,,,38.5,,0
2017-11-28T18:14:07.126Z,53.1,,,,38.5,,0
2017-11-28T18:14:17.205Z,52.9,,,,38.4,,0
2017-11-28T18:14:27.126Z,52.6,,,,38.4,,0
2017-11-28T18:14:37.126Z,51.9,,,,38.3,,0
2017-11-28T18:14:47.125Z,51.7,,,,38.3,,0
2017-11-28T18:14:57.126Z,51.4,,,,38.2,,0
2017-11-28T18:15:07.125Z,51.1,,,,38.2,,0
2017-11-28T18:15:17.206Z,50.9,,,,38.1,,0
2017-11-28T18:15:27.126Z,50.6,,,,38.1,,0
2017-11-28T18:15:37.125Z,50.5,,,,38,,0
2017-11-28T18:15:47.125Z,50.3,,,,38,,0
2017-11-28T18:15:57.125Z,50.1,,,,37.9,,0
2017-11-28T18:16:07.125Z,49.9,,,,37.9,,0
2017-11-28T18:16:17.215Z,49.7,,,,37.9,,0
2017-11-28T18:16:27.126Z,49.5,,,,37.8,,0
2017-11-28T18:16:37.125Z,49.2,,,,37.8,,0
2017-11-28T18:16:47.126Z,48.9,,,,37.7,,0
2017-11-28T18:16:57.125Z,51.1,0,2,42,37.7,,0
2017-11-28T18:17:07.141Z,55,,,29,37.6,,0
2017-11-28T18:17:17.206Z,55.1,,,,37.6,,0
2017-11-28T18:17:27.125Z,55.2,,,,37.5,,0
2017-11-28T18:17:37.125Z,,,,,37.5,,0
2017-11-28T18:17:47.125Z,,,,,37.5,,0
2017-11-28T18:17:57.126Z,55.1,,,30,37.4,,0
2017-11-28T18:18:07.125Z,55.2,,,29,37.4,,0
2017-11-28T18:18:17.206Z,55.3,,,30,37.3,,0
2017-11-28T18:18:27.126Z,55.5,,,29,37.3,,0
2017-11-28T18:18:37.126Z,56,,,30,37.3,,0
2017-11-28T18:18:47.126Z,56.2,,,29,37.2,,0
2017-11-28T18:18:57.126Z,56.6,,,30,37.2,,0
2017-11-28T18:19:07.241Z,57,,,29,37.1,,0
2017-11-28T18:19:17.166Z,57.3,,,,37.1,,0
2017-11-28T18:19:27.126Z,57.4,,,30,36.9,,0
2017-11-28T18:19:37.126Z,57.7,,,29,36.9,,0
2017-11-28T18:19:47.126Z,58,,,30,36.9,,0
2017-11-28T18:19:57.125Z,,,,,36.9,,0
2017-11-28T18:20:07.126Z,58.2,,,29,36.8,,0
2017-11-28T18:20:17.211Z,58.4,,,,36.8,,0
2017-11-28T18:20:27.126Z,58.5,,,,36.7,,0
2017-11-28T18:20:37.126Z,58.7,,,,36.7,,0
2017-11-28T18:20:47.126Z,58.8,0,2,0,36.7,,0
2017-11-28T18:20:57.127Z,55.7,,,,36.7,,0
2017-11-28T18:21:07.126Z,53.9,,,,36.6,,0
2017-11-28T18:21:17.208Z,53.4,,,,36.6,,0
2017-11-28T18:21:27.127Z,53.2,,,,36.6,,0
2017-11-28T18:21:37.126Z,,,,,36.5,,0
2017-11-28T18:21:47.126Z,,,,,36.5,,0
2017-11-28T18:21:57.126Z,53.3,,,,36.5,,0
2017-11-28T18:22:07.134Z,,,,,36.5,,0
2017-11-28T18:22:17.249Z,53.2,,,,36.4,,0
2017-11-28T18:22:27.130Z,52.9,,,,36.4,,0
2017-11-28T18:22:37.128Z,52.8,,,,36.4,,0
2017-11-28T18:22:47.128Z,52.3,,,,36.4,,0
2017-11-28T18:22:57.126Z,51.9,,,,36.3,,0
2017-11-28T18:23:07.131Z,51.5,,,,36.3,,0
2017-11-28T18:23:17.307Z,51.3,,,,36.3,,0
2017-11-28T18:23:27.126Z,51.1,,,,36.3,,0
2017-11-28T18:23:37.126Z,50.9,,,,36.2,,0
2017-11-28T18:23:47.127Z,50.6,,,,36.2,,0
2017-11-28T18:23:57.126Z,50.4,,,,36.2,,0
2017-11-28T18:24:07.126Z,50.3,,,,36.2,,0
2017-11-28T18:24:17.261Z,50.1,,,,36.1,,0
2017-11-28T18:24:27.126Z,49.9,,,,36.1,,0
2017-11-28T18:24:37.131Z,49.6,,,,36.1,,0
2017-11-28T18:24:47.127Z,49.4,,,,36.1,,0
2017-11-28T18:24:57.161Z,49.2,,,,36,,0
2017-11-28T18:25:07.132Z,48.9,,,,36,,0
2017-11-28T18:25:17.329Z,53.1,0,2,39,36,,0
2017-11-28T18:25:27.127Z,55,,,29,36,,0
2017-11-28T18:25:37.129Z,55.2,,,,35.9,,0
2017-11-28T18:25:47.127Z,,,,30,35.9,,0
2017-11-28T18:25:57.127Z,,,,29,35.9,,0
2017-11-28T18:26:10.850Z,,,,,35.8,,0
2017-11-28T18:26:17.331Z,55.1,,,30,35.8,,0
2017-11-28T18:26:27.128Z,55.2,,,,35.8,,0
2017-11-28T18:26:37.128Z,55.4,,,29,35.8,,0
2017-11-28T18:26:47.130Z,55.6,,,,35.8,,0
2017-11-28T18:26:57.130Z,56,,,30,35.7,,0
2017-11-28T18:27:07.127Z,56.3,,,29,35.7,,0
2017-11-28T18:27:17.287Z,56.7,,,30,35.7,,0
2017-11-28T18:27:27.126Z,57.1,,,29,35.7,,0
2017-11-28T18:27:37.130Z,57.3,,,,35.6,,0
2017-11-28T18:27:47.127Z,57.6,,,30,35.6,,0
2017-11-28T18:27:57.128Z,57.8,,,,35.6,,0
2017-11-28T18:28:07.127Z,58,,,29,35.6,,0
2017-11-28T18:28:17.298Z,58.1,,,30,35.6,,0
2017-11-28T18:28:27.127Z,58.3,,,,35.5,,0
2017-11-28T18:28:37.127Z,58.5,,,29,35.5,,0
2017-11-28T18:28:47.127Z,58.6,,,30,35.5,,0
2017-11-28T18:28:57.129Z,58.8,,,29,35.5,,0
2017-11-28T18:29:07.130Z,56.9,0,2,0,35.5,,0
2017-11-28T18:29:17.297Z,54.8,,,,35.4,,0
2017-11-28T18:29:27.127Z,53.8,,,,35.4,,0
2017-11-28T18:29:37.127Z,53.3,,,,35.4,,0
2017-11-28T18:29:47.129Z,53.2,,,,35.4,,0
2017-11-28T18:29:57.129Z,,,,,35.4,,0
2017-11-28T18:30:07.127Z,53.3,,,,35.4,,0
2017-11-28T18:30:17.282Z,,,,,35.4,57,0
2017-11-28T18:30:27.132Z,53.2,,,,35.3,,0
2017-11-28T18:30:37.127Z,53.1,,,,35.3,,0
2017-11-28T18:30:47.128Z,52.9,,,,35.3,,0
2017-11-28T18:30:57.132Z,52.6,,,,35.3,,0
2017-11-28T18:31:07.127Z,51.9,,,,35.3,,0
2017-11-28T18:31:17.268Z,51.7,,,,35.3,,0
2017-11-28T18:31:27.127Z,51.4,,,,35.3,,0
2017-11-28T18:31:37.130Z,51.1,,,,35.3,,0
2017-11-28T18:31:47.128Z,50.9,0,2,,35.3,,0
2017-11-28T18:31:57.128Z,56.1,,,36,35.2,,0
2017-11-28T18:32:07.127Z,57,,,30,35.2,,0
2017-11-28T18:32:17.208Z,57.1,,,29,35.2,,0
2017-11-28T18:32:27.127Z,57.2,,,30,35.2,,0
2017-11-28T18:32:37.132Z,57.1,,,29,35.2,,0
2017-11-28T18:32:47.128Z,56.9,,,30,35.2,,0
2017-11-28T18:32:57.128Z,,,,,35.2,,0
2017-11-28T18:33:07.128Z,57,,,30,35.2,,0
2017-11-28T18:33:17.289Z,57.1,,,,35.1,,0
2017-11-28T18:33:27.127Z,57.3,,,29,35.1,,0
2017-11-28T18:33:37.129Z,57.6,,,30,35.1,,0
2017-11-28T18:33:47.129Z,58,,,29,35.1,,0
2017-11-28T18:33:57.128Z,58.3,,,30,35.1,,0
2017-11-28T18:34:07.129Z,58.6,,,29,34.9,,0
2017-11-28T18:34:17.300Z,58.8,,,,34.9,,0
2017-11-28T18:34:27.246Z,59,,,29,34.9,,0
2017-11-28T18:34:37.128Z,,,,,34.9,,0
2017-11-28T18:34:47.129Z,59.1,,,,34.9,,0
2017-11-28T18:34:57.128Z,59.3,,,,34.9,,0
2017-11-28T18:35:07.130Z,59.5,,,,34.9,,0
2017-11-28T18:35:17.268Z,59.6,,,,34.9,,0
2017-11-28T18:35:27.128Z,59.7,,,,34.9,,0
2017-11-28T18:35:37.129Z,59.8,,,,34.9,,0
2017-11-28T18:35:47.128Z,59.9,,,30,34.9,,0
2017-11-28T18:35:57.129Z,60.1,,,,34.9,,0
2017-11-28T18:36:07.132Z,60.2,,,,34.9,,0
2017-11-28T18:36:17.208Z,60.4,0,2,29,34.9,57,0
2017-11-28T18:36:27.130Z,60.5,,,,34.8,,0
2017-11-28T18:36:37.128Z,,,,30,34.8,,0
2017-11-28T18:36:47.129Z,60.7,,,,34.8,,0
2017-11-28T18:36:57.132Z,,,,29,34.8,,0
2017-11-28T18:37:07.130Z,60.8,,,,34.8,,0
2017-11-28T18:37:17.218Z,60.9,,,,34.8,,0
2017-11-28T18:37:27.129Z,59.6,0,2,0,34.8,,0
2017-11-28T18:37:37.130Z,56.8,,,,34.8,,0
2017-11-28T18:37:47.131Z,55.7,,,,34.8,,0
2017-11-28T18:37:57.128Z,54.9,,,,34.8,,0
2017-11-28T18:38:07.128Z,54.7,,,,34.8,,0
2017-11-28T18:38:17.213Z,54.6,,,,34.8,,0
2017-11-28T18:38:27.129Z,,,,,34.8,,0
2017-11-28T18:38:37.128Z,54.5,,,,34.8,,0
2017-11-28T18:38:47.136Z,54.4,,,,34.8,,0
2017-11-28T18:38:57.128Z,54.1,,,,34.8,,0
2017-11-28T18:39:07.131Z,53.8,,,,34.8,,0
2017-11-28T18:39:17.218Z,53.4,,,,34.8,,0
2017-11-28T18:39:27.129Z,52.9,,,,34.8,,0
2017-11-28T18:39:37.131Z,52.4,,,,34.8,,0
2017-11-28T18:39:47.130Z,51.9,,,,34.8,,0
2017-11-28T18:39:57.128Z,51.8,,,,34.8,,0
2017-11-28T18:40:07.134Z,51.5,,,,34.8,,0
2017-11-28T18:40:17.208Z,51.3,,,,34.8,,0
2017-11-28T18:40:27.131Z,51.1,,,,34.7,,0
2017-11-28T18:40:37.131Z,50.9,0,2,44,34.7,,0
2017-11-28T18:40:47.141Z,56,,,35,34.7,,0
2017-11-28T18:40:57.129Z,56.9,,,29,34.7,,0
2017-11-28T18:41:07.139Z,,,,,34.7,,0
2017-11-28T18:41:17.210Z,,,,30,34.7,,0
2017-11-28T18:41:27.139Z,56.8,,,29,34.7,,0
2017-11-28T18:41:37.129Z,56.7,,,,34.7,,0
2017-11-28T18:41:47.141Z,,,,,34.7,,0
2017-11-28T18:41:57.128Z,56.8,,,30,34.7,,0
2017-11-28T18:42:07.133Z,57,,,30,34.7,,0
2017-11-28T18:42:17.208Z,57.2,,,29,34.7,,0
2017-11-28T18:42:27.130Z,57.6,,,30,34.7,,0
2017-11-28T18:42:37.129Z,58,,,29,34.7,,0
2017-11-28T18:42:47.137Z,58.3,,,30,34.7,,0
2017-11-28T18:42:57.130Z,58.5,,,29,34.6,,0
2017-11-28T18:43:07.130Z,58.7,,,30,34.6,,0
2017-11-28T18:43:17.308Z,58.9,,,,34.6,,0
2017-11-28T18:43:27.132Z,59,,,30,34.6,,0
2017-11-28T18:43:37.642Z,59.1,,,,34.6,,0
2017-11-28T18:43:47.171Z,59.3,,,29,34.6,,0
2017-11-28T18:43:57.128Z,59.5,,,30,34.6,,0
