Time,ActPow,HwActive,HwTOutlet,PrimT,HwTSet,PrimTSet,ChActive
2018-02-14T10:38:39.599Z,,,20.5,,0,,
2018-02-14T10:38:49.602Z,,,20.5,,0,,
2018-02-14T10:38:59.599Z,,,20.4,,0,,
2018-02-14T10:39:09.600Z,,,20.4,,0,,
2018-02-14T10:39:19.599Z,,,20.4,,0,,
2018-02-14T10:39:29.630Z,,,20.4,,0,,
2018-02-14T10:39:39.630Z,,,20.4,,0,,
2018-02-14T10:39:49.601Z,,,20.4,,0,,
2018-02-14T10:39:59.633Z,,,20.4,,0,,
2018-02-14T10:40:09.605Z,,,20.4,,0,,
2018-02-14T10:40:19.600Z,,,20.4,,0,,
2018-02-14T10:40:29.602Z,,,20.4,,0,,
2018-02-14T10:40:39.604Z,,,20.4,19.2,0,,
2018-02-14T10:40:49.602Z,,,20.4,,0,,
2018-02-14T10:40:59.600Z,,,20.4,,0,,
2018-02-14T10:41:09.605Z,,,20.4,,0,,
2018-02-14T10:41:19.604Z,,,20.4,,0,,
2018-02-14T10:41:29.600Z,,,20.4,,0,,
2018-02-14T10:41:39.599Z,,,20.4,,0,,
2018-02-14T10:41:49.623Z,,,20.2,,0,,
2018-02-14T10:41:59.697Z,,,20.4,,0,,
2018-02-14T10:42:09.730Z,,,20.2,,0,,
2018-02-14T10:42:19.739Z,,,20.4,,0,,
2018-02-14T10:42:29.750Z,,,20.2,,0,,
2018-02-14T10:42:39.699Z,,,20.2,,0,,
2018-02-14T10:42:49.730Z,,,20.2,,0,,
2018-02-14T10:42:59.705Z,,,20.2,,0,,
2018-02-14T10:43:09.614Z,,,20.2,,0,,
2018-02-14T10:43:19.601Z,,,20.2,,0,,
2018-02-14T10:43:29.606Z,,,20.2,,0,,
2018-02-14T10:43:39.600Z,,,20.2,,0,,
2018-02-14T10:43:49.600Z,,,20.2,,0,,
2018-02-14T10:43:59.620Z,,,20.2,,0,,
2018-02-14T10:44:09.606Z,,,20.2,,0,,
2018-02-14T10:44:19.606Z,,,20.2,,0,,
2018-02-14T10:44:29.604Z,,,20.2,,0,,
2018-02-14T10:44:39.601Z,,,20.2,,0,,
2018-02-14T10:44:49.675Z,,,20.2,,0,,
2018-02-14T10:44:59.775Z,,,20.2,,0,,
2018-02-14T10:45:09.601Z,,,20.2,,0,,
2018-02-14T10:45:19.601Z,,,20.2,,0,,
2018-02-14T10:45:29.601Z,,,20.2,,0,,
2018-02-14T10:45:39.625Z,,,20.1,,0,,
2018-02-14T10:45:49.600Z,,,20.1,,0,,
2018-02-14T10:45:59.612Z,,,20.1,,0,,
2018-02-14T10:46:09.601Z,,,20.1,,0,,
2018-02-14T10:46:19.835Z,,,20.1,,0,,
2018-02-14T10:46:29.610Z,,,20.1,,0,,
2018-02-14T10:46:39.601Z,,,20.1,,0,,
2018-02-14T10:46:49.630Z,,,20.1,,0,,
2018-02-14T10:46:59.610Z,,,20.1,,0,,
2018-02-14T10:47:09.605Z,,,20.1,,0,,
2018-02-14T10:47:19.601Z,,,20.1,19.3,0,,
2018-02-14T10:47:29.603Z,,,20.1,19.3,0,,
2018-02-14T10:47:39.601Z,,,20.1,,0,,
2018-02-14T10:47:49.607Z,,,20.1,19.1,0,,
2018-02-14T10:47:59.727Z,,,20.1,19.2,0,,
2018-02-14T10:48:09.680Z,,,20.1,18.9,0,,
2018-02-14T10:48:19.603Z,,,20.1,,0,,
2018-02-14T10:48:29.612Z,,,20.1,18.8,0,,
2018-02-14T10:48:39.610Z,,,20.1,,0,,
2018-02-14T10:48:49.602Z,,,20.1,,0,,
2018-02-14T10:48:59.817Z,,,20.1,18.9,0,,
2018-02-14T10:49:09.657Z,,,20.1,,0,,
2018-02-14T10:49:19.608Z,,,20.1,,0,,
2018-02-14T10:49:29.603Z,,,20,18.8,0,,
2018-02-14T10:49:39.668Z,,,20.1,,0,,
2018-02-14T10:49:49.671Z,,,20,,0,,
2018-02-14T10:49:59.619Z,,,20,,0,,
2018-02-14T10:50:09.609Z,,,20.1,,0,,
2018-02-14T10:50:19.641Z,,,20,,0,,
2018-02-14T10:50:29.700Z,,,20,,0,,
2018-02-14T10:50:39.686Z,,,20,,0,,
2018-02-14T10:50:49.619Z,,,20,,0,,
2018-02-14T10:50:59.604Z,,,20,,0,,
2018-02-14T10:51:09.618Z,,,20,,0,,
2018-02-14T10:51:19.612Z,,,20,,0,,
2018-02-14T10:51:29.722Z,,,20,18.6,0,,
2018-02-14T10:51:39.605Z,,,20,18.8,0,,
2018-02-14T10:51:49.606Z,,,20,,0,,
2018-02-14T10:51:59.832Z,,,20,,0,,
2018-02-14T10:52:09.704Z,,,20,,0,,
2018-02-14T10:52:19.673Z,,,20,,0,,
2018-02-14T10:52:29.634Z,,,20,,0,,
2018-02-14T10:52:39.715Z,,,20,,0,,
2018-02-14T10:52:49.818Z,,,20,,0,,
2018-02-14T10:52:59.693Z,,,20,,0,,
2018-02-14T10:53:09.669Z,,,20,,0,,
2018-02-14T10:53:19.749Z,,,20,,0,,
2018-02-14T10:53:29.608Z,,,20,,0,,
2018-02-14T10:53:39.622Z,,,20,,0,,
2018-02-14T10:53:49.753Z,,,20,,0,,
2018-02-14T10:53:59.717Z,,,20,,0,,
2018-02-14T10:54:09.659Z,,,19.8,,0,,
2018-02-14T10:54:19.626Z,,,19.8,,0,,
2018-02-14T10:54:29.626Z,,,19.8,,0,,
2018-02-14T10:54:39.624Z,,,19.8,,0,,
2018-02-14T10:54:49.792Z,,,19.8,,0,,
2018-02-14T10:54:59.612Z,,,19.8,,0,,
2018-02-14T10:55:09.670Z,,,19.8,,0,,
2018-02-14T10:55:19.620Z,,,19.8,,0,,
2018-02-14T10:55:29.649Z,,,19.8,,0,,
2018-02-14T10:55:39.603Z,,,19.8,,0,,
2018-02-14T10:55:49.687Z,,,19.8,,0,,
2018-02-14T10:55:59.616Z,,,19.8,,0,,
2018-02-14T10:56:09.606Z,,,19.8,,0,,
2018-02-14T10:56:19.610Z,,,19.8,,0,,
2018-02-14T10:56:29.630Z,,,19.8,,0,,
2018-02-14T10:56:39.614Z,,,19.8,,0,,
2018-02-14T10:56:49.607Z,,,19.8,,0,,
2018-02-14T10:56:59.608Z,,,19.8,,0,,
2018-02-14T10:57:09.608Z,,,19.8,,0,,
2018-02-14T10:57:19.616Z,,,19.8,,0,,
2018-02-14T10:57:29.633Z,,,19.8,,0,,
2018-02-14T10:57:39.606Z,,,19.8,,0,,
2018-02-14T10:57:49.604Z,,,19.8,18.6,0,,
2018-02-14T10:57:59.603Z,,,19.8,,0,,
2018-02-14T10:58:09.603Z,,,19.8,,0,,
2018-02-14T10:58:19.604Z,,,19.7,18.5,0,,
2018-02-14T10:58:29.607Z,,,19.7,18.4,0,,
2018-02-14T10:58:39.605Z,,,19.7,,0,,
2018-02-14T10:58:49.603Z,,,19.7,,0,,
2018-02-14T10:58:59.603Z,,,19.7,18.5,0,,
2018-02-14T10:59:09.607Z,,,19.7,18.4,0,,
2018-02-14T10:59:19.605Z,,,19.7,,0,,
2018-02-14T10:59:29.686Z,,,19.7,,0,,
2018-02-14T10:59:39.797Z,,,19.7,,0,,
2018-02-14T10:59:49.604Z,,,19.7,,0,,
2018-02-14T10:59:59.611Z,,,19.7,,0,,
2018-02-14T11:00:09.607Z,,,19.7,,0,,
2018-02-14T11:00:19.603Z,,,19.7,,0,,
2018-02-14T11:00:29.618Z,,,19.7,,0,,
2018-02-14T11:00:39.621Z,,,19.7,,0,,
2018-02-14T11:00:49.701Z,,,19.7,,0,,
2018-02-14T11:00:59.633Z,,,19.7,,0,,
2018-02-14T11:01:09.614Z,,,19.7,,0,,
2018-02-14T11:01:19.607Z,,,19.7,,0,,
2018-02-14T11:01:29.605Z,,,19.7,,0,,
2018-02-14T11:01:39.604Z,,,19.7,,0,,
2018-02-14T11:01:49.608Z,,,19.7,,0,,
2018-02-14T11:01:59.620Z,,,19.7,,0,,
2018-02-14T11:02:09.779Z,,,19.7,,0,,
2018-02-14T11:02:19.630Z,,,19.7,,0,,
2018-02-14T11:02:29.625Z,,,19.7,,0,,
2018-02-14T11:02:39.637Z,,,19.7,,0,,
2018-02-14T11:02:49.606Z,,,19.7,,0,,
2018-02-14T11:02:59.727Z,,,19.7,,0,,
2018-02-14T11:03:09.639Z,,,19.6,,0,,
2018-02-14T11:03:19.731Z,,,19.7,,0,,
2018-02-14T11:03:29.829Z,,,19.6,,0,,
2018-02-14T11:03:39.735Z,,,19.6,,0,,
2018-02-14T11:03:49.679Z,,,19.6,,0,,
2018-02-14T11:03:59.740Z,,,19.6,,0,,
2018-02-14T11:04:09.716Z,,,19.6,,0,,
2018-02-14T11:04:19.701Z,,,19.6,,0,,
2018-02-14T11:04:29.727Z,,,19.6,,0,,
2018-02-14T11:04:39.699Z,,,19.6,,0,,
2018-02-14T11:04:49.710Z,,,19.6,,0,,
2018-02-14T11:04:59.733Z,,,19.6,,0,,
2018-02-14T11:05:09.646Z,,,19.6,,0,,
2018-02-14T11:05:19.690Z,,,19.6,,0,,
2018-02-14T11:05:29.656Z,,,19.6,,0,,
2018-02-14T11:05:39.646Z,,,19.6,,0,,
2018-02-14T11:05:49.605Z,,,19.6,,0,,
2018-02-14T11:05:59.606Z,,,19.6,,0,,
2018-02-14T11:06:09.607Z,,,19.6,,0,,
2018-02-14T11:06:19.605Z,,,19.6,,0,,
2018-02-14T11:06:29.607Z,,,19.6,,0,,
2018-02-14T11:06:39.606Z,,,19.6,,0,,
2018-02-14T11:06:49.606Z,,,19.6,,0,,
2018-02-14T11:06:59.606Z,,,19.6,,0,,
2018-02-14T11:07:09.606Z,,,19.6,,0,,
2018-02-14T11:07:19.635Z,,,19.6,,0,,
2018-02-14T11:07:29.606Z,,,19.4,,0,,
2018-02-14T11:07:39.638Z,,,19.6,,0,,
2018-02-14T11:07:49.610Z,,,19.6,18.2,0,,
2018-02-14T11:07:59.629Z,,,19.4,18.4,0,,
2018-02-14T11:08:09.643Z,,,19.4,18.2,0,,
2018-02-14T11:08:19.641Z,,,19.6,18.1,0,,
2018-02-14T11:08:29.606Z,,,19.4,,0,,
2018-02-14T11:08:39.606Z,,,19.4,,0,,
2018-02-14T11:08:49.609Z,,,19.4,,0,,
2018-02-14T11:08:59.606Z,,,19.4,,0,,
2018-02-14T11:09:09.640Z,,,19.4,,0,,
2018-02-14T11:09:19.611Z,,,19.4,,0,,
2018-02-14T11:09:29.607Z,,,19.4,,0,,
2018-02-14T11:09:39.609Z,,,19.4,,0,,
2018-02-14T11:09:49.612Z,,,19.4,,0,,
2018-02-14T11:09:59.606Z,,,19.4,,0,,
2018-02-14T11:10:09.615Z,,,19.4,,0,,
2018-02-14T11:10:19.606Z,,,19.4,,0,,
2018-02-14T11:10:29.607Z,,,19.4,,0,,
2018-02-14T11:10:39.606Z,,,19.4,,0,,
2018-02-14T11:10:49.648Z,,,19.4,18,0,,
2018-02-14T11:10:59.607Z,,,19.4,,0,,
2018-02-14T11:11:09.612Z,,,19.4,,0,,
2018-02-14T11:11:19.614Z,,,19.4,,0,,
2018-02-14T11:11:29.612Z,,,19.4,,0,,
2018-02-14T11:11:39.623Z,,,19.4,,0,,
2018-02-14T11:11:49.714Z,,,19.4,,0,,
2018-02-14T11:11:59.728Z,,,19.4,,0,,
2018-02-14T11:12:09.617Z,,,19.4,,0,,
2018-02-14T11:12:19.759Z,,,19.4,,0,,
2018-02-14T11:12:29.692Z,,,19.4,,0,,
2018-02-14T11:12:39.899Z,,,19.4,,0,,
2018-02-14T11:12:49.721Z,,,19.4,,0,,
2018-02-14T11:12:59.738Z,,,19.4,,0,,
2018-02-14T11:13:09.862Z,,,19.3,,0,,
2018-02-14T11:13:19.610Z,,,19.3,,0,,
2018-02-14T11:13:29.634Z,,,19.3,18.1,0,,
2018-02-14T11:13:39.607Z,,,19.3,,0,,
2018-02-14T11:13:49.607Z,,,19.3,18,0,,
2018-02-14T11:13:59.607Z,,,19.3,,0,,
2018-02-14T11:14:09.613Z,,,19.3,,0,,
2018-02-14T11:14:19.649Z,,,19.3,,0,,
2018-02-14T11:14:29.695Z,,,19.3,,0,,
2018-02-14T11:14:39.786Z,,,19.3,,0,,
2018-02-14T11:14:49.769Z,,,19.3,18.1,0,,
2018-02-14T11:14:59.649Z,,,19.3,,0,,
2018-02-14T11:15:09.653Z,,,19.3,,0,,
2018-02-14T11:15:19.609Z,,,19.3,,0,,
2018-02-14T11:15:29.609Z,,,19.3,18,0,,
2018-02-14T11:15:39.609Z,,,19.3,18.1,0,,
2018-02-14T11:15:49.619Z,,,19.3,,0,,
2018-02-14T11:15:59.608Z,,,19.3,,0,,
2018-02-14T11:16:09.608Z,,,19.3,,0,,
2018-02-14T11:16:19.608Z,,,19.3,,0,,
2018-02-14T11:16:29.609Z,,,19.3,,0,,
2018-02-14T11:16:39.608Z,,,19.3,,0,,
2018-02-14T11:16:49.608Z,,,19.3,,0,,
2018-02-14T11:16:59.608Z,,,19.3,,0,,
2018-02-14T11:17:09.609Z,,,19.3,,0,,
2018-02-14T11:17:19.608Z,,,19.3,,0,,
2018-02-14T11:17:29.611Z,,,19.3,,0,,
2018-02-14T11:17:39.609Z,,,19.3,18,0,,
2018-02-14T11:17:49.608Z,,,19.3,18,0,,
2018-02-14T11:17:59.614Z,,,19.3,,0,,
2018-02-14T11:18:09.616Z,,,19.3,,0,,
2018-02-14T11:18:19.608Z,,,19.3,17.8,0,,
2018-02-14T11:18:29.611Z,,,19.3,17.7,0,,
2018-02-14T11:18:39.610Z,,,19.2,,0,,
2018-02-14T11:18:49.610Z,,,19.2,,0,,
2018-02-14T11:18:59.614Z,,,19.2,17.8,0,,
2018-02-14T11:19:09.609Z,,,19.2,,0,,
2018-02-14T11:19:19.608Z,,,19.2,,0,,
2018-02-14T11:19:29.608Z,,,19.2,17.7,0,,
2018-02-14T11:19:39.608Z,,,19.2,,0,,
2018-02-14T11:19:49.609Z,,,19.2,17.8,0,,
2018-02-14T11:19:59.610Z,,,19.2,,0,,
2018-02-14T11:20:09.707Z,,,19.2,,0,,
2018-02-14T11:20:19.610Z,,,19.2,,0,,
2018-02-14T11:20:29.609Z,,,19.2,,0,,
2018-02-14T11:20:39.608Z,,,19.2,17.7,0,,
2018-02-14T11:20:49.615Z,,,19.2,,0,,
2018-02-14T11:20:59.683Z,,,19.2,,0,,
2018-02-14T11:21:09.714Z,,,19.2,,0,,
2018-02-14T11:21:19.608Z,,,19.2,,0,,
2018-02-14T11:21:29.609Z,,,19.2,,0,,
2018-02-14T11:21:39.609Z,,,19.2,,0,,
2018-02-14T11:21:49.619Z,,,19.2,,0,,
2018-02-14T11:21:59.609Z,,,19.2,,0,,
2018-02-14T11:22:09.711Z,,,19.2,,0,,
2018-02-14T11:22:19.845Z,,,19.2,,0,,
2018-02-14T11:22:29.609Z,,,19.2,,0,,
2018-02-14T11:22:39.611Z,,,19.2,,0,,
2018-02-14T11:22:49.616Z,,,19.2,,0,,
2018-02-14T11:22:59.640Z,,,19.2,,0,,
2018-02-14T11:23:09.610Z,,,19.2,,0,,
2018-02-14T11:23:19.616Z,,,19.2,,0,,
2018-02-14T11:23:29.801Z,,,19.2,,0,,
2018-02-14T11:23:39.641Z,,,19.2,,0,,
2018-02-14T11:23:49.610Z,,,19.2,,0,,
2018-02-14T11:23:59.671Z,,,19.2,,0,,
2018-02-14T11:24:09.616Z,,,19.2,,0,,
2018-02-14T11:24:19.611Z,,,19,,0,,
2018-02-14T11:24:29.609Z,,,19.2,,0,,
2018-02-14T11:24:39.672Z,,,19,,0,,
2018-02-14T11:24:49.644Z,,,19,,0,,
2018-02-14T11:24:59.610Z,,,19,,0,,
2018-02-14T11:25:09.610Z,,,19.2,,0,,
2018-02-14T11:25:19.612Z,,,19,17.8,0,,
2018-02-14T11:25:29.610Z,,,19,17.7,0,,
2018-02-14T11:25:39.645Z,,,19,,0,,
2018-02-14T11:25:49.610Z,,,19,,0,,
2018-02-14T11:25:59.613Z,,,19,,0,,
2018-02-14T11:26:09.611Z,,,19,,0,,
2018-02-14T11:26:19.636Z,,,19,17.8,0,,
2018-02-14T11:26:29.611Z,,,19,17.7,0,,
2018-02-14T11:26:44.858Z,,,19,,0,,
2018-02-14T11:26:50.845Z,,,19,,0,,
2018-02-14T11:26:59.670Z,,,19,17.8,0,,
2018-02-14T11:27:09.611Z,,,19,17.7,0,,
2018-02-14T11:27:19.610Z,,,19,,0,,
2018-02-14T11:27:29.617Z,,,19,,0,,
2018-02-14T11:27:39.645Z,,,19,,0,,
2018-02-14T11:27:49.720Z,,,19,,0,,
2018-02-14T11:27:59.718Z,,,19,,0,,
2018-02-14T11:28:09.667Z,,,19,,0,,
2018-02-14T11:28:19.612Z,,,19,17.6,0,,
2018-02-14T11:28:29.611Z,,,19,17.4,0,,
2018-02-14T11:28:39.611Z,,,19,,0,,
2018-02-14T11:28:49.637Z,,,19,17.6,0,,
2018-02-14T11:28:59.675Z,,,19,,0,,
2018-02-14T11:29:09.612Z,,,19,,0,,
2018-02-14T11:29:19.612Z,,,19,,0,,
2018-02-14T11:29:29.668Z,,,19,,0,,
2018-02-14T11:29:39.671Z,,,19,17.4,0,,
2018-02-14T11:29:49.636Z,,,19,17.6,0,,
2018-02-14T11:29:59.614Z,,,19,,0,,
2018-02-14T11:30:09.646Z,,,19,,0,,
2018-02-14T11:30:19.611Z,,,19,,0,,
2018-02-14T11:30:29.671Z,,,19,,0,,
2018-02-14T11:30:39.614Z,,,19,,0,,
2018-02-14T11:30:49.628Z,,,19,17.4,0,,
2018-02-14T11:30:59.611Z,,,19,,0,,
2018-02-14T11:31:09.632Z,,,18.9,,0,,
2018-02-14T11:31:19.653Z,,,19,,0,,
2018-02-14T11:31:29.613Z,,,18.9,,0,,
2018-02-14T11:31:39.612Z,,,18.9,,0,,
2018-02-14T11:31:49.653Z,,,18.9,,0,,
2018-02-14T11:31:59.828Z,,,18.9,,0,,
2018-02-14T11:32:09.630Z,,,18.9,,0,,
2018-02-14T11:32:19.752Z,,,18.9,,0,,
2018-02-14T11:32:29.669Z,,,18.9,,0,,
2018-02-14T11:32:39.618Z,,,18.9,,0,,
2018-02-14T11:32:49.613Z,,,18.9,,0,,
2018-02-14T11:32:59.622Z,,,18.9,,0,,
2018-02-14T11:33:09.617Z,,,18.9,,0,,
2018-02-14T11:33:19.614Z,,,18.9,,0,,
2018-02-14T11:33:29.730Z,,,18.9,,0,,
2018-02-14T11:33:39.717Z,,,18.9,,0,,
2018-02-14T11:33:49.710Z,,,18.9,,0,,
2018-02-14T11:33:59.658Z,,,18.9,17.6,0,,
2018-02-14T11:34:09.627Z,,,18.9,17.4,0,,
2018-02-14T11:34:19.634Z,,,18.9,,0,,
2018-02-14T11:34:32.087Z,,,18.9,,0,,
2018-02-14T11:34:39.621Z,,,18.9,,0,,
2018-02-14T11:34:49.767Z,,,18.9,,0,,
2018-02-14T11:34:59.641Z,,,18.9,,0,,
2018-02-14T11:35:10.094Z,,,18.9,,0,,
2018-02-14T11:35:19.787Z,,,18.9,,0,,
2018-02-14T11:35:29.934Z,,,18.9,17.6,0,,
2018-02-14T11:35:39.697Z,,,18.9,17.4,0,,
2018-02-14T11:35:49.871Z,,,18.9,17.6,0,,
2018-02-14T11:36:00.004Z,,,18.9,,0,,
2018-02-14T11:36:09.662Z,,,18.9,17.4,0,,
2018-02-14T11:36:19.643Z,,,18.9,17.6,0,,
2018-02-14T11:36:29.616Z,,,18.9,,0,,
2018-02-14T11:36:39.628Z,,,18.9,17.4,0,,
2018-02-14T11:36:49.712Z,,,18.9,17.6,0,,
2018-02-14T11:36:59.703Z,0,0,18.9,17.6,0,20,2
2018-02-14T11:37:09.654Z,,,18.9,,0,,
2018-02-14T11:37:21.015Z,,,18.9,,0,,
2018-02-14T11:37:29.612Z,,,18.9,,0,,
2018-02-14T11:37:39.616Z,,,18.9,,0,,
2018-02-14T11:37:49.622Z,,,18.9,17.4,0,,
2018-02-14T11:37:59.612Z,,,18.9,,0,,
2018-02-14T11:38:09.618Z,,,18.8,,0,,
2018-02-14T11:38:19.631Z,,,18.8,17.3,0,,
2018-02-14T11:38:29.612Z,,,18.9,,0,,
2018-02-14T11:38:39.613Z,,,18.9,,0,,
2018-02-14T11:38:49.619Z,,,18.8,,0,,
2018-02-14T11:38:59.629Z,,,18.8,,0,,
2018-02-14T11:39:09.613Z,,,18.9,,0,,
2018-02-14T11:39:19.650Z,,,18.8,,0,,
2018-02-14T11:39:29.615Z,,,18.8,,0,,
2018-02-14T11:39:39.679Z,,,18.8,,0,,
2018-02-14T11:39:49.655Z,,,18.8,,0,,
2018-02-14T11:39:59.619Z,,,18.8,,0,,
2018-02-14T11:40:10.611Z,,,18.8,,0,,
2018-02-14T11:40:19.615Z,,,18.8,,0,,
2018-02-14T11:40:29.613Z,,,18.8,,0,,
2018-02-14T11:40:39.647Z,,,18.8,,0,,
2018-02-14T11:40:49.659Z,,,18.8,,0,,
2018-02-14T11:40:59.766Z,,,18.8,,0,,
2018-02-14T11:41:09.693Z,,,18.8,,0,,
2018-02-14T11:41:19.689Z,,,18.8,,0,,
2018-02-14T11:41:29.621Z,,,18.8,17.2,0,,
2018-02-14T11:41:39.703Z,,,18.8,17.3,0,,
2018-02-14T11:41:49.843Z,,,18.8,,0,,
2018-02-14T11:41:59.622Z,,,18.8,,0,,
2018-02-14T11:42:09.614Z,,,18.8,,0,,
2018-02-14T11:42:19.614Z,,,18.8,,0,,
2018-02-14T11:42:29.613Z,,,18.8,,0,,
2018-02-14T11:42:39.614Z,,,18.8,,0,,
2018-02-14T11:42:49.614Z,,,18.8,,0,,
2018-02-14T11:42:59.615Z,,,18.8,,0,,
2018-02-14T11:43:09.616Z,,,18.8,,0,,
2018-02-14T11:43:19.619Z,,,18.8,,0,,
2018-02-14T11:43:29.615Z,,,18.8,,0,,
2018-02-14T11:43:39.734Z,,,18.8,,0,,
2018-02-14T11:43:49.614Z,,,18.8,,0,,
2018-02-14T11:43:59.614Z,,,18.8,,0,,
2018-02-14T11:44:09.624Z,,,18.8,,0,,
2018-02-14T11:44:24.745Z,38,0,18.8,22.3,0,,2
2018-02-14T11:44:29.620Z,0,,18.8,24,0,,
2018-02-14T11:44:39.621Z,,0,18.8,20.7,0,,2
2018-02-14T11:44:49.615Z,,,18.8,18.9,0,,
2018-02-14T11:44:59.616Z,,,18.8,17.8,0,,
2018-02-14T11:45:09.801Z,,,18.8,17.6,0,,
2018-02-14T11:45:19.958Z,,,18.8,17.7,0,,
2018-02-14T11:45:34.945Z,,,18.8,,0,,
2018-02-14T11:45:39.784Z,,,18.8,17.8,0,,
2018-02-14T11:45:49.778Z,,,18.6,17.8,0,,
2018-02-14T11:45:59.770Z,,,18.8,17.8,0,,
2018-02-14T11:46:09.716Z,,,18.8,18,0,,
2018-02-14T11:46:19.753Z,,,18.6,,0,,
2018-02-14T11:46:29.723Z,,,18.8,18.1,0,,
2018-02-14T11:46:39.633Z,,,18.6,,0,,
2018-02-14T11:46:49.750Z,,,18.8,,0,,
2018-02-14T11:46:59.648Z,,,18.6,18.2,0,,
2018-02-14T11:47:09.682Z,,,18.8,18.1,0,,
2018-02-14T11:47:19.757Z,,,18.8,,0,,
2018-02-14T11:47:29.616Z,,,18.6,18,0,,
2018-02-14T11:47:39.642Z,,,18.8,,0,,
2018-02-14T11:47:49.615Z,,,18.6,,0,,
2018-02-14T11:47:59.622Z,,,18.6,,0,,
2018-02-14T11:48:09.615Z,,,18.6,,0,,
2018-02-14T11:48:19.615Z,,,18.6,,0,,
2018-02-14T11:48:29.651Z,,,18.6,,0,,
2018-02-14T11:48:39.755Z,,,18.6,18,0,,
2018-02-14T11:48:49.617Z,,,18.6,18,0,,
2018-02-14T11:48:59.621Z,,,18.6,,0,,
2018-02-14T11:49:09.618Z,,,18.6,18,0,,
2018-02-14T11:49:19.631Z,,,18.6,,0,,
2018-02-14T11:49:29.658Z,,,18.6,,0,,
2018-02-14T11:49:39.632Z,,,18.6,,0,,
2018-02-14T11:49:56.303Z,,,18.6,,0,,
2018-02-14T11:50:02.093Z,,,18.6,,0,,
2018-02-14T11:50:09.723Z,,,18.6,,0,,
2018-02-14T11:50:19.709Z,,,18.6,,0,,
2018-02-14T11:50:29.641Z,,,18.6,,0,,
2018-02-14T11:50:39.616Z,,,18.6,,0,,
2018-02-14T11:50:49.615Z,,,18.6,,0,,
2018-02-14T11:50:59.617Z,,,18.6,,0,,
2018-02-14T11:51:12.004Z,,,18.6,,0,,
2018-02-14T11:51:23.234Z,,,18.6,,0,,
2018-02-14T11:51:29.824Z,,,18.6,,0,,
2018-02-14T11:51:39.643Z,,,18.6,,0,,
2018-02-14T11:51:49.638Z,,,18.6,,0,,
2018-02-14T11:51:59.643Z,,,18.6,,0,,
2018-02-14T11:52:09.623Z,,,18.6,,0,,
2018-02-14T11:52:19.626Z,,,18.6,,0,,
2018-02-14T11:52:29.627Z,,,18.6,,0,,
2018-02-14T11:52:39.638Z,,,18.6,,0,,
2018-02-14T11:52:49.660Z,,,18.6,,0,,
2018-02-14T11:52:59.654Z,,,18.6,,0,,
2018-02-14T11:53:09.621Z,,,18.6,,0,,
2018-02-14T11:53:19.620Z,,,18.6,,0,,
2018-02-14T11:53:29.648Z,,,18.6,,0,,
2018-02-14T11:53:39.688Z,,,18.6,,0,,
2018-02-14T11:53:49.616Z,,,18.6,,0,,
2018-02-14T11:53:59.621Z,,,18.6,,0,,
2018-02-14T11:54:09.621Z,,,18.6,,0,,
2018-02-14T11:54:19.617Z,,,18.6,,0,,
2018-02-14T11:54:29.616Z,,,18.6,,0,,
2018-02-14T11:54:39.619Z,,,18.6,,0,,
2018-02-14T11:54:49.642Z,,,18.6,17.8,0,,
2018-02-14T11:54:59.626Z,,,18.6,,0,,
2018-02-14T11:55:09.663Z,,,18.6,,0,,
2018-02-14T11:55:19.645Z,,,18.6,17.7,0,,
2018-02-14T11:55:29.617Z,,,18.6,17.6,0,,
2018-02-14T11:55:39.628Z,,,18.6,,0,,
2018-02-14T11:55:49.625Z,,,18.6,,0,,
2018-02-14T11:55:59.643Z,,,18.6,,0,,
2018-02-14T11:56:09.620Z,,,18.6,,0,,
2018-02-14T11:56:19.621Z,,,18.6,,0,,
2018-02-14T11:56:29.622Z,,,18.6,,0,,
2018-02-14T11:56:39.619Z,,,18.6,,0,,
2018-02-14T11:56:49.631Z,,,18.6,,0,,
2018-02-14T11:56:59.622Z,,,18.6,,0,,
2018-02-14T11:57:09.625Z,,,18.6,,0,,
2018-02-14T11:57:19.626Z,,,18.6,,0,,
2018-02-14T11:57:29.629Z,,,18.6,,0,,
2018-02-14T11:57:39.624Z,,,18.6,,0,,
2018-02-14T11:57:49.641Z,,,18.6,,0,,
2018-02-14T11:57:59.627Z,,,18.6,,0,,
2018-02-14T11:58:09.644Z,,,18.6,,0,,
2018-02-14T11:58:19.618Z,,,18.6,,0,,
2018-02-14T11:58:29.795Z,,,18.6,,0,,
2018-02-14T11:58:39.618Z,,,18.6,,0,,
2018-02-14T11:58:49.624Z,,,18.6,,0,,
2018-02-14T11:58:59.617Z,,,18.6,,0,,
2018-02-14T11:59:09.628Z,,,18.6,,0,,
2018-02-14T11:59:19.619Z,,,18.6,,0,,
2018-02-14T11:59:29.676Z,,,18.6,,0,,
2018-02-14T11:59:39.619Z,,,18.6,,0,,
2018-02-14T11:59:49.625Z,,,18.6,,0,,
2018-02-14T11:59:59.620Z,,,18.6,,0,,
2018-02-14T12:00:09.636Z,,,18.6,,0,,
2018-02-14T12:00:19.645Z,,,18.6,,0,,
2018-02-14T12:00:29.637Z,,,18.6,,0,,
2018-02-14T12:00:39.620Z,,,18.6,,0,,
2018-02-14T12:00:49.622Z,,,18.6,,0,,
