Time,HwTOutlet,HwActive,ChActive,PrimTSet,HwTSet,ActPow,PrimT
2017-12-27T12:27:51.278Z,18.2,,,,0,,19.7
2017-12-27T12:28:01.276Z,18.2,,,,0,,19.1
2017-12-27T12:28:11.274Z,18.2,,,,0,,
2017-12-27T12:28:21.289Z,18.2,,,,0,,19.2
2017-12-27T12:28:31.288Z,18.2,,,,0,,19.3
2017-12-27T12:28:41.298Z,18.2,,,,0,,
2017-12-27T12:28:51.287Z,18.2,,,,0,,
2017-12-27T12:29:01.273Z,18.2,,,,0,,19.5
2017-12-27T12:29:11.274Z,18.2,,,,0,,19.6
2017-12-27T12:29:21.278Z,18.2,,,,0,,19.7
2017-12-27T12:29:31.278Z,18.2,,,,0,,
2017-12-27T12:29:41.274Z,18.2,,,,0,,19.9
2017-12-27T12:29:51.276Z,18.2,,,,0,,
2017-12-27T12:30:01.280Z,18.2,,,,0,,19.7
2017-12-27T12:30:11.274Z,18.4,,,,0,,
2017-12-27T12:30:21.278Z,18.4,,,,0,,19.6
2017-12-27T12:30:31.274Z,18.4,,,,0,,19.5
2017-12-27T12:30:41.279Z,18.4,,,,0,,
2017-12-27T12:30:51.274Z,18.4,,,,0,,19.3
2017-12-27T12:31:01.279Z,18.4,,,,0,,
2017-12-27T12:31:11.274Z,18.4,,,,0,,
2017-12-27T12:31:21.276Z,18.4,,,,0,,
2017-12-27T12:31:31.279Z,18.4,,,,0,,
2017-12-27T12:31:41.274Z,18.4,,,,0,,
2017-12-27T12:31:51.279Z,18.4,,,,0,,19.2
2017-12-27T12:32:01.274Z,18.4,,,,0,,
2017-12-27T12:32:11.279Z,18.4,,,,0,,
2017-12-27T12:32:21.276Z,18.4,,,,0,,
2017-12-27T12:32:31.274Z,18.4,,,,0,,
2017-12-27T12:32:41.279Z,18.4,,,,0,,
2017-12-27T12:32:51.276Z,18.4,,,,0,,
2017-12-27T12:33:01.274Z,18.4,,,,0,,
2017-12-27T12:33:11.275Z,18.4,,,,0,,
2017-12-27T12:33:21.275Z,18.4,,,,0,,
2017-12-27T12:33:31.275Z,18.4,,,,0,,
2017-12-27T12:33:41.279Z,18.4,,,,0,,
2017-12-27T12:33:51.274Z,18.4,,,,0,,
2017-12-27T12:34:01.274Z,18.4,,,,0,,
2017-12-27T12:34:11.274Z,18.4,,,,0,,
2017-12-27T12:34:21.274Z,18.4,,,,0,,
2017-12-27T12:34:31.274Z,18.4,,,,0,,
2017-12-27T12:34:41.278Z,18.4,,,,0,,
2017-12-27T12:34:51.276Z,18.4,,,,0,,
2017-12-27T12:35:01.275Z,18.4,,,,0,,
2017-12-27T12:35:11.277Z,18.4,,,,0,,
2017-12-27T12:35:21.276Z,18.4,,,,0,,
2017-12-27T12:35:31.277Z,18.4,,,,0,,
2017-12-27T12:35:41.274Z,18.4,,,,0,,
2017-12-27T12:35:51.275Z,18.4,,,,0,,
2017-12-27T12:36:01.274Z,18.4,,,,0,,
2017-12-27T12:36:11.274Z,18.4,,,,0,,
2017-12-27T12:36:21.279Z,18.4,,,,0,,
2017-12-27T12:36:31.276Z,18.4,,,,0,,
2017-12-27T12:36:41.274Z,18.4,,,,0,,
2017-12-27T12:36:51.275Z,18.4,,,,0,,
2017-12-27T12:37:01.274Z,18.4,,,,0,,
2017-12-27T12:37:11.277Z,18.4,,,,0,,
2017-12-27T12:37:21.275Z,18.4,,,,0,,
2017-12-27T12:37:31.275Z,18.4,,,,0,,
2017-12-27T12:37:41.275Z,18.4,,,,0,,19.3
2017-12-27T12:37:51.276Z,18.4,,,,0,,19.1
2017-12-27T12:38:01.275Z,18.4,,,,0,,18.9
2017-12-27T12:38:11.275Z,18.4,,,,0,,18.8
2017-12-27T12:38:21.275Z,18.4,,,,0,,18.6
2017-12-27T12:38:31.275Z,18.4,,,,0,,
2017-12-27T12:38:41.329Z,18.4,,,,0,,
2017-12-27T12:38:51.275Z,18.4,,,,0,,
2017-12-27T12:39:01.278Z,18.4,,,,0,,
2017-12-27T12:39:11.277Z,18.4,,,,0,,
2017-12-27T12:39:21.279Z,18.4,,,,0,,
2017-12-27T12:39:31.349Z,18.4,,,,0,,18.5
2017-12-27T12:39:41.275Z,18.4,,,,0,,
2017-12-27T12:39:51.274Z,18.4,,,,0,,
2017-12-27T12:40:01.275Z,18.4,,,,0,,
2017-12-27T12:40:11.353Z,18.4,,,,0,,
2017-12-27T12:40:21.275Z,18.4,,,,0,,
2017-12-27T12:40:31.330Z,18.4,,,,0,,
2017-12-27T12:40:41.278Z,18.4,,,,0,,
2017-12-27T12:40:51.279Z,18.4,,,,0,,18.4
2017-12-27T12:41:01.275Z,18.4,,,,0,,
2017-12-27T12:41:11.277Z,18.4,,,,0,,
2017-12-27T12:41:21.320Z,18.4,,,,0,,
2017-12-27T12:41:31.276Z,18.4,,,,0,,
2017-12-27T12:41:41.275Z,18.4,,,,0,,
2017-12-27T12:41:51.275Z,18.4,,,,0,,
2017-12-27T12:42:01.275Z,18.4,,,,0,,
2017-12-27T12:42:11.275Z,18.4,,,,0,,
2017-12-27T12:42:21.279Z,18.4,,,,0,,
2017-12-27T12:42:31.275Z,18.4,,,,0,,
2017-12-27T12:42:41.358Z,18.4,,,,0,,
2017-12-27T12:42:51.275Z,18.4,,,,0,,
2017-12-27T12:43:01.275Z,18.4,,,,0,,
2017-12-27T12:43:11.275Z,18.4,,,,0,,
2017-12-27T12:43:21.278Z,18.4,,,,0,,
2017-12-27T12:43:31.275Z,18.4,,,,0,,
2017-12-27T12:43:41.276Z,18.4,,,,0,,
2017-12-27T12:43:51.293Z,18.4,,,,0,,
2017-12-27T12:44:01.275Z,18.4,,,,0,,
2017-12-27T12:44:11.275Z,18.4,,,,0,,
2017-12-27T12:44:21.275Z,18.4,,,,0,,
2017-12-27T12:44:31.275Z,18.4,,,,0,,
2017-12-27T12:44:41.278Z,18.4,,,,0,,
2017-12-27T12:44:51.275Z,18.4,,,,0,,
2017-12-27T12:45:01.363Z,18.4,,,,0,,
2017-12-27T12:45:11.275Z,18.4,,,,0,,
2017-12-27T12:45:21.275Z,18.4,,,,0,,18.2
2017-12-27T12:45:31.276Z,18.4,,,,0,,
2017-12-27T12:45:41.276Z,18.4,,,,0,,
2017-12-27T12:45:51.276Z,18.4,,,,0,,
2017-12-27T12:46:01.276Z,18.4,,,,0,,
2017-12-27T12:46:11.388Z,18.4,,,,0,,
2017-12-27T12:46:21.277Z,18.4,,,,0,,
2017-12-27T12:46:31.276Z,18.4,,,,0,,
2017-12-27T12:46:41.275Z,18.4,,,,0,,
2017-12-27T12:46:51.275Z,18.4,,,,0,,
2017-12-27T12:47:01.281Z,18.4,,,,0,,
2017-12-27T12:47:11.276Z,18.4,,,,0,,
2017-12-27T12:47:21.279Z,18.4,,,,0,,
2017-12-27T12:47:31.276Z,18.4,,,,0,,
2017-12-27T12:47:41.276Z,18.4,,,,0,,18.4
2017-12-27T12:47:51.276Z,18.4,,,,0,,18.2
2017-12-27T12:48:01.276Z,18.4,,,,0,,
2017-12-27T12:48:11.386Z,18.4,,,,0,,18
2017-12-27T12:48:21.276Z,18.4,,,,0,,17.8
2017-12-27T12:48:31.277Z,18.4,,,,0,,
2017-12-27T12:48:41.288Z,18.4,,,,0,,17.8
2017-12-27T12:48:51.278Z,18.4,,,,0,,18
2017-12-27T12:49:01.355Z,18.4,,,,0,,18
2017-12-27T12:49:11.279Z,18.4,,,,0,,17.8
2017-12-27T12:49:21.276Z,18.4,,,,0,,
2017-12-27T12:49:31.311Z,18.4,,,,0,,
2017-12-27T12:49:41.275Z,18.4,,,,0,,
2017-12-27T12:49:51.363Z,18.4,,,,0,,
2017-12-27T12:50:01.276Z,18.4,,,,0,,
2017-12-27T12:50:11.276Z,18.4,,,,0,,
2017-12-27T12:50:21.330Z,18.4,,,,0,,
2017-12-27T12:50:31.277Z,18.4,,,,0,,
2017-12-27T12:50:41.278Z,18.4,,,,0,,
2017-12-27T12:50:51.445Z,18.4,,,,0,,
2017-12-27T12:51:01.276Z,18.4,,,,0,,17.7
2017-12-27T12:51:11.276Z,18.4,,,,0,,
2017-12-27T12:51:21.284Z,18.4,,,,0,,
2017-12-27T12:51:31.281Z,18.4,,,,0,,
2017-12-27T12:51:41.276Z,18.4,,,,0,,
2017-12-27T12:51:51.280Z,18.4,,,,0,,
2017-12-27T12:52:01.338Z,18.4,,,,0,,
2017-12-27T12:52:11.276Z,18.4,,,,0,,
2017-12-27T12:52:21.276Z,18.4,,,,0,,
2017-12-27T12:52:31.342Z,18.4,,,,0,,
2017-12-27T12:52:41.277Z,18.4,,,,0,,
2017-12-27T12:52:51.276Z,18.4,,,,0,,
2017-12-27T12:53:01.276Z,18.4,,,,0,,
2017-12-27T12:53:11.388Z,18.4,,,,0,,
2017-12-27T12:53:21.334Z,18.4,,,,0,,
2017-12-27T12:53:31.277Z,18.4,,,,0,,
2017-12-27T12:53:41.281Z,18.4,,,,0,,
2017-12-27T12:53:51.363Z,18.4,,,,0,,
2017-12-27T12:54:01.276Z,18.4,,,,0,,
2017-12-27T12:54:11.281Z,18.4,,,,0,,
2017-12-27T12:54:21.276Z,18.4,,,,0,,
2017-12-27T12:54:31.277Z,18.4,,,,0,,
2017-12-27T12:54:41.355Z,18.4,,,,0,,
2017-12-27T12:54:51.277Z,18.4,,,,0,,
2017-12-27T12:55:01.282Z,18.4,,,,0,,
2017-12-27T12:55:11.277Z,18.4,,,,0,,
2017-12-27T12:55:21.285Z,18.4,,,,0,,
2017-12-27T12:55:31.282Z,18.4,,,,0,,
2017-12-27T12:55:41.277Z,18.4,,,,0,,
2017-12-27T12:55:51.336Z,18.4,,,,0,,
2017-12-27T12:56:01.278Z,18.4,,,,0,,
2017-12-27T12:56:11.277Z,18.4,,,,0,,
2017-12-27T12:56:21.277Z,18.4,,,,0,,
2017-12-27T12:56:31.282Z,18.4,,,,0,,
2017-12-27T12:56:41.276Z,18.4,,,,0,,
2017-12-27T12:56:51.276Z,18.4,,,,0,,
2017-12-27T12:57:01.277Z,18.4,,,,0,,
2017-12-27T12:57:11.278Z,18.4,,,,0,,
2017-12-27T12:57:21.277Z,18.4,,,,0,,
2017-12-27T12:57:31.277Z,18.4,,,,0,,
2017-12-27T12:57:41.376Z,18.4,,,,0,,
2017-12-27T12:57:51.278Z,18.4,,,,0,,17.6
2017-12-27T12:58:01.278Z,18.4,,,,0,,
2017-12-27T12:58:11.352Z,18.4,,,,0,,17.4
2017-12-27T12:58:21.279Z,18.4,,,,0,,
2017-12-27T12:58:31.277Z,18.4,,,,0,,17.3
2017-12-27T12:58:41.278Z,18.4,,,,0,,
2017-12-27T12:58:51.277Z,18.4,,,,0,,17.4
2017-12-27T12:59:01.303Z,18.4,,,,0,,
2017-12-27T12:59:11.277Z,18.4,,,,0,,17.3
2017-12-27T12:59:21.304Z,18.4,,,,0,,
2017-12-27T12:59:31.279Z,18.4,,,,0,,
2017-12-27T12:59:41.348Z,18.4,,,,0,,
2017-12-27T12:59:51.280Z,18.4,,,,0,,
2017-12-27T13:00:01.277Z,18.4,,,,0,,
2017-12-27T13:00:11.277Z,18.4,,,,0,,
2017-12-27T13:00:21.278Z,18.4,,,,0,,
2017-12-27T13:00:31.277Z,18.4,,,,0,,
2017-12-27T13:00:41.277Z,18.4,,,,0,,
2017-12-27T13:00:51.373Z,18.4,,,,0,,
2017-12-27T13:01:01.277Z,18.4,,,,0,,
2017-12-27T13:01:11.278Z,18.4,,,,0,,
2017-12-27T13:01:21.277Z,18.4,,,,0,,
2017-12-27T13:01:31.277Z,18.4,,,,0,,
2017-12-27T13:01:41.351Z,18.2,,,,0,,17.2
2017-12-27T13:01:51.277Z,18.2,,,,0,,
2017-12-27T13:02:01.277Z,18.4,,,,0,,
2017-12-27T13:02:11.277Z,18.2,,,,0,,
2017-12-27T13:02:21.278Z,18.2,,,,0,,17.3
2017-12-27T13:02:31.316Z,18.2,,,,0,,17.2
2017-12-27T13:02:41.278Z,18.2,,,,0,,17.3
2017-12-27T13:02:51.277Z,18.2,,,,0,,
2017-12-27T13:03:01.279Z,18.2,,,,0,,
2017-12-27T13:03:11.277Z,18.2,,,,0,,17.2
2017-12-27T13:03:21.280Z,18.2,,,,0,,17.3
2017-12-27T13:03:31.277Z,18.2,,,,0,,17.2
2017-12-27T13:03:41.310Z,18.2,,,,0,,
2017-12-27T13:03:51.278Z,18.2,,,,0,,17.3
2017-12-27T13:04:01.277Z,18.2,,,,0,,17.2
2017-12-27T13:04:11.283Z,18.2,,,,0,,
2017-12-27T13:04:21.277Z,18.2,,,,0,,
2017-12-27T13:04:31.277Z,18.2,,,,0,,
2017-12-27T13:04:41.278Z,18.2,,,,0,,
2017-12-27T13:04:51.278Z,18.2,,,,0,,
2017-12-27T13:05:01.514Z,18.2,,,,0,,
2017-12-27T13:05:11.279Z,18.2,,,,0,,
2017-12-27T13:05:21.278Z,18.2,,,,0,,
2017-12-27T13:05:31.278Z,18.2,,,,0,,
2017-12-27T13:05:41.387Z,18.2,,,,0,,
2017-12-27T13:05:51.277Z,18.2,,,,0,,
2017-12-27T13:06:01.278Z,18.2,,,,0,,
2017-12-27T13:06:11.280Z,18.2,,,,0,,
2017-12-27T13:06:21.279Z,18.2,,,,0,,
2017-12-27T13:06:31.279Z,18.2,,,,0,,
2017-12-27T13:06:41.278Z,18.2,,,,0,,
2017-12-27T13:06:51.278Z,18.2,,,,0,,
2017-12-27T13:07:01.281Z,18.2,,,,0,,
2017-12-27T13:07:11.280Z,18.2,,,,0,,
2017-12-27T13:07:21.278Z,18.2,,,,0,,
2017-12-27T13:07:31.295Z,18.2,,,,0,,
2017-12-27T13:07:41.279Z,18.2,,,,0,,17.3
2017-12-27T13:07:51.383Z,18.2,,,,0,,17.2
2017-12-27T13:08:01.278Z,18.2,,,,0,,
2017-12-27T13:08:11.278Z,18.2,,,,0,,17
2017-12-27T13:08:21.279Z,18.2,,,,0,,17
2017-12-27T13:08:31.279Z,18.2,,,,0,,16.9
2017-12-27T13:08:41.278Z,18.2,,,,0,,
2017-12-27T13:08:51.281Z,18.2,,,,0,,
2017-12-27T13:09:01.311Z,18.2,,,,0,,
2017-12-27T13:09:11.279Z,18.2,,,,0,,16.9
2017-12-27T13:09:21.372Z,18.2,,,,0,,
2017-12-27T13:09:31.278Z,18.2,,,,0,,
2017-12-27T13:09:41.278Z,18.2,,,,0,,
2017-12-27T13:09:51.283Z,18.2,,,,0,,
2017-12-27T13:10:01.278Z,18.2,,,,0,,
2017-12-27T13:10:11.283Z,18.2,,,,0,,
2017-12-27T13:10:21.278Z,18.2,,,,0,,
2017-12-27T13:10:31.278Z,18.2,,,,0,,
2017-12-27T13:10:41.279Z,18.2,,,,0,,
2017-12-27T13:10:51.281Z,18.1,,,,0,,
2017-12-27T13:11:01.278Z,18.1,,,,0,,
2017-12-27T13:11:11.281Z,18.2,,,,0,,
2017-12-27T13:11:21.279Z,18.2,,,,0,,
2017-12-27T13:11:31.278Z,18.2,,,,0,,
2017-12-27T13:11:41.284Z,18.1,,,,0,,
2017-12-27T13:11:51.278Z,18.1,,,,0,,
2017-12-27T13:12:01.282Z,18.1,,,,0,,
2017-12-27T13:12:11.300Z,18.1,,,,0,,
2017-12-27T13:12:21.279Z,18.1,,,,0,,
2017-12-27T13:12:31.279Z,18.1,,,,0,,
2017-12-27T13:12:41.283Z,18.1,,,,0,,
2017-12-27T13:12:51.281Z,18.1,,,,0,,16.8
2017-12-27T13:13:01.454Z,18.1,,,,0,,16.9
2017-12-27T13:13:11.280Z,18.1,,,,0,,
2017-12-27T13:13:21.323Z,18.1,,,,0,,
2017-12-27T13:13:31.280Z,18.1,,,,0,,
2017-12-27T13:13:41.497Z,18.1,,,,0,,
2017-12-27T13:13:51.278Z,18.1,,,,0,,
2017-12-27T13:14:01.278Z,18.1,,,,0,,
2017-12-27T13:14:11.494Z,18.1,,,,0,,
2017-12-27T13:14:21.282Z,18.1,,,,0,,
2017-12-27T13:14:31.284Z,18.1,,,,0,,
2017-12-27T13:14:41.280Z,18.1,,,,0,,
2017-12-27T13:14:51.282Z,18.1,,,,0,,
2017-12-27T13:15:01.281Z,18.1,,,,0,,
2017-12-27T13:15:11.283Z,18.1,,,,0,,
2017-12-27T13:15:21.279Z,18.1,,,,0,,
2017-12-27T13:15:31.279Z,18.1,,,,0,,
2017-12-27T13:15:41.279Z,18.1,,,,0,,16.8
2017-12-27T13:15:51.279Z,18.1,,,,0,,16.9
2017-12-27T13:16:01.279Z,18.1,,,,0,,
2017-12-27T13:16:11.279Z,18.1,,,,0,,
2017-12-27T13:16:21.283Z,18.1,,,,0,,16.8
2017-12-27T13:16:31.293Z,18.1,,,,0,,16.9
2017-12-27T13:16:41.284Z,18.1,,,,0,,16.8
2017-12-27T13:16:51.279Z,18.1,,,,0,,
2017-12-27T13:17:01.279Z,18.1,,,,0,,16.9
2017-12-27T13:17:11.284Z,18.1,,,,0,,
2017-12-27T13:17:21.279Z,18.1,,,,0,,
2017-12-27T13:17:31.279Z,18.1,,,,0,,16.8
2017-12-27T13:17:41.317Z,18.1,,,,0,,16.9
2017-12-27T13:17:51.279Z,18.1,,,,0,,16.8
2017-12-27T13:18:01.284Z,18.1,,,,0,,
2017-12-27T13:18:11.279Z,18.1,,,,0,,
2017-12-27T13:18:21.376Z,18.1,,,,0,,16.6
2017-12-27T13:18:31.488Z,18.1,,,,0,,
2017-12-27T13:18:41.279Z,18.1,,,,0,,
2017-12-27T13:18:51.279Z,18.1,,,,0,,
2017-12-27T13:19:01.285Z,18.1,,,,0,,
2017-12-27T13:19:11.279Z,17.9,,,,0,,
2017-12-27T13:19:21.280Z,17.9,,,,0,,
2017-12-27T13:19:31.285Z,17.9,,,,0,,
2017-12-27T13:19:41.279Z,18.1,,,,0,,
2017-12-27T13:19:51.280Z,18.1,,,,0,,
2017-12-27T13:20:01.279Z,17.9,,,,0,,
2017-12-27T13:20:11.279Z,17.9,,,,0,,
2017-12-27T13:20:21.279Z,18.1,,,,0,,
2017-12-27T13:20:31.282Z,17.9,,,,0,,
2017-12-27T13:20:41.279Z,17.9,0,1,20,0,0,16.6
2017-12-27T13:20:51.279Z,17.9,,,,0,,
2017-12-27T13:21:01.280Z,17.9,,,,0,,16.5
2017-12-27T13:21:11.279Z,17.9,,,,0,,
2017-12-27T13:21:21.279Z,17.9,,,,0,,
2017-12-27T13:21:31.279Z,17.9,,,,0,,
2017-12-27T13:21:41.280Z,17.9,,,,0,,
2017-12-27T13:21:51.280Z,17.9,0,1,,0,,
2017-12-27T13:22:01.323Z,17.9,,,,0,39,21.2
2017-12-27T13:22:11.280Z,17.9,,,,0,29,22.5
2017-12-27T13:22:21.280Z,17.9,,,,0,,23.1
2017-12-27T13:22:31.279Z,17.9,,,,0,30,
2017-12-27T13:22:41.279Z,17.9,,,,0,29,
2017-12-27T13:22:51.485Z,17.9,,,,0,,23.3
2017-12-27T13:23:01.279Z,17.9,,,,0,,23.6
2017-12-27T13:23:11.282Z,17.9,0,1,,0,0,23.9
2017-12-27T13:23:21.281Z,17.9,,,,0,,20.7
2017-12-27T13:23:31.280Z,17.9,,,,0,,19.6
2017-12-27T13:23:41.280Z,17.9,,,,0,,19.2
2017-12-27T13:23:51.475Z,17.9,,,,0,,
2017-12-27T13:24:01.283Z,17.9,,,,0,,19.3
2017-12-27T13:24:11.280Z,17.9,,,,0,,19.5
2017-12-27T13:24:21.285Z,17.9,,,,0,,19.6
2017-12-27T13:24:31.280Z,17.9,,,,0,,19.7
2017-12-27T13:24:41.281Z,17.9,,,,0,,19.9
2017-12-27T13:24:51.476Z,17.9,,,,0,,20
2017-12-27T13:25:01.280Z,17.9,,,,0,,
2017-12-27T13:25:11.280Z,17.9,,,,0,,20
2017-12-27T13:25:21.280Z,17.9,,,,0,,
2017-12-27T13:25:31.282Z,18.1,,,,0,,19.9
2017-12-27T13:25:41.280Z,18.1,,,,0,,
2017-12-27T13:25:51.285Z,18.1,,,,0,,19.7
2017-12-27T13:26:01.280Z,18.1,,,,0,,19.6
2017-12-27T13:26:11.280Z,18.1,,,,0,,
2017-12-27T13:26:21.280Z,18.1,,,,0,,19.5
2017-12-27T13:26:31.280Z,17.9,,,,0,,
2017-12-27T13:26:41.282Z,18.1,,,,0,,
2017-12-27T13:26:51.280Z,18.1,,,,0,,
2017-12-27T13:27:01.281Z,18.1,,,,0,,
2017-12-27T13:27:11.281Z,18.1,,,,0,,19.3
2017-12-27T13:27:21.280Z,18.1,,,,0,,
2017-12-27T13:27:31.281Z,18.1,,,,0,,
2017-12-27T13:27:41.284Z,18.1,,,,0,,
2017-12-27T13:27:51.280Z,18.1,,,,0,,
2017-12-27T13:28:01.280Z,18.1,,,,0,,
2017-12-27T13:28:11.282Z,18.1,,,,0,,
2017-12-27T13:28:21.281Z,18.1,,,,0,,
2017-12-27T13:28:31.280Z,18.1,,,,0,,
2017-12-27T13:28:41.282Z,18.1,,,,0,,
2017-12-27T13:28:51.280Z,18.1,,,,0,,
2017-12-27T13:29:01.281Z,18.1,,,,0,,
2017-12-27T13:29:11.285Z,18.1,,,,0,,
2017-12-27T13:29:21.285Z,18.1,,,,0,,
2017-12-27T13:29:31.280Z,18.1,,,,0,,
2017-12-27T13:29:41.281Z,18.1,,,,0,,
2017-12-27T13:29:51.280Z,18.1,,,,0,,
2017-12-27T13:30:01.280Z,18.1,,,,0,,
2017-12-27T13:30:11.281Z,18.1,,,,0,,
2017-12-27T13:30:21.280Z,18.1,,,,0,,
2017-12-27T13:30:31.280Z,18.1,,,,0,,
2017-12-27T13:30:41.281Z,18.1,,,,0,,
2017-12-27T13:30:51.280Z,18.1,,,,0,,
2017-12-27T13:31:01.281Z,18.1,,,,0,,
2017-12-27T13:31:11.281Z,18.1,,,,0,,
2017-12-27T13:31:21.281Z,18.1,,,,0,,
2017-12-27T13:31:31.281Z,18.1,,,,0,,
2017-12-27T13:31:41.284Z,18.1,,,,0,,
2017-12-27T13:31:51.284Z,18.1,,,,0,,
2017-12-27T13:32:01.287Z,18.1,,,,0,,
2017-12-27T13:32:11.285Z,18.1,,,,0,,
2017-12-27T13:32:21.280Z,18.1,,,,0,,
2017-12-27T13:32:31.280Z,18.1,,,,0,,
2017-12-27T13:32:41.283Z,18.1,,,,0,,
2017-12-27T13:32:51.281Z,18.1,,,,0,,
2017-12-27T13:33:01.281Z,18.1,,,,0,,
2017-12-27T13:33:21.281Z,18.1,,,,0,,19.2
2017-12-27T13:33:31.286Z,18.1,,,,0,,
2017-12-27T13:33:41.281Z,18.2,,,,0,,18.9
2017-12-27T13:33:51.281Z,18.2,,,,0,,18.8
2017-12-27T13:34:01.283Z,18.1,,,,0,,18.6
2017-12-27T13:34:11.281Z,18.1,,,,0,,
2017-12-27T13:34:21.281Z,18.2,,,,0,,
2017-12-27T13:34:31.281Z,18.2,,,,0,,
2017-12-27T13:34:41.281Z,18.2,,,,0,,
2017-12-27T13:34:51.285Z,18.1,,,,0,,
2017-12-27T13:35:01.280Z,18.2,,,,0,,
2017-12-27T13:35:11.285Z,18.2,,,,0,,
2017-12-27T13:35:21.282Z,18.2,,,,0,,
2017-12-27T13:35:31.281Z,18.1,,,,0,,
2017-12-27T13:35:41.281Z,18.1,,,,0,,
2017-12-27T13:35:51.281Z,18.2,,,,0,,18.5
2017-12-27T13:36:01.282Z,18.1,,,,0,,
2017-12-27T13:36:11.281Z,18.2,,,,0,,
2017-12-27T13:36:21.286Z,18.2,,,,0,,
2017-12-27T13:36:31.284Z,18.2,,,,0,,
2017-12-27T13:36:41.283Z,18.2,,,,0,,
2017-12-27T13:36:51.457Z,18.2,,,,0,,18.4
2017-12-27T13:37:01.282Z,18.2,,,,0,,
2017-12-27T13:37:11.285Z,18.2,,,,0,,
2017-12-27T13:37:21.281Z,18.2,,,,0,,
2017-12-27T13:37:31.282Z,18.2,,,,0,,
2017-12-27T13:37:41.282Z,18.2,,,,0,,
2017-12-27T13:37:51.284Z,18.2,,,,0,,
2017-12-27T13:38:01.281Z,18.1,,,,0,,
2017-12-27T13:38:11.281Z,18.2,,,,0,,
2017-12-27T13:38:21.281Z,18.2,,,,0,,
2017-12-27T13:38:31.281Z,18.2,,,,0,,
2017-12-27T13:38:41.282Z,18.2,,,,0,,
2017-12-27T13:38:51.283Z,18.2,,,,0,,
2017-12-27T13:39:01.281Z,18.2,,,,0,,
2017-12-27T13:39:11.281Z,18.2,,,,0,,
2017-12-27T13:39:21.283Z,18.2,,,,0,,
2017-12-27T13:39:31.281Z,18.2,,,,0,,
2017-12-27T13:39:41.284Z,18.2,,,,0,,
2017-12-27T13:39:51.282Z,18.2,,,,0,,
2017-12-27T13:40:01.284Z,18.2,,,,0,,
2017-12-27T13:40:11.281Z,18.2,,,,0,,
2017-12-27T13:40:21.281Z,18.2,,,,0,,
2017-12-27T13:40:31.282Z,18.2,,,,0,,
2017-12-27T13:40:41.332Z,18.2,,,,0,,
2017-12-27T13:40:51.282Z,18.2,,,,0,,
2017-12-27T13:41:01.286Z,18.2,,,,0,,
2017-12-27T13:41:11.282Z,18.2,,,,0,,
2017-12-27T13:41:21.285Z,18.2,,,,0,,
2017-12-27T13:41:31.282Z,18.2,,,,0,,18.2
2017-12-27T13:41:41.285Z,18.2,,,,0,,18.4
2017-12-27T13:41:51.282Z,18.2,,,,0,,18.2
2017-12-27T13:42:01.285Z,18.2,,,,0,,
2017-12-27T13:42:11.286Z,18.2,,,,0,,
2017-12-27T13:42:21.282Z,18.2,,,,0,,
2017-12-27T13:42:31.282Z,18.2,,,,0,,
2017-12-27T13:42:41.286Z,18.2,,,,0,,
2017-12-27T13:42:51.282Z,18.2,,,,0,,
2017-12-27T13:43:01.282Z,18.2,,,,0,,
2017-12-27T13:43:11.282Z,18.2,,,,0,,
2017-12-27T13:43:21.285Z,18.2,,,,0,,18.4
2017-12-27T13:43:31.284Z,18.2,,,,0,,18.2
2017-12-27T13:43:41.287Z,18.2,,,,0,,18.1
2017-12-27T13:43:51.282Z,18.2,,,,0,,18
2017-12-27T13:44:01.282Z,18.2,,,,0,,17.8
2017-12-27T13:44:11.286Z,18.2,,,,0,,17.8
2017-12-27T13:44:21.282Z,18.2,,,,0,,17.8
2017-12-27T13:44:31.287Z,18.2,,,,0,,18
2017-12-27T13:44:41.283Z,18.2,,,,0,,17.8
2017-12-27T13:44:51.283Z,18.2,,,,0,,17.8
2017-12-27T13:45:01.282Z,18.2,,,,0,,
2017-12-27T13:45:11.283Z,18.2,,,,0,,
2017-12-27T13:45:21.287Z,18.2,,,,0,,
2017-12-27T13:45:31.285Z,18.2,,,,0,,
2017-12-27T13:45:41.282Z,18.2,,,,0,,
2017-12-27T13:45:51.282Z,18.2,,,,0,,
2017-12-27T13:46:01.282Z,18.2,,,,0,,
2017-12-27T13:46:11.282Z,18.2,,,,0,,
2017-12-27T13:46:21.282Z,18.2,,,,0,,17.7
2017-12-27T13:46:31.286Z,18.2,,,,0,,
2017-12-27T13:46:41.283Z,18.2,,,,0,,
2017-12-27T13:46:51.282Z,18.2,,,,0,,
2017-12-27T13:47:01.289Z,18.2,,,,0,,
2017-12-27T13:47:11.284Z,18.2,,,,0,,
2017-12-27T13:47:21.288Z,18.2,,,,0,,
2017-12-27T13:47:31.282Z,18.2,,,,0,,
2017-12-27T13:47:41.289Z,18.2,,,,0,,
2017-12-27T13:47:51.283Z,18.2,,,,0,,
2017-12-27T13:48:01.283Z,18.2,,,,0,,
2017-12-27T13:48:11.285Z,18.2,,,,0,,
2017-12-27T13:48:21.282Z,18.2,,,,0,,
2017-12-27T13:48:31.283Z,18.2,,,,0,,
2017-12-27T13:48:41.291Z,18.2,,,,0,,
2017-12-27T13:48:51.283Z,18.2,,,,0,,
2017-12-27T13:49:01.285Z,18.2,,,,0,,
