Time,PrimTSet,ChActive,HwTOutlet,HwActive,PrimT,HwTSet,ActPow
2017-11-19T01:22:27.874Z,,,30.6,,58.6,0,
2017-11-19T01:22:37.877Z,,,30.6,,58.7,0,
2017-11-19T01:22:47.874Z,,,30.6,,58.8,0,
2017-11-19T01:22:57.873Z,,1,30.7,0,57.6,0,0
2017-11-19T01:23:07.874Z,,,30.7,,55.7,0,
2017-11-19T01:23:17.875Z,,,30.7,,54.8,0,
2017-11-19T01:23:27.879Z,,,30.7,,53.9,0,
2017-11-19T01:23:37.877Z,,,30.7,,53.7,0,
2017-11-19T01:23:47.874Z,,,30.7,,53.6,0,
2017-11-19T01:23:57.878Z,,,30.8,,,0,
2017-11-19T01:24:07.876Z,,,30.8,,,0,
2017-11-19T01:24:17.874Z,,,30.8,,,0,
2017-11-19T01:24:27.874Z,,,30.8,,,0,
2017-11-19T01:24:37.874Z,,,30.8,,53.5,0,
2017-11-19T01:24:47.875Z,,,30.9,,53.3,0,
2017-11-19T01:24:57.874Z,,,30.9,,52.9,0,
2017-11-19T01:25:07.874Z,,,30.9,,52.8,0,
2017-11-19T01:25:17.874Z,,,30.9,,52.6,0,
2017-11-19T01:25:27.876Z,,,30.9,,52.3,0,
2017-11-19T01:25:37.874Z,,,30.9,,51.9,0,
2017-11-19T01:25:47.874Z,,,31,,51.8,0,
2017-11-19T01:25:57.874Z,,,31,,51.5,0,
2017-11-19T01:26:07.878Z,,,31,,51.3,0,
2017-11-19T01:26:17.876Z,,,31,,50.9,0,
2017-11-19T01:26:27.891Z,,,31,,,0,
2017-11-19T01:26:37.875Z,,,31,,50.6,0,
2017-11-19T01:26:47.876Z,,,31,,50.4,0,
2017-11-19T01:26:57.874Z,,,31,,50.2,0,
2017-11-19T01:27:07.874Z,,,31.2,,49.9,0,
2017-11-19T01:27:17.875Z,,,31.2,,,0,
2017-11-19T01:27:27.874Z,,,31.2,,49.7,0,
2017-11-19T01:27:37.874Z,,,31.2,,49.5,0,
2017-11-19T01:27:47.874Z,,,31.2,,49.3,0,
2017-11-19T01:27:57.875Z,,,31.2,,49.1,0,
2017-11-19T01:28:07.876Z,,1,31.3,0,49,0,44
2017-11-19T01:28:17.874Z,,,31.3,,54,0,33
2017-11-19T01:28:27.875Z,,,31.3,,54.4,0,30
2017-11-19T01:28:37.875Z,,,31.3,,54.6,0,
2017-11-19T01:28:47.875Z,,,31.3,,,0,29
2017-11-19T01:28:57.892Z,,,31.3,,54.5,0,
2017-11-19T01:29:07.875Z,,,31.3,,,0,
2017-11-19T01:29:17.888Z,,,31.3,,,0,30
2017-11-19T01:29:27.875Z,,,31.3,,,0,29
2017-11-19T01:29:37.876Z,,,31.3,,,0,
2017-11-19T01:29:47.875Z,,,31.3,,54.6,0,30
2017-11-19T01:29:57.874Z,,,31.3,,54.7,0,29
2017-11-19T01:30:07.876Z,,,31.3,,55,0,30
2017-11-19T01:30:17.877Z,52,,31.4,,55.2,0,
2017-11-19T01:30:27.874Z,,,31.4,,55.4,0,29
2017-11-19T01:30:37.876Z,,,31.4,,55.5,0,30
2017-11-19T01:30:47.876Z,,,31.4,,55.7,0,
2017-11-19T01:30:57.875Z,,1,31.4,0,53.6,0,0
2017-11-19T01:31:07.875Z,,,31.4,,51.8,0,
2017-11-19T01:31:17.877Z,,,31.4,,50.9,0,
2017-11-19T01:31:27.875Z,,,31.4,,50.7,0,
2017-11-19T01:31:37.877Z,,,31.4,,50.5,0,
2017-11-19T01:31:47.875Z,,,31.5,,,0,
2017-11-19T01:31:57.875Z,,,31.5,,,0,
2017-11-19T01:32:07.875Z,,,31.5,,,0,
2017-11-19T01:32:17.877Z,,,31.5,,,0,
2017-11-19T01:32:27.875Z,,,31.5,,,0,
2017-11-19T01:32:37.875Z,,,31.5,,50.3,0,
2017-11-19T01:32:47.875Z,,,31.5,,50.2,0,
2017-11-19T01:32:57.879Z,,,31.5,,49.9,0,
2017-11-19T01:33:07.875Z,,,31.6,,49.7,0,
2017-11-19T01:33:17.875Z,,,31.6,,49.5,0,
2017-11-19T01:33:27.877Z,,,31.6,,49.4,0,
2017-11-19T01:33:37.875Z,,,31.6,,49.1,0,
2017-11-19T01:33:47.875Z,,,31.6,,48.9,0,
2017-11-19T01:33:57.876Z,,,31.6,,48.6,0,
2017-11-19T01:34:07.875Z,,,31.6,,48.4,0,
2017-11-19T01:34:17.879Z,,,31.6,,48.2,0,
2017-11-19T01:34:27.876Z,,,31.6,,47.9,0,
2017-11-19T01:34:37.876Z,,,31.6,,47.8,0,
2017-11-19T01:34:47.876Z,,,31.6,,47.6,0,
2017-11-19T01:34:57.875Z,,,31.6,,47.3,0,
2017-11-19T01:35:07.875Z,,,31.6,,47.1,0,
2017-11-19T01:35:17.875Z,,,31.6,,46.9,0,
2017-11-19T01:35:27.876Z,,,31.6,,46.8,0,
2017-11-19T01:35:37.876Z,,,31.6,,46.5,0,
2017-11-19T01:35:47.876Z,,,31.6,,46.3,0,
2017-11-19T01:35:57.886Z,,,31.6,,46.1,0,
2017-11-19T01:36:07.880Z,,1,31.6,0,47.2,0,44
2017-11-19T01:36:17.877Z,,,31.6,,51,0,35
2017-11-19T01:36:27.877Z,,,31.6,,51.8,0,29
2017-11-19T01:36:37.877Z,,,31.6,,51.9,0,30
2017-11-19T01:36:47.889Z,,,31.6,,,0,29
2017-11-19T01:36:57.876Z,,,31.6,,51.8,0,30
2017-11-19T01:37:07.876Z,,,31.6,,,0,29
2017-11-19T01:37:17.879Z,,,31.6,,,0,
2017-11-19T01:37:27.878Z,,,31.6,,51.7,0,
2017-11-19T01:37:37.876Z,,,31.6,,51.8,0,
2017-11-19T01:37:47.876Z,,,31.6,,51.9,0,
2017-11-19T01:37:57.877Z,,,31.6,,52,0,30
2017-11-19T01:38:07.876Z,,,31.6,,52.2,0,29
2017-11-19T01:38:17.877Z,,,31.6,,52.7,0,30
2017-11-19T01:38:27.878Z,,,31.8,,52.8,0,29
2017-11-19T01:38:37.877Z,,,31.8,,53,0,30
2017-11-19T01:38:47.877Z,,,31.8,,53.1,0,29
2017-11-19T01:38:57.883Z,,,31.6,,53.3,0,30
2017-11-19T01:39:07.881Z,,,31.8,,53.6,0,
2017-11-19T01:39:17.877Z,,,31.8,,54,0,30
2017-11-19T01:39:27.877Z,,,31.8,,,0,29
2017-11-19T01:39:37.877Z,,,31.8,,54.3,0,
2017-11-19T01:39:47.880Z,,,31.8,,54.4,0,30
2017-11-19T01:39:57.876Z,,,31.8,,54.5,0,
2017-11-19T01:40:07.881Z,,,31.8,,54.6,0,
2017-11-19T01:40:17.878Z,,,31.8,,54.7,0,29
2017-11-19T01:40:27.879Z,,,31.8,,55,0,30
2017-11-19T01:40:37.877Z,,,31.8,,55,0,29
2017-11-19T01:40:47.877Z,,,31.8,,55.1,0,30
2017-11-19T01:40:57.879Z,,,31.8,,55.3,0,29
2017-11-19T01:41:07.878Z,,,31.8,,55.4,0,
2017-11-19T01:41:17.879Z,5,0,31.8,0,53.7,0,0
2017-11-19T01:41:27.877Z,52,1,31.8,0,51.9,0,
2017-11-19T01:41:37.890Z,,,31.8,,50.7,0,
2017-11-19T01:41:47.881Z,5,0,31.9,0,50.3,0,
2017-11-19T01:41:57.876Z,,,31.9,,49.9,0,
2017-11-19T01:42:07.877Z,,,31.9,,,0,
2017-11-19T01:42:17.885Z,,,31.9,,49.8,0,
2017-11-19T01:42:27.877Z,,,31.9,,49.9,0,
2017-11-19T01:42:37.876Z,,,31.9,,,0,
2017-11-19T01:42:47.881Z,,,31.9,,49.8,0,
2017-11-19T01:42:57.879Z,,,31.9,,,0,
2017-11-19T01:43:07.879Z,,,31.9,,,0,
2017-11-19T01:43:17.877Z,,,31.9,,49.6,0,
2017-11-19T01:43:27.877Z,,,31.9,,49.4,0,
2017-11-19T01:43:37.882Z,,,31.9,,49.2,0,
2017-11-19T01:43:47.880Z,,,31.9,,48.9,0,
2017-11-19T01:43:57.880Z,,,31.9,,48.8,0,
2017-11-19T01:44:07.882Z,,,31.9,,48.7,0,
2017-11-19T01:44:17.880Z,,,31.9,,48.5,0,
2017-11-19T01:44:32.975Z,,,31.9,,48.4,0,
2017-11-19T01:44:37.882Z,,,32,,48.1,0,
2017-11-19T01:44:47.879Z,,,32,,47.9,0,
2017-11-19T01:44:57.880Z,,,31.9,,,0,
2017-11-19T01:45:07.887Z,,,32,,47.8,0,
2017-11-19T01:45:17.884Z,,,32,,,0,
2017-11-19T01:45:27.880Z,,,32,,47.7,0,
2017-11-19T01:45:37.881Z,,,32,,,0,
2017-11-19T01:45:47.883Z,,,32,,,0,
2017-11-19T01:45:57.882Z,,,32,,47.6,0,
2017-11-19T01:46:07.878Z,,,31.9,,,0,
2017-11-19T01:46:17.882Z,,,31.9,,,0,
2017-11-19T01:46:27.881Z,,,31.9,,,0,
2017-11-19T01:46:37.879Z,,,31.9,,47.4,0,
2017-11-19T01:46:47.883Z,,,31.9,,,0,
2017-11-19T01:46:57.878Z,,,31.9,,,0,
2017-11-19T01:47:07.882Z,,,31.9,,47.6,0,
2017-11-19T01:47:17.883Z,,,31.9,,,0,
2017-11-19T01:47:27.886Z,,,31.9,,,0,
2017-11-19T01:47:37.883Z,,,31.9,,,0,
2017-11-19T01:47:47.884Z,,,31.9,,,0,
2017-11-19T01:47:57.880Z,,,31.9,,,0,
2017-11-19T01:48:07.884Z,,,31.9,,47.7,0,
2017-11-19T01:48:17.882Z,,,31.9,,,0,
2017-11-19T01:48:27.879Z,,,31.9,,,0,
2017-11-19T01:48:37.878Z,,,31.9,,,0,
2017-11-19T01:48:47.885Z,,,31.9,,,0,
2017-11-19T01:48:57.889Z,,,31.9,,,0,
2017-11-19T01:49:07.880Z,,,31.9,,,0,
2017-11-19T01:49:17.878Z,,,31.9,,,0,
2017-11-19T01:49:27.884Z,,,31.9,,,0,
2017-11-19T01:49:42.966Z,,,31.9,,,0,
2017-11-19T01:49:47.879Z,,,31.9,,,0,
2017-11-19T01:49:57.885Z,,,31.9,,,0,
2017-11-19T01:50:07.890Z,,,31.9,,,0,
2017-11-19T01:50:17.884Z,,,31.8,,,0,
2017-11-19T01:50:27.880Z,,,31.8,,,0,
2017-11-19T01:50:37.878Z,,,31.8,,,0,
2017-11-19T01:50:47.879Z,,,31.8,,,0,
2017-11-19T01:50:57.884Z,,,31.8,,,0,
2017-11-19T01:51:07.922Z,,,31.8,,47.6,0,
2017-11-19T01:51:17.880Z,,,31.8,,,0,
2017-11-19T01:51:27.889Z,,,31.8,,,0,
2017-11-19T01:51:37.879Z,,,31.8,,,0,
2017-11-19T01:51:47.880Z,,,31.8,,,0,
2017-11-19T01:51:57.887Z,,,31.8,,,0,
2017-11-19T01:52:07.890Z,,,31.6,,,0,
2017-11-19T01:52:17.887Z,,,31.6,,47.4,0,
2017-11-19T01:52:27.879Z,,,31.6,,,0,
2017-11-19T01:52:37.879Z,,,31.6,,,0,
2017-11-19T01:52:47.878Z,,,31.6,,,0,
2017-11-19T01:52:57.883Z,,,31.6,,,0,
2017-11-19T01:53:07.879Z,,,31.6,,47.3,0,
2017-11-19T01:53:17.885Z,,,31.6,,,0,
2017-11-19T01:53:27.879Z,,,31.5,,,0,
2017-11-19T01:53:37.878Z,,,31.6,,,0,
2017-11-19T01:53:47.879Z,,,31.5,,47.2,0,
2017-11-19T01:53:57.879Z,,,31.5,,,0,
2017-11-19T01:54:07.878Z,,,31.5,,,0,
2017-11-19T01:54:17.878Z,,,31.5,,,0,
2017-11-19T01:54:28.093Z,,,31.5,,,0,
2017-11-19T01:54:37.879Z,,,31.5,,47.1,0,
2017-11-19T01:54:47.882Z,,,31.5,,,0,
2017-11-19T01:54:57.878Z,,,31.4,,,0,
2017-11-19T01:55:07.879Z,,,31.4,,,0,
2017-11-19T01:55:17.879Z,,,31.4,,,0,
2017-11-19T01:55:27.879Z,,,31.4,,47,0,
2017-11-19T01:55:37.883Z,,,31.4,,,0,
2017-11-19T01:55:47.882Z,,,31.4,,,0,
2017-11-19T01:55:57.886Z,,,31.4,,,0,
2017-11-19T01:56:07.900Z,,,31.4,,46.9,0,
2017-11-19T01:56:17.889Z,,,31.3,,,0,
2017-11-19T01:56:27.891Z,,,31.3,,,0,
2017-11-19T01:56:37.882Z,,,31.3,,,0,
2017-11-19T01:56:47.880Z,,,31.3,,,0,
2017-11-19T01:56:57.884Z,,,31.3,,,0,
2017-11-19T01:57:07.880Z,,,31.3,,46.8,0,
2017-11-19T01:57:17.879Z,,,31.2,,,0,
2017-11-19T01:57:27.882Z,,,31.2,,,0,
2017-11-19T01:57:37.882Z,,,31.2,,,0,
2017-11-19T01:57:47.882Z,,,31.2,,,0,
2017-11-19T01:57:57.881Z,,,31.2,,46.7,0,
2017-11-19T01:58:07.880Z,,,31.2,,,0,
2017-11-19T01:58:17.880Z,,,31,,,0,
2017-11-19T01:58:27.884Z,,,31,,,0,
2017-11-19T01:58:37.879Z,,,31,,,0,
2017-11-19T01:58:47.880Z,,,31,,46.6,0,
2017-11-19T01:58:57.880Z,,,31,,,0,
2017-11-19T01:59:07.879Z,,,31,,,0,
2017-11-19T01:59:17.880Z,,,30.9,,,0,
2017-11-19T01:59:27.937Z,,,30.9,,,0,
2017-11-19T01:59:37.879Z,,,30.9,,46.5,0,
2017-11-19T01:59:47.880Z,,,30.9,,,0,
2017-11-19T01:59:57.880Z,,,30.9,,,0,
2017-11-19T02:00:07.880Z,,,30.9,,,0,
2017-11-19T02:00:17.880Z,,,30.8,,,0,
2017-11-19T02:00:27.887Z,,,30.8,,,0,
2017-11-19T02:00:37.883Z,,,30.8,,46.4,0,
2017-11-19T02:00:47.885Z,,,30.8,,,0,
2017-11-19T02:00:57.890Z,,,30.8,,,0,
2017-11-19T02:01:07.880Z,,,30.8,,,0,
2017-11-19T02:01:17.880Z,,,30.7,,,0,
2017-11-19T02:01:27.884Z,,,30.7,,46.3,0,
2017-11-19T02:01:37.880Z,,,30.7,,,0,
2017-11-19T02:01:47.880Z,,,30.7,,,0,
2017-11-19T02:01:57.880Z,,,30.7,,,0,
2017-11-19T02:02:07.880Z,,,30.6,,,0,
2017-11-19T02:02:17.880Z,,,30.6,,,0,
2017-11-19T02:02:27.880Z,,,30.6,,,0,
2017-11-19T02:02:37.880Z,,,30.6,,46.2,0,
2017-11-19T02:02:47.882Z,,,30.6,,,0,
2017-11-19T02:02:57.881Z,,,30.6,,,0,
2017-11-19T02:03:07.881Z,,,30.4,,,0,
2017-11-19T02:03:17.880Z,,,30.4,,,0,
2017-11-19T02:03:27.880Z,,,30.4,,46.1,0,
2017-11-19T02:03:37.880Z,,,30.4,,,0,
2017-11-19T02:03:47.881Z,,,30.4,,,0,
2017-11-19T02:03:57.880Z,,,30.4,,,0,
2017-11-19T02:04:07.881Z,,,30.3,,,0,
2017-11-19T02:04:17.881Z,,,30.3,,,0,
2017-11-19T02:04:27.880Z,,,30.3,,,0,
2017-11-19T02:04:37.880Z,,,30.3,,,0,
2017-11-19T02:04:47.881Z,,,30.3,,46,0,
2017-11-19T02:04:57.885Z,,,30.3,,,0,
2017-11-19T02:05:07.885Z,,,30.3,,,0,
2017-11-19T02:05:17.880Z,,,30.2,,,0,
2017-11-19T02:05:27.880Z,,,30.2,,,0,
2017-11-19T02:05:37.881Z,,,30.2,,45.9,0,
2017-11-19T02:05:47.881Z,,,30.2,,45.9,0,
2017-11-19T02:05:57.881Z,,,30.2,,,0,
2017-11-19T02:06:07.881Z,,,30.1,,,0,
2017-11-19T02:06:17.881Z,,,30.1,,,0,
2017-11-19T02:06:27.880Z,,,30.1,,,0,
2017-11-19T02:06:37.898Z,,,30.1,,,0,
2017-11-19T02:06:47.881Z,,,30.1,,45.8,0,
2017-11-19T02:06:57.881Z,52,1,30.1,0,47.3,0,44
2017-11-19T02:07:07.884Z,,,30.1,,52.3,0,35
2017-11-19T02:07:17.883Z,5,0,30,0,47.9,0,0
2017-11-19T02:07:27.881Z,52,1,30,0,46.4,0,43
2017-11-19T02:07:37.883Z,,,30,,51,0,30
2017-11-19T02:07:47.910Z,,,30,,48.9,0,29
2017-11-19T02:07:57.888Z,,,30,,46.8,0,30
2017-11-19T02:08:07.882Z,,,30,,45.8,0,29
2017-11-19T02:08:17.890Z,,,29.8,,45.1,0,
2017-11-19T02:08:27.891Z,,,29.8,,44.9,0,30
2017-11-19T02:08:37.881Z,,,29.8,,45,0,
2017-11-19T02:08:47.882Z,,,29.8,,45.1,0,
2017-11-19T02:08:57.893Z,,,29.8,,45.4,0,
2017-11-19T02:09:07.883Z,,,29.8,,46,0,29
2017-11-19T02:09:17.897Z,,,29.8,,46.3,0,30
2017-11-19T02:09:27.881Z,,,29.8,,47,0,32
2017-11-19T02:09:37.882Z,,,29.8,,48,0,33
2017-11-19T02:09:47.882Z,,,29.8,,48.4,0,34
2017-11-19T02:09:57.883Z,,,29.8,,49,0,35
2017-11-19T02:10:07.881Z,,,29.7,,49.4,0,36
2017-11-19T02:10:17.881Z,,,29.8,,50,0,
2017-11-19T02:10:27.881Z,,,29.8,,50.1,0,37
2017-11-19T02:10:37.924Z,,,29.8,,50.4,0,
2017-11-19T02:10:47.884Z,,,29.7,,50.7,0,38
2017-11-19T02:10:57.882Z,,,29.7,,51,0,38
2017-11-19T02:11:07.881Z,,,29.8,,51.2,0,
2017-11-19T02:11:17.882Z,,,29.8,,51.4,0,
2017-11-19T02:11:27.881Z,,,29.7,,51.6,0,
2017-11-19T02:11:37.882Z,,,29.7,,52,0,
2017-11-19T02:11:47.882Z,,,29.7,,52.2,0,37
2017-11-19T02:11:57.882Z,,,29.7,,52.4,0,35
2017-11-19T02:12:07.881Z,,,29.7,,52.3,0,32
2017-11-19T02:12:17.882Z,,,29.8,,52.1,0,30
2017-11-19T02:12:27.885Z,,,29.8,,,0,
2017-11-19T02:12:37.881Z,,,29.8,,52.2,0,29
2017-11-19T02:12:47.886Z,,,29.7,,52.6,0,
2017-11-19T02:12:57.882Z,,,29.8,,52.8,0,
2017-11-19T02:13:07.882Z,,,29.8,,53,0,30
2017-11-19T02:13:17.884Z,,,29.8,,53.2,0,29
2017-11-19T02:13:27.884Z,,,29.8,,53.4,0,30
2017-11-19T02:13:37.882Z,,,29.8,,53.6,0,29
2017-11-19T02:13:47.882Z,,,29.8,,53.8,0,
2017-11-19T02:13:57.882Z,,,29.8,,54,0,
2017-11-19T02:14:07.882Z,,,29.8,,54.1,0,
2017-11-19T02:14:17.884Z,,,29.8,,54.4,0,
2017-11-19T02:14:27.885Z,,,29.8,,54.5,0,
2017-11-19T02:14:37.883Z,,,29.8,,54.7,0,30
2017-11-19T02:14:47.884Z,,,29.8,,54.8,0,
2017-11-19T02:14:57.884Z,,,30,,55,0,29
2017-11-19T02:15:07.885Z,,,30,,55.1,0,
2017-11-19T02:15:17.887Z,55,,30,,55.3,0,
2017-11-19T02:15:27.882Z,,,30,,55.4,0,30
2017-11-19T02:15:37.882Z,,,30,,55.5,0,29
2017-11-19T02:15:47.886Z,,,30,,55.7,0,
2017-11-19T02:15:57.884Z,,,30,,56,0,
2017-11-19T02:16:07.883Z,,,30,,56.4,0,
2017-11-19T02:16:17.885Z,,,30.1,,56.7,0,
2017-11-19T02:16:27.882Z,,,30.1,,57,0,29
2017-11-19T02:16:37.885Z,,,30.1,,57.2,0,
2017-11-19T02:16:47.883Z,,,30.1,,57.4,0,
2017-11-19T02:16:57.883Z,,,30.1,,57.8,0,30
2017-11-19T02:17:07.882Z,,,30.1,,58,0,29
2017-11-19T02:17:17.884Z,,,30.1,,58.1,0,
2017-11-19T02:17:27.882Z,,,30.2,,58.3,0,
2017-11-19T02:17:37.883Z,,,30.2,,58.4,0,30
2017-11-19T02:17:47.885Z,,,30.2,,58.6,0,29
2017-11-19T02:17:57.882Z,,,30.2,,58.7,0,
2017-11-19T02:18:07.884Z,,1,30.2,0,58.8,0,0
2017-11-19T02:18:17.886Z,,,30.2,,55.9,0,
2017-11-19T02:18:27.888Z,,,30.3,,53.9,0,
2017-11-19T02:18:37.884Z,,,30.3,,53.3,0,
2017-11-19T02:18:47.885Z,,,30.3,,53.1,0,
2017-11-19T02:18:57.886Z,,,30.3,,53,0,
2017-11-19T02:19:07.882Z,,,30.4,,53.1,0,
2017-11-19T02:19:17.885Z,,,30.4,,53.2,0,
2017-11-19T02:19:27.888Z,,,30.4,,53.1,0,
2017-11-19T02:19:37.883Z,,,30.4,,53.2,0,
2017-11-19T02:19:47.883Z,,,30.4,,,0,
2017-11-19T02:19:57.886Z,,,30.6,,53.1,0,
2017-11-19T02:20:07.886Z,,,30.6,,52.9,0,
2017-11-19T02:20:22.973Z,,,30.6,,52.7,0,
2017-11-19T02:20:27.886Z,,,30.6,,52.4,0,
2017-11-19T02:20:37.883Z,,,30.6,,52.2,0,
2017-11-19T02:20:47.887Z,,,30.6,,51.9,0,
2017-11-19T02:20:57.883Z,,,30.7,,51.7,0,
2017-11-19T02:21:07.887Z,55,1,30.7,0,51.4,0,0
2017-11-19T02:21:17.883Z,,,30.7,,51.1,0,
2017-11-19T02:21:27.885Z,,,30.7,,50.9,0,
2017-11-19T02:21:37.889Z,,,30.7,,50.6,0,
2017-11-19T02:21:47.884Z,,,30.7,,50.4,0,
2017-11-19T02:21:57.884Z,,,30.8,,50.2,0,
2017-11-19T02:22:07.884Z,,,30.8,,50.1,0,
2017-11-19T02:22:17.885Z,,,30.8,,49.9,0,
2017-11-19T02:22:27.884Z,,,30.8,,49.8,0,
2017-11-19T02:22:37.890Z,,,30.8,,49.6,0,
2017-11-19T02:22:47.885Z,,,30.8,,49.4,0,
2017-11-19T02:22:57.884Z,,,30.8,,49.3,0,
2017-11-19T02:23:07.883Z,,,30.9,,49.1,0,
2017-11-19T02:23:17.888Z,,1,30.8,0,50.6,0,43
2017-11-19T02:23:27.888Z,,,30.9,,55,0,32
2017-11-19T02:23:37.888Z,,,30.9,,55.5,0,29
2017-11-19T02:23:47.885Z,,,30.9,,55.6,0,
2017-11-19T02:23:57.884Z,,,30.9,,55.7,0,
2017-11-19T02:24:07.889Z,,,30.9,,,0,
2017-11-19T02:24:17.888Z,,,30.9,,,0,30
2017-11-19T02:24:27.887Z,,,30.9,,,0,29
2017-11-19T02:24:37.884Z,,,31,,55.9,0,30
2017-11-19T02:24:47.884Z,,,31,,56,0,
2017-11-19T02:24:57.887Z,,,31,,,0,29
2017-11-19T02:25:07.884Z,,,31,,56.1,0,
2017-11-19T02:25:17.885Z,,,31,,56.4,0,30
2017-11-19T02:25:27.886Z,,,31,,56.7,0,29
2017-11-19T02:25:37.884Z,,,31,,57,0,29
2017-11-19T02:25:47.884Z,,,31.2,,57.1,0,29
2017-11-19T02:25:57.884Z,,,31.2,,57.4,0,30
2017-11-19T02:26:07.884Z,,,31.2,,58,0,29
2017-11-19T02:26:17.889Z,,,31.2,,58.2,0,30
2017-11-19T02:26:27.884Z,,,31.2,,58.6,0,29
2017-11-19T02:26:37.886Z,,,31.2,,58.8,0,30
2017-11-19T02:26:47.885Z,,1,31.2,0,56.8,0,0
2017-11-19T02:26:57.884Z,,,31.2,,54.9,0,
2017-11-19T02:27:07.884Z,,,31.2,,53.5,0,
2017-11-19T02:27:17.884Z,,,31.3,,52.9,0,
2017-11-19T02:27:27.887Z,,,31.3,,52.7,0,
2017-11-19T02:27:37.884Z,,,31.3,,,0,
2017-11-19T02:27:47.885Z,,,31.3,,52.8,0,
2017-11-19T02:27:57.884Z,,,31.3,,,0,
2017-11-19T02:28:07.888Z,,,31.4,,,0,
2017-11-19T02:28:17.884Z,,,31.4,,,0,
2017-11-19T02:28:27.885Z,,,31.4,,52.9,0,
2017-11-19T02:28:37.885Z,,,31.4,,52.8,0,
2017-11-19T02:28:47.886Z,,,31.4,,52.6,0,
2017-11-19T02:28:57.884Z,,,31.4,,52.3,0,
2017-11-19T02:29:07.889Z,,,31.4,,52.1,0,
2017-11-19T02:29:17.885Z,,,31.5,,51.9,0,
2017-11-19T02:29:27.885Z,,,31.5,,51.8,0,
2017-11-19T02:29:37.886Z,,,31.5,,51.5,0,
2017-11-19T02:29:47.885Z,,,31.5,,51.2,0,
2017-11-19T02:29:57.884Z,,,31.5,,50.9,0,
2017-11-19T02:30:07.884Z,,,31.5,,50.6,0,
2017-11-19T02:30:17.885Z,,,31.5,,50.4,0,
2017-11-19T02:30:27.885Z,,,31.6,,50.2,0,
2017-11-19T02:30:37.885Z,,,31.6,,50.1,0,
2017-11-19T02:30:47.885Z,,,31.6,,49.9,0,
2017-11-19T02:30:57.885Z,,,31.6,,49.8,0,
2017-11-19T02:31:07.884Z,,,31.6,,49.7,0,
2017-11-19T02:31:17.885Z,,,31.6,,49.5,0,
2017-11-19T02:31:27.890Z,,,31.6,,49.4,0,
2017-11-19T02:31:37.890Z,,,31.6,,49.2,0,
2017-11-19T02:31:47.886Z,,,31.6,,49,0,
2017-11-19T02:31:57.885Z,,1,31.6,0,50.2,0,43
2017-11-19T02:32:07.887Z,,,31.6,,55.1,0,32
2017-11-19T02:32:17.885Z,5,0,31.6,0,53.6,0,0
2017-11-19T02:32:27.890Z,55,1,31.8,0,52.1,0,44
2017-11-19T02:32:37.885Z,,,31.8,,57,0,32
2017-11-19T02:32:47.886Z,,,31.8,,56.8,0,30
2017-11-19T02:32:57.885Z,5,0,31.8,0,53.9,0,0
2017-11-19T02:33:07.885Z,,,31.8,,50.9,0,
2017-11-19T02:33:17.888Z,55,1,31.8,0,50.1,0,45
2017-11-19T02:33:27.885Z,5,0,31.8,0,53.4,0,0
2017-11-19T02:33:37.885Z,,,31.8,,49.8,0,
2017-11-19T02:33:47.885Z,,,31.8,,48.9,0,
2017-11-19T02:33:57.885Z,,,31.8,,48.7,0,
2017-11-19T02:34:07.885Z,,,31.8,,48.5,0,
2017-11-19T02:34:17.885Z,,,31.8,,48.4,0,
2017-11-19T02:34:27.885Z,,,31.8,,,0,
2017-11-19T02:34:37.886Z,,,31.8,,48.6,0,
2017-11-19T02:34:47.888Z,,,31.8,,48.7,0,
2017-11-19T02:34:57.885Z,,,31.8,,48.8,0,
2017-11-19T02:35:07.888Z,,,31.9,,,0,
2017-11-19T02:35:17.885Z,,,31.9,,48.9,0,
2017-11-19T02:35:27.887Z,,,31.9,,48.8,0,
2017-11-19T02:35:37.885Z,,,31.9,,,0,
2017-11-19T02:35:47.886Z,,,31.9,,48.6,0,
2017-11-19T02:35:57.886Z,,,31.9,,48.4,0,
2017-11-19T02:36:07.886Z,,,31.9,,48.2,0,
2017-11-19T02:36:17.888Z,,,31.9,,47.9,0,
2017-11-19T02:36:27.885Z,,,31.9,,47.7,0,
2017-11-19T02:36:37.914Z,,,31.9,,,0,
2017-11-19T02:36:47.885Z,,,31.9,,47.6,0,
2017-11-19T02:36:57.890Z,,,31.9,,,0,
2017-11-19T02:37:07.885Z,,,31.9,,47.4,0,
2017-11-19T02:37:17.886Z,,,31.9,,,0,
2017-11-19T02:37:27.886Z,,,31.9,,,0,
2017-11-19T02:37:37.887Z,,,31.9,,47.3,0,
2017-11-19T02:37:47.886Z,,,31.9,,,0,
2017-11-19T02:37:57.891Z,,,31.9,,,0,
2017-11-19T02:38:07.886Z,,,31.9,,47.2,0,
2017-11-19T02:38:17.889Z,,,31.9,,,0,
2017-11-19T02:38:27.890Z,,,31.9,,,0,
2017-11-19T02:38:37.885Z,,,31.9,,,0,
2017-11-19T02:38:47.887Z,,,31.9,,,0,
2017-11-19T02:38:57.886Z,,,31.9,,,0,
2017-11-19T02:39:07.885Z,,,31.9,,,0,
2017-11-19T02:39:17.886Z,,,31.9,,,0,
2017-11-19T02:39:27.886Z,,,31.9,,,0,
2017-11-19T02:39:37.886Z,,,31.9,,,0,
2017-11-19T02:39:48.592Z,,,31.9,,,0,
