Time,PrimT,HwTOutlet,ChActive,HwTSet,ActPow,PrimTSet,HwActive
2018-02-15T10:16:29.818Z,,21.5,,0,,,
2018-02-15T10:16:39.814Z,,21.5,,0,,,
2018-02-15T10:16:49.831Z,,21.5,,0,,,
2018-02-15T10:16:59.915Z,,21.5,,0,,,
2018-02-15T10:17:09.824Z,,21.5,,0,,,
2018-02-15T10:17:19.814Z,,21.5,,0,,,
2018-02-15T10:17:29.839Z,,21.3,,0,,,
2018-02-15T10:17:39.815Z,,21.3,,0,,,
2018-02-15T10:17:49.860Z,,21.3,,0,,,
2018-02-15T10:17:59.904Z,,21.3,,0,,,
2018-02-15T10:18:09.821Z,,21.3,,0,,,
2018-02-15T10:18:19.982Z,,21.3,,0,,,
2018-02-15T10:18:29.995Z,,21.3,,0,,,
2018-02-15T10:18:39.818Z,,21.3,,0,,,
2018-02-15T10:18:49.823Z,,21.3,,0,,,
2018-02-15T10:18:59.907Z,,21.3,,0,,,
2018-02-15T10:19:09.826Z,,21.3,,0,,,
2018-02-15T10:19:20.004Z,,21.3,,0,,,
2018-02-15T10:19:29.843Z,,21.3,,0,,,
2018-02-15T10:19:39.815Z,,21.3,,0,,,
2018-02-15T10:19:49.823Z,,21.3,,0,,,
2018-02-15T10:19:59.906Z,,21.3,,0,,,
2018-02-15T10:20:09.814Z,,21.3,,0,,,
2018-02-15T10:20:19.814Z,,21.2,,0,,,
2018-02-15T10:20:29.915Z,,21.2,,0,,,
2018-02-15T10:20:39.885Z,,21.2,,0,,,
2018-02-15T10:20:49.909Z,,21.2,,0,,,
2018-02-15T10:21:00.017Z,,21.2,,0,,,
2018-02-15T10:21:09.816Z,,21.2,,0,,,
2018-02-15T10:21:19.816Z,,21.2,,0,,,
2018-02-15T10:21:29.865Z,,21.2,,0,,,
2018-02-15T10:21:39.832Z,,21.2,,0,,,
2018-02-15T10:21:54.865Z,,21.2,,0,,,
2018-02-15T10:21:59.899Z,,21.2,,0,,,
2018-02-15T10:22:09.815Z,20.5,21.2,,0,,,
2018-02-15T10:22:19.818Z,20.6,21.2,,0,,,
2018-02-15T10:22:29.815Z,20.5,21.2,,0,,,
2018-02-15T10:22:39.815Z,20.2,21.2,,0,,,
2018-02-15T10:22:49.986Z,,21.1,,0,,,
2018-02-15T10:23:00.086Z,,21.2,,0,,,
2018-02-15T10:23:09.815Z,,21.1,,0,,,
2018-02-15T10:23:19.822Z,,21.1,,0,,,
2018-02-15T10:23:29.853Z,,21.1,,0,,,
2018-02-15T10:23:39.904Z,,21.1,,0,,,
2018-02-15T10:23:49.815Z,,21.1,,0,,,
2018-02-15T10:23:59.906Z,,21.1,,0,,,
2018-02-15T10:24:09.815Z,,21.1,,0,,,
2018-02-15T10:24:19.816Z,,21.1,,0,,,
2018-02-15T10:24:29.815Z,,21.1,,0,,,
2018-02-15T10:24:39.816Z,,21.1,,0,,,
2018-02-15T10:24:49.815Z,,21.1,,0,,,
2018-02-15T10:24:59.915Z,20.1,21.1,,0,,,
2018-02-15T10:25:09.815Z,,21.1,,0,,,
2018-02-15T10:25:19.900Z,,21.1,,0,,,
2018-02-15T10:25:29.851Z,,21.1,,0,,,
2018-02-15T10:25:39.819Z,,21.1,,0,,,
2018-02-15T10:25:49.820Z,,21.1,,0,,,
2018-02-15T10:25:59.905Z,,21.1,,0,,,
2018-02-15T10:26:10.020Z,,21.1,,0,,,
2018-02-15T10:26:19.985Z,,21.1,,0,,,
2018-02-15T10:26:29.828Z,,21.1,,0,,,
2018-02-15T10:26:40.045Z,,21.1,,0,,,
2018-02-15T10:26:50.139Z,,20.9,,0,,,
2018-02-15T10:26:59.921Z,,20.9,,0,,,
2018-02-15T10:27:09.905Z,,20.9,,0,,,
2018-02-15T10:27:19.843Z,,20.9,,0,,,
2018-02-15T10:27:29.828Z,,20.9,,0,,,
2018-02-15T10:27:39.835Z,,20.9,,0,,,
2018-02-15T10:27:49.819Z,,20.9,,0,,,
2018-02-15T10:27:59.912Z,,20.9,,0,,,
2018-02-15T10:28:09.817Z,,20.9,,0,,,
2018-02-15T10:28:19.818Z,,20.9,,0,,,
2018-02-15T10:28:29.842Z,,20.9,,0,,,
2018-02-15T10:28:39.851Z,,20.9,,0,,,
2018-02-15T10:28:49.817Z,,20.9,,0,,,
2018-02-15T10:29:00.465Z,,20.9,,0,,,
2018-02-15T10:29:09.825Z,,20.9,,0,,,
2018-02-15T10:29:19.816Z,,20.9,,0,,,
2018-02-15T10:29:29.816Z,,20.9,,0,,,
2018-02-15T10:29:39.817Z,,20.8,,0,,,
2018-02-15T10:29:49.816Z,,20.8,,0,,,
2018-02-15T10:30:00.121Z,,20.8,,0,,,
2018-02-15T10:30:09.980Z,,20.9,,0,,,
2018-02-15T10:30:19.819Z,,20.8,,0,,,
2018-02-15T10:30:30.040Z,,20.8,,0,,,
2018-02-15T10:30:39.821Z,,20.8,,0,,,
2018-02-15T10:30:49.821Z,,20.8,,0,,,
2018-02-15T10:30:59.911Z,,20.8,,0,,,
2018-02-15T10:31:09.817Z,,20.8,,0,,,
2018-02-15T10:31:19.840Z,,20.8,,0,,,
2018-02-15T10:31:29.823Z,,20.8,,0,,,
2018-02-15T10:31:40.013Z,,20.8,,0,,,
2018-02-15T10:31:49.833Z,,20.8,,0,,,
2018-02-15T10:31:59.950Z,,20.8,,0,,,
2018-02-15T10:32:09.894Z,20,20.8,,0,,,
2018-02-15T10:32:19.817Z,20.1,20.8,,0,,,
2018-02-15T10:32:29.829Z,19.9,20.8,,0,,,
2018-02-15T10:32:40.066Z,19.7,20.8,,0,,,
2018-02-15T10:32:49.842Z,,20.8,,0,,,
2018-02-15T10:32:59.933Z,,20.8,,0,,,
2018-02-15T10:33:09.843Z,,20.8,,0,,,
2018-02-15T10:33:19.852Z,,20.8,,0,,,
2018-02-15T10:33:29.817Z,,20.8,,0,,,
2018-02-15T10:33:39.820Z,,20.6,,0,,,
2018-02-15T10:33:49.860Z,,20.6,,0,,,
2018-02-15T10:33:59.907Z,,20.6,,0,,,
2018-02-15T10:34:09.847Z,,20.6,,0,,,
2018-02-15T10:34:19.965Z,,20.6,,0,,,
2018-02-15T10:34:29.966Z,,20.6,,0,,,
2018-02-15T10:34:39.819Z,,20.6,,0,,,
2018-02-15T10:34:50.017Z,,20.6,,0,,,
2018-02-15T10:34:59.908Z,19.6,20.6,,0,,,
2018-02-15T10:35:09.818Z,,20.6,,0,,,
2018-02-15T10:35:19.817Z,,20.6,,0,,,
2018-02-15T10:35:29.828Z,,20.6,,0,,,
2018-02-15T10:35:39.820Z,,20.6,,0,,,
2018-02-15T10:35:49.819Z,,20.6,,0,,,
2018-02-15T10:35:59.908Z,,20.6,,0,,,
2018-02-15T10:36:09.824Z,,20.6,,0,,,
2018-02-15T10:36:19.818Z,,20.6,,0,,,
2018-02-15T10:36:29.962Z,,20.6,,0,,,
2018-02-15T10:36:39.835Z,,20.6,,0,,,
2018-02-15T10:36:49.817Z,,20.5,,0,,,
2018-02-15T10:36:59.914Z,,20.5,,0,,,
2018-02-15T10:37:09.817Z,,20.5,,0,,,
2018-02-15T10:37:19.872Z,,20.6,,0,,,
2018-02-15T10:37:29.818Z,,20.5,,0,,,
2018-02-15T10:37:39.831Z,,20.5,,0,,,
2018-02-15T10:37:49.817Z,,20.5,,0,,,
2018-02-15T10:37:59.907Z,,20.5,,0,,,
2018-02-15T10:38:09.820Z,,20.5,,0,,,
2018-02-15T10:38:19.818Z,,20.5,,0,,,
2018-02-15T10:38:29.820Z,19.6,20.5,1,0,0,20,0
2018-02-15T10:38:39.960Z,,20.5,,0,,,
2018-02-15T10:38:49.818Z,,20.5,,0,,,
2018-02-15T10:38:59.907Z,,20.5,,0,,,
2018-02-15T10:39:09.820Z,,20.5,,0,,,
2018-02-15T10:39:19.819Z,,20.5,,0,,,
2018-02-15T10:39:29.853Z,,20.5,,0,,,
2018-02-15T10:39:39.819Z,,20.5,,0,,,
2018-02-15T10:39:49.847Z,,20.5,,0,,,
2018-02-15T10:39:59.907Z,,20.5,,0,,,
2018-02-15T10:40:09.963Z,,20.5,,0,,,
2018-02-15T10:40:19.819Z,,20.4,,0,,,
2018-02-15T10:40:29.827Z,,20.5,,0,,,
2018-02-15T10:40:39.823Z,,20.5,,0,,,
2018-02-15T10:40:49.817Z,,20.5,,0,,,
2018-02-15T10:40:59.973Z,,20.5,,0,,,
2018-02-15T10:41:09.819Z,,20.4,,0,,,
2018-02-15T10:41:19.818Z,,20.4,,0,,,
2018-02-15T10:41:29.836Z,,20.4,,0,,,
2018-02-15T10:41:39.818Z,,20.4,,0,,,
2018-02-15T10:41:49.840Z,,20.4,,0,,,
2018-02-15T10:41:59.913Z,19.7,20.4,,0,,,
2018-02-15T10:42:09.830Z,19.5,20.4,,0,,,
2018-02-15T10:42:19.820Z,19.6,20.4,,0,,,
2018-02-15T10:42:29.818Z,19.5,20.4,,0,,,
2018-02-15T10:42:39.840Z,19.3,20.4,,0,,,
2018-02-15T10:42:49.820Z,19.2,20.4,,0,,,
2018-02-15T10:42:59.916Z,,20.4,,0,,,
2018-02-15T10:43:09.819Z,,20.4,,0,,,
2018-02-15T10:43:19.820Z,19.3,20.4,,0,,,
2018-02-15T10:43:29.824Z,19.2,20.4,,0,,,
2018-02-15T10:43:39.818Z,,20.4,,0,,,
2018-02-15T10:43:49.859Z,,20.4,,0,,,
2018-02-15T10:43:59.915Z,,20.4,,0,,,
2018-02-15T10:44:09.818Z,,20.4,,0,,,
2018-02-15T10:44:19.823Z,,20.4,,0,,,
2018-02-15T10:44:29.880Z,,20.4,,0,,,
2018-02-15T10:44:44.180Z,,20.2,,0,,,
2018-02-15T10:44:53.281Z,,20.2,,0,,,
2018-02-15T10:45:00.359Z,,20.4,,0,,,
2018-02-15T10:45:09.882Z,,20.2,,0,,,
2018-02-15T10:45:19.970Z,,20.2,,0,,,
2018-02-15T10:45:29.890Z,,20.2,,0,,,
2018-02-15T10:45:39.842Z,,20.2,,0,,,
2018-02-15T10:45:49.828Z,,20.2,,0,,,
2018-02-15T10:45:59.914Z,,20.2,,0,,,
2018-02-15T10:46:09.818Z,,20.2,,0,,,
2018-02-15T10:46:19.819Z,,20.2,,0,,,
2018-02-15T10:46:30.262Z,,20.2,,0,,,
2018-02-15T10:46:39.877Z,,20.2,,0,,,
2018-02-15T10:46:49.822Z,,20.2,,0,,,
2018-02-15T10:46:59.909Z,,20.2,,0,,,
2018-02-15T10:47:09.826Z,,20.2,,0,,,
2018-02-15T10:47:19.878Z,,20.2,,0,,,
2018-02-15T10:47:29.845Z,,20.2,,0,,,
2018-02-15T10:47:39.841Z,,20.2,,0,,,
2018-02-15T10:47:49.905Z,,20.2,,0,,,
2018-02-15T10:47:59.932Z,,20.2,,0,,,
2018-02-15T10:48:09.823Z,,20.2,,0,,,
2018-02-15T10:48:19.999Z,,20.2,,0,,,
2018-02-15T10:48:29.821Z,,20.2,,0,,,
2018-02-15T10:48:39.819Z,,20.2,,0,,,
2018-02-15T10:48:49.839Z,,20.1,,0,,,
2018-02-15T10:48:59.952Z,,20.1,,0,,,
2018-02-15T10:49:09.834Z,,20.1,,0,,,
2018-02-15T10:49:19.842Z,,20.1,,0,,,
2018-02-15T10:49:29.820Z,,20.1,,0,,,
2018-02-15T10:49:39.839Z,,20.1,,0,,,
2018-02-15T10:49:49.833Z,,20.1,,0,,,
2018-02-15T10:49:59.924Z,,20.1,,0,,,
2018-02-15T10:50:09.933Z,,20.1,,0,,,
2018-02-15T10:50:19.857Z,,20.1,,0,,,
2018-02-15T10:50:29.863Z,,20.1,,0,,,
2018-02-15T10:50:39.912Z,,20.1,,0,,,
2018-02-15T10:50:49.842Z,,20.1,,0,,,
2018-02-15T10:50:59.923Z,,20.1,,0,,,
2018-02-15T10:51:09.819Z,,20.1,,0,,,
2018-02-15T10:51:19.945Z,,20.1,,0,,,
2018-02-15T10:51:29.826Z,,20.1,,0,,,
2018-02-15T10:51:39.867Z,,20.1,,0,,,
2018-02-15T10:51:49.943Z,,20.1,,0,,,
2018-02-15T10:51:59.956Z,,20.1,,0,,,
2018-02-15T10:52:09.833Z,19.1,20.1,,0,,,
2018-02-15T10:52:19.902Z,,20.1,,0,,,
2018-02-15T10:52:29.829Z,,20.1,,0,,,
2018-02-15T10:52:39.837Z,18.9,20.1,,0,,,
2018-02-15T10:52:49.867Z,18.8,20.1,,0,,,
2018-02-15T10:52:59.910Z,,20.1,,0,,,
2018-02-15T10:53:09.837Z,,20.1,,0,,,
2018-02-15T10:53:19.833Z,,20.1,,0,,,
2018-02-15T10:53:29.832Z,18.9,20.1,,0,,,
2018-02-15T10:53:39.821Z,18.8,20,,0,,,
2018-02-15T10:53:49.875Z,,20,,0,,,
2018-02-15T10:53:59.977Z,,20,,0,,,
2018-02-15T10:54:10.511Z,,20,,0,,,
2018-02-15T10:54:19.864Z,18.9,20,,0,,,
2018-02-15T10:54:31.324Z,,20,,0,,,
2018-02-15T10:54:39.825Z,18.8,20,,0,,,
2018-02-15T10:54:49.823Z,,20,,0,,,
2018-02-15T10:54:59.917Z,,20,,0,,,
2018-02-15T10:55:09.820Z,,20,,0,,,
2018-02-15T10:55:19.854Z,,20,,0,,,
2018-02-15T10:55:29.820Z,,20,,0,,,
2018-02-15T10:55:39.827Z,,20,,0,,,
2018-02-15T10:55:49.820Z,,20,,0,,,
2018-02-15T10:55:59.910Z,,20,,0,,,
2018-02-15T10:56:09.820Z,,20,,0,,,
2018-02-15T10:56:19.820Z,,20,,0,,,
2018-02-15T10:56:29.820Z,,20,,0,,,
2018-02-15T10:56:39.821Z,,20,,0,,,
2018-02-15T10:56:49.820Z,,20,,0,,,
2018-02-15T10:56:59.925Z,,20,,0,,,
2018-02-15T10:57:09.820Z,,20,,0,,,
2018-02-15T10:57:19.826Z,,20,,0,,,
2018-02-15T10:57:30.075Z,,20,,0,,,
2018-02-15T10:57:39.820Z,,20,,0,,,
2018-02-15T10:57:49.822Z,,20,,0,,,
2018-02-15T10:57:59.910Z,,20,,0,,,
2018-02-15T10:58:09.825Z,,20,,0,,,
2018-02-15T10:58:19.820Z,,20,,0,,,
2018-02-15T10:58:29.822Z,,20,,0,,,
2018-02-15T10:58:39.822Z,,20,,0,,,
2018-02-15T10:58:49.824Z,,19.8,,0,,,
2018-02-15T10:58:59.910Z,,19.8,,0,,,
2018-02-15T10:59:09.900Z,,20,,0,,,
2018-02-15T10:59:19.900Z,,19.8,,0,,,
2018-02-15T10:59:29.909Z,,19.8,,0,,,
2018-02-15T10:59:39.879Z,,19.8,,0,,,
2018-02-15T10:59:49.826Z,,19.8,,0,,,
2018-02-15T10:59:59.912Z,,19.8,,0,,,
2018-02-15T11:00:09.855Z,,19.8,,0,,,
2018-02-15T11:00:19.855Z,,19.8,,0,,,
2018-02-15T11:00:29.825Z,,19.8,,0,,,
2018-02-15T11:00:39.823Z,,19.8,,0,,,
2018-02-15T11:00:49.823Z,,19.8,,0,,,
2018-02-15T11:00:59.915Z,,19.8,,0,,,
2018-02-15T11:01:09.910Z,,19.8,,0,,,
2018-02-15T11:01:19.896Z,,19.8,,0,,,
2018-02-15T11:01:29.821Z,,19.8,,0,,,
2018-02-15T11:01:39.826Z,,19.8,,0,,,
2018-02-15T11:01:49.821Z,,19.8,,0,,,
2018-02-15T11:01:59.914Z,,19.8,,0,,,
2018-02-15T11:02:09.926Z,,19.8,,0,,,
2018-02-15T11:02:19.843Z,18.6,19.8,,0,,,
2018-02-15T11:02:29.822Z,18.8,19.8,,0,,,
2018-02-15T11:02:39.825Z,18.6,19.8,,0,,,
2018-02-15T11:02:49.832Z,18.5,19.8,,0,,,
2018-02-15T11:02:59.982Z,,19.8,,0,,,
2018-02-15T11:03:09.843Z,,19.8,,0,,,
2018-02-15T11:03:20.030Z,,19.8,,0,,,
2018-02-15T11:03:29.838Z,,19.8,,0,,,
2018-02-15T11:03:39.864Z,,19.8,,0,,,
2018-02-15T11:03:49.861Z,,19.8,,0,,,
2018-02-15T11:03:59.921Z,,19.7,,0,,,
2018-02-15T11:04:09.838Z,,19.8,,0,,,
2018-02-15T11:04:19.873Z,,19.8,,0,,,
2018-02-15T11:04:29.843Z,,19.7,,0,,,
2018-02-15T11:04:39.834Z,,19.8,,0,,,
2018-02-15T11:04:49.862Z,,19.7,,0,,,
2018-02-15T11:04:59.945Z,,19.7,,0,,,
2018-02-15T11:05:09.852Z,,19.7,,0,,,
2018-02-15T11:05:19.913Z,,19.7,,0,,,
2018-02-15T11:05:29.829Z,,19.7,,0,,,
2018-02-15T11:05:39.845Z,,19.7,,0,,,
2018-02-15T11:05:50.098Z,,19.7,,0,,,
2018-02-15T11:05:59.905Z,,19.7,,0,,,
2018-02-15T11:06:09.853Z,,19.7,,0,,,
2018-02-15T11:06:19.840Z,,19.7,,0,,,
2018-02-15T11:06:29.917Z,,19.7,,0,,,
2018-02-15T11:06:39.877Z,,19.7,,0,,,
2018-02-15T11:06:49.834Z,,19.7,,0,,,
2018-02-15T11:06:59.946Z,,19.7,,0,,,
2018-02-15T11:07:09.890Z,,19.7,,0,,,
2018-02-15T11:07:19.884Z,,19.7,,0,,,
2018-02-15T11:07:29.836Z,,19.7,,0,,,
2018-02-15T11:07:39.824Z,,19.7,,0,,,
2018-02-15T11:07:49.844Z,,19.7,,0,,,
2018-02-15T11:07:59.914Z,,19.7,,0,,,
2018-02-15T11:08:10.011Z,,19.7,,0,,,
2018-02-15T11:08:19.822Z,,19.7,,0,,,
2018-02-15T11:08:29.843Z,,19.7,,0,,,
2018-02-15T11:08:39.837Z,,19.7,,0,,,
2018-02-15T11:08:49.857Z,,19.7,,0,,,
2018-02-15T11:08:59.933Z,,19.7,,0,,,
2018-02-15T11:09:09.835Z,,19.7,,0,,,
2018-02-15T11:09:19.833Z,,19.7,,0,,,
2018-02-15T11:09:29.834Z,,19.7,,0,,,
2018-02-15T11:09:39.830Z,,19.7,,0,,,
2018-02-15T11:09:49.822Z,,19.6,,0,,,
2018-02-15T11:09:59.911Z,,19.7,,0,,,
2018-02-15T11:10:09.823Z,,19.7,,0,,,
2018-02-15T11:10:19.822Z,,19.6,,0,,,
2018-02-15T11:10:29.825Z,,19.7,,0,,,
2018-02-15T11:10:39.830Z,,19.7,,0,,,
2018-02-15T11:10:49.831Z,,19.6,,0,,,
2018-02-15T11:10:59.987Z,,19.6,,0,,,
2018-02-15T11:11:09.845Z,,19.6,,0,,,
2018-02-15T11:11:19.862Z,,19.6,,0,,,
2018-02-15T11:11:29.824Z,,19.6,,0,,,
2018-02-15T11:11:39.823Z,,19.6,,0,,,
2018-02-15T11:11:49.822Z,,19.6,,0,,,
2018-02-15T11:11:59.958Z,,19.6,,0,,,
2018-02-15T11:12:09.830Z,,19.6,,0,,,
2018-02-15T11:12:19.824Z,18.4,19.6,,0,,,
2018-02-15T11:12:29.825Z,,19.6,,0,,,
2018-02-15T11:12:39.870Z,18.2,19.6,,0,,,
2018-02-15T11:12:49.829Z,,19.6,,0,,,
2018-02-15T11:12:59.912Z,,19.6,,0,,,
2018-02-15T11:13:09.828Z,,19.6,,0,,,
2018-02-15T11:13:19.827Z,,19.6,,0,,,
2018-02-15T11:13:29.826Z,,19.6,,0,,,
2018-02-15T11:13:39.822Z,,19.6,,0,,,
2018-02-15T11:13:49.873Z,,19.6,,0,,,
2018-02-15T11:13:59.913Z,,19.6,,0,,,
2018-02-15T11:14:09.824Z,,19.6,,0,,,
2018-02-15T11:14:19.828Z,,19.6,,0,,,
2018-02-15T11:14:29.828Z,,19.6,,0,,,
2018-02-15T11:14:40.350Z,,19.6,,0,,,
2018-02-15T11:14:49.822Z,,19.6,,0,,,
2018-02-15T11:14:59.905Z,,19.6,,0,,,
2018-02-15T11:15:09.826Z,,19.6,,0,,,
2018-02-15T11:15:19.824Z,,19.6,,0,,,
2018-02-15T11:15:29.825Z,,19.6,,0,,,
2018-02-15T11:15:39.834Z,18.1,19.6,,0,,,
2018-02-15T11:15:49.837Z,18.2,19.6,,0,,,
2018-02-15T11:15:59.918Z,18.2,19.6,,0,,,
2018-02-15T11:16:09.859Z,,19.6,,0,,,
2018-02-15T11:16:19.825Z,,19.6,,0,,,
2018-02-15T11:16:29.823Z,18.1,19.4,,0,,,
2018-02-15T11:16:39.829Z,,19.6,,0,,,
2018-02-15T11:16:49.849Z,18.2,19.6,,0,,,
2018-02-15T11:16:59.913Z,,19.6,,0,,,
2018-02-15T11:17:09.849Z,,19.4,,0,,,
2018-02-15T11:17:20.047Z,,19.4,,0,,,
2018-02-15T11:17:29.824Z,,19.4,,0,,,
2018-02-15T11:17:39.828Z,,19.4,,0,,,
2018-02-15T11:17:49.825Z,,19.4,,0,,,
2018-02-15T11:17:59.913Z,,19.4,,0,,,
2018-02-15T11:18:09.828Z,,19.4,,0,,,
2018-02-15T11:18:19.832Z,,19.4,,0,,,
2018-02-15T11:18:29.823Z,,19.4,,0,,,
2018-02-15T11:18:39.831Z,,19.4,,0,,,
2018-02-15T11:18:49.824Z,,19.4,,0,,,
2018-02-15T11:18:59.913Z,,19.4,,0,,,
2018-02-15T11:19:09.823Z,,19.4,,0,,,
2018-02-15T11:19:19.826Z,,19.4,,0,,,
2018-02-15T11:19:29.834Z,,19.4,,0,,,
2018-02-15T11:19:39.825Z,,19.4,,0,,,
2018-02-15T11:19:49.829Z,,19.4,,0,,,
2018-02-15T11:19:59.914Z,,19.4,,0,,,
2018-02-15T11:20:09.826Z,,19.4,,0,,,
2018-02-15T11:20:19.825Z,,19.4,,0,,,
2018-02-15T11:20:29.827Z,,19.4,,0,,,
2018-02-15T11:20:39.823Z,,19.4,,0,,,
2018-02-15T11:20:49.846Z,,19.4,,0,,,
2018-02-15T11:20:59.923Z,,19.4,,0,,,
2018-02-15T11:21:09.866Z,,19.4,,0,,,
2018-02-15T11:21:19.823Z,,19.4,,0,,,
2018-02-15T11:21:29.823Z,,19.4,,0,,,
2018-02-15T11:21:39.823Z,,19.4,,0,,,
2018-02-15T11:21:49.827Z,,19.4,,0,,,
2018-02-15T11:21:59.914Z,,19.4,,0,,,
2018-02-15T11:22:09.837Z,,19.4,,0,,,
2018-02-15T11:22:19.823Z,18.1,19.4,,0,,,
2018-02-15T11:22:29.824Z,,19.4,,0,,,
2018-02-15T11:22:39.873Z,,19.4,,0,,,
2018-02-15T11:22:49.834Z,18,19.3,,0,,,
2018-02-15T11:23:00.129Z,,19.4,,0,,,
2018-02-15T11:23:09.823Z,,19.4,,0,,,
2018-02-15T11:23:19.840Z,,19.3,,0,,,
2018-02-15T11:23:29.831Z,,19.3,,0,,,
2018-02-15T11:23:39.854Z,,19.4,,0,,,
2018-02-15T11:23:49.851Z,,19.3,,0,,,
2018-02-15T11:24:04.969Z,,19.3,,0,,,
2018-02-15T11:24:09.824Z,,19.3,,0,,,
2018-02-15T11:24:19.824Z,,19.3,,0,,,
2018-02-15T11:24:30.060Z,,19.3,,0,,,
2018-02-15T11:24:39.824Z,,19.3,,0,,,
2018-02-15T11:24:49.824Z,,19.3,,0,,,
2018-02-15T11:24:59.916Z,,19.3,,0,,,
2018-02-15T11:25:09.824Z,,19.3,,0,,,
2018-02-15T11:25:19.825Z,,19.3,,0,,,
2018-02-15T11:25:29.829Z,,19.3,,0,,,
2018-02-15T11:25:44.925Z,,19.3,,0,,,
2018-02-15T11:25:49.824Z,,19.3,,0,,,
2018-02-15T11:26:00.113Z,,19.3,,0,,,
2018-02-15T11:26:09.824Z,,19.3,,0,,,
2018-02-15T11:26:19.824Z,,19.3,,0,,,
2018-02-15T11:26:29.850Z,,19.3,,0,,,
2018-02-15T11:26:39.826Z,,19.3,,0,,,
2018-02-15T11:26:49.824Z,,19.3,,0,,,
2018-02-15T11:26:59.915Z,,19.3,,0,,,
2018-02-15T11:27:09.846Z,,19.3,,0,,,
2018-02-15T11:27:19.825Z,,19.3,,0,,,
2018-02-15T11:27:29.834Z,,19.3,,0,,,
2018-02-15T11:27:39.850Z,,19.3,,0,,,
2018-02-15T11:27:49.827Z,,19.3,,0,,,
2018-02-15T11:27:59.914Z,,19.3,,0,,,
2018-02-15T11:28:09.825Z,,19.3,,0,,,
2018-02-15T11:28:19.824Z,,19.3,,0,,,
2018-02-15T11:28:29.826Z,,19.3,,0,,,
2018-02-15T11:28:39.825Z,,19.3,,0,,,
2018-02-15T11:28:49.825Z,,19.3,,0,,,
2018-02-15T11:28:59.916Z,,19.3,,0,,,
2018-02-15T11:29:09.825Z,,19.3,,0,,,
2018-02-15T11:29:19.833Z,,19.3,,0,,,
2018-02-15T11:29:30.020Z,,19.3,,0,,,
2018-02-15T11:29:39.826Z,,19.3,,0,,,
2018-02-15T11:29:49.834Z,,19.3,,0,,,
2018-02-15T11:29:59.917Z,,19.3,,0,,,
2018-02-15T11:30:09.824Z,,19.3,,0,,,
2018-02-15T11:30:19.830Z,,19.3,,0,,,
2018-02-15T11:30:29.853Z,,19.3,,0,,,
2018-02-15T11:30:39.844Z,,19.2,,0,,,
2018-02-15T11:30:49.825Z,,19.2,,0,,,
2018-02-15T11:30:59.915Z,,19.3,,0,,,
2018-02-15T11:31:09.825Z,,19.2,,0,,,
2018-02-15T11:31:19.826Z,,19.2,,0,,,
2018-02-15T11:31:29.824Z,,19.2,,0,,,
2018-02-15T11:31:39.832Z,,19.2,,0,,,
2018-02-15T11:31:49.890Z,,19.2,,0,,,
2018-02-15T11:31:59.918Z,,19.2,,0,,,
2018-02-15T11:32:09.837Z,17.8,19.2,,0,,,
2018-02-15T11:32:19.834Z,18,19.2,,0,,,
2018-02-15T11:32:29.825Z,,19.2,,0,,,
2018-02-15T11:32:40.013Z,17.8,19.2,,0,,,
2018-02-15T11:32:49.830Z,17.7,19.2,,0,,,
2018-02-15T11:32:59.919Z,,19.2,,0,,,
2018-02-15T11:33:10.015Z,,19.2,,0,,,
2018-02-15T11:33:19.875Z,,19.2,,0,,,
2018-02-15T11:33:29.860Z,,19.2,,0,,,
2018-02-15T11:33:40.028Z,,19.2,,0,,,
2018-02-15T11:33:49.825Z,,19.2,,0,,,
2018-02-15T11:33:59.961Z,,19.2,,0,,,
2018-02-15T11:34:09.862Z,,19.2,,0,,,
2018-02-15T11:34:19.828Z,,19.2,,0,,,
2018-02-15T11:34:29.944Z,,19.2,,0,,,
2018-02-15T11:34:39.892Z,,19.2,,0,,,
2018-02-15T11:34:49.826Z,,19.2,,0,,,
2018-02-15T11:34:59.915Z,,19.2,,0,,,
2018-02-15T11:35:09.827Z,,19.2,,0,,,
2018-02-15T11:35:19.825Z,,19.2,,0,,,
2018-02-15T11:35:29.846Z,,19.2,,0,,,
2018-02-15T11:35:39.828Z,,19.2,,0,,,
2018-02-15T11:35:49.825Z,,19.2,,0,,,
2018-02-15T11:35:59.919Z,,19.2,,0,,,
2018-02-15T11:36:09.840Z,,19.2,,0,,,
2018-02-15T11:36:19.827Z,,19.2,,0,,,
2018-02-15T11:36:29.827Z,,19.2,,0,,,
2018-02-15T11:36:39.882Z,,19.2,,0,,,
2018-02-15T11:36:49.826Z,,19.2,,0,,,
2018-02-15T11:36:59.924Z,,19.2,,0,,,
2018-02-15T11:37:09.826Z,,19.2,,0,,,
2018-02-15T11:37:19.826Z,,19.2,,0,,,
2018-02-15T11:37:29.830Z,,19.2,,0,,,
2018-02-15T11:37:39.826Z,,19.2,,0,,,
2018-02-15T11:37:49.826Z,,19.2,,0,,,
2018-02-15T11:37:59.916Z,,19.2,,0,,,
2018-02-15T11:38:09.846Z,,19,,0,,,
2018-02-15T11:38:19.931Z,,19,,0,,,
2018-02-15T11:38:29.905Z,17.7,19,1,0,0,20,0
2018-02-15T11:38:39.895Z,,19,,0,,,
2018-02-15T11:38:49.886Z,,19,,0,,,
2018-02-15T11:38:59.993Z,,19,,0,,,
