Time,PrimTSet,ChActive,HwTSet,PrimT,HwTOutlet,ActPow,HwActive
2017-11-12T11:33:16.367Z,,,0,49.5,32.7,,
2017-11-12T11:33:26.371Z,,,0,49.3,32.7,,
2017-11-12T11:33:36.367Z,,,0,48.9,32.7,,
2017-11-12T11:33:46.371Z,,,0,48.8,32.7,,
2017-11-12T11:33:56.367Z,,,0,48.6,32.7,,
2017-11-12T11:34:06.367Z,,,0,48.4,32.7,,
2017-11-12T11:34:16.367Z,,,0,48.3,32.7,,
2017-11-12T11:34:26.373Z,,,0,48.1,32.7,,
2017-11-12T11:34:36.369Z,,,0,48,32.6,,
2017-11-12T11:34:46.368Z,,,0,47.9,32.6,,
2017-11-12T11:34:56.370Z,,,0,47.8,32.6,,
2017-11-12T11:35:06.368Z,,,0,47.6,32.6,,
2017-11-12T11:35:16.372Z,,,0,47.4,32.6,,
2017-11-12T11:35:26.368Z,,,0,47.2,32.6,,
2017-11-12T11:35:36.367Z,,,0,47,32.6,,
2017-11-12T11:35:46.368Z,,,0,46.9,32.6,,
2017-11-12T11:35:56.368Z,,,0,46.7,32.6,,
2017-11-12T11:36:06.367Z,,,0,46.6,32.6,,
2017-11-12T11:36:16.370Z,,,0,46.4,32.6,,
2017-11-12T11:36:26.367Z,,,0,46.3,32.6,,
2017-11-12T11:36:36.368Z,,,0,46.1,32.6,,
2017-11-12T11:36:46.368Z,,,0,45.9,32.6,,
2017-11-12T11:36:56.368Z,,,0,45.8,32.5,,
2017-11-12T11:37:06.367Z,,,0,45.7,32.5,,
2017-11-12T11:37:16.373Z,,,0,45.5,32.5,,
2017-11-12T11:37:26.367Z,,,0,45.4,32.5,,
2017-11-12T11:37:36.367Z,,,0,45.3,32.5,,
2017-11-12T11:37:46.368Z,,,0,45.1,32.5,,
2017-11-12T11:37:56.372Z,,,0,45,32.5,,
2017-11-12T11:38:06.368Z,,,0,44.9,32.4,,
2017-11-12T11:38:16.368Z,,,0,44.7,32.4,,
2017-11-12T11:38:26.368Z,,,0,44.6,32.4,,
2017-11-12T11:38:36.373Z,,,0,44.5,32.4,,
2017-11-12T11:38:46.370Z,,,0,44.4,32.4,,
2017-11-12T11:38:56.373Z,,,0,44.2,32.4,,
2017-11-12T11:39:06.368Z,,,0,44.1,32.4,,
2017-11-12T11:39:16.370Z,,,0,43.9,32.4,,
2017-11-12T11:39:26.369Z,,,0,43.8,32.3,,
2017-11-12T11:39:36.368Z,,,0,43.7,32.3,,
2017-11-12T11:39:46.369Z,,,0,43.6,32.3,,
2017-11-12T11:39:56.368Z,,,0,43.4,32.3,,
2017-11-12T11:40:06.373Z,,,0,43.3,32.3,,
2017-11-12T11:40:16.369Z,,,0,43.2,32.3,,
2017-11-12T11:40:26.369Z,,,0,43.1,32.3,,
2017-11-12T11:40:36.368Z,,,0,42.9,32.2,,
2017-11-12T11:40:46.369Z,,,0,,32.2,,
2017-11-12T11:40:56.369Z,,,0,42.7,32.2,,
2017-11-12T11:41:06.373Z,,,0,42.6,32.2,,
2017-11-12T11:41:16.373Z,,,0,42.4,32.2,,
2017-11-12T11:41:26.374Z,,,0,42.3,32.2,,
2017-11-12T11:41:36.370Z,,,0,42.2,32.1,,
2017-11-12T11:41:46.373Z,,,0,42.1,32.1,,
2017-11-12T11:41:56.374Z,,,0,41.9,32.1,,
2017-11-12T11:42:06.369Z,,,0,,32.1,,
2017-11-12T11:42:16.370Z,,,0,41.7,32.1,,
2017-11-12T11:42:26.369Z,,,0,41.6,32,,
2017-11-12T11:42:36.368Z,,,0,41.5,32,,
2017-11-12T11:42:46.369Z,,,0,41.4,32,,
2017-11-12T11:42:56.370Z,,,0,41.3,32,,
2017-11-12T11:43:06.370Z,,,0,41.2,32,,
2017-11-12T11:43:16.369Z,,,0,41.1,32,,
2017-11-12T11:43:26.370Z,,,0,41,31.9,,
2017-11-12T11:43:36.371Z,,,0,40.9,31.9,,
2017-11-12T11:43:46.369Z,,,0,40.8,31.9,,
2017-11-12T11:43:56.369Z,,,0,40.7,31.9,,
2017-11-12T11:44:06.372Z,,,0,40.6,31.9,,
2017-11-12T11:44:16.369Z,,,0,40.5,31.9,,
2017-11-12T11:44:26.369Z,,,0,40.4,31.8,,
2017-11-12T11:44:36.371Z,,,0,40.3,31.8,,
2017-11-12T11:44:46.372Z,,,0,40.2,31.8,,
2017-11-12T11:44:56.374Z,,,0,40.1,31.8,,
2017-11-12T11:45:06.423Z,,,0,40,31.8,,
2017-11-12T11:45:16.961Z,,,0,39.9,31.6,,
2017-11-12T11:45:26.926Z,,,0,39.8,31.6,,
2017-11-12T11:45:36.986Z,,,0,39.7,31.6,,
2017-11-12T11:45:46.726Z,,,0,39.6,31.6,,
2017-11-12T11:45:56.369Z,,,0,39.5,31.6,,
2017-11-12T11:46:06.372Z,,,0,39.4,31.6,,
2017-11-12T11:46:16.369Z,,,0,,31.5,,
2017-11-12T11:46:26.372Z,,,0,,31.5,,
2017-11-12T11:46:36.373Z,,,0,,31.5,,
2017-11-12T11:46:46.369Z,,,0,,31.5,,
2017-11-12T11:46:56.372Z,,,0,,31.4,,
2017-11-12T11:47:06.370Z,,,0,,31.4,,
2017-11-12T11:47:16.369Z,,,0,39.3,31.4,,
2017-11-12T11:47:26.374Z,,,0,,31.4,,
2017-11-12T11:47:36.370Z,,,0,,31.3,,
2017-11-12T11:47:46.373Z,,,0,,31.3,,
2017-11-12T11:47:56.369Z,,,0,,31.3,,
2017-11-12T11:48:06.374Z,,,0,39.2,31.3,,
2017-11-12T11:48:16.526Z,,,0,39.3,31.3,,
2017-11-12T11:48:26.374Z,,,0,,31.3,,
2017-11-12T11:48:36.375Z,,,0,39.4,31.2,,
2017-11-12T11:48:46.373Z,,,0,39.5,31.2,,
2017-11-12T11:48:56.370Z,,,0,,31.2,,
2017-11-12T11:49:06.370Z,,,0,39.6,31.2,,
2017-11-12T11:49:16.369Z,,,0,,31,,
2017-11-12T11:49:26.377Z,,,0,39.7,31,,
2017-11-12T11:49:36.370Z,,,0,,31,,
2017-11-12T11:49:46.371Z,,,0,39.8,31,,
2017-11-12T11:49:56.375Z,,,0,,31,,
2017-11-12T11:50:06.370Z,,,0,,30.9,,
2017-11-12T11:50:16.370Z,,,0,39.9,30.9,,
2017-11-12T11:50:26.370Z,,,0,,30.9,,
2017-11-12T11:50:36.371Z,,,0,,30.9,,
2017-11-12T11:50:46.615Z,,,0,40,30.8,,
2017-11-12T11:50:56.376Z,,,0,,30.8,,
2017-11-12T11:51:06.371Z,,,0,,30.8,,
2017-11-12T11:51:16.370Z,,,0,,30.8,,
2017-11-12T11:51:26.375Z,,,0,,30.8,,
2017-11-12T11:51:36.371Z,,,0,40.1,30.7,,
2017-11-12T11:51:46.619Z,,,0,,30.7,,
2017-11-12T11:51:56.371Z,,,0,,30.7,,
2017-11-12T11:52:06.371Z,,,0,,30.7,,
2017-11-12T11:52:16.371Z,,,0,38.9,30.6,,
2017-11-12T11:52:26.371Z,,,0,38.4,30.6,,
2017-11-12T11:52:36.375Z,,,0,38.3,30.6,,
2017-11-12T11:52:46.372Z,,,0,37.9,30.6,,
2017-11-12T11:52:56.372Z,,,0,37.2,30.6,,
2017-11-12T11:53:06.376Z,,,0,36.8,30.4,,
2017-11-12T11:53:21.465Z,,,0,36.6,30.4,,
2017-11-12T11:53:26.372Z,,,0,36.4,30.4,,
2017-11-12T11:53:36.378Z,,,0,36.2,30.4,,
2017-11-12T11:53:46.375Z,,,0,,30.4,,
2017-11-12T11:53:56.371Z,,,0,,30.3,,
2017-11-12T11:54:06.375Z,,,0,,30.3,,
2017-11-12T11:54:16.370Z,,,0,36.3,30.3,,
2017-11-12T11:54:26.371Z,,,0,,30.3,,
2017-11-12T11:54:36.377Z,,,0,36.2,30.2,,
2017-11-12T11:54:46.370Z,,,0,,30.2,,
2017-11-12T11:54:56.371Z,,,0,36.1,30.2,,
2017-11-12T11:55:06.371Z,,,0,35.9,30.2,,
2017-11-12T11:55:16.370Z,,,0,,30.1,,
2017-11-12T11:55:26.372Z,,,0,35.8,30.1,,
2017-11-12T11:55:36.376Z,,,0,35.6,30.1,,
2017-11-12T11:55:46.370Z,,,0,35.5,30.1,,
2017-11-12T11:55:56.371Z,,,0,35.4,30.1,,
2017-11-12T11:56:06.617Z,,,0,35.3,30,,
2017-11-12T11:56:16.373Z,,,0,35.2,30,,
2017-11-12T11:56:26.372Z,,,0,35.2,30,,
2017-11-12T11:56:41.466Z,,,0,35.1,30,,
2017-11-12T11:56:46.371Z,,,0,,30,,
2017-11-12T11:56:56.371Z,,,0,,29.8,,
2017-11-12T11:57:06.374Z,,,0,,29.8,,
2017-11-12T11:57:16.370Z,,,0,,29.8,,
2017-11-12T11:57:26.372Z,,,0,34.9,29.8,,
2017-11-12T11:57:36.379Z,,,0,34.9,29.8,,
2017-11-12T11:57:46.371Z,,,0,,29.7,,
2017-11-12T11:57:56.371Z,,,0,,29.7,,
2017-11-12T11:58:06.371Z,,,0,,29.7,,
2017-11-12T11:58:16.371Z,,,0,,29.7,,
2017-11-12T11:58:26.372Z,,,0,,29.6,,
2017-11-12T11:58:36.371Z,,,0,,29.6,,
2017-11-12T11:58:46.371Z,,,0,,29.6,,
2017-11-12T11:58:56.374Z,,,0,,29.6,,
2017-11-12T11:59:06.375Z,,,0,,29.6,,
2017-11-12T11:59:16.374Z,,,0,35.1,29.6,,
2017-11-12T11:59:26.374Z,,,0,,29.5,,
2017-11-12T11:59:36.371Z,,,0,35.2,29.5,,
2017-11-12T11:59:46.371Z,,,0,35.3,29.5,,
2017-11-12T11:59:56.372Z,,,0,,29.5,,
2017-11-12T12:00:06.371Z,,,0,35.4,29.5,,
2017-11-12T12:00:16.373Z,,,0,,29.3,,
2017-11-12T12:00:26.376Z,,,0,35.5,29.3,,
2017-11-12T12:00:36.371Z,,,0,,29.3,,
2017-11-12T12:00:46.371Z,,,0,35.6,29.3,,
2017-11-12T12:00:56.372Z,,,0,,29.3,,
2017-11-12T12:01:06.371Z,,,0,,29.2,,
2017-11-12T12:01:16.371Z,,,0,35.7,29.2,,
2017-11-12T12:01:26.373Z,,,0,,29.2,,
2017-11-12T12:01:36.373Z,,,0,,29.2,,
2017-11-12T12:01:46.374Z,,,0,35.8,29.2,,
2017-11-12T12:01:56.375Z,,,0,,29.1,,
2017-11-12T12:02:06.372Z,,,0,,29.1,,
2017-11-12T12:02:16.372Z,,,0,,29.1,,
2017-11-12T12:02:26.373Z,,,0,,29.1,,
2017-11-12T12:02:36.372Z,,,0,,29,,
2017-11-12T12:02:46.372Z,,,0,34.8,29,,
2017-11-12T12:02:56.373Z,,,0,34.3,29,,
2017-11-12T12:03:06.372Z,,,0,34.2,29,,
2017-11-12T12:03:16.377Z,,,0,33.9,29,,
2017-11-12T12:03:26.372Z,,,0,33.4,29,,
2017-11-12T12:03:36.377Z,,,0,33.1,28.9,,
2017-11-12T12:03:46.372Z,,,0,32.9,28.9,,
2017-11-12T12:03:56.374Z,,,0,32.7,28.9,,
2017-11-12T12:04:06.372Z,,,0,32.6,28.9,,
2017-11-12T12:04:16.372Z,,,0,,28.7,,
2017-11-12T12:04:26.373Z,,,0,,28.7,,
2017-11-12T12:04:36.373Z,,,0,32.7,28.7,,
2017-11-12T12:04:46.375Z,0,0,54,32.6,32.1,,2
2017-11-12T12:04:56.373Z,,,54,36.5,24.9,50,
2017-11-12T12:05:06.372Z,,,54,39.4,37.5,61,
2017-11-12T12:05:16.603Z,,,54,43.1,40.7,76,
2017-11-12T12:05:26.387Z,,,54,48.1,46.2,79,
2017-11-12T12:05:36.377Z,,,54,51.2,49.9,70,
2017-11-12T12:05:46.373Z,,,54,53.2,52.4,63,
2017-11-12T12:05:56.374Z,,,54,54.6,53.6,68,
2017-11-12T12:06:06.373Z,,,54,55.4,54.6,64,
2017-11-12T12:06:16.373Z,,,54,55.5,54.9,53,
2017-11-12T12:06:26.374Z,,,54,55,54.4,55,
2017-11-12T12:06:36.373Z,,,54,54.9,54.2,56,
2017-11-12T12:06:46.375Z,,,54,,54.3,52,
2017-11-12T12:06:56.378Z,,,54,54.8,54.4,49,
2017-11-12T12:07:06.375Z,,,54,54.5,54.2,51,
2017-11-12T12:07:16.372Z,,,54,54.4,54,52,
2017-11-12T12:07:26.374Z,,,54,54.1,53.8,,
2017-11-12T12:07:36.372Z,,,54,,53.8,51,
2017-11-12T12:07:46.376Z,,,54,,53.8,,
2017-11-12T12:07:56.373Z,,,54,,53.7,54,
2017-11-12T12:08:06.379Z,,,54,,53.8,52,
2017-11-12T12:08:16.377Z,,,54,54.3,53.9,51,
2017-11-12T12:08:26.374Z,,,54,,53.9,,
2017-11-12T12:08:36.373Z,,,54,54.4,54.1,,
2017-11-12T12:08:46.373Z,,,54,,54,53,
2017-11-12T12:08:56.375Z,,,54,54.5,54.1,52,
2017-11-12T12:09:06.373Z,,,54,,54.1,51,
2017-11-12T12:09:16.373Z,,,54,,54.1,52,
2017-11-12T12:09:26.374Z,,,54,,54.1,51,
2017-11-12T12:09:36.377Z,,,54,54.4,54.1,52,
2017-11-12T12:09:46.378Z,,,54,,54,53,
2017-11-12T12:09:56.377Z,,0,0,53.1,53.8,0,2
2017-11-12T12:10:06.385Z,,0,54,50,47.2,92,2
2017-11-12T12:10:16.373Z,,,54,52,47.7,84,
2017-11-12T12:10:26.380Z,,,54,53.4,49.8,89,
2017-11-12T12:10:36.375Z,,,54,55,51,88,
2017-11-12T12:10:46.373Z,,,54,56,51.7,88,
2017-11-12T12:10:56.378Z,0,0,54,56.2,52.3,84,2
2017-11-12T12:11:06.379Z,,,54,56.3,52.6,85,
2017-11-12T12:11:16.373Z,,,54,56.6,52.7,90,
2017-11-12T12:11:26.378Z,,,54,56.8,54,77,
2017-11-12T12:11:36.374Z,,,54,,54,,
2017-11-12T12:11:46.378Z,,,54,,54.1,74,
2017-11-12T12:11:56.379Z,,,54,,54.2,73,
2017-11-12T12:12:06.373Z,,,54,56.6,54.1,,
2017-11-12T12:12:16.374Z,,,54,56.4,54,,
2017-11-12T12:12:26.374Z,,,54,56.3,53.8,74,
2017-11-12T12:12:36.374Z,,,54,,53.7,,
2017-11-12T12:12:46.375Z,,,54,56.4,53.9,75,
2017-11-12T12:12:56.378Z,,,54,56.5,53.9,,
2017-11-12T12:13:06.374Z,,,54,,53.9,77,
2017-11-12T12:13:16.374Z,,,54,56.6,53.9,,
2017-11-12T12:13:26.376Z,,,54,56.7,54,76,
2017-11-12T12:13:36.374Z,,,54,,54.1,,
2017-11-12T12:13:46.376Z,,,54,,54.1,,
2017-11-12T12:13:56.377Z,,,54,,54,77,
2017-11-12T12:14:06.375Z,,,54,,54.2,75,
2017-11-12T12:14:16.376Z,,,54,,54,76,
2017-11-12T12:14:26.376Z,,,54,,54,77,
2017-11-12T12:14:36.377Z,,,54,,54,,
2017-11-12T12:14:46.375Z,,,54,,54,75,
2017-11-12T12:14:56.374Z,,,54,,54,77,
2017-11-12T12:15:06.376Z,,,54,56.6,54.1,74,
2017-11-12T12:15:16.374Z,,,54,56.5,54,75,
2017-11-12T12:15:26.377Z,,,54,,54.1,72,
2017-11-12T12:15:36.375Z,,,54,56.4,54,74,
2017-11-12T12:15:46.375Z,,,54,56.3,53.9,,
2017-11-12T12:15:56.379Z,,,54,,53.8,76,
2017-11-12T12:16:06.532Z,,0,0,55.6,53.8,0,0
2017-11-12T12:16:16.380Z,,,0,54.9,53.4,,
2017-11-12T12:16:26.375Z,,,0,54.8,53.1,,
2017-11-12T12:16:36.377Z,,,0,,52.9,,
2017-11-12T12:16:46.378Z,,,0,54.7,52.5,,
2017-11-12T12:16:56.380Z,,,0,54.6,52.3,,
2017-11-12T12:17:06.381Z,20,1,0,,52.1,,0
2017-11-12T12:17:16.379Z,,,0,54.8,51.8,,
2017-11-12T12:17:26.394Z,,,0,45.3,51.6,,
2017-11-12T12:17:36.375Z,,,0,38.7,51.3,,
2017-11-12T12:17:46.376Z,,,0,35.7,51.1,,
2017-11-12T12:17:56.376Z,,,0,33.7,50.9,,
2017-11-12T12:18:06.375Z,,,0,32.5,50.7,,
2017-11-12T12:18:16.375Z,,,0,32,50.4,,
2017-11-12T12:18:26.377Z,,,0,32.1,50.2,,
2017-11-12T12:18:36.374Z,,,0,,49.8,,
2017-11-12T12:18:46.379Z,,,0,31.9,49.3,,
2017-11-12T12:18:56.381Z,,,0,32,48.8,,
2017-11-12T12:19:06.378Z,,,0,32.3,48.4,,
2017-11-12T12:19:16.573Z,,,0,32.5,47.9,,
2017-11-12T12:19:26.376Z,,,0,,47.4,,
2017-11-12T12:19:36.379Z,,,0,,47,,
2017-11-12T12:19:46.379Z,,,0,32.7,46.5,,
2017-11-12T12:19:56.375Z,,,0,33.1,46.1,,
2017-11-12T12:20:06.380Z,,,0,33.2,45.7,,
2017-11-12T12:20:16.376Z,,,0,32.9,45.3,,
2017-11-12T12:20:26.375Z,,,0,32.6,44.9,,
2017-11-12T12:20:36.375Z,,,0,32.3,44.6,,
2017-11-12T12:20:46.380Z,,,0,32,44.1,,
2017-11-12T12:20:56.380Z,,,0,31.9,43.8,,
2017-11-12T12:21:06.375Z,,,0,31.8,43.5,,
2017-11-12T12:21:16.870Z,,,0,31.7,43.2,,
2017-11-12T12:21:26.383Z,,,0,31.6,42.9,,
2017-11-12T12:21:36.375Z,,,0,,42.6,,
2017-11-12T12:21:46.378Z,,,0,,42.3,,
2017-11-12T12:21:56.382Z,,,0,,42.1,,
2017-11-12T12:22:06.376Z,,,0,,41.8,,
2017-11-12T12:22:16.381Z,,,0,31.7,41.6,,
2017-11-12T12:22:26.376Z,,,0,,41.3,,
2017-11-12T12:22:36.380Z,,,0,,41.1,,
2017-11-12T12:22:46.375Z,,,0,,40.7,,
2017-11-12T12:22:56.375Z,,,0,,40.5,,
2017-11-12T12:23:06.376Z,,,0,31.9,40.3,,
2017-11-12T12:23:16.383Z,,,0,32.3,40.1,,
2017-11-12T12:23:26.376Z,,,0,33.1,39.9,,
2017-11-12T12:23:36.375Z,,,0,33.5,39.8,,
2017-11-12T12:23:46.381Z,,,0,34,39.6,,
2017-11-12T12:23:56.516Z,,,0,34.4,39.4,,
2017-11-12T12:24:06.379Z,,,0,35.1,39.3,,
2017-11-12T12:24:16.381Z,,,0,35.3,39.1,,
2017-11-12T12:24:26.376Z,,,0,35.8,38.9,,
2017-11-12T12:24:36.379Z,,,0,36.1,38.7,,
2017-11-12T12:24:46.376Z,,,0,36.4,38.5,,
2017-11-12T12:24:56.376Z,,,0,36.7,38.4,,
2017-11-12T12:25:06.384Z,,,0,36.9,38.3,,
2017-11-12T12:25:16.381Z,,,0,37.2,38.1,,
2017-11-12T12:25:26.376Z,,,0,37.4,38,,
2017-11-12T12:25:36.380Z,,,0,,37.8,,
2017-11-12T12:25:46.381Z,,,0,37.5,37.7,,
2017-11-12T12:25:56.384Z,,,0,37.6,37.6,,
2017-11-12T12:26:06.377Z,,,0,,37.4,,
2017-11-12T12:26:16.379Z,,,0,,37.3,,
2017-11-12T12:26:26.376Z,,,0,,37.2,,
2017-11-12T12:26:36.378Z,,,0,,37.1,,
2017-11-12T12:26:46.378Z,,,0,,36.9,,
2017-11-12T12:26:56.376Z,,,0,,36.7,,
2017-11-12T12:27:06.379Z,,,0,37.5,36.6,,
2017-11-12T12:27:16.377Z,,,0,37.4,36.5,,
2017-11-12T12:27:26.377Z,,,0,,36.4,,
2017-11-12T12:27:36.376Z,,,0,37.3,36.3,,
2017-11-12T12:27:46.377Z,,,0,31.9,36.2,,
2017-11-12T12:27:56.377Z,,,0,31.2,36.1,,
2017-11-12T12:28:06.383Z,,,0,30.9,36,,
2017-11-12T12:28:16.377Z,,,0,30.6,35.9,,
2017-11-12T12:28:26.385Z,,,0,30.3,35.8,,
2017-11-12T12:28:36.379Z,,,0,30.2,35.7,,
2017-11-12T12:28:46.377Z,,,0,30.1,35.6,,
2017-11-12T12:28:56.376Z,,,0,29.9,35.5,,
2017-11-12T12:29:06.376Z,,,0,,35.4,,
2017-11-12T12:29:16.377Z,,,0,29.8,35.3,,
2017-11-12T12:29:26.380Z,,,0,,35.2,,
2017-11-12T12:29:36.379Z,,,0,,35.1,,
2017-11-12T12:29:46.376Z,,,0,,34.9,,
2017-11-12T12:29:56.376Z,,,0,29.6,34.8,,
2017-11-12T12:30:06.377Z,,,0,,34.7,,
2017-11-12T12:30:16.377Z,,,0,,34.6,,
2017-11-12T12:30:26.377Z,,,0,29.5,34.5,,
2017-11-12T12:30:36.377Z,,,0,29.4,34.4,,
2017-11-12T12:30:46.377Z,,,0,,34.3,,
2017-11-12T12:30:56.382Z,,,0,29.3,34.2,,
2017-11-12T12:31:06.379Z,,,0,29.2,34.2,,
2017-11-12T12:31:16.377Z,,,0,29,34.1,,
2017-11-12T12:31:26.377Z,,,0,,34,,
2017-11-12T12:31:36.378Z,,,0,28.9,33.9,,
2017-11-12T12:31:46.388Z,0,0,54,30.8,22.2,82,2
2017-11-12T12:31:56.378Z,,,54,36.3,33.2,79,
2017-11-12T12:32:06.392Z,,,54,42.1,38,126,
2017-11-12T12:32:16.388Z,,,54,49.1,44.7,124,
2017-11-12T12:32:26.559Z,,,54,55,50.7,104,
2017-11-12T12:32:36.377Z,,,54,57,53.1,99,
2017-11-12T12:32:46.378Z,,,54,58.2,54.4,98,
2017-11-12T12:32:56.382Z,,0,0,57.3,55,0,0
2017-11-12T12:33:06.378Z,,0,54,52.1,48.4,0,0
2017-11-12T12:33:16.378Z,,,0,49.9,46.5,,
2017-11-12T12:33:26.378Z,,,0,,46.1,,
2017-11-12T12:33:36.378Z,,,0,,46,,
2017-11-12T12:33:46.545Z,,,0,49.8,45.8,,
2017-11-12T12:33:56.386Z,,,0,,45.7,,
2017-11-12T12:34:06.380Z,20,1,0,49.7,45.6,,0
2017-11-12T12:34:16.498Z,,,0,49.9,45.4,,
2017-11-12T12:34:26.378Z,,0,0,43.3,45.3,,2
2017-11-12T12:34:36.391Z,,0,54,42.2,20.9,98,2
2017-11-12T12:34:46.390Z,,,54,44.2,38.8,95,
2017-11-12T12:34:56.382Z,,0,0,46.1,40.9,0,0
2017-11-12T12:35:06.378Z,,,0,,40.7,,
2017-11-12T12:35:16.379Z,,,0,46,40.6,,
2017-11-12T12:35:26.377Z,,,0,,40.4,,
2017-11-12T12:35:36.378Z,,,0,45.9,40.3,,
2017-11-12T12:35:46.378Z,,,0,,40.2,,
2017-11-12T12:35:56.378Z,0,0,0,46.6,40.1,,2
2017-11-12T12:36:06.381Z,,0,0,46.4,26.8,0,0
2017-11-12T12:36:16.380Z,,,0,46.8,26.6,,
2017-11-12T12:36:26.378Z,,,0,46.7,26.7,,
2017-11-12T12:36:36.383Z,,,0,46.6,26.8,,
2017-11-12T12:36:46.378Z,,,0,46.5,26.9,,
2017-11-12T12:36:56.381Z,,,0,46.4,27.1,,
2017-11-12T12:37:06.378Z,20,1,0,45.5,27.2,,0
2017-11-12T12:37:16.380Z,,,0,40.9,27.3,,
2017-11-12T12:37:26.397Z,,,0,34.3,27.4,,
2017-11-12T12:37:37.095Z,,,0,31.8,27.4,,
2017-11-12T12:37:46.378Z,,,0,30.4,27.5,,
2017-11-12T12:37:56.384Z,,,0,29.9,27.7,,
2017-11-12T12:38:06.539Z,,,0,30,27.7,,
2017-11-12T12:38:16.389Z,,,0,30.1,27.8,,
2017-11-12T12:38:26.379Z,,,0,,27.8,,
2017-11-12T12:38:36.380Z,,,0,30.2,27.8,,
2017-11-12T12:38:46.378Z,,,0,30.5,27.9,,
2017-11-12T12:38:56.379Z,,,0,30.7,27.9,,
2017-11-12T12:39:06.379Z,,,0,,27.9,,
2017-11-12T12:39:16.378Z,,,0,,27.9,,
2017-11-12T12:39:26.537Z,,,0,31.1,27.9,,
2017-11-12T12:39:36.378Z,,,0,31.3,28,,
2017-11-12T12:39:46.378Z,,,0,31.4,28,,
2017-11-12T12:39:56.378Z,,,0,31.3,28,,
2017-11-12T12:40:06.383Z,,,0,30.9,28,,
2017-11-12T12:40:16.533Z,,,0,30.6,28,,
2017-11-12T12:40:31.483Z,,,0,30.3,28,,
2017-11-12T12:40:36.378Z,,,0,30.2,28,,
2017-11-12T12:40:51.581Z,,,0,30.1,28,,
2017-11-12T12:40:56.379Z,,,0,30,27.9,,
2017-11-12T12:41:06.640Z,,,0,30,27.9,,
2017-11-12T12:41:16.485Z,,,0,,27.9,,
2017-11-12T12:41:26.381Z,,,0,,27.9,,
2017-11-12T12:41:36.384Z,,,0,,27.9,,
2017-11-12T12:41:46.380Z,,,0,,27.9,,
2017-11-12T12:41:56.379Z,,,0,,27.9,,
2017-11-12T12:42:06.379Z,,,0,,27.9,,
2017-11-12T12:42:16.380Z,,,0,,27.9,,
2017-11-12T12:42:26.486Z,,,0,,27.8,,
2017-11-12T12:42:36.378Z,,,0,,27.8,,
2017-11-12T12:42:46.378Z,,,0,,27.8,,
2017-11-12T12:42:56.379Z,,,0,30.2,27.8,,
2017-11-12T12:43:06.623Z,,,0,30.5,27.8,,
2017-11-12T12:43:21.469Z,,,0,30.7,27.8,,
2017-11-12T12:43:26.384Z,,,0,31.1,27.8,,
2017-11-12T12:43:36.384Z,,,0,31.3,27.8,,
2017-11-12T12:43:46.379Z,,,0,31.5,27.7,,
2017-11-12T12:43:56.625Z,,,0,31.7,27.7,,
2017-11-12T12:44:06.380Z,,,0,31.8,27.7,,
2017-11-12T12:44:16.379Z,,,0,32,27.7,,
2017-11-12T12:44:26.382Z,,,0,32.1,27.7,,
2017-11-12T12:44:36.383Z,,,0,32.3,27.7,,
2017-11-12T12:44:46.379Z,,,0,32.4,27.7,,
2017-11-12T12:44:56.379Z,,,0,32.5,27.5,,
2017-11-12T12:45:06.379Z,,,0,32.6,27.5,,
2017-11-12T12:45:16.382Z,,,0,32.7,27.5,,
2017-11-12T12:45:26.386Z,,,0,32.8,27.5,,
2017-11-12T12:45:36.380Z,,,0,32.9,27.5,,
2017-11-12T12:45:46.477Z,,,0,33.1,27.5,,
2017-11-12T12:45:56.379Z,,,0,,27.4,,
2017-11-12T12:46:06.379Z,,,0,33.2,27.4,,
2017-11-12T12:46:16.381Z,,,0,,27.4,,
2017-11-12T12:46:26.380Z,,,0,33.3,27.4,,
2017-11-12T12:46:36.379Z,,,0,,27.4,,
2017-11-12T12:46:46.379Z,,,0,,27.4,,
2017-11-12T12:46:56.624Z,,,0,33.4,27.4,,
2017-11-12T12:47:06.382Z,,,0,,27.3,,
2017-11-12T12:47:16.383Z,,,0,29.9,27.3,,
2017-11-12T12:47:26.381Z,,,0,29.4,27.3,,
2017-11-12T12:47:36.379Z,,,0,29.3,27.3,,
2017-11-12T12:47:46.381Z,,,0,28.9,27.3,,
2017-11-12T12:47:56.381Z,,,0,28.7,27.3,,
2017-11-12T12:48:06.384Z,,,0,28.6,27.3,,
2017-11-12T12:48:21.471Z,,,0,28.4,27.2,,
2017-11-12T12:48:31.403Z,,,0,28.3,27.2,,
2017-11-12T12:48:36.388Z,,,0,,27.2,,
2017-11-12T12:48:46.915Z,,,0,28.2,27.2,,
2017-11-12T12:48:56.380Z,,,0,,27.2,,
2017-11-12T12:49:06.379Z,,,0,,27.1,,
2017-11-12T12:49:16.380Z,,,0,,27.1,,
2017-11-12T12:49:26.386Z,,,0,28.1,27.1,,
2017-11-12T12:49:36.380Z,,,0,,27.1,,
2017-11-12T12:49:46.380Z,,,0,,27.1,,
2017-11-12T12:49:56.381Z,,,0,28,27.1,,
2017-11-12T12:50:06.380Z,,,0,27.8,26.9,,
2017-11-12T12:50:16.380Z,,,0,,26.9,,
2017-11-12T12:50:26.380Z,,,0,27.7,26.9,,
2017-11-12T12:50:36.379Z,,,0,,26.9,,
2017-11-12T12:50:46.390Z,,,0,27.6,26.9,,
