Time,HwTSet,ChActive,HwTOutlet,ActPow,HwActive,PrimT,PrimTSet
2017-12-14T18:27:38.611Z,0,,45,,,60.7,
2017-12-14T18:27:48.701Z,0,,44.8,,,58.8,
2017-12-14T18:27:58.611Z,0,,44.7,,,57.9,
2017-12-14T18:28:08.613Z,0,,44.6,,,57.2,
2017-12-14T18:28:18.616Z,0,,44.4,,,56.9,
2017-12-14T18:28:28.615Z,0,,44.2,,,56.8,
2017-12-14T18:28:38.626Z,0,,44.1,,,,
2017-12-14T18:28:50.418Z,0,,44,,,56.9,
2017-12-14T18:28:58.614Z,0,,43.9,,,57.1,
2017-12-14T18:29:08.611Z,0,,43.8,,,57.3,
2017-12-14T18:29:18.611Z,0,,43.6,,,57.6,
2017-12-14T18:29:28.611Z,0,,43.5,,,57.7,
2017-12-14T18:29:38.611Z,0,,43.4,,,57.6,
2017-12-14T18:29:48.885Z,0,,43.3,,,57.2,
2017-12-14T18:29:58.617Z,0,,43.2,,,56.7,
2017-12-14T18:30:08.630Z,0,,43.1,,,56.1,
2017-12-14T18:30:18.616Z,54,1,43,45,0,56,
2017-12-14T18:30:28.630Z,54,,42.9,31,,62.4,
2017-12-14T18:30:38.612Z,54,,42.8,30,,63.6,
2017-12-14T18:30:48.742Z,54,,42.7,30,,64,
2017-12-14T18:30:58.614Z,54,,42.6,29,,64.5,
2017-12-14T18:31:08.613Z,54,,42.5,,,64.7,
2017-12-14T18:31:18.614Z,54,,42.4,,,64.6,
2017-12-14T18:31:28.614Z,54,,42.3,,,65.1,
2017-12-14T18:31:38.879Z,54,,42.2,30,,65.1,
2017-12-14T18:31:48.804Z,54,,42.1,30,,65.1,
2017-12-14T18:31:58.612Z,54,,42,29,,64.9,
2017-12-14T18:32:08.612Z,54,,41.9,30,,64.8,
2017-12-14T18:32:18.612Z,54,,41.8,29,,64.9,
2017-12-14T18:32:28.613Z,54,,41.7,29,,65.2,
2017-12-14T18:32:38.623Z,54,,41.7,,,65.6,
2017-12-14T18:32:53.734Z,54,1,41.6,0,0,66.1,
2017-12-14T18:32:58.612Z,54,,41.5,,,61.8,
2017-12-14T18:33:08.620Z,54,,41.4,,,59.7,
2017-12-14T18:33:18.613Z,54,,41.3,,,58.7,
2017-12-14T18:33:28.618Z,54,,41.3,,,58.2,
2017-12-14T18:33:38.615Z,54,,41.2,,,58,
2017-12-14T18:33:48.726Z,54,,41.1,,,57.9,
2017-12-14T18:33:58.612Z,54,,40.9,,,,
2017-12-14T18:34:08.613Z,54,,40.9,,,58,
2017-12-14T18:34:18.613Z,54,,40.8,,,58.1,
2017-12-14T18:34:28.615Z,54,,40.7,,,,
2017-12-14T18:34:38.613Z,54,,40.6,,,58.2,
2017-12-14T18:34:48.832Z,54,,40.6,,,58.3,
2017-12-14T18:34:58.620Z,54,,40.5,,,58.2,
2017-12-14T18:35:08.612Z,54,,40.4,,,57.9,
2017-12-14T18:35:18.613Z,54,,40.4,,,57.4,
2017-12-14T18:35:28.612Z,54,,40.3,,,56.8,
2017-12-14T18:35:38.612Z,54,,40.2,,,56.3,
2017-12-14T18:35:48.703Z,54,,40.2,,,55.7,
2017-12-14T18:35:58.624Z,54,1,40.1,38,0,60.4,
2017-12-14T18:36:08.613Z,54,,40.1,29,,63.5,
2017-12-14T18:36:18.613Z,54,,40,30,,64.2,
2017-12-14T18:36:28.613Z,54,,40,29,,64.7,
2017-12-14T18:36:38.613Z,54,,39.9,29,,65.1,
2017-12-14T18:36:48.695Z,54,,39.9,30,,,
2017-12-14T18:36:58.612Z,54,,39.8,,,65.3,
2017-12-14T18:37:08.614Z,54,,39.7,,,65.2,
2017-12-14T18:37:18.613Z,54,,39.7,29,,,
2017-12-14T18:37:28.615Z,54,,39.6,,,65.1,
2017-12-14T18:37:38.614Z,54,,39.6,30,,,
2017-12-14T18:37:48.703Z,54,,39.5,29,,64.9,
2017-12-14T18:37:58.612Z,54,,39.5,,,65.1,
2017-12-14T18:38:08.613Z,54,,39.4,,,65.4,
2017-12-14T18:38:18.613Z,54,,39.4,,,66,
2017-12-14T18:38:28.625Z,54,1,39.3,0,0,63.3,
2017-12-14T18:38:38.613Z,54,,39.3,,,60.5,
2017-12-14T18:38:48.693Z,54,,39.2,,,59.1,
2017-12-14T18:38:58.613Z,54,,39.2,,,58.5,
2017-12-14T18:39:08.613Z,54,,39.1,,,58.3,
2017-12-14T18:39:18.613Z,54,,39.1,,,58.2,
2017-12-14T18:39:28.613Z,54,,38.9,,,,
2017-12-14T18:39:38.613Z,54,,38.9,,,,
2017-12-14T18:39:48.723Z,54,,38.8,,,58.3,
2017-12-14T18:39:58.613Z,54,,38.8,,,,
2017-12-14T18:40:08.613Z,54,,38.7,,,58.4,
2017-12-14T18:40:18.614Z,54,,38.7,,,,
2017-12-14T18:40:28.613Z,54,,38.6,,,58.3,
2017-12-14T18:40:38.615Z,54,,38.6,,,58.1,
2017-12-14T18:40:48.715Z,54,,38.5,,,57.7,
2017-12-14T18:40:58.613Z,54,,38.5,,,56.9,
2017-12-14T18:41:08.613Z,54,,38.4,,,56.5,
2017-12-14T18:41:18.613Z,54,,38.4,,,56.1,
2017-12-14T18:41:28.615Z,54,1,38.3,45,0,56.2,
2017-12-14T18:41:38.613Z,54,,38.3,34,,62.2,
2017-12-14T18:41:48.694Z,54,,38.3,29,,64,
2017-12-14T18:41:58.613Z,54,,38.2,30,,64.7,
2017-12-14T18:42:08.613Z,54,,38.2,29,,64.9,
2017-12-14T18:42:18.614Z,54,,38.1,29,,65.2,
2017-12-14T18:42:28.615Z,54,,38.1,30,,65.4,
2017-12-14T18:42:43.639Z,54,,38.1,29,,65.5,
2017-12-14T18:42:48.694Z,54,,38,,,65.4,
2017-12-14T18:42:58.613Z,54,,38,30,,,
2017-12-14T18:43:08.614Z,54,,37.9,29,,65.3,
2017-12-14T18:43:18.614Z,54,,37.9,30,,65.2,
2017-12-14T18:43:28.614Z,54,,37.9,29,,65.1,
2017-12-14T18:43:38.614Z,54,,37.8,,,65.2,
2017-12-14T18:43:48.694Z,54,,37.8,30,,65.4,
2017-12-14T18:43:58.615Z,54,1,37.7,0,0,66.1,
2017-12-14T18:44:08.614Z,54,,37.7,,,62.5,
2017-12-14T18:44:18.619Z,54,,37.7,,,59.9,
2017-12-14T18:44:28.614Z,54,,37.7,,,58.8,
2017-12-14T18:44:38.614Z,54,,37.6,,,58.4,
2017-12-14T18:44:48.705Z,54,,37.6,,,58.2,
2017-12-14T18:44:58.614Z,54,,37.6,,,58.1,
2017-12-14T18:45:08.615Z,54,,37.5,,,,
2017-12-14T18:45:18.614Z,54,,37.5,,,,
2017-12-14T18:45:28.615Z,54,,37.4,,,58.2,
2017-12-14T18:45:38.615Z,54,,37.4,,,,
2017-12-14T18:45:48.735Z,54,,37.4,,,,
2017-12-14T18:45:58.614Z,54,,37.4,,,,
2017-12-14T18:46:08.615Z,54,,37.3,,,58,
2017-12-14T18:46:18.617Z,54,,37.3,,,57.7,
2017-12-14T18:46:28.615Z,54,,37.2,,,57.1,
2017-12-14T18:46:38.614Z,54,,37.2,,,56.5,
2017-12-14T18:46:48.704Z,54,,37.2,,,55.9,
2017-12-14T18:46:58.615Z,54,1,37.2,39,0,59.3,
2017-12-14T18:47:08.615Z,54,,37.1,30,,63.1,
2017-12-14T18:47:18.615Z,54,,37.1,,,63.6,
2017-12-14T18:47:28.615Z,54,,37.1,29,,64,
2017-12-14T18:47:38.780Z,54,,36.9,30,,64.2,
2017-12-14T18:47:48.694Z,54,,36.9,29,,64.4,
2017-12-14T18:47:58.615Z,54,,36.9,30,,,
2017-12-14T18:48:08.617Z,54,,36.8,,,,
2017-12-14T18:48:18.614Z,54,,36.8,29,,64.2,
2017-12-14T18:48:28.615Z,54,,36.8,30,,64,
2017-12-14T18:48:38.616Z,54,,36.8,29,,63.9,
2017-12-14T18:48:48.704Z,54,,36.7,,,63.8,
2017-12-14T18:48:58.615Z,54,,36.7,,,,
2017-12-14T18:49:08.614Z,54,,36.7,30,,64,
2017-12-14T18:49:18.615Z,54,,36.7,29,,64.5,
2017-12-14T18:49:28.615Z,54,,36.6,,,64.8,
2017-12-14T18:49:38.615Z,54,,36.6,29,,65.2,
2017-12-14T18:49:48.706Z,54,,36.6,30,,65.5,
2017-12-14T18:49:58.615Z,54,,36.6,29,,65.8,
2017-12-14T18:50:08.616Z,54,1,36.6,0,0,65.8,
2017-12-14T18:50:18.615Z,54,,36.5,,,61.2,
2017-12-14T18:50:28.615Z,54,,36.5,,,59.1,
2017-12-14T18:50:38.615Z,54,,36.5,,,57.9,
2017-12-14T18:50:48.715Z,54,,36.5,,,57.2,
2017-12-14T18:50:58.615Z,54,,36.5,,,56.8,
2017-12-14T18:51:08.615Z,54,,36.4,,,56.5,
2017-12-14T18:51:18.615Z,54,,36.4,,,56.4,
2017-12-14T18:51:28.615Z,54,,36.4,,,56.3,
2017-12-14T18:51:38.615Z,54,,36.4,,,56.2,
2017-12-14T18:51:48.705Z,54,,36.4,,,,
2017-12-14T18:51:58.615Z,54,,36.4,,,,
2017-12-14T18:52:08.727Z,54,,36.3,,,56.1,
2017-12-14T18:52:18.616Z,54,1,36.3,44,0,55.7,
2017-12-14T18:52:28.629Z,54,,36.3,34,,61.4,
2017-12-14T18:52:38.615Z,54,,36.3,29,,62.7,
2017-12-14T18:52:48.695Z,54,,36.2,30,,,
2017-12-14T18:52:58.771Z,54,,36.2,29,,62.5,
2017-12-14T18:53:08.616Z,54,,36.2,,,62.4,
2017-12-14T18:53:18.674Z,54,,36.2,30,,62.1,
2017-12-14T18:53:28.616Z,54,,36.2,,,61.9,
2017-12-14T18:53:38.615Z,54,,36.2,,,61.8,
2017-12-14T18:53:48.696Z,54,,36.1,29,,61.6,
2017-12-14T18:53:58.618Z,54,,36.1,30,,61.5,
2017-12-14T18:54:08.616Z,54,,36.1,29,,,
2017-12-14T18:54:18.616Z,54,,36.1,30,,61.8,
2017-12-14T18:54:28.617Z,54,,36,30,,62,
2017-12-14T18:54:38.616Z,54,,36,29,,62.5,
2017-12-14T18:54:48.706Z,54,,36,,,63.1,
2017-12-14T18:54:58.619Z,54,,36,,,63.3,
2017-12-14T18:55:08.616Z,54,,36,,,63.6,
2017-12-14T18:55:18.617Z,54,,36,,,63.9,
2017-12-14T18:55:28.616Z,54,,35.9,,,64,
2017-12-14T18:55:38.615Z,54,,35.9,30,,64.1,
2017-12-14T18:55:48.706Z,54,,35.9,29,,64.2,
2017-12-14T18:55:58.616Z,54,,35.9,,,64.4,
2017-12-14T18:56:08.615Z,54,,35.9,,,64.5,
2017-12-14T18:56:18.616Z,54,,35.9,,,64.6,
2017-12-14T18:56:28.617Z,54,,35.9,,,64.7,
2017-12-14T18:56:38.617Z,54,,35.9,,,64.9,
2017-12-14T18:56:48.717Z,54,,35.8,30,,65.1,
2017-12-14T18:56:58.616Z,54,,35.8,,,65.3,
2017-12-14T18:57:08.616Z,54,,35.8,,,65.5,
2017-12-14T18:57:18.863Z,54,,35.8,29,,65.6,
2017-12-14T18:57:28.618Z,54,,35.8,30,,65.9,
2017-12-14T18:57:38.616Z,54,1,35.8,0,0,62.9,
2017-12-14T18:57:48.696Z,54,,35.8,,,59.8,
2017-12-14T18:57:58.617Z,54,,35.8,,,58.6,
2017-12-14T18:58:08.616Z,54,,35.8,,,57.9,
2017-12-14T18:58:18.618Z,54,,35.8,,,57.4,
2017-12-14T18:58:28.617Z,54,,35.7,,,57.2,
2017-12-14T18:58:38.616Z,54,,35.7,,,57.1,
2017-12-14T18:58:48.706Z,54,,35.7,,,,
2017-12-14T18:58:58.618Z,54,,35.7,,,,
2017-12-14T18:59:08.617Z,54,,35.7,,,57.2,
2017-12-14T18:59:18.625Z,54,,35.7,,,57.3,
2017-12-14T18:59:28.616Z,54,,35.7,,,,
2017-12-14T18:59:38.616Z,54,,35.7,,,57.1,
2017-12-14T18:59:48.700Z,54,,35.7,,,56.7,
2017-12-14T18:59:58.617Z,54,,35.7,,,56.1,
2017-12-14T19:00:08.616Z,54,1,35.6,44,0,56.6,
2017-12-14T19:00:18.617Z,54,,35.6,31,,62.2,
2017-12-14T19:00:28.619Z,54,,35.6,30,,63.1,
2017-12-14T19:00:38.617Z,54,,35.6,29,,63.3,
2017-12-14T19:00:48.726Z,54,,35.6,,,63.5,
2017-12-14T19:00:58.616Z,54,1,35.6,29,0,63.6,62
2017-12-14T19:01:08.616Z,54,,35.6,,,,
2017-12-14T19:01:18.654Z,54,,35.6,,,63.8,
2017-12-14T19:01:28.617Z,54,,35.5,,,,
2017-12-14T19:01:38.616Z,54,,35.5,,,63.6,
2017-12-14T19:01:48.696Z,54,,35.5,30,,,
2017-12-14T19:01:58.623Z,54,,35.5,29,,,
2017-12-14T19:02:08.616Z,54,,35.5,30,,63.8,
2017-12-14T19:02:18.618Z,54,,35.5,29,,64.1,
2017-12-14T19:02:28.617Z,54,,35.5,30,,64.6,
2017-12-14T19:02:38.809Z,54,,35.5,,,65.1,
2017-12-14T19:02:48.698Z,54,,35.5,,,65.4,
2017-12-14T19:02:58.617Z,54,,35.4,29,,65.9,
2017-12-14T19:03:08.618Z,54,1,35.5,0,0,64.4,
2017-12-14T19:03:18.617Z,54,,35.4,,,60.7,
2017-12-14T19:03:28.618Z,54,,35.4,,,58.7,
2017-12-14T19:03:38.622Z,54,,35.4,,,58.1,
2017-12-14T19:03:50.767Z,54,,35.4,,,57.6,
2017-12-14T19:03:58.618Z,54,,35.4,,,57.3,
2017-12-14T19:04:08.625Z,54,,35.4,,,57.2,
2017-12-14T19:04:18.617Z,54,,35.4,,,57.1,
2017-12-14T19:04:28.636Z,54,,35.4,,,57.2,
2017-12-14T19:04:38.617Z,54,,35.4,,,57.3,
2017-12-14T19:04:48.707Z,54,,35.4,,,57.4,
2017-12-14T19:04:58.617Z,54,,35.4,,,57.6,
2017-12-14T19:05:08.617Z,54,,35.3,,,57.4,
2017-12-14T19:05:18.618Z,54,,35.3,,,57.2,
2017-12-14T19:05:28.620Z,54,,35.3,,,56.7,
2017-12-14T19:05:38.617Z,54,,35.3,,,56.2,
2017-12-14T19:05:48.782Z,54,1,35.3,45,0,55.7,
2017-12-14T19:05:58.617Z,54,,35.3,34,,61.5,
2017-12-14T19:06:08.618Z,54,,35.3,30,,63.4,
2017-12-14T19:06:18.617Z,54,,35.3,,,63.8,
2017-12-14T19:06:28.617Z,54,,35.3,,,64.1,
2017-12-14T19:06:38.617Z,54,,35.3,,,64.2,
2017-12-14T19:06:48.699Z,54,,35.3,,,64.5,
2017-12-14T19:06:58.617Z,54,,35.2,29,,,
2017-12-14T19:07:08.618Z,54,,35.2,,,64.6,
2017-12-14T19:07:18.623Z,54,,35.2,,,,
2017-12-14T19:07:28.621Z,54,,35.2,,,64.5,
2017-12-14T19:07:38.617Z,54,,35.2,,,,
2017-12-14T19:07:48.717Z,54,,35.2,30,,64.6,
2017-12-14T19:07:58.620Z,54,,35.2,,,64.8,
2017-12-14T19:08:08.618Z,54,,35.1,29,,65.2,
2017-12-14T19:08:18.618Z,54,,35.1,30,,65.8,
2017-12-14T19:08:28.619Z,54,1,35.1,0,0,64.5,
2017-12-14T19:08:38.618Z,54,,35.1,,,60.7,
2017-12-14T19:08:48.698Z,54,,35.1,,,59.3,
2017-12-14T19:08:58.621Z,54,,35.1,,,58.4,
2017-12-14T19:09:08.617Z,54,,35.1,,,58,
2017-12-14T19:09:18.618Z,54,,35.1,,,57.8,
2017-12-14T19:09:28.623Z,54,,35.1,,,57.7,
2017-12-14T19:09:38.618Z,54,,35.1,,,,
2017-12-14T19:09:48.719Z,54,,35.1,,,57.8,
2017-12-14T19:09:58.618Z,54,,35.1,,,,
2017-12-14T19:10:08.625Z,54,,35.1,,,57.9,
2017-12-14T19:10:18.618Z,54,,35.1,,,58,
2017-12-14T19:10:28.618Z,54,,35.1,,,,
2017-12-14T19:10:38.621Z,54,,35.1,,,57.9,
2017-12-14T19:10:48.718Z,54,,34.9,,,57.4,
2017-12-14T19:10:58.618Z,54,,34.9,,,56.9,
2017-12-14T19:11:08.618Z,54,,34.9,,,56.4,
2017-12-14T19:11:18.619Z,54,,34.9,,,55.9,
2017-12-14T19:11:28.620Z,54,1,34.9,43,0,57.2,
2017-12-14T19:11:38.618Z,54,,34.9,30,,63.4,
2017-12-14T19:11:48.718Z,54,,34.9,29,,64.2,
2017-12-14T19:11:58.619Z,54,,34.9,30,,64.7,
2017-12-14T19:12:08.618Z,54,,34.9,,,65.1,
2017-12-14T19:12:18.618Z,54,,34.9,29,,,
2017-12-14T19:12:28.619Z,54,,34.9,,,65.5,
2017-12-14T19:12:38.618Z,54,,34.8,30,,65.6,
2017-12-14T19:12:48.698Z,54,,34.8,,,65.4,
2017-12-14T19:12:58.619Z,54,,34.8,29,,,
2017-12-14T19:13:08.618Z,54,,34.8,30,,,
2017-12-14T19:13:18.618Z,54,,34.8,29,,,
2017-12-14T19:13:28.618Z,54,,34.8,30,,65.6,
2017-12-14T19:13:38.619Z,54,,34.8,29,,,
2017-12-14T19:13:48.709Z,54,,34.8,0,,66,
2017-12-14T19:13:58.618Z,54,1,34.8,,0,62.4,
2017-12-14T19:14:08.619Z,54,,34.8,,,59.7,
2017-12-14T19:14:18.622Z,54,,34.8,,,58.6,
2017-12-14T19:14:28.619Z,54,,34.8,,,58.1,
2017-12-14T19:14:38.620Z,54,,34.8,,,57.9,
2017-12-14T19:14:48.698Z,54,,34.8,,,,
2017-12-14T19:14:58.619Z,54,,34.8,,,,
2017-12-14T19:15:08.619Z,54,,34.8,,,58,
2017-12-14T19:15:18.635Z,54,,34.8,,,58.1,
2017-12-14T19:15:28.836Z,54,,34.8,,,58.2,
2017-12-14T19:15:38.834Z,54,,34.8,,,58.3,
2017-12-14T19:15:48.718Z,54,,34.8,,,58.4,
2017-12-14T19:15:58.619Z,54,,34.8,,,58.5,
2017-12-14T19:16:08.619Z,54,,34.8,,,58.2,
2017-12-14T19:16:18.619Z,54,,34.8,,,57.9,
2017-12-14T19:16:28.619Z,54,,34.8,,,57.2,
2017-12-14T19:16:38.625Z,54,,34.8,,,56.7,
2017-12-14T19:16:48.709Z,54,,34.8,,,56.2,
2017-12-14T19:16:58.621Z,54,,34.8,,,55.7,
2017-12-14T19:17:08.619Z,54,1,34.7,38,0,60,
2017-12-14T19:17:18.619Z,54,,34.7,29,,64,
2017-12-14T19:17:28.619Z,54,,34.7,30,,64.7,
2017-12-14T19:17:38.619Z,54,,34.7,29,,65.3,
2017-12-14T19:17:48.720Z,54,,34.7,30,,65.6,
2017-12-14T19:17:58.619Z,54,,34.7,29,,66,
2017-12-14T19:18:08.624Z,54,1,34.7,0,0,62.5,
2017-12-14T19:18:18.620Z,54,,34.7,,,59.3,
2017-12-14T19:18:28.620Z,54,,34.7,,,57.6,
2017-12-14T19:18:38.619Z,54,,34.7,,,56.3,
2017-12-14T19:18:48.709Z,54,,34.7,,,55.4,
2017-12-14T19:18:58.619Z,54,,34.7,,,54.9,
2017-12-14T19:19:08.630Z,54,,34.7,,,54.5,
2017-12-14T19:19:18.619Z,54,,34.6,,,,
2017-12-14T19:19:28.620Z,,,,,,54.7,
2017-12-14T19:19:38.624Z,54,,34.6,,,55.1,
2017-12-14T19:19:48.700Z,54,,34.6,,,55.5,
2017-12-14T19:19:58.619Z,54,,34.6,,,56,
2017-12-14T19:20:11.153Z,54,,34.6,,,56.3,
2017-12-14T19:20:18.619Z,54,,34.6,,,56.4,
2017-12-14T19:20:28.619Z,54,,34.6,,,56.1,
2017-12-14T19:20:38.619Z,54,,34.5,,,55.6,
2017-12-14T19:20:48.730Z,54,,34.5,,,55,
2017-12-14T19:20:58.619Z,54,,34.5,,,54.5,
2017-12-14T19:21:08.621Z,54,,34.5,,,53.8,
2017-12-14T19:21:18.620Z,54,,34.5,,,53.3,
2017-12-14T19:21:28.619Z,54,,34.5,,,52.9,
2017-12-14T19:21:38.620Z,54,,34.5,,,52.7,
2017-12-14T19:21:48.709Z,54,,34.5,,,52.4,
2017-12-14T19:21:58.619Z,54,,34.5,,,,
2017-12-14T19:22:08.620Z,54,1,34.4,38,0,57.2,
2017-12-14T19:22:18.625Z,54,,34.4,30,,61.3,
2017-12-14T19:22:28.622Z,54,,34.4,29,,62.1,
2017-12-14T19:22:38.619Z,54,,34.4,,,62.6,
2017-12-14T19:22:48.711Z,54,,34.4,29,,63.2,
2017-12-14T19:22:58.644Z,54,,34.4,,,63.3,
2017-12-14T19:23:08.620Z,54,,34.4,,,,
2017-12-14T19:23:18.620Z,54,,34.4,30,,,
2017-12-14T19:23:28.817Z,,,,30,,63.2,
2017-12-14T19:23:38.620Z,54,,34.4,30,,62.9,
2017-12-14T19:23:48.710Z,54,,34.3,,,62.7,
2017-12-14T19:23:58.623Z,54,,34.3,29,,62.8,
2017-12-14T19:24:08.620Z,54,,34.3,,,62.7,
2017-12-14T19:24:18.620Z,54,,34.3,30,,63.1,
2017-12-14T19:24:28.622Z,54,,34.3,,,63.6,
2017-12-14T19:24:38.620Z,54,,34.3,,,64.5,
2017-12-14T19:24:48.700Z,54,,34.3,,,64.9,
2017-12-14T19:24:58.620Z,54,,34.3,29,,65.5,
2017-12-14T19:25:08.620Z,54,1,34.3,0,0,65.9,
2017-12-14T19:25:18.621Z,54,,34.3,,,62,
2017-12-14T19:25:28.620Z,,,,,,59.4,
2017-12-14T19:25:38.626Z,54,,34.3,,,58.1,
2017-12-14T19:25:48.700Z,54,,34.3,,,57.4,
2017-12-14T19:25:58.621Z,54,,34.3,,,57.1,
2017-12-14T19:26:08.621Z,54,,34.3,,,56.9,
2017-12-14T19:26:18.620Z,54,,34.3,,,56.8,
2017-12-14T19:26:28.620Z,54,,34.3,,,,
2017-12-14T19:26:38.622Z,54,,34.3,,,,
2017-12-14T19:26:48.710Z,54,,34.3,,,56.9,
2017-12-14T19:26:58.621Z,54,,34.3,,,57,
2017-12-14T19:27:08.622Z,54,,34.3,,,57.2,
2017-12-14T19:27:18.621Z,54,,34.3,,,57.3,
2017-12-14T19:27:38.620Z,54,,34.3,,,57,
2017-12-14T19:27:53.834Z,54,,34.2,,,56.5,
2017-12-14T19:27:58.621Z,54,,34.2,,,55.9,
2017-12-14T19:28:08.621Z,54,1,34.2,42,0,57.3,
2017-12-14T19:28:18.622Z,54,,34.2,30,,63.1,
2017-12-14T19:28:28.623Z,,,,29,,64.1,
2017-12-14T19:28:38.620Z,54,,34.2,30,,64.5,
2017-12-14T19:28:48.704Z,54,,34.2,,,65.1,
2017-12-14T19:28:58.621Z,54,,34.2,29,,64.9,
2017-12-14T19:29:08.622Z,54,,34.1,,,65.2,
2017-12-14T19:29:18.623Z,54,,34.2,30,,65.3,
2017-12-14T19:29:28.622Z,54,,34.2,,,,
2017-12-14T19:29:38.622Z,54,,34.2,30,,65.5,
2017-12-14T19:29:48.711Z,54,,34.2,29,,65.4,
2017-12-14T19:29:58.621Z,54,,34.2,,,,
2017-12-14T19:30:08.622Z,54,,34.2,,,65.3,
2017-12-14T19:30:18.622Z,54,,34.2,30,,65.5,
2017-12-14T19:30:28.621Z,54,,34.3,29,,65.9,
2017-12-14T19:30:38.622Z,54,0,26.3,0,2,65.5,0
2017-12-14T19:30:48.702Z,54,0,19.7,,0,63.9,
2017-12-14T19:30:58.625Z,54,0,40.8,,2,57.2,
2017-12-14T19:31:08.635Z,54,0,46.2,0,0,53.4,
2017-12-14T19:31:18.621Z,54,,46.1,,,53,
2017-12-14T19:31:28.807Z,,,,,,52.9,
2017-12-14T19:31:39.109Z,54,,45.8,,,54,
2017-12-14T19:31:48.704Z,54,,45.6,,,55,
2017-12-14T19:31:58.626Z,54,,45.4,,,56,
2017-12-14T19:32:08.621Z,54,1,45.2,45,0,55,62
2017-12-14T19:32:18.624Z,54,,45,32,,60.4,
2017-12-14T19:32:28.622Z,,,,29,,64.2,
2017-12-14T19:32:38.621Z,54,,44.7,30,,65.2,
2017-12-14T19:32:48.701Z,54,1,44.4,0,0,66.2,
2017-12-14T19:32:58.621Z,54,,44.2,,,61.9,
2017-12-14T19:33:08.817Z,54,,44.1,,,59.7,
2017-12-14T19:33:18.622Z,54,,43.9,,,58.4,
2017-12-14T19:33:28.621Z,,,,,,57.8,
2017-12-14T19:33:38.624Z,54,,43.6,,,57.4,
2017-12-14T19:33:48.704Z,54,,43.5,,,,
2017-12-14T19:33:58.622Z,54,,43.3,,,,
2017-12-14T19:34:08.622Z,54,,43.2,,,,
2017-12-14T19:34:18.622Z,54,,43.1,,,57.3,
2017-12-14T19:34:28.622Z,54,,42.9,,,,
2017-12-14T19:34:38.623Z,54,,42.8,,,56.9,
2017-12-14T19:34:48.703Z,54,,42.7,,,56.8,
2017-12-14T19:34:58.622Z,54,,42.5,,,56.9,
2017-12-14T19:35:08.622Z,54,,42.4,,,,
2017-12-14T19:35:18.622Z,54,,42.3,,,56.8,
2017-12-14T19:35:28.625Z,,,,,,56.5,
2017-12-14T19:35:38.622Z,54,,42.1,,,56.1,
2017-12-14T19:35:48.702Z,54,,42,,,55.5,
2017-12-14T19:35:58.623Z,54,,41.8,,,55.1,
2017-12-14T19:36:08.622Z,54,,41.7,,,54.8,
2017-12-14T19:36:18.622Z,54,,41.6,,,54.5,
2017-12-14T19:36:28.622Z,54,,41.5,,,,
2017-12-14T19:36:38.622Z,54,,41.4,,,53.9,
2017-12-14T19:36:48.712Z,54,,41.3,,,53.7,
2017-12-14T19:36:58.622Z,54,,41.3,,,53.5,
2017-12-14T19:37:08.622Z,54,1,41.1,44,0,54,
2017-12-14T19:37:18.624Z,54,,40.9,31,,60.9,
2017-12-14T19:37:28.622Z,,,,29,,63.2,
2017-12-14T19:37:38.622Z,54,,40.8,30,,63.6,
2017-12-14T19:37:48.712Z,54,,40.7,,,62.8,
2017-12-14T19:37:58.622Z,54,,40.6,30,,63.1,
2017-12-14T19:38:08.622Z,54,,40.5,29,,63.3,
2017-12-14T19:38:18.622Z,54,,40.4,29,,63.2,
2017-12-14T19:38:28.624Z,,,,29,,62.8,
2017-12-14T19:38:38.626Z,54,,40.3,30,,62.5,
2017-12-14T19:38:48.702Z,,,,,,62.2,
2017-12-14T19:38:58.790Z,54,,40.2,,,62.4,
2017-12-14T19:39:08.623Z,54,,40.1,29,,,
2017-12-14T19:39:18.622Z,54,,40,,,62.6,
2017-12-14T19:39:28.622Z,,,,,,62.7,
2017-12-14T19:39:38.623Z,54,,39.9,30,,63.2,
2017-12-14T19:39:48.713Z,54,,39.8,29,,63.8,
2017-12-14T19:39:58.627Z,54,,39.8,,,64.4,
2017-12-14T19:40:08.623Z,54,,39.7,30,,64.9,
2017-12-14T19:40:18.623Z,54,,39.7,29,,65.2,
2017-12-14T19:40:28.627Z,54,,39.6,,,65.4,
2017-12-14T19:40:38.623Z,54,,39.6,,,,
2017-12-14T19:40:48.714Z,54,,39.5,,,65.5,
2017-12-14T19:40:58.630Z,54,1,39.5,0,0,65.5,
2017-12-14T19:41:08.622Z,54,,39.5,,,60.8,
2017-12-14T19:41:18.624Z,,,,,,58.4,
2017-12-14T19:41:28.624Z,54,,39.4,,,57.2,
2017-12-14T19:41:38.628Z,54,,39.3,,,56.5,
2017-12-14T19:41:48.642Z,54,,39.3,,,56.1,
2017-12-14T19:41:58.623Z,54,,39.2,,,55.9,
2017-12-14T19:42:08.623Z,54,1,39.2,44,0,56.7,
2017-12-14T19:42:18.623Z,,,,32,,63.2,
2017-12-14T19:42:28.625Z,54,,39.2,29,,64.6,
2017-12-14T19:42:38.806Z,54,,39.1,,,65.2,
2017-12-14T19:42:48.723Z,54,1,38.9,0,0,65.2,
2017-12-14T19:42:58.637Z,54,,38.9,,,60.8,
2017-12-14T19:43:08.624Z,54,,38.8,,,58.5,
