Time,HwTSet,ActPow,PrimT,ChActive,HwActive,HwTOutlet,PrimTSet
2017-11-11T17:52:56.202Z,0,,42.8,,,35.5,
2017-11-11T17:53:06.213Z,0,,42.6,,,35.5,
2017-11-11T17:53:16.203Z,0,,42.4,,,35.4,
2017-11-11T17:53:26.203Z,0,,42.3,,,35.4,
2017-11-11T17:53:36.203Z,0,,42.2,,,35.4,
2017-11-11T17:53:46.212Z,0,,42.1,,,35.3,
2017-11-11T17:53:56.206Z,0,,42,,,35.3,
2017-11-11T17:54:06.209Z,0,,41.9,,,35.2,
2017-11-11T17:54:16.251Z,0,,41.8,,,35.2,
2017-11-11T17:54:26.202Z,0,,41.7,,,35.1,
2017-11-11T17:54:36.203Z,0,,41.5,,,35.1,
2017-11-11T17:54:46.208Z,0,,41.4,,,34.9,
2017-11-11T17:54:56.208Z,0,,41.3,,,34.9,
2017-11-11T17:55:06.203Z,0,,41.2,,,34.8,
2017-11-11T17:55:16.204Z,0,,41,,,34.8,
2017-11-11T17:55:26.202Z,0,,40.9,,,34.8,
2017-11-11T17:55:36.203Z,0,,40.8,,,34.7,
2017-11-11T17:55:46.204Z,0,,40.7,,,34.7,
2017-11-11T17:55:56.202Z,0,,40.6,,,34.7,45
2017-11-11T17:56:11.293Z,0,,40.4,,,34.6,
2017-11-11T17:56:16.209Z,0,,40.3,,,34.6,
2017-11-11T17:56:26.203Z,0,,40.2,,,34.5,
2017-11-11T17:56:36.208Z,0,,40.1,,,34.5,
2017-11-11T17:56:46.203Z,0,,40,,,34.5,
2017-11-11T17:56:56.204Z,0,,39.9,,,34.4,
2017-11-11T17:57:06.368Z,0,,39.8,,,34.4,
2017-11-11T17:57:16.372Z,0,,39.7,,,34.4,
2017-11-11T17:57:26.203Z,0,,39.6,,,34.3,
2017-11-11T17:57:36.368Z,0,,39.5,,,34.3,
2017-11-11T17:57:46.203Z,0,,39.4,,,34.2,
2017-11-11T17:57:56.203Z,0,,39.3,,,34.2,
2017-11-11T17:58:06.207Z,0,,39.2,,,34.2,
2017-11-11T17:58:16.203Z,0,,39.1,,,34.1,
2017-11-11T17:58:26.208Z,0,43,41.1,1,0,34.1,
2017-11-11T17:58:36.208Z,0,31,45,,,34.1,
2017-11-11T17:58:46.204Z,0,29,45.6,,,34.1,
2017-11-11T17:58:56.208Z,0,30,45.8,,,34,
2017-11-11T17:59:06.205Z,0,,,,,34,
2017-11-11T17:59:16.203Z,0,29,45.9,,,34,
2017-11-11T17:59:26.203Z,0,,46,,,33.9,
2017-11-11T17:59:36.204Z,0,30,46.2,,,33.9,
2017-11-11T17:59:46.203Z,0,29,46.4,,,33.9,
2017-11-11T17:59:56.205Z,0,30,46.6,,,33.8,
2017-11-11T18:00:06.204Z,0,,46.8,,,33.8,
2017-11-11T18:00:16.206Z,0,30,47.1,,,33.8,
2017-11-11T18:00:26.204Z,0,,47.4,,,33.8,
2017-11-11T18:00:36.211Z,0,29,47.8,,,33.8,
2017-11-11T18:00:46.206Z,0,29,48.1,,,33.7,
2017-11-11T18:00:56.211Z,0,30,48.4,,,33.7,
2017-11-11T18:01:06.205Z,0,,48.8,,,33.7,
2017-11-11T18:01:16.207Z,0,0,47.7,1,0,33.7,
2017-11-11T18:01:26.371Z,0,,44.9,,,33.6,
2017-11-11T18:01:36.205Z,0,,44.1,,,33.6,
2017-11-11T18:01:46.204Z,0,,43.8,,,33.6,
2017-11-11T18:01:56.362Z,0,,43.7,,,33.6,
2017-11-11T18:02:06.204Z,0,,43.9,,,33.6,
2017-11-11T18:02:16.211Z,0,,44,,,33.6,
2017-11-11T18:02:26.205Z,0,,44.1,,,33.5,
2017-11-11T18:02:36.205Z,0,,,,,33.5,
2017-11-11T18:02:46.204Z,0,,,,,33.5,
2017-11-11T18:02:56.209Z,0,,44,,,33.5,
2017-11-11T18:03:06.218Z,54,29,43.9,0,0,21.7,0
2017-11-11T18:03:16.207Z,0,0,43.2,0,0,20.9,
2017-11-11T18:03:26.210Z,0,,43.4,,,21.1,
2017-11-11T18:03:36.204Z,0,,43.3,,,21.2,
2017-11-11T18:03:46.209Z,0,,,,,21.3,
2017-11-11T18:03:56.204Z,0,,,,,21.6,
2017-11-11T18:04:06.205Z,0,,43.2,1,0,21.7,45
2017-11-11T18:04:16.362Z,0,43,44.3,1,0,21.7,
2017-11-11T18:04:26.206Z,0,0,50.5,1,0,21.9,
2017-11-11T18:04:36.206Z,0,,45.8,,,22,
2017-11-11T18:04:46.205Z,0,,44.4,,,22,
2017-11-11T18:04:56.210Z,0,,43.3,,,22.1,
2017-11-11T18:05:06.205Z,0,,42.8,,,22.2,
2017-11-11T18:05:16.207Z,0,,42.4,,,22.4,
2017-11-11T18:05:26.207Z,0,,42.3,,,22.4,
2017-11-11T18:05:36.205Z,0,,42.2,,,22.5,
2017-11-11T18:05:46.205Z,0,,42.1,,,22.6,
2017-11-11T18:05:56.211Z,0,,42,0,2,23,0
2017-11-11T18:06:06.211Z,54,106,44.7,0,0,20.1,
2017-11-11T18:06:16.217Z,0,0,44.2,0,0,24,
2017-11-11T18:06:26.205Z,0,,43.8,,,24.2,
2017-11-11T18:06:36.208Z,0,,43.7,,,24.2,
2017-11-11T18:06:46.204Z,0,,,,,24.2,
2017-11-11T18:06:56.213Z,0,,,,,24.3,
2017-11-11T18:07:06.205Z,0,,,1,0,24.3,45
2017-11-11T18:07:16.209Z,0,42,46.1,1,0,24.3,
2017-11-11T18:07:26.205Z,0,0,50.7,1,0,24.3,
2017-11-11T18:07:36.205Z,0,,44.8,,,24.3,
2017-11-11T18:07:51.261Z,0,,43.2,,,24.3,
2017-11-11T18:07:56.208Z,0,,41.9,,,24.4,
2017-11-11T18:08:06.205Z,0,,41.5,,,24.4,
2017-11-11T18:08:16.207Z,0,,41.3,,,24.4,
2017-11-11T18:08:26.206Z,0,,41.4,,,24.4,
2017-11-11T18:08:36.208Z,0,,,,,24.4,
2017-11-11T18:08:46.205Z,0,,41.2,,,24.5,
2017-11-11T18:08:56.206Z,0,,41.1,,,24.5,
2017-11-11T18:09:06.208Z,0,,,,,24.5,
2017-11-11T18:09:16.210Z,0,,,,,24.5,
2017-11-11T18:09:26.208Z,0,,40.9,,,24.7,
2017-11-11T18:09:36.207Z,0,0,40.8,1,0,24.7,45
2017-11-11T18:09:46.207Z,0,,40.7,,,24.7,
2017-11-11T18:09:56.206Z,0,,40.8,,,24.8,
2017-11-11T18:10:06.401Z,0,,,,,24.8,
2017-11-11T18:10:16.210Z,0,,40.7,,,24.8,
2017-11-11T18:10:26.209Z,0,,40.5,,,24.8,
2017-11-11T18:10:36.210Z,0,,40.3,,,24.9,
2017-11-11T18:10:46.211Z,0,,40.1,,,24.9,
2017-11-11T18:10:56.211Z,0,,39.9,,,25,
2017-11-11T18:11:06.457Z,0,,39.8,,,25,
2017-11-11T18:11:16.206Z,0,,39.7,,,25,
2017-11-11T18:11:26.209Z,0,,39.6,,,25.1,
2017-11-11T18:11:41.299Z,0,,39.5,,,25.1,
2017-11-11T18:11:46.210Z,0,,39.4,,,25.1,
2017-11-11T18:11:56.208Z,0,,39.3,,,25.1,
2017-11-11T18:12:11.302Z,0,,39.2,,,25.3,
2017-11-11T18:12:16.205Z,0,,39.1,,,25.3,
2017-11-11T18:12:26.206Z,0,44,39.2,1,0,25.3,
2017-11-11T18:12:36.448Z,0,33,45.1,,,25.4,
2017-11-11T18:12:46.207Z,0,30,45.9,,,25.4,
2017-11-11T18:12:56.207Z,0,29,46.1,,,25.4,
2017-11-11T18:13:06.211Z,0,30,46.2,,,25.5,
2017-11-11T18:13:16.207Z,0,29,46.3,,,25.5,
2017-11-11T18:13:26.206Z,0,,,,,25.5,
2017-11-11T18:13:36.206Z,0,30,46.4,,,25.6,
2017-11-11T18:13:46.207Z,0,,46.6,,,25.6,
2017-11-11T18:13:56.207Z,0,29,46.9,,,25.6,
2017-11-11T18:14:06.207Z,0,30,47.1,,,25.7,
2017-11-11T18:14:16.206Z,0,29,47.4,,,25.7,
2017-11-11T18:14:26.207Z,0,,47.8,,,25.7,
2017-11-11T18:14:36.212Z,0,29,48.1,,,25.9,
2017-11-11T18:14:46.207Z,0,,48.4,,,25.9,
2017-11-11T18:14:56.207Z,0,,48.8,,,25.9,
2017-11-11T18:15:06.447Z,0,0,46.9,1,0,25.9,
2017-11-11T18:15:16.206Z,0,,44.7,,,26,
2017-11-11T18:15:26.208Z,0,,43.7,,,26,
2017-11-11T18:15:36.207Z,0,,43.3,,,26,
2017-11-11T18:15:46.206Z,0,,,,,26.1,
2017-11-11T18:15:56.208Z,0,,43.6,,,26.1,
2017-11-11T18:16:06.245Z,0,,43.7,,,26.1,
2017-11-11T18:16:16.206Z,0,,43.8,,,26.2,
2017-11-11T18:16:26.212Z,0,,,,,26.2,
2017-11-11T18:16:36.207Z,0,,,,,26.2,
2017-11-11T18:16:46.208Z,0,,,,,26.3,
2017-11-11T18:17:01.307Z,0,,43.6,,,26.3,
2017-11-11T18:17:06.435Z,0,,43.5,,,26.3,
2017-11-11T18:17:16.207Z,0,,43.4,,,26.5,
2017-11-11T18:17:26.207Z,0,,43.2,,,26.5,
2017-11-11T18:17:36.211Z,0,,43.1,,,26.5,
2017-11-11T18:17:46.208Z,0,,42.9,,,26.6,
2017-11-11T18:17:56.215Z,0,,42.6,,,26.6,
2017-11-11T18:18:06.217Z,0,,42.3,,,26.6,
2017-11-11T18:18:16.206Z,0,,42.1,,,26.7,
2017-11-11T18:18:26.207Z,0,,42,,,26.7,
2017-11-11T18:18:36.207Z,0,,41.9,,,26.7,
2017-11-11T18:18:46.388Z,0,,41.8,,,26.7,
2017-11-11T18:18:56.207Z,0,,41.7,,,26.8,
2017-11-11T18:19:06.207Z,0,,41.6,,,26.8,
2017-11-11T18:19:16.207Z,0,,41.5,,,26.8,
2017-11-11T18:19:26.212Z,0,,41.4,,,26.9,
2017-11-11T18:19:36.207Z,0,,41.3,,,26.9,
2017-11-11T18:19:46.207Z,0,,41.1,,,26.9,
2017-11-11T18:19:56.221Z,54,30,41,0,2,21.6,0
2017-11-11T18:20:06.219Z,54,117,47.3,,,39.6,
2017-11-11T18:20:16.213Z,0,0,49.8,0,0,42.8,
2017-11-11T18:20:26.208Z,0,,49.3,,,42.7,
2017-11-11T18:20:36.218Z,0,,49.2,,,42.5,
2017-11-11T18:20:46.207Z,0,,49.1,,,42.4,
2017-11-11T18:20:56.211Z,0,,,,,42.3,
2017-11-11T18:21:06.208Z,0,,49,,,42.2,
2017-11-11T18:21:16.210Z,0,,,1,0,42,45
2017-11-11T18:21:26.208Z,0,,48.7,,,41.9,
2017-11-11T18:21:36.382Z,0,,44.7,,,41.7,
2017-11-11T18:21:46.428Z,0,,42.7,,,41.6,
2017-11-11T18:21:56.209Z,0,,41.6,,,41.4,
2017-11-11T18:22:06.216Z,0,,40.8,,,41.3,
2017-11-11T18:22:16.222Z,0,0,40.5,0,0,38.1,0
2017-11-11T18:22:26.215Z,0,,41.8,,,37.6,
2017-11-11T18:22:36.209Z,0,,41.6,,,37.5,
2017-11-11T18:22:46.208Z,0,,,,,37.4,
2017-11-11T18:22:56.213Z,0,,41.5,,,37.4,
2017-11-11T18:23:06.377Z,0,,,,,37.4,
2017-11-11T18:23:16.208Z,0,,,1,0,37.4,45
2017-11-11T18:23:26.208Z,0,40,44.2,1,0,37.3,
2017-11-11T18:23:36.208Z,0,30,48.3,,,37.3,
2017-11-11T18:23:46.208Z,0,29,47.8,,,37.3,
2017-11-11T18:23:56.213Z,0,30,47.7,,,37.2,
2017-11-11T18:24:06.208Z,0,,47.3,,,37.2,
2017-11-11T18:24:16.208Z,0,29,47.4,,,37.1,
2017-11-11T18:24:26.208Z,0,,47.7,,,37.1,
2017-11-11T18:24:36.208Z,0,29,48,,,37.1,
2017-11-11T18:24:46.210Z,0,,48.1,,,36.9,
2017-11-11T18:24:56.218Z,0,,48.2,,,36.9,
2017-11-11T18:25:06.209Z,0,30,48.4,,,36.8,
2017-11-11T18:25:16.208Z,0,29,48.8,,,36.8,
2017-11-11T18:25:26.209Z,0,0,46.9,1,0,36.7,
2017-11-11T18:25:36.213Z,0,,44.6,,,36.6,
2017-11-11T18:25:46.208Z,0,,43.3,,,36.6,
2017-11-11T18:25:56.209Z,0,,42.9,,,36.5,
2017-11-11T18:26:06.419Z,0,,43,,,36.5,
2017-11-11T18:26:16.210Z,0,,43.3,,,36.4,
2017-11-11T18:26:26.209Z,0,,43.6,,,36.4,
2017-11-11T18:26:36.208Z,0,,43.8,,,36.3,
2017-11-11T18:26:46.209Z,0,,,,,36.2,
2017-11-11T18:26:56.209Z,0,,,,,36.2,
2017-11-11T18:27:06.210Z,0,,43.7,,,36.1,
2017-11-11T18:27:16.222Z,0,,43.6,,,36.1,
2017-11-11T18:27:26.209Z,0,,43.4,,,36,
2017-11-11T18:27:36.209Z,0,,43.2,,,36,
2017-11-11T18:27:46.210Z,0,,43.1,,,35.9,
2017-11-11T18:27:56.281Z,0,,42.9,,,35.9,
2017-11-11T18:28:06.233Z,0,,42.8,,,35.8,
2017-11-11T18:28:16.209Z,0,,42.4,,,35.8,
2017-11-11T18:28:26.213Z,0,,42.2,,,35.7,
2017-11-11T18:28:36.209Z,0,,42,,,35.7,
2017-11-11T18:28:46.210Z,0,,41.9,,,35.6,
2017-11-11T18:28:56.211Z,0,,41.8,,,35.5,
2017-11-11T18:29:06.229Z,0,,41.7,,,35.5,
2017-11-11T18:29:16.214Z,0,,41.6,,,35.4,
2017-11-11T18:29:26.416Z,0,,41.5,,,35.4,
2017-11-11T18:29:36.211Z,0,,41.4,,,35.3,
2017-11-11T18:29:46.215Z,0,,41.3,,,35.3,
2017-11-11T18:29:56.209Z,0,,41.1,,,35.2,
2017-11-11T18:30:06.214Z,0,,41,,,35.2,
2017-11-11T18:30:16.210Z,54,,40.9,,,35.1,
2017-11-11T18:30:26.213Z,54,,40.8,,,35.1,
2017-11-11T18:30:36.209Z,54,,40.6,,,34.9,
2017-11-11T18:30:46.217Z,54,,40.5,,,34.9,
2017-11-11T18:30:56.210Z,54,,40.4,,,34.8,
2017-11-11T18:31:06.214Z,54,,40.3,,,34.8,
2017-11-11T18:31:16.210Z,54,,40.1,,,34.7,
2017-11-11T18:31:26.416Z,54,,40,,,34.7,
2017-11-11T18:31:36.425Z,54,,39.9,,,34.6,
2017-11-11T18:31:46.213Z,54,,39.8,,,34.6,
2017-11-11T18:31:56.210Z,54,,39.7,,,34.5,
2017-11-11T18:32:06.225Z,54,,39.6,,,34.5,
2017-11-11T18:32:16.363Z,54,,39.5,,,34.4,
2017-11-11T18:32:26.217Z,54,,39.4,,,34.4,
2017-11-11T18:32:36.214Z,54,,39.3,,,34.4,
2017-11-11T18:32:46.214Z,54,,39.2,,,34.3,
2017-11-11T18:32:56.209Z,54,,38.9,,,34.3,
2017-11-11T18:33:06.214Z,54,43,41.1,1,0,34.2,
2017-11-11T18:33:16.214Z,54,31,45.3,,,34.2,
2017-11-11T18:33:26.212Z,54,29,45.9,,,34.1,
2017-11-11T18:33:36.212Z,54,,46.1,,,34.1,
2017-11-11T18:33:46.415Z,54,30,,,,34,
2017-11-11T18:33:56.214Z,54,29,46.2,,,34,
2017-11-11T18:34:06.228Z,54,,,,,34,
2017-11-11T18:34:16.209Z,54,30,46.4,,,33.9,
2017-11-11T18:34:26.211Z,54,,46.6,,,33.9,
2017-11-11T18:34:36.213Z,54,,46.8,,,33.8,
2017-11-11T18:34:46.214Z,54,29,47,,,33.8,
2017-11-11T18:34:56.215Z,54,30,47.3,,,33.8,
2017-11-11T18:35:06.405Z,54,,47.7,,,33.7,
2017-11-11T18:35:16.210Z,54,30,48,,,33.7,
2017-11-11T18:35:26.209Z,54,29,48.2,,,33.7,
2017-11-11T18:35:36.211Z,54,30,48.5,,,33.6,
2017-11-11T18:35:46.211Z,54,29,48.9,,,33.6,
2017-11-11T18:35:56.222Z,54,0,46.6,1,0,33.5,
2017-11-11T18:36:06.214Z,54,,44.8,,,33.6,
2017-11-11T18:36:16.212Z,54,,43.8,,,33.5,
2017-11-11T18:36:26.214Z,54,,43.6,,,33.5,
2017-11-11T18:36:36.210Z,54,,43.7,,,33.4,
2017-11-11T18:36:46.216Z,54,,43.8,,,33.4,
2017-11-11T18:36:56.212Z,54,,44,,,33.4,
2017-11-11T18:37:06.210Z,54,,,,,33.3,
2017-11-11T18:37:16.211Z,54,,,,,33.3,
2017-11-11T18:37:26.210Z,54,,,,,33.3,
2017-11-11T18:37:36.213Z,54,,43.9,,,33.3,
2017-11-11T18:37:46.218Z,54,,43.8,,,33.2,
2017-11-11T18:38:01.315Z,54,,43.6,,,33.2,
2017-11-11T18:38:06.210Z,54,,43.5,,,33.2,
2017-11-11T18:38:16.217Z,54,,43.4,,,33.2,
2017-11-11T18:38:26.211Z,54,,43.3,,,33.1,
2017-11-11T18:38:36.210Z,54,,43,,,33.1,
2017-11-11T18:38:46.212Z,54,,42.8,,,33.1,
2017-11-11T18:38:56.216Z,54,,42.6,,,32.9,
2017-11-11T18:39:06.222Z,54,,42.3,,,32.9,
2017-11-11T18:39:16.211Z,54,,42.2,,,32.9,
2017-11-11T18:39:26.212Z,54,,42.1,,,32.9,
2017-11-11T18:39:36.216Z,54,,41.9,,,32.8,
2017-11-11T18:39:46.211Z,54,,,,,32.8,
2017-11-11T18:39:56.211Z,54,,41.7,,,32.8,
2017-11-11T18:40:06.211Z,54,,41.6,,,32.8,
2017-11-11T18:40:16.215Z,54,,41.5,,,32.7,
2017-11-11T18:40:26.212Z,54,,41.4,,,32.7,
2017-11-11T18:40:36.211Z,54,,41.3,,,32.7,
2017-11-11T18:40:46.212Z,54,,41.2,,,32.7,
2017-11-11T18:40:56.219Z,54,,41.1,,,32.7,
2017-11-11T18:41:06.221Z,54,,40.9,,,32.6,
2017-11-11T18:41:16.211Z,54,,40.8,,,32.6,
2017-11-11T18:41:26.211Z,54,,40.7,,,32.6,
2017-11-11T18:41:36.399Z,54,,40.6,,,32.6,
2017-11-11T18:41:46.211Z,54,,40.4,,,32.5,
2017-11-11T18:41:56.212Z,54,,40.3,,,32.5,
2017-11-11T18:42:06.220Z,54,,40.2,,,32.5,
2017-11-11T18:42:16.211Z,54,,40.1,,,32.5,
2017-11-11T18:42:26.211Z,54,,40,,,32.5,
2017-11-11T18:42:36.211Z,54,,39.9,,,32.4,
2017-11-11T18:42:46.211Z,54,,39.8,,,32.4,
2017-11-11T18:42:56.211Z,54,,39.7,,,32.4,
2017-11-11T18:43:06.220Z,54,,39.6,,,32.4,
2017-11-11T18:43:16.214Z,54,,39.5,,,32.3,
2017-11-11T18:43:26.392Z,54,,39.4,,,32.3,
2017-11-11T18:43:36.211Z,54,,39.2,,,32.3,
2017-11-11T18:43:46.212Z,54,,,,,32.3,
2017-11-11T18:43:56.221Z,54,,38.9,,,32.2,
2017-11-11T18:44:06.227Z,54,41,42.4,1,0,32.2,
2017-11-11T18:44:16.212Z,54,29,45.5,,,32.2,
2017-11-11T18:44:31.372Z,54,,45.9,,,32.2,
2017-11-11T18:44:36.213Z,54,,46.1,,,32.1,
2017-11-11T18:44:46.214Z,54,30,,,,32.1,
2017-11-11T18:44:56.392Z,54,,,,,32.1,
2017-11-11T18:45:06.224Z,54,29,46.2,,,32.1,
2017-11-11T18:45:16.211Z,54,,46.4,,,32.1,
2017-11-11T18:45:26.215Z,54,,46.6,,,32,
2017-11-11T18:45:36.217Z,54,30,46.8,,,32,
2017-11-11T18:45:46.220Z,54,30,47,,,32,
2017-11-11T18:45:56.212Z,54,,47.3,,,32,
2017-11-11T18:46:06.223Z,54,,47.6,,,32,
2017-11-11T18:46:16.212Z,54,29,47.8,,,32,
2017-11-11T18:46:26.212Z,54,29,48,,,31.9,
2017-11-11T18:46:36.214Z,54,,48.3,,,31.9,
2017-11-11T18:46:46.212Z,54,30,48.7,,,31.9,
2017-11-11T18:46:56.215Z,54,0,48.8,1,0,31.9,
2017-11-11T18:47:06.218Z,54,,45.4,,,31.9,
2017-11-11T18:47:16.213Z,54,,44.2,,,31.9,
2017-11-11T18:47:26.212Z,54,,43.8,,,31.9,
2017-11-11T18:47:36.212Z,54,,43.7,,,31.8,
2017-11-11T18:47:46.212Z,54,,43.8,,,31.8,
2017-11-11T18:47:56.215Z,54,,44,,,31.8,
2017-11-11T18:48:06.224Z,54,,,,,31.8,
2017-11-11T18:48:16.212Z,54,,44.1,,,31.8,
2017-11-11T18:48:26.216Z,54,,,,,31.8,
2017-11-11T18:48:36.214Z,54,,44,,,31.8,
2017-11-11T18:48:46.218Z,54,,43.9,,,31.8,
2017-11-11T18:48:56.215Z,54,,43.7,,,31.6,
2017-11-11T18:49:06.217Z,54,,43.6,,,31.6,
2017-11-11T18:49:16.212Z,54,,43.5,,,31.6,
2017-11-11T18:49:26.215Z,54,,43.4,,,31.6,
2017-11-11T18:49:36.336Z,54,,43.2,,,31.6,
2017-11-11T18:49:46.212Z,54,,42.9,,,31.6,
2017-11-11T18:49:56.213Z,54,,42.7,,,31.6,
2017-11-11T18:50:06.219Z,54,,42.4,,,31.6,
2017-11-11T18:50:16.212Z,54,,42.3,,,31.6,
2017-11-11T18:50:26.221Z,54,,42.2,,,31.6,
2017-11-11T18:50:36.224Z,54,,42.1,,,31.5,
2017-11-11T18:50:46.212Z,54,,42,,,31.5,
2017-11-11T18:50:56.214Z,54,,41.9,,,31.5,
2017-11-11T18:51:06.222Z,54,,41.8,,,31.5,
2017-11-11T18:51:16.213Z,54,,41.6,,,31.5,
2017-11-11T18:51:26.214Z,54,,41.5,,,31.5,
2017-11-11T18:51:36.217Z,54,,41.4,,,31.5,
2017-11-11T18:51:46.215Z,54,,41.3,,,31.5,
2017-11-11T18:51:56.218Z,54,,41.2,,,31.4,
2017-11-11T18:52:06.369Z,54,,41,,,31.4,
2017-11-11T18:52:16.212Z,54,,40.9,,,31.4,
2017-11-11T18:52:26.213Z,54,,40.8,,,31.4,
2017-11-11T18:52:36.213Z,54,,40.7,,,31.4,
2017-11-11T18:52:46.260Z,54,,40.5,,,31.4,
2017-11-11T18:52:56.213Z,54,,40.4,,,31.4,
2017-11-11T18:53:06.215Z,54,,40.3,,,31.4,
2017-11-11T18:53:16.219Z,54,,40.2,,,31.3,
2017-11-11T18:53:26.213Z,54,,40.1,,,31.3,
2017-11-11T18:53:36.213Z,54,,40,,,31.3,
2017-11-11T18:53:46.217Z,54,,39.9,,,31.3,
2017-11-11T18:53:56.213Z,54,,39.8,,,31.3,
2017-11-11T18:54:06.224Z,54,,39.7,,,31.3,
2017-11-11T18:54:16.215Z,54,,39.6,,,31.3,
2017-11-11T18:54:26.225Z,54,,39.5,,,31.2,
2017-11-11T18:54:36.214Z,54,,39.4,,,31.2,
2017-11-11T18:54:46.213Z,54,,39.2,,,31.2,
2017-11-11T18:54:56.213Z,54,,,,,31.2,
2017-11-11T18:55:06.255Z,54,,38.9,,,31.2,
2017-11-11T18:55:16.213Z,54,41,42.3,1,0,31,
2017-11-11T18:55:26.214Z,54,29,45.4,,,31,
2017-11-11T18:55:36.214Z,54,30,45.8,,,31,
2017-11-11T18:55:46.230Z,54,,46,,,31,
2017-11-11T18:55:56.486Z,54,29,46.1,,,31,
2017-11-11T18:56:06.225Z,54,30,,,,31,
2017-11-11T18:56:16.213Z,54,29,46.2,,,31,
2017-11-11T18:56:26.216Z,54,30,46.4,,,30.9,
2017-11-11T18:56:36.216Z,54,29,46.6,,,31,
2017-11-11T18:56:46.214Z,54,,46.7,,,30.9,
2017-11-11T18:56:56.217Z,54,30,46.9,,,30.9,
2017-11-11T18:57:06.216Z,54,30,47.2,,,30.9,
2017-11-11T18:57:16.469Z,54,29,47.4,,,30.9,
2017-11-11T18:57:31.328Z,54,,47.8,,,30.9,
2017-11-11T18:57:36.214Z,54,,48,,,30.9,
2017-11-11T18:57:46.213Z,54,,48.3,,,30.9,
2017-11-11T18:57:56.217Z,54,30,48.7,,,30.9,
2017-11-11T18:58:06.243Z,54,0,47.8,1,0,30.8,
2017-11-11T18:58:16.213Z,54,,45.2,,,30.8,
2017-11-11T18:58:26.215Z,54,,44.1,,,30.9,
2017-11-11T18:58:36.218Z,54,,43.7,,,30.8,
2017-11-11T18:58:46.214Z,54,,,,,30.8,
2017-11-11T18:58:56.214Z,54,,43.8,,,30.8,
2017-11-11T18:59:06.218Z,54,,44,,,30.8,
2017-11-11T18:59:16.214Z,54,,,,,30.8,
2017-11-11T18:59:31.364Z,54,,,,,30.8,
2017-11-11T18:59:36.218Z,54,,,,,30.8,
2017-11-11T18:59:46.218Z,54,,,,,30.8,
2017-11-11T18:59:56.219Z,54,,43.8,,,30.8,
2017-11-11T19:00:06.216Z,54,,43.7,,,30.8,
2017-11-11T19:00:16.217Z,54,,43.6,,,30.8,
2017-11-11T19:00:26.219Z,54,,43.5,,,30.8,
2017-11-11T19:00:36.214Z,54,,43.3,,,30.7,
2017-11-11T19:00:46.234Z,54,,43.1,,,30.7,
2017-11-11T19:00:56.214Z,54,,42.9,,,30.7,
2017-11-11T19:01:06.224Z,54,,42.7,,,30.7,
2017-11-11T19:01:16.217Z,54,,42.4,,,30.7,
2017-11-11T19:01:26.220Z,54,,42.2,,,30.7,
2017-11-11T19:01:36.217Z,54,,42.1,,,30.7,
2017-11-11T19:01:46.214Z,54,,42,,,30.7,
2017-11-11T19:01:56.313Z,54,,41.9,,,30.7,
2017-11-11T19:02:06.217Z,54,,41.8,,,30.7,
2017-11-11T19:02:16.219Z,54,,,,,30.7,
2017-11-11T19:02:26.215Z,54,,,,,30.7,
2017-11-11T19:02:36.218Z,54,,41.7,,,30.7,
2017-11-11T19:02:46.215Z,54,,,,,30.7,
2017-11-11T19:02:56.214Z,54,,,,,30.7,
2017-11-11T19:03:11.240Z,54,,,,,30.7,
2017-11-11T19:03:16.215Z,54,,41.6,,,30.7,
2017-11-11T19:03:26.221Z,54,,,,,30.6,
2017-11-11T19:03:36.214Z,54,,,,,30.6,
2017-11-11T19:03:46.216Z,54,,,,,30.6,
2017-11-11T19:03:56.219Z,54,,41.5,,,30.6,
2017-11-11T19:04:06.216Z,54,,,,,30.6,
2017-11-11T19:04:16.217Z,54,,,,,30.6,
2017-11-11T19:04:26.216Z,54,,41.4,,,30.6,
2017-11-11T19:04:36.214Z,54,,,,,30.6,
2017-11-11T19:04:46.412Z,54,,,,,30.6,
2017-11-11T19:04:56.220Z,54,,,,,30.6,
2017-11-11T19:05:06.221Z,54,,41.3,,,30.6,
2017-11-11T19:05:16.214Z,54,,,,,30.6,
2017-11-11T19:05:26.215Z,54,,,,,30.6,
2017-11-11T19:05:36.452Z,54,,,,,30.4,
2017-11-11T19:05:46.215Z,54,,41.2,,,30.4,
2017-11-11T19:05:56.218Z,54,,,,,30.4,
2017-11-11T19:06:06.228Z,54,,,,,30.4,
2017-11-11T19:06:16.241Z,54,,,,,30.4,
2017-11-11T19:06:26.221Z,54,,,,,30.4,
2017-11-11T19:06:36.218Z,54,,,,,30.4,
2017-11-11T19:06:46.215Z,54,,,,,30.4,
2017-11-11T19:06:56.221Z,54,,,,,30.4,
2017-11-11T19:07:06.220Z,54,,,,,30.3,
2017-11-11T19:07:16.215Z,54,,41.1,,,30.3,
2017-11-11T19:07:26.215Z,54,,41.2,,,30.3,
2017-11-11T19:07:36.215Z,54,,,,,30.3,
2017-11-11T19:07:46.455Z,54,,41.6,,,30.3,
2017-11-11T19:07:56.218Z,54,,40.6,,,30.3,
2017-11-11T19:08:06.451Z,54,,40.5,,,30.3,
2017-11-11T19:08:16.215Z,54,,39.8,,,30.3,
2017-11-11T19:08:26.216Z,54,,39.3,,,30.3,
2017-11-11T19:08:36.215Z,54,,38.9,1,0,30.3,
