Time,PrimTSet,ActPow,HwTSet,HwActive,HwTOutlet,PrimT,ChActive
2018-01-31T11:08:27.736Z,,,0,,33.3,24.3,
2018-01-31T11:08:38.037Z,,,,,,24.2,
2018-01-31T11:08:47.776Z,,,0,,33.2,,
2018-01-31T11:08:57.798Z,,,0,,32.9,,
2018-01-31T11:09:17.651Z,,,0,,32.8,,
2018-01-31T11:09:27.716Z,0,44,0,0,32.7,,0
2018-01-31T11:09:38.022Z,,0,0,0,17.4,25.7,0
2018-01-31T11:09:47.837Z,,,0,,17.4,,
2018-01-31T11:09:57.649Z,,45,54,1,19.8,24.3,0
2018-01-31T11:10:07.964Z,,0,54,1,23.7,24.8,0
2018-01-31T11:10:17.662Z,,0,54,0,24.9,24.3,0
2018-01-31T11:10:27.715Z,,,0,1,23.1,24.5,0
2018-01-31T11:10:37.631Z,,29,54,1,20.5,24.5,0
2018-01-31T11:10:47.820Z,,122,54,0,23,30,0
2018-01-31T11:10:57.697Z,,0,0,0,25.3,32.2,0
2018-01-31T11:11:07.648Z,,,0,,25.4,32,
2018-01-31T11:11:17.634Z,,,0,,25.4,,
2018-01-31T11:11:27.647Z,,,0,,25.4,,
2018-01-31T11:11:37.660Z,,,0,,25.4,,
2018-01-31T11:11:47.766Z,20,,0,0,25.3,31.9,2
2018-01-31T11:11:57.626Z,,,0,0,25.3,32.1,2
2018-01-31T11:12:07.638Z,,,0,,25.3,28.9,
2018-01-31T11:12:17.640Z,,,0,,25.1,26.3,
2018-01-31T11:12:27.627Z,,,0,,25.1,25.1,
2018-01-31T11:12:37.673Z,,,0,,25.1,24.5,
2018-01-31T11:12:47.768Z,,,0,,25.1,,
2018-01-31T11:12:57.677Z,,,0,,25,24.1,
2018-01-31T11:13:07.941Z,,,0,,25,24.2,
2018-01-31T11:13:17.701Z,,,0,,25,24.1,
2018-01-31T11:13:27.690Z,,,0,,25,,
2018-01-31T11:13:37.690Z,,,0,,24.9,,
2018-01-31T11:13:47.913Z,,,0,,24.9,24.1,
2018-01-31T11:13:57.636Z,,,0,,24.9,,
2018-01-31T11:14:07.712Z,,,0,,24.9,,
2018-01-31T11:14:17.637Z,,,0,,24.8,,
2018-01-31T11:14:27.913Z,,,0,,24.8,,
2018-01-31T11:14:47.729Z,,,0,,24.8,,
2018-01-31T11:14:57.694Z,,,0,,24.7,,
2018-01-31T11:15:07.675Z,20,0,0,0,24.7,24.1,2
2018-01-31T11:15:17.695Z,,,0,,24.7,24,
2018-01-31T11:15:27.776Z,,,0,,24.7,,
2018-01-31T11:15:37.702Z,,,0,,24.7,23.9,
2018-01-31T11:15:47.779Z,,,0,,24.7,,
2018-01-31T11:15:57.704Z,,,0,,24.5,23.7,
2018-01-31T11:16:07.695Z,,,0,,24.5,,
2018-01-31T11:16:17.808Z,,,0,,24.5,,
2018-01-31T11:16:27.693Z,,,,,,23.9,
2018-01-31T11:16:37.694Z,,,0,,24.5,23.7,
2018-01-31T11:16:47.779Z,,,0,,24.4,,
2018-01-31T11:16:57.734Z,,,0,,24.4,23.9,
2018-01-31T11:17:07.652Z,,,0,,24.4,,
2018-01-31T11:17:18.053Z,,,0,,24.4,23.7,
2018-01-31T11:17:27.706Z,,,0,,24.4,23.9,
2018-01-31T11:17:37.705Z,,,0,,24.4,23.7,
2018-01-31T11:17:47.807Z,,,0,,24.3,23.9,
2018-01-31T11:17:57.670Z,,,0,,24.3,23.7,
2018-01-31T11:18:07.764Z,,,0,,24.3,23.9,
2018-01-31T11:18:17.704Z,,,0,,24.3,,
2018-01-31T11:18:27.874Z,,,0,,24.3,,
2018-01-31T11:18:37.679Z,,,0,,24.3,,
2018-01-31T11:18:48.010Z,,,0,,24.2,,
2018-01-31T11:18:57.714Z,,,0,,24.2,,
2018-01-31T11:19:07.701Z,,,0,,24.2,,
2018-01-31T11:19:17.824Z,,,0,,24.2,,
2018-01-31T11:19:27.652Z,,,0,,24.2,,
2018-01-31T11:19:37.685Z,,,0,,24.2,,
2018-01-31T11:19:47.759Z,,,0,,24.2,,
2018-01-31T11:19:57.628Z,,,0,,24,24,
2018-01-31T11:20:07.719Z,,,0,,24,,
2018-01-31T11:20:17.671Z,,,0,,24,,
2018-01-31T11:20:27.738Z,,,0,,24,,
2018-01-31T11:20:37.721Z,,,0,,24,24.1,
2018-01-31T11:20:47.845Z,,,0,,24,,
2018-01-31T11:20:57.686Z,,,0,,24,,
2018-01-31T11:21:07.761Z,,,0,,23.9,,
2018-01-31T11:21:17.671Z,,,0,,23.9,24.2,
2018-01-31T11:21:27.651Z,,,0,,23.9,,
2018-01-31T11:21:37.642Z,,,0,,23.9,,
2018-01-31T11:21:47.803Z,,,0,,23.9,24.3,
2018-01-31T11:21:57.826Z,,,0,,23.9,23.9,
2018-01-31T11:22:07.777Z,,,0,,23.8,,
2018-01-31T11:22:17.776Z,,,0,,23.8,23.6,
2018-01-31T11:22:27.652Z,,,0,,23.8,23.5,
2018-01-31T11:22:37.667Z,,,0,,23.8,23.3,
2018-01-31T11:22:47.719Z,,,0,,23.8,22.9,
2018-01-31T11:22:57.629Z,,,0,,23.8,,
2018-01-31T11:23:07.656Z,,,0,,23.8,,
2018-01-31T11:23:17.600Z,,,0,,23.8,,
2018-01-31T11:23:27.665Z,,,0,,23.7,,
2018-01-31T11:23:37.696Z,,,0,,23.7,,
2018-01-31T11:23:47.768Z,,,0,,23.7,,
2018-01-31T11:23:57.633Z,,,0,,23.7,22.8,
2018-01-31T11:24:07.625Z,,,0,,23.7,,
2018-01-31T11:24:17.640Z,,,0,,23.7,,
2018-01-31T11:24:27.871Z,,,0,,23.7,,
2018-01-31T11:24:37.634Z,,,0,,23.7,,
2018-01-31T11:24:47.712Z,,,0,,23.6,,
2018-01-31T11:24:57.671Z,,,0,,23.6,,
2018-01-31T11:25:07.626Z,,,0,,23.6,22.7,
2018-01-31T11:25:17.660Z,,,0,,23.6,,
2018-01-31T11:25:27.645Z,,,0,,23.6,,
2018-01-31T11:25:37.602Z,,,0,,23.6,,
2018-01-31T11:25:47.830Z,,,0,,23.6,22.5,
2018-01-31T11:25:57.614Z,,,0,,23.6,,
2018-01-31T11:26:07.598Z,,,0,,23.4,,
2018-01-31T11:26:17.655Z,,,0,,23.4,,
2018-01-31T11:26:27.651Z,,,0,,23.4,,
2018-01-31T11:26:37.635Z,,,0,,23.4,,
2018-01-31T11:26:47.789Z,,,0,,23.4,,
2018-01-31T11:26:57.625Z,,,0,,23.4,,
2018-01-31T11:27:07.612Z,,,0,,23.4,,
2018-01-31T11:27:17.704Z,,,0,,23.4,,
2018-01-31T11:27:27.621Z,,,0,,23.4,,
2018-01-31T11:27:37.616Z,,,0,,23.4,,
2018-01-31T11:27:47.748Z,,,0,,23.3,,
2018-01-31T11:27:57.607Z,,,0,,23.3,,
2018-01-31T11:28:07.597Z,,,0,,23.3,,
2018-01-31T11:28:17.601Z,,,0,,23.3,,
2018-01-31T11:28:27.631Z,,,0,,23.3,,
2018-01-31T11:28:37.619Z,,,0,,23.3,,
2018-01-31T11:28:47.735Z,,,0,,23.3,,
2018-01-31T11:28:57.605Z,,,0,,23.2,,
2018-01-31T11:29:07.605Z,,,0,,23.2,,
2018-01-31T11:29:17.620Z,,,0,,23.2,,
2018-01-31T11:29:27.597Z,,,0,,23.2,,
2018-01-31T11:29:37.592Z,,,0,,23.2,,
2018-01-31T11:29:47.690Z,,,0,,23.2,,
2018-01-31T11:29:57.662Z,,,0,,23.2,,
2018-01-31T11:30:07.603Z,,,0,,23.2,,
2018-01-31T11:30:17.608Z,,,0,,23.2,,
2018-01-31T11:30:27.600Z,,,0,,23.2,,
2018-01-31T11:30:37.715Z,,,0,,23.1,,
2018-01-31T11:30:47.988Z,,,0,,23.1,,
2018-01-31T11:30:57.617Z,,,0,,23.1,,
2018-01-31T11:31:07.589Z,,,0,,23.1,,
2018-01-31T11:31:17.592Z,,,0,,23.1,,
2018-01-31T11:31:27.607Z,,,0,,23.1,,
2018-01-31T11:31:37.593Z,,,0,,23.1,,
2018-01-31T11:31:47.696Z,,,0,,23.1,,
2018-01-31T11:31:57.626Z,,,0,,23.1,,
2018-01-31T11:32:07.601Z,,,0,,23.1,22.7,
2018-01-31T11:32:17.610Z,,,0,,23,22.4,
2018-01-31T11:32:27.602Z,,,0,,23,,
2018-01-31T11:32:37.600Z,,,0,,23,22.2,
2018-01-31T11:32:47.728Z,,,0,,23,21.9,
2018-01-31T11:32:57.648Z,,,0,,23,,
2018-01-31T11:33:07.598Z,,,0,,23,21.8,
2018-01-31T11:33:17.597Z,,,0,,23,21.9,
2018-01-31T11:33:27.594Z,,,0,,23,,
2018-01-31T11:33:37.589Z,,,0,,23,,
2018-01-31T11:33:47.705Z,,,0,,23,21.8,
2018-01-31T11:33:57.625Z,,,0,,22.8,,
2018-01-31T11:34:07.597Z,,,0,,22.8,,
2018-01-31T11:34:17.598Z,,,0,,22.8,,
2018-01-31T11:34:27.655Z,,,0,,22.8,,
2018-01-31T11:34:37.685Z,,,0,,22.8,,
2018-01-31T11:34:47.706Z,,,0,,22.8,,
2018-01-31T11:34:57.603Z,,,0,,22.8,,
2018-01-31T11:35:07.600Z,,,0,,22.8,,
2018-01-31T11:35:17.598Z,,,0,,22.8,21.7,
2018-01-31T11:35:27.589Z,,,0,,22.8,,
2018-01-31T11:35:37.600Z,,,0,,22.7,,
2018-01-31T11:35:47.760Z,,,0,,22.8,,
2018-01-31T11:35:57.609Z,,,0,,22.7,,
2018-01-31T11:36:07.591Z,,,0,,22.7,,
2018-01-31T11:36:17.601Z,,,0,,22.7,,
2018-01-31T11:36:27.606Z,,,0,,22.7,,
2018-01-31T11:36:37.588Z,,,0,,22.7,,
2018-01-31T11:36:47.739Z,,,0,,22.7,,
2018-01-31T11:36:57.619Z,,,0,,22.7,,
2018-01-31T11:37:07.607Z,,,0,,22.7,,
2018-01-31T11:37:17.592Z,,,0,,22.7,,
2018-01-31T11:37:27.595Z,,,0,,22.7,,
2018-01-31T11:37:37.593Z,,,0,,22.7,,
2018-01-31T11:37:47.713Z,,,0,,22.7,,
2018-01-31T11:37:57.622Z,,,0,,22.6,,
2018-01-31T11:38:07.596Z,,,0,,22.6,,
2018-01-31T11:38:17.596Z,,,0,,22.6,,
2018-01-31T11:38:27.605Z,,,0,,22.6,,
2018-01-31T11:38:37.601Z,,,0,,22.6,,
2018-01-31T11:38:47.693Z,,,0,,22.6,,
2018-01-31T11:38:57.597Z,,,0,,22.6,,
2018-01-31T11:39:07.596Z,,,0,,22.6,,
2018-01-31T11:39:17.653Z,,,0,,22.6,,
2018-01-31T11:39:27.592Z,,,0,,22.6,,
2018-01-31T11:39:37.595Z,,,0,,22.6,,
2018-01-31T11:39:47.714Z,,,0,,22.6,,
2018-01-31T11:39:57.588Z,,,0,,22.5,,
2018-01-31T11:40:07.740Z,,,0,,22.5,,
2018-01-31T11:40:17.589Z,,,0,,22.5,,
2018-01-31T11:40:27.592Z,,,0,,22.5,,
2018-01-31T11:40:37.591Z,,,0,,22.5,,
2018-01-31T11:40:47.678Z,,,0,,22.5,,
2018-01-31T11:40:57.586Z,,,0,,22.5,,
2018-01-31T11:41:07.595Z,,,0,,22.5,,
2018-01-31T11:41:17.602Z,,,0,,22.5,,
2018-01-31T11:41:27.607Z,,,0,,22.5,,
2018-01-31T11:41:37.601Z,,,0,,22.5,,
2018-01-31T11:41:47.686Z,,,0,,22.4,,
2018-01-31T11:41:57.585Z,,,0,,22.5,,
2018-01-31T11:42:07.646Z,,,0,,22.4,,
2018-01-31T11:42:17.752Z,,,0,,22.4,21.6,
2018-01-31T11:42:27.605Z,,,0,,22.4,,
2018-01-31T11:42:37.589Z,,,0,,22.4,21.4,
2018-01-31T11:42:47.725Z,,,0,,22.4,21.2,
2018-01-31T11:42:57.589Z,,,0,,22.4,21.1,
2018-01-31T11:43:07.654Z,,,0,,22.4,,
2018-01-31T11:43:17.676Z,,,0,,22.4,21.2,
2018-01-31T11:43:27.636Z,,,0,,22.4,,
2018-01-31T11:43:37.618Z,,,0,,22.4,,
2018-01-31T11:43:47.707Z,,,0,,22.4,21.1,
2018-01-31T11:43:57.587Z,,,0,,22.4,,
2018-01-31T11:44:07.585Z,,,0,,22.4,,
2018-01-31T11:44:17.729Z,,,0,,22.4,,
2018-01-31T11:44:27.586Z,,,0,,22.2,,
2018-01-31T11:44:37.606Z,,,0,,22.2,,
2018-01-31T11:44:47.725Z,,,0,,22.2,,
2018-01-31T11:44:57.608Z,,,0,,22.2,,
2018-01-31T11:45:07.651Z,,,0,,22.2,,
2018-01-31T11:45:17.682Z,,,0,,22.2,,
2018-01-31T11:45:27.742Z,,,0,,22.2,21,
2018-01-31T11:45:37.597Z,,,0,,22.2,,
2018-01-31T11:45:47.690Z,,,0,,22.2,,
2018-01-31T11:45:57.782Z,,,0,,22.2,,
2018-01-31T11:46:07.743Z,,,0,,22.2,,
2018-01-31T11:46:17.625Z,,,0,,22.2,,
2018-01-31T11:46:27.602Z,,,0,,22.2,,
2018-01-31T11:46:37.695Z,,,0,,22.2,,
2018-01-31T11:46:47.733Z,,,0,,22.2,,
2018-01-31T11:46:57.615Z,,,0,,22.1,,
2018-01-31T11:47:07.720Z,,,0,,22.1,,
2018-01-31T11:47:17.692Z,,,0,,22.1,,
2018-01-31T11:47:27.670Z,,,0,,22.1,,
2018-01-31T11:47:37.604Z,,,0,,22.1,,
2018-01-31T11:47:47.735Z,,,0,,22.1,,
2018-01-31T11:47:57.640Z,,,0,,22.1,,
2018-01-31T11:48:07.628Z,,,0,,22.1,,
2018-01-31T11:48:17.602Z,,,0,,22.1,,
2018-01-31T11:48:27.761Z,,,0,,22.1,,
2018-01-31T11:48:37.634Z,,,0,,22.1,,
2018-01-31T11:48:47.738Z,,,0,,22.1,,
2018-01-31T11:49:00.961Z,,,0,,22.1,,
2018-01-31T11:49:08.818Z,,,0,,22.1,,
2018-01-31T11:49:17.907Z,,,0,,22,,
2018-01-31T11:49:28.337Z,,,0,,22.1,21.1,
2018-01-31T11:49:37.702Z,,,0,,22.1,21,
2018-01-31T11:49:47.853Z,,,0,,22,,
2018-01-31T11:49:57.664Z,,,0,,22,21.1,
2018-01-31T11:50:07.766Z,,,0,,22,21,
2018-01-31T11:50:17.681Z,,,0,,22,,
2018-01-31T11:50:27.692Z,,,0,,22,,
2018-01-31T11:50:37.714Z,,,0,,22,,
2018-01-31T11:50:48.316Z,,,0,,22,,
2018-01-31T11:50:57.877Z,,,0,,22,,
2018-01-31T11:51:07.785Z,,,0,,22,,
2018-01-31T11:51:17.756Z,,,0,,22,,
2018-01-31T11:51:27.787Z,,,0,,22,,
2018-01-31T11:51:37.642Z,,,0,,22,,
2018-01-31T11:51:47.768Z,,,0,,22,,
2018-01-31T11:51:57.733Z,,,0,,22,21,
2018-01-31T11:52:07.754Z,,,0,,22,21.1,
2018-01-31T11:52:20.482Z,,,0,,22,21,
2018-01-31T11:52:30.335Z,,,0,,21.9,20.8,
2018-01-31T11:52:39.090Z,,,0,,21.9,,
2018-01-31T11:52:49.187Z,,,0,,21.9,20.6,
2018-01-31T11:52:58.959Z,,,0,,21.9,,
2018-01-31T11:53:07.682Z,,,0,,21.9,,
2018-01-31T11:53:17.692Z,,,0,,21.9,,
2018-01-31T11:53:27.668Z,,,0,,21.9,,
2018-01-31T11:53:37.652Z,,,0,,21.9,,
2018-01-31T11:53:47.807Z,,,0,,21.9,,
2018-01-31T11:53:57.651Z,,,0,,21.9,,
2018-01-31T11:54:07.706Z,,,0,,21.9,20.5,
2018-01-31T11:54:17.941Z,,,0,,21.9,,
2018-01-31T11:54:31.845Z,,,0,,21.9,,
2018-01-31T11:54:41.105Z,,,0,,21.9,,
2018-01-31T11:54:49.187Z,,,0,,21.9,,
2018-01-31T11:54:57.687Z,,,0,,21.9,,
2018-01-31T11:55:07.678Z,,,0,,21.9,,
2018-01-31T11:55:17.704Z,,,0,,21.7,,
2018-01-31T11:55:27.676Z,,,0,,21.7,,
2018-01-31T11:55:37.714Z,,,0,,21.7,,
2018-01-31T11:55:47.779Z,,,0,,21.7,,
2018-01-31T11:55:57.707Z,,,0,,21.7,,
2018-01-31T11:56:07.706Z,,,0,,21.7,,
2018-01-31T11:56:17.626Z,,,0,,21.7,,
2018-01-31T11:56:27.625Z,,,0,,21.7,,
2018-01-31T11:56:37.615Z,,,0,,21.7,,
2018-01-31T11:56:47.814Z,,,0,,21.7,,
2018-01-31T11:56:57.619Z,,,0,,21.7,,
2018-01-31T11:57:07.609Z,,,0,,21.7,,
2018-01-31T11:57:17.653Z,,,0,,21.7,,
2018-01-31T11:57:28.505Z,,,0,,21.7,,
2018-01-31T11:57:38.030Z,,,0,,21.7,,
2018-01-31T11:57:47.774Z,,,0,,21.7,,
2018-01-31T11:57:57.683Z,,,0,,21.6,,
2018-01-31T11:58:07.654Z,,,0,,21.6,,
2018-01-31T11:58:17.701Z,,,0,,21.6,,
2018-01-31T11:58:27.687Z,,,0,,21.6,,
2018-01-31T11:58:37.666Z,,,0,,21.6,,
2018-01-31T11:58:47.696Z,,,0,,21.6,,
2018-01-31T11:58:57.711Z,,,0,,21.6,,
2018-01-31T11:59:07.673Z,,,0,,21.6,,
2018-01-31T11:59:17.685Z,,,0,,21.6,,
2018-01-31T11:59:27.694Z,,,0,,21.6,,
2018-01-31T11:59:37.761Z,,,0,,21.6,,
2018-01-31T11:59:48.023Z,,,0,,21.6,,
2018-01-31T11:59:57.693Z,,,0,,21.6,,
2018-01-31T12:00:07.666Z,,,0,,21.6,,
2018-01-31T12:00:18.355Z,,,0,,21.6,,
2018-01-31T12:00:28.206Z,,,0,,21.6,,
2018-01-31T12:00:37.662Z,,,0,,21.6,,
2018-01-31T12:00:47.727Z,,,0,,21.6,,
2018-01-31T12:00:57.720Z,,,0,,21.6,,
2018-01-31T12:01:07.645Z,,,0,,21.6,,
2018-01-31T12:01:17.916Z,,,0,,21.6,,
2018-01-31T12:01:30.369Z,,,0,,21.5,,
2018-01-31T12:01:41.764Z,,,0,,21.5,,
2018-01-31T12:01:50.129Z,,,0,,21.5,,
2018-01-31T12:01:58.227Z,,,0,,21.5,,
2018-01-31T12:02:07.699Z,,,0,,21.5,,
2018-01-31T12:02:17.670Z,,,0,,21.5,20.4,
2018-01-31T12:02:27.657Z,,,0,,21.5,,
2018-01-31T12:02:37.639Z,,,0,,21.5,,
2018-01-31T12:02:47.739Z,,,0,,21.5,20.1,
2018-01-31T12:02:57.682Z,,,0,,21.5,,
2018-01-31T12:03:07.645Z,,,0,,21.5,,
2018-01-31T12:03:17.670Z,,,0,,21.5,,
2018-01-31T12:03:27.708Z,,,0,,21.5,,
2018-01-31T12:03:37.697Z,,,0,,21.5,,
2018-01-31T12:03:47.741Z,,,0,,21.5,,
2018-01-31T12:03:57.703Z,,,0,,21.5,,
2018-01-31T12:04:07.633Z,,,0,,21.5,,
2018-01-31T12:04:17.726Z,,,0,,21.5,,
2018-01-31T12:04:27.709Z,,,0,,21.5,,
2018-01-31T12:04:37.683Z,,,0,,21.5,,
2018-01-31T12:04:47.732Z,,,0,,21.5,,
2018-01-31T12:04:57.680Z,,,0,,21.5,20,
2018-01-31T12:05:07.927Z,,,0,,21.3,,
2018-01-31T12:05:17.628Z,,,0,,21.3,,
2018-01-31T12:05:27.618Z,,,0,,21.3,,
2018-01-31T12:05:37.640Z,,,0,,21.3,,
2018-01-31T12:05:47.761Z,,,0,,21.3,,
2018-01-31T12:05:57.629Z,,,0,,21.3,,
2018-01-31T12:06:07.641Z,,,0,,21.3,,
2018-01-31T12:06:17.645Z,,,0,,21.3,,
2018-01-31T12:06:27.692Z,,,0,,21.3,,
2018-01-31T12:06:37.641Z,,,0,,21.3,,
2018-01-31T12:06:47.893Z,,,0,,21.3,,
2018-01-31T12:07:00.097Z,,,0,,21.3,,
2018-01-31T12:07:10.502Z,,,0,,21.3,,
2018-01-31T12:07:20.541Z,,,0,,21.3,,
2018-01-31T12:07:28.853Z,,,0,,21.3,,
2018-01-31T12:07:38.869Z,,,0,,21.3,,
2018-01-31T12:07:48.377Z,,,0,,21.3,,
2018-01-31T12:07:59.786Z,,,0,,21.3,,
2018-01-31T12:08:10.219Z,,,0,,21.3,,
2018-01-31T12:08:19.031Z,,,0,,21.3,,
2018-01-31T12:08:27.852Z,,,0,,21.2,,
2018-01-31T12:08:37.876Z,,,0,,21.2,,
2018-01-31T12:08:48.203Z,,,0,,21.3,,
2018-01-31T12:08:58.540Z,,,0,,21.2,,
2018-01-31T12:09:08.618Z,,,0,,21.2,,
2018-01-31T12:09:17.695Z,,,0,,21.2,,
2018-01-31T12:09:27.807Z,,,0,,21.2,,
2018-01-31T12:09:37.629Z,,,0,,21.2,,
2018-01-31T12:09:47.694Z,,,0,,21.2,,
2018-01-31T12:09:57.684Z,,,0,,21.2,,
2018-01-31T12:10:08.109Z,,,0,,21.2,,
2018-01-31T12:10:17.671Z,,,0,,21.2,,
2018-01-31T12:10:28.648Z,,,0,,21.2,,
2018-01-31T12:10:37.626Z,,,0,,21.2,,
2018-01-31T12:10:47.789Z,,,0,,21.2,,
2018-01-31T12:10:57.697Z,,,0,,21.2,,
2018-01-31T12:11:07.689Z,,,0,,21.2,,
2018-01-31T12:11:17.667Z,,,0,,21.2,,
2018-01-31T12:11:27.699Z,,,0,,21.2,,
2018-01-31T12:11:37.674Z,,,0,,21.2,,
2018-01-31T12:11:47.759Z,,,0,,21.2,,
2018-01-31T12:11:57.660Z,,,0,,21.2,,
2018-01-31T12:12:07.645Z,,,0,,21.2,,
2018-01-31T12:12:17.685Z,,,0,,21.2,,
2018-01-31T12:12:27.637Z,,,0,,21.2,,
2018-01-31T12:12:37.675Z,,,0,,21.2,19.9,
2018-01-31T12:12:47.814Z,,,0,,21.1,19.7,
2018-01-31T12:12:57.649Z,,,0,,21.2,,
2018-01-31T12:13:07.630Z,,,0,,21.1,19.6,
2018-01-31T12:13:17.661Z,,,0,,21.1,19.7,
2018-01-31T12:13:27.694Z,,,0,,21.1,,
2018-01-31T12:13:37.784Z,,,0,,21.1,,
2018-01-31T12:13:47.705Z,,,0,,21.1,,
2018-01-31T12:13:57.639Z,,,0,,21.1,,
2018-01-31T12:14:07.660Z,,,0,,21.1,19.6,
2018-01-31T12:14:17.649Z,,,0,,21.1,,
2018-01-31T12:14:27.664Z,,,0,,21.1,19.7,
2018-01-31T12:14:37.640Z,,,0,,21.1,19.6,
2018-01-31T12:14:47.731Z,,,0,,21.1,,
2018-01-31T12:14:57.612Z,,,0,,21.1,19.7,
2018-01-31T12:15:07.627Z,,,0,,21.1,19.6,
2018-01-31T12:15:17.684Z,20,0,0,0,21.1,19.6,2
2018-01-31T12:15:27.605Z,,,0,,21.1,,
2018-01-31T12:15:37.657Z,,,0,,21.1,,
2018-01-31T12:15:47.783Z,,,0,,21.1,,
2018-01-31T12:15:57.623Z,,,0,,21.1,,
2018-01-31T12:16:07.684Z,,,0,,21.1,,
2018-01-31T12:16:17.634Z,,,0,,21.1,,
2018-01-31T12:16:27.611Z,,,0,,21.1,,
2018-01-31T12:16:37.611Z,,,0,,21.1,,
2018-01-31T12:16:47.707Z,,,0,,21.1,,
2018-01-31T12:16:57.700Z,,,0,,20.9,,
2018-01-31T12:17:07.605Z,,,0,,21.1,,
2018-01-31T12:17:17.684Z,,,0,,21.1,,
2018-01-31T12:17:27.611Z,,,0,,20.9,,
2018-01-31T12:17:37.621Z,,,0,,21.1,,
2018-01-31T12:17:47.797Z,,,0,,20.9,,
2018-01-31T12:17:57.835Z,,,0,,20.9,,
2018-01-31T12:18:07.649Z,,,0,,20.9,,
2018-01-31T12:18:17.610Z,,,0,,20.9,,
2018-01-31T12:18:27.607Z,,,0,,20.9,,
2018-01-31T12:18:37.616Z,,,0,,20.9,,
2018-01-31T12:18:47.804Z,,,0,,20.9,,
2018-01-31T12:18:57.710Z,,,0,,20.9,,
2018-01-31T12:19:07.612Z,,,0,,20.9,,
2018-01-31T12:19:17.611Z,,,0,,20.9,,
2018-01-31T12:19:27.646Z,,,0,,20.9,,
2018-01-31T12:19:37.705Z,,,0,,20.9,,
2018-01-31T12:19:47.783Z,,,0,,20.9,,
2018-01-31T12:19:57.654Z,,,0,,20.9,,
2018-01-31T12:20:07.669Z,,,0,,20.9,,
2018-01-31T12:20:17.642Z,,,0,,20.9,,
2018-01-31T12:20:27.608Z,,,0,,20.9,,
2018-01-31T12:20:37.710Z,,,0,,20.9,,
2018-01-31T12:20:47.688Z,,,0,,20.9,,
2018-01-31T12:20:57.635Z,,,0,,20.9,,
2018-01-31T12:21:07.661Z,,,0,,20.9,,
2018-01-31T12:21:17.670Z,,,0,,20.9,,
2018-01-31T12:21:27.611Z,,,0,,20.9,,
2018-01-31T12:21:55.376Z,,,0,,20.9,,
2018-01-31T12:22:18.804Z,,,0,,20.9,,
2018-01-31T12:22:33.157Z,,,0,,20.8,,
2018-01-31T12:22:39.247Z,,,0,,20.8,19.7,
2018-01-31T12:22:43.797Z,,,0,,20.8,19.6,
2018-01-31T12:22:45.943Z,,,0,,20.8,,
2018-01-31T12:22:48.528Z,,,0,,20.8,,
2018-01-31T12:22:50.605Z,,,0,,20.8,19.5,
2018-01-31T12:22:58.472Z,,,0,,20.8,19.3,
2018-01-31T12:23:07.694Z,,,0,,20.8,,
2018-01-31T12:23:17.697Z,,,0,,20.8,,
2018-01-31T12:23:27.700Z,,,0,,20.8,,
2018-01-31T12:23:37.679Z,,,0,,20.8,,
2018-01-31T12:23:47.756Z,,,0,,20.8,,
2018-01-31T12:23:57.674Z,,,0,,20.8,,
2018-01-31T12:24:07.657Z,,,0,,20.8,,
2018-01-31T12:24:17.657Z,,,0,,20.8,,
2018-01-31T12:24:27.700Z,,,0,,20.8,,
2018-01-31T12:24:37.646Z,,,0,,20.8,,
2018-01-31T12:24:47.758Z,,,0,,20.8,,
2018-01-31T12:24:57.619Z,,,0,,20.8,,
2018-01-31T12:25:07.602Z,,,0,,20.8,,
2018-01-31T12:25:17.654Z,,,0,,20.8,,
2018-01-31T12:25:27.680Z,,,0,,20.8,,
2018-01-31T12:25:37.615Z,,,0,,20.8,,
2018-01-31T12:25:47.792Z,,,0,,20.8,19.2,
2018-01-31T12:25:57.613Z,,,0,,20.8,19.3,
2018-01-31T12:26:07.728Z,,,0,,20.8,19.3,
2018-01-31T12:26:28.273Z,,,0,,20.8,,
2018-01-31T12:26:39.388Z,,,0,,20.8,,
2018-01-31T12:26:43.327Z,,,0,,20.8,,
2018-01-31T12:26:47.727Z,,,0,,20.8,,
2018-01-31T12:26:57.674Z,,,0,,20.8,,
2018-01-31T12:27:07.625Z,,,0,,20.6,,
2018-01-31T12:27:22.725Z,,,0,,20.8,,
2018-01-31T12:27:32.650Z,,,0,,20.6,19.2,
2018-01-31T12:27:37.686Z,,,0,,20.6,19.3,
2018-01-31T12:27:47.742Z,,,0,,20.6,,
2018-01-31T12:27:57.597Z,,,0,,20.6,19.2,
2018-01-31T12:28:07.614Z,,,0,,20.6,,
2018-01-31T12:28:17.622Z,,,0,,20.6,19.3,
2018-01-31T12:28:27.649Z,,,0,,20.6,,
2018-01-31T12:28:37.692Z,,,0,,20.6,,
2018-01-31T12:28:47.798Z,,,0,,20.6,,
2018-01-31T12:28:57.698Z,,,0,,20.6,,
2018-01-31T12:29:07.640Z,,,0,,20.6,,
2018-01-31T12:29:17.597Z,,,0,,20.6,,
2018-01-31T12:29:27.691Z,,,0,,20.6,,
2018-01-31T12:29:50.875Z,,,0,,20.6,,
2018-01-31T12:30:04.146Z,,,0,,20.6,,
2018-01-31T12:30:06.418Z,,,0,,20.6,,
2018-01-31T12:30:08.279Z,,,0,,20.6,,
2018-01-31T12:30:20.872Z,,,0,,20.6,,
