Time,HwActive,PrimTSet,HwTSet,HwTOutlet,ChActive,ActPow,PrimT
2018-02-12T19:13:59.474Z,,,54,26.3,,29,64.4
2018-02-12T19:14:09.257Z,,,54,26.3,,30,64.5
2018-02-12T19:14:19.255Z,,,54,26.6,,,64.6
2018-02-12T19:14:29.257Z,,,54,26.6,,,64.7
2018-02-12T19:14:39.255Z,,,54,26.7,,29,64.8
2018-02-12T19:14:49.266Z,,,54,26.8,,30,64.9
2018-02-12T19:14:59.255Z,,,54,26.9,,30,65.1
2018-02-12T19:15:09.471Z,,,54,27.1,,,
2018-02-12T19:15:19.257Z,,,54,27.2,,,65.2
2018-02-12T19:15:29.267Z,,,54,27.3,,,65.3
2018-02-12T19:15:39.255Z,,,54,27.4,,,65.4
2018-02-12T19:15:49.267Z,,,54,27.5,,29,65.5
2018-02-12T19:15:59.255Z,,,54,27.7,,30,65.6
2018-02-12T19:16:09.258Z,,,54,27.8,,,65.8
2018-02-12T19:16:19.255Z,,,54,27.9,,29,
2018-02-12T19:16:29.257Z,0,,54,28,2,0,64.7
2018-02-12T19:16:39.255Z,,,54,28.1,,,60.9
2018-02-12T19:16:49.257Z,,,54,28.3,,,59.9
2018-02-12T19:16:59.257Z,,,54,28.4,,,59.3
2018-02-12T19:17:09.511Z,,,54,28.4,,,58.8
2018-02-12T19:17:19.256Z,,,54,28.4,,,58.6
2018-02-12T19:17:31.641Z,,,54,28.4,,,58.4
2018-02-12T19:17:39.256Z,,,54,28.6,,,
2018-02-12T19:17:49.256Z,,,54,28.7,,,
2018-02-12T19:17:59.426Z,,,54,29,,,
2018-02-12T19:18:09.268Z,,,54,29.1,,,58.3
2018-02-12T19:18:19.255Z,,,54,29.3,,,58.2
2018-02-12T19:18:29.265Z,,,54,29.5,,,57.9
2018-02-12T19:18:39.255Z,,,54,29.7,,,57.6
2018-02-12T19:18:49.257Z,,,54,29.8,,,57.2
2018-02-12T19:18:59.258Z,,,54,30,,,56.8
2018-02-12T19:19:09.261Z,,,54,30.1,,,56.6
2018-02-12T19:19:19.256Z,,,54,30.2,,,56.4
2018-02-12T19:19:29.263Z,,,54,30.3,,,56.3
2018-02-12T19:19:39.255Z,,,54,30.4,,,56.2
2018-02-12T19:19:49.258Z,,,54,30.6,,,56.1
2018-02-12T19:19:59.257Z,,,54,30.7,,,55.9
2018-02-12T19:20:09.259Z,0,,54,30.8,2,40,59.4
2018-02-12T19:20:19.256Z,,,54,30.8,,30,62.1
2018-02-12T19:20:29.257Z,,,54,30.9,,,62.4
2018-02-12T19:20:39.256Z,,,54,31,,,62.6
2018-02-12T19:20:49.257Z,,,54,31.2,,29,
2018-02-12T19:20:59.255Z,,,54,31.2,,,
2018-02-12T19:21:09.257Z,,,54,31.3,,30,62.5
2018-02-12T19:21:19.258Z,,,54,31.3,,,
2018-02-12T19:21:29.256Z,,,54,31.4,,29,62.4
2018-02-12T19:21:39.256Z,,,54,31.4,,30,
2018-02-12T19:21:49.384Z,,,54,31.5,,29,
2018-02-12T19:21:59.257Z,,,54,31.6,,,62.5
2018-02-12T19:22:09.257Z,,,54,31.6,,30,62.7
2018-02-12T19:22:19.256Z,,,54,31.8,,,63.1
2018-02-12T19:22:29.258Z,,,54,31.8,,29,63.2
2018-02-12T19:22:39.259Z,,,54,31.8,,30,63.3
2018-02-12T19:22:49.270Z,,,54,31.9,,,63.4
2018-02-12T19:22:59.315Z,,,54,31.9,,29,63.5
2018-02-12T19:23:09.258Z,,,54,31.9,,30,
2018-02-12T19:23:19.265Z,,,54,32,,29,63.6
2018-02-12T19:23:29.262Z,,,54,32,,30,
2018-02-12T19:23:39.256Z,,,54,32.1,,29,64
2018-02-12T19:23:49.342Z,,,54,32.1,,,
2018-02-12T19:23:59.256Z,,,54,32.1,,,64.1
2018-02-12T19:24:09.256Z,,,54,32.2,,,64.2
2018-02-12T19:24:19.256Z,,,54,32.2,,30,64.4
2018-02-12T19:24:29.396Z,,,54,32.3,,29,64.5
2018-02-12T19:24:39.258Z,,,54,32.3,,30,64.6
2018-02-12T19:24:49.279Z,,,54,32.3,,29,64.7
2018-02-12T19:24:59.256Z,,,54,32.4,,,64.8
2018-02-12T19:25:09.278Z,,,54,32.4,,29,64.9
2018-02-12T19:25:19.256Z,,,54,32.5,,30,65.1
2018-02-12T19:25:29.259Z,,,54,32.5,,29,65.2
2018-02-12T19:25:39.256Z,,,54,32.5,,30,65.3
2018-02-12T19:25:49.256Z,,,54,32.6,,29,65.4
2018-02-12T19:25:59.256Z,,,54,32.6,,,65.5
2018-02-12T19:26:09.261Z,,61,54,32.6,,30,65.6
2018-02-12T19:26:19.256Z,0,,54,32.7,2,0,61.9
2018-02-12T19:26:29.256Z,,,54,32.7,,,59.9
2018-02-12T19:26:39.260Z,,,54,32.8,,,59
2018-02-12T19:26:49.261Z,,,54,32.8,,,58.8
2018-02-12T19:26:59.256Z,,,54,32.8,,,58.4
2018-02-12T19:27:09.405Z,,,54,32.9,,,58.3
2018-02-12T19:27:19.257Z,,,54,32.9,,,58.2
2018-02-12T19:27:29.256Z,,,54,32.9,,,
2018-02-12T19:27:39.257Z,,,54,33.1,,,
2018-02-12T19:27:49.257Z,,,54,33.1,,,
2018-02-12T19:27:59.256Z,,,54,33.1,,,
2018-02-12T19:28:09.366Z,,,54,33.2,,,57.9
2018-02-12T19:28:19.453Z,,,54,33.2,,,57.7
2018-02-12T19:28:29.258Z,,,54,33.2,,,57.2
2018-02-12T19:28:39.257Z,,60,54,33.3,,,56.9
2018-02-12T19:28:49.259Z,,,54,33.3,,,56.6
2018-02-12T19:28:59.257Z,,,54,33.3,,,56.4
2018-02-12T19:29:09.257Z,,,54,33.3,,,56.3
2018-02-12T19:29:19.257Z,,,54,33.3,,,56.2
2018-02-12T19:29:29.260Z,,,54,33.4,,,56.1
2018-02-12T19:29:39.274Z,,,54,33.4,,,56
2018-02-12T19:29:49.263Z,,,54,33.5,,,55.9
2018-02-12T19:29:59.262Z,,,54,33.5,,,55.6
2018-02-12T19:30:09.260Z,,,54,33.6,,,55.3
2018-02-12T19:30:19.260Z,,,54,33.6,,,55.1
2018-02-12T19:30:29.266Z,,59,54,33.6,,,54.9
2018-02-12T19:30:39.259Z,,,54,33.7,,,54.7
2018-02-12T19:30:49.257Z,,,54,33.7,,,54.5
2018-02-12T19:30:59.261Z,,,54,33.8,,,54.3
2018-02-12T19:31:09.258Z,,,54,33.8,,,53.9
2018-02-12T19:31:19.258Z,,,54,33.8,,,
2018-02-12T19:31:29.259Z,,,54,33.9,,,53.7
2018-02-12T19:31:39.257Z,,,54,33.9,,,53.6
2018-02-12T19:31:49.257Z,,,54,33.9,,,53.4
2018-02-12T19:31:59.260Z,,,54,33.9,,,53.2
2018-02-12T19:32:09.257Z,,,54,33.9,,,52.9
2018-02-12T19:32:19.260Z,0,,54,33.9,2,40,56.1
2018-02-12T19:32:29.258Z,,,54,33.9,,30,59
2018-02-12T19:32:39.259Z,,58,54,33.9,,29,59.5
2018-02-12T19:32:49.257Z,,,54,34,,30,59.8
2018-02-12T19:32:59.284Z,,,54,34,,29,
2018-02-12T19:33:09.257Z,,,54,34,,,59.9
2018-02-12T19:33:19.276Z,,,54,34,,30,59.8
2018-02-12T19:33:29.257Z,,,54,34,,,
2018-02-12T19:33:39.257Z,,,54,34,,29,59.7
2018-02-12T19:33:49.258Z,,,54,34,,,
2018-02-12T19:33:59.261Z,,,54,34,,30,
2018-02-12T19:34:09.262Z,,,54,34.1,,29,59.8
2018-02-12T19:34:19.258Z,0,58,54,34.1,2,30,60
2018-02-12T19:34:29.258Z,,,54,34.1,,29,60.2
2018-02-12T19:34:39.257Z,,,54,34.2,,,60.6
2018-02-12T19:34:49.259Z,,57,54,34.2,,30,60.7
2018-02-12T19:34:59.259Z,,,54,34.2,,29,60.9
2018-02-12T19:35:09.261Z,0,,54,34.3,2,0,58.9
2018-02-12T19:35:19.261Z,,,54,34.3,,,55.9
2018-02-12T19:35:29.257Z,,,54,34.3,,,54.9
2018-02-12T19:35:39.258Z,,,54,34.3,,,54.4
2018-02-12T19:35:49.257Z,,,54,34.3,,,53.9
2018-02-12T19:36:04.399Z,,,54,34.3,,,53.8
2018-02-12T19:36:09.258Z,,,54,34.3,,,53.7
2018-02-12T19:36:19.263Z,,,54,34.3,,,
2018-02-12T19:36:29.258Z,,,54,34.3,,,53.8
2018-02-12T19:36:39.259Z,,,54,34.3,,,
2018-02-12T19:36:49.257Z,,,54,34.3,,,
2018-02-12T19:36:59.262Z,,,54,34.3,,,53.7
2018-02-12T19:37:09.258Z,,,54,34.3,,,53.5
2018-02-12T19:37:19.260Z,,,54,34.3,,,52.9
2018-02-12T19:37:29.259Z,,,54,34.3,,,52.8
2018-02-12T19:37:39.288Z,,,54,34.3,,,52.4
2018-02-12T19:37:49.258Z,,,54,34.3,,,52.2
2018-02-12T19:37:59.262Z,,,54,34.3,,,52.1
2018-02-12T19:38:09.258Z,,,54,34.3,,,52
2018-02-12T19:38:19.258Z,,,54,34.3,,,51.9
2018-02-12T19:38:29.265Z,,,54,34.3,,,
2018-02-12T19:38:39.262Z,,,54,34.3,,,51.8
2018-02-12T19:38:49.264Z,,,54,34.2,,,51.6
2018-02-12T19:38:59.260Z,,,54,34.2,,,51.4
2018-02-12T19:39:09.262Z,,,54,34.3,,,51.1
2018-02-12T19:39:19.276Z,0,,54,34.3,2,45,51
2018-02-12T19:39:29.263Z,,,54,34.2,,35,56.2
2018-02-12T19:39:39.258Z,,,54,34.2,,29,57.3
2018-02-12T19:39:49.259Z,,,54,34.2,,30,57.8
2018-02-12T19:39:59.260Z,,,54,34.2,,29,58
2018-02-12T19:40:09.260Z,,,54,34.2,,30,58.1
2018-02-12T19:40:19.273Z,,,54,34.2,,29,
2018-02-12T19:40:29.262Z,,,54,34.2,,30,58
2018-02-12T19:40:39.271Z,,,54,34.2,,29,
2018-02-12T19:40:49.259Z,,,54,34.2,,30,
2018-02-12T19:40:59.360Z,,,54,34.2,,,
2018-02-12T19:41:09.260Z,,,54,34.1,,29,
2018-02-12T19:41:19.266Z,,,54,34.1,,,58.2
2018-02-12T19:41:29.267Z,,,54,34.1,,,58.4
2018-02-12T19:41:39.260Z,,58,54,34.1,,30,58.7
2018-02-12T19:41:49.261Z,,,54,34.1,,30,59
2018-02-12T19:41:59.261Z,,,54,34,,29,
2018-02-12T19:42:09.260Z,,,54,34,,30,59.1
2018-02-12T19:42:19.262Z,,,54,34,,29,59.3
2018-02-12T19:42:29.265Z,,,54,34,,30,59.4
2018-02-12T19:42:39.378Z,,,54,34,,,59.5
2018-02-12T19:42:49.270Z,,,54,34,,29,59.6
2018-02-12T19:42:59.286Z,,,54,34,,,59.8
2018-02-12T19:43:09.262Z,,,54,34,,30,60
2018-02-12T19:43:19.273Z,,,54,33.9,,29,
2018-02-12T19:43:29.261Z,,,54,33.9,,,60.2
2018-02-12T19:43:39.265Z,,,54,33.9,,,60.4
2018-02-12T19:43:49.714Z,,,54,33.9,,,60.5
2018-02-12T19:43:59.260Z,,,54,33.9,,,60.6
2018-02-12T19:44:09.259Z,,,54,33.9,,,60.7
2018-02-12T19:44:19.260Z,,,54,33.9,,,60.9
2018-02-12T19:44:29.260Z,,,54,33.8,,29,61.1
2018-02-12T19:44:39.266Z,,,54,33.8,,,61.2
2018-02-12T19:44:49.261Z,,,54,33.8,,30,61.3
2018-02-12T19:44:59.262Z,,,54,33.8,,29,61.4
2018-02-12T19:45:09.259Z,,,54,33.8,,,61.5
2018-02-12T19:45:19.269Z,,,54,33.8,,30,61.8
2018-02-12T19:45:29.261Z,1,0,54,49.2,0,29,62
2018-02-12T19:45:39.277Z,,,54,31.2,,112,59.4
2018-02-12T19:45:49.268Z,,,54,51.5,,,59.9
2018-02-12T19:45:59.287Z,0,,54,50.4,0,0,59.9
2018-02-12T19:46:09.260Z,0,,54,50.4,0,,58.6
2018-02-12T19:46:19.267Z,,,54,50,,,58.4
2018-02-12T19:46:29.265Z,,,54,49.8,,,
2018-02-12T19:46:39.266Z,,,54,49.6,,,58.3
2018-02-12T19:46:49.326Z,,,54,49.3,,,
2018-02-12T19:46:59.263Z,0,59,54,49.2,2,,58.2
2018-02-12T19:47:09.260Z,0,,54,49,2,41,62
2018-02-12T19:47:19.274Z,0,,54,48.8,2,0,62.4
2018-02-12T19:47:29.260Z,,,54,48.6,,,57.9
2018-02-12T19:47:39.260Z,,,54,48.5,,,55.9
2018-02-12T19:47:49.262Z,,,54,48.3,,,54.9
2018-02-12T19:47:59.372Z,,,54,48.1,,,53.9
2018-02-12T19:48:09.308Z,,,54,47.9,,,53.6
2018-02-12T19:48:19.260Z,,,54,47.8,,,53.3
2018-02-12T19:48:29.259Z,,,54,47.6,,,53.2
2018-02-12T19:48:39.259Z,,,54,47.4,,,
2018-02-12T19:48:49.261Z,,,54,47.3,,,
2018-02-12T19:48:59.264Z,,,54,47.1,,,53.1
2018-02-12T19:49:09.259Z,,,54,47,,,
2018-02-12T19:49:19.264Z,,,54,46.8,,,52.9
2018-02-12T19:49:29.263Z,,,54,46.7,,,52.8
2018-02-12T19:49:39.260Z,,,54,46.5,,,52.3
2018-02-12T19:49:49.277Z,,,54,46.4,,,51.9
2018-02-12T19:49:59.265Z,,,54,46.2,,,51.7
2018-02-12T19:50:09.262Z,,,54,46.1,,,51.5
2018-02-12T19:50:19.260Z,,,54,45.9,,,51.4
2018-02-12T19:50:29.260Z,,,54,45.8,,,51.3
2018-02-12T19:50:39.263Z,,,54,45.6,,,51.2
2018-02-12T19:50:49.260Z,,,54,45.5,,,51.1
2018-02-12T19:50:59.260Z,,,54,45.4,,,50.9
2018-02-12T19:51:09.262Z,,,54,45.2,,,50.6
2018-02-12T19:51:19.261Z,,,54,45.1,,,50.4
2018-02-12T19:51:29.260Z,,,54,45,,,50.2
2018-02-12T19:51:39.261Z,,,54,44.8,,,49.9
2018-02-12T19:51:49.377Z,,,54,44.7,,,49.8
2018-02-12T19:51:59.269Z,,,54,44.6,,,49.5
2018-02-12T19:52:09.264Z,0,,54,44.4,2,42,52.4
2018-02-12T19:52:19.270Z,,,54,44.2,,29,56
2018-02-12T19:52:29.278Z,,,54,44.1,,30,56.3
2018-02-12T19:52:39.266Z,,,54,44,,29,56.5
2018-02-12T19:52:49.265Z,,60,54,43.9,,30,56.6
2018-02-12T19:52:59.263Z,,,54,43.8,,,
2018-02-12T19:53:09.274Z,,,54,43.7,,29,56.5
2018-02-12T19:53:19.268Z,,,54,43.5,,,
2018-02-12T19:53:29.268Z,,,54,43.5,,,56.4
2018-02-12T19:53:39.263Z,,,54,43.4,,30,
2018-02-12T19:53:49.262Z,,,54,43.2,,29,56.5
2018-02-12T19:53:59.302Z,,,54,43.1,,30,56.7
2018-02-12T19:54:09.261Z,,,54,43,,31,57
2018-02-12T19:54:19.261Z,,,54,42.9,,32,57.4
2018-02-12T19:54:29.272Z,,,54,42.8,,,58
2018-02-12T19:54:39.261Z,,,54,42.7,,33,58.1
2018-02-12T19:54:49.263Z,,,54,42.6,,,58.4
2018-02-12T19:54:59.261Z,,,54,42.5,,34,58.6
2018-02-12T19:55:09.263Z,,,54,42.4,,,58.8
2018-02-12T19:55:19.267Z,,,54,42.3,,,59
2018-02-12T19:55:29.265Z,,,54,42.2,,,59.1
2018-02-12T19:55:39.261Z,,,54,42.1,,,59.4
2018-02-12T19:55:49.264Z,,,54,42,,,59.6
2018-02-12T19:55:59.265Z,,,54,41.9,,,59.7
2018-02-12T19:56:09.262Z,,,54,41.8,,,59.8
2018-02-12T19:56:19.260Z,,,54,41.7,,,60
2018-02-12T19:56:29.262Z,,,54,41.6,,33,60.1
2018-02-12T19:56:39.261Z,,,54,41.6,,32,60.2
2018-02-12T19:56:49.263Z,,,54,41.5,,31,60.1
2018-02-12T19:56:59.261Z,,,54,41.4,,30,
2018-02-12T19:57:09.262Z,,,54,41.3,,,60
2018-02-12T19:57:19.261Z,,,54,41.2,,29,60.1
2018-02-12T19:57:29.262Z,,,54,41.2,,,60.2
2018-02-12T19:57:39.261Z,,,54,41.1,,30,60.4
2018-02-12T19:57:49.272Z,,,54,40.9,,,60.5
2018-02-12T19:57:59.261Z,,,54,40.8,,,60.7
2018-02-12T19:58:09.266Z,,,54,40.8,,29,60.8
2018-02-12T19:58:19.262Z,,,54,40.7,,30,61.1
2018-02-12T19:58:29.262Z,,,54,40.6,,,61.2
2018-02-12T19:58:39.497Z,,,54,40.6,,,61.4
2018-02-12T19:58:49.263Z,,,54,40.5,,,61.5
2018-02-12T19:58:59.272Z,,,54,40.4,,29,61.6
2018-02-12T19:59:09.262Z,,,54,40.4,,,61.8
2018-02-12T19:59:19.261Z,,,54,40.3,,30,62
2018-02-12T19:59:29.262Z,,,54,40.3,,,
2018-02-12T19:59:39.264Z,,,54,40.2,,29,62.1
2018-02-12T19:59:49.263Z,,,54,40.1,,,62.2
2018-02-12T19:59:59.262Z,,,54,40.1,,,62.5
2018-02-12T20:00:09.271Z,,,54,40,,30,62.6
2018-02-12T20:00:19.261Z,,,54,40,,,
2018-02-12T20:00:29.262Z,,,54,39.9,,29,62.7
2018-02-12T20:00:39.262Z,,,54,39.9,,,62.8
2018-02-12T20:00:49.264Z,,,54,39.8,,,63.1
2018-02-12T20:00:59.262Z,,,54,39.7,,29,
2018-02-12T20:01:09.360Z,,,54,39.7,,30,63.2
2018-02-12T20:01:19.266Z,,,54,39.7,,,63.3
2018-02-12T20:01:34.383Z,,,54,39.6,,29,63.4
2018-02-12T20:01:39.261Z,,,54,39.6,,30,63.5
2018-02-12T20:01:49.275Z,,,54,39.5,,29,63.6
2018-02-12T20:01:59.266Z,,,54,39.5,,,63.8
2018-02-12T20:02:09.264Z,,,54,39.4,,30,63.9
2018-02-12T20:02:19.262Z,0,,54,39.4,2,0,62.7
2018-02-12T20:02:29.262Z,,,54,39.3,,,59.8
2018-02-12T20:02:39.262Z,,,54,39.3,,,58.5
2018-02-12T20:02:49.325Z,,,54,39.2,,,57.7
2018-02-12T20:02:59.262Z,,,54,39.2,,,57.2
2018-02-12T20:03:09.262Z,,,54,39.1,,,57.1
2018-02-12T20:03:24.282Z,,,54,39.1,,,57
2018-02-12T20:03:29.264Z,,,54,39.1,,,
2018-02-12T20:03:39.262Z,,,54,38.9,,,57.1
2018-02-12T20:03:49.262Z,,,54,38.9,,,
2018-02-12T20:03:59.263Z,,,54,38.9,,,56.9
2018-02-12T20:04:09.261Z,,,54,38.8,,,
2018-02-12T20:04:19.266Z,,,54,38.8,,,56.6
2018-02-12T20:04:29.262Z,,,54,38.7,,,56.3
2018-02-12T20:04:39.263Z,,,54,38.7,,,56.1
2018-02-12T20:04:49.264Z,,,54,38.7,,,55.9
2018-02-12T20:04:59.262Z,,,54,38.6,,,55.6
2018-02-12T20:05:09.266Z,,,54,38.6,,,55.5
2018-02-12T20:05:19.440Z,,,54,38.5,,,55.3
2018-02-12T20:05:29.276Z,,,54,38.5,,,55.2
2018-02-12T20:05:39.262Z,,,54,38.5,,,54.9
2018-02-12T20:05:49.268Z,,,54,38.4,,,54.8
2018-02-12T20:05:59.271Z,,,54,38.4,,,54.6
2018-02-12T20:06:09.265Z,,,54,38.4,,,54.4
2018-02-12T20:06:19.440Z,,,54,38.3,,,53.9
2018-02-12T20:06:29.264Z,0,,54,38.3,2,42,56.4
2018-02-12T20:06:39.265Z,,,54,38.2,,34,59.3
2018-02-12T20:06:49.263Z,,,54,38.2,,29,60.1
2018-02-12T20:06:59.270Z,,,54,38.2,,,60.2
2018-02-12T20:07:09.263Z,,,54,38.1,,30,60.4
2018-02-12T20:07:19.265Z,,,54,38.1,,,60.2
2018-02-12T20:07:29.263Z,,59,54,38.1,,29,
2018-02-12T20:07:39.263Z,,,54,38,,,60.1
2018-02-12T20:07:49.263Z,,,54,38,,,
2018-02-12T20:07:59.265Z,,,54,38,,30,60
2018-02-12T20:08:09.262Z,,,54,37.9,,,60.1
2018-02-12T20:08:19.265Z,,,54,37.9,,29,60.2
2018-02-12T20:08:29.263Z,,,54,37.9,,,60.5
2018-02-12T20:08:39.263Z,,60,54,37.8,,,60.7
2018-02-12T20:08:49.263Z,,59,54,37.8,,30,60.8
2018-02-12T20:08:59.263Z,,,54,37.8,,29,61.1
2018-02-12T20:09:09.269Z,,,54,37.8,,,61.2
2018-02-12T20:09:19.264Z,,,54,37.7,,,
2018-02-12T20:09:29.266Z,,,54,37.7,,30,61.3
2018-02-12T20:09:39.265Z,,,54,37.7,,,
2018-02-12T20:09:49.263Z,,,54,37.6,,29,61.5
2018-02-12T20:09:59.482Z,,,54,37.6,,,61.6
2018-02-12T20:10:09.329Z,,,54,37.6,,30,61.8
2018-02-12T20:10:19.266Z,,,54,37.5,,30,62
2018-02-12T20:10:29.264Z,,,54,37.5,,29,
2018-02-12T20:10:39.264Z,,,54,37.5,,,62.2
2018-02-12T20:10:49.264Z,,,54,37.5,,,62.4
2018-02-12T20:10:59.269Z,,,54,37.4,,30,62.5
2018-02-12T20:11:09.264Z,,,54,37.4,,,62.6
2018-02-12T20:11:19.265Z,,,54,37.4,,29,62.7
2018-02-12T20:11:29.266Z,,,54,37.4,,30,62.8
2018-02-12T20:11:39.263Z,,,54,37.4,,0,63.1
2018-02-12T20:11:49.264Z,0,,54,37.4,2,,59.7
2018-02-12T20:11:59.264Z,,,54,37.3,,,57.9
2018-02-12T20:12:09.264Z,,,54,37.3,,,56.9
2018-02-12T20:12:19.264Z,,,54,37.3,,,56.6
2018-02-12T20:12:29.263Z,,,54,37.3,,,56.4
2018-02-12T20:12:39.263Z,,,54,37.3,,,56.3
2018-02-12T20:12:49.263Z,,,54,37.2,,,
2018-02-12T20:12:59.264Z,,,54,37.2,,,
2018-02-12T20:13:09.263Z,,,54,37.2,,,
2018-02-12T20:13:19.265Z,,,54,37.2,,,
2018-02-12T20:13:29.266Z,,,54,37.1,,,56.2
2018-02-12T20:13:39.274Z,,,54,37.1,,,55.9
2018-02-12T20:13:49.263Z,,,54,37.1,,,55.7
2018-02-12T20:13:59.265Z,,,54,37.1,,,55.4
2018-02-12T20:14:09.265Z,,,54,37.1,,,55.2
2018-02-12T20:14:19.276Z,,,54,37.1,,,54.9
2018-02-12T20:14:29.266Z,,,54,36.9,,,
2018-02-12T20:14:39.267Z,,,54,36.9,,,54.8
2018-02-12T20:14:49.264Z,,,54,36.9,,,54.6
2018-02-12T20:14:59.268Z,,,54,36.9,,,54.5
2018-02-12T20:15:09.266Z,,62,54,36.8,,,54.1
2018-02-12T20:15:19.268Z,0,,54,36.8,2,40,57.3
2018-02-12T20:15:29.285Z,,,54,36.8,,30,60
2018-02-12T20:15:39.264Z,,,54,36.8,,29,60.2
2018-02-12T20:15:49.266Z,,,54,36.7,,,60.4
2018-02-12T20:15:59.286Z,,,54,36.7,,,
2018-02-12T20:16:09.268Z,,,54,36.7,,,60.2
2018-02-12T20:16:19.281Z,,,54,36.7,,30,
2018-02-12T20:16:29.265Z,,,54,36.7,,,60.1
2018-02-12T20:16:39.276Z,,,54,36.7,,,
2018-02-12T20:16:49.274Z,,,54,36.6,,29,
2018-02-12T20:16:59.264Z,,,54,36.6,,30,60.2
2018-02-12T20:17:09.265Z,,,54,36.6,,,60.4
2018-02-12T20:17:19.265Z,,,54,36.6,,31,60.6
2018-02-12T20:17:29.266Z,,,54,36.6,,31,61.1
2018-02-12T20:17:39.264Z,,,54,36.5,,30,
2018-02-12T20:17:49.265Z,,,54,36.5,,31,61.3
2018-02-12T20:17:59.264Z,,,54,36.5,,,61.4
2018-02-12T20:18:09.264Z,,,54,36.5,,,
2018-02-12T20:18:19.265Z,,,54,36.5,,30,61.5
2018-02-12T20:18:29.267Z,,,54,36.5,,,61.6
2018-02-12T20:18:39.269Z,,,54,36.5,,,61.9
2018-02-12T20:18:49.265Z,,,54,36.4,,,62
2018-02-12T20:18:59.265Z,,,54,36.4,,,62.1
2018-02-12T20:19:09.266Z,,,54,36.4,,29,62.2
2018-02-12T20:19:19.265Z,,,54,36.4,,,
2018-02-12T20:19:29.271Z,,,54,36.4,,30,62.4
2018-02-12T20:19:39.266Z,,,54,36.4,,,62.5
2018-02-12T20:19:49.265Z,,,54,36.4,,,62.6
2018-02-12T20:19:59.266Z,,,54,36.4,,29,62.7
2018-02-12T20:20:09.264Z,,,54,36.3,,,62.8
2018-02-12T20:20:19.266Z,,,54,36.3,,30,63.1
2018-02-12T20:20:29.265Z,,,54,36.3,,29,63.2
2018-02-12T20:20:39.267Z,,,54,36.3,,30,63.3
2018-02-12T20:20:49.265Z,,,54,36.3,,,63.4
2018-02-12T20:20:59.265Z,,,54,36.3,,29,63.5
2018-02-12T20:21:09.266Z,,,54,36.3,,,63.6
2018-02-12T20:21:19.266Z,,,54,36.3,,,63.8
2018-02-12T20:21:29.267Z,,,54,36.3,,,64
2018-02-12T20:21:39.268Z,,,54,36.3,,,
2018-02-12T20:21:49.266Z,,,54,36.3,,,64.1
2018-02-12T20:21:59.265Z,,,54,36.3,,30,64.2
2018-02-12T20:22:09.299Z,,,54,36.3,,29,64.4
2018-02-12T20:22:19.268Z,,,54,36.2,,,64.5
2018-02-12T20:22:29.265Z,,,54,36.2,,,64.6
2018-02-12T20:22:39.265Z,,,54,36.2,,30,64.7
2018-02-12T20:22:49.282Z,,,54,36.2,,,64.8
2018-02-12T20:22:59.267Z,,,54,36.2,,29,64.9
2018-02-12T20:23:09.271Z,,,54,36.2,,29,65.1
2018-02-12T20:23:19.267Z,,,54,36.2,,,
2018-02-12T20:23:29.269Z,,,54,36.2,,30,65.2
2018-02-12T20:23:39.266Z,,,54,36.2,,,65.3
2018-02-12T20:23:49.267Z,,,54,36.2,,,65.4
2018-02-12T20:23:59.267Z,,,54,36.2,,,65.5
2018-02-12T20:24:09.336Z,,,54,36.2,,29,65.6
2018-02-12T20:24:19.267Z,,,54,36.2,,,
2018-02-12T20:24:29.267Z,,,54,36.2,,30,65.8
2018-02-12T20:24:39.267Z,,,54,36.2,,29,65.9
2018-02-12T20:24:49.266Z,0,,54,36.2,2,0,63.9
2018-02-12T20:24:59.280Z,,,54,36.2,,,60.9
2018-02-12T20:25:09.268Z,,,54,36.2,,,59.9
2018-02-12T20:25:19.266Z,,,54,36.2,,,59.5
2018-02-12T20:25:29.267Z,1,0,54,36.2,0,,59.1
2018-02-12T20:25:39.278Z,1,,54,25.7,0,72,59.8
2018-02-12T20:25:49.292Z,,,54,55.1,,72,58.8
2018-02-12T20:25:59.269Z,,,54,53.2,,82,57.8
2018-02-12T20:26:09.278Z,,,54,52.7,,94,57.6
2018-02-12T20:26:19.266Z,,,54,53.5,,89,58.1
2018-02-12T20:26:29.267Z,,,54,54,,87,58.4
2018-02-12T20:26:39.266Z,,,54,54.4,,83,58.5
2018-02-12T20:26:49.268Z,,,54,54.4,,79,58.3
2018-02-12T20:26:59.276Z,,,54,54.2,,83,58
2018-02-12T20:27:09.270Z,,,54,54,,84,57.9
2018-02-12T20:27:19.266Z,,,54,53.9,,85,
2018-02-12T20:27:29.267Z,,,54,53.9,,83,57.8
2018-02-12T20:27:39.269Z,,,54,53.8,,,57.6
2018-02-12T20:27:49.275Z,,,54,53.9,,84,
2018-02-12T20:27:59.270Z,,,54,53.9,,,57.7
2018-02-12T20:28:09.270Z,,,54,53.9,,83,
2018-02-12T20:28:19.267Z,,,54,53.8,,85,
2018-02-12T20:28:29.270Z,,,54,53.8,,86,57.6
2018-02-12T20:28:39.267Z,,,54,53.8,,84,
2018-02-12T20:28:49.270Z,,,54,53.7,,85,57.4
2018-02-12T20:28:59.267Z,,,54,53.8,,84,57.2
2018-02-12T20:29:09.268Z,,,54,53.7,,,57
2018-02-12T20:29:19.269Z,,,54,53.7,,,
