Time,HwTSet,HwActive,PrimTSet,ChActive,PrimT,ActPow,HwTOutlet
2017-11-02T17:16:32.241Z,0,,,,35.7,,27.9
2017-11-02T17:16:42.240Z,0,,,,,,27.9
2017-11-02T17:16:52.242Z,0,,,,,,27.9
2017-11-02T17:17:07.343Z,0,,,,35.6,,27.9
2017-11-02T17:17:12.245Z,0,,,,35.7,,27.9
2017-11-02T17:17:22.560Z,0,,,,35.8,,27.9
2017-11-02T17:17:35.175Z,0,,,,,,27.9
2017-11-02T17:17:48.084Z,0,,,,,,27.9
2017-11-02T17:17:52.403Z,0,,,,35.7,,27.9
2017-11-02T17:18:02.243Z,0,,,,35.8,,27.9
2017-11-02T17:18:12.239Z,0,,,,,,27.9
2017-11-02T17:18:22.240Z,0,,,,35.7,,27.9
2017-11-02T17:18:32.243Z,0,,,,35.5,,27.9
2017-11-02T17:18:42.240Z,0,,,,35.3,,27.9
2017-11-02T17:18:52.239Z,0,,,,35.2,,27.9
2017-11-02T17:19:02.242Z,0,,,,34.9,,27.9
2017-11-02T17:19:12.240Z,0,,,,34.8,,27.9
2017-11-02T17:19:22.247Z,0,,,,34.7,,27.9
2017-11-02T17:19:32.239Z,0,,,,,,27.9
2017-11-02T17:19:42.240Z,0,,,,34.6,,27.9
2017-11-02T17:19:52.240Z,0,,,,,,27.9
2017-11-02T17:20:02.243Z,0,,,,34.5,,27.9
2017-11-02T17:20:12.243Z,0,,,,,,27.9
2017-11-02T17:20:22.240Z,0,,,,,,27.9
2017-11-02T17:20:32.395Z,0,,,,,,27.9
2017-11-02T17:20:42.243Z,0,,,,,,27.9
2017-11-02T17:20:52.243Z,0,,,,,,27.9
2017-11-02T17:21:02.244Z,0,,,,,,27.9
2017-11-02T17:21:12.240Z,0,,,,34.4,,27.9
2017-11-02T17:21:22.243Z,0,,,,34.5,,27.9
2017-11-02T17:21:32.241Z,0,,,,34.3,,27.9
2017-11-02T17:21:42.243Z,0,,,,,,27.9
2017-11-02T17:21:52.239Z,0,,,,34.1,,27.9
2017-11-02T17:22:02.246Z,0,0,,2,35.1,44,27.9
2017-11-02T17:22:12.264Z,0,,,,40,33,27.9
2017-11-02T17:22:22.239Z,0,,,,40.7,29,27.9
2017-11-02T17:22:32.245Z,0,,,,41,29,28
2017-11-02T17:22:42.251Z,0,,,,41.2,,28
2017-11-02T17:22:52.248Z,0,,,,41.3,,28
2017-11-02T17:23:02.244Z,0,,,,41.4,30,28
2017-11-02T17:23:12.240Z,0,,,,41.5,,28
2017-11-02T17:23:22.245Z,0,,,,41.7,29,28
2017-11-02T17:23:32.307Z,0,,,,42,29,28
2017-11-02T17:23:42.243Z,0,,,,42.2,30,28
2017-11-02T17:23:52.240Z,0,,,,42.6,29,28
2017-11-02T17:24:02.245Z,0,,,,43,30,28
2017-11-02T17:24:12.246Z,0,,,,43.1,,28
2017-11-02T17:24:22.245Z,0,,,,43.3,29,28
2017-11-02T17:24:32.245Z,0,,,,43.6,,28
2017-11-02T17:24:42.242Z,0,0,,2,44,0,28
2017-11-02T17:24:52.246Z,0,,,,41.7,,28
2017-11-02T17:25:02.240Z,0,,,,39.9,,28.1
2017-11-02T17:25:12.439Z,0,,,,39.3,,28.1
2017-11-02T17:25:22.240Z,0,,,,39.2,,28.1
2017-11-02T17:25:32.240Z,0,,,,39.3,,28.1
2017-11-02T17:25:42.240Z,0,,,,39.5,,28.1
2017-11-02T17:25:52.240Z,0,,,,39.6,,28.1
2017-11-02T17:26:02.241Z,0,,,,39.7,,28.1
2017-11-02T17:26:12.244Z,0,,,,,,28.1
2017-11-02T17:26:22.240Z,0,,,,,,28.3
2017-11-02T17:26:32.240Z,0,,,,,,28.3
2017-11-02T17:26:42.247Z,0,,,,39.6,,28.3
2017-11-02T17:26:52.245Z,0,,,,39.5,,28.3
2017-11-02T17:27:02.240Z,0,,,,39.4,,28.3
2017-11-02T17:27:12.240Z,0,,,,39.2,,28.3
2017-11-02T17:27:22.241Z,0,,,,38.9,,28.3
2017-11-02T17:27:32.245Z,0,,,,38.7,,28.3
2017-11-02T17:27:42.246Z,0,,,,38.5,,28.3
2017-11-02T17:27:52.246Z,0,,,,38.3,,28.4
2017-11-02T17:28:02.240Z,0,,,,38.2,,28.4
2017-11-02T17:28:12.260Z,0,,,,,,28.4
2017-11-02T17:28:22.241Z,0,,,,38.1,,28.4
2017-11-02T17:28:32.240Z,0,,,,38,,28.4
2017-11-02T17:28:42.243Z,0,,,,37.9,,28.4
2017-11-02T17:28:52.244Z,0,,,,,,28.4
2017-11-02T17:29:02.246Z,0,,,,,,28.4
2017-11-02T17:29:12.263Z,0,,,,37.8,,28.4
2017-11-02T17:29:22.241Z,0,,,,,,28.4
2017-11-02T17:29:32.243Z,0,,,,,,28.4
2017-11-02T17:29:42.248Z,0,,,,,,28.5
2017-11-02T17:29:52.242Z,0,,,,,,28.5
2017-11-02T17:30:02.243Z,0,,,,37.7,,28.5
2017-11-02T17:30:12.241Z,0,,,,,,28.5
2017-11-02T17:30:22.757Z,0,,,,,,28.5
2017-11-02T17:30:32.246Z,0,,,,,,28.5
2017-11-02T17:30:42.241Z,0,,,,,,28.5
2017-11-02T17:30:52.384Z,0,,,,37.6,,28.5
2017-11-02T17:31:02.240Z,0,,,,,,28.5
2017-11-02T17:31:12.241Z,0,,,,,,28.5
2017-11-02T17:31:22.243Z,0,,,,,,28.5
2017-11-02T17:31:32.435Z,0,,,,,,28.6
2017-11-02T17:31:42.241Z,0,,,,37.5,,28.6
2017-11-02T17:31:52.241Z,0,,,,,,28.6
2017-11-02T17:32:02.241Z,0,,,,,,28.6
2017-11-02T17:32:12.244Z,0,,,,,,28.6
2017-11-02T17:32:22.246Z,0,,,,,,28.6
2017-11-02T17:32:32.241Z,0,,,,37.4,,28.6
2017-11-02T17:32:42.241Z,0,,,,,,28.6
2017-11-02T17:32:52.245Z,0,,,,,,28.6
2017-11-02T17:33:02.246Z,0,,,,,,28.6
2017-11-02T17:33:12.241Z,0,,,,,,28.6
2017-11-02T17:33:22.467Z,0,,,,37.3,,28.6
2017-11-02T17:33:32.246Z,0,,,,,,28.6
2017-11-02T17:33:42.241Z,0,,,,,,28.6
2017-11-02T17:33:52.245Z,0,,,,,,28.6
2017-11-02T17:34:02.241Z,0,,,,,,28.6
2017-11-02T17:34:12.246Z,0,,,,,,28.7
2017-11-02T17:34:22.244Z,0,,,,37.2,,28.6
2017-11-02T17:34:32.241Z,0,,39,,,,28.7
2017-11-02T17:34:42.247Z,0,,40,,,,28.6
2017-11-02T17:34:52.246Z,0,,,,37.8,,28.6
2017-11-02T17:35:02.246Z,0,,39,,36.9,,28.6
2017-11-02T17:35:12.241Z,0,,,,36.8,,28.6
2017-11-02T17:35:22.245Z,0,,,,36.3,,28.6
2017-11-02T17:35:32.242Z,0,,,,35.8,,28.7
2017-11-02T17:35:42.249Z,0,,,,35.6,,28.6
2017-11-02T17:35:52.241Z,0,,,,35.4,,28.7
2017-11-02T17:36:02.248Z,0,,,,35.2,,28.6
2017-11-02T17:36:12.246Z,0,,,,35.1,,28.6
2017-11-02T17:36:22.247Z,0,,,,,,28.6
2017-11-02T17:36:32.242Z,0,,,,,,28.6
2017-11-02T17:36:42.242Z,0,,,,,,28.6
2017-11-02T17:36:52.244Z,0,,,,,,28.6
2017-11-02T17:37:02.247Z,0,,,,34.9,,28.6
2017-11-02T17:37:12.721Z,0,,,,,,28.6
2017-11-02T17:37:22.242Z,0,,,,34.8,,28.6
2017-11-02T17:37:32.242Z,0,,,,,,28.6
2017-11-02T17:37:42.246Z,0,,,,34.6,,28.6
2017-11-02T17:37:52.246Z,0,,,,34.5,,28.6
2017-11-02T17:38:02.243Z,0,,,,34.4,,28.6
2017-11-02T17:38:12.247Z,0,,,,34.3,,28.6
2017-11-02T17:38:22.250Z,0,,,,34.2,,28.6
2017-11-02T17:38:32.242Z,0,,,,34.1,,28.6
2017-11-02T17:38:42.246Z,0,,,,34,,28.6
2017-11-02T17:38:52.242Z,0,,,,,,28.6
2017-11-02T17:39:02.247Z,0,,,,,,28.6
2017-11-02T17:39:12.242Z,0,,,,,,28.6
2017-11-02T17:39:22.245Z,0,,,,,,28.6
2017-11-02T17:39:32.247Z,0,,,,,,28.6
2017-11-02T17:39:42.420Z,0,,,,34,,28.6
2017-11-02T17:39:52.416Z,0,,,,34,,28.5
2017-11-02T17:40:02.243Z,0,,,,33.9,,28.5
2017-11-02T17:40:12.247Z,0,,,,,,28.5
2017-11-02T17:40:22.427Z,0,,,,,,28.5
2017-11-02T17:40:32.244Z,0,,,,,,28.5
2017-11-02T17:40:42.242Z,0,,,,,,28.5
2017-11-02T17:40:52.244Z,0,,,,,,28.5
2017-11-02T17:41:02.243Z,0,,,,,,28.5
2017-11-02T17:41:12.244Z,0,,,,,,28.5
2017-11-02T17:41:22.248Z,0,,,,33.8,,28.5
2017-11-02T17:41:32.247Z,0,,,,,,28.5
2017-11-02T17:41:42.243Z,0,1,0,0,,,28.5
2017-11-02T17:41:57.453Z,54,,,,35.2,30,34.7
2017-11-02T17:42:02.269Z,54,,,,38.2,98,35.3
2017-11-02T17:42:12.257Z,0,0,,0,41.6,0,38.1
2017-11-02T17:42:22.248Z,0,,,,41.5,,38.1
2017-11-02T17:42:32.247Z,0,,,,41.4,,38
2017-11-02T17:42:42.250Z,0,,,,41.3,,37.9
2017-11-02T17:42:52.242Z,0,,,,,,37.8
2017-11-02T17:43:02.247Z,0,,,,41.2,,37.7
2017-11-02T17:43:12.243Z,0,0,39,2,,,37.6
2017-11-02T17:43:22.314Z,0,,,,40.9,,37.5
2017-11-02T17:43:32.246Z,0,,,,36.8,,37.4
2017-11-02T17:43:42.243Z,0,,,,35.7,,37.3
2017-11-02T17:43:52.243Z,0,,,,34.6,,37.2
2017-11-02T17:44:02.247Z,0,,,,33.7,,37.1
2017-11-02T17:44:12.248Z,0,,,,33.3,,36.9
2017-11-02T17:44:22.248Z,0,,,,33.1,,36.8
2017-11-02T17:44:32.243Z,0,,,,,,36.7
2017-11-02T17:44:42.243Z,0,0,,2,35.6,42,36.6
2017-11-02T17:44:52.243Z,0,,,,39.1,32,36.5
2017-11-02T17:45:02.243Z,0,,,,40.1,30,36.4
2017-11-02T17:45:12.244Z,0,,,,40.5,,36.3
2017-11-02T17:45:22.243Z,0,,,,40.7,,36.2
2017-11-02T17:45:32.249Z,0,,,,40.8,,36.1
2017-11-02T17:45:42.251Z,0,,,,41,29,36
2017-11-02T17:45:52.243Z,0,,,,41.2,,35.9
2017-11-02T17:46:02.250Z,0,,,,41.5,30,35.8
2017-11-02T17:46:12.244Z,0,,,,,,35.8
2017-11-02T17:46:22.243Z,0,,,,,29,35.7
2017-11-02T17:46:32.244Z,0,,,,41.4,30,35.6
2017-11-02T17:46:42.243Z,0,,40,,41.5,,35.6
2017-11-02T17:46:52.243Z,0,,,,41.7,29,35.5
2017-11-02T17:47:02.245Z,0,,,,42,29,35.4
2017-11-02T17:47:12.247Z,0,,,,42.6,,35.3
2017-11-02T17:47:22.245Z,0,,,,43.1,30,35.3
2017-11-02T17:47:32.252Z,0,,,,43.7,29,35.2
2017-11-02T17:47:42.246Z,0,0,,2,41.8,0,35.1
2017-11-02T17:47:52.243Z,0,,,,40.6,,34.9
2017-11-02T17:48:02.259Z,0,,,,39.5,,34.9
2017-11-02T17:48:12.244Z,0,,,,38.9,,34.8
2017-11-02T17:48:22.246Z,0,,,,,,34.8
2017-11-02T17:48:32.244Z,0,,,,39.1,,34.7
2017-11-02T17:48:42.245Z,0,,,,39.2,,34.6
2017-11-02T17:48:52.244Z,0,,,,39.3,,34.6
2017-11-02T17:49:02.246Z,0,,,,,,34.5
2017-11-02T17:49:12.245Z,0,,,,,,34.4
2017-11-02T17:49:22.494Z,0,,,,,,34.4
2017-11-02T17:49:32.245Z,0,,,,39.2,,34.3
2017-11-02T17:49:42.247Z,0,,,,39.1,,34.3
2017-11-02T17:49:52.244Z,0,,,,38.9,,34.2
2017-11-02T17:50:02.244Z,0,,,,,,34.1
2017-11-02T17:50:12.244Z,0,,,,38.7,,34.1
2017-11-02T17:50:22.248Z,0,,,,38.5,,34
2017-11-02T17:50:32.244Z,0,,,,38.3,,34
2017-11-02T17:50:42.243Z,0,,,,38.1,,33.9
2017-11-02T17:50:52.244Z,0,,,,37.9,,33.9
2017-11-02T17:51:02.245Z,54,0,0,0,37.8,,38.2
2017-11-02T17:51:12.262Z,54,0,,0,38.6,,25
2017-11-02T17:51:22.500Z,0,,,,36.9,,26.9
2017-11-02T17:51:32.244Z,0,,,,36.7,,27.1
2017-11-02T17:51:42.245Z,0,,,,,,27.1
2017-11-02T17:51:52.247Z,0,,,,,,27.1
2017-11-02T17:52:02.246Z,0,,,,,,27.2
2017-11-02T17:52:12.244Z,0,0,40,2,36.6,,27.2
2017-11-02T17:52:22.256Z,0,0,,2,41.4,38,27.2
2017-11-02T17:52:32.246Z,0,0,,2,44.8,0,27.3
2017-11-02T17:52:42.245Z,0,,,,39.9,,27.3
2017-11-02T17:52:52.246Z,0,,,,38.7,,27.3
2017-11-02T17:53:02.249Z,0,,,,37.6,,27.4
2017-11-02T17:53:12.249Z,0,,,,37.2,,27.4
2017-11-02T17:53:22.245Z,0,,,,36.9,,27.4
2017-11-02T17:53:32.248Z,0,,,,,,27.4
2017-11-02T17:53:42.480Z,0,,,,,,27.4
2017-11-02T17:53:52.244Z,0,,,,,,27.5
2017-11-02T17:54:02.245Z,0,,,,,,27.5
2017-11-02T17:54:12.246Z,0,,,,,,27.5
2017-11-02T17:54:22.250Z,0,,,,,,27.5
2017-11-02T17:54:32.247Z,0,,,,36.8,,27.5
2017-11-02T17:54:42.246Z,0,,,,36.7,,27.5
2017-11-02T17:54:52.249Z,0,,,,,,27.5
2017-11-02T17:55:02.247Z,0,,,,,,27.5
2017-11-02T17:55:12.250Z,0,,,,,,27.5
2017-11-02T17:55:22.246Z,0,,,,36.6,,27.5
2017-11-02T17:55:32.245Z,0,0,40,2,36.4,0,27.5
2017-11-02T17:55:42.244Z,0,,,,36.2,,27.5
2017-11-02T17:55:52.245Z,0,,,,36.1,,27.5
2017-11-02T17:56:02.250Z,0,,,,35.9,,27.5
2017-11-02T17:56:12.248Z,0,,,,,,27.7
2017-11-02T17:56:22.245Z,0,,,,35.8,,27.7
2017-11-02T17:56:32.244Z,0,,,,35.7,,27.8
2017-11-02T17:56:42.244Z,0,,,,,,27.8
2017-11-02T17:56:52.247Z,0,,,,,,27.8
2017-11-02T17:57:02.247Z,0,,,,35.6,,27.8
2017-11-02T17:57:12.248Z,0,,,,,,27.9
2017-11-02T17:57:22.245Z,0,,,,,,27.9
2017-11-02T17:57:32.244Z,0,,,,,,27.9
2017-11-02T17:57:42.247Z,0,,,,,,27.9
2017-11-02T17:57:52.249Z,0,,,,,,27.9
2017-11-02T17:58:02.247Z,0,1,0,0,35.5,,27.9
2017-11-02T17:58:12.261Z,54,1,,0,39.2,117,32
2017-11-02T17:58:22.258Z,54,,,,46.2,147,37.4
2017-11-02T17:58:32.258Z,54,,,,53,147,43.1
2017-11-02T17:58:42.246Z,54,,,,58.1,140,48.6
2017-11-02T17:58:52.245Z,54,,,,60,134,51.8
2017-11-02T17:59:02.258Z,54,0,,0,57.8,0,54.3
2017-11-02T17:59:12.266Z,0,0,,0,52.9,0,48.8
2017-11-02T17:59:22.250Z,0,,,,52.2,,48.5
2017-11-02T17:59:32.254Z,0,,,,,,48.3
2017-11-02T17:59:42.245Z,0,,,,,,48.1
2017-11-02T17:59:52.245Z,0,,,,,,47.9
2017-11-02T18:00:02.245Z,0,0,40,2,,,47.8
2017-11-02T18:00:12.247Z,0,,42,,52.8,,47.6
2017-11-02T18:00:22.248Z,0,,,,47.2,,47.5
2017-11-02T18:00:32.251Z,0,,,,40.9,,47.3
2017-11-02T18:00:42.250Z,0,,,,38.7,,47.2
2017-11-02T18:00:52.246Z,0,,,,36.9,,47
2017-11-02T18:01:02.451Z,0,,,,35.8,,46.8
2017-11-02T18:01:12.261Z,0,0,,2,40.2,38,46.7
2017-11-02T18:01:22.246Z,0,,,,42.3,30,46.5
2017-11-02T18:01:32.246Z,0,,,,43,29,46.4
2017-11-02T18:01:42.246Z,0,,,,43.1,30,46.2
2017-11-02T18:01:52.249Z,0,,,,43.2,29,46
2017-11-02T18:02:02.246Z,0,,,,43.5,30,45.9
2017-11-02T18:02:12.246Z,0,,,,44,29,45.7
2017-11-02T18:02:22.250Z,0,,,,44.1,,45.5
2017-11-02T18:02:32.246Z,0,,,,44.4,,45.4
2017-11-02T18:02:42.246Z,0,,,,45.1,30,45.2
2017-11-02T18:02:52.245Z,0,,,,45.6,29,45
2017-11-02T18:03:02.246Z,0,,,,45.9,30,44.9
2017-11-02T18:03:12.247Z,0,,,,,,44.7
2017-11-02T18:03:22.245Z,0,,,,45.8,,44.6
2017-11-02T18:03:32.250Z,0,,,,,29,44.3
2017-11-02T18:03:42.246Z,0,0,,2,43.7,0,44.2
2017-11-02T18:03:52.252Z,0,,,,41.9,,44
2017-11-02T18:04:02.246Z,0,,,,41.3,,43.9
2017-11-02T18:04:12.255Z,0,,,,40.9,,43.7
2017-11-02T18:04:22.320Z,0,,,,41,,43.6
2017-11-02T18:04:32.248Z,0,,,,41.2,,43.5
2017-11-02T18:04:42.246Z,0,,,,41.4,,43.3
2017-11-02T18:04:52.251Z,0,,,,41.5,,43.2
2017-11-02T18:05:02.245Z,0,,,,41.6,,43
2017-11-02T18:05:12.248Z,0,,,,,,42.9
2017-11-02T18:05:22.252Z,0,,,,,,42.8
2017-11-02T18:05:32.250Z,0,,,,41.5,,42.6
2017-11-02T18:05:42.248Z,0,,,,41.3,,42.5
2017-11-02T18:05:52.246Z,0,,,,41.2,,42.4
2017-11-02T18:06:02.418Z,0,,,,40.9,,42.3
2017-11-02T18:06:12.246Z,0,,,,40.8,,42.1
2017-11-02T18:06:22.250Z,0,,,,40.5,,42
2017-11-02T18:06:32.249Z,0,,,,40.3,,41.9
2017-11-02T18:06:42.248Z,0,,,,40.2,,41.8
2017-11-02T18:06:52.246Z,0,,,,40,,41.7
2017-11-02T18:07:02.246Z,0,,,,39.9,,41.6
2017-11-02T18:07:12.247Z,0,,,,39.8,,41.5
2017-11-02T18:07:22.249Z,0,,,,39.7,,41.3
2017-11-02T18:07:32.251Z,0,,,,,,41.2
2017-11-02T18:07:42.246Z,0,,,,39.6,,41.1
2017-11-02T18:07:52.246Z,0,,,,,,40.9
2017-11-02T18:08:02.246Z,0,,,,39.5,,40.8
2017-11-02T18:08:12.246Z,0,,,,,,40.7
2017-11-02T18:08:22.255Z,0,,,,,,40.6
2017-11-02T18:08:32.246Z,0,,,,,,40.5
2017-11-02T18:08:42.248Z,0,,41,,,,40.4
2017-11-02T18:08:52.246Z,0,,,,39.4,,40.3
2017-11-02T18:09:02.247Z,0,,,,,,40.2
2017-11-02T18:09:12.321Z,0,,,,,,40.1
2017-11-02T18:09:22.265Z,0,,,,,,40
2017-11-02T18:09:32.251Z,0,,,,39.3,,39.9
2017-11-02T18:09:42.246Z,0,,,,39.4,,39.8
2017-11-02T18:09:52.247Z,0,,,,39.5,,39.7
2017-11-02T18:10:02.251Z,0,,,,,,39.6
2017-11-02T18:10:12.249Z,0,,,,39.7,,39.5
2017-11-02T18:10:22.251Z,0,,,,39.8,,39.4
2017-11-02T18:10:32.247Z,0,,,,39.9,,39.3
2017-11-02T18:10:42.251Z,0,,,,40,,39.2
2017-11-02T18:10:52.246Z,0,,,,,,39.2
2017-11-02T18:11:02.247Z,0,,,,40.1,,39.1
2017-11-02T18:11:12.252Z,0,,,,40.2,,38.9
2017-11-02T18:11:22.252Z,0,,,,,,38.8
2017-11-02T18:11:32.250Z,0,,,,40.3,,38.7
2017-11-02T18:11:42.247Z,0,,,,40.4,,38.6
2017-11-02T18:11:52.306Z,0,,,,,,38.5
2017-11-02T18:12:02.247Z,0,,,,,,38.5
2017-11-02T18:12:12.247Z,0,,,,40.5,,38.4
2017-11-02T18:12:22.247Z,0,,,,,,38.3
2017-11-02T18:12:32.250Z,0,,,,,,38.2
2017-11-02T18:12:42.247Z,0,,,,,,38.2
2017-11-02T18:12:52.247Z,0,,,,40.6,,38.1
2017-11-02T18:13:02.248Z,0,,,,,,38
2017-11-02T18:13:12.250Z,0,,,,,,37.9
2017-11-02T18:13:22.248Z,0,,,,,,37.8
2017-11-02T18:13:32.252Z,0,,,,,,37.8
2017-11-02T18:13:42.248Z,0,,,,39.8,,37.7
2017-11-02T18:13:52.248Z,0,,,,38.7,,37.6
2017-11-02T18:14:02.455Z,0,,,,38.4,,37.5
2017-11-02T18:14:12.250Z,0,,,,37.9,,37.5
2017-11-02T18:14:22.253Z,0,,,,37.4,,37.4
2017-11-02T18:14:32.248Z,0,,,,36.9,,37.3
2017-11-02T18:14:42.254Z,0,,,,36.8,,37.3
2017-11-02T18:14:52.250Z,0,,,,36.6,,37.2
2017-11-02T18:15:02.248Z,0,,,,36.4,,37.1
2017-11-02T18:15:12.248Z,0,,,,,,37.1
2017-11-02T18:15:22.253Z,0,,,,36.3,,36.9
2017-11-02T18:15:32.254Z,0,,,,,,36.8
2017-11-02T18:15:42.254Z,0,,,,36.4,,36.8
2017-11-02T18:15:52.255Z,0,,,,36.3,,36.7
2017-11-02T18:16:02.251Z,0,,,,,,36.7
2017-11-02T18:16:12.253Z,0,,,,36.2,,36.6
2017-11-02T18:16:22.443Z,0,,,,36.1,,36.5
2017-11-02T18:16:32.249Z,0,,,,36,,36.5
2017-11-02T18:16:42.262Z,0,,,,35.9,,36.4
2017-11-02T18:16:52.250Z,0,,40,,35.8,,36.3
2017-11-02T18:17:02.251Z,0,,,,35.7,,36.3
2017-11-02T18:17:12.251Z,0,,,,35.6,,36.2
2017-11-02T18:17:22.251Z,0,,,,35.4,,36.1
2017-11-02T18:17:32.248Z,0,,,,,,36.1
2017-11-02T18:17:42.251Z,0,,,,35.3,,36
2017-11-02T18:17:52.251Z,0,,,,,,36
2017-11-02T18:18:02.251Z,0,,,,35.2,,35.9
2017-11-02T18:18:12.248Z,0,,,,,,35.9
2017-11-02T18:18:22.253Z,0,,,,,,35.8
2017-11-02T18:18:32.252Z,0,,,,,,35.8
2017-11-02T18:18:42.250Z,0,,,,,,35.7
2017-11-02T18:18:52.248Z,0,,,,,,35.7
2017-11-02T18:19:02.248Z,0,,,,,,35.6
2017-11-02T18:19:12.253Z,0,,,,35.1,,35.5
2017-11-02T18:19:22.252Z,0,,,,,,35.5
2017-11-02T18:19:32.249Z,0,,,,,,35.4
2017-11-02T18:19:42.250Z,0,,,,,,35.4
2017-11-02T18:19:52.249Z,0,,,,,,35.3
2017-11-02T18:20:02.253Z,0,,,,35.2,,35.3
2017-11-02T18:20:12.254Z,0,,,,35.3,,35.2
2017-11-02T18:20:22.253Z,0,,,,35.4,,35.1
2017-11-02T18:20:32.335Z,0,,,,35.5,,35.1
2017-11-02T18:20:42.257Z,0,,,,35.6,,34.9
2017-11-02T18:20:52.248Z,0,,,,35.7,,34.9
2017-11-02T18:21:02.249Z,0,,,,34.9,,34.8
2017-11-02T18:21:12.254Z,0,,,,34.7,,34.8
2017-11-02T18:21:22.248Z,0,,,,,,34.7
2017-11-02T18:21:32.250Z,0,,,,34.4,,34.7
2017-11-02T18:21:42.251Z,0,,,,34.1,,34.7
2017-11-02T18:21:52.249Z,0,,,,34,,34.6
2017-11-02T18:22:02.251Z,0,0,,2,36.8,41,34.6
2017-11-02T18:22:12.440Z,0,,,,40.1,32,34.5
2017-11-02T18:22:22.249Z,0,,,,41,29,34.5
2017-11-02T18:22:32.249Z,0,,,,41.3,30,34.4
2017-11-02T18:22:42.249Z,0,,,,41.5,29,34.4
2017-11-02T18:22:52.256Z,0,,,,41.6,30,34.4
2017-11-02T18:23:02.258Z,0,,,,41.7,,34.3
2017-11-02T18:23:12.252Z,0,,,,41.8,29,34.3
2017-11-02T18:23:22.254Z,0,,,,42,29,34.2
2017-11-02T18:23:32.256Z,0,,,,42.3,,34.2
2017-11-02T18:23:42.254Z,0,,,,42.4,,34.2
2017-11-02T18:23:52.254Z,0,,,,43,,34.1
2017-11-02T18:24:02.256Z,0,,,,43.2,,34.1
2017-11-02T18:24:12.249Z,0,,,,43.4,30,34.1
2017-11-02T18:24:22.251Z,0,,,,43.5,29,34.1
2017-11-02T18:24:32.249Z,0,,,,43.7,,34
2017-11-02T18:24:42.251Z,0,0,,2,41.9,0,34
2017-11-02T18:24:52.251Z,0,,,,39.9,,34
2017-11-02T18:25:02.250Z,0,,,,39.5,,34
2017-11-02T18:25:12.255Z,0,,,,39.2,,33.9
2017-11-02T18:25:22.254Z,0,,,,,,33.9
2017-11-02T18:25:32.254Z,0,,,,39.3,,33.9
2017-11-02T18:25:42.251Z,0,,39,,39.5,,33.8
2017-11-02T18:25:52.254Z,0,,,,39.6,,33.8
2017-11-02T18:26:02.249Z,0,,,,39.7,,33.7
2017-11-02T18:26:12.254Z,0,,,,,,33.7
2017-11-02T18:26:22.250Z,0,,,,,,33.7
2017-11-02T18:26:32.253Z,0,,,,39.6,,33.6
2017-11-02T18:26:42.250Z,0,,,,39.5,,33.6
2017-11-02T18:26:52.253Z,0,,,,39.4,,33.6
2017-11-02T18:27:02.252Z,0,,,,39.3,,33.6
2017-11-02T18:27:12.250Z,0,,,,38.9,,33.5
2017-11-02T18:27:22.252Z,0,,,,38.8,,33.5
2017-11-02T18:27:32.249Z,0,,,,38.6,,33.5
2017-11-02T18:27:42.254Z,0,,,,38.4,,33.4
2017-11-02T18:27:52.251Z,0,,,,38.3,,33.4
2017-11-02T18:28:02.250Z,0,,,,38.2,,33.4
2017-11-02T18:28:12.252Z,0,,,,38.1,,33.3
2017-11-02T18:28:22.251Z,0,,,,38,,33.3
2017-11-02T18:28:32.255Z,0,,,,37.9,,33.3
2017-11-02T18:28:42.253Z,0,,,,37.8,,33.2
2017-11-02T18:28:52.250Z,0,,,,,,33.2
2017-11-02T18:29:02.251Z,0,,,,,,33.2
2017-11-02T18:29:12.258Z,0,,,,,,33.2
2017-11-02T18:29:22.250Z,0,,,,,,33.2
2017-11-02T18:29:32.250Z,0,,,,,,33.1
2017-11-02T18:29:42.252Z,0,,,,,,33.1
2017-11-02T18:29:52.254Z,0,,,,37.7,,33.1
2017-11-02T18:30:02.250Z,0,,,,,,33.1
2017-11-02T18:30:12.254Z,0,,,,,,32.9
2017-11-02T18:30:22.250Z,0,,,,,,32.9
2017-11-02T18:30:32.251Z,0,,,,,,32.9
2017-11-02T18:30:42.252Z,0,,,,37.6,,32.9
2017-11-02T18:30:52.254Z,0,,,,,,32.9
2017-11-02T18:31:02.265Z,0,,,,,,32.8
2017-11-02T18:31:12.255Z,0,,,,,,32.8
2017-11-02T18:31:22.254Z,0,,,,,,32.8
2017-11-02T18:31:32.253Z,0,,,,37.5,,32.8
2017-11-02T18:31:42.250Z,0,,,,,,32.8
2017-11-02T18:31:52.253Z,0,,,,,,32.7
2017-11-02T18:32:02.258Z,0,,,,,,32.7
2017-11-02T18:32:12.256Z,0,,,,,,32.7
2017-11-02T18:32:22.253Z,0,,,,37.4,,32.7
2017-11-02T18:32:32.256Z,0,,,,,,32.7
2017-11-02T18:32:42.255Z,0,,,,,,32.6
2017-11-02T18:32:52.254Z,0,,38,,,,32.6
2017-11-02T18:33:02.250Z,0,,,,,,32.6
2017-11-02T18:33:12.251Z,0,,,,37.3,,32.6
2017-11-02T18:33:22.253Z,0,,,,,,32.6
2017-11-02T18:33:32.252Z,0,,,,,,32.5
2017-11-02T18:33:42.250Z,0,,,,,,32.6
2017-11-02T18:33:52.255Z,0,,,,,,32.6
2017-11-02T18:34:02.250Z,0,,,,,,32.6
