Time,PrimT,PrimTSet,ChActive,HwActive,HwTSet,ActPow,HwTOutlet
2017-11-20T11:32:18.246Z,,,,,0,,29.3
2017-11-20T11:32:28.203Z,29.4,,,,0,,29.3
2017-11-20T11:32:38.224Z,,,,,0,,29.2
2017-11-20T11:32:48.210Z,29.3,,,,0,,29.2
2017-11-20T11:32:58.203Z,29.2,,,,0,,29.2
2017-11-20T11:33:08.205Z,,,,,0,,29.1
2017-11-20T11:33:18.205Z,,,,,0,,29.1
2017-11-20T11:33:28.203Z,29,,,,0,,29.1
2017-11-20T11:33:38.203Z,,,,,0,,29
2017-11-20T11:33:48.209Z,32.1,,1,0,0,41,29
2017-11-20T11:33:58.210Z,37.1,,,,0,29,29
2017-11-20T11:34:08.208Z,38,,,,0,,29
2017-11-20T11:34:18.202Z,38.4,,,,0,30,28.9
2017-11-20T11:34:28.218Z,38.8,,,,0,,28.9
2017-11-20T11:34:38.435Z,38.7,,1,0,0,0,28.9
2017-11-20T11:34:48.219Z,33.8,,,,0,,28.7
2017-11-20T11:34:58.203Z,31.9,,,,0,,28.7
2017-11-20T11:35:08.202Z,30.9,,,,0,,28.7
2017-11-20T11:35:18.206Z,30.5,,,,0,,28.7
2017-11-20T11:35:28.210Z,30.4,,,,0,,28.6
2017-11-20T11:35:38.206Z,30.5,,,,0,,28.6
2017-11-20T11:35:48.204Z,30.7,,,,0,,28.6
2017-11-20T11:35:58.218Z,31.1,,,,0,,28.6
2017-11-20T11:36:08.217Z,31.3,,,,0,,28.5
2017-11-20T11:36:18.241Z,31.6,,,,0,,28.5
2017-11-20T11:36:28.203Z,31.9,,,,0,,28.5
2017-11-20T11:36:38.231Z,32,,,,0,,28.5
2017-11-20T11:36:48.212Z,31.9,,,,0,,28.5
2017-11-20T11:36:58.207Z,31.6,,,,0,,28.4
2017-11-20T11:37:08.203Z,31.3,,,,0,,28.4
2017-11-20T11:37:18.203Z,30.9,,,,0,,28.4
2017-11-20T11:37:28.207Z,30.8,,,,0,,28.4
2017-11-20T11:37:38.224Z,30.6,,,,0,,28.4
2017-11-20T11:37:48.207Z,,,,,0,,28.3
2017-11-20T11:37:58.269Z,30.5,,,,0,,28.3
2017-11-20T11:38:08.203Z,,,,,0,,28.3
2017-11-20T11:38:18.227Z,,,,,0,,28.3
2017-11-20T11:38:28.275Z,30.4,,,,0,,28.3
2017-11-20T11:38:38.206Z,,,,,0,,28.1
2017-11-20T11:38:48.210Z,,,,,0,,28.1
2017-11-20T11:38:58.210Z,,,,,0,,28.1
2017-11-20T11:39:08.210Z,,,,,0,,28.1
2017-11-20T11:39:18.204Z,,,,,0,,28.1
2017-11-20T11:39:28.203Z,,,,,0,,28.1
2017-11-20T11:39:38.209Z,,,,,0,,28
2017-11-20T11:39:48.203Z,30.3,,,,0,,28
2017-11-20T11:39:58.208Z,,,,,0,,28
2017-11-20T11:40:08.215Z,,,,,0,,28
2017-11-20T11:40:18.217Z,,,,,0,,28
2017-11-20T11:40:28.428Z,,,,,0,,27.9
2017-11-20T11:40:38.215Z,,,,,0,,27.9
2017-11-20T11:40:48.278Z,,,,,0,,27.9
2017-11-20T11:40:58.246Z,,,,,0,,27.9
2017-11-20T11:41:08.204Z,,,,,0,,27.8
2017-11-20T11:41:18.203Z,,,,,0,,27.8
2017-11-20T11:41:28.207Z,,,,,0,,27.8
2017-11-20T11:41:38.210Z,30.2,,,,0,,27.8
2017-11-20T11:41:48.215Z,,,,,0,,27.8
2017-11-20T11:41:58.204Z,,,,,0,,27.8
2017-11-20T11:42:08.204Z,,,,,0,,27.7
2017-11-20T11:42:18.240Z,,,,,0,,27.7
2017-11-20T11:42:28.231Z,,,,,0,,27.7
2017-11-20T11:42:38.226Z,,,,,0,,27.7
2017-11-20T11:42:48.276Z,,,,,0,,27.7
2017-11-20T11:42:58.283Z,,,,,0,,27.7
2017-11-20T11:43:08.286Z,,,,,0,,27.5
2017-11-20T11:43:18.204Z,30.1,,,,0,,27.5
2017-11-20T11:43:28.243Z,,,,,0,,27.5
2017-11-20T11:43:38.246Z,,,,,0,,27.5
2017-11-20T11:43:48.223Z,,,,,0,,27.5
2017-11-20T11:43:58.204Z,,,,,0,,27.5
2017-11-20T11:44:08.206Z,,,,,0,,27.4
2017-11-20T11:44:18.212Z,,,,,0,,27.4
2017-11-20T11:44:28.204Z,,,,,0,,27.4
2017-11-20T11:44:38.206Z,,,,,0,,27.4
2017-11-20T11:44:48.212Z,,,,,0,,27.4
2017-11-20T11:44:58.204Z,29.9,,,,0,,27.3
2017-11-20T11:45:08.230Z,,,,,0,,27.3
2017-11-20T11:45:18.303Z,29.6,,,,0,,27.3
2017-11-20T11:45:28.301Z,29.3,,,,0,,27.3
2017-11-20T11:45:38.347Z,29.2,,,,0,,27.3
2017-11-20T11:45:48.346Z,29,,,,0,,27.3
2017-11-20T11:45:58.411Z,,,,,0,,27.2
2017-11-20T11:46:08.381Z,,,,,0,,27.2
2017-11-20T11:46:18.239Z,28.9,,,,0,,27.2
2017-11-20T11:46:28.232Z,31.2,,1,0,0,43,27.2
2017-11-20T11:46:38.248Z,36.3,,,,0,31,27.2
2017-11-20T11:46:48.204Z,37.6,,,,0,29,27.1
2017-11-20T11:46:58.211Z,38.1,,,,0,30,27.2
2017-11-20T11:47:08.285Z,38.4,,,,0,,27.1
2017-11-20T11:47:18.267Z,38.6,,,,0,29,27.1
2017-11-20T11:47:28.212Z,,,,,0,30,27.1
2017-11-20T11:47:38.206Z,38.8,,,,0,29,27.1
2017-11-20T11:47:48.213Z,38.9,,,,0,,27.1
2017-11-20T11:47:58.299Z,35.8,,1,0,0,0,27.1
2017-11-20T11:48:08.319Z,33.9,0,0,2,54,30,19.7
2017-11-20T11:48:18.237Z,41,,,,54,123,33.8
2017-11-20T11:48:28.259Z,47.4,,0,0,54,150,39.8
2017-11-20T11:48:38.273Z,48.2,,0,0,0,0,40.6
2017-11-20T11:48:48.208Z,47.9,,,,0,,40.5
2017-11-20T11:48:58.206Z,47.8,,,,0,,40.4
2017-11-20T11:49:08.218Z,47.7,,,,0,,40.2
2017-11-20T11:49:18.206Z,47.6,,,,0,,40
2017-11-20T11:49:28.221Z,47.4,35,1,0,0,,39.9
2017-11-20T11:49:38.233Z,48.3,,,,0,,39.7
2017-11-20T11:49:48.206Z,44.9,,,,0,,39.6
2017-11-20T11:49:58.219Z,38.5,,,,0,,39.4
2017-11-20T11:50:08.268Z,35.8,,,,0,,39.3
2017-11-20T11:50:18.204Z,34.3,,,,0,,39.2
2017-11-20T11:50:28.211Z,33.7,,,,0,,39.1
2017-11-20T11:50:38.205Z,33.4,,,,0,,38.8
2017-11-20T11:50:48.205Z,33.8,,,,0,,38.7
2017-11-20T11:50:58.207Z,34.2,,,,0,,38.6
2017-11-20T11:51:08.220Z,34.4,,,,0,,38.4
2017-11-20T11:51:18.206Z,,0,0,2,0,,38.4
2017-11-20T11:51:28.221Z,38.2,,0,2,54,116,18.4
2017-11-20T11:51:38.232Z,43.8,,,,54,112,38.3
2017-11-20T11:51:48.212Z,49.1,,,,54,151,42.4
2017-11-20T11:52:03.305Z,53,,0,0,0,0,46
2017-11-20T11:52:08.214Z,53.1,,0,2,54,,38.9
2017-11-20T11:52:18.217Z,49.9,,0,0,0,0,43.5
2017-11-20T11:52:28.205Z,49.7,,,,0,,43.1
2017-11-20T11:52:38.241Z,49.6,,,,0,,43
2017-11-20T11:52:48.205Z,49.5,,,,0,,42.8
2017-11-20T11:52:58.204Z,49.4,,,,0,,42.7
2017-11-20T11:53:08.206Z,49.2,,0,2,54,,36.4
2017-11-20T11:53:18.221Z,42.4,,,,54,30,39.3
2017-11-20T11:53:28.206Z,43.7,,0,0,0,0,37.2
2017-11-20T11:53:38.205Z,43.6,,,,0,,36.9
2017-11-20T11:53:48.210Z,,,,,0,,36.8
2017-11-20T11:53:58.205Z,43.5,,,,0,,36.7
2017-11-20T11:54:08.206Z,43.4,,,,0,,36.6
2017-11-20T11:54:18.208Z,,,,,0,,36.6
2017-11-20T11:54:28.218Z,43.3,36,1,0,0,,36.5
2017-11-20T11:54:38.209Z,43.5,,,,0,,36.4
2017-11-20T11:54:48.256Z,39.7,,,,0,,36.4
2017-11-20T11:54:58.207Z,37.6,,,,0,,36.3
2017-11-20T11:55:08.205Z,36.4,,,,0,,36.2
2017-11-20T11:55:18.209Z,35.3,,,,0,,36.1
2017-11-20T11:55:28.208Z,34.3,,,,0,,36.1
2017-11-20T11:55:38.206Z,33.8,,,,0,,36
2017-11-20T11:55:48.205Z,,,,,0,,35.9
2017-11-20T11:55:58.347Z,33.7,,,,0,,35.9
2017-11-20T11:56:08.206Z,33.6,,,,0,,35.8
2017-11-20T11:56:18.205Z,33.7,,,,0,,35.7
2017-11-20T11:56:28.224Z,33.9,35,,,0,,35.6
2017-11-20T11:56:38.213Z,34.1,36,,,0,,35.6
2017-11-20T11:56:48.210Z,,,,,0,,35.5
2017-11-20T11:56:58.216Z,,,,,0,,35.4
2017-11-20T11:57:08.205Z,33.9,,,,0,,35.3
2017-11-20T11:57:18.216Z,33.7,,,,0,,35.3
2017-11-20T11:57:28.271Z,33.4,,,,0,,35.2
2017-11-20T11:57:38.206Z,33.2,,,,0,,35.1
2017-11-20T11:57:49.304Z,32.9,,,,0,,34.9
2017-11-20T11:57:58.237Z,32.8,,,,0,,34.9
2017-11-20T11:58:08.222Z,32.7,,,,0,,34.8
2017-11-20T11:58:18.209Z,32.6,,,,0,,34.7
2017-11-20T11:58:29.693Z,32.5,,,,0,,34.7
2017-11-20T11:58:38.390Z,32.4,,,,0,,34.6
2017-11-20T11:58:48.669Z,,,,,0,,34.5
2017-11-20T11:58:58.206Z,32.3,,,,0,,34.4
2017-11-20T11:59:08.208Z,,,,,0,,34.4
2017-11-20T11:59:18.389Z,,35,,,0,,34.3
2017-11-20T11:59:29.444Z,,36,,,0,,34.2
2017-11-20T11:59:38.206Z,,35,,,0,,34.1
2017-11-20T11:59:48.237Z,,36,,,0,,34.1
2017-11-20T11:59:58.296Z,,,,,0,,34
2017-11-20T12:00:08.409Z,,,,,0,,33.9
2017-11-20T12:00:18.223Z,,,,,0,,33.9
2017-11-20T12:00:28.211Z,32.2,,,,0,,33.8
2017-11-20T12:00:38.766Z,32.3,,,,0,,33.7
2017-11-20T12:00:48.317Z,32.4,35,,,0,,33.6
2017-11-20T12:00:58.316Z,32.6,36,,,0,,33.6
2017-11-20T12:01:08.295Z,32.8,,,,0,,33.5
2017-11-20T12:01:18.321Z,33.1,35,,,0,,33.5
2017-11-20T12:01:29.929Z,33.3,,,,0,,33.4
2017-11-20T12:01:38.249Z,33.4,,,,0,,33.3
2017-11-20T12:01:48.239Z,33.5,,,,0,,33.3
2017-11-20T12:01:58.301Z,33.7,,,,0,,33.2
2017-11-20T12:02:10.808Z,33.8,,,,0,,33.1
2017-11-20T12:02:18.279Z,33.9,,,,0,,33.1
2017-11-20T12:02:28.257Z,34,,,,0,,32.9
2017-11-20T12:02:38.214Z,34.1,,,,0,,32.8
2017-11-20T12:02:48.206Z,34.2,,,,0,,32.8
2017-11-20T12:02:58.705Z,34.3,,,,0,,32.7
2017-11-20T12:03:08.218Z,34.4,,,,0,,32.7
2017-11-20T12:03:18.222Z,34.5,,,,0,,32.6
2017-11-20T12:03:30.596Z,34.6,,,,0,,32.6
2017-11-20T12:03:38.206Z,,,,,0,,32.5
2017-11-20T12:03:48.211Z,34.7,,,,0,,32.5
2017-11-20T12:03:58.217Z,,,,,0,,32.4
2017-11-20T12:04:08.207Z,34.8,,,,0,,32.4
2017-11-20T12:04:18.231Z,,,,,0,,32.3
2017-11-20T12:04:29.008Z,,,,,0,,32.2
2017-11-20T12:04:38.207Z,34.9,,,,0,,32.2
2017-11-20T12:04:48.213Z,,,,,0,,32.1
2017-11-20T12:04:59.504Z,32.5,,,,0,,32.1
2017-11-20T12:05:08.387Z,31.9,,,,0,,32
2017-11-20T12:05:18.207Z,31.7,,,,0,,32
2017-11-20T12:05:29.447Z,31.5,,,,0,,32
2017-11-20T12:05:38.346Z,31.2,,,,0,,31.9
2017-11-20T12:05:48.214Z,30.9,,,,0,,31.8
2017-11-20T12:05:58.252Z,30.8,,,,0,,31.8
2017-11-20T12:06:10.622Z,30.7,,,,0,,31.6
2017-11-20T12:06:18.634Z,,,,,0,,31.6
2017-11-20T12:06:28.318Z,30.6,,,,0,,31.5
2017-11-20T12:06:38.317Z,,,,,0,,31.5
2017-11-20T12:06:53.360Z,30.5,,,,0,,31.4
2017-11-20T12:06:59.255Z,,,,,0,,31.4
2017-11-20T12:07:08.259Z,30.4,,,,0,,31.4
2017-11-20T12:07:18.267Z,30.3,,,,0,,31.3
2017-11-20T12:07:28.278Z,,,,,0,,31.3
2017-11-20T12:07:39.101Z,30.2,,,,0,,31.2
2017-11-20T12:07:48.449Z,30.1,,,,0,,31.2
2017-11-20T12:07:58.281Z,30,,,,0,,31
2017-11-20T12:08:08.307Z,29.9,,,,0,,31
2017-11-20T12:08:19.783Z,,,,,0,,31
2017-11-20T12:08:28.293Z,29.8,,,,0,,30.9
2017-11-20T12:08:38.438Z,29.6,,,,0,,30.9
2017-11-20T12:08:49.462Z,,,,,0,,30.8
2017-11-20T12:08:58.280Z,29.5,,,,0,,30.8
2017-11-20T12:09:08.426Z,,,,,0,,30.8
2017-11-20T12:09:20.551Z,,,,,0,,30.7
2017-11-20T12:09:28.290Z,,,,,0,,30.7
2017-11-20T12:09:38.288Z,,,,,0,,30.6
2017-11-20T12:09:49.208Z,,,,,0,,30.6
2017-11-20T12:10:00.298Z,,,,,0,,30.4
2017-11-20T12:10:08.307Z,,,,,0,,30.4
2017-11-20T12:10:18.290Z,,,,,0,,30.4
2017-11-20T12:10:29.522Z,29.4,,,,0,,30.3
2017-11-20T12:10:38.281Z,29.3,,,,0,,30.3
2017-11-20T12:10:48.303Z,29.2,,,,0,,30.3
2017-11-20T12:10:58.754Z,29,,,,0,,30.2
2017-11-20T12:11:08.273Z,29.3,,1,0,0,45,30.2
2017-11-20T12:11:18.315Z,35.6,,,,0,33,30.1
2017-11-20T12:11:28.677Z,37.1,,,,0,30,30.1
2017-11-20T12:11:38.270Z,37.6,,,,0,29,30.1
2017-11-20T12:11:48.306Z,38,,,,0,30,30.1
2017-11-20T12:12:01.447Z,38.1,,,,0,29,30
2017-11-20T12:12:08.332Z,38.3,,,,0,30,30
2017-11-20T12:12:18.311Z,38.5,,,,0,,30
2017-11-20T12:12:28.275Z,38.8,,,,0,,29.8
2017-11-20T12:12:39.918Z,38.5,,1,0,0,0,29.8
2017-11-20T12:12:48.282Z,34.2,,,,0,,29.8
2017-11-20T12:12:58.271Z,32.6,,,,0,,29.7
2017-11-20T12:13:08.297Z,32,,,,0,,29.7
2017-11-20T12:13:18.244Z,32,0,0,2,54,,23.4
2017-11-20T12:13:28.290Z,36,,0,0,0,0,19
2017-11-20T12:13:38.306Z,33.9,,,,0,,19
2017-11-20T12:13:48.281Z,33.7,,,,0,,19.2
2017-11-20T12:13:58.291Z,33.6,,,,0,,19.2
2017-11-20T12:14:08.248Z,33.5,,,,0,,19.3
2017-11-20T12:14:18.214Z,,,,,0,,19.3
2017-11-20T12:14:28.274Z,33.6,35,1,0,0,45,19.4
2017-11-20T12:14:38.313Z,39.4,,,,0,33,19.4
2017-11-20T12:14:48.299Z,38.4,,1,0,0,0,19.6
2017-11-20T12:14:58.317Z,35.3,,,,0,,19.6
2017-11-20T12:15:08.287Z,34.1,,,,0,,19.7
2017-11-20T12:15:18.256Z,33.4,,,,0,,19.7
2017-11-20T12:15:28.249Z,33.1,,,,0,,19.8
2017-11-20T12:15:38.245Z,,,,,0,,20
2017-11-20T12:15:48.271Z,33.2,,,,0,,20
2017-11-20T12:15:58.283Z,,,,,0,,20.1
2017-11-20T12:16:08.272Z,32.9,,,,0,,20.1
2017-11-20T12:16:18.929Z,32.8,,,,0,,20.2
2017-11-20T12:16:28.251Z,,,,,0,,20.2
2017-11-20T12:16:38.289Z,,0,0,2,54,,21.6
2017-11-20T12:16:48.258Z,37.9,,0,2,54,111,34.3
2017-11-20T12:16:58.225Z,44.9,,,,54,124,38.7
2017-11-20T12:17:08.249Z,49.4,,0,0,0,0,41.8
2017-11-20T12:17:18.209Z,48.9,,0,2,54,,46.6
2017-11-20T12:17:28.233Z,45.6,,0,2,54,30,43.2
2017-11-20T12:17:38.211Z,44,,,,54,109,41.2
2017-11-20T12:17:48.287Z,51.4,,,,54,120,46.7
2017-11-20T12:17:58.255Z,55.5,,,,54,104,51.4
2017-11-20T12:18:08.267Z,55.4,,0,0,0,0,51.9
2017-11-20T12:18:18.291Z,54.9,,,,0,,51.6
2017-11-20T12:18:28.301Z,54.8,,,,0,,51.4
2017-11-20T12:18:38.234Z,54.7,,,,0,,51.1
2017-11-20T12:18:48.209Z,54.6,,,,0,,50.9
2017-11-20T12:18:58.262Z,,,,,0,,50.7
2017-11-20T12:19:08.291Z,55.4,35,1,0,0,,50.4
2017-11-20T12:19:18.294Z,53.6,,,,0,,50.1
2017-11-20T12:19:29.326Z,43.4,,,,0,,49.9
2017-11-20T12:19:38.300Z,39.1,,,,0,,49.7
2017-11-20T12:19:48.219Z,36.3,,,,0,,49.3
2017-11-20T12:19:58.216Z,34.6,,,,0,,49.1
2017-11-20T12:20:10.301Z,33.7,,,,0,,48.9
2017-11-20T12:20:18.266Z,33.5,,,,0,,48.6
2017-11-20T12:20:28.209Z,33.6,,,,0,,48.4
2017-11-20T12:20:38.210Z,33.5,,,,0,,48.1
2017-11-20T12:20:48.405Z,,,,,0,,47.9
2017-11-20T12:20:58.335Z,33.6,,,,0,,47.6
2017-11-20T12:21:08.249Z,34,,,,0,,47.3
2017-11-20T12:21:18.262Z,34.4,,,,0,,46.9
2017-11-20T12:21:28.284Z,34.7,,,,0,,46.6
2017-11-20T12:21:38.473Z,34.5,,,,0,,46.3
2017-11-20T12:21:49.572Z,34.2,,,,0,,46
2017-11-20T12:21:58.501Z,33.9,,,,0,,45.7
2017-11-20T12:22:08.213Z,33.5,,,,0,,45.4
2017-11-20T12:22:18.272Z,33.3,,,,0,,45.1
2017-11-20T12:22:30.609Z,33.1,,,,0,,44.8
2017-11-20T12:22:40.730Z,32.9,,,,0,,44.4
2017-11-20T12:22:48.569Z,32.8,,,,0,,44.2
2017-11-20T12:23:01.940Z,32.7,,,,0,,43.9
2017-11-20T12:23:08.301Z,,,,,0,,43.7
2017-11-20T12:23:18.337Z,32.7,35,1,0,0,0,43.4
2017-11-20T12:23:28.265Z,,,,,0,,43.2
2017-11-20T12:23:38.263Z,,,,,0,,42.9
2017-11-20T12:23:50.451Z,32.6,,,,0,,42.7
2017-11-20T12:23:58.330Z,,,,,0,,42.4
2017-11-20T12:24:08.255Z,,,,,0,,42.2
2017-11-20T12:24:18.211Z,32.7,,,,0,,42
2017-11-20T12:24:30.807Z,33.2,,,,0,,41.8
2017-11-20T12:24:38.308Z,34,,,,0,,41.6
2017-11-20T12:24:48.276Z,34.8,,,,0,,41.4
2017-11-20T12:24:58.284Z,35.6,,,,0,,41.2
2017-11-20T12:25:08.265Z,36.3,,,,0,,40.9
2017-11-20T12:25:18.259Z,36.8,,,,0,,40.8
2017-11-20T12:25:31.103Z,37.7,,,,0,,40.6
2017-11-20T12:25:38.229Z,38.1,,,,,,
2017-11-20T12:25:48.220Z,38.5,,,,0,,40.3
2017-11-20T12:25:58.266Z,38.8,,,,0,,40.1
2017-11-20T12:26:08.224Z,39.1,,,,0,,40
2017-11-20T12:26:18.209Z,39.3,,,,0,,39.8
2017-11-20T12:26:28.241Z,39.4,,,,0,,39.7
2017-11-20T12:26:38.334Z,39.5,,,,,,
2017-11-20T12:26:48.273Z,,,,,0,,39.4
2017-11-20T12:26:58.216Z,,,,,0,,39.2
2017-11-20T12:27:08.239Z,,,,,0,,39.1
2017-11-20T12:27:18.308Z,39.4,,,,0,,38.9
2017-11-20T12:27:28.263Z,39.3,,,,0,,38.7
2017-11-20T12:27:38.263Z,,,,,0,,38.6
2017-11-20T12:27:48.310Z,39.2,,,,0,,38.5
2017-11-20T12:27:58.303Z,39.1,,,,0,,38.3
2017-11-20T12:28:08.219Z,38.9,,,,0,,38.2
2017-11-20T12:28:18.275Z,38.8,,,,0,,38.1
2017-11-20T12:28:28.258Z,38.7,,,,0,,38
2017-11-20T12:28:38.238Z,38.6,,,,0,,37.9
2017-11-20T12:28:48.242Z,38.5,,,,0,,37.7
2017-11-20T12:28:58.267Z,38.4,,,,0,,37.6
2017-11-20T12:29:08.244Z,,,,,0,,37.5
2017-11-20T12:29:18.240Z,33.4,,,,0,,37.4
2017-11-20T12:29:28.210Z,32.5,,,,0,,37.3
2017-11-20T12:29:38.257Z,32.2,,,,0,,37.2
2017-11-20T12:29:48.241Z,32,,,,0,,37.1
2017-11-20T12:29:58.263Z,31.7,,,,0,,36.9
2017-11-20T12:30:08.257Z,31.4,,,,0,,36.8
2017-11-20T12:30:18.272Z,31.2,,,,0,,36.7
2017-11-20T12:30:28.288Z,,,,,0,,36.6
2017-11-20T12:30:38.242Z,31.1,,,,0,,36.5
2017-11-20T12:30:48.304Z,,,,,0,,36.4
2017-11-20T12:30:58.299Z,30.9,,,,0,,36.3
2017-11-20T12:31:08.264Z,,,,,0,,36.2
2017-11-20T12:31:18.230Z,30.8,,,,0,,36.1
2017-11-20T12:31:28.274Z,30.7,,,,0,,36
2017-11-20T12:31:38.497Z,30.6,,,,0,,35.9
2017-11-20T12:31:48.256Z,30.5,,,,0,,35.8
2017-11-20T12:31:58.256Z,30.4,,,,0,,35.7
2017-11-20T12:32:08.225Z,30.3,,,,0,,35.6
2017-11-20T12:32:18.270Z,30.2,,,,0,,35.5
2017-11-20T12:32:28.246Z,,,,,0,,35.4
2017-11-20T12:32:38.309Z,30.1,,,,,,
2017-11-20T12:32:48.235Z,30,,,,0,,35.2
2017-11-20T12:32:58.277Z,29.9,,,,0,,35.1
2017-11-20T12:33:08.271Z,,,,,0,,35.1
2017-11-20T12:33:18.248Z,29.8,,,,0,,34.9
2017-11-20T12:33:28.237Z,,,,,0,,34.8
2017-11-20T12:33:38.285Z,,,,,0,,34.7
2017-11-20T12:33:48.277Z,,,,,0,,34.6
2017-11-20T12:33:58.315Z,,,,,0,,34.5
2017-11-20T12:34:08.261Z,,,,,0,,34.4
2017-11-20T12:34:18.276Z,,,,,0,,34.3
2017-11-20T12:34:28.294Z,,,,,0,,34.3
2017-11-20T12:34:38.314Z,,,,,0,,34.2
2017-11-20T12:34:48.302Z,,,,,0,,34.1
2017-11-20T12:34:58.310Z,29.6,,,,0,,34
2017-11-20T12:35:08.254Z,29.5,,,,0,,33.9
2017-11-20T12:35:18.267Z,29.4,,,,0,,33.8
2017-11-20T12:35:28.219Z,,,,,0,,33.8
2017-11-20T12:35:38.318Z,29.2,,,,0,,33.7
2017-11-20T12:35:48.305Z,29,,,,0,,33.6
2017-11-20T12:35:58.241Z,,,,,0,,33.6
2017-11-20T12:36:08.260Z,28.9,,,,0,,33.5
2017-11-20T12:36:18.291Z,34,,1,0,0,37,33.4
2017-11-20T12:36:28.317Z,36.7,,,,0,30,33.3
2017-11-20T12:36:38.285Z,37.4,,,,0,29,33.3
2017-11-20T12:36:48.351Z,37.7,,,,0,30,33.2
2017-11-20T12:36:58.546Z,37.9,,,,0,,33.1
2017-11-20T12:37:08.272Z,38,,,,0,29,33.1
2017-11-20T12:37:18.328Z,38.3,,,,0,,32.9
2017-11-20T12:37:28.246Z,38.5,,,,0,30,32.8
2017-11-20T12:37:38.297Z,38.8,,,,0,29,32.8
2017-11-20T12:37:48.257Z,39.1,,1,0,0,0,32.7
2017-11-20T12:37:58.310Z,34.8,,,,0,,32.7
2017-11-20T12:38:08.261Z,33.3,,,,0,,32.6
2017-11-20T12:38:18.280Z,32.7,,,,0,,32.5
2017-11-20T12:38:28.254Z,,,,,0,,32.5
2017-11-20T12:38:38.292Z,33.1,,,,0,,32.4
2017-11-20T12:38:48.281Z,33.3,,,,0,,32.4
2017-11-20T12:38:58.283Z,33.5,,,,0,,32.3
2017-11-20T12:39:08.332Z,33.6,,,,0,,32.2
2017-11-20T12:39:18.279Z,33.7,,,,0,,32.2
2017-11-20T12:39:28.284Z,,,,,0,,32.1
2017-11-20T12:39:38.299Z,33.6,,,,,,
2017-11-20T12:39:48.309Z,33.4,,,,0,,32
2017-11-20T12:39:58.324Z,33.2,,,,0,,32
2017-11-20T12:40:08.246Z,32.8,,,,0,,31.9
2017-11-20T12:40:18.259Z,32.6,,,,0,,31.9
2017-11-20T12:40:28.297Z,32.5,,,,0,,31.8
2017-11-20T12:40:38.213Z,32.4,,,,0,,31.8
2017-11-20T12:40:48.292Z,32.3,,,,0,,31.6
2017-11-20T12:40:58.230Z,32.2,,,,0,,31.6
2017-11-20T12:41:08.308Z,,,,,0,,31.5
2017-11-20T12:41:18.299Z,32.1,,,,0,,31.5
2017-11-20T12:41:28.297Z,32,,,,0,,31.4
2017-11-20T12:41:38.313Z,,,,,0,,31.4
2017-11-20T12:41:48.236Z,31.9,,,,0,,31.4
2017-11-20T12:41:58.300Z,,,,,0,,31.3
2017-11-20T12:42:08.285Z,,,,,0,,31.3
2017-11-20T12:42:18.296Z,,,,,0,,31.2
2017-11-20T12:42:28.277Z,,,,,0,,31.2
2017-11-20T12:42:38.252Z,31.8,,,,0,,31
2017-11-20T12:42:48.328Z,,,,,0,,31
2017-11-20T12:42:58.233Z,,,,,0,,31
2017-11-20T12:43:08.241Z,,,,,0,,30.9
2017-11-20T12:43:18.240Z,,,,,0,,30.9
2017-11-20T12:43:29.516Z,,,,,0,,30.8
2017-11-20T12:43:48.227Z,,,,,0,,30.8
2017-11-20T12:43:58.249Z,,,,,0,,30.7
2017-11-20T12:44:08.419Z,31.7,,,,0,,30.7
2017-11-20T12:44:19.324Z,,,,,0,,30.7
2017-11-20T12:44:28.425Z,,,,,0,,30.6
2017-11-20T12:44:38.217Z,,,,,0,,30.6
2017-11-20T12:44:48.770Z,,,,,0,,30.4
2017-11-20T12:44:58.427Z,,,,,0,,30.4
2017-11-20T12:45:08.366Z,,,,,0,,30.4
2017-11-20T12:45:20.110Z,,,,,0,,30.3
2017-11-20T12:45:28.258Z,,,,,0,,30.3
2017-11-20T12:45:38.247Z,,,,,0,,30.2
2017-11-20T12:45:48.227Z,,,,,0,,30.2
2017-11-20T12:46:00.042Z,31.6,,,,0,,30.2
2017-11-20T12:46:08.317Z,,,,,0,,30.1
2017-11-20T12:46:18.311Z,,,,,0,,30.1
2017-11-20T12:46:28.243Z,,,,,0,,30.1
2017-11-20T12:46:48.258Z,,,,,0,,30
2017-11-20T12:46:58.289Z,,,,,0,,30
2017-11-20T12:47:10.239Z,,,,,0,,29.8
2017-11-20T12:47:18.214Z,,,,,0,,29.8
2017-11-20T12:47:28.933Z,,,,,0,,29.8
2017-11-20T12:47:48.233Z,,,,,0,,29.7
2017-11-20T12:47:58.219Z,31.5,,,,0,,29.7
2017-11-20T12:48:08.245Z,31.2,,,,0,,29.6
2017-11-20T12:48:18.235Z,31.1,,,,0,,29.6
2017-11-20T12:48:28.719Z,30.8,,,,0,,29.6
2017-11-20T12:48:40.173Z,30.5,,,,0,,29.5
2017-11-20T12:48:48.218Z,30.3,,,,0,,29.5
2017-11-20T12:48:58.216Z,,,,,0,,29.5
2017-11-20T12:49:08.219Z,,,,,0,,29.5
2017-11-20T12:49:18.213Z,,,,,0,,29.3
2017-11-20T12:49:28.378Z,30.2,,,,0,,29.3
2017-11-20T12:49:38.213Z,,,,,0,,29.3
2017-11-20T12:49:48.231Z,30.1,,,,0,,29.2
2017-11-20T12:49:58.213Z,,,,,0,,29.2
2017-11-20T12:50:08.214Z,30,,,,0,,29.2
