Time,HwTOutlet,PrimTSet,PrimT,ChActive,ActPow,HwActive,HwTSet
2018-01-25T18:39:36.453Z,36.3,,47.9,,,,54
2018-01-25T18:39:46.546Z,36.3,,47.8,,,,54
2018-01-25T18:39:56.342Z,36.2,,47.7,,,,54
2018-01-25T18:40:06.341Z,36.2,,47.4,,,,54
2018-01-25T18:40:16.342Z,36.1,,47.2,,,,54
2018-01-25T18:40:26.344Z,36.1,,46.9,,,,54
2018-01-25T18:40:36.486Z,36.1,,,,,,54
2018-01-25T18:40:46.341Z,36,,46.7,,,,54
2018-01-25T18:40:56.343Z,36,,46.5,,,,54
2018-01-25T18:41:06.343Z,35.9,,46.4,,,,54
2018-01-25T18:41:16.343Z,35.9,,46.2,,,,54
2018-01-25T18:41:26.341Z,35.9,,45.9,,,,54
2018-01-25T18:41:36.454Z,35.8,,48.3,1,42,0,54
2018-01-25T18:41:46.346Z,35.8,,52,,30,,54
2018-01-25T18:41:56.343Z,35.8,,52.4,,31,,54
2018-01-25T18:42:06.342Z,35.7,,52.9,,30,,54
2018-01-25T18:42:16.347Z,35.7,,53,,30,,54
2018-01-25T18:42:26.353Z,35.7,,,,,,54
2018-01-25T18:42:36.472Z,35.6,,,,,,54
2018-01-25T18:42:46.347Z,35.6,,,,,,54
2018-01-25T18:42:56.343Z,35.5,,53.3,,29,,54
2018-01-25T18:43:06.341Z,35.5,,53.5,,,,54
2018-01-25T18:43:16.893Z,35.5,,53.7,,30,,54
2018-01-25T18:43:26.498Z,35.5,,54,,,,54
2018-01-25T18:43:36.431Z,35.5,,54.4,,,,54
2018-01-25T18:43:46.341Z,35.4,,55,,29,,54
2018-01-25T18:43:56.341Z,35.4,,55.2,,,,54
2018-01-25T18:44:06.341Z,35.4,,55.5,,30,,54
2018-01-25T18:44:16.342Z,35.4,51,53.9,1,0,0,54
2018-01-25T18:44:26.353Z,35.4,,50.9,,,,54
2018-01-25T18:44:36.432Z,35.3,,49.9,,,,54
2018-01-25T18:44:46.343Z,35.3,,49.2,,,,54
2018-01-25T18:44:56.341Z,35.3,,48.9,,,,54
2018-01-25T18:45:06.342Z,35.3,,,,,,54
2018-01-25T18:45:16.342Z,35.3,,49,,,,54
2018-01-25T18:45:26.342Z,35.2,,,,,,54
2018-01-25T18:45:36.432Z,35.2,,48.9,,,,54
2018-01-25T18:45:46.342Z,35.2,,,,,,54
2018-01-25T18:45:56.342Z,35.2,,48.7,,,,54
2018-01-25T18:46:06.342Z,35.2,,48.5,,,,54
2018-01-25T18:46:16.342Z,35.1,,47.9,,,,54
2018-01-25T18:46:26.343Z,35.1,,47.8,,,,54
2018-01-25T18:46:36.432Z,35.1,,47.3,,,,54
2018-01-25T18:46:46.361Z,35.1,,46.9,,,,54
2018-01-25T18:46:56.345Z,35.1,,,,,,54
2018-01-25T18:47:06.341Z,34.9,,46.7,,,,54
2018-01-25T18:47:16.380Z,34.9,,46.6,,,,54
2018-01-25T18:47:26.345Z,34.9,,46.5,,,,54
2018-01-25T18:47:36.697Z,34.9,,46.4,,,,54
2018-01-25T18:47:46.345Z,34.9,,46.2,,,,54
2018-01-25T18:47:56.347Z,34.8,,46.1,,,,54
2018-01-25T18:48:06.344Z,34.8,,45.9,,,,54
2018-01-25T18:48:16.344Z,34.8,,45.8,,,,54
2018-01-25T18:48:26.345Z,34.8,,45.6,,,,54
2018-01-25T18:48:36.474Z,34.7,,45.4,,,,54
2018-01-25T18:48:47.447Z,34.7,,45.3,,,,54
2018-01-25T18:48:56.345Z,34.7,,45.2,,,,54
2018-01-25T18:49:06.344Z,34.7,,44.9,,,,54
2018-01-25T18:49:16.345Z,34.6,,48.1,1,40,0,54
2018-01-25T18:49:26.366Z,34.6,,51,,32,,54
2018-01-25T18:49:36.435Z,34.6,,51.6,,30,,54
2018-01-25T18:49:46.346Z,34.6,,52,,29,,54
2018-01-25T18:49:56.343Z,34.6,,,,30,,54
2018-01-25T18:50:06.347Z,34.5,,52.1,,29,,54
2018-01-25T18:50:16.353Z,34.5,,,,30,,54
2018-01-25T18:50:26.343Z,34.5,,52.2,,29,,54
2018-01-25T18:50:36.454Z,34.5,,52.4,,30,,54
2018-01-25T18:50:46.343Z,34.4,0,53,0,0,2,54
2018-01-25T18:50:56.357Z,23,,46.4,0,120,2,54
2018-01-25T18:51:06.347Z,40.5,,47.1,0,0,0,54
2018-01-25T18:51:16.343Z,40.4,,46.9,,,,54
2018-01-25T18:51:26.343Z,40.3,,47,,,,54
2018-01-25T18:51:36.475Z,40.2,,,,,,54
2018-01-25T18:51:46.344Z,40.1,,46.9,,,,54
2018-01-25T18:51:56.346Z,40.1,,,,,,54
2018-01-25T18:52:06.343Z,40,51,48.3,1,45,0,54
2018-01-25T18:52:16.367Z,39.9,,53.1,,34,,54
2018-01-25T18:52:26.371Z,39.8,,53.9,,30,,54
2018-01-25T18:52:37.249Z,39.7,,53.6,,29,,54
2018-01-25T18:53:02.337Z,39.6,,54,,30,,54
2018-01-25T18:53:06.343Z,39.5,,54.4,,,,54
2018-01-25T18:53:16.343Z,39.4,,54.7,,29,,54
2018-01-25T18:53:26.348Z,39.4,,54.9,,,,54
2018-01-25T18:53:36.465Z,39.3,,51.9,1,0,0,54
2018-01-25T18:53:46.345Z,39.2,,49.9,,,,54
2018-01-25T18:53:56.345Z,39.1,,48.8,,,,54
2018-01-25T18:54:06.343Z,39.1,,48.1,,,,54
2018-01-25T18:54:18.141Z,38.9,,47.9,,,,54
2018-01-25T18:54:26.618Z,38.8,,48,,,,54
2018-01-25T18:54:37.498Z,38.7,,48.2,,,,54
2018-01-25T18:54:47.589Z,38.6,,,,,,54
2018-01-25T18:54:56.386Z,38.6,,,,,,54
2018-01-25T18:55:07.745Z,38.5,,48.1,,,,54
2018-01-25T18:55:16.351Z,38.4,,47.9,,,,54
2018-01-25T18:55:26.354Z,38.4,,47.6,,,,54
2018-01-25T18:55:36.464Z,38.3,,46.9,,,,54
2018-01-25T18:55:46.344Z,38.2,,46.7,,,,54
2018-01-25T18:55:56.346Z,38.1,,46.3,,,,54
2018-01-25T18:56:06.344Z,38.1,,45.9,,,,54
2018-01-25T18:56:16.345Z,38,,,,,,54
2018-01-25T18:56:26.345Z,37.9,,45.7,,,,54
2018-01-25T18:56:36.474Z,37.9,,45.6,,,,54
2018-01-25T18:56:47.220Z,37.8,,45.5,,,,54
2018-01-25T18:56:56.400Z,37.8,50,45.4,,,,54
2018-01-25T18:57:06.345Z,37.7,,45.3,,,,54
2018-01-25T18:57:16.347Z,37.6,51,45.1,,,,54
2018-01-25T18:57:26.345Z,37.6,50,44.9,,,,54
2018-01-25T18:57:36.496Z,37.6,51,46.2,1,44,0,54
2018-01-25T18:57:46.346Z,37.5,,51,,31,,54
2018-01-25T18:57:56.344Z,37.4,50,51.4,,30,,54
2018-01-25T18:58:06.344Z,37.3,,51.8,,29,,54
2018-01-25T18:58:16.345Z,37.2,,52,,,,54
2018-01-25T18:58:26.345Z,37.2,,,,,,54
2018-01-25T18:58:36.462Z,37.2,51,,,,,54
2018-01-25T18:58:46.344Z,37.2,,52.1,,30,,54
2018-01-25T18:58:56.344Z,37.2,50,52.3,,29,,54
2018-01-25T18:59:06.446Z,37.2,,52.6,,,,54
2018-01-25T18:59:16.350Z,37.2,51,53,,29,,54
2018-01-25T18:59:26.356Z,37.1,,53.2,,,,54
2018-01-25T18:59:36.486Z,37.1,50,53.5,,30,,54
2018-01-25T18:59:46.352Z,37.1,51,54,,,,54
2018-01-25T18:59:56.353Z,36.9,,54.5,,29,,54
2018-01-25T19:00:06.585Z,36.9,,54.8,,30,,54
2018-01-25T19:00:16.345Z,36.9,,52.8,1,0,0,54
2018-01-25T19:00:26.351Z,36.8,,49.9,,,,54
2018-01-25T19:00:36.450Z,36.8,,48.9,,,,54
2018-01-25T19:00:46.347Z,36.8,,48.4,,,,54
2018-01-25T19:00:56.345Z,36.7,,48.2,,,,54
2018-01-25T19:01:06.361Z,36.7,,,,,,54
2018-01-25T19:01:16.701Z,36.6,,48.3,,,,54
2018-01-25T19:01:26.347Z,36.6,50,,,,,54
2018-01-25T19:01:36.452Z,36.6,51,,,,,54
2018-01-25T19:01:46.345Z,36.5,,48.2,,,,54
2018-01-25T19:01:56.349Z,36.5,,47.9,,,,54
2018-01-25T19:02:06.347Z,36.5,,47.8,,,,54
2018-01-25T19:02:16.351Z,36.4,,47.3,,,,54
2018-01-25T19:02:26.347Z,36.4,,46.9,,,,54
2018-01-25T19:02:36.436Z,36.3,,46.6,,,,54
2018-01-25T19:02:46.344Z,36.3,,46.3,,,,54
2018-01-25T19:02:56.352Z,36.3,,46.1,,,,54
2018-01-25T19:03:06.345Z,36.2,,45.9,,,,54
2018-01-25T19:03:16.345Z,36.2,,45.8,,,,54
2018-01-25T19:03:26.357Z,36.1,,45.7,,,,54
2018-01-25T19:03:53.554Z,36.1,,45.6,,,,54
2018-01-25T19:03:53.577Z,36,,45.4,,,,54
2018-01-25T19:03:56.358Z,36,,45.3,,,,54
2018-01-25T19:04:06.346Z,36,,45.1,,,,54
2018-01-25T19:04:16.351Z,35.9,,45.2,1,44,0,54
2018-01-25T19:04:26.362Z,35.9,,50.2,,35,,54
2018-01-25T19:04:36.833Z,35.9,,51.3,,30,,54
2018-01-25T19:04:46.458Z,35.8,,51.8,,,,54
2018-01-25T19:04:56.349Z,35.8,,52,,,,54
2018-01-25T19:05:06.346Z,35.7,,52.1,,29,,54
2018-01-25T19:05:16.350Z,35.7,,,,30,,54
2018-01-25T19:05:26.347Z,35.6,,,,29,,54
2018-01-25T19:05:36.446Z,35.6,,52.3,,,,54
2018-01-25T19:05:46.348Z,35.6,,52.6,,30,,54
2018-01-25T19:05:56.420Z,35.6,,53,,30,,54
2018-01-25T19:06:11.561Z,35.5,,53.1,,,,54
2018-01-25T19:06:16.346Z,35.5,,53.5,,,,54
2018-01-25T19:06:26.357Z,35.4,51,54,1,29,0,54
2018-01-25T19:06:36.458Z,35.4,,54.4,,,,54
2018-01-25T19:06:46.346Z,35.4,,54.8,,,,54
2018-01-25T19:06:56.348Z,35.3,,52.7,1,0,0,54
2018-01-25T19:07:06.346Z,35.3,,49.9,,,,54
2018-01-25T19:07:16.347Z,35.3,,48.9,,,,54
2018-01-25T19:07:26.352Z,35.3,,48.4,,,,54
2018-01-25T19:07:36.449Z,35.2,,48.2,,,,54
2018-01-25T19:07:46.346Z,35.2,,,,,,54
2018-01-25T19:07:56.350Z,35.2,,48.3,,,,54
2018-01-25T19:08:06.346Z,35.1,,,,,,54
2018-01-25T19:08:16.348Z,35.1,,48.2,,,,54
2018-01-25T19:08:26.346Z,35.1,,,,,,54
2018-01-25T19:08:36.852Z,35.1,,47.9,,,,54
2018-01-25T19:08:46.452Z,34.9,,47.7,,,,54
2018-01-25T19:08:56.358Z,34.9,,47.3,,,,54
2018-01-25T19:09:07.650Z,34.8,,46.9,,,,54
2018-01-25T19:09:16.621Z,34.8,,46.5,,,,54
2018-01-25T19:09:26.347Z,34.8,,46.3,,,,54
2018-01-25T19:09:36.656Z,34.8,,46.1,,,,54
2018-01-25T19:09:46.422Z,34.7,,45.9,,,,54
2018-01-25T19:09:56.358Z,34.7,,45.8,,,,54
2018-01-25T19:10:06.347Z,34.7,,45.7,,,,54
2018-01-25T19:10:16.357Z,34.7,,45.6,,,,54
2018-01-25T19:10:26.346Z,,,45.4,,,,
2018-01-25T19:10:36.467Z,34.6,,45.3,,,,54
2018-01-25T19:10:46.447Z,34.6,,45.1,,,,54
2018-01-25T19:10:56.347Z,34.6,,45,1,44,0,54
2018-01-25T19:11:06.347Z,34.5,,50.1,,36,,54
2018-01-25T19:11:16.354Z,34.5,,51.4,,29,,54
2018-01-25T19:11:26.347Z,34.5,,51.8,,30,,54
2018-01-25T19:11:36.457Z,34.5,,52,,30,,54
2018-01-25T19:11:46.347Z,34.4,,52.1,,,,54
2018-01-25T19:11:56.347Z,34.4,,,,29,,54
2018-01-25T19:12:06.347Z,34.4,,52.2,,30,,54
2018-01-25T19:12:16.347Z,34.4,,52.3,,,,54
2018-01-25T19:12:26.347Z,34.3,,52.7,,,,54
2018-01-25T19:12:36.439Z,34.3,,53,,29,,54
2018-01-25T19:12:46.475Z,34.3,,53.2,,30,,54
2018-01-25T19:12:56.347Z,34.3,,53.5,,29,,54
2018-01-25T19:13:06.347Z,34.2,,54,,30,,54
2018-01-25T19:13:16.648Z,34.2,,54.4,,,,54
2018-01-25T19:13:26.349Z,34.2,,54.8,,29,,54
2018-01-25T19:13:36.468Z,34.2,,52.7,1,0,0,54
2018-01-25T19:13:46.392Z,34.2,,49.9,,,,54
2018-01-25T19:13:57.314Z,34.1,,48.9,,,,54
2018-01-25T19:14:06.348Z,34.1,,48.4,,,,54
2018-01-25T19:14:16.451Z,34.1,,48.2,,,,54
2018-01-25T19:14:26.347Z,34.1,,,,,,54
2018-01-25T19:14:36.437Z,34.1,,48.3,,,,54
2018-01-25T19:14:46.347Z,34,,,,,,54
2018-01-25T19:14:56.347Z,34,,48.2,,,,54
2018-01-25T19:15:06.365Z,34,,48.1,,,,54
2018-01-25T19:15:16.348Z,34,,47.9,,,,54
2018-01-25T19:15:26.348Z,34,,47.7,,,,54
2018-01-25T19:15:36.438Z,34,,47.2,,,,54
2018-01-25T19:15:46.348Z,33.9,,46.9,,,,54
2018-01-25T19:15:56.349Z,33.9,,46.5,,,,54
2018-01-25T19:16:06.348Z,33.9,,46.2,,,,54
2018-01-25T19:16:16.349Z,33.9,,46.1,,,,54
2018-01-25T19:16:26.348Z,33.9,,45.9,,,,54
2018-01-25T19:16:36.440Z,33.8,,45.8,,,,54
2018-01-25T19:16:46.348Z,33.8,,45.7,,,,54
2018-01-25T19:16:56.348Z,33.8,0,45.5,0,,2,54
2018-01-25T19:17:06.360Z,44.3,,48.8,0,0,0,54
2018-01-25T19:17:16.348Z,33.2,,45.7,,,,54
2018-01-25T19:17:26.348Z,33.1,,45.5,,,,54
2018-01-25T19:17:36.438Z,32.9,,,,,,54
2018-01-25T19:17:46.348Z,32.9,,,,,,54
2018-01-25T19:17:56.349Z,40.6,,44.8,0,74,2,54
2018-01-25T19:18:06.348Z,42.4,,46.1,,83,,54
2018-01-25T19:18:16.353Z,44.3,,51,,117,,54
2018-01-25T19:18:26.360Z,49.4,,56.2,,124,,54
2018-01-25T19:18:36.465Z,51.9,,58,,122,,54
2018-01-25T19:18:51.907Z,54.2,,60,,115,,54
2018-01-25T19:18:56.356Z,55.4,,60.6,,96,,54
2018-01-25T19:19:06.348Z,54.9,,59.6,,93,,54
2018-01-25T19:19:16.348Z,54,,59,,100,,54
2018-01-25T19:19:26.353Z,54,,,,101,,54
2018-01-25T19:19:36.439Z,54,,,,102,,54
2018-01-25T19:19:46.350Z,54,,,,100,,54
2018-01-25T19:19:56.349Z,54.1,,,,,,54
2018-01-25T19:20:06.348Z,54.3,,58.9,,96,,54
2018-01-25T19:20:16.349Z,54,,58.8,,,,54
2018-01-25T19:20:26.348Z,53.9,,58.9,,99,,54
2018-01-25T19:20:36.438Z,53.9,,58.9,,100,,54
2018-01-25T19:20:46.530Z,53.9,,59,,,,54
2018-01-25T19:20:56.349Z,54,,,,101,,54
2018-01-25T19:21:06.349Z,54.2,,,,99,,54
2018-01-25T19:21:16.575Z,54.1,,58.9,,98,,54
2018-01-25T19:21:26.349Z,54.1,,,,96,,54
2018-01-25T19:21:36.464Z,54.1,,58.8,,97,,54
2018-01-25T19:21:46.352Z,54,,58.7,,98,,54
2018-01-25T19:21:56.349Z,53.9,,,,96,,54
2018-01-25T19:22:06.351Z,53.8,,,,100,,54
2018-01-25T19:22:16.349Z,53.9,,58.9,,102,,54
2018-01-25T19:22:26.350Z,53.9,,59,,,,54
2018-01-25T19:22:36.574Z,54,,59.1,,,,54
2018-01-25T19:22:46.607Z,54.2,,59.3,,101,,54
2018-01-25T19:22:56.356Z,54.2,,,,,,54
2018-01-25T19:23:06.356Z,54.1,,59.1,,100,,54
2018-01-25T19:23:16.349Z,54,,58.9,,99,,54
2018-01-25T19:23:26.355Z,53.9,,,,,,54
2018-01-25T19:23:36.459Z,54,,,,,,54
2018-01-25T19:23:46.356Z,55.1,,58.8,,93,,54
2018-01-25T19:23:56.353Z,54.2,,58.7,,95,,54
2018-01-25T19:24:06.361Z,54,,58.6,,96,,54
2018-01-25T19:24:16.353Z,53.8,,,,99,,54
2018-01-25T19:24:26.354Z,53.8,,,,98,,54
2018-01-25T19:24:36.460Z,54,,58.7,,96,,54
2018-01-25T19:24:46.351Z,54.1,,,,,,54
2018-01-25T19:24:56.432Z,54.1,,,,,,54
2018-01-25T19:25:06.350Z,54.1,,,,,,54
2018-01-25T19:25:16.352Z,54.4,,58.5,,88,,54
2018-01-25T19:25:26.353Z,54.2,,58.1,,87,,54
2018-01-25T19:25:36.442Z,53.7,,57.9,,92,,54
2018-01-25T19:25:46.351Z,53.6,,58,,92,,54
2018-01-25T19:25:56.350Z,53.7,,58.1,,93,,54
2018-01-25T19:26:06.349Z,53.7,,58.2,,96,,54
2018-01-25T19:26:16.350Z,53.8,,,,95,,54
2018-01-25T19:26:26.354Z,54,,58.3,,96,,54
2018-01-25T19:26:36.441Z,54,,58.4,,,,54
2018-01-25T19:26:46.352Z,53.9,,58.5,,97,,54
2018-01-25T19:26:56.350Z,54.1,,58.6,,94,,54
2018-01-25T19:27:06.350Z,54.2,,,,93,,54
2018-01-25T19:27:16.357Z,54.1,,58.5,,,,54
2018-01-25T19:27:26.350Z,53.9,,58.3,,94,,54
2018-01-25T19:27:36.453Z,53.8,,,,96,,54
2018-01-25T19:27:46.350Z,53.7,,58.4,,97,,54
2018-01-25T19:27:56.350Z,53.7,,58.5,,98,,54
2018-01-25T19:28:06.351Z,54.7,,58.4,,86,,54
2018-01-25T19:28:16.354Z,54.6,,57.9,,85,,54
2018-01-25T19:28:26.351Z,53.8,,57.4,,,,54
2018-01-25T19:28:38.869Z,53.8,,57.3,,,,54
2018-01-25T19:28:46.519Z,53.8,,,,84,,54
2018-01-25T19:28:56.351Z,53.6,,57.2,,87,,54
2018-01-25T19:29:06.350Z,53.6,,57.1,,86,,54
2018-01-25T19:29:36.058Z,53.7,,57.4,,89,,54
2018-01-25T19:29:36.067Z,54.1,,57.8,,87,,54
2018-01-25T19:29:37.564Z,54.3,,,,86,,54
2018-01-25T19:29:46.354Z,54.1,,57.7,,85,,54
2018-01-25T19:29:56.353Z,54.2,,,,84,,54
2018-01-25T19:30:06.350Z,54.2,,57.4,,82,,54
2018-01-25T19:30:16.351Z,54,,57.3,,,,54
2018-01-25T19:30:26.350Z,53.8,,,,,,54
2018-01-25T19:30:36.465Z,53.7,,57.2,,87,,54
2018-01-25T19:30:46.514Z,53.7,,57.4,,89,,54
2018-01-25T19:30:56.351Z,53.9,,57.4,0,0,0,54
2018-01-25T19:31:06.350Z,53.5,,56.4,,,,54
2018-01-25T19:31:16.353Z,53.2,,,,,,54
2018-01-25T19:31:26.351Z,53,,56.3,,,,54
2018-01-25T19:31:36.441Z,52.7,,,,,,54
2018-01-25T19:31:46.359Z,52.5,,56.2,,,,54
2018-01-25T19:31:56.558Z,52.3,55,56.1,1,,0,54
2018-01-25T19:32:06.352Z,52.1,,56.9,,,,54
2018-01-25T19:32:21.453Z,51.9,,49.9,,,,54
2018-01-25T19:32:26.366Z,51.6,,47.1,1,44,0,54
2018-01-25T19:32:36.443Z,51.5,,49.1,,37,,54
2018-01-25T19:32:46.351Z,51.2,,48.8,,29,,54
2018-01-25T19:32:56.354Z,51,,47.9,,30,,54
2018-01-25T19:33:06.353Z,50.8,,47.4,,,,54
2018-01-25T19:33:16.356Z,50.6,,47.2,,,,54
2018-01-25T19:33:26.560Z,50.3,,,,,,54
2018-01-25T19:33:36.443Z,50.2,,47.3,,29,,54
2018-01-25T19:33:46.351Z,50,,48,,30,,54
2018-01-25T19:33:56.355Z,49.8,,48.2,,29,,54
2018-01-25T19:34:11.668Z,49.6,,48.5,,30,,54
2018-01-25T19:34:16.351Z,49.3,,48.7,,,,54
2018-01-25T19:34:31.615Z,49.1,,49,,32,,54
2018-01-25T19:34:36.441Z,48.9,,49.3,,34,,54
2018-01-25T19:34:51.453Z,48.7,,49.7,,36,,54
2018-01-25T19:34:56.352Z,48.5,,50.1,,37,,54
2018-01-25T19:35:06.352Z,48.3,,50.3,,38,,54
2018-01-25T19:35:21.462Z,48.2,,,,40,,54
2018-01-25T19:35:26.353Z,48,,50.5,,41,,54
2018-01-25T19:35:36.441Z,47.8,,51.1,,42,,54
2018-01-25T19:35:46.355Z,47.6,,51.4,,43,,54
2018-01-25T19:35:56.359Z,47.4,,52,,45,,54
2018-01-25T19:36:06.351Z,47.3,,52.2,,,,54
2018-01-25T19:36:16.352Z,47.1,,52.6,,46,,54
2018-01-25T19:36:26.352Z,46.9,,53,,,,54
2018-01-25T19:36:36.443Z,46.8,,53.3,,47,,54
2018-01-25T19:36:51.453Z,46.6,0,53.9,0,42,2,54
2018-01-25T19:36:56.364Z,25.4,,58.3,,75,,54
2018-01-25T19:37:06.352Z,49.6,,53.1,,73,,54
2018-01-25T19:37:16.352Z,50.8,,53.6,,72,,54
2018-01-25T19:37:26.353Z,50.5,,54,,93,,54
2018-01-25T19:37:36.515Z,51.1,,55.2,,89,,54
2018-01-25T19:37:46.352Z,53.2,,56.1,,81,,54
2018-01-25T19:37:56.352Z,53.6,,56.5,,80,,54
2018-01-25T19:38:06.352Z,54.4,,56.6,,74,,54
2018-01-25T19:38:16.352Z,54.6,,,,66,,54
2018-01-25T19:38:26.352Z,54,,56.2,,72,,54
2018-01-25T19:38:41.566Z,54.6,,56.1,,60,,54
2018-01-25T19:38:46.549Z,54.2,,55.7,,62,,54
2018-01-25T19:38:56.352Z,53.9,,55.4,,64,,54
2018-01-25T19:39:06.352Z,53.6,,55,,66,,54
2018-01-25T19:39:16.352Z,53.6,,55.2,,68,,54
2018-01-25T19:39:26.593Z,53.8,,55.4,,67,,54
2018-01-25T19:39:36.442Z,53.9,,55.5,,69,,54
2018-01-25T19:39:46.353Z,54,,55.9,,70,,54
2018-01-25T19:39:56.352Z,54,,,,71,,54
2018-01-25T19:40:06.357Z,54.1,,56.1,,70,,54
2018-01-25T19:40:16.357Z,54.3,,,,67,,54
2018-01-25T19:40:26.353Z,,,55.7,,66,,
2018-01-25T19:40:36.443Z,54.1,,55.5,0,0,0,54
2018-01-25T19:40:51.374Z,53.8,,54.3,,,,54
2018-01-25T19:40:56.356Z,53.5,,54,,,,54
2018-01-25T19:41:06.356Z,53.3,,54.1,,,,54
2018-01-25T19:41:16.369Z,53,,54,,,,54
2018-01-25T19:41:26.356Z,52.7,,,,,,54
2018-01-25T19:41:36.463Z,52.5,55,53.9,1,,0,54
2018-01-25T19:41:46.358Z,52.3,,57.3,1,41,0,54
2018-01-25T19:41:56.359Z,52.1,,57.6,,29,,54
2018-01-25T19:42:06.355Z,51.9,,54.9,,29,,54
2018-01-25T19:42:16.352Z,51.7,,52.9,,30,,54
2018-01-25T19:42:26.353Z,51.4,,52.4,,29,,54
2018-01-25T19:42:36.443Z,51.2,,51.9,,,,54
2018-01-25T19:42:51.473Z,51,,51.1,,,,54
2018-01-25T19:42:56.355Z,50.8,,51,,30,,54
2018-01-25T19:43:06.353Z,50.6,,51.2,,29,,54
2018-01-25T19:43:16.353Z,50.4,,51.5,,30,,54
2018-01-25T19:43:26.353Z,50.2,,51.7,,,,54
2018-01-25T19:43:36.445Z,50,,52,,,,54
2018-01-25T19:43:46.355Z,49.8,,52.3,,31,,54
2018-01-25T19:43:56.353Z,49.6,,52.7,,,,54
2018-01-25T19:44:06.353Z,49.3,,53,,32,,54
2018-01-25T19:44:16.354Z,49.1,,53.1,,,,54
2018-01-25T19:44:26.356Z,48.9,,53.2,,33,,54
2018-01-25T19:44:36.443Z,48.8,,,,,,54
2018-01-25T19:44:46.696Z,48.6,,53.3,,34,,54
2018-01-25T19:44:57.316Z,48.4,,53.5,,,,54
2018-01-25T19:45:11.418Z,48.2,,53.6,,,,54
2018-01-25T19:45:16.378Z,48,,53.8,,35,,54
2018-01-25T19:45:26.357Z,47.8,,54,,,,54
2018-01-25T19:45:36.447Z,47.7,,54.1,,,,54
2018-01-25T19:45:46.353Z,47.5,,54.4,,,,54
2018-01-25T19:45:56.355Z,47.4,,54.5,,,,54
2018-01-25T19:46:06.355Z,47.2,,54.7,,,,54
2018-01-25T19:46:16.356Z,47.1,,55,,,,54
2018-01-25T19:46:26.355Z,46.9,,55.1,,,,54
2018-01-25T19:46:36.444Z,46.7,,55.2,,33,,54
2018-01-25T19:46:51.376Z,46.6,,,,32,,54
2018-01-25T19:46:56.355Z,46.5,,,,30,,54
2018-01-25T19:47:06.359Z,46.3,,55.1,,29,,54
2018-01-25T19:47:16.375Z,46.2,,,,,,54
2018-01-25T19:47:32.927Z,46,,,,30,,54
2018-01-25T19:47:37.274Z,45.9,,55.3,,29,,54
2018-01-25T19:47:47.289Z,45.7,,55.4,,30,,54
2018-01-25T19:47:56.551Z,45.6,,55.5,,29,,54
2018-01-25T19:48:06.355Z,45.5,,55.6,,,,54
2018-01-25T19:48:16.354Z,45.4,,55.7,,,,54
2018-01-25T19:48:26.357Z,45.2,,56,,,,54
2018-01-25T19:48:36.445Z,45.1,,56.1,,30,,54
2018-01-25T19:48:46.356Z,45,,56.2,,29,,54
2018-01-25T19:48:56.354Z,44.9,,,,30,,54
2018-01-25T19:49:06.355Z,44.7,,56.3,,29,,54
2018-01-25T19:49:16.360Z,44.6,,56.4,,,,54
2018-01-25T19:49:26.355Z,44.4,,56.5,,,,54
2018-01-25T19:49:36.445Z,44.3,,56.6,,30,,54
2018-01-25T19:49:46.355Z,44.2,,56.7,,,,54
2018-01-25T19:49:56.356Z,44.1,,56.8,,29,,54
2018-01-25T19:50:06.354Z,44,,57,,29,,54
2018-01-25T19:50:16.354Z,43.9,,,,30,,54
2018-01-25T19:50:26.354Z,43.8,,57.1,,,,54
2018-01-25T19:50:36.445Z,43.7,,57.2,,29,,54
2018-01-25T19:50:51.561Z,43.5,,,,30,,54
2018-01-25T19:50:56.354Z,43.5,,57.3,,29,,54
2018-01-25T19:51:06.354Z,43.4,,57.4,,30,,54
2018-01-25T19:51:16.358Z,43.3,54,57.6,,29,,54
2018-01-25T19:51:26.355Z,43.2,55,57.7,,30,,54
2018-01-25T19:51:36.445Z,43.1,,57.8,,29,,54
2018-01-25T19:51:46.355Z,43,,57.9,,30,,54
2018-01-25T19:51:56.355Z,42.9,,58,,29,,54
2018-01-25T19:52:06.356Z,42.8,,58.1,,30,,54
2018-01-25T19:52:16.377Z,42.7,,,,29,,54
2018-01-25T19:52:26.355Z,42.6,,58.2,,30,,54
2018-01-25T19:52:36.445Z,42.5,54,56.9,1,0,0,54
2018-01-25T19:52:51.379Z,42.4,,54.8,,,,54
2018-01-25T19:52:56.355Z,42.3,,53.7,,,,54
2018-01-25T19:53:06.356Z,42.3,,53.2,,,,54
2018-01-25T19:53:16.360Z,42.2,,52.9,,,,54
2018-01-25T19:53:26.357Z,42.1,,,,,,54
2018-01-25T19:53:36.445Z,42,,,,,,54
2018-01-25T19:53:46.355Z,41.9,,,,,,54
2018-01-25T19:53:56.355Z,41.9,,52.8,,,,54
2018-01-25T19:54:06.355Z,41.8,,52.6,,,,54
2018-01-25T19:54:16.355Z,41.7,,52.3,,,,54
2018-01-25T19:54:26.359Z,41.6,,52,,,,54
2018-01-25T19:54:36.445Z,41.5,,51.8,,,,54
2018-01-25T19:54:46.358Z,41.5,,51.6,,,,54
2018-01-25T19:54:56.374Z,41.4,,51.3,,,,54
2018-01-25T19:55:06.385Z,41.3,,51.2,,,,54
2018-01-25T19:55:16.378Z,41.2,,51,,,,54
