Time,HwTOutlet,HwActive,PrimT,ActPow,HwTSet,ChActive,PrimTSet
2018-02-02T18:47:28.162Z,,,53.6,,,,
2018-02-02T18:47:38.092Z,34.3,,53.8,,54,,
2018-02-02T18:47:48.096Z,34.3,,54,,54,,
2018-02-02T18:47:58.091Z,34.3,,54.1,,54,,
2018-02-02T18:48:08.091Z,34.3,,54.4,30,54,,
2018-02-02T18:48:18.092Z,34.3,,54.5,29,54,,
2018-02-02T18:48:28.091Z,34.3,,54.6,30,54,,
2018-02-02T18:48:38.091Z,34.3,,,,54,,
2018-02-02T18:48:48.091Z,34.3,,54.8,,54,,
2018-02-02T18:48:58.091Z,34.3,,54.9,,54,,
2018-02-02T18:49:08.092Z,34.3,,55,30,54,,
2018-02-02T18:49:18.093Z,34.3,,55.1,29,54,,
2018-02-02T18:49:28.091Z,34.3,,55.2,,54,,
2018-02-02T18:49:38.093Z,34.3,,55.3,,54,,
2018-02-02T18:49:48.092Z,34.3,,55.4,,54,,
2018-02-02T18:49:58.092Z,34.3,,55.5,,54,,
2018-02-02T18:50:08.205Z,34.3,,55.6,,54,,
2018-02-02T18:50:18.097Z,34.3,,,30,54,,
2018-02-02T18:50:28.098Z,34.3,,,29,54,,
2018-02-02T18:50:38.092Z,34.3,,55.7,30,54,,
2018-02-02T18:50:48.597Z,34.3,,55.9,29,54,,
2018-02-02T18:50:58.091Z,34.3,,56,30,54,,
2018-02-02T18:51:08.096Z,34.3,,56.1,,54,,
2018-02-02T18:51:18.092Z,34.3,,56.2,29,54,,
2018-02-02T18:51:28.093Z,,,56.3,30,,,
2018-02-02T18:51:38.091Z,34.3,,56.4,,54,,
2018-02-02T18:51:48.287Z,34.3,,56.5,,54,,
2018-02-02T18:51:58.092Z,34.3,,56.6,29,54,,
2018-02-02T18:52:08.092Z,34.3,,,30,54,,
2018-02-02T18:52:18.092Z,34.3,,56.7,29,54,,
2018-02-02T18:52:28.092Z,34.3,,,,54,,
2018-02-02T18:52:38.092Z,34.3,,56.9,30,54,,
2018-02-02T18:52:48.095Z,34.3,0,55.7,0,54,2,
2018-02-02T18:52:58.100Z,34.3,,53.5,,54,,
2018-02-02T18:53:08.092Z,34.3,,52.7,,54,,
2018-02-02T18:53:18.091Z,34.3,,52.3,,54,,
2018-02-02T18:53:28.097Z,34.3,,52.2,,54,,
2018-02-02T18:53:38.093Z,34.3,,,,54,,
2018-02-02T18:53:58.092Z,34.3,,52.1,,54,,
2018-02-02T18:54:08.092Z,34.3,,52,,54,,
2018-02-02T18:54:18.092Z,34.4,,51.9,,54,,
2018-02-02T18:54:28.092Z,34.4,,51.7,,54,,
2018-02-02T18:54:38.092Z,34.4,,51.4,,54,,
2018-02-02T18:54:48.092Z,34.4,,51.2,,54,,
2018-02-02T18:54:58.092Z,34.4,,51.1,,54,,
2018-02-02T18:55:08.092Z,34.4,,50.9,,54,,
2018-02-02T18:55:18.094Z,34.4,,50.6,,54,,
2018-02-02T18:55:28.092Z,34.4,,,,54,,
2018-02-02T18:55:38.093Z,34.4,,50.1,,54,,
2018-02-02T18:55:48.103Z,34.4,,50,,54,,
2018-02-02T18:55:58.092Z,34.3,,49.8,,54,,
2018-02-02T18:56:08.096Z,34.4,,49.6,,54,,
2018-02-02T18:56:18.092Z,34.4,,49.5,,54,,
2018-02-02T18:56:28.094Z,,,49.3,,,,
2018-02-02T18:56:38.096Z,34.4,,49.2,,54,,
2018-02-02T18:56:48.094Z,34.4,,49,,54,,
2018-02-02T18:56:58.092Z,34.4,,48.8,,54,,
2018-02-02T18:57:08.094Z,34.3,,48.7,,54,,
2018-02-02T18:57:18.095Z,34.3,,48.5,,54,,
2018-02-02T18:57:28.093Z,34.4,,48.3,,54,,
2018-02-02T18:57:38.098Z,34.3,,48.2,,54,,
2018-02-02T18:57:48.093Z,34.4,,48,,54,,
2018-02-02T18:57:58.093Z,34.3,,47.9,,54,,
2018-02-02T18:58:08.093Z,34.3,,47.7,,54,,
2018-02-02T18:58:18.178Z,34.3,,47.6,,54,,
2018-02-02T18:58:28.093Z,,,47.3,,,,
2018-02-02T18:58:38.121Z,34.3,,47.2,,54,,
2018-02-02T18:58:48.102Z,34.3,,47.1,,54,,
2018-02-02T18:58:58.093Z,34.3,,46.9,,54,,
2018-02-02T18:59:08.093Z,34.3,0,50.7,38,54,2,
2018-02-02T18:59:18.144Z,34.3,,52,30,54,,
2018-02-02T18:59:28.106Z,34.3,,,29,54,,
2018-02-02T18:59:38.094Z,34.2,,,30,54,,
2018-02-02T18:59:48.290Z,34.2,,51.9,29,54,,
2018-02-02T18:59:58.099Z,34.2,,,,54,,
2018-02-02T19:00:08.095Z,34.2,,,30,54,,55
2018-02-02T19:00:18.093Z,34.2,,52,29,54,,
2018-02-02T19:00:28.107Z,34.2,,52.1,,54,,
2018-02-02T19:00:38.097Z,34.2,,52.2,,54,,
2018-02-02T19:00:48.095Z,34.2,,52.4,30,54,,
2018-02-02T19:00:58.093Z,34.2,,52.8,,54,,
2018-02-02T19:01:08.097Z,34.2,,53,31,54,,
2018-02-02T19:01:18.094Z,34.2,,53.2,,54,,
2018-02-02T19:01:28.100Z,34.2,,53.5,32,54,,
2018-02-02T19:01:38.094Z,34.2,,53.7,,54,,
2018-02-02T19:01:53.299Z,34.2,,54,,54,,
2018-02-02T19:01:58.097Z,34.2,,54.1,,54,,
2018-02-02T19:02:08.095Z,34.2,,54.4,,54,,
2018-02-02T19:02:18.093Z,34.2,,54.5,31,54,,
2018-02-02T19:02:28.095Z,34.1,,,,54,,
2018-02-02T19:02:38.094Z,34.1,,54.7,32,54,,
2018-02-02T19:02:48.099Z,34.1,,54.8,31,54,,
2018-02-02T19:02:58.094Z,34.1,,54.9,32,54,,
2018-02-02T19:03:08.095Z,34.1,,55.1,,54,,
2018-02-02T19:03:18.094Z,34.1,,55.2,31,54,,
2018-02-02T19:03:28.101Z,34.1,,,,54,,
2018-02-02T19:03:38.094Z,34.1,,,30,54,,
2018-02-02T19:03:48.104Z,,,55.3,,,,
2018-02-02T19:03:58.094Z,34.1,,55.4,29,54,,
2018-02-02T19:04:08.096Z,,,55.5,,,,
2018-02-02T19:04:18.094Z,34.1,,55.6,,54,,
2018-02-02T19:04:28.097Z,34.1,,55.7,,54,,
2018-02-02T19:04:38.124Z,34.1,,56,30,54,,
2018-02-02T19:04:48.096Z,34.1,,56.1,,54,,
2018-02-02T19:04:58.123Z,34.1,,56.2,29,54,,
2018-02-02T19:05:08.094Z,34.1,,,,54,,
2018-02-02T19:05:18.271Z,34.1,,56.4,30,54,,
2018-02-02T19:05:28.095Z,34.1,,56.5,29,54,,
2018-02-02T19:05:38.094Z,34.1,,,,54,,
2018-02-02T19:05:48.094Z,34.1,,56.7,30,54,,
2018-02-02T19:05:58.096Z,34.1,,,29,54,,
2018-02-02T19:06:08.094Z,34.1,,56.8,30,54,,
2018-02-02T19:06:18.096Z,34.1,,56.9,29,54,,
2018-02-02T19:06:28.094Z,,,57,,,,
2018-02-02T19:06:38.095Z,34.1,,57.1,,54,,
2018-02-02T19:06:48.098Z,34.1,,57.2,30,54,,
2018-02-02T19:06:58.094Z,34.1,,57.3,,54,,
2018-02-02T19:07:08.095Z,,,57.4,29,,,
2018-02-02T19:07:18.099Z,34.1,,,30,54,,
2018-02-02T19:07:28.097Z,34.1,,,,54,,
2018-02-02T19:07:38.095Z,34.2,,57.6,29,54,,
2018-02-02T19:07:48.097Z,34.2,,57.8,,54,,
2018-02-02T19:07:58.095Z,34.2,,57.9,30,54,,
2018-02-02T19:08:08.095Z,,,58,29,,,
2018-02-02T19:08:18.095Z,34.2,,58.1,30,54,,
2018-02-02T19:08:28.095Z,34.2,,,,54,,
2018-02-02T19:08:38.095Z,34.2,,58.2,29,54,,
2018-02-02T19:08:48.095Z,34.2,,58.3,30,54,,
2018-02-02T19:08:58.094Z,34.2,,,,54,,
2018-02-02T19:09:08.095Z,34.2,,58.4,29,54,,
2018-02-02T19:09:18.099Z,,,58.5,,,,
2018-02-02T19:09:28.095Z,34.2,,,,54,,
2018-02-02T19:09:38.094Z,34.2,,58.6,30,54,,
2018-02-02T19:09:48.260Z,,,58.7,29,,,
2018-02-02T19:09:58.095Z,34.3,,58.8,,54,,
2018-02-02T19:10:08.095Z,34.3,,58.9,,54,,
2018-02-02T19:10:18.096Z,34.3,,,30,54,,
2018-02-02T19:10:28.095Z,,0,56.6,0,,2,
2018-02-02T19:10:43.157Z,34.3,,55,,54,,
2018-02-02T19:10:48.118Z,34.3,,54.5,,54,,
2018-02-02T19:10:58.095Z,34.3,,54.1,,54,,
2018-02-02T19:11:18.098Z,34.3,,,,54,,
2018-02-02T19:11:38.095Z,34.3,,54,,54,,
2018-02-02T19:11:48.605Z,34.3,,53.9,,54,,
2018-02-02T19:11:58.119Z,34.3,,53.7,,54,,
2018-02-02T19:12:18.095Z,34.4,,53.2,,54,,
2018-02-02T19:12:28.095Z,34.4,,53,,54,,
2018-02-02T19:12:38.116Z,,,52.8,,,,
2018-02-02T19:12:48.098Z,34.4,,52.6,,54,,54
2018-02-02T19:12:58.095Z,34.4,,52.2,,54,,
2018-02-02T19:13:08.095Z,,,52,,,,
2018-02-02T19:13:18.100Z,34.4,,51.8,,54,,
2018-02-02T19:13:28.103Z,34.4,,51.6,,54,,
2018-02-02T19:13:38.098Z,34.4,,,,54,,
2018-02-02T19:13:48.095Z,,,51.3,,,,
2018-02-02T19:13:58.096Z,34.4,,51.1,,54,,
2018-02-02T19:14:08.095Z,34.4,,51,,54,,
2018-02-02T19:14:18.096Z,34.4,,50.7,,54,,
2018-02-02T19:14:28.095Z,34.4,,50.5,,54,,
2018-02-02T19:14:48.096Z,34.4,,50.2,,54,,
2018-02-02T19:14:58.101Z,34.4,,,,54,,
2018-02-02T19:15:08.099Z,,,49.9,,,,
2018-02-02T19:15:18.096Z,34.4,,49.7,,54,,
2018-02-02T19:15:38.105Z,34.4,,49.5,,54,,
2018-02-02T19:15:48.096Z,,,49.2,,,,
2018-02-02T19:15:58.096Z,34.4,,49,,54,,
2018-02-02T19:16:08.097Z,,,48.9,,,,
2018-02-02T19:16:18.096Z,34.4,,48.7,,54,,
2018-02-02T19:16:28.097Z,34.4,,,,54,,
2018-02-02T19:16:38.100Z,34.4,,48.6,,54,,
2018-02-02T19:16:48.097Z,,,48.3,,,,
2018-02-02T19:16:58.096Z,34.4,,48.1,,54,,
2018-02-02T19:17:18.096Z,34.4,0,50.5,42,54,2,
2018-02-02T19:17:28.097Z,34.4,,53.1,30,54,,
2018-02-02T19:17:38.100Z,34.4,,53.2,29,54,,
2018-02-02T19:17:53.186Z,34.4,,53.1,,54,,
2018-02-02T19:17:58.096Z,34.3,,,,54,,
2018-02-02T19:18:08.097Z,,,53,31,,,
2018-02-02T19:18:18.098Z,34.3,,53.1,29,54,,
2018-02-02T19:18:28.096Z,34.3,,,,54,,
2018-02-02T19:18:48.096Z,34.3,0,53.3,29,54,2,54
2018-02-02T19:18:58.109Z,34.3,,53.5,,54,,
2018-02-02T19:19:18.116Z,34.3,0,54.4,0,54,0,0
2018-02-02T19:19:28.408Z,31.9,,54.9,,54,,
2018-02-02T19:19:38.098Z,31.5,,54.5,,54,,
2018-02-02T19:19:48.097Z,31.6,,54.4,,54,,
2018-02-02T19:19:58.097Z,31.8,,,,54,,
2018-02-02T19:20:08.097Z,31.9,,54.3,,54,,
2018-02-02T19:20:18.099Z,,0,54.1,,,2,54
2018-02-02T19:20:28.645Z,32,,49.4,,54,,
2018-02-02T19:20:38.126Z,32.1,,48.5,,54,,
2018-02-02T19:20:48.097Z,32.4,,48.3,,54,,
2018-02-02T19:21:08.097Z,32.5,0,48.2,45,54,2,
2018-02-02T19:21:18.101Z,32.5,,53.1,33,54,,
2018-02-02T19:21:28.096Z,32.6,,53.6,30,54,,
2018-02-02T19:21:38.103Z,32.4,,53.7,30,54,,
2018-02-02T19:21:48.097Z,32.4,,,,54,,
2018-02-02T19:21:58.100Z,32.5,,,,54,,
2018-02-02T19:22:08.098Z,,,53.8,,,,
2018-02-02T19:22:18.098Z,32.5,,,29,54,,
2018-02-02T19:22:28.097Z,32.7,,,,54,,
2018-02-02T19:22:38.105Z,,,54.1,30,,,
2018-02-02T19:22:48.103Z,32.8,,54.4,,54,,
2018-02-02T19:22:58.108Z,32.8,,,,54,,
2018-02-02T19:23:08.097Z,,,54.5,29,,,
2018-02-02T19:23:18.287Z,32.9,,,,54,,
2018-02-02T19:23:28.097Z,,,,30,,,
2018-02-02T19:23:38.106Z,32.9,,54.6,,54,,
2018-02-02T19:23:48.097Z,33.1,,54.9,30,54,,
2018-02-02T19:23:58.099Z,33.1,,55.2,29,54,,
2018-02-02T19:24:08.121Z,33.2,,,,54,,
2018-02-02T19:24:18.098Z,,,55.3,,,,
2018-02-02T19:24:28.108Z,33.2,,55.6,,54,,
2018-02-02T19:24:38.102Z,33.3,,55.7,,54,,
2018-02-02T19:24:48.098Z,33.3,,,,54,,
2018-02-02T19:24:58.098Z,33.3,,56,30,54,,
2018-02-02T19:25:08.180Z,33.3,,,,54,,
2018-02-02T19:25:18.098Z,33.4,,56.1,,54,,
2018-02-02T19:25:28.283Z,33.4,,56.2,,54,,
2018-02-02T19:25:38.098Z,33.4,,56.3,,54,,
2018-02-02T19:25:48.098Z,33.4,,56.5,29,54,,
2018-02-02T19:25:58.099Z,33.5,,,,54,,
2018-02-02T19:26:08.098Z,33.5,,56.6,30,54,,
2018-02-02T19:26:18.098Z,33.5,,56.7,,54,,
2018-02-02T19:26:28.098Z,33.5,,,,54,,
2018-02-02T19:26:38.100Z,,,56.8,29,,,
2018-02-02T19:26:48.099Z,33.6,,56.9,,54,,
2018-02-02T19:26:58.098Z,33.6,,57,,54,,
2018-02-02T19:27:08.098Z,33.6,,,30,54,,
2018-02-02T19:27:18.098Z,,,57.1,29,,,
2018-02-02T19:27:28.102Z,33.6,,57.2,,54,,
2018-02-02T19:27:38.099Z,33.6,,57.3,29,54,,
2018-02-02T19:27:48.123Z,33.7,,,,54,,
2018-02-02T19:27:58.345Z,33.7,,57.4,30,54,,
2018-02-02T19:28:08.768Z,33.7,,57.7,,54,,
2018-02-02T19:28:18.156Z,33.7,,,,54,,
2018-02-02T19:28:38.098Z,33.8,,57.8,,54,,
2018-02-02T19:28:48.099Z,33.8,,57.9,,54,,
2018-02-02T19:28:58.495Z,33.8,0,55.9,0,54,2,
2018-02-02T19:29:08.225Z,33.8,,53.9,,54,,
2018-02-02T19:29:18.499Z,33.9,,53.8,,54,,
2018-02-02T19:29:28.098Z,,,53.2,,,,
2018-02-02T19:29:38.117Z,48.3,0,54.9,30,54,0,0
2018-02-02T19:29:48.113Z,39.6,0,52.8,0,54,0,
2018-02-02T19:29:58.099Z,39.8,,52.6,,54,,
2018-02-02T19:30:08.104Z,39.8,,,,54,,
2018-02-02T19:30:18.099Z,39.8,,,,54,,
2018-02-02T19:30:28.116Z,40.6,1,52,30,54,0,
2018-02-02T19:30:38.099Z,52.2,,51.8,34,54,,
2018-02-02T19:30:48.098Z,52.1,,52,41,54,,
2018-02-02T19:30:58.099Z,52.3,,53,40,54,,
2018-02-02T19:31:08.100Z,53.3,0,52.9,0,54,0,
2018-02-02T19:31:18.099Z,53,,52.1,,54,,
2018-02-02T19:31:28.099Z,52.5,,,,54,,
2018-02-02T19:31:38.099Z,52.5,,,,54,,
2018-02-02T19:31:48.099Z,52.1,,,,54,,
2018-02-02T19:31:58.099Z,,,52,,,,
2018-02-02T19:32:08.101Z,51.9,0,53.1,45,54,2,54
2018-02-02T19:32:18.111Z,51.7,,58.2,32,54,,
2018-02-02T19:32:28.174Z,51.5,0,54.8,0,54,2,
2018-02-02T19:32:38.101Z,51.3,,53.8,,54,,
2018-02-02T19:32:48.099Z,51.1,,51.8,,54,,
2018-02-02T19:32:58.099Z,50.9,,51.6,,54,,
2018-02-02T19:33:08.099Z,50.7,,50.7,,54,,
2018-02-02T19:33:18.099Z,50.5,,49.9,,54,,
2018-02-02T19:33:28.101Z,50.3,,49.8,,54,,
2018-02-02T19:33:38.099Z,50.2,,49.6,,54,,
2018-02-02T19:33:48.105Z,50,1,49.7,,54,0,0
2018-02-02T19:33:58.101Z,50.8,0,51.2,0,54,0,
2018-02-02T19:34:08.099Z,45.4,,51.5,,54,,
2018-02-02T19:34:18.099Z,45.2,,51.1,,54,,
2018-02-02T19:34:28.099Z,45.1,,50.9,,54,,
2018-02-02T19:34:38.268Z,45,,,,54,,
2018-02-02T19:34:53.191Z,44.9,,50.7,,54,,
2018-02-02T19:34:58.100Z,44.9,0,50.6,45,54,2,54
2018-02-02T19:35:08.126Z,44.8,,55.1,33,54,,
2018-02-02T19:35:18.122Z,44.7,,56.3,30,54,,
2018-02-02T19:35:28.128Z,44.7,,56.2,29,54,,
2018-02-02T19:35:38.106Z,44.6,,55.9,29,54,,
2018-02-02T19:35:48.100Z,44.4,,55.5,,54,,
2018-02-02T19:35:58.100Z,44.3,,54.9,,54,,
2018-02-02T19:36:08.100Z,44.2,,54.4,,54,,
2018-02-02T19:36:18.100Z,44.2,,54.1,,54,,
2018-02-02T19:36:28.100Z,44.1,,,,54,,
2018-02-02T19:36:38.101Z,44,,,30,54,,
2018-02-02T19:36:48.102Z,43.9,,54.4,29,54,,
2018-02-02T19:36:58.113Z,43.8,,54.6,,54,,
2018-02-02T19:37:08.124Z,43.7,,54.8,,54,,
2018-02-02T19:37:18.104Z,43.6,,55,29,54,,
2018-02-02T19:37:28.109Z,43.5,,55.1,30,54,,
2018-02-02T19:37:38.100Z,43.4,,55.2,29,54,,
2018-02-02T19:37:48.102Z,43.3,,55.4,30,54,,
2018-02-02T19:37:58.105Z,43.3,,55.6,,54,,
2018-02-02T19:38:08.101Z,43.2,,56,30,54,,
2018-02-02T19:38:18.101Z,43.1,,56.1,29,54,,
2018-02-02T19:38:28.100Z,43,,56.2,,54,,
2018-02-02T19:38:38.128Z,42.9,,56.3,30,54,,
2018-02-02T19:38:48.112Z,42.8,,,29,54,,
2018-02-02T19:38:58.122Z,42.7,,56.4,,54,,
2018-02-02T19:39:08.100Z,42.7,,56.5,,54,,
2018-02-02T19:39:18.100Z,42.6,,,,54,,
2018-02-02T19:39:28.492Z,42.5,,56.6,30,54,,
2018-02-02T19:39:38.116Z,42.4,,56.8,29,54,,
2018-02-02T19:39:48.100Z,42.3,,57,30,54,,
2018-02-02T19:39:58.103Z,42.2,,,,54,,
2018-02-02T19:40:08.110Z,42.1,,,,54,,
2018-02-02T19:40:18.129Z,42.1,,57.1,,54,,
2018-02-02T19:40:28.138Z,42,,57.2,29,54,,
2018-02-02T19:40:38.105Z,41.9,,57.3,,54,,
2018-02-02T19:40:48.101Z,41.8,,57.4,30,54,,
2018-02-02T19:40:58.110Z,41.8,,57.6,29,54,,
2018-02-02T19:41:08.157Z,41.7,,57.7,,54,,
2018-02-02T19:41:18.113Z,41.6,,,30,54,,
2018-02-02T19:41:28.105Z,41.6,,57.8,,54,,
2018-02-02T19:41:38.134Z,41.5,0,56.8,0,54,2,
2018-02-02T19:41:48.117Z,41.5,,53.8,,54,,
2018-02-02T19:41:58.112Z,41.4,,52.9,,54,,
2018-02-02T19:42:08.102Z,41.4,,52.6,,54,,
2018-02-02T19:42:18.109Z,41.3,,52.3,,54,,
2018-02-02T19:42:28.321Z,41.3,,,,54,,
2018-02-02T19:42:38.110Z,41.2,,,,54,,
2018-02-02T19:42:48.165Z,41.1,,,,54,,
2018-02-02T19:42:58.109Z,41.1,,,,54,,
2018-02-02T19:43:08.127Z,40.9,,52.2,,54,,
2018-02-02T19:43:18.101Z,40.9,,51.9,,54,,
2018-02-02T19:43:28.141Z,40.8,,51.8,,54,,
2018-02-02T19:43:38.103Z,40.8,,51.5,,54,,
2018-02-02T19:43:48.102Z,40.7,,51.2,,54,,
2018-02-02T19:43:58.156Z,40.7,,50.9,,54,,
2018-02-02T19:44:08.110Z,40.6,,50.7,,54,,
2018-02-02T19:44:18.115Z,40.6,,50.5,,54,,
2018-02-02T19:44:28.115Z,40.5,,50.2,,54,,
2018-02-02T19:44:38.111Z,40.4,,49.9,,54,,
2018-02-02T19:44:48.101Z,40.4,,49.8,,54,,
2018-02-02T19:44:58.109Z,40.3,,49.6,,54,,
2018-02-02T19:45:08.127Z,40.3,,49.4,,54,,
2018-02-02T19:45:18.112Z,40.3,,49.3,,54,,
2018-02-02T19:45:28.104Z,40.2,,48.9,,54,,
2018-02-02T19:45:38.114Z,40.2,,,,54,,
2018-02-02T19:45:48.130Z,40.1,,48.7,,54,,
2018-02-02T19:45:58.109Z,40.1,,48.6,,54,,
2018-02-02T19:46:08.102Z,40,,48.4,,54,,
2018-02-02T19:46:18.128Z,40,,48.3,,54,,
2018-02-02T19:46:28.102Z,39.9,,47.9,,54,,
2018-02-02T19:46:38.122Z,39.9,0,50.5,42,54,2,
2018-02-02T19:46:48.116Z,39.8,,53.1,33,54,,
2018-02-02T19:46:58.112Z,39.8,,53.4,30,54,,
2018-02-02T19:47:08.102Z,39.8,,,,54,,
2018-02-02T19:47:18.104Z,39.7,,,,54,,53
2018-02-02T19:47:28.102Z,39.7,,,,54,,54
2018-02-02T19:47:38.109Z,39.6,,53.3,,54,,53
2018-02-02T19:47:48.119Z,39.6,,,,54,,54
2018-02-02T19:47:58.112Z,39.5,,,29,54,,53
2018-02-02T19:48:08.110Z,39.5,,53.4,,54,,
2018-02-02T19:48:18.105Z,39.4,0,54,0,54,0,0
2018-02-02T19:48:28.102Z,40.8,,53.9,,54,,
2018-02-02T19:48:38.103Z,41.4,,53.8,,54,,
2018-02-02T19:48:48.128Z,41.3,,53.6,,54,,
2018-02-02T19:48:58.134Z,41.2,0,48.8,49,54,0,
2018-02-02T19:49:08.102Z,47.3,0,47,0,54,0,
2018-02-02T19:49:18.103Z,47,,47,,54,,
2018-02-02T19:49:28.102Z,46.8,,,,54,,
2018-02-02T19:49:38.102Z,46.7,,,,54,,
2018-02-02T19:49:48.103Z,46.5,,46.9,,54,,
2018-02-02T19:49:58.105Z,46.4,1,47,,54,0,
2018-02-02T19:50:08.121Z,42.7,0,46.7,87,54,0,
2018-02-02T19:50:18.105Z,42.6,0,46.8,0,54,0,
2018-02-02T19:50:28.139Z,42.4,,,,54,,
2018-02-02T19:50:38.102Z,42.3,,,,54,,
2018-02-02T19:50:48.105Z,42.2,1,46.7,,54,0,
2018-02-02T19:50:58.120Z,34.9,0,43.7,0,54,0,
2018-02-02T19:51:08.209Z,40.6,,43.7,,54,,
2018-02-02T19:51:18.103Z,40.5,,,,54,,
2018-02-02T19:51:28.130Z,40.4,,,,54,,
2018-02-02T19:51:38.310Z,40.3,,,,54,,
2018-02-02T19:51:48.237Z,40.2,,,,54,,
2018-02-02T19:51:58.117Z,40.2,0,43.7,,54,2,53
2018-02-02T19:52:08.106Z,40.1,,49.2,37,54,,
2018-02-02T19:52:18.106Z,40,,52.1,29,54,,
2018-02-02T19:52:28.104Z,39.9,,53,,54,,
2018-02-02T19:52:38.103Z,39.8,,53.3,30,54,,
2018-02-02T19:52:48.106Z,39.7,,52.9,30,54,,
2018-02-02T19:52:58.103Z,39.7,,52.8,,54,,
2018-02-02T19:53:08.108Z,39.6,,52.1,,54,,
2018-02-02T19:53:18.107Z,39.5,,,29,54,,
2018-02-02T19:53:28.103Z,39.4,,,,54,,
2018-02-02T19:53:38.118Z,39.4,,52.2,30,54,,
2018-02-02T19:53:48.104Z,39.3,,52.4,,54,,
2018-02-02T19:53:58.106Z,39.2,,52.7,29,54,,
2018-02-02T19:54:08.121Z,39.1,,53,,54,,
2018-02-02T19:54:18.103Z,39.1,,53.3,30,54,,
2018-02-02T19:54:28.105Z,38.9,,53.5,29,54,,
2018-02-02T19:54:38.106Z,38.8,,53.7,30,54,,
2018-02-02T19:54:48.105Z,38.8,,53.8,,54,,
2018-02-02T19:54:58.109Z,38.7,,54,,54,,
2018-02-02T19:55:08.106Z,38.6,,54.1,29,54,,
2018-02-02T19:55:18.104Z,38.5,,54.3,30,54,,
2018-02-02T19:55:28.145Z,38.5,,54.5,29,54,,
2018-02-02T19:55:38.106Z,38.4,,54.6,30,54,,
2018-02-02T19:55:48.104Z,38.3,,54.7,,54,,
2018-02-02T19:55:58.125Z,38.3,,54.8,,54,,
2018-02-02T19:56:08.108Z,38.2,,55,,54,,
2018-02-02T19:56:18.103Z,38.2,,,29,54,,
2018-02-02T19:56:28.107Z,38.1,,55.1,30,54,,
2018-02-02T19:56:38.106Z,38,,55.2,,54,,
2018-02-02T19:56:48.128Z,38,,55.3,,54,,
2018-02-02T19:56:58.112Z,37.9,,55.5,,54,,
2018-02-02T19:57:08.110Z,37.8,,,29,54,,
2018-02-02T19:57:18.112Z,37.8,,55.6,30,54,,
2018-02-02T19:57:28.138Z,37.7,,55.7,29,54,,
2018-02-02T19:57:38.106Z,37.7,,55.9,30,54,,
2018-02-02T19:57:48.107Z,37.6,,56,,54,,
2018-02-02T19:57:58.121Z,37.6,,,,54,,
2018-02-02T19:58:08.107Z,37.5,,56.1,29,54,,
2018-02-02T19:58:23.149Z,37.5,,56.2,30,54,,
2018-02-02T19:58:28.104Z,37.4,,,,54,,
2018-02-02T19:58:38.125Z,37.3,,56.3,,54,,
2018-02-02T19:58:48.123Z,37.3,,,,54,,
2018-02-02T19:58:58.108Z,37.2,,56.4,,54,,
2018-02-02T19:59:08.105Z,37.2,,56.5,29,54,,
2018-02-02T19:59:18.108Z,37.1,,,30,54,,
2018-02-02T19:59:28.142Z,37.1,,56.6,29,54,,
2018-02-02T19:59:38.105Z,37.1,,56.7,,54,,
2018-02-02T19:59:48.115Z,36.9,,56.8,30,54,,
2018-02-02T19:59:58.137Z,36.9,,57,,54,,
2018-02-02T20:00:08.116Z,36.9,0,54.8,0,54,2,
2018-02-02T20:00:18.110Z,36.8,,52.9,,54,,
2018-02-02T20:00:28.106Z,36.8,,52.7,,54,,
2018-02-02T20:00:38.112Z,36.7,,51.9,,54,,
2018-02-02T20:00:48.104Z,36.7,,,,54,,
2018-02-02T20:00:58.111Z,36.7,,,,54,,
2018-02-02T20:01:08.108Z,36.6,,,,54,,
2018-02-02T20:01:18.112Z,36.6,,,,54,,
2018-02-02T20:01:28.112Z,36.6,,,,54,,
2018-02-02T20:01:38.112Z,36.5,,51.8,,54,,
2018-02-02T20:01:48.109Z,36.5,,51.6,,54,,
2018-02-02T20:01:58.121Z,36.5,,51.4,,54,,
2018-02-02T20:02:08.117Z,36.4,,50.9,,54,,
2018-02-02T20:02:18.107Z,36.4,,,,54,,
2018-02-02T20:02:28.106Z,36.4,,50.6,,54,,
2018-02-02T20:02:38.107Z,36.3,,50.4,,54,,
2018-02-02T20:02:48.106Z,36.3,,50.2,,54,,
2018-02-02T20:02:58.106Z,36.3,,49.9,,54,,
2018-02-02T20:03:08.110Z,36.2,,49.8,,54,,
2018-02-02T20:03:18.113Z,36.2,,49.6,,54,,
2018-02-02T20:03:28.112Z,36.2,,49.4,,54,,
2018-02-02T20:03:43.127Z,36.1,,49.3,,54,,
2018-02-02T20:03:48.105Z,36.1,,49.1,,54,,
2018-02-02T20:03:58.104Z,36.1,,48.9,,54,,
2018-02-02T20:04:08.114Z,36.1,,48.8,,54,,
2018-02-02T20:04:18.105Z,36,,48.7,,54,,
2018-02-02T20:04:28.108Z,36,,48.5,,54,,
2018-02-02T20:04:38.107Z,36,,48.4,,54,,
2018-02-02T20:04:48.107Z,35.9,,48.2,,54,,
2018-02-02T20:04:58.107Z,35.9,,47.9,,54,,
2018-02-02T20:05:08.110Z,35.9,,,,54,,
2018-02-02T20:05:18.109Z,35.8,,47.7,,54,,
2018-02-02T20:05:28.106Z,35.8,,47.6,,54,,
2018-02-02T20:05:38.109Z,35.8,,47.3,,54,,
