Time,HwTSet,ActPow,HwTOutlet,HwActive,PrimTSet,ChActive,PrimT
2017-11-21T10:23:05.500Z,0,,26,,,,30
2017-11-21T10:23:15.510Z,0,,26,,,,
2017-11-21T10:23:25.482Z,0,45,26,0,,2,31.1
2017-11-21T10:23:35.527Z,0,33,26,,,,36.4
2017-11-21T10:23:45.500Z,0,29,26,,,,37.6
2017-11-21T10:23:55.468Z,0,29,26,,,,38
2017-11-21T10:24:05.470Z,0,,26,,,,38.2
2017-11-21T10:24:15.508Z,0,,26,,,,38.3
2017-11-21T10:24:25.488Z,0,,26,,,,38.4
2017-11-21T10:24:35.473Z,0,,26,,,,38.7
2017-11-21T10:24:45.476Z,0,29,26,0,36,2,39.2
2017-11-21T10:24:55.437Z,0,30,26,,,,39.6
2017-11-21T10:25:05.482Z,0,29,26,,,,40
2017-11-21T10:25:15.515Z,0,0,26,0,,2,36.6
2017-11-21T10:25:25.484Z,0,,26,,,,34.8
2017-11-21T10:25:35.485Z,0,,26,,,,33.9
2017-11-21T10:25:45.466Z,0,,26,,,,33.8
2017-11-21T10:25:55.484Z,0,,26,,,,34
2017-11-21T10:26:05.493Z,0,,26,,,,34.2
2017-11-21T10:26:15.476Z,0,,26,,,,34.4
2017-11-21T10:26:25.505Z,0,,26,,,,34.6
2017-11-21T10:26:35.495Z,0,,26,,,,
2017-11-21T10:26:45.491Z,0,,26,,,,34.5
2017-11-21T10:26:55.488Z,0,,26,,,,
2017-11-21T10:27:05.489Z,0,,26,,,,34.3
2017-11-21T10:27:15.463Z,0,,26,,,,34.1
2017-11-21T10:27:25.503Z,0,,26.1,,,,33.9
2017-11-21T10:27:35.491Z,0,,26.1,,,,33.7
2017-11-21T10:27:45.722Z,0,,26.1,,,,33.5
2017-11-21T10:27:55.469Z,0,,26.1,,,,33.4
2017-11-21T10:28:05.475Z,0,,26.1,,,,33.3
2017-11-21T10:28:15.466Z,0,,26.1,,,,33.2
2017-11-21T10:28:25.505Z,0,,26.1,,,,
2017-11-21T10:28:35.508Z,0,,26.1,,,,33.1
2017-11-21T10:28:45.497Z,0,,26.1,,,,32.9
2017-11-21T10:28:55.487Z,0,,26.1,,,,32.8
2017-11-21T10:29:05.482Z,0,,26.1,,,,32.7
2017-11-21T10:29:15.490Z,0,,26.1,,,,32.6
2017-11-21T10:29:25.713Z,0,,26.1,,,,32.5
2017-11-21T10:29:35.489Z,0,,26.1,,,,32.4
2017-11-21T10:29:45.490Z,0,,26.1,,,,32.3
2017-11-21T10:29:55.505Z,0,,26.1,,,,32.2
2017-11-21T10:30:05.483Z,0,,26.1,,,,32.1
2017-11-21T10:30:15.517Z,0,,26.1,,,,32
2017-11-21T10:30:25.555Z,0,,26.1,,,,31.9
2017-11-21T10:30:35.499Z,0,,26.1,,,,
2017-11-21T10:30:45.532Z,0,,26.1,,,,
2017-11-21T10:30:55.485Z,0,,26.1,,,,
2017-11-21T10:31:05.539Z,0,,26.1,,,,
2017-11-21T10:31:15.519Z,0,,26.1,,,,
2017-11-21T10:31:25.496Z,0,,26.1,,,,31.8
2017-11-21T10:31:35.480Z,0,,26.1,,,,
2017-11-21T10:31:45.493Z,0,,26.1,,,,
2017-11-21T10:31:55.493Z,0,,26.1,,,,
2017-11-21T10:32:05.482Z,0,,26.1,,,,
2017-11-21T10:32:15.478Z,0,,26.1,,,,
2017-11-21T10:32:25.507Z,0,,26.1,,,,
2017-11-21T10:32:35.522Z,0,,26.1,,,,
2017-11-21T10:32:45.559Z,0,,26.1,,,,
2017-11-21T10:32:55.511Z,0,,26.1,,,,31.7
2017-11-21T10:33:05.503Z,0,,26.1,,,,
2017-11-21T10:33:15.519Z,0,,26.1,,,,
2017-11-21T10:33:25.497Z,0,,26.1,,,,
2017-11-21T10:33:35.490Z,0,,26.1,,,,
2017-11-21T10:33:45.476Z,0,,26.1,,,,
2017-11-21T10:33:55.493Z,0,,26.1,,,,
2017-11-21T10:34:05.896Z,0,,26.1,,,,
2017-11-21T10:34:15.484Z,0,,26.1,,,,31.6
2017-11-21T10:34:25.505Z,0,,26.1,,,,
2017-11-21T10:34:35.596Z,0,,26.1,,,,
2017-11-21T10:34:45.753Z,0,,26.1,,,,
2017-11-21T10:34:55.517Z,0,,26.1,,,,
2017-11-21T10:35:05.519Z,0,,26.1,,,,
2017-11-21T10:35:15.478Z,0,,26.1,,,,
2017-11-21T10:35:25.484Z,0,,26.1,,,,
2017-11-21T10:35:35.504Z,0,,26.1,,,,
2017-11-21T10:35:45.492Z,0,,26.1,,,,
2017-11-21T10:35:55.526Z,0,,26.1,,,,31.5
2017-11-21T10:36:05.634Z,0,,26.1,,,,
2017-11-21T10:36:15.481Z,0,,26.1,,,,
2017-11-21T10:36:25.527Z,0,,26.1,,,,
2017-11-21T10:36:35.524Z,0,,26.1,,,,31.6
2017-11-21T10:36:45.521Z,0,,26.1,,,,31.3
2017-11-21T10:36:55.533Z,0,,26.1,,,,31.2
2017-11-21T10:37:05.495Z,0,,26.1,,,,30.7
2017-11-21T10:37:15.532Z,0,,26,,,,30.5
2017-11-21T10:37:25.504Z,0,,26.1,,,,30.4
2017-11-21T10:37:35.505Z,0,,26,,,,
2017-11-21T10:37:45.486Z,0,,26,,,,
2017-11-21T10:37:55.487Z,0,,26,,,,
2017-11-21T10:38:05.498Z,0,,26,,,,30.3
2017-11-21T10:38:15.513Z,0,,26,,,,30.2
2017-11-21T10:38:25.476Z,0,,26,,,,30.1
2017-11-21T10:38:35.500Z,0,,26,,,,
2017-11-21T10:38:45.494Z,0,,26,,,,30
2017-11-21T10:38:55.624Z,0,44,26,0,,2,30
2017-11-21T10:39:05.500Z,0,33,26,,,,36.1
2017-11-21T10:39:15.505Z,0,29,26,,,,37.3
2017-11-21T10:39:25.578Z,0,30,26,,,,37.7
2017-11-21T10:39:35.449Z,0,,26,,,,37.9
2017-11-21T10:39:45.699Z,0,30,26,,,,38.1
2017-11-21T10:39:55.522Z,0,29,26,,,,38.2
2017-11-21T10:40:05.527Z,0,,26,,,,38.5
2017-11-21T10:40:15.837Z,0,,26,,,,38.8
2017-11-21T10:40:25.489Z,0,30,26,,,,39.3
2017-11-21T10:40:35.488Z,0,,26,,,,39.7
2017-11-21T10:40:45.445Z,0,0,26,0,,2,38.6
2017-11-21T10:40:55.504Z,0,,26,,,,35.6
2017-11-21T10:41:05.503Z,0,,26,,,,34.4
2017-11-21T10:41:15.476Z,0,,26,,,,34
2017-11-21T10:41:25.477Z,0,,26,,,,34.1
2017-11-21T10:41:35.471Z,0,,26,,,,34.3
2017-11-21T10:41:45.480Z,0,,26,,,,34.5
2017-11-21T10:41:55.477Z,0,,26,,,,34.6
2017-11-21T10:42:05.408Z,0,,26,,,,
2017-11-21T10:42:15.647Z,0,,26,,,,
2017-11-21T10:42:25.482Z,0,,26,,,,34.5
2017-11-21T10:42:35.455Z,0,,26,,,,34.4
2017-11-21T10:42:45.488Z,0,,26,,,,34.2
2017-11-21T10:42:55.433Z,0,,26,,,,33.9
2017-11-21T10:43:05.473Z,0,,26,,,,33.7
2017-11-21T10:43:15.502Z,0,,26,,,,33.6
2017-11-21T10:43:25.485Z,0,,26,,,,33.5
2017-11-21T10:43:35.489Z,0,,26,,,,33.4
2017-11-21T10:43:45.453Z,0,,26.1,,,,33.3
2017-11-21T10:43:55.491Z,0,,26.1,,,,33.2
2017-11-21T10:44:05.526Z,0,,26.1,,,,33.1
2017-11-21T10:44:15.461Z,0,,26.1,,,,32.9
2017-11-21T10:44:25.445Z,0,,26.1,,,,32.8
2017-11-21T10:44:35.478Z,0,,26.1,,,,32.7
2017-11-21T10:44:45.489Z,0,,26.1,,,,32.6
2017-11-21T10:44:55.520Z,0,,26.1,,,,32.5
2017-11-21T10:45:05.512Z,0,,26.1,,,,32.4
2017-11-21T10:45:15.451Z,0,,26.1,,,,32.3
2017-11-21T10:45:25.520Z,0,,26.1,,,,32.2
2017-11-21T10:45:35.509Z,0,,26.1,,,,32.1
2017-11-21T10:45:45.462Z,0,,26.1,,,,32
2017-11-21T10:45:55.510Z,0,,26.1,,,,
2017-11-21T10:46:05.480Z,0,,26.1,,,,
2017-11-21T10:46:15.464Z,0,,26.1,,,,
2017-11-21T10:46:25.474Z,0,,26.1,,,,
2017-11-21T10:46:35.509Z,0,,26.1,,,,
2017-11-21T10:46:45.776Z,0,,26.1,,,,32
2017-11-21T10:46:55.517Z,0,,26.1,,,,31.9
2017-11-21T10:47:05.458Z,0,,26.1,,,,
2017-11-21T10:47:15.486Z,0,,26.1,,,,
2017-11-21T10:47:25.480Z,0,,26.1,,,,
2017-11-21T10:47:35.485Z,0,,26.1,,,,
2017-11-21T10:47:45.441Z,0,,26.1,,,,
2017-11-21T10:47:55.469Z,0,,26.1,,,,
2017-11-21T10:48:05.462Z,0,,26.1,,,,
2017-11-21T10:48:15.451Z,0,,26.1,,,,31.8
2017-11-21T10:48:25.466Z,0,,26.1,,,,
2017-11-21T10:48:35.501Z,0,,26.1,,,,
2017-11-21T10:48:45.486Z,0,,26.1,,,,
2017-11-21T10:48:55.500Z,0,,26.1,,,,
2017-11-21T10:49:05.470Z,0,,26.1,,,,
2017-11-21T10:49:15.498Z,0,,26.1,,,,
2017-11-21T10:49:25.446Z,0,,26.1,,,,
2017-11-21T10:49:35.499Z,0,,26.1,,,,
2017-11-21T10:49:45.463Z,0,,26.1,,,,31.7
2017-11-21T10:49:55.495Z,0,,26.1,,,,
2017-11-21T10:50:05.485Z,0,,26.1,,,,
2017-11-21T10:50:15.476Z,0,,26.1,,,,
2017-11-21T10:50:25.526Z,0,,26.1,,,,
2017-11-21T10:50:35.479Z,0,,26.1,,,,
2017-11-21T10:50:45.488Z,0,,26.1,,,,
2017-11-21T10:50:55.494Z,0,,26.1,,,,
2017-11-21T10:51:05.467Z,0,,26.1,,,,
2017-11-21T10:51:15.455Z,0,,26.1,,,,
2017-11-21T10:51:25.501Z,0,,26.1,,,,31.6
2017-11-21T10:51:35.494Z,0,,26,,,,
2017-11-21T10:51:45.442Z,0,,26.1,,,,
2017-11-21T10:51:55.449Z,0,,26.1,,,,31.7
2017-11-21T10:52:05.458Z,0,,26.1,,,,31.3
2017-11-21T10:52:15.463Z,0,,26.1,,,,31.2
2017-11-21T10:52:25.516Z,0,,26,,,,30.8
2017-11-21T10:52:35.477Z,0,,26,,,,30.6
2017-11-21T10:52:45.457Z,0,,26,,,,30.5
2017-11-21T10:52:55.436Z,0,,26,,,,
2017-11-21T10:53:05.564Z,0,,26,,,,
2017-11-21T10:53:15.486Z,0,,26,,,,30.4
2017-11-21T10:53:25.479Z,0,,26,,,,
2017-11-21T10:53:35.465Z,0,,26,,,,30.3
2017-11-21T10:53:45.493Z,0,,26,,,,30.2
2017-11-21T10:53:55.490Z,0,,26,,,,
2017-11-21T10:54:05.481Z,0,,26,,,,30.1
2017-11-21T10:54:15.481Z,0,,26,,,,30
2017-11-21T10:54:25.446Z,0,44,26,0,,2,30
2017-11-21T10:54:35.479Z,0,33,26,,,,36.2
2017-11-21T10:54:45.465Z,0,30,26,,,,37.3
2017-11-21T10:54:55.484Z,0,,26,,,,37.7
2017-11-21T10:55:05.623Z,0,,26,,,,37.9
2017-11-21T10:55:15.528Z,0,29,26,,,,38.1
2017-11-21T10:55:25.477Z,0,30,26,,,,
2017-11-21T10:55:35.466Z,0,29,26,,,,38.4
2017-11-21T10:55:45.485Z,0,,26,,,,38.8
2017-11-21T10:55:55.481Z,0,30,26,,,,39.3
2017-11-21T10:56:05.482Z,0,,26,,,,39.6
2017-11-21T10:56:15.599Z,0,0,26,0,,2,40.1
2017-11-21T10:56:25.502Z,0,,26,,,,36.4
2017-11-21T10:56:35.471Z,0,,26,,,,34.8
2017-11-21T10:56:45.459Z,0,,26,,,,34.3
2017-11-21T10:56:55.508Z,0,,26,,,,34.2
2017-11-21T10:57:05.464Z,0,,26,,,,34.3
2017-11-21T10:57:15.490Z,0,,26,,,,34.6
2017-11-21T10:57:25.512Z,0,,26,,,,34.7
2017-11-21T10:57:35.485Z,0,,26,,,,
2017-11-21T10:57:45.532Z,0,,26,,,,
2017-11-21T10:57:55.486Z,0,,26,,,,
2017-11-21T10:58:05.475Z,0,,26,,,,34.6
2017-11-21T10:58:15.453Z,0,,26,,,,34.4
2017-11-21T10:58:25.503Z,0,,26,,,,34.2
2017-11-21T10:58:35.483Z,0,,26,,,,34
2017-11-21T10:58:45.483Z,0,,26.1,,,,33.8
2017-11-21T10:58:55.438Z,0,,26,,,,33.7
2017-11-21T10:59:05.492Z,0,,26,,,,33.6
2017-11-21T10:59:15.480Z,0,,26,,,,33.5
2017-11-21T10:59:25.474Z,0,,26,,,,33.4
2017-11-21T10:59:35.456Z,0,,26.1,,,,33.3
2017-11-21T10:59:45.475Z,0,,26.1,,,,33.2
2017-11-21T10:59:55.475Z,0,,26.1,,,,33.1
2017-11-21T11:00:05.478Z,0,,26.1,,,,32.9
2017-11-21T11:00:15.458Z,0,,26.1,,,,32.8
2017-11-21T11:00:25.500Z,0,,26.1,,,,32.7
2017-11-21T11:00:35.489Z,0,,26.1,,,,32.6
2017-11-21T11:00:45.466Z,0,,26.1,,,,32.5
2017-11-21T11:00:55.484Z,0,,26.1,,,,
2017-11-21T11:01:05.462Z,0,,26.1,,,,
2017-11-21T11:01:15.669Z,0,,26.1,,,,
2017-11-21T11:01:25.486Z,0,,26.1,,,,32.4
2017-11-21T11:01:35.467Z,0,,26.1,,,,
2017-11-21T11:01:45.486Z,0,,26.1,,,,
2017-11-21T11:01:55.450Z,0,,26.1,,,,
2017-11-21T11:02:05.447Z,0,,26.1,,,,
2017-11-21T11:02:15.485Z,0,,26.1,,,,
2017-11-21T11:02:25.479Z,0,,26.1,,,,
2017-11-21T11:02:35.502Z,0,,26.1,,,,
2017-11-21T11:02:45.495Z,0,,26.1,,,,32.3
2017-11-21T11:02:55.482Z,0,,26.1,,,,
2017-11-21T11:03:05.487Z,0,,26.1,,,,
2017-11-21T11:03:15.452Z,0,,26.1,,,,
2017-11-21T11:03:25.512Z,0,,26.1,,,,
2017-11-21T11:03:35.529Z,0,,26.1,,,,
2017-11-21T11:03:45.443Z,0,,26.1,,,,
2017-11-21T11:03:55.458Z,0,,26.1,,,,
2017-11-21T11:04:05.487Z,0,,26.1,,,,32.2
2017-11-21T11:04:15.495Z,0,,26.1,,,,
2017-11-21T11:04:25.487Z,0,,26.1,,,,
2017-11-21T11:04:35.468Z,0,,26.1,,,,
2017-11-21T11:04:45.487Z,0,,26.1,,,,
2017-11-21T11:04:55.480Z,0,,26.1,,,,
2017-11-21T11:05:05.471Z,0,,26.1,,,,
2017-11-21T11:05:15.466Z,0,,26.1,,,,
2017-11-21T11:05:25.475Z,0,,26.1,,,,
2017-11-21T11:05:35.497Z,0,,26.1,,,,32.1
2017-11-21T11:05:45.478Z,0,,26.1,,,,32.2
2017-11-21T11:05:55.500Z,0,,26.1,,,,32.1
2017-11-21T11:06:05.503Z,0,,26.1,,,,31.9
2017-11-21T11:06:15.475Z,0,,26.1,,,,31.6
2017-11-21T11:06:25.478Z,0,,26.1,,,,31.3
2017-11-21T11:06:35.473Z,0,,26.1,,,,31.2
2017-11-21T11:06:45.472Z,0,,26.1,,,,31.1
2017-11-21T11:06:55.468Z,0,,26.1,,,,
2017-11-21T11:07:05.489Z,0,,26.1,,,,
2017-11-21T11:07:15.490Z,0,,26.1,,,,30.9
2017-11-21T11:07:25.471Z,0,,26,,,,30.8
2017-11-21T11:07:35.452Z,0,,26.1,,,,
2017-11-21T11:07:45.450Z,0,,26.1,,,,30.7
2017-11-21T11:07:55.480Z,0,,26.1,,,,30.6
2017-11-21T11:08:05.466Z,0,,26.1,,,,30.5
2017-11-21T11:08:15.514Z,0,,26.1,,,,30.4
2017-11-21T11:08:25.482Z,0,,26,,,,
2017-11-21T11:08:35.468Z,0,,26.1,,,,30.3
2017-11-21T11:08:45.477Z,0,,26,,,,30.2
2017-11-21T11:08:55.456Z,0,,26,,,,
2017-11-21T11:09:05.514Z,0,,26,,,,30.1
2017-11-21T11:09:15.504Z,0,,26,,,,30
2017-11-21T11:09:25.465Z,0,,26,,,,29.9
2017-11-21T11:09:35.494Z,0,40,26,0,,2,34.1
2017-11-21T11:09:45.512Z,0,29,26,,,,37.3
2017-11-21T11:09:55.488Z,0,,26,,,,37.8
2017-11-21T11:10:05.491Z,0,30,26,,,,38.1
2017-11-21T11:10:15.468Z,0,,26,,,,38.3
2017-11-21T11:10:25.474Z,0,29,26,,,,38.4
2017-11-21T11:10:35.498Z,0,30,26,,,,38.6
2017-11-21T11:10:45.484Z,0,29,26,,,,38.9
2017-11-21T11:10:55.436Z,0,30,26,,,,39.4
2017-11-21T11:11:05.489Z,0,29,26,,,,39.8
2017-11-21T11:11:15.457Z,0,0,26,0,,2,39.5
2017-11-21T11:11:25.448Z,0,,26,,,,35.6
2017-11-21T11:11:35.437Z,0,,26,,,,34.2
2017-11-21T11:11:45.472Z,0,,26,,,,33.9
2017-11-21T11:11:55.501Z,0,,26,,,,
2017-11-21T11:12:05.491Z,0,,26,,,,34.1
2017-11-21T11:12:15.469Z,,,,,,,34.4
2017-11-21T11:12:25.449Z,0,,26,,,,34.5
2017-11-21T11:12:35.470Z,0,,26,,,,34.6
2017-11-21T11:12:45.470Z,0,,26,,,,
2017-11-21T11:12:55.461Z,0,,26.1,,,,34.5
2017-11-21T11:13:05.516Z,0,,26,,,,34.4
2017-11-21T11:13:15.489Z,0,,26.1,,,,34.2
2017-11-21T11:13:25.489Z,0,,26.1,,,,33.9
2017-11-21T11:13:35.468Z,0,,26,,,,33.8
2017-11-21T11:13:45.474Z,0,,26.1,,,,33.6
2017-11-21T11:13:55.486Z,0,,26.1,,,,33.5
2017-11-21T11:14:05.463Z,0,,26.1,,,,33.4
2017-11-21T11:14:15.465Z,0,,26.1,,,,33.3
2017-11-21T11:14:25.456Z,0,,26.1,,,,33.2
2017-11-21T11:14:35.462Z,0,,26.1,,,,33.1
2017-11-21T11:14:45.475Z,0,,26.1,,,,33.1
2017-11-21T11:14:55.476Z,0,,26.1,,,,32.9
2017-11-21T11:15:05.498Z,0,,26.1,,,,32.8
2017-11-21T11:15:15.450Z,0,,26.1,,,,32.7
2017-11-21T11:15:25.486Z,0,,26.1,,,,32.6
2017-11-21T11:15:35.467Z,0,,26.1,,,,32.5
2017-11-21T11:15:45.505Z,0,,26.1,,,,32.4
2017-11-21T11:15:55.461Z,0,,26.1,,,,32.3
2017-11-21T11:16:05.508Z,0,,26.1,,,,32.2
2017-11-21T11:16:15.455Z,0,,26.1,,,,32.1
2017-11-21T11:16:25.486Z,0,,26.1,,,,32
2017-11-21T11:16:35.466Z,0,,26.1,,,,31.9
2017-11-21T11:16:45.470Z,0,,26.1,,,,
2017-11-21T11:16:55.485Z,0,,26.1,,,,
2017-11-21T11:17:05.454Z,0,,26.1,,,,
2017-11-21T11:17:15.480Z,0,,26.1,,,,
2017-11-21T11:17:25.480Z,0,,26.1,,,,
2017-11-21T11:17:35.501Z,0,,26.1,,,,
2017-11-21T11:17:45.443Z,0,,26.1,,,,31.8
2017-11-21T11:17:55.511Z,0,,26.1,,,,
2017-11-21T11:18:05.493Z,0,,26.1,,,,
2017-11-21T11:18:15.486Z,0,,26.1,,,,
2017-11-21T11:18:25.458Z,0,,26.1,,,,
2017-11-21T11:18:35.500Z,0,,26.1,,,,
2017-11-21T11:18:45.476Z,0,,26.1,,,,
2017-11-21T11:18:55.483Z,0,,26.1,,,,
2017-11-21T11:19:05.464Z,0,,26.1,,,,31.7
2017-11-21T11:19:15.483Z,0,,26.1,,,,
2017-11-21T11:19:25.469Z,0,,26.1,,,,
2017-11-21T11:19:35.482Z,0,,26.1,,,,
2017-11-21T11:19:45.447Z,0,,26.1,,,,
2017-11-21T11:19:55.488Z,0,,26.1,,,,
2017-11-21T11:20:05.457Z,0,,26.1,,,,
2017-11-21T11:20:15.613Z,0,,26.1,,,,
2017-11-21T11:20:25.478Z,0,,26.1,,,,
2017-11-21T11:20:35.479Z,0,,26.1,,,,31.6
2017-11-21T11:20:45.487Z,0,,26.1,,,,
2017-11-21T11:20:55.474Z,0,,26.1,,,,
2017-11-21T11:21:05.461Z,0,,26.1,,,,
2017-11-21T11:21:15.433Z,0,,26.1,,,,
2017-11-21T11:21:25.465Z,0,,26.1,,,,
2017-11-21T11:21:35.452Z,0,,26.1,,,,
2017-11-21T11:21:45.440Z,0,,26.1,,,,
2017-11-21T11:21:55.489Z,0,,26.1,,,,
2017-11-21T11:22:05.484Z,0,,26.1,,,,
2017-11-21T11:22:15.455Z,0,,26.1,,,,
2017-11-21T11:22:25.444Z,0,,26.1,,,,
2017-11-21T11:22:35.483Z,0,,26.1,,,,31.5
2017-11-21T11:22:45.461Z,0,,26.1,,,,
2017-11-21T11:22:55.488Z,0,,26,,,,31.3
2017-11-21T11:23:05.467Z,0,,26.1,,,,31.2
2017-11-21T11:23:15.467Z,0,,26.1,,,,30.8
2017-11-21T11:23:25.396Z,0,,26,,,,30.5
2017-11-21T11:23:35.394Z,0,,26.1,,,,
2017-11-21T11:23:45.398Z,0,,26,,,,30.4
2017-11-21T11:23:55.432Z,0,,26,,,,
2017-11-21T11:24:05.394Z,0,,26.1,,,,
2017-11-21T11:24:15.395Z,0,,26,,,,30.3
2017-11-21T11:24:25.407Z,0,,26,,,,30.2
2017-11-21T11:24:35.460Z,0,,26,,,,
2017-11-21T11:24:45.418Z,0,0,26,0,36,2,30.1
2017-11-21T11:24:55.499Z,0,,26,,,,30
2017-11-21T11:25:05.398Z,0,,26,,,,
2017-11-21T11:25:15.414Z,0,42,26,0,,2,32.5
2017-11-21T11:25:25.395Z,0,30,26,,,,37.1
2017-11-21T11:25:35.397Z,0,29,26,,,,37.5
2017-11-21T11:25:45.395Z,0,,26,,,,37.8
2017-11-21T11:25:55.395Z,0,30,26,,,,38
2017-11-21T11:26:05.395Z,0,29,26,,,,38.1
2017-11-21T11:26:15.397Z,0,,26,,,,38.3
2017-11-21T11:26:25.395Z,0,30,26,,,,38.6
2017-11-21T11:26:35.399Z,0,30,26,,,,39.1
2017-11-21T11:26:45.399Z,0,,26,,,,39.5
2017-11-21T11:26:55.396Z,0,,26,,,,39.8
2017-11-21T11:27:05.398Z,0,0,26,0,,2,38.2
2017-11-21T11:27:15.419Z,0,,26,,,,35.5
2017-11-21T11:27:25.396Z,0,,26,,,,34.5
2017-11-21T11:27:35.400Z,0,,26,,,,34.2
2017-11-21T11:27:45.406Z,0,,26,,,,34.3
2017-11-21T11:27:55.396Z,0,,26,,,,34.5
2017-11-21T11:28:05.396Z,0,,26,,,,34.7
2017-11-21T11:28:15.427Z,0,,26,,,,34.8
2017-11-21T11:28:25.397Z,0,,26,,,,34.7
2017-11-21T11:28:35.400Z,0,,26,,,,
2017-11-21T11:28:45.435Z,0,,26,,,,34.6
2017-11-21T11:28:55.429Z,0,,26,,,,34.5
2017-11-21T11:29:05.397Z,0,,26,,,,34.3
2017-11-21T11:29:15.416Z,0,,26,,,,34.1
2017-11-21T11:29:25.426Z,0,,26,,,,33.9
2017-11-21T11:29:35.398Z,0,,26,,,,33.7
2017-11-21T11:29:45.422Z,0,,26.1,,,,33.6
2017-11-21T11:29:55.404Z,0,,26,,,,33.5
2017-11-21T11:30:05.440Z,0,,26.1,,,,33.4
2017-11-21T11:30:15.448Z,0,,26.1,,33,,33.3
2017-11-21T11:30:25.447Z,0,,26.1,,,,33.2
2017-11-21T11:30:35.429Z,0,,26.1,,,,
2017-11-21T11:30:45.583Z,0,,26.1,,,,32.9
2017-11-21T11:30:55.451Z,0,,26.1,,,,
2017-11-21T11:31:05.629Z,0,,26.1,,,,32.7
2017-11-21T11:31:15.403Z,0,,26.1,,,,32.6
2017-11-21T11:31:25.402Z,0,,26.1,,,,32.5
2017-11-21T11:31:35.432Z,0,,26.1,,,,32.4
2017-11-21T11:31:45.400Z,0,,26.1,,,,32.3
2017-11-21T11:31:55.400Z,0,,26.1,,,,32.2
2017-11-21T11:32:05.412Z,0,,26.1,,,,
2017-11-21T11:32:15.402Z,0,,26.1,,,,32.1
2017-11-21T11:32:25.413Z,0,,26.1,,,,32
2017-11-21T11:32:35.400Z,0,,26.1,,,,31.9
2017-11-21T11:32:45.404Z,0,,26.1,,,,31.8
2017-11-21T11:32:55.422Z,0,,26.1,,,,
2017-11-21T11:33:05.426Z,0,,26.1,,,,
2017-11-21T11:33:15.421Z,0,,26.1,,,,
2017-11-21T11:33:25.470Z,0,,26.1,,,,
2017-11-21T11:33:35.477Z,0,,26.1,,,,31.7
2017-11-21T11:33:45.416Z,0,,26.1,,,,
2017-11-21T11:33:55.404Z,0,,26.1,,,,
2017-11-21T11:34:05.434Z,0,,26.1,,,,
2017-11-21T11:34:15.417Z,0,,26.1,,,,
2017-11-21T11:34:25.413Z,0,,26.1,,,,
2017-11-21T11:34:35.413Z,0,,26.1,,,,
2017-11-21T11:34:45.541Z,0,,26.1,,,,
2017-11-21T11:34:55.400Z,0,,26.1,,,,
2017-11-21T11:35:05.406Z,0,,26.1,,,,31.6
2017-11-21T11:35:15.429Z,0,,26.1,,,,
2017-11-21T11:35:25.424Z,0,,26.1,,,,
2017-11-21T11:35:35.400Z,0,,26.1,,,,
2017-11-21T11:35:45.404Z,0,,26.1,,,,
2017-11-21T11:35:55.423Z,0,,26.1,,,,
2017-11-21T11:36:05.497Z,0,,26.1,,,,
2017-11-21T11:36:15.437Z,0,,26.1,,,,
2017-11-21T11:36:25.402Z,0,,26.1,,,,
2017-11-21T11:36:35.417Z,0,,26.1,,,,31.5
2017-11-21T11:36:45.477Z,0,,26.1,,,,
2017-11-21T11:36:55.404Z,0,,26.1,,,,
2017-11-21T11:37:05.402Z,0,,26.1,,,,
2017-11-21T11:37:15.435Z,0,,26.1,,,,
2017-11-21T11:37:25.402Z,0,,26.1,,,,
2017-11-21T11:37:35.409Z,0,,26.1,,,,
2017-11-21T11:37:45.425Z,0,,26.1,,,,
2017-11-21T11:37:55.410Z,0,,26.1,,,,
2017-11-21T11:38:05.458Z,0,,26.1,,,,
2017-11-21T11:38:15.412Z,0,,26.1,,,,31.4
2017-11-21T11:38:25.427Z,0,,26.1,,,,
2017-11-21T11:38:35.431Z,0,,26.1,,,,
2017-11-21T11:38:45.408Z,0,,26.1,,,,
2017-11-21T11:38:55.423Z,0,,26.1,,,,
2017-11-21T11:39:05.422Z,0,,26.1,,,,31.2
2017-11-21T11:39:15.472Z,0,,26.1,,,,31.1
2017-11-21T11:39:25.403Z,0,,26.1,,,,30.7
2017-11-21T11:39:35.403Z,0,,26.1,,,,30.4
2017-11-21T11:39:45.413Z,0,,26.1,,,,30.3
2017-11-21T11:39:55.419Z,0,,26.1,,,,
2017-11-21T11:40:05.412Z,0,,26,,,,
2017-11-21T11:40:25.408Z,0,,26,,,,30.2
2017-11-21T11:40:35.404Z,0,,26,,,,30.1
2017-11-21T11:40:45.403Z,0,,26.1,,,,
2017-11-21T11:40:55.452Z,0,,26,,,,30
2017-11-21T11:41:05.465Z,0,,26,,,,29.9
2017-11-21T11:41:15.450Z,0,,26,,,,
2017-11-21T11:41:25.408Z,0,,26,,,,29.8
2017-11-21T11:41:35.441Z,0,,26,,,,29.6
2017-11-21T11:41:45.413Z,0,,26,,,,
2017-11-21T11:41:55.444Z,0,,26,,,,29.5
2017-11-21T11:42:05.430Z,0,,26,,,,29.4
2017-11-21T11:42:15.443Z,0,,26,,,,
2017-11-21T11:42:25.406Z,0,,26,,,,29.3
2017-11-21T11:42:35.509Z,0,,26,,,,
2017-11-21T11:42:45.447Z,0,,26,,,,29.2
2017-11-21T11:42:55.427Z,0,,26,,,,
2017-11-21T11:43:05.416Z,0,,26,,,,
