Time,PrimT,ChActive,HwTOutlet,PrimTSet,HwActive,HwTSet,ActPow
2017-11-27T17:17:17.040Z,,,47.4,,,0,
2017-11-27T17:17:26.876Z,,,47.3,,,0,
2017-11-27T17:17:36.876Z,42.6,,47.1,,,0,
2017-11-27T17:17:46.877Z,42.4,,46.9,,,0,
2017-11-27T17:17:56.881Z,42.2,,46.7,,,0,
2017-11-27T17:18:06.877Z,,,46.6,,,0,
2017-11-27T17:18:17.046Z,,,46.4,,,0,
2017-11-27T17:18:26.876Z,,,46.3,,,0,
2017-11-27T17:18:36.876Z,42.1,,46.1,,,0,
2017-11-27T17:18:46.876Z,,,45.9,,,0,
2017-11-27T17:18:56.879Z,,,45.8,,,0,
2017-11-27T17:19:06.876Z,,,45.6,,,0,
2017-11-27T17:19:16.961Z,42.2,,45.5,,,0,
2017-11-27T17:19:26.878Z,42.4,,45.3,,,0,
2017-11-27T17:19:36.876Z,43,,45.2,,,0,
2017-11-27T17:19:46.876Z,43.3,,45,,,0,
2017-11-27T17:19:56.880Z,44,,44.9,,,0,
2017-11-27T17:20:06.876Z,44.2,,44.7,,,0,
2017-11-27T17:20:16.966Z,44.5,,44.6,,,0,
2017-11-27T17:20:26.877Z,45,,44.3,,,0,
2017-11-27T17:20:36.876Z,45.3,,44.2,,,0,
2017-11-27T17:20:46.877Z,45.7,,44,,,0,
2017-11-27T17:20:56.877Z,46,,43.9,,,0,
2017-11-27T17:21:06.876Z,,,43.8,,,0,
2017-11-27T17:21:16.987Z,46.2,,43.6,,,0,
2017-11-27T17:21:26.879Z,,,43.5,,,0,
2017-11-27T17:21:36.877Z,46.3,,43.3,,,0,
2017-11-27T17:21:46.877Z,,,43.2,,,0,
2017-11-27T17:21:56.884Z,,,43.1,,,0,
2017-11-27T17:22:06.893Z,,,42.9,,,0,
2017-11-27T17:22:16.963Z,,,42.8,,,0,
2017-11-27T17:22:26.879Z,,,42.7,,,0,
2017-11-27T17:22:36.896Z,46.2,,42.6,,,0,
2017-11-27T17:22:46.877Z,,,42.4,,,0,
2017-11-27T17:22:56.881Z,46.1,,42.3,,,0,
2017-11-27T17:23:06.881Z,,,42.2,,,0,
2017-11-27T17:23:22.007Z,46,,42.1,,,0,
2017-11-27T17:23:26.879Z,45.9,,41.9,,,0,
2017-11-27T17:23:36.886Z,,,41.8,,,0,
2017-11-27T17:23:46.877Z,,,41.7,,,0,
2017-11-27T17:23:56.878Z,42.8,,41.6,,,0,
2017-11-27T17:24:06.885Z,41.7,,41.5,,,0,
2017-11-27T17:24:16.971Z,40.9,,41.4,,,0,
2017-11-27T17:24:26.895Z,45.1,1,41.2,,0,0,38
2017-11-27T17:24:36.877Z,47,,41.1,,,0,30
2017-11-27T17:24:51.970Z,47.4,,40.9,,,0,
2017-11-27T17:24:56.879Z,47.6,,40.8,,,0,29
2017-11-27T17:25:06.877Z,47.8,,40.7,,,0,
2017-11-27T17:25:17.149Z,47.9,,40.6,,,0,30
2017-11-27T17:25:26.878Z,,,40.5,,,0,
2017-11-27T17:25:36.883Z,48,,40.4,,,0,29
2017-11-27T17:25:46.877Z,,,40.3,,,0,
2017-11-27T17:25:57.880Z,48.1,,40.2,,,0,30
2017-11-27T17:26:06.983Z,48.3,,40.1,,,0,29
2017-11-27T17:26:16.988Z,48.6,,40,,,0,
2017-11-27T17:26:27.124Z,49,,39.9,,,0,29
2017-11-27T17:26:37.331Z,49.5,,39.8,,,0,30
2017-11-27T17:26:46.958Z,50,,39.7,,,0,29
2017-11-27T17:26:56.878Z,50.1,,39.6,,,0,30
2017-11-27T17:27:06.878Z,50.4,,39.5,,,0,29
2017-11-27T17:27:16.968Z,50.6,,39.4,,,0,
2017-11-27T17:27:26.878Z,51,,39.4,,,0,0
2017-11-27T17:27:36.878Z,47.8,1,39.3,,0,0,
2017-11-27T17:27:46.879Z,45.8,,39.2,,,0,
2017-11-27T17:27:56.878Z,44.4,,39.1,,,0,
2017-11-27T17:28:06.878Z,44.3,,38.9,,,0,
2017-11-27T17:28:16.962Z,44.1,,38.9,,,0,
2017-11-27T17:28:26.878Z,44.2,,38.8,,,0,
2017-11-27T17:28:37.063Z,44.3,,38.7,,,0,
2017-11-27T17:28:46.879Z,44.4,,38.6,,,0,
2017-11-27T17:28:58.176Z,44.5,,38.6,,,0,
2017-11-27T17:29:08.143Z,,,38.5,,,0,
2017-11-27T17:29:16.959Z,,,38.4,48,,0,
2017-11-27T17:29:26.878Z,44.4,,38.3,,,0,
2017-11-27T17:29:37.191Z,44.1,,38.2,47,,0,
2017-11-27T17:29:47.399Z,43.9,,38.2,,,0,
2017-11-27T17:29:59.200Z,43.6,,38.1,48,,0,
2017-11-27T17:30:06.878Z,43.4,,38,,,0,
2017-11-27T17:30:16.959Z,43.3,,38,,,0,
2017-11-27T17:30:26.879Z,43.2,,37.9,,,0,
2017-11-27T17:30:36.884Z,,,37.8,,,0,
2017-11-27T17:30:46.878Z,,,37.8,,,0,
2017-11-27T17:30:56.881Z,43,,37.7,,,0,
2017-11-27T17:31:07.079Z,42.9,,37.6,,,0,
2017-11-27T17:31:17.059Z,42.7,,37.6,,,0,
2017-11-27T17:31:27.448Z,42.3,,37.5,,,0,
2017-11-27T17:31:37.174Z,42.1,,37.4,,,0,
2017-11-27T17:31:46.879Z,41.9,1,37.4,,0,0,
2017-11-27T17:31:56.879Z,47.1,,37.3,,,0,36
2017-11-27T17:32:06.880Z,49,,37.3,,,0,30
2017-11-27T17:32:16.959Z,49.5,,37.2,,,0,29
2017-11-27T17:32:26.881Z,50,,37.1,,,0,
2017-11-27T17:32:36.879Z,,,37.1,,,0,
2017-11-27T17:32:46.883Z,50.1,,36.9,,,0,30
2017-11-27T17:32:56.879Z,,,36.8,,,0,29
2017-11-27T17:33:06.884Z,50.2,,36.8,,,0,30
2017-11-27T17:33:16.961Z,50.3,,36.7,,,0,29
2017-11-27T17:33:26.880Z,,,36.7,,,0,30
2017-11-27T17:33:36.902Z,50.4,,36.6,,,0,
2017-11-27T17:33:46.899Z,50.6,,36.6,,,0,
2017-11-27T17:33:56.911Z,51,,36.5,,,0,29
2017-11-27T17:34:06.880Z,51.5,,36.5,,,0,30
2017-11-27T17:34:17.037Z,51.7,,36.4,,,0,29
2017-11-27T17:34:26.883Z,51.9,1,36.4,,0,0,0
2017-11-27T17:34:36.883Z,47.8,1,36.3,,0,0,
2017-11-27T17:34:46.880Z,45.9,,36.3,,,0,
2017-11-27T17:34:56.881Z,45.3,,36.2,,,0,
2017-11-27T17:35:06.906Z,44.9,,36.2,,,0,
2017-11-27T17:35:17.048Z,44.8,,36.1,,,0,
2017-11-27T17:35:26.881Z,45,,36.1,,,0,
2017-11-27T17:35:36.898Z,45.2,,36,,,0,
2017-11-27T17:35:46.880Z,45.4,,36,,,0,
2017-11-27T17:35:56.879Z,45.5,,36,,,0,
2017-11-27T17:36:06.888Z,45.6,,35.9,,,0,
2017-11-27T17:36:17.007Z,,,35.9,,,0,
2017-11-27T17:36:26.883Z,45.4,,35.9,,,0,
2017-11-27T17:36:36.882Z,44.9,,35.8,,,0,
2017-11-27T17:36:46.906Z,44.8,,35.8,,,0,
2017-11-27T17:36:56.883Z,44.5,,35.7,,,0,
2017-11-27T17:37:06.887Z,44.3,,35.7,,,0,
2017-11-27T17:37:17.023Z,44.2,,35.6,,,0,
2017-11-27T17:37:26.887Z,44.1,,35.6,,,0,
2017-11-27T17:37:36.892Z,,,35.6,,,0,
2017-11-27T17:37:46.880Z,44,,35.5,,,0,
2017-11-27T17:37:56.899Z,43.9,,35.5,,,0,
2017-11-27T17:38:06.883Z,43.7,,35.4,,,0,
2017-11-27T17:38:17.002Z,43.5,,35.4,,,0,
2017-11-27T17:38:26.883Z,43.3,,35.4,,,0,
2017-11-27T17:38:36.880Z,43.1,,35.3,,,0,
2017-11-27T17:38:46.881Z,42.9,,35.3,,,0,
2017-11-27T17:38:56.880Z,42.7,,35.3,,,0,
2017-11-27T17:39:06.880Z,42.6,,35.2,,,0,
2017-11-27T17:39:16.976Z,42.4,,35.2,,,0,
2017-11-27T17:39:26.885Z,42.2,,35.2,,,0,
2017-11-27T17:39:36.884Z,42.1,,35.1,,,0,
2017-11-27T17:39:46.886Z,42,,35.1,,,0,
2017-11-27T17:39:56.886Z,44.1,1,35.1,,0,0,43
2017-11-27T17:40:06.881Z,48.1,,34.9,,,0,34
2017-11-27T17:40:17.156Z,49.3,,34.9,,,0,29
2017-11-27T17:40:26.881Z,50,,34.9,,,0,
2017-11-27T17:40:36.881Z,50.1,,34.8,,,0,30
2017-11-27T17:40:46.917Z,50.2,,34.8,,,0,29
2017-11-27T17:40:56.880Z,50.3,,34.8,,,0,
2017-11-27T17:41:06.972Z,,,34.7,,,0,30
2017-11-27T17:41:21.718Z,,,34.7,,,0,
2017-11-27T17:41:28.155Z,50.4,,34.7,,,0,29
2017-11-27T17:41:37.175Z,50.5,,34.6,,,0,
2017-11-27T17:41:46.881Z,50.6,,34.6,,,0,
2017-11-27T17:41:56.897Z,51,,34.6,,,0,30
2017-11-27T17:42:06.882Z,51.4,,34.6,,,0,
2017-11-27T17:42:16.961Z,51.8,,34.5,,,0,29
2017-11-27T17:42:26.887Z,49.7,1,34.5,,0,0,0
2017-11-27T17:42:36.883Z,46.9,,34.5,,,0,
2017-11-27T17:42:46.883Z,45.8,,34.4,,,0,
2017-11-27T17:42:56.889Z,44.9,,34.4,,,0,
2017-11-27T17:43:06.882Z,44.6,,34.4,,,0,
2017-11-27T17:43:16.963Z,,,34.4,,,0,
2017-11-27T17:43:26.899Z,44.8,,34.4,,,0,
2017-11-27T17:43:36.882Z,45,,34.3,,,0,
2017-11-27T17:43:46.883Z,45.2,,34.3,,,0,
2017-11-27T17:43:56.889Z,45.4,,34.3,,,0,
2017-11-27T17:44:06.882Z,45.5,,34.3,,,0,
2017-11-27T17:44:16.972Z,45.4,,34.2,,,0,
2017-11-27T17:44:26.882Z,45.2,,34.2,,,0,
2017-11-27T17:44:36.882Z,44.9,,34.2,,,0,
2017-11-27T17:44:46.881Z,44.5,,34.2,,,0,
2017-11-27T17:44:57.048Z,44.3,,34.1,,,0,
2017-11-27T17:45:06.935Z,44.1,,34.1,,,0,
2017-11-27T17:45:17.088Z,,,34.1,,,0,
2017-11-27T17:45:26.902Z,44,,34.1,,,0,
2017-11-27T17:45:36.889Z,43.9,,34,,,0,
2017-11-27T17:45:46.887Z,,,34,,,0,
2017-11-27T17:45:56.903Z,43.8,,34,,,0,
2017-11-27T17:46:06.911Z,43.6,,34,,,0,
2017-11-27T17:46:16.962Z,43.3,,34,,,0,
2017-11-27T17:46:26.894Z,43.1,,33.9,,,0,
2017-11-27T17:46:36.892Z,42.9,,33.9,,,0,
2017-11-27T17:46:46.975Z,42.7,,33.9,,,0,
2017-11-27T17:46:56.902Z,42.6,,33.9,,,0,
2017-11-27T17:47:06.883Z,42.3,,33.8,,,0,
2017-11-27T17:47:16.972Z,42.2,,33.8,,,0,
2017-11-27T17:47:26.882Z,42.1,,33.8,,,0,
2017-11-27T17:47:36.895Z,42,,33.8,,,0,
2017-11-27T17:47:46.900Z,43.6,1,33.7,,0,0,44
2017-11-27T17:47:56.893Z,48.3,,33.7,,,0,34
2017-11-27T17:48:07.118Z,49.5,,33.7,,,0,29
2017-11-27T17:48:17.234Z,50.1,,33.7,,,0,29
2017-11-27T17:48:26.890Z,50.4,,33.7,,,0,
2017-11-27T17:48:36.886Z,50.6,,33.6,,,0,
2017-11-27T17:48:46.890Z,51,,33.6,,,0,30
2017-11-27T17:48:56.901Z,51,,33.6,,,0,29
2017-11-27T17:49:06.927Z,51.2,,33.6,,,0,
2017-11-27T17:49:17.139Z,,,33.6,,,0,
2017-11-27T17:49:26.902Z,51.1,,33.5,,,0,
2017-11-27T17:49:37.005Z,51.3,,33.5,,,0,
2017-11-27T17:49:47.011Z,51.5,,33.5,,,0,30
2017-11-27T17:49:57.366Z,51.9,1,33.5,,0,0,0
2017-11-27T17:50:07.073Z,47.9,,33.5,,,0,
2017-11-27T17:50:17.371Z,45.8,,33.5,,,0,
2017-11-27T17:50:26.915Z,44.7,,33.4,,,0,
2017-11-27T17:50:36.927Z,44.2,,33.4,,,0,
2017-11-27T17:50:46.889Z,43.9,,33.4,,,0,
2017-11-27T17:51:01.902Z,,,33.4,,,0,
2017-11-27T17:51:06.906Z,44,,33.4,,,0,
2017-11-27T17:51:17.097Z,44.2,,33.4,,,0,
2017-11-27T17:51:26.883Z,44.4,,33.3,,,0,
2017-11-27T17:51:36.961Z,44.7,,33.3,,,0,
2017-11-27T17:51:46.949Z,44.9,,33.3,,,0,
2017-11-27T17:51:57.009Z,,,33.3,,,0,
2017-11-27T17:52:06.883Z,44.8,,33.3,,,0,
2017-11-27T17:52:17.757Z,44.5,,33.2,,,0,
2017-11-27T17:52:27.128Z,44.1,,33.2,,,0,
2017-11-27T17:52:36.888Z,43.9,,33.2,,,0,
2017-11-27T17:52:46.885Z,43.7,,33.2,,,0,
2017-11-27T17:52:56.896Z,43.5,,33.2,,,0,
2017-11-27T17:53:06.884Z,,,33.2,,,0,
2017-11-27T17:53:17.115Z,43.4,,33.2,,,0,
2017-11-27T17:53:26.962Z,,,33.1,,,0,
2017-11-27T17:53:37.249Z,,,33.1,,,0,
2017-11-27T17:53:46.901Z,43.2,,33.1,,,0,
2017-11-27T17:53:56.884Z,43,,33.1,,,0,
2017-11-27T17:54:06.949Z,,,33.1,,,0,
2017-11-27T17:54:16.993Z,42.9,,32.9,,,0,
2017-11-27T17:54:26.924Z,,,32.9,,,0,
2017-11-27T17:54:36.902Z,,,32.9,,,0,
2017-11-27T17:54:46.909Z,,,32.9,,,0,
2017-11-27T17:54:57.250Z,42.8,,32.9,,,0,
2017-11-27T17:55:06.888Z,,,32.9,,,0,
2017-11-27T17:55:17.726Z,,,32.9,,,0,
2017-11-27T17:55:27.045Z,,,32.8,,,0,
2017-11-27T17:55:36.939Z,42.7,,32.8,,,0,
2017-11-27T17:55:46.976Z,,,32.8,,,0,
2017-11-27T17:55:56.893Z,42.7,0,32.8,0,0,0,
2017-11-27T17:56:06.884Z,42.9,,42.5,,,0,
2017-11-27T17:56:17.182Z,42.8,,42.6,,,0,
2017-11-27T17:56:26.884Z,42.4,,42.5,,,0,
2017-11-27T17:56:36.939Z,42.1,,42.3,,,0,
2017-11-27T17:56:46.890Z,41.9,,42.2,,,0,
2017-11-27T17:56:56.899Z,41.8,1,42,48,0,0,
2017-11-27T17:57:06.978Z,45.4,1,41.8,,0,0,40
2017-11-27T17:57:17.011Z,50.3,,41.6,,,0,29
2017-11-27T17:57:26.903Z,50.6,,41.4,,,0,
2017-11-27T17:57:36.885Z,51.3,,41.3,,,0,29
2017-11-27T17:57:46.937Z,51.1,,41.1,,,0,
2017-11-27T17:57:56.910Z,51.4,,40.8,,,0,
2017-11-27T17:58:06.895Z,,,40.7,,,0,30
2017-11-27T17:58:16.974Z,,,40.5,,,0,
2017-11-27T17:58:26.934Z,,,40.4,,,0,29
2017-11-27T17:58:36.975Z,,,40.2,,,0,30
2017-11-27T17:58:46.923Z,,,40.1,,,0,
2017-11-27T17:58:57.159Z,,,40,,,0,29
2017-11-27T17:59:06.903Z,51.6,,39.8,,,0,30
2017-11-27T17:59:17.199Z,50.9,1,39.7,,0,0,0
2017-11-27T17:59:26.980Z,47.9,,39.6,,,0,
2017-11-27T17:59:36.889Z,45.8,,39.4,,,0,
2017-11-27T17:59:46.890Z,44.8,,39.4,,,0,
2017-11-27T17:59:56.907Z,44.4,,39.2,,,0,
2017-11-27T18:00:06.909Z,44.2,,39.1,,,0,
2017-11-27T18:00:17.145Z,,,38.9,,,0,
2017-11-27T18:00:26.920Z,44.3,,38.8,,,0,
2017-11-27T18:00:36.931Z,44.4,,38.7,,,0,
2017-11-27T18:00:47.376Z,44.6,,38.6,,,0,
2017-11-27T18:00:56.909Z,44.8,,38.5,,,0,
2017-11-27T18:01:06.894Z,45,,38.4,,,0,
2017-11-27T18:01:17.785Z,,,38.3,,,0,
2017-11-27T18:01:26.891Z,44.9,,38.2,,,0,
2017-11-27T18:01:36.886Z,44.6,,38.2,,,0,
2017-11-27T18:01:46.911Z,44.2,,38.1,,,0,
2017-11-27T18:01:56.897Z,43.9,,38,,,0,
2017-11-27T18:02:06.891Z,43.8,,37.9,,,0,
2017-11-27T18:02:17.111Z,43.6,,37.8,,,0,
2017-11-27T18:02:26.897Z,43.5,,37.7,,,0,
2017-11-27T18:02:36.894Z,,,37.7,,,0,
2017-11-27T18:02:46.927Z,,,37.6,,,0,
2017-11-27T18:02:56.913Z,43.4,,37.5,,,0,
2017-11-27T18:03:06.895Z,43.3,,37.4,,,0,
2017-11-27T18:03:17.466Z,43.1,,37.4,,,0,
2017-11-27T18:03:26.926Z,,,37.3,,,0,
2017-11-27T18:03:37.471Z,,,37.2,,,0,
2017-11-27T18:03:47.070Z,43,,37.1,,,0,
2017-11-27T18:03:56.907Z,,,36.9,,,0,
2017-11-27T18:04:06.896Z,,,36.9,,,0,
2017-11-27T18:04:17.190Z,42.9,,36.8,,,0,
2017-11-27T18:04:26.971Z,,,36.7,,,0,
2017-11-27T18:04:36.961Z,,,36.7,,,0,
2017-11-27T18:04:47.025Z,42.8,,36.6,,,0,
2017-11-27T18:04:56.918Z,,,36.5,,,0,
2017-11-27T18:05:06.887Z,,,36.5,,,0,
2017-11-27T18:05:17.038Z,,,36.4,,,0,
2017-11-27T18:05:26.924Z,42.7,,36.4,,,0,
2017-11-27T18:05:36.942Z,,,36.3,,,0,
2017-11-27T18:05:46.954Z,42.6,,36.2,,,0,
2017-11-27T18:05:57.347Z,,,36.1,,,0,
2017-11-27T18:06:07.386Z,,,36.1,,,0,
2017-11-27T18:06:17.003Z,43,,36,,,0,
2017-11-27T18:06:26.972Z,42.7,,36,,,0,
2017-11-27T18:06:36.987Z,42,,35.9,,,0,
2017-11-27T18:06:46.983Z,44.5,1,35.9,,0,0,41
2017-11-27T18:06:57.083Z,50,,35.8,,,0,29
2017-11-27T18:07:06.894Z,51,,35.7,,,0,30
2017-11-27T18:07:16.985Z,51.3,,35.7,,,0,29
2017-11-27T18:07:26.942Z,51.6,,35.6,,,0,30
2017-11-27T18:07:38.244Z,51.8,,35.6,,,0,29
2017-11-27T18:07:46.894Z,51.9,1,35.5,,0,0,0
2017-11-27T18:07:56.905Z,45.7,,35.5,,,0,
2017-11-27T18:08:07.002Z,43.9,,35.4,,,0,
2017-11-27T18:08:17.901Z,42.6,,35.4,,,0,
2017-11-27T18:08:26.942Z,41.4,,35.3,,,0,
2017-11-27T18:08:36.889Z,40.9,,35.3,,,0,
2017-11-27T18:08:47.262Z,40.7,,35.2,,,0,
2017-11-27T18:09:02.232Z,41,,35.2,,,0,
2017-11-27T18:09:06.888Z,41.3,,35.1,,,0,
2017-11-27T18:09:17.021Z,41.7,,35.1,,,0,
2017-11-27T18:09:26.893Z,42.2,,34.9,,,0,
2017-11-27T18:09:36.901Z,42.7,,34.9,,,0,
2017-11-27T18:09:46.912Z,43,,34.8,,,0,
2017-11-27T18:09:56.913Z,42.9,,34.8,,,0,
2017-11-27T18:10:06.906Z,42.6,,34.8,,,0,
2017-11-27T18:10:17.054Z,41.9,,34.7,,,0,
2017-11-27T18:10:26.892Z,41.4,,34.7,,,0,
2017-11-27T18:10:36.922Z,40.9,,34.6,,,0,
2017-11-27T18:10:47.197Z,40.7,,34.6,,,0,
2017-11-27T18:10:56.928Z,40.6,,34.5,,,0,
2017-11-27T18:11:06.897Z,,,34.5,,,0,
2017-11-27T18:11:17.070Z,,,34.4,,,0,
2017-11-27T18:11:26.902Z,40.7,,34.4,,,0,
2017-11-27T18:11:36.900Z,40.9,,34.4,,,0,
2017-11-27T18:11:46.939Z,43.7,1,34.3,,0,0,41
2017-11-27T18:11:56.898Z,49.1,,34.3,,,0,29
2017-11-27T18:12:06.946Z,50.1,,34.2,,,0,30
2017-11-27T18:12:17.075Z,51,,34.2,,,0,29
2017-11-27T18:12:26.953Z,51.1,,34.2,,,0,
2017-11-27T18:12:36.921Z,51.2,,34.1,,,0,
2017-11-27T18:12:47.198Z,51.3,,34.1,,,0,
2017-11-27T18:12:57.191Z,,,34.1,,,0,
2017-11-27T18:13:06.961Z,51.2,,34,,,0,30
2017-11-27T18:13:17.152Z,,,34,,,0,29
2017-11-27T18:13:26.955Z,,,34,,,0,30
2017-11-27T18:13:36.905Z,,,33.9,,,0,29
2017-11-27T18:13:52.221Z,51.4,,33.9,,,0,30
2017-11-27T18:13:56.911Z,51.7,,33.9,,,0,29
2017-11-27T18:14:06.926Z,49.5,1,33.8,,0,0,0
2017-11-27T18:14:22.190Z,46.7,,33.8,,,0,
2017-11-27T18:14:27.112Z,44.9,,33.8,,,0,
2017-11-27T18:14:36.936Z,44.4,,33.7,,,0,
2017-11-27T18:14:46.905Z,43.9,,33.7,,,0,
2017-11-27T18:14:56.897Z,,,33.7,,,0,
2017-11-27T18:15:06.902Z,,,33.7,,,0,
2017-11-27T18:15:17.538Z,44,,33.6,,,0,
2017-11-27T18:15:28.646Z,44.1,,33.6,,,0,
2017-11-27T18:15:36.887Z,44.2,,33.6,,,0,
2017-11-27T18:15:46.942Z,44.4,,33.6,,,0,
2017-11-27T18:15:56.898Z,44.6,,33.5,,,0,
2017-11-27T18:16:07.049Z,44.7,,33.5,,,0,
2017-11-27T18:16:17.232Z,44.6,,33.5,,,0,
2017-11-27T18:16:26.905Z,44.3,,33.5,,,0,
2017-11-27T18:16:36.915Z,43.9,,33.4,,,0,
2017-11-27T18:16:52.199Z,43.6,,33.4,,,0,
2017-11-27T18:16:57.645Z,43.3,,33.4,,,0,
2017-11-27T18:17:06.912Z,43.2,,33.4,,,0,
2017-11-27T18:17:17.025Z,43.1,,33.3,,,0,
2017-11-27T18:17:26.971Z,43,,33.3,,,0,
2017-11-27T18:17:36.928Z,43.1,,33.3,,,0,
2017-11-27T18:17:46.943Z,42.9,,33.3,,,0,
2017-11-27T18:17:56.990Z,41.2,1,33.2,,0,0,45
2017-11-27T18:18:07.037Z,45.2,,33.2,,,0,35
2017-11-27T18:18:17.056Z,46,,33.2,,,0,30
2017-11-27T18:18:26.918Z,,,33.2,,,0,29
2017-11-27T18:18:36.898Z,46.2,,33.1,,,0,
2017-11-27T18:18:46.925Z,46.4,,33.1,,,0,
2017-11-27T18:18:56.989Z,46.7,,33.1,,,0,
2017-11-27T18:19:06.893Z,46.9,,33.1,,,0,30
2017-11-27T18:19:17.178Z,47.1,,33.1,,,0,30
2017-11-27T18:19:31.908Z,47.2,,32.9,,,0,
2017-11-27T18:19:36.905Z,47.6,,32.9,,,0,
2017-11-27T18:19:46.896Z,48,,32.9,,,0,30
2017-11-27T18:20:01.913Z,48.4,,32.9,,,0,
2017-11-27T18:20:06.894Z,48.8,,32.9,,,0,
2017-11-27T18:20:17.079Z,49,,32.8,,,0,30
2017-11-27T18:20:31.936Z,49.2,,32.8,,,0,
2017-11-27T18:20:36.893Z,49.4,,32.8,,,0,
2017-11-27T18:20:46.890Z,49.5,,32.8,,,0,29
2017-11-27T18:20:56.953Z,49.7,,32.8,,,0,
2017-11-27T18:21:06.888Z,50,,32.7,,,0,
2017-11-27T18:21:17.345Z,50.1,,32.7,,,0,30
2017-11-27T18:21:26.888Z,50.3,,32.7,,,0,
2017-11-27T18:21:36.943Z,50.5,,32.7,,,0,
2017-11-27T18:21:46.963Z,50.7,,32.7,,,0,29
2017-11-27T18:21:56.937Z,51,,32.7,,,0,
2017-11-27T18:22:06.999Z,51.3,,32.7,,,0,
2017-11-27T18:22:17.460Z,51.5,,32.6,,,0,
2017-11-27T18:22:26.949Z,51.8,,32.6,,,0,30
2017-11-27T18:22:37.032Z,50.7,1,32.6,,0,0,0
2017-11-27T18:22:47.026Z,47.7,,32.6,,,0,
2017-11-27T18:22:56.913Z,46.5,,32.6,,,0,
2017-11-27T18:23:07.048Z,45.7,,32.6,,,0,
2017-11-27T18:23:17.016Z,45.3,,32.6,,,0,
2017-11-27T18:23:26.928Z,,,32.5,,,0,
2017-11-27T18:23:41.951Z,45.4,,32.5,,,0,
2017-11-27T18:23:46.892Z,45.5,,32.5,,,0,
2017-11-27T18:23:56.897Z,45.6,,32.5,,,0,
2017-11-27T18:24:06.987Z,45.8,,32.5,,,0,
2017-11-27T18:24:17.438Z,,,32.5,,,0,
2017-11-27T18:24:26.959Z,45.6,,32.5,,,0,
2017-11-27T18:24:36.945Z,45.3,,32.5,,,0,
2017-11-27T18:24:46.947Z,44.9,,32.5,,,0,
2017-11-27T18:24:56.968Z,44.6,,32.4,,,0,
2017-11-27T18:25:06.955Z,44.4,,32.4,,,0,
2017-11-27T18:25:22.639Z,44.2,,32.4,,,0,
2017-11-27T18:25:26.895Z,44,,32.4,,,0,
2017-11-27T18:25:36.899Z,43.9,,32.4,,,0,
2017-11-27T18:25:46.888Z,,,32.4,,,0,
2017-11-27T18:25:56.929Z,,,32.4,,,0,
2017-11-27T18:26:06.888Z,43.8,,32.4,,,0,
2017-11-27T18:26:17.702Z,43.7,,32.4,,,0,
2017-11-27T18:26:26.904Z,43.5,,32.4,,,0,
2017-11-27T18:26:36.945Z,43.3,,32.4,,,0,
2017-11-27T18:26:52.083Z,43.1,,32.3,,,0,
2017-11-27T18:26:56.941Z,42.9,,32.3,,,0,
2017-11-27T18:27:06.897Z,42.7,,32.3,,,0,
2017-11-27T18:27:17.495Z,42.4,,32.3,,,0,
2017-11-27T18:27:26.895Z,42.2,,32.3,,,0,
2017-11-27T18:27:36.895Z,42.1,,32.3,,,0,
2017-11-27T18:27:46.933Z,42.1,1,32.3,,0,0,44
2017-11-27T18:27:56.955Z,48,,42.3,,,0,34
2017-11-27T18:28:06.893Z,49.2,,42.5,,,0,29
2017-11-27T18:28:18.256Z,49.6,,42.4,,,0,30
2017-11-27T18:28:26.919Z,49.8,,42.3,,,0,29
2017-11-27T18:28:36.888Z,,,42.1,,,0,
2017-11-27T18:28:46.918Z,,,41.9,,,0,30
2017-11-27T18:28:56.924Z,49.7,,41.7,,,0,
2017-11-27T18:29:08.365Z,49.6,,44.4,,,0,29
2017-11-27T18:29:17.076Z,49.5,,44.3,,,0,
2017-11-27T18:29:26.898Z,49.6,,44.1,,,0,
2017-11-27T18:29:36.896Z,49.8,,43.9,,,0,
2017-11-27T18:29:46.890Z,50.2,,43.7,,,0,
2017-11-27T18:29:56.899Z,50.6,,43.6,,,0,
2017-11-27T18:30:06.892Z,51.1,,43.4,,,0,
2017-11-27T18:30:17.120Z,51.4,,43.2,50,,0,
2017-11-27T18:30:26.908Z,51.5,,43,,,0,
2017-11-27T18:30:36.895Z,51.6,,42.8,,,0,30
2017-11-27T18:30:46.941Z,51.7,,42.7,,,0,
2017-11-27T18:30:56.921Z,,,42.5,,,0,29
2017-11-27T18:31:06.906Z,,,42.3,,,0,
2017-11-27T18:31:17.075Z,,,42.2,,,0,
2017-11-27T18:31:26.899Z,51.8,,42,,,0,
2017-11-27T18:31:36.890Z,52,,41.9,,,0,
2017-11-27T18:31:46.951Z,52.2,,41.7,,,0,30
2017-11-27T18:31:56.892Z,52.4,,41.6,,,0,
2017-11-27T18:32:07.020Z,52.8,,41.5,,,0,
2017-11-27T18:32:17.286Z,53,,41.3,,,0,30
2017-11-27T18:32:26.911Z,53.1,,41.2,,,0,29
2017-11-27T18:32:36.897Z,53.3,,41.1,,,0,30
2017-11-27T18:32:46.899Z,53.5,,40.8,,,0,29
2017-11-27T18:32:56.895Z,53.6,,40.7,,,0,
2017-11-27T18:33:06.976Z,53.7,,40.6,,,0,
2017-11-27T18:33:18.490Z,53.8,,40.5,,,0,30
2017-11-27T18:33:27.243Z,53.8,1,40.3,,0,0,0
