Time,HwTOutlet,HwActive,ActPow,PrimTSet,ChActive,PrimT,HwTSet
2018-01-26T17:39:26.547Z,33.2,,30,,,61.4,0
2018-01-26T17:39:36.546Z,33.2,,,,,61.5,0
2018-01-26T17:39:46.635Z,33.2,,,,,,0
2018-01-26T17:39:56.546Z,33.3,,29,,,61.6,0
2018-01-26T17:40:06.546Z,33.3,,,,,61.8,0
2018-01-26T17:40:16.546Z,33.3,,,,,,0
2018-01-26T17:40:26.546Z,33.3,,,,,61.9,0
2018-01-26T17:40:36.546Z,33.3,,,,,,0
2018-01-26T17:40:46.636Z,33.3,,29,,,62,0
2018-01-26T17:40:56.547Z,33.3,,,,,62.1,0
2018-01-26T17:41:06.548Z,33.3,,,,,,0
2018-01-26T17:41:16.547Z,33.3,,,,,62.2,0
2018-01-26T17:41:26.546Z,33.3,0,0,58,2,59.8,0
2018-01-26T17:41:36.548Z,33.3,,,59,,58.1,0
2018-01-26T17:41:47.782Z,33.3,,,,,57.4,0
2018-01-26T17:41:56.547Z,,,,58,,57.1,
2018-01-26T17:42:06.547Z,33.4,,,,,,0
2018-01-26T17:42:16.547Z,33.4,,,,,,0
2018-01-26T17:42:26.547Z,33.4,,,,,57,0
2018-01-26T17:42:36.547Z,33.4,,,,,56.9,0
2018-01-26T17:42:46.636Z,33.4,,,,,56.8,0
2018-01-26T17:42:56.555Z,33.4,,,,,56.6,0
2018-01-26T17:43:06.547Z,33.4,,,,,56.4,0
2018-01-26T17:43:16.549Z,33.4,,,,,56.2,0
2018-01-26T17:43:26.549Z,33.4,,,,,56,0
2018-01-26T17:43:36.549Z,,,,,,55.7,
2018-01-26T17:43:46.637Z,33.4,,,,,55.5,0
2018-01-26T17:43:56.547Z,33.4,,,,,,0
2018-01-26T17:44:06.547Z,33.4,,,,,55,0
2018-01-26T17:44:16.548Z,33.4,,,,,54.7,0
2018-01-26T17:44:26.550Z,33.4,,,,,54.5,0
2018-01-26T17:44:36.550Z,33.4,,,,,54.3,0
2018-01-26T17:44:46.638Z,,,,,,54.1,
2018-01-26T17:44:56.745Z,33.4,,,,,53.9,0
2018-01-26T17:45:06.550Z,33.4,,,,,53.7,0
2018-01-26T17:45:16.662Z,33.4,,,,,53.5,0
2018-01-26T17:45:26.705Z,33.4,,,,,53.3,0
2018-01-26T17:45:36.684Z,33.4,,,,,53.1,0
2018-01-26T17:45:46.813Z,33.4,,,,,52.9,0
2018-01-26T17:45:56.548Z,,,,,,52.7,
2018-01-26T17:46:06.547Z,33.4,,,,,52.6,0
2018-01-26T17:46:16.547Z,33.4,,,,,52.3,0
2018-01-26T17:46:26.605Z,33.4,,,,,52.1,0
2018-01-26T17:46:36.548Z,33.4,,,,,51.9,0
2018-01-26T17:46:46.643Z,33.4,0,38,,2,55.9,0
2018-01-26T17:46:56.556Z,,,29,,,56.9,
2018-01-26T17:47:06.564Z,33.4,,30,,,56.8,0
2018-01-26T17:47:16.572Z,33.4,,29,,,56.7,0
2018-01-26T17:47:26.554Z,33.4,,,,,,0
2018-01-26T17:47:36.548Z,,,,,,56.5,
2018-01-26T17:47:46.637Z,33.4,,,,,,0
2018-01-26T17:47:56.548Z,33.4,,,,,,0
2018-01-26T17:48:07.119Z,33.4,,,,,56.6,0
2018-01-26T17:48:16.548Z,,,30,,,56.7,
2018-01-26T17:48:26.548Z,33.4,,29,,,56.9,0
2018-01-26T17:48:36.549Z,33.4,,30,,,57,0
2018-01-26T17:48:46.641Z,33.4,,,,,57.1,0
2018-01-26T17:48:56.548Z,,,,,,57.2,
2018-01-26T17:49:06.553Z,33.4,,,,,57.4,0
2018-01-26T17:49:16.548Z,33.4,,,,,,0
2018-01-26T17:49:26.548Z,,,29,,,57.8,
2018-01-26T17:49:36.548Z,33.4,,30,,,57.9,0
2018-01-26T17:49:46.647Z,33.4,,,,,58,0
2018-01-26T17:49:56.558Z,33.4,,,,,,0
2018-01-26T17:50:06.549Z,33.4,,,,,58.1,0
2018-01-26T17:50:16.948Z,,,29,,,58.2,
2018-01-26T17:50:26.549Z,33.4,,,,,58.3,0
2018-01-26T17:50:36.548Z,33.4,,,,,58.4,0
2018-01-26T17:50:46.638Z,,,,,,58.5,
2018-01-26T17:50:56.548Z,33.4,,,,,58.6,0
2018-01-26T17:51:06.551Z,33.4,,,,,,0
2018-01-26T17:51:16.549Z,,,30,,,58.8,
2018-01-26T17:51:26.549Z,33.3,,,,,58.9,0
2018-01-26T17:51:36.549Z,33.4,,,,,,0
2018-01-26T17:51:46.660Z,33.4,,29,,,59,0
2018-01-26T17:51:56.549Z,33.4,,,,,,0
2018-01-26T17:52:06.549Z,33.4,,30,,,59.1,0
2018-01-26T17:52:16.549Z,,,29,,,59.4,
2018-01-26T17:52:26.549Z,33.4,,,,,59.5,0
2018-01-26T17:52:36.549Z,33.4,,,,,59.6,0
2018-01-26T17:52:46.639Z,33.4,,,,,,0
2018-01-26T17:52:57.205Z,,,,,,59.7,
2018-01-26T17:53:06.550Z,33.4,,30,,,59.8,0
2018-01-26T17:53:16.552Z,33.4,,29,,,59.9,0
2018-01-26T17:53:26.549Z,,,,,,60,
2018-01-26T17:53:36.549Z,33.4,,,,,60.1,0
2018-01-26T17:53:46.639Z,33.4,,,,,,0
2018-01-26T17:53:56.559Z,,,29,,,60.2,
2018-01-26T17:54:06.579Z,33.4,,30,,,60.4,0
2018-01-26T17:54:16.574Z,33.4,,29,,,60.5,0
2018-01-26T17:54:26.597Z,33.4,,,,,,0
2018-01-26T17:54:36.549Z,,,,,,60.6,
2018-01-26T17:54:46.639Z,33.4,,,,,60.7,0
2018-01-26T17:55:06.588Z,33.4,,,,,60.8,0
2018-01-26T17:55:16.550Z,33.4,,,,,60.9,0
2018-01-26T17:55:26.550Z,,,30,,,61.1,
2018-01-26T17:55:36.558Z,33.4,,29,,,,0
2018-01-26T17:55:46.639Z,,,,,,61.2,
2018-01-26T17:55:56.552Z,33.4,,,,,61.3,0
2018-01-26T17:56:06.552Z,33.4,,,,,61.4,0
2018-01-26T17:56:26.550Z,33.4,,30,,,61.5,0
2018-01-26T17:56:36.574Z,33.4,,29,,,61.6,0
2018-01-26T17:56:46.652Z,33.4,,,,,,0
2018-01-26T17:56:56.649Z,,,,,,61.8,
2018-01-26T17:57:06.550Z,33.4,,,,,61.9,0
2018-01-26T17:57:16.553Z,33.4,,,,,,0
2018-01-26T17:57:26.551Z,,0,0,,2,60.7,
2018-01-26T17:57:36.552Z,33.5,,,,,58.2,0
2018-01-26T17:57:46.651Z,33.4,,,,,57.2,0
2018-01-26T17:57:56.715Z,33.4,,,,,56.9,0
2018-01-26T17:58:06.551Z,33.5,,,,,56.8,0
2018-01-26T17:58:16.765Z,33.5,,,,,,0
2018-01-26T17:58:36.987Z,33.5,,,,,,0
2018-01-26T17:58:37.055Z,33.5,,,,,56.7,0
2018-01-26T17:58:50.554Z,33.5,,,,,56.6,0
2018-01-26T17:58:56.650Z,33.5,,,,,,0
2018-01-26T17:59:06.585Z,,,,,,56.4,
2018-01-26T17:59:16.588Z,33.5,,,,,56,0
2018-01-26T17:59:26.707Z,33.5,,,,,55.7,0
2018-01-26T17:59:36.576Z,33.5,,,,,,0
2018-01-26T17:59:46.640Z,,,,,,55.5,
2018-01-26T18:00:01.643Z,33.5,,,,,55,0
2018-01-26T18:00:06.561Z,33.5,,,,,54.8,0
2018-01-26T18:00:16.565Z,33.5,,,,,54.6,0
2018-01-26T18:00:26.570Z,33.5,,,,,,0
2018-01-26T18:00:36.677Z,,,,,,54.1,
2018-01-26T18:00:47.940Z,33.5,,,,,53.9,0
2018-01-26T18:00:56.552Z,33.5,,,,,,0
2018-01-26T18:01:06.554Z,,,,,,53.7,
2018-01-26T18:01:16.552Z,33.5,,,,,53.3,0
2018-01-26T18:01:26.551Z,33.5,,,,,,0
2018-01-26T18:01:36.718Z,,,,,,53.1,
2018-01-26T18:01:46.646Z,33.5,,,,,52.8,0
2018-01-26T18:01:56.551Z,33.5,,,,,,0
2018-01-26T18:02:06.552Z,33.5,,,,,52.6,0
2018-01-26T18:02:16.553Z,,,,,,52.1,
2018-01-26T18:02:26.553Z,33.5,,,,,51.9,0
2018-01-26T18:02:36.552Z,33.5,0,40,,2,55.2,0
2018-01-26T18:02:46.641Z,33.5,,30,,,56.9,0
2018-01-26T18:02:56.553Z,33.5,,,,,,0
2018-01-26T18:03:06.552Z,33.5,,,,,56.8,0
2018-01-26T18:03:16.551Z,33.5,,,,,56.7,0
2018-01-26T18:03:26.552Z,33.5,,,,,56.6,0
2018-01-26T18:03:46.712Z,33.5,,29,,,56.6,0
2018-01-26T18:03:56.666Z,33.4,,,,,,0
2018-01-26T18:04:06.557Z,,,30,,,56.7,
2018-01-26T18:04:16.552Z,33.4,,29,,,56.9,0
2018-01-26T18:04:26.552Z,33.4,,29,,,57.1,0
2018-01-26T18:04:36.551Z,33.4,,,,,,0
2018-01-26T18:04:46.641Z,33.4,,,,,57.2,0
2018-01-26T18:04:56.552Z,,,30,,,57.4,
2018-01-26T18:05:11.652Z,33.4,,29,,,57.7,0
2018-01-26T18:05:16.553Z,33.4,,30,,,57.8,0
2018-01-26T18:05:36.616Z,33.4,,29,,,58,0
2018-01-26T18:05:46.642Z,33.4,,,,,,0
2018-01-26T18:05:56.552Z,33.4,,,,,58.1,0
2018-01-26T18:06:06.564Z,33.4,,,,,58.3,0
2018-01-26T18:06:16.580Z,33.4,,,,,,0
2018-01-26T18:06:26.772Z,,,30,,,58.4,
2018-01-26T18:06:36.585Z,33.4,,,,,,0
2018-01-26T18:06:46.666Z,33.4,,29,,,58.5,0
2018-01-26T18:06:56.552Z,33.4,,,,,58.6,0
2018-01-26T18:07:06.556Z,33.4,,,,,58.7,0
2018-01-26T18:07:17.000Z,33.4,,,,,58.8,0
2018-01-26T18:07:26.845Z,,,30,,,59,
2018-01-26T18:07:36.798Z,33.4,,,,,,0
2018-01-26T18:07:46.602Z,,,,,,59.1,
2018-01-26T18:07:56.552Z,33.4,0,30,58,2,59.3,0
2018-01-26T18:08:06.552Z,33.4,,29,,,59.4,0
2018-01-26T18:08:16.555Z,33.4,,,,,59.5,0
2018-01-26T18:08:26.553Z,,,30,,,59.6,
2018-01-26T18:08:36.556Z,33.4,,29,,,59.7,0
2018-01-26T18:08:46.662Z,33.4,,30,57,,,0
2018-01-26T18:08:56.554Z,33.4,,,58,,59.8,0
2018-01-26T18:09:06.558Z,33.4,,30,,,60,0
2018-01-26T18:09:16.553Z,33.4,,,,,,0
2018-01-26T18:09:26.554Z,33.4,,29,,,,0
2018-01-26T18:09:36.558Z,33.4,,30,,,60.1,0
2018-01-26T18:09:46.648Z,33.4,,29,,,60.2,0
2018-01-26T18:09:56.552Z,33.4,,30,,,60.4,0
2018-01-26T18:10:06.555Z,33.4,,,,,60.5,0
2018-01-26T18:10:16.553Z,33.4,,29,57,,60.6,0
2018-01-26T18:10:26.558Z,33.4,,30,58,,,0
2018-01-26T18:10:36.553Z,,,29,57,,60.7,
2018-01-26T18:10:46.643Z,33.4,,30,57,,60.9,0
2018-01-26T18:10:56.553Z,33.5,,,,,,0
2018-01-26T18:11:06.554Z,,0,0,,2,59.6,
2018-01-26T18:11:23.387Z,33.5,,,,,57.9,0
2018-01-26T18:11:26.554Z,33.5,,,58,,56.9,0
2018-01-26T18:11:36.556Z,33.5,,,57,,56.2,0
2018-01-26T18:11:46.653Z,33.5,,,,,56.1,0
2018-01-26T18:11:56.553Z,,,,,,56,
2018-01-26T18:12:06.553Z,33.5,,,,,55.9,0
2018-01-26T18:12:16.554Z,33.5,,,,,,0
2018-01-26T18:12:36.554Z,33.5,,,,,55.7,0
2018-01-26T18:12:46.644Z,33.5,1,,0,0,55.4,0
2018-01-26T18:12:56.554Z,29.8,,115,,,59.5,54
2018-01-26T18:13:06.565Z,49.9,,114,,,57.9,54
2018-01-26T18:13:16.557Z,49.4,,123,,,58,54
2018-01-26T18:13:26.556Z,50.2,,123,,,60,54
2018-01-26T18:13:36.554Z,51.1,,133,,,60.1,54
2018-01-26T18:13:46.643Z,51.6,,136,,,61.1,54
2018-01-26T18:13:56.554Z,52.1,,135,,,61.5,54
2018-01-26T18:14:06.560Z,52.4,,136,,,62.1,54
2018-01-26T18:14:16.554Z,52.9,,140,,,62.5,54
2018-01-26T18:14:26.554Z,53.2,,143,,,63.1,54
2018-01-26T18:14:36.554Z,53.3,0,0,,0,61.5,54
2018-01-26T18:14:46.643Z,53,,,,,61.3,0
2018-01-26T18:14:56.554Z,52.6,,,,,61.1,0
2018-01-26T18:15:07.678Z,52.4,,,,,60.9,0
2018-01-26T18:15:17.144Z,52.2,,,,,,0
2018-01-26T18:15:26.752Z,52,,,,,60.8,0
2018-01-26T18:15:36.554Z,51.9,0,,59,2,61.9,0
2018-01-26T18:15:46.711Z,51.7,,,,,58.6,0
2018-01-26T18:15:56.556Z,51.5,,,,,55.7,0
2018-01-26T18:16:06.555Z,51.3,,,,,54.8,0
2018-01-26T18:16:16.554Z,51,,,,,53.9,0
2018-01-26T18:16:26.556Z,50.7,0,44,,2,52.4,0
2018-01-26T18:16:36.555Z,50.5,,38,,,56.1,0
2018-01-26T18:16:46.651Z,50.4,,29,,,56.9,0
2018-01-26T18:16:56.554Z,50.2,,,,,,0
2018-01-26T18:17:06.554Z,50.1,,30,,,,0
2018-01-26T18:17:16.554Z,49.9,,30,,,57,0
2018-01-26T18:17:26.554Z,49.7,,,,,57.1,0
2018-01-26T18:17:36.554Z,49.6,,29,,,,0
2018-01-26T18:17:46.678Z,49.3,,30,,,57.2,0
2018-01-26T18:17:56.566Z,49.1,,29,,,,0
2018-01-26T18:18:06.556Z,49,,,,,57.3,0
2018-01-26T18:18:16.554Z,48.8,,,,,57.4,0
2018-01-26T18:18:26.555Z,48.6,,30,,,57.6,0
2018-01-26T18:18:36.554Z,48.5,,,,,57.8,0
2018-01-26T18:18:46.646Z,48.3,,,,,57.9,0
2018-01-26T18:18:56.557Z,48.1,,,,,,0
2018-01-26T18:19:06.556Z,47.9,,,,,58,0
2018-01-26T18:19:16.555Z,47.8,,,,,,0
2018-01-26T18:19:26.555Z,47.6,,,,,58.1,0
2018-01-26T18:19:36.555Z,47.4,,,,,58.3,0
2018-01-26T18:19:46.645Z,47.3,,,,,58.4,0
2018-01-26T18:19:56.555Z,47.1,,,,,58.5,0
2018-01-26T18:20:06.556Z,46.9,,,,,58.6,0
2018-01-26T18:20:16.555Z,46.8,,,,,58.7,0
2018-01-26T18:20:26.555Z,46.6,,,,,58.8,0
2018-01-26T18:20:36.562Z,46.5,,,,,58.9,0
2018-01-26T18:20:46.645Z,46.3,,,,,59,0
2018-01-26T18:20:56.555Z,54,0,0,0,0,59.5,54
2018-01-26T18:21:06.560Z,44.8,,,,,58.9,0
2018-01-26T18:21:16.555Z,44.4,,,,,58.8,0
2018-01-26T18:21:26.555Z,44.3,,,,,58.6,0
2018-01-26T18:21:36.555Z,44.2,,,,,58.5,0
2018-01-26T18:21:46.666Z,44.2,,,,,58.4,0
2018-01-26T18:21:56.557Z,44.2,0,45,59,2,59,0
2018-01-26T18:22:06.557Z,44.1,,34,,,60,0
2018-01-26T18:22:16.555Z,44,,33,,,60.4,0
2018-01-26T18:22:26.555Z,43.9,,29,,,60,0
2018-01-26T18:22:36.555Z,43.8,,,,,59.9,0
2018-01-26T18:22:46.645Z,43.7,,30,,,58.9,0
2018-01-26T18:22:56.555Z,43.7,,,,,58.8,0
2018-01-26T18:23:06.556Z,43.6,,29,,,58.4,0
2018-01-26T18:23:16.555Z,43.5,,,,,,0
2018-01-26T18:23:26.556Z,43.5,,,,,58.5,0
2018-01-26T18:23:36.555Z,43.4,,30,,,58.7,0
2018-01-26T18:23:46.648Z,43.3,,30,,,59,0
2018-01-26T18:23:56.556Z,43.2,,29,,,,0
2018-01-26T18:24:06.556Z,43.2,,,,,59.3,0
2018-01-26T18:24:16.560Z,43.1,,30,,,59.5,0
2018-01-26T18:24:26.558Z,43,,,,,59.6,0
2018-01-26T18:24:36.556Z,42.9,,29,,,,0
2018-01-26T18:24:46.652Z,42.8,,30,,,59.7,0
2018-01-26T18:24:56.559Z,42.7,,29,,,59.8,0
2018-01-26T18:25:06.556Z,42.6,,,,,59.9,0
2018-01-26T18:25:16.556Z,42.5,,30,,,60,0
2018-01-26T18:25:26.556Z,42.4,,29,,,,0
2018-01-26T18:25:36.557Z,42.4,,30,,,,0
2018-01-26T18:25:46.656Z,42.3,,29,,,,0
2018-01-26T18:26:01.646Z,42.2,,30,,,60.1,0
2018-01-26T18:26:06.559Z,42.1,,,,,60.2,0
2018-01-26T18:26:16.559Z,42,,,,,60.4,0
2018-01-26T18:26:26.570Z,41.9,,29,,,60.5,0
2018-01-26T18:26:36.557Z,41.9,,,,,,0
2018-01-26T18:26:46.646Z,41.8,,,,,60.6,0
2018-01-26T18:26:56.559Z,41.7,,30,,,60.7,0
2018-01-26T18:27:06.557Z,41.6,,,,,60.8,0
2018-01-26T18:27:16.559Z,41.5,,30,,,61.1,0
2018-01-26T18:27:26.562Z,41.4,,,,,,0
2018-01-26T18:27:36.558Z,41.4,,,,,,0
2018-01-26T18:27:48.247Z,41.3,,29,,,61.2,0
2018-01-26T18:27:56.557Z,41.2,,30,,,61.3,0
2018-01-26T18:28:06.566Z,41.2,,,,,61.4,0
2018-01-26T18:29:10.333Z,40.8,,30,58,,61.8,0
2018-01-26T18:29:10.334Z,40.7,,29,,,61.9,0
2018-01-26T18:29:16.559Z,40.7,,29,59,,62,0
2018-01-26T18:29:26.557Z,40.6,0,0,58,2,59.8,0
2018-01-26T18:29:36.557Z,40.5,,,,,57.8,0
2018-01-26T18:29:46.654Z,40.5,,,,,56.9,0
2018-01-26T18:29:56.557Z,40.4,,,,,56.8,0
2018-01-26T18:30:06.557Z,40.4,,,,,56.5,0
2018-01-26T18:30:16.558Z,40.3,,,,,,54
2018-01-26T18:30:26.557Z,40.3,,,,,,54
2018-01-26T18:30:36.557Z,40.2,,,,,56.4,54
2018-01-26T18:30:46.688Z,40.2,,,,,,54
2018-01-26T18:30:56.560Z,40.1,,,,,56.3,54
2018-01-26T18:31:06.557Z,40.1,,,,,55.9,54
2018-01-26T18:31:16.560Z,40,,,,,,54
2018-01-26T18:31:26.562Z,40,,,,,55.5,54
2018-01-26T18:31:36.558Z,40,,,,,55.3,54
2018-01-26T18:31:46.692Z,39.9,,,,,55.2,54
2018-01-26T18:31:56.558Z,39.9,,,,,54.9,54
2018-01-26T18:32:06.558Z,39.8,,,,,54.8,54
2018-01-26T18:32:16.558Z,39.8,,,,,54.5,54
2018-01-26T18:32:26.557Z,39.7,,,,,54.3,54
2018-01-26T18:32:36.557Z,39.7,,,57,,53.9,54
2018-01-26T18:32:46.648Z,39.6,,,,,53.8,54
2018-01-26T18:32:56.559Z,39.6,,,,,53.6,54
2018-01-26T18:33:06.559Z,39.5,,,,,53.4,54
2018-01-26T18:33:16.557Z,39.5,,,,,53.2,54
2018-01-26T18:33:26.564Z,39.5,,,,,52.9,54
2018-01-26T18:33:36.558Z,39.4,,,,,,54
2018-01-26T18:33:46.647Z,39.4,,,,,52.7,54
2018-01-26T18:33:56.557Z,39.3,,,,,52.4,54
2018-01-26T18:34:06.558Z,39.3,,,,,52.2,54
2018-01-26T18:34:16.558Z,39.2,,,,,51.9,54
2018-01-26T18:34:26.558Z,39.2,,,,,,54
2018-01-26T18:34:36.558Z,39.1,,,,,51.7,54
2018-01-26T18:34:46.648Z,39.1,,,,,51.5,54
2018-01-26T18:34:56.558Z,39.1,,,,,51.3,54
2018-01-26T18:35:06.558Z,38.9,,,,,51.1,54
2018-01-26T18:35:16.559Z,38.9,0,44,,2,52.3,54
2018-01-26T18:35:26.565Z,38.8,,33,,,56,54
2018-01-26T18:35:36.559Z,38.8,,30,,,56.2,54
2018-01-26T18:35:46.648Z,38.7,,,,,56.3,54
2018-01-26T18:35:56.558Z,38.7,,29,,,56.2,54
2018-01-26T18:36:06.563Z,38.7,,,,,,54
2018-01-26T18:36:16.559Z,38.6,,,,,56.1,54
2018-01-26T18:36:26.559Z,38.6,,,,,56,54
2018-01-26T18:36:36.559Z,38.6,,30,,,56.1,54
2018-01-26T18:36:46.648Z,38.5,,29,,,,54
2018-01-26T18:36:56.558Z,38.5,,30,,,56.2,54
2018-01-26T18:37:06.560Z,38.5,,,,,56.4,54
2018-01-26T18:37:16.561Z,38.4,,29,,,56.6,54
2018-01-26T18:37:26.558Z,38.4,,,,,56.7,54
2018-01-26T18:37:36.558Z,38.3,,30,,,56.8,54
2018-01-26T18:37:46.649Z,38.3,,29,,,57,54
2018-01-26T18:37:56.560Z,38.3,,,,,57.1,54
2018-01-26T18:38:06.558Z,38.3,,30,,,57.3,54
2018-01-26T18:38:16.558Z,38.2,,29,,,57.4,54
2018-01-26T18:38:26.559Z,38.2,,,,,57.6,54
2018-01-26T18:38:36.559Z,38.2,,30,,,57.8,54
2018-01-26T18:38:46.649Z,38.1,,,,,,54
2018-01-26T18:38:56.559Z,38.1,,29,,,58,54
2018-01-26T18:39:06.560Z,38.1,,30,,,,54
2018-01-26T18:39:16.559Z,38,,,,,58.1,54
2018-01-26T18:39:26.984Z,38,,,,,58.2,54
2018-01-26T18:39:36.559Z,38,,,,,58.3,54
2018-01-26T18:39:46.649Z,37.9,,29,,,58.4,54
2018-01-26T18:39:56.559Z,37.9,,30,,,58.5,54
2018-01-26T18:40:06.559Z,37.9,,,,,58.6,54
2018-01-26T18:40:16.746Z,37.9,,29,,,58.7,54
2018-01-26T18:40:26.562Z,37.9,,30,,,58.8,54
2018-01-26T18:40:36.562Z,37.8,,29,,,59,54
2018-01-26T18:40:46.649Z,37.8,,,,,,54
2018-01-26T18:40:56.561Z,37.8,,,,,59.1,54
2018-01-26T18:41:06.561Z,37.7,,,,,59.3,54
2018-01-26T18:41:16.561Z,37.7,,30,,,59.4,54
2018-01-26T18:41:26.559Z,37.7,,,,,59.5,54
2018-01-26T18:41:36.559Z,37.7,,,,,59.6,54
2018-01-26T18:41:46.650Z,37.6,,,,,59.7,54
2018-01-26T18:41:56.562Z,37.6,,29,,,59.8,54
2018-01-26T18:42:06.561Z,37.6,,,,,,54
2018-01-26T18:42:16.560Z,37.6,,,,,60,54
2018-01-26T18:42:26.559Z,37.5,,30,,,,54
2018-01-26T18:42:36.561Z,37.5,,29,,,60.1,54
2018-01-26T18:42:46.650Z,37.5,,30,,,60.2,54
2018-01-26T18:42:56.559Z,37.5,0,0,56,2,57.9,54
2018-01-26T18:43:06.562Z,37.5,,,,,56.8,54
2018-01-26T18:43:16.562Z,37.5,,,,,55.7,54
2018-01-26T18:43:26.560Z,37.4,,,,,54.9,54
2018-01-26T18:43:36.560Z,37.4,,,,,,54
2018-01-26T18:43:46.651Z,37.4,,,,,,54
2018-01-26T18:43:56.561Z,37.4,,,,,,54
2018-01-26T18:44:06.561Z,37.3,,,,,,54
2018-01-26T18:44:16.561Z,37.3,,,,,,54
2018-01-26T18:44:26.560Z,37.3,,,,,54.8,54
2018-01-26T18:44:36.561Z,37.4,,,,,54.6,54
2018-01-26T18:44:46.650Z,37.4,,,,,54.4,54
2018-01-26T18:44:56.561Z,37.4,,,,,53.9,54
2018-01-26T18:45:06.561Z,37.4,,,,,53.8,54
2018-01-26T18:45:16.564Z,37.4,,,,,53.7,54
2018-01-26T18:45:26.560Z,37.4,,,,,53.5,54
2018-01-26T18:45:36.562Z,37.4,,,,,53.3,54
2018-01-26T18:45:46.650Z,37.4,,,,,52.9,54
2018-01-26T18:45:56.561Z,37.4,,,,,52.8,54
2018-01-26T18:46:06.562Z,37.4,,,,,52.6,54
2018-01-26T18:46:16.560Z,37.4,,,,,52.3,54
2018-01-26T18:46:26.561Z,37.4,,,,,52.1,54
2018-01-26T18:46:36.563Z,37.4,,,,,51.9,54
2018-01-26T18:46:46.651Z,37.3,,,,,51.8,54
2018-01-26T18:46:56.566Z,37.3,,,,,51.6,54
2018-01-26T18:47:06.561Z,37.3,,,,,51.5,54
2018-01-26T18:47:16.561Z,37.3,,,,,51.3,54
2018-01-26T18:47:26.562Z,37.3,,,,,51.1,54
2018-01-26T18:47:36.561Z,37.3,,,,,50.9,54
2018-01-26T18:47:46.651Z,37.2,,,,,50.7,54
2018-01-26T18:47:56.562Z,37.2,,,55,,50.5,54
2018-01-26T18:48:06.564Z,37.2,,,,,50.3,54
2018-01-26T18:48:16.561Z,37.1,,,,,50.2,54
2018-01-26T18:48:26.561Z,37.1,,,,,49.9,54
2018-01-26T18:48:36.565Z,37.1,,,,,49.8,54
2018-01-26T18:48:46.651Z,37.1,,,,,49.7,54
2018-01-26T18:48:56.561Z,37.1,,,,,49.5,54
2018-01-26T18:49:06.561Z,36.9,,,,,49.3,54
2018-01-26T18:49:16.563Z,36.9,,,,,49.2,54
2018-01-26T18:49:26.561Z,36.9,,,,,48.9,54
2018-01-26T18:49:36.563Z,36.8,0,37,,2,53.3,54
2018-01-26T18:49:46.651Z,36.8,,33,,,54,54
2018-01-26T18:49:56.727Z,36.8,,30,,,54.5,54
2018-01-26T18:50:06.561Z,36.8,,,,,,54
2018-01-26T18:50:16.561Z,36.7,,,,,54.4,54
2018-01-26T18:50:26.567Z,36.7,,29,,,,54
2018-01-26T18:50:36.561Z,36.7,,30,,,54.3,54
2018-01-26T18:50:46.651Z,36.6,,,,,,54
2018-01-26T18:50:56.563Z,36.6,,29,,,54.4,54
2018-01-26T18:51:06.562Z,36.6,,,,,54.5,54
2018-01-26T18:51:16.562Z,36.6,,,,,54.6,54
2018-01-26T18:51:26.561Z,36.6,,30,,,55,54
2018-01-26T18:51:36.562Z,36.5,,29,,,,54
2018-01-26T18:51:46.656Z,36.5,,30,,,55.2,54
2018-01-26T18:51:56.561Z,36.5,,29,,,55.3,54
2018-01-26T18:52:06.564Z,36.5,,30,,,55.4,54
2018-01-26T18:52:16.567Z,36.4,1,30,0,0,56,54
2018-01-26T18:52:26.573Z,26.8,0,0,,0,60.1,54
2018-01-26T18:52:36.562Z,21.7,1,,,0,55.9,54
2018-01-26T18:52:46.654Z,41.7,1,115,,0,51,54
2018-01-26T18:52:56.568Z,44,0,0,,0,54,54
2018-01-26T18:53:06.576Z,45.3,,,,,53.1,54
2018-01-26T18:53:16.565Z,45.1,,,,,53,54
2018-01-26T18:53:26.577Z,45,,,,,,54
2018-01-26T18:53:36.562Z,44.9,,,,,52.9,54
2018-01-26T18:53:46.664Z,44.7,,,,,,54
2018-01-26T18:53:56.564Z,44.6,0,,55,2,52.8,54
2018-01-26T18:54:06.574Z,44.3,0,40,,2,56.3,54
2018-01-26T18:54:16.568Z,44.2,,34,,,58.1,54
2018-01-26T18:54:26.565Z,44.1,,29,,,57.9,54
2018-01-26T18:54:36.563Z,44,,30,,,56.9,54
2018-01-26T18:54:46.682Z,43.9,,29,,,55.9,54
2018-01-26T18:54:56.562Z,43.8,,,,,55.7,54
2018-01-26T18:55:06.562Z,43.7,,30,,,55.2,54
2018-01-26T18:55:16.563Z,43.6,,,,,55,54
2018-01-26T18:55:26.562Z,43.4,,29,,,55.1,54
2018-01-26T18:55:36.562Z,43.3,,30,,,55.2,54
2018-01-26T18:55:46.652Z,43.2,,29,,,55.5,54
2018-01-26T18:55:56.562Z,43.1,,,,,56,54
2018-01-26T18:56:06.562Z,43,,,,,56.1,54
2018-01-26T18:56:16.562Z,42.9,,,,,56.3,54
2018-01-26T18:56:26.563Z,42.8,,30,,,56.5,54
2018-01-26T18:56:36.563Z,42.7,,29,,,56.6,54
2018-01-26T18:56:46.652Z,42.6,,30,,,56.7,54
2018-01-26T18:56:56.563Z,42.5,,29,,,56.8,54
2018-01-26T18:57:06.567Z,42.4,,30,,,56.9,54
2018-01-26T18:57:16.563Z,42.3,,29,,,57.1,54
