Time,ChActive,HwActive,ActPow,PrimTSet,PrimT,HwTSet,HwTOutlet
2017-12-24T18:13:10.686Z,,,,,45.2,0,30.1
2017-12-24T18:13:20.682Z,,,,,,0,30.1
2017-12-24T18:13:30.682Z,,,,,45.1,0,30.1
2017-12-24T18:13:40.684Z,,,,,45,0,30.1
2017-12-24T18:13:50.685Z,,,,,44.8,0,30.1
2017-12-24T18:14:00.684Z,,,,,44.6,0,30.1
2017-12-24T18:14:10.685Z,,,,,44.4,0,30.1
2017-12-24T18:14:20.687Z,,,,,44.2,0,30.1
2017-12-24T18:14:30.682Z,,,,,43.9,0,30.1
2017-12-24T18:14:40.683Z,,,,,43.7,0,30.1
2017-12-24T18:14:50.684Z,,,,,43.6,0,30.1
2017-12-24T18:15:00.682Z,,,,,43.4,0,30.1
2017-12-24T18:15:10.682Z,,,,,,0,30.1
2017-12-24T18:15:20.685Z,,,,,43.2,0,30.2
2017-12-24T18:15:30.868Z,,,,,,0,30.1
2017-12-24T18:15:40.686Z,,,,,43,0,30.1
2017-12-24T18:15:50.683Z,,,,,42.9,0,30.2
2017-12-24T18:16:00.682Z,,,,,42.8,0,30.1
2017-12-24T18:16:10.687Z,,,,,42.7,0,30.1
2017-12-24T18:16:20.683Z,,,,,42.4,0,30.2
2017-12-24T18:16:30.686Z,1,0,0,46,42.3,0,30.2
2017-12-24T18:16:40.683Z,,,,,42.2,0,30.1
2017-12-24T18:16:50.683Z,,,,,42,0,30.2
2017-12-24T18:17:00.685Z,,,,,41.9,0,30.1
2017-12-24T18:17:10.683Z,,,,,41.8,0,30.1
2017-12-24T18:17:20.683Z,,,,,41.7,0,30.1
2017-12-24T18:17:30.684Z,,,,,41.6,0,30.1
2017-12-24T18:17:40.683Z,,,,,41.4,0,30.1
2017-12-24T18:17:50.684Z,,,,,41.3,,
2017-12-24T18:18:00.683Z,,,,,41.2,0,30.1
2017-12-24T18:18:10.686Z,,,,,41.1,0,30.1
2017-12-24T18:18:20.683Z,,,,,41,0,30.1
2017-12-24T18:18:30.683Z,,,,,40.9,0,30.1
2017-12-24T18:18:40.683Z,,,,,40.7,0,30.1
2017-12-24T18:18:50.683Z,,,,,40.6,0,30.1
2017-12-24T18:19:00.683Z,,,,,40.5,0,30.1
2017-12-24T18:19:10.686Z,,,,,40.4,0,30.1
2017-12-24T18:19:20.683Z,,,,,40.3,0,30.1
2017-12-24T18:19:30.859Z,,,,,40.2,0,30.1
2017-12-24T18:19:40.684Z,,,,,40.1,0,30
2017-12-24T18:19:50.683Z,,,,,40,0,30
2017-12-24T18:20:00.685Z,1,0,40,,43.1,0,30
2017-12-24T18:20:10.683Z,,,30,,46,0,30.1
2017-12-24T18:20:20.685Z,,,29,,46.3,0,30
2017-12-24T18:20:30.686Z,,,,,46.4,0,30
2017-12-24T18:20:40.684Z,,,30,,46.5,0,30
2017-12-24T18:20:50.683Z,,,29,,,,
2017-12-24T18:21:00.687Z,,,30,,,0,30
2017-12-24T18:21:10.683Z,,,29,,46.6,0,30
2017-12-24T18:21:20.687Z,,,,,,0,30
2017-12-24T18:21:30.684Z,,,,,46.8,0,30
2017-12-24T18:21:40.684Z,,,30,,46.9,0,30
2017-12-24T18:21:50.690Z,,,29,,47.2,,
2017-12-24T18:22:00.684Z,,,30,,47.4,0,30
2017-12-24T18:22:10.684Z,,,29,,47.7,0,30
2017-12-24T18:22:20.684Z,,,,,47.9,0,30
2017-12-24T18:22:30.684Z,,,30,,48.1,0,30
2017-12-24T18:22:40.684Z,,,,,48.4,0,30
2017-12-24T18:22:50.684Z,,,29,,48.6,0,30
2017-12-24T18:23:00.685Z,,,30,,48.8,0,30
2017-12-24T18:23:10.684Z,,,30,,49,0,30
2017-12-24T18:23:20.684Z,,,,,49.2,0,30
2017-12-24T18:23:30.683Z,,,,,49.3,0,30
2017-12-24T18:23:40.684Z,,,29,,49.5,0,30
2017-12-24T18:23:50.684Z,,,30,,49.6,0,30
2017-12-24T18:24:00.686Z,,,,,49.8,0,30
2017-12-24T18:24:10.684Z,,,29,,49.9,0,30
2017-12-24T18:24:20.684Z,1,0,0,,47.6,0,30
2017-12-24T18:24:30.683Z,,,,,45.6,0,30
2017-12-24T18:24:40.684Z,,,,,44.9,0,30
2017-12-24T18:24:50.684Z,,,,,44.7,,
2017-12-24T18:25:00.688Z,,,,,,0,30
2017-12-24T18:25:10.685Z,,,,,44.9,0,30
2017-12-24T18:25:20.686Z,,,,,45,0,30
2017-12-24T18:25:30.684Z,,,,,,0,30
2017-12-24T18:25:40.686Z,,,,,45.1,0,30
2017-12-24T18:25:50.684Z,,,,,,0,30
2017-12-24T18:26:00.684Z,,,,,45,0,30
2017-12-24T18:26:10.685Z,,,,,44.9,0,30
2017-12-24T18:26:20.684Z,,,,,44.7,0,30
2017-12-24T18:26:30.840Z,,,,,44.5,0,30.1
2017-12-24T18:26:40.688Z,,,,,44.3,0,30.1
2017-12-24T18:26:50.684Z,,,,,44,0,30.1
2017-12-24T18:27:00.684Z,,,,,43.8,0,30.1
2017-12-24T18:27:10.684Z,,,,,43.6,0,30.1
2017-12-24T18:27:20.685Z,,,,,43.5,0,30.1
2017-12-24T18:27:30.685Z,,,,,43.4,0,30.1
2017-12-24T18:27:40.684Z,,,,,43.3,0,30.1
2017-12-24T18:27:50.685Z,,,,,,0,30.1
2017-12-24T18:28:00.684Z,,,,,43.1,0,30.1
2017-12-24T18:28:10.685Z,,,,,43,0,30.1
2017-12-24T18:28:20.684Z,,,,,42.9,,
2017-12-24T18:28:30.686Z,,,,,42.7,0,30.1
2017-12-24T18:28:40.685Z,,,,,42.6,0,30.1
2017-12-24T18:28:50.685Z,,,,,42.3,,
2017-12-24T18:29:00.685Z,,,,,42.2,0,30.1
2017-12-24T18:29:10.684Z,,,,,42.1,0,30.1
2017-12-24T18:29:20.685Z,,,,,42,0,30.1
2017-12-24T18:29:30.686Z,,,,,41.8,0,30.1
2017-12-24T18:29:40.685Z,,,,,41.7,0,30.1
2017-12-24T18:29:50.686Z,,,,,,0,30.1
2017-12-24T18:30:00.684Z,,,,,41.4,0,30.1
2017-12-24T18:30:10.686Z,,,,,41.3,54,30.1
2017-12-24T18:30:20.688Z,,,,,41.2,54,30.1
2017-12-24T18:30:30.688Z,,,,,41.1,54,30.1
2017-12-24T18:30:40.686Z,,,,,41,54,30.1
2017-12-24T18:30:50.685Z,,,,,40.9,,
2017-12-24T18:31:00.685Z,,,,,40.8,54,30
2017-12-24T18:31:10.688Z,,,,,40.6,54,30
2017-12-24T18:31:20.687Z,,,,,40.5,54,30
2017-12-24T18:31:30.686Z,,,,,40.4,54,30
2017-12-24T18:31:40.685Z,,,,,40.3,,
2017-12-24T18:31:50.688Z,,,,,40.2,54,30
2017-12-24T18:32:00.685Z,,,,,40.1,54,30
2017-12-24T18:32:10.688Z,,,,,,54,30
2017-12-24T18:32:20.685Z,1,0,42,,41.9,54,30
2017-12-24T18:32:30.688Z,,,30,,45.7,54,30
2017-12-24T18:32:40.689Z,,,30,,46.1,,
2017-12-24T18:32:50.688Z,,,,,46.2,54,30
2017-12-24T18:33:00.686Z,,,,,,54,30
2017-12-24T18:33:10.687Z,,,29,,46.2,,
2017-12-24T18:33:20.685Z,,,,,46.3,54,30
2017-12-24T18:33:30.690Z,,,,,,54,30
2017-12-24T18:33:40.690Z,,,30,,,54,30
2017-12-24T18:33:50.930Z,,,,,,54,30
2017-12-24T18:34:00.685Z,,,29,,46.6,54,30
2017-12-24T18:34:10.686Z,,,,,46.8,54,30
2017-12-24T18:34:20.685Z,,,30,,47,54,30
2017-12-24T18:34:30.685Z,,,,,47.3,54,30
2017-12-24T18:34:40.685Z,,,,,47.7,54,30
2017-12-24T18:34:50.691Z,,,,,47.9,,
2017-12-24T18:35:00.687Z,,,29,,48.2,54,30
2017-12-24T18:35:10.685Z,,,,,48.5,54,30
2017-12-24T18:35:20.687Z,,,30,,48.6,,
2017-12-24T18:35:30.685Z,,,29,,48.7,54,30
2017-12-24T18:35:40.690Z,,,,,,54,30
2017-12-24T18:35:50.688Z,,,29,,49.1,,
2017-12-24T18:36:00.686Z,,,30,,49.2,54,30
2017-12-24T18:36:10.686Z,,,,,49.4,54,30
2017-12-24T18:36:20.689Z,,,29,,49.6,54,30
2017-12-24T18:36:30.686Z,,,,,49.7,,
2017-12-24T18:36:40.685Z,,,30,,49.9,54,30
2017-12-24T18:36:50.844Z,1,0,0,,48.8,,
2017-12-24T18:37:00.690Z,,,,,46.1,54,30
2017-12-24T18:37:10.686Z,,,,,45.1,54,30
2017-12-24T18:37:20.686Z,,,,,44.8,,
2017-12-24T18:37:30.686Z,,,,,,54,30
2017-12-24T18:37:40.688Z,,,,,44.9,54,30
2017-12-24T18:37:50.686Z,,,,,45,,
2017-12-24T18:38:00.687Z,,,,,45.1,54,30
2017-12-24T18:38:10.686Z,,,,,,54,30
2017-12-24T18:38:20.686Z,,,,,45.2,54,30
2017-12-24T18:38:30.686Z,,,,,45.1,54,30
2017-12-24T18:38:40.687Z,,,,,45,,
2017-12-24T18:38:50.921Z,,,,,44.8,54,30
2017-12-24T18:39:00.686Z,,,,,44.6,54,30
2017-12-24T18:39:10.687Z,,,,,44.4,54,30
2017-12-24T18:39:20.686Z,,,,,,54,30
2017-12-24T18:39:30.686Z,,,,,43.9,,
2017-12-24T18:39:40.687Z,,,,,43.8,54,30
2017-12-24T18:39:50.686Z,,,,,,54,30
2017-12-24T18:40:00.688Z,,,,,43.6,54,30
2017-12-24T18:40:10.687Z,,,,,43.4,,
2017-12-24T18:40:20.687Z,,,,,43.3,54,30.1
2017-12-24T18:40:30.687Z,,,,,,54,30
2017-12-24T18:40:40.687Z,,,,,43,54,30.1
2017-12-24T18:40:50.687Z,,,,,,54,30
2017-12-24T18:41:00.686Z,,,,,42.8,,
2017-12-24T18:41:10.687Z,,,,,42.7,54,30.1
2017-12-24T18:41:30.687Z,,,,,42.3,54,30.1
2017-12-24T18:41:40.687Z,,,,,42.2,54,30.1
2017-12-24T18:41:50.687Z,,,,,,54,30.1
2017-12-24T18:42:00.687Z,,,,,41.9,,
2017-12-24T18:42:10.687Z,,,,,41.8,54,30.1
2017-12-24T18:42:20.687Z,,,,,41.7,,
2017-12-24T18:42:30.689Z,,,,,41.5,54,30
2017-12-24T18:42:50.691Z,,,,,41.3,54,30
2017-12-24T18:43:00.917Z,,,,,41.2,54,30
2017-12-24T18:43:10.688Z,,,,,41.1,54,30
2017-12-24T18:43:30.688Z,,,,,40.8,54,30
2017-12-24T18:43:40.913Z,,,,,40.7,54,30
2017-12-24T18:43:50.687Z,,,,,,54,30
2017-12-24T18:44:00.687Z,,,,,40.6,,
2017-12-24T18:44:10.687Z,,,,,40.4,54,30
2017-12-24T18:44:20.687Z,,,,,40.3,54,30
2017-12-24T18:44:30.687Z,,,,,,54,30
2017-12-24T18:44:40.687Z,,,,,40,,
2017-12-24T18:44:50.689Z,,,,,39.9,54,30
2017-12-24T18:45:00.690Z,1,0,40,,43.4,54,30
2017-12-24T18:45:10.688Z,,,29,,45.9,54,30
2017-12-24T18:45:20.690Z,,,29,,46.1,54,30
2017-12-24T18:45:30.687Z,,,,,,54,30
2017-12-24T18:45:40.687Z,,,30,,46.2,,
2017-12-24T18:45:50.687Z,,,,,,54,30
2017-12-24T18:46:00.688Z,,,,,,54,30
2017-12-24T18:46:10.687Z,,,29,,,,
2017-12-24T18:46:20.687Z,,,,,46.3,54,30
2017-12-24T18:46:30.688Z,,,,,,54,30
2017-12-24T18:46:40.688Z,,,,,,54,30
2017-12-24T18:46:50.688Z,,,,,46.6,,
2017-12-24T18:47:00.688Z,,,,,46.8,54,30
2017-12-24T18:47:10.690Z,,,30,,47,54,30
2017-12-24T18:47:20.689Z,,,,,,54,30
2017-12-24T18:47:30.688Z,,,29,,47.4,54,30
2017-12-24T18:47:40.687Z,,,29,,48.1,,
2017-12-24T18:47:50.687Z,,,,,,54,30
2017-12-24T18:48:00.688Z,,,,,48.4,,
2017-12-24T18:48:10.688Z,,,30,,48.8,54,30
2017-12-24T18:48:20.687Z,,,30,,49,54,30
2017-12-24T18:48:30.688Z,,,,,,54,30
2017-12-24T18:48:40.688Z,,,29,,49.1,54,30
2017-12-24T18:48:50.688Z,,,,,49.4,,
2017-12-24T18:49:00.689Z,,,,,49.5,54,30
2017-12-24T18:49:10.688Z,,,,,,54,30
2017-12-24T18:49:20.688Z,,,,,49.9,54,30
2017-12-24T18:49:30.689Z,1,0,0,,49.1,54,30
2017-12-24T18:49:40.688Z,,,,,46.8,54,30
2017-12-24T18:49:50.690Z,,,,,45.1,54,30
2017-12-24T18:50:00.688Z,,,,,44.8,54,30
2017-12-24T18:50:10.688Z,,,,,,54,30
2017-12-24T18:50:30.688Z,,,,,45,54,30
2017-12-24T18:50:40.688Z,,,,,,54,30
2017-12-24T18:50:50.688Z,,,,,45.1,54,30
2017-12-24T18:51:10.688Z,,,,,45.1,54,30
2017-12-24T18:51:20.692Z,,,,,45,54,30
2017-12-24T18:51:30.688Z,,,,,44.9,,
2017-12-24T18:51:40.691Z,,,,,44.7,54,30
2017-12-24T18:52:00.692Z,,,,,44.4,54,30
2017-12-24T18:52:10.692Z,,,,,44,54,30
2017-12-24T18:52:20.693Z,,,,,43.8,54,30
2017-12-24T18:52:30.692Z,,,,,,54,30
2017-12-24T18:52:40.694Z,,,,,43.6,,
2017-12-24T18:52:50.690Z,,,,,43.5,54,30
2017-12-24T18:53:00.690Z,,,,,43.4,54,30
2017-12-24T18:53:10.693Z,,,,,43.3,54,30
2017-12-24T18:53:20.689Z,,,,,43.2,54,30
2017-12-24T18:53:30.690Z,,,,,43.1,,
2017-12-24T18:53:40.693Z,,,,,42.8,54,30
2017-12-24T18:53:50.688Z,,,,,,54,30
2017-12-24T18:54:00.738Z,,,,,42.7,,
2017-12-24T18:54:10.689Z,,,,,42.3,54,30
2017-12-24T18:54:20.691Z,,,,,,54,30
2017-12-24T18:54:30.688Z,,,,,42.2,,
2017-12-24T18:54:40.689Z,,,,,41.9,54,30
2017-12-24T18:54:50.693Z,,,,,,54,30
2017-12-24T18:55:00.694Z,,,,,41.7,54,30
2017-12-24T18:55:10.689Z,,,,,,54,30
2017-12-24T18:55:20.690Z,,,,,41.6,,
2017-12-24T18:55:30.690Z,,,,,41.3,54,30
2017-12-24T18:55:40.688Z,,,,,,54,30
2017-12-24T18:55:50.689Z,,,,,41.2,,
2017-12-24T18:56:00.690Z,,,,,41.1,54,30
2017-12-24T18:56:10.689Z,,,,,40.9,54,30
2017-12-24T18:56:20.689Z,,,,,,54,30
2017-12-24T18:56:30.895Z,,,,,40.7,54,30
2017-12-24T18:56:40.689Z,,,,,40.6,54,30
2017-12-24T18:56:50.690Z,,,,,40.4,54,30
2017-12-24T18:57:00.690Z,,,,,,54,30
2017-12-24T18:57:10.689Z,,,,,40.3,54,30
2017-12-24T18:57:20.689Z,,,,,40.2,,
2017-12-24T18:57:30.693Z,,,,,40.1,54,29.8
2017-12-24T18:57:40.690Z,1,0,42,,41.9,54,29.8
2017-12-24T18:57:50.689Z,,,30,,45.9,54,30
2017-12-24T18:58:00.696Z,,,29,,46.3,54,30
2017-12-24T18:58:10.689Z,,,,,,54,29.8
2017-12-24T18:58:20.690Z,,,,,46.4,54,29.8
2017-12-24T18:58:30.689Z,,,30,,46.5,54,29.8
2017-12-24T18:58:40.689Z,,,29,,,54,29.8
2017-12-24T18:58:50.689Z,,,,,,54,29.8
2017-12-24T18:59:00.690Z,,,,,46.6,54,29.8
2017-12-24T18:59:10.689Z,,,30,,46.7,54,29.8
2017-12-24T18:59:20.692Z,,,,,,54,29.8
2017-12-24T18:59:30.689Z,,,,,47,,
2017-12-24T18:59:40.691Z,,,29,,47.1,54,29.8
2017-12-24T18:59:50.689Z,,,,,47.4,54,29.8
2017-12-24T19:00:00.690Z,,,,,47.8,54,29.8
2017-12-24T19:00:10.690Z,,,30,,48,54,29.8
2017-12-24T19:00:20.690Z,,,29,,48.2,54,29.8
2017-12-24T19:00:30.693Z,,,,,48.4,,
2017-12-24T19:00:40.690Z,,,,,48.6,54,29.8
2017-12-24T19:00:50.690Z,,,,,48.8,54,29.8
2017-12-24T19:01:00.693Z,,,,,49,54,29.8
2017-12-24T19:01:10.690Z,,,,,49.2,54,30
2017-12-24T19:01:20.691Z,,,,,49.3,54,30
2017-12-24T19:01:30.690Z,,,30,,49.5,54,30
2017-12-24T19:01:40.691Z,,,,,49.6,54,30
2017-12-24T19:01:50.691Z,,,,,49.8,54,30
2017-12-24T19:02:00.692Z,1,0,0,,47.9,54,30
2017-12-24T19:02:10.690Z,,,,,45.9,54,30
2017-12-24T19:02:20.693Z,,,,,44.9,54,30
2017-12-24T19:02:30.690Z,,,,,,54,30
2017-12-24T19:02:40.692Z,,,,,44.7,54,30
2017-12-24T19:02:50.691Z,,,,,44.8,54,30
2017-12-24T19:03:00.691Z,,,,,45,54,30
2017-12-24T19:03:10.690Z,,,,,,54,30
2017-12-24T19:03:20.691Z,,,,,,54,30
2017-12-24T19:03:30.690Z,,,,,45.1,54,30
2017-12-24T19:03:40.691Z,,,,,,54,30
2017-12-24T19:03:50.692Z,,,,,44.9,54,30
2017-12-24T19:04:00.690Z,,,,,,54,30
2017-12-24T19:04:10.691Z,,,,,44.7,54,30
2017-12-24T19:04:20.690Z,,,,,44.5,54,30
2017-12-24T19:04:30.691Z,,,,,44.3,54,30
2017-12-24T19:04:40.692Z,,,,,43.9,54,30
2017-12-24T19:04:50.690Z,,,,,43.8,54,30
2017-12-24T19:05:00.691Z,,,,,43.6,54,30
2017-12-24T19:05:10.690Z,,,,,43.5,54,30
2017-12-24T19:05:20.690Z,,,,,43.4,54,30
2017-12-24T19:05:30.691Z,,,,,43.3,54,30
2017-12-24T19:05:40.690Z,,,,,43.2,54,30
2017-12-24T19:05:50.692Z,,,,,43.1,54,30
2017-12-24T19:06:00.690Z,,,,,42.9,54,30
2017-12-24T19:06:10.690Z,,,,,,54,30.1
2017-12-24T19:06:20.690Z,,,,,42.7,54,30
2017-12-24T19:06:30.691Z,,,,,42.6,54,30
2017-12-24T19:06:40.693Z,,,,,42.4,54,30
2017-12-24T19:06:50.691Z,,,,,42.2,54,30
2017-12-24T19:07:00.691Z,,,,,42.1,54,30
2017-12-24T19:07:10.695Z,,,,,41.9,54,30
2017-12-24T19:07:20.691Z,,,,,41.8,54,30
2017-12-24T19:07:30.691Z,,,,,41.7,54,30
2017-12-24T19:07:40.691Z,,,,,41.6,54,30
2017-12-24T19:07:50.691Z,,,,,41.5,54,30
2017-12-24T19:08:00.692Z,,,,,41.3,54,30
2017-12-24T19:08:10.691Z,,,,,41.2,54,30
2017-12-24T19:08:20.691Z,,,,,41.1,54,30
2017-12-24T19:08:30.699Z,,,,,40.9,54,30
2017-12-24T19:08:40.692Z,,,,,,54,30
2017-12-24T19:08:50.691Z,,,,,40.8,54,30
2017-12-24T19:09:00.691Z,,,,,40.7,54,30
2017-12-24T19:09:10.691Z,,,,,40.6,54,30
2017-12-24T19:09:20.692Z,,,,,40.4,54,30
2017-12-24T19:09:30.692Z,,,,,40.3,54,30
2017-12-24T19:09:40.692Z,,,,,40.2,54,30
2017-12-24T19:09:50.691Z,,,,,40.1,54,30
2017-12-24T19:10:00.694Z,1,0,,,39.9,54,30
2017-12-24T19:10:10.704Z,,,36,,45,54,30
2017-12-24T19:10:20.691Z,,,29,,46,54,30
2017-12-24T19:10:30.691Z,,,30,,46.2,54,30
2017-12-24T19:10:40.695Z,,,,,46.4,54,30
2017-12-24T19:10:50.691Z,,,,,,54,30
2017-12-24T19:11:00.694Z,,,,,,54,30
2017-12-24T19:11:10.693Z,,,29,,46.5,54,30
2017-12-24T19:11:20.694Z,,,30,,,54,29.8
2017-12-24T19:11:30.695Z,,,29,,46.6,54,30
2017-12-24T19:11:40.691Z,,,,,,54,29.8
2017-12-24T19:11:50.692Z,,,29,,47,54,30
2017-12-24T19:12:00.694Z,,,30,,,54,29.8
2017-12-24T19:12:10.695Z,,,,,47.2,54,30
2017-12-24T19:12:20.695Z,,,,,47.4,54,29.8
2017-12-24T19:12:30.692Z,,,,,47.7,54,30
2017-12-24T19:12:40.696Z,,,,,48,54,30
2017-12-24T19:12:50.695Z,,,29,,48.2,54,30
2017-12-24T19:13:00.695Z,,,30,,48.5,54,30
2017-12-24T19:13:10.695Z,,,29,,48.7,54,30
2017-12-24T19:13:20.692Z,,,30,,49,54,29.8
2017-12-24T19:13:30.691Z,,,29,,49.1,54,29.8
2017-12-24T19:13:40.837Z,,,30,,49.2,54,30
2017-12-24T19:13:50.693Z,,,,,49.4,54,30
2017-12-24T19:14:00.692Z,,,29,,49.5,54,30
2017-12-24T19:14:10.692Z,,,30,,49.7,54,30
2017-12-24T19:14:20.693Z,1,0,0,,49.9,54,30
2017-12-24T19:14:30.692Z,,,,,46.9,54,30
2017-12-24T19:14:40.694Z,,,,,45.8,54,30
2017-12-24T19:14:50.858Z,,,,,44.9,54,30
2017-12-24T19:15:00.692Z,,,,,44.8,54,30
2017-12-24T19:15:10.694Z,,,,,44.7,54,30
2017-12-24T19:15:20.692Z,,,,,44.8,54,30
2017-12-24T19:15:30.693Z,,,,,45,54,30
2017-12-24T19:15:40.692Z,,,,,,54,30
2017-12-24T19:15:50.697Z,,,,,45.1,54,30
2017-12-24T19:16:00.693Z,,,,,,54,30
2017-12-24T19:16:10.693Z,,,,,,54,30
2017-12-24T19:16:20.698Z,,,,,44.9,54,30
2017-12-24T19:16:30.692Z,,,,,44.8,54,30
2017-12-24T19:16:40.692Z,1,0,0,46,44.6,54,30
2017-12-24T19:16:50.697Z,,,,,44.4,54,30
2017-12-24T19:17:00.692Z,,,,,43.9,54,30
2017-12-24T19:17:10.693Z,,,,,,54,30
2017-12-24T19:17:20.692Z,,,,,43.7,54,30
2017-12-24T19:17:30.692Z,,,,,43.6,54,30
2017-12-24T19:17:40.693Z,,,,,43.4,54,30
2017-12-24T19:17:50.692Z,,,,,43.3,54,30
2017-12-24T19:18:00.861Z,,,,,43.2,54,30
2017-12-24T19:18:10.692Z,,,,,43.1,54,30
2017-12-24T19:18:20.693Z,,,,,42.9,54,30
2017-12-24T19:18:30.696Z,,,,,,54,30
2017-12-24T19:18:40.695Z,,,,,42.8,54,30
2017-12-24T19:18:50.693Z,,,,,42.7,54,30
2017-12-24T19:19:00.693Z,,,,,42.4,54,30
2017-12-24T19:19:10.693Z,,,,,42.3,54,30
2017-12-24T19:19:20.693Z,,,,,42.2,54,30
2017-12-24T19:19:30.693Z,,,,,41.9,54,30
2017-12-24T19:19:40.693Z,,,,,,54,30
2017-12-24T19:19:50.831Z,,,,,41.8,54,30
2017-12-24T19:20:00.693Z,,,,,41.6,54,30
2017-12-24T19:20:10.693Z,,,,,41.5,54,30
2017-12-24T19:20:20.693Z,,,,,41.4,54,30
2017-12-24T19:20:30.693Z,,,,,41.3,54,30
2017-12-24T19:20:40.693Z,,,,,41.2,54,30
2017-12-24T19:20:50.693Z,,,,,41.1,54,30
2017-12-24T19:21:00.693Z,,,,,40.9,54,30
2017-12-24T19:21:10.693Z,,,,,40.8,54,30
2017-12-24T19:21:20.693Z,,,,,40.7,54,30
2017-12-24T19:21:30.693Z,,,,,40.6,54,30
2017-12-24T19:21:40.696Z,,,,,40.5,54,30
2017-12-24T19:21:50.694Z,,,,,40.4,54,30
2017-12-24T19:22:00.693Z,,,,,40.3,54,30
2017-12-24T19:22:10.695Z,,,,,40.2,54,30
2017-12-24T19:22:20.693Z,,,,,40,54,30
2017-12-24T19:22:30.693Z,1,0,43,,42.2,54,30
2017-12-24T19:22:40.693Z,,,30,,46,54,30
2017-12-24T19:22:50.693Z,,,29,,46.1,54,30
2017-12-24T19:23:00.693Z,,,30,,46.3,54,30
2017-12-24T19:23:10.693Z,,,,,46.4,54,30
2017-12-24T19:23:20.693Z,,,29,,46.5,54,30
2017-12-24T19:23:30.694Z,,,,,,54,30
2017-12-24T19:23:40.693Z,,,,,,54,30
2017-12-24T19:23:50.693Z,,,30,,46.6,54,30
2017-12-24T19:24:00.695Z,,,,,46.7,54,30
2017-12-24T19:24:10.694Z,,,29,,46.8,54,30
2017-12-24T19:24:20.694Z,,,30,,47,54,30
2017-12-24T19:24:30.694Z,,,,,47.2,54,30
2017-12-24T19:24:40.702Z,,,29,,47.6,54,30
2017-12-24T19:24:50.694Z,,,30,,48,54,30
2017-12-24T19:25:00.694Z,,,,,,54,30
2017-12-24T19:25:10.693Z,,,,,48.2,54,30
2017-12-24T19:25:20.801Z,,,,,48.4,54,30
2017-12-24T19:25:30.694Z,,,29,,48.7,54,30
2017-12-24T19:25:40.699Z,,,30,,49,54,30
2017-12-24T19:25:50.694Z,,,29,,,54,30
2017-12-24T19:26:00.694Z,,,,,49.2,54,30
2017-12-24T19:26:10.694Z,,,,,49.4,54,30
2017-12-24T19:26:20.693Z,,,,,49.6,54,30
2017-12-24T19:26:30.768Z,,,,,49.7,54,30
2017-12-24T19:26:40.694Z,1,0,0,,48.6,54,30
2017-12-24T19:26:50.709Z,,,,,45.8,54,30
2017-12-24T19:27:00.693Z,,,,,45.7,54,30
2017-12-24T19:27:10.697Z,,,,,44.8,54,30
2017-12-24T19:27:20.694Z,,,,,44.7,54,30
2017-12-24T19:27:30.694Z,,,,,,54,30
2017-12-24T19:27:40.695Z,,,,,44.8,54,30
2017-12-24T19:27:50.696Z,,,,,45,54,30
2017-12-24T19:28:00.696Z,,,,,,54,30
2017-12-24T19:28:10.695Z,,,,,,54,30
2017-12-24T19:28:20.694Z,,,,,45.1,54,30
2017-12-24T19:28:30.694Z,,,,,44.9,54,30
2017-12-24T19:28:40.695Z,,,,,,54,30
2017-12-24T19:28:50.694Z,,,,,44.7,54,30
2017-12-24T19:29:00.695Z,,,,,44.5,54,30.1
2017-12-24T19:29:10.694Z,,,,,44.3,54,30.1
2017-12-24T19:29:20.698Z,,,,,43.9,54,30
2017-12-24T19:29:30.696Z,,,,,43.8,54,30.1
2017-12-24T19:29:40.694Z,,,,,43.6,54,30.1
2017-12-24T19:29:50.694Z,,,,,43.5,54,30
2017-12-24T19:30:00.695Z,,,,,43.4,54,30.1
2017-12-24T19:30:10.698Z,,,,,43.3,54,30.1
2017-12-24T19:30:20.695Z,,,,,43.2,54,30.1
2017-12-24T19:30:30.694Z,,,,,43.1,54,30.1
2017-12-24T19:30:40.696Z,,,,,42.9,54,30.1
2017-12-24T19:30:50.698Z,,,,,,54,30.1
2017-12-24T19:31:00.696Z,,,,,42.7,54,30.1
2017-12-24T19:31:10.698Z,,,,,42.6,54,30.1
2017-12-24T19:31:20.695Z,,,,,42.3,54,30
2017-12-24T19:31:30.695Z,,,,,42.2,54,30.1
2017-12-24T19:31:40.696Z,,,,,42.1,54,30.1
2017-12-24T19:31:50.695Z,,,,,41.9,54,30.1
2017-12-24T19:32:00.696Z,,,,,41.8,54,30.1
2017-12-24T19:32:10.695Z,,,,,41.7,54,30.1
2017-12-24T19:32:20.769Z,,,,,41.6,54,30.1
2017-12-24T19:32:30.697Z,,,,,41.4,54,30.1
2017-12-24T19:32:40.695Z,,,,,41.3,54,30
2017-12-24T19:32:50.695Z,,,,,41.2,54,30
2017-12-24T19:33:00.695Z,,,,,41.1,54,30.1
2017-12-24T19:33:10.695Z,,,,,40.9,54,30.1
2017-12-24T19:33:20.696Z,,,,,,54,30.1
2017-12-24T19:33:30.697Z,,,,,40.8,54,30
2017-12-24T19:33:40.698Z,,,,,40.6,54,30
2017-12-24T19:33:50.695Z,,,,,40.5,54,30
2017-12-24T19:34:00.698Z,,,,,40.4,54,30
2017-12-24T19:34:10.701Z,,,,,40.3,54,30
2017-12-24T19:34:20.700Z,,,,,40.2,54,30
