Time,ChActive,HwTSet,ActPow,HwTOutlet,HwActive,PrimT,PrimTSet
2018-02-13T12:59:39.413Z,,0,,18.5,,,
2018-02-13T12:59:49.417Z,,0,,18.5,,,
2018-02-13T12:59:59.429Z,,0,,18.5,,,
2018-02-13T13:00:09.628Z,,0,,18.5,,,
2018-02-13T13:00:19.413Z,,0,,18.5,,,
2018-02-13T13:00:29.414Z,,0,,18.5,,,
2018-02-13T13:00:39.418Z,,0,,18.5,,,
2018-02-13T13:00:49.417Z,,0,,18.5,,,
2018-02-13T13:00:59.419Z,,0,,18.5,,,
2018-02-13T13:01:09.414Z,,0,,18.5,,,
2018-02-13T13:01:19.417Z,,0,,18.5,,,
2018-02-13T13:01:29.416Z,,0,,18.5,,,
2018-02-13T13:01:39.418Z,,0,,18.5,,,
2018-02-13T13:01:49.414Z,,0,,18.5,,18.4,
2018-02-13T13:01:59.413Z,,0,,18.5,,18.2,
2018-02-13T13:02:09.414Z,,0,,18.5,,,
2018-02-13T13:02:19.413Z,,0,,18.5,,,
2018-02-13T13:02:29.459Z,,0,,18.5,,18.1,
2018-02-13T13:02:39.454Z,,0,,18.5,,18,
2018-02-13T13:02:49.417Z,,0,,18.5,,,
2018-02-13T13:02:59.422Z,,0,,18.5,,,
2018-02-13T13:03:09.415Z,,0,,18.5,,,
2018-02-13T13:03:19.451Z,,0,,18.5,,,
2018-02-13T13:03:29.417Z,,0,,18.5,,,
2018-02-13T13:03:39.414Z,,0,,18.5,,,
2018-02-13T13:03:49.431Z,,0,,18.5,,,
2018-02-13T13:03:59.414Z,,0,,18.5,,,
2018-02-13T13:04:09.417Z,,0,,18.5,,,
2018-02-13T13:04:19.417Z,,0,,18.5,,,
2018-02-13T13:04:29.417Z,,0,,18.5,,,
2018-02-13T13:04:39.416Z,,0,,18.5,,,
2018-02-13T13:04:49.414Z,,0,,18.5,,,
2018-02-13T13:04:59.503Z,,0,,18.5,,,
2018-02-13T13:05:09.415Z,,0,,18.5,,,
2018-02-13T13:05:19.417Z,,0,,18.5,,,
2018-02-13T13:05:29.414Z,,0,,18.5,,18,
2018-02-13T13:05:39.417Z,,0,,18.5,,18,
2018-02-13T13:05:49.429Z,,0,,18.5,,17.8,
2018-02-13T13:05:59.415Z,,0,,18.5,,,
2018-02-13T13:06:14.504Z,,0,,18.5,,,
2018-02-13T13:06:19.415Z,,0,,18.5,,,
2018-02-13T13:06:29.415Z,,0,,18.5,,,
2018-02-13T13:06:39.414Z,,0,,18.5,,,
2018-02-13T13:06:49.472Z,,0,,18.5,,,
2018-02-13T13:06:59.414Z,,0,,18.5,,,
2018-02-13T13:07:09.418Z,,0,,18.5,,,
2018-02-13T13:07:19.418Z,,0,,18.5,,,
2018-02-13T13:07:29.415Z,,0,,18.5,,,
2018-02-13T13:07:39.418Z,,0,,18.5,,,
2018-02-13T13:07:49.414Z,,0,,18.5,,,
2018-02-13T13:07:59.449Z,,0,,18.5,,,
2018-02-13T13:08:09.428Z,,0,,18.5,,,
2018-02-13T13:08:19.418Z,,0,,18.5,,,
2018-02-13T13:08:29.415Z,,0,,18.5,,,
2018-02-13T13:08:39.426Z,,0,,18.5,,,
2018-02-13T13:08:49.420Z,,0,,18.5,,,
2018-02-13T13:08:59.415Z,,0,,18.5,,,
2018-02-13T13:09:09.415Z,,0,,18.5,,,
2018-02-13T13:09:19.417Z,,0,,18.5,,,
2018-02-13T13:09:29.416Z,,0,,18.5,,,
2018-02-13T13:09:39.415Z,,0,,18.5,,,
2018-02-13T13:09:49.415Z,,0,,18.5,,,
2018-02-13T13:09:59.435Z,,0,,18.5,,,
2018-02-13T13:10:09.415Z,,0,,18.5,,,
2018-02-13T13:10:19.418Z,,0,,18.5,,,
2018-02-13T13:10:29.423Z,,0,,18.5,,,
2018-02-13T13:10:39.431Z,,0,,18.5,,,
2018-02-13T13:10:49.414Z,,0,,18.5,,,
2018-02-13T13:10:59.415Z,,0,,18.5,,,
2018-02-13T13:11:09.423Z,,0,,18.5,,,
2018-02-13T13:11:19.429Z,,0,,18.5,,,
2018-02-13T13:11:29.419Z,,0,,18.5,,,
2018-02-13T13:11:39.424Z,,0,,18.5,,,
2018-02-13T13:11:49.416Z,,0,,18.5,,,
2018-02-13T13:11:59.473Z,,0,,18.5,,,
2018-02-13T13:12:09.419Z,,0,,18.5,,,
2018-02-13T13:12:19.416Z,,0,,18.5,,,
2018-02-13T13:12:29.415Z,,0,,18.5,,17.7,
2018-02-13T13:12:39.418Z,,0,,18.5,,17.6,
2018-02-13T13:12:49.417Z,,0,,18.5,,,
2018-02-13T13:12:59.416Z,,0,,18.5,,,
2018-02-13T13:13:09.415Z,,0,,18.5,,,
2018-02-13T13:13:19.418Z,,0,,18.5,,,
2018-02-13T13:13:29.416Z,,0,,18.5,,,
2018-02-13T13:13:39.416Z,,0,,18.5,,,
2018-02-13T13:13:49.421Z,,0,,18.5,,,
2018-02-13T13:13:59.498Z,,0,,18.5,,,
2018-02-13T13:14:09.510Z,,0,,18.5,,,
2018-02-13T13:14:19.416Z,,0,,18.5,,,
2018-02-13T13:14:29.415Z,,0,,18.5,,,
2018-02-13T13:14:39.415Z,,0,,18.5,,,
2018-02-13T13:14:49.419Z,,0,,18.5,,,
2018-02-13T13:14:59.434Z,,0,,18.5,,,
2018-02-13T13:15:09.415Z,,0,,18.5,,,
2018-02-13T13:15:19.434Z,,0,,18.5,,,
2018-02-13T13:15:29.416Z,,0,,18.5,,,
2018-02-13T13:15:39.416Z,,0,,18.5,,,
2018-02-13T13:15:49.441Z,,0,,18.5,,,
2018-02-13T13:15:59.419Z,,0,,18.5,,,
2018-02-13T13:16:09.415Z,,0,,18.5,,,
2018-02-13T13:16:19.446Z,,0,,18.5,,,
2018-02-13T13:16:29.456Z,,0,,18.5,,,
2018-02-13T13:16:39.417Z,,0,,18.5,,,
2018-02-13T13:16:49.416Z,,0,,18.5,,,
2018-02-13T13:16:59.418Z,,0,,18.5,,17.4,
2018-02-13T13:17:09.416Z,,0,,18.5,,17.6,
2018-02-13T13:17:19.421Z,,0,,18.5,,,
2018-02-13T13:17:29.447Z,,0,,18.5,,,
2018-02-13T13:17:39.419Z,,0,,18.5,,,
2018-02-13T13:17:49.418Z,,0,,18.5,,,
2018-02-13T13:17:59.416Z,,0,,18.5,,,
2018-02-13T13:18:09.420Z,,0,,18.5,,17.4,
2018-02-13T13:18:19.416Z,,0,,18.5,,,
2018-02-13T13:18:29.416Z,,0,,18.5,,17.6,
2018-02-13T13:18:39.449Z,,0,,18.5,,17.4,
2018-02-13T13:18:49.423Z,,0,,18.5,,,
2018-02-13T13:18:59.416Z,,0,,18.5,,,
2018-02-13T13:19:09.416Z,,0,,18.5,,,
2018-02-13T13:19:19.416Z,,0,,18.5,,,
2018-02-13T13:19:29.473Z,,0,,18.5,,,
2018-02-13T13:19:39.459Z,,0,,18.5,,,
2018-02-13T13:19:49.476Z,,0,,18.5,,,
2018-02-13T13:19:59.430Z,,0,,18.5,,,
2018-02-13T13:20:09.416Z,,0,,18.5,,,
2018-02-13T13:20:19.416Z,,0,,18.5,,,
2018-02-13T13:20:29.430Z,,0,,18.5,,,
2018-02-13T13:20:39.421Z,,0,,18.5,,,
2018-02-13T13:20:49.418Z,,0,,18.5,,,
2018-02-13T13:20:59.419Z,,0,,18.5,,,
2018-02-13T13:21:09.419Z,,0,,18.5,,,
2018-02-13T13:21:19.454Z,,0,,18.5,,,
2018-02-13T13:21:29.417Z,,0,,18.5,,,
2018-02-13T13:21:39.416Z,,0,,18.5,,,
2018-02-13T13:21:49.415Z,,0,,18.5,,,
2018-02-13T13:21:59.418Z,,0,,18.5,,,
2018-02-13T13:22:09.416Z,,0,,18.5,,,
2018-02-13T13:22:19.422Z,,0,,18.5,,,
2018-02-13T13:22:29.417Z,,0,,18.5,,,
2018-02-13T13:22:39.417Z,,0,,18.5,,17.3,
2018-02-13T13:22:49.420Z,,0,,18.5,,,
2018-02-13T13:22:59.419Z,,0,,18.5,,,
2018-02-13T13:23:09.416Z,,0,,18.5,,,
2018-02-13T13:23:19.428Z,,0,,18.5,,,
2018-02-13T13:23:29.419Z,,0,,18.5,,,
2018-02-13T13:23:39.424Z,,0,,18.5,,,
2018-02-13T13:23:49.415Z,,0,,18.5,,,
2018-02-13T13:23:59.431Z,,0,,18.5,,,
2018-02-13T13:24:09.416Z,,0,,18.5,,,
2018-02-13T13:24:19.416Z,,0,,18.5,,,
2018-02-13T13:24:29.420Z,,0,,18.5,,,
2018-02-13T13:24:39.416Z,,0,,18.5,,,
2018-02-13T13:24:49.416Z,,0,,18.5,,,
2018-02-13T13:24:59.416Z,,0,,18.5,,,
2018-02-13T13:25:09.448Z,,0,,18.5,,17.2,
2018-02-13T13:25:19.417Z,,0,,18.5,,,
2018-02-13T13:25:29.447Z,,0,,18.5,,,
2018-02-13T13:25:39.417Z,,0,,18.5,,,
2018-02-13T13:25:49.416Z,,0,,18.5,,,
2018-02-13T13:25:59.416Z,,0,,18.5,,,
2018-02-13T13:26:09.419Z,,0,,18.5,,,
2018-02-13T13:26:19.418Z,,0,,18.5,,,
2018-02-13T13:26:29.418Z,,0,,18.5,,,
2018-02-13T13:26:39.420Z,,0,,18.5,,,
2018-02-13T13:26:49.485Z,,0,,18.4,,,
2018-02-13T13:26:59.416Z,,0,,18.5,,,
2018-02-13T13:27:09.444Z,,0,,18.5,,,
2018-02-13T13:27:19.421Z,,0,,18.5,,,
2018-02-13T13:27:29.417Z,,0,,18.5,,,
2018-02-13T13:27:39.490Z,,0,,18.5,,,
2018-02-13T13:27:49.489Z,,0,,18.5,,,
2018-02-13T13:27:59.416Z,,0,,18.5,,,
2018-02-13T13:28:09.416Z,,0,,18.5,,,
2018-02-13T13:28:19.419Z,,0,,18.5,,,
2018-02-13T13:28:29.418Z,,0,,18.5,,,
2018-02-13T13:28:39.446Z,,0,,18.4,,,
2018-02-13T13:28:49.464Z,,0,,18.5,,,
2018-02-13T13:28:59.418Z,,0,,18.5,,,
2018-02-13T13:29:09.426Z,,0,,18.5,,,
2018-02-13T13:29:19.416Z,,0,,18.5,,,
2018-02-13T13:29:29.423Z,,0,,18.4,,,
2018-02-13T13:29:39.508Z,,0,,18.5,,,
2018-02-13T13:29:49.433Z,,0,,18.5,,,
2018-02-13T13:29:59.419Z,,0,,18.4,,,
2018-02-13T13:30:09.417Z,,0,,18.4,,,
2018-02-13T13:30:19.417Z,,0,,18.4,,,
2018-02-13T13:30:29.417Z,,0,,18.4,,,
2018-02-13T13:30:39.417Z,,0,,18.4,,,
2018-02-13T13:30:49.494Z,,0,,18.4,,,
2018-02-13T13:30:59.436Z,,0,,18.4,,,
2018-02-13T13:31:09.418Z,,0,,18.4,,,
2018-02-13T13:31:19.417Z,,0,,18.4,,,
2018-02-13T13:31:29.416Z,,0,,18.4,,,
2018-02-13T13:31:39.564Z,,0,,18.4,,,
2018-02-13T13:31:49.423Z,,0,,18.4,,,
2018-02-13T13:31:59.416Z,,0,,18.4,,,
2018-02-13T13:32:09.523Z,,0,,18.4,,17,
2018-02-13T13:32:19.636Z,,0,,18.4,,17.2,
2018-02-13T13:32:29.419Z,,0,,18.4,,17,
2018-02-13T13:32:39.417Z,,0,,18.4,,,
2018-02-13T13:32:49.427Z,,0,,18.4,,17,
2018-02-13T13:32:59.644Z,,0,,18.4,,,
2018-02-13T13:33:09.521Z,,0,,18.4,,,
2018-02-13T13:33:19.419Z,,0,,18.4,,,
2018-02-13T13:33:29.540Z,,0,,18.4,,,
2018-02-13T13:33:39.426Z,,0,,18.4,,,
2018-02-13T13:33:49.424Z,,0,,18.4,,,
2018-02-13T13:33:59.417Z,,0,,18.4,,,
2018-02-13T13:34:09.442Z,,0,,18.4,,,
2018-02-13T13:34:19.417Z,,0,,18.4,,,
2018-02-13T13:34:29.419Z,,0,,18.4,,,
2018-02-13T13:34:39.431Z,,0,,18.4,,16.9,
2018-02-13T13:34:49.471Z,,0,,18.4,,16.9,
2018-02-13T13:34:59.417Z,,0,,18.4,,17,
2018-02-13T13:35:09.417Z,,0,,18.4,,17,
2018-02-13T13:35:19.477Z,,0,,18.4,,16.9,
2018-02-13T13:35:29.418Z,,0,,18.4,,16.9,
2018-02-13T13:35:39.420Z,1,0,0,18.4,0,16.9,20
2018-02-13T13:35:49.454Z,,0,,18.4,,,
2018-02-13T13:35:59.434Z,,0,,18.4,,,
2018-02-13T13:36:09.418Z,,0,,18.4,,,
2018-02-13T13:36:19.417Z,,0,,18.4,,,
2018-02-13T13:36:29.421Z,,0,,18.4,,,
2018-02-13T13:36:39.417Z,,0,,18.4,,,
2018-02-13T13:36:49.419Z,,0,,18.4,,,
2018-02-13T13:36:59.418Z,,0,,18.4,,,
2018-02-13T13:37:09.424Z,,0,,18.4,,,
2018-02-13T13:37:19.427Z,1,0,,18.4,0,,
2018-02-13T13:37:29.430Z,,0,36,18.4,,22.2,
2018-02-13T13:37:39.422Z,,0,30,18.4,,23.1,
2018-02-13T13:37:49.418Z,1,0,0,18.4,0,22.5,
2018-02-13T13:37:59.420Z,,0,,18.4,,19.9,
2018-02-13T13:38:09.420Z,,0,,18.4,,18.8,
2018-02-13T13:38:19.441Z,,0,,18.4,,17.7,
2018-02-13T13:38:29.419Z,,0,,18.4,,17.6,
2018-02-13T13:38:39.475Z,,0,,18.4,,17.7,
2018-02-13T13:38:49.423Z,,0,,18.4,,18,
2018-02-13T13:38:59.433Z,,0,,18.4,,,
2018-02-13T13:39:09.421Z,,0,,18.4,,,
2018-02-13T13:39:19.420Z,,0,,18.4,,,
2018-02-13T13:39:29.471Z,,0,,18.4,,,
2018-02-13T13:39:39.418Z,,0,,18.4,,,
2018-02-13T13:39:49.417Z,,0,,18.4,,18.1,
2018-02-13T13:39:59.417Z,,0,,18.4,,18.4,
2018-02-13T13:40:09.419Z,,0,,18.4,,,
2018-02-13T13:40:19.418Z,,0,,18.4,,,
2018-02-13T13:40:29.419Z,,0,,18.4,,18.2,
2018-02-13T13:40:39.420Z,,0,,18.4,,18.1,
2018-02-13T13:40:49.419Z,,0,,18.4,,,
2018-02-13T13:40:59.432Z,,0,,18.4,,18,
2018-02-13T13:41:09.427Z,,0,,18.4,,,
2018-02-13T13:41:19.429Z,,0,,18.4,,,
2018-02-13T13:41:29.418Z,,0,,18.4,,,
2018-02-13T13:41:39.432Z,,0,,18.4,,,
2018-02-13T13:41:49.431Z,,0,,18.4,,,
2018-02-13T13:41:59.421Z,,0,,18.4,,,
2018-02-13T13:42:09.418Z,,0,,18.4,,,
2018-02-13T13:42:19.419Z,,0,,18.4,,,
2018-02-13T13:42:29.418Z,,0,,18.4,,,
2018-02-13T13:42:39.449Z,,0,,18.4,,,
2018-02-13T13:42:49.423Z,,0,,18.4,,,
2018-02-13T13:42:59.426Z,,0,,18.4,,,
2018-02-13T13:43:09.424Z,,0,,18.4,,,
2018-02-13T13:43:19.422Z,,0,,18.4,,,
2018-02-13T13:43:29.419Z,,0,,18.4,,,
2018-02-13T13:43:39.423Z,,0,,18.4,,,
2018-02-13T13:43:49.459Z,,0,,18.4,,,
2018-02-13T13:43:59.420Z,,0,,18.4,,,
2018-02-13T13:44:09.418Z,,0,,18.4,,,
2018-02-13T13:44:19.491Z,,0,,18.4,,,
2018-02-13T13:44:29.431Z,,0,,18.4,,,
2018-02-13T13:44:39.463Z,,0,,18.4,,,
2018-02-13T13:44:49.418Z,,0,,18.4,,,
2018-02-13T13:44:59.481Z,,0,,18.4,,,
2018-02-13T13:45:09.418Z,,0,,18.4,,,
2018-02-13T13:45:19.492Z,,0,,18.4,,,
2018-02-13T13:45:29.419Z,,0,,18.4,,,
2018-02-13T13:45:39.419Z,,0,,18.4,,,
2018-02-13T13:45:49.419Z,,0,,18.4,,,
2018-02-13T13:45:59.419Z,,0,,18.4,,,
2018-02-13T13:46:09.418Z,,0,,18.4,,,
2018-02-13T13:46:19.418Z,,0,,18.4,,,
2018-02-13T13:46:29.423Z,,0,,18.4,,,
2018-02-13T13:46:39.419Z,,0,,18.4,,,
2018-02-13T13:46:49.418Z,,0,,18.4,,,
2018-02-13T13:46:59.419Z,,0,,18.4,,,
2018-02-13T13:47:09.422Z,,0,,18.4,,,
2018-02-13T13:47:19.418Z,,0,,18.4,,18,
2018-02-13T13:47:29.507Z,,0,,18.4,,,
2018-02-13T13:47:39.440Z,,0,,18.4,,18,
2018-02-13T13:47:49.423Z,,0,,18.4,,,
2018-02-13T13:47:59.451Z,,0,,18.4,,17.8,
2018-02-13T13:48:09.421Z,,0,,18.4,,,
2018-02-13T13:48:19.418Z,,0,,18.4,,,
2018-02-13T13:48:29.418Z,,0,,18.4,,17.7,
2018-02-13T13:48:39.418Z,,0,,18.4,,17.6,
2018-02-13T13:48:49.418Z,,0,,18.4,,,
2018-02-13T13:48:59.424Z,,0,,18.4,,,
2018-02-13T13:49:09.422Z,,0,,18.4,,17.7,
2018-02-13T13:49:19.511Z,,0,,18.4,,17.6,
2018-02-13T13:49:29.514Z,,0,,18.4,,,
2018-02-13T13:49:39.471Z,,0,,18.4,,,
2018-02-13T13:49:49.483Z,,0,,18.4,,,
2018-02-13T13:49:59.419Z,,0,,18.4,,,
2018-02-13T13:50:09.419Z,,0,,18.4,,,
2018-02-13T13:50:19.558Z,,0,,18.4,,,
2018-02-13T13:50:29.423Z,,0,,18.4,,,
2018-02-13T13:50:39.423Z,,0,,18.4,,,
2018-02-13T13:50:49.419Z,,0,,18.4,,,
2018-02-13T13:50:59.419Z,,0,,18.4,,,
2018-02-13T13:51:09.419Z,,0,,18.4,,,
2018-02-13T13:51:19.419Z,,0,,18.4,,,
2018-02-13T13:51:29.421Z,,0,,18.4,,,
2018-02-13T13:51:39.419Z,,0,,18.4,,,
2018-02-13T13:51:49.419Z,,0,,18.4,,,
2018-02-13T13:51:59.427Z,,0,,18.4,,17.4,
2018-02-13T13:52:09.419Z,,0,,18.4,,17.6,
2018-02-13T13:52:19.494Z,,0,,18.4,,17.4,
2018-02-13T13:52:29.420Z,,0,,18.4,,,
2018-02-13T13:52:39.419Z,,0,,18.4,,17.6,
2018-02-13T13:52:49.419Z,,0,,18.4,,,
2018-02-13T13:52:59.425Z,,0,,18.4,,17.4,
2018-02-13T13:53:09.444Z,,0,,18.4,,,
2018-02-13T13:53:19.420Z,,0,,18.4,,,
2018-02-13T13:53:29.433Z,,0,,18.4,,,
2018-02-13T13:53:39.487Z,,0,,18.4,,,
2018-02-13T13:53:49.419Z,0,0,,18.4,0,,5
2018-02-13T13:53:59.420Z,,0,,18.4,,,
2018-02-13T13:54:09.421Z,,0,,18.4,,,
2018-02-13T13:54:19.434Z,,0,,18.4,,,
2018-02-13T13:54:29.436Z,,0,,18.4,,,
2018-02-13T13:54:39.420Z,,0,,18.4,,,
2018-02-13T13:54:49.420Z,,0,,18.4,,,
2018-02-13T13:54:59.419Z,,0,,18.4,,,
2018-02-13T13:55:09.422Z,,0,,18.4,,,
2018-02-13T13:55:19.447Z,,0,,18.4,,,
2018-02-13T13:55:29.420Z,,0,,18.4,,,
2018-02-13T13:55:39.444Z,,0,,18.4,,,
2018-02-13T13:55:49.428Z,,0,,18.4,,,
2018-02-13T13:55:59.433Z,,0,,18.4,,,
2018-02-13T13:56:09.419Z,,0,,18.4,,,
2018-02-13T13:56:19.438Z,,0,,18.4,,,
2018-02-13T13:56:29.487Z,,0,,18.4,,,
2018-02-13T13:56:39.544Z,,0,,18.2,,,
2018-02-13T13:56:49.588Z,1,0,,18.2,0,,20
2018-02-13T13:56:59.486Z,1,0,42,18.4,0,20.2,
2018-02-13T13:57:09.537Z,1,0,0,18.2,0,25.3,
2018-02-13T13:57:19.420Z,,0,,18.2,,20.7,
2018-02-13T13:57:29.426Z,,0,,18.4,,18.9,
2018-02-13T13:57:39.420Z,,0,,18.2,,18.4,
2018-02-13T13:57:49.420Z,,0,,18.4,,17.8,
2018-02-13T13:57:59.423Z,,0,,18.4,,17.6,
2018-02-13T13:58:09.420Z,,0,,18.2,,17.7,
2018-02-13T13:58:19.420Z,,0,,18.4,,17.8,
2018-02-13T13:58:29.420Z,,0,,18.2,,18,
2018-02-13T13:58:39.481Z,,0,,18.4,,17.8,
2018-02-13T13:58:49.420Z,,0,,18.2,,,
2018-02-13T13:58:59.419Z,,0,,18.2,,,
2018-02-13T13:59:09.420Z,,0,,18.4,,18,
2018-02-13T13:59:19.421Z,,0,,18.4,,,
2018-02-13T13:59:29.521Z,,0,,18.2,,18.1,
2018-02-13T13:59:39.422Z,,0,,18.4,,,
2018-02-13T13:59:49.454Z,,0,,18.4,,,
2018-02-13T13:59:59.420Z,,0,,18.4,,,
2018-02-13T14:00:09.420Z,,0,,18.4,,18,
2018-02-13T14:00:19.422Z,,0,,18.4,,17.8,
2018-02-13T14:00:29.420Z,,0,,18.4,,,
2018-02-13T14:00:39.422Z,,0,,18.4,,,
2018-02-13T14:00:49.426Z,,0,,18.2,,,
2018-02-13T14:00:59.430Z,,0,,18.4,,,
2018-02-13T14:01:09.420Z,,0,,18.2,,,
2018-02-13T14:01:19.443Z,,0,,18.4,,,
2018-02-13T14:01:29.430Z,,0,,18.4,,,
2018-02-13T14:01:39.420Z,,0,,18.4,,,
2018-02-13T14:01:49.420Z,,0,,18.2,,,
2018-02-13T14:01:59.419Z,,0,,18.2,,,
2018-02-13T14:02:09.420Z,,0,,18.4,,,
2018-02-13T14:02:19.420Z,,0,,18.4,,,
2018-02-13T14:02:29.424Z,,0,,18.4,,,
2018-02-13T14:02:39.420Z,,0,,18.4,,,
2018-02-13T14:02:49.430Z,,0,,18.4,,,
2018-02-13T14:02:59.419Z,,0,,18.4,,,
2018-02-13T14:03:09.433Z,,0,,18.2,,,
2018-02-13T14:03:19.420Z,,0,,18.4,,,
2018-02-13T14:03:29.420Z,,0,,18.2,,,
2018-02-13T14:03:39.426Z,,0,,18.2,,,
2018-02-13T14:03:49.423Z,,0,,18.4,,,
2018-02-13T14:03:59.434Z,,0,,18.4,,,
2018-02-13T14:04:09.420Z,,0,,18.4,,,
2018-02-13T14:04:19.422Z,,0,,18.2,,,
2018-02-13T14:04:29.442Z,,0,,18.4,,,
2018-02-13T14:04:39.429Z,,0,,18.2,,,
2018-02-13T14:04:49.437Z,,0,,18.4,,,
2018-02-13T14:04:59.422Z,,0,,18.4,,,
2018-02-13T14:05:09.420Z,,0,,18.4,,,
2018-02-13T14:05:19.420Z,,0,,18.2,,,
2018-02-13T14:05:29.420Z,,0,,18.2,,,
2018-02-13T14:05:39.422Z,,0,,18.2,,17.7,
2018-02-13T14:05:49.420Z,,0,,18.2,,17.8,
2018-02-13T14:05:59.424Z,,0,,18.2,,17.7,
2018-02-13T14:06:09.427Z,,0,,18.4,,17.8,
2018-02-13T14:06:19.446Z,,0,,18.2,,,
2018-02-13T14:06:29.493Z,,0,,18.2,,,
2018-02-13T14:06:39.447Z,,0,,18.2,,17.7,
2018-02-13T14:06:49.421Z,,0,,18.2,,17.8,
2018-02-13T14:06:59.420Z,,0,,18.2,,17.7,
2018-02-13T14:07:09.426Z,,0,,18.2,,17.7,
2018-02-13T14:07:19.426Z,,0,,18.2,,17.8,
2018-02-13T14:07:29.427Z,,0,,18.2,,17.7,
2018-02-13T14:07:39.420Z,,0,,18.2,,,
2018-02-13T14:07:49.438Z,,0,,18.4,,,
2018-02-13T14:07:59.422Z,,0,,18.2,,17.4,
2018-02-13T14:08:09.421Z,,0,,18.2,,,
2018-02-13T14:08:19.420Z,,0,,18.2,,,
2018-02-13T14:08:29.420Z,,0,,18.2,,17.6,
2018-02-13T14:08:39.440Z,,0,,18.2,,,
2018-02-13T14:08:49.439Z,,0,,18.2,,17.4,
2018-02-13T14:08:59.421Z,,0,,18.2,,,
2018-02-13T14:09:09.421Z,,0,,18.2,,,
2018-02-13T14:09:24.510Z,,0,,18.2,,,
2018-02-13T14:09:29.421Z,,0,,18.2,,,
2018-02-13T14:09:39.421Z,,0,,18.2,,,
2018-02-13T14:09:49.424Z,,0,,18.2,,,
2018-02-13T14:09:59.423Z,,0,,18.2,,,
2018-02-13T14:10:09.421Z,,0,,18.2,,,
2018-02-13T14:10:19.421Z,,0,,18.2,,,
2018-02-13T14:10:29.421Z,,0,,18.2,,,
2018-02-13T14:10:39.421Z,,0,,18.2,,,
2018-02-13T14:10:49.425Z,,0,,18.2,,,
2018-02-13T14:10:59.422Z,,0,,18.2,,,
2018-02-13T14:11:09.421Z,,0,,18.2,,,
2018-02-13T14:11:19.421Z,,0,,18.2,,,
2018-02-13T14:11:29.421Z,,0,,18.2,,17.3,
2018-02-13T14:11:39.425Z,,0,,18.2,,17.4,
2018-02-13T14:11:49.421Z,,0,,18.2,,,
2018-02-13T14:11:59.421Z,,0,,18.2,,17.3,
2018-02-13T14:12:09.459Z,,0,,18.2,,,
2018-02-13T14:12:19.431Z,,0,,18.2,,17.4,
2018-02-13T14:12:29.421Z,,0,,18.2,,17.3,
2018-02-13T14:12:39.423Z,,0,,18.2,,17.4,
2018-02-13T14:12:49.423Z,,0,,18.2,,17.3,
2018-02-13T14:12:59.421Z,,0,,18.2,,,
2018-02-13T14:13:09.481Z,,0,,18.2,,17.4,
2018-02-13T14:13:19.525Z,,0,,18.2,,17.3,
2018-02-13T14:13:29.454Z,,0,,18.2,,,
2018-02-13T14:13:39.421Z,,0,,18.2,,,
2018-02-13T14:13:49.421Z,,0,,18.2,,,
2018-02-13T14:13:59.421Z,,0,,18.2,,,
2018-02-13T14:14:09.424Z,,0,,18.2,,,
2018-02-13T14:14:19.421Z,,0,,18.2,,,
2018-02-13T14:14:29.453Z,,0,,18.2,,,
2018-02-13T14:14:39.428Z,,0,,18.2,,,
2018-02-13T14:14:49.526Z,,0,,18.2,,,
2018-02-13T14:14:59.421Z,,0,,18.2,,,
2018-02-13T14:15:09.422Z,,0,,18.2,,,
2018-02-13T14:15:19.424Z,,0,,18.2,,,
2018-02-13T14:15:29.422Z,,0,,18.2,,,
2018-02-13T14:15:39.507Z,,0,,18.2,,,
2018-02-13T14:15:49.421Z,,0,,18.2,,,
2018-02-13T14:15:59.421Z,,0,,18.2,,,
2018-02-13T14:16:14.615Z,,0,,18.2,,,
2018-02-13T14:16:19.596Z,,0,,18.2,,,
2018-02-13T14:16:29.422Z,,0,,18.2,,,
2018-02-13T14:16:39.421Z,,0,,18.2,,,
2018-02-13T14:16:49.427Z,,0,,18.2,,,
2018-02-13T14:16:59.430Z,,0,,18.2,,,
2018-02-13T14:17:09.422Z,,0,,18.2,,,
2018-02-13T14:17:19.421Z,,0,,18.2,,,
2018-02-13T14:17:29.421Z,,0,,18.2,,,
2018-02-13T14:17:39.421Z,,0,,18.2,,,
2018-02-13T14:17:49.427Z,,0,,18.2,,,
2018-02-13T14:17:59.426Z,,0,,18.2,,17.2,
2018-02-13T14:18:09.427Z,,0,,18.2,,17,
2018-02-13T14:18:19.422Z,,0,,18.2,,,
2018-02-13T14:18:29.424Z,,0,,18.2,,17.2,
2018-02-13T14:18:39.438Z,,0,,18.2,,,
2018-02-13T14:18:49.464Z,,0,,18.2,,,
2018-02-13T14:18:59.424Z,,0,,18.2,,17,
2018-02-13T14:19:09.590Z,,0,,18.2,,,
2018-02-13T14:19:19.421Z,,0,,18.2,,,
2018-02-13T14:19:29.421Z,,0,,18.2,,17.2,
2018-02-13T14:19:39.588Z,,0,,18.2,,17,
2018-02-13T14:19:49.424Z,,0,,18.2,,,
2018-02-13T14:19:59.421Z,,0,,18.2,,,
2018-02-13T14:20:09.426Z,,0,,18.2,,,
2018-02-13T14:20:19.421Z,,0,,18.2,,,
2018-02-13T14:20:29.424Z,,0,,18.2,,,
2018-02-13T14:20:39.422Z,,0,,18.2,,,
2018-02-13T14:20:49.422Z,,0,,18.2,,,
