Time,PrimT,ActPow,ChActive,HwTOutlet,HwActive,HwTSet,PrimTSet
2018-01-08T01:20:54.487Z,50.2,,,41.6,,0,
2018-01-08T01:21:04.481Z,51,30,,41.5,,0,
2018-01-08T01:21:14.481Z,51.3,29,,41.4,,0,
2018-01-08T01:21:24.480Z,52,33,,41.3,,0,
2018-01-08T01:21:34.481Z,53,36,,41.2,,0,
2018-01-08T01:21:44.481Z,54,40,,41.1,,0,
2018-01-08T01:21:54.676Z,55,42,,40.9,,0,
2018-01-08T01:22:04.481Z,56,45,,40.7,,0,
2018-01-08T01:22:14.481Z,56.1,,,40.7,,0,
2018-01-08T01:22:24.481Z,57,48,,40.6,,0,
2018-01-08T01:22:34.481Z,57.1,,,40.5,,0,
2018-01-08T01:22:44.480Z,57.6,50,,40.4,,0,
2018-01-08T01:22:54.481Z,58,51,,40.3,,0,
2018-01-08T01:23:04.480Z,58.3,52,,40.2,,0,
2018-01-08T01:23:14.481Z,58.5,53,,40.1,,0,
2018-01-08T01:23:24.484Z,59,54,,40,,0,
2018-01-08T01:23:34.481Z,,55,,39.9,,0,
2018-01-08T01:23:44.624Z,59.1,56,,39.8,,0,
2018-01-08T01:23:54.481Z,59.6,57,,39.8,,0,
2018-01-08T01:24:04.481Z,60,,,39.7,,0,
2018-01-08T01:24:14.481Z,60.5,58,,39.6,,0,
2018-01-08T01:24:24.481Z,61.1,57,,39.5,,0,
2018-01-08T01:24:34.481Z,61.3,58,,39.4,,0,
2018-01-08T01:24:44.481Z,62,,,39.4,,0,
2018-01-08T01:24:54.481Z,62.1,,,39.3,,0,
2018-01-08T01:25:04.483Z,62.4,56,,39.2,,0,
2018-01-08T01:25:14.481Z,,52,,39.2,,0,
2018-01-08T01:25:24.481Z,62.1,50,,39.1,,0,
2018-01-08T01:25:34.482Z,62,49,,38.9,,0,
2018-01-08T01:25:44.481Z,62.1,,,38.9,,0,
2018-01-08T01:25:54.481Z,62.2,48,,38.8,,0,
2018-01-08T01:26:04.482Z,62.4,45,,38.8,,0,
2018-01-08T01:26:14.481Z,62.1,42,,38.7,,0,
2018-01-08T01:26:24.482Z,62,41,,38.6,,0,
2018-01-08T01:26:34.481Z,62.1,42,,38.6,,0,
2018-01-08T01:26:44.481Z,62.2,41,,38.5,,0,
2018-01-08T01:26:54.481Z,,39,,38.5,,0,
2018-01-08T01:27:04.482Z,,38,,38.4,,0,
2018-01-08T01:27:14.481Z,,36,,38.4,,0,
2018-01-08T01:27:24.481Z,62.1,35,,38.3,,0,
2018-01-08T01:27:34.481Z,,34,,38.2,,0,
2018-01-08T01:27:44.482Z,,33,,38.2,,0,
2018-01-08T01:27:54.481Z,62,,,38.2,,0,
2018-01-08T01:28:04.482Z,62.1,,,38.1,,0,
2018-01-08T01:28:14.483Z,,31,,38.1,,0,
2018-01-08T01:28:24.483Z,,,,38,,0,
2018-01-08T01:28:34.481Z,62,30,,38,,0,
2018-01-08T01:28:44.481Z,,,,37.9,,0,
2018-01-08T01:28:54.487Z,,,,37.9,,0,
2018-01-08T01:29:04.482Z,62.1,,,37.9,,0,
2018-01-08T01:29:14.481Z,,,,37.8,,0,
2018-01-08T01:29:24.483Z,62.2,29,,37.8,,0,
2018-01-08T01:29:34.482Z,,,,37.7,,0,
2018-01-08T01:29:44.482Z,62.4,,,37.7,,0,
2018-01-08T01:29:54.482Z,,,,37.7,,0,
2018-01-08T01:30:04.482Z,62.5,30,,37.6,,0,
2018-01-08T01:30:14.482Z,,29,,37.6,,0,
2018-01-08T01:30:24.482Z,62.6,30,,37.6,,0,
2018-01-08T01:30:34.482Z,,29,,37.6,,0,
2018-01-08T01:30:44.482Z,62.7,,,37.5,,0,
2018-01-08T01:30:54.483Z,,30,,37.5,,0,
2018-01-08T01:31:04.483Z,62.8,,,37.5,,0,
2018-01-08T01:31:14.483Z,,,,37.4,,0,
2018-01-08T01:31:24.482Z,,,,37.4,,0,
2018-01-08T01:31:34.482Z,62.9,,,37.4,,0,
2018-01-08T01:31:44.483Z,63.1,29,,37.3,,0,
2018-01-08T01:31:54.482Z,,,,37.3,,0,
2018-01-08T01:32:04.660Z,,30,,37.3,,0,
2018-01-08T01:32:14.482Z,63.2,,,37.3,,0,
2018-01-08T01:32:24.482Z,,,,37.3,,0,
2018-01-08T01:32:34.482Z,63.3,29,,37.2,,0,
2018-01-08T01:32:44.483Z,,30,,37.2,,0,
2018-01-08T01:32:54.482Z,63.4,29,,37.2,,0,
2018-01-08T01:33:04.484Z,63.5,,,37.2,,0,
2018-01-08T01:33:14.482Z,,,,37.1,,0,
2018-01-08T01:33:24.483Z,,30,,37.1,,0,
2018-01-08T01:33:34.485Z,63.6,,,37.1,,0,
2018-01-08T01:33:44.482Z,,,,37.1,,0,
2018-01-08T01:33:54.483Z,63.8,,,37.1,,0,
2018-01-08T01:34:04.483Z,63.9,29,,37.1,,0,
2018-01-08T01:34:14.483Z,,,,36.9,,0,
2018-01-08T01:34:24.482Z,64,30,,36.9,,0,
2018-01-08T01:34:34.482Z,,29,,36.9,,0,
2018-01-08T01:34:44.482Z,64.1,30,,36.9,,0,
2018-01-08T01:34:54.483Z,,29,,36.9,,0,
2018-01-08T01:35:04.483Z,,,,36.9,,0,
2018-01-08T01:35:14.484Z,64.2,,,36.8,,0,
2018-01-08T01:35:24.483Z,64.1,30,,36.8,,0,
2018-01-08T01:35:34.484Z,64.2,29,,36.8,,0,
2018-01-08T01:35:44.483Z,64.4,,,36.8,,0,
2018-01-08T01:35:54.484Z,,30,,36.8,,0,
2018-01-08T01:36:04.485Z,,29,,36.8,,0,
2018-01-08T01:36:14.483Z,64.6,30,,36.7,,0,
2018-01-08T01:36:24.483Z,,,,36.7,,0,
2018-01-08T01:36:34.649Z,,,,36.7,,0,
2018-01-08T01:36:44.483Z,64.7,,,36.7,,0,
2018-01-08T01:36:54.484Z,64.8,29,,36.7,,0,
2018-01-08T01:37:04.483Z,,,,36.7,,0,
2018-01-08T01:37:14.483Z,,,,36.7,,0,
2018-01-08T01:37:24.484Z,63.5,0,0,36.6,0,0,5
2018-01-08T01:37:34.483Z,60.9,,,36.6,,0,
2018-01-08T01:37:44.483Z,59.9,,,36.6,,0,
2018-01-08T01:37:54.483Z,59.3,,,36.6,,0,
2018-01-08T01:38:04.483Z,58.9,,,36.6,,0,
2018-01-08T01:38:14.483Z,58.7,,,36.6,,0,
2018-01-08T01:38:24.485Z,58.6,,,36.6,,0,
2018-01-08T01:38:34.483Z,,,,36.6,,0,
2018-01-08T01:38:44.483Z,58.5,0,0,36.6,0,0,5
2018-01-08T01:38:54.483Z,58.4,,,36.6,,0,
2018-01-08T01:39:04.484Z,,,,36.6,,0,
2018-01-08T01:39:14.483Z,58.2,,,36.6,,0,
2018-01-08T01:39:24.484Z,58,,,36.5,,0,
2018-01-08T01:39:34.484Z,57.8,,,36.5,,0,
2018-01-08T01:39:44.485Z,57.4,,,36.5,,0,
2018-01-08T01:39:54.483Z,57.2,,,36.5,,0,
2018-01-08T01:40:04.484Z,56.9,,,36.5,,0,
2018-01-08T01:40:14.484Z,,,,36.5,,0,
2018-01-08T01:40:24.484Z,56.5,,,36.5,,0,
2018-01-08T01:40:34.483Z,,,,36.4,,0,
2018-01-08T01:40:44.483Z,56.4,,,36.4,,0,
2018-01-08T01:40:54.484Z,,,,36.4,,0,
2018-01-08T01:41:04.484Z,56.3,,,36.4,,0,
2018-01-08T01:41:14.485Z,56.2,,,36.4,,0,
2018-01-08T01:41:24.484Z,,,,36.4,,0,
2018-01-08T01:41:34.639Z,,,,36.3,,0,
2018-01-08T01:41:44.484Z,56.1,,,36.3,,0,
2018-01-08T01:41:54.483Z,,,,36.3,,0,
2018-01-08T01:42:04.484Z,,,,36.3,,0,
2018-01-08T01:42:14.484Z,,,,36.3,,0,
2018-01-08T01:42:24.484Z,,,,36.3,,0,
2018-01-08T01:42:34.739Z,,,,36.2,,0,
2018-01-08T01:42:44.484Z,,,,36.2,,0,
2018-01-08T01:42:54.484Z,,,,36.2,,0,
2018-01-08T01:43:04.484Z,,,,36.2,,0,
2018-01-08T01:43:14.484Z,,,,36.2,,0,
2018-01-08T01:43:24.484Z,,,,36.2,,0,
2018-01-08T01:43:39.587Z,56.2,,,36.1,,0,
2018-01-08T01:43:44.488Z,,,,36.1,,0,
2018-01-08T01:43:59.504Z,56.1,,,36.1,,0,
2018-01-08T01:44:04.484Z,56.2,,,36.1,,0,
2018-01-08T01:44:14.487Z,,,,36.1,,0,
2018-01-08T01:44:24.484Z,56.1,,,36,,0,
2018-01-08T01:44:34.729Z,,,,36,,0,
2018-01-08T01:44:44.484Z,,,,36,,0,
2018-01-08T01:44:59.504Z,,,,36,,0,
2018-01-08T01:45:04.484Z,,,,36,,0,
2018-01-08T01:45:19.505Z,,,,35.9,,0,
2018-01-08T01:45:24.484Z,,,,35.9,,0,
2018-01-08T01:45:39.505Z,56,,,35.9,,0,
2018-01-08T01:45:44.484Z,,,,35.9,,0,
2018-01-08T01:45:59.504Z,,,,35.9,,0,
2018-01-08T01:46:04.485Z,55.9,,,35.8,,0,
2018-01-08T01:46:19.574Z,56,,,35.8,,0,
2018-01-08T01:46:24.485Z,55.9,,,35.8,,0,
2018-01-08T01:46:34.484Z,,,,35.8,,0,
2018-01-08T01:46:44.484Z,,,,35.7,,0,
2018-01-08T01:46:59.575Z,55.7,,,35.7,,0,
2018-01-08T01:47:04.485Z,,,,35.7,,0,
2018-01-08T01:47:14.484Z,,,,35.7,,0,
2018-01-08T01:47:24.485Z,,,,35.7,,0,
2018-01-08T01:47:34.485Z,55.6,,,35.6,,0,
2018-01-08T01:47:44.485Z,,,,35.6,,0,
2018-01-08T01:47:54.485Z,,,,35.6,,0,
2018-01-08T01:48:04.485Z,,,,35.6,,0,
2018-01-08T01:48:14.485Z,55.5,,,35.5,,0,
2018-01-08T01:48:24.485Z,,,,35.5,,0,
2018-01-08T01:48:34.487Z,55.4,,,35.5,,0,
2018-01-08T01:48:44.485Z,,,,35.5,,0,
2018-01-08T01:48:54.485Z,,,,35.4,,0,
2018-01-08T01:49:04.485Z,,,,35.4,,0,
2018-01-08T01:49:14.485Z,55.3,,,35.4,,0,
2018-01-08T01:49:24.679Z,,,,35.4,,0,
2018-01-08T01:49:34.485Z,,,,35.3,,0,
2018-01-08T01:49:44.485Z,,,,35.3,,0,
2018-01-08T01:49:54.485Z,55.2,,,35.3,,0,
2018-01-08T01:50:04.485Z,,,,35.3,,0,
2018-01-08T01:50:14.486Z,,,,35.2,,0,
2018-01-08T01:50:24.485Z,55.1,,,35.2,,0,
2018-01-08T01:50:34.485Z,,,,35.2,,0,
2018-01-08T01:50:44.485Z,,,,35.2,,0,
2018-01-08T01:50:54.485Z,55,,,35.1,,0,
2018-01-08T01:51:04.486Z,,,,35.1,,0,
2018-01-08T01:51:14.486Z,54.9,,,35.1,,0,
2018-01-08T01:51:24.487Z,,,,34.9,,0,
2018-01-08T01:51:34.485Z,,,,34.9,,0,
2018-01-08T01:51:44.486Z,,,,34.9,,0,
2018-01-08T01:51:54.486Z,,,,34.9,,0,
2018-01-08T01:52:04.486Z,54.8,,,34.8,,0,
2018-01-08T01:52:14.485Z,,,,34.8,,0,
2018-01-08T01:52:24.721Z,,,,34.8,,0,
2018-01-08T01:52:34.721Z,54.7,,,34.7,,0,
2018-01-08T01:52:44.486Z,,,,34.7,,0,
2018-01-08T01:52:59.586Z,,,,34.7,,0,
2018-01-08T01:53:04.723Z,,,,34.7,,0,
2018-01-08T01:53:14.486Z,54.6,,,34.6,,0,
2018-01-08T01:53:24.486Z,55.1,45,1,34.6,0,0,62
2018-01-08T01:53:34.726Z,60.4,37,,34.6,,0,
2018-01-08T01:53:44.486Z,58.9,30,,34.6,,0,
2018-01-08T01:53:54.490Z,58.6,29,,34.5,,0,
2018-01-08T01:54:04.486Z,58.9,,,34.5,,0,
2018-01-08T01:54:14.486Z,55.6,29,,34.5,,0,
2018-01-08T01:54:24.486Z,52.9,29,,34.4,,0,
2018-01-08T01:54:34.712Z,51.9,30,,34.4,,0,
2018-01-08T01:54:44.486Z,51.7,,,34.4,,0,
2018-01-08T01:54:54.486Z,51.4,,,34.4,,0,
2018-01-08T01:55:04.487Z,51.7,29,,34.3,,0,
2018-01-08T01:55:14.486Z,52,30,,34.3,,0,
2018-01-08T01:55:24.486Z,53,34,,34.3,,0,
2018-01-08T01:55:39.506Z,54,37,,34.3,,0,
2018-01-08T01:55:44.487Z,55,39,,34.3,,0,
2018-01-08T01:55:54.486Z,56,41,,34.2,,0,
2018-01-08T01:56:04.487Z,56.2,42,,34.2,,0,
2018-01-08T01:56:14.713Z,57,44,,34.2,,0,
2018-01-08T01:56:24.488Z,57.4,45,,34.1,,0,
2018-01-08T01:56:34.712Z,58,47,,34.1,,0,
2018-01-08T01:56:44.486Z,58.5,,,34.1,,0,
2018-01-08T01:56:54.486Z,59,49,,34.1,,0,
2018-01-08T01:57:04.776Z,59.1,,,34.1,,0,
2018-01-08T01:57:19.506Z,59.5,50,,34.1,,0,
2018-01-08T01:57:24.486Z,59.7,,,34.1,,0,
2018-01-08T01:57:39.577Z,60,51,,34,,0,
2018-01-08T01:57:44.711Z,60.1,,,34,,0,
2018-01-08T01:57:54.487Z,,52,,34,,0,
2018-01-08T01:58:04.488Z,60.4,,,34,,0,
2018-01-08T01:58:14.486Z,60.7,,,34,,0,
2018-01-08T01:58:24.487Z,61.2,53,,34,,0,
2018-01-08T01:58:34.486Z,61.5,52,,34,,0,
2018-01-08T01:58:44.488Z,62,53,,34,,0,
2018-01-08T01:58:54.487Z,62.2,52,,33.9,,0,
2018-01-08T01:59:04.487Z,62.5,49,,34,,0,
2018-01-08T01:59:14.486Z,62.4,45,,34,,0,
2018-01-08T01:59:29.577Z,62,43,,33.9,,0,
2018-01-08T01:59:34.487Z,,,,33.9,,0,
2018-01-08T01:59:44.487Z,62.1,,,33.9,,0,
2018-01-08T01:59:54.487Z,62.2,42,,33.9,,0,
2018-01-08T02:00:04.487Z,62.4,40,,33.9,,0,
2018-01-08T02:00:14.486Z,62.2,38,,33.9,,0,
2018-01-08T02:00:24.490Z,62.1,36,,33.9,,0,
2018-01-08T02:00:34.487Z,,,,33.9,,0,
2018-01-08T02:00:44.487Z,,35,,33.9,,0,
2018-01-08T02:00:54.487Z,,34,,33.9,,0,
2018-01-08T02:01:04.487Z,,33,,33.9,,0,
2018-01-08T02:01:14.487Z,,32,,33.9,,0,
2018-01-08T02:01:24.488Z,,31,,33.9,,0,
2018-01-08T02:01:34.488Z,,30,,33.9,,0,
2018-01-08T02:01:44.487Z,62,29,,33.9,,0,
2018-01-08T02:01:54.487Z,,,,33.9,,0,
2018-01-08T02:02:04.488Z,62.1,30,,33.9,,0,
2018-01-08T02:02:14.488Z,,29,,33.9,,0,
2018-01-08T02:02:24.487Z,62.2,,,33.9,,0,
2018-01-08T02:02:34.488Z,62.4,30,,33.9,,0,
2018-01-08T02:02:44.488Z,62.5,,,33.9,,0,
2018-01-08T02:02:54.488Z,,,,33.9,,0,
2018-01-08T02:03:04.487Z,62.6,,,33.9,,0,
2018-01-08T02:03:14.488Z,,29,,33.9,,0,
2018-01-08T02:03:24.488Z,62.7,30,,34,,0,
2018-01-08T02:03:34.488Z,,29,,34,,0,
2018-01-08T02:03:44.487Z,,30,,34,,0,
2018-01-08T02:03:54.489Z,62.8,29,,34,,0,
2018-01-08T02:04:04.491Z,,,,34,,0,
2018-01-08T02:04:14.488Z,62.9,,,34,,0,
2018-01-08T02:04:24.488Z,,,,34,,0,
2018-01-08T02:04:34.694Z,63.1,30,,34,,0,
2018-01-08T02:04:44.488Z,,29,,34,,0,
2018-01-08T02:04:54.702Z,,,,34,,0,
2018-01-08T02:05:04.488Z,,,,34,,0,
2018-01-08T02:05:14.693Z,63.2,30,,34,,0,
2018-01-08T02:05:24.488Z,63.3,29,,34.1,,0,
2018-01-08T02:05:39.508Z,,30,,34.1,,0,
2018-01-08T02:05:44.488Z,63.4,,,34.1,,0,
2018-01-08T02:05:59.618Z,,29,,34.1,,0,
2018-01-08T02:06:04.489Z,63.5,,,34.1,,0,
2018-01-08T02:06:14.488Z,,30,,34.1,,0,
2018-01-08T02:06:24.488Z,63.6,29,,34.1,,0,
2018-01-08T02:06:44.528Z,,,,34.1,,0,
2018-01-08T02:06:44.598Z,63.8,,,34.1,,0,
2018-01-08T02:06:55.295Z,,,,34.1,,0,
2018-01-08T02:07:04.489Z,63.9,30,,34.2,,0,
2018-01-08T02:07:14.488Z,,29,,34.2,,0,
2018-01-08T02:07:24.488Z,64,30,,34.2,,0,
2018-01-08T02:07:39.508Z,,29,,34.2,,0,
2018-01-08T02:07:44.488Z,64.1,30,,34.2,,0,
2018-01-08T02:07:54.994Z,,29,,34.2,,0,
2018-01-08T02:08:04.489Z,,30,,34.2,,0,
2018-01-08T02:08:14.488Z,64.2,29,,34.2,,0,
2018-01-08T02:08:24.489Z,64.4,,,34.2,,0,
2018-01-08T02:08:34.993Z,,,,34.3,,0,
2018-01-08T02:08:44.488Z,,30,,34.3,,0,
2018-01-08T02:08:59.508Z,64.5,29,,34.3,,0,
2018-01-08T02:09:04.488Z,64.6,30,,34.3,,0,
2018-01-08T02:09:14.994Z,,,,34.3,,0,
2018-01-08T02:09:24.488Z,64.7,29,,34.3,,0,
2018-01-08T02:09:39.508Z,,,,34.3,,0,
2018-01-08T02:09:44.686Z,,,,34.3,,0,
2018-01-08T02:09:59.509Z,64.8,30,,34.4,,0,
2018-01-08T02:10:04.489Z,64.9,,,34.4,,0,
2018-01-08T02:10:14.492Z,65.1,29,,34.4,,0,
2018-01-08T02:10:24.489Z,,,,34.4,,0,
2018-01-08T02:10:34.489Z,,30,,34.4,,0,
2018-01-08T02:10:44.488Z,65.2,29,,34.4,,0,
2018-01-08T02:10:54.488Z,,30,,34.4,,0,
2018-01-08T02:11:04.489Z,65.3,,,34.4,,0,
2018-01-08T02:11:14.490Z,,,,34.5,,0,
2018-01-08T02:11:24.489Z,65.4,,,34.5,,0,
2018-01-08T02:11:34.489Z,63.8,0,0,34.5,0,0,5
2018-01-08T02:11:44.490Z,61.9,,1,34.5,0,0,62
2018-01-08T02:11:54.488Z,60.9,,0,34.5,0,0,5
2018-01-08T02:12:04.489Z,59.8,,,34.5,,0,
2018-01-08T02:12:14.489Z,59.4,,,34.5,,0,
2018-01-08T02:12:24.490Z,59.3,,,34.6,,0,
2018-01-08T02:12:34.489Z,59,,,34.6,,0,
2018-01-08T02:12:44.684Z,58.9,,,34.6,,0,
2018-01-08T02:12:54.489Z,58.8,,,34.6,,0,
2018-01-08T02:13:04.489Z,,,,34.6,,0,
2018-01-08T02:13:14.490Z,58.7,,,34.6,,0,
2018-01-08T02:13:24.489Z,58.6,,,34.6,,0,
2018-01-08T02:13:34.490Z,58.5,,,34.6,,0,
2018-01-08T02:13:44.490Z,58.3,,,34.6,,0,
2018-01-08T02:13:54.489Z,57.9,,,34.6,,0,
2018-01-08T02:14:04.489Z,57.8,,,34.6,,0,
2018-01-08T02:14:14.493Z,57.7,,,34.7,,0,
2018-01-08T02:14:29.510Z,57.4,,,34.7,,0,
2018-01-08T02:14:34.490Z,57.1,,,34.7,,0,
2018-01-08T02:14:44.489Z,56.9,,,34.7,,0,
2018-01-08T02:14:54.490Z,56.6,,,34.7,,0,
2018-01-08T02:15:04.490Z,56.5,,,34.7,,0,
2018-01-08T02:15:14.490Z,,,,34.7,,0,
2018-01-08T02:15:24.491Z,56.4,,,34.7,,0,
2018-01-08T02:15:34.490Z,56.3,,,34.7,,0,
2018-01-08T02:15:44.490Z,,,,34.7,,0,
2018-01-08T02:15:54.490Z,56.2,,,34.7,,0,
2018-01-08T02:16:04.490Z,,,,34.7,,0,
2018-01-08T02:16:14.490Z,,,,34.7,,0,
2018-01-08T02:16:24.490Z,56.1,,,34.7,,0,
2018-01-08T02:16:34.676Z,,,,34.7,,0,
2018-01-08T02:16:44.492Z,,,,34.7,,0,
2018-01-08T02:16:54.490Z,,,,34.7,,0,
2018-01-08T02:17:04.493Z,,,,34.7,,0,
2018-01-08T02:17:14.490Z,,,,34.7,,0,
2018-01-08T02:17:24.490Z,,,,34.7,,0,
2018-01-08T02:17:34.975Z,,,,34.7,,0,
2018-01-08T02:17:44.490Z,,,,34.7,,0,
2018-01-08T02:17:59.510Z,56.2,,,34.7,,0,
2018-01-08T02:18:04.677Z,56.1,,,34.7,,0,
2018-01-08T02:18:19.696Z,56.2,,,34.7,,0,
2018-01-08T02:18:24.490Z,,,,34.7,,0,
2018-01-08T02:18:39.511Z,,,,34.6,,0,
2018-01-08T02:18:44.490Z,,,,34.6,,0,
2018-01-08T02:18:54.490Z,56.1,,,34.6,,0,
2018-01-08T02:19:04.493Z,56.2,,,34.6,,0,
2018-01-08T02:19:14.491Z,56.1,,,34.6,,0,
2018-01-08T02:19:24.490Z,,,,34.6,,0,
2018-01-08T02:19:34.678Z,,,,34.6,,0,
2018-01-08T02:19:44.491Z,,,,34.6,,0,
2018-01-08T02:19:54.676Z,,,,34.6,,0,
2018-01-08T02:20:04.491Z,,,,34.6,,0,
2018-01-08T02:20:19.581Z,56,,,34.6,,0,
2018-01-08T02:20:24.491Z,,,,34.5,,0,
2018-01-08T02:20:39.585Z,,,,34.5,,0,
2018-01-08T02:20:44.490Z,,,,34.5,,0,
2018-01-08T02:20:59.581Z,55.9,,,34.5,,0,
2018-01-08T02:21:04.491Z,,,,34.5,,0,
2018-01-08T02:21:19.581Z,,,,34.5,,0,
2018-01-08T02:21:24.491Z,,,,34.5,,0,
2018-01-08T02:21:34.494Z,55.7,,,34.5,,0,
2018-01-08T02:21:44.490Z,,,,34.4,,0,
2018-01-08T02:21:54.491Z,,,,34.4,,0,
2018-01-08T02:22:04.491Z,,,,34.4,,0,
2018-01-08T02:22:14.491Z,55.6,,,34.4,,0,
2018-01-08T02:22:24.490Z,,,,34.4,,0,
2018-01-08T02:22:34.491Z,,,,34.4,,0,
2018-01-08T02:22:44.491Z,55.5,,,34.4,,0,
2018-01-08T02:22:54.666Z,,,,34.4,,0,
2018-01-08T02:23:04.490Z,,,,34.3,,0,
2018-01-08T02:23:14.491Z,,,,34.3,,0,
2018-01-08T02:23:24.491Z,55.4,,,34.3,,0,
2018-01-08T02:23:34.491Z,,,,34.3,,0,
2018-01-08T02:23:44.492Z,,,,34.3,,0,
2018-01-08T02:23:54.491Z,55.3,,,34.2,,0,
2018-01-08T02:24:04.491Z,,,,34.2,,0,
2018-01-08T02:24:14.491Z,,,,34.2,,0,
2018-01-08T02:24:24.494Z,55.2,,,34.2,,0,
2018-01-08T02:24:34.491Z,,,,34.2,,0,
2018-01-08T02:24:44.491Z,,,,34.2,,0,
2018-01-08T02:24:54.491Z,,,,34.1,,0,
2018-01-08T02:25:04.491Z,55.1,,,34.1,,0,
2018-01-08T02:25:14.491Z,,,,34.1,,0,
2018-01-08T02:25:24.491Z,,,,34.1,,0,
2018-01-08T02:25:34.492Z,55,,,34.1,,0,
2018-01-08T02:25:44.492Z,,,,34,,0,
2018-01-08T02:25:54.491Z,,,,34,,0,
2018-01-08T02:26:04.492Z,54.9,,,34,,0,
2018-01-08T02:26:14.492Z,,,,34,,0,
2018-01-08T02:26:24.492Z,,,,34,,0,
2018-01-08T02:26:34.491Z,,,,34,,0,
2018-01-08T02:26:44.491Z,54.8,,,33.9,,0,
2018-01-08T02:26:54.491Z,,,,33.9,,0,
2018-01-08T02:27:04.491Z,,,,33.9,,0,
2018-01-08T02:27:14.492Z,,,,33.9,,0,
2018-01-08T02:27:24.492Z,54.7,,,33.8,,0,
2018-01-08T02:27:34.492Z,,,,33.8,,0,
2018-01-08T02:27:44.492Z,,,,33.8,,0,
2018-01-08T02:27:54.961Z,55.1,45,1,33.8,0,0,62
2018-01-08T02:28:04.504Z,60.4,37,,33.7,,0,
2018-01-08T02:28:19.759Z,58.9,30,,33.7,,0,
2018-01-08T02:28:24.492Z,59,30,,33.7,,0,
2018-01-08T02:28:34.492Z,58.9,30,,33.7,,0,
2018-01-08T02:28:44.493Z,55.6,29,,33.7,,0,
2018-01-08T02:28:59.679Z,53.9,30,,33.7,,0,
2018-01-08T02:29:04.492Z,52.6,30,,33.6,,0,
2018-01-08T02:29:14.495Z,51.9,29,,33.6,,0,
2018-01-08T02:29:24.492Z,51.7,30,,33.6,,0,
2018-01-08T02:29:34.492Z,52,,,33.6,,0,
2018-01-08T02:29:44.493Z,52.2,29,,33.6,,0,
2018-01-08T02:29:54.493Z,53,33,,33.5,,0,
2018-01-08T02:30:04.493Z,54,36,,33.5,,0,
2018-01-08T02:30:14.492Z,55,38,,33.5,,0,
2018-01-08T02:30:24.492Z,56,40,,33.5,,0,
2018-01-08T02:30:34.492Z,56.4,42,,33.5,,0,
2018-01-08T02:30:44.492Z,57.1,43,,33.5,,0,
2018-01-08T02:30:54.492Z,58,45,,33.5,,0,
2018-01-08T02:31:04.493Z,58.3,46,,33.5,,0,
2018-01-08T02:31:14.493Z,59,47,,33.4,,0,
2018-01-08T02:31:24.492Z,59.1,48,,33.4,,0,
2018-01-08T02:31:39.582Z,59.5,,,33.4,,0,
2018-01-08T02:31:44.493Z,59.8,,,33.4,,0,
2018-01-08T02:31:54.492Z,60,49,,33.4,,0,
2018-01-08T02:32:04.493Z,60.2,50,,33.4,,0,
2018-01-08T02:32:14.492Z,60.6,,,33.4,,0,
2018-01-08T02:32:24.492Z,61.1,,,33.4,,0,
2018-01-08T02:32:34.492Z,61.2,,,33.4,,0,
2018-01-08T02:32:44.493Z,61.4,,,33.4,,0,
2018-01-08T02:32:54.493Z,61.6,,,33.4,,0,
2018-01-08T02:33:04.495Z,62,,,33.4,,0,
2018-01-08T02:33:14.497Z,62.1,,,33.4,,0,
2018-01-08T02:33:24.493Z,62.4,48,,33.4,,0,
2018-01-08T02:33:34.492Z,,44,,33.4,,0,
2018-01-08T02:33:44.493Z,62.1,42,,33.4,,0,
2018-01-08T02:33:54.498Z,62,,,33.4,,0,
2018-01-08T02:34:04.495Z,62.1,41,,33.4,,0,
2018-01-08T02:34:14.492Z,62.2,,,33.4,,0,
2018-01-08T02:34:24.493Z,62.4,38,,33.4,,0,
2018-01-08T02:34:34.493Z,62.1,36,,33.4,,0,
2018-01-08T02:34:44.494Z,,35,,33.4,,0,
2018-01-08T02:34:54.493Z,,,,33.4,,0,
2018-01-08T02:35:04.493Z,,34,,33.4,,0,
2018-01-08T02:35:14.493Z,,33,,33.4,,0,
2018-01-08T02:35:24.493Z,,32,,33.4,,0,
2018-01-08T02:35:34.493Z,,,,33.4,,0,
2018-01-08T02:35:44.493Z,,31,,33.4,,0,
2018-01-08T02:35:54.495Z,62,30,,33.4,,0,
2018-01-08T02:36:04.742Z,,,,33.4,,0,
2018-01-08T02:36:14.493Z,62.1,,,33.4,,0,
2018-01-08T02:36:24.493Z,,29,,33.4,,0,
2018-01-08T02:36:34.493Z,62,,,33.4,,0,
2018-01-08T02:36:44.493Z,62.1,,,33.5,,0,
2018-01-08T02:36:54.493Z,,,,33.4,,0,
2018-01-08T02:37:04.494Z,,30,,33.5,,0,
2018-01-08T02:37:14.738Z,62,,,33.5,,0,
2018-01-08T02:37:24.493Z,61.9,,,33.5,,0,
2018-01-08T02:37:35.041Z,62,29,,33.5,,0,
2018-01-08T02:37:44.493Z,61.9,30,,33.5,,0,
2018-01-08T02:37:54.493Z,,29,,33.5,,0,
2018-01-08T02:38:04.494Z,61.9,29,,33.5,,0,
2018-01-08T02:38:14.494Z,62,30,,33.5,,0,
2018-01-08T02:38:24.499Z,,29,,33.6,,0,
2018-01-08T02:38:34.738Z,,,,33.6,,0,
2018-01-08T02:38:44.493Z,,30,,33.6,,0,
