Time,HwTSet,ChActive,HwTOutlet,ActPow,PrimT,HwActive,PrimTSet
2017-11-03T18:20:11.482Z,0,,31.5,,,,
2017-11-03T18:20:21.479Z,0,,31.5,,,,
2017-11-03T18:20:31.476Z,0,,31.5,,37.6,,
2017-11-03T18:20:41.487Z,0,,31.5,,36.7,,
2017-11-03T18:20:51.491Z,0,,31.4,,36.6,,
2017-11-03T18:21:01.476Z,0,,31.4,,35.9,,
2017-11-03T18:21:11.481Z,0,,31.4,,35.7,,
2017-11-03T18:21:21.477Z,0,,31.4,,35.5,,
2017-11-03T18:21:31.486Z,0,,31.3,,35.3,,
2017-11-03T18:21:41.489Z,0,,31.3,,35.2,,
2017-11-03T18:21:51.498Z,0,,31.3,,35.1,,
2017-11-03T18:22:01.479Z,0,,31.2,,34.9,,
2017-11-03T18:22:11.485Z,0,,31.2,,,,
2017-11-03T18:22:21.481Z,0,,31.2,,,,
2017-11-03T18:22:31.484Z,0,,31.2,,,,
2017-11-03T18:22:41.476Z,0,,31,,,,
2017-11-03T18:22:51.477Z,0,,31,,34.8,,
2017-11-03T18:23:01.477Z,0,,31,,34.7,,
2017-11-03T18:23:11.477Z,0,,30.9,,,,
2017-11-03T18:23:21.484Z,0,,30.9,,34.6,,
2017-11-03T18:23:31.478Z,0,,30.9,,34.5,,39
2017-11-03T18:23:41.479Z,0,,30.9,,34.4,,40
2017-11-03T18:23:51.477Z,0,,30.8,,34.3,,
2017-11-03T18:24:01.478Z,0,,30.8,,34.2,,
2017-11-03T18:24:11.520Z,0,,30.8,,34.1,,
2017-11-03T18:24:21.485Z,0,,30.8,,34,,
2017-11-03T18:24:31.479Z,0,1,30.8,44,35.2,0,
2017-11-03T18:24:41.481Z,0,,30.7,32,40.1,,
2017-11-03T18:24:51.488Z,0,,30.7,30,41.1,,
2017-11-03T18:25:01.489Z,0,,30.7,,41.3,,
2017-11-03T18:25:11.496Z,0,,30.7,29,41.5,,
2017-11-03T18:25:21.494Z,0,,30.6,30,41.6,,
2017-11-03T18:25:31.480Z,0,,30.6,,,,
2017-11-03T18:25:41.481Z,0,,30.6,,41.8,,
2017-11-03T18:25:51.480Z,0,,30.6,30,42,,
2017-11-03T18:26:01.491Z,0,,30.4,29,42.2,,
2017-11-03T18:26:11.489Z,0,,30.4,30,42.4,,
2017-11-03T18:26:21.478Z,0,,30.4,,42.8,,
2017-11-03T18:26:31.480Z,0,1,30.4,0,41.8,0,40
2017-11-03T18:26:41.522Z,0,,30.4,,38.8,,
2017-11-03T18:26:51.494Z,0,,30.4,,37.6,,
2017-11-03T18:27:01.478Z,0,,30.4,,37.2,,
2017-11-03T18:27:11.479Z,0,,30.3,,,,
2017-11-03T18:27:21.494Z,0,,30.3,,37.6,,
2017-11-03T18:27:31.479Z,0,,30.3,,38,,39
2017-11-03T18:27:41.483Z,0,,30.3,,38.2,,
2017-11-03T18:27:51.755Z,0,,30.3,,38.4,,
2017-11-03T18:28:01.479Z,0,,30.3,,,,
2017-11-03T18:28:11.481Z,0,,30.3,,,,
2017-11-03T18:28:21.480Z,0,,30.2,,38.3,,
2017-11-03T18:28:31.490Z,0,,30.2,,38.2,,
2017-11-03T18:28:41.477Z,0,,30.2,,38,,
2017-11-03T18:28:51.481Z,0,,30.2,,37.9,,
2017-11-03T18:29:01.489Z,0,,30.2,,37.8,,
2017-11-03T18:29:11.498Z,0,,30.2,,37.6,,
2017-11-03T18:29:21.478Z,0,,30.1,,37.4,,
2017-11-03T18:29:31.482Z,0,,30.1,,37.2,,
2017-11-03T18:29:41.477Z,0,,30.1,,36.9,,
2017-11-03T18:29:51.477Z,0,,30.1,,,,
2017-11-03T18:30:01.479Z,0,,30.1,,36.8,,
2017-11-03T18:30:11.481Z,0,,30.1,,36.7,,
2017-11-03T18:30:21.478Z,54,,30.1,,,,40
2017-11-03T18:30:31.479Z,54,,30.1,,36.6,,39
2017-11-03T18:30:41.655Z,54,,30.1,,,,
2017-11-03T18:30:51.488Z,54,,30,,,,
2017-11-03T18:31:01.482Z,54,,30,,,,
2017-11-03T18:31:11.513Z,54,,30,,36.5,,
2017-11-03T18:31:21.487Z,54,,30,,,,
2017-11-03T18:31:31.487Z,54,,30,,,,
2017-11-03T18:31:41.513Z,54,,30,,,,
2017-11-03T18:31:51.524Z,54,,30,,,,
2017-11-03T18:32:01.499Z,54,,30,,,,
2017-11-03T18:32:11.492Z,54,,29.8,,36.4,,
2017-11-03T18:32:21.482Z,54,,29.8,,,,
2017-11-03T18:32:31.507Z,54,,29.8,,,,
2017-11-03T18:32:41.479Z,54,,29.8,,,,
2017-11-03T18:32:51.481Z,54,,29.8,,,,
2017-11-03T18:33:01.485Z,54,,29.8,,36.3,,
2017-11-03T18:33:11.501Z,54,,29.8,,,,
2017-11-03T18:33:21.485Z,54,,29.7,,,,
2017-11-03T18:33:31.505Z,54,,29.7,,,,
2017-11-03T18:33:41.574Z,54,,29.7,,36.2,,
2017-11-03T18:33:51.483Z,54,,29.7,,,,
2017-11-03T18:34:01.479Z,54,,29.7,,,,
2017-11-03T18:34:11.489Z,54,,29.7,,,,
2017-11-03T18:34:21.499Z,54,,29.7,,,,
2017-11-03T18:34:31.518Z,54,,29.7,,36.1,,
2017-11-03T18:34:41.488Z,54,,29.6,,,,
2017-11-03T18:34:51.622Z,54,,29.6,,,,
2017-11-03T18:35:01.528Z,54,,29.6,,,,
2017-11-03T18:35:11.480Z,54,,29.6,,,,
2017-11-03T18:35:21.479Z,54,,29.6,,36,,
2017-11-03T18:35:31.490Z,54,,29.6,,,,
2017-11-03T18:35:41.479Z,54,,29.6,,,,
2017-11-03T18:35:51.504Z,54,0,27.7,70,38,2,0
2017-11-03T18:36:01.489Z,54,,37.9,69,41,,
2017-11-03T18:36:11.510Z,54,,41.5,113,47.4,,
2017-11-03T18:36:21.481Z,54,,47.5,94,53.3,,
2017-11-03T18:36:31.598Z,54,,51.9,88,55.2,,
2017-11-03T18:36:41.491Z,54,,54.7,65,57,,
2017-11-03T18:36:51.494Z,54,,55.2,54,56.6,,
2017-11-03T18:37:01.655Z,54,,53.6,66,55.7,,
2017-11-03T18:37:11.480Z,54,,53.4,70,55.4,,
2017-11-03T18:37:21.481Z,54,,53.5,69,55.5,,
2017-11-03T18:37:31.488Z,54,,53.8,71,56,,
2017-11-03T18:37:41.491Z,54,,54.1,57,56.2,,
2017-11-03T18:37:51.479Z,54,,54.6,64,56.3,,
2017-11-03T18:38:01.490Z,54,,54.3,65,56.1,,
2017-11-03T18:38:11.480Z,54,,54.1,67,,,
2017-11-03T18:38:21.482Z,54,,54.1,68,56,,
2017-11-03T18:38:31.510Z,54,,53.9,68,56,,
2017-11-03T18:38:41.488Z,54,,53.9,69,,,
2017-11-03T18:38:51.486Z,54,,54,66,55.9,,
2017-11-03T18:39:01.495Z,54,,54,67,55.7,,
2017-11-03T18:39:11.490Z,54,,54,65,55.6,,
2017-11-03T18:39:21.486Z,54,,53.9,67,55.5,,
2017-11-03T18:39:31.480Z,54,,53.8,,,,
2017-11-03T18:39:41.488Z,54,,53.7,70,55.6,,
2017-11-03T18:39:51.492Z,54,0,53.7,73,56.1,0,
2017-11-03T18:40:01.481Z,54,0,53.5,0,54.6,0,
2017-11-03T18:40:11.482Z,54,,53.1,,,,
2017-11-03T18:40:21.480Z,54,,52.9,,54.5,,
2017-11-03T18:40:31.488Z,54,,52.6,,,,
2017-11-03T18:40:41.492Z,54,,52.4,,54.4,,
2017-11-03T18:40:51.480Z,54,1,52.2,,54.3,0,39
2017-11-03T18:41:01.480Z,54,,52,,54.8,,
2017-11-03T18:41:11.492Z,54,,51.7,,48.6,,
2017-11-03T18:41:21.485Z,54,,51.5,,41.8,,
2017-11-03T18:41:31.485Z,54,,51.3,,38.7,,
2017-11-03T18:41:41.493Z,54,,51.1,,36.7,,
2017-11-03T18:41:51.503Z,54,,50.9,,35.8,,
2017-11-03T18:42:01.481Z,54,,50.7,,34.9,,
2017-11-03T18:42:11.480Z,54,,50.5,,34.8,,
2017-11-03T18:42:21.480Z,54,,50.2,,34.9,,
2017-11-03T18:42:31.480Z,54,,50,,34.8,,
2017-11-03T18:42:41.480Z,54,,49.6,,,,
2017-11-03T18:42:51.493Z,54,,49.2,,35.1,,
2017-11-03T18:43:01.489Z,54,,48.8,,35.3,,
2017-11-03T18:43:11.489Z,54,,48.4,,35.5,,
2017-11-03T18:43:21.484Z,54,,48.1,,35.4,,
2017-11-03T18:43:31.490Z,54,,47.6,,35.5,,
2017-11-03T18:43:41.490Z,54,,47.3,,35.8,,
2017-11-03T18:43:51.502Z,54,,47,,35.9,,
2017-11-03T18:44:01.483Z,54,,46.6,,35.7,,
2017-11-03T18:44:11.481Z,54,,46.3,,35.5,,
2017-11-03T18:44:21.480Z,54,,46,,34.9,,
2017-11-03T18:44:31.481Z,54,,45.7,,34.8,,
2017-11-03T18:44:41.502Z,54,,45.4,,34.6,,
2017-11-03T18:44:51.486Z,54,,45.1,,34.5,,
2017-11-03T18:45:01.491Z,54,,44.9,,34.4,,
2017-11-03T18:45:11.493Z,54,,44.6,,34.3,,
2017-11-03T18:45:21.492Z,54,,44.2,,,,36
2017-11-03T18:45:31.480Z,54,,44,,,,
2017-11-03T18:45:41.481Z,54,,43.7,,,,
2017-11-03T18:45:53.055Z,54,,43.5,,,,
2017-11-03T18:46:01.486Z,54,,43.3,,,,
2017-11-03T18:46:11.488Z,54,,43,,,,
2017-11-03T18:46:21.481Z,54,,42.8,,,,
2017-11-03T18:46:31.493Z,54,,42.6,,,,
2017-11-03T18:46:41.482Z,54,,42.4,,34.2,,
2017-11-03T18:46:51.501Z,54,,42.2,,34.3,,37
2017-11-03T18:47:01.485Z,54,,42,,34.5,,36
2017-11-03T18:47:11.551Z,54,,41.8,,35.2,,
2017-11-03T18:47:21.489Z,54,,41.6,,35.5,,
2017-11-03T18:47:31.496Z,54,,41.5,,36,,37
2017-11-03T18:47:41.489Z,54,,41.3,,36.3,,
2017-11-03T18:47:51.494Z,54,,41.2,,36.8,,36
2017-11-03T18:48:01.492Z,54,,40.9,,37.1,,37
2017-11-03T18:48:11.489Z,54,,40.7,,37.6,,
2017-11-03T18:48:21.481Z,54,,40.6,,38,,
2017-11-03T18:48:31.493Z,54,,40.4,,38.2,,36
2017-11-03T18:48:41.491Z,54,,40.3,,38.5,,37
2017-11-03T18:48:51.483Z,54,,40.2,,38.7,,
2017-11-03T18:49:01.489Z,54,,40,,38.9,,36
2017-11-03T18:49:11.484Z,54,,39.9,,39.1,,
2017-11-03T18:49:21.492Z,54,,39.8,,39.2,,37
2017-11-03T18:49:31.494Z,54,,39.6,,39.3,,
2017-11-03T18:49:41.490Z,54,,39.5,,39.4,,
2017-11-03T18:49:51.482Z,54,,39.4,,,,
2017-11-03T18:50:01.482Z,54,,39.3,,,,
2017-11-03T18:50:11.489Z,54,,39.1,,,,
2017-11-03T18:50:21.482Z,54,,38.9,,,,
2017-11-03T18:50:31.485Z,54,,38.8,,,,
2017-11-03T18:50:41.481Z,54,,38.7,,,,
2017-11-03T18:50:51.481Z,54,,38.6,,,,
2017-11-03T18:51:01.489Z,54,,38.5,,39.3,,
2017-11-03T18:51:11.481Z,54,,38.3,,,,
2017-11-03T18:51:21.487Z,54,,38.3,,39.2,,
2017-11-03T18:51:31.483Z,54,,38.1,,34.9,,
2017-11-03T18:51:41.485Z,54,,38,,33.9,,
2017-11-03T18:51:51.482Z,54,,37.9,,33.8,,
2017-11-03T18:52:01.494Z,54,,37.8,,33.5,,
2017-11-03T18:52:11.484Z,54,,37.7,,32.9,,
2017-11-03T18:52:21.494Z,54,,37.6,,32.7,,
2017-11-03T18:52:31.488Z,54,,37.5,,32.6,,
2017-11-03T18:52:41.495Z,54,,37.4,,32.5,,
2017-11-03T18:52:51.492Z,54,,37.3,,32.4,,
2017-11-03T18:53:01.491Z,54,,37.2,,32.3,,
2017-11-03T18:53:11.482Z,54,,37.1,,,,
2017-11-03T18:53:21.506Z,54,,36.9,,,,
2017-11-03T18:53:31.483Z,54,,36.8,,,,
2017-11-03T18:53:41.482Z,54,,36.8,,32.2,,
2017-11-03T18:53:51.482Z,54,,36.7,,,,
2017-11-03T18:54:01.486Z,54,,36.5,,,,
2017-11-03T18:54:11.501Z,54,,36.5,,32.1,,
2017-11-03T18:54:21.483Z,54,,36.4,,,,
2017-11-03T18:54:31.489Z,54,,36.3,,31.9,,
2017-11-03T18:54:41.482Z,54,,36.2,,,,
2017-11-03T18:54:51.490Z,54,,36.1,,31.8,,
2017-11-03T18:55:01.482Z,54,,36,,31.7,,
2017-11-03T18:55:11.482Z,54,,36,,31.6,,
2017-11-03T18:55:21.482Z,54,,35.9,,,,
2017-11-03T18:55:31.486Z,54,,35.8,,31.5,,
2017-11-03T18:55:41.496Z,54,,35.7,,,,
2017-11-03T18:55:51.482Z,54,,35.6,,,,
2017-11-03T18:56:01.493Z,54,,35.5,,,,
2017-11-03T18:56:11.482Z,54,,35.4,,,,
2017-11-03T18:56:21.499Z,54,,35.4,,,,
2017-11-03T18:56:31.483Z,54,,35.3,,,,
2017-11-03T18:56:41.484Z,54,,35.2,,,,
2017-11-03T18:56:51.494Z,54,,35.1,,,,
2017-11-03T18:57:01.495Z,54,,35.1,,,,
2017-11-03T18:57:11.483Z,54,1,34.9,0,31.5,0,37
2017-11-03T18:57:21.493Z,54,,34.8,,,,
2017-11-03T18:57:31.482Z,54,,34.7,,,,
2017-11-03T18:57:41.487Z,54,,34.7,,,,
2017-11-03T18:57:51.486Z,54,,34.6,,31.6,,
2017-11-03T18:58:01.502Z,54,,34.5,,31.6,,
2017-11-03T18:58:11.483Z,54,,34.4,,31.3,,
2017-11-03T18:58:21.492Z,54,,34.4,,,,
2017-11-03T18:58:31.487Z,54,,34.3,,30.9,,
2017-11-03T18:58:41.483Z,54,0,36.2,,31.1,0,0
2017-11-03T18:58:51.503Z,54,,36.3,,32.7,,
2017-11-03T18:59:01.493Z,54,,36.2,,31.9,,
2017-11-03T18:59:11.484Z,54,,36.1,,31.4,,
2017-11-03T18:59:21.484Z,54,,36,,30.9,,
2017-11-03T18:59:31.490Z,54,,35.9,,30.7,,
2017-11-03T18:59:41.487Z,54,1,35.8,45,31.4,0,37
2017-11-03T18:59:56.528Z,54,,35.7,33,38,,
2017-11-03T19:00:01.490Z,54,,35.6,30,38.9,,
2017-11-03T19:00:11.494Z,54,,35.5,,38.5,,
2017-11-03T19:00:21.487Z,54,,35.4,29,38.7,,
2017-11-03T19:00:31.483Z,54,,35.3,,,,
2017-11-03T19:00:41.511Z,54,,35.3,30,,,
2017-11-03T19:00:51.483Z,54,,35.2,,38.6,,
2017-11-03T19:01:01.492Z,54,,35.1,,38.8,,
2017-11-03T19:01:11.501Z,54,,34.9,,39.1,,
2017-11-03T19:01:21.552Z,54,,34.8,,39.3,,
2017-11-03T19:01:31.492Z,54,,34.8,29,39.5,,
2017-11-03T19:01:41.483Z,54,,34.7,30,39.7,,
2017-11-03T19:01:51.483Z,54,,34.6,29,40,,
2017-11-03T19:02:01.488Z,54,,34.5,,40.3,,
2017-11-03T19:02:11.491Z,54,,34.4,30,40.6,,
2017-11-03T19:02:21.484Z,54,1,34.4,0,39.8,0,
2017-11-03T19:02:31.483Z,54,,34.3,,37.7,,
2017-11-03T19:02:41.489Z,54,,34.2,,36.6,,
2017-11-03T19:02:51.486Z,54,0,34.1,,36.2,2,0
2017-11-03T19:03:01.490Z,54,0,22.8,0,37.7,0,
2017-11-03T19:03:11.483Z,54,,22.7,,37.7,,
2017-11-03T19:03:21.489Z,54,,22.7,,37.5,,
2017-11-03T19:03:31.483Z,54,,22.8,,,,
2017-11-03T19:03:41.483Z,54,,22.8,,37.4,,
2017-11-03T19:03:51.484Z,54,,23,,,,
2017-11-03T19:04:01.485Z,54,1,23.1,,37.3,0,37
2017-11-03T19:04:11.489Z,54,,23.1,,34.9,,
2017-11-03T19:04:21.483Z,54,,23.2,,35.3,,
2017-11-03T19:04:31.490Z,54,,23.3,,36,,
2017-11-03T19:04:41.483Z,54,,23.3,,35.9,,
2017-11-03T19:04:51.494Z,54,,23.4,,36,,
2017-11-03T19:05:01.497Z,54,,23.4,,,,
2017-11-03T19:05:11.484Z,54,,23.6,,36.1,,
2017-11-03T19:05:21.483Z,54,,23.7,,35.9,,
2017-11-03T19:05:36.593Z,54,,23.7,,35.8,,
2017-11-03T19:05:41.494Z,54,,23.8,,35.7,,
2017-11-03T19:05:51.484Z,54,,23.8,,35.8,,
2017-11-03T19:06:01.492Z,54,,23.9,,35.7,,
2017-11-03T19:06:11.494Z,54,,23.9,,35.6,,
2017-11-03T19:06:21.487Z,54,,23.9,,35.5,,
2017-11-03T19:06:31.483Z,54,,24,,35.3,,
2017-11-03T19:06:41.488Z,54,,24,,35.1,,
2017-11-03T19:06:51.490Z,54,,24.2,,34.9,,
2017-11-03T19:07:01.485Z,54,,24.2,,34.8,,
2017-11-03T19:07:11.491Z,54,,24.2,,34.7,,
2017-11-03T19:07:21.492Z,54,,24.3,,,,
2017-11-03T19:07:31.484Z,54,,24.3,,34.6,,
2017-11-03T19:07:41.484Z,54,,24.3,,34.5,,
2017-11-03T19:07:51.484Z,54,,24.4,,,,
2017-11-03T19:08:01.484Z,54,,24.4,,34.4,,
2017-11-03T19:08:11.489Z,54,,24.4,,,,
2017-11-03T19:08:21.491Z,54,,24.5,,,,
2017-11-03T19:08:31.493Z,54,,24.5,,34.3,,
2017-11-03T19:08:41.487Z,54,,24.5,,,,
2017-11-03T19:08:51.692Z,54,,24.7,,,,
2017-11-03T19:09:01.489Z,54,,24.7,,,,
2017-11-03T19:09:11.495Z,54,0,22.1,124,36.3,2,0
2017-11-03T19:09:21.498Z,54,,35.4,123,43.6,,
2017-11-03T19:09:31.497Z,54,,41.4,151,51.2,,
2017-11-03T19:09:41.498Z,54,,47.4,144,56.1,,
2017-11-03T19:09:51.505Z,54,,51.3,140,59.4,,
2017-11-03T19:10:01.487Z,54,,53.1,135,61.1,,
2017-11-03T19:10:11.524Z,54,,53.5,133,61.5,,
2017-11-03T19:10:21.491Z,54,0,53.9,0,59.8,0,
2017-11-03T19:10:31.487Z,54,,53.5,,59.9,,
2017-11-03T19:10:41.485Z,54,,53.2,,59.8,,
2017-11-03T19:10:51.485Z,54,,53,,59.7,,
2017-11-03T19:11:01.497Z,54,,52.7,,59.6,,
2017-11-03T19:11:11.495Z,54,,52.5,,59.5,,
2017-11-03T19:11:21.487Z,54,1,52.3,,60.1,0,37
2017-11-03T19:11:36.510Z,54,,52.1,,58.8,,
2017-11-03T19:11:41.485Z,54,,51.9,,46.4,,
2017-11-03T19:11:51.513Z,54,,51.6,,40.9,,
2017-11-03T19:12:01.489Z,54,,51.4,,37.9,,
2017-11-03T19:12:11.506Z,54,,51.2,,35.9,,
2017-11-03T19:12:21.495Z,54,,51,,34.9,,
2017-11-03T19:12:31.487Z,54,,50.7,,34.8,,
2017-11-03T19:12:41.487Z,54,,50.5,,35.1,,
2017-11-03T19:12:51.485Z,54,,50.3,,35.2,,
2017-11-03T19:13:01.495Z,54,,50,,35.1,,
2017-11-03T19:13:11.490Z,54,,49.7,,35.2,,
2017-11-03T19:13:21.497Z,54,,49.3,,35.6,,
2017-11-03T19:13:31.485Z,54,,49,,35.7,,
2017-11-03T19:13:41.485Z,54,,48.6,,,,
2017-11-03T19:13:51.488Z,54,,48.3,,,,
2017-11-03T19:14:01.492Z,54,,48,,36,,
2017-11-03T19:14:11.489Z,54,,47.7,,36.3,,
2017-11-03T19:14:21.485Z,54,,47.4,,,,
2017-11-03T19:14:31.489Z,54,,47.1,,35.9,,
2017-11-03T19:14:41.494Z,54,,46.8,,35.7,,
2017-11-03T19:14:51.486Z,54,,46.5,,35.3,,36
2017-11-03T19:15:01.489Z,54,,46.2,,34.9,,
2017-11-03T19:15:11.485Z,54,,46,,,,
2017-11-03T19:15:21.485Z,54,,45.7,,34.7,,34
2017-11-03T19:15:31.487Z,54,,45.5,,,,
2017-11-03T19:15:41.486Z,54,0,45.2,,34.6,2,0
2017-11-03T19:15:51.502Z,54,0,21.7,117,39.1,2,
2017-11-03T19:16:01.486Z,54,,37.6,115,44.5,,
2017-11-03T19:16:11.488Z,,,,151,51.4,,
2017-11-03T19:16:21.500Z,54,0,48.5,107,56.6,0,
2017-11-03T19:16:31.490Z,54,0,50,0,55.9,0,
2017-11-03T19:16:41.489Z,54,,49.8,,55.6,,
2017-11-03T19:16:51.492Z,54,,49.6,,55.4,,
2017-11-03T19:17:01.488Z,54,,49.3,,,,
2017-11-03T19:17:11.491Z,54,,49.1,,55.3,,
2017-11-03T19:17:21.493Z,54,1,48.9,,55.2,0,34
2017-11-03T19:17:31.488Z,54,,48.7,,55.9,,
2017-11-03T19:17:41.489Z,54,,48.5,,48.9,,
2017-11-03T19:17:51.497Z,54,,48.3,,41.6,,
2017-11-03T19:18:01.488Z,54,,48.1,,38.8,,
2017-11-03T19:18:11.487Z,54,,47.9,,36.8,,
2017-11-03T19:18:21.489Z,54,,47.7,,35.8,,
2017-11-03T19:18:32.282Z,54,,47.5,,35.3,,
2017-11-03T19:18:41.486Z,54,,47.3,,,,
2017-11-03T19:18:52.553Z,54,,47.1,,35.4,,
2017-11-03T19:19:01.489Z,54,,46.9,,,,
2017-11-03T19:19:11.486Z,54,,46.7,,,,
2017-11-03T19:19:21.489Z,54,,46.5,,35.7,,
2017-11-03T19:19:31.486Z,54,,46.3,,35.9,,
2017-11-03T19:19:41.489Z,54,,46.1,,,,
2017-11-03T19:19:51.486Z,54,,45.9,,35.7,,
2017-11-03T19:20:01.486Z,54,,45.6,,35.8,,
2017-11-03T19:20:11.490Z,54,,45.4,,36.1,,
2017-11-03T19:20:21.486Z,54,,45.2,,36.2,,
2017-11-03T19:20:31.486Z,54,,44.9,,36.1,,
2017-11-03T19:20:41.487Z,54,,44.7,,35.8,,
2017-11-03T19:20:51.486Z,54,,44.4,,35.5,,
2017-11-03T19:21:01.494Z,54,,44.2,,35.3,,
2017-11-03T19:21:11.487Z,54,,44,,35.1,,
2017-11-03T19:21:21.486Z,54,,43.8,,34.9,,33
2017-11-03T19:21:31.486Z,54,,43.6,,34.8,,
2017-11-03T19:21:41.486Z,54,0,32,29,34.8,0,0
2017-11-03T19:21:51.500Z,54,0,21.7,0,37.9,0,
2017-11-03T19:22:01.497Z,54,0,32.5,114,35.3,2,
2017-11-03T19:22:11.500Z,54,0,36,0,43.7,0,
2017-11-03T19:22:21.489Z,54,0,38.4,,44.2,0,
2017-11-03T19:22:31.488Z,54,,38.3,,44.2,,
2017-11-03T19:22:41.490Z,54,,38.3,,44.1,,
2017-11-03T19:22:51.488Z,54,,38.2,,,,
2017-11-03T19:23:01.487Z,54,,38.1,,44,,
2017-11-03T19:23:11.490Z,54,1,38,,,0,33
2017-11-03T19:23:21.490Z,54,,37.9,,44.5,,
2017-11-03T19:23:31.487Z,54,,37.8,,41.4,,
2017-11-03T19:23:41.487Z,54,,37.7,,37.9,,
2017-11-03T19:23:51.495Z,54,,37.6,,36.6,,
2017-11-03T19:24:01.487Z,54,,37.5,,35.6,,
2017-11-03T19:24:11.692Z,54,0,24,0,35.1,0,0
2017-11-03T19:24:21.505Z,54,,21.5,,36.8,,
2017-11-03T19:24:31.502Z,54,,21.5,,36.3,,
2017-11-03T19:24:41.511Z,54,,21.6,,,,
2017-11-03T19:24:51.579Z,54,,21.7,,36.2,,
2017-11-03T19:25:01.495Z,54,,21.9,,,,
2017-11-03T19:25:11.494Z,54,1,22,,,0,33
2017-11-03T19:25:21.489Z,54,,22,,34.7,,
2017-11-03T19:25:31.490Z,54,,22.1,,34.2,,
2017-11-03T19:25:41.487Z,54,,22.2,,34.1,,
2017-11-03T19:25:51.490Z,54,,22.4,,34.2,,
2017-11-03T19:26:01.488Z,54,,22.5,,34,,
2017-11-03T19:26:11.489Z,,,,,34.1,,
2017-11-03T19:26:21.487Z,54,,22.7,,34.2,,
2017-11-03T19:26:31.489Z,54,,22.7,,34.3,,
2017-11-03T19:26:41.488Z,54,,22.8,,34.2,,
2017-11-03T19:26:51.500Z,54,,23,,34.1,,
2017-11-03T19:27:01.489Z,54,,23,,,,
2017-11-03T19:27:11.490Z,54,,23.1,,34.2,,
2017-11-03T19:27:21.490Z,54,,23.2,,,,
2017-11-03T19:27:31.487Z,54,,23.2,,,,
2017-11-03T19:27:41.491Z,54,,23.3,,34.1,,
2017-11-03T19:27:51.488Z,54,,23.4,,33.9,,
2017-11-03T19:28:01.490Z,54,0,31.8,,33.7,2,0
2017-11-03T19:28:11.502Z,54,0,24.7,120,39.4,2,
2017-11-03T19:28:21.500Z,54,,38.3,118,45.4,,
2017-11-03T19:28:31.503Z,54,,43.4,151,52.1,,
2017-11-03T19:28:41.494Z,54,,48.8,141,57,,
2017-11-03T19:28:51.499Z,54,0,50.3,0,58.2,0,
2017-11-03T19:29:01.491Z,54,,50,,57.8,,
2017-11-03T19:29:11.491Z,54,,49.8,,57.7,,
2017-11-03T19:29:21.488Z,54,,49.6,,57.6,,
2017-11-03T19:29:31.488Z,54,,49.3,,57.4,,
2017-11-03T19:29:41.491Z,54,,49.1,,57.3,,
2017-11-03T19:29:51.491Z,54,1,48.9,,58.1,0,32
2017-11-03T19:30:01.508Z,54,,48.6,,55.5,,
2017-11-03T19:30:11.490Z,54,,48.4,,44.8,,
2017-11-03T19:30:21.491Z,54,,48.2,,39.7,,
2017-11-03T19:30:31.894Z,54,,48,,36.9,,
2017-11-03T19:30:41.488Z,54,,47.8,,35.5,,
2017-11-03T19:30:51.489Z,54,,47.6,,34.5,,
2017-11-03T19:31:01.551Z,54,,47.4,,34.3,,
2017-11-03T19:31:11.590Z,54,,47.2,,34.5,,
2017-11-03T19:31:21.491Z,54,,47,,34.6,,
2017-11-03T19:31:31.667Z,54,,46.8,,,,
2017-11-03T19:31:41.490Z,54,,46.6,,34.8,,
2017-11-03T19:31:51.491Z,54,,46.3,,35.2,,
2017-11-03T19:32:01.490Z,54,,46.1,,35.3,,
2017-11-03T19:32:11.517Z,54,,45.9,,35.2,,
2017-11-03T19:32:21.502Z,54,,45.6,,35.3,,
2017-11-03T19:32:31.504Z,54,,45.4,,35.6,,
2017-11-03T19:32:41.507Z,54,,45.2,,35.8,,
2017-11-03T19:32:51.504Z,54,,44.9,,35.7,,
2017-11-03T19:33:01.508Z,54,,44.7,,35.4,,
2017-11-03T19:33:11.509Z,54,,44.4,,34.9,,
2017-11-03T19:33:21.507Z,54,,44.2,,34.7,,
2017-11-03T19:33:31.506Z,54,,44,,34.5,,
2017-11-03T19:33:41.526Z,54,,43.8,,34.4,,
2017-11-03T19:33:51.510Z,54,,43.5,,34.3,,
2017-11-03T19:34:06.628Z,54,,43.3,,,,
2017-11-03T19:34:11.512Z,54,,43.1,,34.2,,
2017-11-03T19:34:21.508Z,54,,43,,,,
2017-11-03T19:34:31.498Z,54,,42.8,,,,
2017-11-03T19:34:41.509Z,54,,42.6,,,,
2017-11-03T19:34:51.506Z,54,,42.4,,,,
2017-11-03T19:35:01.506Z,54,,42.2,,,,
2017-11-03T19:35:11.500Z,54,,42,,,,
2017-11-03T19:35:21.506Z,54,,41.9,,,,
2017-11-03T19:35:31.504Z,54,,41.7,,,,
2017-11-03T19:35:41.504Z,54,,41.5,,34.4,,
2017-11-03T19:35:51.504Z,54,,41.4,,35.1,,
2017-11-03T19:36:01.508Z,54,,41.2,,35.6,,
2017-11-03T19:36:11.508Z,54,,41.1,,36.3,,
2017-11-03T19:36:21.508Z,54,,40.8,,36.7,,
2017-11-03T19:36:31.510Z,54,,40.7,,37.3,,
2017-11-03T19:36:41.509Z,54,,40.6,,38,,
2017-11-03T19:36:51.511Z,54,,40.4,,38.4,,
