Time,HwActive,ActPow,ChActive,PrimT,HwTSet,PrimTSet,HwTOutlet
2017-11-25T20:36:16.435Z,,,,,0,,35.4
2017-11-25T20:36:26.439Z,,,,53.9,0,,35.4
2017-11-25T20:36:36.436Z,,,,53.6,0,,35.4
2017-11-25T20:36:46.436Z,,,,52.9,0,,35.4
2017-11-25T20:36:56.535Z,,,,,0,,35.3
2017-11-25T20:37:06.435Z,,,,52.6,0,,35.3
2017-11-25T20:37:16.438Z,,,,52.3,0,,35.3
2017-11-25T20:37:26.436Z,,,,52.6,0,,35.3
2017-11-25T20:37:36.436Z,,,,53.1,0,,35.3
2017-11-25T20:37:46.652Z,,,,,0,,35.3
2017-11-25T20:37:56.525Z,,,,53.6,,,
2017-11-25T20:38:06.436Z,,,,53.9,0,,35.3
2017-11-25T20:38:16.436Z,,,,53.6,0,,35.2
2017-11-25T20:38:26.436Z,,,,,0,,35.2
2017-11-25T20:38:36.438Z,,,,52.9,0,,35.2
2017-11-25T20:38:46.435Z,,,,52.8,0,,35.2
2017-11-25T20:38:56.516Z,,,,51.9,,,
2017-11-25T20:39:06.436Z,,,,51.7,0,,35.1
2017-11-25T20:39:16.436Z,,,,50.9,,,
2017-11-25T20:39:26.437Z,,,,,0,,35.1
2017-11-25T20:39:36.436Z,,,,50.4,,,
2017-11-25T20:39:46.436Z,,,,49.9,0,,35.1
2017-11-25T20:39:56.532Z,0,40,2,53,0,,35.1
2017-11-25T20:40:06.438Z,,30,,59.1,0,,34.9
2017-11-25T20:40:16.437Z,,30,,60,0,,34.9
2017-11-25T20:40:26.437Z,,29,,62,0,,34.9
2017-11-25T20:40:36.436Z,,30,,62.1,0,,34.9
2017-11-25T20:40:46.436Z,,29,,63.1,0,,34.9
2017-11-25T20:40:56.527Z,,,,63.5,0,,34.9
2017-11-25T20:41:06.437Z,,30,,64,0,,34.8
2017-11-25T20:41:16.436Z,,29,,,0,,34.8
2017-11-25T20:41:26.436Z,,30,,,0,,34.8
2017-11-25T20:41:36.447Z,,29,,,0,,34.8
2017-11-25T20:41:46.436Z,,30,,63.9,0,,34.8
2017-11-25T20:41:56.519Z,,29,,,0,,34.8
2017-11-25T20:42:06.437Z,,,,63.8,0,,34.8
2017-11-25T20:42:16.437Z,,,,63.6,0,,34.8
2017-11-25T20:42:26.437Z,,30,,64,0,,34.7
2017-11-25T20:42:36.437Z,,29,,64.4,0,,34.7
2017-11-25T20:42:46.439Z,0,0,2,62.7,0,,34.7
2017-11-25T20:42:56.516Z,,,,58.9,0,,34.7
2017-11-25T20:43:06.437Z,,,,57.9,0,,34.7
2017-11-25T20:43:16.437Z,,,,56.9,0,,34.7
2017-11-25T20:43:26.440Z,,,,56.5,0,,34.7
2017-11-25T20:43:36.607Z,,,,56.3,0,,34.7
2017-11-25T20:43:46.463Z,,,,56.2,0,,34.7
2017-11-25T20:43:56.662Z,,,,56.3,0,,34.7
2017-11-25T20:44:08.037Z,,,,56.4,0,,34.7
2017-11-25T20:44:16.440Z,,,,56.5,0,,34.7
2017-11-25T20:44:26.469Z,,,,56.6,0,,34.7
2017-11-25T20:44:36.437Z,,,,56.7,0,,34.7
2017-11-25T20:44:46.437Z,,,,56.8,0,,34.7
2017-11-25T20:44:56.577Z,,,,57,0,,34.7
2017-11-25T20:45:06.645Z,,,,56.9,0,,34.7
2017-11-25T20:45:16.437Z,,,,,0,,34.7
2017-11-25T20:45:26.437Z,,,,56.6,0,,34.7
2017-11-25T20:45:36.437Z,,,,55.9,0,,34.7
2017-11-25T20:45:46.437Z,,,,54.9,0,,34.7
2017-11-25T20:45:56.517Z,0,41,2,56.7,0,,34.7
2017-11-25T20:46:06.438Z,,31,,62.4,0,,34.6
2017-11-25T20:46:16.438Z,,30,,64,0,,34.6
2017-11-25T20:46:26.645Z,0,0,2,65.2,0,,34.6
2017-11-25T20:46:36.438Z,,,,60.9,0,,34.6
2017-11-25T20:46:46.438Z,,,,57.9,0,,34.6
2017-11-25T20:46:56.518Z,,,,56.4,0,,34.6
2017-11-25T20:47:06.437Z,,,,55.7,0,,34.6
2017-11-25T20:47:16.438Z,,,,54.9,0,,34.6
2017-11-25T20:47:26.437Z,,,,53.9,0,,34.6
2017-11-25T20:47:36.437Z,,,,53.8,0,,34.6
2017-11-25T20:47:46.440Z,,,,53.4,0,,34.6
2017-11-25T20:47:56.517Z,,,,52.9,0,,34.6
2017-11-25T20:48:06.437Z,,,,52.8,0,,34.6
2017-11-25T20:48:16.437Z,,,,52.4,0,,34.6
2017-11-25T20:48:26.437Z,,,,,0,,34.6
2017-11-25T20:48:37.090Z,,,,53,0,,34.6
2017-11-25T20:48:46.437Z,,,,53.1,0,,34.6
2017-11-25T20:48:56.518Z,,,,53.6,0,,34.5
2017-11-25T20:49:06.437Z,,,,53.9,0,,34.5
2017-11-25T20:49:16.437Z,,,,,0,,34.5
2017-11-25T20:49:26.438Z,,,,53.7,0,,34.5
2017-11-25T20:49:36.438Z,,,,53.4,0,,34.5
2017-11-25T20:49:46.446Z,,,,52.9,0,,34.5
2017-11-25T20:49:56.528Z,,,,52.4,0,,34.5
2017-11-25T20:50:06.438Z,,,,51.9,0,,34.5
2017-11-25T20:50:16.439Z,,,,51.5,0,,34.5
2017-11-25T20:50:26.437Z,,,,50.9,0,,34.5
2017-11-25T20:50:36.437Z,,,,50.6,0,,34.5
2017-11-25T20:50:46.438Z,,,,50.1,0,,34.5
2017-11-25T20:50:56.548Z,0,41,2,52.2,0,,34.4
2017-11-25T20:51:06.439Z,,31,,58.1,0,,34.4
2017-11-25T20:51:16.440Z,,29,,60.1,0,,34.4
2017-11-25T20:51:26.438Z,,30,,62,0,,34.4
2017-11-25T20:51:36.438Z,,,,62.1,0,,34.4
2017-11-25T20:51:46.440Z,,30,,63.1,0,,34.4
2017-11-25T20:51:56.528Z,,,,63.5,0,,34.4
2017-11-25T20:52:06.438Z,,29,,64,0,,34.4
2017-11-25T20:52:16.794Z,,,,64.1,0,,34.4
2017-11-25T20:52:27.147Z,,,,64.2,0,,34.3
2017-11-25T20:52:36.438Z,,,,,0,,34.3
2017-11-25T20:52:46.438Z,,30,,64.1,0,,34.3
2017-11-25T20:52:56.588Z,,29,,63.9,0,,34.3
2017-11-25T20:53:06.440Z,,30,,,0,,34.3
2017-11-25T20:53:16.443Z,,,,64,0,,34.3
2017-11-25T20:53:26.438Z,,29,,,0,,34.3
2017-11-25T20:53:36.439Z,,30,,65.1,0,,34.3
2017-11-25T20:53:46.438Z,0,0,2,62.5,0,,34.3
2017-11-25T20:53:56.570Z,,,,58.8,0,,34.3
2017-11-25T20:54:06.438Z,,,,57.9,0,,34.3
2017-11-25T20:54:16.444Z,,,,56.9,0,,34.3
2017-11-25T20:54:26.439Z,,,,56.4,0,,34.3
2017-11-25T20:54:36.439Z,,,,56.2,0,,34.3
2017-11-25T20:54:46.439Z,,,,,0,,34.3
2017-11-25T20:54:56.551Z,,,,56.3,0,,34.3
2017-11-25T20:55:06.440Z,,,,56.4,0,,34.3
2017-11-25T20:55:16.439Z,,,,56.6,0,,34.3
2017-11-25T20:55:26.579Z,,,,56.7,0,,34.3
2017-11-25T20:55:36.449Z,,,,57,0,,34.3
2017-11-25T20:55:46.438Z,,,,,0,,34.3
2017-11-25T20:55:56.563Z,,,,57.1,0,,34.3
2017-11-25T20:56:06.438Z,,,,,0,,34.3
2017-11-25T20:56:16.439Z,,,,56.9,0,,34.3
2017-11-25T20:56:26.439Z,,,,56.7,0,,34.3
2017-11-25T20:56:36.438Z,,,,55.9,0,,34.3
2017-11-25T20:56:46.446Z,,,,55.5,0,,34.3
2017-11-25T20:56:56.528Z,0,42,2,56.4,0,,34.3
2017-11-25T20:57:06.439Z,,32,,62.1,0,,34.3
2017-11-25T20:57:16.450Z,,30,,64,0,,34.3
2017-11-25T20:57:26.438Z,0,0,2,65.2,0,,34.3
2017-11-25T20:57:36.439Z,,,,60.7,0,,34.3
2017-11-25T20:57:46.440Z,,,,57.9,0,,34.3
2017-11-25T20:57:56.519Z,,,,56.6,0,,34.3
2017-11-25T20:58:06.439Z,,,,55.9,0,,34.3
2017-11-25T20:58:16.443Z,,,,54.9,0,,34.3
2017-11-25T20:58:26.439Z,,,,53.9,0,,34.3
2017-11-25T20:58:36.439Z,,,,,0,,34.3
2017-11-25T20:58:46.439Z,,,,53.5,0,,34.3
2017-11-25T20:58:56.530Z,,,,52.9,0,,34.3
2017-11-25T20:59:06.438Z,,,,,0,,34.3
2017-11-25T20:59:16.439Z,,,,52.6,0,,34.3
2017-11-25T20:59:26.441Z,,,,52.4,0,,34.3
2017-11-25T20:59:36.439Z,,,,53,0,,34.3
2017-11-25T20:59:46.439Z,,,,53.2,0,,34.3
2017-11-25T20:59:56.530Z,,,,53.6,0,,34.3
2017-11-25T21:00:06.441Z,,,,53.9,0,,34.2
2017-11-25T21:00:16.439Z,,,,,0,,34.2
2017-11-25T21:00:26.446Z,,,,53.7,0,,34.2
2017-11-25T21:00:36.649Z,,,,52.9,0,,34.2
2017-11-25T21:00:46.442Z,,,,,0,,34.2
2017-11-25T21:00:56.520Z,,,,51.9,0,,34.2
2017-11-25T21:01:06.615Z,,,,,0,,34.2
2017-11-25T21:01:16.441Z,,,,51.4,0,,34.2
2017-11-25T21:01:26.440Z,,,,50.9,0,,34.2
2017-11-25T21:01:36.439Z,,,,50.5,0,,34.2
2017-11-25T21:01:46.441Z,,,,50.2,0,,34.2
2017-11-25T21:01:56.530Z,0,43,2,51.1,0,,34.2
2017-11-25T21:02:06.443Z,,31,,58.3,0,,34.2
2017-11-25T21:02:16.440Z,,30,,60,0,,34.2
2017-11-25T21:02:26.445Z,,29,,61.1,0,,34.1
2017-11-25T21:02:36.440Z,,30,,62,0,,34.1
2017-11-25T21:02:46.440Z,,,,62.4,0,,34.1
2017-11-25T21:03:01.580Z,,29,,63.1,0,,34.1
2017-11-25T21:03:06.444Z,,,,,0,,34.1
2017-11-25T21:03:16.440Z,,,,63.2,0,,34.1
2017-11-25T21:03:26.440Z,,30,,62.9,0,,34.1
2017-11-25T21:03:36.440Z,,,,,0,,34.1
2017-11-25T21:03:46.440Z,,,,62.8,0,,34.1
2017-11-25T21:03:56.531Z,,29,,62.6,0,,34.1
2017-11-25T21:04:06.441Z,,,,62.4,0,,34.1
2017-11-25T21:04:16.440Z,,30,,62.2,0,,34.1
2017-11-25T21:04:31.530Z,,,,62.4,0,,34.1
2017-11-25T21:04:36.440Z,,29,,63.1,0,,34.1
2017-11-25T21:04:46.440Z,,30,,64,0,,34.1
2017-11-25T21:04:56.530Z,,29,,64.1,0,,34.1
2017-11-25T21:05:06.441Z,0,0,2,64.8,0,,34.1
2017-11-25T21:05:16.442Z,,,,59.7,0,,34.1
2017-11-25T21:05:26.563Z,,,,57.9,0,,34.1
2017-11-25T21:05:36.441Z,,,,56.7,0,,34.1
2017-11-25T21:05:46.441Z,,,,55.9,0,,34.1
2017-11-25T21:05:56.531Z,,,,55.5,0,,34.1
2017-11-25T21:06:06.440Z,,,,54.9,0,,34.1
2017-11-25T21:06:16.442Z,,,,,0,,34.1
2017-11-25T21:06:26.445Z,,,,54.8,0,,34.1
2017-11-25T21:06:36.440Z,,,,54.7,0,,34.1
2017-11-25T21:06:46.440Z,,,,54.6,0,,34.1
2017-11-25T21:06:56.530Z,0,43,2,56,0,,34.1
2017-11-25T21:07:06.441Z,,29,,63.3,0,,34.1
2017-11-25T21:07:16.446Z,,30,,64,0,,34.1
2017-11-25T21:07:26.440Z,0,0,2,62.8,0,,34.1
2017-11-25T21:07:36.440Z,,,,58.8,0,,34.1
2017-11-25T21:07:46.441Z,,,,56.8,0,,34.1
2017-11-25T21:07:56.559Z,,,,55.7,0,,34.1
2017-11-25T21:08:06.499Z,,,,53.9,0,,34.1
2017-11-25T21:08:16.457Z,,,,52.9,0,,34.1
2017-11-25T21:08:26.447Z,,,,51.9,0,,34.1
2017-11-25T21:08:36.442Z,0,,0,51.5,0,0,34.1
2017-11-25T21:08:46.442Z,0,0,0,52.9,0,,30.4
2017-11-25T21:08:56.531Z,,,,52.8,0,,30
2017-11-25T21:09:06.441Z,,,,52.6,0,,30
2017-11-25T21:09:16.442Z,,,,52.4,0,,30.1
2017-11-25T21:09:26.441Z,,,,52.3,0,,30.2
2017-11-25T21:09:36.441Z,0,,2,52.1,0,61,30.3
2017-11-25T21:09:46.441Z,0,,2,52.3,0,,30.4
2017-11-25T21:09:56.522Z,,30,,58.4,0,,30.4
2017-11-25T21:10:06.444Z,,30,,60,0,,30.6
2017-11-25T21:10:16.444Z,,,,61.1,0,,30.7
2017-11-25T21:10:26.445Z,,29,,62,0,,30.8
2017-11-25T21:10:36.441Z,,30,,63.1,0,,30.9
2017-11-25T21:10:46.441Z,,29,,63.4,0,,30.9
2017-11-25T21:10:56.531Z,,30,,63.3,0,,31
2017-11-25T21:11:06.441Z,,,,63.5,0,,31.2
2017-11-25T21:11:16.441Z,,29,,63.6,0,,31.2
2017-11-25T21:11:26.441Z,,,,62.9,0,,31.2
2017-11-25T21:11:36.442Z,,,,62.7,0,,31.3
2017-11-25T21:11:46.441Z,,,,61.9,0,,31.3
2017-11-25T21:11:56.531Z,,,,61.5,0,,31.3
2017-11-25T21:12:06.597Z,,,,62,0,,31.4
2017-11-25T21:12:16.443Z,,,,62.2,0,,31.4
2017-11-25T21:12:26.441Z,,,,62.7,0,,31.4
2017-11-25T21:12:36.442Z,,30,,63.2,0,,31.5
2017-11-25T21:12:46.442Z,,,,63.9,0,,31.5
2017-11-25T21:12:56.532Z,,30,,64,0,,31.5
2017-11-25T21:13:06.441Z,0,0,2,65.2,0,,31.6
2017-11-25T21:13:16.455Z,,,,60.7,0,,31.6
2017-11-25T21:13:26.442Z,,,,58.8,0,,31.6
2017-11-25T21:13:36.442Z,,,,56.5,0,,31.8
2017-11-25T21:13:46.441Z,,,,55.9,0,,31.8
2017-11-25T21:13:56.623Z,,,,54.9,0,,31.8
2017-11-25T21:14:06.441Z,,,,54.8,0,,31.9
2017-11-25T21:14:16.584Z,,,,54.4,0,,31.9
2017-11-25T21:14:28.704Z,,,,54.3,0,,31.9
2017-11-25T21:14:36.442Z,,,,54,0,,31.9
2017-11-25T21:14:46.697Z,0,42,2,57,0,,31.9
2017-11-25T21:15:00.715Z,,30,,63.1,0,,32
2017-11-25T21:15:12.020Z,,,,64.1,0,,32
2017-11-25T21:15:16.445Z,0,0,2,65.3,0,,32
2017-11-25T21:15:26.443Z,,,,60.7,0,,32.1
2017-11-25T21:15:36.443Z,,,,57.9,0,,32.1
2017-11-25T21:15:46.442Z,,,,56.2,0,,32.1
2017-11-25T21:15:56.533Z,,,,54.8,0,,32.1
2017-11-25T21:16:06.442Z,,,,53.9,0,,32.2
2017-11-25T21:16:16.442Z,,,,52.9,0,,32.2
2017-11-25T21:16:26.689Z,,,,51.9,0,,32.2
2017-11-25T21:16:36.442Z,,,,50.9,0,,32.2
2017-11-25T21:16:46.443Z,,,,,0,,32.2
2017-11-25T21:16:56.522Z,,,,50.5,0,,32.2
2017-11-25T21:17:06.688Z,,,,51,0,,32.3
2017-11-25T21:17:16.443Z,,,,51.1,0,,32.3
2017-11-25T21:17:26.443Z,,,,52,0,,32.3
2017-11-25T21:17:36.508Z,,,,52.3,0,,32.3
2017-11-25T21:17:46.443Z,,,,52.8,0,,32.3
2017-11-25T21:17:56.522Z,,,,52.9,0,,32.3
2017-11-25T21:18:06.445Z,,,,52.7,0,,32.4
2017-11-25T21:18:16.447Z,,,,51.9,0,,32.4
2017-11-25T21:18:26.442Z,,,,51.7,0,,32.4
2017-11-25T21:18:36.443Z,,,,50.9,0,,32.4
2017-11-25T21:18:46.442Z,,,,50.5,0,,32.4
2017-11-25T21:18:56.522Z,,,,49.9,0,,32.4
2017-11-25T21:19:06.442Z,,,,49.5,0,,32.4
2017-11-25T21:19:16.443Z,,,,48.9,0,,32.4
2017-11-25T21:19:26.443Z,,,,48.8,0,,32.4
2017-11-25T21:19:36.442Z,,,,48.6,0,,32.4
2017-11-25T21:19:46.443Z,0,41,2,51.1,0,,32.4
2017-11-25T21:19:56.614Z,,29,,58,0,,32.4
2017-11-25T21:20:06.443Z,,,,60,0,,32.4
2017-11-25T21:20:16.443Z,,,,61.1,0,,32.4
2017-11-25T21:20:26.447Z,,,,62,0,,32.4
2017-11-25T21:20:36.443Z,,30,,62.4,0,,32.4
2017-11-25T21:20:46.443Z,,30,,63.1,0,,32.4
2017-11-25T21:20:56.523Z,,,,63.4,0,,32.4
2017-11-25T21:21:06.443Z,,,,63.6,0,,32.4
2017-11-25T21:21:16.443Z,,29,,,0,,32.4
2017-11-25T21:21:26.443Z,,30,,63.5,0,,32.4
2017-11-25T21:21:36.443Z,,,,63.6,0,,32.4
2017-11-25T21:21:46.443Z,,29,,63.4,0,,32.4
2017-11-25T21:21:56.713Z,,30,,,0,,32.5
2017-11-25T21:22:06.443Z,,29,,63.3,0,,32.5
2017-11-25T21:22:16.510Z,1,,0,63.6,0,0,32.5
2017-11-25T21:22:27.233Z,,126,,66.9,54,,37.6
2017-11-25T21:22:36.462Z,0,0,0,60.5,54,,50.4
2017-11-25T21:22:46.443Z,,,,59.3,0,,51.2
2017-11-25T21:22:56.735Z,,,,58.9,0,,50.9
2017-11-25T21:23:06.443Z,,,,58.8,0,,50.7
2017-11-25T21:23:16.466Z,,,,,0,,50.5
2017-11-25T21:23:26.454Z,,,,58.7,0,,50.3
2017-11-25T21:23:36.443Z,0,,2,58.9,0,61,50.1
2017-11-25T21:23:46.445Z,0,39,2,63.4,0,,49.8
2017-11-25T21:23:56.545Z,0,0,2,66.5,0,,49.6
2017-11-25T21:24:06.443Z,,,,60.9,0,,49.3
2017-11-25T21:24:16.444Z,,,,57.9,0,,49
2017-11-25T21:24:26.446Z,,,,56.8,0,,48.8
2017-11-25T21:24:36.444Z,,,,55.9,0,,48.6
2017-11-25T21:24:46.446Z,,,,55.7,0,,48.4
2017-11-25T21:24:56.523Z,,,,55.5,0,,48.2
2017-11-25T21:25:06.444Z,,,,55.4,0,,48
2017-11-25T21:25:16.444Z,,,,,0,,47.8
2017-11-25T21:25:26.448Z,,,,55.5,0,,47.6
2017-11-25T21:25:36.444Z,,,,,0,62,47.4
2017-11-25T21:25:46.450Z,,,,55.6,0,,47.2
2017-11-25T21:25:56.525Z,,,,55.7,0,,47
2017-11-25T21:26:06.444Z,,,,,0,,46.8
2017-11-25T21:26:16.444Z,,,,56,0,,46.7
2017-11-25T21:26:26.445Z,,,,,0,,46.5
2017-11-25T21:26:36.680Z,,,,55.9,0,,46.2
2017-11-25T21:26:46.446Z,,,,55.6,0,,46.1
2017-11-25T21:26:57.409Z,,,,54.9,0,,45.9
2017-11-25T21:27:06.454Z,,,,54.6,0,,45.8
2017-11-25T21:27:16.451Z,,,,53.9,0,,45.7
2017-11-25T21:27:26.447Z,,,,53.5,0,,45.5
2017-11-25T21:27:36.444Z,,,,52.9,0,,45.4
2017-11-25T21:27:46.444Z,,,,52.7,0,,45.3
2017-11-25T21:27:56.526Z,,,,52.3,0,,45.1
2017-11-25T21:28:06.446Z,,,,52.1,0,,45
2017-11-25T21:28:16.445Z,,,,51.9,0,,44.9
2017-11-25T21:28:26.452Z,,,,51.8,0,,44.7
2017-11-25T21:28:36.445Z,,,,51.5,0,,44.6
2017-11-25T21:28:46.445Z,0,37,2,56.5,0,,44.4
2017-11-25T21:28:56.527Z,,29,,61.3,0,,44.3
2017-11-25T21:29:06.448Z,,30,,62.1,0,,44.1
2017-11-25T21:29:16.445Z,,30,,64,0,,44
2017-11-25T21:29:26.444Z,,,,64.1,0,,43.9
2017-11-25T21:29:36.444Z,,29,,64.6,0,,43.8
2017-11-25T21:29:46.446Z,,29,,64.9,0,,43.7
2017-11-25T21:29:56.526Z,,,,65.1,0,,43.5
2017-11-25T21:30:06.445Z,,30,,65.3,0,,43.4
2017-11-25T21:30:16.447Z,,29,,,0,,43.3
2017-11-25T21:30:26.445Z,,29,,65.1,0,,43.2
2017-11-25T21:30:36.444Z,,30,,,0,,43.1
2017-11-25T21:30:46.448Z,,29,,64.9,0,,42.9
2017-11-25T21:30:56.525Z,,30,,,0,,42.8
2017-11-25T21:31:06.446Z,,29,,64.7,0,,42.7
2017-11-25T21:31:16.445Z,,29,,65.1,0,,42.7
2017-11-25T21:31:26.445Z,,29,,66,0,,42.5
2017-11-25T21:31:36.447Z,0,0,2,63.6,0,,42.5
2017-11-25T21:31:46.445Z,0,0,2,59.9,0,62,42.4
2017-11-25T21:31:56.525Z,,,,58.8,0,,42.3
2017-11-25T21:32:06.444Z,,,,57.8,0,,42.2
2017-11-25T21:32:16.445Z,,,,56.9,0,,42.1
2017-11-25T21:32:31.545Z,,,,,0,,42
2017-11-25T21:32:36.451Z,,,,,0,,41.9
2017-11-25T21:32:46.444Z,,,,57,0,,41.8
2017-11-25T21:32:56.534Z,,,,,0,,41.8
2017-11-25T21:33:06.444Z,,,,57.1,0,,41.7
2017-11-25T21:33:16.445Z,,,,57.2,0,,41.6
2017-11-25T21:33:26.450Z,,,,57.3,0,,41.5
2017-11-25T21:33:36.611Z,,,,,0,,41.5
2017-11-25T21:33:46.445Z,,,,57.4,0,,41.4
2017-11-25T21:33:56.881Z,,,,57.6,0,,41.3
2017-11-25T21:34:06.445Z,,,,57.4,0,,41.2
2017-11-25T21:34:16.446Z,,,,56.9,0,,41.1
2017-11-25T21:34:26.454Z,,,,56.6,0,,40.9
2017-11-25T21:34:36.445Z,0,44,2,56.1,0,,40.9
2017-11-25T21:34:46.447Z,,33,,62.5,0,,40.8
2017-11-25T21:34:56.525Z,,30,,65.1,0,,40.7
2017-11-25T21:35:06.446Z,,,,66,0,,40.7
2017-11-25T21:35:16.447Z,0,0,2,62.8,0,,40.6
2017-11-25T21:35:26.446Z,,,,58.9,0,,40.5
2017-11-25T21:35:36.449Z,,,,57.1,0,,40.4
2017-11-25T21:35:46.445Z,,,,56.7,0,,40.4
2017-11-25T21:35:56.536Z,,,,55.6,0,,40.3
2017-11-25T21:36:06.447Z,,,,54.9,0,,40.2
2017-11-25T21:36:16.446Z,,,,54.4,0,,40.2
2017-11-25T21:36:26.651Z,,,,53.9,0,,40.1
2017-11-25T21:36:36.450Z,,,,53.6,0,,40
2017-11-25T21:36:46.452Z,,,,53.3,0,,40
2017-11-25T21:36:56.539Z,,,,52.9,0,,39.9
2017-11-25T21:37:06.448Z,,,,53,0,,39.9
2017-11-25T21:37:16.446Z,,,,,0,,39.8
2017-11-25T21:37:26.650Z,,,,53.3,0,,39.8
2017-11-25T21:37:36.445Z,,,,54,0,,39.7
2017-11-25T21:37:46.450Z,,,,54.3,0,,39.6
2017-11-25T21:37:56.526Z,,,,54.5,0,,39.6
2017-11-25T21:38:06.446Z,,,,54.4,0,,39.5
2017-11-25T21:38:16.446Z,,,,53.9,0,,39.4
2017-11-25T21:38:31.466Z,,,,53.5,0,,39.4
2017-11-25T21:38:36.446Z,,,,52.9,0,,39.3
2017-11-25T21:38:46.448Z,,,,52.4,0,,39.3
2017-11-25T21:38:56.536Z,,,,51.9,0,,39.2
2017-11-25T21:39:06.446Z,,,,51.5,0,,39.2
2017-11-25T21:39:16.448Z,,,,50.9,0,,39.1
2017-11-25T21:39:26.447Z,,,,50.7,0,,38.9
2017-11-25T21:39:36.847Z,0,44,2,51,0,,38.9
2017-11-25T21:39:46.450Z,,31,,58.3,0,,38.8
2017-11-25T21:39:56.551Z,,30,,60,0,,38.8
2017-11-25T21:40:06.446Z,,29,,62,0,,38.7
2017-11-25T21:40:16.446Z,,30,,63.1,0,,38.7
2017-11-25T21:40:26.640Z,,29,,63.2,0,,38.6
2017-11-25T21:40:36.446Z,,30,,64,0,,38.6
2017-11-25T21:40:46.446Z,,29,,64.2,0,,38.5
2017-11-25T21:40:56.527Z,,,,64.7,0,,38.4
2017-11-25T21:41:06.446Z,,30,,64.9,0,,38.4
2017-11-25T21:41:16.447Z,,,,64.8,0,,38.4
2017-11-25T21:41:26.447Z,,,,64.9,0,,38.3
2017-11-25T21:41:36.447Z,,29,,64.7,0,,38.3
2017-11-25T21:41:46.446Z,,,,,0,,38.2
2017-11-25T21:41:56.842Z,,,,64.6,0,,38.2
2017-11-25T21:42:06.447Z,,30,,,0,,38.1
2017-11-25T21:42:16.665Z,,,,65.1,0,,38.1
2017-11-25T21:42:26.643Z,,0,,66,0,,38
2017-11-25T21:42:36.450Z,0,,2,62.7,0,,38
2017-11-25T21:42:46.447Z,,,,59.9,0,,37.9
2017-11-25T21:42:56.538Z,,,,57.8,0,,37.9
2017-11-25T21:43:06.446Z,,,,57.7,0,,37.9
2017-11-25T21:43:16.451Z,,,,56.9,0,,37.8
2017-11-25T21:43:26.446Z,,,,56.7,0,,37.8
2017-11-25T21:43:36.594Z,,,,,0,,37.8
2017-11-25T21:43:46.454Z,,,,56.8,0,,37.7
2017-11-25T21:43:56.527Z,,,,57,0,,37.7
2017-11-25T21:44:06.447Z,,,,57.1,0,,37.7
2017-11-25T21:44:16.447Z,,,,57.2,0,,37.6
2017-11-25T21:44:26.449Z,,,,57.3,0,,37.6
2017-11-25T21:44:36.449Z,,,,57.4,0,,37.6
2017-11-25T21:44:46.456Z,,,,57.6,0,,37.5
2017-11-25T21:44:56.527Z,,,,57.7,0,61,37.5
2017-11-25T21:45:06.449Z,,,,57.6,0,,37.5
2017-11-25T21:45:16.455Z,,,,56.9,0,62,37.4
2017-11-25T21:45:26.447Z,,,,56.7,0,,37.4
2017-11-25T21:45:36.449Z,,,,55.9,0,61,37.4
2017-11-25T21:45:46.447Z,,,,55.4,0,,37.3
2017-11-25T21:45:56.540Z,0,45,2,55.1,0,,37.3
2017-11-25T21:46:06.461Z,,32,,62.1,0,,37.3
2017-11-25T21:46:16.451Z,,29,,64,0,,37.2
2017-11-25T21:46:26.448Z,0,0,2,64.8,0,,37.2
2017-11-25T21:46:36.447Z,,,,59.7,0,,37.2
2017-11-25T21:46:46.447Z,,,,57.9,0,,37.2
2017-11-25T21:46:56.537Z,,,,56.8,0,,37.1
2017-11-25T21:47:06.450Z,,,,55.7,0,,37.1
2017-11-25T21:47:16.449Z,,,,54.9,0,,37.1
2017-11-25T21:47:26.449Z,,,,54.6,0,,36.9
2017-11-25T21:47:36.633Z,,,,53.9,0,,36.9
2017-11-25T21:47:46.450Z,,,,53.7,0,,36.9
2017-11-25T21:47:56.582Z,,,,53.4,0,,36.9
2017-11-25T21:48:06.448Z,,,,52.9,0,,36.8
2017-11-25T21:48:16.449Z,,,,52.8,0,,36.8
2017-11-25T21:48:26.454Z,,,,52.6,0,,36.8
2017-11-25T21:48:36.447Z,,,,53,0,,36.7
2017-11-25T21:48:46.451Z,,,,53.1,0,,36.7
2017-11-25T21:48:56.607Z,,,,53.5,0,,36.7
2017-11-25T21:49:06.451Z,,,,53.8,0,,36.6
2017-11-25T21:49:16.452Z,,,,,0,,36.6
2017-11-25T21:49:26.447Z,,,,53.7,0,,36.6
2017-11-25T21:49:36.448Z,,,,53.4,0,,36.6
2017-11-25T21:49:46.447Z,,,,52.9,0,,36.5
2017-11-25T21:49:56.528Z,,,,52.6,0,,36.5
2017-11-25T21:50:06.448Z,,,,51.9,0,,36.5
2017-11-25T21:50:16.448Z,,,,51.7,0,,36.4
2017-11-25T21:50:26.449Z,,,,51.4,0,,36.4
2017-11-25T21:50:36.448Z,,,,50.9,0,,36.4
2017-11-25T21:50:46.448Z,,,,50.6,0,,36.4
2017-11-25T21:50:56.543Z,0,44,2,51.1,0,,36.3
2017-11-25T21:51:06.449Z,,32,,58,0,,36.3
2017-11-25T21:51:16.449Z,,30,,60.2,0,,36.3
2017-11-25T21:51:26.448Z,,30,,62,0,,36.2
