Time,ActPow,PrimTSet,HwTSet,HwTOutlet,ChActive,PrimT,HwActive
2017-12-29T11:06:12.619Z,,,0,16.1,,,
2017-12-29T11:06:22.619Z,,,0,16.2,,,
2017-12-29T11:06:32.619Z,,,0,16.2,,,
2017-12-29T11:06:42.618Z,,,0,16.2,,,
2017-12-29T11:06:52.620Z,,,0,16.2,,,
2017-12-29T11:07:02.619Z,,,0,16.2,,,
2017-12-29T11:07:12.619Z,,,0,16.2,,,
2017-12-29T11:07:22.619Z,,,0,16.2,,,
2017-12-29T11:07:32.619Z,,,0,16.2,,,
2017-12-29T11:07:42.619Z,,,0,16.2,,,
2017-12-29T11:07:52.619Z,,,0,16.2,,19.1,
2017-12-29T11:08:02.619Z,,,0,16.2,,,
2017-12-29T11:08:12.619Z,,,0,16.2,,,
2017-12-29T11:08:22.620Z,,,0,16.2,,,
2017-12-29T11:08:32.619Z,,,0,16.2,,,
2017-12-29T11:08:42.678Z,,,0,16.2,,,
2017-12-29T11:08:52.621Z,,,0,16.2,,,
2017-12-29T11:09:02.622Z,,,0,16.2,,,
2017-12-29T11:09:12.627Z,,,0,16.2,,,
2017-12-29T11:09:22.619Z,,,0,16.2,,,
2017-12-29T11:09:32.625Z,,,0,16.2,,,
2017-12-29T11:09:42.620Z,,,0,16.2,,,
2017-12-29T11:09:52.631Z,,,0,16.2,,,
2017-12-29T11:10:02.620Z,,,0,16.2,,,
2017-12-29T11:10:12.620Z,,,0,16.2,,,
2017-12-29T11:10:22.619Z,,,0,16.2,,,
2017-12-29T11:10:32.619Z,,,0,16.2,,,
2017-12-29T11:10:42.620Z,,,0,16.2,,,
2017-12-29T11:10:52.620Z,,,0,16.2,,,
2017-12-29T11:11:02.624Z,,,0,16.2,,,
2017-12-29T11:11:12.619Z,,,0,16.2,,,
2017-12-29T11:11:22.621Z,,,0,16.2,,,
2017-12-29T11:11:32.619Z,,,0,16.2,,,
2017-12-29T11:11:42.619Z,,,0,16.2,,,
2017-12-29T11:11:52.620Z,,,0,16.2,,,
2017-12-29T11:12:02.619Z,,,0,16.2,,,
2017-12-29T11:12:12.619Z,,,0,16.2,,,
2017-12-29T11:12:22.620Z,,,0,16.2,,18.9,
2017-12-29T11:12:32.619Z,,,0,16.2,,18.8,
2017-12-29T11:12:42.620Z,,,0,16.2,,18.5,
2017-12-29T11:12:52.619Z,,,0,16.2,,18.2,
2017-12-29T11:13:02.619Z,,,0,16.2,,18.1,
2017-12-29T11:13:12.619Z,,,0,16.2,,,
2017-12-29T11:13:22.620Z,,,0,16.2,,,
2017-12-29T11:13:32.619Z,,,0,16.2,,,
2017-12-29T11:13:42.620Z,,,0,16.2,,,
2017-12-29T11:13:52.623Z,,,0,16.2,,18,
2017-12-29T11:14:02.620Z,,,0,16.2,,18.1,
2017-12-29T11:14:12.619Z,,,0,16.2,,18,
2017-12-29T11:14:22.619Z,,,0,16.2,,,
2017-12-29T11:14:32.620Z,,,0,16.4,,,
2017-12-29T11:14:42.619Z,,,0,16.4,,,
2017-12-29T11:14:52.620Z,,,0,16.2,,,
2017-12-29T11:15:02.619Z,,,0,16.2,,17.8,
2017-12-29T11:15:12.619Z,,,0,16.2,,,
2017-12-29T11:15:22.620Z,,,0,16.2,,,
2017-12-29T11:15:32.619Z,,,0,16.4,,,
2017-12-29T11:15:42.619Z,,,0,16.4,,17.7,
2017-12-29T11:15:52.620Z,,,0,16.4,,,
2017-12-29T11:16:02.620Z,,,0,16.4,,,
2017-12-29T11:16:12.631Z,,,0,16.2,,,
2017-12-29T11:16:22.620Z,,,0,16.4,,,
2017-12-29T11:16:32.620Z,,,0,16.4,,,
2017-12-29T11:16:42.620Z,,,0,16.2,,,
2017-12-29T11:16:52.620Z,,,0,16.2,,,
2017-12-29T11:17:02.620Z,,,0,16.4,,,
2017-12-29T11:17:12.620Z,,,0,16.4,,,
2017-12-29T11:17:22.620Z,,,0,16.2,,17.6,
2017-12-29T11:17:32.626Z,,,0,16.4,,,
2017-12-29T11:17:42.619Z,,,0,16.2,,,
2017-12-29T11:17:52.620Z,,,0,16.4,,,
2017-12-29T11:18:02.620Z,,,0,16.2,,,
2017-12-29T11:18:12.620Z,,,0,16.2,,,
2017-12-29T11:18:22.620Z,,,0,16.4,,,
2017-12-29T11:18:32.626Z,,,0,16.4,,,
2017-12-29T11:18:42.621Z,,,0,16.4,,,
2017-12-29T11:18:52.622Z,,,0,16.4,,,
2017-12-29T11:19:02.628Z,,,0,16.4,,,
2017-12-29T11:19:12.708Z,,,0,16.4,,,
2017-12-29T11:19:22.676Z,,,0,16.4,,,
2017-12-29T11:19:32.620Z,,,0,16.4,,,
2017-12-29T11:19:42.620Z,,,0,16.4,,,
2017-12-29T11:19:52.621Z,,,0,16.2,,,
2017-12-29T11:20:02.623Z,,,0,16.4,,,
2017-12-29T11:20:12.619Z,,,0,16.4,,,
2017-12-29T11:20:22.620Z,,,0,16.4,,,
2017-12-29T11:20:32.620Z,,,0,16.2,,,
2017-12-29T11:20:42.620Z,,,0,16.4,,,
2017-12-29T11:20:52.620Z,,,0,16.4,,,
2017-12-29T11:21:02.620Z,,,0,16.4,,,
2017-12-29T11:21:12.620Z,,,0,16.2,,,
2017-12-29T11:21:22.620Z,,,0,16.4,,,
2017-12-29T11:21:32.620Z,,,0,16.4,,,
2017-12-29T11:21:42.620Z,,,0,16.4,,,
2017-12-29T11:21:52.620Z,,,0,16.4,,17.4,
2017-12-29T11:22:02.620Z,,,0,16.4,,,
2017-12-29T11:22:12.620Z,,,0,16.4,,,
2017-12-29T11:22:22.621Z,,,0,16.4,,17.6,
2017-12-29T11:22:32.620Z,,,0,16.4,,17.3,
2017-12-29T11:22:42.620Z,,,0,16.4,,,
2017-12-29T11:22:52.620Z,,,0,16.4,,17,
2017-12-29T11:23:02.620Z,,,0,16.4,,16.9,
2017-12-29T11:23:12.621Z,,,0,16.4,,,
2017-12-29T11:23:22.620Z,,,0,16.4,,,
2017-12-29T11:23:32.623Z,,,0,16.4,,,
2017-12-29T11:23:42.620Z,0,20,0,16.4,1,16.9,0
2017-12-29T11:23:52.620Z,,,0,16.4,,,
2017-12-29T11:24:02.620Z,,,0,16.2,,,
2017-12-29T11:24:12.620Z,,,0,16.2,,,
2017-12-29T11:24:22.620Z,,,0,16.4,,,
2017-12-29T11:24:32.621Z,,,0,16.4,,,
2017-12-29T11:24:42.621Z,,,0,16.2,,16.8,
2017-12-29T11:24:52.621Z,,,0,16.4,,,
2017-12-29T11:25:02.620Z,,,0,16.2,,,
2017-12-29T11:25:12.621Z,,,0,16.2,,,
2017-12-29T11:25:22.620Z,,,0,16.2,,,
2017-12-29T11:25:32.623Z,,,0,16.2,,,
2017-12-29T11:25:42.620Z,,,0,16.2,,16.6,
2017-12-29T11:25:52.622Z,,,0,16.2,,,
2017-12-29T11:26:02.621Z,,,0,16.2,,,
2017-12-29T11:26:12.622Z,,,0,16.4,,,
2017-12-29T11:26:22.621Z,,,0,16.2,,,
2017-12-29T11:26:32.622Z,,,0,16.2,,,
2017-12-29T11:26:42.621Z,,,0,16.2,,,
2017-12-29T11:26:52.621Z,,,0,16.2,,,
2017-12-29T11:27:02.622Z,,,0,16.2,,,
2017-12-29T11:27:12.621Z,,,0,16.2,,,
2017-12-29T11:27:22.621Z,,,0,16.2,,,
2017-12-29T11:27:32.620Z,,,0,16.2,,,
2017-12-29T11:27:42.621Z,,,0,16.4,,,
2017-12-29T11:27:52.621Z,,,0,16.2,,,
2017-12-29T11:28:02.621Z,,,0,16.2,,,
2017-12-29T11:28:12.625Z,,,0,16.2,,,
2017-12-29T11:28:22.621Z,,,0,16.2,,16.5,
2017-12-29T11:28:32.621Z,,,0,16.2,,16.6,
2017-12-29T11:28:42.625Z,,,0,16.2,,,
2017-12-29T11:28:52.624Z,,,0,16.2,,,
2017-12-29T11:29:02.664Z,,,0,16.2,,,
2017-12-29T11:29:12.621Z,,,0,16.2,,,
2017-12-29T11:29:22.621Z,,,0,16.2,,,
2017-12-29T11:29:32.621Z,,,0,16.2,,,
2017-12-29T11:29:42.621Z,,,0,16.2,,,
2017-12-29T11:29:52.621Z,,,0,16.2,,16.5,
2017-12-29T11:30:02.623Z,,,0,16.2,,16.6,
2017-12-29T11:30:12.622Z,,,0,16.2,,16.5,
2017-12-29T11:30:22.621Z,,,0,16.2,,,
2017-12-29T11:30:32.621Z,,,0,16.2,,,
2017-12-29T11:30:42.621Z,,,0,16.2,,,
2017-12-29T11:30:52.621Z,,,0,16.2,,,
2017-12-29T11:31:02.621Z,,,0,16.2,,,
2017-12-29T11:31:12.621Z,,,0,16.2,,,
2017-12-29T11:31:22.621Z,,,0,16.2,,,
2017-12-29T11:31:32.621Z,,,0,16.2,,,
2017-12-29T11:31:42.622Z,,,0,16.2,,,
2017-12-29T11:31:52.621Z,,,0,16.2,,,
2017-12-29T11:32:02.623Z,,,0,16.2,,,
2017-12-29T11:32:12.621Z,,,0,16.2,,,
2017-12-29T11:32:22.622Z,,,0,16.2,,16.6,
2017-12-29T11:32:32.624Z,,,0,16.2,,16.4,
2017-12-29T11:32:42.622Z,,,0,16.2,,,
2017-12-29T11:32:52.623Z,,,0,16.2,,16.2,
2017-12-29T11:33:02.620Z,,,0,16.2,,16.1,
2017-12-29T11:33:12.622Z,,,0,16.2,,,
2017-12-29T11:33:22.622Z,,,0,16.2,,,
2017-12-29T11:33:32.622Z,,,0,16.2,,,
2017-12-29T11:33:42.621Z,,,0,16.2,,,
2017-12-29T11:33:52.625Z,,,0,16.2,,,
2017-12-29T11:34:02.622Z,,,0,16.2,,15.9,
2017-12-29T11:34:12.624Z,,,0,16.2,,16.1,
2017-12-29T11:34:22.622Z,,,0,16.2,,16.1,
2017-12-29T11:34:32.622Z,,,0,16.2,,15.9,
2017-12-29T11:34:42.622Z,,,0,16.2,,,
2017-12-29T11:34:52.622Z,,,0,16.2,,,
2017-12-29T11:35:02.621Z,,,0,16.2,,,
2017-12-29T11:35:12.622Z,,,0,16.2,,,
2017-12-29T11:35:22.621Z,,,0,16.2,,,
2017-12-29T11:35:32.623Z,,,0,16.2,,,
2017-12-29T11:35:42.621Z,,,0,16.2,,,
2017-12-29T11:35:52.622Z,,,0,16.1,,15.8,
2017-12-29T11:36:02.622Z,,,0,16.2,,,
2017-12-29T11:36:12.622Z,,,0,16.2,,,
2017-12-29T11:36:22.622Z,,,0,16.1,,,
2017-12-29T11:36:32.621Z,,,0,16.2,,,
2017-12-29T11:36:42.621Z,,,0,16.2,,,
2017-12-29T11:36:52.626Z,,,0,16.1,,,
2017-12-29T11:37:02.621Z,,,0,16.1,,,
2017-12-29T11:37:12.621Z,,,0,16.1,,,
2017-12-29T11:37:22.624Z,,,0,16.1,,,
2017-12-29T11:37:32.622Z,,,0,16.1,,,
2017-12-29T11:37:42.621Z,,,0,16.1,,,
2017-12-29T11:37:52.627Z,,,0,16.1,,,
2017-12-29T11:38:02.621Z,,,0,16.1,,,
2017-12-29T11:38:12.622Z,,,0,16.1,,,
2017-12-29T11:38:22.623Z,,,0,16.1,,,
2017-12-29T11:38:32.623Z,,,0,16.1,,,
2017-12-29T11:38:42.622Z,,,0,16.1,,,
2017-12-29T11:38:52.625Z,,,0,16.1,,,
2017-12-29T11:39:02.622Z,,,0,16.1,,,
2017-12-29T11:39:12.626Z,,,0,16.1,,,
2017-12-29T11:39:22.622Z,,,0,16.1,,,
2017-12-29T11:39:32.622Z,,,0,16.1,,,
2017-12-29T11:39:42.622Z,,,0,16.1,,,
2017-12-29T11:39:52.622Z,,,0,16.1,,,
2017-12-29T11:40:02.621Z,,,0,16.1,,,
2017-12-29T11:40:12.622Z,,,0,16.1,,,
2017-12-29T11:40:22.622Z,,,0,16.1,,,
2017-12-29T11:40:32.624Z,,,0,16.1,,,
2017-12-29T11:40:42.622Z,,,0,16.1,,,
2017-12-29T11:40:52.623Z,,,0,16.1,,,
2017-12-29T11:41:02.622Z,,,0,16.1,,,
2017-12-29T11:41:12.622Z,,,0,16.1,,,
2017-12-29T11:41:22.625Z,39,,0,16.1,1,20.2,0
2017-12-29T11:41:32.622Z,29,,0,16.1,,22.3,
2017-12-29T11:41:42.622Z,30,,0,16.1,,22.8,
2017-12-29T11:41:52.622Z,29,,0,16.1,,22.7,
2017-12-29T11:42:02.622Z,,,0,16.1,,22.4,
2017-12-29T11:42:12.623Z,,,0,16.1,,22.3,
2017-12-29T11:42:22.625Z,30,,0,16.1,,22.5,
2017-12-29T11:42:32.624Z,29,,0,16.1,,23,
2017-12-29T11:42:42.622Z,,,0,16.1,,23.3,
2017-12-29T11:42:52.623Z,,,0,16.1,,23.7,
2017-12-29T11:43:02.622Z,0,,0,16.1,1,23.7,0
2017-12-29T11:43:12.623Z,,,0,16.1,,20.6,
2017-12-29T11:43:22.623Z,,,0,16.1,,19.5,
2017-12-29T11:43:32.622Z,,,0,16.1,,19.2,
2017-12-29T11:43:42.630Z,,,0,16.1,,,
2017-12-29T11:43:52.622Z,,,0,16.1,,19.6,
2017-12-29T11:44:02.623Z,,,0,16.1,,19.7,
2017-12-29T11:44:12.622Z,,,0,16.1,,19.9,
2017-12-29T11:44:22.623Z,,,0,16.1,,20,
2017-12-29T11:44:32.627Z,,,0,16.1,,,
2017-12-29T11:44:42.623Z,,,0,16.1,,19.9,
2017-12-29T11:44:52.623Z,,,0,16.1,,,
2017-12-29T11:45:02.683Z,,,0,16.1,,,
2017-12-29T11:45:13.308Z,,,0,16.1,,,
2017-12-29T11:45:23.092Z,,,0,16.1,,,
2017-12-29T11:45:33.149Z,,,0,16.1,,19.7,
2017-12-29T11:45:42.873Z,,,0,16.2,,19.6,
2017-12-29T11:45:52.625Z,,,0,16.2,,19.5,
2017-12-29T11:46:02.879Z,,,0,16.2,,,
2017-12-29T11:46:12.623Z,,,0,16.2,,19.3,
2017-12-29T11:46:22.623Z,,,0,16.2,,,
2017-12-29T11:46:32.623Z,,,0,16.2,,,
2017-12-29T11:46:42.623Z,,,0,16.2,,19.2,
2017-12-29T11:46:52.623Z,,,0,16.2,,,
2017-12-29T11:47:02.622Z,,,0,16.2,,,
2017-12-29T11:47:12.623Z,,,0,16.2,,,
2017-12-29T11:47:22.625Z,,,0,16.2,,,
2017-12-29T11:47:32.625Z,,,0,16.2,,,
2017-12-29T11:47:42.623Z,,,0,16.2,,,
2017-12-29T11:47:52.623Z,,,0,16.2,,19.1,
2017-12-29T11:48:02.624Z,,,0,16.2,,,
2017-12-29T11:48:12.622Z,,,0,16.2,,19.2,
2017-12-29T11:48:22.623Z,,,0,16.2,,19.1,
2017-12-29T11:48:32.622Z,,,0,16.2,,,
2017-12-29T11:48:42.622Z,,,0,16.2,,,
2017-12-29T11:48:52.624Z,,,0,16.2,,,
2017-12-29T11:49:02.623Z,,,0,16.2,,,
2017-12-29T11:49:12.624Z,,,0,16.2,,,
2017-12-29T11:49:22.623Z,,,0,16.2,,,
2017-12-29T11:49:32.622Z,,,0,16.2,,,
2017-12-29T11:49:42.623Z,,,0,16.2,,,
2017-12-29T11:49:52.623Z,,,0,16.2,,,
2017-12-29T11:50:02.622Z,,,0,16.2,,,
2017-12-29T11:50:12.625Z,,,0,16.2,,,
2017-12-29T11:50:22.626Z,,,0,16.2,,,
2017-12-29T11:50:32.622Z,,,0,16.2,,,
2017-12-29T11:50:42.627Z,,,0,16.2,,,
2017-12-29T11:50:52.626Z,,,0,16.2,,,
2017-12-29T11:51:02.623Z,,,0,16.2,,,
2017-12-29T11:51:12.623Z,,,0,16.2,,,
2017-12-29T11:51:22.623Z,,,0,16.2,,,
2017-12-29T11:51:32.623Z,,,0,16.2,,,
2017-12-29T11:51:42.623Z,,,0,16.2,,,
2017-12-29T11:51:52.623Z,,,0,16.2,,,
2017-12-29T11:52:02.623Z,,,0,16.2,,,
2017-12-29T11:52:12.623Z,,,0,16.2,,,
2017-12-29T11:52:22.624Z,,,0,16.4,,,
2017-12-29T11:52:32.624Z,,,0,16.2,,,
2017-12-29T11:52:42.624Z,,,0,16.4,,,
2017-12-29T11:52:52.624Z,,,0,16.2,,,
2017-12-29T11:53:02.623Z,,,0,16.4,,,
2017-12-29T11:53:12.624Z,,,0,16.4,,18.9,
2017-12-29T11:53:22.623Z,,,0,16.4,,18.8,
2017-12-29T11:53:32.630Z,,,0,16.4,,18.5,
2017-12-29T11:53:42.623Z,,,0,16.4,,18.2,
2017-12-29T11:53:52.625Z,,,0,16.4,,18.1,
2017-12-29T11:54:02.626Z,,,0,16.4,,,
2017-12-29T11:54:12.623Z,,,0,16.4,,,
2017-12-29T11:54:22.793Z,,,0,16.4,,,
2017-12-29T11:54:32.629Z,,,0,16.4,,,
2017-12-29T11:54:42.623Z,,,0,16.4,,,
2017-12-29T11:54:52.624Z,,,0,16.4,,18,
2017-12-29T11:55:02.625Z,,,0,16.4,,,
2017-12-29T11:55:12.623Z,,,0,16.4,,,
2017-12-29T11:55:22.625Z,,,0,16.4,,,
2017-12-29T11:55:32.623Z,,,0,16.4,,,
2017-12-29T11:55:42.625Z,,,0,16.4,,,
2017-12-29T11:55:52.624Z,,,0,16.4,,17.8,
2017-12-29T11:56:02.630Z,,,0,16.4,,,
2017-12-29T11:56:12.626Z,,,0,16.4,,,
2017-12-29T11:56:22.624Z,,,0,16.4,,,
2017-12-29T11:56:32.624Z,,,0,16.4,,17.7,
2017-12-29T11:56:42.623Z,,,0,16.4,,,
2017-12-29T11:56:52.623Z,,,0,16.4,,,
2017-12-29T11:57:02.626Z,,,0,16.4,,,
2017-12-29T11:57:12.624Z,,,0,16.4,,,
2017-12-29T11:57:22.624Z,,,0,16.4,,,
2017-12-29T11:57:32.624Z,,,0,16.4,,,
2017-12-29T11:57:42.623Z,,,0,16.4,,,
2017-12-29T11:57:52.624Z,,,0,16.4,,17.6,
2017-12-29T11:58:02.848Z,,,0,16.4,,,
2017-12-29T11:58:12.625Z,,,0,16.4,,,
2017-12-29T11:58:22.625Z,,,0,16.4,,,
2017-12-29T11:58:32.624Z,,,0,16.4,,,
2017-12-29T11:58:42.624Z,,,0,16.4,,,
2017-12-29T11:58:52.628Z,,,0,16.4,,,
2017-12-29T11:59:02.624Z,,,0,16.4,,,
2017-12-29T11:59:12.624Z,,,0,16.4,,,
2017-12-29T11:59:22.624Z,,,0,16.4,,,
2017-12-29T11:59:32.624Z,,,0,16.4,,,
2017-12-29T11:59:42.624Z,,,0,16.4,,,
2017-12-29T11:59:52.624Z,,,0,16.4,,,
2017-12-29T12:00:02.628Z,,,0,16.4,,,
2017-12-29T12:00:12.624Z,,,0,16.4,,,
2017-12-29T12:00:22.627Z,,,0,16.4,,,
2017-12-29T12:00:32.624Z,,,0,16.4,,,
2017-12-29T12:00:42.625Z,,,0,16.4,,,
2017-12-29T12:00:52.626Z,,,0,16.4,,,
2017-12-29T12:01:02.627Z,,,0,16.4,,,
2017-12-29T12:01:12.624Z,,,0,16.4,,,
2017-12-29T12:01:22.624Z,,,0,16.4,,,
2017-12-29T12:01:32.624Z,,,0,16.4,,,
2017-12-29T12:01:42.626Z,,,0,16.4,,,
2017-12-29T12:01:52.625Z,,,0,16.4,,,
2017-12-29T12:02:02.628Z,,,0,16.4,,17.4,
2017-12-29T12:02:12.624Z,,,0,16.4,,,
2017-12-29T12:02:22.624Z,,,0,16.4,,17.6,
2017-12-29T12:02:32.626Z,,,0,16.4,,,
2017-12-29T12:02:42.624Z,,,0,16.4,,,
2017-12-29T12:02:52.624Z,,,0,16.4,,17.4,
2017-12-29T12:03:02.624Z,,,0,16.4,,17.4,
2017-12-29T12:03:12.626Z,,,0,16.4,,,
2017-12-29T12:03:22.624Z,,,0,16.4,,17.3,
2017-12-29T12:03:32.624Z,,,0,16.4,,17.2,
2017-12-29T12:03:42.630Z,,,0,16.4,,17,
2017-12-29T12:03:52.653Z,,,0,16.4,,16.9,
2017-12-29T12:04:02.627Z,,,0,16.4,,,
2017-12-29T12:04:12.625Z,,,0,16.4,,,
2017-12-29T12:04:22.624Z,,,0,16.2,,,
2017-12-29T12:04:32.625Z,,,0,16.4,,,
2017-12-29T12:04:42.625Z,,,0,16.4,,,
2017-12-29T12:04:52.624Z,,,0,16.4,,,
2017-12-29T12:05:02.840Z,,,0,16.4,,,
2017-12-29T12:05:12.632Z,,,0,16.4,,,
2017-12-29T12:05:22.625Z,,,0,16.4,,,
2017-12-29T12:05:32.624Z,,,0,16.4,,16.8,
2017-12-29T12:05:42.630Z,,,0,16.4,,,
2017-12-29T12:05:52.625Z,,,0,16.4,,,
2017-12-29T12:06:02.626Z,,,0,16.4,,,
2017-12-29T12:06:12.624Z,,,0,16.4,,,
2017-12-29T12:06:22.626Z,,,0,16.4,,,
2017-12-29T12:06:32.626Z,,,0,16.4,,16.6,
2017-12-29T12:06:42.625Z,,,0,16.4,,,
2017-12-29T12:06:52.625Z,,,0,16.4,,,
2017-12-29T12:07:02.624Z,,,0,16.4,,,
2017-12-29T12:07:12.626Z,,,0,16.4,,,
2017-12-29T12:07:22.627Z,,,0,16.4,,,
2017-12-29T12:07:32.625Z,,,0,16.4,,,
2017-12-29T12:07:42.629Z,,,0,16.4,,,
2017-12-29T12:07:52.625Z,,,0,16.4,,,
2017-12-29T12:08:02.625Z,,,0,16.4,,,
2017-12-29T12:08:12.625Z,,,0,16.4,,,
2017-12-29T12:08:22.625Z,,,0,16.2,,,
2017-12-29T12:08:32.834Z,,,0,16.4,,,
2017-12-29T12:08:42.626Z,,,0,16.4,,,
2017-12-29T12:08:52.627Z,,,0,16.2,,,
2017-12-29T12:09:02.634Z,,,0,16.2,,,
2017-12-29T12:09:12.625Z,,,0,16.4,,,
2017-12-29T12:09:22.625Z,,,0,16.4,,,
2017-12-29T12:09:32.629Z,,,0,16.2,,,
2017-12-29T12:09:42.628Z,,,0,16.2,,,
2017-12-29T12:09:52.625Z,,,0,16.4,,,
2017-12-29T12:10:02.627Z,,,0,16.2,,16.5,
2017-12-29T12:10:12.627Z,,,0,16.2,,16.6,
2017-12-29T12:10:22.627Z,,,0,16.4,,,
2017-12-29T12:10:32.625Z,,,0,16.2,,,
2017-12-29T12:10:42.627Z,,,0,16.2,,,
2017-12-29T12:10:52.627Z,,,0,16.2,,,
2017-12-29T12:11:02.627Z,,,0,16.2,,,
2017-12-29T12:11:12.625Z,,,0,16.2,,16.5,
2017-12-29T12:11:22.625Z,,,0,16.2,,,
2017-12-29T12:11:32.631Z,,,0,16.2,,,
2017-12-29T12:11:47.716Z,,,0,16.2,,16.6,
2017-12-29T12:11:52.628Z,,,0,16.2,,16.5,
2017-12-29T12:12:02.627Z,,,0,16.2,,,
2017-12-29T12:12:12.626Z,,,0,16.2,,,
2017-12-29T12:12:22.628Z,,,0,16.2,,,
2017-12-29T12:12:32.629Z,,,0,16.2,,,
2017-12-29T12:12:42.629Z,,,0,16.2,,,
2017-12-29T12:12:52.628Z,,,0,16.2,,,
2017-12-29T12:13:02.628Z,,,0,16.2,,,
2017-12-29T12:13:12.628Z,,,0,16.2,,16.6,
2017-12-29T12:13:22.630Z,,,0,16.2,,16.4,
2017-12-29T12:13:32.629Z,,,0,16.2,,,
2017-12-29T12:13:42.626Z,,,0,16.2,,16.2,
2017-12-29T12:13:52.627Z,,,0,16.2,,16.1,
2017-12-29T12:14:02.630Z,,,0,16.2,,,
2017-12-29T12:14:12.627Z,,,0,16.2,,,
2017-12-29T12:14:22.627Z,,,0,16.2,,,
2017-12-29T12:14:32.634Z,,,0,16.2,,,
2017-12-29T12:14:42.625Z,,,0,16.2,,,
2017-12-29T12:14:52.633Z,,,0,16.2,,,
2017-12-29T12:15:02.630Z,,,0,16.2,,15.9,
2017-12-29T12:15:12.631Z,,,0,16.2,,16.1,
2017-12-29T12:15:22.635Z,,,0,16.2,,15.9,
2017-12-29T12:15:32.634Z,,,0,16.2,,,
2017-12-29T12:15:42.632Z,,,0,16.2,,,
2017-12-29T12:15:52.632Z,,,0,16.2,,,
2017-12-29T12:16:02.632Z,,,0,16.2,,,
2017-12-29T12:16:12.632Z,,,0,16.2,,,
2017-12-29T12:16:22.636Z,,,0,16.2,,,
2017-12-29T12:16:32.626Z,,,0,16.2,,,
2017-12-29T12:16:42.628Z,,,0,16.2,,15.8,
2017-12-29T12:16:52.631Z,,,0,16.2,,,
2017-12-29T12:17:02.629Z,,,0,16.2,,,
2017-12-29T12:17:12.630Z,,,0,16.2,,,
2017-12-29T12:17:22.630Z,,,0,16.2,,,
2017-12-29T12:17:32.631Z,,,0,16.2,,,
2017-12-29T12:17:42.632Z,,,0,16.2,,,
2017-12-29T12:17:52.628Z,,,0,16.2,,,
2017-12-29T12:18:02.629Z,,,0,16.2,,,
2017-12-29T12:18:12.634Z,,,0,16.2,,,
2017-12-29T12:18:22.630Z,,,0,16.2,,,
2017-12-29T12:18:32.633Z,,,0,16.2,,,
2017-12-29T12:18:42.631Z,,,0,16.1,,,
2017-12-29T12:18:52.832Z,,,0,16.1,,,
2017-12-29T12:19:02.635Z,,,0,16.1,,,
2017-12-29T12:19:12.630Z,,,0,16.2,,,
2017-12-29T12:19:22.630Z,,,0,16.1,,,
2017-12-29T12:19:32.633Z,,,0,16.2,,,
2017-12-29T12:19:42.631Z,,,0,16.1,,,
2017-12-29T12:19:52.632Z,,,0,16.1,,,
2017-12-29T12:20:02.630Z,,,0,16.1,,,
2017-12-29T12:20:12.627Z,,,0,16.1,,,
2017-12-29T12:20:22.631Z,,,0,16.1,,,
2017-12-29T12:20:32.633Z,,,0,16.1,,,
2017-12-29T12:20:42.811Z,,,0,16.1,,,
2017-12-29T12:20:52.635Z,,,0,16.1,,,
2017-12-29T12:21:02.635Z,,,0,16.1,,,
2017-12-29T12:21:12.634Z,,,0,16.1,,,
2017-12-29T12:21:22.637Z,,,0,16.1,,,
2017-12-29T12:21:32.626Z,,,0,16.1,,,
2017-12-29T12:21:42.628Z,,,0,16.1,,,
2017-12-29T12:21:52.633Z,,,0,16.1,,,
2017-12-29T12:22:02.631Z,,,0,16.1,,,
2017-12-29T12:22:12.640Z,39,,0,16.1,1,20.2,0
2017-12-29T12:22:22.631Z,29,,0,16.1,,21.7,
2017-12-29T12:22:32.630Z,30,,0,16.1,,22.3,
2017-12-29T12:22:42.636Z,29,,0,16.1,,,
2017-12-29T12:22:52.633Z,,,0,16.1,,22.2,
2017-12-29T12:23:02.633Z,,,0,16.1,,22.3,
2017-12-29T12:23:12.627Z,,,0,16.1,,22.7,
2017-12-29T12:23:22.635Z,29,,0,16.1,,23,
2017-12-29T12:23:32.627Z,,,0,16.1,,23.4,
2017-12-29T12:23:42.636Z,30,20,0,16.1,1,23.7,0
2017-12-29T12:23:52.635Z,0,,0,16.1,1,23.1,0
2017-12-29T12:24:02.633Z,,,0,16.1,,20.5,
2017-12-29T12:24:12.627Z,,,0,16.1,,19.3,
2017-12-29T12:24:22.626Z,,,0,16.1,,19.2,
2017-12-29T12:24:32.632Z,,,0,16.1,,19.3,
2017-12-29T12:24:42.634Z,,,0,16.1,,19.6,
2017-12-29T12:24:52.632Z,,,0,16.1,,19.7,
2017-12-29T12:25:02.627Z,,,0,16.1,,19.9,
2017-12-29T12:25:12.632Z,,,0,16.1,,,
2017-12-29T12:25:22.634Z,,,0,16.1,,19.9,
2017-12-29T12:25:32.627Z,,,0,16.1,,19.9,
2017-12-29T12:25:42.631Z,,,0,16.1,,,
2017-12-29T12:25:52.633Z,,,0,16.2,,,
2017-12-29T12:26:02.634Z,,,0,16.2,,,
2017-12-29T12:26:12.633Z,,,0,16.2,,,
2017-12-29T12:26:22.633Z,,,0,16.2,,19.7,
2017-12-29T12:26:32.630Z,,,0,16.2,,19.6,
2017-12-29T12:26:42.698Z,,,0,16.2,,19.5,
2017-12-29T12:26:52.635Z,,,0,16.2,,,
