Time,ChActive,HwTSet,HwActive,HwTOutlet,PrimTSet,PrimT,ActPow
2017-12-15T18:01:49.150Z,,0,,38.9,,62.4,
2017-12-15T18:01:58.817Z,,0,,38.8,,62.1,
2017-12-15T18:02:08.816Z,,0,,38.8,,61.9,30
2017-12-15T18:02:18.815Z,,0,,38.7,,,29
2017-12-15T18:02:28.838Z,1,0,0,38.7,62,62,30
2017-12-15T18:02:38.825Z,,0,,38.6,,62.1,
2017-12-15T18:02:48.915Z,,0,,38.5,,62.4,
2017-12-15T18:02:58.815Z,,0,,38.5,,62.6,29
2017-12-15T18:03:08.818Z,,0,,38.4,,62.7,30
2017-12-15T18:03:18.815Z,,0,,38.4,,63.1,
2017-12-15T18:03:28.826Z,,0,,38.4,,63.3,29
2017-12-15T18:03:38.815Z,,0,,38.3,,63.5,
2017-12-15T18:03:48.925Z,,0,,38.2,,63.8,
2017-12-15T18:03:58.816Z,,0,,38.2,,64,29
2017-12-15T18:04:08.820Z,,0,,38.1,,,30
2017-12-15T18:04:18.835Z,,0,,38.1,,,
2017-12-15T18:04:29.033Z,,0,,38.1,,64.1,
2017-12-15T18:04:38.816Z,,0,,38,,,29
2017-12-15T18:04:48.896Z,,0,,38,,,30
2017-12-15T18:05:04.112Z,,0,,37.9,,64,29
2017-12-15T18:05:08.824Z,,0,,37.9,,64.1,
2017-12-15T18:05:18.816Z,,0,,37.9,,,30
2017-12-15T18:05:28.820Z,,0,,37.8,,64.2,29
2017-12-15T18:05:38.835Z,,0,,37.8,,,
2017-12-15T18:05:49.106Z,,0,,37.8,,64.4,
2017-12-15T18:05:58.816Z,,0,,37.7,,64.5,30
2017-12-15T18:06:09.065Z,,0,,37.7,,64.6,
2017-12-15T18:06:18.859Z,,0,,37.7,,64.7,29
2017-12-15T18:06:28.816Z,,0,,37.6,,,
2017-12-15T18:06:38.816Z,,0,,37.6,,64.8,30
2017-12-15T18:06:48.963Z,,0,,37.5,,64.9,29
2017-12-15T18:06:58.815Z,,0,,37.5,,65.1,
2017-12-15T18:07:08.895Z,,0,,37.5,,,30
2017-12-15T18:07:18.825Z,,0,,37.4,,65.2,29
2017-12-15T18:07:28.830Z,,0,,37.4,,65.3,30
2017-12-15T18:07:38.817Z,,0,,37.4,,,
2017-12-15T18:07:48.897Z,,0,,37.3,,65.4,29
2017-12-15T18:07:58.856Z,,0,,37.3,,65.5,
2017-12-15T18:08:08.995Z,,0,,37.3,,65.8,30
2017-12-15T18:08:18.816Z,,0,,37.3,,65.9,29
2017-12-15T18:08:28.816Z,1,0,0,37.2,,65.9,0
2017-12-15T18:08:38.842Z,,0,,37.2,,61.8,
2017-12-15T18:08:48.948Z,,0,,37.2,,60.5,
2017-12-15T18:08:58.825Z,,0,,37.1,,59.5,
2017-12-15T18:09:08.993Z,,0,,37.1,,59.1,
2017-12-15T18:09:18.820Z,,0,,37.1,,58.9,
2017-12-15T18:09:28.836Z,,0,,36.9,,,
2017-12-15T18:09:38.841Z,,0,,36.9,,,
2017-12-15T18:09:48.917Z,,0,,36.9,,,
2017-12-15T18:09:58.816Z,,0,,36.8,,59,
2017-12-15T18:10:08.842Z,,0,,36.8,,,
2017-12-15T18:10:18.824Z,,0,,36.8,,58.9,
2017-12-15T18:10:28.817Z,,0,,36.8,,58.7,
2017-12-15T18:10:38.820Z,,0,,36.8,,58.4,
2017-12-15T18:10:48.905Z,,0,,36.7,,58.1,
2017-12-15T18:10:58.824Z,,0,,36.7,,57.9,
2017-12-15T18:11:08.829Z,,0,,36.7,,57.6,
2017-12-15T18:11:18.836Z,,0,,36.7,,57.3,
2017-12-15T18:11:28.840Z,,0,,36.6,,56.9,
2017-12-15T18:11:43.862Z,,0,,36.6,,56.7,
2017-12-15T18:11:48.962Z,,0,,36.6,,56.4,
2017-12-15T18:11:58.816Z,,0,,36.6,,56.1,
2017-12-15T18:12:08.826Z,1,0,0,36.5,,56,45
2017-12-15T18:12:18.817Z,,0,,36.5,,61.3,34
2017-12-15T18:12:28.818Z,,0,,36.5,,62.2,29
2017-12-15T18:12:38.826Z,,0,,36.5,,62.5,
2017-12-15T18:12:48.937Z,,0,,36.4,,,30
2017-12-15T18:12:58.835Z,,0,,36.4,,,
2017-12-15T18:13:08.820Z,,0,,36.4,,,29
2017-12-15T18:13:18.818Z,,0,,36.4,,62.4,
2017-12-15T18:13:28.818Z,,0,,36.3,,62.1,
2017-12-15T18:13:38.817Z,,0,,36.3,,62,
2017-12-15T18:13:48.907Z,,0,,36.3,,,30
2017-12-15T18:13:58.826Z,,0,,36.3,,,29
2017-12-15T18:14:08.838Z,,0,,36.2,,62.2,30
2017-12-15T18:14:18.817Z,,0,,36.2,,62.6,
2017-12-15T18:14:28.836Z,,0,,36.2,,62.7,29
2017-12-15T18:14:43.843Z,,0,,36.2,,62.9,
2017-12-15T18:14:48.927Z,,0,,36.1,,63.1,30
2017-12-15T18:14:58.856Z,,0,,36.1,,63.4,29
2017-12-15T18:15:08.829Z,,0,,36.1,,63.6,30
2017-12-15T18:15:18.841Z,,0,,36.1,,64,30
2017-12-15T18:15:28.830Z,,0,,36.1,,64.2,29
2017-12-15T18:15:56.534Z,,0,,36.1,,64.5,
2017-12-15T18:15:56.535Z,,0,,36,,64.6,
2017-12-15T18:15:58.817Z,,0,,36,,64.8,
2017-12-15T18:16:08.819Z,,0,,36,,64.9,
2017-12-15T18:16:18.826Z,,0,,36,,65.1,30
2017-12-15T18:16:28.847Z,,0,,36,,65.2,
2017-12-15T18:16:43.908Z,,0,,36,,65.4,
2017-12-15T18:16:48.916Z,,0,,35.9,,65.5,
2017-12-15T18:16:58.818Z,,0,,35.9,,65.6,29
2017-12-15T18:17:08.832Z,,0,,35.9,,65.9,
2017-12-15T18:17:18.825Z,1,0,0,35.9,,63.6,0
2017-12-15T18:17:28.901Z,,0,,35.9,,60.9,
2017-12-15T18:17:38.818Z,,0,,35.9,,59.9,
2017-12-15T18:17:48.907Z,,0,,35.9,,59.4,
2017-12-15T18:17:58.835Z,,0,,35.8,,59,
2017-12-15T18:18:08.818Z,,0,,35.8,,,
2017-12-15T18:18:18.823Z,,0,,35.8,,,
2017-12-15T18:18:28.844Z,,0,,35.8,,59.1,
2017-12-15T18:18:38.820Z,,0,,35.7,,,
2017-12-15T18:18:48.917Z,,0,,35.7,,59.3,
2017-12-15T18:18:58.823Z,,0,,35.7,,,
2017-12-15T18:19:08.836Z,,0,,35.7,,59,
2017-12-15T18:19:18.819Z,,0,,45.4,,58.8,
2017-12-15T18:19:28.818Z,,0,,48.7,,58.5,
2017-12-15T18:19:38.818Z,,0,,48.7,,58.2,
2017-12-15T18:19:48.923Z,,0,,48.8,,57.9,
2017-12-15T18:19:58.826Z,,0,,48.7,,57.8,
2017-12-15T18:20:08.819Z,,0,,48.4,,57.4,
2017-12-15T18:20:18.857Z,,0,,48,,57.1,
2017-12-15T18:20:28.841Z,,0,,47.7,,56.8,
2017-12-15T18:20:38.818Z,,0,,47.4,,56.5,
2017-12-15T18:20:48.919Z,,0,,47.2,,56.3,
2017-12-15T18:20:58.818Z,,0,,46.9,,56.1,
2017-12-15T18:21:08.855Z,1,0,0,46.6,,56.2,45
2017-12-15T18:21:18.824Z,,0,,46.4,,61.4,35
2017-12-15T18:21:33.839Z,,0,,46.2,,62.5,29
2017-12-15T18:21:38.818Z,,0,,46,,62.7,
2017-12-15T18:21:53.929Z,,0,,45.7,,62.8,30
2017-12-15T18:21:58.819Z,,0,,45.5,,,
2017-12-15T18:22:08.872Z,,0,,45.3,,,
2017-12-15T18:22:18.819Z,,0,,45.1,,62.7,
2017-12-15T18:22:28.824Z,,0,,44.9,,62.5,29
2017-12-15T18:22:38.820Z,,0,,44.7,,62.4,
2017-12-15T18:22:48.899Z,,0,,44.4,,,
2017-12-15T18:22:58.820Z,,0,,44.3,,,30
2017-12-15T18:23:08.819Z,,0,,44.1,,62.6,29
2017-12-15T18:23:23.841Z,,0,,43.9,,62.9,
2017-12-15T18:23:28.820Z,,0,,43.8,,63.2,30
2017-12-15T18:23:43.839Z,,0,,43.6,,63.3,29
2017-12-15T18:23:48.900Z,,0,,43.5,,63.5,
2017-12-15T18:23:58.824Z,,0,,43.3,,63.8,
2017-12-15T18:24:08.820Z,,0,,43.2,,64.1,30
2017-12-15T18:24:18.819Z,,0,,43,,64.5,29
2017-12-15T18:24:28.819Z,,0,,42.9,,64.8,30
2017-12-15T18:24:38.819Z,,0,,42.8,,65.1,
2017-12-15T18:24:48.901Z,,0,,42.6,,65.3,
2017-12-15T18:24:58.820Z,,0,,42.5,,65.4,29
2017-12-15T18:25:08.821Z,,0,,42.3,,65.5,30
2017-12-15T18:25:18.819Z,,0,,42.2,,65.6,
2017-12-15T18:25:28.821Z,,0,,42.1,,65.8,29
2017-12-15T18:25:38.819Z,,0,,42,,66,0
2017-12-15T18:25:48.899Z,1,0,0,41.9,,62.7,
2017-12-15T18:25:58.819Z,,0,,41.8,,60.7,
2017-12-15T18:26:08.819Z,,0,,41.6,,59.5,
2017-12-15T18:26:18.819Z,,0,,41.6,,59.1,
2017-12-15T18:26:28.819Z,,0,,41.5,,58.9,
2017-12-15T18:26:38.897Z,,0,,41.4,,,
2017-12-15T18:26:48.866Z,,0,,41.2,,,
2017-12-15T18:26:58.834Z,,0,,41.1,,59,
2017-12-15T18:27:08.819Z,,0,,41.1,,59.1,
2017-12-15T18:27:18.819Z,,0,,40.9,,59.3,
2017-12-15T18:27:28.819Z,,0,,40.8,,,
2017-12-15T18:27:38.821Z,,0,,40.7,,58.9,
2017-12-15T18:27:49.105Z,,0,,40.6,,58.7,
2017-12-15T18:27:58.819Z,,0,,40.5,,58.4,
2017-12-15T18:28:08.822Z,,0,,40.4,,58.1,
2017-12-15T18:28:18.819Z,,0,,40.3,,57.9,
2017-12-15T18:28:28.819Z,,0,,40.2,,57.7,
2017-12-15T18:28:38.820Z,,0,,40.2,,57.3,
2017-12-15T18:28:48.900Z,,0,,40.1,,56.9,
2017-12-15T18:28:58.819Z,,0,,40,,56.7,
2017-12-15T18:29:08.820Z,,0,,39.9,,56.5,
2017-12-15T18:29:18.820Z,,0,,39.9,,56.2,
2017-12-15T18:29:28.819Z,,0,,39.8,,56,
2017-12-15T18:29:38.820Z,1,0,0,39.7,,58.2,42
2017-12-15T18:29:48.900Z,,0,,39.6,,62,32
2017-12-15T18:29:58.820Z,,0,,39.5,,62.6,30
2017-12-15T18:30:08.821Z,,0,,39.5,,62.8,29
2017-12-15T18:30:18.820Z,,54,,39.4,,,
2017-12-15T18:30:28.824Z,,54,,39.3,,,
2017-12-15T18:30:38.820Z,,54,,39.3,,62.7,30
2017-12-15T18:30:48.900Z,,54,,39.2,,62.6,29
2017-12-15T18:30:58.819Z,,54,,39.1,,62.5,
2017-12-15T18:31:08.820Z,,54,,39.1,,62.4,30
2017-12-15T18:31:18.820Z,,54,,38.9,,,29
2017-12-15T18:31:28.820Z,,54,,38.8,,62.5,
2017-12-15T18:31:38.820Z,,54,,38.8,,62.7,30
2017-12-15T18:31:48.901Z,,54,,38.7,,63.1,
2017-12-15T18:31:58.820Z,,54,,38.6,,63.2,
2017-12-15T18:32:08.820Z,,54,,38.6,,63.4,29
2017-12-15T18:32:18.820Z,,54,,38.5,,63.5,
2017-12-15T18:32:28.820Z,,54,,38.5,,64,30
2017-12-15T18:32:38.820Z,,54,,38.4,,64.2,29
2017-12-15T18:32:48.900Z,,54,,38.4,,64.6,
2017-12-15T18:32:58.820Z,,54,,38.3,,64.8,
2017-12-15T18:33:08.820Z,,54,,38.3,,65.1,30
2017-12-15T18:33:18.820Z,,54,,38.2,,65.2,29
2017-12-15T18:33:28.823Z,,54,,38.2,,65.4,30
2017-12-15T18:33:38.820Z,,54,,38.1,,65.5,29
2017-12-15T18:33:48.902Z,,54,,38.1,,65.6,30
2017-12-15T18:33:58.820Z,,54,,38,,65.8,29
2017-12-15T18:34:08.823Z,,54,,38,,65.9,
2017-12-15T18:34:18.822Z,1,54,0,37.9,,62.9,0
2017-12-15T18:34:28.821Z,,54,,37.9,,60.8,
2017-12-15T18:34:38.821Z,,54,,37.8,,59.7,
2017-12-15T18:34:48.901Z,,54,,37.8,,59.1,
2017-12-15T18:34:58.821Z,,54,,37.8,,58.9,
2017-12-15T18:35:08.820Z,,54,,37.7,,,
2017-12-15T18:35:18.822Z,,54,,37.7,,,
2017-12-15T18:35:28.821Z,,54,,37.6,,59,
2017-12-15T18:35:38.822Z,,54,,37.6,,59.1,
2017-12-15T18:35:48.910Z,,54,,37.6,,59.3,
2017-12-15T18:35:58.821Z,,54,,37.5,,,
2017-12-15T18:36:08.821Z,,54,,37.5,,58.9,
2017-12-15T18:36:18.821Z,,54,,37.4,,58.7,
2017-12-15T18:36:28.821Z,,54,,37.4,,58.4,
2017-12-15T18:36:38.820Z,,54,,37.4,,58.1,
2017-12-15T18:36:48.915Z,,54,,37.3,,57.9,
2017-12-15T18:36:58.821Z,,54,,37.3,,57.7,
2017-12-15T18:37:08.822Z,,54,,37.3,,57.3,
2017-12-15T18:37:18.822Z,,54,,37.2,,57,
2017-12-15T18:37:28.821Z,,54,,37.2,,56.8,
2017-12-15T18:37:43.395Z,,54,,37.2,,56.5,
2017-12-15T18:37:48.911Z,,54,,37.1,,56.3,
2017-12-15T18:37:58.821Z,,54,,37.1,,56.1,
2017-12-15T18:38:08.823Z,1,54,0,36.9,,57.3,44
2017-12-15T18:38:18.969Z,,54,,36.9,,62.1,31
2017-12-15T18:38:28.820Z,,54,,36.9,,62.6,29
2017-12-15T18:38:38.821Z,,54,,36.9,,62.8,
2017-12-15T18:38:49.041Z,,54,,36.8,,,30
2017-12-15T18:38:58.822Z,,54,,36.8,,,
2017-12-15T18:39:08.823Z,,54,,36.8,,62.7,
2017-12-15T18:39:18.821Z,,54,,36.7,,62.6,
2017-12-15T18:39:28.821Z,,54,,36.7,,62.5,29
2017-12-15T18:39:38.825Z,,54,,36.6,,62.4,30
2017-12-15T18:39:48.901Z,,54,,36.6,,,29
2017-12-15T18:39:58.821Z,,54,,36.6,,62.5,30
2017-12-15T18:40:08.821Z,,54,,36.6,,62.7,29
2017-12-15T18:40:18.821Z,,54,,36.5,,63.1,
2017-12-15T18:40:28.821Z,,54,,36.5,,63.3,30
2017-12-15T18:40:38.827Z,,54,,36.5,,63.4,
2017-12-15T18:40:48.901Z,,54,,36.4,,63.6,29
2017-12-15T18:40:58.821Z,,54,,36.4,,64,30
2017-12-15T18:41:08.821Z,,54,,36.4,,64.2,29
2017-12-15T18:41:18.822Z,,54,,36.3,,64.6,30
2017-12-15T18:41:28.821Z,,54,,36.3,,64.9,
2017-12-15T18:41:38.822Z,,54,,36.3,,65.1,29
2017-12-15T18:41:48.901Z,,54,,36.3,,65.3,
2017-12-15T18:41:58.822Z,,54,,36.2,,65.4,
2017-12-15T18:42:08.823Z,,54,,36.2,,65.5,30
2017-12-15T18:42:18.821Z,,54,,36.2,,65.8,29
2017-12-15T18:42:28.826Z,,54,,36.2,,,30
2017-12-15T18:42:38.822Z,1,54,0,36.2,,65.9,0
2017-12-15T18:42:48.912Z,,54,,36.2,,61.9,
2017-12-15T18:42:58.822Z,,54,,36.1,,60.4,
2017-12-15T18:43:08.822Z,,54,,36.1,,59.4,
2017-12-15T18:43:18.822Z,,54,,36.1,,58.9,
2017-12-15T18:43:28.822Z,,54,,36.1,,,
2017-12-15T18:43:38.823Z,,54,,36.1,,58.8,
2017-12-15T18:43:48.902Z,,54,,36,,58.9,
2017-12-15T18:43:58.822Z,,54,,36,,59,
2017-12-15T18:44:08.822Z,,54,,36,,59.1,
2017-12-15T18:44:18.822Z,,54,,36,,59.3,
2017-12-15T18:44:28.822Z,,54,,35.9,,59.1,
2017-12-15T18:44:38.823Z,,54,,35.9,,58.8,
2017-12-15T18:44:48.902Z,,54,,35.9,,58.5,
2017-12-15T18:44:58.822Z,,54,,35.9,,58.2,
2017-12-15T18:45:08.822Z,,54,,35.9,,57.9,
2017-12-15T18:45:18.822Z,,54,,35.9,,57.8,
2017-12-15T18:45:28.824Z,,54,,35.9,,57.4,
2017-12-15T18:45:38.822Z,,54,,35.8,,57.2,
2017-12-15T18:45:48.912Z,,54,,35.8,,56.9,
2017-12-15T18:45:58.824Z,,54,,35.8,,56.6,
2017-12-15T18:46:08.822Z,,54,,35.8,,56.4,
2017-12-15T18:46:18.827Z,,54,,35.8,,56.2,
2017-12-15T18:46:28.824Z,,54,,35.8,,55.9,
2017-12-15T18:46:38.823Z,1,54,0,35.7,,60.2,38
2017-12-15T18:46:48.902Z,,54,,35.7,,62.4,30
2017-12-15T18:46:58.823Z,,54,,35.7,,62.7,29
2017-12-15T18:47:13.843Z,,54,,35.7,,62.8,
2017-12-15T18:47:18.823Z,,54,,35.7,,,
2017-12-15T18:47:28.828Z,,54,,35.7,,,30
2017-12-15T18:47:38.823Z,,54,,35.7,,62.7,29
2017-12-15T18:47:48.912Z,,54,,35.6,,62.6,30
2017-12-15T18:47:58.823Z,,54,,35.6,,62.5,
2017-12-15T18:48:08.823Z,,54,,35.6,,62.4,
2017-12-15T18:48:18.822Z,,54,,35.6,,62.5,29
2017-12-15T18:48:28.826Z,,54,,35.5,,62.6,30
2017-12-15T18:48:38.823Z,,54,,35.5,,62.9,29
2017-12-15T18:48:48.902Z,,54,,35.5,,63.2,30
2017-12-15T18:48:58.826Z,,54,,35.5,,63.4,29
2017-12-15T18:49:08.824Z,,54,,35.5,,63.6,
2017-12-15T18:49:18.823Z,,54,,35.5,,63.8,30
2017-12-15T18:49:28.822Z,,54,,35.4,,64.1,29
2017-12-15T18:49:38.822Z,,54,,35.4,,64.4,
2017-12-15T18:49:48.902Z,,54,,35.4,,64.7,
2017-12-15T18:49:58.824Z,,54,,35.4,,64.9,30
2017-12-15T18:50:08.823Z,,54,,35.4,,65.2,29
2017-12-15T18:50:18.825Z,,54,,35.4,,65.3,30
2017-12-15T18:50:28.823Z,,54,,35.4,,65.4,29
2017-12-15T18:50:38.823Z,,54,,35.4,,65.5,
2017-12-15T18:50:48.906Z,,54,,35.4,,65.6,30
2017-12-15T18:50:58.823Z,,54,,35.4,,65.8,
2017-12-15T18:51:13.915Z,,54,,35.4,,65.9,29
2017-12-15T18:51:18.823Z,,54,,35.4,,,30
2017-12-15T18:51:28.823Z,1,54,0,35.4,,62.9,0
2017-12-15T18:51:38.824Z,,54,,35.3,,60.8,
2017-12-15T18:51:48.903Z,,54,,35.3,,59.7,
2017-12-15T18:51:58.823Z,,54,,35.3,,59.1,
2017-12-15T18:52:08.825Z,,54,,35.3,,58.8,
2017-12-15T18:52:18.823Z,,54,,35.3,,58.7,
2017-12-15T18:52:28.824Z,,54,,35.3,,,
2017-12-15T18:52:38.824Z,,54,,35.3,,58.8,
2017-12-15T18:52:48.913Z,,54,,35.3,,,
2017-12-15T18:52:59.061Z,,54,,35.3,,,
2017-12-15T18:53:08.824Z,,54,,35.3,,58.7,
2017-12-15T18:53:18.825Z,,54,,35.3,,58.4,
2017-12-15T18:53:28.823Z,,54,,35.3,,57.9,
2017-12-15T18:53:38.824Z,,54,,35.3,,57.4,
2017-12-15T18:53:48.903Z,,54,,35.2,,57,
2017-12-15T18:53:58.829Z,,54,,35.2,,56.7,
2017-12-15T18:54:09.016Z,,54,,35.2,,56.4,
2017-12-15T18:54:18.826Z,,54,,35.2,,56.1,
2017-12-15T18:54:28.824Z,1,54,0,35.2,,56.1,45
2017-12-15T18:54:38.828Z,,54,,35.2,,61.1,34
2017-12-15T18:54:48.914Z,,54,,35.2,,62,29
2017-12-15T18:54:58.823Z,,54,,35.2,,,30
2017-12-15T18:55:08.824Z,,54,,35.2,,61.9,
2017-12-15T18:55:18.825Z,,54,,35.2,,61.8,
2017-12-15T18:55:28.824Z,,54,,35.2,,61.6,
2017-12-15T18:55:38.826Z,,54,,35.1,,61.4,
2017-12-15T18:55:48.924Z,,54,,35.1,,61.3,
2017-12-15T18:55:59.010Z,,54,,35.1,,61.2,29
2017-12-15T18:56:09.062Z,,54,,35.1,,61.1,30
2017-12-15T18:56:18.824Z,,54,,35.1,,61.2,
2017-12-15T18:56:28.827Z,,54,,35.1,,61.4,
2017-12-15T18:56:38.824Z,,54,,35.1,,61.8,29
2017-12-15T18:56:48.904Z,,54,,35.1,,62,30
2017-12-15T18:56:58.824Z,,54,,35.1,,62.1,
2017-12-15T18:57:08.824Z,,54,,35.1,,62.2,
2017-12-15T18:57:18.824Z,,54,,35.1,,62.4,
2017-12-15T18:57:29.050Z,,54,,34.9,,62.6,29
2017-12-15T18:57:38.828Z,,54,,34.9,,62.8,
2017-12-15T18:57:48.914Z,,54,,34.9,,63.1,
2017-12-15T18:57:58.824Z,,54,,34.9,,63.3,30
2017-12-15T18:58:09.056Z,,54,,34.9,,63.5,29
2017-12-15T18:58:18.824Z,,54,,34.9,,63.6,30
2017-12-15T18:58:28.824Z,,54,,34.9,,63.8,29
2017-12-15T18:58:38.824Z,,54,,34.9,,63.9,
2017-12-15T18:58:48.915Z,,54,,34.9,,64,30
2017-12-15T18:58:58.825Z,,54,,34.9,,64.1,29
2017-12-15T18:59:13.845Z,,54,,34.8,,64.2,
2017-12-15T18:59:18.824Z,,54,,34.8,,64.4,
2017-12-15T18:59:28.826Z,,54,,34.8,,64.5,30
2017-12-15T18:59:38.824Z,,54,,34.8,,64.6,
2017-12-15T18:59:48.914Z,,54,,34.8,,64.8,29
2017-12-15T18:59:58.824Z,,54,,34.8,,64.9,30
2017-12-15T19:00:09.053Z,,54,,34.8,,65.1,
2017-12-15T19:00:18.825Z,,54,,34.8,,65.3,29
2017-12-15T19:00:33.914Z,,54,,34.8,,65.4,30
2017-12-15T19:00:38.825Z,,54,,34.8,,65.5,29
2017-12-15T19:00:48.904Z,,54,,34.8,,65.6,30
2017-12-15T19:00:58.828Z,,54,,34.8,,65.9,
2017-12-15T19:01:13.915Z,1,54,0,34.8,,65.6,0
2017-12-15T19:01:18.825Z,,54,,34.8,,61.8,
2017-12-15T19:01:28.825Z,,54,,34.8,,59.9,
2017-12-15T19:01:38.826Z,,54,,34.7,,59.4,
2017-12-15T19:01:48.915Z,,54,,34.8,,58.9,
2017-12-15T19:01:58.825Z,,54,,34.7,,58.8,
2017-12-15T19:02:13.915Z,,54,,34.7,,,
2017-12-15T19:02:18.824Z,,54,,34.7,,,
2017-12-15T19:02:28.825Z,,54,,34.7,,,
2017-12-15T19:02:38.825Z,1,54,0,34.7,62,58.9,0
2017-12-15T19:02:48.916Z,,54,,34.7,,,
2017-12-15T19:02:58.825Z,,54,,34.7,,58.8,
2017-12-15T19:03:08.825Z,,54,,34.7,,58.5,
2017-12-15T19:03:18.825Z,,54,,34.7,,58.2,
2017-12-15T19:03:28.826Z,,54,,34.7,,57.9,
2017-12-15T19:03:38.825Z,,54,,34.7,,57.7,
2017-12-15T19:03:48.905Z,,54,,34.7,,57.4,
2017-12-15T19:03:58.825Z,,54,,34.7,,57.2,
2017-12-15T19:04:08.837Z,,54,,34.7,,56.9,
2017-12-15T19:04:18.825Z,,54,,34.6,,56.8,
2017-12-15T19:04:28.827Z,,54,,34.6,,56.5,
2017-12-15T19:04:38.825Z,,54,,34.6,,56.2,
2017-12-15T19:04:48.905Z,,54,,34.6,,55.9,
2017-12-15T19:04:58.826Z,1,54,0,34.6,,59.4,40
2017-12-15T19:05:08.826Z,,54,,34.6,,62.2,29
2017-12-15T19:05:18.826Z,,54,,34.6,,62.6,30
2017-12-15T19:05:28.826Z,,54,,34.6,,62.7,29
2017-12-15T19:05:38.825Z,,54,,34.6,,62.8,30
2017-12-15T19:05:48.905Z,,54,,34.6,,62.7,29
2017-12-15T19:05:58.826Z,,54,,34.5,,,
2017-12-15T19:06:08.829Z,,54,,34.5,,62.6,
2017-12-15T19:06:18.825Z,,54,,34.5,,62.5,
2017-12-15T19:06:28.827Z,0,54,0,36.2,0,62.6,0
2017-12-15T19:06:38.826Z,,54,,25.5,,62.5,
2017-12-15T19:06:48.915Z,,54,,25.5,,61.5,
2017-12-15T19:06:58.827Z,,54,,25.6,,61.3,
2017-12-15T19:07:08.826Z,,54,,25.7,,61.2,
2017-12-15T19:07:18.825Z,,54,,25.9,,61.1,
2017-12-15T19:07:28.825Z,1,54,0,26,62,,
2017-12-15T19:07:38.827Z,1,54,0,26.2,,60.8,43
2017-12-15T19:07:48.906Z,,54,,26.3,,64.5,30
2017-12-15T19:07:58.828Z,,54,,26.5,,63.6,30
2017-12-15T19:08:08.826Z,,54,,26.6,,63.3,
2017-12-15T19:08:18.825Z,,54,,26.7,,63.4,
2017-12-15T19:08:28.825Z,,54,,26.8,,63.3,29
2017-12-15T19:08:38.987Z,,54,,27.1,,63.1,30
2017-12-15T19:08:48.906Z,,54,,27.4,,63.2,29
2017-12-15T19:08:58.826Z,,54,,27.4,,63.4,30
2017-12-15T19:09:08.826Z,,54,,27.5,,63.5,
2017-12-15T19:09:18.826Z,,54,,27.4,,,29
2017-12-15T19:09:28.826Z,,54,,27.4,,63.8,30
2017-12-15T19:09:38.825Z,,54,,27.5,,64.1,29
2017-12-15T19:09:48.907Z,,54,,27.7,,64.5,30
2017-12-15T19:09:58.826Z,,54,,27.8,,64.7,29
2017-12-15T19:10:08.828Z,,54,,28,,65.1,30
2017-12-15T19:10:18.826Z,,54,,28.1,,65.2,
2017-12-15T19:10:28.827Z,,54,,28.3,,65.4,29
2017-12-15T19:10:38.826Z,,54,,28.5,,65.5,
2017-12-15T19:10:49.131Z,,54,,28.6,,65.8,
2017-12-15T19:10:58.827Z,,54,,28.7,,66,30
2017-12-15T19:11:08.841Z,1,54,0,29,,62.8,0
2017-12-15T19:11:18.826Z,,54,,29.1,,60.6,
2017-12-15T19:11:28.826Z,,54,,29.1,,59.4,
2017-12-15T19:11:43.917Z,,54,,29.2,,58.7,
2017-12-15T19:11:48.916Z,,54,,29.3,,58.5,
2017-12-15T19:11:58.990Z,,54,,29.5,,58.4,
2017-12-15T19:12:08.826Z,,54,,29.5,,,
2017-12-15T19:12:18.826Z,,54,,29.6,,58.5,
2017-12-15T19:12:28.826Z,,54,,29.7,,58.6,
2017-12-15T19:12:38.826Z,,54,,29.7,,58.7,
2017-12-15T19:12:48.916Z,,54,,29.8,,,
2017-12-15T19:12:58.829Z,,54,,29.8,,58.6,
2017-12-15T19:13:08.826Z,,54,,30,,58.2,
2017-12-15T19:13:18.829Z,,54,,30,,57.9,
2017-12-15T19:13:28.827Z,0,54,0,50.4,0,57.6,
2017-12-15T19:13:38.828Z,,54,,49.9,,59.1,
2017-12-15T19:13:48.907Z,,54,,49.7,,58.9,
2017-12-15T19:13:58.827Z,,54,,49.4,,58.7,
2017-12-15T19:14:08.827Z,,54,,49.1,,,
2017-12-15T19:14:18.980Z,,54,,48.9,,58.5,
2017-12-15T19:14:28.827Z,1,54,0,48.6,62,58.4,
2017-12-15T19:14:38.829Z,1,54,0,48.3,,60.4,41
2017-12-15T19:14:48.908Z,,54,,48.1,,64.7,30
2017-12-15T19:14:59.024Z,,54,,47.8,,64.7,29
2017-12-15T19:15:08.830Z,,54,,47.6,,64.8,
2017-12-15T19:15:18.827Z,,54,,47.4,,64.7,
2017-12-15T19:15:28.827Z,,54,,47.2,,64.1,30
2017-12-15T19:15:38.827Z,,54,,47,,63.9,
2017-12-15T19:15:48.917Z,,54,,46.8,,63.8,29
2017-12-15T19:15:58.829Z,,54,,46.6,,63.5,
2017-12-15T19:16:08.827Z,,54,,46.4,,63.3,30
2017-12-15T19:16:18.832Z,,54,,46.2,,63.2,
2017-12-15T19:16:28.827Z,,54,,46,,63.3,29
2017-12-15T19:16:38.828Z,,54,,45.9,,63.6,
2017-12-15T19:16:53.948Z,,54,,45.7,,64,30
