Time,HwTSet,PrimTSet,ChActive,HwActive,HwTOutlet,ActPow,PrimT
2017-11-18T01:16:07.645Z,0,,,,31.8,,49.9
2017-11-18T01:16:17.640Z,0,,,,31.9,,48.9
2017-11-18T01:16:27.642Z,0,,,,31.8,,48.7
2017-11-18T01:16:37.638Z,0,,,,31.9,,48.6
2017-11-18T01:16:47.637Z,0,,,,31.9,,48.7
2017-11-18T01:16:57.639Z,0,,,,31.9,,48.8
2017-11-18T01:17:07.638Z,0,,,,31.8,,48.9
2017-11-18T01:17:17.638Z,0,,,,31.9,,
2017-11-18T01:17:27.638Z,0,,,,31.9,,
2017-11-18T01:17:37.642Z,0,,,,31.9,,48.8
2017-11-18T01:17:47.650Z,0,,,,31.9,,48.7
2017-11-18T01:17:57.638Z,0,,,,31.9,,48.5
2017-11-18T01:18:07.661Z,0,,,,31.9,,47.9
2017-11-18T01:18:17.639Z,0,,,,31.9,,47.6
2017-11-18T01:18:27.638Z,0,,,,31.9,,46.9
2017-11-18T01:18:37.647Z,0,,,,31.9,,46.8
2017-11-18T01:18:47.664Z,0,,,,31.9,,46.5
2017-11-18T01:18:57.645Z,0,,,,31.9,,46.3
2017-11-18T01:19:07.646Z,0,,,,31.9,,46.2
2017-11-18T01:19:17.641Z,0,,,,31.9,,45.9
2017-11-18T01:19:27.640Z,0,52,1,0,31.9,40,49.4
2017-11-18T01:19:37.643Z,0,,,,31.9,30,53
2017-11-18T01:19:47.638Z,0,,,,31.9,29,54
2017-11-18T01:19:57.638Z,0,,,,31.9,,54.5
2017-11-18T01:20:07.638Z,0,,,,31.9,,54.7
2017-11-18T01:20:17.638Z,0,,,,31.9,30,54.8
2017-11-18T01:20:27.641Z,0,,,,31.9,29,
2017-11-18T01:20:37.638Z,0,,,,31.9,,
2017-11-18T01:20:47.638Z,0,,,,31.9,29,55
2017-11-18T01:20:57.638Z,0,,,,31.9,,55.1
2017-11-18T01:21:07.638Z,0,,,,31.9,30,55.5
2017-11-18T01:21:17.637Z,0,,,,31.9,,
2017-11-18T01:21:27.638Z,0,,,,31.9,29,55.6
2017-11-18T01:21:37.638Z,0,,1,0,31.9,0,53.7
2017-11-18T01:21:47.641Z,0,,,,31.9,,50.9
2017-11-18T01:21:57.638Z,0,,,,31.9,,49.9
2017-11-18T01:22:07.638Z,0,,,,31.9,,49.3
2017-11-18T01:22:17.641Z,0,,,,31.9,,49
2017-11-18T01:22:27.638Z,0,,,,31.9,,
2017-11-18T01:22:37.643Z,0,,,,31.9,,49.1
2017-11-18T01:22:47.639Z,0,,,,31.9,,49.2
2017-11-18T01:22:57.650Z,0,,,,31.9,,
2017-11-18T01:23:07.642Z,0,,,,31.9,,49.1
2017-11-18T01:23:17.638Z,0,,,,31.9,,
2017-11-18T01:23:27.644Z,0,,,,31.9,,48.9
2017-11-18T01:23:37.640Z,0,,,,31.9,,
2017-11-18T01:23:47.641Z,0,,,,31.9,,48.6
2017-11-18T01:23:57.639Z,0,,,,31.9,,47.9
2017-11-18T01:24:07.644Z,0,,,,31.9,,47.8
2017-11-18T01:24:17.639Z,0,,,,31.9,,47.3
2017-11-18T01:24:27.645Z,0,,,,31.9,,46.9
2017-11-18T01:24:37.651Z,0,,,,31.9,,46.8
2017-11-18T01:24:47.640Z,0,,,,31.9,,46.6
2017-11-18T01:24:57.639Z,0,,,,31.9,,46.4
2017-11-18T01:25:07.640Z,0,,,,31.9,,46.3
2017-11-18T01:25:17.683Z,0,,,,31.9,,46.2
2017-11-18T01:25:27.639Z,0,,,,31.9,,45.9
2017-11-18T01:25:37.639Z,0,,1,0,31.9,38,50.3
2017-11-18T01:25:47.641Z,0,,,,31.9,29,54
2017-11-18T01:26:02.855Z,0,,,,31.9,30,54.5
2017-11-18T01:26:07.646Z,0,,,,31.9,29,55
2017-11-18T01:26:17.639Z,0,,,,31.9,,55.3
2017-11-18T01:26:27.642Z,0,,,,31.9,30,55.4
2017-11-18T01:26:37.638Z,0,,,,31.9,29,
2017-11-18T01:26:47.638Z,0,,,,31.9,,
2017-11-18T01:26:57.639Z,0,,,,31.9,30,55.5
2017-11-18T01:27:07.644Z,0,,1,0,31.9,0,56
2017-11-18T01:27:17.639Z,0,,,,31.9,,51.8
2017-11-18T01:27:27.641Z,0,,,,31.9,,48.9
2017-11-18T01:27:37.654Z,0,,,,31.9,,47.7
2017-11-18T01:27:47.638Z,0,,,,31.9,,47.4
2017-11-18T01:28:02.676Z,0,,,,31.9,,47.3
2017-11-18T01:28:07.645Z,0,,,,31.9,,47.7
2017-11-18T01:28:17.639Z,0,,,,31.9,,48
2017-11-18T01:28:27.804Z,0,,,,31.9,,48.4
2017-11-18T01:28:37.640Z,0,,,,31.9,,48.6
2017-11-18T01:28:47.644Z,0,,,,31.9,,48.7
2017-11-18T01:28:57.640Z,0,,,,31.9,,
2017-11-18T01:29:07.640Z,0,,,,31.9,,
2017-11-18T01:29:17.641Z,0,,,,31.9,,
2017-11-18T01:29:27.639Z,0,,,,31.9,,48.4
2017-11-18T01:29:37.640Z,0,,,,31.9,,47.9
2017-11-18T01:29:47.640Z,0,,,,31.9,,46.9
2017-11-18T01:29:57.639Z,0,,,,31.9,,46.8
2017-11-18T01:30:07.641Z,0,,,,31.9,,46.5
2017-11-18T01:30:17.639Z,0,,,,31.9,,46.2
2017-11-18T01:30:27.640Z,0,,,,31.9,,46.1
2017-11-18T01:30:37.645Z,0,,,,31.9,,46
2017-11-18T01:30:47.643Z,0,,1,0,31.9,42,48.2
2017-11-18T01:30:57.648Z,0,,,,31.9,29,54
2017-11-18T01:31:07.644Z,0,,,,31.9,,55
2017-11-18T01:31:17.642Z,0,,,,31.9,,55.1
2017-11-18T01:31:27.642Z,0,,,,31.9,,55.6
2017-11-18T01:31:37.640Z,0,,1,0,31.9,0,53.6
2017-11-18T01:31:47.644Z,0,,,,31.9,,49.7
2017-11-18T01:31:57.640Z,0,,,,31.9,,47.8
2017-11-18T01:32:07.640Z,0,,,,31.9,,46.8
2017-11-18T01:32:17.641Z,0,,,,31.9,,45.9
2017-11-18T01:32:27.641Z,0,,,,31.9,,
2017-11-18T01:32:37.640Z,0,,,,31.9,,45.7
2017-11-18T01:32:47.640Z,0,,,,31.9,,45.8
2017-11-18T01:32:57.647Z,0,,,,31.9,,46
2017-11-18T01:33:07.640Z,0,,,,31.9,,46.2
2017-11-18T01:33:17.644Z,0,,,,31.9,,46.5
2017-11-18T01:33:27.663Z,0,,,,31.9,,46.8
2017-11-18T01:33:42.663Z,0,,,,31.8,,47
2017-11-18T01:33:47.641Z,0,,,,31.9,,46.9
2017-11-18T01:33:57.655Z,0,,,,31.8,,46.7
2017-11-18T01:34:07.643Z,0,,,,31.8,,45.9
2017-11-18T01:34:17.647Z,0,,,,31.8,,45.8
2017-11-18T01:34:27.644Z,0,,,,31.8,,45.4
2017-11-18T01:34:37.644Z,0,,,,31.8,,44.9
2017-11-18T01:34:47.647Z,0,,,,31.8,,44.8
2017-11-18T01:34:57.643Z,0,,,,31.8,,44.6
2017-11-18T01:35:07.645Z,0,,,,31.8,,44.5
2017-11-18T01:35:17.645Z,0,,,,31.8,,44.4
2017-11-18T01:35:32.969Z,0,,,,31.8,,44.3
2017-11-18T01:35:37.640Z,0,,,,31.8,,44.2
2017-11-18T01:35:47.644Z,0,,1,0,31.8,41,47.1
2017-11-18T01:35:57.643Z,0,,,,31.8,30,52.1
2017-11-18T01:36:07.640Z,0,,,,31.8,29,53
2017-11-18T01:36:17.640Z,0,,,,31.8,30,53.4
2017-11-18T01:36:27.647Z,0,,,,31.8,29,54
2017-11-18T01:36:37.641Z,0,,,,31.8,30,54.1
2017-11-18T01:36:47.640Z,0,,,,31.6,29,54.3
2017-11-18T01:36:57.640Z,0,,,,31.8,30,
2017-11-18T01:37:07.647Z,0,,,,31.6,29,54.4
2017-11-18T01:37:17.646Z,0,,,,31.6,30,54.6
2017-11-18T01:37:27.647Z,0,,,,31.6,,54.8
2017-11-18T01:37:37.650Z,0,,,,31.6,29,55
2017-11-18T01:37:47.645Z,0,,,,31.6,,55.1
2017-11-18T01:37:57.653Z,0,,,,31.6,,55.2
2017-11-18T01:38:07.652Z,0,,1,0,31.6,0,56.1
2017-11-18T01:38:17.641Z,0,,,,31.6,,52.7
2017-11-18T01:38:27.640Z,0,,,,31.6,,49.9
2017-11-18T01:38:37.641Z,0,,,,31.6,,49.2
2017-11-18T01:38:47.644Z,0,,,,31.6,,48.9
2017-11-18T01:38:57.654Z,0,,,,31.6,,48.8
2017-11-18T01:39:07.650Z,0,,,,31.6,,49
2017-11-18T01:39:17.641Z,0,,,,31.6,,
2017-11-18T01:39:27.646Z,0,,,,31.6,,49.2
2017-11-18T01:39:37.641Z,0,,,,31.6,,49.3
2017-11-18T01:39:47.641Z,0,,,,31.6,,
2017-11-18T01:39:57.644Z,0,,,,31.6,,
2017-11-18T01:40:07.641Z,0,,,,31.6,,49.2
2017-11-18T01:40:17.649Z,0,,,,31.6,,
2017-11-18T01:40:27.642Z,0,,,,31.6,,48.9
2017-11-18T01:40:37.651Z,0,,,,31.6,,48.6
2017-11-18T01:40:47.642Z,0,,,,31.6,,47.9
2017-11-18T01:40:57.641Z,0,,,,31.6,,47.8
2017-11-18T01:41:07.650Z,0,,,,31.6,,47.3
2017-11-18T01:41:17.648Z,0,,,,31.6,,46.9
2017-11-18T01:41:27.645Z,0,,,,31.6,,
2017-11-18T01:41:37.642Z,0,,,,31.6,,46.8
2017-11-18T01:41:47.641Z,0,,,,31.6,,46.6
2017-11-18T01:41:57.642Z,0,,,,31.6,,46.5
2017-11-18T01:42:07.642Z,0,,,,31.6,,46.4
2017-11-18T01:42:17.643Z,0,,,,31.6,,46.2
2017-11-18T01:42:27.641Z,0,,,,31.6,,46.1
2017-11-18T01:42:37.665Z,0,,1,0,31.6,44,47.3
2017-11-18T01:42:47.647Z,0,,,,31.6,32,53.2
2017-11-18T01:42:57.641Z,0,,,,31.6,30,54.3
2017-11-18T01:43:07.643Z,0,,,,31.6,30,55
2017-11-18T01:43:17.651Z,0,,,,31.6,,55.2
2017-11-18T01:43:27.645Z,0,,,,31.6,29,55.3
2017-11-18T01:43:37.646Z,0,,,,31.6,,55.4
2017-11-18T01:43:47.642Z,0,,,,31.6,,55.5
2017-11-18T01:43:57.641Z,0,,,,31.6,,
2017-11-18T01:44:07.643Z,0,,1,0,31.6,0,53.8
2017-11-18T01:44:17.642Z,0,,,,31.6,,49.8
2017-11-18T01:44:27.642Z,0,,,,31.6,,47.8
2017-11-18T01:44:37.646Z,0,,,,31.6,,46.9
2017-11-18T01:44:47.642Z,0,,,,31.6,,46.8
2017-11-18T01:44:57.643Z,0,,,,31.6,,47
2017-11-18T01:45:07.646Z,0,,,,31.6,,47.2
2017-11-18T01:45:17.649Z,0,,,,31.6,,47.7
2017-11-18T01:45:27.648Z,0,,,,31.6,,48
2017-11-18T01:45:37.642Z,0,,,,31.6,,48.2
2017-11-18T01:45:47.646Z,0,,,,31.6,,48.3
2017-11-18T01:45:57.644Z,0,,,,31.6,,48.4
2017-11-18T01:46:07.645Z,0,,,,31.6,,
2017-11-18T01:46:17.642Z,0,,,,31.6,,48.2
2017-11-18T01:46:27.644Z,0,,,,31.6,,47.9
2017-11-18T01:46:37.642Z,0,,,,31.6,,46.9
2017-11-18T01:46:47.642Z,0,,,,31.6,,46.7
2017-11-18T01:46:57.643Z,0,,,,31.6,,46.3
2017-11-18T01:47:07.652Z,0,,,,31.6,,45.9
2017-11-18T01:47:17.642Z,0,,,,31.6,,45.8
2017-11-18T01:47:27.642Z,0,,,,31.6,,45.7
2017-11-18T01:47:37.643Z,0,,1,0,31.6,44,47.1
2017-11-18T01:47:47.643Z,0,,,,31.6,32,53.2
2017-11-18T01:47:57.644Z,0,,,,31.6,30,54.3
2017-11-18T01:48:07.643Z,0,,,,31.6,29,55.1
2017-11-18T01:48:17.648Z,0,,,,31.6,30,55.5
2017-11-18T01:48:27.642Z,0,,,,31.6,,55.7
2017-11-18T01:48:37.643Z,0,,,,31.6,,55.9
2017-11-18T01:48:47.658Z,0,,,,31.6,29,
2017-11-18T01:48:57.644Z,0,,1,0,31.6,0,54.6
2017-11-18T01:49:07.652Z,0,,,,31.6,,49.8
2017-11-18T01:49:17.643Z,0,,,,31.6,,47.8
2017-11-18T01:49:27.644Z,0,,,,31.6,,46.9
2017-11-18T01:49:37.650Z,0,,,,31.6,,46.6
2017-11-18T01:49:47.646Z,0,,,,31.6,,46.4
2017-11-18T01:49:57.643Z,0,,,,31.6,,46.6
2017-11-18T01:50:07.651Z,0,,,,31.6,,47
2017-11-18T01:50:17.643Z,0,,,,31.6,,47.6
2017-11-18T01:50:27.646Z,0,,,,31.6,,47.9
2017-11-18T01:50:42.663Z,0,,,,31.6,,48.1
2017-11-18T01:50:47.643Z,0,,,,31.6,,48.2
2017-11-18T01:50:57.643Z,0,,,,31.5,,
2017-11-18T01:51:07.643Z,0,,,,31.6,,48.1
2017-11-18T01:51:17.645Z,0,,,,31.6,,47.8
2017-11-18T01:51:27.689Z,0,,,,31.6,,46.9
2017-11-18T01:51:37.646Z,0,,,,31.6,,46.6
2017-11-18T01:51:47.644Z,0,,,,31.5,,45.9
2017-11-18T01:51:57.645Z,0,,,,31.5,,45.8
2017-11-18T01:52:07.643Z,0,,,,31.5,,45.6
2017-11-18T01:52:17.682Z,0,,,,31.5,,45.5
2017-11-18T01:52:27.643Z,0,,,,31.6,,45.4
2017-11-18T01:52:37.643Z,0,,1,0,31.5,43,46.2
2017-11-18T01:52:47.678Z,0,,,,31.5,33,52.3
2017-11-18T01:52:57.689Z,0,5,0,0,31.5,0,51.6
2017-11-18T01:53:07.647Z,0,,,,31.5,,48.9
2017-11-18T01:53:17.654Z,0,52,1,0,31.5,43,48
2017-11-18T01:53:27.673Z,0,5,0,0,31.5,0,50.4
2017-11-18T01:53:37.649Z,0,,,,31.5,,47.8
2017-11-18T01:53:47.653Z,0,52,1,0,31.5,43,47.1
2017-11-18T01:53:57.646Z,0,5,0,0,31.5,0,50.7
2017-11-18T01:54:07.647Z,0,,,,31.5,,46.9
2017-11-18T01:54:17.644Z,0,52,1,0,31.5,43,47.2
2017-11-18T01:54:27.646Z,0,,,,31.5,29,54.4
2017-11-18T01:54:37.644Z,0,5,0,0,31.5,0,52.8
2017-11-18T01:54:47.644Z,0,52,1,0,31.5,45,49.3
2017-11-18T01:54:57.653Z,0,,,,31.5,29,56.2
2017-11-18T01:55:07.658Z,0,,1,0,31.5,0,52.4
2017-11-18T01:55:17.663Z,0,5,0,0,31.5,,48.9
2017-11-18T01:55:27.655Z,0,,,,31.5,,47.9
2017-11-18T01:55:37.648Z,0,,,,31.5,,46.9
2017-11-18T01:55:47.648Z,0,,,,31.5,,46.6
2017-11-18T01:55:57.647Z,0,,,,31.5,,46.3
2017-11-18T01:56:07.644Z,0,,,,31.5,,46.2
2017-11-18T01:56:17.649Z,0,,,,31.5,,
2017-11-18T01:56:27.644Z,0,,,,31.5,,46.1
2017-11-18T01:56:37.655Z,0,,,,31.5,,46.2
2017-11-18T01:56:47.652Z,0,,,,31.5,,
2017-11-18T01:56:57.648Z,0,,,,31.5,,46.3
2017-11-18T01:57:07.649Z,0,,,,31.5,,46.4
2017-11-18T01:57:17.652Z,0,,,,31.5,,
2017-11-18T01:57:27.896Z,0,,,,31.5,,46.2
2017-11-18T01:57:37.655Z,0,,,,31.5,,45.9
2017-11-18T01:57:47.647Z,0,,,,31.5,,45.6
2017-11-18T01:57:57.648Z,0,,,,31.5,,45.3
2017-11-18T01:58:07.651Z,0,,,,31.4,,44.9
2017-11-18T01:58:17.654Z,0,,,,31.5,,44.7
2017-11-18T01:58:27.649Z,0,,,,31.4,,
2017-11-18T01:58:37.648Z,0,,,,31.4,,44.6
2017-11-18T01:58:47.656Z,0,,,,31.4,,
2017-11-18T01:58:57.647Z,0,,,,31.4,,
2017-11-18T01:59:07.659Z,0,,,,31.4,,44.5
2017-11-18T01:59:17.644Z,0,,,,31.4,,
2017-11-18T01:59:27.927Z,0,,,,31.4,,44.4
2017-11-18T01:59:37.651Z,0,52,1,0,31.4,44,45.2
2017-11-18T01:59:47.645Z,0,5,0,0,31.4,0,48.8
2017-11-18T01:59:57.644Z,0,,,,31.4,,45.9
2017-11-18T02:00:07.651Z,0,,,,31.4,,44.9
2017-11-18T02:00:17.647Z,0,55,1,0,31.4,43,45.4
2017-11-18T02:00:27.645Z,0,5,0,0,31.4,0,49.8
2017-11-18T02:00:37.648Z,0,,,,31.4,,45.8
2017-11-18T02:00:47.644Z,0,,,,31.4,,44.9
2017-11-18T02:00:57.645Z,0,,,,31.3,,43.9
2017-11-18T02:01:07.645Z,0,,,,31.3,,43.8
2017-11-18T02:01:17.644Z,0,55,1,0,31.3,43,44.1
2017-11-18T02:01:27.657Z,0,5,0,0,31.3,0,48.7
2017-11-18T02:01:37.645Z,0,,,,31.3,,45.7
2017-11-18T02:01:47.645Z,0,,,,31.3,,44.8
2017-11-18T02:01:57.645Z,0,,,,31.3,,43.9
2017-11-18T02:02:07.647Z,0,,,,31.3,,43.7
2017-11-18T02:02:17.645Z,0,,,,31.3,,43.4
2017-11-18T02:02:27.645Z,0,,,,31.3,,43.2
2017-11-18T02:02:37.682Z,0,,,,31.3,,
2017-11-18T02:02:47.651Z,0,,,,31.3,,
2017-11-18T02:02:57.654Z,0,,,,31.3,,42.9
2017-11-18T02:03:07.646Z,0,,,,31.3,,42.8
2017-11-18T02:03:17.652Z,0,,,,31.3,,42.6
2017-11-18T02:03:27.645Z,0,,,,31.2,,42.4
2017-11-18T02:03:37.646Z,0,,,,31.2,,42.3
2017-11-18T02:03:47.645Z,0,,,,31.2,,42.2
2017-11-18T02:03:57.654Z,0,55,1,0,31.2,43,43.3
2017-11-18T02:04:07.657Z,0,,,,31.2,31,50.2
2017-11-18T02:04:17.651Z,0,5,0,0,31.2,0,48.8
2017-11-18T02:04:27.646Z,0,,,,31.2,,44.7
2017-11-18T02:04:37.646Z,0,55,1,0,31.2,44,44.1
2017-11-18T02:04:47.645Z,0,5,0,0,31.2,0,47.8
2017-11-18T02:04:57.645Z,0,,,,31,,43.9
2017-11-18T02:05:07.646Z,0,,,,31,,42.8
2017-11-18T02:05:17.646Z,0,55,1,0,31,43,43.1
2017-11-18T02:05:27.647Z,0,,,,31,31,50.1
2017-11-18T02:05:37.646Z,0,5,0,0,31,0,48.9
2017-11-18T02:05:47.647Z,0,,,,31,,44.8
2017-11-18T02:05:57.646Z,0,55,1,0,31,43,44.1
2017-11-18T02:06:07.665Z,0,,,,31,30,51.2
2017-11-18T02:06:17.647Z,0,,,,31,30,51.9
2017-11-18T02:06:27.646Z,0,,,,31,30,51.9
2017-11-18T02:06:37.651Z,0,,,,31,,51.6
2017-11-18T02:06:47.645Z,0,,,,31,29,52
2017-11-18T02:06:57.646Z,0,,,,31,,52.3
2017-11-18T02:07:07.646Z,0,,,,30.9,,52.2
2017-11-18T02:07:17.651Z,0,,,,31,30,
2017-11-18T02:07:27.648Z,0,5,0,0,31,0,49.7
2017-11-18T02:07:37.646Z,0,55,1,0,31,43,48.3
2017-11-18T02:07:47.650Z,0,,,,30.9,30,54.4
2017-11-18T02:07:57.647Z,0,,,,30.9,30,53.8
2017-11-18T02:08:07.649Z,0,,,,30.9,,53.5
2017-11-18T02:08:17.646Z,0,,,,30.9,29,
2017-11-18T02:08:27.646Z,0,,,,30.9,,54
2017-11-18T02:08:37.646Z,0,,,,30.9,30,54.1
2017-11-18T02:08:47.646Z,0,,,,30.9,29,54.6
2017-11-18T02:08:57.646Z,0,5,0,0,30.9,0,52.6
2017-11-18T02:09:07.648Z,0,,,,30.9,,49.9
2017-11-18T02:09:17.646Z,0,55,1,0,30.9,43,49.2
2017-11-18T02:09:27.655Z,0,,,,31,32,55
2017-11-18T02:09:37.646Z,0,,,,30.9,29,55.7
2017-11-18T02:09:47.646Z,0,,,,30.9,29,56.1
2017-11-18T02:09:57.647Z,0,,,,31,,55.7
2017-11-18T02:10:07.646Z,0,,,,31,30,56
2017-11-18T02:10:17.661Z,0,,,,31,,56.2
2017-11-18T02:10:27.657Z,0,,,,31,29,56.3
2017-11-18T02:10:37.648Z,0,,,,31,,56.5
2017-11-18T02:10:47.652Z,0,,,,31,30,56.8
2017-11-18T02:10:57.653Z,0,,,,31,30,57
2017-11-18T02:11:07.650Z,0,,,,31,29,57
2017-11-18T02:11:17.656Z,0,,,,31,30,57
2017-11-18T02:11:27.656Z,0,,,,31,29,57.1
2017-11-18T02:11:37.647Z,0,,,,31,,57.4
2017-11-18T02:11:47.647Z,0,,,,31,,57.7
2017-11-18T02:11:57.655Z,0,,,,31,30,57.8
2017-11-18T02:12:07.650Z,0,,,,31,,58
2017-11-18T02:12:17.648Z,0,,,,31,,58.2
2017-11-18T02:12:27.657Z,0,,,,31,,58.3
2017-11-18T02:12:37.648Z,0,,,,31.2,29,58.4
2017-11-18T02:12:47.651Z,0,,,,31.2,30,58.6
2017-11-18T02:12:57.652Z,0,,,,31.2,,58.8
2017-11-18T02:13:07.658Z,0,,1,0,31.2,0,58.9
2017-11-18T02:13:17.647Z,0,,,,31.2,,54.8
2017-11-18T02:13:27.647Z,0,,,,31.2,,53.8
2017-11-18T02:13:37.654Z,0,,,,31.2,,52.3
2017-11-18T02:13:47.647Z,0,,,,31.2,,51.9
2017-11-18T02:13:57.647Z,0,,,,31.2,,51.7
2017-11-18T02:14:07.647Z,0,,,,31.3,,
2017-11-18T02:14:17.648Z,0,,,,31.3,,
2017-11-18T02:14:27.649Z,0,,,,31.3,,
2017-11-18T02:14:37.647Z,0,,,,31.3,,51.6
2017-11-18T02:14:47.647Z,0,,,,31.3,,51.5
2017-11-18T02:14:57.647Z,0,,,,31.3,,51.4
2017-11-18T02:15:07.649Z,0,,,,31.3,,51.3
2017-11-18T02:15:17.652Z,0,,,,31.3,,50.9
2017-11-18T02:15:27.652Z,0,,,,31.4,,50.5
2017-11-18T02:15:37.649Z,0,,,,31.4,,49.9
2017-11-18T02:15:47.649Z,0,,,,31.4,,49.7
2017-11-18T02:15:57.647Z,0,,,,31.4,,49.4
2017-11-18T02:16:07.651Z,0,,,,31.4,,49.1
2017-11-18T02:16:17.648Z,0,,1,0,31.4,45,49.1
2017-11-18T02:16:27.661Z,0,,,,31.4,33,55.3
2017-11-18T02:16:37.648Z,0,,,,31.4,29,56.3
2017-11-18T02:16:47.651Z,0,,,,31.4,29,57
2017-11-18T02:16:57.647Z,0,,,,31.4,,57.2
2017-11-18T02:17:07.648Z,0,,,,31.4,,57.3
2017-11-18T02:17:17.647Z,0,,,,31.4,,
2017-11-18T02:17:27.651Z,0,,,,31.4,,
2017-11-18T02:17:37.648Z,0,,,,31.4,,57.4
2017-11-18T02:17:47.648Z,0,,,,31.4,,57.6
2017-11-18T02:17:57.647Z,0,,,,31.5,,57.7
2017-11-18T02:18:07.648Z,0,,,,31.5,,57.8
2017-11-18T02:18:17.647Z,0,,,,31.4,,58
2017-11-18T02:18:27.652Z,0,,,,31.5,,58.2
2017-11-18T02:18:37.648Z,0,,,,31.5,30,58.7
2017-11-18T02:18:47.656Z,0,,1,0,31.5,0,56.7
2017-11-18T02:18:57.647Z,0,,,,31.5,,53.8
2017-11-18T02:19:07.648Z,0,,,,31.5,,52.7
2017-11-18T02:19:17.653Z,0,,,,31.5,,51.9
2017-11-18T02:19:27.654Z,0,55,1,0,31.5,0,51.5
2017-11-18T02:19:37.648Z,0,,,,31.5,,51.4
2017-11-18T02:19:47.848Z,0,,,,31.6,,51.5
2017-11-18T02:19:57.648Z,0,,,,31.6,,
2017-11-18T02:20:07.653Z,0,,,,31.6,,51.4
2017-11-18T02:20:17.653Z,0,,,,31.6,,51.3
2017-11-18T02:20:27.653Z,0,,,,31.6,,
2017-11-18T02:20:37.648Z,0,,,,31.6,,51.2
2017-11-18T02:20:47.842Z,0,,,,31.6,,50.9
2017-11-18T02:20:57.651Z,0,,,,31.6,,50.5
2017-11-18T02:21:07.650Z,0,,,,31.6,,49.9
2017-11-18T02:21:22.668Z,0,,,,31.6,,49.7
2017-11-18T02:21:27.648Z,0,,,,31.6,,49.4
2017-11-18T02:21:37.652Z,0,,,,31.6,,49.1
2017-11-18T02:21:47.648Z,0,,1,0,31.6,44,50.2
2017-11-18T02:21:57.801Z,0,,,,31.6,33,55.3
2017-11-18T02:22:07.653Z,0,,,,31.6,29,56.5
2017-11-18T02:22:17.651Z,0,,,,31.6,,57
2017-11-18T02:22:27.652Z,0,,,,31.6,,57.2
2017-11-18T02:22:37.648Z,0,,,,31.8,,57.3
2017-11-18T02:22:47.648Z,0,,,,31.8,,
2017-11-18T02:22:57.649Z,0,,,,31.8,,
2017-11-18T02:23:07.648Z,0,,,,31.8,30,57.4
2017-11-18T02:23:17.649Z,0,,,,31.8,29,57.6
2017-11-18T02:23:27.651Z,0,,,,31.8,30,57.7
2017-11-18T02:23:37.648Z,0,,,,31.8,29,57.8
2017-11-18T02:23:47.649Z,0,,,,31.8,,58
2017-11-18T02:23:57.649Z,0,,,,31.8,30,58.4
2017-11-18T02:24:07.649Z,0,,,,31.8,0,59
2017-11-18T02:24:17.648Z,0,,1,0,31.8,,55.6
2017-11-18T02:24:27.650Z,0,,,,31.8,,53.9
2017-11-18T02:24:37.648Z,0,,,,31.8,,52.1
2017-11-18T02:24:47.649Z,0,,,,31.8,,51.9
2017-11-18T02:24:57.659Z,0,,,,31.8,,51.6
2017-11-18T02:25:07.659Z,0,,,,31.9,,
2017-11-18T02:25:17.650Z,0,,,,31.9,,
2017-11-18T02:25:27.648Z,0,,,,31.9,,51.7
2017-11-18T02:25:37.653Z,0,,,,31.9,,51.6
2017-11-18T02:25:47.660Z,0,,,,31.9,,51.5
2017-11-18T02:25:57.659Z,0,,,,31.9,,
2017-11-18T02:26:07.660Z,0,,,,31.9,,51.4
2017-11-18T02:26:17.655Z,0,,,,31.9,,51.2
2017-11-18T02:26:27.725Z,0,,,,31.9,,50.9
2017-11-18T02:26:37.649Z,0,,,,31.9,,50.3
2017-11-18T02:26:47.655Z,0,,,,31.9,,49.9
2017-11-18T02:26:57.649Z,0,,,,32,,49.5
2017-11-18T02:27:07.656Z,0,,,,31.9,,49.2
2017-11-18T02:27:17.649Z,0,,,,32,,48.9
2017-11-18T02:27:27.679Z,0,,1,0,32,39,53.3
2017-11-18T02:27:37.650Z,0,,,,31.9,31,56.2
2017-11-18T02:27:47.649Z,0,,,,32,30,57.1
2017-11-18T02:27:57.649Z,0,,,,32,,57.6
2017-11-18T02:28:07.657Z,0,,,,32,,58
2017-11-18T02:28:17.649Z,0,,,,32,29,58
2017-11-18T02:28:27.652Z,0,,,,32,29,57.9
2017-11-18T02:28:37.659Z,0,,,,32,30,58
2017-11-18T02:28:47.659Z,0,,,,32,29,58.1
2017-11-18T02:28:57.651Z,0,,,,32,,58.2
2017-11-18T02:29:07.660Z,0,,,,32,,
2017-11-18T02:29:17.651Z,0,,,,32,,58.5
2017-11-18T02:29:27.660Z,0,,,,32,30,58.6
2017-11-18T02:29:37.656Z,0,,1,0,32,0,58.8
2017-11-18T02:29:47.658Z,0,,,,32,,54.8
2017-11-18T02:29:57.656Z,0,,,,32,,53.6
2017-11-18T02:30:07.654Z,0,,,,32,,52.4
2017-11-18T02:30:17.657Z,0,57,,,32,,51.9
2017-11-18T02:30:27.654Z,0,,,,32,,51.8
2017-11-18T02:30:37.654Z,0,,,,32,,51.9
2017-11-18T02:30:47.652Z,0,,,,32.1,,52
2017-11-18T02:30:57.650Z,0,,,,32.1,,52.2
2017-11-18T02:31:07.652Z,0,,,,32.1,,
2017-11-18T02:31:18.034Z,0,,,,32.1,,52.1
2017-11-18T02:31:27.653Z,0,,,,32.1,,
