Time,HwActive,HwTSet,ActPow,HwTOutlet,ChActive,PrimTSet,PrimT
2017-12-04T20:16:01.543Z,,0,,32.2,,,50.3
2017-12-04T20:16:11.544Z,,0,,32.2,,,50.6
2017-12-04T20:16:21.544Z,0,0,0,32.2,2,,48.6
2017-12-04T20:16:31.546Z,,0,,32.2,,,45.8
2017-12-04T20:16:41.544Z,,0,,32.2,,,44.9
2017-12-04T20:16:51.545Z,,0,,32.1,,,44.6
2017-12-04T20:17:01.545Z,,0,,32.1,,,44.4
2017-12-04T20:17:11.544Z,,0,,32.1,,,
2017-12-04T20:17:21.544Z,,0,,32.1,,,44.6
2017-12-04T20:17:31.544Z,,0,,32.1,,,45
2017-12-04T20:17:41.544Z,,0,,32.1,,,
2017-12-04T20:17:51.549Z,,0,,32.1,,,45.1
2017-12-04T20:18:01.544Z,,0,,32.1,,,44.9
2017-12-04T20:18:11.603Z,,0,,32,,,
2017-12-04T20:18:21.544Z,,0,,32,,,44.7
2017-12-04T20:18:31.543Z,,0,,32,,,44.3
2017-12-04T20:18:41.544Z,,0,,32,,,43.9
2017-12-04T20:18:51.549Z,,0,,32,,,43.6
2017-12-04T20:19:01.546Z,,0,,32,,,43.3
2017-12-04T20:19:11.549Z,,0,,32,,,43.1
2017-12-04T20:19:21.544Z,,0,,32,,,42.9
2017-12-04T20:19:31.544Z,,0,,31.9,,,42.8
2017-12-04T20:19:41.544Z,,0,,31.9,,,42.7
2017-12-04T20:19:51.543Z,,0,,31.9,,,42.6
2017-12-04T20:20:01.547Z,,0,,31.9,,,42.4
2017-12-04T20:20:11.546Z,,0,,31.9,,,42.3
2017-12-04T20:20:21.855Z,,0,,31.9,,,42.1
2017-12-04T20:20:31.544Z,,0,,31.9,,,41.9
2017-12-04T20:20:41.546Z,,0,,31.9,,,41.8
2017-12-04T20:20:51.545Z,,0,,31.8,,,41.6
2017-12-04T20:21:01.545Z,,0,,31.8,,,41.4
2017-12-04T20:21:11.544Z,,0,,31.8,,,41.3
2017-12-04T20:21:21.544Z,,0,,31.8,,,41.1
2017-12-04T20:21:31.544Z,0,0,,31.8,2,,40.9
2017-12-04T20:21:41.549Z,,0,39,31.8,,,45.2
2017-12-04T20:21:51.545Z,,0,29,31.8,,,49
2017-12-04T20:22:01.545Z,,0,,31.8,,,49.2
2017-12-04T20:22:11.544Z,,0,,31.6,,,49.7
2017-12-04T20:22:21.544Z,,0,30,31.6,,,50
2017-12-04T20:22:31.545Z,,0,29,31.6,,,50.1
2017-12-04T20:22:41.544Z,,0,,31.6,,,50.2
2017-12-04T20:22:51.710Z,,0,,31.6,,,
2017-12-04T20:23:01.545Z,,0,30,31.6,,,50.3
2017-12-04T20:23:11.548Z,,0,,31.6,,,50.6
2017-12-04T20:23:21.551Z,0,0,0,31.6,2,,49.8
2017-12-04T20:23:31.544Z,,0,,31.6,,,45.7
2017-12-04T20:23:41.546Z,,0,,31.6,,,44.8
2017-12-04T20:23:51.545Z,,0,,31.5,,,43.9
2017-12-04T20:24:01.545Z,,0,,31.5,,,43.7
2017-12-04T20:24:11.546Z,,0,,31.5,,,44
2017-12-04T20:24:21.545Z,,0,,31.5,,,44.1
2017-12-04T20:24:31.546Z,,0,,31.5,,,44.5
2017-12-04T20:24:41.547Z,,0,,31.5,,,44.7
2017-12-04T20:24:51.545Z,,0,,31.5,,,44.8
2017-12-04T20:25:01.600Z,,0,,31.5,,,
2017-12-04T20:25:11.547Z,,0,,31.5,,,44.7
2017-12-04T20:25:21.710Z,,0,,31.5,,,44.5
2017-12-04T20:25:31.547Z,,0,,31.5,,,43.9
2017-12-04T20:25:41.545Z,,0,,31.5,,,43.7
2017-12-04T20:25:51.645Z,,0,,31.5,,,43.3
2017-12-04T20:26:01.547Z,,0,,31.5,,,42.9
2017-12-04T20:26:11.547Z,,0,,31.4,,,42.8
2017-12-04T20:26:21.545Z,,0,,31.4,,,42.6
2017-12-04T20:26:31.566Z,,0,,31.4,,,42.4
2017-12-04T20:26:41.685Z,,0,,31.4,,,42.3
2017-12-04T20:26:51.549Z,,0,,31.4,,,
2017-12-04T20:27:01.557Z,,0,,31.4,,,42.2
2017-12-04T20:27:11.551Z,,0,,31.4,,,41.9
2017-12-04T20:27:21.546Z,,0,,31.4,,,
2017-12-04T20:27:31.545Z,,0,,31.4,,,41.7
2017-12-04T20:27:41.549Z,,0,,31.4,,,41.5
2017-12-04T20:27:51.545Z,,0,,31.4,,,41.4
2017-12-04T20:28:01.548Z,,0,,31.4,,,41.2
2017-12-04T20:28:11.549Z,,0,,31.3,,,40.9
2017-12-04T20:28:21.552Z,0,0,37,31.3,2,,45.8
2017-12-04T20:28:31.547Z,,0,30,31.3,,,49
2017-12-04T20:28:41.546Z,,0,,31.3,,,49.2
2017-12-04T20:28:51.546Z,,0,29,31.3,,,49.7
2017-12-04T20:29:01.548Z,,0,30,31.3,,,50
2017-12-04T20:29:11.550Z,,0,,31.3,,,50.2
2017-12-04T20:29:21.547Z,,0,,31.3,,,
2017-12-04T20:29:31.549Z,,0,29,31.3,,,
2017-12-04T20:29:41.547Z,,0,30,31.3,,,50.4
2017-12-04T20:29:51.546Z,,0,,31.3,,,50.6
2017-12-04T20:30:01.548Z,0,0,0,31.3,2,,48.6
2017-12-04T20:30:11.547Z,,0,,31.3,,,45.9
2017-12-04T20:30:21.550Z,,0,,31.3,,,44.7
2017-12-04T20:30:31.546Z,,0,,31.2,,,43.7
2017-12-04T20:30:41.582Z,,0,,31.2,,,43.6
2017-12-04T20:30:51.549Z,,0,,31.2,,,44
2017-12-04T20:31:01.548Z,,0,,31.2,,,44.1
2017-12-04T20:31:11.548Z,,0,,31.2,,,44.5
2017-12-04T20:31:21.546Z,,0,,31.2,,,44.7
2017-12-04T20:31:31.549Z,,0,,31.2,,,44.8
2017-12-04T20:31:41.546Z,,0,,31.2,,,
2017-12-04T20:31:51.546Z,,0,,31.2,,,44.7
2017-12-04T20:32:01.550Z,,0,,31.2,,,44.5
2017-12-04T20:32:11.547Z,,0,,31.2,,,43.9
2017-12-04T20:32:21.546Z,,0,,31.2,,,43.6
2017-12-04T20:32:31.547Z,,0,,31.2,,,43.2
2017-12-04T20:32:41.550Z,,0,,31.2,,,42.9
2017-12-04T20:32:51.555Z,,0,,31.2,,46,42.8
2017-12-04T20:33:01.546Z,,0,,31.2,,47,42.6
2017-12-04T20:33:11.546Z,,0,,31.2,,,42.4
2017-12-04T20:33:21.549Z,,0,,31.2,,,42.3
2017-12-04T20:33:31.549Z,,0,,31,,,
2017-12-04T20:33:41.546Z,,0,,31,,,42.1
2017-12-04T20:33:51.548Z,,0,,31,,,41.9
2017-12-04T20:34:01.550Z,,0,,31,,,
2017-12-04T20:34:11.546Z,,0,,31,,,41.7
2017-12-04T20:34:21.546Z,,0,,31,,,41.5
2017-12-04T20:34:31.546Z,,0,,31,,,41.3
2017-12-04T20:34:41.547Z,,0,,31,,,41.2
2017-12-04T20:34:51.546Z,0,0,,31,2,,40.9
2017-12-04T20:35:01.549Z,,0,37,31,,,46.3
2017-12-04T20:35:11.553Z,,0,31,31,,,48.2
2017-12-04T20:35:21.549Z,,0,29,31,,,49.1
2017-12-04T20:35:31.554Z,,0,,31,,,49.6
2017-12-04T20:35:41.546Z,,0,29,31,,,50
2017-12-04T20:35:51.547Z,,0,,31,,,
2017-12-04T20:36:01.547Z,,0,,31,,,50.1
2017-12-04T20:36:11.549Z,,0,30,30.9,,,
2017-12-04T20:36:21.546Z,,0,29,30.9,,,50.2
2017-12-04T20:36:31.547Z,,0,30,30.9,,,50.4
2017-12-04T20:36:41.550Z,,0,29,30.9,,,50.6
2017-12-04T20:36:51.547Z,0,0,0,30.9,2,,50.7
2017-12-04T20:37:01.547Z,,0,,30.9,,,46.8
2017-12-04T20:37:11.548Z,,0,,30.9,,,44.9
2017-12-04T20:37:21.547Z,,0,,30.9,,,44.6
2017-12-04T20:37:31.547Z,,0,,30.9,,,44.4
2017-12-04T20:37:41.546Z,,0,,30.9,,,
2017-12-04T20:37:51.547Z,,0,,30.9,,,44.6
2017-12-04T20:38:01.624Z,,0,,30.9,,,45
2017-12-04T20:38:11.547Z,,0,,30.9,,,45.1
2017-12-04T20:38:21.547Z,,0,,30.9,,,45.2
2017-12-04T20:38:31.547Z,,0,,30.9,,,
2017-12-04T20:38:41.549Z,,0,,30.9,,,45.1
2017-12-04T20:38:51.548Z,,0,,30.9,,,44.9
2017-12-04T20:39:01.548Z,,0,,30.9,,,44.6
2017-12-04T20:39:11.560Z,1,0,,30.9,0,0,44
2017-12-04T20:39:21.558Z,,54,63,25.6,,,45.5
2017-12-04T20:39:31.549Z,,54,,43.5,,,47.2
2017-12-04T20:39:41.550Z,,54,115,45.1,,,51.4
2017-12-04T20:39:51.549Z,,54,101,49.6,,,56.2
2017-12-04T20:40:01.547Z,,54,97,53.2,,,58.1
2017-12-04T20:40:11.549Z,,54,89,55.3,,,58.7
2017-12-04T20:40:21.547Z,,54,61,55.8,,,56.9
2017-12-04T20:40:31.547Z,,54,65,54.3,,,56.6
2017-12-04T20:40:41.547Z,,54,68,53.9,,,55.9
2017-12-04T20:40:51.550Z,,54,67,53.7,,,55.7
2017-12-04T20:41:01.547Z,,54,68,53.6,,,55.6
2017-12-04T20:41:11.556Z,,54,77,53.4,,,56
2017-12-04T20:41:21.548Z,,54,78,53.6,,,56.4
2017-12-04T20:41:31.549Z,,54,80,54,,,57
2017-12-04T20:41:46.648Z,,54,77,54.3,,,57.1
2017-12-04T20:41:51.554Z,,54,,54.4,,,
2017-12-04T20:42:01.548Z,,54,50,55.5,,,56.7
2017-12-04T20:42:11.551Z,,54,39,55.5,,,54.9
2017-12-04T20:42:21.547Z,,54,49,54,,,54.5
2017-12-04T20:42:31.554Z,,54,,54,,,
2017-12-04T20:42:41.774Z,,54,88,52.2,,,56.1
2017-12-04T20:42:51.548Z,,54,,53.6,,,57
2017-12-04T20:43:01.548Z,,54,70,55,,,57.9
2017-12-04T20:43:11.548Z,,54,71,54.8,,,57.6
2017-12-04T20:43:21.548Z,,54,78,54.1,,,56.9
2017-12-04T20:43:31.548Z,,54,,54,,,56.8
2017-12-04T20:43:41.548Z,,54,76,54.1,,,
2017-12-04T20:43:51.551Z,,54,75,54.1,,,56.7
2017-12-04T20:44:02.604Z,,54,,54.1,,,
2017-12-04T20:44:11.548Z,,54,,54,,,56.6
2017-12-04T20:44:21.548Z,,54,77,54,,,
2017-12-04T20:44:31.551Z,,54,76,54,,,
2017-12-04T20:44:41.548Z,,54,77,53.9,,,56.7
2017-12-04T20:44:51.549Z,,54,76,53.9,,,
2017-12-04T20:45:01.551Z,,54,77,53.9,,,
2017-12-04T20:45:11.562Z,,54,,54,,,
2017-12-04T20:45:21.548Z,,54,76,54.1,,,56.8
2017-12-04T20:45:31.548Z,,54,,54,,,56.7
2017-12-04T20:45:41.551Z,1,54,76,54,0,0,56.7
2017-12-04T20:45:51.551Z,,54,,54,,,
2017-12-04T20:46:01.549Z,,54,,54.1,,,
2017-12-04T20:46:11.548Z,,54,,54,,,
2017-12-04T20:46:21.548Z,,54,78,53.9,,,
2017-12-04T20:46:31.551Z,,54,77,53.9,,,
2017-12-04T20:46:41.548Z,,54,79,53.8,,,56.8
2017-12-04T20:46:51.548Z,,54,80,53.9,,,56.9
2017-12-04T20:47:01.549Z,,54,79,54,,,57
2017-12-04T20:47:11.549Z,,54,,54.1,,,
2017-12-04T20:47:21.549Z,,54,95,53.1,,,58
2017-12-04T20:47:31.551Z,,54,92,54.2,,,58.3
2017-12-04T20:47:41.551Z,,54,57,55.8,,,57.8
2017-12-04T20:47:51.549Z,,54,67,54.8,,,56.8
2017-12-04T20:48:01.549Z,,54,71,53.9,,,56.3
2017-12-04T20:48:11.549Z,,54,73,53.6,,,56
2017-12-04T20:48:21.550Z,,54,71,53.8,,,
2017-12-04T20:48:31.548Z,,54,,54,,,56.3
2017-12-04T20:48:41.552Z,,54,72,54.1,,,56.4
2017-12-04T20:48:51.549Z,,54,73,54.1,,,
2017-12-04T20:49:01.552Z,,54,72,54,,,56.3
2017-12-04T20:49:11.549Z,,54,,54.1,,,56.6
2017-12-04T20:49:21.549Z,,54,64,54.6,,,
2017-12-04T20:49:31.551Z,,54,66,54.1,,,55.9
2017-12-04T20:49:41.549Z,,54,,53.8,,,55.6
2017-12-04T20:49:51.549Z,,54,71,53.5,,,56
2017-12-04T20:50:01.549Z,,54,72,53.8,,,56.2
2017-12-04T20:50:11.550Z,,54,71,54.2,,,56.4
2017-12-04T20:50:21.607Z,,54,70,54.3,,,56.5
2017-12-04T20:50:31.560Z,,54,,54.2,,,56.4
2017-12-04T20:50:41.549Z,,54,71,53.9,,,56.1
2017-12-04T20:50:51.549Z,,54,70,53.9,,,56.2
2017-12-04T20:51:01.548Z,,54,69,54,,,56.1
2017-12-04T20:51:11.549Z,,54,71,53.8,,,56
2017-12-04T20:51:21.549Z,,54,70,54,,,56.2
2017-12-04T20:51:31.550Z,,54,72,53.9,,,
2017-12-04T20:51:41.552Z,,54,70,53.9,,,56.1
2017-12-04T20:51:51.549Z,0,0,0,53.8,0,,54.6
2017-12-04T20:52:01.550Z,,0,,53.3,,,54.5
2017-12-04T20:52:11.550Z,,0,,53,,,
2017-12-04T20:52:21.553Z,,0,,52.7,,,
2017-12-04T20:52:31.560Z,,0,,52.5,,,54.4
2017-12-04T20:52:41.549Z,,0,,52.3,,,54.3
2017-12-04T20:52:51.550Z,0,0,,52.1,2,48,55.4
2017-12-04T20:53:01.554Z,,0,,51.8,,,53.8
2017-12-04T20:53:11.563Z,,0,,51.6,,,47.8
2017-12-04T20:53:21.559Z,,0,,51.4,,,44.8
2017-12-04T20:53:31.550Z,,0,,51.2,,,42.9
2017-12-04T20:53:41.551Z,0,0,43,51,2,,42.1
2017-12-04T20:53:51.551Z,,0,32,50.8,,,47.1
2017-12-04T20:54:01.549Z,,0,30,50.5,,,48.1
2017-12-04T20:54:11.552Z,,0,29,50.3,,,49
2017-12-04T20:54:21.560Z,,0,,50.1,,,49.2
2017-12-04T20:54:31.550Z,,0,30,49.9,,,49.7
2017-12-04T20:54:41.555Z,,0,30,49.7,,,50
2017-12-04T20:54:51.552Z,,0,29,49.4,,,50.1
2017-12-04T20:55:01.550Z,,0,30,49.2,,,50.5
2017-12-04T20:55:11.560Z,,0,30,48.9,,,51
2017-12-04T20:55:21.551Z,,0,,48.7,,,51.2
2017-12-04T20:55:31.549Z,,0,,48.6,,,51.3
2017-12-04T20:55:41.551Z,,0,,48.4,,,51.5
2017-12-04T20:55:51.550Z,,0,29,48.2,,,51.7
2017-12-04T20:56:01.550Z,0,0,0,48,2,,49.9
2017-12-04T20:56:11.555Z,,0,,47.8,,,46.8
2017-12-04T20:56:21.554Z,,0,,47.6,,,44.9
2017-12-04T20:56:31.552Z,,0,,47.4,,,44.7
2017-12-04T20:56:41.550Z,,0,,47.2,,,44.3
2017-12-04T20:56:51.550Z,,0,,47,,,
2017-12-04T20:57:01.550Z,,0,,46.9,,,44.4
2017-12-04T20:57:11.550Z,,0,,46.7,,,44.6
2017-12-04T20:57:21.550Z,,0,,46.5,,,44.7
2017-12-04T20:57:31.550Z,,0,,46.3,,,
2017-12-04T20:57:41.555Z,,0,,46.2,,,44.5
2017-12-04T20:57:51.551Z,,0,,46,,,44.3
2017-12-04T20:58:01.550Z,,0,,45.8,,,43.9
2017-12-04T20:58:11.552Z,,0,,45.7,,,43.5
2017-12-04T20:58:21.551Z,,0,,45.5,,,42.9
2017-12-04T20:58:31.557Z,,0,,45.3,,,42.4
2017-12-04T20:58:41.567Z,0,0,,45.2,2,,41.8
2017-12-04T20:58:51.551Z,,0,36,45,,,47.2
2017-12-04T20:59:01.551Z,,0,30,44.9,,,49.1
2017-12-04T20:59:11.551Z,,0,29,44.7,,,50
2017-12-04T20:59:21.551Z,,0,30,44.4,,,50.3
2017-12-04T20:59:31.550Z,,0,29,44.3,,,50.5
2017-12-04T20:59:41.550Z,,0,30,44.2,,,
2017-12-04T20:59:51.551Z,,0,,44,,,50.4
2017-12-04T21:00:01.556Z,,0,,43.8,,,50.3
2017-12-04T21:00:11.738Z,,0,29,43.7,,,
2017-12-04T21:00:21.551Z,,0,30,43.6,,,50.4
2017-12-04T21:00:31.551Z,,0,,43.4,,,50.6
2017-12-04T21:00:41.551Z,,0,29,43.3,,,51
2017-12-04T21:00:51.550Z,,0,30,43.2,,,51.2
2017-12-04T21:01:01.551Z,,0,29,43,,,51.6
2017-12-04T21:01:11.562Z,0,0,0,42.9,2,,49.8
2017-12-04T21:01:21.554Z,,0,,42.7,,,46.9
2017-12-04T21:01:31.551Z,,0,,42.6,,,45.8
2017-12-04T21:01:41.551Z,,0,,42.5,,,44.9
2017-12-04T21:01:51.551Z,,0,,42.4,,,44.8
2017-12-04T21:02:01.551Z,,0,,42.2,,,44.7
2017-12-04T21:02:11.553Z,,0,,42.1,,,44.8
2017-12-04T21:02:21.551Z,,0,,42,,,44.9
2017-12-04T21:02:31.559Z,,0,,41.9,,,
2017-12-04T21:02:41.551Z,,0,,41.7,,,
2017-12-04T21:02:51.551Z,,0,,41.6,,,
2017-12-04T21:03:01.551Z,,0,,41.5,,,44.7
2017-12-04T21:03:11.554Z,,0,,41.4,,,44.4
2017-12-04T21:03:21.552Z,,0,,41.3,,,43.9
2017-12-04T21:03:31.551Z,,0,,41.2,,,43.6
2017-12-04T21:03:41.552Z,,0,,40.9,,,43.2
2017-12-04T21:03:51.551Z,,0,,40.8,,,42.9
2017-12-04T21:04:01.555Z,,0,,40.7,,,42.8
2017-12-04T21:04:11.551Z,,0,,40.6,,,42.6
2017-12-04T21:04:21.552Z,,0,,40.5,,,42.4
2017-12-04T21:04:31.559Z,,0,,40.4,,,42.3
2017-12-04T21:04:41.554Z,,0,,40.3,,,42.1
2017-12-04T21:04:51.551Z,,0,,40.2,,,41.9
2017-12-04T21:05:01.552Z,0,0,37,40.1,2,,47.2
2017-12-04T21:05:11.555Z,,0,30,40,,,49.1
2017-12-04T21:05:21.551Z,,0,30,39.9,,,50
2017-12-04T21:05:31.551Z,,0,,39.8,,,50.3
2017-12-04T21:05:41.555Z,,0,,39.7,,,50.5
2017-12-04T21:05:51.552Z,,0,,39.6,,,
2017-12-04T21:06:01.556Z,,0,29,39.5,,,50.6
2017-12-04T21:06:11.553Z,,0,,39.4,,,
2017-12-04T21:06:21.556Z,,0,30,39.3,,,51
2017-12-04T21:06:31.554Z,,0,,39.3,,,51.2
2017-12-04T21:06:41.646Z,,0,29,39.2,,,51.4
2017-12-04T21:06:51.762Z,0,0,0,39.1,2,,52
2017-12-04T21:07:01.730Z,,0,,38.9,,,48.9
2017-12-04T21:07:11.555Z,,0,,38.8,,,46.7
2017-12-04T21:07:21.557Z,,0,,38.7,,,45.3
2017-12-04T21:07:31.554Z,,0,,38.6,,,45.2
2017-12-04T21:07:41.552Z,,0,,38.6,,,45
2017-12-04T21:07:51.552Z,,0,,38.5,,,45.2
2017-12-04T21:08:01.552Z,,0,,38.4,,,45.3
2017-12-04T21:08:11.552Z,,0,,38.3,,,45.5
2017-12-04T21:08:21.553Z,,0,,38.2,,,45.6
2017-12-04T21:08:31.555Z,,0,,38.2,,,45.5
2017-12-04T21:08:41.552Z,,0,,38.1,,,
2017-12-04T21:08:51.556Z,,0,,38,,,45.3
2017-12-04T21:09:01.552Z,,0,,38,,,44.9
2017-12-04T21:09:11.552Z,,0,,37.9,,,44.5
2017-12-04T21:09:21.552Z,,0,,37.8,,,43.9
2017-12-04T21:09:31.552Z,,0,,37.7,,,43.8
2017-12-04T21:09:41.555Z,,0,,37.7,,,43.5
2017-12-04T21:09:51.551Z,,0,,37.6,,,43.3
2017-12-04T21:10:01.717Z,,0,,37.5,,,43.2
2017-12-04T21:10:11.552Z,,0,,37.5,,,43.1
2017-12-04T21:10:21.552Z,,0,,37.4,,,42.9
2017-12-04T21:10:31.552Z,,0,,37.3,,,42.8
2017-12-04T21:10:41.552Z,,0,,37.3,,,42.7
2017-12-04T21:10:51.553Z,,0,,37.2,,,42.4
2017-12-04T21:11:01.552Z,,0,,37.1,,,42.3
2017-12-04T21:11:11.559Z,,0,,37.1,,,42.1
2017-12-04T21:11:21.554Z,0,0,,36.9,2,,41.9
2017-12-04T21:11:31.554Z,,0,37,36.9,,,47.4
2017-12-04T21:11:41.552Z,,0,30,36.8,,,49.2
2017-12-04T21:11:51.552Z,,0,29,36.7,,,50
2017-12-04T21:12:01.553Z,,0,30,36.7,,,50.4
2017-12-04T21:12:11.552Z,,0,29,36.6,,,50.5
2017-12-04T21:12:21.554Z,,0,,36.6,,,
2017-12-04T21:12:31.553Z,,0,,36.5,,,
2017-12-04T21:12:41.554Z,,0,,36.4,,,50.7
2017-12-04T21:12:51.552Z,,0,30,36.4,,,51
2017-12-04T21:13:01.553Z,,0,29,36.3,,,51.3
2017-12-04T21:13:11.553Z,,0,30,36.3,,,
2017-12-04T21:13:21.553Z,,0,,36.2,,,51.5
2017-12-04T21:13:31.554Z,0,0,0,36.1,2,,51.8
2017-12-04T21:13:41.554Z,,0,,36.1,,,47.9
2017-12-04T21:13:51.553Z,,0,,36,,,46.7
2017-12-04T21:14:01.553Z,,0,,36,,,45.8
2017-12-04T21:14:11.555Z,,0,,36,,,45.5
2017-12-04T21:14:21.553Z,,0,,35.9,,,
2017-12-04T21:14:31.559Z,,0,,35.9,,,45.6
2017-12-04T21:14:41.673Z,,0,,35.8,,,45.8
2017-12-04T21:14:51.553Z,,0,,35.8,,,45.9
2017-12-04T21:15:01.555Z,,0,,35.7,,,
2017-12-04T21:15:11.553Z,,0,,35.7,,,45.8
2017-12-04T21:15:21.553Z,,0,,35.6,,51,45.6
2017-12-04T21:15:31.554Z,,0,,35.6,,,45.3
2017-12-04T21:15:41.553Z,,0,,35.5,,,44.9
2017-12-04T21:15:51.553Z,,0,,35.5,,,44.5
2017-12-04T21:16:01.553Z,,0,,35.4,,,44.2
2017-12-04T21:16:11.554Z,,0,,35.4,,,43.9
2017-12-04T21:16:21.554Z,0,0,,35.3,2,,43.6
2017-12-04T21:16:31.555Z,,0,37,35.3,,,49.2
2017-12-04T21:16:41.553Z,,0,29,35.3,,,51
2017-12-04T21:16:51.553Z,,0,,35.2,,,51.5
2017-12-04T21:17:01.553Z,,0,29,35.2,,,52
2017-12-04T21:17:11.557Z,,0,29,35.1,,,52.1
2017-12-04T21:17:21.553Z,,0,,35.1,,,
2017-12-04T21:17:31.710Z,,0,,35.1,,,
2017-12-04T21:17:41.554Z,,0,30,34.9,,,
2017-12-04T21:17:51.557Z,,0,29,34.9,,,52.3
2017-12-04T21:18:01.553Z,,0,,34.9,,,52.6
2017-12-04T21:18:11.554Z,,0,30,34.8,,,53
2017-12-04T21:18:21.553Z,,0,,34.8,,,53.2
2017-12-04T21:18:31.573Z,,0,,34.8,,,54
2017-12-04T21:18:46.643Z,,0,,34.7,,,54.4
2017-12-04T21:18:51.553Z,0,0,0,34.7,2,,53.5
2017-12-04T21:19:01.554Z,,0,,34.7,,,49.8
2017-12-04T21:19:11.554Z,,0,,34.6,,,48.8
2017-12-04T21:19:21.596Z,,0,,34.6,,,47.9
2017-12-04T21:19:31.554Z,,0,,34.6,,,47.6
2017-12-04T21:19:41.554Z,,0,,34.6,,,47.4
2017-12-04T21:19:51.554Z,,0,,34.5,,,47.6
2017-12-04T21:20:01.559Z,,0,,34.5,,,47.7
2017-12-04T21:20:11.554Z,,0,,34.5,,,47.8
2017-12-04T21:20:21.554Z,,0,,34.4,,,47.9
2017-12-04T21:20:31.556Z,,0,,34.4,,,
2017-12-04T21:20:41.556Z,,0,,34.4,,,47.8
2017-12-04T21:20:56.675Z,,0,,34.3,,,47.6
2017-12-04T21:21:01.557Z,,0,,34.3,,,46.9
2017-12-04T21:21:11.557Z,,0,,34.3,,,46.7
2017-12-04T21:21:21.560Z,,0,,34.3,,,46.3
2017-12-04T21:21:31.556Z,,0,,34.2,,,45.9
2017-12-04T21:21:41.559Z,,0,,34.2,,,45.7
2017-12-04T21:21:51.557Z,,0,,34.2,,,45.5
2017-12-04T21:22:01.557Z,,0,,34.2,,,45.4
2017-12-04T21:22:11.558Z,,0,,34.1,,,45.3
2017-12-04T21:22:21.555Z,,0,,34.1,,,45.1
2017-12-04T21:22:31.554Z,,0,,34.1,,,44.9
2017-12-04T21:22:41.556Z,0,0,36,34,2,,50.2
2017-12-04T21:22:51.558Z,,0,31,34,,,52.2
2017-12-04T21:23:01.554Z,,0,30,34,,,53.1
2017-12-04T21:23:11.555Z,,0,,34,,,53.5
2017-12-04T21:23:21.557Z,,0,,34,,,53.7
2017-12-04T21:23:31.554Z,,0,29,33.9,,,
2017-12-04T21:23:41.554Z,,0,30,33.9,,,
2017-12-04T21:23:51.554Z,,0,,33.9,,,
2017-12-04T21:24:01.557Z,,0,,33.9,,,53.8
2017-12-04T21:24:11.556Z,,0,29,33.9,,,54
2017-12-04T21:24:21.555Z,,0,30,33.9,,,54.3
2017-12-04T21:24:31.556Z,,0,29,33.8,,,54.6
2017-12-04T21:24:41.555Z,0,0,0,33.9,2,,53.8
2017-12-04T21:24:51.555Z,,0,,33.9,,,49.8
2017-12-04T21:25:01.588Z,,0,,33.9,,,48.9
2017-12-04T21:25:11.803Z,,0,,33.9,,,48.1
2017-12-04T21:25:21.559Z,,0,,33.8,,,47.9
2017-12-04T21:25:31.555Z,,0,,33.8,,,48
2017-12-04T21:25:46.574Z,,0,,33.8,,,48.1
2017-12-04T21:25:51.810Z,,0,,33.8,,,48.3
2017-12-04T21:26:01.556Z,,0,,33.8,,,48.5
2017-12-04T21:26:11.555Z,,0,,33.8,,,
2017-12-04T21:26:21.556Z,,0,,33.8,,,
2017-12-04T21:26:31.555Z,,0,,33.7,,,48.4
2017-12-04T21:26:41.556Z,,0,,33.7,,,48.2
2017-12-04T21:26:51.555Z,,0,,33.7,,50,47.8
2017-12-04T21:27:01.555Z,,0,,33.7,,,47.2
2017-12-04T21:27:11.587Z,,0,,33.7,,,46.8
2017-12-04T21:27:21.555Z,,0,,33.7,,51,46.5
2017-12-04T21:27:31.555Z,,0,,33.6,,,46.3
2017-12-04T21:27:41.555Z,,0,,33.6,,,46.1
2017-12-04T21:27:51.559Z,,0,,33.6,,,46
2017-12-04T21:28:01.555Z,,0,,33.6,,,45.9
2017-12-04T21:28:11.555Z,,0,,33.6,,,45.7
2017-12-04T21:28:21.554Z,,0,,33.6,,,45.6
2017-12-04T21:28:31.555Z,,0,,33.5,,,45.5
2017-12-04T21:28:41.566Z,,0,,33.5,,,45.3
2017-12-04T21:28:51.555Z,,0,,33.5,,,45.2
2017-12-04T21:29:01.556Z,0,0,44,33.5,2,,44.9
2017-12-04T21:29:11.569Z,,0,34,33.5,,,51
2017-12-04T21:29:21.556Z,,0,30,33.4,,,53
2017-12-04T21:29:31.558Z,,0,,33.4,,,53.2
2017-12-04T21:29:41.558Z,,0,29,33.4,,,53.6
2017-12-04T21:29:51.555Z,,0,30,33.4,,,53.8
2017-12-04T21:30:01.558Z,,0,29,33.4,,,53.9
2017-12-04T21:30:11.556Z,,0,,33.4,,,
2017-12-04T21:30:21.555Z,,0,30,33.3,,50,
2017-12-04T21:30:31.555Z,0,0,0,33.3,2,50,54.1
2017-12-04T21:30:41.556Z,,0,,33.3,,,49.8
2017-12-04T21:30:51.556Z,,0,,33.3,,,47.8
2017-12-04T21:31:01.556Z,,0,,33.3,,,46.3
2017-12-04T21:31:11.556Z,,0,,33.3,,,46.1
2017-12-04T21:31:21.557Z,,0,,33.3,,,
2017-12-04T21:31:31.557Z,,0,,33.2,,,46.4
2017-12-04T21:31:41.557Z,,0,,33.2,,51,47
2017-12-04T21:31:51.556Z,,0,,33.2,,,47.2
