Time,ChActive,HwActive,ActPow,HwTSet,PrimT,HwTOutlet,PrimTSet
2017-12-23T17:53:10.468Z,,,,0,48.8,30.4,
2017-12-23T17:53:20.468Z,,,,0,47.8,30.4,
2017-12-23T17:53:30.466Z,,,,0,46.9,30.4,
2017-12-23T17:53:45.556Z,,,,0,46.8,30.4,
2017-12-23T17:53:50.466Z,,,,0,,30.4,
2017-12-23T17:54:00.467Z,,,,0,46.9,30.4,
2017-12-23T17:54:10.466Z,,,,0,47,30.4,
2017-12-23T17:54:20.466Z,,,,0,,30.4,
2017-12-23T17:54:30.466Z,,,,0,,30.4,
2017-12-23T17:54:40.466Z,,,,0,46.9,30.4,
2017-12-23T17:54:50.466Z,,,,0,,30.4,
2017-12-23T17:55:00.466Z,,,,0,46.8,30.4,
2017-12-23T17:55:10.468Z,,,,0,46.6,30.4,
2017-12-23T17:55:20.466Z,,,,0,46.4,30.4,
2017-12-23T17:55:30.467Z,,,,0,46.2,30.4,
2017-12-23T17:55:40.466Z,,,,0,45.9,30.4,
2017-12-23T17:55:50.466Z,,,,0,45.7,30.4,
2017-12-23T17:56:00.466Z,,,,0,45.5,30.4,
2017-12-23T17:56:10.466Z,,,,0,45.4,30.4,
2017-12-23T17:56:20.466Z,,,,0,45.3,30.4,
2017-12-23T17:56:30.466Z,,,,0,45.1,30.6,
2017-12-23T17:56:40.466Z,,,,0,44.9,30.4,
2017-12-23T17:56:50.466Z,,,,0,,30.6,
2017-12-23T17:57:00.467Z,,,,0,44.8,30.6,
2017-12-23T17:57:10.466Z,,,,0,44.6,30.6,
2017-12-23T17:57:20.467Z,,,,0,44.5,30.6,
2017-12-23T17:57:30.466Z,,,,0,44.4,30.6,
2017-12-23T17:57:40.468Z,,,,0,44.2,30.6,
2017-12-23T17:57:50.469Z,,,,0,43.9,30.6,
2017-12-23T17:58:00.471Z,,,,0,,30.4,
2017-12-23T17:58:10.466Z,,,,0,43.8,30.6,
2017-12-23T17:58:20.467Z,,,,0,43.6,30.6,
2017-12-23T17:58:30.467Z,,,,0,43.5,30.4,
2017-12-23T17:58:40.467Z,,,,0,43.4,30.6,
2017-12-23T17:58:50.466Z,,,,0,43.3,30.6,
2017-12-23T17:59:00.467Z,,,,0,43.1,30.6,
2017-12-23T17:59:10.467Z,,,,0,42.9,30.6,
2017-12-23T17:59:20.467Z,,,,0,,30.6,
2017-12-23T17:59:30.466Z,,,,0,42.8,30.4,
2017-12-23T17:59:40.467Z,,,,0,42.6,30.4,
2017-12-23T17:59:50.469Z,,,,0,42.4,30.4,
2017-12-23T18:00:00.467Z,,,,0,42.3,30.4,
2017-12-23T18:00:10.610Z,,,,0,42.2,30.4,
2017-12-23T18:00:20.467Z,,,,0,42,30.4,
2017-12-23T18:00:30.467Z,1,0,41,0,45.3,30.4,
2017-12-23T18:00:40.469Z,,,29,0,48,30.4,
2017-12-23T18:00:50.467Z,,,,0,48.1,30.4,
2017-12-23T18:01:00.468Z,,,30,0,48.2,30.4,
2017-12-23T18:01:10.468Z,,,29,0,48.3,30.4,
2017-12-23T18:01:20.467Z,,,30,0,,30.4,
2017-12-23T18:01:30.467Z,,,,0,,30.4,
2017-12-23T18:01:40.469Z,,,,0,48.4,30.4,
2017-12-23T18:01:50.467Z,,,29,0,,30.4,
2017-12-23T18:02:00.468Z,,,,0,48.5,30.4,
2017-12-23T18:02:10.467Z,,,,0,48.7,30.4,
2017-12-23T18:02:20.469Z,,,29,0,48.9,30.4,
2017-12-23T18:02:30.468Z,,,30,0,49.2,30.4,
2017-12-23T18:02:40.470Z,,,29,0,49.5,30.4,
2017-12-23T18:02:50.468Z,,,30,0,50,30.4,
2017-12-23T18:03:00.468Z,,,,0,50.1,30.4,
2017-12-23T18:03:10.468Z,,,29,0,50.4,30.3,
2017-12-23T18:03:20.467Z,,,30,0,50.6,30.4,
2017-12-23T18:03:30.468Z,,,,0,50.7,30.4,
2017-12-23T18:03:40.470Z,,,29,0,51,30.4,
2017-12-23T18:03:50.469Z,,,30,0,,30.4,
2017-12-23T18:04:00.467Z,,,,0,51.1,30.4,
2017-12-23T18:04:10.469Z,,,29,0,51.3,30.4,
2017-12-23T18:04:20.468Z,,,30,0,51.4,30.4,
2017-12-23T18:04:30.470Z,,,,0,51.6,30.4,
2017-12-23T18:04:40.468Z,,,,0,51.7,30.4,
2017-12-23T18:04:50.468Z,1,0,0,0,50.9,30.4,
2017-12-23T18:05:00.468Z,,,,0,48.9,30.4,
2017-12-23T18:05:10.468Z,,,,0,47.8,30.4,
2017-12-23T18:05:20.471Z,,,,0,46.9,30.4,
2017-12-23T18:05:30.468Z,,,,0,46.8,30.4,
2017-12-23T18:05:40.468Z,,,,0,47,30.4,
2017-12-23T18:05:50.468Z,,,,0,,30.4,
2017-12-23T18:06:00.469Z,,,,0,,30.4,
2017-12-23T18:06:10.470Z,,,,0,47.1,30.4,
2017-12-23T18:06:20.468Z,,,,0,,30.4,
2017-12-23T18:06:35.488Z,,,,0,,30.6,
2017-12-23T18:06:40.468Z,,,,0,46.9,30.6,
2017-12-23T18:06:50.468Z,,,,0,46.8,30.6,
2017-12-23T18:07:00.468Z,,,,0,46.6,30.6,
2017-12-23T18:07:10.468Z,,,,0,46.5,30.6,
2017-12-23T18:07:20.468Z,,,,0,46.2,30.6,
2017-12-23T18:07:30.469Z,,,,0,45.9,30.6,
2017-12-23T18:07:40.468Z,,,,0,45.8,30.6,
2017-12-23T18:07:50.470Z,,,,0,45.6,30.6,
2017-12-23T18:08:00.468Z,,,,0,45.4,30.6,
2017-12-23T18:08:10.468Z,,,,0,45.3,30.6,
2017-12-23T18:08:20.468Z,,,,0,45.2,30.6,
2017-12-23T18:08:30.468Z,,,,0,45.1,30.6,
2017-12-23T18:08:40.468Z,,,,0,44.9,30.6,
2017-12-23T18:08:50.471Z,,,,0,44.8,30.6,
2017-12-23T18:09:00.468Z,,,,0,44.7,30.6,
2017-12-23T18:09:10.468Z,,,,0,44.5,30.6,
2017-12-23T18:09:20.469Z,,,,0,44.4,30.6,
2017-12-23T18:09:30.468Z,,,,0,44.3,30.6,
2017-12-23T18:09:40.469Z,,,,0,44.1,30.6,
2017-12-23T18:09:50.469Z,,,,0,43.9,30.6,
2017-12-23T18:10:00.469Z,,,,0,43.8,30.6,
2017-12-23T18:10:10.471Z,,,,0,43.7,30.6,
2017-12-23T18:10:20.468Z,,,,0,43.6,30.6,49
2017-12-23T18:10:30.468Z,,,,0,43.4,30.6,
2017-12-23T18:10:40.469Z,,,,0,43.3,30.6,48
2017-12-23T18:10:50.468Z,,,,0,43.2,30.6,49
2017-12-23T18:11:00.469Z,,,,0,42.9,30.6,
2017-12-23T18:11:10.469Z,1,0,43,0,45.3,30.6,
2017-12-23T18:11:20.472Z,,,35,0,48.1,30.6,
2017-12-23T18:11:30.471Z,,,29,0,49,30.6,
2017-12-23T18:11:40.469Z,,,,0,,30.6,
2017-12-23T18:11:50.470Z,,,30,0,,30.6,
2017-12-23T18:12:00.470Z,,,29,0,,30.6,
2017-12-23T18:12:10.469Z,,,,0,,30.6,
2017-12-23T18:12:20.470Z,,,,0,49.1,30.6,
2017-12-23T18:12:30.468Z,,,30,0,,30.6,
2017-12-23T18:12:40.469Z,,,29,0,,30.6,
2017-12-23T18:12:50.469Z,,,,0,49.3,30.6,
2017-12-23T18:13:00.469Z,,,30,0,49.5,30.6,
2017-12-23T18:13:10.469Z,,,,0,50,30.6,
2017-12-23T18:13:20.471Z,,,30,0,,30.6,
2017-12-23T18:13:30.470Z,,,29,0,50.2,30.6,
2017-12-23T18:13:40.470Z,,,29,0,51,30.6,
2017-12-23T18:13:50.469Z,,,30,0,,30.6,
2017-12-23T18:14:00.473Z,,,,0,51.1,30.6,
2017-12-23T18:14:10.470Z,,,29,0,51.3,30.6,
2017-12-23T18:14:20.469Z,,,30,0,51.4,30.6,
2017-12-23T18:14:30.469Z,,,,0,51.5,30.6,
2017-12-23T18:14:40.469Z,,,,0,51.7,30.6,
2017-12-23T18:14:50.635Z,,,29,0,52,30.6,
2017-12-23T18:15:00.469Z,1,0,30,0,52,30.6,49
2017-12-23T18:15:10.469Z,,,,0,52.2,30.6,
2017-12-23T18:15:20.469Z,,,29,0,52.3,30.6,
2017-12-23T18:15:30.470Z,,,,0,52.6,30.6,
2017-12-23T18:15:40.469Z,,,,0,52.8,30.6,
2017-12-23T18:15:50.471Z,1,0,0,0,51.7,30.6,
2017-12-23T18:16:00.470Z,,,,0,48.9,30.6,
2017-12-23T18:16:10.469Z,,,,0,48.5,30.6,
2017-12-23T18:16:20.469Z,,,,0,47.9,30.6,
2017-12-23T18:16:30.469Z,,,,0,47.8,30.6,
2017-12-23T18:16:40.469Z,,,,0,,30.6,
2017-12-23T18:16:50.471Z,,,,0,48,30.7,
2017-12-23T18:17:00.469Z,,,,0,,30.7,
2017-12-23T18:17:10.474Z,,,,0,,30.7,
2017-12-23T18:17:20.470Z,,,,0,,30.7,
2017-12-23T18:17:30.470Z,,,,0,47.9,30.7,
2017-12-23T18:17:40.469Z,,,,0,47.8,30.7,
2017-12-23T18:17:50.470Z,,,,0,47.7,30.7,
2017-12-23T18:18:00.472Z,,,,0,47.4,30.7,
2017-12-23T18:18:10.470Z,,,,0,47.2,30.7,
2017-12-23T18:18:20.472Z,,,,0,46.9,30.7,
2017-12-23T18:18:30.470Z,,,,0,46.7,30.7,
2017-12-23T18:18:40.469Z,,,,0,46.5,30.7,
2017-12-23T18:18:50.470Z,,,,0,46.3,30.7,
2017-12-23T18:19:00.470Z,,,,0,46.2,30.7,
2017-12-23T18:19:10.627Z,,,,0,45.9,30.7,
2017-12-23T18:19:20.470Z,,,,0,,30.7,
2017-12-23T18:19:30.470Z,,,,0,45.8,30.7,
2017-12-23T18:19:40.470Z,,,,0,45.6,30.7,
2017-12-23T18:19:50.725Z,,,,0,45.5,30.7,
2017-12-23T18:20:00.471Z,,,,0,45.4,30.7,
2017-12-23T18:20:10.470Z,,,,0,45.2,30.7,
2017-12-23T18:20:25.570Z,,,,0,44.9,30.7,
2017-12-23T18:20:30.470Z,,,,0,,30.7,
2017-12-23T18:20:40.725Z,,,,0,44.8,30.7,
2017-12-23T18:20:50.470Z,,,,0,44.6,30.7,
2017-12-23T18:21:00.470Z,,,,0,44.5,30.7,
2017-12-23T18:21:10.470Z,,,,0,44.4,30.7,
2017-12-23T18:21:20.471Z,,,,0,44.2,30.7,
2017-12-23T18:21:35.493Z,,,,0,44.1,30.7,
2017-12-23T18:21:40.470Z,,,,0,43.9,30.7,
2017-12-23T18:21:50.471Z,,,,0,43.8,30.7,
2017-12-23T18:22:00.715Z,,,,0,43.7,30.7,
2017-12-23T18:22:10.471Z,,,,0,43.6,30.7,
2017-12-23T18:22:20.472Z,,,,0,43.4,30.7,48
2017-12-23T18:22:30.473Z,,,,0,43.3,30.7,49
2017-12-23T18:22:40.470Z,,,,0,43.2,30.7,48
2017-12-23T18:22:50.471Z,,,,0,43.1,30.7,
2017-12-23T18:23:00.471Z,,,,0,42.9,30.7,
2017-12-23T18:23:10.471Z,,,,0,42.8,30.7,
2017-12-23T18:23:20.475Z,,,,0,42.6,30.7,49
2017-12-23T18:23:30.472Z,1,0,39,0,46.3,30.7,
2017-12-23T18:23:40.718Z,,,32,0,48,30.7,
2017-12-23T18:23:50.471Z,,,30,0,48.6,30.7,
2017-12-23T18:24:00.473Z,,,29,0,48.7,30.7,
2017-12-23T18:24:10.473Z,,,,0,,30.7,
2017-12-23T18:24:20.471Z,,,30,0,,30.7,
2017-12-23T18:24:30.470Z,,,29,0,,30.7,
2017-12-23T18:24:40.471Z,,,,0,48.8,30.7,
2017-12-23T18:24:50.471Z,,,30,0,,30.7,
2017-12-23T18:25:00.475Z,,,29,0,49,30.7,
2017-12-23T18:25:10.471Z,,,,0,,30.6,
2017-12-23T18:25:20.471Z,,,30,,49.3,,
2017-12-23T18:25:35.533Z,,,29,0,49.5,30.6,
2017-12-23T18:25:40.472Z,,,30,0,49.7,30.6,
2017-12-23T18:25:50.471Z,,,,0,50,30.7,
2017-12-23T18:26:00.471Z,,,,0,50.3,30.6,
2017-12-23T18:26:10.471Z,,,29,0,50.6,30.7,
2017-12-23T18:26:20.471Z,,,30,0,51,30.6,
2017-12-23T18:26:30.472Z,,,29,0,51.1,30.6,
2017-12-23T18:26:40.471Z,,,,0,51.3,30.7,
2017-12-23T18:26:50.471Z,,,,0,51.4,30.7,
2017-12-23T18:27:00.475Z,,,30,0,51.5,30.6,
2017-12-23T18:27:10.471Z,,,,0,51.7,30.7,
2017-12-23T18:27:20.475Z,,,29,0,52,30.7,
2017-12-23T18:27:30.471Z,,,,0,,30.7,
2017-12-23T18:27:40.473Z,,,,0,52.2,30.7,
2017-12-23T18:27:50.472Z,,,,0,52.3,30.7,
2017-12-23T18:28:00.472Z,,,,0,52.6,30.7,
2017-12-23T18:28:10.473Z,,,0,0,53,30.7,
2017-12-23T18:28:20.472Z,1,0,,0,50.6,30.7,
2017-12-23T18:28:30.471Z,,,,0,48.9,30.7,
2017-12-23T18:28:40.473Z,,,,0,47.9,30.7,
2017-12-23T18:28:50.472Z,,,,0,,30.7,
2017-12-23T18:29:00.471Z,,,,0,47.8,30.7,
2017-12-23T18:29:16.756Z,,,,0,,30.7,
2017-12-23T18:29:20.472Z,,,,0,48,30.7,
2017-12-23T18:29:30.472Z,,,,0,,30.7,
2017-12-23T18:29:40.471Z,,,,0,,30.7,
2017-12-23T18:29:50.475Z,,,,0,,30.8,
2017-12-23T18:30:00.472Z,,,,0,47.9,30.8,
2017-12-23T18:30:10.472Z,,,,0,47.8,30.8,
2017-12-23T18:30:20.473Z,,,,54,47.6,30.8,
2017-12-23T18:30:30.471Z,,,,54,47.3,30.8,
2017-12-23T18:30:40.472Z,,,,54,47.2,30.8,
2017-12-23T18:30:50.472Z,,,,54,46.9,30.8,
2017-12-23T18:31:00.472Z,,,,54,46.7,30.8,
2017-12-23T18:31:10.472Z,,,,54,46.4,30.8,
2017-12-23T18:31:20.472Z,,,,54,46.3,30.8,
2017-12-23T18:31:30.472Z,,,,54,46.1,30.8,
2017-12-23T18:31:40.472Z,,,,54,46,30.8,
2017-12-23T18:31:50.473Z,,,,54,45.9,30.8,
2017-12-23T18:32:00.472Z,,,,54,45.8,30.8,
2017-12-23T18:32:10.475Z,,,,54,45.7,30.8,
2017-12-23T18:32:20.472Z,,,,54,45.5,30.8,
2017-12-23T18:32:30.472Z,,,,54,45.4,30.8,
2017-12-23T18:32:40.471Z,,,,54,45.3,30.8,
2017-12-23T18:32:50.472Z,,,,54,45.1,30.8,
2017-12-23T18:33:00.472Z,,,,54,44.9,30.8,
2017-12-23T18:33:10.471Z,,,,54,44.8,30.8,
2017-12-23T18:33:20.472Z,,,,54,44.6,30.8,
2017-12-23T18:33:30.476Z,,,,54,44.5,30.8,
2017-12-23T18:33:40.472Z,,,,54,44.4,30.8,
2017-12-23T18:33:50.472Z,,,,54,44.2,30.8,
2017-12-23T18:34:00.472Z,,,,54,44.1,30.8,
2017-12-23T18:34:10.475Z,,,,54,43.9,30.8,
2017-12-23T18:34:20.473Z,,,,54,43.8,30.8,
2017-12-23T18:34:30.472Z,,,,54,43.7,30.8,
2017-12-23T18:34:40.472Z,,,,54,43.6,30.8,
2017-12-23T18:34:50.476Z,,,,54,43.5,30.8,
2017-12-23T18:35:00.472Z,,,,54,43.3,30.8,
2017-12-23T18:35:10.472Z,,,,54,43.2,30.8,
2017-12-23T18:35:20.473Z,,,,54,43.1,30.8,
2017-12-23T18:35:35.496Z,1,0,44,54,43,30.8,
2017-12-23T18:35:40.473Z,,,33,54,48.1,30.8,
2017-12-23T18:35:50.473Z,,,31,54,48.4,30.8,
2017-12-23T18:36:00.472Z,,,29,54,48.8,30.8,
2017-12-23T18:36:10.472Z,,,,54,48.9,30.8,
2017-12-23T18:36:20.474Z,,,,54,,30.8,
2017-12-23T18:36:30.473Z,,,30,54,,30.8,
2017-12-23T18:36:40.472Z,,,,54,,30.8,
2017-12-23T18:36:50.473Z,,,,54,,30.8,
2017-12-23T18:37:00.474Z,,,30,54,49,30.8,
2017-12-23T18:37:10.473Z,,,,54,,30.8,
2017-12-23T18:37:20.473Z,,,,54,49.2,30.8,
2017-12-23T18:37:30.473Z,,,29,54,49.4,30.8,
2017-12-23T18:37:40.473Z,,,30,54,49.6,30.8,
2017-12-23T18:37:50.474Z,,,29,54,50,30.8,
2017-12-23T18:38:00.474Z,,,30,54,50.2,30.8,
2017-12-23T18:38:12.563Z,,,,54,50.5,30.8,
2017-12-23T18:38:20.476Z,,,30,54,51,30.7,
2017-12-23T18:38:30.473Z,,,,54,51.2,30.7,
2017-12-23T18:38:40.474Z,,,,54,51.4,30.8,
2017-12-23T18:38:50.474Z,,,,54,51.6,30.8,
2017-12-23T18:39:00.477Z,,,29,54,51.7,30.8,
2017-12-23T18:39:10.473Z,,,29,54,52,30.8,
2017-12-23T18:39:20.644Z,,,30,54,52,30.8,
2017-12-23T18:39:30.473Z,,,29,54,52.2,30.8,
2017-12-23T18:39:40.474Z,,,,54,52.3,30.8,
2017-12-23T18:39:50.474Z,,,30,54,52.6,30.8,
2017-12-23T18:40:00.475Z,,,29,54,52.8,30.8,
2017-12-23T18:40:10.473Z,1,0,0,54,51.9,30.8,
2017-12-23T18:40:20.473Z,,,,54,49.8,30.8,
2017-12-23T18:40:30.475Z,,,,54,48.7,30.8,
2017-12-23T18:40:40.548Z,,,,54,47.8,30.8,
2017-12-23T18:40:50.473Z,,,,54,47.6,30.8,
2017-12-23T18:41:00.473Z,,,,54,,30.8,48
2017-12-23T18:41:10.476Z,,,,54,47.7,30.8,
2017-12-23T18:41:20.476Z,,,,54,47.8,30.8,49
2017-12-23T18:41:30.474Z,,,,54,47.9,30.8,
2017-12-23T18:41:40.473Z,,,,54,47.9,30.8,48
2017-12-23T18:41:50.474Z,,,,54,,30.8,
2017-12-23T18:42:00.474Z,,,,54,,30.8,
2017-12-23T18:42:10.476Z,,,,54,47.7,30.8,
2017-12-23T18:42:20.477Z,,,,54,47.4,30.8,
2017-12-23T18:42:30.474Z,,,,54,47.2,30.8,
2017-12-23T18:42:40.478Z,,,,54,46.9,30.8,
2017-12-23T18:42:50.477Z,,,,54,46.8,30.8,
2017-12-23T18:43:00.474Z,,,,54,46.5,30.8,
2017-12-23T18:43:10.474Z,,,,54,46.3,30.8,
2017-12-23T18:43:20.476Z,,,,54,46.2,30.8,
2017-12-23T18:43:30.474Z,,,,54,45.9,30.8,
2017-12-23T18:43:40.474Z,,,,54,,30.8,
2017-12-23T18:43:50.474Z,,,,54,45.8,30.8,
2017-12-23T18:44:00.474Z,,,,54,45.7,30.8,
2017-12-23T18:44:10.474Z,,,,54,45.6,30.8,
2017-12-23T18:44:20.475Z,,,,54,45.4,30.8,
2017-12-23T18:44:30.474Z,,,,54,45.3,30.8,
2017-12-23T18:44:40.478Z,,,,54,45.2,30.8,
2017-12-23T18:44:50.474Z,,,,54,44.9,30.8,
2017-12-23T18:45:00.475Z,,,,54,44.8,30.8,
2017-12-23T18:45:10.474Z,,,,54,44.7,30.8,
2017-12-23T18:45:20.474Z,,,,54,44.6,30.8,
2017-12-23T18:45:30.474Z,,,,54,44.4,30.8,
2017-12-23T18:45:40.475Z,,,,54,44.3,30.8,
2017-12-23T18:45:50.474Z,,,,54,44.1,30.8,
2017-12-23T18:46:00.610Z,,,,54,43.9,30.8,
2017-12-23T18:46:10.474Z,,,,54,,30.8,
2017-12-23T18:46:20.475Z,,,,54,43.7,30.8,
2017-12-23T18:46:30.475Z,,,,54,43.6,30.8,
2017-12-23T18:46:40.474Z,,,,54,43.5,30.8,49
2017-12-23T18:46:50.478Z,,,,54,43.4,30.8,
2017-12-23T18:47:00.475Z,,,,54,43.3,30.8,48
2017-12-23T18:47:10.477Z,,,,54,43.1,30.8,
2017-12-23T18:47:20.475Z,,,,54,42.9,30.8,49
2017-12-23T18:47:30.475Z,1,0,40,54,46.3,30.8,
2017-12-23T18:47:40.474Z,,,35,54,48,30.8,
2017-12-23T18:47:50.475Z,,,29,54,49,30.8,
2017-12-23T18:48:00.474Z,,,30,54,,30.8,
2017-12-23T18:48:10.475Z,,,29,54,,30.8,
2017-12-23T18:48:20.475Z,,,,54,,30.8,
2017-12-23T18:48:30.478Z,,,,54,,30.8,
2017-12-23T18:48:40.475Z,,,,54,,30.8,
2017-12-23T18:48:50.475Z,,,30,54,49.1,30.8,
2017-12-23T18:49:00.476Z,,,29,54,49.2,30.8,
2017-12-23T18:49:10.474Z,,,30,54,49.3,30.7,
2017-12-23T18:49:20.477Z,,,29,54,49.6,30.7,
2017-12-23T18:49:30.475Z,,,30,54,50,30.7,
2017-12-23T18:49:45.566Z,,,29,54,,30.7,
2017-12-23T18:49:50.475Z,,,30,54,50.3,30.8,
2017-12-23T18:50:00.476Z,,,29,54,51,30.7,
2017-12-23T18:50:10.476Z,,,,54,51.2,30.7,
2017-12-23T18:50:20.475Z,,,30,54,51.3,30.7,
2017-12-23T18:50:30.475Z,,,,54,51.5,30.7,
2017-12-23T18:50:40.475Z,,,29,54,51.8,30.7,
2017-12-23T18:50:50.475Z,,,30,54,51.9,30.7,
2017-12-23T18:51:00.476Z,,,29,54,52,30.7,
2017-12-23T18:51:10.475Z,,,30,54,52.1,30.7,
2017-12-23T18:51:20.475Z,,,29,54,52.3,30.7,
2017-12-23T18:51:30.661Z,,,,54,52.4,30.8,
2017-12-23T18:51:40.475Z,,,,54,52.6,30.7,
2017-12-23T18:51:50.475Z,,,,54,52.7,30.7,
2017-12-23T18:52:00.477Z,1,0,0,54,52.9,30.7,
2017-12-23T18:52:10.475Z,,,,54,49.8,30.7,
2017-12-23T18:52:20.481Z,,,,54,48.9,30.8,
2017-12-23T18:52:30.478Z,,,,54,47.9,30.8,
2017-12-23T18:52:40.475Z,,,,54,47.8,30.8,
2017-12-23T18:52:50.476Z,,,,54,,30.8,
2017-12-23T18:53:00.475Z,,,,54,47.9,30.8,
2017-12-23T18:53:10.479Z,,,,54,48,30.8,
2017-12-23T18:53:20.478Z,,,,54,,30.8,
2017-12-23T18:53:30.476Z,,,,54,,30.8,
2017-12-23T18:53:40.479Z,,,,54,48.1,30.8,
2017-12-23T18:53:50.475Z,,,,54,47.9,30.8,
2017-12-23T18:54:00.476Z,,,,54,47.8,30.8,48
2017-12-23T18:54:10.475Z,,,,54,47.6,30.8,
2017-12-23T18:54:20.476Z,,,,54,47.3,30.8,49
2017-12-23T18:54:30.476Z,,,,54,46.9,30.8,48
2017-12-23T18:54:40.475Z,,,,54,,30.8,
2017-12-23T18:54:50.476Z,,,,54,46.6,30.8,49
2017-12-23T18:55:00.476Z,,,,54,46.4,30.8,
2017-12-23T18:55:10.476Z,,,,54,46.3,30.8,
2017-12-23T18:55:20.476Z,,,,54,46.1,30.8,48
2017-12-23T18:55:30.476Z,,,,54,45.9,30.9,48
2017-12-23T18:55:40.478Z,,,,54,,30.8,
2017-12-23T18:55:50.662Z,,,,54,45.8,30.9,
2017-12-23T18:56:00.476Z,,,,54,45.7,30.8,
2017-12-23T18:56:10.476Z,,,,54,45.5,30.9,
2017-12-23T18:56:20.476Z,,,,54,45.4,30.9,
2017-12-23T18:56:30.476Z,,,,54,45.3,30.9,
2017-12-23T18:56:40.476Z,,,,54,45.1,30.9,
2017-12-23T18:56:50.481Z,,,,54,44.9,30.9,
2017-12-23T18:57:00.476Z,,,,54,44.8,30.9,
2017-12-23T18:57:10.479Z,,,,54,44.7,30.9,
2017-12-23T18:57:20.477Z,,,,54,44.5,30.9,
2017-12-23T18:57:30.476Z,,,,54,44.4,30.8,
2017-12-23T18:57:40.477Z,,,,54,44.3,30.8,
2017-12-23T18:57:50.477Z,,,,54,44.1,30.8,
2017-12-23T18:58:00.476Z,,,,54,43.9,30.9,
2017-12-23T18:58:10.477Z,,,,54,,30.8,
2017-12-23T18:58:20.476Z,,,,54,43.7,30.8,
2017-12-23T18:58:30.476Z,,,,54,43.6,30.8,
2017-12-23T18:58:40.478Z,,,,54,43.5,30.8,
2017-12-23T18:58:50.477Z,,,,54,43.4,30.8,
2017-12-23T18:59:00.476Z,,,,54,43.2,30.8,
2017-12-23T18:59:10.476Z,,,,54,43.1,30.8,
2017-12-23T18:59:20.477Z,,,,54,42.9,30.8,
2017-12-23T18:59:30.478Z,,,,54,,30.8,
2017-12-23T18:59:40.476Z,,,,54,42.8,30.8,
2017-12-23T18:59:50.477Z,,,,54,42.6,30.8,49
2017-12-23T19:00:00.477Z,1,0,39,54,46.1,30.8,
2017-12-23T19:00:10.477Z,,,31,54,48.1,30.8,
2017-12-23T19:00:20.480Z,,,29,54,48.5,30.8,
2017-12-23T19:00:30.477Z,,,30,54,48.6,30.8,48
2017-12-23T19:00:40.652Z,,,,54,48.7,30.8,
2017-12-23T19:00:50.477Z,,,,54,,30.8,
2017-12-23T19:01:00.478Z,,,,54,,30.8,
2017-12-23T19:01:10.477Z,,,29,54,,30.8,
2017-12-23T19:01:20.477Z,,,30,54,,30.8,
2017-12-23T19:01:35.527Z,,,29,54,48.8,30.8,
2017-12-23T19:01:40.480Z,,,30,54,49,30.8,49
2017-12-23T19:01:50.477Z,,,29,54,49.2,30.7,
2017-12-23T19:02:00.477Z,,,30,54,49.5,30.8,48
2017-12-23T19:02:10.477Z,,,,54,49.7,30.7,
2017-12-23T19:02:20.477Z,,,29,54,50,30.7,
2017-12-23T19:02:30.477Z,,,30,54,50.3,30.7,
2017-12-23T19:02:40.477Z,,,29,54,50.6,30.7,
2017-12-23T19:02:50.477Z,,,30,54,51,30.7,
2017-12-23T19:03:00.477Z,,,29,54,51.2,30.7,49
2017-12-23T19:03:10.478Z,,,30,54,51.4,30.7,
2017-12-23T19:03:20.479Z,,,,54,51.5,30.7,
2017-12-23T19:03:30.477Z,,,,54,51.6,30.7,
2017-12-23T19:03:40.477Z,,,29,54,51.7,30.7,
2017-12-23T19:03:50.477Z,,,29,54,51.9,30.7,
2017-12-23T19:04:00.477Z,1,0,0,54,49.8,30.7,48
2017-12-23T19:04:10.477Z,,,,54,47.9,30.7,
2017-12-23T19:04:20.478Z,,,,54,46.9,30.7,49
2017-12-23T19:04:30.477Z,,,,54,46.7,30.7,48
2017-12-23T19:04:40.478Z,,,,54,46.6,30.7,
2017-12-23T19:04:50.478Z,,,,54,46.7,30.7,49
2017-12-23T19:05:00.477Z,,,,54,46.8,30.7,
2017-12-23T19:05:10.477Z,,,,54,46.9,30.7,
2017-12-23T19:05:20.477Z,,,,54,47,30.7,48
2017-12-23T19:05:30.478Z,,,,54,,30.7,49
2017-12-23T19:05:40.477Z,,,,54,46.9,30.7,48
2017-12-23T19:05:50.477Z,,,,54,46.8,30.7,49
2017-12-23T19:06:00.479Z,,,,54,46.6,30.7,
2017-12-23T19:06:10.478Z,,,,54,46.5,30.7,
2017-12-23T19:06:20.481Z,,,,54,46.3,30.7,
2017-12-23T19:06:30.483Z,,,,54,45.9,30.7,
2017-12-23T19:06:40.477Z,,,,54,45.8,30.7,
2017-12-23T19:06:50.479Z,,,,54,45.6,30.8,
2017-12-23T19:07:00.481Z,,,,54,45.4,30.7,
2017-12-23T19:07:10.478Z,,,,54,45.3,30.7,
2017-12-23T19:07:20.478Z,,,,54,45.1,30.7,48
2017-12-23T19:07:30.482Z,,,,54,45,30.7,
2017-12-23T19:07:40.478Z,,,,54,44.9,30.7,
2017-12-23T19:07:50.480Z,,,,54,44.8,30.7,
2017-12-23T19:08:00.479Z,,,,54,44.7,30.7,49
2017-12-23T19:08:10.480Z,,,,54,44.6,30.7,
2017-12-23T19:08:20.478Z,,,,54,44.4,30.7,
2017-12-23T19:08:30.478Z,,,,54,44.3,30.7,48
