Time,HwActive,PrimT,PrimTSet,ActPow,HwTOutlet,ChActive,HwTSet
2018-01-21T18:48:14.227Z,,,,,31.2,,54
2018-01-21T18:48:14.528Z,,45.5,,,31.2,,54
2018-01-21T18:48:23.488Z,,45.2,,,31.2,,54
2018-01-21T18:48:33.481Z,,45.1,,,31.2,,54
2018-01-21T18:48:43.495Z,,44.9,,,31.2,,54
2018-01-21T18:48:58.721Z,,44.8,,,31.2,,54
2018-01-21T18:49:03.488Z,,44.7,,,31.2,,54
2018-01-21T18:49:13.483Z,,44.6,,,31.2,,54
2018-01-21T18:49:23.481Z,,44.5,,,31.2,,54
2018-01-21T18:49:33.485Z,,44.3,,,31.2,,54
2018-01-21T18:49:43.483Z,,44.2,,,31.2,,54
2018-01-21T18:49:53.482Z,0,43.9,,,31.2,2,54
2018-01-21T18:50:03.485Z,,48.3,,37,31.2,,54
2018-01-21T18:50:13.485Z,,50,,30,31.2,,54
2018-01-21T18:50:23.482Z,,50.3,,29,31.2,,54
2018-01-21T18:50:33.481Z,,50.5,,30,31.2,,54
2018-01-21T18:50:43.482Z,,50.7,,,31.2,,54
2018-01-21T18:50:53.482Z,,,,29,31.2,,54
2018-01-21T18:51:03.484Z,,,,30,31.2,,54
2018-01-21T18:51:13.485Z,,51,,29,31.2,,54
2018-01-21T18:51:23.483Z,,51.1,,30,31.2,,54
2018-01-21T18:51:33.482Z,,51.2,,29,31.2,,54
2018-01-21T18:51:43.482Z,,51.4,,,31.2,,54
2018-01-21T18:51:53.483Z,,52,,,31.2,,54
2018-01-21T18:52:03.484Z,,52.1,,,31,,54
2018-01-21T18:52:13.482Z,,52.4,,,31.2,,54
2018-01-21T18:52:23.484Z,,53,,,31.2,,54
2018-01-21T18:52:33.482Z,,53.1,,,31.2,,54
2018-01-21T18:52:43.484Z,,53.3,,30,31,,54
2018-01-21T18:52:53.483Z,,53.4,,29,31.2,,54
2018-01-21T18:53:03.482Z,,53.5,,,31,,54
2018-01-21T18:53:13.481Z,,53.6,,,31.2,,54
2018-01-21T18:53:23.485Z,,,,30,31,,54
2018-01-21T18:53:33.482Z,,53.8,,,31,,54
2018-01-21T18:53:43.490Z,0,53.8,,0,31.2,2,54
2018-01-21T18:53:53.483Z,,50.7,,,31,,54
2018-01-21T18:54:03.482Z,,49.7,,,31,,54
2018-01-21T18:54:13.482Z,,48.4,,,31,,54
2018-01-21T18:54:23.484Z,,48.2,,,31,,54
2018-01-21T18:54:33.482Z,1,48,0,,31,0,54
2018-01-21T18:54:43.502Z,0,50.3,,0,28.1,0,54
2018-01-21T18:54:53.493Z,,49.8,,,24.7,,54
2018-01-21T18:55:03.483Z,,49.4,,,24.7,,54
2018-01-21T18:55:13.483Z,,49.3,,,24.7,,54
2018-01-21T18:55:23.484Z,,49.2,,,24.8,,54
2018-01-21T18:55:33.484Z,,49.1,,,24.8,,54
2018-01-21T18:55:43.486Z,0,49.1,50,,24.9,2,54
2018-01-21T18:55:53.484Z,,51.3,,37,25.1,,54
2018-01-21T18:56:03.486Z,0,53.8,,0,25.3,2,54
2018-01-21T18:56:13.483Z,,49.9,,,25.4,,54
2018-01-21T18:56:23.484Z,,48.8,,,25.5,,54
2018-01-21T18:56:33.482Z,,47.9,,,25.6,,54
2018-01-21T18:56:43.483Z,,46.9,,,25.7,,54
2018-01-21T18:56:53.483Z,,46.7,,,25.9,,54
2018-01-21T18:57:03.484Z,,46.3,,,26,,54
2018-01-21T18:57:13.482Z,,46.1,,,26,,54
2018-01-21T18:57:23.486Z,,45.9,,,26.1,,54
2018-01-21T18:57:33.482Z,,46,,,26.2,,54
2018-01-21T18:57:43.517Z,,,,,26.3,,54
2018-01-21T18:57:53.483Z,,46.1,,,26.3,,54
2018-01-21T18:58:03.492Z,,45.9,,,26.5,,54
2018-01-21T18:58:13.483Z,,45.8,,,26.6,,54
2018-01-21T18:58:23.484Z,,45.5,,,26.6,,54
2018-01-21T18:58:33.483Z,,45.2,,,26.7,,54
2018-01-21T18:58:43.528Z,,44.9,,,26.7,,54
2018-01-21T18:58:53.493Z,,44.8,,,26.8,,54
2018-01-21T18:59:03.483Z,,44.6,,,26.8,,54
2018-01-21T18:59:13.483Z,,44.4,,,26.9,,54
2018-01-21T18:59:23.698Z,,44.2,,,26.9,,54
2018-01-21T18:59:33.483Z,,44.1,,,27.1,,54
2018-01-21T18:59:43.484Z,,43.9,,,27.1,,54
2018-01-21T18:59:53.483Z,,43.8,,,27.1,,54
2018-01-21T19:00:03.483Z,,43.7,,,27.2,,54
2018-01-21T19:00:13.486Z,0,43.5,,,27.2,2,54
2018-01-21T19:00:23.492Z,,43.3,,,27.2,,54
2018-01-21T19:00:33.483Z,,43.2,,,27.3,,54
2018-01-21T19:00:43.495Z,0,43,,,27.3,2,54
2018-01-21T19:00:53.496Z,,48.2,,35,27.3,,54
2018-01-21T19:01:03.484Z,,49.2,,30,27.4,,54
2018-01-21T19:01:13.484Z,,49.7,,29,27.4,,54
2018-01-21T19:01:23.484Z,,50,,30,27.4,,54
2018-01-21T19:01:33.483Z,,50.1,,29,27.4,,54
2018-01-21T19:01:43.483Z,,,,,27.5,,54
2018-01-21T19:01:53.484Z,,,,,27.5,,54
2018-01-21T19:02:03.483Z,,50.3,,30,27.5,,54
2018-01-21T19:02:13.483Z,,50.5,,29,27.7,,54
2018-01-21T19:02:23.487Z,,51,,29,27.7,,54
2018-01-21T19:02:33.484Z,,51.1,,,27.7,,54
2018-01-21T19:02:43.484Z,,51.4,,30,27.8,,54
2018-01-21T19:02:55.138Z,,52,,,27.8,,54
2018-01-21T19:03:03.484Z,,52.2,,,27.8,,54
2018-01-21T19:03:13.483Z,,52.6,,,27.8,,54
2018-01-21T19:03:23.483Z,,52.8,,,27.9,,54
2018-01-21T19:03:33.484Z,,53,,30,27.9,,54
2018-01-21T19:03:43.484Z,,53.1,,,27.9,,54
2018-01-21T19:03:53.483Z,,53.2,,,28,,54
2018-01-21T19:04:03.484Z,,53.3,,,28,,54
2018-01-21T19:04:13.484Z,,53.4,,29,28,,54
2018-01-21T19:04:23.484Z,,53.5,,,28,,54
2018-01-21T19:04:33.484Z,,53.6,,,28.1,,54
2018-01-21T19:04:43.486Z,,,,30,28.1,,54
2018-01-21T19:04:53.484Z,,53.7,,,28.1,,54
2018-01-21T19:05:03.483Z,,54,,30,28.3,,54
2018-01-21T19:05:13.488Z,0,51.9,,0,28.3,2,54
2018-01-21T19:05:23.484Z,,49.9,,,28.3,,54
2018-01-21T19:05:33.484Z,,48.6,,,28.3,,54
2018-01-21T19:05:43.484Z,,48.4,,,28.4,,54
2018-01-21T19:05:53.484Z,,48.2,,,28.4,,54
2018-01-21T19:06:03.484Z,,48.1,,,28.4,,54
2018-01-21T19:06:13.484Z,,,,,28.5,,54
2018-01-21T19:06:23.511Z,,,,,28.5,,54
2018-01-21T19:06:33.484Z,,47.9,,,28.5,,54
2018-01-21T19:06:43.484Z,,,,,28.5,,54
2018-01-21T19:06:53.484Z,,47.7,,,28.6,,54
2018-01-21T19:07:03.484Z,,47.3,,,28.6,,54
2018-01-21T19:07:13.484Z,,46.9,,,28.6,,54
2018-01-21T19:07:23.495Z,,46.6,,,28.6,,54
2018-01-21T19:07:33.484Z,,46.4,,,28.7,,54
2018-01-21T19:07:43.484Z,,46.2,,,28.7,,54
2018-01-21T19:07:53.486Z,,45.9,,,28.7,,54
2018-01-21T19:08:03.484Z,,,,,28.7,,54
2018-01-21T19:08:13.484Z,,45.7,,,28.9,,54
2018-01-21T19:08:23.485Z,,45.6,,,28.9,,54
2018-01-21T19:08:33.485Z,,45.5,,,28.9,,54
2018-01-21T19:08:43.484Z,,45.3,,,28.9,,54
2018-01-21T19:08:53.486Z,,45.1,,,28.9,,54
2018-01-21T19:09:03.484Z,,44.9,,,29,,54
2018-01-21T19:09:13.485Z,,44.8,,,29,,54
2018-01-21T19:09:23.484Z,,44.6,,,29,,54
2018-01-21T19:09:33.488Z,,44.5,,,29,,54
2018-01-21T19:09:43.511Z,,44.3,,,29,,54
2018-01-21T19:09:53.485Z,,44.2,,,29,,54
2018-01-21T19:10:03.484Z,,43.9,,,29.1,,54
2018-01-21T19:10:13.485Z,0,48,,39,29.1,2,54
2018-01-21T19:10:23.485Z,,50.1,,29,29.1,,54
2018-01-21T19:10:33.485Z,,50.3,,,29.1,,54
2018-01-21T19:10:48.580Z,,50.6,,,29.1,,54
2018-01-21T19:10:53.487Z,,50.7,,,29.1,,54
2018-01-21T19:11:03.489Z,,,,30,29.1,,54
2018-01-21T19:11:13.485Z,,,,,29.1,,54
2018-01-21T19:11:23.485Z,,51,,,29.2,,54
2018-01-21T19:11:33.485Z,,51.1,,,29.2,,54
2018-01-21T19:11:43.485Z,,51.3,,29,29.2,,54
2018-01-21T19:11:53.485Z,,51.5,,,29.2,,54
2018-01-21T19:12:03.485Z,,52,,30,29.2,,54
2018-01-21T19:12:13.485Z,,52.2,,,29.2,,54
2018-01-21T19:12:23.485Z,,52.7,,29,29.3,,54
2018-01-21T19:12:33.485Z,,53,,29,29.3,,54
2018-01-21T19:12:43.485Z,,53.2,,,29.3,,54
2018-01-21T19:12:53.492Z,,53.4,,,29.3,,54
2018-01-21T19:13:03.486Z,,53.6,,30,29.3,,54
2018-01-21T19:13:13.485Z,,53.7,,29,29.3,,54
2018-01-21T19:13:23.486Z,,53.8,,,29.5,,54
2018-01-21T19:13:33.485Z,0,52.6,,0,29.3,2,54
2018-01-21T19:13:43.486Z,,49.9,,,29.5,,54
2018-01-21T19:13:53.487Z,,48.8,,,29.5,,54
2018-01-21T19:14:03.485Z,,47.9,,,29.5,,54
2018-01-21T19:14:13.494Z,,47.8,,,29.5,,54
2018-01-21T19:14:23.491Z,,47.7,,,29.5,,54
2018-01-21T19:14:33.485Z,,47.8,,,29.6,,54
2018-01-21T19:14:43.486Z,,,,,29.6,,54
2018-01-21T19:14:53.490Z,,,,,29.6,,54
2018-01-21T19:15:03.487Z,,47.7,,,29.6,,54
2018-01-21T19:15:13.613Z,,47.4,,,29.6,,54
2018-01-21T19:15:23.486Z,,46.9,,,29.6,,54
2018-01-21T19:15:33.485Z,,46.8,,,29.7,,54
2018-01-21T19:15:43.486Z,,46.5,,,29.7,,54
2018-01-21T19:15:53.486Z,,46.1,,,29.7,,54
2018-01-21T19:16:03.485Z,,45.9,,,29.7,,54
2018-01-21T19:16:13.486Z,,45.8,,,29.7,,54
2018-01-21T19:16:23.486Z,,45.7,,,29.7,,54
2018-01-21T19:16:33.489Z,,45.6,,,29.7,,54
2018-01-21T19:16:43.485Z,,45.4,,,29.7,,54
2018-01-21T19:16:53.489Z,,45.3,,,29.8,,54
2018-01-21T19:17:03.491Z,,45.2,,,29.8,,54
2018-01-21T19:17:13.486Z,,44.9,,,29.8,,54
2018-01-21T19:17:23.486Z,,44.8,,,29.8,,54
2018-01-21T19:17:33.490Z,,44.7,,,29.8,,54
2018-01-21T19:17:43.721Z,,44.5,,,29.8,,54
2018-01-21T19:17:53.486Z,,44.4,,,29.8,,54
2018-01-21T19:18:03.488Z,,44.2,,,29.8,,54
2018-01-21T19:18:13.486Z,,44.1,,,29.8,,54
2018-01-21T19:18:23.652Z,0,46.1,,42,29.8,2,54
2018-01-21T19:18:33.486Z,,50,,31,30,,54
2018-01-21T19:18:43.488Z,,50.4,,30,29.8,,54
2018-01-21T19:18:53.486Z,,51,,29,30,,54
2018-01-21T19:19:03.486Z,,,,,29.8,,54
2018-01-21T19:19:13.486Z,,51.1,,30,30,,54
2018-01-21T19:19:23.487Z,,,,,30,,54
2018-01-21T19:19:33.490Z,,,,29,30,,54
2018-01-21T19:19:43.486Z,,51.3,,,30,,54
2018-01-21T19:19:53.488Z,,51.5,,30,30,,54
2018-01-21T19:20:03.486Z,,51.8,,,30,,54
2018-01-21T19:20:13.873Z,,52,,29,30,,54
2018-01-21T19:20:23.486Z,,52.4,,,30,,54
2018-01-21T19:20:33.486Z,,53,,30,30,,54
2018-01-21T19:20:43.486Z,,53.3,,,30,,54
2018-01-21T19:20:53.488Z,,53.6,,29,30,,54
2018-01-21T19:21:03.724Z,,53.8,,30,30,,54
2018-01-21T19:21:18.990Z,0,50.9,,0,30.1,2,54
2018-01-21T19:21:23.800Z,,48.9,,,30,,54
2018-01-21T19:21:33.487Z,,47.9,,,30.1,,54
2018-01-21T19:21:44.156Z,,47.4,,,30.1,,54
2018-01-21T19:21:55.080Z,,47.1,,,30.1,,54
2018-01-21T19:22:03.491Z,,,,,30.1,,54
2018-01-21T19:22:13.732Z,,47.3,,,30.1,,54
2018-01-21T19:22:24.053Z,,,,,30.1,,54
2018-01-21T19:22:33.511Z,,47.2,,,30.1,,54
2018-01-21T19:22:43.520Z,,47.1,,,30.1,,54
2018-01-21T19:22:54.074Z,,46.9,,,30.1,,54
2018-01-21T19:23:03.667Z,,46.7,,,30.2,,54
2018-01-21T19:23:18.769Z,,46.4,,,30.2,,54
2018-01-21T19:23:28.619Z,,45.9,,,30.2,,54
2018-01-21T19:23:34.076Z,,45.8,,,30.2,,54
2018-01-21T19:23:43.666Z,,45.6,,,30.2,,54
2018-01-21T19:23:53.667Z,,45.4,,,30.2,,54
2018-01-21T19:24:18.759Z,,45.3,,,30.2,,54
2018-01-21T19:24:18.897Z,,45.1,,,30.2,,54
2018-01-21T19:24:33.490Z,,44.9,,,30.2,,54
2018-01-21T19:24:43.964Z,,44.8,,,30.2,,54
2018-01-21T19:24:54.349Z,,44.6,,,30.2,,54
2018-01-21T19:25:08.765Z,,44.5,,,30.2,,54
2018-01-21T19:25:13.487Z,,44.3,,,30.2,,54
2018-01-21T19:25:28.583Z,0,44.1,51,44,30.3,2,54
2018-01-21T19:25:33.489Z,,49,50,36,30.3,,54
2018-01-21T19:25:43.736Z,,50.3,,29,30.3,,54
2018-01-21T19:25:53.500Z,,51,,29,30.3,,54
2018-01-21T19:26:03.487Z,,,,,30.3,,54
2018-01-21T19:26:13.500Z,,51.1,,,30.3,,54
2018-01-21T19:26:28.727Z,,,,,30.3,,54
2018-01-21T19:26:38.856Z,,,,,30.3,,54
2018-01-21T19:26:58.547Z,,51.3,,30,30.3,,54
2018-01-21T19:26:58.621Z,,51.7,,29,30.3,,54
2018-01-21T19:27:14.054Z,,52,,30,30.3,,54
2018-01-21T19:27:23.488Z,,52.2,,,30.3,,54
2018-01-21T19:27:33.492Z,,52.7,,29,30.3,,54
2018-01-21T19:27:43.499Z,,53.1,,,30.3,,54
2018-01-21T19:27:53.499Z,,53.4,,,30.3,,54
2018-01-21T19:28:03.487Z,,53.6,,30,30.3,,54
2018-01-21T19:28:13.492Z,,53.8,,,30.3,,54
2018-01-21T19:28:23.488Z,,,,29,30.3,,54
2018-01-21T19:28:33.498Z,0,52.7,,0,30.3,2,54
2018-01-21T19:28:43.488Z,,49.9,,,30.3,,54
2018-01-21T19:28:53.491Z,,48.8,,,30.3,,54
2018-01-21T19:29:03.487Z,,47.9,,,30.4,,54
2018-01-21T19:29:13.488Z,,47.7,,,30.4,,54
2018-01-21T19:29:23.487Z,,47.6,,,30.4,,54
2018-01-21T19:29:33.498Z,,47.7,,,30.4,,54
2018-01-21T19:29:43.488Z,,,,,30.4,,54
2018-01-21T19:29:53.498Z,,,,,30.4,,54
2018-01-21T19:30:03.488Z,,47.6,,,30.4,,54
2018-01-21T19:30:13.489Z,,47.4,,,30.4,,54
2018-01-21T19:30:23.499Z,,47.2,,,30.4,,54
2018-01-21T19:30:33.497Z,,46.8,,,30.4,,54
2018-01-21T19:30:43.543Z,,46.5,,,30.4,,54
2018-01-21T19:30:53.497Z,,46.2,,,30.4,,54
2018-01-21T19:31:03.488Z,,45.9,,,30.4,,54
2018-01-21T19:31:13.558Z,,45.8,,,30.4,,54
2018-01-21T19:31:23.496Z,,45.7,,,30.4,,54
2018-01-21T19:31:33.497Z,,45.6,,,30.6,,54
2018-01-21T19:31:43.488Z,,45.5,,,30.6,,54
2018-01-21T19:31:53.497Z,,45.3,,,30.6,,54
2018-01-21T19:32:03.490Z,,45.2,,,30.6,,54
2018-01-21T19:32:13.490Z,,44.9,,,30.6,,54
2018-01-21T19:32:23.496Z,,,,,30.6,,54
2018-01-21T19:32:33.496Z,,44.7,,,30.6,,54
2018-01-21T19:32:43.492Z,,44.5,,,30.6,,54
2018-01-21T19:32:53.496Z,,44.4,,,30.6,,54
2018-01-21T19:33:03.489Z,,44.2,,,30.6,,54
2018-01-21T19:33:13.489Z,,44.1,,,30.6,,54
2018-01-21T19:33:23.495Z,0,44,,45,30.6,2,54
2018-01-21T19:33:33.496Z,,49.1,,36,30.6,,54
2018-01-21T19:33:43.488Z,,50.3,,30,30.6,,54
2018-01-21T19:33:53.495Z,,50.7,,29,30.6,,54
2018-01-21T19:34:03.489Z,,51,,30,30.6,,54
2018-01-21T19:34:13.495Z,,,,29,30.6,,54
2018-01-21T19:34:23.495Z,,51.1,,30,30.6,,54
2018-01-21T19:34:33.495Z,,,,29,30.6,,54
2018-01-21T19:34:43.489Z,,51.3,,,30.6,,54
2018-01-21T19:34:54.504Z,,51.5,,30,30.6,,54
2018-01-21T19:35:05.474Z,,51.7,,,30.6,,54
2018-01-21T19:35:13.497Z,,52,,29,30.6,,54
2018-01-21T19:35:23.494Z,,52.3,,30,30.6,,54
2018-01-21T19:35:33.736Z,,53,,29,30.6,,54
2018-01-21T19:35:43.489Z,,53.2,,30,30.6,,54
2018-01-21T19:35:53.494Z,,53.5,,29,30.6,,54
2018-01-21T19:36:03.489Z,,53.7,,30,30.6,,54
2018-01-21T19:36:13.494Z,,53.8,,,30.6,,54
2018-01-21T19:36:23.526Z,0,53.9,,0,30.6,2,54
2018-01-21T19:36:33.530Z,,49.9,,,30.6,,54
2018-01-21T19:36:43.495Z,,48.8,,,30.6,,54
2018-01-21T19:36:58.592Z,,47.8,,,30.6,,54
2018-01-21T19:37:08.999Z,,47.6,,,30.6,,54
2018-01-21T19:37:19.034Z,,47.3,,,30.6,,54
2018-01-21T19:37:23.493Z,,47.4,,,30.6,,54
2018-01-21T19:37:33.705Z,,47.6,,,30.6,,54
2018-01-21T19:37:43.493Z,,47.4,,,30.6,,54
2018-01-21T19:37:53.489Z,,,,,30.6,,54
2018-01-21T19:38:03.490Z,,47.3,,,30.6,,54
2018-01-21T19:38:13.493Z,,46.9,,,30.6,,54
2018-01-21T19:38:23.492Z,,46.7,,,30.6,,54
2018-01-21T19:38:33.493Z,,46.4,,,30.7,,54
2018-01-21T19:38:43.492Z,,45.9,,,30.6,,54
2018-01-21T19:38:53.490Z,,45.8,,,30.7,,54
2018-01-21T19:39:03.491Z,,45.7,,,30.7,,54
2018-01-21T19:39:13.489Z,,45.6,,,30.7,,54
2018-01-21T19:39:23.493Z,,45.5,,,30.7,,54
2018-01-21T19:39:33.491Z,,45.4,51,,30.7,,54
2018-01-21T19:39:43.492Z,,45.2,50,,30.7,,54
2018-01-21T19:39:53.503Z,,45.1,,,30.7,,54
2018-01-21T19:40:03.489Z,,44.9,,,30.7,,54
2018-01-21T19:40:13.491Z,,44.8,,,30.7,,54
2018-01-21T19:40:23.492Z,,44.6,,,30.7,,54
2018-01-21T19:40:33.492Z,,44.4,,,30.7,,54
2018-01-21T19:40:43.492Z,,44.3,,,30.7,,54
2018-01-21T19:40:53.490Z,,44.1,,,30.7,,54
2018-01-21T19:41:03.490Z,0,43.9,,,30.7,2,54
2018-01-21T19:41:13.492Z,,48.5,,38,30.7,,54
2018-01-21T19:41:23.491Z,,50.1,,30,30.7,,54
2018-01-21T19:41:38.729Z,,50.6,,29,30.7,,54
2018-01-21T19:41:43.491Z,,51,,,30.7,,54
2018-01-21T19:41:53.500Z,,,,,30.7,,54
2018-01-21T19:42:03.490Z,,51.1,,,30.7,,54
2018-01-21T19:42:13.491Z,,,,,30.7,,54
2018-01-21T19:42:23.587Z,,51.2,,30,30.7,,54
2018-01-21T19:42:33.489Z,,51.4,,,30.7,,54
2018-01-21T19:42:43.517Z,,51.6,,,30.7,,54
2018-01-21T19:42:53.499Z,,52,,29,30.7,,54
2018-01-21T19:43:03.490Z,,52.2,,,30.7,,54
2018-01-21T19:43:13.696Z,,53,,30,30.7,,54
2018-01-21T19:43:23.492Z,,53.1,,29,30.7,,54
2018-01-21T19:43:33.490Z,,53.4,,30,30.7,,54
2018-01-21T19:43:43.490Z,,53.7,51,29,30.7,,54
2018-01-21T19:43:53.500Z,,53.9,,30,30.7,,54
2018-01-21T19:44:03.490Z,,54,,30,30.7,,54
2018-01-21T19:44:13.525Z,0,52.6,50,0,30.7,2,54
2018-01-21T19:44:23.490Z,,49.9,,,30.7,,54
2018-01-21T19:44:33.491Z,,48.8,,,30.7,,54
2018-01-21T19:44:43.491Z,,47.9,,,30.7,,54
2018-01-21T19:44:53.490Z,,47.7,,,30.7,,54
2018-01-21T19:45:03.492Z,,47.6,,,30.7,,54
2018-01-21T19:45:13.675Z,,47.7,,,30.7,,54
2018-01-21T19:45:23.491Z,,47.8,,,30.7,,54
2018-01-21T19:45:33.589Z,,47.7,,,30.7,,54
2018-01-21T19:45:43.492Z,,47.6,51,,30.7,,54
2018-01-21T19:45:53.490Z,,47.4,50,,30.7,,54
2018-01-21T19:46:03.815Z,,47.2,,,30.7,,54
2018-01-21T19:46:13.495Z,,46.8,,,30.7,,54
2018-01-21T19:46:23.490Z,,46.5,,,30.7,,54
2018-01-21T19:46:33.499Z,,46.2,,,30.7,,54
2018-01-21T19:46:43.495Z,,45.9,,,30.8,,54
2018-01-21T19:46:53.491Z,,45.8,,,30.8,,54
2018-01-21T19:47:03.490Z,,45.7,,,30.8,,54
2018-01-21T19:47:13.495Z,,45.6,,,30.8,,54
2018-01-21T19:47:23.492Z,,45.5,,,30.8,,54
2018-01-21T19:47:33.507Z,,45.3,,,30.8,,54
2018-01-21T19:47:48.511Z,,45.2,51,,30.8,,54
2018-01-21T19:47:53.491Z,,44.9,50,,30.8,,54
2018-01-21T19:48:03.491Z,,,,,30.8,,54
2018-01-21T19:48:13.491Z,,44.7,,,30.8,,54
2018-01-21T19:48:23.490Z,,44.5,,,30.8,,54
2018-01-21T19:48:33.493Z,,44.4,,,30.7,,54
2018-01-21T19:48:43.494Z,,44.2,,,30.7,,54
2018-01-21T19:48:53.506Z,0,44.1,0,,37.9,0,54
2018-01-21T19:49:03.668Z,,45.5,,,33.4,,54
2018-01-21T19:49:13.525Z,,45.1,,,33.3,,54
2018-01-21T19:49:23.500Z,,45,,,33.3,,54
2018-01-21T19:49:33.498Z,,44.9,,,33.2,,54
2018-01-21T19:49:43.491Z,,44.9,,,33.2,,54
2018-01-21T19:49:53.491Z,0,44.8,51,,33.2,2,54
2018-01-21T19:50:03.671Z,0,47.1,,39,33.2,2,54
2018-01-21T19:50:13.491Z,,51,,29,33.2,,54
2018-01-21T19:50:23.495Z,,50.7,,30,33.2,,54
2018-01-21T19:50:33.494Z,,51,,29,33.2,,54
2018-01-21T19:50:43.491Z,,50.9,,,33.2,,54
2018-01-21T19:50:53.491Z,,50.7,,30,33.2,,54
2018-01-21T19:51:03.491Z,,50.5,,,33.2,,54
2018-01-21T19:51:13.491Z,,50.4,,29,33.2,,54
2018-01-21T19:51:23.498Z,,50.7,,,33.2,,54
2018-01-21T19:51:33.491Z,,51,,29,33.1,,54
2018-01-21T19:51:43.491Z,,51.2,,,33.2,,54
2018-01-21T19:51:53.496Z,,51.5,,30,33.2,,54
2018-01-21T19:52:03.495Z,,52,,29,33.1,,54
2018-01-21T19:52:13.492Z,,52.3,,,33.1,,54
2018-01-21T19:52:23.494Z,,52.8,,,33.1,,54
2018-01-21T19:52:33.570Z,,53,,,33.1,,54
2018-01-21T19:52:43.493Z,,53.2,,,33.1,,54
2018-01-21T19:52:53.496Z,,53.3,50,30,33.1,,54
2018-01-21T19:53:03.504Z,,53.5,,,33.1,,54
2018-01-21T19:53:13.494Z,,,51,,33.1,,54
2018-01-21T19:53:23.514Z,,53.7,,,33.1,,54
2018-01-21T19:53:33.504Z,,53.8,,29,33.1,,54
2018-01-21T19:53:43.493Z,,,,,33.1,,54
2018-01-21T19:53:53.495Z,,53.9,50,,33.1,,54
2018-01-21T19:54:03.502Z,0,52.7,,0,33.1,2,54
2018-01-21T19:54:13.494Z,,49.8,,,33.1,,54
2018-01-21T19:54:23.494Z,,48.9,,,32.9,,54
2018-01-21T19:54:33.492Z,,48.4,,,32.9,,54
2018-01-21T19:54:43.496Z,,48.2,,,32.9,,54
2018-01-21T19:54:53.494Z,,,,,32.9,,54
2018-01-21T19:55:03.502Z,,,,,32.9,,54
2018-01-21T19:55:13.493Z,,,,,32.9,,54
2018-01-21T19:55:23.518Z,,48.1,,,32.9,,54
2018-01-21T19:55:33.492Z,,47.9,,,32.9,,54
2018-01-21T19:55:43.492Z,,,,,32.9,,54
2018-01-21T19:55:53.501Z,,47.4,,,32.9,,54
2018-01-21T19:56:08.512Z,,47.1,,,32.9,,54
2018-01-21T19:56:13.492Z,,46.9,,,32.9,,54
2018-01-21T19:56:23.497Z,,46.6,,,32.9,,54
2018-01-21T19:56:33.492Z,,46.4,,,32.9,,54
2018-01-21T19:56:43.500Z,,46.3,,,32.9,,54
2018-01-21T19:56:53.493Z,,46.1,,,32.8,,54
2018-01-21T19:57:03.501Z,,45.9,,,32.8,,54
2018-01-21T19:57:13.496Z,,45.8,,,32.8,,54
2018-01-21T19:57:23.495Z,,45.7,,,32.8,,54
2018-01-21T19:57:33.492Z,,45.5,,,32.8,,54
2018-01-21T19:57:43.495Z,,45.4,,,32.9,,54
2018-01-21T19:57:53.492Z,,45.2,,,32.9,,54
2018-01-21T19:58:03.500Z,,44.9,,,32.8,,54
2018-01-21T19:58:13.492Z,,44.8,,,32.9,,54
2018-01-21T19:58:28.625Z,,44.7,,,32.9,,54
2018-01-21T19:58:33.493Z,,44.5,,,32.9,,54
2018-01-21T19:58:43.495Z,,44.4,,,32.9,,54
2018-01-21T19:58:58.600Z,,44.2,,,32.9,,54
2018-01-21T19:59:03.500Z,,44.1,,,32.9,,54
2018-01-21T19:59:13.493Z,0,45,,44,32.9,2,54
2018-01-21T19:59:23.493Z,,49,,35,32.9,,54
2018-01-21T19:59:33.493Z,,50.2,,29,32.9,,54
2018-01-21T19:59:43.497Z,,50.5,,30,32.9,,54
2018-01-21T19:59:53.496Z,,50.6,49,29,32.9,,54
2018-01-21T20:00:03.499Z,,50.7,,,32.9,,54
2018-01-21T20:00:13.498Z,0,50.7,49,30,32.9,2,54
2018-01-21T20:00:28.623Z,,50.9,,29,32.9,,54
2018-01-21T20:00:33.493Z,,51,,30,32.9,,54
2018-01-21T20:00:43.734Z,,51.2,,29,32.8,,54
2018-01-21T20:00:53.495Z,,51.5,,,32.8,,54
2018-01-21T20:01:03.498Z,,51.8,,30,32.8,,54
2018-01-21T20:01:13.515Z,,52.1,,30,32.8,,54
2018-01-21T20:01:23.496Z,,52.6,,29,32.8,,54
2018-01-21T20:01:33.493Z,0,52.8,,0,32.8,2,54
2018-01-21T20:01:43.495Z,,48.9,,,32.8,,54
2018-01-21T20:01:53.528Z,,47.7,,,32.8,,54
2018-01-21T20:02:03.562Z,,46.9,,,32.8,,54
2018-01-21T20:02:13.497Z,,46.7,,,32.8,,54
2018-01-21T20:02:23.501Z,,,,,32.8,,54
2018-01-21T20:02:33.495Z,,,,,32.8,,54
2018-01-21T20:02:43.493Z,,46.8,,,32.7,,54
2018-01-21T20:02:53.493Z,,46.7,,,32.7,,54
2018-01-21T20:03:03.500Z,,46.6,,,32.7,,54
2018-01-21T20:03:13.493Z,,46.5,,,32.7,,54
2018-01-21T20:03:23.497Z,,46.3,,,32.7,,54
2018-01-21T20:03:33.497Z,,45.9,,,32.7,,54
2018-01-21T20:03:43.494Z,,45.7,,,32.7,,54
