Time,HwActive,HwTSet,HwTOutlet,PrimT,ActPow,PrimTSet,ChActive
2017-12-18T13:25:29.398Z,,0,18.2,,,,
2017-12-18T13:25:40.463Z,,0,18.2,,,,
2017-12-18T13:25:49.986Z,,0,18.2,,,,
2017-12-18T13:25:59.386Z,,0,18.2,,,,
2017-12-18T13:26:09.391Z,,0,18.2,17.7,,,
2017-12-18T13:26:19.388Z,,0,18.2,17.6,,,
2017-12-18T13:26:29.386Z,,0,18.2,,,,
2017-12-18T13:26:39.386Z,,0,18.2,,,,
2017-12-18T13:26:54.540Z,,0,18.2,17.4,,,
2017-12-18T13:26:59.386Z,,0,18.2,,,,
2017-12-18T13:27:09.412Z,,0,18.2,,,,
2017-12-18T13:27:19.387Z,,0,18.2,,,,
2017-12-18T13:27:30.301Z,,0,18.2,,,,
2017-12-18T13:27:39.398Z,,0,18.2,,,,
2017-12-18T13:27:50.073Z,,0,18.2,,,,
2017-12-18T13:27:59.386Z,,0,18.2,,,,
2017-12-18T13:28:09.430Z,,0,18.2,,,,
2017-12-18T13:28:19.392Z,,0,18.2,,,,
2017-12-18T13:28:29.396Z,,0,18.2,,,,
2017-12-18T13:28:39.461Z,,0,18.2,17.3,,,
2017-12-18T13:28:49.467Z,,0,18.2,,,,
2017-12-18T13:28:59.391Z,,0,18.2,17.4,,,
2017-12-18T13:29:09.393Z,,0,18.2,17.3,,,
2017-12-18T13:29:19.387Z,,0,18.2,,,,
2017-12-18T13:29:29.387Z,,0,18.2,,,,
2017-12-18T13:29:39.392Z,,0,18.2,,,,
2017-12-18T13:29:49.466Z,,0,18.2,,,,
2017-12-18T13:29:59.390Z,,0,18.2,,,,
2017-12-18T13:30:09.693Z,,0,18.2,,,,
2017-12-18T13:30:19.386Z,,0,18.2,,,,
2017-12-18T13:30:29.391Z,,0,18.2,,,,
2017-12-18T13:30:40.228Z,,0,18.2,,,,
2017-12-18T13:30:49.517Z,,0,18.2,,,,
2017-12-18T13:30:59.389Z,,0,18.2,,,,
2017-12-18T13:31:09.512Z,,0,18.2,,,,
2017-12-18T13:31:19.387Z,,0,18.2,,,,
2017-12-18T13:31:29.387Z,,0,18.2,,,,
2017-12-18T13:31:39.389Z,,0,18.2,,,,
2017-12-18T13:31:49.467Z,,0,18.2,,,,
2017-12-18T13:31:59.387Z,,0,18.2,,,,
2017-12-18T13:32:09.396Z,,0,18.2,,,,
2017-12-18T13:32:19.415Z,,0,18.2,,,,
2017-12-18T13:32:29.387Z,,0,18.2,,,,
2017-12-18T13:32:39.387Z,,0,18.2,,,,
2017-12-18T13:32:49.467Z,,0,18.2,,,,
2017-12-18T13:32:59.387Z,,0,18.2,,,,
2017-12-18T13:33:09.387Z,,0,18.2,,,,
2017-12-18T13:33:19.389Z,,0,18.2,,,,
2017-12-18T13:33:29.387Z,,0,18.2,,,,
2017-12-18T13:33:39.391Z,,0,18.2,,,,
2017-12-18T13:33:49.477Z,,0,18.2,,,,
2017-12-18T13:33:59.387Z,,0,18.2,,,,
2017-12-18T13:34:09.539Z,,0,18.2,,,,
2017-12-18T13:34:19.387Z,,0,18.2,,,,
2017-12-18T13:34:29.642Z,,0,18.2,,,,
2017-12-18T13:34:39.387Z,,0,18.2,,,,
2017-12-18T13:34:49.467Z,,0,18.2,,,,
2017-12-18T13:34:59.390Z,,0,18.2,,,,
2017-12-18T13:35:09.510Z,,0,18.2,,,,
2017-12-18T13:35:19.388Z,,0,18.2,,,,
2017-12-18T13:35:29.388Z,,0,18.2,,,,
2017-12-18T13:35:39.391Z,,0,18.2,,,,
2017-12-18T13:35:49.467Z,,0,18.2,,,,
2017-12-18T13:35:59.388Z,,0,18.2,,,,
2017-12-18T13:36:09.388Z,,0,18.2,,,,
2017-12-18T13:36:19.522Z,,0,18.2,17.2,,,
2017-12-18T13:36:29.390Z,,0,18.2,17.3,,,
2017-12-18T13:36:39.411Z,,0,18.2,,,,
2017-12-18T13:36:49.472Z,,0,18.2,17.2,,,
2017-12-18T13:36:59.388Z,,0,18.2,,,,
2017-12-18T13:37:09.387Z,,0,18.2,,,,
2017-12-18T13:37:19.389Z,,0,18.2,,,,
2017-12-18T13:37:29.392Z,,0,18.2,,,,
2017-12-18T13:37:39.388Z,,0,18.2,,,,
2017-12-18T13:37:49.468Z,,0,18.2,,,,
2017-12-18T13:37:59.852Z,,0,18.2,17,,,
2017-12-18T13:38:10.297Z,,0,18.2,,,,
2017-12-18T13:38:19.388Z,,0,18.2,,,,
2017-12-18T13:38:29.392Z,,0,18.2,,,,
2017-12-18T13:38:40.000Z,,0,18.1,,,,
2017-12-18T13:38:49.438Z,,0,18.2,,,,
2017-12-18T13:38:59.408Z,,0,18.2,,,,
2017-12-18T13:39:09.651Z,,0,18.1,,,,
2017-12-18T13:39:20.220Z,,0,18.2,,,,
2017-12-18T13:39:29.388Z,,0,18.1,,,,
2017-12-18T13:39:39.388Z,,0,18.1,,,,
2017-12-18T13:39:49.469Z,,0,18.2,,,,
2017-12-18T13:39:59.388Z,,0,18.2,,,,
2017-12-18T13:40:09.389Z,,0,18.2,,,,
2017-12-18T13:40:19.404Z,,0,18.1,,,,
2017-12-18T13:40:29.980Z,,0,18.1,,,,
2017-12-18T13:40:39.394Z,,0,18.1,,,,
2017-12-18T13:40:49.468Z,,0,18.1,,,,
2017-12-18T13:40:59.389Z,,0,18.1,,,,
2017-12-18T13:41:09.389Z,,0,18.1,,,,
2017-12-18T13:41:19.797Z,,0,18.1,,,,
2017-12-18T13:41:30.533Z,,0,18.1,,,,
2017-12-18T13:41:39.392Z,,0,18.1,,,,
2017-12-18T13:41:50.539Z,,0,18.1,,,,
2017-12-18T13:41:59.389Z,,0,18.1,,,,
2017-12-18T13:42:09.398Z,,0,18.1,,,,
2017-12-18T13:42:19.390Z,,0,18.1,,,,
2017-12-18T13:42:29.390Z,,0,18.1,,,,
2017-12-18T13:42:39.390Z,,0,18.1,,,,
2017-12-18T13:42:49.469Z,,0,18.1,,,,
2017-12-18T13:42:59.691Z,,0,18.1,,,,
2017-12-18T13:43:10.488Z,,0,18.1,,,,
2017-12-18T13:43:19.389Z,,0,18.1,,,,
2017-12-18T13:43:29.388Z,,0,18.1,,,,
2017-12-18T13:43:39.388Z,,0,18.1,,,,
2017-12-18T13:43:49.468Z,,0,18.1,,,,
2017-12-18T13:43:59.389Z,,0,18.1,,,,
2017-12-18T13:44:09.514Z,,0,18.1,,,,
2017-12-18T13:44:19.390Z,,0,18.1,,,,
2017-12-18T13:44:29.389Z,,0,18.1,,,,
2017-12-18T13:44:39.390Z,,0,18.1,,,,
2017-12-18T13:44:49.471Z,,0,18.1,,,,
2017-12-18T13:44:59.389Z,,0,18.1,,,,
2017-12-18T13:45:09.394Z,,0,18.1,,,,
2017-12-18T13:45:19.396Z,,0,18.1,,,,
2017-12-18T13:45:29.389Z,,0,18.1,,,,
2017-12-18T13:45:39.389Z,,0,18.1,,,,
2017-12-18T13:45:49.474Z,,0,18.1,,,,
2017-12-18T13:45:59.389Z,,0,18.1,,,,
2017-12-18T13:46:09.389Z,,0,18.1,,,,
2017-12-18T13:46:19.390Z,,0,18.1,16.9,,,
2017-12-18T13:46:29.389Z,,0,18.1,17,,,
2017-12-18T13:46:39.390Z,,0,18.1,17,,,
2017-12-18T13:46:49.735Z,,0,18.1,16.9,,,
2017-12-18T13:46:59.389Z,,0,18.1,,,,
2017-12-18T13:47:09.390Z,,0,18.1,,,,
2017-12-18T13:47:19.389Z,,0,18.1,,,,
2017-12-18T13:47:29.389Z,,0,18.1,,,,
2017-12-18T13:47:39.392Z,,0,18.1,,,,
2017-12-18T13:47:49.469Z,,0,18.1,,,,
2017-12-18T13:47:59.390Z,,0,18.1,,,,
2017-12-18T13:48:09.389Z,,0,18.1,,,,
2017-12-18T13:48:19.389Z,,0,18.1,,,,
2017-12-18T13:48:29.389Z,,0,18.1,,,,
2017-12-18T13:48:39.389Z,,0,18.1,,,,
2017-12-18T13:48:50.027Z,,0,18.1,,,,
2017-12-18T13:48:59.412Z,0,0,18.1,21.3,39,,2
2017-12-18T13:49:09.416Z,,0,18.1,23.3,31,,
2017-12-18T13:49:19.857Z,,0,18.1,24,30,,
2017-12-18T13:49:29.389Z,0,0,18.1,20.6,0,,2
2017-12-18T13:49:39.766Z,,0,18.1,18.9,,,
2017-12-18T13:49:49.429Z,,0,18.1,18.2,,,
2017-12-18T13:49:59.389Z,,0,18.1,18,,,
2017-12-18T13:50:09.389Z,,0,18.1,18.1,,,
2017-12-18T13:50:19.390Z,,0,18.1,18.2,,,
2017-12-18T13:50:29.390Z,,0,18.1,,,,
2017-12-18T13:50:39.390Z,,0,18.1,,,,
2017-12-18T13:50:49.470Z,,0,18.1,18.1,,,
2017-12-18T13:50:59.390Z,,0,18.1,18.2,,,
2017-12-18T13:51:09.583Z,,0,18.1,,,,
2017-12-18T13:51:19.390Z,,0,18.1,18.4,,,
2017-12-18T13:51:29.390Z,,0,18.1,,,,
2017-12-18T13:51:39.390Z,,0,18.1,18.6,,,
2017-12-18T13:51:49.473Z,,0,18.1,,,,
2017-12-18T13:51:59.414Z,,0,18.1,,,,
2017-12-18T13:52:09.403Z,,0,18.1,18.5,,,
2017-12-18T13:52:19.390Z,,0,18.1,,,,
2017-12-18T13:52:29.390Z,,0,18.1,18.4,,,
2017-12-18T13:52:39.991Z,,0,18.1,,,,
2017-12-18T13:52:49.430Z,,0,18.1,18.2,,,
2017-12-18T13:52:59.790Z,,0,18.1,,,,
2017-12-18T13:53:09.402Z,,0,18.1,,,,
2017-12-18T13:53:19.390Z,,0,18.1,,,,
2017-12-18T13:53:29.473Z,,0,18.1,,,,
2017-12-18T13:53:39.390Z,,0,18.1,,,,
2017-12-18T13:53:49.484Z,,0,18.1,,,,
2017-12-18T13:53:59.390Z,,0,18.1,,,,
2017-12-18T13:54:09.390Z,,0,18.1,,,,
2017-12-18T13:54:19.390Z,,0,18.1,,,,
2017-12-18T13:54:29.390Z,0,0,18.1,,,5,0
2017-12-18T13:54:39.389Z,,0,18.1,,,,
2017-12-18T13:54:49.475Z,,0,18.1,,,,
2017-12-18T13:54:59.390Z,,0,18.1,,,,
2017-12-18T13:55:09.413Z,,0,18.1,,,,
2017-12-18T13:55:19.391Z,,0,18.1,,,,
2017-12-18T13:55:29.392Z,,0,18.1,,,,
2017-12-18T13:55:39.399Z,,0,18.1,,,,
2017-12-18T13:55:49.479Z,,0,18.1,,,,
2017-12-18T13:55:59.394Z,,0,18.1,,,,
2017-12-18T13:56:09.393Z,,0,18.1,,,,
2017-12-18T13:56:19.391Z,,0,18.1,,,,
2017-12-18T13:56:29.390Z,,0,18.1,,,,
2017-12-18T13:56:39.390Z,,0,18.1,,,,
2017-12-18T13:56:49.480Z,,0,18.1,18.1,,,
2017-12-18T13:56:59.391Z,,0,18.1,,,,
2017-12-18T13:57:09.391Z,,0,18.1,,,,
2017-12-18T13:57:19.391Z,,0,18.1,18.2,,,
2017-12-18T13:57:29.391Z,,0,18.1,18.2,,,
2017-12-18T13:57:40.544Z,0,0,18.1,19.2,44,20,2
2017-12-18T13:57:49.432Z,0,0,18.1,26.1,0,,2
2017-12-18T13:57:59.419Z,,0,18.1,21.9,,,
2017-12-18T13:58:09.681Z,,0,18.1,19.9,,,
2017-12-18T13:58:19.412Z,,0,18.1,18.8,,,
2017-12-18T13:58:29.390Z,,0,18.1,18.5,,,
2017-12-18T13:58:40.275Z,,0,18.1,18.4,,,
2017-12-18T13:58:49.459Z,,0,18.1,18.5,,,
2017-12-18T13:58:59.391Z,,0,18.1,18.6,,,
2017-12-18T13:59:09.391Z,,0,18.1,,,,
2017-12-18T13:59:19.825Z,,0,18.1,18.5,,,
2017-12-18T13:59:29.391Z,,0,18.1,,,,
2017-12-18T13:59:39.391Z,,0,18.1,,,,
2017-12-18T13:59:49.562Z,,0,18.1,,,,
2017-12-18T14:00:00.609Z,,0,18.1,,,,
2017-12-18T14:00:09.391Z,,0,18.1,18.6,,,
2017-12-18T14:00:19.447Z,,0,18.2,,,,
2017-12-18T14:00:29.391Z,,0,18.1,18.8,,,
2017-12-18T14:00:39.587Z,,0,18.1,18.6,,,
2017-12-18T14:00:49.482Z,,0,18.2,,,,
2017-12-18T14:00:59.435Z,,0,18.1,18.5,,,
2017-12-18T14:01:09.466Z,,0,18.2,,,,
2017-12-18T14:01:19.895Z,,0,18.1,,,,
2017-12-18T14:01:29.391Z,,0,18.1,,,,
2017-12-18T14:01:39.391Z,,0,18.1,,,,
2017-12-18T14:01:49.471Z,,0,18.2,18.4,,,
2017-12-18T14:01:59.391Z,,0,18.2,,,,
2017-12-18T14:02:09.586Z,,0,18.2,,,,
2017-12-18T14:02:19.401Z,,0,18.1,,,,
2017-12-18T14:02:29.401Z,,0,18.2,,,,
2017-12-18T14:02:39.426Z,,0,18.2,,,,
2017-12-18T14:02:49.492Z,,0,18.2,,,,
2017-12-18T14:02:59.392Z,,0,18.2,,,,
2017-12-18T14:03:09.393Z,,0,18.2,,,,
2017-12-18T14:03:19.400Z,,0,18.2,,,,
2017-12-18T14:03:29.400Z,,0,18.2,,,,
2017-12-18T14:03:39.415Z,,0,18.2,,,,
2017-12-18T14:03:49.510Z,,0,18.2,,,,
2017-12-18T14:03:59.392Z,,0,18.2,,,,
2017-12-18T14:04:09.405Z,,0,18.2,,,,
2017-12-18T14:04:19.404Z,,0,18.2,,,,
2017-12-18T14:04:29.405Z,,0,18.2,,,,
2017-12-18T14:04:39.401Z,,0,18.2,,,,
2017-12-18T14:04:49.472Z,,0,18.2,,,,
2017-12-18T14:04:59.393Z,,0,18.2,,,,
2017-12-18T14:05:09.391Z,,0,18.2,,,,
2017-12-18T14:05:20.249Z,,0,18.2,,,,
2017-12-18T14:05:29.402Z,,0,18.2,,,,
2017-12-18T14:05:39.399Z,,0,18.2,,,,
2017-12-18T14:05:49.471Z,,0,18.2,,,,
2017-12-18T14:05:59.392Z,,0,18.2,,,,
2017-12-18T14:06:09.394Z,,0,18.2,,,,
2017-12-18T14:06:19.399Z,,0,18.2,,,,
2017-12-18T14:06:29.427Z,,0,18.2,,,,
2017-12-18T14:06:39.401Z,,0,18.2,,,,
2017-12-18T14:06:49.471Z,,0,18.2,,,,
2017-12-18T14:07:00.087Z,0,0,18.2,18.4,0,20,2
2017-12-18T14:07:09.636Z,,0,18.2,,,,
2017-12-18T14:07:19.410Z,,0,18.2,,,,
2017-12-18T14:07:29.391Z,,0,18.2,18.2,,,
2017-12-18T14:07:39.398Z,,0,18.2,18.4,,,
2017-12-18T14:07:49.474Z,,0,18.2,18.2,,,
2017-12-18T14:08:00.429Z,,0,18.2,18.4,,,
2017-12-18T14:08:09.393Z,,0,18.2,18.2,,,
2017-12-18T14:08:19.399Z,,0,18.2,,,,
2017-12-18T14:08:29.583Z,,0,18.2,,,,
2017-12-18T14:08:39.397Z,,0,18.2,18.1,,,
2017-12-18T14:08:49.472Z,,0,18.2,,,,
2017-12-18T14:08:59.395Z,,0,18.2,,,,
2017-12-18T14:09:09.393Z,,0,18.2,,,,
2017-12-18T14:09:19.393Z,,0,18.2,,,,
2017-12-18T14:09:29.589Z,,0,18.2,18,,,
2017-12-18T14:09:40.462Z,,0,18.2,,,,
2017-12-18T14:09:49.432Z,,0,18.2,,,,
2017-12-18T14:09:59.465Z,,0,18.2,,,,
2017-12-18T14:10:09.392Z,,0,18.2,,,,
2017-12-18T14:10:19.394Z,,0,18.2,,,,
2017-12-18T14:10:29.399Z,,0,18.2,,,,
2017-12-18T14:10:39.399Z,,0,18.2,,,,
2017-12-18T14:10:49.472Z,,0,18.2,,,,
2017-12-18T14:10:59.392Z,,0,18.2,,,,
2017-12-18T14:11:09.392Z,,0,18.2,18,,,
2017-12-18T14:11:19.393Z,,0,18.2,17.8,,,
2017-12-18T14:11:29.395Z,,0,18.2,,,,
2017-12-18T14:11:39.394Z,,0,18.2,,,,
2017-12-18T14:11:49.472Z,,0,18.2,,,,
2017-12-18T14:11:59.396Z,,0,18.2,,,,
2017-12-18T14:12:09.416Z,,0,18.2,,,,
2017-12-18T14:12:19.413Z,,0,18.2,,,,
2017-12-18T14:12:29.456Z,,0,18.2,,,,
2017-12-18T14:12:40.456Z,,0,18.2,,,,
2017-12-18T14:12:49.462Z,,0,18.2,,,,
2017-12-18T14:12:59.425Z,,0,18.2,,,,
2017-12-18T14:13:10.356Z,,0,18.2,,,,
2017-12-18T14:13:19.433Z,,0,18.2,,,,
2017-12-18T14:13:29.458Z,,0,18.2,,,,
2017-12-18T14:13:39.439Z,,0,18.2,,,,
2017-12-18T14:13:49.433Z,,0,18.2,,,,
2017-12-18T14:13:59.395Z,,0,18.2,,,,
2017-12-18T14:14:09.393Z,,0,18.2,,,,
2017-12-18T14:14:19.399Z,,0,18.2,,,,
2017-12-18T14:14:29.455Z,,0,18.2,,,,
2017-12-18T14:14:39.457Z,,0,18.2,,,,
2017-12-18T14:14:49.528Z,,0,18.2,,,,
2017-12-18T14:15:00.788Z,,0,18.2,,,,
2017-12-18T14:15:09.410Z,,0,18.2,,,,
2017-12-18T14:15:19.415Z,,0,18.2,,,,
2017-12-18T14:15:29.424Z,,0,18.2,,,,
2017-12-18T14:15:39.437Z,,0,18.2,,,,
2017-12-18T14:15:49.488Z,,0,18.2,,,,
2017-12-18T14:15:59.393Z,,0,18.2,,,,
2017-12-18T14:16:11.210Z,,0,18.2,,,,
2017-12-18T14:16:19.393Z,,0,18.2,,,,
2017-12-18T14:16:29.398Z,,0,18.2,,,,
2017-12-18T14:16:39.742Z,,0,18.2,,,,
2017-12-18T14:16:49.435Z,,0,18.2,,,,
2017-12-18T14:16:59.396Z,,0,18.2,,,,
2017-12-18T14:17:09.428Z,,0,18.2,,,,
2017-12-18T14:17:19.511Z,,0,18.2,,,,
2017-12-18T14:17:29.450Z,,0,18.2,17.7,,,
2017-12-18T14:17:39.746Z,,0,18.2,,,,
2017-12-18T14:17:49.687Z,,0,18.2,17.8,,,
2017-12-18T14:17:59.408Z,,0,18.2,,,,
2017-12-18T14:18:09.413Z,,0,18.2,17.7,,,
2017-12-18T14:18:20.773Z,,0,18.2,,,,
2017-12-18T14:18:29.843Z,,0,18.2,,,,
2017-12-18T14:18:39.397Z,,0,18.2,,,,
2017-12-18T14:18:49.476Z,,0,18.2,17.6,,,
2017-12-18T14:18:59.394Z,,0,18.2,,,,
2017-12-18T14:19:10.401Z,,0,18.2,,,,
2017-12-18T14:19:19.399Z,,0,18.2,,,,
2017-12-18T14:19:29.393Z,,0,18.2,,,,
2017-12-18T14:19:39.393Z,,0,18.2,,,,
2017-12-18T14:19:50.694Z,,0,18.2,,,,
2017-12-18T14:19:59.393Z,,0,18.2,,,,
2017-12-18T14:20:09.393Z,,0,18.2,,,,
2017-12-18T14:20:19.396Z,,0,18.2,,,,
2017-12-18T14:20:29.393Z,,0,18.2,,,,
2017-12-18T14:20:39.401Z,,0,18.2,,,,
2017-12-18T14:20:49.484Z,,0,18.2,17.4,,,
2017-12-18T14:20:59.398Z,,0,18.2,,,,
2017-12-18T14:21:09.394Z,,0,18.2,,,,
2017-12-18T14:21:19.494Z,,0,18.2,,,,
2017-12-18T14:21:29.398Z,,0,18.2,,,,
2017-12-18T14:21:39.393Z,,0,18.2,,,,
2017-12-18T14:21:49.474Z,,0,18.2,,,,
2017-12-18T14:21:59.397Z,,0,18.2,,,,
2017-12-18T14:22:09.394Z,,0,18.2,,,,
2017-12-18T14:22:19.399Z,,0,18.2,,,,
2017-12-18T14:22:29.394Z,,0,18.2,,,,
2017-12-18T14:22:39.394Z,,0,18.2,,,,
2017-12-18T14:22:49.474Z,,0,18.2,,,,
2017-12-18T14:22:59.394Z,,0,18.2,,,,
2017-12-18T14:23:09.402Z,,0,18.2,,,,
2017-12-18T14:23:19.393Z,,0,18.2,,,,
2017-12-18T14:23:29.395Z,,0,18.2,,,,
2017-12-18T14:23:39.394Z,,0,18.2,,,,
2017-12-18T14:23:49.475Z,,0,18.2,,,,
2017-12-18T14:23:59.397Z,,0,18.2,,,,
2017-12-18T14:24:09.402Z,,0,18.2,,,,
2017-12-18T14:24:19.394Z,,0,18.2,,,,
2017-12-18T14:24:29.398Z,,0,18.2,,,,
2017-12-18T14:24:39.394Z,,0,18.2,,,,
2017-12-18T14:24:49.474Z,,0,18.1,,,,
2017-12-18T14:24:59.394Z,,0,18.2,,,,
2017-12-18T14:25:09.395Z,,0,18.1,,,,
2017-12-18T14:25:19.398Z,,0,18.2,,,,
2017-12-18T14:25:29.394Z,,0,18.1,,,,
2017-12-18T14:25:39.395Z,,0,18.1,,,,
2017-12-18T14:25:49.475Z,,0,18.1,,,,
2017-12-18T14:25:59.394Z,,0,18.2,,,,
2017-12-18T14:26:09.394Z,,0,18.1,,,,
2017-12-18T14:26:20.549Z,,0,18.2,,,,
2017-12-18T14:26:30.778Z,,0,18.1,,,,
2017-12-18T14:26:39.394Z,,0,18.1,,,,
2017-12-18T14:26:49.736Z,,0,18.1,,,,
2017-12-18T14:26:59.394Z,,0,18.1,,,,
2017-12-18T14:27:09.394Z,,0,18.1,,,,
2017-12-18T14:27:19.396Z,,0,18.1,,,,
2017-12-18T14:27:29.398Z,,0,18.1,,,,
2017-12-18T14:27:39.397Z,,0,18.1,,,,
2017-12-18T14:27:49.478Z,,0,18.1,17.3,,,
2017-12-18T14:27:59.395Z,,0,18.1,17.4,,,
2017-12-18T14:28:09.395Z,,0,18.1,17.3,,,
2017-12-18T14:28:19.394Z,,0,18.1,17.4,,,
2017-12-18T14:28:29.398Z,,0,18.1,17.3,,,
2017-12-18T14:28:39.394Z,,0,18.1,,,,
2017-12-18T14:28:49.474Z,,0,18.1,,,,
2017-12-18T14:28:59.395Z,,0,18.1,17.2,,,
2017-12-18T14:29:09.395Z,,0,18.1,,,,
2017-12-18T14:29:19.396Z,,0,18.1,,,,
2017-12-18T14:29:29.411Z,,0,18.1,,,,
2017-12-18T14:29:39.397Z,,0,18.1,,,,
2017-12-18T14:29:49.480Z,,0,18.1,,,,
2017-12-18T14:29:59.395Z,,0,18.1,,,,
2017-12-18T14:30:09.395Z,,0,18.1,,,,
2017-12-18T14:30:19.403Z,,0,18.1,,,,
2017-12-18T14:30:29.395Z,,0,18.1,,,,
2017-12-18T14:30:39.403Z,,0,18.1,,,,
2017-12-18T14:30:49.475Z,,0,18.1,,,,
2017-12-18T14:30:59.395Z,,0,18.1,,,,
2017-12-18T14:31:09.402Z,,0,18.1,,,62,
2017-12-18T14:31:19.395Z,0,0,18.1,21,40,,2
2017-12-18T14:31:29.979Z,,0,18.1,23.3,32,,
2017-12-18T14:31:39.402Z,,0,18.1,24,30,,
2017-12-18T14:31:49.697Z,,0,18.1,24.2,,,
2017-12-18T14:31:59.398Z,,0,18.1,24.5,29,,
2017-12-18T14:32:09.402Z,,0,18.1,24.6,,,
2017-12-18T14:32:19.395Z,,0,18.1,25.1,30,,
2017-12-18T14:32:29.920Z,,0,18.1,25.5,29,,
2017-12-18T14:32:39.401Z,,0,18.1,26,30,,
2017-12-18T14:32:49.477Z,,0,18.1,26.1,29,,
2017-12-18T14:32:59.395Z,,0,18.1,26.5,,,
2017-12-18T14:33:09.401Z,,0,18.1,27,38,,
2017-12-18T14:33:19.754Z,,0,18.1,28,43,,
2017-12-18T14:33:31.586Z,,0,18.1,30,52,,
2017-12-18T14:33:39.395Z,,0,18.1,32.1,60,,
2017-12-18T14:33:49.513Z,,0,18.1,34,66,,
2017-12-18T14:34:00.609Z,,0,18.2,36.1,73,,
2017-12-18T14:34:09.400Z,,0,18.1,38,79,,
2017-12-18T14:34:19.396Z,,0,18.2,41.1,90,,
2017-12-18T14:34:32.044Z,,0,18.2,43.2,96,,
2017-12-18T14:34:39.403Z,,0,18.2,45.1,100,,
2017-12-18T14:34:49.476Z,,0,18.2,47,,,
2017-12-18T14:34:59.714Z,,0,18.2,48,,,
2017-12-18T14:35:09.400Z,,0,18.2,49,,,
2017-12-18T14:35:19.396Z,,0,18.2,49.4,,,
2017-12-18T14:35:29.396Z,,0,18.2,50.4,,,
2017-12-18T14:35:39.396Z,,0,18.4,51.4,,,
2017-12-18T14:35:49.666Z,,0,18.4,53,,,
2017-12-18T14:35:59.399Z,,0,18.4,54,,,
2017-12-18T14:36:09.499Z,,0,18.4,55,,,
2017-12-18T14:36:19.448Z,,0,18.4,56.3,,,
2017-12-18T14:36:29.445Z,,0,18.4,57.2,,,
2017-12-18T14:36:39.424Z,,0,18.5,58.3,,,
2017-12-18T14:36:49.514Z,,0,18.5,59.6,,,
2017-12-18T14:36:59.447Z,,0,18.5,61.1,,,
2017-12-18T14:37:09.419Z,,0,18.6,62,,,
2017-12-18T14:37:19.452Z,,0,18.6,63.1,96,,
2017-12-18T14:37:29.457Z,,0,18.6,63.4,88,,
2017-12-18T14:37:40.392Z,,0,18.8,62.9,77,,
2017-12-18T14:37:49.474Z,,0,18.8,62.4,72,,
2017-12-18T14:37:59.405Z,,0,18.8,62.1,70,,
2017-12-18T14:38:09.732Z,,0,18.9,62.4,69,,
2017-12-18T14:38:19.396Z,,0,18.9,62.7,65,,
2017-12-18T14:38:29.396Z,,0,18.9,62.8,58,,
2017-12-18T14:38:39.396Z,,0,19,62.5,52,,
2017-12-18T14:38:49.479Z,,0,19,62.2,49,,
2017-12-18T14:39:00.284Z,,0,19.2,,48,,
2017-12-18T14:39:09.398Z,,0,19.2,62.4,45,,
2017-12-18T14:39:19.396Z,,0,19.3,62.5,41,,
2017-12-18T14:39:29.398Z,,0,19.4,62.2,37,,
2017-12-18T14:39:39.403Z,,0,19.4,62.1,36,,
2017-12-18T14:39:49.477Z,,0,19.6,,35,,
2017-12-18T14:39:59.397Z,,0,19.6,62.2,34,,
2017-12-18T14:40:09.398Z,,0,19.7,,33,,
2017-12-18T14:40:19.396Z,,0,19.7,62.1,31,,
2017-12-18T14:40:29.409Z,,0,19.8,,,,
2017-12-18T14:40:39.403Z,,0,20,62,30,,
2017-12-18T14:40:49.507Z,,0,20,62.1,,,
2017-12-18T14:40:59.409Z,,0,20.1,,,,
2017-12-18T14:41:09.398Z,,0,20.1,,29,,
2017-12-18T14:41:19.397Z,,0,20.2,,30,,
2017-12-18T14:41:29.396Z,,0,20.4,,29,,
2017-12-18T14:41:39.402Z,,0,20.4,62.2,,,
2017-12-18T14:41:49.519Z,,0,20.5,,,,
2017-12-18T14:41:59.398Z,,0,20.6,,30,,
2017-12-18T14:42:09.397Z,,0,20.6,,,,
2017-12-18T14:42:19.397Z,,0,20.8,62.4,29,,
2017-12-18T14:42:29.396Z,,0,20.8,,,,
2017-12-18T14:42:39.425Z,,0,20.9,,,,
2017-12-18T14:42:49.479Z,,0,21.1,,30,,
2017-12-18T14:42:59.399Z,,0,21.2,62.5,29,,
2017-12-18T14:43:09.460Z,,0,21.2,,30,,
2017-12-18T14:43:19.397Z,,0,21.3,,29,,
2017-12-18T14:43:29.396Z,,0,21.3,,30,,
2017-12-18T14:43:39.396Z,,0,21.5,62.4,29,,
2017-12-18T14:43:49.487Z,,0,21.6,,30,,
2017-12-18T14:43:59.397Z,,0,21.6,62.5,29,,
2017-12-18T14:44:09.428Z,,0,21.7,,,,
2017-12-18T14:44:19.405Z,,0,21.9,62.6,30,,
2017-12-18T14:44:29.399Z,,0,21.9,,,,
2017-12-18T14:44:39.405Z,,0,22,,29,,
2017-12-18T14:44:49.571Z,,0,22,,,,
2017-12-18T14:44:59.399Z,,0,22.1,62.7,,,
2017-12-18T14:45:09.412Z,,0,22.2,,30,,
2017-12-18T14:45:19.404Z,,0,22.2,,,,
2017-12-18T14:45:29.398Z,,0,22.4,62.8,,,
2017-12-18T14:45:40.593Z,,0,22.5,,29,,
2017-12-18T14:45:49.437Z,,0,22.5,,,,
