Time,HwActive,HwTSet,PrimTSet,ChActive,PrimT,ActPow,HwTOutlet
2018-02-11T18:55:49.037Z,,54,,,64.8,30,29
2018-02-11T18:55:59.035Z,,54,,,64.7,29,29.1
2018-02-11T18:56:09.041Z,,54,,,64.8,,29.2
2018-02-11T18:56:19.037Z,,54,,,,30,29.3
2018-02-11T18:56:29.035Z,,54,,,,,29.5
2018-02-11T18:56:39.036Z,,54,,,65.1,29,29.5
2018-02-11T18:56:49.035Z,0,54,,2,61.9,0,29.6
2018-02-11T18:56:59.036Z,,54,,,60.8,,29.7
2018-02-11T18:57:09.036Z,,54,,,59.6,,29.8
2018-02-11T18:57:19.197Z,,54,,,58.9,,29.8
2018-02-11T18:57:29.035Z,,54,,,58.8,,30
2018-02-11T18:57:39.035Z,,54,,,58.7,,30.1
2018-02-11T18:57:49.036Z,,54,,,,,30.1
2018-02-11T18:57:59.035Z,,54,,,58.6,,30.2
2018-02-11T18:58:09.036Z,,54,,,58.5,,30.3
2018-02-11T18:58:19.050Z,,54,,,58.3,,30.3
2018-02-11T18:58:29.036Z,,54,,,57.9,,30.4
2018-02-11T18:58:39.037Z,,54,,,57.7,,30.4
2018-02-11T18:58:49.037Z,,54,,,57.2,,30.6
2018-02-11T18:58:59.037Z,,54,,,56.9,,30.6
2018-02-11T18:59:09.036Z,,54,,,56.6,,30.7
2018-02-11T18:59:19.038Z,,54,,,56.4,,30.7
2018-02-11T18:59:29.041Z,,54,,,56.2,,30.8
2018-02-11T18:59:39.041Z,,54,,,56.1,,30.9
2018-02-11T18:59:49.036Z,,54,,,55.9,,30.9
2018-02-11T18:59:59.036Z,,54,,,55.7,,31
2018-02-11T19:00:09.040Z,,54,,,55.6,,31
2018-02-11T19:00:19.039Z,,54,,,55.4,,31.2
2018-02-11T19:00:29.039Z,,54,,,55.2,,31.2
2018-02-11T19:00:39.040Z,,54,,,54.9,,31.3
2018-02-11T19:00:49.036Z,0,54,,2,58,41,31.3
2018-02-11T19:00:59.039Z,,54,,,60.2,30,31.4
2018-02-11T19:01:09.036Z,,54,,,60.4,,31.4
2018-02-11T19:01:19.036Z,,54,,,60.2,29,31.4
2018-02-11T19:01:29.037Z,,54,,,,,31.5
2018-02-11T19:01:39.036Z,,54,,,,30,31.5
2018-02-11T19:01:49.038Z,,54,,,60.1,,31.6
2018-02-11T19:01:59.036Z,,54,,,,29,31.6
2018-02-11T19:02:09.036Z,,54,,,,30,31.8
2018-02-11T19:02:19.037Z,,54,,,60.4,,31.8
2018-02-11T19:02:29.036Z,,54,,,60.5,,31.8
2018-02-11T19:02:39.051Z,,54,,,60.8,29,31.9
2018-02-11T19:02:49.036Z,,54,,,61.1,29,31.9
2018-02-11T19:02:59.037Z,,54,,,61.2,30,32
2018-02-11T19:03:09.036Z,,54,,,61.3,,32
2018-02-11T19:03:19.038Z,,54,,,61.4,,32
2018-02-11T19:03:29.037Z,,54,,,61.5,,32.1
2018-02-11T19:03:39.036Z,,54,,,,29,32.1
2018-02-11T19:03:49.038Z,,54,,,,,32.2
2018-02-11T19:03:59.037Z,,54,,,,30,32.2
2018-02-11T19:04:09.037Z,,54,,,61.6,,32.2
2018-02-11T19:04:19.286Z,,54,,,,,32.3
2018-02-11T19:04:29.041Z,,54,,,61.9,,32.3
2018-02-11T19:04:39.036Z,,54,,,61.8,29,32.4
2018-02-11T19:04:49.039Z,,54,,,62,30,32.4
2018-02-11T19:04:59.037Z,,54,,,62.1,29,32.4
2018-02-11T19:05:09.038Z,,54,,,62.2,,32.5
2018-02-11T19:05:19.037Z,,54,,,62.4,,32.5
2018-02-11T19:05:29.037Z,,54,,,62.5,,32.6
2018-02-11T19:05:39.038Z,,54,,,62.6,,32.6
2018-02-11T19:05:49.043Z,,54,,,62.7,,32.6
2018-02-11T19:05:59.039Z,,54,,,,30,32.6
2018-02-11T19:06:09.038Z,,54,,,62.8,,32.7
2018-02-11T19:06:19.037Z,,54,,,,29,32.7
2018-02-11T19:06:29.037Z,,54,,,62.9,,32.8
2018-02-11T19:06:39.037Z,,54,,,63.1,30,32.8
2018-02-11T19:06:49.037Z,,54,,,63.2,,32.9
2018-02-11T19:06:59.038Z,,54,,,,29,33.1
2018-02-11T19:07:09.037Z,1,54,0,0,63.4,29,33.1
2018-02-11T19:07:19.051Z,0,54,,0,65.2,0,45.3
2018-02-11T19:07:29.039Z,,54,,,63.8,,45
2018-02-11T19:07:39.037Z,1,54,,0,58.6,,55.1
2018-02-11T19:07:49.244Z,,54,,,56.1,113,48
2018-02-11T19:07:59.037Z,,54,,,57,131,48.4
2018-02-11T19:08:09.040Z,,54,,,59.1,137,50
2018-02-11T19:08:19.037Z,,54,,,60.5,132,51.8
2018-02-11T19:08:29.038Z,0,54,,0,61.8,0,51.8
2018-02-11T19:08:39.037Z,0,54,,0,60.1,,52.1
2018-02-11T19:08:49.037Z,,54,,,59.9,,51.8
2018-02-11T19:08:59.038Z,,54,,,,,51.6
2018-02-11T19:09:09.039Z,,54,,,59.8,,51.4
2018-02-11T19:09:19.041Z,,54,,,,,51.3
2018-02-11T19:09:29.038Z,0,54,61,2,59.7,,51.1
2018-02-11T19:09:39.210Z,0,54,,2,62.4,43,50.9
2018-02-11T19:09:49.040Z,0,54,,2,64.5,0,50.7
2018-02-11T19:09:59.038Z,,54,,,59.7,,50.5
2018-02-11T19:10:09.038Z,,54,,,57.8,,50.4
2018-02-11T19:10:19.038Z,,54,,,56.6,,50.2
2018-02-11T19:10:29.038Z,,54,,,55.7,,50.1
2018-02-11T19:10:39.050Z,,54,,,54.9,,49.9
2018-02-11T19:10:49.047Z,,54,,,54.6,,49.7
2018-02-11T19:10:59.038Z,,54,,,54.7,,49.6
2018-02-11T19:11:09.038Z,,54,,,,,49.3
2018-02-11T19:11:19.202Z,,54,,,54.6,,49.1
2018-02-11T19:11:29.038Z,,54,,,54.5,,49
2018-02-11T19:11:39.038Z,,54,,,54.3,,48.8
2018-02-11T19:11:49.038Z,,54,,,53.9,,48.6
2018-02-11T19:11:59.043Z,,54,,,53.5,,48.5
2018-02-11T19:12:09.038Z,,54,,,53.2,,48.4
2018-02-11T19:12:19.038Z,,54,,,52.9,,48.2
2018-02-11T19:12:29.038Z,,54,,,52.6,,48
2018-02-11T19:12:39.038Z,,54,,,52.3,,47.9
2018-02-11T19:12:49.268Z,,54,,,52.1,,47.8
2018-02-11T19:12:59.039Z,,54,,,51.9,,47.6
2018-02-11T19:13:09.038Z,,54,,,51.8,,47.5
2018-02-11T19:13:19.039Z,,54,,,51.6,,47.3
2018-02-11T19:13:29.039Z,,54,,,51.5,,47.2
2018-02-11T19:13:39.066Z,,54,,,51.3,,47
2018-02-11T19:13:49.049Z,,54,,,51.1,,46.9
2018-02-11T19:13:59.038Z,,54,,,50.9,,46.7
2018-02-11T19:14:09.039Z,,54,,,50.7,,46.6
2018-02-11T19:14:19.041Z,,54,,,50.6,,46.5
2018-02-11T19:14:29.039Z,,54,,,50.3,,46.3
2018-02-11T19:14:39.039Z,0,54,,2,53.2,42,46.2
2018-02-11T19:14:49.039Z,,54,,,56.1,31,46.1
2018-02-11T19:14:59.039Z,,54,,,56.4,30,45.9
2018-02-11T19:15:09.039Z,,54,,,56.5,,45.8
2018-02-11T19:15:19.041Z,,54,,,,,45.7
2018-02-11T19:15:29.038Z,,54,,,,29,45.6
2018-02-11T19:15:39.041Z,,54,62,,56.4,,45.5
2018-02-11T19:15:49.040Z,,54,61,,,30,45.4
2018-02-11T19:15:59.040Z,,54,,,56.5,,45.3
2018-02-11T19:16:09.039Z,,54,,,56.6,,45.1
2018-02-11T19:16:19.039Z,,54,62,,56.9,29,45
2018-02-11T19:16:29.046Z,,54,,,57.1,30,44.9
2018-02-11T19:16:39.039Z,1,54,0,0,57.8,33,44.8
2018-02-11T19:16:49.042Z,,54,,,62.6,78,25.5
2018-02-11T19:16:59.051Z,,54,,,56.8,76,52.2
2018-02-11T19:17:09.040Z,,54,,,56.4,80,52.5
2018-02-11T19:17:19.045Z,,54,,,,85,52.4
2018-02-11T19:17:29.041Z,,54,,,57,89,52.7
2018-02-11T19:17:39.039Z,,54,,,57.3,86,53.5
2018-02-11T19:17:49.040Z,,54,,,57.6,87,53.6
2018-02-11T19:17:59.040Z,,54,,,57.7,86,53.9
2018-02-11T19:18:09.040Z,,54,,,57.8,,54.1
2018-02-11T19:18:19.050Z,,54,,,57.9,85,54.1
2018-02-11T19:18:29.041Z,,54,,,57.8,84,54.1
2018-02-11T19:18:39.040Z,,54,,,57.7,,54.1
2018-02-11T19:18:49.041Z,,54,,,57.6,85,53.9
2018-02-11T19:18:59.039Z,,54,,,57.2,87,53.7
2018-02-11T19:19:09.255Z,,54,,,57.4,89,53.9
2018-02-11T19:19:19.041Z,,54,,,58,86,54.6
2018-02-11T19:19:29.044Z,,54,,,57.9,85,54.3
2018-02-11T19:19:39.039Z,,54,,,57.7,84,54.2
2018-02-11T19:19:49.043Z,,54,,,,83,54.3
2018-02-11T19:19:59.040Z,,54,,,57.4,73,55.2
2018-02-11T19:20:09.041Z,,54,,,56.8,72,54.7
2018-02-11T19:20:19.043Z,,54,,,56.5,75,54
2018-02-11T19:20:29.043Z,,54,,,56.3,,53.8
2018-02-11T19:20:39.042Z,,54,,,56.2,77,53.6
2018-02-11T19:20:49.042Z,,54,,,56.4,79,53.8
2018-02-11T19:20:59.040Z,,54,,,56.6,80,53.8
2018-02-11T19:21:09.040Z,,54,,,56.8,81,53.9
2018-02-11T19:21:19.042Z,,54,,,56.9,80,54
2018-02-11T19:21:29.040Z,,54,,,,81,54
2018-02-11T19:21:39.042Z,,54,,,57,,54.1
2018-02-11T19:21:49.040Z,,54,,,57.1,80,54.3
2018-02-11T19:21:59.040Z,,54,,,56.9,78,54.2
2018-02-11T19:22:09.041Z,,54,,,56.7,,54.1
2018-02-11T19:22:19.042Z,,54,,,,77,54
2018-02-11T19:22:29.044Z,,54,,,,,54
2018-02-11T19:22:39.040Z,,54,,,56.8,,54
2018-02-11T19:22:49.040Z,,54,,,,82,53.8
2018-02-11T19:22:59.040Z,,54,,,56.9,72,54.6
2018-02-11T19:23:09.041Z,,54,,,56.6,73,54.2
2018-02-11T19:23:19.042Z,,54,,,56.5,76,54
2018-02-11T19:23:29.041Z,,54,,,56.3,75,53.8
2018-02-11T19:23:39.041Z,,54,,,,74,53.9
2018-02-11T19:23:49.040Z,,54,,,,,53.9
2018-02-11T19:23:59.040Z,,54,,,56.4,73,54.1
2018-02-11T19:24:09.040Z,,54,,,,74,54.1
2018-02-11T19:24:19.046Z,,54,,,56.1,75,53.8
2018-02-11T19:24:29.043Z,,54,,,56,,53.6
2018-02-11T19:24:39.041Z,,54,,,56.2,76,53.8
2018-02-11T19:24:49.042Z,,54,,,56.3,79,53.8
2018-02-11T19:24:59.040Z,,54,,,,78,53.8
2018-02-11T19:25:09.040Z,,54,,,,77,53.9
2018-02-11T19:25:19.044Z,,54,,,,76,54
2018-02-11T19:25:29.050Z,,54,,,,,54
2018-02-11T19:25:39.041Z,,54,,,,75,54
2018-02-11T19:25:49.040Z,,54,,,,77,53.9
2018-02-11T19:25:59.041Z,,54,,,56.4,76,54
2018-02-11T19:26:09.041Z,,54,,,,75,54.1
2018-02-11T19:26:19.041Z,,54,,,,77,53.9
2018-02-11T19:26:29.043Z,,54,,,,76,53.9
2018-02-11T19:26:39.041Z,,54,,,56.3,,54
2018-02-11T19:26:49.041Z,,54,,,,,54
2018-02-11T19:26:59.044Z,,54,,,56.5,84,53.7
2018-02-11T19:27:09.045Z,,54,,,57.1,82,54.3
2018-02-11T19:27:19.249Z,,54,,,57.2,79,54.4
2018-02-11T19:27:29.041Z,,54,,,,80,54.4
2018-02-11T19:27:39.041Z,,54,,,,,54.3
2018-02-11T19:27:49.042Z,,54,,,57,79,54.2
2018-02-11T19:27:59.041Z,,54,,,56.9,76,54.2
2018-02-11T19:28:09.041Z,,54,,,56.8,75,54.2
2018-02-11T19:28:19.041Z,,54,,,56.6,77,53.9
2018-02-11T19:28:29.041Z,,54,,,,78,53.8
2018-02-11T19:28:39.041Z,,54,,,56.5,77,53.9
2018-02-11T19:28:49.043Z,,54,,,56.4,,53.8
2018-02-11T19:28:59.041Z,,54,,,,78,53.7
2018-02-11T19:29:09.042Z,,54,,,,,53.7
2018-02-11T19:29:19.042Z,,54,,,56.6,77,54.1
2018-02-11T19:29:29.041Z,,54,,,56.7,76,54.2
2018-02-11T19:29:39.041Z,,54,,,56.6,77,53.9
2018-02-11T19:29:49.062Z,,54,,,56.4,75,53.9
2018-02-11T19:29:59.237Z,,54,,,56.3,77,53.8
2018-02-11T19:30:09.048Z,,54,,,,78,53.7
2018-02-11T19:30:19.041Z,,54,,,56.4,80,53.7
2018-02-11T19:30:29.043Z,,54,,,56.5,,53.8
2018-02-11T19:30:39.041Z,,54,,,56.6,81,53.8
2018-02-11T19:30:49.042Z,,54,,,56.7,82,53.8
2018-02-11T19:30:59.042Z,,54,,,56.8,80,54
2018-02-11T19:31:09.051Z,,54,,,,78,54.2
2018-02-11T19:31:19.042Z,,54,,,56.7,,54.1
2018-02-11T19:31:29.042Z,0,54,,0,56.6,0,54
2018-02-11T19:31:39.042Z,0,54,,0,55.1,,53.8
2018-02-11T19:31:49.043Z,,54,,,55,,53.4
2018-02-11T19:31:59.042Z,1,54,,0,,,53.2
2018-02-11T19:32:09.042Z,0,54,,0,53,,55.3
2018-02-11T19:32:19.192Z,,54,,,52.7,,54.9
2018-02-11T19:32:29.043Z,,54,,,,,54.7
2018-02-11T19:32:39.044Z,,54,,,,,54.3
2018-02-11T19:32:49.041Z,0,54,0,0,52.6,0,54.1
2018-02-11T19:32:59.042Z,,54,,,,,53.9
2018-02-11T19:33:09.058Z,0,54,,0,50.1,0,45.5
2018-02-11T19:33:19.233Z,,54,,,50,,48.8
2018-02-11T19:33:29.043Z,,54,,,,,48.6
2018-02-11T19:33:39.044Z,,54,,,,,48.4
2018-02-11T19:33:49.043Z,,54,,,49.9,,48.3
2018-02-11T19:33:59.042Z,,54,,,,,48.1
2018-02-11T19:34:09.043Z,0,54,62,2,49.8,,47.9
2018-02-11T19:34:19.056Z,0,54,,2,53.2,40,47.8
2018-02-11T19:34:29.042Z,,54,,,55.5,33,47.6
2018-02-11T19:34:39.044Z,,54,,,53.9,29,47.5
2018-02-11T19:34:49.045Z,,54,,,52.7,30,47.3
2018-02-11T19:34:59.042Z,,54,,,50.9,30,47.2
2018-02-11T19:35:09.042Z,,54,,,48.8,29,47
2018-02-11T19:35:19.046Z,,54,,,47.9,30,46.9
2018-02-11T19:35:29.042Z,,54,,,47.6,29,46.7
2018-02-11T19:35:39.043Z,,54,,,47.4,,46.6
2018-02-11T19:35:49.045Z,,54,,,47.2,,46.4
2018-02-11T19:35:59.050Z,,54,,,47.3,30,46.3
2018-02-11T19:36:09.071Z,,54,,,48,35,46.1
2018-02-11T19:36:19.047Z,,54,,,49.1,39,46
2018-02-11T19:36:29.045Z,,54,,,50.1,42,45.8
2018-02-11T19:36:39.045Z,,54,,,51.2,46,45.7
2018-02-11T19:36:49.042Z,,,,,52.2,49,
2018-02-11T19:36:59.047Z,,54,,,53.3,52,45.4
2018-02-11T19:37:14.194Z,,54,,,54,56,45.3
2018-02-11T19:37:19.045Z,,54,,,54.5,57,45.1
2018-02-11T19:37:29.047Z,,54,,,55.1,60,45
2018-02-11T19:37:39.060Z,,54,,,56,63,44.9
2018-02-11T19:37:49.043Z,,54,,,56.3,64,44.8
2018-02-11T19:37:59.046Z,,54,,,57,66,44.6
2018-02-11T19:38:09.044Z,,54,,,57.4,67,44.4
2018-02-11T19:38:19.047Z,,54,,,58.2,68,44.3
2018-02-11T19:38:29.043Z,,54,,,58.6,69,44.2
2018-02-11T19:38:39.044Z,,54,,,59,70,44.1
2018-02-11T19:38:49.043Z,,54,,,59.7,71,44
2018-02-11T19:38:59.045Z,,54,,,60.2,,43.8
2018-02-11T19:39:09.044Z,,54,,,60.8,,43.7
2018-02-11T19:39:19.050Z,,54,,,61.4,,43.6
2018-02-11T19:39:29.043Z,,54,,,62,72,43.5
2018-02-11T19:39:39.045Z,,54,,,62.4,71,43.4
2018-02-11T19:39:49.043Z,,54,,,62.7,66,43.3
2018-02-11T19:39:59.044Z,,54,,,62.5,61,43.2
2018-02-11T19:40:09.045Z,,54,,,62.2,57,43.1
2018-02-11T19:40:19.045Z,,54,,,62,56,43
2018-02-11T19:40:29.069Z,,54,,,62.1,,42.9
2018-02-11T19:40:39.045Z,,54,,,62.4,54,42.8
2018-02-11T19:40:49.043Z,,54,,,62.5,50,42.8
2018-02-11T19:40:59.044Z,,54,,,62.4,46,42.7
2018-02-11T19:41:09.044Z,,54,,,62.1,44,42.6
2018-02-11T19:41:19.048Z,,54,,,62.2,43,42.5
2018-02-11T19:41:29.043Z,,54,,,62.4,42,42.5
2018-02-11T19:41:39.046Z,,54,,,62.2,38,42.3
2018-02-11T19:41:49.043Z,,54,,,62.1,37,42.3
2018-02-11T19:41:59.050Z,,54,,,,36,42.2
2018-02-11T19:42:09.043Z,,54,,,,35,42.1
2018-02-11T19:42:19.046Z,,54,,,62.2,33,42.1
2018-02-11T19:42:29.043Z,,54,,,62.1,32,42
2018-02-11T19:42:39.050Z,,54,,,,,41.9
2018-02-11T19:42:49.043Z,,54,,,,31,41.8
2018-02-11T19:42:59.047Z,,54,,,62,30,41.8
2018-02-11T19:43:09.044Z,,54,,,62.1,,41.7
2018-02-11T19:43:19.047Z,,54,,,,29,41.6
2018-02-11T19:43:29.045Z,,54,,,,30,41.6
2018-02-11T19:43:39.045Z,,54,,,,29,41.5
2018-02-11T19:43:49.044Z,,54,,,62.2,30,41.5
2018-02-11T19:43:59.045Z,,54,,,,,41.4
2018-02-11T19:44:09.054Z,,54,,,62.4,,41.3
2018-02-11T19:44:19.068Z,,54,,,,29,41.3
2018-02-11T19:44:29.043Z,,54,,,62.5,,41.2
2018-02-11T19:44:39.045Z,,54,,,,30,41.2
2018-02-11T19:44:49.046Z,,54,,,,29,41.1
2018-02-11T19:44:59.054Z,,54,,,62.6,,41.1
2018-02-11T19:45:09.056Z,,54,,,,30,40.9
2018-02-11T19:45:19.049Z,,54,,,62.7,29,40.9
2018-02-11T19:45:29.048Z,,54,,,,,40.8
2018-02-11T19:45:39.044Z,,54,,,,30,40.8
2018-02-11T19:45:49.044Z,,54,,,62.8,29,40.7
2018-02-11T19:45:59.055Z,,54,,,,30,40.7
2018-02-11T19:46:09.045Z,,54,,,62.9,,40.7
2018-02-11T19:46:19.049Z,,54,,,63.1,29,40.6
2018-02-11T19:46:29.044Z,,54,,,,,40.6
2018-02-11T19:46:39.045Z,,54,,,,30,40.5
2018-02-11T19:46:49.044Z,,54,,,63.2,29,40.5
2018-02-11T19:46:59.048Z,,54,,,,30,40.5
2018-02-11T19:47:09.044Z,,54,,,63.3,29,40.4
2018-02-11T19:47:19.237Z,,54,,,,,40.4
2018-02-11T19:47:29.044Z,1,54,0,0,63.4,,41.3
2018-02-11T19:47:39.060Z,0,54,,0,65.9,0,19.2
2018-02-11T19:47:54.343Z,,54,,,60.9,,20.2
2018-02-11T19:47:59.045Z,,54,,,,,20.2
2018-02-11T19:48:09.045Z,,54,,,60.8,,20.4
2018-02-11T19:48:19.049Z,,54,,,,,20.5
2018-02-11T19:48:29.044Z,,54,,,60.7,,20.6
2018-02-11T19:48:39.044Z,0,54,62,2,60.7,,20.8
2018-02-11T19:48:49.062Z,0,54,,2,65.3,38,20.9
2018-02-11T19:48:59.049Z,0,54,,2,63.9,0,21.1
2018-02-11T19:49:09.045Z,,54,,,59.9,,21.2
2018-02-11T19:49:19.049Z,,54,,,58.6,,21.3
2018-02-11T19:49:29.046Z,,54,,,56.9,,21.5
2018-02-11T19:49:39.050Z,,54,,,56.6,,21.6
2018-02-11T19:49:49.044Z,,54,,,56.2,,21.7
2018-02-11T19:49:59.047Z,,54,,,56.1,,21.9
2018-02-11T19:50:09.200Z,,54,,,56,,22
2018-02-11T19:50:19.049Z,,54,,,55.9,,22.2
2018-02-11T19:50:29.050Z,,54,,,,,22.4
2018-02-11T19:50:39.050Z,,54,,,55.7,,22.5
2018-02-11T19:50:49.045Z,,54,,,55.6,,22.6
2018-02-11T19:50:59.064Z,,54,,,55.4,,22.7
2018-02-11T19:51:09.046Z,,54,,,55.1,,22.8
2018-02-11T19:51:19.048Z,,54,,,54.9,,23
2018-02-11T19:51:29.045Z,,54,,,54.7,,23.1
2018-02-11T19:51:39.054Z,,54,,,54.4,,23.2
2018-02-11T19:51:49.047Z,,54,,,53.9,,23.3
2018-02-11T19:51:59.048Z,,54,,,53.7,,23.4
2018-02-11T19:52:09.047Z,,54,,,53.4,,23.6
2018-02-11T19:52:19.107Z,,54,,,53.2,,23.7
2018-02-11T19:52:29.049Z,,54,,,52.9,,23.8
2018-02-11T19:52:39.047Z,,54,,,52.8,,23.9
2018-02-11T19:52:49.047Z,,54,,,52.6,,24
2018-02-11T19:52:59.045Z,,54,,,52.3,,24.2
2018-02-11T19:53:09.046Z,,54,,,52.1,,24.3
2018-02-11T19:53:19.244Z,,54,,,51.9,,24.4
2018-02-11T19:53:29.048Z,,54,,,51.8,,24.5
2018-02-11T19:53:39.045Z,0,54,,2,51.5,,24.7
2018-02-11T19:53:49.048Z,,54,,,56,37,24.8
2018-02-11T19:53:59.045Z,,54,,,56.8,29,24.9
2018-02-11T19:54:09.054Z,,54,,,,30,24.9
2018-02-11T19:54:19.047Z,,54,,,56.7,29,25
2018-02-11T19:54:29.045Z,,54,,,,,25.1
2018-02-11T19:54:39.050Z,,54,,,56.6,30,25.3
2018-02-11T19:54:49.048Z,,54,,,56.5,29,25.4
2018-02-11T19:54:59.048Z,,54,,,56.6,,25.5
2018-02-11T19:55:09.045Z,,54,,,,,25.6
2018-02-11T19:55:19.046Z,,54,,,56.8,,25.7
2018-02-11T19:55:29.046Z,,54,,,57,29,25.9
2018-02-11T19:55:39.046Z,,54,,,57.2,31,25.9
2018-02-11T19:55:49.046Z,,54,,,57.7,33,26
2018-02-11T19:55:59.045Z,,54,,,58,34,26.1
2018-02-11T19:56:09.045Z,,54,,,58.3,,26.2
2018-02-11T19:56:19.166Z,,54,,,58.6,36,26.3
2018-02-11T19:56:29.047Z,,54,,,59,,26.5
2018-02-11T19:56:39.046Z,,54,,,59.4,37,26.6
2018-02-11T19:56:49.046Z,,54,,,59.7,38,26.7
2018-02-11T19:56:59.046Z,,54,,,60,,26.8
2018-02-11T19:57:09.046Z,,54,,,60.1,,26.8
2018-02-11T19:57:19.057Z,,54,,,60.4,39,26.9
2018-02-11T19:57:29.046Z,,54,,,60.6,40,27.1
2018-02-11T19:57:39.048Z,,54,,,60.8,,27.2
2018-02-11T19:57:49.046Z,,54,,,61.1,,27.3
2018-02-11T19:57:59.046Z,,54,,,61.2,,27.4
2018-02-11T19:58:09.046Z,,54,,,61.4,,27.5
2018-02-11T19:58:19.064Z,,54,,,61.6,,27.5
2018-02-11T19:58:29.057Z,,54,,,61.9,39,27.7
2018-02-11T19:58:39.047Z,,54,,,62,39,27.8
2018-02-11T19:58:49.046Z,,54,,,62.2,,27.9
2018-02-11T19:58:59.052Z,,54,,,62.4,36,28
2018-02-11T19:59:09.046Z,,54,,,62.1,34,28
2018-02-11T19:59:19.046Z,,54,,,62,33,28.1
2018-02-11T19:59:29.046Z,,54,,,62.1,,28.3
2018-02-11T19:59:39.046Z,,54,,,,,28.4
2018-02-11T19:59:49.047Z,,54,,,,32,28.5
2018-02-11T19:59:59.047Z,,54,,,,31,28.5
2018-02-11T20:00:09.047Z,,54,,,,30,28.6
2018-02-11T20:00:19.048Z,,54,,,,29,28.7
2018-02-11T20:00:29.048Z,,54,,,62.2,30,28.9
2018-02-11T20:00:39.046Z,,54,,,62.4,,28.9
2018-02-11T20:00:49.235Z,,54,,,62.5,29,29
2018-02-11T20:00:59.234Z,,54,,,,,29.1
2018-02-11T20:01:09.048Z,,54,,,62.6,30,29.1
2018-02-11T20:01:19.047Z,,54,,,62.7,,29.2
2018-02-11T20:01:29.047Z,,54,,,62.8,,29.3
2018-02-11T20:01:39.047Z,,54,,,,29,29.3
2018-02-11T20:01:49.057Z,,54,,,62.9,,29.5
2018-02-11T20:01:59.047Z,,54,,,63.1,29,29.6
2018-02-11T20:02:09.047Z,,54,,,,30,29.6
2018-02-11T20:02:19.047Z,,54,,,63.2,,29.7
2018-02-11T20:02:29.062Z,,54,,,,29,29.8
2018-02-11T20:02:39.274Z,,54,,,63.3,30,29.8
2018-02-11T20:02:49.048Z,,54,,,,,30
2018-02-11T20:02:59.052Z,,54,,,63.4,29,30.1
2018-02-11T20:03:09.060Z,,54,,,63.5,30,30.1
2018-02-11T20:03:19.047Z,,54,,,,,30.2
2018-02-11T20:03:29.047Z,,54,,,63.6,29,30.2
2018-02-11T20:03:39.058Z,,54,,,,,30.3
2018-02-11T20:03:49.053Z,,54,,,63.9,30,30.4
2018-02-11T20:03:59.050Z,,54,,,,,30.4
2018-02-11T20:04:09.054Z,,54,,,,,30.6
2018-02-11T20:04:19.048Z,,54,,,,29,30.6
2018-02-11T20:04:29.047Z,,54,,,64,,30.7
2018-02-11T20:04:39.048Z,,54,,,,,30.8
2018-02-11T20:04:54.120Z,,54,,,64.1,30,30.8
2018-02-11T20:04:59.048Z,,54,,,,29,30.9
2018-02-11T20:05:09.059Z,,54,,,,,30.9
2018-02-11T20:05:19.049Z,,54,,,64.2,30,31
2018-02-11T20:05:29.048Z,,54,,,64.4,,31.2
2018-02-11T20:05:39.047Z,,54,,,,29,31.2
2018-02-11T20:05:49.048Z,,54,,,64.5,,31.3
2018-02-11T20:05:59.050Z,,54,,,,,31.3
2018-02-11T20:06:09.048Z,,54,,,,30,31.4
2018-02-11T20:06:19.050Z,,54,,,64.6,29,31.4
2018-02-11T20:06:29.048Z,,54,,,,,31.5
2018-02-11T20:06:39.049Z,,54,,,64.7,30,31.5
2018-02-11T20:06:49.063Z,,54,,,,,31.6
2018-02-11T20:06:59.273Z,,54,,,64.8,,31.6
2018-02-11T20:07:09.309Z,,54,,,,29,31.8
2018-02-11T20:07:19.055Z,,54,,,64.9,,31.9
2018-02-11T20:07:29.048Z,,54,,,,30,31.9
2018-02-11T20:07:39.051Z,,54,,,65.1,29,32
2018-02-11T20:07:49.051Z,,54,,,,30,32
2018-02-11T20:07:59.050Z,,54,,,65.2,,32
2018-02-11T20:08:09.050Z,,54,,,,29,32.1
2018-02-11T20:08:19.060Z,,54,,,,,32.1
2018-02-11T20:08:29.049Z,,54,,,65.3,,32.2
2018-02-11T20:08:39.050Z,,54,,,,,32.2
2018-02-11T20:08:49.050Z,,54,,,65.4,,32.3
2018-02-11T20:08:59.053Z,,54,,,,,32.3
2018-02-11T20:09:09.093Z,,54,,,,,32.4
2018-02-11T20:09:19.050Z,,54,,,65.5,,32.4
2018-02-11T20:09:29.048Z,,54,,,,,32.5
2018-02-11T20:09:39.048Z,,54,,,65.6,,32.5
2018-02-11T20:09:49.052Z,,54,,,,30,32.6
2018-02-11T20:09:59.051Z,,54,,,65.8,,32.6
2018-02-11T20:10:09.048Z,,54,,,,29,32.7
2018-02-11T20:10:19.048Z,,54,,,65.9,,32.7
2018-02-11T20:10:29.049Z,,54,,,,30,32.7
2018-02-11T20:10:39.048Z,0,54,,2,65.9,0,32.8
2018-02-11T20:10:54.128Z,,54,,,62.8,,32.8
2018-02-11T20:10:59.050Z,,54,,,60.9,,32.9
2018-02-11T20:11:09.049Z,,54,,,60.5,,32.9
2018-02-11T20:11:19.050Z,,54,,,60.1,,33.1
2018-02-11T20:11:29.051Z,,54,,,60,,33.1
2018-02-11T20:11:39.048Z,,54,,,59.9,,33.1
