Time,HwTSet,PrimTSet,PrimT,ChActive,HwTOutlet,ActPow,HwActive
2017-12-31T01:04:02.857Z,0,,,,16.5,,
2017-12-31T01:04:12.857Z,0,,,,16.5,,
2017-12-31T01:04:22.858Z,0,,,,16.5,,
2017-12-31T01:04:32.857Z,0,,,,16.5,,
2017-12-31T01:04:42.860Z,0,,,,16.5,,
2017-12-31T01:04:52.858Z,0,,,,16.5,,
2017-12-31T01:05:02.857Z,0,,,,16.5,,
2017-12-31T01:05:12.857Z,0,,,,16.5,,
2017-12-31T01:05:22.861Z,0,,,,16.5,,
2017-12-31T01:05:32.857Z,0,,,,16.5,,
2017-12-31T01:05:42.863Z,0,,,,16.5,,
2017-12-31T01:05:52.858Z,0,,,,16.5,,
2017-12-31T01:06:02.859Z,0,,,,16.5,,
2017-12-31T01:06:12.858Z,0,,,,16.5,,
2017-12-31T01:06:22.857Z,0,,,,16.5,,
2017-12-31T01:06:32.857Z,0,,,,16.5,,
2017-12-31T01:06:42.860Z,0,,,,16.5,,
2017-12-31T01:06:52.864Z,0,,,,16.5,,
2017-12-31T01:07:02.857Z,0,,,,16.5,,
2017-12-31T01:07:12.857Z,0,,,,16.5,,
2017-12-31T01:07:22.862Z,0,,,,16.5,,
2017-12-31T01:07:32.864Z,0,,,,16.5,,
2017-12-31T01:07:42.858Z,0,,,,16.5,,
2017-12-31T01:07:52.859Z,0,,,,16.5,,
2017-12-31T01:08:02.859Z,0,,,,16.5,,
2017-12-31T01:08:12.864Z,0,,,,16.5,,
2017-12-31T01:08:22.862Z,0,,,,16.5,,
2017-12-31T01:08:32.857Z,0,,18.6,,16.5,,
2017-12-31T01:08:42.866Z,0,,,,16.5,,
2017-12-31T01:08:52.862Z,0,,,,16.5,,
2017-12-31T01:09:02.857Z,0,,18.8,,16.5,,
2017-12-31T01:09:12.859Z,0,,18.6,,16.5,,
2017-12-31T01:09:22.857Z,0,,,,16.5,,
2017-12-31T01:09:32.863Z,0,,,,16.5,,
2017-12-31T01:09:42.861Z,0,,,,16.5,,
2017-12-31T01:09:52.860Z,0,,,,16.5,,
2017-12-31T01:10:02.858Z,0,,,,16.5,,
2017-12-31T01:10:12.858Z,0,,,,16.5,,
2017-12-31T01:10:22.858Z,0,,,,16.5,,
2017-12-31T01:10:32.857Z,0,,,,16.5,,
2017-12-31T01:10:42.858Z,0,,,,16.5,,
2017-12-31T01:10:52.862Z,0,,,,16.5,,
2017-12-31T01:11:02.863Z,0,,,,16.5,,
2017-12-31T01:11:12.858Z,0,,,,16.5,,
2017-12-31T01:11:22.859Z,0,,,,16.5,,
2017-12-31T01:11:32.863Z,0,,,,16.5,,
2017-12-31T01:11:42.861Z,0,,,,16.5,,
2017-12-31T01:11:52.860Z,0,,,,16.5,,
2017-12-31T01:12:02.858Z,0,,,,16.5,,
2017-12-31T01:12:12.859Z,0,,,,16.5,,
2017-12-31T01:12:22.857Z,0,,,,16.5,,
2017-12-31T01:12:32.864Z,0,,,,16.5,,
2017-12-31T01:12:42.858Z,0,,,,16.5,,
2017-12-31T01:12:52.858Z,0,,,,16.5,,
2017-12-31T01:13:02.866Z,0,,,,16.5,,
2017-12-31T01:13:12.858Z,0,,,,16.5,,
2017-12-31T01:13:22.862Z,0,,,,16.5,,
2017-12-31T01:13:32.864Z,0,,,,16.5,,
2017-12-31T01:13:42.858Z,0,,,,16.5,,
2017-12-31T01:13:52.858Z,0,,,,16.5,,
2017-12-31T01:14:02.858Z,0,,,,16.5,,
