Time,PrimT,HwTSet,PrimTSet,ChActive,HwTOutlet,ActPow,HwActive
2017-12-11T20:20:18.015Z,56.1,54,,,52.7,103,
2017-12-11T20:20:28.016Z,58,54,,,54.8,81,
2017-12-11T20:20:38.015Z,57.8,54,,,55.7,62,
2017-12-11T20:20:48.096Z,56.7,54,,,54.2,73,
2017-12-11T20:20:58.014Z,56.2,54,,,53.8,75,
2017-12-11T20:21:08.015Z,56,54,,,53.5,77,
2017-12-11T20:21:18.015Z,56.1,54,,,53.7,75,
2017-12-11T20:21:28.015Z,,54,,,53.8,76,
2017-12-11T20:21:38.016Z,,54,,,53.8,77,
2017-12-11T20:21:48.095Z,56.2,54,,,53.8,76,
2017-12-11T20:21:58.015Z,56.1,54,,,53.9,,
2017-12-11T20:22:08.016Z,56.3,54,,,54,,
2017-12-11T20:22:18.020Z,56.5,54,,,54.1,,
2017-12-11T20:22:28.015Z,56.7,54,,,54.1,78,
2017-12-11T20:22:38.016Z,56.8,54,,,54.3,75,
2017-12-11T20:22:48.095Z,56.7,54,,,54.3,74,
2017-12-11T20:22:58.016Z,56.5,54,,,54.1,73,
2017-12-11T20:23:08.015Z,56.1,54,,,53.9,,
2017-12-11T20:23:18.017Z,55.9,54,,,53.6,75,
2017-12-11T20:23:28.015Z,56,54,,,53.6,75,
2017-12-11T20:23:38.016Z,56.2,54,,,53.9,74,
2017-12-11T20:23:48.108Z,56.4,54,,,54.1,75,
2017-12-11T20:23:58.016Z,56.5,54,,,54.2,78,
2017-12-11T20:24:08.020Z,56.9,54,,,54.8,69,
2017-12-11T20:24:18.015Z,56.4,54,,,54.3,70,
2017-12-11T20:24:28.017Z,55.9,54,,,53.9,71,
2017-12-11T20:24:38.016Z,56,54,,,53.7,75,
2017-12-11T20:24:48.096Z,56.1,54,,,53.8,73,
2017-12-11T20:24:58.017Z,56,54,,,53.9,74,
2017-12-11T20:25:08.015Z,56.2,54,,,54.1,72,
2017-12-11T20:25:18.016Z,,54,,,54.2,70,
2017-12-11T20:25:28.016Z,55.9,54,,0,54.1,0,0
2017-12-11T20:25:38.023Z,54.6,54,,,53.8,,
2017-12-11T20:25:48.105Z,54.4,54,,,53.4,,
2017-12-11T20:25:58.016Z,54.3,54,,,53.2,,
2017-12-11T20:26:08.016Z,54.1,54,,,53,,
2017-12-11T20:26:18.016Z,,54,,,52.6,,
2017-12-11T20:26:28.017Z,,54,62,1,52.4,,0
2017-12-11T20:26:38.197Z,57.2,54,,1,52.1,42,0
2017-12-11T20:26:48.076Z,58.8,54,,,51.9,30,
2017-12-11T20:26:58.018Z,55.5,54,,,51.6,29,
2017-12-11T20:27:08.019Z,53.8,54,,,51.4,29,
2017-12-11T20:27:18.016Z,50.9,54,,,51.1,30,
2017-12-11T20:27:28.023Z,49.6,54,,,50.9,29,
2017-12-11T20:27:38.018Z,48.5,54,,,50.6,,
2017-12-11T20:27:48.096Z,48.4,54,,,50.5,30,
2017-12-11T20:27:58.016Z,48.3,54,,,50.3,,
2017-12-11T20:28:08.016Z,48,54,,,50,,
2017-12-11T20:28:18.016Z,,54,,,49.8,,
2017-12-11T20:28:28.016Z,48.3,54,,,49.6,33,
2017-12-11T20:28:38.017Z,49.1,54,,,49.3,37,
2017-12-11T20:28:48.116Z,50.1,54,,,49,42,
2017-12-11T20:28:58.026Z,51.2,54,,,48.8,45,
2017-12-11T20:29:08.020Z,52,54,,,48.6,50,
2017-12-11T20:29:18.017Z,52.6,54,,,48.4,52,
2017-12-11T20:29:28.017Z,53.5,54,,,48.2,55,
2017-12-11T20:29:38.017Z,54.5,54,,,48,58,
2017-12-11T20:29:48.117Z,55.2,54,,,47.8,60,
2017-12-11T20:29:58.022Z,56.1,54,,,47.6,62,
2017-12-11T20:30:08.017Z,57,54,,,47.4,64,
2017-12-11T20:30:18.017Z,57.4,54,,,47.2,65,
2017-12-11T20:30:28.017Z,58,54,,,47,67,
2017-12-11T20:30:38.019Z,58.3,54,,,46.9,68,
2017-12-11T20:30:48.130Z,58.8,54,,,46.7,,
2017-12-11T20:30:58.019Z,59.3,54,,,46.5,69,
2017-12-11T20:31:08.016Z,59.8,54,,,46.3,70,
2017-12-11T20:31:18.017Z,60.2,54,,,46.1,,
2017-12-11T20:31:28.018Z,61.1,54,,,46,71,
2017-12-11T20:31:38.018Z,61.4,54,,,45.8,,
2017-12-11T20:31:48.097Z,62,54,,,45.6,71,
2017-12-11T20:31:58.023Z,62.5,54,,,45.5,70,
2017-12-11T20:32:08.017Z,62.6,54,,,45.3,65,
2017-12-11T20:32:18.017Z,62.5,54,,,45.2,59,
2017-12-11T20:32:28.017Z,62.2,54,,,45,55,
2017-12-11T20:32:38.017Z,62.1,54,,,44.8,54,
2017-12-11T20:32:48.097Z,62.2,54,,,44.7,53,
2017-12-11T20:32:58.017Z,62.4,54,,,44.6,50,
2017-12-11T20:33:08.016Z,,54,,,44.3,46,
2017-12-11T20:33:18.020Z,62.2,54,,,44.2,43,
2017-12-11T20:33:28.017Z,62.1,54,,,44.1,42,
2017-12-11T20:33:38.040Z,62.2,54,,,43.9,41,
2017-12-11T20:33:48.107Z,62.4,54,,,43.8,38,
2017-12-11T20:33:58.020Z,62.2,54,,,43.7,36,
2017-12-11T20:34:08.018Z,,54,,,43.6,34,
2017-12-11T20:34:18.017Z,,54,,,43.4,33,
2017-12-11T20:34:28.018Z,,54,,,43.3,32,
2017-12-11T20:34:38.018Z,62.1,54,,,43.2,31,
2017-12-11T20:34:48.097Z,,54,,,43.1,29,
2017-12-11T20:34:58.018Z,,54,,,42.9,30,
2017-12-11T20:35:08.019Z,62.2,54,,,42.8,29,
2017-12-11T20:35:18.018Z,,54,,,42.7,,
2017-12-11T20:35:28.019Z,62.4,54,,,42.6,,
2017-12-11T20:35:38.018Z,62.5,54,,,42.5,,
2017-12-11T20:35:48.112Z,,54,,,42.4,,
2017-12-11T20:35:58.017Z,62.6,54,,,42.3,,
2017-12-11T20:36:08.018Z,,54,,,42.2,,
2017-12-11T20:36:18.018Z,62.7,54,,,42.1,30,
2017-12-11T20:36:28.018Z,,54,,,42,29,
2017-12-11T20:36:38.017Z,,54,,,41.9,,
2017-12-11T20:36:48.097Z,62.8,54,,,41.8,,
2017-12-11T20:36:58.020Z,,54,,,41.8,,
2017-12-11T20:37:08.018Z,,54,,,41.7,30,
2017-12-11T20:37:18.018Z,62.9,54,,,41.6,,
2017-12-11T20:37:28.018Z,,54,,,41.5,,
2017-12-11T20:37:38.018Z,63.1,54,,,41.4,29,
2017-12-11T20:37:48.097Z,,54,,,41.3,,
2017-12-11T20:37:58.018Z,63.2,54,,,41.3,30,
2017-12-11T20:38:08.018Z,,54,,,41.2,29,
2017-12-11T20:38:18.018Z,63.3,54,,,41.1,,
2017-12-11T20:38:28.018Z,,54,,,40.9,,
2017-12-11T20:38:38.019Z,63.4,54,,,40.9,,
2017-12-11T20:38:48.098Z,,54,,,40.8,,
2017-12-11T20:38:58.018Z,,54,,,40.7,,
2017-12-11T20:39:08.018Z,63.5,54,,,40.7,,
2017-12-11T20:39:18.021Z,,54,,,40.6,30,
2017-12-11T20:39:28.019Z,63.6,54,,,40.5,29,
2017-12-11T20:39:38.020Z,,54,,,40.4,,
2017-12-11T20:39:48.129Z,63.8,54,,,40.4,30,
2017-12-11T20:39:58.019Z,,54,,,40.3,29,
2017-12-11T20:40:08.018Z,,54,,,40.3,30,
2017-12-11T20:40:18.018Z,63.9,54,,,40.2,,
2017-12-11T20:40:28.020Z,,54,,,40.1,29,
2017-12-11T20:40:38.031Z,64,54,,,40.1,29,
2017-12-11T20:40:48.128Z,,54,,,40,30,
2017-12-11T20:40:58.019Z,,54,,,40,29,
2017-12-11T20:41:08.020Z,64.1,54,,,39.9,30,
2017-12-11T20:41:18.020Z,,54,,,39.9,29,
2017-12-11T20:41:28.019Z,,54,,,39.8,30,
2017-12-11T20:41:38.021Z,64.2,54,,,39.8,30,
2017-12-11T20:41:48.098Z,,54,,,39.7,,
2017-12-11T20:41:58.019Z,,54,,,39.7,29,
2017-12-11T20:42:08.020Z,64.4,54,,,39.6,,
2017-12-11T20:42:18.019Z,,54,,,39.6,,
2017-12-11T20:42:28.018Z,64.5,54,,,39.5,,
2017-12-11T20:42:38.021Z,,54,,,39.5,30,
2017-12-11T20:42:48.099Z,,54,,,39.4,29,
2017-12-11T20:42:58.018Z,64.6,54,,,39.4,,
2017-12-11T20:43:08.019Z,,54,,,39.3,,
2017-12-11T20:43:18.019Z,,54,,,39.3,30,
2017-12-11T20:43:28.019Z,64.5,54,,,39.2,,
2017-12-11T20:43:38.019Z,64.6,54,,,39.2,29,
2017-12-11T20:43:48.099Z,,54,,,39.1,,
2017-12-11T20:43:58.019Z,,54,,,39.1,,
2017-12-11T20:44:08.019Z,64.7,54,,,39.1,30,
2017-12-11T20:44:18.021Z,,54,,,38.9,29,
2017-12-11T20:44:28.019Z,64.8,54,,,38.9,,
2017-12-11T20:44:38.018Z,,54,,,38.8,,
2017-12-11T20:44:48.098Z,64.9,54,,,38.8,,
2017-12-11T20:44:58.019Z,,54,,,38.8,30,
2017-12-11T20:45:08.133Z,,54,,,38.7,,
2017-12-11T20:45:18.019Z,64.9,54,,,38.7,29,
2017-12-11T20:45:28.019Z,65.1,54,,,38.6,,
2017-12-11T20:45:38.025Z,,54,,,38.6,30,
2017-12-11T20:45:48.099Z,65.2,54,,,38.6,,
2017-12-11T20:45:58.019Z,,54,,,38.5,29,
2017-12-11T20:46:08.018Z,,54,,,38.5,,
2017-12-11T20:46:18.020Z,65.3,54,,,38.5,,
2017-12-11T20:46:28.019Z,,54,,,38.4,30,
2017-12-11T20:46:38.020Z,,54,,,38.4,,
2017-12-11T20:46:48.109Z,65.4,54,,,38.3,,
2017-12-11T20:46:58.019Z,,54,,,38.3,,
2017-12-11T20:47:08.021Z,,54,,,38.3,29,
2017-12-11T20:47:18.020Z,65.5,54,,,38.2,,
2017-12-11T20:47:28.019Z,,54,,,38.2,30,
2017-12-11T20:47:38.020Z,65.6,54,,,38.2,29,
2017-12-11T20:47:48.109Z,,54,,,38.1,30,
2017-12-11T20:47:58.019Z,,54,,,38.1,,
2017-12-11T20:48:08.020Z,65.8,54,,,38.1,29,
2017-12-11T20:48:18.019Z,,54,,,38,,
2017-12-11T20:48:28.019Z,,54,,,38,,
2017-12-11T20:48:38.020Z,65.9,54,,,38,30,
2017-12-11T20:48:48.120Z,,54,,,37.9,,
2017-12-11T20:48:58.023Z,,54,,,37.9,29,
2017-12-11T20:49:08.020Z,63.6,54,,1,37.9,0,0
2017-12-11T20:49:18.020Z,61.9,54,,,37.8,,
2017-12-11T20:49:28.020Z,60.9,54,,,37.8,,
2017-12-11T20:49:38.020Z,60.8,54,,,37.8,,
2017-12-11T20:49:48.109Z,60.7,54,,,37.7,,
2017-12-11T20:49:58.020Z,60.6,54,,,37.7,,
2017-12-11T20:50:08.021Z,60.4,54,,,37.7,,
2017-12-11T20:50:18.020Z,60.2,54,,,37.7,,
2017-12-11T20:50:28.020Z,59.9,54,,,37.6,,
2017-12-11T20:50:38.020Z,59.8,54,,,37.6,,
2017-12-11T20:50:48.100Z,59.5,54,,,37.6,,
2017-12-11T20:50:58.020Z,59.1,54,,,37.5,,
2017-12-11T20:51:08.019Z,58.8,54,,,37.5,,
2017-12-11T20:51:18.019Z,58.6,54,,,37.5,,
2017-12-11T20:51:28.020Z,58.4,54,,,37.5,,
2017-12-11T20:51:38.020Z,58.2,54,,,37.4,,
2017-12-11T20:51:48.110Z,57.9,54,,,37.4,,
2017-12-11T20:51:58.020Z,57.6,54,,,37.4,,
2017-12-11T20:52:08.028Z,57.2,54,,,37.4,,
2017-12-11T20:52:18.025Z,56.9,54,,,37.4,,
2017-12-11T20:52:28.020Z,56.7,54,,,37.3,,
2017-12-11T20:52:38.025Z,56.5,54,,,37.3,,
2017-12-11T20:52:48.110Z,56.2,54,,,37.3,,
2017-12-11T20:52:58.026Z,55.9,54,,,37.2,,
2017-12-11T20:53:08.020Z,59.1,54,,1,37.2,39,0
2017-12-11T20:53:18.020Z,60.5,54,,,37.2,31,
2017-12-11T20:53:28.020Z,60.4,54,,,37.1,30,
2017-12-11T20:53:38.021Z,60.2,54,,,37.1,29,
2017-12-11T20:53:48.100Z,60,54,,,37.1,,
2017-12-11T20:53:58.021Z,59.9,54,,,37.1,29,
2017-12-11T20:54:08.020Z,,54,,,36.9,30,
2017-12-11T20:54:18.020Z,,54,,,36.9,29,
2017-12-11T20:54:28.020Z,60,54,,,36.9,30,
2017-12-11T20:54:38.021Z,,54,,,36.8,29,
2017-12-11T20:54:48.100Z,60.1,54,,,36.8,,
2017-12-11T20:54:58.021Z,60.4,54,,,36.8,30,
2017-12-11T20:55:08.021Z,60.5,54,,,36.7,,
2017-12-11T20:55:18.021Z,60.6,54,,,36.7,,
2017-12-11T20:55:28.023Z,60.7,54,,,36.7,31,
2017-12-11T20:55:38.022Z,60.8,54,,,36.7,,
2017-12-11T20:55:48.100Z,61.1,54,,,36.6,,
2017-12-11T20:55:58.020Z,61.2,54,,,36.6,,
2017-12-11T20:56:08.021Z,61.4,54,,,36.6,,
2017-12-11T20:56:18.020Z,61.5,54,,,36.6,,
2017-12-11T20:56:28.022Z,61.6,54,62,1,36.5,31,0
2017-12-11T20:56:38.020Z,61.8,54,,,36.5,,
2017-12-11T20:56:48.101Z,,54,,,36.5,,
2017-12-11T20:56:58.020Z,61.9,54,,,36.5,,
2017-12-11T20:57:08.022Z,62,54,,,36.4,,
2017-12-11T20:57:18.023Z,62.1,54,,,36.4,,
2017-12-11T20:57:28.022Z,,54,,,36.4,30,
2017-12-11T20:57:38.022Z,,54,,,36.3,29,
2017-12-11T20:57:48.110Z,,54,,,36.3,30,
2017-12-11T20:57:58.021Z,62.2,54,,,36.3,29,
2017-12-11T20:58:08.021Z,62.4,54,,,36.3,,
2017-12-11T20:58:18.021Z,,54,,,36.2,30,
2017-12-11T20:58:28.021Z,62.5,54,,,36.2,,
2017-12-11T20:58:38.021Z,62.6,54,,,36.2,29,
2017-12-11T20:58:48.111Z,62.7,54,,,36.1,,
2017-12-11T20:58:58.021Z,62.8,54,,,36.1,,
2017-12-11T20:59:08.022Z,,54,,,36.1,30,
2017-12-11T20:59:18.021Z,62.9,54,,,36.1,29,
2017-12-11T20:59:28.021Z,63.1,54,,,36,29,
2017-12-11T20:59:38.023Z,,54,,,36,,
2017-12-11T20:59:48.142Z,63.2,54,,,36,,
2017-12-11T20:59:58.022Z,,54,,,36,30,
2017-12-11T21:00:08.021Z,63.3,54,,,36,,
2017-12-11T21:00:18.022Z,,54,,,35.9,,
2017-12-11T21:00:28.022Z,63.4,54,,,35.9,,
2017-12-11T21:00:38.022Z,63.5,54,,,35.9,,
2017-12-11T21:00:48.112Z,,54,,,35.9,29,
2017-12-11T21:00:58.022Z,63.6,54,,,35.8,30,
2017-12-11T21:01:08.022Z,,54,,,35.8,29,
2017-12-11T21:01:18.022Z,63.8,54,,,35.8,,
2017-12-11T21:01:28.023Z,63.9,54,,,35.8,,
2017-12-11T21:01:38.022Z,,54,,,35.8,30,
2017-12-11T21:01:48.102Z,63.9,54,,,35.7,30,
2017-12-11T21:01:58.024Z,64,54,,,35.7,,
2017-12-11T21:02:08.022Z,64.1,54,,,35.7,29,
2017-12-11T21:02:18.021Z,,54,,,35.7,,
2017-12-11T21:02:28.021Z,64.2,54,,,35.7,30,
2017-12-11T21:02:38.022Z,,54,,,35.7,,
2017-12-11T21:02:48.102Z,64.4,54,,,35.7,29,
2017-12-11T21:02:58.022Z,,54,,,35.6,,
2017-12-11T21:03:08.022Z,64.5,54,,,35.6,,
2017-12-11T21:03:18.021Z,,54,,,35.6,,
2017-12-11T21:03:28.022Z,64.6,54,,,35.6,,
2017-12-11T21:03:38.022Z,,54,,,35.6,30,
2017-12-11T21:03:48.134Z,64.7,54,,,35.5,29,
2017-12-11T21:03:58.022Z,,54,,,35.5,30,
2017-12-11T21:04:08.022Z,64.8,54,,,35.5,,
2017-12-11T21:04:18.022Z,,54,,,35.5,29,
2017-12-11T21:04:28.022Z,64.9,54,,,35.5,,
2017-12-11T21:04:38.022Z,,54,,,35.5,,
2017-12-11T21:04:48.111Z,65.1,54,,,35.5,30,
2017-12-11T21:04:58.022Z,,54,,,35.4,,
2017-12-11T21:05:08.023Z,,54,,,35.4,29,
2017-12-11T21:05:18.022Z,65.2,54,,,35.4,30,
2017-12-11T21:05:28.021Z,,54,,,35.4,29,
2017-12-11T21:05:38.023Z,65.3,54,,,35.4,30,
2017-12-11T21:05:48.112Z,,54,,,35.4,,
2017-12-11T21:05:58.024Z,65.4,54,,,35.4,,
2017-12-11T21:06:08.022Z,,54,,,35.4,,
2017-12-11T21:06:18.023Z,65.5,54,,,35.4,29,
2017-12-11T21:06:28.022Z,,54,,,35.4,30,
2017-12-11T21:06:38.022Z,,54,,,35.3,29,
2017-12-11T21:06:48.133Z,65.6,54,,,35.3,,
2017-12-11T21:06:58.022Z,,54,,,35.3,30,
2017-12-11T21:07:08.022Z,65.8,54,,,35.3,,
2017-12-11T21:07:18.022Z,,54,,,35.3,29,
2017-12-11T21:07:28.025Z,,54,,,35.3,,
2017-12-11T21:07:38.022Z,65.9,54,,,35.3,,
2017-12-11T21:07:48.153Z,,54,,,35.3,,
2017-12-11T21:07:58.023Z,65.8,54,,1,35.2,0,0
2017-12-11T21:08:08.022Z,62.7,54,,,35.2,,
2017-12-11T21:08:18.022Z,61.4,54,,,35.3,,
2017-12-11T21:08:28.022Z,60.9,54,,,35.2,,
2017-12-11T21:08:38.023Z,60.7,54,,,35.2,,
2017-12-11T21:08:48.167Z,60.6,54,,,35.2,,
2017-12-11T21:08:58.022Z,60.5,54,,,35.2,,
2017-12-11T21:09:08.023Z,60.2,54,,,35.2,,
2017-12-11T21:09:18.022Z,60.1,54,,,35.2,,
2017-12-11T21:09:28.022Z,59.9,54,,,35.2,,
2017-12-11T21:09:38.023Z,59.6,54,,,35.2,,
2017-12-11T21:09:48.102Z,59.3,54,,,35.2,,
2017-12-11T21:09:58.022Z,58.9,54,,,35.1,,
2017-12-11T21:10:08.022Z,58.7,54,,,35.1,,
2017-12-11T21:10:18.023Z,58.5,54,,,35.1,,
2017-12-11T21:10:28.023Z,58.3,54,,,35.1,,
2017-12-11T21:10:38.025Z,58.1,54,,,35.1,,
2017-12-11T21:10:48.103Z,57.9,54,,,35.1,,
2017-12-11T21:10:58.024Z,57.6,54,,,35.1,,
2017-12-11T21:11:08.023Z,57.2,54,,,35.1,,
2017-12-11T21:11:18.023Z,56.9,54,,,34.9,,
2017-12-11T21:11:28.023Z,56.7,54,,,34.9,,
2017-12-11T21:11:38.024Z,56.5,54,,,34.9,,
2017-12-11T21:11:48.133Z,56.2,54,,,34.9,,
2017-12-11T21:11:58.023Z,56,54,,,34.9,,
2017-12-11T21:12:08.023Z,58,54,,1,34.9,43,0
2017-12-11T21:12:18.024Z,60.5,54,,,34.8,34,
2017-12-11T21:12:28.024Z,60.7,54,,,34.8,29,
2017-12-11T21:12:38.023Z,60.6,54,,,34.8,,
2017-12-11T21:12:48.123Z,60.4,54,,,34.8,30,
2017-12-11T21:12:58.024Z,60.2,54,,,34.8,,
2017-12-11T21:13:08.023Z,,54,,,34.8,,
2017-12-11T21:13:18.026Z,,54,,,34.8,,
2017-12-11T21:13:28.023Z,,54,,,34.8,,
2017-12-11T21:13:38.024Z,60.4,54,,,34.7,29,
2017-12-11T21:13:48.115Z,60.5,54,,,34.7,30,
2017-12-11T21:13:58.025Z,60.6,54,,,34.7,29,
2017-12-11T21:14:08.025Z,60.8,54,,,34.7,30,
2017-12-11T21:14:18.024Z,60.9,54,,,34.7,,
2017-12-11T21:14:28.023Z,,54,,,34.7,,
2017-12-11T21:14:38.023Z,61.1,54,,,34.6,,
2017-12-11T21:14:48.137Z,,54,,,34.6,,
2017-12-11T21:14:58.024Z,61.2,54,,,34.6,,
2017-12-11T21:15:08.024Z,61.3,54,,,34.6,,
2017-12-11T21:15:18.026Z,61.5,54,,,34.6,,
2017-12-11T21:15:28.023Z,61.6,54,,,34.6,,
2017-12-11T21:15:38.024Z,61.8,54,,,34.6,,
2017-12-11T21:15:48.124Z,61.9,54,,,34.5,,
2017-12-11T21:15:58.024Z,,54,,,34.5,,
2017-12-11T21:16:08.023Z,62,54,,,34.5,,
2017-12-11T21:16:18.024Z,62.1,54,,,34.5,29,
2017-12-11T21:16:28.024Z,,54,,,34.5,30,
2017-12-11T21:16:38.025Z,62.2,54,,,34.5,,
2017-12-11T21:16:48.134Z,,54,,,34.5,,
2017-12-11T21:16:58.024Z,62.4,54,,,34.5,29,
2017-12-11T21:17:08.024Z,62.5,54,,,34.5,30,
2017-12-11T21:17:18.026Z,62.6,54,,,34.4,,
2017-12-11T21:17:28.024Z,,54,,,34.4,,
2017-12-11T21:17:38.025Z,62.7,54,,,34.4,29,
2017-12-11T21:17:48.125Z,62.8,54,,,34.4,,
2017-12-11T21:17:58.025Z,,54,,,34.4,,
2017-12-11T21:18:08.026Z,62.9,54,,,34.4,,
2017-12-11T21:18:18.024Z,63.1,54,,,34.4,30,
2017-12-11T21:18:28.024Z,63.2,54,,,34.3,,
2017-12-11T21:18:38.024Z,,54,,,34.4,,
2017-12-11T21:18:48.125Z,63.3,54,,,34.3,,
2017-12-11T21:18:58.025Z,63.4,54,,,34.3,29,
2017-12-11T21:19:08.024Z,,54,,,34.3,,
2017-12-11T21:19:18.025Z,63.5,54,,,34.3,30,
2017-12-11T21:19:28.024Z,63.6,54,,,34.3,29,
2017-12-11T21:19:38.024Z,,54,,,34.3,30,
2017-12-11T21:19:48.124Z,63.8,54,,,34.3,,
2017-12-11T21:19:58.023Z,,54,,,34.2,29,
2017-12-11T21:20:08.024Z,63.9,54,,,34.2,,
2017-12-11T21:20:18.026Z,64,54,,,34.2,30,
2017-12-11T21:20:28.024Z,,54,,,34.2,29,
2017-12-11T21:20:38.027Z,64.1,54,,,34.2,,
2017-12-11T21:20:48.124Z,,54,,,34.2,,
2017-12-11T21:20:58.025Z,64.2,54,,,34.2,30,
2017-12-11T21:21:08.025Z,,54,,,34.2,29,
2017-12-11T21:21:18.024Z,64.4,54,,,34.2,,
2017-12-11T21:21:28.024Z,,54,,,34.2,30,
2017-12-11T21:21:38.027Z,64.5,54,,,34.2,,
2017-12-11T21:21:48.116Z,,54,,,34.2,,
2017-12-11T21:21:58.025Z,64.6,54,,,34.2,29,
2017-12-11T21:22:08.024Z,,54,,,34.1,,
2017-12-11T21:22:18.025Z,64.7,54,,,34.1,,
2017-12-11T21:22:28.025Z,,54,,,34.1,30,
2017-12-11T21:22:38.025Z,64.8,54,,,34.1,29,
2017-12-11T21:22:48.115Z,64.9,54,,,34.1,,
2017-12-11T21:22:58.025Z,,54,,,34.1,,
2017-12-11T21:23:08.025Z,65.1,54,,,34.1,,
2017-12-11T21:23:18.025Z,,54,,,34.1,,
2017-12-11T21:23:28.025Z,65.2,54,,,34.1,30,
2017-12-11T21:23:38.025Z,,54,,,34.1,,
2017-12-11T21:23:48.115Z,,54,,,34.1,,
2017-12-11T21:23:58.025Z,65.3,54,,,34.1,29,
2017-12-11T21:24:08.025Z,,54,,,34.1,30,
2017-12-11T21:24:18.025Z,65.4,54,,,34.1,,
2017-12-11T21:24:28.026Z,,54,,,34.1,29,
2017-12-11T21:24:38.025Z,65.5,54,,,34.1,30,
2017-12-11T21:24:48.146Z,,54,,,34.1,29,
2017-12-11T21:24:58.026Z,65.6,54,,,34.1,,
2017-12-11T21:25:08.025Z,,54,,,34,30,
2017-12-11T21:25:18.025Z,,54,,,34,29,
2017-12-11T21:25:28.026Z,65.8,54,,,34,30,
2017-12-11T21:25:38.026Z,,54,,,34,,
2017-12-11T21:25:48.135Z,65.9,54,,,34,29,
2017-12-11T21:25:58.028Z,,54,,,34,,
2017-12-11T21:26:08.026Z,65.8,54,,1,34,0,0
2017-12-11T21:26:18.025Z,62.8,54,,,34,,
2017-12-11T21:26:28.026Z,61.4,54,,,34,,
2017-12-11T21:26:38.026Z,60.7,54,,,34,,
2017-12-11T21:26:48.136Z,60.5,54,,,34,,
2017-12-11T21:26:58.025Z,60.4,54,,,34,,
2017-12-11T21:27:08.026Z,60.2,54,,,34,,
2017-12-11T21:27:18.031Z,60.1,54,,,34,,
2017-12-11T21:27:28.026Z,60,54,,,34,,
2017-12-11T21:27:38.025Z,59.8,54,,,34,,
2017-12-11T21:27:48.136Z,59.6,54,,,34,,
2017-12-11T21:27:58.025Z,59.3,54,,,34,,
2017-12-11T21:28:08.026Z,58.9,54,,,34,,
2017-12-11T21:28:18.025Z,58.6,54,,,34,,
2017-12-11T21:28:28.026Z,58.3,54,,,34,,
2017-12-11T21:28:38.026Z,58.2,54,,,34,,
2017-12-11T21:28:48.129Z,57.9,54,,,34,,
2017-12-11T21:28:58.025Z,57.8,54,,,34,,
2017-12-11T21:29:08.281Z,57.6,54,,,34,,
2017-12-11T21:29:18.026Z,57.2,54,,,34,,
2017-12-11T21:29:28.026Z,56.9,54,,,34,,
2017-12-11T21:29:38.027Z,56.7,54,,,34,,
2017-12-11T21:29:48.127Z,56.4,54,,,33.9,,
2017-12-11T21:29:58.026Z,56.2,54,,,33.9,,
2017-12-11T21:30:08.026Z,55.9,54,,,33.9,,
2017-12-11T21:30:18.027Z,59.3,54,,1,33.9,39,0
2017-12-11T21:30:28.026Z,60.8,54,,,33.9,30,
2017-12-11T21:30:38.026Z,60.7,54,,,33.9,,
2017-12-11T21:30:48.128Z,60.6,54,,,33.9,,
2017-12-11T21:30:58.026Z,60.5,54,,,33.9,29,
2017-12-11T21:31:08.026Z,60.4,54,,,33.9,30,
2017-12-11T21:31:18.026Z,,54,,,33.8,29,
2017-12-11T21:31:28.026Z,60.2,54,,,33.8,,
2017-12-11T21:31:38.026Z,60.4,54,,,33.8,30,
2017-12-11T21:31:48.118Z,,54,,,33.8,,
2017-12-11T21:31:58.026Z,60.6,54,,,33.8,29,
2017-12-11T21:32:08.027Z,60.8,54,,,33.8,30,
2017-12-11T21:32:18.029Z,60.9,54,,,33.8,29,
2017-12-11T21:32:28.032Z,61.1,54,,,33.8,29,
2017-12-11T21:32:38.029Z,,54,,,33.8,,
2017-12-11T21:32:48.126Z,61.2,54,,,33.8,30,
2017-12-11T21:32:58.026Z,,54,,,33.7,,
2017-12-11T21:33:08.027Z,61.3,54,,,33.7,29,
2017-12-11T21:33:18.026Z,61.4,54,,,33.7,30,
2017-12-11T21:33:28.027Z,61.5,54,,,33.7,29,
2017-12-11T21:33:38.027Z,61.6,54,,,33.7,30,
2017-12-11T21:33:48.126Z,61.8,54,,,33.7,,
2017-12-11T21:33:58.028Z,,54,,,33.7,,
2017-12-11T21:34:08.027Z,62,54,,,33.7,,
2017-12-11T21:34:18.026Z,,54,,,33.7,29,
2017-12-11T21:34:28.033Z,62.1,54,,,33.7,,
2017-12-11T21:34:38.027Z,62.2,54,,,33.7,,
2017-12-11T21:34:48.147Z,,54,,,33.7,,
2017-12-11T21:34:58.027Z,62.4,54,,,33.6,30,
2017-12-11T21:35:08.032Z,,54,,,33.6,,
2017-12-11T21:35:18.037Z,62.5,54,,,33.6,29,
2017-12-11T21:35:28.031Z,62.6,54,,,33.6,,
2017-12-11T21:35:38.027Z,62.7,54,,,33.6,30,
2017-12-11T21:35:48.107Z,62.8,54,,,33.6,29,
2017-12-11T21:35:58.027Z,,54,,,33.6,,
2017-12-11T21:36:08.027Z,62.9,54,,,33.6,,
2017-12-11T21:36:18.027Z,63.1,54,,,33.6,,
2017-12-11T21:36:28.027Z,,54,,,33.6,30,
2017-12-11T21:36:38.027Z,63.2,54,,,33.6,29,
2017-12-11T21:36:48.108Z,63.3,54,,,33.6,30,
