Time,HwTSet,PrimTSet,ChActive,HwActive,ActPow,PrimT,HwTOutlet
2018-02-10T20:13:43.896Z,55,,,,,41.7,32.2
2018-02-10T20:13:53.895Z,55,,,,,41.8,32.2
2018-02-10T20:14:03.902Z,55,,,,,41.9,32.3
2018-02-10T20:14:13.895Z,,,,,,42.2,
2018-02-10T20:14:23.895Z,55,,,,,42.3,32.3
2018-02-10T20:14:33.895Z,55,,,,,42.4,32.3
2018-02-10T20:14:43.895Z,,,,,,42.5,
2018-02-10T20:14:53.896Z,55,,,,,42.7,32.5
2018-02-10T20:15:03.898Z,55,,,,,,32.5
2018-02-10T20:15:13.897Z,55,,,,,,32.6
2018-02-10T20:15:23.900Z,55,40,1,0,29,43.1,32.6
2018-02-10T20:15:33.895Z,55,,,,,43.2,32.6
2018-02-10T20:15:43.895Z,55,,,,,43.3,32.7
2018-02-10T20:15:53.895Z,55,,,,,43.4,32.7
2018-02-10T20:16:03.894Z,,,,,,43.5,
2018-02-10T20:16:13.895Z,55,,,,,43.6,32.8
2018-02-10T20:16:23.895Z,55,,,,,43.7,33
2018-02-10T20:16:33.896Z,,,,,,43.9,
2018-02-10T20:16:43.894Z,55,,1,0,0,43.3,33
2018-02-10T20:16:53.895Z,55,,,,,41.2,33
2018-02-10T20:17:03.895Z,55,,,,,40.1,33.1
2018-02-10T20:17:13.895Z,55,,,,,39.6,33.2
2018-02-10T20:17:23.895Z,55,,,,,40,33.2
2018-02-10T20:17:33.895Z,55,,,,,40.3,33.3
2018-02-10T20:17:43.894Z,55,,,,,40.8,33.3
2018-02-10T20:17:53.895Z,55,,,,,,33.5
2018-02-10T20:18:03.899Z,,,,,,40.6,
2018-02-10T20:18:13.894Z,55,,,,,40.5,33.6
2018-02-10T20:18:23.895Z,55,,,,,,33.6
2018-02-10T20:18:33.897Z,,,,,,40.1,
2018-02-10T20:18:43.894Z,55,,,,,39.9,33.7
2018-02-10T20:18:53.895Z,55,,,,,,33.7
2018-02-10T20:19:04.145Z,,,,,,39.8,
2018-02-10T20:19:13.895Z,55,,,,,39.6,33.8
2018-02-10T20:19:23.894Z,55,,,,,39.5,33.8
2018-02-10T20:19:33.894Z,,,,,,39.4,
2018-02-10T20:19:43.895Z,55,,,,,,33.8
2018-02-10T20:19:53.894Z,55,,,,,39.3,33.8
2018-02-10T20:20:03.895Z,,,,,,39.1,
2018-02-10T20:20:13.898Z,55,,,,,39,34
2018-02-10T20:20:23.907Z,,,,,,38.9,
2018-02-10T20:20:33.896Z,55,,,,,38.8,33.8
2018-02-10T20:20:53.894Z,55,,,,,38.9,34
2018-02-10T20:21:03.894Z,55,,,,,39,34
2018-02-10T20:21:13.894Z,55,,,,,39.1,33.8
2018-02-10T20:21:23.895Z,55,,,,,,33.8
2018-02-10T20:21:33.911Z,,,,,,39.4,
2018-02-10T20:21:43.894Z,55,,,,,39.5,33.8
2018-02-10T20:21:53.896Z,55,,,,,,33.8
2018-02-10T20:22:03.897Z,,,,,,39.8,
2018-02-10T20:22:13.894Z,55,,,,,,33.8
2018-02-10T20:22:23.894Z,55,,,,,39.9,33.8
2018-02-10T20:22:43.915Z,55,,,,,40,33.8
2018-02-10T20:22:53.896Z,55,,,,,,33.8
2018-02-10T20:23:04.048Z,55,,,,,,33.7
2018-02-10T20:23:13.894Z,55,,,,,40.1,33.7
2018-02-10T20:23:23.896Z,,,,,,40.2,
2018-02-10T20:23:33.894Z,55,,,,,,33.7
2018-02-10T20:23:43.894Z,55,,,,,,33.7
2018-02-10T20:23:53.915Z,55,,,,,40.3,33.7
2018-02-10T20:24:13.895Z,55,,,,,,33.6
2018-02-10T20:24:23.894Z,55,,,,,,33.6
2018-02-10T20:24:33.894Z,,,,,,40.5,
2018-02-10T20:24:43.894Z,55,,,,,,33.6
2018-02-10T20:24:53.894Z,55,,,,,40.6,33.5
2018-02-10T20:25:13.894Z,55,,,,,,33.5
2018-02-10T20:25:23.894Z,55,,,,,,33.5
2018-02-10T20:25:33.900Z,,,,,,40.7,
2018-02-10T20:25:43.894Z,55,,,,,,33.3
2018-02-10T20:25:53.895Z,55,,,,,,33.3
2018-02-10T20:26:13.895Z,55,,,,,,33.3
2018-02-10T20:26:23.894Z,55,,,,,,33.3
2018-02-10T20:26:33.894Z,,,,,,40.8,
2018-02-10T20:26:43.894Z,55,,,,,40.7,33.3
2018-02-10T20:26:53.894Z,55,,,,,38.4,33.2
2018-02-10T20:27:03.894Z,55,,,,,36.8,33.2
2018-02-10T20:27:13.897Z,55,,,,,35.3,33.2
2018-02-10T20:27:23.894Z,55,,,,,34.7,33.2
2018-02-10T20:27:34.038Z,55,,,,,,33.1
2018-02-10T20:27:43.896Z,55,,,,,,33.1
2018-02-10T20:27:53.894Z,55,,,,,34.8,33.1
2018-02-10T20:28:13.894Z,55,,,,,,33.1
2018-02-10T20:28:23.896Z,55,,,,,34.6,33
2018-02-10T20:28:33.895Z,,,,,,34.4,
2018-02-10T20:28:43.894Z,55,,,,,,33
2018-02-10T20:28:53.894Z,55,,,,,,33
2018-02-10T20:29:03.894Z,,,,,,34.3,
2018-02-10T20:29:13.894Z,55,,,,,34.2,32.8
2018-02-10T20:29:23.894Z,55,,,,,,32.8
2018-02-10T20:29:33.894Z,,,,,,34.1,
2018-02-10T20:29:43.894Z,55,,,,,,32.8
2018-02-10T20:29:53.895Z,55,,,,,34,32.8
2018-02-10T20:30:13.894Z,55,,1,0,79,36.9,32.7
2018-02-10T20:30:23.899Z,55,,,,58,42.6,32.7
2018-02-10T20:30:33.896Z,55,,,,29,43.4,32.7
2018-02-10T20:30:43.894Z,55,,,,,41.8,32.6
2018-02-10T20:30:53.894Z,55,,,,,40.4,32.6
2018-02-10T20:31:03.894Z,55,,,,,39.5,32.6
2018-02-10T20:31:13.896Z,55,,,,,38.8,32.6
2018-02-10T20:31:23.894Z,55,,,,,38.9,32.5
2018-02-10T20:31:33.894Z,,,,,,39,
2018-02-10T20:31:43.894Z,55,,,,,,32.5
2018-02-10T20:31:53.894Z,55,,,,,39.1,32.5
2018-02-10T20:32:03.893Z,,,,,,39.4,
2018-02-10T20:32:13.894Z,55,,,,,,32.3
2018-02-10T20:32:24.300Z,55,,,,,39.7,32.3
2018-02-10T20:32:33.896Z,,,,,,40,
2018-02-10T20:32:43.894Z,55,,,,,,32.3
2018-02-10T20:32:53.894Z,55,,,,,40.2,32.3
2018-02-10T20:33:03.893Z,,,,,,40.5,
2018-02-10T20:33:13.893Z,55,,,,,,32.2
2018-02-10T20:33:23.894Z,,,,,,40.6,
2018-02-10T20:33:33.893Z,55,,,,,40.9,32.2
2018-02-10T20:33:43.894Z,55,,,,,,32.2
2018-02-10T20:33:53.894Z,,,,,,41.1,
2018-02-10T20:34:03.893Z,55,,,,,,32.2
2018-02-10T20:34:13.894Z,55,,,,,41.2,32.2
2018-02-10T20:34:23.893Z,,,,,,41.5,
2018-02-10T20:34:33.893Z,55,,,,,,32.2
2018-02-10T20:34:43.903Z,55,,,,,41.6,32.3
2018-02-10T20:34:53.893Z,55,,,,,41.8,32.3
2018-02-10T20:35:03.895Z,,,,,,42,
2018-02-10T20:35:13.898Z,55,,,,,42.2,32.3
2018-02-10T20:35:33.893Z,55,,,,,42.4,32.3
2018-02-10T20:35:43.893Z,55,,,,,,32.5
2018-02-10T20:35:53.894Z,55,,,,,42.5,32.5
2018-02-10T20:36:03.893Z,,,,,,42.8,
2018-02-10T20:36:13.893Z,55,,,,,,32.6
2018-02-10T20:36:23.893Z,,,,,,43,
2018-02-10T20:36:33.895Z,55,,,,,43.1,32.7
2018-02-10T20:36:53.894Z,55,,,,,43.3,32.7
2018-02-10T20:37:03.893Z,55,,,,,43.4,32.7
2018-02-10T20:37:13.894Z,55,,,,,43.5,32.8
2018-02-10T20:37:23.893Z,,,,,,43.6,
2018-02-10T20:37:33.893Z,55,,,,,43.9,33
2018-02-10T20:37:43.893Z,55,,1,0,0,43.8,33
2018-02-10T20:37:53.893Z,55,,,,,41.4,33.1
2018-02-10T20:38:03.893Z,55,,,,,40.1,33.1
2018-02-10T20:38:13.893Z,55,,,,,39.7,33.2
2018-02-10T20:38:23.893Z,55,,,,,,33.3
2018-02-10T20:38:33.893Z,,,,,,40.1,
2018-02-10T20:38:43.893Z,55,,,,,,33.5
2018-02-10T20:38:53.895Z,,,,,,40.7,
2018-02-10T20:39:03.893Z,55,,,,,40.7,33.5
2018-02-10T20:39:13.894Z,55,,,,,,33.6
2018-02-10T20:39:23.893Z,,,,,,40.5,
2018-02-10T20:39:33.894Z,55,,,,,40.1,33.7
2018-02-10T20:39:44.221Z,55,,,,,,33.7
2018-02-10T20:39:53.893Z,,,,,,39.9,
2018-02-10T20:40:03.896Z,55,,,,,39.8,33.8
2018-02-10T20:40:23.895Z,55,,,,,39.6,33.8
2018-02-10T20:40:33.899Z,55,,,,,39.5,33.8
2018-02-10T20:40:43.894Z,,,,,,39.4,
2018-02-10T20:40:53.893Z,55,,,,,,34
2018-02-10T20:41:03.893Z,,,,,,39.1,
2018-02-10T20:41:13.895Z,55,,,,,,34
2018-02-10T20:41:23.893Z,,,,,,38.9,
2018-02-10T20:41:33.893Z,55,,,,,,34
2018-02-10T20:41:44.166Z,,,,,,38.8,
2018-02-10T20:41:53.893Z,55,,,,,38.9,34
2018-02-10T20:42:03.895Z,55,,,,,39,34
2018-02-10T20:42:13.896Z,55,,,,,,34
2018-02-10T20:42:23.893Z,55,,,,,39.1,34
2018-02-10T20:42:33.900Z,55,,,,,39.4,34
2018-02-10T20:42:43.892Z,55,,,,,,34
2018-02-10T20:42:53.893Z,,,,,,39.5,
2018-02-10T20:43:03.893Z,55,,,,,39.8,33.8
2018-02-10T20:43:13.894Z,55,,,,,,33.8
2018-02-10T20:43:33.892Z,55,,,,,39.9,33.8
2018-02-10T20:43:43.893Z,55,,,,,40,33.8
2018-02-10T20:43:53.894Z,55,,,,,40.1,33.8
2018-02-10T20:44:03.893Z,55,,,,,,33.8
2018-02-10T20:44:13.893Z,55,,,,,,33.8
2018-02-10T20:44:23.893Z,55,,,,,40.2,33.7
2018-02-10T20:44:33.894Z,55,,,,,,33.7
2018-02-10T20:44:53.901Z,55,,,,,40.3,33.7
2018-02-10T20:45:03.892Z,55,,,,,,33.7
2018-02-10T20:45:13.893Z,55,,,,,,33.7
2018-02-10T20:45:23.908Z,,,,,,40.5,
2018-02-10T20:45:33.893Z,55,,,,,,33.6
2018-02-10T20:45:43.893Z,55,,,,,,33.6
2018-02-10T20:45:53.893Z,,,,,,40.6,
2018-02-10T20:46:03.892Z,55,,,,,,33.6
2018-02-10T20:46:13.893Z,55,,,,,,33.5
2018-02-10T20:46:33.893Z,55,,,,,40.7,33.5
2018-02-10T20:46:43.895Z,55,,,,,,33.5
2018-02-10T20:47:03.892Z,55,,,,,,33.5
2018-02-10T20:47:13.892Z,55,,,,,,33.3
2018-02-10T20:47:23.894Z,55,,,,,40.8,33.3
2018-02-10T20:47:33.893Z,55,,,,,,33.3
2018-02-10T20:47:43.892Z,55,,,,,,33.3
2018-02-10T20:47:53.892Z,55,,,,,38.8,33.3
2018-02-10T20:48:03.892Z,55,,,,,37,33.2
2018-02-10T20:48:13.893Z,55,,,,,35.6,33.2
2018-02-10T20:48:23.892Z,55,,,,,34.9,33.2
2018-02-10T20:48:33.892Z,55,,,,,34.8,33.2
2018-02-10T20:48:43.892Z,,,,,,34.7,
2018-02-10T20:48:53.893Z,55,,,,,34.8,33.1
2018-02-10T20:49:03.894Z,55,,,,,,33.1
2018-02-10T20:49:13.893Z,55,,,,,,33.1
2018-02-10T20:49:23.893Z,55,,,,,34.7,33.1
2018-02-10T20:49:34.112Z,55,,,,,34.4,33.1
2018-02-10T20:49:43.894Z,55,,,,,,33
2018-02-10T20:49:53.892Z,55,,,,,,33
2018-02-10T20:50:03.894Z,55,,,,,,33
2018-02-10T20:50:13.896Z,55,,,,,34.3,33
2018-02-10T20:50:23.893Z,,,,,,34.2,
2018-02-10T20:50:33.892Z,55,,,,,34.1,32.8
2018-02-10T20:50:43.892Z,55,,,,,,32.8
2018-02-10T20:50:53.892Z,55,,,,,,32.8
2018-02-10T20:51:03.892Z,55,,,,,34,32.8
2018-02-10T20:51:13.893Z,55,,1,0,79,35.4,32.8
2018-02-10T20:51:23.892Z,55,,,,66,42.1,32.7
2018-02-10T20:51:33.892Z,55,,,,53,43.1,32.7
2018-02-10T20:51:44.188Z,55,,,,29,42,32.7
2018-02-10T20:51:53.893Z,55,,,,,40.9,32.6
2018-02-10T20:52:03.894Z,55,,,,,39.7,32.6
2018-02-10T20:52:13.892Z,55,,,,,,32.6
2018-02-10T20:52:23.892Z,55,,,,,38.9,32.6
2018-02-10T20:52:33.892Z,55,,,,,39,32.6
2018-02-10T20:52:43.894Z,55,,,,,,32.5
2018-02-10T20:52:53.892Z,55,,,,,39.2,32.5
2018-02-10T20:53:03.894Z,55,,,,,39.3,32.5
2018-02-10T20:53:13.892Z,55,,,,,39.4,32.5
2018-02-10T20:53:23.894Z,55,,,,,39.7,32.5
2018-02-10T20:53:33.892Z,55,,,,,40,32.3
2018-02-10T20:53:43.892Z,55,,,,,,32.3
2018-02-10T20:53:53.892Z,55,,,,,40.1,32.3
2018-02-10T20:54:03.894Z,55,,,,,40.3,32.3
2018-02-10T20:54:13.892Z,55,,,,,,32.3
2018-02-10T20:54:23.892Z,55,,,,,40.6,32.3
2018-02-10T20:54:33.895Z,55,,,,,40.7,32.3
2018-02-10T20:54:43.892Z,55,,,,,40.8,32.3
2018-02-10T20:54:54.140Z,55,,,,,41,32.3
2018-02-10T20:55:03.896Z,55,,,,,,32.3
2018-02-10T20:55:13.892Z,55,,,,,41.1,32.2
2018-02-10T20:55:23.893Z,55,,,,,41.4,32.2
2018-02-10T20:55:33.899Z,55,,,,,,32.3
2018-02-10T20:55:43.892Z,55,,,,,41.6,32.3
2018-02-10T20:55:53.892Z,55,,,,,41.8,32.3
2018-02-10T20:56:03.892Z,55,,,,,,32.3
2018-02-10T20:56:13.891Z,55,,,,,42,32.3
2018-02-10T20:56:23.892Z,55,,,,,42.2,32.3
2018-02-10T20:56:33.892Z,55,,,,,42.3,32.3
2018-02-10T20:56:43.892Z,55,,,,,42.4,32.5
2018-02-10T20:56:53.892Z,55,,,,,42.5,32.5
2018-02-10T20:57:03.893Z,55,,,,,42.6,32.6
2018-02-10T20:57:13.892Z,55,,,,,43,32.6
2018-02-10T20:57:23.892Z,55,,,,,,32.6
2018-02-10T20:57:33.892Z,55,,,,,43.1,32.6
2018-02-10T20:57:43.892Z,55,,,,,43.2,32.7
2018-02-10T20:57:53.892Z,55,,,,,,32.7
2018-02-10T20:58:03.892Z,55,,,,,43.4,32.8
2018-02-10T20:58:13.892Z,55,,,,,43.5,32.8
2018-02-10T20:58:23.892Z,55,,,,,43.6,33
2018-02-10T20:58:33.892Z,55,,,,,43.7,33
2018-02-10T20:58:43.892Z,55,,1,0,0,43.8,33.1
2018-02-10T20:58:53.914Z,55,,,,,41.8,33.1
2018-02-10T20:59:03.892Z,55,,,,,40.8,33.2
2018-02-10T20:59:13.891Z,55,,,,,39.8,33.2
2018-02-10T20:59:23.892Z,55,,,,,39.7,33.3
2018-02-10T20:59:33.892Z,55,,,,,40,33.3
2018-02-10T20:59:43.896Z,55,,,,,40.4,33.3
2018-02-10T20:59:53.894Z,55,,,,,40.8,33.5
2018-02-10T21:00:03.892Z,55,,,,,,33.5
2018-02-10T21:00:13.891Z,55,,,,,40.6,33.6
2018-02-10T21:00:23.905Z,55,,,,,40.3,33.7
2018-02-10T21:00:33.891Z,55,,,,,40.2,33.7
2018-02-10T21:00:43.891Z,55,,,,,39.9,33.7
2018-02-10T21:00:53.892Z,55,,,,,,33.7
2018-02-10T21:01:03.891Z,55,,,,,39.8,33.8
2018-02-10T21:01:13.892Z,55,,,,,,33.8
2018-02-10T21:01:23.892Z,55,,,,,39.6,33.8
2018-02-10T21:01:33.891Z,55,,,,,39.5,33.8
2018-02-10T21:01:43.891Z,55,,,,,39.4,34
2018-02-10T21:01:53.891Z,55,,,,,39.3,34
2018-02-10T21:02:03.891Z,55,,,,,39.1,34
2018-02-10T21:02:13.891Z,55,,,,,,34
2018-02-10T21:02:23.891Z,55,,,,,38.9,34
2018-02-10T21:02:33.891Z,55,,,,,,34
2018-02-10T21:02:43.926Z,55,,,,,38.8,34
2018-02-10T21:02:53.891Z,55,,,,,,34
2018-02-10T21:03:03.892Z,55,,,,,38.9,34
2018-02-10T21:03:13.891Z,55,,,,,39,34
2018-02-10T21:03:23.891Z,55,,,,,39.1,34
2018-02-10T21:03:33.891Z,55,,,,,39.3,34
2018-02-10T21:03:43.891Z,55,,,,,39.4,34
2018-02-10T21:03:53.891Z,55,,,,,39.5,34
2018-02-10T21:04:03.891Z,55,,,,,39.6,33.8
2018-02-10T21:04:13.892Z,55,,,,,,33.8
2018-02-10T21:04:23.893Z,55,,,,,39.8,33.8
2018-02-10T21:04:33.891Z,55,,,,,39.9,33.8
2018-02-10T21:04:43.894Z,55,,,,,40,33.8
2018-02-10T21:04:53.891Z,55,,,,,,33.8
2018-02-10T21:05:03.891Z,55,,,,,,33.8
2018-02-10T21:05:13.893Z,55,,,,,40.1,33.8
2018-02-10T21:05:23.891Z,55,,,,,,33.8
2018-02-10T21:05:33.891Z,55,,,,,,33.7
2018-02-10T21:05:43.891Z,55,,,,,40.2,33.7
2018-02-10T21:05:53.891Z,55,,,,,,33.7
2018-02-10T21:06:03.891Z,55,,,,,40.3,33.7
2018-02-10T21:06:13.891Z,55,,,,,,33.7
2018-02-10T21:06:23.891Z,55,,,,,,33.6
2018-02-10T21:06:33.891Z,55,,,,,,33.6
2018-02-10T21:06:43.891Z,55,,,,,40.5,33.6
2018-02-10T21:06:53.891Z,55,,,,,,33.6
2018-02-10T21:07:03.891Z,55,,,,,,33.6
2018-02-10T21:07:13.891Z,55,,,,,40.6,33.6
2018-02-10T21:07:23.900Z,55,,,,,,33.5
2018-02-10T21:07:33.891Z,55,,,,,,33.5
2018-02-10T21:07:43.891Z,55,,,,,,33.5
2018-02-10T21:07:53.891Z,55,,,,,,33.5
2018-02-10T21:08:03.891Z,55,,,,,40.7,33.5
2018-02-10T21:08:13.891Z,55,,,,,,33.5
2018-02-10T21:08:23.900Z,55,,,,,,33.3
2018-02-10T21:08:33.891Z,55,,,,,,33.3
2018-02-10T21:08:43.890Z,55,,,,,,33.3
2018-02-10T21:08:53.891Z,55,,,,,38.9,33.3
2018-02-10T21:09:03.891Z,55,,,,,37.9,33.3
2018-02-10T21:09:13.892Z,55,,,,,35.9,33.2
2018-02-10T21:09:23.903Z,55,,,,,34.9,33.2
2018-02-10T21:09:33.905Z,55,,,,,34.7,33.2
2018-02-10T21:09:43.891Z,55,,,,,34.6,33.2
2018-02-10T21:09:53.890Z,55,,,,,34.7,33.2
2018-02-10T21:10:03.891Z,55,,,,,34.8,33.1
2018-02-10T21:10:13.892Z,55,,,,,34.7,33.1
2018-02-10T21:10:23.899Z,55,,,,,34.6,33.1
2018-02-10T21:10:33.891Z,55,,,,,,33.1
2018-02-10T21:10:43.891Z,55,,,,,34.4,33.1
2018-02-10T21:10:53.891Z,55,,,,,,33
2018-02-10T21:11:03.891Z,55,,,,,34.3,33
2018-02-10T21:11:13.893Z,55,,,,,,33
2018-02-10T21:11:23.901Z,55,,,,,34.2,33
2018-02-10T21:11:33.891Z,55,,,,,34.1,33
2018-02-10T21:11:43.891Z,55,,,,,,32.8
2018-02-10T21:11:53.893Z,55,,,,,34,32.8
2018-02-10T21:12:04.089Z,55,,,,,33.8,32.8
2018-02-10T21:12:13.892Z,55,,1,0,79,38.4,32.7
2018-02-10T21:12:23.901Z,55,,,,54,43,32.7
2018-02-10T21:12:33.890Z,55,,,,46,43.4,32.7
2018-02-10T21:12:43.894Z,55,,,,29,41.8,32.7
2018-02-10T21:12:53.891Z,55,,,,,40.9,32.7
2018-02-10T21:13:03.891Z,55,,,,,39.9,32.6
2018-02-10T21:13:13.890Z,55,,,,,38.9,32.6
2018-02-10T21:13:23.891Z,55,,,,,38.7,32.6
2018-02-10T21:13:34.291Z,55,,,,,39,32.6
2018-02-10T21:13:43.890Z,55,,,,,39.1,32.5
2018-02-10T21:13:53.891Z,55,,,,,39.2,32.5
2018-02-10T21:14:03.893Z,55,,,,,39.3,32.5
2018-02-10T21:14:13.892Z,55,,,,,39.4,32.5
2018-02-10T21:14:23.899Z,55,,,,,39.7,32.5
2018-02-10T21:14:33.890Z,55,,,,,40,32.3
2018-02-10T21:14:43.896Z,55,,,,,40.1,32.3
2018-02-10T21:14:53.893Z,55,,,,,40.2,32.3
2018-02-10T21:15:03.891Z,55,,,,,40.3,32.3
2018-02-10T21:15:13.890Z,55,,,,,40.5,32.3
2018-02-10T21:15:23.909Z,55,40,1,0,29,40.6,32.3
2018-02-10T21:15:33.890Z,55,,,,,40.8,32.3
2018-02-10T21:15:43.890Z,55,,,,,40.9,32.3
2018-02-10T21:15:53.891Z,55,,,,,41,32.3
2018-02-10T21:16:03.891Z,55,,,,,41.1,32.3
2018-02-10T21:16:13.890Z,55,,,,,41.2,32.3
2018-02-10T21:16:23.899Z,55,,,,,41.5,32.3
2018-02-10T21:16:33.892Z,55,,,,,41.6,32.3
2018-02-10T21:16:43.890Z,55,,,,,41.7,32.3
2018-02-10T21:16:53.891Z,55,,,,,41.8,32.3
2018-02-10T21:17:03.890Z,55,,,,,42,32.3
2018-02-10T21:17:13.891Z,55,,,,,,32.3
2018-02-10T21:17:23.897Z,55,,,,,42.3,32.3
2018-02-10T21:17:33.890Z,55,,,,,42.4,32.5
2018-02-10T21:17:43.890Z,55,,,,,42.5,32.5
2018-02-10T21:17:53.890Z,55,,,,,42.6,32.5
2018-02-10T21:18:03.890Z,55,,,,,42.7,32.6
2018-02-10T21:18:13.890Z,55,,,,,43,32.6
2018-02-10T21:18:23.899Z,55,,,,,43.1,32.6
2018-02-10T21:18:33.890Z,55,,,,,43.2,32.7
2018-02-10T21:18:43.891Z,55,,,,,43.3,32.7
2018-02-10T21:18:53.890Z,55,,,,,43.4,32.8
2018-02-10T21:19:03.890Z,55,,,,,43.5,32.8
2018-02-10T21:19:13.890Z,55,,,,,43.6,32.8
2018-02-10T21:19:23.900Z,55,,,,,43.7,33
2018-02-10T21:19:33.892Z,55,,1,0,0,43.8,33
2018-02-10T21:19:43.892Z,55,,,,,41.8,33.1
2018-02-10T21:19:53.890Z,55,,,,,40.8,33.1
2018-02-10T21:20:03.890Z,55,,,,,39.8,33.2
2018-02-10T21:20:13.923Z,55,,,,,39.6,33.2
2018-02-10T21:20:23.897Z,55,,,,,40,33.3
2018-02-10T21:20:33.894Z,55,,,,,40.3,33.3
2018-02-10T21:20:43.890Z,55,,,,,40.8,33.5
2018-02-10T21:20:53.890Z,55,,,,,,33.5
2018-02-10T21:21:03.890Z,55,,,,,40.6,33.6
2018-02-10T21:21:13.890Z,55,,,,,40.5,33.6
2018-02-10T21:21:23.899Z,55,,,,,40.2,33.7
2018-02-10T21:21:33.890Z,55,,,,,40.1,33.7
2018-02-10T21:21:43.890Z,55,,,,,39.9,33.8
2018-02-10T21:21:53.890Z,55,,,,,39.8,33.8
2018-02-10T21:22:03.890Z,55,,,,,,33.8
2018-02-10T21:22:13.889Z,55,,,,,39.6,33.8
2018-02-10T21:22:23.897Z,55,,,,,39.5,33.8
2018-02-10T21:22:33.890Z,55,,,,,39.4,33.8
2018-02-10T21:22:43.893Z,55,,,,,39.3,33.8
2018-02-10T21:22:53.890Z,55,,,,,39.1,34
2018-02-10T21:23:03.890Z,55,,,,,39,34
2018-02-10T21:23:13.891Z,55,,,,,38.9,34
2018-02-10T21:23:23.898Z,55,,,,,,34
2018-02-10T21:23:33.890Z,55,,,,,38.8,34
2018-02-10T21:23:43.889Z,55,,,,,,34
2018-02-10T21:23:53.889Z,55,,,,,39,34
2018-02-10T21:24:03.890Z,55,,,,,,34
2018-02-10T21:24:13.889Z,55,,,,,39.1,34
2018-02-10T21:24:23.896Z,55,,,,,39.3,34
2018-02-10T21:24:33.890Z,55,,,,,39.4,34
2018-02-10T21:24:43.890Z,55,,,,,39.5,34
2018-02-10T21:24:53.890Z,55,,,,,39.6,33.8
2018-02-10T21:25:03.897Z,55,,,,,,33.8
2018-02-10T21:25:13.890Z,55,,,,,39.8,33.8
2018-02-10T21:25:23.900Z,55,,,,,39.9,33.8
2018-02-10T21:25:33.889Z,55,,,,,,33.8
2018-02-10T21:25:43.889Z,55,,,,,40,33.8
2018-02-10T21:25:53.890Z,55,,,,,,33.8
2018-02-10T21:26:03.891Z,55,,,,,40.1,33.8
2018-02-10T21:26:13.890Z,55,,,,,,33.7
2018-02-10T21:26:23.899Z,55,,,,,40.2,33.7
2018-02-10T21:26:33.894Z,55,,,,,,33.7
2018-02-10T21:26:43.889Z,55,,,,,,33.7
2018-02-10T21:26:53.890Z,55,,,,,40.3,33.7
2018-02-10T21:27:03.890Z,55,,,,,,33.7
2018-02-10T21:27:13.890Z,55,,,,,,33.6
2018-02-10T21:27:23.898Z,55,,,,,40.5,33.6
2018-02-10T21:27:33.889Z,55,,,,,,33.6
2018-02-10T21:27:43.890Z,55,,,,,,33.6
2018-02-10T21:27:54.194Z,55,,,,,40.6,33.6
2018-02-10T21:28:03.890Z,55,,,,,,33.6
2018-02-10T21:28:13.889Z,55,,,,,,33.5
2018-02-10T21:28:23.893Z,55,,,,,,33.5
2018-02-10T21:28:33.889Z,55,,,,,40.7,33.5
2018-02-10T21:28:43.889Z,55,,,,,,33.5
2018-02-10T21:28:53.892Z,55,,,,,,33.5
2018-02-10T21:29:03.890Z,55,,,,,,33.5
2018-02-10T21:29:13.890Z,55,,,,,40.8,33.3
2018-02-10T21:29:23.889Z,55,,,,,,33.3
2018-02-10T21:29:33.899Z,55,,,,,,33.3
2018-02-10T21:29:43.890Z,55,,,,,38.9,33.3
2018-02-10T21:29:53.892Z,55,,,,,37.9,33.2
2018-02-10T21:30:03.889Z,55,,,,,35.9,33.2
2018-02-10T21:30:13.889Z,55,,,,,34.9,33.2
2018-02-10T21:30:23.895Z,55,,,,,34.7,33.2
2018-02-10T21:30:33.890Z,55,,,,,,33.2
2018-02-10T21:30:43.890Z,55,,,,,34.8,33.1
2018-02-10T21:30:53.889Z,55,,,,,,33.1
2018-02-10T21:31:03.891Z,55,,,,,,33.1
2018-02-10T21:31:13.958Z,55,,,,,34.7,33.1
2018-02-10T21:31:23.897Z,55,,,,,34.6,33.1
2018-02-10T21:31:33.889Z,55,,,,,34.4,33
2018-02-10T21:31:43.894Z,55,,,,,,33
2018-02-10T21:31:53.891Z,55,,,,,,33
2018-02-10T21:32:03.890Z,55,,,,,34.3,33
2018-02-10T21:32:13.890Z,55,,,,,,33
2018-02-10T21:32:23.895Z,55,,,,,34.2,32.8
2018-02-10T21:32:33.890Z,55,,,,,34.1,32.8
2018-02-10T21:32:43.890Z,55,,,,,,32.8
2018-02-10T21:32:53.902Z,55,,,,,34,32.8
2018-02-10T21:33:03.889Z,55,,1,0,,34,32.7
2018-02-10T21:33:13.889Z,55,,,,79,40.1,32.7
2018-02-10T21:33:23.889Z,55,,,,49,43.1,32.7
2018-02-10T21:33:33.889Z,55,,,,29,42.8,32.7
2018-02-10T21:33:43.892Z,55,,,,,41.8,32.6
2018-02-10T21:33:53.889Z,55,,,,,39.9,32.6
2018-02-10T21:34:03.889Z,55,,,,,39.6,32.6
2018-02-10T21:34:13.889Z,55,,,,,38.9,32.6
2018-02-10T21:34:23.895Z,55,,,,,38.7,32.6
2018-02-10T21:34:33.889Z,55,,,,,39,32.5
2018-02-10T21:34:43.891Z,55,,,,,39.1,32.5
2018-02-10T21:34:53.889Z,55,,,,,39.2,32.5
