Time,HwActive,HwTOutlet,HwTSet,PrimTSet,ChActive,PrimT,ActPow
2018-02-05T20:13:01.485Z,,36.7,55,,,,
2018-02-05T20:13:11.484Z,,36.5,55,,,,
2018-02-05T20:13:21.485Z,,36.4,55,,,34.3,
2018-02-05T20:13:31.484Z,,36.4,55,,,34.2,
2018-02-05T20:13:41.484Z,,36.3,55,,,,
2018-02-05T20:13:51.486Z,,36.2,55,,,34.1,
2018-02-05T20:14:01.485Z,,36,55,,,34,
2018-02-05T20:14:11.490Z,0,36,55,,2,,
2018-02-05T20:14:21.485Z,,35.9,55,,,33.8,
2018-02-05T20:14:31.484Z,,35.8,55,,,,
2018-02-05T20:14:41.484Z,,35.8,55,,,33.7,
2018-02-05T20:14:51.484Z,,35.7,55,,,,
2018-02-05T20:15:01.485Z,,35.6,55,,,33.6,
2018-02-05T20:15:11.484Z,,35.6,55,,,,
2018-02-05T20:15:21.484Z,,35.4,55,,,33.5,
2018-02-05T20:15:31.485Z,,35.4,55,,,,
2018-02-05T20:15:41.484Z,0,35.3,55,,2,37.6,79
2018-02-05T20:15:51.484Z,,35.2,55,,,42.3,61
2018-02-05T20:16:01.484Z,,35.2,55,,,43.5,29
2018-02-05T20:16:11.484Z,,35.1,55,,,41.8,
2018-02-05T20:16:21.484Z,,34.9,55,,,40.6,
2018-02-05T20:16:31.484Z,,34.9,55,,,39.6,
2018-02-05T20:16:41.484Z,,34.8,55,,,38.8,
2018-02-05T20:16:51.484Z,,34.8,55,,,38.6,
2018-02-05T20:17:01.484Z,,34.7,55,,,38.7,
2018-02-05T20:17:11.487Z,,34.7,55,,,39,
2018-02-05T20:17:21.493Z,,34.6,55,,,39.1,
2018-02-05T20:17:31.484Z,,34.6,55,,,39.3,
2018-02-05T20:17:41.493Z,,34.4,55,,,39.4,
2018-02-05T20:17:51.505Z,,34.4,55,,,39.7,
2018-02-05T20:18:01.484Z,,34.3,55,,,39.9,
2018-02-05T20:18:11.486Z,,34.3,55,,,40.1,
2018-02-05T20:18:21.484Z,,34.3,55,,,40.2,
2018-02-05T20:18:31.484Z,,34.2,55,,,40.3,
2018-02-05T20:18:41.486Z,,34.2,55,,,40.5,
2018-02-05T20:18:51.486Z,,34.1,55,,,40.7,
2018-02-05T20:19:01.485Z,,34.1,55,,,40.8,
2018-02-05T20:19:11.484Z,,34,55,,,41,
2018-02-05T20:19:21.484Z,,34,55,,,41.1,
2018-02-05T20:19:31.559Z,,34,55,,,41.2,
2018-02-05T20:19:41.483Z,,33.8,55,,,41.4,
2018-02-05T20:19:51.484Z,,33.8,55,,,41.5,
2018-02-05T20:20:01.483Z,,33.8,55,,,41.7,
2018-02-05T20:20:11.484Z,,33.7,55,,,41.8,
2018-02-05T20:20:21.484Z,,33.7,55,,,42,
2018-02-05T20:20:31.486Z,,33.7,55,,,42.2,
2018-02-05T20:20:41.487Z,,33.7,55,,,42.3,
2018-02-05T20:20:51.483Z,,33.6,55,,,42.4,
2018-02-05T20:21:01.485Z,,33.6,55,,,42.5,
2018-02-05T20:21:11.484Z,,33.6,55,,,42.7,
2018-02-05T20:21:21.483Z,,33.6,55,,,42.8,
2018-02-05T20:21:31.487Z,,33.6,55,,,43,
2018-02-05T20:21:41.485Z,,33.6,55,,,43.1,
2018-02-05T20:21:51.500Z,,33.6,55,,,43.3,
2018-02-05T20:22:01.484Z,,33.6,55,,,43.4,
2018-02-05T20:22:11.483Z,,33.6,55,,,43.5,
2018-02-05T20:22:21.483Z,,33.6,55,,,43.6,
2018-02-05T20:22:31.492Z,,33.6,55,,,43.9,
2018-02-05T20:22:41.485Z,0,33.7,55,,2,43.9,0
2018-02-05T20:22:51.486Z,,33.7,55,,,41.8,
2018-02-05T20:23:01.483Z,,33.7,55,,,40.4,
2018-02-05T20:23:11.498Z,,33.7,55,,,39.5,
2018-02-05T20:23:21.485Z,,33.8,55,,,,
2018-02-05T20:23:31.484Z,,33.8,55,,,39.8,
2018-02-05T20:23:41.484Z,,33.8,55,,,40.3,
2018-02-05T20:23:51.484Z,,34,55,,,40.7,
2018-02-05T20:24:01.483Z,,34,55,,,40.5,
2018-02-05T20:24:11.484Z,,34,55,,,40.2,
2018-02-05T20:24:21.484Z,,34,55,,,40.1,
2018-02-05T20:24:31.483Z,,34.1,55,,,39.9,
2018-02-05T20:24:41.483Z,,34.1,55,,,39.8,
2018-02-05T20:24:51.483Z,,34.1,55,,,39.5,
2018-02-05T20:25:01.484Z,,34.1,55,,,39.4,
2018-02-05T20:25:11.484Z,,34.2,55,,,,
2018-02-05T20:25:21.484Z,,34.2,55,,,39.3,
2018-02-05T20:25:31.483Z,,34.2,55,,,39.1,
2018-02-05T20:25:41.483Z,,34.2,55,,,39,
2018-02-05T20:25:51.483Z,,34.2,55,,,38.9,
2018-02-05T20:26:01.484Z,,34.2,55,,,,
2018-02-05T20:26:11.484Z,,34.2,55,,,38.8,
2018-02-05T20:26:21.483Z,,34.2,55,,,38.6,
2018-02-05T20:26:31.484Z,,34.2,55,,,38.5,
2018-02-05T20:26:41.485Z,,34.2,55,,,,
2018-02-05T20:26:51.493Z,,34.2,55,,,,
2018-02-05T20:27:01.483Z,,34.2,55,,,38.6,
2018-02-05T20:27:11.484Z,,34.1,55,,,38.8,
2018-02-05T20:27:21.487Z,,34.1,55,,,38.9,
2018-02-05T20:27:31.485Z,,34.1,55,,,39,
2018-02-05T20:27:41.483Z,,34.1,55,,,39.1,
2018-02-05T20:27:51.483Z,,34.1,55,,,39.3,
2018-02-05T20:28:01.483Z,,34.1,55,,,,
2018-02-05T20:28:11.483Z,,34.1,55,,,39.4,
2018-02-05T20:28:21.483Z,,34.1,55,,,39.5,
2018-02-05T20:28:31.483Z,,34.1,55,,,,
2018-02-05T20:28:41.484Z,,34,55,,,39.6,
2018-02-05T20:28:51.483Z,,34,55,,,,
2018-02-05T20:29:01.483Z,,34,55,,,39.8,
2018-02-05T20:29:11.483Z,,34,55,,,,
2018-02-05T20:29:21.485Z,,34,55,,,,
2018-02-05T20:29:31.495Z,,34,55,,,39.9,
2018-02-05T20:29:41.483Z,,33.8,55,,,,
2018-02-05T20:29:51.483Z,,33.8,55,,,40,
2018-02-05T20:30:01.483Z,,33.8,55,,,,
2018-02-05T20:30:11.483Z,,33.8,55,,,,
2018-02-05T20:30:21.484Z,,33.8,55,,,40.1,
2018-02-05T20:30:31.484Z,,33.7,55,,,,
2018-02-05T20:30:41.483Z,,33.7,55,,,,
2018-02-05T20:30:51.483Z,,33.7,55,,,40.2,
2018-02-05T20:31:01.484Z,,33.7,55,,,,
2018-02-05T20:31:11.483Z,,33.6,55,,,,
2018-02-05T20:31:21.483Z,,33.6,55,,,,
2018-02-05T20:31:31.640Z,,33.6,55,,,40.3,
2018-02-05T20:31:41.483Z,,33.6,55,,,,
2018-02-05T20:31:51.483Z,,33.6,55,,,,
2018-02-05T20:32:01.484Z,,33.5,55,,,,
2018-02-05T20:32:11.486Z,,33.5,55,,,,
2018-02-05T20:32:21.483Z,,33.5,55,,,,
2018-02-05T20:32:31.483Z,,33.5,55,,,40.5,
2018-02-05T20:32:41.494Z,,33.5,55,,,,
2018-02-05T20:32:51.483Z,,33.3,55,,,39.6,
2018-02-05T20:33:01.483Z,,33.3,55,,,37.5,
2018-02-05T20:33:11.483Z,,33.3,55,,,36.4,
2018-02-05T20:33:21.489Z,,33.3,55,,,34.9,
2018-02-05T20:33:31.488Z,,33.2,55,,,34.6,
2018-02-05T20:33:41.483Z,,33.2,55,,,,
2018-02-05T20:33:51.483Z,,33.2,55,,,34.7,
2018-02-05T20:34:01.482Z,,33.2,55,,,34.8,
2018-02-05T20:34:11.484Z,,33.2,55,,,34.7,
2018-02-05T20:34:21.483Z,,33.1,55,,,34.6,
2018-02-05T20:34:31.485Z,,33.1,55,,,34.4,
2018-02-05T20:34:41.483Z,,33.1,55,,,,
2018-02-05T20:34:51.482Z,,33.1,55,,,34.3,
2018-02-05T20:35:01.482Z,,33,55,,,,
2018-02-05T20:35:11.487Z,,33,55,,,34.2,
2018-02-05T20:35:21.483Z,,33,55,,,,
2018-02-05T20:35:31.483Z,,33,55,,,34.1,
2018-02-05T20:35:41.484Z,,33,55,,,34,
2018-02-05T20:35:51.483Z,,32.8,55,,,,
2018-02-05T20:36:01.485Z,0,32.8,55,,2,34,
2018-02-05T20:36:11.483Z,,32.8,55,,,39.5,79
2018-02-05T20:36:21.482Z,,32.8,55,,,43.6,50
2018-02-05T20:36:31.484Z,0,32.7,55,,2,42.4,0
2018-02-05T20:36:41.483Z,,32.7,55,,,39.7,
2018-02-05T20:36:51.483Z,,32.7,55,,,36.9,
2018-02-05T20:37:01.485Z,,32.7,55,,,35.9,
2018-02-05T20:37:11.485Z,,32.6,55,,,35.4,
2018-02-05T20:37:21.484Z,,32.6,55,,,35.3,
2018-02-05T20:37:31.488Z,,32.6,55,,,35.1,
2018-02-05T20:37:41.482Z,,32.6,55,,,34.9,
2018-02-05T20:37:51.487Z,,32.5,55,,,34.7,
2018-02-05T20:38:01.493Z,,32.5,55,,,,
2018-02-05T20:38:11.482Z,,32.5,55,,,34.6,
2018-02-05T20:38:21.483Z,,32.5,55,,,34.4,
2018-02-05T20:38:31.482Z,,32.3,55,,,34.3,
2018-02-05T20:38:41.483Z,,32.3,55,,,,
2018-02-05T20:38:51.482Z,,32.3,55,,,34.2,
2018-02-05T20:39:01.482Z,,32.3,55,,,34.1,
2018-02-05T20:39:11.482Z,,32.3,55,,,,
2018-02-05T20:39:21.482Z,,32.2,55,,,34,
2018-02-05T20:39:31.483Z,0,32.2,55,,2,33.8,
2018-02-05T20:39:41.483Z,,32.2,55,,,,
2018-02-05T20:39:51.482Z,,32.2,55,,,33.7,
2018-02-05T20:40:01.482Z,,32.1,55,,,,
2018-02-05T20:40:11.482Z,,32.1,55,,,33.6,
2018-02-05T20:40:21.482Z,,32.1,55,,,,
2018-02-05T20:40:31.484Z,,32.1,55,,,33.5,
2018-02-05T20:40:41.482Z,,32.1,55,,,,
2018-02-05T20:40:51.482Z,,32,55,,,33.3,
2018-02-05T20:41:01.483Z,0,32,55,,2,33.3,
2018-02-05T20:41:11.482Z,,32,55,,,39.4,79
2018-02-05T20:41:21.485Z,,32,55,,,43,46
2018-02-05T20:41:31.484Z,,32,55,,,42.6,29
2018-02-05T20:41:41.482Z,,31.9,55,,,41.5,
2018-02-05T20:41:51.483Z,,31.9,55,,,39.8,
2018-02-05T20:42:01.482Z,,31.9,55,,,39.2,
2018-02-05T20:42:11.484Z,,31.9,55,,,38.7,
2018-02-05T20:42:21.486Z,,31.7,55,,,38.6,
2018-02-05T20:42:31.483Z,,31.7,55,,,38.7,
2018-02-05T20:42:41.484Z,,31.7,55,,,39,
2018-02-05T20:42:51.482Z,,31.7,55,,,39.1,
2018-02-05T20:43:01.481Z,,31.7,55,,,39.2,
2018-02-05T20:43:11.482Z,,31.7,55,,,39.4,
2018-02-05T20:43:21.482Z,,31.6,55,,,39.7,
2018-02-05T20:43:31.482Z,,31.6,55,,,39.8,
2018-02-05T20:43:41.482Z,,31.6,55,,,40,
2018-02-05T20:43:51.482Z,,31.6,55,,,40.1,
2018-02-05T20:44:01.482Z,,31.6,55,,,40.2,
2018-02-05T20:44:11.483Z,,31.6,55,,,40.3,
2018-02-05T20:44:21.483Z,,31.6,55,,,40.6,
2018-02-05T20:44:31.482Z,,31.6,55,,,40.7,
2018-02-05T20:44:41.482Z,,31.6,55,,,40.8,
2018-02-05T20:44:51.482Z,,31.5,55,,,41,
2018-02-05T20:45:01.483Z,,31.6,55,,,41.1,
2018-02-05T20:45:11.482Z,,31.6,55,,,41.2,
2018-02-05T20:45:21.482Z,,31.6,55,,,41.4,
2018-02-05T20:45:31.488Z,,31.6,55,,,41.6,
2018-02-05T20:45:41.482Z,,31.6,55,,,41.7,
2018-02-05T20:45:51.482Z,,31.6,55,,,41.8,
2018-02-05T20:46:01.481Z,,31.7,55,,,42,
2018-02-05T20:46:11.484Z,,31.7,55,,,42.2,
2018-02-05T20:46:21.483Z,,31.7,55,,,42.4,
2018-02-05T20:46:31.482Z,,31.9,55,,,42.5,
2018-02-05T20:46:41.482Z,,31.9,55,,,42.6,
2018-02-05T20:46:51.481Z,,31.9,55,,,42.7,
2018-02-05T20:47:01.482Z,,32,55,,,43,
2018-02-05T20:47:11.485Z,,32,55,,,43.1,
2018-02-05T20:47:21.482Z,,32.1,55,,,43.2,
2018-02-05T20:47:31.482Z,,32.1,55,,,43.3,
2018-02-05T20:47:41.482Z,,32.1,55,,,43.4,
2018-02-05T20:47:51.482Z,,32.2,55,,,43.5,
2018-02-05T20:48:01.482Z,,32.2,55,,,43.7,
2018-02-05T20:48:11.482Z,,32.3,55,,,43.9,
2018-02-05T20:48:21.487Z,0,32.3,55,,2,43.7,0
2018-02-05T20:48:31.484Z,,32.5,55,,,41.6,
2018-02-05T20:48:41.481Z,,32.6,55,,,39.7,
2018-02-05T20:48:51.482Z,,32.6,55,,,39.5,
2018-02-05T20:49:01.482Z,,32.7,55,,,39.6,
2018-02-05T20:49:11.481Z,,32.7,55,,,40,
2018-02-05T20:49:21.482Z,,32.8,55,,,40.4,
2018-02-05T20:49:31.485Z,,33,55,,,40.6,
2018-02-05T20:49:41.484Z,,33,55,,,40.3,
2018-02-05T20:49:51.483Z,,33.1,55,,,40.2,
2018-02-05T20:50:01.481Z,,33.1,55,,,40,
2018-02-05T20:50:11.483Z,,33.1,55,,,39.9,
2018-02-05T20:50:21.482Z,,33.2,55,,,39.6,
2018-02-05T20:50:31.482Z,,33.2,55,,,39.5,
2018-02-05T20:50:41.485Z,,33.3,55,,,,
2018-02-05T20:50:51.481Z,,33.3,55,,,39.4,
2018-02-05T20:51:01.481Z,,33.3,55,,,39.3,
2018-02-05T20:51:11.482Z,,33.3,55,,,39.1,
2018-02-05T20:51:21.481Z,,33.3,55,,,39,
2018-02-05T20:51:31.481Z,,33.5,55,,,38.9,
2018-02-05T20:51:41.482Z,,33.5,55,,,,
2018-02-05T20:51:51.482Z,,33.5,55,,,38.8,
2018-02-05T20:52:01.484Z,,33.5,55,,,38.6,
2018-02-05T20:52:11.481Z,,33.5,55,,,38.5,
2018-02-05T20:52:21.481Z,,33.5,55,,,,
2018-02-05T20:52:31.490Z,,33.5,55,,,,
2018-02-05T20:52:41.482Z,,33.5,55,,,38.6,
2018-02-05T20:52:51.627Z,,33.5,55,,,38.8,
2018-02-05T20:53:01.483Z,,33.5,55,,,38.9,
2018-02-05T20:53:11.481Z,,33.5,55,,,39,
2018-02-05T20:53:21.481Z,,33.5,55,,,39.1,
2018-02-05T20:53:31.481Z,,33.5,55,,,39.3,
2018-02-05T20:53:41.481Z,,33.5,55,,,,
2018-02-05T20:53:51.483Z,,33.3,55,,,39.4,
2018-02-05T20:54:01.483Z,,33.3,55,,,39.5,
2018-02-05T20:54:11.481Z,,33.3,55,,,,
2018-02-05T20:54:21.481Z,,33.3,55,,,39.6,
2018-02-05T20:54:31.481Z,,33.3,55,,,,
2018-02-05T20:54:41.481Z,,33.3,55,,,39.8,
2018-02-05T20:54:51.482Z,,33.3,55,,,,
2018-02-05T20:55:01.483Z,,33.2,55,,,39.9,
2018-02-05T20:55:11.481Z,,33.2,55,,,,
2018-02-05T20:55:21.482Z,,33.2,55,,,,
2018-02-05T20:55:31.499Z,,33.2,55,,,40,
2018-02-05T20:55:41.481Z,,33.2,55,,,,
2018-02-05T20:55:51.481Z,,33.2,55,,,,
2018-02-05T20:56:01.481Z,,33.2,55,,,40.1,
2018-02-05T20:56:11.640Z,,33.1,55,,,,
2018-02-05T20:56:21.481Z,,33.1,55,,,,
2018-02-05T20:56:31.481Z,,33.1,55,,,40.2,
2018-02-05T20:56:41.481Z,,33.1,55,,,,
2018-02-05T20:56:51.483Z,,33.1,55,,,,
2018-02-05T20:57:01.481Z,,33.1,55,,,,
2018-02-05T20:57:11.481Z,,33,55,,,,
2018-02-05T20:57:21.486Z,,33,55,,,40.3,
2018-02-05T20:57:31.483Z,,33,55,,,,
2018-02-05T20:57:41.482Z,,33,55,,,,
2018-02-05T20:57:51.481Z,,33,55,,,,
2018-02-05T20:58:01.481Z,,33,55,,,40.5,
2018-02-05T20:58:11.481Z,,32.8,55,,,,
2018-02-05T20:58:21.483Z,,32.8,55,,,,
2018-02-05T20:58:31.481Z,,32.8,55,,,39.3,
2018-02-05T20:58:41.480Z,,32.8,55,,,37.5,
2018-02-05T20:58:51.482Z,,32.7,55,,,35.9,
2018-02-05T20:59:01.481Z,,32.7,55,,,34.9,
2018-02-05T20:59:11.482Z,,32.7,55,,,34.6,
2018-02-05T20:59:21.483Z,,32.7,55,,,34.7,
2018-02-05T20:59:31.481Z,,32.7,55,,,34.8,
2018-02-05T20:59:41.481Z,,32.6,55,,,,
2018-02-05T20:59:51.482Z,,32.6,55,,,34.7,
2018-02-05T21:00:01.481Z,,32.6,55,,,34.6,
2018-02-05T21:00:11.481Z,,32.6,55,,,34.4,
2018-02-05T21:00:21.481Z,,32.6,55,,,,
2018-02-05T21:00:31.495Z,,32.6,55,,,34.3,
2018-02-05T21:00:41.480Z,,32.5,55,,,,
2018-02-05T21:00:51.480Z,,32.5,55,,,,
2018-02-05T21:01:01.485Z,,32.5,55,,,34.2,
2018-02-05T21:01:11.481Z,,32.5,55,,,34.1,
2018-02-05T21:01:21.480Z,,32.3,55,,,34,
2018-02-05T21:01:31.503Z,,32.3,55,,,,
2018-02-05T21:01:41.481Z,0,32.3,55,,2,34.1,79
2018-02-05T21:01:51.481Z,,32.3,55,,,40.4,78
2018-02-05T21:02:01.481Z,,32.2,55,,,43.7,45
2018-02-05T21:02:11.485Z,0,32.2,55,,2,41.9,0
2018-02-05T21:02:21.481Z,,32.2,55,,,39.4,
2018-02-05T21:02:31.481Z,,32.2,55,,,36.7,
2018-02-05T21:02:41.481Z,,32.2,55,,,35.9,
2018-02-05T21:02:51.481Z,,32.1,55,,,35.4,
2018-02-05T21:03:01.484Z,,32.1,55,,,35.3,
2018-02-05T21:03:11.480Z,,32.1,55,,,35.1,
2018-02-05T21:03:21.480Z,,32.1,55,,,34.9,
2018-02-05T21:03:31.481Z,,32,55,,,34.7,
2018-02-05T21:03:41.484Z,,32,55,,,34.6,
2018-02-05T21:03:51.480Z,,32,55,,,,
2018-02-05T21:04:01.481Z,,32,55,,,34.4,
2018-02-05T21:04:11.483Z,,32,55,,,34.3,
2018-02-05T21:04:21.480Z,,32,55,,,,
2018-02-05T21:04:31.480Z,,31.9,55,,,34.2,
2018-02-05T21:04:41.484Z,,31.9,55,,,34.1,
2018-02-05T21:04:51.480Z,,31.9,55,,,,
2018-02-05T21:05:01.481Z,0,31.9,55,40,2,34,0
2018-02-05T21:05:11.482Z,0,31.9,55,,2,,
2018-02-05T21:05:21.480Z,,31.7,55,,,33.8,
2018-02-05T21:05:31.480Z,,31.7,55,,,33.7,
2018-02-05T21:05:41.592Z,,31.7,55,,,,
2018-02-05T21:05:51.483Z,,31.7,55,,,33.6,
2018-02-05T21:06:01.480Z,,31.7,55,,,,
2018-02-05T21:06:11.480Z,,31.6,55,,,33.5,
2018-02-05T21:06:21.480Z,,31.6,55,,,,
2018-02-05T21:06:31.482Z,,31.6,55,,,33.3,
2018-02-05T21:06:41.480Z,0,31.6,55,,2,33.6,79
2018-02-05T21:06:51.480Z,,31.5,55,,,39.6,79
2018-02-05T21:07:01.483Z,,31.5,55,,,43.1,46
2018-02-05T21:07:11.480Z,,31.5,55,,,42.6,29
2018-02-05T21:07:21.480Z,,31.5,55,,,40.9,
2018-02-05T21:07:31.487Z,,31.5,55,,,39.9,
2018-02-05T21:07:41.480Z,,31.5,55,,,39,
2018-02-05T21:07:51.482Z,,31.4,55,,,38.4,
2018-02-05T21:08:01.481Z,,31.4,55,,,38.6,
2018-02-05T21:08:11.480Z,,31.4,55,,,38.7,
2018-02-05T21:08:21.480Z,,31.4,55,,,39,
2018-02-05T21:08:31.483Z,,31.4,55,,,39.1,
2018-02-05T21:08:41.481Z,,31.4,55,,,39.3,
2018-02-05T21:08:51.480Z,,31.2,55,,,39.4,
2018-02-05T21:09:01.482Z,,31.2,55,,,39.7,
2018-02-05T21:09:11.480Z,,31.2,55,,,39.9,
2018-02-05T21:09:21.479Z,,31.2,55,,,40,
2018-02-05T21:09:31.482Z,,31.2,55,,,40.1,
2018-02-05T21:09:41.480Z,,31.2,55,,,40.2,
2018-02-05T21:09:51.480Z,,31.2,55,,,40.5,
2018-02-05T21:10:01.480Z,,31.2,55,,,40.6,
2018-02-05T21:10:11.482Z,,31.2,55,,,40.7,
2018-02-05T21:10:21.480Z,,31.2,55,,,40.9,
2018-02-05T21:10:31.480Z,,31.2,55,,,41,
2018-02-05T21:10:41.480Z,,31.2,55,,,41.1,
2018-02-05T21:10:51.480Z,,31.2,55,,,41.2,
2018-02-05T21:11:01.481Z,,31.2,55,,,41.5,
2018-02-05T21:11:11.480Z,,31.4,55,,,41.6,
2018-02-05T21:11:21.479Z,,31.4,55,,,41.8,
2018-02-05T21:11:31.480Z,,31.4,55,,,41.9,
2018-02-05T21:11:41.479Z,,31.4,55,,,42,
2018-02-05T21:11:51.482Z,,31.5,55,,,42.2,
2018-02-05T21:12:01.479Z,,31.5,55,,,42.4,
2018-02-05T21:12:11.480Z,,31.5,55,,,42.5,
2018-02-05T21:12:21.485Z,,31.6,55,,,42.6,
2018-02-05T21:12:31.480Z,,31.6,55,,,42.7,
2018-02-05T21:12:41.481Z,,31.7,55,,,43,
2018-02-05T21:12:51.480Z,,31.7,55,,,43.1,
2018-02-05T21:13:01.479Z,,31.9,55,,,43.2,
2018-02-05T21:13:11.479Z,,31.9,55,,,43.3,
2018-02-05T21:13:21.481Z,,32,55,,,43.4,
2018-02-05T21:13:31.479Z,,32,55,,,43.6,
2018-02-05T21:13:41.481Z,,32.1,55,,,43.7,
2018-02-05T21:13:51.481Z,,32.1,55,,,43.9,
2018-02-05T21:14:01.480Z,0,32.2,55,,2,43.5,0
2018-02-05T21:14:11.479Z,,32.2,55,,,40.8,
2018-02-05T21:14:21.485Z,,32.3,55,,,39.8,
2018-02-05T21:14:31.480Z,,32.5,55,,,39.5,
2018-02-05T21:14:41.480Z,,32.5,55,,,39.7,
2018-02-05T21:14:51.480Z,,32.6,55,,,40.1,
2018-02-05T21:15:01.481Z,,32.6,55,,,40.5,
2018-02-05T21:15:11.479Z,,32.7,55,,,40.6,
2018-02-05T21:15:21.479Z,,32.8,55,,,40.3,
2018-02-05T21:15:31.480Z,,32.8,55,,,40.1,
2018-02-05T21:15:41.482Z,,33,55,,,40,
2018-02-05T21:15:51.480Z,,33,55,,,39.9,
2018-02-05T21:16:01.480Z,,33,55,,,39.6,
2018-02-05T21:16:11.480Z,,33.1,55,,,39.5,
2018-02-05T21:16:21.480Z,,33.1,55,,,39.4,
2018-02-05T21:16:31.479Z,,33.1,55,,,,
2018-02-05T21:16:41.481Z,,33.1,55,,,39.3,
2018-02-05T21:16:51.481Z,,33.2,55,,,39.1,
2018-02-05T21:17:01.480Z,,33.2,55,,,39,
2018-02-05T21:17:11.484Z,,33.2,55,,,38.9,
2018-02-05T21:17:21.479Z,,33.2,55,,,38.8,
2018-02-05T21:17:31.479Z,,33.2,55,,,,
2018-02-05T21:17:41.480Z,,33.2,55,,,38.6,
2018-02-05T21:17:51.479Z,,33.2,55,,,38.5,
2018-02-05T21:18:01.479Z,,33.2,55,,,38.4,
2018-02-05T21:18:11.482Z,,33.2,55,,,38.5,
2018-02-05T21:18:21.479Z,,33.2,55,,,38.6,
2018-02-05T21:18:31.480Z,,33.2,55,,,38.8,
2018-02-05T21:18:41.480Z,,33.2,55,,,38.9,
2018-02-05T21:18:51.479Z,,33.2,55,,,39,
2018-02-05T21:19:01.479Z,,33.2,55,,,39.1,
2018-02-05T21:19:11.479Z,,33.2,55,,,,
2018-02-05T21:19:21.480Z,,33.2,55,,,39.3,
2018-02-05T21:19:31.479Z,,33.2,55,,,39.4,
2018-02-05T21:19:41.479Z,,33.2,55,,,39.5,
2018-02-05T21:19:51.479Z,,33.2,55,,,,
2018-02-05T21:20:01.479Z,,33.2,55,,,,
2018-02-05T21:20:11.489Z,,33.1,55,,,39.6,
2018-02-05T21:20:21.583Z,,33.1,55,,,39.8,
2018-02-05T21:20:31.479Z,,33.1,55,,,,
2018-02-05T21:20:41.481Z,,33.1,55,,,,
2018-02-05T21:20:51.478Z,,33.1,55,,,39.9,
2018-02-05T21:21:01.480Z,,33.1,55,,,,
2018-02-05T21:21:11.479Z,,33.1,55,,,40,
2018-02-05T21:21:21.479Z,,33.1,55,,,,
2018-02-05T21:21:31.482Z,,33,55,,,,
2018-02-05T21:21:41.479Z,,33,55,,,40.1,
2018-02-05T21:21:51.479Z,,33,55,,,,
2018-02-05T21:22:01.483Z,,33,55,,,,
2018-02-05T21:22:11.480Z,,33,55,,,,
2018-02-05T21:22:21.479Z,,33,55,,,40.2,
2018-02-05T21:22:31.479Z,,32.8,55,,,,
2018-02-05T21:22:41.479Z,,32.8,55,,,,
2018-02-05T21:22:51.480Z,,32.8,55,,,,
2018-02-05T21:23:01.479Z,,32.8,55,,,40.3,
2018-02-05T21:23:11.479Z,,32.8,55,,,,
2018-02-05T21:23:21.483Z,,32.8,55,,,,
2018-02-05T21:23:31.479Z,,32.7,55,,,,
2018-02-05T21:23:41.479Z,,32.7,55,,,,
2018-02-05T21:23:51.479Z,,32.7,55,,,40.5,
2018-02-05T21:24:01.479Z,,32.7,55,,,,
2018-02-05T21:24:11.480Z,,32.7,55,,,39.6,
2018-02-05T21:24:21.479Z,,32.6,55,,,37.7,
2018-02-05T21:24:31.479Z,,32.6,55,,,36.2,
2018-02-05T21:24:41.479Z,,32.6,55,,,34.9,
2018-02-05T21:24:51.479Z,,32.6,55,,,34.6,
2018-02-05T21:25:01.478Z,,32.6,55,,,,
2018-02-05T21:25:11.479Z,,32.5,55,,,34.7,
2018-02-05T21:25:21.479Z,,32.5,55,,,,
2018-02-05T21:25:31.479Z,,32.5,55,,,34.6,
2018-02-05T21:25:41.479Z,,32.5,55,,,,
2018-02-05T21:25:51.483Z,,32.5,55,,,34.4,
2018-02-05T21:26:01.478Z,,32.3,55,,,,
2018-02-05T21:26:11.479Z,,32.3,55,,,34.3,
2018-02-05T21:26:21.479Z,,32.3,55,,,,
2018-02-05T21:26:31.478Z,,32.3,55,,,34.2,
2018-02-05T21:26:41.478Z,,32.3,55,,,,
2018-02-05T21:26:51.493Z,,32.2,55,,,34.1,
2018-02-05T21:27:01.480Z,,32.2,55,,,34,
2018-02-05T21:27:11.480Z,,32.2,55,,,,
2018-02-05T21:27:21.486Z,0,32.2,55,,2,38,79
2018-02-05T21:27:31.487Z,,32.1,55,,,42.5,64
2018-02-05T21:27:41.480Z,0,32.1,55,,2,43.4,0
2018-02-05T21:27:51.479Z,,32.1,55,,,39.9,
2018-02-05T21:28:01.479Z,,32.1,55,,,37.5,
2018-02-05T21:28:11.482Z,,32.1,55,,,36.2,
2018-02-05T21:28:21.479Z,,32,55,,,35.6,
2018-02-05T21:28:31.478Z,,32,55,,,35.3,
2018-02-05T21:28:41.478Z,,32,55,,,35.2,
2018-02-05T21:28:51.478Z,,32,55,,,34.9,
2018-02-05T21:29:01.478Z,,32,55,,,34.8,
2018-02-05T21:29:11.478Z,,31.9,55,,,34.7,
2018-02-05T21:29:21.520Z,,31.9,55,,,34.6,
2018-02-05T21:29:31.478Z,,31.9,55,,,34.4,
2018-02-05T21:29:41.479Z,,31.9,55,,,34.3,
2018-02-05T21:29:51.478Z,,31.7,55,,,,
2018-02-05T21:30:01.478Z,,31.7,55,,,34.2,
2018-02-05T21:30:11.478Z,,31.7,55,,,,
