Time,ChActive,HwTSet,HwTOutlet,PrimT,ActPow,HwActive,PrimTSet
2018-02-07T18:50:19.277Z,,55,31.5,38.9,,,
2018-02-07T18:50:29.271Z,,55,31.5,38.3,,,
2018-02-07T18:50:39.279Z,,55,31.5,38.5,,,
2018-02-07T18:50:49.259Z,,55,31.5,38.7,,,
2018-02-07T18:50:59.261Z,,55,31.5,39,,,
2018-02-07T18:51:09.257Z,,55,31.4,39.1,,,
2018-02-07T18:51:19.260Z,,55,31.4,39.2,,,
2018-02-07T18:51:29.274Z,,55,31.4,39.4,,,
2018-02-07T18:51:39.266Z,,55,31.4,39.7,,,
2018-02-07T18:51:49.259Z,,55,31.4,39.8,,,
2018-02-07T18:51:59.360Z,,55,31.4,40,,,
2018-02-07T18:52:09.292Z,,55,31.4,40.1,,,
2018-02-07T18:52:19.290Z,,55,31.4,40.2,,,
2018-02-07T18:52:29.287Z,,55,31.4,40.3,,,
2018-02-07T18:52:39.379Z,,55,31.2,40.5,,,
2018-02-07T18:52:49.261Z,,55,31.2,40.7,,,
2018-02-07T18:52:59.306Z,,55,31.2,40.8,,,
2018-02-07T18:53:09.390Z,,55,31.2,40.9,,,
2018-02-07T18:53:19.299Z,,55,31.2,41,,,
2018-02-07T18:53:29.273Z,,55,31.4,41.2,,,
2018-02-07T18:53:39.828Z,,55,31.4,41.4,,,
2018-02-07T18:53:50.104Z,,55,31.4,41.5,,,
2018-02-07T18:54:00.694Z,,55,31.4,41.6,,,
2018-02-07T18:54:09.737Z,,55,31.4,41.7,,,
2018-02-07T18:54:19.954Z,,55,31.5,42,,,
2018-02-07T18:54:30.169Z,,55,31.5,,,,
2018-02-07T18:54:39.263Z,,55,31.5,42.2,,,
2018-02-07T18:54:49.287Z,,55,31.6,42.4,,,
2018-02-07T18:54:59.820Z,,55,31.6,42.5,,,
2018-02-07T18:55:09.310Z,,55,31.6,42.6,,,
2018-02-07T18:55:20.615Z,,55,31.7,42.7,,,
2018-02-07T18:55:30.815Z,,55,31.7,43,,,
2018-02-07T18:55:39.260Z,,55,31.9,43.1,,,
2018-02-07T18:55:49.255Z,,55,31.9,43.2,,,
2018-02-07T18:55:59.269Z,,55,32,43.4,,,
2018-02-07T18:56:09.264Z,,55,32,,,,
2018-02-07T18:56:19.277Z,,55,32,43.6,,,
2018-02-07T18:56:29.265Z,,55,32.1,43.7,,,
2018-02-07T18:56:39.278Z,,55,32.2,43.9,,,
2018-02-07T18:56:49.262Z,1,55,32.2,42.9,0,0,
2018-02-07T18:56:59.259Z,,55,32.3,40.7,,,
2018-02-07T18:57:09.301Z,,55,32.3,39.9,,,
2018-02-07T18:57:19.307Z,,55,32.5,39.4,,,
2018-02-07T18:57:29.263Z,,55,32.6,39.5,,,
2018-02-07T18:57:39.272Z,,55,32.6,40,,,
2018-02-07T18:57:49.308Z,,55,32.7,40.3,,,
2018-02-07T18:57:59.326Z,,55,32.7,40.6,,,
2018-02-07T18:58:09.266Z,,55,32.8,40.3,,,
2018-02-07T18:58:19.270Z,,55,32.8,40.2,,,
2018-02-07T18:58:29.267Z,,55,33,39.9,,,
2018-02-07T18:58:39.254Z,,55,33,,,,
2018-02-07T18:58:49.267Z,,55,33.1,39.6,,,
2018-02-07T18:58:59.390Z,,55,33.1,39.5,,,
2018-02-07T18:59:09.276Z,,55,33.1,39.4,,,
2018-02-07T18:59:19.262Z,,55,33.2,,,,
2018-02-07T18:59:29.330Z,,55,33.2,39.3,,,
2018-02-07T18:59:39.284Z,,55,33.2,39.1,,,
2018-02-07T18:59:49.390Z,,55,33.2,39,,,
2018-02-07T18:59:59.272Z,,55,33.2,38.9,,,
2018-02-07T19:00:09.281Z,,55,33.2,38.8,,,
2018-02-07T19:00:19.311Z,,55,33.3,38.6,,,
2018-02-07T19:00:29.253Z,,55,33.3,,,,
2018-02-07T19:00:39.439Z,,55,33.3,38.5,,,
2018-02-07T19:00:49.324Z,,55,33.3,38.4,,,
2018-02-07T19:00:59.367Z,,55,33.3,38.3,,,
2018-02-07T19:01:09.287Z,,55,33.3,,,,
2018-02-07T19:01:19.280Z,,55,33.3,38.4,,,
2018-02-07T19:01:29.317Z,,55,33.2,38.6,,,
2018-02-07T19:01:39.295Z,,55,33.2,38.8,,,
2018-02-07T19:01:49.278Z,0,55,33.2,38.9,,0,59
2018-02-07T19:01:59.296Z,,55,34.2,38.8,,,
2018-02-07T19:02:09.307Z,,55,33.8,37.9,,,
2018-02-07T19:02:19.290Z,,55,33.7,37.7,,,
2018-02-07T19:02:29.275Z,,55,33.6,37.5,,,
2018-02-07T19:02:39.283Z,,55,33.5,,,,
2018-02-07T19:02:49.291Z,1,55,33.5,37.5,,0,40
2018-02-07T19:02:59.351Z,1,55,33.3,39.8,79,0,
2018-02-07T19:03:09.279Z,1,55,33.3,46.1,0,0,
2018-02-07T19:03:19.282Z,,55,33.3,45.6,,,
2018-02-07T19:03:29.356Z,,55,33.2,41.8,,,
2018-02-07T19:03:39.366Z,,55,33.2,39.8,,,
2018-02-07T19:03:49.345Z,,55,33.2,37.9,,,
2018-02-07T19:03:59.313Z,,55,33.2,37.4,,,
2018-02-07T19:04:09.396Z,,55,33.1,37.3,,,
2018-02-07T19:04:19.348Z,,55,33.1,37.4,,,
2018-02-07T19:04:29.293Z,,55,33.1,,,,
2018-02-07T19:04:39.350Z,,55,33.1,37.2,,,
2018-02-07T19:04:49.332Z,,55,33.1,36.9,,,
2018-02-07T19:04:59.316Z,,55,33,,,,
2018-02-07T19:05:09.342Z,,55,33,36.8,,,
2018-02-07T19:05:19.423Z,,55,33,36.7,,,
2018-02-07T19:05:29.411Z,,55,33,,,,
2018-02-07T19:05:39.337Z,,55,33,36.5,,,
2018-02-07T19:05:49.476Z,,55,33,,,,
2018-02-07T19:05:59.358Z,,55,33,36.4,,,
2018-02-07T19:06:09.387Z,,55,32.8,36.3,,,
2018-02-07T19:06:19.337Z,,55,32.8,36.2,,,
2018-02-07T19:06:29.355Z,,55,32.8,36,,,
2018-02-07T19:06:39.401Z,,55,32.8,,,,
2018-02-07T19:06:49.317Z,,55,32.8,35.9,,,
2018-02-07T19:06:59.358Z,,55,32.7,35.8,,,
2018-02-07T19:07:09.335Z,,55,32.7,,,,
2018-02-07T19:07:19.364Z,,55,32.7,,,,
2018-02-07T19:07:29.335Z,,55,32.7,,,,
2018-02-07T19:07:39.316Z,,55,32.7,,,,
2018-02-07T19:07:49.321Z,,55,32.7,35.9,,,
2018-02-07T19:07:59.431Z,,55,32.7,,,,
2018-02-07T19:08:09.314Z,,55,32.6,,,,
2018-02-07T19:08:19.515Z,,55,32.6,,,,
2018-02-07T19:08:29.371Z,,55,32.6,36,,,
2018-02-07T19:08:39.580Z,,55,32.6,,,,
2018-02-07T19:08:49.433Z,,55,32.6,,,,
2018-02-07T19:08:59.363Z,1,55,32.6,36.2,0,0,40
2018-02-07T19:09:09.314Z,,55,32.5,,,,
2018-02-07T19:09:19.309Z,,55,32.5,,,,
2018-02-07T19:09:29.303Z,,55,32.5,,,,
2018-02-07T19:09:39.410Z,,55,32.5,,,,
2018-02-07T19:09:49.393Z,,55,32.5,36.3,,,
2018-02-07T19:09:59.452Z,,55,32.5,,,,
2018-02-07T19:10:09.758Z,,55,32.3,,,,
2018-02-07T19:10:19.640Z,,55,32.3,,,,
2018-02-07T19:10:29.554Z,,55,32.3,,,,
2018-02-07T19:10:39.371Z,,55,32.3,,,,
2018-02-07T19:10:49.832Z,,55,32.3,,,,
2018-02-07T19:10:59.308Z,,55,32.3,,,,
2018-02-07T19:11:09.303Z,,55,32.2,,,,
2018-02-07T19:11:19.306Z,,55,32.2,36.4,,,
2018-02-07T19:11:29.254Z,,55,32.2,36.3,,,
2018-02-07T19:11:39.431Z,,55,32.2,36.4,,,
2018-02-07T19:11:49.256Z,,55,32.2,,,,
2018-02-07T19:11:59.371Z,,55,32.1,,,,
2018-02-07T19:12:09.347Z,,55,32.1,,,,
2018-02-07T19:12:19.497Z,,55,32.1,,,,
2018-02-07T19:12:29.884Z,,55,32.1,,,,
2018-02-07T19:12:39.325Z,,55,32.1,,,,
2018-02-07T19:12:49.334Z,,55,32.1,,,,
2018-02-07T19:12:59.350Z,,55,32,,,,
2018-02-07T19:13:09.253Z,,55,32,,,,
2018-02-07T19:13:19.318Z,,55,32,35.8,,,
2018-02-07T19:13:29.313Z,,55,32,34.8,,,
2018-02-07T19:13:39.362Z,1,55,32,33.6,79,0,
2018-02-07T19:13:49.353Z,,55,31.9,39.3,79,,
2018-02-07T19:13:59.259Z,,55,31.9,42.2,50,,
2018-02-07T19:14:09.370Z,,55,31.9,41.9,29,,
2018-02-07T19:14:19.536Z,,55,31.9,40.7,,,
2018-02-07T19:14:30.147Z,,55,31.9,39.7,,,
2018-02-07T19:14:39.851Z,,55,31.9,38.7,,,
2018-02-07T19:14:49.553Z,,55,31.7,38.2,,,
2018-02-07T19:14:59.504Z,,55,31.7,,,,
2018-02-07T19:15:09.276Z,,55,31.7,38.4,,,
2018-02-07T19:15:19.428Z,,55,31.7,38.5,,,
2018-02-07T19:15:29.540Z,,55,31.7,38.7,,,
2018-02-07T19:15:39.387Z,,55,31.7,39,,,
2018-02-07T19:15:49.378Z,,55,31.7,39.1,,,
2018-02-07T19:15:59.498Z,,55,31.6,39.3,,,
2018-02-07T19:16:09.494Z,,55,31.6,39.4,30,,
2018-02-07T19:16:19.365Z,,55,31.6,39.7,,,
2018-02-07T19:16:29.374Z,,55,31.6,39.8,,,
2018-02-07T19:16:39.309Z,,55,31.6,40,,,
2018-02-07T19:16:49.288Z,,55,31.6,40.2,29,,
2018-02-07T19:16:59.378Z,,55,31.6,40.3,,,
2018-02-07T19:17:09.943Z,,55,31.6,,,,
2018-02-07T19:17:19.551Z,,55,31.6,40.6,,,
2018-02-07T19:17:29.454Z,,55,31.6,40.7,,,
2018-02-07T19:17:39.480Z,,55,31.6,40.8,,,
2018-02-07T19:17:49.420Z,,55,31.6,40.9,,,
2018-02-07T19:17:59.406Z,,55,31.6,41.1,,,
2018-02-07T19:18:09.354Z,,55,31.6,41.2,,,
2018-02-07T19:18:19.257Z,,55,31.6,41.4,,,
2018-02-07T19:18:29.498Z,,55,31.6,41.5,,,
2018-02-07T19:18:39.302Z,,55,31.6,41.6,,,
2018-02-07T19:18:49.276Z,,55,31.7,41.8,,,
2018-02-07T19:18:59.735Z,,55,31.7,41.9,,,
2018-02-07T19:19:10.177Z,,55,31.7,42,,,
2018-02-07T19:19:19.282Z,,55,31.9,42.3,,,
2018-02-07T19:19:29.261Z,,55,31.9,42.4,,,
2018-02-07T19:19:39.377Z,,55,31.9,42.5,,,
2018-02-07T19:19:49.252Z,,55,32,42.6,,,
2018-02-07T19:19:59.519Z,,55,32,42.7,,,
2018-02-07T19:20:09.304Z,,55,32,43,,,
2018-02-07T19:20:19.277Z,,55,32.1,43.1,,,
2018-02-07T19:20:29.336Z,,55,32.1,43.2,,,
2018-02-07T19:20:39.398Z,,55,32.2,43.3,,,
2018-02-07T19:20:49.417Z,,55,32.2,43.4,,,
2018-02-07T19:20:59.325Z,,55,32.3,43.5,,,
2018-02-07T19:21:09.297Z,,55,32.3,43.7,,,
2018-02-07T19:21:19.434Z,,55,32.5,43.9,,,
2018-02-07T19:21:29.401Z,1,55,32.6,42.6,0,0,
2018-02-07T19:21:39.580Z,,55,32.6,40.7,,,
2018-02-07T19:21:49.481Z,,55,32.7,39.8,,,
2018-02-07T19:21:59.459Z,,55,32.7,39.4,,,
2018-02-07T19:22:09.371Z,,55,32.8,39.5,,,
2018-02-07T19:22:19.418Z,,55,32.8,40,,,
2018-02-07T19:22:29.300Z,,55,33,40.4,,,
2018-02-07T19:22:39.342Z,,55,33,40.6,,,
2018-02-07T19:22:49.300Z,,55,33.1,40.3,,,
2018-02-07T19:22:59.301Z,,55,33.2,40.1,,,
2018-02-07T19:23:09.261Z,,55,33.2,39.9,,,
2018-02-07T19:23:19.254Z,,55,33.2,39.8,,,
2018-02-07T19:23:29.252Z,,55,33.3,39.6,,,
2018-02-07T19:23:39.253Z,,55,33.3,39.5,,,
2018-02-07T19:23:49.257Z,,55,33.3,39.4,,,
2018-02-07T19:23:59.254Z,,55,33.5,,,,
2018-02-07T19:24:09.252Z,,55,33.5,39.3,,,
2018-02-07T19:24:19.260Z,,55,33.5,39.1,,,
2018-02-07T19:24:29.295Z,,55,33.5,39,,,
2018-02-07T19:24:39.286Z,,55,33.5,38.9,,,
2018-02-07T19:24:49.279Z,,55,33.5,38.8,,,
2018-02-07T19:24:59.251Z,,55,33.6,38.6,,,
2018-02-07T19:25:09.260Z,,55,33.5,,,,
2018-02-07T19:25:19.251Z,,55,33.5,38.5,,,
2018-02-07T19:25:29.362Z,,55,33.5,38.4,,,
2018-02-07T19:25:39.295Z,,55,33.5,38.5,,,
2018-02-07T19:25:49.362Z,,55,33.5,38.6,,,
2018-02-07T19:25:59.262Z,,55,33.5,38.8,,,
2018-02-07T19:26:09.252Z,,55,33.5,39,,,
2018-02-07T19:26:19.251Z,,55,33.5,,,,
2018-02-07T19:26:29.262Z,,55,33.5,39.1,,,
2018-02-07T19:26:39.254Z,,55,33.5,39.3,,,
2018-02-07T19:26:49.255Z,,55,33.5,39.4,,,
2018-02-07T19:26:59.423Z,,55,33.5,,,,
2018-02-07T19:27:09.319Z,,55,33.5,39.5,,,
2018-02-07T19:27:19.266Z,,55,33.5,,,,
2018-02-07T19:27:29.253Z,,55,33.3,39.6,,,
2018-02-07T19:27:39.260Z,,55,33.3,,,,
2018-02-07T19:27:49.253Z,,55,33.3,39.8,,,
2018-02-07T19:27:59.268Z,,55,33.3,,,,
2018-02-07T19:28:09.259Z,,55,33.3,39.9,,,
2018-02-07T19:28:19.264Z,,55,33.3,,,,
2018-02-07T19:28:29.254Z,,55,33.3,,,,
2018-02-07T19:28:39.258Z,,55,33.2,40,,,
2018-02-07T19:28:49.256Z,,55,33.2,,,,
2018-02-07T19:28:59.738Z,,55,33.2,,,,
2018-02-07T19:29:09.251Z,,55,33.2,40.1,,,
2018-02-07T19:29:19.269Z,,55,33.2,,,,
2018-02-07T19:29:29.324Z,,55,33.1,,,,
2018-02-07T19:29:39.323Z,,55,33.1,40.2,,,
2018-02-07T19:29:50.765Z,,55,33.1,,,,
2018-02-07T19:29:59.251Z,,55,33.1,,,,
2018-02-07T19:30:09.251Z,,55,33.1,,,,
2018-02-07T19:30:19.826Z,,55,33.1,40.3,,,
2018-02-07T19:30:29.362Z,,55,33,,,,
2018-02-07T19:30:39.455Z,,55,33,,,,
2018-02-07T19:30:49.272Z,,55,33,,,,
2018-02-07T19:30:59.458Z,,55,33,,,,
2018-02-07T19:31:09.703Z,,55,33,40.5,,,
2018-02-07T19:31:19.628Z,,55,32.8,,,,
2018-02-07T19:31:29.289Z,,55,32.8,,,,
2018-02-07T19:31:39.258Z,,55,32.8,37.9,,,
2018-02-07T19:31:49.251Z,,55,32.8,36.5,,,
2018-02-07T19:31:59.264Z,,55,32.8,34.9,,,
2018-02-07T19:32:09.301Z,,55,32.7,34.6,,,
2018-02-07T19:32:19.330Z,,55,32.7,34.4,,,
2018-02-07T19:32:29.332Z,,55,32.7,34.6,,,
2018-02-07T19:32:39.252Z,,55,32.7,,,,
2018-02-07T19:32:49.262Z,,55,32.7,,,,
2018-02-07T19:32:59.251Z,,55,32.6,34.4,,,
2018-02-07T19:33:09.254Z,,55,32.6,34.3,,,
2018-02-07T19:33:19.251Z,,55,32.6,,,,
2018-02-07T19:33:29.255Z,,55,32.5,34.2,,,
2018-02-07T19:33:39.264Z,,55,32.5,,,,
2018-02-07T19:33:49.398Z,,55,32.5,34.1,,,
2018-02-07T19:33:59.359Z,,55,32.5,,,,
2018-02-07T19:34:09.487Z,,55,32.5,34,,,
2018-02-07T19:34:19.260Z,1,55,32.3,36,79,0,
2018-02-07T19:34:29.251Z,,55,32.3,42.4,63,,
2018-02-07T19:34:39.537Z,1,55,32.3,43.8,0,0,
2018-02-07T19:34:49.269Z,,55,32.3,40.6,,,
2018-02-07T19:34:59.251Z,,55,32.3,37.8,,,
2018-02-07T19:35:09.289Z,,55,32.2,36.5,,,
2018-02-07T19:35:19.253Z,,55,32.2,35.7,,,
2018-02-07T19:35:29.293Z,,55,32.2,35.4,,,
2018-02-07T19:35:39.254Z,,55,32.2,35.3,,,
2018-02-07T19:35:49.394Z,,55,32.1,35.2,,,
2018-02-07T19:35:59.405Z,,55,32.1,34.9,,,
2018-02-07T19:36:09.280Z,,55,32.1,34.7,,,
2018-02-07T19:36:19.323Z,,55,32.1,34.6,,,
2018-02-07T19:36:29.411Z,,55,32.1,,,,
2018-02-07T19:36:39.368Z,,55,32,34.4,,,
2018-02-07T19:36:49.255Z,,55,32,34.3,,,
2018-02-07T19:36:59.259Z,,55,32,34.2,,,
2018-02-07T19:37:09.270Z,,55,32,,,,
2018-02-07T19:37:19.261Z,,55,32,34.1,,,
2018-02-07T19:37:29.381Z,,55,31.9,34,,,
2018-02-07T19:37:39.415Z,1,55,31.9,33.8,,0,
2018-02-07T19:37:49.388Z,,55,31.9,,,,
2018-02-07T19:37:59.423Z,,55,31.7,33.7,,,
2018-02-07T19:38:09.426Z,,55,31.7,,,,
2018-02-07T19:38:19.299Z,,55,31.7,33.6,,,
2018-02-07T19:38:29.321Z,,55,31.7,,,,
2018-02-07T19:38:39.294Z,,55,31.7,33.5,,,
2018-02-07T19:38:49.264Z,,55,31.6,33.3,,,
2018-02-07T19:38:59.333Z,,55,31.6,,,,
2018-02-07T19:39:09.313Z,,55,31.6,33.2,,,
2018-02-07T19:39:19.250Z,1,55,31.6,36.3,79,0,
2018-02-07T19:39:29.407Z,,55,31.5,42.1,59,,
2018-02-07T19:39:39.346Z,,55,31.5,43.4,33,,
2018-02-07T19:39:49.306Z,,55,31.5,41.8,29,,
2018-02-07T19:39:59.281Z,,55,31.5,40.7,,,
2018-02-07T19:40:09.250Z,,55,31.5,39.6,,,
2018-02-07T19:40:19.256Z,,55,31.4,38.8,,,
2018-02-07T19:40:29.290Z,,55,31.4,38.4,,,
2018-02-07T19:40:39.253Z,,55,31.4,38.5,,,
2018-02-07T19:40:49.250Z,,55,31.4,38.7,,,
2018-02-07T19:40:59.252Z,,55,31.4,39,,,
2018-02-07T19:41:09.255Z,,55,31.2,39.1,,,
2018-02-07T19:41:19.393Z,,55,31.2,39.3,,,
2018-02-07T19:41:29.312Z,,55,31.2,39.4,,,
2018-02-07T19:41:39.284Z,,55,31.2,39.5,,,
2018-02-07T19:41:49.291Z,,55,31.2,39.8,,,
2018-02-07T19:41:59.291Z,,55,31.2,40,,,
2018-02-07T19:42:09.330Z,,55,31.2,40.1,,,
2018-02-07T19:42:19.408Z,,55,31.2,40.2,,,
2018-02-07T19:42:29.287Z,,55,31.2,40.5,,,
2018-02-07T19:42:39.467Z,,55,31.2,40.6,,,
2018-02-07T19:42:49.371Z,,55,31.2,40.7,,,
2018-02-07T19:42:59.323Z,,55,31.2,40.8,,,
2018-02-07T19:43:09.305Z,,55,31.2,41,,,
2018-02-07T19:43:19.332Z,,55,31.2,41.1,,,
2018-02-07T19:43:29.321Z,,55,31.2,41.2,,,
2018-02-07T19:43:39.281Z,,55,31.2,41.4,,,
2018-02-07T19:43:49.856Z,,55,31.2,41.5,,,
2018-02-07T19:43:59.272Z,,55,31.2,41.6,,,
2018-02-07T19:44:09.407Z,,55,31.4,41.8,,,
2018-02-07T19:44:19.249Z,,55,31.4,41.9,,,
2018-02-07T19:44:29.270Z,,55,31.4,42,,,
2018-02-07T19:44:39.249Z,,55,31.5,42.2,,,
2018-02-07T19:44:49.278Z,,55,31.5,42.4,,,
2018-02-07T19:44:59.295Z,,55,31.5,42.5,,,
2018-02-07T19:45:09.347Z,,55,31.6,42.6,,,
2018-02-07T19:45:19.283Z,,55,31.6,42.8,,,
2018-02-07T19:45:29.293Z,,55,31.7,43,,,
2018-02-07T19:45:39.324Z,,55,31.7,43.1,,,
2018-02-07T19:45:49.272Z,,55,31.9,43.2,,,
2018-02-07T19:45:59.372Z,,55,31.9,43.3,,,
2018-02-07T19:46:09.305Z,,55,32,43.5,,,
2018-02-07T19:46:19.290Z,,55,32,43.6,,,
2018-02-07T19:46:29.250Z,,55,32.1,43.7,,,
2018-02-07T19:46:39.298Z,,55,32.1,43.9,,,
2018-02-07T19:46:49.415Z,1,55,32.2,42.9,0,0,
2018-02-07T19:46:59.519Z,,55,32.2,40.7,,,
2018-02-07T19:47:09.256Z,,55,32.3,39.9,,,
2018-02-07T19:47:19.368Z,,55,32.5,39.5,,,
2018-02-07T19:47:29.249Z,,55,32.5,39.7,,,
2018-02-07T19:47:39.284Z,,55,32.6,40,,,
2018-02-07T19:47:49.249Z,,55,32.6,40.5,,,
2018-02-07T19:47:59.249Z,,55,32.7,40.6,,,
2018-02-07T19:48:09.282Z,,55,32.7,40.3,,,
2018-02-07T19:48:19.252Z,,55,32.8,40.1,,,
2018-02-07T19:48:29.304Z,,55,32.8,39.9,,,
2018-02-07T19:48:39.263Z,,55,33,39.8,,,
2018-02-07T19:48:49.335Z,,55,33,39.6,,,
2018-02-07T19:48:59.295Z,,55,33.1,39.5,,,
2018-02-07T19:49:09.269Z,,55,33.1,39.4,,,
2018-02-07T19:49:19.309Z,,55,33.1,39.3,,,
2018-02-07T19:49:29.338Z,,55,33.1,39.1,,,
2018-02-07T19:49:39.346Z,,55,33.1,,,,
2018-02-07T19:49:49.327Z,,55,33.2,39,,,
2018-02-07T19:49:59.366Z,,55,33.2,38.9,,,
2018-02-07T19:50:09.608Z,,55,33.2,38.8,,,
2018-02-07T19:50:19.284Z,,55,33.2,38.6,,,
2018-02-07T19:50:29.309Z,,55,33.2,38.5,,,
2018-02-07T19:50:39.268Z,,55,33.2,,,,
2018-02-07T19:50:49.373Z,,55,33.2,38.4,,,
2018-02-07T19:50:59.319Z,,55,33.2,38.5,,,
2018-02-07T19:51:09.435Z,,55,33.2,38.6,,,
2018-02-07T19:51:19.290Z,,55,33.2,38.8,,,
2018-02-07T19:51:29.277Z,,55,33.2,39,,,
2018-02-07T19:51:39.297Z,,55,33.2,,,,
2018-02-07T19:51:49.333Z,,55,33.2,39.1,,,
2018-02-07T19:51:59.353Z,,55,33.2,39.3,,,
2018-02-07T19:52:09.494Z,,55,33.1,,,,
2018-02-07T19:52:19.279Z,,55,33.1,39.4,,,
2018-02-07T19:52:30.733Z,,55,33.1,39.5,,,
2018-02-07T19:52:40.499Z,,55,33.1,,,,
2018-02-07T19:52:50.137Z,,55,33.1,39.6,,,
2018-02-07T19:52:59.248Z,,55,33.1,,,,
2018-02-07T19:53:09.265Z,,55,33.1,39.8,,,
2018-02-07T19:53:19.288Z,,55,33.1,,,,
2018-02-07T19:53:29.306Z,,55,33,,,,
2018-02-07T19:53:39.336Z,,55,33,39.9,,,
2018-02-07T19:53:49.367Z,,55,33,,,,
2018-02-07T19:53:59.354Z,,55,33,40,,,
2018-02-07T19:54:09.324Z,,55,33,,,,
2018-02-07T19:54:19.295Z,,55,33,,,,
2018-02-07T19:54:29.305Z,,55,32.8,40.1,,,
2018-02-07T19:54:39.271Z,,55,32.8,,,,
2018-02-07T19:54:49.265Z,,55,32.8,,,,
2018-02-07T19:54:59.248Z,,55,32.8,,,,
2018-02-07T19:55:09.254Z,,55,32.8,40.2,,,
2018-02-07T19:55:19.267Z,,55,32.7,,,,
2018-02-07T19:55:29.295Z,,55,32.7,,,,
2018-02-07T19:55:39.271Z,,55,32.7,,,,
2018-02-07T19:55:49.332Z,,55,32.7,40.3,,,
2018-02-07T19:55:59.257Z,,55,32.7,,,,
2018-02-07T19:56:09.288Z,,55,32.6,,,,
2018-02-07T19:56:19.287Z,,55,32.6,,,,
2018-02-07T19:56:29.260Z,,55,32.6,,,,
2018-02-07T19:56:39.250Z,,55,32.6,,,,
2018-02-07T19:56:49.261Z,,55,32.6,40.3,,,
2018-02-07T19:56:59.248Z,,55,32.5,37.8,,,
2018-02-07T19:57:09.254Z,,55,32.5,36.7,,,
2018-02-07T19:57:19.268Z,,55,32.5,34.9,,,
2018-02-07T19:57:29.257Z,,55,32.5,34.6,,,
2018-02-07T19:57:39.248Z,,55,32.5,34.4,,,
2018-02-07T19:57:49.252Z,,55,32.3,34.6,,,
2018-02-07T19:57:59.256Z,,55,32.3,,,,
2018-02-07T19:58:09.432Z,,55,32.3,,,,
2018-02-07T19:58:19.258Z,,55,32.3,34.4,,,
2018-02-07T19:58:29.249Z,,55,32.2,34.3,,,
2018-02-07T19:58:39.255Z,,55,32.2,34.2,,,
2018-02-07T19:58:49.329Z,,55,32.2,,,,
2018-02-07T19:58:59.251Z,,55,32.2,,,,
2018-02-07T19:59:09.250Z,,55,32.2,34.1,,,
2018-02-07T19:59:19.250Z,,55,32.1,,,,
2018-02-07T19:59:29.257Z,,55,32.1,34,,,
2018-02-07T19:59:39.361Z,1,55,32.1,38,80,0,
2018-02-07T19:59:49.254Z,,55,32.1,43.2,54,,
2018-02-07T19:59:59.366Z,1,55,32,43.7,0,0,
2018-02-07T20:00:09.286Z,,55,32,39.8,,,
2018-02-07T20:00:19.279Z,,55,32,37.8,,,
2018-02-07T20:00:29.354Z,,55,32,35.9,,,
2018-02-07T20:00:39.266Z,,55,32,35.6,,,
2018-02-07T20:00:49.361Z,,55,31.9,35.3,,,
2018-02-07T20:00:59.300Z,,55,31.9,35.2,,,
2018-02-07T20:01:09.333Z,,55,31.9,35.1,,,
2018-02-07T20:01:19.278Z,,55,31.9,34.8,,,
2018-02-07T20:01:29.389Z,,55,31.9,34.7,,,
2018-02-07T20:01:39.254Z,,55,31.7,34.6,,,
2018-02-07T20:01:49.254Z,,55,31.7,34.4,,,
2018-02-07T20:01:59.299Z,,55,31.7,34.3,,,
2018-02-07T20:02:09.345Z,,55,31.7,,,,
2018-02-07T20:02:19.247Z,,55,31.6,34.2,,,
2018-02-07T20:02:29.264Z,,55,31.6,34.1,,,
2018-02-07T20:02:39.253Z,,55,31.6,,,,
2018-02-07T20:02:49.265Z,,55,31.6,34,,,
2018-02-07T20:02:59.259Z,,55,31.6,33.8,,,
2018-02-07T20:03:09.252Z,,55,31.5,,,,
2018-02-07T20:03:19.253Z,,55,31.5,33.7,,,
2018-02-07T20:03:29.249Z,,55,31.5,33.6,,,
2018-02-07T20:03:39.249Z,,55,31.5,,,,
2018-02-07T20:03:49.251Z,,55,31.5,33.5,,,
2018-02-07T20:03:59.285Z,,55,31.4,,,,
2018-02-07T20:04:09.304Z,,55,31.4,33.3,,,
2018-02-07T20:04:19.329Z,,55,31.4,33.2,,,
2018-02-07T20:04:29.305Z,,55,31.4,,,,
2018-02-07T20:04:39.315Z,1,55,31.4,37.8,79,0,
2018-02-07T20:04:49.307Z,,55,31.2,42.5,54,,
2018-02-07T20:04:59.269Z,,55,31.2,42.9,29,,
2018-02-07T20:05:09.317Z,,55,31.2,41.6,,,
2018-02-07T20:05:19.252Z,,55,31.2,40.3,,,
2018-02-07T20:05:29.318Z,,55,31.1,39.4,,,
2018-02-07T20:05:39.251Z,,55,31.1,38.6,,,
2018-02-07T20:05:49.260Z,,55,31.1,38.4,,,
2018-02-07T20:05:59.259Z,,55,31.1,38.6,,,
2018-02-07T20:06:09.300Z,,55,31.1,38.7,,,
2018-02-07T20:06:19.264Z,,55,31.1,39,,,
2018-02-07T20:06:29.297Z,,55,31,39.1,,,
2018-02-07T20:06:39.334Z,,55,31,39.3,,,
2018-02-07T20:06:49.366Z,,55,31,39.5,,,
2018-02-07T20:06:59.278Z,,55,31,39.7,,,
2018-02-07T20:07:09.265Z,,55,31,39.8,,,
2018-02-07T20:07:19.266Z,,55,31,40,,,
2018-02-07T20:07:29.263Z,,55,31,40.1,,,
