Time,HwTSet,HwActive,ActPow,PrimTSet,HwTOutlet,PrimT,ChActive
2018-02-12T12:18:37.711Z,55,,,,33.6,38.3,
2018-02-12T12:18:47.782Z,55,0,29,40,33.6,38.3,2
2018-02-12T12:18:57.777Z,55,,,,33.6,38.5,
2018-02-12T12:19:07.735Z,55,,,,33.5,38.6,
2018-02-12T12:19:17.710Z,55,,,,33.5,39,
2018-02-12T12:19:27.754Z,55,,,,33.5,,
2018-02-12T12:19:37.696Z,55,,,,33.5,39.2,
2018-02-12T12:19:47.800Z,55,,,,33.3,39.4,
2018-02-12T12:19:57.755Z,55,,30,,33.3,39.5,
2018-02-12T12:20:07.752Z,55,,,,33.3,39.8,
2018-02-12T12:20:17.824Z,55,,29,,33.3,40,
2018-02-12T12:20:27.758Z,55,,,,33.2,,
2018-02-12T12:20:37.815Z,55,,,,33.2,40.2,
2018-02-12T12:20:47.817Z,55,,,,33.2,40.3,
2018-02-12T12:20:57.785Z,55,,,,33.2,40.5,
2018-02-12T12:21:07.799Z,55,,,,33.2,40.6,
2018-02-12T12:21:17.786Z,55,,,,33.2,40.7,
2018-02-12T12:21:27.785Z,55,,,,33.1,40.8,
2018-02-12T12:21:37.758Z,55,,,,33.1,41,
2018-02-12T12:21:47.842Z,55,,,,33.1,41.1,
2018-02-12T12:21:57.841Z,55,,,,33.1,41.2,
2018-02-12T12:22:07.754Z,55,,,,33.1,41.4,
2018-02-12T12:22:18.470Z,55,,,,33.1,41.5,
2018-02-12T12:22:28.570Z,55,,,,33.1,41.6,
2018-02-12T12:22:38.592Z,55,,,,33.1,41.8,
2018-02-12T12:22:47.831Z,55,,,,33.1,42,
2018-02-12T12:22:57.757Z,55,,,,33.1,42.2,
2018-02-12T12:23:07.932Z,55,,,,33.1,,
2018-02-12T12:23:17.828Z,55,,,,33.1,42.4,
2018-02-12T12:23:27.769Z,55,,,,33.1,42.5,
2018-02-12T12:23:37.746Z,55,,,,33.2,42.6,
2018-02-12T12:23:47.767Z,55,,,,33.2,43,
2018-02-12T12:23:57.802Z,55,,,,33.2,,
2018-02-12T12:24:07.842Z,55,,,,33.2,43.1,
2018-02-12T12:24:17.791Z,55,,,,33.2,43.2,
2018-02-12T12:24:27.828Z,55,,,,33.2,43.3,
2018-02-12T12:24:37.736Z,55,,,,33.3,43.4,
2018-02-12T12:24:47.721Z,55,,,,33.3,43.5,
2018-02-12T12:24:57.796Z,55,,,,33.5,43.7,
2018-02-12T12:25:07.774Z,55,0,0,,33.5,44.1,2
2018-02-12T12:25:17.881Z,55,,,,33.5,41.8,
2018-02-12T12:25:27.788Z,55,,,,33.6,40.8,
2018-02-12T12:25:37.751Z,55,,,,33.6,39.6,
2018-02-12T12:25:47.832Z,55,,,,33.7,,
2018-02-12T12:25:57.775Z,55,,,,33.7,,
2018-02-12T12:26:07.846Z,55,,,,33.7,40,
2018-02-12T12:26:17.743Z,55,,,,33.8,40.4,
2018-02-12T12:26:27.740Z,55,,,,33.8,40.6,
2018-02-12T12:26:37.751Z,55,,,,34,40.3,
2018-02-12T12:26:47.792Z,55,,,,34,40.2,
2018-02-12T12:26:57.838Z,55,,,,34.1,39.9,
2018-02-12T12:27:07.798Z,55,,,,34.1,,
2018-02-12T12:27:17.748Z,55,,,,34.1,39.6,
2018-02-12T12:27:27.869Z,55,,,,34.1,39.5,
2018-02-12T12:27:37.759Z,55,,,,34.2,39.4,
2018-02-12T12:27:47.842Z,55,,,,34.2,39.3,
2018-02-12T12:27:57.802Z,55,,,,34.2,,
2018-02-12T12:28:07.857Z,55,,,,34.2,39.1,
2018-02-12T12:28:17.768Z,55,1,,0,34.2,38.9,0
2018-02-12T12:28:27.847Z,55,1,124,,35.2,46,0
2018-02-12T12:28:37.758Z,55,,,,36.9,50,
2018-02-12T12:28:47.742Z,55,,,,43.2,55,
2018-02-12T12:28:57.807Z,55,,84,,49.2,60.2,
2018-02-12T12:29:07.752Z,55,,76,,54.3,61.1,
2018-02-12T12:29:17.743Z,55,,52,,56.8,60.8,
2018-02-12T12:29:27.879Z,55,0,0,59,56.7,59,0
2018-02-12T12:29:37.808Z,55,,,,53.8,60.1,
2018-02-12T12:29:47.738Z,55,,,,51.9,62,
2018-02-12T12:29:57.850Z,55,,,,51.1,63,
2018-02-12T12:30:07.681Z,55,,,,50.8,64,
2018-02-12T12:30:17.785Z,55,,,,50.7,65,
2018-02-12T12:30:27.840Z,55,0,,40,51.1,65.1,2
2018-02-12T12:30:37.753Z,55,,,,51.7,64.5,
2018-02-12T12:30:47.753Z,55,,,,52.2,51.3,
2018-02-12T12:30:57.795Z,55,,,,52.7,44.7,
2018-02-12T12:31:07.775Z,55,,,,52.9,40.8,
2018-02-12T12:31:17.842Z,55,,,,53.1,38.9,
2018-02-12T12:31:27.749Z,55,,,,53.2,38.6,
2018-02-12T12:31:37.719Z,55,,,,53.3,37.9,
2018-02-12T12:31:47.762Z,55,,,,53.4,38.1,
2018-02-12T12:31:57.749Z,55,,,,53.6,,
2018-02-12T12:32:07.763Z,55,,,,53.6,37.9,
2018-02-12T12:32:17.848Z,55,,,,53.7,,
2018-02-12T12:32:27.769Z,55,,,,53.7,37.7,
2018-02-12T12:32:37.805Z,55,,,,53.8,37.5,
2018-02-12T12:32:47.843Z,55,,,,53.8,37.4,
2018-02-12T12:32:57.781Z,55,,,,53.8,,
2018-02-12T12:33:07.817Z,55,,,,53.8,37.3,
2018-02-12T12:33:17.759Z,55,,,,53.8,37.2,
2018-02-12T12:33:27.742Z,55,,,,53.8,,
2018-02-12T12:33:37.794Z,55,,,,53.8,36.9,
2018-02-12T12:33:47.762Z,55,,,,53.8,,
2018-02-12T12:33:57.793Z,55,,,,53.8,,
2018-02-12T12:34:07.779Z,55,,,,53.8,36.8,
2018-02-12T12:34:17.900Z,55,,,,53.8,36.7,
2018-02-12T12:34:27.693Z,55,,,,53.8,36.5,
2018-02-12T12:34:37.737Z,55,,,,53.7,,
2018-02-12T12:34:47.781Z,55,,,,53.7,36.7,
2018-02-12T12:34:57.833Z,55,,,,53.7,36.8,
2018-02-12T12:35:07.776Z,55,,,,53.6,37,
2018-02-12T12:35:17.770Z,55,,,,53.6,,
2018-02-12T12:35:27.754Z,55,,,,53.4,37.2,
2018-02-12T12:35:37.825Z,55,,,,53.4,37.3,
2018-02-12T12:35:47.821Z,55,,,,53.3,,
2018-02-12T12:35:57.810Z,55,,,,53.3,37.4,
2018-02-12T12:36:07.808Z,55,,,,53.2,37.5,
2018-02-12T12:36:17.788Z,55,,,,53.1,,
2018-02-12T12:36:27.817Z,55,,,,53,37.7,
2018-02-12T12:36:37.763Z,55,,,,53,,
2018-02-12T12:36:47.785Z,55,,,,52.9,37.8,
2018-02-12T12:36:57.732Z,55,,,,52.8,,
2018-02-12T12:37:07.755Z,55,,,,52.7,37.9,
2018-02-12T12:37:17.762Z,55,,,,52.7,,
2018-02-12T12:37:27.860Z,55,,,,52.6,38,
2018-02-12T12:37:37.797Z,55,,,,52.4,,
2018-02-12T12:37:47.771Z,55,,,,52.3,,
2018-02-12T12:37:57.800Z,55,,,,52.2,38.1,
2018-02-12T12:38:07.852Z,55,,,,52.1,,
2018-02-12T12:38:17.894Z,55,,,,52,38.3,
2018-02-12T12:38:27.788Z,55,,,,52,,
2018-02-12T12:38:37.759Z,55,,,,51.9,38.4,
2018-02-12T12:38:47.767Z,55,,,,51.8,,
2018-02-12T12:38:57.688Z,55,,,,51.7,38.5,
2018-02-12T12:39:07.759Z,55,,,,51.6,,
2018-02-12T12:39:17.800Z,55,,,,51.4,,
2018-02-12T12:39:27.730Z,55,,,,51.3,38.6,
2018-02-12T12:39:37.713Z,55,,,,51.2,,
2018-02-12T12:39:47.714Z,55,,,,51.1,,
2018-02-12T12:39:57.724Z,55,,,,51.1,38.8,
2018-02-12T12:40:07.694Z,55,,,,51,,
2018-02-12T12:40:17.704Z,55,,,,50.9,,
2018-02-12T12:40:27.737Z,55,,,,50.8,,
2018-02-12T12:40:37.694Z,55,,,,50.7,37.8,
2018-02-12T12:40:47.675Z,55,,,,50.6,35.8,
2018-02-12T12:40:57.674Z,55,,,,50.4,34.8,
2018-02-12T12:41:07.693Z,55,0,79,,50.3,34.1,2
2018-02-12T12:41:17.712Z,55,,75,,50.2,40.6,
2018-02-12T12:41:27.726Z,55,,46,,50.1,43,
2018-02-12T12:41:37.674Z,55,,29,,50,42.9,
2018-02-12T12:41:47.695Z,55,,,,49.9,40.8,
2018-02-12T12:41:57.678Z,55,,,,49.8,39.9,
2018-02-12T12:42:07.674Z,55,,,,49.7,38.9,
2018-02-12T12:42:17.677Z,55,,,,49.5,38.8,
2018-02-12T12:42:27.683Z,55,,,,49.4,38.6,
2018-02-12T12:42:37.692Z,55,,,,49.3,38.9,
2018-02-12T12:42:47.672Z,55,,,,49.2,39.1,
2018-02-12T12:42:57.688Z,55,,,,49.2,39.2,
2018-02-12T12:43:07.673Z,55,,,,49,39.3,
2018-02-12T12:43:17.672Z,55,,,,48.9,39.4,
2018-02-12T12:43:27.671Z,55,,,,48.9,39.7,
2018-02-12T12:43:37.671Z,55,,,,48.7,40,
2018-02-12T12:43:47.681Z,55,,,,48.6,,
2018-02-12T12:43:57.681Z,55,,,,48.5,40.2,
2018-02-12T12:44:07.684Z,55,,,,48.4,40.3,
2018-02-12T12:44:17.690Z,55,,,,48.3,40.5,
2018-02-12T12:44:27.672Z,55,,,,48.2,40.7,
2018-02-12T12:44:37.673Z,55,,,,48.1,40.8,
2018-02-12T12:44:47.671Z,55,,,,48,40.9,
2018-02-12T12:44:57.706Z,55,,,,47.8,41,
2018-02-12T12:45:07.695Z,55,,,,47.7,41.1,
2018-02-12T12:45:17.672Z,55,,,,47.6,41.4,
2018-02-12T12:45:27.823Z,55,,,,47.5,,
2018-02-12T12:45:37.731Z,55,,,,47.4,41.6,
2018-02-12T12:45:47.691Z,55,,,,47.3,41.7,
2018-02-12T12:45:57.671Z,55,,,,47.2,42,
2018-02-12T12:46:07.670Z,55,,,,47,,
2018-02-12T12:46:17.672Z,55,,,,46.9,42.2,
2018-02-12T12:46:27.671Z,55,,,,46.9,42.3,
2018-02-12T12:46:37.691Z,55,,,,46.8,42.5,
2018-02-12T12:46:47.677Z,55,,,,46.7,42.6,
2018-02-12T12:46:57.671Z,55,,,,46.6,42.7,
2018-02-12T12:47:07.677Z,55,,,,46.5,43,
2018-02-12T12:47:17.678Z,55,,,,46.4,,
2018-02-12T12:47:27.686Z,55,,,,46.2,43.1,
2018-02-12T12:47:37.688Z,55,,,,46.1,43.2,
2018-02-12T12:47:47.671Z,55,,,,46,43.3,
2018-02-12T12:47:57.738Z,55,,,,46,43.5,
2018-02-12T12:48:07.670Z,55,,,,45.9,,
2018-02-12T12:48:17.733Z,55,,,,45.8,43.6,
2018-02-12T12:48:27.717Z,55,,,,45.7,44,
2018-02-12T12:48:37.757Z,55,0,0,,45.6,42.7,2
2018-02-12T12:48:47.716Z,55,,,,45.5,40.8,
2018-02-12T12:48:57.758Z,55,,,,45.3,40,
2018-02-12T12:49:07.671Z,55,,,,45.3,39.7,
2018-02-12T12:49:17.706Z,55,,,,45.2,,
2018-02-12T12:49:27.671Z,55,,,,45.1,40,
2018-02-12T12:49:37.679Z,55,,,,45,40.4,
2018-02-12T12:49:47.683Z,55,,,,44.9,40.8,
2018-02-12T12:49:57.686Z,55,,,,44.9,40.6,
2018-02-12T12:50:07.782Z,55,,,,44.8,40.3,
2018-02-12T12:50:17.712Z,55,,,,44.7,40.2,
2018-02-12T12:50:27.672Z,55,,,,44.5,40,
2018-02-12T12:50:37.724Z,55,,,,44.4,39.9,
2018-02-12T12:50:47.685Z,55,,,,44.4,39.8,
2018-02-12T12:50:57.681Z,55,,,,44.3,39.6,
2018-02-12T12:51:07.681Z,55,,,,44.2,39.5,
2018-02-12T12:51:17.772Z,55,,,,44.1,39.4,
2018-02-12T12:51:27.674Z,55,,,,44,39.3,
2018-02-12T12:51:37.690Z,55,,,,44,39.1,
2018-02-12T12:51:47.671Z,55,,,,43.9,,
2018-02-12T12:51:57.674Z,55,,,,43.7,38.9,
2018-02-12T12:52:07.670Z,55,,,,43.6,,
2018-02-12T12:52:17.745Z,55,,,,43.6,38.8,
2018-02-12T12:52:27.779Z,55,,,,43.5,38.6,
2018-02-12T12:52:37.689Z,55,,,,43.4,38.5,
2018-02-12T12:52:47.713Z,55,,,,43.3,38.6,
2018-02-12T12:52:57.716Z,55,,,,43.3,38.8,
2018-02-12T12:53:07.677Z,55,,,,43.2,39,
2018-02-12T12:53:17.670Z,55,,,,43.1,,
2018-02-12T12:53:27.915Z,55,,,,43,39.1,
2018-02-12T12:53:37.706Z,55,,,,43,39.3,
2018-02-12T12:53:47.670Z,55,,,,42.8,39.4,
2018-02-12T12:53:57.679Z,55,,,,42.7,39.5,
2018-02-12T12:54:07.884Z,55,,,,42.7,,
2018-02-12T12:54:17.675Z,55,,,,42.6,39.6,
2018-02-12T12:54:27.670Z,55,,,,42.5,,
2018-02-12T12:54:37.669Z,55,,,,42.5,39.8,
2018-02-12T12:54:47.689Z,55,,,,42.4,,
2018-02-12T12:54:57.669Z,55,,,,42.3,39.9,
2018-02-12T12:55:07.704Z,55,,,,42.2,40,
2018-02-12T12:55:17.719Z,55,,,,42.2,,
2018-02-12T12:55:27.733Z,55,,,,42,,
2018-02-12T12:55:37.752Z,55,,,,41.9,40.1,
2018-02-12T12:55:47.669Z,55,,,,41.9,,
2018-02-12T12:55:57.737Z,55,,,,41.8,,
2018-02-12T12:56:07.867Z,55,,,,41.7,40.2,
2018-02-12T12:56:17.716Z,55,,,,41.7,,
2018-02-12T12:56:27.803Z,55,,,,41.6,,
2018-02-12T12:56:37.719Z,55,,,,41.6,40.3,
2018-02-12T12:56:47.691Z,55,,,,41.5,,
2018-02-12T12:56:57.717Z,55,,,,41.4,,
2018-02-12T12:57:07.755Z,55,,,,41.4,,
2018-02-12T12:57:17.755Z,55,,,,41.2,,
2018-02-12T12:57:27.731Z,55,,,,41.2,40.5,
2018-02-12T12:57:37.686Z,55,,,,41.1,,
2018-02-12T12:57:47.670Z,55,,,,41,,
2018-02-12T12:57:57.671Z,55,,,,41,,
2018-02-12T12:58:07.680Z,55,0,,59,40.9,,0
2018-02-12T12:58:17.702Z,55,0,,,42.5,40.8,0
2018-02-12T12:58:27.686Z,55,,,,41.6,39.9,
2018-02-12T12:58:37.687Z,55,,,,41.1,39.8,
2018-02-12T12:58:47.673Z,55,,,,40.9,,
2018-02-12T12:58:57.691Z,55,,,,40.6,39.6,
2018-02-12T12:59:07.682Z,55,0,,40,40.3,,2
2018-02-12T12:59:17.708Z,55,0,79,,40.2,39.9,2
2018-02-12T12:59:27.697Z,55,0,0,,40,46.3,2
2018-02-12T12:59:37.738Z,55,,,,39.9,44.5,
2018-02-12T12:59:48.110Z,55,,,,39.8,40.8,
2018-02-12T12:59:57.703Z,55,,,,39.6,37.7,
2018-02-12T13:00:07.721Z,55,,,,39.5,35.8,
2018-02-12T13:00:17.728Z,55,,,,39.4,34.9,
2018-02-12T13:00:27.716Z,55,,,,39.3,34.7,
2018-02-12T13:00:37.779Z,55,,,,39.1,34.9,
2018-02-12T13:00:48.045Z,55,,,,39,,
2018-02-12T13:00:57.916Z,55,,,,38.9,34.8,
2018-02-12T13:01:07.715Z,55,,,,38.8,34.7,
2018-02-12T13:01:17.751Z,55,,,,38.6,34.6,
2018-02-12T13:01:27.832Z,55,,,,38.6,34.4,
2018-02-12T13:01:37.797Z,55,,,,38.5,34.3,
2018-02-12T13:01:47.740Z,55,,,,38.4,,
2018-02-12T13:01:57.757Z,55,,,,38.3,,
2018-02-12T13:02:07.833Z,55,,,,38.1,34.2,
2018-02-12T13:02:17.796Z,55,,,,38,,
2018-02-12T13:02:27.905Z,55,,,,38,34.1,
2018-02-12T13:02:37.755Z,55,,,,37.9,34,
2018-02-12T13:02:47.797Z,55,0,,,37.8,33.8,2
2018-02-12T13:02:57.879Z,55,,,,37.8,,
2018-02-12T13:03:07.953Z,55,,,,37.7,33.7,
2018-02-12T13:03:17.798Z,55,,,,37.5,,
2018-02-12T13:03:27.885Z,55,,,,37.4,33.6,
2018-02-12T13:03:37.817Z,55,,,,37.4,,
2018-02-12T13:03:47.793Z,55,,,,37.3,33.5,
2018-02-12T13:03:57.836Z,55,,,,37.2,,
2018-02-12T13:04:07.844Z,55,,,,37.2,33.3,
2018-02-12T13:04:17.787Z,55,0,80,,37,34.5,2
2018-02-12T13:04:27.835Z,55,,74,,36.9,40.3,
2018-02-12T13:04:37.812Z,55,,45,,36.9,43,
2018-02-12T13:04:47.770Z,55,,29,,36.8,41.9,
2018-02-12T13:04:57.729Z,55,,,,36.7,40.9,
2018-02-12T13:05:07.840Z,55,,,,36.7,39.9,
2018-02-12T13:05:17.935Z,55,,,,36.5,38.9,
2018-02-12T13:05:27.893Z,55,,,,36.5,38.6,
2018-02-12T13:05:37.894Z,55,,,,36.4,38.5,
2018-02-12T13:05:47.916Z,55,,,,36.4,38.6,
2018-02-12T13:05:57.884Z,55,,,,36.3,38.9,
2018-02-12T13:06:07.886Z,55,,,,36.2,39,
2018-02-12T13:06:17.803Z,55,,,,36.2,39.1,
2018-02-12T13:06:39.415Z,55,,,,36,39.4,
2018-02-12T13:06:47.884Z,55,,,,35.9,39.7,
2018-02-12T13:06:57.890Z,55,,,,35.9,39.9,
2018-02-12T13:07:07.763Z,55,,,,35.8,40,
2018-02-12T13:07:17.812Z,55,,,,35.8,40.1,
2018-02-12T13:07:27.694Z,55,,,,35.7,40.2,
2018-02-12T13:07:37.828Z,55,,,,35.7,40.5,
2018-02-12T13:07:48.018Z,55,,,,35.6,40.6,
2018-02-12T13:07:57.789Z,55,,,,35.6,40.7,
2018-02-12T13:08:07.860Z,55,,,,35.4,40.9,
2018-02-12T13:08:17.721Z,55,,,,35.4,41,
2018-02-12T13:08:27.862Z,55,,,,35.3,41.1,
2018-02-12T13:08:37.753Z,55,,,,35.3,41.2,
2018-02-12T13:08:47.768Z,55,,,,35.2,41.4,
2018-02-12T13:08:57.740Z,55,,,,35.2,41.6,
2018-02-12T13:09:07.785Z,55,,,,35.2,,
2018-02-12T13:09:17.837Z,55,,,,35.1,41.8,
2018-02-12T13:09:27.929Z,55,,,,35.1,41.9,
2018-02-12T13:09:37.711Z,55,,,,35.1,42,
2018-02-12T13:09:47.751Z,55,,,,34.9,42.2,
2018-02-12T13:09:57.769Z,55,,,,34.9,42.3,
2018-02-12T13:10:07.710Z,55,,,,34.9,42.5,
2018-02-12T13:10:17.982Z,55,,,,34.8,,
2018-02-12T13:10:27.702Z,55,,,,34.8,42.7,
2018-02-12T13:10:37.806Z,55,,,,34.8,43,
2018-02-12T13:10:47.825Z,55,,,,34.8,,
2018-02-12T13:10:57.714Z,55,,,,34.8,43.1,
2018-02-12T13:11:07.931Z,55,,,,34.8,43.3,
2018-02-12T13:11:17.815Z,55,,,,34.8,43.4,
2018-02-12T13:11:27.691Z,55,,,,34.8,43.5,
2018-02-12T13:11:37.779Z,55,,,,34.8,43.6,
2018-02-12T13:11:47.841Z,55,,,,34.8,43.7,
2018-02-12T13:11:57.745Z,55,0,0,,34.8,43.9,2
2018-02-12T13:12:07.742Z,55,,,,34.8,41.7,
2018-02-12T13:12:18.052Z,55,,,,34.8,40.8,
2018-02-12T13:12:28.216Z,55,,,,34.8,39.7,
2018-02-12T13:12:37.800Z,55,,,,34.8,39.6,
2018-02-12T13:12:47.757Z,55,,,,34.8,40,
2018-02-12T13:12:57.890Z,55,,,,34.9,40.2,
2018-02-12T13:13:07.915Z,55,,,,34.9,40.6,
2018-02-12T13:13:17.723Z,55,,,,34.9,40.7,
2018-02-12T13:13:27.870Z,55,,,,34.9,40.5,
2018-02-12T13:13:37.755Z,55,,,,34.9,40.2,
2018-02-12T13:13:47.788Z,55,,,,35.1,40.1,
2018-02-12T13:13:57.795Z,55,,,,35.1,39.9,
2018-02-12T13:14:07.847Z,55,,,,35.1,39.8,
2018-02-12T13:14:17.745Z,55,,,,35.1,39.6,
2018-02-12T13:14:27.728Z,55,,,,35.1,39.5,
2018-02-12T13:14:37.799Z,55,,,,35.1,39.4,
2018-02-12T13:14:47.834Z,55,,,,35.1,,
2018-02-12T13:14:57.818Z,55,,,,35.1,39.3,
2018-02-12T13:15:07.717Z,55,,,,35.1,39.1,
2018-02-12T13:15:17.761Z,55,,,,35.1,38.9,
2018-02-12T13:15:27.844Z,55,,,,35.1,,
2018-02-12T13:15:37.692Z,55,,,,35.1,38.8,
2018-02-12T13:15:47.746Z,55,,,,35.1,,
2018-02-12T13:15:57.745Z,55,,,,35.1,38.6,
2018-02-12T13:16:07.763Z,55,,,,35.1,38.5,
2018-02-12T13:16:17.882Z,55,,,,35.1,38.4,
2018-02-12T13:16:27.716Z,55,,,,35.1,38.3,
2018-02-12T13:16:37.729Z,55,,,,35.1,,
2018-02-12T13:16:47.847Z,55,,,,35.1,,
2018-02-12T13:16:57.733Z,55,,,,34.9,38.4,
2018-02-12T13:17:07.740Z,55,,,,34.9,38.5,
2018-02-12T13:17:17.733Z,55,,,,34.9,38.6,
2018-02-12T13:17:27.722Z,55,,,,34.9,38.8,
2018-02-12T13:17:37.666Z,55,,,,34.9,38.9,
2018-02-12T13:17:47.850Z,55,,,,34.8,39,
2018-02-12T13:17:57.842Z,55,,,,34.8,,
2018-02-12T13:18:07.821Z,55,,,,34.8,,
2018-02-12T13:18:17.768Z,55,,,,34.8,39.1,
2018-02-12T13:18:27.732Z,55,,,,34.8,39.3,
2018-02-12T13:18:37.679Z,55,,,,34.8,,
2018-02-12T13:18:47.788Z,55,,,,34.7,39.4,
2018-02-12T13:18:57.735Z,55,0,0,40,34.7,39.4,2
2018-02-12T13:19:07.679Z,55,,,,34.7,,
2018-02-12T13:19:17.698Z,55,,,,34.6,39.5,
2018-02-12T13:19:27.725Z,55,,,,34.6,,
2018-02-12T13:19:37.673Z,55,,,,34.6,,
2018-02-12T13:19:47.667Z,55,,,,34.6,39.6,
2018-02-12T13:19:57.679Z,55,,,,34.6,,
2018-02-12T13:20:07.694Z,55,,,,34.4,,
2018-02-12T13:20:17.687Z,55,,,,34.4,39.8,
2018-02-12T13:20:27.669Z,55,,,,34.4,,
2018-02-12T13:20:37.669Z,55,,,,34.4,,
2018-02-12T13:20:47.721Z,55,,,,34.3,,
2018-02-12T13:20:57.746Z,55,,,,34.3,39.9,
2018-02-12T13:21:07.682Z,55,,,,34.3,,
2018-02-12T13:21:18.205Z,55,,,,34.3,,
2018-02-12T13:21:27.871Z,55,,,,34.3,,
2018-02-12T13:21:38.401Z,55,,,,34.2,40,
2018-02-12T13:21:47.748Z,55,,,,34.2,40,
2018-02-12T13:21:57.782Z,55,,,,34.2,,
2018-02-12T13:22:08.124Z,55,,,,34.2,,
2018-02-12T13:22:18.100Z,55,,,,34.1,,
2018-02-12T13:22:28.196Z,55,,,,34.1,,
2018-02-12T13:22:38.132Z,55,,,,34.1,39.9,
2018-02-12T13:22:47.890Z,55,,,,34.1,37.9,
2018-02-12T13:22:58.172Z,55,,,,34,36.9,
2018-02-12T13:23:08.126Z,55,,,,34,34.9,
2018-02-12T13:23:17.927Z,55,,,,34,34.6,
2018-02-12T13:23:28.103Z,55,,,,34,34.2,
2018-02-12T13:23:37.910Z,55,,,,33.8,34.3,
2018-02-12T13:23:48.023Z,55,,,,33.8,34.4,
2018-02-12T13:23:57.783Z,55,,,,33.8,,
2018-02-12T13:24:08.028Z,55,,,,33.8,34.3,
2018-02-12T13:24:17.857Z,55,,,,33.7,34.2,
2018-02-12T13:24:28.085Z,55,,,,33.7,34.1,
2018-02-12T13:24:38.060Z,55,,,,33.7,,
2018-02-12T13:24:48.103Z,55,,,,33.7,,
2018-02-12T13:24:58.214Z,55,,,,33.6,34,
2018-02-12T13:25:08.138Z,55,0,80,,33.6,35.2,2
2018-02-12T13:25:18.278Z,55,,67,,33.6,42,
2018-02-12T13:25:28.143Z,55,,29,,33.5,44,
2018-02-12T13:25:38.038Z,55,0,0,,33.5,40.9,2
2018-02-12T13:25:48.104Z,55,,,,33.5,38.7,
2018-02-12T13:25:57.813Z,55,,,,33.5,36.5,
2018-02-12T13:26:07.990Z,55,,,,33.5,35.9,
2018-02-12T13:26:17.974Z,55,,,,33.3,35.6,
2018-02-12T13:26:27.997Z,55,,,,33.3,35.3,
2018-02-12T13:26:38.081Z,55,,,,33.3,35.1,
2018-02-12T13:26:47.940Z,55,,,,33.3,34.9,
2018-02-12T13:26:57.784Z,55,,,,33.2,34.7,
2018-02-12T13:27:08.218Z,55,,,,33.2,34.6,
2018-02-12T13:27:18.191Z,55,,,,33.2,34.4,
2018-02-12T13:27:28.016Z,55,,,,33.2,,
2018-02-12T13:27:37.953Z,55,,,,33.1,34.3,
2018-02-12T13:27:47.935Z,55,,,,33.1,34.2,
2018-02-12T13:27:58.130Z,55,,,,33.1,,
2018-02-12T13:28:08.060Z,55,,,,33.1,34.1,
2018-02-12T13:28:18.420Z,55,,,,33,34,
2018-02-12T13:28:28.127Z,55,,,,33,33.8,
2018-02-12T13:28:38.080Z,55,,,,33,,
2018-02-12T13:28:47.951Z,55,,,,33,33.7,
2018-02-12T13:28:58.118Z,55,,,,33,,
2018-02-12T13:29:08.032Z,55,,,,32.8,33.6,
2018-02-12T13:29:18.090Z,55,,,,32.8,33.5,
2018-02-12T13:29:27.821Z,55,,,,32.8,,
2018-02-12T13:29:37.745Z,55,,,,32.7,33.3,
2018-02-12T13:29:47.685Z,55,,,,32.7,,
2018-02-12T13:29:57.697Z,55,,,,32.7,33.2,
2018-02-12T13:30:07.718Z,55,0,80,,32.7,35.1,2
2018-02-12T13:30:17.702Z,55,,67,,32.6,41.4,
2018-02-12T13:30:27.681Z,55,,46,,32.6,43,
2018-02-12T13:30:37.671Z,55,,29,,32.6,41.8,
2018-02-12T13:30:47.690Z,55,,,,32.6,41,
2018-02-12T13:30:57.738Z,55,,,,32.5,39.6,
2018-02-12T13:31:07.679Z,55,,,,32.5,38.9,
2018-02-12T13:31:17.684Z,55,,,,32.5,38.3,
2018-02-12T13:31:27.737Z,55,,,,32.5,,
2018-02-12T13:31:37.694Z,55,,,,32.3,38.5,
2018-02-12T13:31:47.694Z,55,,,,32.3,38.6,
2018-02-12T13:31:57.675Z,55,,,,32.3,38.9,
2018-02-12T13:32:07.800Z,55,,,,32.3,,
2018-02-12T13:32:17.693Z,55,,,,32.3,39.2,
2018-02-12T13:32:27.713Z,55,,,,32.3,39.3,
2018-02-12T13:32:37.840Z,55,,30,,32.2,39.5,
2018-02-12T13:32:47.692Z,55,,,,32.2,39.8,
2018-02-12T13:32:57.782Z,55,,30,,32.2,40,
2018-02-12T13:33:07.693Z,55,,29,,32.2,,
2018-02-12T13:33:17.679Z,55,,,,32.2,40.1,
2018-02-12T13:33:27.743Z,55,,,,32.2,40.3,
2018-02-12T13:33:37.709Z,55,,,,32.2,40.5,
2018-02-12T13:33:47.700Z,55,,,,32.1,40.6,
2018-02-12T13:33:57.680Z,55,,,,32.1,40.7,
2018-02-12T13:34:07.671Z,55,,,,32.1,40.8,
2018-02-12T13:34:17.670Z,55,,,,32.1,41,
2018-02-12T13:34:27.676Z,55,,,,32.1,41.1,
2018-02-12T13:34:37.668Z,55,,,,32.1,41.2,
2018-02-12T13:34:47.668Z,55,,,,32.1,41.4,
2018-02-12T13:34:57.668Z,55,,,,32.2,41.6,
2018-02-12T13:35:07.678Z,55,,,,32.1,41.7,
2018-02-12T13:35:17.677Z,55,1,124,0,32.8,48.4,0
2018-02-12T13:35:27.693Z,55,,,,39.1,53.4,
2018-02-12T13:35:37.673Z,55,,46,,50,59.1,
2018-02-12T13:35:47.669Z,55,,29,,56.5,60.1,
