Time,HwActive,ChActive,HwTSet,PrimTSet,PrimT,ActPow,HwTOutlet
2018-02-15T01:22:26.413Z,,,55,,,,32.7
2018-02-15T01:22:36.725Z,,,55,,34,,32.7
2018-02-15T01:22:46.408Z,,,55,,33.8,,32.6
2018-02-15T01:22:56.408Z,0,2,55,,39.3,80,32.6
2018-02-15T01:23:06.408Z,,,55,,43.2,51,32.6
2018-02-15T01:23:16.408Z,,,55,,42.9,29,32.6
2018-02-15T01:23:26.408Z,,,55,,41.8,,32.6
2018-02-15T01:23:36.408Z,,,55,,40.8,,32.5
2018-02-15T01:23:46.409Z,,,55,,39.8,,32.5
2018-02-15T01:23:56.411Z,,,55,,38.9,,32.5
2018-02-15T01:24:06.509Z,0,2,55,40,39,29,32.5
2018-02-15T01:24:16.408Z,,,55,,,,32.3
2018-02-15T01:24:26.407Z,,,55,,39.2,,32.3
2018-02-15T01:24:36.408Z,,,55,,39.4,,32.3
2018-02-15T01:24:46.409Z,,,55,,39.5,,32.3
2018-02-15T01:24:56.413Z,,,55,,39.7,,32.3
2018-02-15T01:25:06.409Z,,,55,,39.8,,32.2
2018-02-15T01:25:16.407Z,,,55,,40,,32.2
2018-02-15T01:25:26.407Z,,,55,,40.1,,32.2
2018-02-15T01:25:36.417Z,,,55,,40.2,,32.2
2018-02-15T01:25:46.407Z,,,55,,40.5,,32.2
2018-02-15T01:25:56.407Z,,,55,,40.6,,32.2
2018-02-15T01:26:06.420Z,,,55,,40.7,,32.2
2018-02-15T01:26:16.408Z,,,55,,40.8,,32.1
2018-02-15T01:26:26.409Z,,,55,,41,,32.2
2018-02-15T01:26:36.411Z,,,55,,41.1,,32.1
2018-02-15T01:26:46.407Z,,,55,,41.2,,32.1
2018-02-15T01:26:56.407Z,,,55,,41.4,,32.2
2018-02-15T01:27:06.417Z,,,55,,41.5,,32.2
2018-02-15T01:27:16.408Z,,,55,,41.6,,32.2
2018-02-15T01:27:26.407Z,,,55,,41.8,,32.2
2018-02-15T01:27:36.408Z,,,55,,42,,32.2
2018-02-15T01:27:46.408Z,,,55,,,,32.2
2018-02-15T01:27:56.407Z,,,55,,42.3,,32.2
2018-02-15T01:28:06.407Z,,,55,,,,32.3
2018-02-15T01:28:16.407Z,,,55,,42.5,,32.3
2018-02-15T01:28:26.407Z,,,55,,42.6,,32.3
2018-02-15T01:28:36.408Z,,,55,,42.7,,32.5
2018-02-15T01:28:46.407Z,,,55,,43,,32.5
2018-02-15T01:28:56.410Z,,,55,,,,32.5
2018-02-15T01:29:06.407Z,,,55,,43.2,,32.6
2018-02-15T01:29:16.407Z,,,55,,43.3,,32.6
2018-02-15T01:29:26.413Z,,,55,,43.4,,32.6
2018-02-15T01:29:36.407Z,,,55,,43.5,,32.7
2018-02-15T01:29:46.407Z,,,55,,43.6,,32.7
2018-02-15T01:29:56.409Z,,,55,,43.7,,32.8
2018-02-15T01:30:06.417Z,0,2,55,,43.9,0,32.8
2018-02-15T01:30:16.407Z,,,55,,41.7,,33
2018-02-15T01:30:26.410Z,,,55,,39.8,,33
2018-02-15T01:30:36.408Z,,,55,,39.8,,33.1
2018-02-15T01:30:46.408Z,,,55,,39.7,,33.1
2018-02-15T01:30:56.420Z,,,55,,40.1,,33.2
2018-02-15T01:31:06.408Z,,,55,,40.4,,33.2
2018-02-15T01:31:16.408Z,,,55,,40.9,,33.3
2018-02-15T01:31:26.416Z,,,55,,40.7,,33.3
2018-02-15T01:31:36.408Z,,,55,,40.5,,33.5
2018-02-15T01:31:46.407Z,,,55,,40.3,,33.5
2018-02-15T01:31:56.407Z,,,55,,40.1,,33.6
2018-02-15T01:32:06.408Z,,,55,,39.9,,33.6
2018-02-15T01:32:16.408Z,,,55,,,,33.7
2018-02-15T01:32:26.408Z,,,55,,39.8,,33.7
2018-02-15T01:32:36.407Z,,,55,,39.6,,33.7
2018-02-15T01:32:46.407Z,,,55,,39.5,,33.7
2018-02-15T01:32:56.407Z,,,55,,,,33.8
2018-02-15T01:33:06.407Z,,,55,,39.4,,33.8
2018-02-15T01:33:16.407Z,,,55,,39.3,,33.8
2018-02-15T01:33:26.407Z,,,55,,39.1,,33.8
2018-02-15T01:33:36.409Z,,,55,,39,,33.8
2018-02-15T01:33:46.410Z,,,55,,38.9,,33.8
2018-02-15T01:33:56.407Z,,,55,,,,33.8
2018-02-15T01:34:06.407Z,,,55,,38.8,,33.8
2018-02-15T01:34:16.413Z,,,55,,,,33.8
2018-02-15T01:34:26.407Z,,,55,,39,,33.8
2018-02-15T01:34:36.409Z,,,55,,39.1,,33.8
2018-02-15T01:34:46.426Z,,,55,,39.3,,33.8
2018-02-15T01:34:56.416Z,,,55,,39.4,,33.8
2018-02-15T01:35:06.407Z,,,55,,,,33.8
2018-02-15T01:35:16.407Z,,,55,,39.5,,33.8
2018-02-15T01:35:26.408Z,,,55,,39.6,,33.8
2018-02-15T01:35:36.411Z,,,55,,39.8,,33.8
2018-02-15T01:35:46.408Z,,,55,,,,33.7
2018-02-15T01:35:56.412Z,,,55,,39.9,,33.7
2018-02-15T01:36:06.420Z,,,55,,40,,33.7
2018-02-15T01:36:16.406Z,,,55,,,,33.7
2018-02-15T01:36:26.408Z,,,55,,,,33.7
2018-02-15T01:36:36.433Z,,,55,,40.1,,33.7
2018-02-15T01:36:46.409Z,,,55,,,,33.7
2018-02-15T01:36:56.407Z,,,55,,40.2,,33.7
2018-02-15T01:37:06.407Z,,,55,,,,33.6
2018-02-15T01:37:16.411Z,,,55,,40.3,,33.6
2018-02-15T01:37:26.409Z,,,55,,,,33.6
2018-02-15T01:37:36.407Z,,,55,,,,33.6
2018-02-15T01:37:46.409Z,,,55,,40.5,,33.6
2018-02-15T01:37:56.407Z,,,55,,,,33.6
2018-02-15T01:38:06.406Z,,,55,,,,33.5
2018-02-15T01:38:16.407Z,,,55,,40.6,,33.5
2018-02-15T01:38:26.406Z,,,55,,,,33.5
2018-02-15T01:38:36.408Z,,,55,,,,33.5
2018-02-15T01:38:46.407Z,,,55,,,,33.5
2018-02-15T01:38:56.406Z,,,55,,40.7,,33.5
2018-02-15T01:39:06.412Z,,,55,,,,33.3
2018-02-15T01:39:16.407Z,,,55,,,,33.3
2018-02-15T01:39:26.406Z,,,55,,,,33.3
2018-02-15T01:39:36.415Z,,,55,,40.8,,33.3
2018-02-15T01:39:46.406Z,,,55,,,,33.3
2018-02-15T01:39:56.407Z,,,55,,,,33.2
2018-02-15T01:40:06.411Z,,,55,,,,33.2
2018-02-15T01:40:16.407Z,,,55,,38.9,,33.2
2018-02-15T01:40:26.406Z,,,55,,36.9,,33.2
2018-02-15T01:40:36.614Z,,,55,,35.9,,33.2
2018-02-15T01:40:46.406Z,,,55,,34.9,,33.1
2018-02-15T01:40:56.408Z,,,55,,,,33.1
2018-02-15T01:41:06.406Z,,,55,,35.1,,33.1
2018-02-15T01:41:16.409Z,,,55,,,,33.1
2018-02-15T01:41:26.406Z,,,55,,34.9,,33.1
2018-02-15T01:41:36.408Z,,,55,,,,33
2018-02-15T01:41:46.407Z,,,55,,34.8,,33
2018-02-15T01:41:56.408Z,,,55,,34.7,,33
2018-02-15T01:42:06.411Z,,,55,,,,33
2018-02-15T01:42:16.406Z,,,55,,34.6,,33
2018-02-15T01:42:26.406Z,,,55,,,,33
2018-02-15T01:42:36.407Z,,,55,,34.4,,32.8
2018-02-15T01:42:46.407Z,,,55,,,,32.8
2018-02-15T01:42:56.436Z,,,55,,34.3,,32.8
2018-02-15T01:43:06.408Z,,,55,,,,32.8
2018-02-15T01:43:16.406Z,,,55,,34.2,,32.7
2018-02-15T01:43:26.407Z,,,55,,,,32.7
2018-02-15T01:43:36.407Z,,,55,,34.1,,32.7
2018-02-15T01:43:46.406Z,,,55,,,,32.7
2018-02-15T01:43:56.411Z,,,55,,34,,32.6
2018-02-15T01:44:06.406Z,0,2,55,,34,79,32.6
2018-02-15T01:44:16.407Z,,,55,,40.2,80,32.6
2018-02-15T01:44:26.415Z,,,55,,43.1,51,32.6
2018-02-15T01:44:36.406Z,,,55,,42.7,29,32.5
2018-02-15T01:44:46.408Z,,,55,,41.8,,32.5
2018-02-15T01:44:56.410Z,,,55,,39.9,,32.5
2018-02-15T01:45:06.408Z,,,55,,39.7,,32.5
2018-02-15T01:45:16.409Z,,,55,,38.9,,32.5
2018-02-15T01:45:26.422Z,,,55,,39,,32.3
2018-02-15T01:45:36.407Z,,,55,,39.1,,32.3
2018-02-15T01:45:46.406Z,,,55,,39.3,,32.3
2018-02-15T01:45:56.406Z,,,55,,39.4,,32.3
2018-02-15T01:46:06.410Z,,,55,,39.5,,32.3
2018-02-15T01:46:16.407Z,,,55,,39.7,,32.3
2018-02-15T01:46:26.407Z,,,55,,39.8,,32.2
2018-02-15T01:46:36.406Z,,,55,,40,,32.2
2018-02-15T01:46:46.406Z,,,55,,40.1,,32.2
2018-02-15T01:46:56.409Z,,,55,,40.3,,32.2
2018-02-15T01:47:06.406Z,,,55,,40.5,,32.2
2018-02-15T01:47:16.406Z,,,55,,40.6,,32.2
2018-02-15T01:47:26.412Z,,,55,,40.8,,32.1
2018-02-15T01:47:36.415Z,,,55,,41,,32.1
2018-02-15T01:47:46.410Z,,,55,,,,32.1
2018-02-15T01:47:56.406Z,,,55,,41.1,,32.2
2018-02-15T01:48:06.407Z,,,55,,41.2,,32.1
2018-02-15T01:48:16.410Z,,,55,,41.4,,32.2
2018-02-15T01:48:26.406Z,,,55,,41.5,,32.2
2018-02-15T01:48:36.406Z,,,55,,41.7,,32.2
2018-02-15T01:48:46.411Z,,,55,,41.8,,32.2
2018-02-15T01:48:56.406Z,,,55,,42,,32.2
2018-02-15T01:49:06.717Z,,,55,,,,32.2
2018-02-15T01:49:16.414Z,,,55,,42.3,,32.2
2018-02-15T01:49:26.406Z,,,55,,42.4,,32.3
2018-02-15T01:49:36.406Z,,,55,,42.5,,32.3
2018-02-15T01:49:46.406Z,,,55,,42.6,,32.3
2018-02-15T01:49:56.406Z,,,55,,42.7,,32.5
2018-02-15T01:50:06.406Z,,,55,,43,,32.5
2018-02-15T01:50:16.412Z,,,55,,,,32.5
2018-02-15T01:50:26.406Z,,,55,,43.1,,32.6
2018-02-15T01:50:36.406Z,,,55,,43.2,,32.6
2018-02-15T01:50:46.406Z,,,55,,43.4,,32.7
2018-02-15T01:50:56.409Z,,,55,,43.5,,32.7
2018-02-15T01:51:06.406Z,,,55,,43.6,,32.8
2018-02-15T01:51:16.406Z,,,55,,43.7,,32.8
2018-02-15T01:51:26.406Z,0,2,55,,43.8,0,33
2018-02-15T01:51:36.406Z,,,55,,41.8,,33
2018-02-15T01:51:46.407Z,,,55,,40.7,,33.1
2018-02-15T01:51:56.405Z,,,55,,39.8,,33.1
2018-02-15T01:52:06.406Z,,,55,,39.6,,33.2
2018-02-15T01:52:16.408Z,,,55,,40.1,,33.2
2018-02-15T01:52:26.406Z,,,55,,40.4,,33.3
2018-02-15T01:52:36.625Z,,,55,,40.9,,33.3
2018-02-15T01:52:46.406Z,,,55,,40.7,,33.5
2018-02-15T01:52:56.406Z,,,55,,40.6,,33.5
2018-02-15T01:53:06.411Z,,,55,,40.3,,33.5
2018-02-15T01:53:16.406Z,,,55,,40.2,,33.6
2018-02-15T01:53:26.406Z,,,55,,40,,33.6
2018-02-15T01:53:36.412Z,,,55,,39.9,,33.7
2018-02-15T01:53:46.406Z,,,55,,39.8,,33.7
2018-02-15T01:53:56.405Z,,,55,,39.6,,33.7
2018-02-15T01:54:06.415Z,,,55,,,,33.8
2018-02-15T01:54:16.407Z,,,55,,39.5,,33.8
2018-02-15T01:54:26.407Z,,,55,,39.4,,33.8
2018-02-15T01:54:36.423Z,,,55,,39.3,,33.8
2018-02-15T01:54:46.405Z,,,55,,39.1,,33.8
2018-02-15T01:54:56.406Z,,,55,,,,33.8
2018-02-15T01:55:06.406Z,,,55,,38.9,,33.8
2018-02-15T01:55:16.457Z,,,55,,,,33.8
2018-02-15T01:55:26.406Z,,,55,,38.8,,33.8
2018-02-15T01:55:36.405Z,,,55,,,,33.8
2018-02-15T01:55:46.409Z,,,55,,39,,33.8
2018-02-15T01:55:56.408Z,,,55,,,,33.8
2018-02-15T01:56:06.405Z,,,55,,39.3,,33.8
2018-02-15T01:56:16.405Z,,,55,,39.4,,33.8
2018-02-15T01:56:26.411Z,,,55,,,,33.8
2018-02-15T01:56:36.405Z,,,55,,39.5,,33.8
2018-02-15T01:56:46.405Z,,,55,,39.6,,33.8
2018-02-15T01:56:56.409Z,,,55,,39.8,,33.8
2018-02-15T01:57:06.409Z,,,55,,,,33.8
2018-02-15T01:57:16.405Z,,,55,,39.9,,33.8
2018-02-15T01:57:26.563Z,,,55,,40,,33.7
2018-02-15T01:57:36.405Z,,,55,,,,33.7
2018-02-15T01:57:46.405Z,,,55,,40.1,,33.7
2018-02-15T01:57:56.410Z,,,55,,,,33.7
2018-02-15T01:58:06.405Z,,,55,,40.2,,33.7
2018-02-15T01:58:16.405Z,,,55,,,,33.7
2018-02-15T01:58:26.411Z,,,55,,,,33.6
2018-02-15T01:58:36.405Z,,,55,,40.3,,33.6
2018-02-15T01:58:46.410Z,,,55,,,,33.6
2018-02-15T01:58:56.415Z,,,55,,,,33.6
2018-02-15T01:59:06.405Z,,,55,,40.5,,33.6
2018-02-15T01:59:16.405Z,,,55,,,,33.6
2018-02-15T01:59:26.407Z,,,55,,,,33.5
2018-02-15T01:59:36.409Z,,,55,,40.6,,33.5
2018-02-15T01:59:46.405Z,,,55,,,,33.5
2018-02-15T01:59:56.405Z,,,55,,,,33.5
2018-02-15T02:00:06.405Z,,,55,,40.7,,33.5
2018-02-15T02:00:16.405Z,,,55,,,,33.5
2018-02-15T02:00:26.405Z,,,55,,,,33.3
2018-02-15T02:00:36.405Z,,,55,,,,33.3
2018-02-15T02:00:46.405Z,,,55,,,,33.3
2018-02-15T02:00:56.405Z,,,55,,,,33.3
2018-02-15T02:01:06.568Z,,,55,,40.8,,33.3
2018-02-15T02:01:16.405Z,,,55,,,,33.3
2018-02-15T02:01:26.442Z,,,55,,,,33.2
2018-02-15T02:01:36.405Z,,,55,,38.8,,33.2
2018-02-15T02:01:46.405Z,,,55,,36.9,,33.2
2018-02-15T02:01:56.406Z,,,55,,35.9,,33.2
2018-02-15T02:02:06.405Z,,,55,,34.9,,33.2
2018-02-15T02:02:16.406Z,,,55,,,,33.1
2018-02-15T02:02:26.406Z,,,55,,35.1,,33.1
2018-02-15T02:02:36.405Z,,,55,,,,33.1
2018-02-15T02:02:46.410Z,,,55,,34.9,,33.1
2018-02-15T02:02:56.405Z,,,55,,,,33.1
2018-02-15T02:03:06.405Z,,,55,,34.8,,33
2018-02-15T02:03:16.412Z,,,55,,34.7,,33
2018-02-15T02:03:26.406Z,,,55,,,,33
2018-02-15T02:03:36.405Z,,,55,,34.6,,33
2018-02-15T02:03:46.414Z,,,55,,,,32.8
2018-02-15T02:03:56.778Z,,,55,,,,32.8
2018-02-15T02:04:06.405Z,,,55,,34.4,,32.8
2018-02-15T02:04:16.405Z,,,55,,34.3,,32.8
2018-02-15T02:04:26.405Z,,,55,,,,32.8
2018-02-15T02:04:36.406Z,,,55,,34.2,,32.8
2018-02-15T02:04:46.405Z,,,55,,,,32.7
2018-02-15T02:04:56.405Z,,,55,,34.1,,32.7
2018-02-15T02:05:06.405Z,,,55,,,,32.7
2018-02-15T02:05:16.405Z,,,55,,34,,32.7
2018-02-15T02:05:26.405Z,0,2,55,,34.2,79,32.6
2018-02-15T02:05:36.405Z,,,55,,40.4,79,32.6
2018-02-15T02:05:46.405Z,,,55,,43.2,50,32.6
2018-02-15T02:05:56.405Z,,,55,,42.8,29,32.6
2018-02-15T02:06:06.404Z,,,55,,41.9,,32.5
2018-02-15T02:06:16.405Z,,,55,,39.9,,32.5
2018-02-15T02:06:26.404Z,,,55,,39.8,,32.5
2018-02-15T02:06:36.405Z,,,55,,38.9,,32.5
2018-02-15T02:06:46.406Z,,,55,,39,,32.5
2018-02-15T02:06:56.404Z,,,55,,39.1,,32.3
2018-02-15T02:07:06.405Z,,,55,,39.2,,32.3
2018-02-15T02:07:16.406Z,,,55,,39.4,,32.3
2018-02-15T02:07:26.405Z,,,55,,39.5,,32.3
2018-02-15T02:07:36.415Z,,,55,,39.7,,32.2
2018-02-15T02:07:46.405Z,,,55,,39.9,,32.2
2018-02-15T02:07:56.404Z,,,55,,40,,32.2
2018-02-15T02:08:06.571Z,,,55,,40.1,,32.2
2018-02-15T02:08:16.417Z,,,55,,40.3,,32.2
2018-02-15T02:08:26.404Z,,,55,,40.5,,32.2
2018-02-15T02:08:36.408Z,,,55,,40.6,,32.2
2018-02-15T02:08:46.404Z,,,55,,40.7,,32.1
2018-02-15T02:08:56.405Z,,,55,,40.9,,32.2
2018-02-15T02:09:06.416Z,,,55,,41,,32.1
2018-02-15T02:09:16.408Z,,,55,,41.1,,32.2
2018-02-15T02:09:26.405Z,,,55,,41.2,,32.1
2018-02-15T02:09:36.424Z,,,55,,41.5,,32.1
2018-02-15T02:09:46.406Z,,,55,,41.6,,32.2
2018-02-15T02:09:56.405Z,,,55,,41.7,,32.2
2018-02-15T02:10:06.406Z,,,55,,41.8,,32.2
2018-02-15T02:10:16.404Z,,,55,,41.9,,32.2
2018-02-15T02:10:26.404Z,,,55,,42,,32.2
2018-02-15T02:10:36.404Z,,,55,,42.3,,32.2
2018-02-15T02:10:46.772Z,,,55,,42.4,,32.3
2018-02-15T02:10:56.404Z,,,55,,42.5,,32.3
2018-02-15T02:11:06.404Z,,,55,,42.6,,32.3
2018-02-15T02:11:16.404Z,,,55,,42.7,,32.5
2018-02-15T02:11:26.405Z,,,55,,43,,32.5
2018-02-15T02:11:36.404Z,,,55,,43.1,,32.5
2018-02-15T02:11:46.404Z,,,55,,,,32.6
2018-02-15T02:11:56.406Z,,,55,,43.3,,32.6
2018-02-15T02:12:06.404Z,,,55,,43.4,,32.7
2018-02-15T02:12:16.404Z,,,55,,43.5,,32.7
2018-02-15T02:12:26.416Z,,,55,,43.6,,32.8
2018-02-15T02:12:36.411Z,,,55,,43.9,,32.8
2018-02-15T02:12:46.436Z,0,2,55,,42.7,0,32.8
2018-02-15T02:12:56.406Z,,,55,,40.8,,33
2018-02-15T02:13:06.404Z,,,55,,39.8,,33
2018-02-15T02:13:16.723Z,,,55,,39.8,,33.1
2018-02-15T02:13:26.413Z,,,55,,40,,33.2
2018-02-15T02:13:36.404Z,,,55,,40.1,,33.2
2018-02-15T02:13:46.404Z,,,55,,40.5,,33.3
2018-02-15T02:13:56.409Z,,,55,,40.9,,33.3
2018-02-15T02:14:06.404Z,,,55,,40.7,,33.5
2018-02-15T02:14:16.404Z,,,55,,40.5,,33.5
2018-02-15T02:14:26.406Z,,,55,,40.3,,33.6
2018-02-15T02:14:36.406Z,,,55,,40.1,,33.6
2018-02-15T02:14:46.410Z,,,55,,39.9,,33.6
2018-02-15T02:14:56.404Z,,,55,,,,33.7
2018-02-15T02:15:06.404Z,,,55,,39.8,,33.7
2018-02-15T02:15:16.404Z,,,55,,39.6,,33.7
2018-02-15T02:15:26.404Z,,,55,,39.5,,33.7
2018-02-15T02:15:36.404Z,,,55,,39.4,,33.8
2018-02-15T02:15:46.407Z,,,55,,,,33.8
2018-02-15T02:15:56.457Z,,,55,,39.3,,33.8
2018-02-15T02:16:06.404Z,,,55,,39.1,,33.8
2018-02-15T02:16:16.404Z,,,55,,39,,33.8
2018-02-15T02:16:26.404Z,,,55,,38.9,,33.8
2018-02-15T02:16:36.404Z,,,55,,38.8,,33.8
2018-02-15T02:16:46.407Z,,,55,,,,33.8
2018-02-15T02:16:56.407Z,,,55,,,,33.8
2018-02-15T02:17:06.403Z,,,55,,39,,33.8
2018-02-15T02:17:16.404Z,,,55,,39.1,,33.8
2018-02-15T02:17:26.410Z,,,55,,39.3,,33.8
2018-02-15T02:17:36.404Z,,,55,,39.4,,33.8
2018-02-15T02:17:46.410Z,,,55,,39.5,,33.8
2018-02-15T02:17:56.405Z,,,55,,,,33.8
2018-02-15T02:18:06.404Z,,,55,,39.6,,33.8
2018-02-15T02:18:16.405Z,,,55,,39.8,,33.8
2018-02-15T02:18:26.403Z,,,55,,,,33.7
2018-02-15T02:18:36.404Z,,,55,,39.9,,33.7
2018-02-15T02:18:46.408Z,,,55,,40,,33.7
2018-02-15T02:18:56.407Z,,,55,,,,33.7
2018-02-15T02:19:06.403Z,,,55,,,,33.7
2018-02-15T02:19:16.404Z,,,55,,40.1,,33.7
2018-02-15T02:19:26.405Z,,,55,,,,33.6
2018-02-15T02:19:36.404Z,,,55,,40.2,,33.6
2018-02-15T02:19:46.403Z,,,55,,,,33.6
2018-02-15T02:19:56.404Z,,,55,,40.3,,33.6
2018-02-15T02:20:06.403Z,,,55,,,,33.6
2018-02-15T02:20:16.404Z,,,55,,,,33.6
2018-02-15T02:20:26.404Z,,,55,,40.5,,33.6
2018-02-15T02:20:36.404Z,,,55,,,,33.6
2018-02-15T02:20:46.403Z,,,55,,,,33.5
2018-02-15T02:20:56.403Z,,,55,,,,33.5
2018-02-15T02:21:06.404Z,,,55,,40.6,,33.5
2018-02-15T02:21:16.432Z,,,55,,,,33.5
2018-02-15T02:21:26.403Z,,,55,,,,33.5
2018-02-15T02:21:36.406Z,,,55,,,,33.5
2018-02-15T02:21:46.405Z,,,55,,40.7,,33.3
2018-02-15T02:21:56.403Z,,,55,,,,33.3
2018-02-15T02:22:06.409Z,,,55,,,,33.3
2018-02-15T02:22:16.407Z,,,55,,,,33.3
2018-02-15T02:22:26.403Z,,,55,,,,33.2
2018-02-15T02:22:36.407Z,,,55,,40.8,,33.2
2018-02-15T02:22:46.403Z,,,55,,,,33.2
2018-02-15T02:22:56.427Z,,,55,,38.9,,33.2
2018-02-15T02:23:06.403Z,,,55,,36.9,,33.2
2018-02-15T02:23:16.409Z,,,55,,35.9,,33.2
2018-02-15T02:23:26.403Z,,,55,,34.9,,33.1
2018-02-15T02:23:36.409Z,,,55,,34.8,,33.1
2018-02-15T02:23:46.403Z,,,55,,35.1,,33.1
2018-02-15T02:23:56.403Z,,,55,,,,33.1
2018-02-15T02:24:06.410Z,,,55,,34.9,,33
2018-02-15T02:24:16.408Z,0,2,55,40,34.9,0,33
2018-02-15T02:24:26.403Z,,,55,,34.8,,33
2018-02-15T02:24:36.404Z,,,55,,34.7,,33
2018-02-15T02:24:46.403Z,,,55,,,,33
2018-02-15T02:24:56.772Z,,,55,,34.6,,33
2018-02-15T02:25:06.405Z,,,55,,,,32.8
2018-02-15T02:25:16.404Z,,,55,,34.4,,32.8
2018-02-15T02:25:26.404Z,,,55,,,,32.8
2018-02-15T02:25:36.404Z,,,55,,34.3,,32.8
2018-02-15T02:25:46.445Z,,,55,,34.2,,32.8
2018-02-15T02:25:56.403Z,,,55,,,,32.7
2018-02-15T02:26:06.403Z,,,55,,34.1,,32.7
2018-02-15T02:26:16.404Z,,,55,,,,32.7
2018-02-15T02:26:26.407Z,,,55,,34,,32.7
2018-02-15T02:26:36.406Z,,,55,,,,32.6
2018-02-15T02:26:46.403Z,0,2,55,,37.4,79,32.6
2018-02-15T02:26:56.409Z,,,55,,43.1,52,32.6
2018-02-15T02:27:06.403Z,,,55,,43.6,39,32.6
2018-02-15T02:27:16.403Z,,,55,,41.9,29,32.6
2018-02-15T02:27:26.403Z,,,55,,40.9,,32.5
2018-02-15T02:27:36.405Z,,,55,,39.8,,32.5
2018-02-15T02:27:46.408Z,,,55,,38.9,,32.5
2018-02-15T02:27:56.406Z,,,55,,39,,32.5
2018-02-15T02:28:06.403Z,,,55,,39.1,,32.3
2018-02-15T02:28:16.403Z,,,55,,39.2,,32.3
2018-02-15T02:28:26.408Z,,,55,,39.4,,32.3
2018-02-15T02:28:36.403Z,,,55,,,,32.3
2018-02-15T02:28:46.464Z,,,55,,39.7,,32.3
2018-02-15T02:28:56.412Z,,,55,,39.8,,32.3
2018-02-15T02:29:06.409Z,,,55,,39.9,,32.2
2018-02-15T02:29:16.402Z,,,55,,40.1,,32.2
2018-02-15T02:29:26.403Z,,,55,,40.3,,32.2
2018-02-15T02:29:36.403Z,,,55,,40.5,,32.2
2018-02-15T02:29:46.403Z,,,55,,40.6,,32.2
2018-02-15T02:29:56.403Z,,,55,,40.7,,32.1
2018-02-15T02:30:06.403Z,,,55,,40.8,,32.2
2018-02-15T02:30:16.403Z,,,55,,41,,32.2
2018-02-15T02:30:26.403Z,,,55,,,,32.1
2018-02-15T02:30:36.403Z,,,55,,41.2,,32.1
2018-02-15T02:30:46.403Z,,,55,,41.4,,32.1
2018-02-15T02:30:56.403Z,,,55,,41.5,,32.2
2018-02-15T02:31:06.404Z,,,55,,41.6,,32.2
2018-02-15T02:31:16.406Z,,,55,,41.8,,32.2
2018-02-15T02:31:26.402Z,,,55,,,,32.2
2018-02-15T02:31:36.409Z,,,55,,42,,32.2
2018-02-15T02:31:46.405Z,,,55,,42.2,,32.2
2018-02-15T02:31:56.404Z,,,55,,42.3,,32.3
2018-02-15T02:32:06.414Z,,,55,,42.5,,32.3
2018-02-15T02:32:16.427Z,,,55,,42.6,,32.3
2018-02-15T02:32:26.403Z,,,55,,42.7,,32.5
2018-02-15T02:32:36.403Z,,,55,,42.8,,32.5
2018-02-15T02:32:46.406Z,,,55,,43,,32.5
2018-02-15T02:32:56.403Z,,,55,,43.1,,32.6
2018-02-15T02:33:06.403Z,,,55,,43.2,,32.6
2018-02-15T02:33:16.407Z,,,55,,43.4,,32.7
2018-02-15T02:33:26.404Z,,,55,,,,32.7
2018-02-15T02:33:36.403Z,,,55,,43.6,,32.7
2018-02-15T02:33:46.410Z,,,55,,43.7,,32.8
2018-02-15T02:33:56.402Z,,,55,,44.1,0,32.8
2018-02-15T02:34:06.403Z,0,2,55,,42.6,,33
2018-02-15T02:34:16.402Z,,,55,,40.8,,33
2018-02-15T02:34:26.403Z,,,55,,39.9,,33.1
2018-02-15T02:34:36.409Z,,,55,,39.8,,33.2
2018-02-15T02:34:46.402Z,,,55,,40,,33.2
2018-02-15T02:34:56.403Z,,,55,,40.1,,33.2
2018-02-15T02:35:06.403Z,,,55,,40.9,,33.3
2018-02-15T02:35:16.405Z,,,55,,,,33.5
2018-02-15T02:35:26.403Z,,,55,,40.7,,33.5
2018-02-15T02:35:36.405Z,,,55,,40.5,,33.6
2018-02-15T02:35:46.410Z,,,55,,40.3,,33.6
2018-02-15T02:35:56.403Z,,,55,,40.2,,33.6
2018-02-15T02:36:06.407Z,,,55,,39.9,,33.7
2018-02-15T02:36:16.402Z,,,55,,,,33.7
2018-02-15T02:36:26.402Z,,,55,,39.8,,33.7
2018-02-15T02:36:36.402Z,,,55,,39.6,,33.8
2018-02-15T02:36:46.675Z,,,55,,,,33.8
2018-02-15T02:36:56.402Z,,,55,,39.5,,33.8
2018-02-15T02:37:06.403Z,,,55,,39.4,,33.8
2018-02-15T02:37:16.403Z,,,55,,39.3,,33.8
2018-02-15T02:37:26.403Z,,,55,,39.1,,33.8
2018-02-15T02:37:36.406Z,,,55,,39,,33.8
2018-02-15T02:37:46.402Z,,,55,,38.9,,33.8
2018-02-15T02:37:56.404Z,,,55,,,,33.8
2018-02-15T02:38:06.405Z,,,55,,38.8,,33.8
2018-02-15T02:38:16.404Z,,,55,,39,,33.8
2018-02-15T02:38:26.402Z,,,55,,,,33.8
2018-02-15T02:38:36.477Z,,,55,,39.3,,33.8
2018-02-15T02:38:46.402Z,,,55,,39.4,,33.8
2018-02-15T02:38:56.490Z,,,55,,,,33.8
2018-02-15T02:39:06.421Z,,,55,,39.5,,33.8
2018-02-15T02:39:16.484Z,,,55,,39.6,,33.8
2018-02-15T02:39:26.412Z,,,55,,39.8,,33.8
