Time,HwActive,ChActive,HwTSet,PrimT,ActPow,PrimTSet,HwTOutlet
2018-02-09T20:23:54.014Z,,,55,38.6,,,33.1
2018-02-09T20:24:04.016Z,,,55,38.8,,,33.1
2018-02-09T20:24:14.015Z,,,55,39,,,33.1
2018-02-09T20:24:24.014Z,,,55,,,,33.1
2018-02-09T20:24:34.016Z,,,55,39.1,,,33.1
2018-02-09T20:24:44.107Z,,,55,,,,33.1
2018-02-09T20:24:54.019Z,,,55,39.3,,,33.1
2018-02-09T20:25:04.019Z,,,55,39.4,,,33.1
2018-02-09T20:25:14.014Z,,,55,,,,33.1
2018-02-09T20:25:24.014Z,,,55,39.5,,,33.1
2018-02-09T20:25:34.015Z,,,55,,,,33
2018-02-09T20:25:44.015Z,,,55,39.6,,,33
2018-02-09T20:25:54.014Z,,,55,,,,33
2018-02-09T20:26:04.014Z,,,55,,,,33
2018-02-09T20:26:14.016Z,,,55,39.8,,,33
2018-02-09T20:26:24.016Z,,,55,,,,33
2018-02-09T20:26:34.025Z,,,55,,,,33
2018-02-09T20:26:44.018Z,,,55,39.9,,,32.8
2018-02-09T20:26:54.014Z,,,55,,,,32.8
2018-02-09T20:27:04.014Z,,,55,40,,,32.8
2018-02-09T20:27:14.021Z,,,55,,,,32.8
2018-02-09T20:27:24.014Z,,,55,,,,32.8
2018-02-09T20:27:34.014Z,,,55,,,,32.8
2018-02-09T20:27:44.014Z,,,55,40.1,,,32.8
2018-02-09T20:27:54.015Z,,,55,,,,32.7
2018-02-09T20:28:04.181Z,,,55,,,,32.7
2018-02-09T20:28:14.015Z,,,55,,,,32.7
2018-02-09T20:28:24.014Z,,,55,,,,32.7
2018-02-09T20:28:34.014Z,,,55,,,,32.6
2018-02-09T20:28:44.013Z,,,55,40.2,,,32.6
2018-02-09T20:28:54.014Z,,,55,,,,32.6
2018-02-09T20:29:04.015Z,,,55,,,,32.6
2018-02-09T20:29:14.016Z,,,55,,,,32.6
2018-02-09T20:29:24.013Z,,,55,39.9,,,32.5
2018-02-09T20:29:34.017Z,,,55,37.9,,,32.5
2018-02-09T20:29:44.014Z,,,55,35.8,,,32.5
2018-02-09T20:29:54.014Z,,,55,34.9,,,32.5
2018-02-09T20:30:04.014Z,,,55,34.6,,,32.5
2018-02-09T20:30:14.014Z,,,55,34.3,,,32.5
2018-02-09T20:30:24.015Z,,,55,,,,32.3
2018-02-09T20:30:34.013Z,,,55,34.4,,,32.3
2018-02-09T20:30:44.014Z,,,55,,,,32.3
2018-02-09T20:30:54.014Z,,,55,34.3,,,32.3
2018-02-09T20:31:04.013Z,,,55,34.2,,,32.3
2018-02-09T20:31:14.013Z,,,55,,,,32.2
2018-02-09T20:31:24.013Z,,,55,34.1,,,32.2
2018-02-09T20:31:34.017Z,,,55,,,,32.2
2018-02-09T20:31:44.014Z,,,55,,,,32.2
2018-02-09T20:31:54.014Z,0,2,55,34.2,79,,32.1
2018-02-09T20:32:04.019Z,,,55,40.7,79,,32.1
2018-02-09T20:32:14.014Z,,,55,43.1,54,,32.1
2018-02-09T20:32:24.016Z,0,2,55,41.9,0,,32.1
2018-02-09T20:32:34.014Z,,,55,38.9,,,32.1
2018-02-09T20:32:44.014Z,,,55,36.8,,,32
2018-02-09T20:32:54.014Z,,,55,35.9,,,32
2018-02-09T20:33:04.134Z,,,55,35.7,,,32
2018-02-09T20:33:14.106Z,,,55,35.3,,,32
2018-02-09T20:33:24.014Z,,,55,35.1,,,32
2018-02-09T20:33:34.013Z,,,55,34.9,,,31.9
2018-02-09T20:33:44.014Z,,,55,34.8,,,31.9
2018-02-09T20:33:54.013Z,,,55,34.6,,,31.9
2018-02-09T20:34:04.013Z,,,55,,,,31.9
2018-02-09T20:34:14.013Z,,,55,34.4,,,31.9
2018-02-09T20:34:24.014Z,,,55,34.3,,,31.7
2018-02-09T20:34:34.013Z,,,55,34.2,,,31.7
2018-02-09T20:34:44.016Z,,,55,,,,31.7
2018-02-09T20:34:54.015Z,,,55,34.1,,,31.7
2018-02-09T20:35:04.013Z,,,55,,,,31.7
2018-02-09T20:35:14.014Z,,,55,33.8,,,31.6
2018-02-09T20:35:24.013Z,,,55,,,,31.6
2018-02-09T20:35:34.013Z,,,55,,,,31.6
2018-02-09T20:35:44.014Z,,,55,33.7,,,31.6
2018-02-09T20:35:54.015Z,,,55,33.6,,,31.6
2018-02-09T20:36:04.063Z,,,55,,,,31.5
2018-02-09T20:36:14.013Z,,,55,33.5,,,31.5
2018-02-09T20:36:24.014Z,,,55,,,,31.5
2018-02-09T20:36:34.013Z,,,55,33.3,,,31.5
2018-02-09T20:36:44.026Z,,,55,,,,31.4
2018-02-09T20:36:54.037Z,0,2,55,33.3,79,,31.4
2018-02-09T20:37:04.024Z,,,55,39.4,80,,31.4
2018-02-09T20:37:14.067Z,,,55,43,46,,31.4
2018-02-09T20:37:24.013Z,,,55,42.9,29,,31.4
2018-02-09T20:37:34.013Z,,,55,40.9,,,31.2
2018-02-09T20:37:44.013Z,,,55,39.9,,,31.2
2018-02-09T20:37:54.013Z,,,55,39,,,31.2
2018-02-09T20:38:04.013Z,,,55,38.7,,,31.2
2018-02-09T20:38:14.013Z,,,55,38.3,,,31.2
2018-02-09T20:38:24.013Z,,,55,38.5,,,31.2
2018-02-09T20:38:34.013Z,,,55,38.6,,,31.1
2018-02-09T20:38:44.013Z,,,55,39,,,31.1
2018-02-09T20:38:54.013Z,,,55,,,,31.1
2018-02-09T20:39:04.399Z,,,55,39.2,,,31.1
2018-02-09T20:39:14.014Z,,,55,39.4,,,31.1
2018-02-09T20:39:24.013Z,,,55,39.5,,,31.1
2018-02-09T20:39:34.012Z,,,55,39.8,,,31
2018-02-09T20:39:44.122Z,,,55,40,,,31
2018-02-09T20:39:54.013Z,,,55,,,,31
2018-02-09T20:40:04.013Z,,,55,40.2,,,31
2018-02-09T20:40:14.013Z,,,55,40.3,,,31
2018-02-09T20:40:24.013Z,,,55,40.5,,,31
2018-02-09T20:40:34.013Z,,,55,40.6,,,31
2018-02-09T20:40:44.014Z,,,55,40.7,,,31
2018-02-09T20:40:54.013Z,,,55,40.8,,,31
2018-02-09T20:41:04.013Z,,,55,41,,,31
2018-02-09T20:41:14.012Z,,,55,41.1,,,31.1
2018-02-09T20:41:24.013Z,,,55,41.2,,,31.1
2018-02-09T20:41:34.013Z,,,55,41.5,,,31.1
2018-02-09T20:41:44.016Z,,,55,41.6,,,31.1
2018-02-09T20:41:54.012Z,,,55,41.7,,,31.1
2018-02-09T20:42:04.014Z,,,55,42,,,31.2
2018-02-09T20:42:14.019Z,,,55,,,,31.2
2018-02-09T20:42:24.017Z,,,55,42.2,,,31.2
2018-02-09T20:42:34.013Z,,,55,42.3,,,31.4
2018-02-09T20:42:44.013Z,,,55,42.5,,,31.4
2018-02-09T20:42:54.015Z,,,55,42.6,,,31.5
2018-02-09T20:43:04.015Z,,,55,42.7,,,31.5
2018-02-09T20:43:14.013Z,,,55,43,,,31.6
2018-02-09T20:43:24.013Z,,,55,43.1,,,31.6
2018-02-09T20:43:34.014Z,,,55,,,,31.7
2018-02-09T20:43:44.012Z,,,55,43.3,,,31.7
2018-02-09T20:43:54.013Z,,,55,43.4,,,31.7
2018-02-09T20:44:04.012Z,,,55,43.5,,,31.9
2018-02-09T20:44:14.017Z,,,55,43.6,,,32
2018-02-09T20:44:24.013Z,,,55,43.7,,,32
2018-02-09T20:44:34.012Z,0,2,55,43.9,0,,32.1
2018-02-09T20:44:44.013Z,,,55,41.9,,,32.1
2018-02-09T20:44:54.013Z,,,55,39.9,,,32.2
2018-02-09T20:45:04.018Z,,,55,39.6,,,32.3
2018-02-09T20:45:14.014Z,,,55,39.5,,,32.3
2018-02-09T20:45:24.014Z,,,55,40,,,32.3
2018-02-09T20:45:34.013Z,,,55,40.1,,,32.5
2018-02-09T20:45:44.324Z,,,55,40.6,,,32.5
2018-02-09T20:45:54.012Z,,,55,40.5,,,32.6
2018-02-09T20:46:04.015Z,,,55,40.3,,,32.7
2018-02-09T20:46:14.012Z,,,55,40.1,,,32.7
2018-02-09T20:46:24.012Z,,,55,40,,,32.8
2018-02-09T20:46:34.014Z,,,55,39.8,,,32.8
2018-02-09T20:46:44.012Z,,,55,39.6,,,33
2018-02-09T20:46:54.012Z,,,55,39.5,,,33
2018-02-09T20:47:04.017Z,,,55,39.4,,,33
2018-02-09T20:47:14.013Z,,,55,39.3,,,33.1
2018-02-09T20:47:24.012Z,,,55,39.1,,,33.1
2018-02-09T20:47:34.012Z,,,55,39,,,33.1
2018-02-09T20:47:44.012Z,,,55,38.9,,,33.1
2018-02-09T20:47:54.012Z,,,55,,,,33.1
2018-02-09T20:48:04.012Z,,,55,38.8,,,33.1
2018-02-09T20:48:14.014Z,,,55,38.6,,,33.2
2018-02-09T20:48:24.012Z,,,55,38.5,,,33.1
2018-02-09T20:48:34.014Z,,,55,,,,33.2
2018-02-09T20:48:44.028Z,,,55,38.4,,,33.2
2018-02-09T20:48:54.012Z,,,55,38.1,,,33.2
2018-02-09T20:49:04.012Z,,,55,,,,33.2
2018-02-09T20:49:14.013Z,,,55,38.3,,,33.1
2018-02-09T20:49:24.013Z,,,55,38.4,,,33.1
2018-02-09T20:49:34.013Z,,,55,38.5,,,33.1
2018-02-09T20:49:44.012Z,,,55,38.6,,,33.1
2018-02-09T20:49:54.013Z,,,55,38.8,,,33.1
2018-02-09T20:50:04.012Z,,,55,39,,,33.1
2018-02-09T20:50:14.411Z,,,55,,,,33.1
2018-02-09T20:50:24.012Z,,,55,,,,33.1
2018-02-09T20:50:34.015Z,,,55,39.1,,,33.1
2018-02-09T20:50:44.011Z,,,55,,,,33.1
2018-02-09T20:50:54.023Z,,,55,39.3,,,33.1
2018-02-09T20:51:04.012Z,,,55,,,,33
2018-02-09T20:51:14.012Z,,,55,39.4,,,33
2018-02-09T20:51:24.013Z,,,55,,,,33
2018-02-09T20:51:34.012Z,,,55,39.5,,,33
2018-02-09T20:51:44.011Z,,,55,,,,33
2018-02-09T20:51:54.016Z,,,55,39.6,,,33
2018-02-09T20:52:04.012Z,,,55,,,,33
2018-02-09T20:52:14.016Z,,,55,,,,32.8
2018-02-09T20:52:24.013Z,,,55,39.8,,,32.8
2018-02-09T20:52:34.011Z,,,55,,,,32.8
2018-02-09T20:52:44.013Z,,,55,,,,32.8
2018-02-09T20:52:54.019Z,,,55,,,,32.8
2018-02-09T20:53:04.065Z,,,55,39.9,,,32.7
2018-02-09T20:53:14.012Z,,,55,,,,32.7
2018-02-09T20:53:24.016Z,,,55,,,,32.7
2018-02-09T20:53:34.012Z,,,55,40,,,32.7
2018-02-09T20:53:44.012Z,,,55,,,,32.7
2018-02-09T20:53:54.013Z,,,55,,,,32.7
2018-02-09T20:54:04.012Z,,,55,,,,32.7
2018-02-09T20:54:14.014Z,,,55,,,,32.6
2018-02-09T20:54:24.012Z,,,55,40.1,,,32.6
2018-02-09T20:54:34.012Z,,,55,,,,32.6
2018-02-09T20:54:44.013Z,,,55,,,,32.6
2018-02-09T20:54:54.014Z,,,55,,,,32.6
2018-02-09T20:55:04.015Z,,,55,39.9,,,32.5
2018-02-09T20:55:14.014Z,,,55,37.9,,,32.5
2018-02-09T20:55:24.014Z,,,55,35.9,,,32.5
2018-02-09T20:55:34.014Z,,,55,34.9,,,32.5
2018-02-09T20:55:44.012Z,,,55,34.3,,,32.3
2018-02-09T20:55:54.134Z,,,55,34.2,,,32.3
2018-02-09T20:56:04.011Z,,,55,34.3,,,32.3
2018-02-09T20:56:14.012Z,,,55,34.4,,,32.3
2018-02-09T20:56:24.012Z,,,55,34.3,,,32.3
2018-02-09T20:56:34.011Z,,,55,34.2,,,32.3
2018-02-09T20:56:44.018Z,,,55,34.1,,,32.2
2018-02-09T20:56:54.012Z,,,55,,,,32.2
2018-02-09T20:57:04.025Z,,,55,34,,,32.2
2018-02-09T20:57:14.011Z,,,55,,,,32.2
2018-02-09T20:57:24.012Z,0,2,55,35,79,,32.1
2018-02-09T20:57:34.013Z,,,55,41.4,70,,32.1
2018-02-09T20:57:44.012Z,,,55,44.2,0,,32.1
2018-02-09T20:57:54.011Z,0,2,55,41.6,,,32.1
2018-02-09T20:58:04.012Z,,,55,38.8,,,32.1
2018-02-09T20:58:14.011Z,,,55,36.5,,,32
2018-02-09T20:58:24.011Z,,,55,35.9,,,32
2018-02-09T20:58:34.013Z,,,55,35.6,,,32
2018-02-09T20:58:44.011Z,,,55,35.3,,,32
2018-02-09T20:58:54.013Z,,,55,34.9,,,31.9
2018-02-09T20:59:04.012Z,,,55,,,,31.9
2018-02-09T20:59:14.012Z,,,55,34.7,,,31.9
2018-02-09T20:59:24.305Z,,,55,34.6,,,31.9
2018-02-09T20:59:34.011Z,,,55,,,,31.9
2018-02-09T20:59:44.011Z,,,55,34.4,,,31.9
2018-02-09T20:59:54.011Z,,,55,34.3,,,31.7
2018-02-09T21:00:04.011Z,,,55,34.2,,,31.7
2018-02-09T21:00:14.012Z,,,55,,,,31.7
2018-02-09T21:00:24.018Z,,,55,34.1,,,31.7
2018-02-09T21:00:34.011Z,,,55,34,,,31.6
2018-02-09T21:00:44.012Z,,,55,33.8,,,31.6
2018-02-09T21:00:54.011Z,,,55,,,,31.6
2018-02-09T21:01:04.011Z,,,55,33.7,,,31.6
2018-02-09T21:01:14.014Z,,,55,,,,31.6
2018-02-09T21:01:24.011Z,,,55,33.6,,,31.6
2018-02-09T21:01:34.017Z,,,55,33.5,,,31.5
2018-02-09T21:01:44.011Z,,,55,,,,31.5
2018-02-09T21:01:54.011Z,,,55,33.3,,,31.5
2018-02-09T21:02:04.018Z,,,55,,,,31.5
2018-02-09T21:02:14.011Z,,,55,33.2,,,31.5
2018-02-09T21:02:24.011Z,0,2,55,34.2,79,,31.4
2018-02-09T21:02:34.011Z,,,55,40.2,75,,31.4
2018-02-09T21:02:44.010Z,,,55,43.1,46,,31.4
2018-02-09T21:02:54.011Z,,,55,42.9,29,,31.4
2018-02-09T21:03:04.011Z,,,55,40.8,,,31.4
2018-02-09T21:03:14.013Z,,,55,39.9,,,31.2
2018-02-09T21:03:24.012Z,,,55,38.9,,,31.2
2018-02-09T21:03:34.012Z,,,55,38.6,,,31.2
2018-02-09T21:03:44.011Z,,,55,38.3,,,31.2
2018-02-09T21:03:54.011Z,,,55,38.5,,,31.1
2018-02-09T21:04:04.011Z,,,55,38.6,,,31.1
2018-02-09T21:04:14.013Z,,,55,39,,,31.1
2018-02-09T21:04:24.012Z,,,55,,,,31.1
2018-02-09T21:04:34.013Z,,,55,39.2,,,31.1
2018-02-09T21:04:44.011Z,,,55,39.4,,,31.1
2018-02-09T21:04:54.011Z,,,55,39.7,,,31.1
2018-02-09T21:05:04.010Z,,,55,39.8,,,31
2018-02-09T21:05:14.011Z,,,55,40,,,31
2018-02-09T21:05:24.015Z,,,55,40.1,,,31
2018-02-09T21:05:34.012Z,,,55,40.2,,,31
2018-02-09T21:05:44.010Z,,,55,40.3,,,31
2018-02-09T21:05:54.423Z,,,55,40.5,,,31
2018-02-09T21:06:04.010Z,,,55,40.6,,,31
2018-02-09T21:06:14.010Z,,,55,40.8,,,31
2018-02-09T21:06:24.014Z,,,55,41,,,31
2018-02-09T21:06:34.010Z,,,55,,,,31.1
2018-02-09T21:06:44.010Z,,,55,41.2,,,31.1
2018-02-09T21:06:54.015Z,,,55,,,,31.1
2018-02-09T21:07:04.010Z,,,55,41.5,,,31.1
2018-02-09T21:07:14.013Z,,,55,41.6,,,31.1
2018-02-09T21:07:24.011Z,,,55,41.8,,,31.2
2018-02-09T21:07:34.011Z,,,55,42,,,31.2
2018-02-09T21:07:44.013Z,,,55,,,,31.2
2018-02-09T21:07:54.011Z,,,55,42.2,,,31.4
2018-02-09T21:08:04.010Z,,,55,42.4,,,31.4
2018-02-09T21:08:14.012Z,,,55,42.5,,,31.4
2018-02-09T21:08:24.013Z,,,55,42.6,,,31.5
2018-02-09T21:08:34.011Z,,,55,42.7,,,31.5
2018-02-09T21:08:44.010Z,,,55,43,,,31.6
2018-02-09T21:08:54.010Z,,,55,,,,31.6
2018-02-09T21:09:04.010Z,,,55,43.2,,,31.7
2018-02-09T21:09:14.010Z,,,55,43.3,,,31.7
2018-02-09T21:09:24.012Z,,,55,43.4,,,31.9
2018-02-09T21:09:34.010Z,,,55,43.6,,,31.9
2018-02-09T21:09:44.010Z,,,55,43.7,,,32
2018-02-09T21:09:54.010Z,,,55,,,,32
2018-02-09T21:10:04.022Z,0,2,55,42.9,0,,32.1
2018-02-09T21:10:14.014Z,,,55,41,,,32.2
2018-02-09T21:10:24.014Z,,,55,39.9,,,32.2
2018-02-09T21:10:34.319Z,,,55,39.6,,,32.3
2018-02-09T21:10:44.021Z,,,55,39.5,,,32.3
2018-02-09T21:10:54.010Z,,,55,40,,,32.5
2018-02-09T21:11:04.010Z,,,55,40.3,,,32.5
2018-02-09T21:11:14.011Z,,,55,40.6,,,32.6
2018-02-09T21:11:24.012Z,,,55,40.3,,,32.7
2018-02-09T21:11:34.010Z,,,55,40.2,,,32.7
2018-02-09T21:11:44.014Z,,,55,39.9,,,32.8
2018-02-09T21:11:54.011Z,,,55,,,,32.8
2018-02-09T21:12:04.010Z,,,55,39.6,,,33
2018-02-09T21:12:14.010Z,,,55,39.5,,,33
2018-02-09T21:12:24.011Z,,,55,39.4,,,33
2018-02-09T21:12:34.016Z,,,55,39.3,,,33
2018-02-09T21:12:44.010Z,,,55,,,,33.1
2018-02-09T21:12:54.010Z,,,55,39.1,,,33.1
2018-02-09T21:13:04.009Z,,,55,38.9,,,33.1
2018-02-09T21:13:14.010Z,,,55,,,,33.1
2018-02-09T21:13:24.032Z,0,2,55,38.8,0,40,33.1
2018-02-09T21:13:34.009Z,,,55,,,,33.1
2018-02-09T21:13:44.010Z,,,55,38.6,,,33.1
2018-02-09T21:13:54.009Z,,,55,38.5,,,33.1
2018-02-09T21:14:04.010Z,,,55,38.4,,,33.2
2018-02-09T21:14:14.010Z,,,55,38.3,,,33.1
2018-02-09T21:14:24.010Z,,,55,38.4,,,33.2
2018-02-09T21:14:34.013Z,,,55,38.5,,,33.2
2018-02-09T21:14:44.010Z,,,55,38.8,,,33.1
2018-02-09T21:14:54.011Z,,,55,38.9,,,33.1
2018-02-09T21:15:04.010Z,,,55,39,,,33.1
2018-02-09T21:15:14.010Z,,,55,,,,33.1
2018-02-09T21:15:24.010Z,,,55,39.1,,,33.1
2018-02-09T21:15:34.009Z,,,55,39.3,,,33.1
2018-02-09T21:15:44.010Z,,,55,,,,33.1
2018-02-09T21:15:54.009Z,,,55,39.4,,,33.1
2018-02-09T21:16:04.009Z,,,55,,,,33.1
2018-02-09T21:16:14.010Z,,,55,39.5,,,33.1
2018-02-09T21:16:24.010Z,,,55,,,,33.1
2018-02-09T21:16:34.078Z,,,55,39.6,,,33
2018-02-09T21:16:44.010Z,,,55,,,,33
2018-02-09T21:16:54.010Z,,,55,39.8,,,33
2018-02-09T21:17:04.016Z,,,55,,,,33
2018-02-09T21:17:14.010Z,,,55,,,,33
2018-02-09T21:17:24.009Z,,,55,39.9,,,33
2018-02-09T21:17:34.009Z,,,55,,,,33
2018-02-09T21:17:44.012Z,,,55,40,,,32.8
2018-02-09T21:17:54.011Z,,,55,,,,32.8
2018-02-09T21:18:04.009Z,,,55,,,,32.8
2018-02-09T21:18:14.010Z,,,55,,,,32.8
2018-02-09T21:18:24.009Z,,,55,,,,32.8
2018-02-09T21:18:34.010Z,,,55,40.1,,,32.7
2018-02-09T21:18:44.009Z,,,55,,,,32.7
2018-02-09T21:18:54.010Z,,,55,,,,32.7
2018-02-09T21:19:04.009Z,,,55,,,,32.7
2018-02-09T21:19:14.009Z,,,55,40.2,,,32.7
2018-02-09T21:19:24.011Z,,,55,40.1,,,32.7
2018-02-09T21:19:34.011Z,,,55,40.2,,,32.6
2018-02-09T21:19:44.009Z,,,55,,,,32.6
2018-02-09T21:19:54.321Z,,,55,,,,32.6
2018-02-09T21:20:04.009Z,,,55,40.3,,,32.6
2018-02-09T21:20:14.009Z,,,55,39.8,,,32.5
2018-02-09T21:20:24.010Z,,,55,37.9,,,32.6
2018-02-09T21:20:34.010Z,,,55,35.9,,,32.5
2018-02-09T21:20:44.014Z,,,55,34.9,,,32.5
2018-02-09T21:20:54.011Z,,,55,34.4,,,32.5
2018-02-09T21:21:04.009Z,,,55,34.3,,,32.5
2018-02-09T21:21:14.009Z,,,55,34.4,,,32.3
2018-02-09T21:21:24.011Z,,,55,,,,32.3
2018-02-09T21:21:34.009Z,,,55,,,,32.3
2018-02-09T21:21:44.009Z,,,55,34.3,,,32.3
2018-02-09T21:21:54.016Z,,,55,34.2,,,32.3
2018-02-09T21:22:04.009Z,,,55,,,,32.2
2018-02-09T21:22:14.009Z,,,55,34.1,,,32.2
2018-02-09T21:22:24.009Z,,,55,,,,32.2
2018-02-09T21:22:34.009Z,,,55,34,,,32.2
2018-02-09T21:22:44.009Z,0,2,55,35.4,79,,32.2
2018-02-09T21:22:54.009Z,,,55,42.2,67,,32.1
2018-02-09T21:23:04.009Z,0,2,55,43.9,0,,32.1
2018-02-09T21:23:14.009Z,,,55,40.8,,,32.1
2018-02-09T21:23:24.011Z,,,55,38.8,,,32.1
2018-02-09T21:23:34.009Z,,,55,36.5,,,32.1
2018-02-09T21:23:44.009Z,,,55,35.9,,,32
2018-02-09T21:23:54.010Z,,,55,35.4,,,32
2018-02-09T21:24:04.009Z,,,55,35.2,,,32
2018-02-09T21:24:14.009Z,,,55,34.9,,,32
2018-02-09T21:24:24.009Z,,,55,,,,31.9
2018-02-09T21:24:34.010Z,,,55,34.7,,,31.9
2018-02-09T21:24:44.010Z,,,55,34.6,,,31.9
2018-02-09T21:24:54.008Z,,,55,,,,31.9
2018-02-09T21:25:04.009Z,,,55,34.4,,,31.9
2018-02-09T21:25:14.013Z,,,55,34.3,,,31.7
2018-02-09T21:25:24.011Z,,,55,34.2,,,31.7
2018-02-09T21:25:34.008Z,,,55,,,,31.7
2018-02-09T21:25:44.176Z,,,55,34.1,,,31.7
2018-02-09T21:25:54.009Z,,,55,34,,,31.7
2018-02-09T21:26:04.010Z,0,2,55,33.8,,,31.6
2018-02-09T21:26:14.010Z,,,55,,,,31.6
2018-02-09T21:26:24.011Z,,,55,33.7,,,31.6
2018-02-09T21:26:34.010Z,,,55,,,,31.6
2018-02-09T21:26:44.034Z,,,55,33.6,,,31.6
2018-02-09T21:26:54.008Z,,,55,,,,31.5
2018-02-09T21:27:04.191Z,,,55,33.5,,,31.5
2018-02-09T21:27:14.009Z,,,55,33.3,,,31.5
2018-02-09T21:27:24.014Z,,,55,,,,31.5
2018-02-09T21:27:34.012Z,,,55,33.2,,,31.5
2018-02-09T21:27:44.030Z,0,2,55,35.2,79,,31.5
2018-02-09T21:27:54.009Z,,,55,41,72,,31.4
2018-02-09T21:28:04.008Z,,,55,43.1,46,,31.4
2018-02-09T21:28:14.013Z,,,55,41.9,29,,31.4
2018-02-09T21:28:24.008Z,,,55,40.9,,,31.2
2018-02-09T21:28:34.010Z,,,55,39.8,,,31.2
2018-02-09T21:28:44.010Z,,,55,38.9,,,31.2
2018-02-09T21:28:54.011Z,,,55,38.5,,,31.2
2018-02-09T21:29:04.008Z,,,55,38.4,,,31.2
2018-02-09T21:29:14.011Z,,,55,38.6,,,31.2
2018-02-09T21:29:24.009Z,,,55,38.7,,,31.1
2018-02-09T21:29:34.010Z,,,55,39,,,31.1
2018-02-09T21:29:44.017Z,,,55,39.1,,,31.1
2018-02-09T21:29:54.008Z,,,55,39.3,,,31.1
2018-02-09T21:30:04.011Z,,,55,39.4,,,31.1
2018-02-09T21:30:14.013Z,,,55,39.5,,,31.1
2018-02-09T21:30:24.008Z,,,55,39.8,,,31
2018-02-09T21:30:34.016Z,,,55,40,,,31
2018-02-09T21:30:44.017Z,,,55,40.1,,,31.1
2018-02-09T21:30:54.013Z,,,55,40.2,,,31
2018-02-09T21:31:04.024Z,,,55,40.3,,,31
2018-02-09T21:31:14.008Z,,,55,40.5,,,31
2018-02-09T21:31:24.014Z,,,55,40.7,,,31
2018-02-09T21:31:34.012Z,,,55,40.8,,,31
2018-02-09T21:31:44.010Z,,,55,41,,,31
2018-02-09T21:31:54.008Z,,,55,41.1,,,31.1
2018-02-09T21:32:04.032Z,,,55,41.2,,,31.1
2018-02-09T21:32:14.009Z,,,55,41.4,,,31.1
2018-02-09T21:32:24.010Z,,,55,41.5,,,31.1
2018-02-09T21:32:34.010Z,,,55,41.6,,,31.2
2018-02-09T21:32:44.008Z,,,55,41.7,,,31.2
2018-02-09T21:32:54.008Z,,,55,42,,,31.2
2018-02-09T21:33:04.011Z,,,55,,,,31.2
2018-02-09T21:33:14.008Z,,,55,42.3,,,31.4
2018-02-09T21:33:24.008Z,,,55,42.4,,,31.4
2018-02-09T21:33:34.010Z,,,55,42.5,,,31.5
2018-02-09T21:33:44.172Z,,,55,42.6,,,31.5
2018-02-09T21:33:54.008Z,,,55,42.7,,,31.5
2018-02-09T21:34:04.014Z,,,55,43,,,31.6
2018-02-09T21:34:14.008Z,,,55,,,,31.6
2018-02-09T21:34:24.008Z,,,55,43.2,,,31.7
2018-02-09T21:34:34.012Z,,,55,43.3,,,31.7
2018-02-09T21:34:44.008Z,,,55,43.5,,,31.9
2018-02-09T21:34:54.008Z,,,55,43.6,,,31.9
2018-02-09T21:35:04.007Z,,,55,43.7,,,32
2018-02-09T21:35:14.010Z,,,55,43.9,,,32.1
2018-02-09T21:35:24.008Z,0,2,55,43.7,0,,32.1
2018-02-09T21:35:34.010Z,,,55,41.8,,,32.2
2018-02-09T21:35:44.007Z,,,55,39.9,,,32.2
2018-02-09T21:35:54.008Z,,,55,39.6,,,32.3
2018-02-09T21:36:04.008Z,,,55,39.5,,,32.3
2018-02-09T21:36:14.199Z,,,55,40,,,32.5
2018-02-09T21:36:24.013Z,,,55,40.2,,,32.6
2018-02-09T21:36:34.107Z,,,55,40.7,,,32.6
2018-02-09T21:36:44.007Z,,,55,40.5,,,32.7
2018-02-09T21:36:54.014Z,,,55,40.2,,,32.7
2018-02-09T21:37:04.009Z,,,55,40.1,,,32.8
2018-02-09T21:37:14.013Z,,,55,39.9,,,32.8
2018-02-09T21:37:24.008Z,,,55,39.8,,,33
2018-02-09T21:37:34.011Z,,,55,39.5,,,33
2018-02-09T21:37:44.008Z,,,55,39.4,,,33
2018-02-09T21:37:54.008Z,,,55,,,,33.1
2018-02-09T21:38:04.007Z,,,55,39.3,,,33.1
2018-02-09T21:38:14.008Z,,,55,39.1,,,33.1
2018-02-09T21:38:24.010Z,,,55,39,,,33.1
2018-02-09T21:38:34.007Z,,,55,38.9,,,33.1
2018-02-09T21:38:44.148Z,,,55,,,,33.2
2018-02-09T21:38:54.007Z,,,55,38.8,,,33.2
2018-02-09T21:39:04.008Z,,,55,38.6,,,33.2
2018-02-09T21:39:14.010Z,,,55,38.5,,,33.2
2018-02-09T21:39:24.008Z,,,55,38.4,,,33.2
2018-02-09T21:39:34.007Z,,,55,38.5,,,33.2
2018-02-09T21:39:44.009Z,,,55,38.6,,,33.2
2018-02-09T21:39:54.008Z,,,55,38.8,,,33.2
2018-02-09T21:40:04.009Z,,,55,38.9,,,33.2
2018-02-09T21:40:14.010Z,,,55,39,,,33.2
2018-02-09T21:40:24.007Z,,,55,39.1,,,33.2
2018-02-09T21:40:34.007Z,,,55,,,,33.1
2018-02-09T21:40:44.018Z,,,55,39.3,,,33.2
2018-02-09T21:40:54.008Z,,,55,39.4,,,33.1
2018-02-09T21:41:04.007Z,,,55,39.5,,,33.1
2018-02-09T21:41:14.012Z,,,55,,,,33.1
2018-02-09T21:41:24.007Z,,,55,39.6,,,33.1
