Time,HwActive,ActPow,HwTSet,ChActive,PrimT,PrimTSet,HwTOutlet
2018-02-04T12:21:11.640Z,,,55,,34.4,,32.3
2018-02-04T12:21:21.638Z,,,55,,,,32.3
2018-02-04T12:21:31.638Z,,,55,,34.3,,32.3
2018-02-04T12:21:41.638Z,,,55,,,,32.2
2018-02-04T12:21:51.638Z,,,55,,34.2,,32.2
2018-02-04T12:22:01.638Z,,,55,,,,32.2
2018-02-04T12:22:11.638Z,,,55,,34.1,,32.2
2018-02-04T12:22:21.650Z,,,55,,,,32.2
2018-02-04T12:22:31.642Z,,,55,,34,,32.1
2018-02-04T12:22:41.638Z,0,79,55,2,35.5,,32.1
2018-02-04T12:22:51.641Z,,72,55,,41.5,,32.1
2018-02-04T12:23:01.638Z,0,0,55,2,44.4,,32.1
2018-02-04T12:23:11.638Z,,,55,,41.6,,32
2018-02-04T12:23:21.639Z,,,55,,38.9,,32
2018-02-04T12:23:31.638Z,,,55,,36.7,,32
2018-02-04T12:23:41.644Z,,,55,,35.8,,32
2018-02-04T12:23:51.645Z,,,55,,35.4,,31.9
2018-02-04T12:24:01.638Z,,,55,,35.3,,31.9
2018-02-04T12:24:11.641Z,,,55,,35.2,,31.9
2018-02-04T12:24:21.638Z,,,55,,34.9,,31.9
2018-02-04T12:24:31.638Z,,,55,,34.8,,31.9
2018-02-04T12:24:41.643Z,,,55,,34.6,,31.9
2018-02-04T12:24:51.637Z,,,55,,,,31.7
2018-02-04T12:25:01.637Z,,,55,,34.4,,31.7
2018-02-04T12:25:11.639Z,,,55,,34.3,,31.7
2018-02-04T12:25:21.638Z,,,55,,,,31.7
2018-02-04T12:25:31.638Z,,,55,,34.2,,31.6
2018-02-04T12:25:41.639Z,,,55,,34.1,,31.6
2018-02-04T12:25:51.638Z,,,55,,,,31.6
2018-02-04T12:26:01.645Z,0,,55,2,34,,31.6
2018-02-04T12:26:11.638Z,,,55,,33.8,,31.6
2018-02-04T12:26:21.638Z,,,55,,,,31.6
2018-02-04T12:26:31.642Z,,,55,,33.7,,31.5
2018-02-04T12:26:41.638Z,,,55,,,,31.5
2018-02-04T12:26:51.637Z,,,55,,33.6,,31.5
2018-02-04T12:27:01.637Z,,,55,,33.5,,31.5
2018-02-04T12:27:11.638Z,,,55,,,,31.5
2018-02-04T12:27:21.638Z,,,55,,33.3,,31.4
2018-02-04T12:27:31.638Z,,,55,,,,31.4
2018-02-04T12:27:41.641Z,0,79,55,2,34.3,,31.4
2018-02-04T12:27:51.638Z,,76,55,,40.3,,31.4
2018-02-04T12:28:01.638Z,,47,55,,43.4,,31.4
2018-02-04T12:28:11.640Z,,29,55,,42.8,,31.2
2018-02-04T12:28:21.638Z,,,55,,40.8,,31.2
2018-02-04T12:28:31.638Z,,,55,,39.8,,31.2
2018-02-04T12:28:41.644Z,,,55,,38.9,,31.2
2018-02-04T12:28:51.638Z,,,55,,38.6,,31.2
2018-02-04T12:29:01.640Z,,,55,,,,31.1
2018-02-04T12:29:11.637Z,,,55,,38.9,,31.1
2018-02-04T12:29:21.637Z,,,55,,38.9,,31.1
2018-02-04T12:29:31.637Z,,,55,,39.1,,31.1
2018-02-04T12:29:41.638Z,,,55,,39.3,,31.1
2018-02-04T12:29:51.639Z,,,55,,39.4,,31.1
2018-02-04T12:30:01.637Z,,,55,,39.7,,31
2018-02-04T12:30:11.637Z,,,55,,39.9,,31
2018-02-04T12:30:21.637Z,,,55,,40,,31
2018-02-04T12:30:31.637Z,,,55,,40.1,,31
2018-02-04T12:30:41.637Z,,,55,,40.2,,31
2018-02-04T12:30:51.642Z,,,55,,40.5,,31
2018-02-04T12:31:01.637Z,,,55,,40.6,,31
2018-02-04T12:31:11.637Z,,,55,,40.8,,31
2018-02-04T12:31:21.637Z,,,55,,41,,31
2018-02-04T12:31:31.637Z,,,55,,,,31
2018-02-04T12:31:41.637Z,,,55,,41.2,,31
2018-02-04T12:31:51.637Z,,,55,,41.4,,31.1
2018-02-04T12:32:01.640Z,,,55,,41.5,,31.1
2018-02-04T12:32:11.640Z,,,55,,41.6,,31.1
2018-02-04T12:32:21.637Z,,,55,,41.8,,31.1
2018-02-04T12:32:31.638Z,,,55,,41.9,,31.1
2018-02-04T12:32:41.637Z,,,55,,42,,31.2
2018-02-04T12:32:51.637Z,,,55,,42.3,,31.2
2018-02-04T12:33:01.640Z,,,55,,42.4,,31.2
2018-02-04T12:33:11.637Z,,,55,,42.5,,31.4
2018-02-04T12:33:21.638Z,,,55,,42.6,,31.4
2018-02-04T12:33:31.643Z,,,55,,42.8,,31.5
2018-02-04T12:33:41.637Z,,,55,,43,,31.5
2018-02-04T12:33:51.637Z,,,55,,43.1,,31.6
2018-02-04T12:34:01.643Z,,,55,,43.2,,31.6
2018-02-04T12:34:11.637Z,,,55,,43.4,,31.7
2018-02-04T12:34:21.640Z,,,55,,43.5,,31.7
2018-02-04T12:34:31.637Z,,,55,,43.6,,31.9
2018-02-04T12:34:41.639Z,,,55,,43.9,,31.9
2018-02-04T12:34:51.637Z,0,0,55,2,42.6,,32
2018-02-04T12:35:01.650Z,,,55,,40.8,,32.1
2018-02-04T12:35:11.639Z,,,55,,39.8,,32.1
2018-02-04T12:35:21.638Z,,,55,,39.4,,32.2
2018-02-04T12:35:31.637Z,,,55,,39.6,,32.2
2018-02-04T12:35:41.638Z,,,55,,40,,32.3
2018-02-04T12:35:51.637Z,,,55,,40.4,,32.5
2018-02-04T12:36:01.637Z,,,55,,40.6,,32.5
2018-02-04T12:36:11.640Z,,,55,,40.3,,32.6
2018-02-04T12:36:21.637Z,,,55,,40.1,,32.6
2018-02-04T12:36:31.637Z,,,55,,39.9,,32.7
2018-02-04T12:36:41.637Z,,,55,,39.8,,32.7
2018-02-04T12:36:51.636Z,,,55,,39.6,,32.8
2018-02-04T12:37:01.639Z,,,55,,39.5,,32.8
2018-02-04T12:37:11.638Z,,,55,,39.4,,32.8
2018-02-04T12:37:21.639Z,,,55,,39.3,,33
2018-02-04T12:37:31.639Z,,,55,,,,33
2018-02-04T12:37:41.638Z,,,55,,39.1,,33
2018-02-04T12:37:51.639Z,,,55,,39,,33
2018-02-04T12:38:01.636Z,,,55,,38.9,,33
2018-02-04T12:38:11.637Z,,,55,,38.8,,33
2018-02-04T12:38:21.639Z,,,55,,38.6,,33.1
2018-02-04T12:38:31.636Z,,,55,,,,33.1
2018-02-04T12:38:41.641Z,,,55,,38.5,,33.1
2018-02-04T12:38:51.642Z,,,55,,38.4,,33.1
2018-02-04T12:39:01.637Z,,,55,,38.3,,33.1
2018-02-04T12:39:11.637Z,,,55,,38.4,,33.1
2018-02-04T12:39:21.637Z,,,55,,38.5,,33.1
2018-02-04T12:39:31.636Z,,,55,,38.6,,33.1
2018-02-04T12:39:41.637Z,,,55,,38.8,,33.1
2018-02-04T12:39:51.641Z,,,55,,39,,33.1
2018-02-04T12:40:01.636Z,,,55,,,,33.1
2018-02-04T12:40:11.726Z,,,55,,39.1,,33
2018-02-04T12:40:21.638Z,,,55,,,,33
2018-02-04T12:40:31.637Z,,,55,,39.3,,33
2018-02-04T12:40:41.637Z,,,55,,39.4,,33
2018-02-04T12:40:51.636Z,,,55,,,,33
2018-02-04T12:41:01.636Z,,,55,,,,33
2018-02-04T12:41:11.636Z,,,55,,39.5,,33
2018-02-04T12:41:21.637Z,,,55,,,,33
2018-02-04T12:41:31.636Z,,,55,,39.6,,33
2018-02-04T12:41:41.636Z,,,55,,,,32.8
2018-02-04T12:41:51.637Z,,,55,,39.8,,32.8
2018-02-04T12:42:01.636Z,,,55,,,,32.8
2018-02-04T12:42:11.638Z,,,55,,,,32.8
2018-02-04T12:42:21.661Z,,,55,,39.9,,32.8
2018-02-04T12:42:31.636Z,,,55,,,,32.8
2018-02-04T12:42:41.639Z,,,55,,,,32.8
2018-02-04T12:42:51.636Z,,,55,,40,,32.7
2018-02-04T12:43:01.636Z,,,55,,,,32.7
2018-02-04T12:43:11.639Z,,,55,,,,32.7
2018-02-04T12:43:21.636Z,,,55,,,,32.7
2018-02-04T12:43:31.636Z,,,55,,40.1,,32.7
2018-02-04T12:43:41.644Z,,,55,,,,32.6
2018-02-04T12:43:51.637Z,,,55,,,,32.6
2018-02-04T12:44:01.639Z,,,55,,,,32.6
2018-02-04T12:44:11.643Z,,,55,,,,32.6
2018-02-04T12:44:21.637Z,,,55,,40.2,,32.6
2018-02-04T12:44:31.636Z,,,55,,,,32.6
2018-02-04T12:44:41.790Z,,,55,,,,32.5
2018-02-04T12:44:51.636Z,,,55,,,,32.5
2018-02-04T12:45:01.636Z,,,55,,,,32.5
2018-02-04T12:45:11.636Z,,,55,,38.9,,32.5
2018-02-04T12:45:21.636Z,,,55,,36.8,,32.5
2018-02-04T12:45:31.641Z,,,55,,35.8,,32.3
2018-02-04T12:45:41.641Z,,,55,,34.7,,32.3
2018-02-04T12:45:51.636Z,,,55,,34.3,,32.3
2018-02-04T12:46:01.636Z,,,55,,34.6,,32.3
2018-02-04T12:46:11.636Z,,,55,,34.7,,32.3
2018-02-04T12:46:21.636Z,,,55,,34.6,,32.3
2018-02-04T12:46:31.636Z,,,55,,34.4,,32.2
2018-02-04T12:46:41.636Z,,,55,,,,32.2
2018-02-04T12:46:51.636Z,,,55,,34.3,,32.2
2018-02-04T12:47:01.636Z,,,55,,,,32.2
2018-02-04T12:47:11.636Z,,,55,,34.2,,32.1
2018-02-04T12:47:21.636Z,,,55,,,,32.1
2018-02-04T12:47:36.656Z,,,55,,34.1,,32.1
2018-02-04T12:47:41.641Z,,,55,,34,,32.1
2018-02-04T12:47:51.636Z,,,55,,33.8,,32.1
2018-02-04T12:48:01.636Z,0,79,55,2,38,,32
2018-02-04T12:48:11.644Z,,59,55,,43,,32
2018-02-04T12:48:21.638Z,0,0,55,2,42.8,,32
2018-02-04T12:48:31.640Z,,,55,,39.8,,32
2018-02-04T12:48:41.636Z,,,55,,37.8,,32
2018-02-04T12:48:51.636Z,,,55,,35.9,,31.9
2018-02-04T12:49:01.643Z,,,55,,35.6,,31.9
2018-02-04T12:49:11.638Z,,,55,,35.3,,31.9
2018-02-04T12:49:21.643Z,,,55,,35.2,,31.9
2018-02-04T12:49:31.636Z,,,55,,34.9,,31.7
2018-02-04T12:49:41.636Z,,,55,,34.8,,31.7
2018-02-04T12:49:51.637Z,,,55,,34.7,,31.7
2018-02-04T12:50:01.636Z,,,55,,34.6,,31.7
2018-02-04T12:50:11.637Z,,,55,,34.4,,31.7
2018-02-04T12:50:21.638Z,,,55,,,,31.6
2018-02-04T12:50:31.635Z,,,55,,34.3,,31.6
2018-02-04T12:50:41.636Z,,,55,,34.2,,31.6
2018-02-04T12:50:51.636Z,,,55,,,,31.6
2018-02-04T12:51:01.637Z,,,55,,34.1,,31.6
2018-02-04T12:51:11.636Z,,,55,,34,,31.5
2018-02-04T12:51:21.637Z,,,55,,,,31.5
2018-02-04T12:51:31.635Z,,,55,,33.8,,31.5
2018-02-04T12:51:41.637Z,,,55,,,,31.5
2018-02-04T12:51:51.636Z,,,55,,33.7,,31.5
2018-02-04T12:52:01.648Z,,,55,,,,31.4
2018-02-04T12:52:11.636Z,,,55,,33.6,,31.4
2018-02-04T12:52:21.639Z,,,55,,33.5,,31.4
2018-02-04T12:52:31.638Z,,,55,,,,31.4
2018-02-04T12:52:41.635Z,,,55,,33.3,,31.4
2018-02-04T12:52:51.636Z,,,55,,33.2,,31.2
2018-02-04T12:53:01.636Z,0,80,55,2,38.1,,31.2
2018-02-04T12:53:11.636Z,,47,55,,43.1,,31.2
2018-02-04T12:53:21.638Z,,29,55,,43.6,,31.2
2018-02-04T12:53:31.638Z,,,55,,41.9,,31.2
2018-02-04T12:53:41.639Z,,,55,,40.6,,31.1
2018-02-04T12:53:51.641Z,,,55,,39.6,,31.1
2018-02-04T12:54:01.635Z,,,55,,38.9,,31.1
2018-02-04T12:54:11.638Z,,,55,,38.5,,31.1
2018-02-04T12:54:21.637Z,,,55,,38.7,,31.1
2018-02-04T12:54:31.635Z,,,55,,39,,31
2018-02-04T12:54:41.635Z,,,55,,39.1,,31
2018-02-04T12:54:51.635Z,,,55,,39.3,,31
2018-02-04T12:55:01.636Z,,,55,,39.4,,31
2018-02-04T12:55:11.636Z,,,55,,39.5,,31
2018-02-04T12:55:21.635Z,,,55,,39.8,,31
2018-02-04T12:55:31.635Z,,,55,,40,,31
2018-02-04T12:55:41.635Z,,,55,,40.1,,31
2018-02-04T12:55:51.636Z,,,55,,40.3,,31
2018-02-04T12:56:01.636Z,,,55,,40.5,,30.9
2018-02-04T12:56:11.636Z,,,55,,40.6,,30.9
2018-02-04T12:56:21.635Z,,,55,,40.7,,30.9
2018-02-04T12:56:31.871Z,,,55,,40.9,,31
2018-02-04T12:56:41.635Z,,,55,,41,,31
2018-02-04T12:56:51.635Z,,,55,,41.1,,31
2018-02-04T12:57:01.637Z,,,55,,41.2,,31
2018-02-04T12:57:11.638Z,,,55,,41.4,,31
2018-02-04T12:57:21.635Z,,,55,,41.6,,31
2018-02-04T12:57:31.635Z,,,55,,41.7,,31.1
2018-02-04T12:57:41.635Z,,,55,,42,,31.1
2018-02-04T12:57:51.639Z,,,55,,,,31.1
2018-02-04T12:58:01.637Z,,,55,,42.2,,31.1
2018-02-04T12:58:11.637Z,,,55,,42.4,,31.2
2018-02-04T12:58:21.642Z,,,55,,42.5,,31.2
2018-02-04T12:58:31.638Z,,,55,,42.6,,31.4
2018-02-04T12:58:41.640Z,,,55,,42.7,,31.4
2018-02-04T12:58:51.634Z,,,55,,43,,31.5
2018-02-04T12:59:01.641Z,,,55,,43.1,,31.5
2018-02-04T12:59:11.635Z,,,55,,43.2,,31.6
2018-02-04T12:59:21.635Z,,,55,,43.3,,31.6
2018-02-04T12:59:31.635Z,,,55,,43.5,,31.6
2018-02-04T12:59:41.635Z,,,55,,43.6,,31.7
2018-02-04T12:59:51.635Z,,,55,,43.7,,31.9
2018-02-04T13:00:01.635Z,,,55,,44.1,,31.9
2018-02-04T13:00:11.635Z,0,0,55,2,42.8,,32
2018-02-04T13:00:21.635Z,,,55,,40.8,,32
2018-02-04T13:00:31.636Z,,,55,,39.6,,32.1
2018-02-04T13:00:41.635Z,,,55,,39.4,,32.2
2018-02-04T13:00:51.635Z,,,55,,39.6,,32.2
2018-02-04T13:01:01.635Z,,,55,,40.1,,32.3
2018-02-04T13:01:11.639Z,,,55,,40.6,,32.3
2018-02-04T13:01:21.640Z,,,55,,,,32.5
2018-02-04T13:01:31.640Z,,,55,,40.3,,32.6
2018-02-04T13:01:41.635Z,,,55,,40.1,,32.6
2018-02-04T13:01:51.641Z,,,55,,39.9,,32.7
2018-02-04T13:02:01.640Z,,,55,,39.8,,32.7
2018-02-04T13:02:11.635Z,0,0,55,2,39.6,40,32.7
2018-02-04T13:02:21.640Z,,,55,,39.5,,32.8
2018-02-04T13:02:31.634Z,,,55,,39.4,,32.8
2018-02-04T13:02:41.634Z,,,55,,39.3,,32.8
2018-02-04T13:02:51.639Z,,,55,,,,33
2018-02-04T13:03:01.638Z,,,55,,39.1,,33
2018-02-04T13:03:11.635Z,,,55,,39,,33
2018-02-04T13:03:21.638Z,,,55,,38.9,,33
2018-02-04T13:03:31.641Z,,,55,,,,33
2018-02-04T13:03:41.635Z,,,55,,38.8,,33
2018-02-04T13:03:51.642Z,,,55,,38.6,,33
2018-02-04T13:04:01.635Z,,,55,,38.5,,33
2018-02-04T13:04:11.635Z,,,55,,38.4,,33
2018-02-04T13:04:21.635Z,,,55,,38.5,,33
2018-02-04T13:04:31.635Z,,,55,,38.6,,33
2018-02-04T13:04:41.636Z,,,55,,38.8,,33
2018-02-04T13:04:51.756Z,,,55,,39,,33
2018-02-04T13:05:01.779Z,,,55,,,,33.1
2018-02-04T13:05:11.661Z,,,55,,39.1,,33
2018-02-04T13:05:21.657Z,,,55,,39.3,,33
2018-02-04T13:05:31.657Z,,,55,,39.4,,33
2018-02-04T13:05:41.673Z,,,55,,,,33
2018-02-04T13:05:51.689Z,,,55,,39.5,,33
2018-02-04T13:06:01.642Z,,,55,,,,33
2018-02-04T13:06:11.635Z,,,55,,39.6,,33
2018-02-04T13:06:21.645Z,,,55,,39.8,,33
2018-02-04T13:06:31.634Z,,,55,,,,33
2018-02-04T13:06:41.665Z,,,55,,39.9,,32.8
2018-02-04T13:06:51.635Z,,,55,,,,32.8
2018-02-04T13:07:01.641Z,,,55,,,,32.8
2018-02-04T13:07:11.689Z,,,55,,40,,32.8
2018-02-04T13:07:21.679Z,,,55,,,,32.8
2018-02-04T13:07:31.641Z,,,55,,,,32.8
2018-02-04T13:07:41.640Z,,,55,,,,32.8
2018-02-04T13:07:51.638Z,,,55,,40.1,,32.7
2018-02-04T13:08:01.645Z,,,55,,,,32.7
2018-02-04T13:08:11.663Z,,,55,,,,32.7
2018-02-04T13:08:21.678Z,,,55,,,,32.7
2018-02-04T13:08:31.664Z,,,55,,40.2,,32.7
2018-02-04T13:08:41.690Z,,,55,,,,32.7
2018-02-04T13:08:52.616Z,,,55,,,,32.6
2018-02-04T13:09:01.645Z,,,55,,,,32.6
2018-02-04T13:09:11.651Z,,,55,,,,32.6
2018-02-04T13:09:21.640Z,,,55,,40.3,,32.6
2018-02-04T13:09:31.634Z,,,55,,,,32.6
2018-02-04T13:09:41.663Z,,,55,,,,32.5
2018-02-04T13:09:51.635Z,,,55,,,,32.5
2018-02-04T13:10:01.664Z,,,55,,,,32.5
2018-02-04T13:10:11.646Z,,,55,,,,32.5
2018-02-04T13:10:21.673Z,,,55,,38.8,,32.5
2018-02-04T13:10:31.693Z,,,55,,36.9,,32.3
2018-02-04T13:10:41.683Z,,,55,,35.8,,32.3
2018-02-04T13:10:51.660Z,,,55,,34.8,,32.3
2018-02-04T13:11:01.755Z,,,55,,34.6,,32.3
2018-02-04T13:11:11.645Z,,,55,,34.7,,32.3
2018-02-04T13:11:21.634Z,,,55,,34.8,,32.2
2018-02-04T13:11:31.634Z,,,55,,34.7,,32.2
2018-02-04T13:11:41.634Z,,,55,,34.6,,32.2
2018-02-04T13:11:51.643Z,,,55,,,,32.2
2018-02-04T13:12:01.650Z,,,55,,34.4,,32.2
2018-02-04T13:12:11.647Z,,,55,,34.3,,32.1
2018-02-04T13:12:21.633Z,,,55,,,,32.1
2018-02-04T13:12:31.635Z,,,55,,,,32.1
2018-02-04T13:12:41.634Z,,,55,,34.2,,32.1
2018-02-04T13:12:51.634Z,,,55,,34.1,,32.1
2018-02-04T13:13:01.638Z,,,55,,,,32
2018-02-04T13:13:11.661Z,,,55,,34,,32
2018-02-04T13:13:21.634Z,,,55,,,,32
2018-02-04T13:13:31.638Z,0,79,55,2,37.5,,32
2018-02-04T13:13:41.646Z,,58,55,,43.1,,31.9
2018-02-04T13:13:51.634Z,0,0,55,2,43.9,,31.9
2018-02-04T13:14:01.634Z,,,55,,40.9,,31.9
2018-02-04T13:14:11.634Z,,,55,,37.9,,31.9
2018-02-04T13:14:21.634Z,,,55,,36.4,,31.9
2018-02-04T13:14:31.648Z,,,55,,35.7,,31.7
2018-02-04T13:14:41.634Z,,,55,,35.3,,31.7
2018-02-04T13:14:51.645Z,,,55,,35.2,,31.7
2018-02-04T13:15:01.633Z,,,55,,34.9,,31.7
2018-02-04T13:15:11.634Z,,,55,,34.8,,31.7
2018-02-04T13:15:21.635Z,,,55,,34.7,,31.6
2018-02-04T13:15:31.752Z,,,55,,34.6,,31.6
2018-02-04T13:15:42.371Z,,,55,,34.4,,31.6
2018-02-04T13:15:51.758Z,,,55,,,,31.6
2018-02-04T13:16:01.673Z,,,55,,34.3,,31.6
2018-02-04T13:16:11.678Z,,,55,,34.2,,31.5
2018-02-04T13:16:21.706Z,,,55,,,,31.5
2018-02-04T13:16:31.645Z,,,55,,34.1,,31.5
2018-02-04T13:16:41.635Z,,,55,,34,,31.5
2018-02-04T13:16:51.633Z,,,55,,,,31.5
2018-02-04T13:17:01.633Z,,,55,,33.8,,31.4
2018-02-04T13:17:11.634Z,,,55,,,,31.4
2018-02-04T13:17:21.633Z,,,55,,33.7,,31.4
2018-02-04T13:17:31.633Z,,,55,,,,31.4
2018-02-04T13:17:41.634Z,,,55,,33.6,,31.4
2018-02-04T13:17:51.635Z,,,55,,33.5,,31.2
2018-02-04T13:18:01.635Z,,,55,,,,31.2
2018-02-04T13:18:11.638Z,,,55,,,,31.2
2018-02-04T13:18:21.633Z,,,55,,33.3,,31.2
2018-02-04T13:18:31.638Z,0,79,55,2,36.1,,31.2
2018-02-04T13:18:41.634Z,,62,55,,42.2,,31.1
2018-02-04T13:18:51.635Z,,33,55,,43.6,,31.1
2018-02-04T13:19:01.633Z,,29,55,,41.9,,31.1
2018-02-04T13:19:11.635Z,,,55,,40.7,,31.1
2018-02-04T13:19:21.634Z,,,55,,39.6,,31.1
2018-02-04T13:19:31.633Z,,,55,,38.9,,31.1
2018-02-04T13:19:41.635Z,,,55,,38.6,,31
2018-02-04T13:20:07.233Z,,,55,,39,,31
2018-02-04T13:20:11.635Z,,,55,,39.1,,31
2018-02-04T13:20:21.633Z,,,55,,39.2,,31
2018-02-04T13:20:31.633Z,,,55,,39.4,,31
2018-02-04T13:20:41.659Z,,,55,,39.5,,30.9
2018-02-04T13:20:51.633Z,,,55,,39.8,,30.9
2018-02-04T13:21:01.633Z,,,55,,40,,30.9
2018-02-04T13:21:11.646Z,,,55,,40.1,,30.9
2018-02-04T13:21:21.633Z,,,55,,40.2,,30.9
2018-02-04T13:21:31.635Z,,,55,,40.3,,30.9
2018-02-04T13:21:41.637Z,,,55,,40.6,,30.9
2018-02-04T13:21:51.633Z,,,55,,40.7,,30.9
2018-02-04T13:22:01.633Z,,,55,,40.8,,30.9
2018-02-04T13:22:17.367Z,,,55,,41,,30.9
2018-02-04T13:22:21.633Z,,,55,,41.1,,30.9
2018-02-04T13:22:31.979Z,,,55,,41.2,,30.9
2018-02-04T13:22:41.792Z,,,55,,41.5,,31
2018-02-04T13:22:52.317Z,,,55,,41.6,,31
2018-02-04T13:23:01.864Z,,,55,,41.7,,31
2018-02-04T13:23:12.271Z,,,55,,41.9,,31
2018-02-04T13:23:21.637Z,,,55,,42,,31.1
2018-02-04T13:23:31.634Z,,,55,,42.2,,31.1
2018-02-04T13:23:41.634Z,,,55,,42.4,,31.1
2018-02-04T13:23:51.634Z,,,55,,,,31.2
2018-02-04T13:24:01.633Z,,,55,,42.6,,31.2
2018-02-04T13:24:11.633Z,,,55,,42.7,,31.4
2018-02-04T13:24:21.690Z,,,55,,43,,31.4
2018-02-04T13:24:31.635Z,,,55,,,,31.5
2018-02-04T13:24:41.633Z,,,55,,43.2,,31.5
2018-02-04T13:24:51.633Z,,,55,,43.3,,31.6
2018-02-04T13:25:01.632Z,,,55,,43.4,,31.6
2018-02-04T13:25:11.636Z,,,55,,43.6,,31.6
2018-02-04T13:25:21.633Z,,,55,,43.7,,31.7
2018-02-04T13:25:31.635Z,,,55,,43.9,,31.9
2018-02-04T13:25:41.634Z,0,0,55,2,43.8,,31.9
2018-02-04T13:25:51.634Z,,,55,,41.6,,32
2018-02-04T13:26:01.633Z,,,55,,40,,32.1
2018-02-04T13:26:11.633Z,,,55,,39.6,,32.1
2018-02-04T13:26:21.633Z,,,55,,,,32.2
2018-02-04T13:26:31.633Z,,,55,,40,,32.2
2018-02-04T13:26:41.634Z,,,55,,40.4,,32.3
2018-02-04T13:26:51.633Z,,,55,,40.7,,32.5
2018-02-04T13:27:01.658Z,,,55,,40.5,,32.5
2018-02-04T13:27:11.632Z,,,55,,40.2,,32.6
2018-02-04T13:27:21.633Z,,,55,,40.1,,32.6
2018-02-04T13:27:31.632Z,,,55,,39.9,,32.7
2018-02-04T13:27:41.633Z,,,55,,39.8,,32.7
2018-02-04T13:27:51.632Z,,,55,,39.6,,32.8
2018-02-04T13:28:01.633Z,,,55,,39.5,,32.8
2018-02-04T13:28:11.635Z,,,55,,39.4,,32.8
2018-02-04T13:28:21.633Z,,,55,,39.3,,32.8
2018-02-04T13:28:31.632Z,,,55,,39.1,,32.8
2018-02-04T13:28:41.639Z,,,55,,,,33
2018-02-04T13:28:51.633Z,,,55,,38.9,,33
2018-02-04T13:29:01.634Z,,,55,,,,33
2018-02-04T13:29:11.633Z,,,55,,38.8,,33
2018-02-04T13:29:21.646Z,,,55,,38.6,,33
2018-02-04T13:29:31.632Z,,,55,,,,33
2018-02-04T13:29:41.632Z,,,55,,38.5,,33
2018-02-04T13:29:51.632Z,,,55,,38.4,,33
2018-02-04T13:30:01.636Z,,,55,,38.3,,33
2018-02-04T13:30:11.632Z,,,55,,38.4,,33
2018-02-04T13:30:21.632Z,,,55,,38.5,,33
2018-02-04T13:30:31.632Z,,,55,,38.6,,33
2018-02-04T13:30:41.703Z,,,55,,38.8,,33
2018-02-04T13:30:51.748Z,,,55,,38.9,,33
2018-02-04T13:31:01.738Z,,,55,,39,,33
2018-02-04T13:31:11.747Z,,,55,,39.1,,33
2018-02-04T13:31:21.711Z,,,55,,,,33
2018-02-04T13:31:31.726Z,,,55,,39.3,,33
2018-02-04T13:31:41.718Z,,,55,,,,32.8
2018-02-04T13:31:51.711Z,,,55,,39.4,,32.8
2018-02-04T13:32:01.742Z,,,55,,39.5,,32.8
2018-02-04T13:32:12.140Z,,,55,,,,32.8
2018-02-04T13:32:21.763Z,,,55,,39.6,,32.8
2018-02-04T13:32:31.734Z,,,55,,,,32.8
2018-02-04T13:32:41.714Z,,,55,,,,32.8
2018-02-04T13:32:51.635Z,,,55,,39.8,,32.8
2018-02-04T13:33:01.634Z,,,55,,,,32.7
2018-02-04T13:33:11.632Z,,,55,,,,32.7
2018-02-04T13:33:21.645Z,,,55,,,,32.7
2018-02-04T13:33:31.637Z,,,55,,39.9,,32.7
2018-02-04T13:33:41.633Z,,,55,,,,32.7
2018-02-04T13:33:51.707Z,,,55,,,,32.7
2018-02-04T13:34:01.632Z,,,55,,40,,32.6
2018-02-04T13:34:11.635Z,,,55,,,,32.6
2018-02-04T13:34:21.642Z,,,55,,,,32.6
2018-02-04T13:34:32.158Z,,,55,,,,32.6
2018-02-04T13:34:42.446Z,,,55,,40.1,,32.6
2018-02-04T13:34:52.549Z,,,55,,,,32.6
2018-02-04T13:35:01.865Z,,,55,,,,32.5
2018-02-04T13:35:12.403Z,,,55,,,,32.5
2018-02-04T13:35:22.398Z,,,55,,,,32.5
2018-02-04T13:35:31.632Z,,,55,,,,32.5
2018-02-04T13:35:41.634Z,,,55,,,,32.5
2018-02-04T13:35:52.817Z,,,55,,,,32.3
2018-02-04T13:36:01.635Z,,,55,,40.1,,32.3
2018-02-04T13:36:12.615Z,,,55,,37.9,,32.3
2018-02-04T13:36:21.632Z,,,55,,36.7,,32.3
2018-02-04T13:36:31.633Z,,,55,,35.6,,32.3
2018-02-04T13:36:41.632Z,,,55,,34.6,,32.2
2018-02-04T13:36:51.638Z,,,55,,34.4,,32.2
2018-02-04T13:37:01.633Z,,,55,,34.6,,32.2
2018-02-04T13:37:11.633Z,,,55,,34.7,,32.2
2018-02-04T13:37:21.632Z,,,55,,34.6,,32.2
2018-02-04T13:37:31.631Z,,,55,,34.4,,32.2
2018-02-04T13:37:41.633Z,,,55,,,,32.1
2018-02-04T13:37:51.632Z,,,55,,34.3,,32.1
2018-02-04T13:38:01.635Z,,,55,,,,32.1
2018-02-04T13:38:11.632Z,,,55,,34.2,,32.1
2018-02-04T13:38:21.636Z,,,55,,,,32
2018-02-04T13:38:31.632Z,,,55,,34.1,,32
2018-02-04T13:38:41.632Z,,,55,,34,,32
2018-02-04T13:38:51.631Z,,,55,,,,32
2018-02-04T13:39:01.636Z,0,80,55,2,36.2,,31.9
2018-02-04T13:39:11.631Z,,63,55,,42.4,,31.9
