Time,ActPow,HwTOutlet,PrimT,ChActive,PrimTSet,HwActive,HwTSet
2018-01-24T22:30:22.787Z,,34.1,38.9,,,,55
2018-01-24T22:30:42.786Z,,34.1,,,,,55
2018-01-24T22:30:52.787Z,,34.1,39,,,,55
2018-01-24T22:31:02.786Z,,34.1,39.1,,,,55
2018-01-24T22:31:12.785Z,,34.1,39.3,,,,55
2018-01-24T22:31:22.812Z,,,39.4,,,,
2018-01-24T22:31:32.786Z,,34.1,39.5,,,,55
2018-01-24T22:31:42.786Z,,34.1,,,,,55
2018-01-24T22:31:52.787Z,,34.1,39.8,,,,55
2018-01-24T22:32:13.085Z,,34.1,39.9,,,,55
2018-01-24T22:32:22.791Z,,,40,,,,
2018-01-24T22:32:32.786Z,,34,,,,,55
2018-01-24T22:32:42.786Z,,34,,,,,55
2018-01-24T22:32:52.786Z,,34,40.1,,,,55
2018-01-24T22:33:02.787Z,,,40.2,,,,
2018-01-24T22:33:12.787Z,,34,,,,,55
2018-01-24T22:33:22.787Z,,34,,,,,55
2018-01-24T22:33:32.788Z,,,40.3,,,,
2018-01-24T22:33:47.876Z,,34,,,,,55
2018-01-24T22:33:52.786Z,,33.8,,,,,55
2018-01-24T22:34:02.785Z,,,40.5,,,,
2018-01-24T22:34:12.791Z,,33.8,,,,,55
2018-01-24T22:34:22.788Z,,33.8,40.6,,,,55
2018-01-24T22:34:42.785Z,,33.8,,,,,55
2018-01-24T22:34:52.786Z,,33.8,40.7,,,,55
2018-01-24T22:35:12.787Z,,33.7,,,,,55
2018-01-24T22:35:22.786Z,,33.7,,,,,55
2018-01-24T22:35:42.802Z,,33.7,,,,,55
2018-01-24T22:35:52.786Z,,33.7,40.8,,,,55
2018-01-24T22:36:12.786Z,,33.6,,,,,55
2018-01-24T22:36:22.787Z,,33.6,40.9,,,,55
2018-01-24T22:36:42.786Z,,33.6,40.1,,,,55
2018-01-24T22:36:52.786Z,,33.6,38,,,,55
2018-01-24T22:37:02.874Z,,33.6,36.7,,,,55
2018-01-24T22:37:12.789Z,,33.5,35.4,,,,55
2018-01-24T22:37:22.787Z,,33.5,35.1,,,,55
2018-01-24T22:37:32.785Z,,33.5,,,,,55
2018-01-24T22:37:42.792Z,,,35.2,,,,
2018-01-24T22:37:52.785Z,,33.5,,,,,55
2018-01-24T22:38:02.786Z,,33.3,,,,,55
2018-01-24T22:38:12.786Z,,33.3,35.1,,,,55
2018-01-24T22:38:22.785Z,,,34.9,,,,
2018-01-24T22:38:32.785Z,,33.3,,,,,55
2018-01-24T22:38:42.786Z,,33.3,,,,,55
2018-01-24T22:38:52.786Z,,33.3,34.8,,,,55
2018-01-24T22:39:02.785Z,,,34.7,,,,
2018-01-24T22:39:12.786Z,,33.2,,,,,55
2018-01-24T22:39:22.789Z,,33.2,,,,,55
2018-01-24T22:39:32.813Z,,,34.6,,,,
2018-01-24T22:39:42.805Z,,33.2,34.4,,,,55
2018-01-24T22:40:02.791Z,,33.1,34.3,,,,55
2018-01-24T22:40:12.786Z,,33.1,,,,,55
2018-01-24T22:40:22.786Z,0,,34.3,1,40,0,
2018-01-24T22:40:32.788Z,,33.1,34.2,,,,55
2018-01-24T22:40:42.835Z,,33,,,,,55
2018-01-24T22:40:52.832Z,,33,34.1,,,,55
2018-01-24T22:41:02.785Z,,,34,,,,
2018-01-24T22:41:12.785Z,,33,,,,,55
2018-01-24T22:41:22.785Z,,,34,1,,0,
2018-01-24T22:41:32.796Z,80,32.8,40.1,,,,55
2018-01-24T22:41:42.785Z,37,32.8,43.8,,,,55
2018-01-24T22:41:52.799Z,29,32.8,42.8,,,,55
2018-01-24T22:42:02.788Z,,32.8,41.2,,,,55
2018-01-24T22:42:17.805Z,,32.8,40,,,,55
2018-01-24T22:42:22.785Z,,32.8,39.3,,,,55
2018-01-24T22:42:32.785Z,,32.7,38.9,,,,55
2018-01-24T22:42:42.785Z,,32.7,39.1,,,,55
2018-01-24T22:42:52.786Z,,32.7,39.2,,,,55
2018-01-24T22:43:02.785Z,,32.6,39.4,,,,55
2018-01-24T22:43:22.786Z,,32.6,39.5,,,,55
2018-01-24T22:43:32.787Z,,32.6,,,,,55
2018-01-24T22:43:42.785Z,,,39.8,,,,
2018-01-24T22:43:52.788Z,,32.6,40,,,,55
2018-01-24T22:44:02.890Z,,32.6,40.2,,,,55
2018-01-24T22:44:12.788Z,,32.6,40.3,,,,55
2018-01-24T22:44:22.785Z,,32.5,40.6,,,,55
2018-01-24T22:44:32.789Z,,,40.8,,,,
2018-01-24T22:44:42.793Z,,32.5,,,,,55
2018-01-24T22:44:52.786Z,,32.5,40.9,,,,55
2018-01-24T22:45:02.785Z,,,41.2,,,,
2018-01-24T22:45:12.785Z,,32.5,,,,,55
2018-01-24T22:45:22.785Z,,32.5,41.4,,,,55
2018-01-24T22:45:32.785Z,,,41.7,,,,
2018-01-24T22:45:42.785Z,,32.5,,,,,55
2018-01-24T22:45:52.785Z,,32.5,42,,,,55
2018-01-24T22:46:02.785Z,,32.6,42.2,,,,55
2018-01-24T22:46:22.785Z,,32.6,42.5,,,,55
2018-01-24T22:46:32.785Z,,32.6,42.6,,,,55
2018-01-24T22:46:52.787Z,,32.7,42.7,,,,55
2018-01-24T22:47:02.785Z,,32.7,43,,,,55
2018-01-24T22:47:12.785Z,,32.7,,,,,55
2018-01-24T22:47:22.790Z,,32.8,43.1,,,,55
2018-01-24T22:47:32.785Z,,32.8,43.4,,,,55
2018-01-24T22:47:42.785Z,,33,,,,,55
2018-01-24T22:47:52.785Z,,,43.5,,,,
2018-01-24T22:48:02.785Z,,33,43.7,,,,55
2018-01-24T22:48:17.883Z,,33.1,,,,,55
2018-01-24T22:48:22.785Z,0,,43.8,1,,0,
2018-01-24T22:48:32.785Z,,33.2,41.4,,,,55
2018-01-24T22:48:42.789Z,,33.2,40.2,,,,55
2018-01-24T22:48:52.785Z,,33.3,39.7,,,,55
2018-01-24T22:49:02.788Z,,33.5,,,,,55
2018-01-24T22:49:12.978Z,,,40.3,,,,
2018-01-24T22:49:22.785Z,,33.5,,,,,55
2018-01-24T22:49:37.875Z,,33.6,40.9,,,,55
2018-01-24T22:49:42.785Z,,33.7,,,,,55
2018-01-24T22:49:52.784Z,,,40.7,,,,
2018-01-24T22:50:03.132Z,,33.7,40.3,,,,55
2018-01-24T22:50:12.785Z,,33.8,,,,,55
2018-01-24T22:50:22.785Z,,,40.1,,,,
2018-01-24T22:50:32.787Z,,33.8,39.9,,,,55
2018-01-24T22:50:42.785Z,,34,,,,,55
2018-01-24T22:50:52.784Z,,34,39.8,,,,55
2018-01-24T22:51:02.785Z,,34,39.6,,,,55
2018-01-24T22:51:12.789Z,,34.1,,,,,55
2018-01-24T22:51:22.785Z,,34.1,39.5,,,,55
2018-01-24T22:51:32.786Z,,,39.4,,,,
2018-01-24T22:51:42.785Z,,34.1,39.3,,,,55
2018-01-24T22:51:52.785Z,,34.1,39.1,,,,55
2018-01-24T22:52:02.784Z,,34.1,39,,,,55
2018-01-24T22:52:12.788Z,,34.1,38.9,,,,55
2018-01-24T22:52:22.785Z,,34.1,,,,,55
2018-01-24T22:52:32.792Z,,34.2,,,,,55
2018-01-24T22:52:42.788Z,,,39,,,,
2018-01-24T22:52:52.785Z,,34.1,39.1,,,,55
2018-01-24T22:53:02.785Z,,34.1,39.4,,,,55
2018-01-24T22:53:12.785Z,,34.1,,,,,55
2018-01-24T22:53:22.784Z,,,39.5,,,,
2018-01-24T22:53:32.787Z,,34.1,39.6,,,,55
2018-01-24T22:53:42.785Z,,34.1,,,,,55
2018-01-24T22:54:02.788Z,,34.1,39.9,,,,55
2018-01-24T22:54:12.784Z,,34.1,40,,,,55
2018-01-24T22:54:22.791Z,,34.1,,,,,55
2018-01-24T22:54:32.785Z,,34.1,,,,,55
2018-01-24T22:54:42.784Z,,34.1,40.1,,,,55
2018-01-24T22:54:52.785Z,,34.1,40.2,,,,55
2018-01-24T22:55:02.786Z,,34.1,,,,,55
2018-01-24T22:55:12.785Z,,34,,,,,55
2018-01-24T22:55:22.785Z,,34,40.3,,,,55
2018-01-24T22:55:32.784Z,,34,,,,,55
2018-01-24T22:55:42.785Z,,34,40.5,,,,55
2018-01-24T22:55:52.785Z,,34,,,,,55
2018-01-24T22:56:02.784Z,,34,40.6,,,,55
2018-01-24T22:56:12.784Z,,34,,,,,55
2018-01-24T22:56:22.785Z,,33.8,,,,,55
2018-01-24T22:56:32.825Z,,33.8,,,,,55
2018-01-24T22:56:47.804Z,,33.8,,,,,55
2018-01-24T22:56:52.820Z,,33.8,40.7,,,,55
2018-01-24T22:57:02.788Z,,33.8,,,,,55
2018-01-24T22:57:12.787Z,,33.8,,,,,55
2018-01-24T22:57:22.806Z,,33.8,,,,,55
2018-01-24T22:57:32.793Z,,33.7,,,,,55
2018-01-24T22:57:42.798Z,,33.7,40.8,,,,55
2018-01-24T22:57:52.786Z,,33.7,,,,,55
2018-01-24T22:58:02.784Z,,33.7,,,,,55
2018-01-24T22:58:12.797Z,,33.7,,,,,55
2018-01-24T22:58:32.822Z,,33.6,39.6,,,,55
2018-01-24T22:58:42.792Z,,33.6,37.8,,,,55
2018-01-24T22:58:52.799Z,,33.6,36.9,,,,55
2018-01-24T22:59:02.982Z,,33.6,35.9,,,,55
2018-01-24T22:59:12.790Z,,33.6,35.1,,,,55
2018-01-24T22:59:22.801Z,,33.6,35.1,,,,55
2018-01-24T22:59:32.833Z,,33.5,,,,,55
2018-01-24T22:59:42.813Z,,33.5,35.2,,,,55
2018-01-24T22:59:52.814Z,,33.5,,,,,55
2018-01-24T23:00:02.812Z,,33.5,34.9,,,,55
2018-01-24T23:00:12.784Z,,33.5,,,,,55
2018-01-24T23:00:32.784Z,,33.3,34.8,,,,55
2018-01-24T23:00:42.786Z,,33.3,,,,,55
2018-01-24T23:01:02.784Z,,33.3,34.7,,,,55
2018-01-24T23:01:13.127Z,,33.3,34.6,,,,55
2018-01-24T23:01:22.805Z,,33.2,,,,,55
2018-01-24T23:01:32.785Z,,33.2,34.4,,,,55
2018-01-24T23:01:42.783Z,,33.2,,,,,55
2018-01-24T23:01:52.791Z,,33.2,34.3,,,,55
2018-01-24T23:02:02.784Z,,33.2,,,,,55
2018-01-24T23:02:12.788Z,,33.1,34.2,,,,55
2018-01-24T23:02:22.790Z,,33.1,,,,,55
2018-01-24T23:02:32.784Z,,33.1,34.1,,,,55
2018-01-24T23:02:42.784Z,,33.1,,,,,55
2018-01-24T23:02:52.785Z,,33.1,34,,,,55
2018-01-24T23:03:02.787Z,,33,33.8,,,,55
2018-01-24T23:03:12.786Z,80,33,38.3,1,,0,55
2018-01-24T23:03:22.785Z,51,33,43.2,,,,55
2018-01-24T23:03:32.786Z,43,32.8,43.6,,,,55
2018-01-24T23:03:42.784Z,29,32.8,41.9,,,,55
2018-01-24T23:03:52.797Z,,32.8,40.9,,,,55
2018-01-24T23:04:02.788Z,,32.8,39.9,,,,55
2018-01-24T23:04:12.784Z,,32.8,39,,,,55
2018-01-24T23:04:22.787Z,,32.8,39,,,,55
2018-01-24T23:04:32.785Z,,32.7,39.1,,,,55
2018-01-24T23:04:42.784Z,,32.7,39.3,,,,55
2018-01-24T23:04:52.789Z,,32.7,,,,,55
2018-01-24T23:05:02.786Z,,32.7,39.5,,,,55
2018-01-24T23:05:12.789Z,,32.7,39.7,,,,55
2018-01-24T23:05:22.784Z,,32.6,40,,,,55
2018-01-24T23:05:32.784Z,,32.6,,,,,55
2018-01-24T23:05:42.791Z,,32.6,40.2,,,,55
2018-01-24T23:05:52.788Z,,32.6,40.3,,,,55
2018-01-24T23:06:02.790Z,,32.6,40.5,,,,55
2018-01-24T23:06:12.789Z,,32.6,40.7,,,,55
2018-01-24T23:06:22.787Z,,32.6,40.8,,,,55
2018-01-24T23:06:32.785Z,,32.6,41,,,,55
2018-01-24T23:06:42.785Z,,32.5,,,,,55
2018-01-24T23:06:52.785Z,,32.5,41.2,,,,55
2018-01-24T23:07:02.784Z,,32.5,41.4,,,,55
2018-01-24T23:07:12.789Z,,32.5,41.6,,,,55
2018-01-24T23:07:22.784Z,,32.5,41.7,,,,55
2018-01-24T23:07:32.784Z,,32.6,41.8,,,,55
2018-01-24T23:07:42.792Z,,32.6,41.9,,,,55
2018-01-24T23:07:52.784Z,,32.6,42,,,,55
2018-01-24T23:08:02.789Z,,32.6,42.3,,,,55
2018-01-24T23:08:12.786Z,,32.6,42.4,,,,55
2018-01-24T23:08:22.786Z,,32.7,42.5,,,,55
2018-01-24T23:08:32.784Z,,32.7,42.6,,,,55
2018-01-24T23:08:42.785Z,,32.7,43,,,,55
2018-01-24T23:08:52.789Z,,32.7,,,,,55
2018-01-24T23:09:02.784Z,,32.8,43.1,,,,55
2018-01-24T23:09:12.784Z,,32.8,43.2,,,,55
2018-01-24T23:09:22.784Z,,33,43.3,,,,55
2018-01-24T23:09:32.784Z,,33,43.4,,,,55
2018-01-24T23:09:42.785Z,,33,43.5,,,,55
2018-01-24T23:09:52.784Z,,33.1,43.7,,,,55
2018-01-24T23:10:02.784Z,0,33.1,44.2,1,,0,55
2018-01-24T23:10:12.790Z,,33.2,42.8,,,,55
2018-01-24T23:10:22.784Z,,33.2,40.8,,,,55
2018-01-24T23:10:32.937Z,,33.3,39.8,,,,55
2018-01-24T23:10:42.843Z,,33.5,,,,,55
2018-01-24T23:10:52.817Z,,33.5,40,,,,55
2018-01-24T23:11:02.789Z,,33.5,40.2,,,,55
2018-01-24T23:11:17.805Z,,33.6,40.6,,,,55
2018-01-24T23:11:22.784Z,,33.6,40.9,,,,55
2018-01-24T23:11:32.784Z,,33.7,40.7,,,,55
2018-01-24T23:11:42.791Z,,33.8,40.5,,,,55
2018-01-24T23:11:52.787Z,,33.8,40.3,,,,55
2018-01-24T23:12:02.787Z,,33.8,40.1,,,,55
2018-01-24T23:12:12.787Z,,34,39.9,,,,55
2018-01-24T23:12:22.790Z,,34,,,,,55
2018-01-24T23:12:32.799Z,,34,39.8,,,,55
2018-01-24T23:12:42.784Z,,34.1,,,,,55
2018-01-24T23:12:52.791Z,,34.1,39.6,,,,55
2018-01-24T23:13:02.788Z,,34.1,39.5,,,,55
2018-01-24T23:13:12.785Z,,34.1,39.4,,,,55
2018-01-24T23:13:22.786Z,,34.1,39.3,,,,55
2018-01-24T23:13:32.791Z,,34.1,,,,,55
2018-01-24T23:13:42.788Z,,34.2,39.1,,,,55
2018-01-24T23:13:52.787Z,,34.2,39,,,,55
2018-01-24T23:14:02.791Z,,34.2,38.9,,,,55
2018-01-24T23:14:12.783Z,,34.2,,,,,55
2018-01-24T23:14:22.783Z,,34.2,39,,,,55
2018-01-24T23:14:32.783Z,,34.2,,,,,55
2018-01-24T23:14:42.793Z,,34.2,39.3,,,,55
2018-01-24T23:14:52.791Z,,34.2,39.4,,,,55
2018-01-24T23:15:02.787Z,,34.2,39.5,,,,55
2018-01-24T23:15:13.127Z,,34.2,39.6,,,,55
2018-01-24T23:15:22.784Z,,34.2,39.8,,,,55
2018-01-24T23:15:32.787Z,,34.1,,,,,55
2018-01-24T23:15:43.138Z,,34.1,40,,,,55
2018-01-24T23:15:52.786Z,,34.1,,,,,55
2018-01-24T23:16:02.784Z,,34.1,,,,,55
2018-01-24T23:16:12.788Z,,34.1,40.1,,,,55
2018-01-24T23:16:22.791Z,,34.1,,,,,55
2018-01-24T23:16:32.787Z,,34.1,40.2,,,,55
2018-01-24T23:16:42.783Z,,34.1,,,,,55
2018-01-24T23:16:52.786Z,,34,,,,,55
2018-01-24T23:17:02.788Z,,34,40.3,,,,55
2018-01-24T23:17:17.864Z,,34,,,,,55
2018-01-24T23:17:22.790Z,,34,40.5,,,,55
2018-01-24T23:17:32.783Z,,34,,,,,55
2018-01-24T23:17:42.820Z,,34,,,,,55
2018-01-24T23:17:52.818Z,,34,40.6,,,,55
2018-01-24T23:18:02.786Z,,34,,,,,55
2018-01-24T23:18:12.783Z,,33.8,,,,,55
2018-01-24T23:18:22.783Z,,33.8,40.7,,,,55
2018-01-24T23:18:32.790Z,,33.8,,,,,55
2018-01-24T23:18:42.783Z,,33.8,,,,,55
2018-01-24T23:18:52.783Z,,33.8,,,,,55
2018-01-24T23:19:02.783Z,,33.8,,,,,55
2018-01-24T23:19:12.783Z,,33.8,40.8,,,,55
2018-01-24T23:19:22.783Z,,33.7,,,,,55
2018-01-24T23:19:32.783Z,,33.7,,,,,55
2018-01-24T23:19:42.783Z,,33.7,,,,,55
2018-01-24T23:19:52.783Z,,33.7,,,,,55
2018-01-24T23:20:02.783Z,,33.7,40.9,,,,55
2018-01-24T23:20:12.783Z,,33.7,39.8,,,,55
2018-01-24T23:20:22.783Z,,33.6,37.8,,,,55
2018-01-24T23:20:32.783Z,,33.6,36.8,,,,55
2018-01-24T23:20:42.783Z,,33.6,35.8,,,,55
2018-01-24T23:20:52.783Z,,33.6,35.3,,,,55
2018-01-24T23:21:02.786Z,,33.6,35.1,,,,55
2018-01-24T23:21:12.782Z,,33.6,35.2,,,,55
2018-01-24T23:21:22.783Z,,33.5,35.3,,,,55
2018-01-24T23:21:32.783Z,,33.5,35.2,,,,55
2018-01-24T23:21:42.792Z,,33.5,,,,,55
2018-01-24T23:21:52.789Z,,33.5,34.9,,,,55
2018-01-24T23:22:02.782Z,,33.3,,,,,55
2018-01-24T23:22:12.788Z,,33.3,,,,,55
2018-01-24T23:22:22.783Z,,33.3,34.8,,,,55
2018-01-24T23:22:32.784Z,,33.3,,,,,55
2018-01-24T23:22:42.783Z,,33.3,,,,,55
2018-01-24T23:22:52.785Z,,33.3,34.7,,,,55
2018-01-24T23:23:02.783Z,,33.2,34.6,,,,55
2018-01-24T23:23:12.784Z,,33.2,,,,,55
2018-01-24T23:23:22.788Z,,33.2,34.4,,,,55
2018-01-24T23:23:32.782Z,,33.2,,,,,55
2018-01-24T23:23:42.783Z,,33.2,34.3,,,,55
2018-01-24T23:23:52.784Z,,33.1,,,,,55
2018-01-24T23:24:02.783Z,,33.1,34.2,,,,55
2018-01-24T23:24:12.791Z,,33.1,,,,,55
2018-01-24T23:24:22.782Z,,33.1,34.1,,,,55
2018-01-24T23:24:32.782Z,,33.1,,,,,55
2018-01-24T23:24:42.783Z,,33,34,,,,55
2018-01-24T23:24:52.782Z,,33,33.8,,,,55
2018-01-24T23:25:02.783Z,80,33,38,1,,0,55
2018-01-24T23:25:12.783Z,51,33,43.2,,,,55
2018-01-24T23:25:22.782Z,46,32.8,43.6,,,,55
2018-01-24T23:25:32.783Z,29,32.8,41.9,,,,55
2018-01-24T23:25:47.802Z,,32.8,40.8,,,,55
2018-01-24T23:25:52.783Z,,32.8,39.9,,,,55
2018-01-24T23:26:02.782Z,,32.8,39.1,,,,55
2018-01-24T23:26:12.782Z,,32.7,39,,,,55
2018-01-24T23:26:22.784Z,,32.7,39.1,,,,55
2018-01-24T23:26:32.784Z,,32.7,39.3,,,,55
2018-01-24T23:26:42.826Z,,32.7,39.4,,,,55
2018-01-24T23:26:52.788Z,,32.7,39.5,,,,55
2018-01-24T23:27:02.786Z,,32.6,39.7,,,,55
2018-01-24T23:27:12.785Z,,32.6,40,,,,55
2018-01-24T23:27:22.783Z,,32.6,,,,,55
2018-01-24T23:27:33.075Z,,32.6,40.2,,,,55
2018-01-24T23:27:42.783Z,,32.6,40.3,,,,55
2018-01-24T23:27:52.782Z,,32.6,40.5,,,,55
2018-01-24T23:28:03.261Z,,32.6,40.7,,,,55
2018-01-24T23:28:12.785Z,,32.6,40.8,,,,55
2018-01-24T23:28:22.783Z,,32.5,41,,,,55
2018-01-24T23:28:32.782Z,,32.5,,,,,55
2018-01-24T23:28:42.789Z,,32.5,41.2,,,,55
2018-01-24T23:28:52.782Z,,32.5,41.4,,,,55
2018-01-24T23:29:02.782Z,,32.5,41.5,,,,55
2018-01-24T23:29:12.784Z,,32.5,41.7,,,,55
2018-01-24T23:29:22.782Z,,32.6,42,,,,55
2018-01-24T23:29:32.782Z,,32.6,,,,,55
2018-01-24T23:29:42.784Z,,32.6,,,,,55
2018-01-24T23:29:52.782Z,,32.6,42.3,,,,55
2018-01-24T23:30:02.782Z,,32.6,42.4,,,,55
2018-01-24T23:30:13.135Z,,32.6,42.6,,,,55
2018-01-24T23:30:22.782Z,,32.7,42.7,,,,55
2018-01-24T23:30:32.784Z,,32.7,43,,,,55
2018-01-24T23:30:42.782Z,,32.8,,,,,55
2018-01-24T23:30:52.782Z,,32.8,43.2,,,,55
2018-01-24T23:31:02.782Z,,32.8,,,,,55
2018-01-24T23:31:12.782Z,,33,43.3,,,,55
2018-01-24T23:31:22.783Z,,33,43.5,,,,55
2018-01-24T23:31:32.782Z,,33,43.6,,,,55
2018-01-24T23:31:47.872Z,,33.1,43.7,,,,55
2018-01-24T23:31:52.802Z,0,33.1,43.8,1,,0,55
2018-01-24T23:32:02.783Z,,33.2,41.8,,,,55
2018-01-24T23:32:12.782Z,,33.2,40.8,,,,55
2018-01-24T23:32:22.788Z,,33.3,39.8,,,,55
2018-01-24T23:32:32.782Z,,33.3,,,,,55
2018-01-24T23:32:42.786Z,,33.5,40,,,,55
2018-01-24T23:32:52.782Z,,33.5,40.2,,,,55
2018-01-24T23:33:02.784Z,,33.6,40.9,,,,55
2018-01-24T23:33:12.781Z,,33.7,,,,,55
2018-01-24T23:33:22.781Z,,33.7,40.7,,,,55
2018-01-24T23:33:32.792Z,,33.7,40.5,,,,55
2018-01-24T23:33:42.782Z,,33.8,40.3,,,,55
2018-01-24T23:33:52.781Z,,33.8,40.1,,,,55
2018-01-24T23:34:02.782Z,,34,39.9,,,,55
2018-01-24T23:34:12.877Z,,34,,,,,55
2018-01-24T23:34:22.782Z,,34,39.8,,,,55
2018-01-24T23:34:32.781Z,,34.1,,,,,55
2018-01-24T23:34:42.786Z,,34.1,39.6,,,,55
2018-01-24T23:34:52.782Z,,34.1,39.5,,,,55
2018-01-24T23:35:02.781Z,,34.1,39.4,,,,55
2018-01-24T23:35:12.781Z,,34.1,39.3,,,,55
2018-01-24T23:35:22.781Z,,34.1,,,,,55
2018-01-24T23:35:32.782Z,,34.1,39.1,,,,55
2018-01-24T23:35:42.781Z,,34.1,38.9,,,,55
2018-01-24T23:35:52.782Z,,34.1,,,,,55
2018-01-24T23:36:02.782Z,,34.2,,,,,55
2018-01-24T23:36:12.781Z,,34.2,39,,,,55
2018-01-24T23:36:22.782Z,,34.2,,,,,55
2018-01-24T23:36:32.783Z,,34.1,39.1,,,,55
2018-01-24T23:36:42.828Z,,34.2,39.4,,,,55
2018-01-24T23:36:52.797Z,,34.2,39.5,,,,55
2018-01-24T23:37:02.782Z,,34.1,,,,,55
2018-01-24T23:37:12.787Z,,34.1,39.6,,,,55
2018-01-24T23:37:22.782Z,,34.1,39.8,,,,55
2018-01-24T23:37:32.784Z,,34.1,,,,,55
2018-01-24T23:37:42.781Z,,34.1,40,,,,55
2018-01-24T23:37:52.784Z,,34.1,,,,,55
2018-01-24T23:38:02.781Z,,34.1,,,,,55
2018-01-24T23:38:12.781Z,,34.1,40.1,,,,55
2018-01-24T23:38:22.787Z,,34.1,,,,,55
2018-01-24T23:38:32.782Z,,34.1,40.2,,,,55
2018-01-24T23:38:42.781Z,,34.1,,,,,55
2018-01-24T23:38:52.781Z,,34,40.3,,,,55
2018-01-24T23:39:02.783Z,,34,,,,,55
2018-01-24T23:39:12.781Z,,34,,,,,55
2018-01-24T23:39:22.795Z,,34,40.5,,,,55
2018-01-24T23:39:33.139Z,,34,,,,,55
2018-01-24T23:39:42.784Z,,34,,,,,55
2018-01-24T23:39:52.781Z,,34,40.6,,,,55
2018-01-24T23:40:02.780Z,,34,,,,,55
2018-01-24T23:40:17.801Z,,33.8,,,,,55
2018-01-24T23:40:22.781Z,0,33.8,40.6,1,40,0,55
2018-01-24T23:40:32.781Z,,33.8,40.7,,,,55
2018-01-24T23:40:42.781Z,,33.8,,,,,55
2018-01-24T23:40:52.781Z,,33.8,,,,,55
2018-01-24T23:41:02.784Z,,33.7,,,,,55
2018-01-24T23:41:12.781Z,,33.7,,,,,55
2018-01-24T23:41:22.781Z,,33.7,40.8,,,,55
2018-01-24T23:41:32.782Z,,33.7,,,,,55
2018-01-24T23:41:42.781Z,,33.7,,,,,55
2018-01-24T23:41:52.782Z,,33.7,,,,,55
2018-01-24T23:42:02.785Z,,33.6,,,,,55
2018-01-24T23:42:12.780Z,,33.6,38.8,,,,55
2018-01-24T23:42:22.781Z,,33.6,36.9,,,,55
2018-01-24T23:42:32.780Z,,33.6,35.8,,,,55
2018-01-24T23:42:42.783Z,,33.6,35.4,,,,55
2018-01-24T23:42:52.781Z,,33.6,35.1,,,,55
2018-01-24T23:43:02.780Z,,33.5,,,,,55
2018-01-24T23:43:12.786Z,,33.5,35.2,,,,55
2018-01-24T23:43:22.780Z,,33.5,,,,,55
2018-01-24T23:43:32.780Z,,33.5,35.1,,,,55
2018-01-24T23:43:42.781Z,,33.5,34.9,,,,55
2018-01-24T23:43:52.784Z,,33.5,,,,,55
2018-01-24T23:44:02.781Z,,33.3,34.8,,,,55
2018-01-24T23:44:12.780Z,,33.3,,,,,55
2018-01-24T23:44:22.783Z,,33.3,,,,,55
2018-01-24T23:44:32.780Z,,33.3,34.7,,,,55
2018-01-24T23:44:42.780Z,,33.3,,,,,55
2018-01-24T23:44:52.782Z,,33.2,34.6,,,,55
2018-01-24T23:45:02.783Z,,33.2,34.4,,,,55
2018-01-24T23:45:12.780Z,,33.2,,,,,55
2018-01-24T23:45:22.780Z,,33.2,34.3,,,,55
2018-01-24T23:45:32.780Z,,33.2,,,,,55
2018-01-24T23:45:42.783Z,,33.1,34.2,,,,55
2018-01-24T23:45:52.781Z,,33.1,,,,,55
2018-01-24T23:46:02.782Z,,33.1,,,,,55
2018-01-24T23:46:17.864Z,,33.1,34.1,,,,55
2018-01-24T23:46:22.780Z,,33.1,,,,,55
2018-01-24T23:46:32.783Z,,33,34,,,,55
2018-01-24T23:46:42.781Z,79,33,35.1,1,,0,55
2018-01-24T23:46:52.784Z,74,33,41.1,,,,55
2018-01-24T23:47:02.781Z,29,33,43.9,,,,55
2018-01-24T23:47:12.781Z,0,33,41.5,1,,0,55
2018-01-24T23:47:22.780Z,,32.8,38.7,,,,55
2018-01-24T23:47:32.782Z,,32.8,36.7,,,,55
2018-01-24T23:47:42.780Z,,32.8,35.9,,,,55
2018-01-24T23:47:52.781Z,,32.8,35.7,,,,55
2018-01-24T23:48:02.805Z,,32.7,35.4,,,,55
2018-01-24T23:48:12.783Z,,32.7,35.3,,,,55
2018-01-24T23:48:22.781Z,,32.7,34.9,,,,55
2018-01-24T23:48:32.780Z,,32.7,,,,,55
2018-01-24T23:48:42.781Z,,32.7,34.7,,,,55
2018-01-24T23:48:52.780Z,,32.6,34.6,,,,55
2018-01-24T23:49:02.780Z,,32.6,34.4,,,,55
2018-01-24T23:49:12.782Z,,32.6,,,,,55
2018-01-24T23:49:22.780Z,,32.6,34.3,,,,55
2018-01-24T23:49:32.783Z,,32.6,,,,,55
2018-01-24T23:49:42.780Z,,32.5,34.2,,,,55
2018-01-24T23:49:52.780Z,,32.5,34.1,,,,55
2018-01-24T23:50:02.785Z,,32.5,,,,,55
2018-01-24T23:50:12.780Z,,32.5,34,,,,55
2018-01-24T23:50:22.780Z,,32.5,33.8,,,,55
2018-01-24T23:50:32.790Z,,32.5,,,,,55
2018-01-24T23:50:42.780Z,,32.3,33.7,,,,55
2018-01-24T23:50:52.780Z,,32.3,,,,,55
2018-01-24T23:51:02.780Z,,32.3,33.6,,,,55
2018-01-24T23:51:12.783Z,,32.3,,,,,55
2018-01-24T23:51:22.780Z,,32.3,33.5,,,,55
2018-01-24T23:51:32.780Z,,32.2,,,,,55
