Time,PrimTSet,ActPow,HwTOutlet,HwActive,HwTSet,PrimT,ChActive
2018-01-28T19:30:02.363Z,,,34.6,,55,39.5,
2018-01-28T19:30:12.425Z,,,34.6,,55,39.6,
2018-01-28T19:30:22.458Z,,,34.6,,55,39.8,
2018-01-28T19:30:32.363Z,,,34.6,,55,,
2018-01-28T19:30:42.366Z,,,34.6,,55,39.9,
2018-01-28T19:30:52.363Z,,,34.6,,55,,
2018-01-28T19:31:02.375Z,,,34.6,,55,40,
2018-01-28T19:31:12.366Z,,,34.4,,55,,
2018-01-28T19:31:22.443Z,,,34.4,,55,40.1,
2018-01-28T19:31:32.363Z,,,34.4,,55,,
2018-01-28T19:31:42.363Z,,,34.4,,55,40.2,
2018-01-28T19:31:52.365Z,,,34.4,,55,,
2018-01-28T19:32:02.363Z,,,34.4,,55,40.3,
2018-01-28T19:32:12.379Z,,,34.4,,55,,
2018-01-28T19:32:22.443Z,,,34.4,,55,,
2018-01-28T19:32:32.363Z,,,34.4,,55,40.5,
2018-01-28T19:32:42.366Z,,,34.3,,55,,
2018-01-28T19:32:52.367Z,,,34.3,,55,,
2018-01-28T19:33:02.362Z,,,34.3,,55,,
2018-01-28T19:33:12.363Z,,,34.3,,55,40.6,
2018-01-28T19:33:22.461Z,,,34.3,,55,,
2018-01-28T19:33:32.362Z,,,34.3,,55,,
2018-01-28T19:33:42.363Z,,,34.3,,55,,
2018-01-28T19:33:52.368Z,,,34.2,,55,40.7,
2018-01-28T19:34:02.363Z,,,34.2,,55,,
2018-01-28T19:34:12.362Z,,,34.2,,55,,
2018-01-28T19:34:22.443Z,,,34.2,,55,,
2018-01-28T19:34:32.388Z,,,34.2,,55,,
2018-01-28T19:34:42.362Z,,,34.2,,55,40.8,
2018-01-28T19:34:52.362Z,,,34.2,,55,,
2018-01-28T19:35:02.362Z,,,34.1,,55,39.9,
2018-01-28T19:35:12.362Z,,,34.1,,55,37.9,
2018-01-28T19:35:22.442Z,,,34.1,,55,36.9,
2018-01-28T19:35:32.363Z,,,34.1,,55,35.9,
2018-01-28T19:35:42.385Z,,,34.1,,55,35.4,
2018-01-28T19:35:52.362Z,,,34.1,,55,35.3,
2018-01-28T19:36:02.364Z,,,34,,55,35.4,
2018-01-28T19:36:12.363Z,,,34,,55,35.6,
2018-01-28T19:36:22.530Z,,,34,,55,35.4,
2018-01-28T19:36:32.363Z,,,34,,55,35.3,
2018-01-28T19:36:42.364Z,,,34,,55,,
2018-01-28T19:36:52.365Z,,,34,,55,35.2,
2018-01-28T19:37:02.363Z,,,33.8,,55,,
2018-01-28T19:37:12.482Z,,,33.8,,55,35.1,
2018-01-28T19:37:22.442Z,,,33.8,,55,,
2018-01-28T19:37:32.362Z,,,33.8,,55,34.9,
2018-01-28T19:37:42.368Z,,,33.8,,55,,
2018-01-28T19:37:52.362Z,,,33.7,,55,34.8,
2018-01-28T19:38:02.363Z,,,33.7,,55,,
2018-01-28T19:38:12.372Z,,,33.7,,55,34.7,
2018-01-28T19:38:22.442Z,,,33.7,,55,,
2018-01-28T19:38:32.366Z,,,33.7,,55,,
2018-01-28T19:38:42.375Z,,,33.7,,55,34.6,
2018-01-28T19:38:52.362Z,,,33.6,,55,,
2018-01-28T19:39:02.362Z,,,33.6,,55,34.4,
2018-01-28T19:39:12.362Z,,,33.6,,55,,
2018-01-28T19:39:22.464Z,,,33.6,,55,34.6,
2018-01-28T19:39:32.362Z,,,33.6,,55,,
2018-01-28T19:39:42.371Z,,,33.6,,55,34.7,
2018-01-28T19:39:52.365Z,,,33.5,,55,,
2018-01-28T19:40:02.362Z,,,33.5,,55,,
2018-01-28T19:40:12.364Z,,,33.5,,55,34.8,
2018-01-28T19:40:22.452Z,,,33.5,,55,,
2018-01-28T19:40:32.362Z,,,33.3,,55,,
2018-01-28T19:40:42.362Z,,,33.3,,55,,
2018-01-28T19:40:52.362Z,,,33.3,,55,34.9,
2018-01-28T19:41:02.363Z,,,33.3,,55,,
2018-01-28T19:41:12.362Z,,,33.3,,55,,
2018-01-28T19:41:22.972Z,,,33.2,,55,,
2018-01-28T19:41:32.365Z,,,33.2,,55,,
2018-01-28T19:41:42.362Z,,,33.2,,55,,
2018-01-28T19:41:52.362Z,,,33.2,,55,,
2018-01-28T19:42:02.364Z,,,33.2,,55,35.1,
2018-01-28T19:42:12.363Z,,,33.1,,55,,
2018-01-28T19:42:22.458Z,,,33.1,,55,,
2018-01-28T19:42:32.395Z,,,33.1,,55,,
2018-01-28T19:42:42.381Z,,,33.1,,55,,
2018-01-28T19:42:52.372Z,,,33.1,,55,,
2018-01-28T19:43:02.389Z,,,33.1,,55,34.9,
2018-01-28T19:43:12.417Z,,,33,,55,34.6,
2018-01-28T19:43:22.452Z,,80,33,0,55,36.4,2
2018-01-28T19:43:32.374Z,,69,33,,55,41.1,
2018-01-28T19:43:42.362Z,,29,33,,55,42.9,
2018-01-28T19:43:52.362Z,,,33,,55,41.9,
2018-01-28T19:44:02.362Z,,,32.8,,55,40.8,
2018-01-28T19:44:12.364Z,,,32.8,,55,39.9,
2018-01-28T19:44:22.452Z,,,32.8,,55,38.9,
2018-01-28T19:44:32.361Z,,,32.8,,55,38.5,
2018-01-28T19:44:42.362Z,,,32.8,,55,38.6,
2018-01-28T19:44:52.361Z,,,32.7,,55,39,
2018-01-28T19:45:02.362Z,,,32.7,,55,39.1,
2018-01-28T19:45:12.362Z,,,32.7,,55,39.3,
2018-01-28T19:45:22.458Z,,,32.7,,55,39.4,
2018-01-28T19:45:32.363Z,59,0,32.7,0,55,40.3,0
2018-01-28T19:45:42.362Z,,,33.3,,55,39.9,
2018-01-28T19:45:52.362Z,,,33.2,,55,40,
2018-01-28T19:46:02.362Z,,,33.2,,55,41.3,
2018-01-28T19:46:12.361Z,,,33.2,,55,42.1,
2018-01-28T19:46:22.466Z,,,33.2,,55,43,
2018-01-28T19:46:32.363Z,40,,33.2,0,55,44.4,2
2018-01-28T19:46:42.362Z,,,33.2,,55,44.9,
2018-01-28T19:46:52.364Z,,,33.5,,55,40.8,
2018-01-28T19:47:02.381Z,,,33.8,,55,37.8,
2018-01-28T19:47:12.364Z,,,34.1,,55,36.9,
2018-01-28T19:47:22.450Z,,,34.4,,55,35.9,
2018-01-28T19:47:32.363Z,,,34.6,,55,35.6,
2018-01-28T19:47:42.362Z,,,34.8,,55,35.4,
2018-01-28T19:47:52.388Z,,,34.9,,55,35.6,
2018-01-28T19:48:02.362Z,,,35.2,,55,,
2018-01-28T19:48:12.362Z,40,0,35.3,0,55,35.3,2
2018-01-28T19:48:22.462Z,,,35.4,,55,35.2,
2018-01-28T19:48:32.362Z,,,35.6,,55,34.9,
2018-01-28T19:48:42.361Z,,,35.7,,55,,
2018-01-28T19:48:52.362Z,,,35.7,,55,34.8,
2018-01-28T19:49:02.366Z,,,35.8,,55,,
2018-01-28T19:49:12.364Z,,,35.9,,55,,
2018-01-28T19:49:22.443Z,,,35.9,,55,34.7,
2018-01-28T19:49:32.361Z,,,36,,55,,
2018-01-28T19:49:42.362Z,,,36,,55,34.6,
2018-01-28T19:49:52.372Z,,,36.2,,55,,
2018-01-28T19:50:02.361Z,,,36.2,,55,34.4,
2018-01-28T19:50:12.361Z,,,36.2,,55,,
2018-01-28T19:50:22.442Z,,,36.3,,55,34.3,
2018-01-28T19:50:32.361Z,,,36.3,,55,,
2018-01-28T19:50:42.363Z,,,36.3,,55,,
2018-01-28T19:50:52.363Z,,,36.3,,55,,
2018-01-28T19:51:02.361Z,,,36.4,,55,34.4,
2018-01-28T19:51:12.362Z,,,36.4,,55,34.6,
2018-01-28T19:51:22.442Z,,,36.4,,55,34.7,
2018-01-28T19:51:32.364Z,,,36.4,,55,,
2018-01-28T19:51:42.366Z,,,36.4,,55,34.8,
2018-01-28T19:51:52.363Z,,,36.4,,55,34.9,
2018-01-28T19:52:02.365Z,,,36.4,,55,,
2018-01-28T19:52:12.365Z,,,36.4,,55,34.9,
2018-01-28T19:52:22.441Z,,,36.4,,55,34.6,
2018-01-28T19:52:32.363Z,,,36.4,,55,33.8,
2018-01-28T19:52:42.367Z,,79,36.4,0,55,38.6,2
2018-01-28T19:52:52.361Z,,54,36.4,,55,43.1,
2018-01-28T19:53:02.361Z,,0,36.4,0,55,43.8,2
2018-01-28T19:53:12.372Z,,,36.4,,55,39.5,
2018-01-28T19:53:22.451Z,,,36.4,,55,37.8,
2018-01-28T19:53:32.362Z,,,36.4,,55,35.9,
2018-01-28T19:53:42.361Z,,,36.4,,55,35.8,
2018-01-28T19:53:52.361Z,,,36.4,,55,35.4,
2018-01-28T19:54:02.361Z,,,36.4,,55,,
2018-01-28T19:54:12.361Z,,,36.4,,55,35.3,
2018-01-28T19:54:22.456Z,,,36.4,,55,34.9,
2018-01-28T19:54:32.362Z,,,36.4,,55,34.8,
2018-01-28T19:54:42.374Z,,,36.3,,55,34.7,
2018-01-28T19:54:52.361Z,,,36.3,,55,34.6,
2018-01-28T19:55:02.361Z,,,36.3,,55,34.4,
2018-01-28T19:55:12.361Z,,,36.3,,55,34.3,
2018-01-28T19:55:22.441Z,,,36.3,,55,,
2018-01-28T19:55:32.361Z,,,36.3,,55,34.2,
2018-01-28T19:55:42.363Z,,,36.2,,55,,
2018-01-28T19:55:52.368Z,,,36.2,,55,34.1,
2018-01-28T19:56:02.361Z,,,36.2,,55,,
2018-01-28T19:56:12.361Z,,,36.2,,55,34,
2018-01-28T19:56:22.442Z,,,36.2,0,55,33.8,2
2018-01-28T19:56:32.361Z,,,36.2,,55,,
2018-01-28T19:56:42.361Z,,,36,,55,,
2018-01-28T19:56:52.368Z,,,36,,55,33.7,
2018-01-28T19:57:02.366Z,,,36,,55,33.6,
2018-01-28T19:57:12.361Z,,,36,,55,,
2018-01-28T19:57:22.441Z,,,36,,55,,
2018-01-28T19:57:32.367Z,,,36,,55,33.5,
2018-01-28T19:57:42.361Z,,80,35.9,0,55,38.5,2
2018-01-28T19:57:52.361Z,,54,35.9,,55,43,
2018-01-28T19:58:02.370Z,,41,35.9,,55,43.6,
2018-01-28T19:58:12.367Z,,29,35.9,,55,41.8,
2018-01-28T19:58:22.452Z,,,35.8,,55,40.9,
2018-01-28T19:58:32.374Z,,,35.8,,55,39.9,
2018-01-28T19:58:42.361Z,,,35.8,,55,38.9,
2018-01-28T19:58:52.361Z,,,35.8,,55,39,
2018-01-28T19:59:02.361Z,,,35.8,,55,39.1,
2018-01-28T19:59:12.361Z,,,35.7,,55,39.3,
2018-01-28T19:59:22.449Z,,,35.7,,55,39.5,
2018-01-28T19:59:32.363Z,,,35.7,,55,39.7,
2018-01-28T19:59:42.364Z,,,35.7,,55,39.8,
2018-01-28T19:59:52.361Z,,,35.7,,55,40,
2018-01-28T20:00:02.367Z,,,35.6,,55,,
2018-01-28T20:00:12.362Z,,,35.6,,55,40.2,
2018-01-28T20:00:22.459Z,,,35.6,,55,40.3,
2018-01-28T20:00:32.361Z,,,35.6,,55,40.5,
2018-01-28T20:00:42.361Z,,,35.4,,55,40.7,
2018-01-28T20:00:52.360Z,,,35.4,,55,40.8,
2018-01-28T20:01:02.361Z,,,35.4,,55,41,
2018-01-28T20:01:12.361Z,,,35.4,,55,41.1,
2018-01-28T20:01:22.441Z,,,35.4,,55,41.2,
2018-01-28T20:01:32.361Z,,,35.4,,55,41.5,
2018-01-28T20:01:42.362Z,,,35.3,,55,41.6,
2018-01-28T20:01:52.365Z,,,35.3,,55,41.7,
2018-01-28T20:02:02.360Z,,,35.3,,55,42,
2018-01-28T20:02:12.361Z,,,36.3,,55,,
2018-01-28T20:02:22.441Z,0,124,37.4,1,55,43,0
2018-01-28T20:02:32.362Z,,,23.7,,55,51.5,
2018-01-28T20:02:42.360Z,,,42.5,,55,53.2,
2018-01-28T20:02:52.369Z,,110,48.7,,55,57.2,
2018-01-28T20:03:02.361Z,,93,53.3,,55,61,
2018-01-28T20:03:12.369Z,,78,56.7,,55,62,
2018-01-28T20:03:22.451Z,,61,58.2,,55,61.9,
2018-01-28T20:03:32.364Z,,64,57.5,,55,59.8,
2018-01-28T20:03:42.361Z,,78,56,,55,58.8,
2018-01-28T20:03:52.362Z,,88,55.1,,55,58.6,
2018-01-28T20:04:02.360Z,,85,55.5,,55,59,
2018-01-28T20:04:12.361Z,,76,56,,55,59.4,
2018-01-28T20:04:22.451Z,59,0,56,0,55,58.7,0
2018-01-28T20:04:32.360Z,,,55,,55,58.1,
2018-01-28T20:04:42.362Z,,,53.6,,55,60.1,
2018-01-28T20:04:52.360Z,,,52.7,,55,62.1,
2018-01-28T20:05:02.360Z,,,52.1,,55,63.1,
2018-01-28T20:05:12.360Z,,,51.9,,55,64.1,
2018-01-28T20:05:22.451Z,40,,52.4,0,55,65.5,2
2018-01-28T20:05:32.385Z,,,53.1,,55,66.1,
2018-01-28T20:05:42.361Z,,,53.8,,55,60.6,
2018-01-28T20:05:52.361Z,,,54.2,,55,48.3,
2018-01-28T20:06:02.363Z,,,54.6,,55,42.6,
2018-01-28T20:06:12.361Z,,,54.8,,55,39.9,
2018-01-28T20:06:22.441Z,,,54.9,,55,38.6,
2018-01-28T20:06:32.364Z,,,55,,55,37.9,
2018-01-28T20:06:42.361Z,,,55.1,,55,38,
2018-01-28T20:06:52.360Z,,,55.1,,55,38.1,
2018-01-28T20:07:02.361Z,,,55.1,,55,37.9,
2018-01-28T20:07:12.365Z,,,55.2,,55,37.8,
2018-01-28T20:07:22.596Z,,,55.2,,55,37.5,
2018-01-28T20:07:32.360Z,,,55.2,,55,37.3,
2018-01-28T20:07:42.362Z,,,55.2,,55,37.2,
2018-01-28T20:07:52.360Z,0,,55.2,1,55,36.9,0
2018-01-28T20:08:02.371Z,,124,57,1,55,42.9,0
2018-01-28T20:08:12.365Z,,,42.6,,55,49.5,
2018-01-28T20:08:22.450Z,,,46.1,,55,55,
2018-01-28T20:08:32.361Z,,45,52.1,,55,59,
2018-01-28T20:08:42.383Z,,29,56.7,,55,58.9,
2018-01-28T20:08:52.362Z,,35,56.5,,55,56.7,
2018-01-28T20:09:02.360Z,,47,54.9,,55,54.8,
2018-01-28T20:09:12.364Z,,57,53.8,,55,54.2,
2018-01-28T20:09:22.456Z,,66,53.8,,55,55.1,
2018-01-28T20:09:32.362Z,,55,54.8,,55,56,
2018-01-28T20:09:42.360Z,,46,55.6,,55,56.5,
2018-01-28T20:09:52.368Z,,41,55.6,,55,55.9,
2018-01-28T20:10:02.360Z,,44,55.1,,55,54.9,
2018-01-28T20:10:12.360Z,,45,54.6,,55,54.8,
2018-01-28T20:10:22.463Z,,58,54.3,,55,55,
2018-01-28T20:10:32.360Z,,,54.3,,55,55.1,
2018-01-28T20:10:42.360Z,,53,54.7,,55,55.7,
2018-01-28T20:10:52.360Z,,48,55.2,,55,55.9,
2018-01-28T20:11:02.365Z,,46,55.3,,55,55.8,
2018-01-28T20:11:12.360Z,59,0,55,0,55,55.3,0
2018-01-28T20:11:22.443Z,,,54.3,,55,55,
2018-01-28T20:11:32.369Z,,,53.6,,55,56,
2018-01-28T20:11:42.360Z,,,53,,55,58,
2018-01-28T20:11:52.360Z,,,52.6,,55,59,
2018-01-28T20:12:02.372Z,,,52.3,,55,60,
2018-01-28T20:12:12.363Z,40,,52.1,0,55,60.7,2
2018-01-28T20:12:22.449Z,,,52,,55,61.3,
2018-01-28T20:12:32.371Z,,,52.2,,55,56.8,
2018-01-28T20:12:42.360Z,,,52.3,,55,45.9,
2018-01-28T20:12:52.360Z,,,52.6,,55,40.7,
2018-01-28T20:13:02.372Z,,,52.6,,55,37.8,
2018-01-28T20:13:12.362Z,,,52.7,,55,36.8,
2018-01-28T20:13:22.449Z,,,52.7,,55,35.9,
2018-01-28T20:13:32.359Z,,,52.6,,55,36,
2018-01-28T20:13:42.361Z,,,52.6,,55,36.4,
2018-01-28T20:13:52.360Z,,,52.6,,55,,
2018-01-28T20:14:02.360Z,,,52.6,,55,36.2,
2018-01-28T20:14:12.362Z,,,52.4,,55,35.9,
2018-01-28T20:14:22.457Z,,,52.4,,55,35.8,
2018-01-28T20:14:32.360Z,,,52.4,,55,35.7,
2018-01-28T20:14:42.360Z,,,52.3,,55,35.6,
2018-01-28T20:14:52.359Z,,,52.3,,55,,
2018-01-28T20:15:02.360Z,,,52.2,,55,,
2018-01-28T20:15:12.360Z,,,52.2,,55,35.4,
2018-01-28T20:15:22.460Z,,,52.1,,55,,
2018-01-28T20:15:32.359Z,,,52.1,,55,35.3,
2018-01-28T20:15:42.364Z,,,52,,55,,
2018-01-28T20:15:52.361Z,,,52,,55,35.2,
2018-01-28T20:16:02.360Z,,,51.9,,55,,
2018-01-28T20:16:12.359Z,,,51.9,,55,,
2018-01-28T20:16:22.464Z,,,51.8,,55,35.1,
2018-01-28T20:16:32.361Z,,,51.8,,55,,
2018-01-28T20:16:42.362Z,,,51.7,,55,35.3,
2018-01-28T20:16:52.364Z,,,51.7,,55,35.4,
2018-01-28T20:17:02.359Z,,,51.6,,55,35.6,
2018-01-28T20:17:12.364Z,,,51.4,,55,35.7,
2018-01-28T20:17:22.450Z,,,51.4,,55,35.8,
2018-01-28T20:17:32.360Z,,,51.3,,55,36,
2018-01-28T20:17:42.360Z,,,51.2,,55,,
2018-01-28T20:17:52.365Z,,,51.2,,55,36.2,
2018-01-28T20:18:02.360Z,,,51.1,,55,36.3,
2018-01-28T20:18:12.359Z,,,51,,55,,
2018-01-28T20:18:22.450Z,,,51,,55,36.4,
2018-01-28T20:18:32.360Z,,,50.9,,55,36.5,
2018-01-28T20:18:42.359Z,,,50.8,,55,,
2018-01-28T20:18:52.360Z,,,50.8,,55,36.7,
2018-01-28T20:19:02.359Z,,,50.7,,55,36.8,
2018-01-28T20:19:12.359Z,,,50.6,,55,,
2018-01-28T20:19:22.439Z,,,50.4,,55,36.9,
2018-01-28T20:19:32.360Z,,,50.3,,55,,
2018-01-28T20:19:42.359Z,,,50.3,,55,37,
2018-01-28T20:19:52.360Z,,,50.2,,55,,
2018-01-28T20:20:02.362Z,,,50.1,,55,37.2,
2018-01-28T20:20:12.361Z,,,50,,55,35.9,
2018-01-28T20:20:22.440Z,,,49.9,,55,34.9,
2018-01-28T20:20:32.364Z,,,49.9,,55,34.4,
2018-01-28T20:20:42.362Z,,79,49.8,0,55,36.4,2
2018-01-28T20:20:52.359Z,,61,49.7,,55,42.3,
2018-01-28T20:21:02.362Z,,0,49.5,0,55,43.9,2
2018-01-28T20:21:12.368Z,,,49.4,,55,40.9,
2018-01-28T20:21:22.440Z,,,49.4,,55,38.7,
2018-01-28T20:21:32.365Z,,,49.3,,55,36.5,
2018-01-28T20:21:42.368Z,,,49.2,,55,35.8,
2018-01-28T20:21:52.359Z,,,49.1,,55,35.6,
2018-01-28T20:22:02.360Z,,,49,,55,35.4,
2018-01-28T20:22:12.367Z,,,49,,55,,
2018-01-28T20:22:22.450Z,,,48.9,,55,35.2,
2018-01-28T20:22:32.359Z,,,48.7,,55,34.9,
2018-01-28T20:22:42.361Z,,,48.6,,55,34.8,
2018-01-28T20:22:52.359Z,,,48.5,,55,34.7,
2018-01-28T20:23:02.376Z,,,48.4,,55,34.6,
2018-01-28T20:23:12.366Z,,,48.3,,55,34.4,
2018-01-28T20:23:22.449Z,,,48.2,,55,,
2018-01-28T20:23:32.364Z,,,48.2,,55,34.3,
2018-01-28T20:23:42.359Z,,,48.1,,55,34.2,
2018-01-28T20:23:52.359Z,,,48,,55,,
2018-01-28T20:24:02.360Z,,,47.8,,55,34.1,
2018-01-28T20:24:12.359Z,,,47.7,,55,,
2018-01-28T20:24:22.450Z,,,47.6,,55,34,
2018-01-28T20:24:32.359Z,,,47.5,,55,33.8,
2018-01-28T20:24:42.359Z,,,47.4,,55,,
2018-01-28T20:24:52.362Z,,,47.4,,55,,
2018-01-28T20:25:02.361Z,,,47.3,,55,33.7,
2018-01-28T20:25:12.359Z,,,47.2,,55,,
2018-01-28T20:25:22.441Z,,,47,,55,33.6,
2018-01-28T20:25:32.364Z,,,46.9,,55,,
2018-01-28T20:25:42.359Z,,79,46.8,0,55,36.2,2
2018-01-28T20:25:52.359Z,,62,46.7,,55,42.4,
2018-01-28T20:26:02.362Z,,49,46.6,,55,43.3,
2018-01-28T20:26:12.359Z,,29,46.5,,55,42.8,
2018-01-28T20:26:22.441Z,,,46.4,,55,40.8,
2018-01-28T20:26:32.362Z,,,46.4,,55,39.9,
2018-01-28T20:26:42.359Z,,,46.2,,55,39.4,
2018-01-28T20:26:52.369Z,,,46.1,,55,39,
2018-01-28T20:27:02.366Z,,,46,,55,39.1,
2018-01-28T20:27:12.359Z,,,45.9,,55,39.4,
2018-01-28T20:27:22.444Z,,,45.8,,55,39.7,
2018-01-28T20:27:32.370Z,,,45.7,,55,39.8,
2018-01-28T20:27:42.359Z,,,45.7,,55,40,
2018-01-28T20:27:52.360Z,,,45.6,,55,,
2018-01-28T20:28:02.374Z,,,45.5,,55,40.2,
2018-01-28T20:28:12.359Z,,,45.3,,55,40.3,
2018-01-28T20:28:22.449Z,,,45.2,,55,40.5,
2018-01-28T20:28:32.359Z,,,45.1,,55,40.7,
2018-01-28T20:28:42.359Z,,,45.1,,55,40.8,
2018-01-28T20:28:52.359Z,,,45,,55,40.9,
2018-01-28T20:29:02.359Z,,,44.9,,55,41.1,
2018-01-28T20:29:12.359Z,,,44.8,,55,41.2,
2018-01-28T20:29:22.462Z,,,44.7,,55,41.5,
2018-01-28T20:29:32.399Z,,,44.7,,55,41.6,
2018-01-28T20:29:42.359Z,,,44.5,,55,41.7,
2018-01-28T20:29:52.362Z,,,44.4,,55,41.8,
2018-01-28T20:30:02.359Z,,,44.3,,55,42,
2018-01-28T20:30:12.359Z,,,44.3,,55,42.3,
2018-01-28T20:30:22.461Z,,,44.2,,55,42.4,
2018-01-28T20:30:32.360Z,,,44.1,,55,42.5,
2018-01-28T20:30:42.359Z,,,44,,55,42.7,
2018-01-28T20:30:52.362Z,,,44,,55,43,
2018-01-28T20:31:02.362Z,,,43.9,,55,,
2018-01-28T20:31:12.359Z,,,43.7,,55,43.1,
2018-01-28T20:31:22.438Z,,,43.6,,55,43.3,
2018-01-28T20:31:32.359Z,,,43.6,,55,43.4,
2018-01-28T20:31:42.359Z,,,43.5,,55,43.5,
2018-01-28T20:31:52.365Z,,,43.4,,55,43.7,
2018-01-28T20:32:02.444Z,,0,43.4,0,55,43.9,2
2018-01-28T20:32:12.359Z,,,43.3,,55,41.9,
2018-01-28T20:32:22.440Z,,,43.2,,55,40.7,
2018-01-28T20:32:32.358Z,,,43.2,,55,39.7,
2018-01-28T20:32:42.358Z,,,43.1,,55,39.5,
2018-01-28T20:32:52.362Z,,,43,,55,40,
2018-01-28T20:33:02.361Z,,,43,,55,40.2,
2018-01-28T20:33:12.358Z,,,42.8,,55,40.7,
2018-01-28T20:33:22.439Z,,,42.7,,55,40.6,
2018-01-28T20:33:32.359Z,,,42.7,,55,40.3,
2018-01-28T20:33:42.358Z,,,42.6,,55,40.2,
2018-01-28T20:33:52.358Z,,,42.6,,55,40.1,
2018-01-28T20:34:02.366Z,,,42.5,,55,39.9,
2018-01-28T20:34:12.358Z,,,42.4,,55,39.8,
2018-01-28T20:34:22.438Z,,,42.4,,55,39.6,
2018-01-28T20:34:32.358Z,,,42.3,,55,39.5,
2018-01-28T20:34:42.358Z,,,42.2,,55,,
2018-01-28T20:34:52.361Z,,,42.2,,55,39.4,
2018-01-28T20:35:02.358Z,,,42,,55,39.3,
2018-01-28T20:35:12.358Z,,,42,,55,,
2018-01-28T20:35:22.440Z,,,41.9,,55,39.1,
2018-01-28T20:35:32.358Z,,,41.8,,55,39,
2018-01-28T20:35:42.364Z,,,41.8,,55,38.9,
2018-01-28T20:35:52.359Z,,,41.7,,55,,
2018-01-28T20:36:02.359Z,,,41.7,,55,38.8,
2018-01-28T20:36:12.360Z,,,41.6,,55,,
2018-01-28T20:36:22.450Z,,,41.6,,55,39,
2018-01-28T20:36:32.359Z,,,41.5,,55,39.1,
2018-01-28T20:36:42.368Z,,,41.4,,55,39.3,
2018-01-28T20:36:52.358Z,,,41.4,,55,39.4,
2018-01-28T20:37:02.359Z,,,41.2,,55,39.5,
2018-01-28T20:37:12.358Z,,,41.2,,55,39.6,
2018-01-28T20:37:22.469Z,,,41.1,,55,,
2018-01-28T20:37:32.358Z,,,41.1,,55,39.8,
2018-01-28T20:37:42.361Z,,,41,,55,39.9,
2018-01-28T20:37:52.358Z,,,41,,55,40,
2018-01-28T20:38:02.358Z,,,40.9,,55,,
2018-01-28T20:38:12.365Z,,,40.9,,55,40.1,
2018-01-28T20:38:22.448Z,,,40.8,,55,,
2018-01-28T20:38:32.363Z,,,40.8,,55,40.2,
2018-01-28T20:38:42.358Z,,,40.7,,55,,
2018-01-28T20:38:52.364Z,,,40.7,,55,,
2018-01-28T20:39:02.360Z,,,40.6,,55,40.3,
2018-01-28T20:39:12.358Z,,,40.6,,55,,
2018-01-28T20:39:22.439Z,,,40.5,,55,40.5,
2018-01-28T20:39:32.361Z,,,40.3,,55,,
2018-01-28T20:39:42.358Z,,,40.3,,55,,
2018-01-28T20:39:52.358Z,,,40.3,,55,40.6,
2018-01-28T20:40:02.358Z,,,40.2,,55,,
2018-01-28T20:40:12.358Z,,,40.2,,55,,
2018-01-28T20:40:22.438Z,,,40.1,,55,,
2018-01-28T20:40:32.403Z,,,40.1,,55,40.7,
2018-01-28T20:40:42.358Z,,,40,,55,,
2018-01-28T20:40:52.361Z,,,40,,55,,
2018-01-28T20:41:02.358Z,,,39.9,,55,,
2018-01-28T20:41:12.358Z,,,39.9,,55,,
2018-01-28T20:41:22.451Z,,,39.8,,55,40.8,
2018-01-28T20:41:32.366Z,,,39.8,,55,,
2018-01-28T20:41:42.360Z,,,39.6,,55,,
2018-01-28T20:41:52.362Z,,,39.6,,55,,
2018-01-28T20:42:02.358Z,,,39.6,,55,,
2018-01-28T20:42:12.443Z,,,39.5,,55,39.8,
2018-01-28T20:42:22.593Z,,,39.5,,55,37.8,
2018-01-28T20:42:32.441Z,,,39.4,,55,36.8,
2018-01-28T20:42:42.453Z,,,39.4,,55,35.8,
2018-01-28T20:42:52.422Z,,,39.3,,55,35.3,
2018-01-28T20:43:02.461Z,,,39.3,,55,35.4,
2018-01-28T20:43:12.468Z,,,39.1,,55,35.6,
2018-01-28T20:43:22.663Z,,,39.1,,55,,
2018-01-28T20:43:32.463Z,,,39.1,,55,35.4,
2018-01-28T20:43:42.457Z,,,39,,55,35.3,
2018-01-28T20:43:52.357Z,,,39,,55,35.2,
2018-01-28T20:44:02.358Z,,,38.9,,55,,
2018-01-28T20:44:12.358Z,,,38.9,,55,,
2018-01-28T20:44:22.440Z,,,38.9,,55,35.1,
2018-01-28T20:44:32.361Z,,,38.8,,55,,
2018-01-28T20:44:42.359Z,,,38.8,,55,34.9,
2018-01-28T20:44:52.358Z,,,38.6,,55,,
2018-01-28T20:45:02.358Z,,,38.6,,55,34.8,
2018-01-28T20:45:12.358Z,,,38.6,,55,,
2018-01-28T20:45:22.452Z,,,38.5,,55,34.7,
2018-01-28T20:45:32.358Z,,,38.5,,55,,
2018-01-28T20:45:42.362Z,,,38.4,,55,34.6,
2018-01-28T20:45:52.360Z,,,38.4,,55,,
2018-01-28T20:46:02.358Z,,,38.4,,55,34.6,
2018-01-28T20:46:12.358Z,,,38.3,,55,34.4,
2018-01-28T20:46:22.438Z,,,38.3,,55,34.6,
2018-01-28T20:46:32.357Z,,,38.3,,55,,
2018-01-28T20:46:42.359Z,,,38.1,,55,34.7,
2018-01-28T20:46:52.359Z,,,38.1,,55,,
2018-01-28T20:47:02.357Z,,,38,,55,,
2018-01-28T20:47:12.360Z,,,38,,55,,
2018-01-28T20:47:22.437Z,,,38,,55,34.8,
