Time,ActPow,HwActive,ChActive,PrimT,HwTOutlet,HwTSet,PrimTSet
2018-02-11T18:49:53.790Z,,,,39.9,32.3,55,
2018-02-11T18:50:03.790Z,,,,39.4,32.3,55,
2018-02-11T18:50:13.790Z,,,,39,32.3,55,
2018-02-11T18:50:23.789Z,,,,39.1,32.2,55,
2018-02-11T18:50:33.791Z,,,,39.3,32.2,55,
2018-02-11T18:50:43.813Z,,,,39.4,32.2,55,
2018-02-11T18:50:53.790Z,,,,39.5,32.2,55,
2018-02-11T18:51:03.790Z,,,,39.8,32.1,55,
2018-02-11T18:51:13.790Z,,,,39.9,32.1,55,
2018-02-11T18:51:23.792Z,,,,40,32.1,55,
2018-02-11T18:51:33.790Z,,,,40.2,32.1,55,
2018-02-11T18:51:43.790Z,,,,40.5,32.1,55,
2018-02-11T18:51:53.804Z,,,,40.6,32.1,55,
2018-02-11T18:52:03.790Z,,,,40.7,32.1,55,
2018-02-11T18:52:13.809Z,,,,40.8,32,55,
2018-02-11T18:52:23.791Z,,,,41,32,55,
2018-02-11T18:52:33.790Z,,,,41.1,32,55,
2018-02-11T18:52:43.790Z,,,,41.2,32,55,
2018-02-11T18:52:53.792Z,,,,41.5,32,55,
2018-02-11T18:53:03.790Z,,,,41.6,32,55,
2018-02-11T18:53:13.789Z,,,,41.7,32.1,55,
2018-02-11T18:53:23.797Z,,,,41.8,32.1,55,
2018-02-11T18:53:33.791Z,,,,42,32.1,55,
2018-02-11T18:53:43.791Z,,,,,32.1,55,
2018-02-11T18:53:53.817Z,,,,42.2,32.1,55,
2018-02-11T18:54:03.789Z,,,,42.3,32.2,55,
2018-02-11T18:54:13.789Z,,,,42.5,32.2,55,
2018-02-11T18:54:23.790Z,,,,42.6,32.2,55,
2018-02-11T18:54:33.790Z,,,,42.7,32.2,55,
2018-02-11T18:54:43.790Z,,,,42.8,32.3,55,
2018-02-11T18:54:53.789Z,,,,43.1,32.3,55,
2018-02-11T18:55:03.789Z,,,,,32.3,55,
2018-02-11T18:55:13.789Z,,,,43.2,32.5,55,
2018-02-11T18:55:23.789Z,,,,43.4,32.5,55,
2018-02-11T18:55:33.790Z,,,,43.5,32.6,55,
2018-02-11T18:55:43.790Z,,,,43.6,32.6,55,
2018-02-11T18:55:53.789Z,,,,43.7,32.7,55,
2018-02-11T18:56:03.789Z,,,,43.9,32.7,55,
2018-02-11T18:56:13.791Z,0,0,2,42.9,32.8,55,
2018-02-11T18:56:23.792Z,,,,41.6,32.8,55,
2018-02-11T18:56:33.789Z,,,,40.2,33,55,
2018-02-11T18:56:43.791Z,,,,39.7,33,55,
2018-02-11T18:56:53.789Z,,,,39.8,33.1,55,
2018-02-11T18:57:03.790Z,,,,40.1,33.1,55,
2018-02-11T18:57:13.789Z,,,,40.7,33.2,55,
2018-02-11T18:57:23.789Z,,,,40.8,33.2,55,
2018-02-11T18:57:33.789Z,,,,40.6,33.3,55,
2018-02-11T18:57:43.789Z,,,,40.5,33.3,55,
2018-02-11T18:57:53.789Z,,,,40.2,33.5,55,
2018-02-11T18:58:03.789Z,,,,40.1,33.5,55,
2018-02-11T18:58:14.000Z,,,,39.9,33.5,55,
2018-02-11T18:58:23.789Z,,,,39.8,33.6,55,
2018-02-11T18:58:33.789Z,,,,39.6,33.6,55,
2018-02-11T18:58:43.791Z,,,,,33.6,55,
2018-02-11T18:58:54.191Z,,,,39.5,33.6,55,
2018-02-11T18:59:03.789Z,,,,39.4,33.7,55,
2018-02-11T18:59:13.801Z,,,,39.3,33.7,55,
2018-02-11T18:59:23.789Z,,,,39.1,33.7,55,
2018-02-11T18:59:33.788Z,,,,39,33.7,55,
2018-02-11T18:59:43.792Z,,,,38.9,33.7,55,
2018-02-11T18:59:53.791Z,,,,,33.7,55,
2018-02-11T19:00:03.791Z,,,,38.8,33.7,55,
2018-02-11T19:00:13.789Z,,,,38.6,33.7,55,
2018-02-11T19:00:23.789Z,,,,38.8,33.7,55,
2018-02-11T19:00:33.790Z,,,,39,33.7,55,
2018-02-11T19:00:43.789Z,,,,,33.7,55,
2018-02-11T19:00:53.789Z,,,,39.1,33.7,55,
2018-02-11T19:01:03.789Z,,,,39.3,33.7,55,
2018-02-11T19:01:13.788Z,,,,39.4,33.7,55,
2018-02-11T19:01:23.789Z,,,,39.5,33.7,55,
2018-02-11T19:01:33.789Z,,,,39.6,33.7,55,
2018-02-11T19:01:43.788Z,,,,,33.6,55,
2018-02-11T19:01:53.789Z,,,,39.8,33.6,55,
2018-02-11T19:02:03.788Z,,,,,33.6,55,
2018-02-11T19:02:13.788Z,,,,39.9,33.6,55,
2018-02-11T19:02:23.789Z,,,,,33.6,55,
2018-02-11T19:02:33.789Z,,,,40,33.6,55,
2018-02-11T19:02:43.789Z,,,,,33.6,55,
2018-02-11T19:02:53.788Z,,,,40.1,33.5,55,
2018-02-11T19:03:03.800Z,,,,,33.5,55,
2018-02-11T19:03:13.794Z,,,,,33.5,55,
2018-02-11T19:03:23.788Z,,,,40.2,33.5,55,
2018-02-11T19:03:33.791Z,,,,,33.5,55,
2018-02-11T19:03:43.788Z,,,,,33.5,55,
2018-02-11T19:03:53.788Z,,,,40.3,33.3,55,
2018-02-11T19:04:03.796Z,,,,,33.3,55,
2018-02-11T19:04:13.837Z,,,,,33.3,55,
2018-02-11T19:04:23.789Z,,,,,33.3,55,
2018-02-11T19:04:33.790Z,,,,40.5,33.3,55,
2018-02-11T19:04:43.789Z,,,,,33.3,55,
2018-02-11T19:04:53.789Z,,,,,33.2,55,
2018-02-11T19:05:03.790Z,,,,,33.2,55,
2018-02-11T19:05:13.789Z,,,,,33.2,55,
2018-02-11T19:05:23.791Z,,,,40.6,33.2,55,
2018-02-11T19:05:33.817Z,,,,,33.2,55,
2018-02-11T19:05:43.788Z,,,,,33.1,55,
2018-02-11T19:05:53.821Z,,,,,33.1,55,
2018-02-11T19:06:03.796Z,,,,40.7,33.1,55,
2018-02-11T19:06:13.788Z,,,,,33.1,55,
2018-02-11T19:06:23.789Z,,,,38.3,33.1,55,
2018-02-11T19:06:34.156Z,,,,36.9,33,55,
2018-02-11T19:06:43.788Z,,,,35.8,33,55,
2018-02-11T19:06:53.788Z,,,,34.8,33,55,
2018-02-11T19:07:03.788Z,,,,34.7,33,55,
2018-02-11T19:07:13.788Z,,,,34.8,33,55,
2018-02-11T19:07:23.789Z,,,,,32.8,55,
2018-02-11T19:07:33.847Z,,,,,32.8,55,
2018-02-11T19:07:43.839Z,,,,34.7,32.8,55,
2018-02-11T19:07:53.794Z,,,,34.6,32.8,55,
2018-02-11T19:08:03.788Z,,,,,32.8,55,
2018-02-11T19:08:13.788Z,,,,34.4,32.7,55,
2018-02-11T19:08:23.796Z,,,,,32.7,55,
2018-02-11T19:08:33.788Z,,,,34.3,32.7,55,
2018-02-11T19:08:43.789Z,,,,,32.7,55,
2018-02-11T19:08:53.794Z,,,,34.2,32.7,55,
2018-02-11T19:09:03.788Z,,,,34.1,32.6,55,
2018-02-11T19:09:13.788Z,,,,,32.6,55,
2018-02-11T19:09:23.789Z,,,,34,32.6,55,
2018-02-11T19:09:33.788Z,,,,,32.6,55,
2018-02-11T19:09:43.791Z,79,0,2,37,32.5,55,
2018-02-11T19:09:53.790Z,55,,,43,32.5,55,
2018-02-11T19:10:03.800Z,29,,,43.9,32.5,55,
2018-02-11T19:10:13.788Z,,,,41.9,32.5,55,
2018-02-11T19:10:23.792Z,,,,40.5,32.3,55,
2018-02-11T19:10:33.792Z,,,,39.7,32.3,55,
2018-02-11T19:10:43.788Z,,,,39.2,32.3,55,
2018-02-11T19:10:53.788Z,,,,39,32.3,55,
2018-02-11T19:11:03.788Z,,,,39.2,32.3,55,
2018-02-11T19:11:13.788Z,,,,39.3,32.2,55,
2018-02-11T19:11:23.788Z,,,,39.4,32.2,55,
2018-02-11T19:11:33.788Z,,,,39.5,32.2,55,
2018-02-11T19:11:43.800Z,,,,39.8,32.2,55,
2018-02-11T19:11:53.790Z,,,,40,32.1,55,
2018-02-11T19:12:03.788Z,,,,40.1,32.1,55,
2018-02-11T19:12:13.812Z,,,,40.3,32.1,55,
2018-02-11T19:12:23.789Z,,,,40.5,32.1,55,
2018-02-11T19:12:33.788Z,,,,40.7,32.1,55,
2018-02-11T19:12:43.787Z,,,,40.8,32.1,55,
2018-02-11T19:12:53.801Z,,,,40.9,32.1,55,
2018-02-11T19:13:03.788Z,,,,41,32.1,55,
2018-02-11T19:13:13.793Z,,,,41.1,32.1,55,
2018-02-11T19:13:23.788Z,,,,41.2,32.1,55,
2018-02-11T19:13:33.787Z,,,,41.5,32.1,55,
2018-02-11T19:13:43.794Z,,,,41.6,32.1,55,
2018-02-11T19:13:53.794Z,,,,41.7,32.1,55,
2018-02-11T19:14:03.802Z,,,,41.8,32.1,55,
2018-02-11T19:14:13.807Z,,,,42,32.1,55,
2018-02-11T19:14:23.790Z,,,,42.2,32.1,55,
2018-02-11T19:14:33.789Z,,,,42.3,32.2,55,
2018-02-11T19:14:43.788Z,,,,42.4,32.2,55,
2018-02-11T19:14:53.797Z,,,,42.5,32.2,55,
2018-02-11T19:15:03.788Z,,,,42.6,32.2,55,
2018-02-11T19:15:13.803Z,,,,42.7,32.3,55,
2018-02-11T19:15:23.788Z,,,,43,32.3,55,
2018-02-11T19:15:33.788Z,,,,43.1,32.3,55,
2018-02-11T19:15:43.866Z,,,,43.2,32.5,55,
2018-02-11T19:15:53.797Z,,,,43.3,32.5,55,
2018-02-11T19:16:03.788Z,,,,43.4,32.6,55,
2018-02-11T19:16:13.788Z,,,,43.5,32.6,55,
2018-02-11T19:16:23.806Z,,,,43.6,32.6,55,
2018-02-11T19:16:33.787Z,,,,43.9,32.7,55,
2018-02-11T19:16:43.788Z,,,,44.1,32.8,55,
2018-02-11T19:16:53.788Z,0,0,2,42.7,32.8,55,
2018-02-11T19:17:03.787Z,,,,40.7,32.8,55,
2018-02-11T19:17:13.788Z,,,,39.8,33,55,
2018-02-11T19:17:23.787Z,0,0,2,39.6,33.1,55,40
2018-02-11T19:17:33.788Z,,,,40,33.1,55,
2018-02-11T19:17:43.787Z,,,,40.2,33.1,55,
2018-02-11T19:17:53.788Z,,,,40.8,33.2,55,
2018-02-11T19:18:03.795Z,,,,40.7,33.3,55,
2018-02-11T19:18:13.788Z,,,,40.6,33.3,55,
2018-02-11T19:18:23.787Z,,,,40.3,33.3,55,
2018-02-11T19:18:33.794Z,,,,40.2,33.5,55,
2018-02-11T19:18:43.787Z,,,,40,33.5,55,
2018-02-11T19:18:53.794Z,,,,39.9,33.6,55,
2018-02-11T19:19:03.794Z,,,,39.8,33.6,55,
2018-02-11T19:19:13.787Z,,,,39.6,33.6,55,
2018-02-11T19:19:23.787Z,,,,39.5,33.6,55,
2018-02-11T19:19:33.788Z,,,,,33.7,55,
2018-02-11T19:19:43.787Z,,,,39.4,33.7,55,
2018-02-11T19:19:53.787Z,,,,39.3,33.7,55,
2018-02-11T19:20:03.787Z,,,,39.1,33.7,55,
2018-02-11T19:20:13.788Z,,,,39,33.7,55,
2018-02-11T19:20:23.788Z,,,,38.9,33.7,55,
2018-02-11T19:20:33.787Z,,,,,33.7,55,
2018-02-11T19:20:44.821Z,,,,38.8,33.7,55,
2018-02-11T19:20:53.787Z,,,,38.6,33.7,55,
2018-02-11T19:21:03.797Z,,,,38.8,33.7,55,
2018-02-11T19:21:15.285Z,,,,39,33.7,55,
2018-02-11T19:21:23.790Z,,,,39.1,33.7,55,
2018-02-11T19:21:34.882Z,,,,39.3,33.7,55,
2018-02-11T19:21:43.788Z,,,,39.4,33.7,55,
2018-02-11T19:21:53.789Z,,,,,33.7,55,
2018-02-11T19:22:03.787Z,,,,39.5,33.7,55,
2018-02-11T19:22:13.787Z,,,,39.6,33.7,55,
2018-02-11T19:22:23.793Z,,,,,33.7,55,
2018-02-11T19:22:33.787Z,,,,39.8,33.7,55,
2018-02-11T19:22:43.787Z,,,,,33.6,55,
2018-02-11T19:22:53.787Z,,,,39.9,33.6,55,
2018-02-11T19:23:03.787Z,,,,,33.6,55,
2018-02-11T19:23:13.787Z,,,,40,33.6,55,
2018-02-11T19:23:23.788Z,,,,,33.6,55,
2018-02-11T19:23:33.789Z,,,,,33.6,55,
2018-02-11T19:23:43.789Z,,,,40.1,33.5,55,
2018-02-11T19:23:53.792Z,,,,40.2,33.5,55,
2018-02-11T19:24:03.786Z,,,,,33.5,55,
2018-02-11T19:24:13.787Z,,,,,33.5,55,
2018-02-11T19:24:23.787Z,,,,40.3,33.5,55,
2018-02-11T19:24:33.787Z,,,,,33.5,55,
2018-02-11T19:24:43.787Z,,,,,33.5,55,
2018-02-11T19:24:53.787Z,,,,,33.3,55,
2018-02-11T19:25:03.798Z,,,,40.5,33.3,55,
2018-02-11T19:25:14.077Z,,,,,33.3,55,
2018-02-11T19:25:23.786Z,,,,,33.3,55,
2018-02-11T19:25:33.788Z,,,,,33.2,55,
2018-02-11T19:25:43.788Z,,,,,33.2,55,
2018-02-11T19:25:53.789Z,,,,40.6,33.2,55,
2018-02-11T19:26:03.787Z,,,,,33.2,55,
2018-02-11T19:26:13.789Z,,,,,33.2,55,
2018-02-11T19:26:23.787Z,,,,,33.2,55,
2018-02-11T19:26:33.787Z,,,,,33.1,55,
2018-02-11T19:26:43.787Z,,,,40.7,33.1,55,
2018-02-11T19:26:53.787Z,,,,39.8,33.1,55,
2018-02-11T19:27:03.786Z,,,,37.8,33.1,55,
2018-02-11T19:27:13.789Z,,,,36.7,33,55,
2018-02-11T19:27:23.791Z,,,,35.3,33,55,
2018-02-11T19:27:33.787Z,,,,34.7,33,55,
2018-02-11T19:27:43.800Z,,,,,33,55,
2018-02-11T19:27:53.786Z,,,,34.8,33,55,
2018-02-11T19:28:03.786Z,,,,,33,55,
2018-02-11T19:28:13.787Z,,,,,32.8,55,
2018-02-11T19:28:23.787Z,,,,34.7,32.8,55,
2018-02-11T19:28:33.789Z,,,,34.6,32.8,55,
2018-02-11T19:28:43.790Z,,,,34.4,32.8,55,
2018-02-11T19:28:53.786Z,,,,,32.7,55,
2018-02-11T19:29:03.786Z,,,,34.3,32.7,55,
2018-02-11T19:29:13.786Z,,,,,32.7,55,
2018-02-11T19:29:23.786Z,,,,34.2,32.7,55,
2018-02-11T19:29:33.786Z,,,,,32.7,55,
2018-02-11T19:29:43.787Z,,,,34.1,32.6,55,
2018-02-11T19:29:53.787Z,,,,,32.6,55,
2018-02-11T19:30:03.787Z,,,,34,32.6,55,
2018-02-11T19:30:13.786Z,,,,33.8,32.6,55,
2018-02-11T19:30:24.189Z,80,0,2,38.6,32.5,55,
2018-02-11T19:30:33.809Z,53,,,43.2,32.5,55,
2018-02-11T19:30:43.799Z,29,,,43.5,32.5,55,
2018-02-11T19:30:53.800Z,,,,41.7,32.5,55,
2018-02-11T19:31:03.794Z,,,,40.5,32.3,55,
2018-02-11T19:31:13.786Z,,,,39.6,32.3,55,
2018-02-11T19:31:23.788Z,,,,38.9,32.3,55,
2018-02-11T19:31:33.789Z,,,,39.1,32.3,55,
2018-02-11T19:31:43.786Z,,,,39.2,32.3,55,
2018-02-11T19:31:53.786Z,,,,39.3,32.2,55,
2018-02-11T19:32:03.788Z,,,,39.5,32.2,55,
2018-02-11T19:32:13.786Z,,,,,32.2,55,
2018-02-11T19:32:23.786Z,,,,39.8,32.2,55,
2018-02-11T19:32:36.896Z,,,,40,32.2,55,
2018-02-11T19:32:43.786Z,,,,40.1,32.2,55,
2018-02-11T19:32:53.787Z,,,,40.3,32.1,55,
2018-02-11T19:33:03.786Z,,,,40.6,32.1,55,
2018-02-11T19:33:13.787Z,,,,,32.1,55,
2018-02-11T19:33:23.786Z,,,,40.8,32.1,55,
2018-02-11T19:33:33.789Z,,,,41,32.1,55,
2018-02-11T19:33:43.786Z,,,,41,32.1,55,
2018-02-11T19:33:53.786Z,,,,41.2,32.1,55,
2018-02-11T19:34:03.793Z,,,,41.4,32.1,55,
2018-02-11T19:34:13.787Z,,,,41.5,32.1,55,
2018-02-11T19:34:23.786Z,,,,41.6,32.1,55,
2018-02-11T19:34:33.786Z,,,,41.7,32.1,55,
2018-02-11T19:34:43.786Z,,,,41.8,32.1,55,
2018-02-11T19:34:53.788Z,,,,42,32.1,55,
2018-02-11T19:35:03.826Z,,,,42.2,32.1,55,
2018-02-11T19:35:13.807Z,,,,42.3,32.2,55,
2018-02-11T19:35:23.807Z,,,,42.4,32.2,55,
2018-02-11T19:35:33.809Z,,,,42.5,32.2,55,
2018-02-11T19:35:43.787Z,,,,42.7,32.2,55,
2018-02-11T19:35:53.794Z,,,,,32.3,55,
2018-02-11T19:36:03.786Z,,,,43,32.3,55,
2018-02-11T19:36:13.787Z,,,,43.1,32.5,55,
2018-02-11T19:36:23.794Z,,,,43.2,32.5,55,
2018-02-11T19:36:33.786Z,,,,43.3,32.5,55,
2018-02-11T19:36:43.788Z,,,,43.4,32.6,55,
2018-02-11T19:36:53.795Z,,,,43.5,32.6,55,
2018-02-11T19:37:03.786Z,,,,43.6,32.7,55,
2018-02-11T19:37:13.786Z,,,,43.7,32.7,55,
2018-02-11T19:37:23.799Z,0,0,2,44.1,32.8,55,
2018-02-11T19:37:33.786Z,,,,42.4,32.8,55,
2018-02-11T19:37:43.786Z,,,,40.6,33,55,
2018-02-11T19:37:53.789Z,,,,39.7,33,55,
2018-02-11T19:38:03.786Z,,,,39.6,33.1,55,
2018-02-11T19:38:13.787Z,,,,39.9,33.1,55,
2018-02-11T19:38:23.789Z,,,,40.3,33.2,55,
2018-02-11T19:38:33.786Z,,,,40.8,33.2,55,
2018-02-11T19:38:43.786Z,,,,40.7,33.3,55,
2018-02-11T19:38:53.793Z,,,,40.5,33.3,55,
2018-02-11T19:39:03.786Z,,,,40.2,33.5,55,
2018-02-11T19:39:13.787Z,,,,40.1,33.5,55,
2018-02-11T19:39:23.786Z,,,,39.9,33.5,55,
2018-02-11T19:39:33.788Z,,,,39.8,33.6,55,
2018-02-11T19:39:43.785Z,,,,39.6,33.6,55,
2018-02-11T19:39:53.786Z,,,,39.5,33.6,55,
2018-02-11T19:40:03.786Z,,,,,33.6,55,
2018-02-11T19:40:13.786Z,,,,39.4,33.7,55,
2018-02-11T19:40:23.786Z,,,,39.3,33.7,55,
2018-02-11T19:40:33.786Z,,,,39.1,33.7,55,
2018-02-11T19:40:43.786Z,,,,39,33.7,55,
2018-02-11T19:40:53.786Z,,,,38.9,33.7,55,
2018-02-11T19:41:03.890Z,,,,,33.7,55,
2018-02-11T19:41:13.787Z,,,,38.8,33.7,55,
2018-02-11T19:41:23.786Z,,,,38.6,33.7,55,
2018-02-11T19:41:33.786Z,,,,,33.7,55,
2018-02-11T19:41:43.786Z,,,,38.8,33.7,55,
2018-02-11T19:41:53.786Z,,,,39,33.7,55,
2018-02-11T19:42:03.785Z,,,,39.1,33.7,55,
2018-02-11T19:42:13.785Z,,,,39.3,33.7,55,
2018-02-11T19:42:23.786Z,,,,,33.7,55,
2018-02-11T19:42:33.992Z,,,,39.4,33.7,55,
2018-02-11T19:42:43.786Z,,,,39.5,33.7,55,
2018-02-11T19:42:53.785Z,,,,39.6,33.6,55,
2018-02-11T19:43:03.786Z,,,,,33.6,55,
2018-02-11T19:43:13.789Z,,,,39.8,33.6,55,
2018-02-11T19:43:23.787Z,,,,,33.6,55,
2018-02-11T19:43:33.785Z,,,,39.9,33.6,55,
2018-02-11T19:43:43.792Z,,,,,33.6,55,
2018-02-11T19:43:53.785Z,,,,40,33.6,55,
2018-02-11T19:44:03.785Z,,,,,33.6,55,
2018-02-11T19:44:13.785Z,,,,,33.5,55,
2018-02-11T19:44:23.786Z,,,,40.1,33.5,55,
2018-02-11T19:44:33.785Z,,,,,33.5,55,
2018-02-11T19:44:43.785Z,,,,,33.5,55,
2018-02-11T19:44:53.785Z,,,,40.2,33.5,55,
2018-02-11T19:45:03.790Z,,,,,33.5,55,
2018-02-11T19:45:13.785Z,,,,,33.3,55,
2018-02-11T19:45:23.786Z,,,,40.3,33.3,55,
2018-02-11T19:45:33.785Z,,,,,33.3,55,
2018-02-11T19:45:43.785Z,,,,,33.3,55,
2018-02-11T19:45:53.785Z,,,,,33.3,55,
2018-02-11T19:46:03.785Z,,,,40.5,33.2,55,
2018-02-11T19:46:13.785Z,,,,,33.2,55,
2018-02-11T19:46:23.785Z,,,,,33.2,55,
2018-02-11T19:46:33.792Z,,,,,33.2,55,
2018-02-11T19:46:43.785Z,,,,,33.2,55,
2018-02-11T19:46:53.786Z,,,,40.6,33.2,55,
2018-02-11T19:47:03.785Z,,,,,33.1,55,
2018-02-11T19:47:13.786Z,,,,,33.1,55,
2018-02-11T19:47:23.794Z,,,,,33.1,55,
2018-02-11T19:47:33.785Z,,,,39.6,33.1,55,
2018-02-11T19:47:43.785Z,,,,37.7,33.1,55,
2018-02-11T19:47:53.785Z,,,,36.3,33,55,
2018-02-11T19:48:03.785Z,,,,34.9,33,55,
2018-02-11T19:48:14.132Z,,,,34.6,33,55,
2018-02-11T19:48:23.785Z,,,,34.7,33,55,
2018-02-11T19:48:33.788Z,,,,34.8,33,55,
2018-02-11T19:48:43.785Z,,,,,32.8,55,
2018-02-11T19:48:53.785Z,,,,34.7,32.8,55,
2018-02-11T19:49:03.793Z,,,,34.6,32.8,55,
2018-02-11T19:49:13.785Z,,,,34.4,32.8,55,
2018-02-11T19:49:23.785Z,,,,,32.7,55,
2018-02-11T19:49:33.786Z,,,,34.3,32.7,55,
2018-02-11T19:49:43.795Z,,,,,32.7,55,
2018-02-11T19:49:53.784Z,,,,34.2,32.7,55,
2018-02-11T19:50:03.785Z,,,,,32.7,55,
2018-02-11T19:50:13.787Z,,,,34.1,32.6,55,
2018-02-11T19:50:23.785Z,,,,,32.6,55,
2018-02-11T19:50:33.934Z,,,,34,32.6,55,
2018-02-11T19:50:43.785Z,,0,2,34,32.6,55,
2018-02-11T19:50:53.805Z,79,,,39.7,32.5,55,
2018-02-11T19:51:03.785Z,48,,,43.3,32.5,55,
2018-02-11T19:51:13.785Z,29,,,42.9,32.5,55,
2018-02-11T19:51:24.029Z,,,,41.5,32.5,55,
2018-02-11T19:51:33.785Z,,,,40.5,32.5,55,
2018-02-11T19:51:43.785Z,,,,39.5,32.3,55,
2018-02-11T19:51:53.785Z,,1,0,38.9,32.3,55,0
2018-02-11T19:52:03.785Z,124,,,47.9,29.7,55,
2018-02-11T19:52:13.784Z,,,,50.5,44.2,55,
2018-02-11T19:52:23.795Z,102,,,56.3,50.2,55,
2018-02-11T19:52:33.786Z,85,,,59.3,54.6,55,
2018-02-11T19:52:43.785Z,70,,,60.2,56.5,55,
2018-02-11T19:52:53.785Z,61,,,59.4,56.2,55,
2018-02-11T19:53:03.785Z,73,,,57.9,55.1,55,
2018-02-11T19:53:13.939Z,81,,,57.4,54.3,55,
2018-02-11T19:53:23.788Z,87,,,57.7,54.2,55,
2018-02-11T19:53:33.787Z,81,,,58.3,55,55,
2018-02-11T19:53:43.785Z,76,,,58.5,55.3,55,
2018-02-11T19:53:53.793Z,74,,,58.3,55.3,55,
2018-02-11T19:54:03.787Z,74,,,57.9,55,55,
2018-02-11T19:54:13.784Z,75,,,57.7,54.9,55,
2018-02-11T19:54:23.786Z,0,0,0,56.9,53.7,55,59
2018-02-11T19:54:33.784Z,,,,59.2,52.7,55,
2018-02-11T19:54:43.785Z,,,,61.1,51.9,55,
2018-02-11T19:54:53.820Z,,,,62.2,51.4,55,
2018-02-11T19:55:03.813Z,,,,63.4,51.3,55,
2018-02-11T19:55:13.785Z,,,,64.3,51.9,55,
2018-02-11T19:55:23.785Z,,0,2,65.4,52.6,55,40
2018-02-11T19:55:33.805Z,,,,63.3,53.1,55,
2018-02-11T19:55:43.789Z,,,,49.4,53.6,55,
2018-02-11T19:55:53.805Z,,,,41.6,53.8,55,
2018-02-11T19:56:03.785Z,,,,37.3,53.9,55,
2018-02-11T19:56:13.784Z,,,,35.4,54,55,
2018-02-11T19:56:23.785Z,,,,34.6,54.1,55,
2018-02-11T19:56:33.784Z,,,,34.4,54.2,55,
2018-02-11T19:56:43.784Z,,,,34.7,54.2,55,
2018-02-11T19:56:53.784Z,,,,34.6,54.2,55,
2018-02-11T19:57:03.784Z,,,,34.4,54.2,55,
2018-02-11T19:57:13.784Z,,,,34.2,54.2,55,
2018-02-11T19:57:23.785Z,,,,34,54.2,55,
2018-02-11T19:57:33.795Z,,0,2,33.8,54.2,55,
2018-02-11T19:57:43.787Z,80,,,40.2,54.2,55,
2018-02-11T19:57:53.785Z,49,,,43.5,54.2,55,
2018-02-11T19:58:03.798Z,0,0,2,42.3,54.2,55,
2018-02-11T19:58:13.803Z,,,,39.7,54.2,55,
2018-02-11T19:58:23.797Z,,,,37.4,54.2,55,
2018-02-11T19:58:33.785Z,,,,35.9,54.2,55,
2018-02-11T19:58:43.789Z,,,,35.7,54.2,55,
2018-02-11T19:58:53.784Z,,,,35.6,54.1,55,
2018-02-11T19:59:03.784Z,,,,35.4,54.1,55,
2018-02-11T19:59:13.784Z,,,,35.3,54.1,55,
2018-02-11T19:59:23.785Z,,,,35.1,54,55,
2018-02-11T19:59:33.784Z,,,,34.9,54,55,
2018-02-11T19:59:43.785Z,,,,34.8,53.9,55,
2018-02-11T19:59:53.784Z,,,,34.7,53.9,55,
2018-02-11T20:00:03.786Z,,,,34.6,53.8,55,
2018-02-11T20:00:13.784Z,,,,,53.8,55,
2018-02-11T20:00:23.785Z,,,,34.4,53.7,55,
2018-02-11T20:00:33.786Z,,,,,53.7,55,
2018-02-11T20:00:43.784Z,,,,34.3,53.6,55,
2018-02-11T20:00:53.784Z,,,,34.2,53.4,55,
2018-02-11T20:01:03.784Z,,,,34.1,53.3,55,
2018-02-11T20:01:13.784Z,,,,,53.3,55,
2018-02-11T20:01:23.784Z,,,,34,53.2,55,
2018-02-11T20:01:33.784Z,,,,33.8,53.1,55,
2018-02-11T20:01:43.786Z,,,,,53,55,
2018-02-11T20:01:53.784Z,,,,,52.9,55,
2018-02-11T20:02:03.920Z,,,,33.7,52.8,55,
2018-02-11T20:02:13.788Z,,,,33.6,52.7,55,
2018-02-11T20:02:23.784Z,,,,,52.6,55,
2018-02-11T20:02:33.785Z,,0,2,33.6,52.4,55,
2018-02-11T20:02:43.785Z,79,,,39.3,52.3,55,
2018-02-11T20:02:53.784Z,41,,,43.4,52.2,55,
2018-02-11T20:03:03.785Z,29,,,42.8,52.1,55,
2018-02-11T20:03:13.785Z,,,,41.3,52,55,
2018-02-11T20:03:23.784Z,,,,40.1,51.9,55,
2018-02-11T20:03:33.788Z,,,,39.3,51.8,55,
2018-02-11T20:03:43.784Z,,,,38.7,51.7,55,
2018-02-11T20:03:53.785Z,,,,38.9,51.6,55,
2018-02-11T20:04:03.792Z,,,,39.1,51.4,55,
2018-02-11T20:04:13.784Z,,,,39.3,51.3,55,
2018-02-11T20:04:23.785Z,,,,,51.2,55,
2018-02-11T20:04:33.784Z,,,,39.4,51.1,55,
2018-02-11T20:04:43.784Z,,,,39.5,51,55,
2018-02-11T20:04:53.784Z,,,,39.8,50.9,55,
2018-02-11T20:05:03.784Z,,,,40,50.8,55,
2018-02-11T20:05:13.839Z,,,,40.1,50.7,55,
2018-02-11T20:05:23.784Z,,,,40.2,50.6,55,
2018-02-11T20:05:33.783Z,,,,40.3,50.3,55,
2018-02-11T20:05:43.809Z,,,,40.5,50.2,55,
2018-02-11T20:05:53.785Z,,,,40.6,50.1,55,
2018-02-11T20:06:03.794Z,,,,40.7,50,55,
2018-02-11T20:06:13.783Z,,,,40.8,49.9,55,
2018-02-11T20:06:23.789Z,,,,41,49.8,55,
2018-02-11T20:06:33.784Z,,,,41.1,49.7,55,
2018-02-11T20:06:43.783Z,,,,41.2,49.5,55,
