Time,HwTOutlet,PrimTSet,PrimT,HwTSet,ActPow,ChActive,HwActive
2018-01-27T17:29:32.472Z,32.2,,,55,,,
2018-01-27T17:29:42.475Z,32.2,,34.9,55,,,
2018-01-27T17:29:52.473Z,32.2,,34.8,55,,,
2018-01-27T17:30:02.479Z,32.2,,34.7,55,,,
2018-01-27T17:30:12.472Z,32.1,,34.6,55,,,
2018-01-27T17:30:22.556Z,32.1,,34.4,55,,,
2018-01-27T17:30:32.506Z,32.1,,34.3,55,,,
2018-01-27T17:30:42.472Z,32.1,,,55,,,
2018-01-27T17:30:52.493Z,32.1,,34.2,55,,,
2018-01-27T17:31:02.472Z,32,,34.1,55,,,
2018-01-27T17:31:12.472Z,32,,,55,,,
2018-01-27T17:31:22.552Z,32,,34,55,,,
2018-01-27T17:31:32.471Z,32,,,55,,,
2018-01-27T17:31:42.472Z,32,,33.8,55,,,
2018-01-27T17:31:52.476Z,32.7,0,,55,,0,2
2018-01-27T17:32:02.482Z,34.2,,41.9,55,124,,
2018-01-27T17:32:12.476Z,36,59,45.5,55,0,0,0
2018-01-27T17:32:22.583Z,41.2,59,48.9,55,0,0,0
2018-01-27T17:32:32.472Z,,,49.9,,,,
2018-01-27T17:32:42.479Z,38.9,,50.8,55,,,
2018-01-27T17:32:52.472Z,38.6,,51.2,55,,,
2018-01-27T17:33:02.476Z,38.5,,51.4,55,,,
2018-01-27T17:33:12.471Z,38.5,,,55,,,
2018-01-27T17:33:22.570Z,38.6,40,,55,,1,0
2018-01-27T17:33:32.471Z,,,51.6,,,,
2018-01-27T17:33:42.473Z,39.4,,44.7,55,,,
2018-01-27T17:33:52.479Z,39.8,,38.6,55,,,
2018-01-27T17:34:02.471Z,40,,35.9,55,,,
2018-01-27T17:34:12.471Z,40.2,,34.3,55,,,
2018-01-27T17:34:22.562Z,43.2,0,35.1,55,124,0,2
2018-01-27T17:34:32.471Z,,59,42.2,,0,0,0
2018-01-27T17:34:42.471Z,34.3,,41.8,55,,,
2018-01-27T17:34:52.471Z,,,43.2,,,,
2018-01-27T17:35:02.471Z,34.9,,44,55,,,
2018-01-27T17:35:12.471Z,34.9,,44.4,55,,,
2018-01-27T17:35:22.571Z,35.1,,44.5,55,,,
2018-01-27T17:35:32.471Z,,40,44.7,,,1,0
2018-01-27T17:35:42.476Z,35.2,,44.8,55,,,
2018-01-27T17:35:52.471Z,35.4,,40.8,55,,,
2018-01-27T17:36:02.477Z,35.6,,37,55,,,
2018-01-27T17:36:12.474Z,35.8,,34.8,55,,,
2018-01-27T17:36:22.551Z,,,33.7,,,,
2018-01-27T17:36:32.474Z,35.9,,38.7,55,79,1,0
2018-01-27T17:36:42.479Z,36,,43.2,55,45,,
2018-01-27T17:36:52.473Z,36.2,,42.9,55,29,,
2018-01-27T17:37:02.475Z,36.3,,41.4,55,,,
2018-01-27T17:37:12.472Z,36.3,,40,55,,,
2018-01-27T17:37:22.551Z,36.4,,39.2,55,,,
2018-01-27T17:37:32.476Z,,,38.6,,,,
2018-01-27T17:37:42.473Z,36.4,,,55,,,
2018-01-27T17:37:52.543Z,36.4,,38.9,55,,,
2018-01-27T17:38:02.472Z,,,39,,,,
2018-01-27T17:38:12.471Z,36.5,,39.1,55,,,
2018-01-27T17:38:22.551Z,36.5,,39.3,55,,,
2018-01-27T17:38:32.471Z,,,39.4,,,,
2018-01-27T17:38:42.471Z,36.5,,39.7,55,,,
2018-01-27T17:38:52.473Z,36.5,,39.9,55,,,
2018-01-27T17:39:02.504Z,36.5,,,55,,,
2018-01-27T17:39:12.471Z,36.7,,40.1,55,,,
2018-01-27T17:39:22.562Z,36.5,,40.3,55,,,
2018-01-27T17:39:32.471Z,36.7,,,55,,,
2018-01-27T17:39:42.472Z,36.7,,40.6,55,,,
2018-01-27T17:39:52.473Z,36.5,,40.7,55,,,
2018-01-27T17:40:02.471Z,36.7,,40.9,55,,,
2018-01-27T17:40:12.471Z,36.7,,41,55,,,
2018-01-27T17:40:22.550Z,36.7,,41.1,55,,,
2018-01-27T17:40:32.471Z,36.5,,41.4,55,,,
2018-01-27T17:40:42.471Z,36.5,,41.5,55,,,
2018-01-27T17:40:52.554Z,36.5,,41.6,55,,,
2018-01-27T17:41:02.471Z,36.5,,41.7,55,,,
2018-01-27T17:41:12.471Z,36.5,,41.8,55,,,
2018-01-27T17:41:22.560Z,,,42,,,,
2018-01-27T17:41:32.474Z,36.5,,42.2,55,,,
2018-01-27T17:41:42.473Z,36.5,,42.3,55,,,
2018-01-27T17:41:52.473Z,,,42.4,,,,
2018-01-27T17:42:02.472Z,36.5,,42.6,55,,,
2018-01-27T17:42:12.471Z,36.5,,42.7,55,,,
2018-01-27T17:42:22.551Z,,,42.8,,,,
2018-01-27T17:42:32.471Z,36.5,,43,55,,,
2018-01-27T17:42:42.476Z,36.4,,43.1,55,,,
2018-01-27T17:42:52.472Z,36.4,,43.2,55,,,
2018-01-27T17:43:02.471Z,36.4,,43.4,55,,,
2018-01-27T17:43:12.470Z,,,43.5,,,,
2018-01-27T17:43:22.551Z,36.4,,43.6,55,,,
2018-01-27T17:43:32.509Z,36.4,,43.7,55,,,
2018-01-27T17:43:42.471Z,36.4,,43.9,55,,,
2018-01-27T17:43:52.472Z,36.4,,43.8,55,0,1,0
2018-01-27T17:44:02.473Z,36.4,,41.4,55,,,
2018-01-27T17:44:12.470Z,36.4,,40.1,55,,,
2018-01-27T17:44:22.561Z,,,39.7,,,,
2018-01-27T17:44:32.471Z,36.4,,39.8,55,,,
2018-01-27T17:44:42.471Z,,,40.1,,,,
2018-01-27T17:44:52.470Z,36.4,,40.6,55,,,
2018-01-27T17:45:02.471Z,36.4,,40.7,55,,,
2018-01-27T17:45:12.470Z,,,40.6,,,,
2018-01-27T17:45:22.550Z,36.3,,40.3,55,,,
2018-01-27T17:45:32.470Z,36.4,,,55,,,
2018-01-27T17:45:42.472Z,36.4,,40,55,,,
2018-01-27T17:45:52.470Z,,,39.9,,,,
2018-01-27T17:46:02.474Z,36.3,,39.8,55,,,
2018-01-27T17:46:12.470Z,36.4,40,39.6,55,0,1,0
2018-01-27T17:46:22.550Z,,,39.5,,,,
2018-01-27T17:46:32.471Z,36.3,,,55,,,
2018-01-27T17:46:42.470Z,36.3,,39.4,55,,,
2018-01-27T17:46:52.470Z,36.3,,39.3,55,,,
2018-01-27T17:47:02.472Z,36.3,,39.1,55,,,
2018-01-27T17:47:12.473Z,36.3,,39,55,,,
2018-01-27T17:47:32.827Z,36.3,,38.9,55,,,
2018-01-27T17:47:42.478Z,36.3,,38.8,55,,,
2018-01-27T17:47:52.470Z,36.3,,,55,,,
2018-01-27T17:48:02.471Z,36.3,,,55,,,
2018-01-27T17:48:12.470Z,36.2,,39,55,,,
2018-01-27T17:48:22.554Z,,,39.1,,,,
2018-01-27T17:48:32.470Z,36.2,,39.3,55,,,
2018-01-27T17:48:42.471Z,36.2,,39.4,55,,,
2018-01-27T17:48:52.474Z,,,39.5,,,,
2018-01-27T17:49:02.470Z,36.2,,,55,,,
2018-01-27T17:49:12.470Z,36,,39.6,55,,,
2018-01-27T17:49:22.562Z,,,39.8,,,,
2018-01-27T17:49:32.470Z,36,,,55,,,
2018-01-27T17:49:42.471Z,36,,39.9,55,,,
2018-01-27T17:49:52.470Z,,,40,,,,
2018-01-27T17:50:02.470Z,35.9,,,55,,,
2018-01-27T17:50:12.471Z,35.9,,40.1,55,,,
2018-01-27T17:50:32.471Z,35.9,,,55,,,
2018-01-27T17:50:42.471Z,35.9,,40.2,55,,,
2018-01-27T17:51:02.471Z,35.8,,40.3,55,,,
2018-01-27T17:51:12.470Z,35.8,,,55,,,
2018-01-27T17:51:32.470Z,35.7,,40.5,55,,,
2018-01-27T17:51:42.474Z,35.7,,,55,,,
2018-01-27T17:52:02.471Z,35.7,,40.6,55,,,
2018-01-27T17:52:12.471Z,35.7,,,55,,,
2018-01-27T17:52:22.550Z,35.6,,,55,,,
2018-01-27T17:52:32.475Z,35.6,,,55,,,
2018-01-27T17:52:42.472Z,35.6,,40.7,55,,,
2018-01-27T17:53:02.471Z,35.6,,,55,,,
2018-01-27T17:53:12.479Z,35.4,,,55,,,
2018-01-27T17:53:32.472Z,35.4,,40.8,55,,,
2018-01-27T17:53:42.815Z,35.4,,,55,,,
2018-01-27T17:54:02.471Z,35.3,,38.9,55,,,
2018-01-27T17:54:12.470Z,35.3,,37.3,55,,,
2018-01-27T17:54:22.560Z,35.3,,35.9,55,,,
2018-01-27T17:54:32.470Z,35.3,,35.1,55,,,
2018-01-27T17:54:42.471Z,35.2,,34.9,55,,,
2018-01-27T17:54:52.475Z,35.2,,35.1,55,,,
2018-01-27T17:55:02.470Z,35.2,,35.2,55,,,
2018-01-27T17:55:12.470Z,35.2,,,55,,,
2018-01-27T17:55:22.550Z,,,34.9,,,,
2018-01-27T17:55:32.470Z,35.1,,,55,,,
2018-01-27T17:55:42.474Z,35.1,,34.8,55,,,
2018-01-27T17:55:52.471Z,,,34.7,,,,
2018-01-27T17:56:02.470Z,34.9,,,55,,,
2018-01-27T17:56:12.471Z,34.9,,,55,,,
2018-01-27T17:56:22.554Z,,,34.6,,,,
2018-01-27T17:56:32.470Z,34.9,,34.4,55,,,
2018-01-27T17:56:42.492Z,34.8,,34.3,55,,,
2018-01-27T17:57:02.470Z,34.8,,,55,,,
2018-01-27T17:57:12.473Z,34.8,,34.2,55,,,
2018-01-27T17:57:32.473Z,34.7,,34.1,55,,,
2018-01-27T17:57:42.476Z,34.7,,,55,,,
2018-01-27T17:57:52.469Z,,,34,,,,
2018-01-27T17:58:02.476Z,34.7,,33.8,55,,,
2018-01-27T17:58:12.498Z,34.6,,39.3,55,79,1,0
2018-01-27T17:58:22.552Z,34.6,,43.6,55,46,,
2018-01-27T17:58:32.472Z,34.6,,42.6,55,0,1,0
2018-01-27T17:58:42.469Z,34.6,,39.3,55,,,
2018-01-27T17:58:52.469Z,34.4,,37.2,55,,,
2018-01-27T17:59:02.471Z,34.4,,35.9,55,,,
2018-01-27T17:59:12.470Z,34.4,,35.4,55,,,
2018-01-27T17:59:22.562Z,34.3,,,55,,,
2018-01-27T17:59:32.470Z,,,35.2,,,,
2018-01-27T17:59:42.470Z,34.3,,34.9,55,,,
2018-01-27T17:59:52.471Z,34.3,,34.7,55,,,
2018-01-27T18:00:02.679Z,34.2,,,55,,,
2018-01-27T18:00:12.471Z,,,34.4,,,,
2018-01-27T18:00:22.549Z,34.2,,,55,,,
2018-01-27T18:00:42.469Z,34.1,,34.2,55,,,
2018-01-27T18:01:02.812Z,34.1,,34.1,55,,,
2018-01-27T18:01:12.470Z,34.1,,,55,,,
2018-01-27T18:01:22.549Z,,,34,,,,
2018-01-27T18:01:32.473Z,34,,33.8,55,,1,0
2018-01-27T18:01:42.470Z,34,,,55,,,
2018-01-27T18:01:52.469Z,34,,33.7,55,,,
2018-01-27T18:02:02.473Z,34,,,55,,,
2018-01-27T18:02:12.472Z,,,33.6,,,,
2018-01-27T18:02:22.550Z,33.8,,33.5,55,,,
2018-01-27T18:02:42.476Z,33.8,,,55,,,
2018-01-27T18:02:52.479Z,33.8,,33.3,55,,,
2018-01-27T18:03:02.469Z,33.7,,33.2,55,,1,0
2018-01-27T18:03:12.469Z,33.7,,38.8,55,79,,
2018-01-27T18:03:22.554Z,33.7,,43.2,55,43,,
2018-01-27T18:03:32.470Z,33.7,,42.7,55,29,,
2018-01-27T18:03:42.470Z,33.6,,41,55,,,
2018-01-27T18:03:52.787Z,33.6,,39.7,55,,,
2018-01-27T18:04:02.469Z,33.5,,38.9,55,,,
2018-01-27T18:04:12.469Z,,,38.4,,,,
2018-01-27T18:04:22.559Z,33.5,,38.5,55,,,
2018-01-27T18:04:42.469Z,33.3,,38.6,55,,,
2018-01-27T18:04:52.474Z,,,39,,,,
2018-01-27T18:05:02.472Z,33.3,,,55,,,
2018-01-27T18:05:12.471Z,33.3,,39.2,55,,,
2018-01-27T18:05:22.699Z,,,39.5,,,,
2018-01-27T18:05:32.479Z,33.3,,,55,,,
2018-01-27T18:05:42.470Z,,,39.8,,,,
2018-01-27T18:05:52.471Z,33.2,,40.1,55,,,
2018-01-27T18:06:02.469Z,33.2,,,55,,,
2018-01-27T18:06:12.638Z,,,40.2,,,,
2018-01-27T18:06:22.519Z,33.2,,40.5,55,,,
2018-01-27T18:06:32.469Z,33.1,,,55,,,
2018-01-27T18:06:42.470Z,33.1,,40.6,55,,,
2018-01-27T18:06:52.471Z,,,40.9,,,,
2018-01-27T18:07:02.470Z,33.1,,41.1,55,,,
2018-01-27T18:07:12.473Z,33.1,,41.2,55,,,
2018-01-27T18:07:32.474Z,33.1,,41.5,55,,,
2018-01-27T18:07:42.476Z,33.1,,41.6,55,,,
2018-01-27T18:07:52.469Z,33.1,,41.7,55,,,
2018-01-27T18:08:12.469Z,33.1,,42,55,,,
2018-01-27T18:08:22.559Z,33.1,,,55,,,
2018-01-27T18:08:32.469Z,33.1,,42.3,55,,,
2018-01-27T18:08:42.469Z,33.1,,42.4,55,,,
2018-01-27T18:08:52.471Z,,,42.6,,,,
2018-01-27T18:09:02.468Z,33.1,,,55,,,
2018-01-27T18:09:12.468Z,,,42.7,,,,
2018-01-27T18:09:22.561Z,33.2,,43,55,,,
2018-01-27T18:09:32.468Z,33.2,,43.1,55,,,
2018-01-27T18:09:42.471Z,33.2,,43.2,55,,,
2018-01-27T18:09:52.469Z,,,43.4,,,,
2018-01-27T18:10:02.468Z,33.3,,,55,,,
2018-01-27T18:10:12.469Z,33.5,,43.6,55,,,
2018-01-27T18:10:22.548Z,,,43.9,,,,
2018-01-27T18:10:32.471Z,33.5,,43.1,55,0,1,0
2018-01-27T18:10:42.471Z,33.5,,40.8,55,,,
2018-01-27T18:10:52.471Z,33.6,,39.8,55,,,
2018-01-27T18:11:02.474Z,33.6,,39.5,55,,,
2018-01-27T18:11:12.470Z,33.7,,,55,,,
2018-01-27T18:11:22.549Z,,,40.1,,,,
2018-01-27T18:11:32.469Z,33.8,,,55,,,
2018-01-27T18:11:42.473Z,,,40.7,,,,
2018-01-27T18:11:52.470Z,34,,40.3,55,,,
2018-01-27T18:12:02.471Z,34,,40.2,55,,,
2018-01-27T18:12:22.550Z,34.1,,39.9,55,,,
2018-01-27T18:12:32.471Z,34.1,,,55,,,
2018-01-27T18:12:42.469Z,34.2,,39.8,55,,,
2018-01-27T18:12:52.469Z,,,39.6,,,,
2018-01-27T18:13:02.469Z,34.2,,39.5,55,,,
2018-01-27T18:13:12.469Z,,,39.4,,,,
2018-01-27T18:13:22.558Z,34.3,,39.3,55,,,
2018-01-27T18:13:32.468Z,34.3,,,55,,,
2018-01-27T18:13:42.470Z,,,39.1,,,,
2018-01-27T18:13:52.472Z,34.3,,38.9,55,,,
2018-01-27T18:14:02.483Z,34.3,,38.8,55,,,
2018-01-27T18:14:22.608Z,34.3,,38.6,55,,,
2018-01-27T18:14:32.473Z,34.3,,,55,,,
2018-01-27T18:14:42.468Z,,,38.5,,,,
2018-01-27T18:14:52.474Z,34.3,,38.4,55,,,
2018-01-27T18:15:02.538Z,34.3,,,55,,,
2018-01-27T18:15:12.472Z,34.3,,,55,,,
2018-01-27T18:15:22.580Z,34.3,,38.5,55,,,
2018-01-27T18:15:32.474Z,,,38.8,,,,
2018-01-27T18:15:42.473Z,34.2,,38.9,55,,,
2018-01-27T18:15:52.473Z,34.2,,39,55,,,
2018-01-27T18:16:02.500Z,34.2,,,55,,,
2018-01-27T18:16:12.479Z,,,39.1,,,,
2018-01-27T18:16:22.565Z,34.2,,39.3,55,,,
2018-01-27T18:16:32.473Z,34.2,,,55,,,
2018-01-27T18:16:42.473Z,,,39.4,,,,
2018-01-27T18:16:52.476Z,34.2,,39.5,55,,,
2018-01-27T18:17:02.475Z,34.1,,,55,,,
2018-01-27T18:17:22.551Z,34.1,,39.6,55,,,
2018-01-27T18:17:32.469Z,34.1,,,55,,,
2018-01-27T18:17:42.468Z,34.1,,39.8,55,,,
2018-01-27T18:17:52.469Z,34.1,,,55,,,
2018-01-27T18:18:02.468Z,34,,,55,,,
2018-01-27T18:18:12.475Z,34,,39.9,55,,,
2018-01-27T18:18:32.468Z,34,,,55,,,
2018-01-27T18:18:42.468Z,,,40,,,,
2018-01-27T18:18:52.470Z,34,,,55,,,
2018-01-27T18:19:02.468Z,34,,,55,,,
2018-01-27T18:19:12.467Z,33.8,,,55,,,
2018-01-27T18:19:22.548Z,33.8,,40.1,55,,,
2018-01-27T18:19:42.476Z,33.8,,,55,,,
2018-01-27T18:19:52.744Z,33.8,,,55,,,
2018-01-27T18:20:02.469Z,33.7,,,55,,,
2018-01-27T18:20:12.468Z,33.7,,40.2,55,,,
2018-01-27T18:20:22.549Z,33.7,,,55,,,
2018-01-27T18:20:32.468Z,33.7,,,55,,,
2018-01-27T18:20:42.472Z,33.7,,,55,,,
2018-01-27T18:20:52.655Z,33.6,,,55,,,
2018-01-27T18:21:02.468Z,33.6,,39.9,55,,,
2018-01-27T18:21:12.488Z,33.6,,37.8,55,,,
2018-01-27T18:21:22.559Z,33.6,,35.9,55,,,
2018-01-27T18:21:32.474Z,33.6,,34.8,55,,,
2018-01-27T18:21:42.470Z,33.5,,34.6,55,,,
2018-01-27T18:21:52.472Z,33.5,,,55,,,
2018-01-27T18:22:02.468Z,33.5,,34.7,55,,,
2018-01-27T18:22:12.469Z,33.5,,,55,,,
2018-01-27T18:22:22.547Z,33.5,,,55,,,
2018-01-27T18:22:32.474Z,33.3,,34.6,55,,,
2018-01-27T18:22:42.470Z,33.3,,34.4,55,,,
2018-01-27T18:22:52.469Z,33.3,,,55,,,
2018-01-27T18:23:02.468Z,33.3,,34.3,55,,,
2018-01-27T18:23:12.468Z,33.3,,,55,,,
2018-01-27T18:23:22.552Z,33.2,,,55,,,
2018-01-27T18:23:32.467Z,33.2,,34.2,55,,,
2018-01-27T18:23:42.469Z,33.2,,34.1,55,,,
2018-01-27T18:23:52.467Z,33.2,,34,55,,,
2018-01-27T18:24:02.475Z,33.2,,,55,,,
2018-01-27T18:24:12.468Z,33.1,,34.2,55,79,1,0
2018-01-27T18:24:22.560Z,33.1,,40.8,55,76,,
2018-01-27T18:24:32.468Z,33.1,,43.2,55,55,,
2018-01-27T18:24:42.468Z,33.1,,41.5,55,0,1,0
2018-01-27T18:24:52.467Z,33.1,,39.8,55,,,
2018-01-27T18:25:02.468Z,33,,36.7,55,,,
2018-01-27T18:25:12.467Z,33,,35.7,55,,,
2018-01-27T18:25:22.565Z,33,,,55,,,
2018-01-27T18:25:32.468Z,33,,35.3,55,,,
2018-01-27T18:25:42.468Z,32.8,,34.9,55,,,
2018-01-27T18:25:52.468Z,32.8,,,55,,,
2018-01-27T18:26:02.468Z,32.8,,34.8,55,,,
2018-01-27T18:26:12.470Z,32.8,,34.7,55,,,
2018-01-27T18:26:22.563Z,32.7,,34.6,55,,,
2018-01-27T18:26:32.479Z,,,34.4,,,,
2018-01-27T18:26:42.471Z,32.7,,34.3,55,,,
2018-01-27T18:26:52.470Z,32.7,,,55,,,
2018-01-27T18:27:02.467Z,32.7,,34.2,55,,,
2018-01-27T18:27:12.467Z,32.7,,,55,,,
2018-01-27T18:27:22.549Z,32.6,,34.1,55,,,
2018-01-27T18:27:32.468Z,32.6,,,55,,,
2018-01-27T18:27:42.470Z,32.6,,34,55,,,
2018-01-27T18:27:56.574Z,32.6,,,55,,1,0
2018-01-27T18:28:02.472Z,32.6,,33.8,55,,,
2018-01-27T18:28:12.467Z,32.5,,33.7,55,,,
2018-01-27T18:28:22.557Z,32.5,,,55,,,
2018-01-27T18:28:32.467Z,32.5,,33.6,55,,,
2018-01-27T18:28:42.515Z,32.5,,,55,,,
2018-01-27T18:28:52.467Z,32.5,,33.5,55,,,
2018-01-27T18:29:02.467Z,32.3,,,55,,,
2018-01-27T18:29:12.469Z,32.3,,33.6,55,,1,0
2018-01-27T18:29:22.557Z,32.3,,39.3,55,80,,
2018-01-27T18:29:32.468Z,32.3,,43.1,55,48,,
2018-01-27T18:29:42.467Z,32.3,,42.8,55,29,,
2018-01-27T18:29:52.469Z,32.2,,40.9,55,,,
2018-01-27T18:30:02.467Z,32.2,,39.9,55,,,
2018-01-27T18:30:12.467Z,32.2,,38.9,55,,,
2018-01-27T18:30:22.559Z,32.2,,,55,,,
2018-01-27T18:30:32.467Z,32.2,,38.4,55,,,
2018-01-27T18:30:42.467Z,32.1,,38.5,55,,,
2018-01-27T18:30:52.469Z,32.1,,39,55,,,
2018-01-27T18:31:02.576Z,32.1,,,55,,,
2018-01-27T18:31:12.467Z,32.1,,39.1,55,,,
2018-01-27T18:31:22.564Z,32.1,,39.3,55,,,
2018-01-27T18:31:32.471Z,32,,39.4,55,,,
2018-01-27T18:31:42.470Z,32,,39.7,55,,,
2018-01-27T18:31:52.485Z,32,,39.9,55,,,
2018-01-27T18:32:02.469Z,32,,40,55,,,
2018-01-27T18:32:12.471Z,32,,40.1,55,,,
2018-01-27T18:32:22.547Z,32,,40.3,55,,,
2018-01-27T18:32:32.467Z,32,,40.5,55,,,
2018-01-27T18:32:42.467Z,32,,40.6,55,,,
2018-01-27T18:32:52.470Z,32,,40.8,55,,,
2018-01-27T18:33:02.469Z,32,,41,55,,,
2018-01-27T18:33:12.467Z,32,,,55,,,
2018-01-27T18:33:22.557Z,32,,41.2,55,,,
2018-01-27T18:33:32.467Z,32,,41.4,55,,,
2018-01-27T18:33:42.467Z,32,,41.5,55,,,
2018-01-27T18:34:02.741Z,32,,41.8,55,,,
2018-01-27T18:34:12.467Z,32,,42,55,,,
2018-01-27T18:34:22.558Z,32.1,,,55,,,
2018-01-27T18:34:32.467Z,32.1,,42.3,55,,,
2018-01-27T18:34:42.467Z,32.1,,42.4,55,,,
2018-01-27T18:34:52.467Z,32.2,,42.5,55,,,
2018-01-27T18:35:02.466Z,32.2,,42.6,55,,,
2018-01-27T18:35:12.483Z,32.2,,43,55,,,
2018-01-27T18:35:22.548Z,32.3,,,55,,,
2018-01-27T18:35:32.468Z,32.3,,43.1,55,,,
2018-01-27T18:35:42.469Z,32.5,,43.3,55,,,
2018-01-27T18:35:52.467Z,32.5,,43.4,55,,,
2018-01-27T18:36:02.467Z,32.6,,,55,,,
2018-01-27T18:36:12.467Z,32.6,,43.6,55,,,
2018-01-27T18:36:22.922Z,32.7,,43.7,55,,,
2018-01-27T18:36:32.468Z,32.7,,42.8,55,0,1,0
2018-01-27T18:36:42.470Z,32.8,,40.7,55,,,
2018-01-27T18:36:52.475Z,32.8,,39.8,55,,,
2018-01-27T18:37:02.470Z,33,,39.7,55,,,
2018-01-27T18:37:12.476Z,33,,39.5,55,,,
2018-01-27T18:37:22.547Z,33.1,,40,55,,,
2018-01-27T18:37:32.494Z,33.2,,40.3,55,,,
2018-01-27T18:37:42.467Z,33.2,,40.8,55,,,
2018-01-27T18:37:52.466Z,33.3,,40.6,55,,,
2018-01-27T18:38:02.467Z,33.3,,40.3,55,,,
2018-01-27T18:38:12.470Z,33.5,,40.2,55,,,
2018-01-27T18:38:22.548Z,33.5,,40,55,,,
2018-01-27T18:38:32.466Z,33.6,,39.9,55,,,
2018-01-27T18:38:42.466Z,33.6,,39.8,55,,,
2018-01-27T18:38:52.466Z,33.6,,39.6,55,,,
2018-01-27T18:39:02.467Z,33.6,,39.5,55,,,
2018-01-27T18:39:12.481Z,33.7,,,55,,,
2018-01-27T18:39:22.556Z,33.7,,39.4,55,,,
2018-01-27T18:39:32.466Z,33.7,,39.3,55,,,
2018-01-27T18:39:42.472Z,33.7,,39.1,55,,,
2018-01-27T18:39:52.466Z,33.7,,39,55,,,
2018-01-27T18:40:02.466Z,33.8,,38.9,55,,,
2018-01-27T18:40:12.467Z,33.8,,,55,,,
2018-01-27T18:40:22.561Z,33.8,,38.8,55,,,
2018-01-27T18:40:32.468Z,33.8,,38.6,55,,,
2018-01-27T18:40:42.467Z,33.8,,38.5,55,,,
2018-01-27T18:40:52.466Z,33.8,,38.6,55,,,
2018-01-27T18:41:02.467Z,33.8,,38.8,55,,,
2018-01-27T18:41:12.469Z,33.8,,39,55,,,
2018-01-27T18:41:22.546Z,33.8,,,55,,,
2018-01-27T18:41:32.466Z,33.8,,39.3,55,,,
2018-01-27T18:41:42.472Z,33.8,,,55,,,
2018-01-27T18:41:57.694Z,33.8,,39.4,55,,,
2018-01-27T18:42:02.467Z,33.8,,39.5,55,,,
2018-01-27T18:42:12.469Z,33.8,,,55,,,
2018-01-27T18:42:22.548Z,33.7,,39.6,55,,,
2018-01-27T18:42:32.468Z,33.7,,39.8,55,,,
2018-01-27T18:42:42.466Z,33.7,,,55,,,
2018-01-27T18:42:52.466Z,33.7,,39.9,55,,,
2018-01-27T18:43:02.471Z,33.7,,40,55,,,
2018-01-27T18:43:12.466Z,33.7,,,55,,,
2018-01-27T18:43:22.556Z,33.7,,,55,,,
2018-01-27T18:43:32.474Z,33.7,,,55,,,
2018-01-27T18:43:42.480Z,33.6,,40.1,55,,,
2018-01-27T18:43:52.466Z,33.6,,,55,,,
2018-01-27T18:44:02.467Z,33.6,,,55,,,
2018-01-27T18:44:12.468Z,33.6,,40.2,55,,,
2018-01-27T18:44:22.551Z,33.6,,,55,,,
2018-01-27T18:44:32.466Z,33.6,,,55,,,
2018-01-27T18:44:42.466Z,33.6,,40.3,55,,,
2018-01-27T18:44:52.466Z,33.5,,,55,,,
2018-01-27T18:45:02.467Z,33.5,,,55,,,
2018-01-27T18:45:12.466Z,33.5,,40.5,55,,,
2018-01-27T18:45:22.556Z,33.5,,,55,,,
2018-01-27T18:45:32.466Z,33.5,,,55,,,
2018-01-27T18:45:42.466Z,33.3,,,55,,,
2018-01-27T18:45:52.467Z,33.3,,,55,,,
2018-01-27T18:46:02.468Z,33.3,,40.6,55,,,
2018-01-27T18:46:12.466Z,33.3,40,40.6,55,0,1,0
2018-01-27T18:46:22.546Z,33.3,,,55,,,
2018-01-27T18:46:32.472Z,33.3,,,55,,,
2018-01-27T18:46:42.472Z,33.2,,39.8,55,,,
2018-01-27T18:46:52.465Z,33.2,,37.9,55,,,
2018-01-27T18:47:02.466Z,33.2,,36.9,55,,,
2018-01-27T18:47:12.470Z,33.2,,35.9,55,,,
2018-01-27T18:47:22.549Z,33.2,,34.9,55,,,
2018-01-27T18:47:32.466Z,33.2,,34.7,55,,,
2018-01-27T18:47:42.684Z,33.1,,34.8,55,,,
2018-01-27T18:47:52.470Z,33.1,,34.9,55,,,
2018-01-27T18:48:02.465Z,33.1,,,55,,,
2018-01-27T18:48:12.465Z,33.1,,34.8,55,,,
2018-01-27T18:48:22.559Z,33.1,,34.7,55,,,
2018-01-27T18:48:32.469Z,33,,,55,,,
2018-01-27T18:48:42.466Z,33,,34.6,55,,,
2018-01-27T18:48:52.466Z,33,,,55,,,
2018-01-27T18:49:02.466Z,33,,34.4,55,,,
2018-01-27T18:49:12.466Z,33,,,55,,,
2018-01-27T18:49:22.560Z,33,,34.3,55,,,
2018-01-27T18:49:32.465Z,32.8,,34.2,55,,,
2018-01-27T18:49:42.466Z,32.8,,,55,,,
2018-01-27T18:49:52.467Z,32.8,,34.1,55,,,
2018-01-27T18:50:02.467Z,32.8,,,55,,,
2018-01-27T18:50:12.517Z,32.7,,34,55,,,
2018-01-27T18:50:22.556Z,32.7,,33.8,55,,,
2018-01-27T18:50:32.465Z,32.7,,37.6,55,79,1,0
2018-01-27T18:50:42.466Z,32.7,,42.1,55,64,,
2018-01-27T18:50:52.470Z,32.7,,43.6,55,0,1,0
2018-01-27T18:51:02.467Z,32.6,,40.6,55,,,
2018-01-27T18:51:12.470Z,32.6,,37.9,55,,,
2018-01-27T18:51:22.548Z,32.6,,36.7,55,,,
