Time,HwTSet,HwActive,ActPow,PrimTSet,HwTOutlet,ChActive,PrimT
2018-02-14T01:19:46.533Z,55,,,,32,,40.6
2018-02-14T01:19:56.525Z,55,,,,31.9,,40.7
2018-02-14T01:20:06.524Z,55,,,,31.9,,40.9
2018-02-14T01:20:16.524Z,55,,,,32,,41
2018-02-14T01:20:26.524Z,55,,,,32,,41.1
2018-02-14T01:20:36.528Z,55,,,,32,,41.2
2018-02-14T01:20:46.524Z,55,,,,32,,41.5
2018-02-14T01:20:56.526Z,55,,,,32,,41.6
2018-02-14T01:21:06.524Z,55,,,,32,,41.7
2018-02-14T01:21:16.524Z,55,,,,32,,41.8
2018-02-14T01:21:26.523Z,55,,,,32.1,,42
2018-02-14T01:21:36.525Z,55,,,,32.1,,42.2
2018-02-14T01:21:46.524Z,55,,,,32.1,,42.3
2018-02-14T01:21:56.526Z,55,,,,32.2,,42.4
2018-02-14T01:22:06.526Z,55,0,29,40,32.2,2,42.5
2018-02-14T01:22:16.523Z,55,,,,32.2,,42.6
2018-02-14T01:22:26.526Z,55,,,,32.3,,42.7
2018-02-14T01:22:36.523Z,55,,,,32.3,,43
2018-02-14T01:22:46.524Z,55,,,,32.5,,43.1
2018-02-14T01:22:56.526Z,55,,,,32.5,,43.2
2018-02-14T01:23:06.523Z,55,,,,32.6,,43.3
2018-02-14T01:23:16.525Z,55,,,,32.6,,43.4
2018-02-14T01:23:26.529Z,55,,,,32.7,,43.5
2018-02-14T01:23:36.523Z,55,,,,32.7,,43.6
2018-02-14T01:23:46.523Z,55,0,0,,32.8,2,44.1
2018-02-14T01:23:56.525Z,55,,,,32.8,,42.7
2018-02-14T01:24:06.526Z,55,,,,33,,40.8
2018-02-14T01:24:16.523Z,55,,,,33,,39.6
2018-02-14T01:24:26.523Z,55,,,,33.1,,39.5
2018-02-14T01:24:36.523Z,55,,,,33.1,,39.7
2018-02-14T01:24:46.524Z,55,,,,33.2,,40
2018-02-14T01:24:56.524Z,55,,,,33.3,,40.5
2018-02-14T01:25:06.523Z,55,,,,33.3,,40.7
2018-02-14T01:25:16.523Z,55,,,,33.5,,40.5
2018-02-14T01:25:26.529Z,55,,,,33.5,,40.2
2018-02-14T01:25:36.523Z,55,,,,33.6,,40.1
2018-02-14T01:25:46.528Z,55,,,,33.6,,39.9
2018-02-14T01:25:56.523Z,55,,,,33.6,,39.8
2018-02-14T01:26:06.523Z,55,,,,33.7,,39.6
2018-02-14T01:26:16.523Z,55,,,,33.7,,39.5
2018-02-14T01:26:26.523Z,55,,,,33.7,,39.4
2018-02-14T01:26:36.523Z,55,,,,33.8,,
2018-02-14T01:26:46.528Z,55,,,,33.8,,39.3
2018-02-14T01:26:56.870Z,55,,,,33.8,,39.1
2018-02-14T01:27:06.523Z,55,,,,33.8,,39
2018-02-14T01:27:16.523Z,55,,,,33.8,,38.9
2018-02-14T01:27:26.523Z,55,,,,33.8,,38.8
2018-02-14T01:27:36.523Z,55,,,,33.8,,
2018-02-14T01:27:46.525Z,55,,,,33.8,,38.6
2018-02-14T01:27:56.525Z,55,,,,33.8,,38.5
2018-02-14T01:28:06.525Z,55,,,,33.8,,38.4
2018-02-14T01:28:16.528Z,55,,,,33.8,,38.5
2018-02-14T01:28:26.523Z,55,,,,33.8,,38.6
2018-02-14T01:28:36.523Z,55,,,,33.8,,38.8
2018-02-14T01:28:46.523Z,55,,,,33.8,,38.9
2018-02-14T01:28:56.528Z,55,,,,33.8,,39
2018-02-14T01:29:06.523Z,55,,,,33.8,,39.1
2018-02-14T01:29:16.526Z,55,,,,33.8,,39.3
2018-02-14T01:29:26.523Z,55,,,,33.8,,39.4
2018-02-14T01:29:36.525Z,55,,,,33.8,,
2018-02-14T01:29:46.523Z,55,,,,33.8,,39.5
2018-02-14T01:29:56.523Z,55,,,,33.8,,
2018-02-14T01:30:06.522Z,55,,,,33.7,,39.6
2018-02-14T01:30:16.524Z,55,,,,33.7,,
2018-02-14T01:30:26.523Z,55,,,,33.7,,39.8
2018-02-14T01:30:36.524Z,55,,,,33.7,,
2018-02-14T01:30:46.523Z,55,,,,33.7,,
2018-02-14T01:30:56.523Z,55,,,,33.7,,39.9
2018-02-14T01:31:06.523Z,55,,,,33.6,,
2018-02-14T01:31:16.525Z,55,,,,33.6,,40
2018-02-14T01:31:26.523Z,55,,,,33.6,,
2018-02-14T01:31:36.525Z,55,,,,33.6,,
2018-02-14T01:31:46.523Z,55,,,,33.6,,40.1
2018-02-14T01:31:56.523Z,55,,,,33.6,,
2018-02-14T01:32:06.522Z,55,,,,33.5,,
2018-02-14T01:32:16.522Z,55,,,,33.5,,
2018-02-14T01:32:26.523Z,55,,,,33.5,,40.2
2018-02-14T01:32:36.522Z,55,,,,33.5,,
2018-02-14T01:32:46.523Z,55,,,,33.5,,
2018-02-14T01:32:56.523Z,55,,,,33.3,,
2018-02-14T01:33:06.528Z,55,,,,33.3,,
2018-02-14T01:33:16.523Z,55,,,,33.3,,40.3
2018-02-14T01:33:26.523Z,55,,,,33.3,,
2018-02-14T01:33:36.522Z,55,,,,33.3,,
2018-02-14T01:33:46.524Z,55,,,,33.2,,
2018-02-14T01:33:56.522Z,55,,,,33.2,,
2018-02-14T01:34:06.522Z,55,,,,33.2,,39.8
2018-02-14T01:34:16.526Z,55,,,,33.2,,37.8
2018-02-14T01:34:26.523Z,55,,,,33.2,,35.9
2018-02-14T01:34:36.525Z,55,,,,33.1,,34.9
2018-02-14T01:34:46.522Z,55,,,,33.1,,34.6
2018-02-14T01:34:56.524Z,55,,,,33.1,,34.4
2018-02-14T01:35:06.524Z,55,,,,33.1,,34.6
2018-02-14T01:35:16.904Z,55,,,,33.1,,34.7
2018-02-14T01:35:26.523Z,55,,,,33,,34.6
2018-02-14T01:35:36.522Z,55,,,,33,,34.4
2018-02-14T01:35:46.524Z,55,,,,33,,34.3
2018-02-14T01:35:56.522Z,55,,,,33,,
2018-02-14T01:36:06.526Z,55,,,,33,,34.2
2018-02-14T01:36:16.523Z,55,,,,32.8,,
2018-02-14T01:36:26.522Z,55,,,,32.8,,34.1
2018-02-14T01:36:36.522Z,55,,,,32.8,,
2018-02-14T01:36:46.565Z,55,,,,32.8,,34
2018-02-14T01:36:56.527Z,55,0,80,,32.7,2,37.5
2018-02-14T01:37:06.525Z,55,,63,,32.7,,42.3
2018-02-14T01:37:16.522Z,55,,42,,32.7,,43.7
2018-02-14T01:37:26.523Z,55,,29,,32.7,,41.9
2018-02-14T01:37:36.523Z,55,,,,32.6,,40.8
2018-02-14T01:37:46.522Z,55,,,,32.6,,39.9
2018-02-14T01:37:56.526Z,55,,,,32.6,,39.4
2018-02-14T01:38:06.523Z,55,,,,32.6,,39
2018-02-14T01:38:16.522Z,55,,,,32.5,,39.2
2018-02-14T01:38:26.535Z,55,,,,32.5,,39.3
2018-02-14T01:38:36.522Z,55,,,,32.5,,39.5
2018-02-14T01:38:46.525Z,55,,,,32.5,,39.7
2018-02-14T01:38:56.523Z,55,,,,32.5,,39.9
2018-02-14T01:39:06.878Z,55,,,,32.3,,40
2018-02-14T01:39:16.522Z,55,,,,32.3,,40.1
2018-02-14T01:39:26.711Z,55,,,,32.3,,40.3
2018-02-14T01:39:36.522Z,55,,,,32.3,,
2018-02-14T01:39:46.523Z,55,,,,32.3,,40.6
2018-02-14T01:39:56.524Z,55,,,,32.3,,40.7
2018-02-14T01:40:06.522Z,55,,,,32.3,,40.8
2018-02-14T01:40:16.522Z,55,,,,32.3,,41
2018-02-14T01:40:26.523Z,55,,,,32.2,,
2018-02-14T01:40:36.522Z,55,,,,32.2,,41.2
2018-02-14T01:40:46.522Z,55,,,,32.2,,41.4
2018-02-14T01:40:56.523Z,55,,,,32.3,,41.5
2018-02-14T01:41:06.522Z,55,,,,32.3,,41.6
2018-02-14T01:41:16.522Z,55,,,,32.3,,41.8
2018-02-14T01:41:26.522Z,55,,,,32.3,,41.9
2018-02-14T01:41:36.525Z,55,,,,32.3,,42
2018-02-14T01:41:46.522Z,55,,,,32.3,,42.2
2018-02-14T01:41:56.524Z,55,,,,32.3,,42.4
2018-02-14T01:42:06.551Z,55,,,,32.5,,42.5
2018-02-14T01:42:16.522Z,55,,,,32.5,,42.6
2018-02-14T01:42:26.522Z,55,,,,32.5,,42.7
2018-02-14T01:42:36.522Z,55,,,,32.5,,42.8
2018-02-14T01:42:46.524Z,55,,,,32.6,,43.1
2018-02-14T01:42:56.522Z,55,,,,32.6,,43.2
2018-02-14T01:43:06.529Z,55,,,,32.6,,43.3
2018-02-14T01:43:16.529Z,55,,,,32.7,,43.4
2018-02-14T01:43:26.522Z,55,,,,32.7,,43.5
2018-02-14T01:43:36.523Z,55,,,,32.8,,43.6
2018-02-14T01:43:46.521Z,55,,,,32.8,,43.7
2018-02-14T01:43:56.523Z,55,0,0,,33,2,44.1
2018-02-14T01:44:06.521Z,55,,,,33,,41.8
2018-02-14T01:44:16.523Z,55,,,,33.1,,40.7
2018-02-14T01:44:26.878Z,55,,,,33.1,,39.7
2018-02-14T01:44:36.521Z,55,,,,33.2,,39.5
2018-02-14T01:44:46.528Z,55,,,,33.2,,40
2018-02-14T01:44:56.521Z,55,,,,33.3,,40.2
2018-02-14T01:45:06.521Z,55,,,,33.3,,40.7
2018-02-14T01:45:16.530Z,55,,,,33.5,,
2018-02-14T01:45:26.521Z,55,,,,33.5,,40.5
2018-02-14T01:45:36.522Z,55,,,,33.6,,40.2
2018-02-14T01:45:46.526Z,55,,,,33.6,,40
2018-02-14T01:45:56.521Z,55,,,,33.6,,39.9
2018-02-14T01:46:06.521Z,55,,,,33.7,,39.8
2018-02-14T01:46:16.521Z,55,,,,33.7,,39.6
2018-02-14T01:46:26.527Z,55,,,,33.7,,39.5
2018-02-14T01:46:36.531Z,55,,,,33.7,,39.4
2018-02-14T01:46:46.526Z,55,,,,33.8,,39.3
2018-02-14T01:46:56.548Z,55,,,,33.8,,
2018-02-14T01:47:06.522Z,55,,,,33.8,,39.1
2018-02-14T01:47:16.523Z,55,,,,33.8,,38.9
2018-02-14T01:47:26.582Z,55,,,,33.8,,
2018-02-14T01:47:36.521Z,55,,,,33.8,,38.8
2018-02-14T01:47:46.521Z,55,,,,33.8,,38.6
2018-02-14T01:47:56.521Z,55,,,,33.8,,
2018-02-14T01:48:06.529Z,55,,,,33.8,,38.4
2018-02-14T01:48:16.521Z,55,,,,33.8,,
2018-02-14T01:48:26.521Z,55,,,,33.8,,38.5
2018-02-14T01:48:36.538Z,55,,,,33.8,,38.6
2018-02-14T01:48:46.521Z,55,,,,33.8,,38.8
2018-02-14T01:48:56.521Z,55,,,,33.8,,39
2018-02-14T01:49:06.535Z,55,,,,33.8,,
2018-02-14T01:49:16.521Z,55,,,,33.8,,39.1
2018-02-14T01:49:26.521Z,55,,,,33.7,,39.3
2018-02-14T01:49:36.522Z,55,,,,33.7,,
2018-02-14T01:49:46.522Z,55,,,,33.7,,39.4
2018-02-14T01:49:56.525Z,55,,,,33.7,,39.5
2018-02-14T01:50:06.529Z,55,,,,33.7,,
2018-02-14T01:50:16.521Z,55,,,,33.7,,39.6
2018-02-14T01:50:26.527Z,55,,,,33.7,,
2018-02-14T01:50:36.532Z,55,,,,33.6,,39.8
2018-02-14T01:50:46.521Z,55,,,,33.6,,
2018-02-14T01:50:56.585Z,55,,,,33.6,,
2018-02-14T01:51:06.521Z,55,,,,33.6,,39.9
2018-02-14T01:51:16.531Z,55,,,,33.6,,
2018-02-14T01:51:26.522Z,55,,,,33.6,,40
2018-02-14T01:51:36.558Z,55,,,,33.5,,
2018-02-14T01:51:46.538Z,55,,,,33.5,,
2018-02-14T01:51:56.543Z,55,,,,33.5,,
2018-02-14T01:52:06.541Z,55,,,,33.5,,40.1
2018-02-14T01:52:16.528Z,55,,,,33.3,,
2018-02-14T01:52:26.521Z,55,,,,33.3,,
2018-02-14T01:52:36.559Z,55,,,,33.3,,
2018-02-14T01:52:46.529Z,55,,,,33.3,,40.2
2018-02-14T01:52:56.526Z,55,,,,33.3,,
2018-02-14T01:53:06.521Z,55,,,,33.2,,
2018-02-14T01:53:16.521Z,55,,,,33.2,,
2018-02-14T01:53:26.521Z,55,,,,33.2,,
2018-02-14T01:53:36.522Z,55,,,,33.2,,40.3
2018-02-14T01:53:46.521Z,55,,,,33.2,,
2018-02-14T01:53:56.521Z,55,,,,33.1,,
2018-02-14T01:54:06.524Z,55,,,,33.1,,
2018-02-14T01:54:16.521Z,55,,,,33.1,,39.9
2018-02-14T01:54:26.523Z,55,,,,33.1,,37.8
2018-02-14T01:54:36.522Z,55,,,,33.1,,35.9
2018-02-14T01:54:46.521Z,55,,,,33,,34.9
2018-02-14T01:54:56.524Z,55,,,,33,,34.6
2018-02-14T01:55:06.520Z,55,,,,33,,34.4
2018-02-14T01:55:16.524Z,55,,,,33,,34.6
2018-02-14T01:55:26.520Z,55,,,,32.8,,
2018-02-14T01:55:36.520Z,55,,,,32.8,,
2018-02-14T01:55:46.522Z,55,,,,32.8,,34.4
2018-02-14T01:55:56.523Z,55,,,,32.8,,34.3
2018-02-14T01:56:06.520Z,55,,,,32.8,,
2018-02-14T01:56:16.521Z,55,,,,32.7,,34.2
2018-02-14T01:56:26.525Z,55,,,,32.7,,
2018-02-14T01:56:36.522Z,55,,,,32.7,,34.1
2018-02-14T01:56:46.520Z,55,,,,32.7,,
2018-02-14T01:56:56.521Z,55,0,,,32.6,2,34
2018-02-14T01:57:06.521Z,55,,79,,32.6,,39.7
2018-02-14T01:57:16.521Z,55,,56,,32.6,,43
2018-02-14T01:57:26.521Z,55,0,0,,32.6,2,42.9
2018-02-14T01:57:36.522Z,55,,,,32.5,,39.8
2018-02-14T01:57:46.523Z,55,,,,32.5,,37.7
2018-02-14T01:57:56.522Z,55,,,,32.5,,35.9
2018-02-14T01:58:06.521Z,55,,,,32.5,,35.7
2018-02-14T01:58:16.526Z,55,,,,32.3,,35.3
2018-02-14T01:58:26.529Z,55,,,,32.3,,
2018-02-14T01:58:36.520Z,55,,,,32.3,,34.9
2018-02-14T01:58:46.523Z,55,,,,32.3,,
2018-02-14T01:58:56.525Z,55,,,,32.3,,34.7
2018-02-14T01:59:06.520Z,55,,,,32.2,,34.6
2018-02-14T01:59:16.520Z,55,,,,32.2,,34.4
2018-02-14T01:59:26.523Z,55,,,,32.2,,34.3
2018-02-14T01:59:36.522Z,55,,,,32.2,,
2018-02-14T01:59:46.536Z,55,,,,32.1,,34.2
2018-02-14T01:59:56.523Z,55,,,,32.1,,34.1
2018-02-14T02:00:06.523Z,55,,,,32.1,,
2018-02-14T02:00:16.524Z,55,,,,32.1,,34
2018-02-14T02:00:26.522Z,55,,,,32.1,,33.8
2018-02-14T02:00:36.522Z,55,,,,32,,
2018-02-14T02:00:46.535Z,55,,,,32,,33.7
2018-02-14T02:00:56.533Z,55,,,,32,,
2018-02-14T02:01:06.531Z,55,,,,32,,33.6
2018-02-14T02:01:16.524Z,55,,,,32,,33.5
2018-02-14T02:01:26.525Z,55,,,,31.9,,
2018-02-14T02:01:36.522Z,55,,,,31.9,,33.3
2018-02-14T02:01:46.536Z,55,,,,31.9,,
2018-02-14T02:01:56.524Z,55,0,,,31.9,2,33.2
2018-02-14T02:02:06.526Z,55,,80,,31.7,,39
2018-02-14T02:02:16.522Z,55,,43,,31.7,,43
2018-02-14T02:02:26.523Z,55,,29,,31.7,,42.8
2018-02-14T02:02:36.525Z,55,,,,31.7,,40.9
2018-02-14T02:02:46.531Z,55,,,,31.7,,39.9
2018-02-14T02:02:56.522Z,55,,,,31.6,,38.9
2018-02-14T02:03:06.528Z,55,,,,31.6,,38.6
2018-02-14T02:03:16.522Z,55,,,,31.6,,38.2
2018-02-14T02:03:26.522Z,55,,,,31.6,,38.4
2018-02-14T02:03:36.523Z,55,,,,31.6,,38.6
2018-02-14T02:04:00.280Z,55,,,,31.5,,38.7
2018-02-14T02:04:07.531Z,55,,,,31.5,,39.1
2018-02-14T02:04:17.989Z,55,,,,31.5,,39.2
2018-02-14T02:04:27.999Z,55,,,,31.5,,39.4
2018-02-14T02:04:36.530Z,55,,30,,31.5,,39.7
2018-02-14T02:04:46.526Z,55,,29,,31.4,,39.9
2018-02-14T02:04:56.538Z,55,,,,31.4,,40
2018-02-14T02:05:06.525Z,55,,,,31.4,,
2018-02-14T02:05:16.530Z,55,,,,31.4,,40.2
2018-02-14T02:05:26.522Z,55,,,,31.4,,40.3
2018-02-14T02:05:37.908Z,55,,,,31.4,,40.5
2018-02-14T02:05:46.524Z,55,,,,31.4,,40.6
2018-02-14T02:05:56.525Z,55,,,,31.4,,40.8
2018-02-14T02:06:06.523Z,55,,,,31.4,,40.9
2018-02-14T02:06:16.534Z,55,,,,31.4,,41
2018-02-14T02:06:26.569Z,55,,,,31.4,,41.1
2018-02-14T02:06:48.409Z,55,,,,31.5,,41.2
2018-02-14T02:06:50.220Z,55,,,,31.5,,41.4
2018-02-14T02:06:58.349Z,55,,,,31.5,,41.6
2018-02-14T02:07:08.034Z,55,,,,31.5,,41.7
2018-02-14T02:07:16.525Z,55,,,,31.6,,41.9
2018-02-14T02:07:26.525Z,55,,,,31.6,,42
2018-02-14T02:07:36.530Z,55,,,,31.6,,42.2
2018-02-14T02:07:46.522Z,55,,,,31.7,,42.3
2018-02-14T02:07:56.529Z,55,,,,31.7,,42.4
2018-02-14T02:08:06.522Z,55,,,,31.7,,42.5
2018-02-14T02:08:16.521Z,55,,,,31.9,,42.7
2018-02-14T02:08:26.522Z,55,,,,31.9,,43
2018-02-14T02:08:36.522Z,55,,,,32,,
2018-02-14T02:08:46.522Z,55,,,,32,,43.1
2018-02-14T02:08:56.523Z,55,,,,32.1,,43.2
2018-02-14T02:09:06.522Z,55,,,,32.1,,43.3
2018-02-14T02:09:16.522Z,55,,,,32.1,,43.5
2018-02-14T02:09:26.524Z,55,,,,32.2,,43.6
2018-02-14T02:09:36.523Z,55,,,,32.3,,43.7
2018-02-14T02:09:46.524Z,55,0,0,,32.3,2,44.2
2018-02-14T02:09:56.525Z,55,,,,32.5,,41.9
2018-02-14T02:10:06.522Z,55,,,,32.5,,40.7
2018-02-14T02:10:16.522Z,55,,,,32.6,,39.6
2018-02-14T02:10:26.838Z,55,,,,32.6,,39.5
2018-02-14T02:10:36.519Z,55,,,,32.7,,39.7
2018-02-14T02:10:46.521Z,55,,,,32.8,,40.1
2018-02-14T02:10:56.519Z,55,,,,32.8,,40.5
2018-02-14T02:11:06.525Z,55,,,,33,,40.6
2018-02-14T02:11:16.519Z,55,,,,33,,40.3
2018-02-14T02:11:26.522Z,55,,,,33.1,,40.2
2018-02-14T02:11:36.520Z,55,,,,33.1,,39.9
2018-02-14T02:11:46.522Z,55,,,,33.2,,
2018-02-14T02:11:56.519Z,55,,,,33.2,,39.6
2018-02-14T02:12:06.519Z,55,,,,33.2,,39.5
2018-02-14T02:12:16.523Z,55,,,,33.3,,39.4
2018-02-14T02:12:26.519Z,55,,,,33.3,,
2018-02-14T02:12:36.566Z,55,,,,33.3,,39.3
2018-02-14T02:12:46.525Z,55,,,,33.3,,39.1
2018-02-14T02:12:56.519Z,55,,,,33.3,,39
2018-02-14T02:13:06.534Z,55,,,,33.5,,39
2018-02-14T02:13:16.533Z,55,,,,33.5,,38.9
2018-02-14T02:13:26.522Z,55,,,,33.5,,38.8
2018-02-14T02:13:36.519Z,55,,,,33.5,,38.6
2018-02-14T02:13:46.521Z,55,,,,33.5,,38.5
2018-02-14T02:13:56.604Z,55,,,,33.5,,
2018-02-14T02:14:06.519Z,55,,,,33.5,,38.6
2018-02-14T02:14:16.530Z,55,,,,33.5,,38.8
2018-02-14T02:14:26.519Z,55,,,,33.5,,39
2018-02-14T02:14:36.519Z,55,,,,33.5,,
2018-02-14T02:14:46.522Z,55,,,,33.5,,39.1
2018-02-14T02:14:56.519Z,55,,,,33.3,,39.3
2018-02-14T02:15:06.528Z,55,,,,33.3,,
2018-02-14T02:15:16.530Z,55,,,,33.3,,39.4
2018-02-14T02:15:26.519Z,55,,,,33.3,,39.5
2018-02-14T02:15:36.519Z,55,,,,33.3,,
2018-02-14T02:15:46.549Z,55,,,,33.3,,39.6
2018-02-14T02:15:56.528Z,55,,,,33.3,,
2018-02-14T02:16:06.519Z,55,,,,33.3,,39.8
2018-02-14T02:16:16.518Z,55,,,,33.3,,
2018-02-14T02:16:26.519Z,55,,,,33.2,,39.9
2018-02-14T02:16:36.520Z,55,,,,33.2,,
2018-02-14T02:16:46.520Z,55,,,,33.2,,39.9
2018-02-14T02:16:56.519Z,55,,,,33.2,,40
2018-02-14T02:17:06.521Z,55,,,,33.2,,
2018-02-14T02:17:16.519Z,55,,,,33.2,,40.1
2018-02-14T02:17:26.521Z,55,,,,33.1,,
2018-02-14T02:17:36.524Z,55,,,,33.1,,
2018-02-14T02:17:46.519Z,55,,,,33.1,,40.2
2018-02-14T02:17:56.521Z,55,,,,33.1,,
2018-02-14T02:18:06.528Z,55,,,,33.1,,
2018-02-14T02:18:16.518Z,55,,,,33,,
2018-02-14T02:18:26.518Z,55,,,,33,,
2018-02-14T02:18:36.521Z,55,,,,33,,40.3
2018-02-14T02:18:46.519Z,55,,,,33,,
2018-02-14T02:18:56.553Z,55,,,,33,,
2018-02-14T02:19:06.521Z,55,,,,33,,
2018-02-14T02:19:16.520Z,55,,,,32.8,,40.5
2018-02-14T02:19:26.519Z,55,,,,32.8,,
2018-02-14T02:19:36.518Z,55,,,,32.8,,
2018-02-14T02:19:46.518Z,55,,,,32.8,,
2018-02-14T02:19:56.519Z,55,,,,32.8,,39.8
2018-02-14T02:20:06.518Z,55,,,,32.7,,37.8
2018-02-14T02:20:16.534Z,55,,,,32.7,,35.8
2018-02-14T02:20:26.518Z,55,,,,32.7,,34.9
2018-02-14T02:20:36.523Z,55,,,,32.7,,34.6
2018-02-14T02:20:46.519Z,55,,,,32.7,,34.4
2018-02-14T02:20:56.520Z,55,,,,32.6,,34.7
2018-02-14T02:21:06.518Z,55,,,,32.6,,
2018-02-14T02:21:16.518Z,55,,,,32.6,,34.6
2018-02-14T02:21:26.518Z,55,,,,32.6,,34.4
2018-02-14T02:21:36.518Z,55,,,,32.6,,34.3
2018-02-14T02:21:46.520Z,55,,,,32.5,,
2018-02-14T02:21:56.555Z,55,,,,32.5,,34.2
2018-02-14T02:22:06.518Z,55,,,,32.5,,
2018-02-14T02:22:16.803Z,55,0,0,40,32.5,2,34.1
2018-02-14T02:22:26.521Z,55,,,,32.3,,34
2018-02-14T02:22:36.518Z,55,,,,32.3,,
2018-02-14T02:22:46.518Z,55,0,80,,32.3,2,37.3
2018-02-14T02:22:56.534Z,55,,52,,32.3,,43
2018-02-14T02:23:06.518Z,55,0,0,,32.3,2,43.9
2018-02-14T02:23:16.518Z,55,,,,32.2,,40.9
2018-02-14T02:23:26.521Z,55,,,,32.2,,37.9
2018-02-14T02:23:36.518Z,55,,,,32.2,,36.5
2018-02-14T02:23:46.523Z,55,,,,32.2,,35.8
2018-02-14T02:23:56.522Z,55,,,,32.1,,35.4
2018-02-14T02:24:06.519Z,55,,,,32.1,,35.3
2018-02-14T02:24:16.518Z,55,,,,32.1,,35.2
2018-02-14T02:24:26.526Z,55,,,,32.1,,34.9
2018-02-14T02:24:36.518Z,55,,,,32.1,,34.7
2018-02-14T02:24:46.518Z,55,,,,32,,34.6
2018-02-14T02:24:56.518Z,55,,,,32,,34.4
2018-02-14T02:25:06.519Z,55,,,,32,,
2018-02-14T02:25:16.536Z,55,,,,32,,34.3
2018-02-14T02:25:26.518Z,55,,,,31.9,,34.2
2018-02-14T02:25:36.518Z,55,,,,31.9,,
2018-02-14T02:25:46.518Z,55,,,,31.9,,34.1
2018-02-14T02:25:56.518Z,55,,,,31.9,,34
2018-02-14T02:26:06.519Z,55,,,,31.9,,33.8
2018-02-14T02:26:16.519Z,55,,,,31.7,,
2018-02-14T02:26:26.518Z,55,,,,31.7,,33.7
2018-02-14T02:26:36.518Z,55,,,,31.7,,
2018-02-14T02:26:46.522Z,55,,,,31.7,,33.6
2018-02-14T02:26:56.535Z,55,,,,31.7,,33.5
2018-02-14T02:27:06.532Z,55,,,,31.6,,
2018-02-14T02:27:16.521Z,55,,,,31.6,,33.3
2018-02-14T02:27:26.518Z,55,,,,31.6,,
2018-02-14T02:27:36.526Z,55,,,,31.6,,33.2
2018-02-14T02:27:46.544Z,55,0,79,,31.5,2,37.3
2018-02-14T02:27:56.520Z,55,,57,,31.5,,42.1
2018-02-14T02:28:06.757Z,55,,29,,31.5,,42.8
2018-02-14T02:28:16.555Z,55,,,,31.5,,41.8
2018-02-14T02:28:26.532Z,55,,,,31.5,,39.9
2018-02-14T02:28:36.562Z,55,,,,31.5,,39.5
2018-02-14T02:28:46.558Z,55,,,,31.4,,38.7
2018-02-14T02:28:56.518Z,55,,,,31.4,,38.2
2018-02-14T02:29:06.520Z,55,,,,31.4,,38.4
2018-02-14T02:29:16.543Z,55,,,,31.4,,38.5
2018-02-14T02:29:26.571Z,55,,,,31.4,,38.7
2018-02-14T02:29:36.517Z,55,,,,31.2,,38.9
2018-02-14T02:29:46.527Z,55,,,,31.2,,39.1
2018-02-14T02:29:56.573Z,55,,,,31.2,,39.3
2018-02-14T02:30:06.521Z,55,,,,31.2,,39.4
2018-02-14T02:30:16.587Z,55,,30,,31.2,,39.7
2018-02-14T02:30:26.517Z,55,,,,31.2,,39.8
2018-02-14T02:30:36.574Z,55,,30,,31.1,,40
2018-02-14T02:30:46.569Z,55,,,,31.1,,
2018-02-14T02:30:56.573Z,55,,29,,31.1,,40.2
2018-02-14T02:31:06.541Z,55,,,,31.1,,40.3
2018-02-14T02:31:16.523Z,55,,,,31.1,,40.5
2018-02-14T02:31:26.518Z,55,,,,31.1,,40.6
2018-02-14T02:31:36.588Z,55,,,,31.1,,40.7
2018-02-14T02:31:46.528Z,55,,,,31.1,,40.9
2018-02-14T02:31:56.519Z,55,,,,31.2,,41
2018-02-14T02:32:06.524Z,55,,,,31.2,,41.1
2018-02-14T02:32:16.557Z,55,,,,31.2,,41.2
2018-02-14T02:32:26.517Z,55,,,,31.2,,41.4
2018-02-14T02:32:36.533Z,55,,,,31.2,,41.5
2018-02-14T02:32:46.590Z,55,,,,31.4,,41.6
2018-02-14T02:32:56.580Z,55,,,,31.4,,41.8
2018-02-14T02:33:06.531Z,55,,,,31.4,,42
2018-02-14T02:33:16.751Z,55,,,,31.5,,
2018-02-14T02:33:26.550Z,55,,,,31.5,,42.3
2018-02-14T02:33:36.519Z,55,,,,31.5,,42.4
2018-02-14T02:33:46.527Z,55,,,,31.6,,42.5
2018-02-14T02:33:56.526Z,55,,,,31.6,,42.6
2018-02-14T02:34:06.562Z,55,,,,31.7,,42.7
2018-02-14T02:34:16.542Z,55,,,,31.7,,43
2018-02-14T02:34:26.528Z,55,,,,31.9,,
2018-02-14T02:34:36.518Z,55,,,,31.9,,43.2
2018-02-14T02:34:46.567Z,55,,,,32,,43.3
2018-02-14T02:34:56.564Z,55,,,,32,,43.4
2018-02-14T02:35:06.520Z,55,,,,32.1,,43.5
2018-02-14T02:35:16.583Z,55,,,,32.1,,43.6
2018-02-14T02:35:26.539Z,55,,,,32.2,,43.9
2018-02-14T02:35:36.640Z,55,0,0,,32.2,2,43.8
2018-02-14T02:35:46.525Z,55,,,,32.3,,41.8
2018-02-14T02:35:56.527Z,55,,,,32.3,,39.9
2018-02-14T02:36:06.557Z,55,,,,32.5,,39.7
2018-02-14T02:36:16.517Z,55,,,,32.5,,39.5
2018-02-14T02:36:26.543Z,55,,,,32.6,,40
2018-02-14T02:36:36.557Z,55,,,,32.7,,40.3
2018-02-14T02:36:46.524Z,55,,,,32.7,,40.7
2018-02-14T02:36:56.600Z,55,,,,32.8,,40.5
