Time,HwActive,PrimTSet,PrimT,ActPow,HwTSet,HwTOutlet,ChActive
2017-12-16T20:44:02.871Z,,,50.7,,55,43.4,
2017-12-16T20:44:12.879Z,,,50.6,,55,43.4,
2017-12-16T20:44:22.871Z,,,50.3,,55,43.4,
2017-12-16T20:44:32.872Z,,,50.2,,55,43.4,
2017-12-16T20:44:42.872Z,,,50.3,,55,43.4,
2017-12-16T20:44:52.871Z,,,50.6,,55,43.3,
2017-12-16T20:45:04.179Z,,,50.7,,55,43.3,
2017-12-16T20:45:12.871Z,,,50.8,,55,43.3,
2017-12-16T20:45:22.871Z,,,50.9,,55,43.2,
2017-12-16T20:45:32.876Z,,,51,,55,43.2,
2017-12-16T20:45:42.872Z,,,51.1,,55,43.1,
2017-12-16T20:45:52.872Z,,,51.2,,55,43.1,
2017-12-16T20:46:02.872Z,,,,,55,43,
2017-12-16T20:46:12.872Z,,,51.3,,55,43,
2017-12-16T20:46:22.871Z,,,51.4,,55,43,
2017-12-16T20:46:32.872Z,,,51.6,,55,42.8,
2017-12-16T20:46:42.871Z,,,,,55,42.8,
2017-12-16T20:46:52.872Z,,,51.7,,55,42.7,
2017-12-16T20:47:02.874Z,,,,,55,42.7,
2017-12-16T20:47:12.872Z,,,51.8,,55,42.6,
2017-12-16T20:47:22.874Z,,,,,55,42.6,
2017-12-16T20:47:32.872Z,,,51.9,,55,42.5,
2017-12-16T20:47:42.872Z,,,,,55,42.5,
2017-12-16T20:47:53.864Z,,,52,,55,42.4,
2017-12-16T20:48:02.872Z,,,,,55,42.4,
2017-12-16T20:48:12.872Z,,,,,55,42.3,
2017-12-16T20:48:22.872Z,,,52.1,,55,42.3,
2017-12-16T20:48:32.872Z,,,,,55,42.2,
2017-12-16T20:48:42.872Z,,,,,55,42.2,
2017-12-16T20:48:52.872Z,,,52.2,,55,42,
2017-12-16T20:49:02.872Z,,,,,55,42,
2017-12-16T20:49:12.872Z,,,,,55,41.9,
2017-12-16T20:49:22.872Z,,,,,55,41.9,
2017-12-16T20:49:32.872Z,,,52.3,,55,41.9,
2017-12-16T20:49:42.872Z,,,,,55,41.8,
2017-12-16T20:49:52.872Z,,,,,55,41.8,
2017-12-16T20:50:02.873Z,,,,,55,41.7,
2017-12-16T20:50:12.872Z,,,,,55,41.7,
2017-12-16T20:50:22.872Z,,,,,55,41.6,
2017-12-16T20:50:32.872Z,,,,,55,41.6,
2017-12-16T20:50:43.869Z,,,,,55,41.5,
2017-12-16T20:50:52.874Z,,,52.4,,55,41.5,
2017-12-16T20:51:02.872Z,,,,,55,41.4,
2017-12-16T20:51:12.872Z,,,,,55,41.4,
2017-12-16T20:51:22.872Z,,,,,55,41.2,
2017-12-16T20:51:32.872Z,,,,,55,41.2,
2017-12-16T20:51:42.872Z,,,,,55,41.1,
2017-12-16T20:51:52.873Z,,,,,55,41.1,
2017-12-16T20:52:02.873Z,,,,,55,41.1,
2017-12-16T20:52:12.873Z,,,,,55,41,
2017-12-16T20:52:22.872Z,,,,,55,41,
2017-12-16T20:52:32.872Z,,,,,55,40.9,
2017-12-16T20:52:42.876Z,,,,,55,40.9,
2017-12-16T20:52:52.873Z,,,,,55,40.8,
2017-12-16T20:53:02.876Z,,,,,55,40.8,
2017-12-16T20:53:12.873Z,,,,,55,40.7,
2017-12-16T20:53:22.873Z,,,52.3,,55,40.7,
2017-12-16T20:53:33.864Z,0,,54.4,80,55,40.7,2
2017-12-16T20:53:42.872Z,,,59.3,62,55,40.6,
2017-12-16T20:53:52.877Z,,,61.1,29,55,40.6,
2017-12-16T20:54:02.874Z,,,55.5,,55,40.5,
2017-12-16T20:54:12.874Z,,,51.4,,55,40.5,
2017-12-16T20:54:22.883Z,,,49.6,,55,40.3,
2017-12-16T20:54:32.874Z,,,48.8,,55,40.3,
2017-12-16T20:54:42.876Z,,,49,,55,40.3,
2017-12-16T20:54:52.879Z,,,49.9,,55,40.3,
2017-12-16T20:55:04.009Z,1,0,51.6,124,55,38.1,0
2017-12-16T20:55:12.874Z,,,59.4,,55,47.5,
2017-12-16T20:55:22.876Z,,,59.1,122,55,51.2,
2017-12-16T20:55:32.873Z,,,60.2,117,55,52.9,
2017-12-16T20:55:42.874Z,,,61.2,110,55,54,
2017-12-16T20:55:52.874Z,,,61.6,105,55,54.3,
2017-12-16T20:56:02.879Z,,,61.4,110,55,54,
2017-12-16T20:56:12.892Z,,,,117,55,53.8,
2017-12-16T20:56:27.898Z,,,61.7,115,55,54.1,
2017-12-16T20:56:32.875Z,0,59,62.2,0,55,54.6,0
2017-12-16T20:56:42.874Z,,,63.1,,55,53,
2017-12-16T20:56:52.875Z,,,65.6,,55,51.8,
2017-12-16T20:57:02.873Z,,,68.6,,55,51.2,
2017-12-16T20:57:12.875Z,,,70.3,,55,52.7,
2017-12-16T20:57:22.878Z,,,71.3,,55,54.7,
2017-12-16T20:57:32.876Z,0,75,72.3,,55,56,2
2017-12-16T20:57:42.873Z,0,,73.2,79,55,57.3,2
2017-12-16T20:57:52.949Z,,,77.3,76,55,58.3,
2017-12-16T20:58:02.874Z,,,69.3,29,55,58.9,
2017-12-16T20:58:12.873Z,,,60.5,,55,59.3,
2017-12-16T20:58:22.873Z,,,55.5,0,55,59.7,
2017-12-16T20:58:32.875Z,0,,52.4,,55,59.9,2
2017-12-16T20:58:42.877Z,,,50.3,,55,60,
2017-12-16T20:58:52.873Z,,,49.7,,55,60.2,
2017-12-16T20:59:02.873Z,,,50,,55,60.3,
2017-12-16T20:59:12.873Z,,,49.9,,55,60.5,
2017-12-16T20:59:23.873Z,,,49.2,,55,60.6,
2017-12-16T20:59:32.873Z,,,48.4,,55,60.7,
2017-12-16T20:59:42.873Z,,,47.7,,55,60.8,
2017-12-16T20:59:52.877Z,,,47.2,,55,60.8,
2017-12-16T21:00:02.874Z,,,46.6,,55,60.9,
2017-12-16T21:00:12.874Z,,,46.2,,55,60.9,
2017-12-16T21:00:22.873Z,,,46,,55,60.9,
2017-12-16T21:00:32.874Z,,,45.9,,55,60.9,
2017-12-16T21:00:42.873Z,,,,,55,60.9,
2017-12-16T21:00:52.876Z,,,,,55,60.9,
2017-12-16T21:01:02.873Z,,,45.8,,55,60.9,
2017-12-16T21:01:12.873Z,,,45.6,,55,60.9,
2017-12-16T21:01:22.874Z,,,45.5,,55,60.9,
2017-12-16T21:01:32.876Z,,,45.3,,55,60.8,
2017-12-16T21:01:42.873Z,,,45.2,,55,60.8,
2017-12-16T21:01:52.874Z,,,45.1,,55,60.8,
2017-12-16T21:02:02.873Z,,,,,55,60.7,
2017-12-16T21:02:12.873Z,,,44.9,,55,60.7,
2017-12-16T21:02:22.874Z,,,,,55,60.6,
2017-12-16T21:02:32.874Z,,,44.8,,55,60.5,
2017-12-16T21:02:42.874Z,0,,46.8,80,55,60.3,2
2017-12-16T21:02:52.879Z,,,52,65,55,60.3,
2017-12-16T21:03:02.875Z,,,54.5,29,55,60.2,
2017-12-16T21:03:12.874Z,,,53.3,,55,60.1,
2017-12-16T21:03:22.874Z,,,51.7,,55,60,
2017-12-16T21:03:33.868Z,,,50.5,,55,59.9,
2017-12-16T21:03:42.874Z,,,49.8,,55,59.8,
2017-12-16T21:03:52.877Z,,,49.9,,55,59.7,
2017-12-16T21:04:02.874Z,,,50.6,,55,59.5,
2017-12-16T21:04:12.874Z,,,51,,55,59.4,
2017-12-16T21:04:22.874Z,,,51.2,,55,59.3,
2017-12-16T21:04:32.875Z,,,51.4,,55,59.2,
2017-12-16T21:04:42.874Z,,,51.6,,55,59.1,
2017-12-16T21:04:52.874Z,0,,52,0,55,59,2
2017-12-16T21:05:02.874Z,,,50.7,,55,58.9,
2017-12-16T21:05:12.874Z,,,49.3,,55,58.7,
2017-12-16T21:05:22.874Z,,,48.3,,55,58.5,
2017-12-16T21:05:32.874Z,,,47.8,,55,58.4,
2017-12-16T21:05:42.874Z,,,48,,55,58.3,
2017-12-16T21:05:52.875Z,,,48.2,,,,
2017-12-16T21:06:02.874Z,,,48.3,,55,58,
2017-12-16T21:06:12.874Z,,,48.1,,55,58,
2017-12-16T21:06:23.873Z,,,47.7,,55,57.7,
2017-12-16T21:06:32.874Z,,,47.5,,55,57.6,
2017-12-16T21:06:42.875Z,,,47.2,,55,57.5,
2017-12-16T21:06:52.875Z,,,46.9,,55,57.3,
2017-12-16T21:07:02.874Z,,,46.8,,55,57.2,
2017-12-16T21:07:12.874Z,,,46.7,,55,57,
2017-12-16T21:07:22.875Z,,,46.5,,55,56.9,
2017-12-16T21:07:32.874Z,,,46.4,,55,56.7,
2017-12-16T21:07:42.874Z,,,46.2,,55,56.6,
2017-12-16T21:07:52.875Z,,,46.1,,55,56.5,
2017-12-16T21:08:02.875Z,,,46.2,,55,56.2,
2017-12-16T21:08:12.874Z,,,46.4,,55,56.1,
2017-12-16T21:08:22.876Z,,,46.6,,55,56,
2017-12-16T21:08:32.874Z,,,,,55,55.8,
2017-12-16T21:08:42.875Z,,,46.7,,55,55.7,
2017-12-16T21:08:52.886Z,,,46.8,,55,55.5,
2017-12-16T21:09:02.875Z,,,46.9,,55,55.3,
2017-12-16T21:09:13.867Z,,,47,,55,55.1,
2017-12-16T21:09:22.875Z,,,47.2,,55,55,
2017-12-16T21:09:32.875Z,,,,,55,54.9,
2017-12-16T21:09:42.875Z,,,47.3,,55,54.7,
2017-12-16T21:09:52.874Z,,,,,55,54.6,
2017-12-16T21:10:02.875Z,,,47.4,,55,54.3,
2017-12-16T21:10:12.875Z,,,,,55,54.2,
2017-12-16T21:10:22.875Z,,,47.5,,55,54.1,
2017-12-16T21:10:32.875Z,,,,,55,53.9,
2017-12-16T21:10:42.875Z,,,47.6,,55,53.8,
2017-12-16T21:10:52.875Z,,,,,55,53.7,
2017-12-16T21:11:02.876Z,,,,,55,53.6,
2017-12-16T21:11:12.875Z,,,47.7,,55,53.3,
2017-12-16T21:11:22.875Z,,,,,55,53.2,
2017-12-16T21:11:32.875Z,,,47.8,,55,53.1,
2017-12-16T21:11:42.875Z,,,,,55,53,
2017-12-16T21:11:52.875Z,,,,,55,52.9,
2017-12-16T21:12:07.896Z,,,,,55,52.8,
2017-12-16T21:12:12.876Z,0,,50.7,79,55,52.6,2
2017-12-16T21:12:22.875Z,,,57.1,58,55,52.4,
2017-12-16T21:12:32.877Z,,,58.5,29,55,52.3,
2017-12-16T21:12:42.879Z,,,54.3,,55,52.2,
2017-12-16T21:12:52.875Z,,,51.1,,,,
2017-12-16T21:13:02.877Z,,,49.3,,55,52,
2017-12-16T21:13:12.875Z,,,48.4,,55,51.9,
2017-12-16T21:13:22.878Z,,,48.6,,55,51.8,
2017-12-16T21:13:32.876Z,,,49.4,,55,51.7,
2017-12-16T21:13:42.875Z,,,49.9,,55,51.6,
2017-12-16T21:13:52.876Z,,,50.1,,55,51.4,
2017-12-16T21:14:02.876Z,,,,,55,51.3,
2017-12-16T21:14:12.874Z,,,50.2,,55,51.2,
2017-12-16T21:14:22.875Z,,,50.3,,55,51.1,
2017-12-16T21:14:32.875Z,,,50.6,,55,51,
2017-12-16T21:14:42.875Z,,,50.8,,55,50.9,
2017-12-16T21:14:57.924Z,,,50.9,,55,50.8,
2017-12-16T21:15:02.877Z,,,51.1,,55,50.7,
2017-12-16T21:15:12.875Z,,,51.4,,55,50.6,
2017-12-16T21:15:22.877Z,,,51.5,,55,50.4,
2017-12-16T21:15:32.875Z,,,51.6,,55,50.3,
2017-12-16T21:15:42.875Z,,,51.7,,55,50.2,
2017-12-16T21:15:52.875Z,,,51.9,,55,50.1,
2017-12-16T21:16:02.877Z,,,52.2,,55,50,
2017-12-16T21:16:12.876Z,,,52.3,,55,49.9,
2017-12-16T21:16:23.868Z,,,52.5,,55,49.8,
2017-12-16T21:16:32.875Z,,,52.6,,55,49.7,
2017-12-16T21:16:42.875Z,,,52.7,,55,49.5,
2017-12-16T21:16:52.876Z,,,53,,55,49.4,
2017-12-16T21:17:02.881Z,,,53.2,,55,49.3,
2017-12-16T21:17:12.875Z,,,53.4,,55,49.2,
2017-12-16T21:17:22.875Z,,,53.5,,55,49.1,
2017-12-16T21:17:32.877Z,,,53.6,,55,49,
2017-12-16T21:17:42.876Z,,,53.9,,55,49,
2017-12-16T21:17:52.876Z,,,54,,55,48.9,
2017-12-16T21:18:02.875Z,,,54.2,,55,48.7,
2017-12-16T21:18:12.876Z,,,54.3,,55,48.6,
2017-12-16T21:18:22.876Z,,,54.4,,55,48.5,
2017-12-16T21:18:32.879Z,,,54.7,,55,48.4,
2017-12-16T21:18:42.876Z,,,54.8,,55,48.3,
2017-12-16T21:18:52.876Z,,,55,,55,48.2,
2017-12-16T21:19:02.876Z,,,55.1,,55,48.2,
2017-12-16T21:19:13.872Z,,,55.2,,55,48.1,
2017-12-16T21:19:22.876Z,,,55.3,,55,48,
2017-12-16T21:19:32.876Z,,,55.5,,55,47.8,
2017-12-16T21:19:42.884Z,,,55.6,,55,47.8,
2017-12-16T21:19:52.876Z,,,55.8,,55,47.7,
2017-12-16T21:20:02.876Z,,,55.9,,55,47.7,
2017-12-16T21:20:12.875Z,,,56,,55,47.6,
2017-12-16T21:20:22.876Z,,,56.2,,55,47.5,
2017-12-16T21:20:32.876Z,,,56.3,,55,47.5,
2017-12-16T21:20:42.876Z,,,56.4,,55,47.4,
2017-12-16T21:20:52.876Z,,,56.5,,55,47.4,
2017-12-16T21:21:02.876Z,,,56.7,,55,47.4,
2017-12-16T21:21:12.876Z,,,56.9,,55,47.3,
2017-12-16T21:21:22.876Z,,,57,,55,47.3,
2017-12-16T21:21:32.877Z,,,57.1,,55,47.3,
2017-12-16T21:21:42.876Z,,,57.2,,55,47.3,
2017-12-16T21:21:52.877Z,,,57.3,,55,47.2,
2017-12-16T21:22:03.877Z,,,57.4,,55,47.2,
2017-12-16T21:22:12.876Z,,,57.6,,55,47.2,
2017-12-16T21:22:22.876Z,,,57.7,,55,47.2,
2017-12-16T21:22:32.876Z,,,57.8,,55,47.3,
2017-12-16T21:22:42.877Z,,,57.9,,55,47.3,
2017-12-16T21:22:52.877Z,,,58,,55,47.3,
2017-12-16T21:23:02.876Z,,,58.1,,55,47.3,
2017-12-16T21:23:12.878Z,,,58.4,,55,47.3,
2017-12-16T21:23:22.881Z,,,,,55,47.3,
2017-12-16T21:23:32.877Z,,,58.5,,55,47.4,
2017-12-16T21:23:42.877Z,,,58.6,,55,47.4,
2017-12-16T21:23:52.876Z,,,58.7,,55,47.4,
2017-12-16T21:24:02.877Z,,,58.8,,55,47.4,
2017-12-16T21:24:12.877Z,,,59,,55,47.4,
2017-12-16T21:24:22.877Z,,,59.1,,55,47.5,
2017-12-16T21:24:32.877Z,0,,58.8,0,55,47.5,2
2017-12-16T21:24:42.877Z,,,57.5,,55,47.5,
2017-12-16T21:24:57.897Z,,,56.1,,,,
2017-12-16T21:25:02.877Z,,,55.5,,55,47.6,
2017-12-16T21:25:12.879Z,,,55.3,,55,47.6,
2017-12-16T21:25:23.918Z,,,55.4,,55,47.7,
2017-12-16T21:25:32.877Z,,,55.8,,55,47.7,
2017-12-16T21:25:42.877Z,,,55.6,,55,47.7,
2017-12-16T21:25:52.876Z,,,55.2,,55,47.7,
2017-12-16T21:26:02.877Z,,,55,,55,47.7,
2017-12-16T21:26:12.878Z,,,54.7,,55,47.8,
2017-12-16T21:26:22.878Z,,,54.4,,55,47.7,
2017-12-16T21:26:32.877Z,,,54.2,,55,47.7,
2017-12-16T21:26:42.876Z,,,54,,,,
2017-12-16T21:26:52.877Z,,,53.8,,55,47.7,
2017-12-16T21:27:02.877Z,,,53.7,,55,47.6,
2017-12-16T21:27:12.877Z,,,53.4,,55,47.6,
2017-12-16T21:27:22.877Z,,,53.2,,55,47.5,
2017-12-16T21:27:32.877Z,,,,,55,47.5,
2017-12-16T21:27:43.874Z,,,53.3,,55,47.5,
2017-12-16T21:27:52.877Z,,,53.4,,55,47.4,
2017-12-16T21:28:02.878Z,,,53.7,,55,47.3,
2017-12-16T21:28:12.878Z,,,53.8,,55,47.3,
2017-12-16T21:28:22.877Z,,,,,55,47.2,
2017-12-16T21:28:32.878Z,,,53.9,,55,47.2,
2017-12-16T21:28:42.878Z,,,54,,55,47,
2017-12-16T21:28:52.877Z,,,54.1,,55,46.9,
2017-12-16T21:29:02.878Z,,,54.2,,55,46.9,
2017-12-16T21:29:12.877Z,,,,,55,46.8,
2017-12-16T21:29:22.885Z,,,54.3,,55,46.7,
2017-12-16T21:29:32.877Z,,,,,55,46.6,
2017-12-16T21:29:42.880Z,,,54.4,,55,46.6,
2017-12-16T21:29:52.879Z,,,54.6,,55,46.5,
2017-12-16T21:30:02.877Z,,,,,55,46.5,
2017-12-16T21:30:22.877Z,,,54.7,,55,46.2,
2017-12-16T21:30:37.898Z,,,54.8,,55,46.2,
2017-12-16T21:30:42.878Z,,,,,55,46.1,
2017-12-16T21:30:52.879Z,,,,,55,46,
2017-12-16T21:31:02.878Z,0,,57,79,55,46,2
2017-12-16T21:31:12.878Z,,,63.1,58,55,45.9,
2017-12-16T21:31:22.878Z,,,64.9,29,55,45.8,
2017-12-16T21:31:32.877Z,,,60.5,,55,45.8,
2017-12-16T21:31:42.878Z,,,57.2,,55,45.7,
2017-12-16T21:31:52.881Z,,,55.2,,,,
2017-12-16T21:32:03.988Z,,,54.1,,55,45.6,
2017-12-16T21:32:12.878Z,,,54.2,,55,45.5,
2017-12-16T21:32:22.878Z,,,55.1,,55,45.5,
2017-12-16T21:32:32.877Z,,,55.5,,55,45.5,
2017-12-16T21:32:42.877Z,,,55.6,,55,45.5,
2017-12-16T21:33:02.878Z,,,,,55,45.3,
2017-12-16T21:33:12.878Z,,,55.8,,55,45.3,
2017-12-16T21:33:22.878Z,,,,,55,45.3,
2017-12-16T21:33:32.880Z,,,55.9,,55,45.3,
2017-12-16T21:33:42.879Z,,,56,,55,45.3,
2017-12-16T21:33:52.878Z,,,56.2,,55,45.5,
2017-12-16T21:34:02.880Z,1,0,56.4,,55,45.9,0
2017-12-16T21:34:12.878Z,0,59,60.5,0,55,34.4,0
2017-12-16T21:34:22.878Z,,,55.4,,55,35.6,
2017-12-16T21:34:32.878Z,,,55.2,,55,36.9,
2017-12-16T21:34:42.878Z,,,56.1,,55,39.9,
2017-12-16T21:34:53.876Z,,,56.9,,55,41.4,
2017-12-16T21:35:02.879Z,,,57.7,,,,
2017-12-16T21:35:12.878Z,0,75,58.5,,55,44.1,2
2017-12-16T21:35:22.878Z,,,58.9,,55,44.9,
2017-12-16T21:35:32.878Z,,,59.1,,,,
2017-12-16T21:35:42.878Z,,,59.2,,55,46.1,
2017-12-16T21:35:52.878Z,,,59.4,,55,46.6,
2017-12-16T21:36:02.878Z,,,59.5,,55,46.9,
2017-12-16T21:36:12.878Z,,,59.7,,55,47.3,
2017-12-16T21:36:22.878Z,,,59.8,,55,47.5,
2017-12-16T21:36:32.878Z,,,59.9,,55,47.7,
2017-12-16T21:36:42.879Z,,,60,,,,
2017-12-16T21:36:52.878Z,,,60.1,,55,48.1,
2017-12-16T21:37:02.878Z,,,60.2,,55,48.2,
2017-12-16T21:37:12.880Z,,,60.3,,55,48.3,
2017-12-16T21:37:22.879Z,,,,,55,48.4,
2017-12-16T21:37:32.879Z,,,60.5,,55,48.4,
2017-12-16T21:37:43.869Z,,,60.6,,55,48.5,
2017-12-16T21:37:52.878Z,,,60.7,,55,48.5,
2017-12-16T21:38:03.063Z,,,,,55,48.6,
2017-12-16T21:38:12.879Z,,,60.8,,55,48.6,
2017-12-16T21:38:22.878Z,,,,,55,48.6,
2017-12-16T21:38:32.879Z,,,60.9,,55,48.6,
2017-12-16T21:38:42.883Z,,,60.9,,,,
2017-12-16T21:38:52.878Z,,,61,,55,48.6,
2017-12-16T21:39:02.882Z,,,,,55,48.6,
2017-12-16T21:39:12.879Z,,,61.2,,,,
2017-12-16T21:39:22.880Z,,,,,55,48.6,
2017-12-16T21:39:32.879Z,,,,,55,48.5,
2017-12-16T21:39:42.879Z,,,61.3,,,,
2017-12-16T21:39:52.879Z,,,,,55,48.5,
2017-12-16T21:40:02.879Z,,,,,55,48.5,
2017-12-16T21:40:12.879Z,,,,,55,48.4,
2017-12-16T21:40:22.879Z,,,61.4,,55,48.4,
2017-12-16T21:40:33.880Z,,,,,55,48.4,
2017-12-16T21:40:42.879Z,,,,,55,48.3,
2017-12-16T21:40:52.879Z,,,,,55,48.3,
2017-12-16T21:41:02.879Z,,,,,55,48.2,
2017-12-16T21:41:22.879Z,,,,,55,48.2,
2017-12-16T21:41:32.879Z,0,75,63.4,80,,,2
2017-12-16T21:41:42.878Z,,,66.6,58,55,48.1,
2017-12-16T21:41:52.881Z,,,64.8,29,55,48.1,
2017-12-16T21:42:02.878Z,,,58.7,,55,48,
2017-12-16T21:42:12.880Z,,,54.2,,55,47.8,
2017-12-16T21:42:22.878Z,,,52.1,,,,
2017-12-16T21:42:32.879Z,,,51.3,,55,47.8,
2017-12-16T21:42:42.879Z,,,51.6,,55,47.7,
2017-12-16T21:42:52.879Z,,,52.4,,,,
2017-12-16T21:43:02.887Z,,,52.3,,55,47.7,
2017-12-16T21:43:12.879Z,,,52,,55,47.6,
2017-12-16T21:43:27.899Z,,,51.9,,,,
2017-12-16T21:43:32.879Z,,,,,55,47.6,
2017-12-16T21:43:42.880Z,,,,,55,47.5,
2017-12-16T21:43:52.880Z,,,52.2,,,,
2017-12-16T21:44:02.880Z,,,52.3,,55,47.5,
2017-12-16T21:44:12.880Z,,,52.4,,55,47.4,
2017-12-16T21:44:22.880Z,,,52.5,,55,47.4,
2017-12-16T21:44:32.879Z,,,52.6,,,,
2017-12-16T21:44:42.880Z,,,52.7,,55,47.3,
2017-12-16T21:44:52.880Z,,,,,55,47.3,
2017-12-16T21:45:02.880Z,,,53,,,,
2017-12-16T21:45:12.879Z,,,53.1,,55,47.2,
2017-12-16T21:45:22.879Z,,,53.2,,55,47,
2017-12-16T21:45:32.879Z,,,53.3,,,,
2017-12-16T21:45:42.879Z,,,53.4,,55,47,
2017-12-16T21:45:52.879Z,,,,,55,46.9,
2017-12-16T21:46:02.881Z,,,53.6,,55,46.9,
2017-12-16T21:46:17.899Z,,,53.7,,,,
2017-12-16T21:46:22.882Z,,,53.9,,55,46.8,
2017-12-16T21:46:32.879Z,,,54,,,,
2017-12-16T21:46:42.879Z,,,54.1,,55,46.7,
2017-12-16T21:46:52.880Z,,,,,55,46.7,
2017-12-16T21:47:02.894Z,,,54.2,,55,46.7,
2017-12-16T21:47:12.880Z,,,54.5,,,,
2017-12-16T21:47:22.879Z,,,,,55,46.6,
2017-12-16T21:47:32.880Z,,,,,55,46.6,
2017-12-16T21:47:42.879Z,,,54.9,,,,
2017-12-16T21:47:52.879Z,,,55,,55,46.5,
2017-12-16T21:48:02.880Z,,,55.1,,55,46.5,
2017-12-16T21:48:12.880Z,,,55.2,,55,46.5,
2017-12-16T21:48:22.882Z,,,55.3,,55,46.4,
2017-12-16T21:48:32.880Z,0,,55.3,0,,,2
2017-12-16T21:48:42.880Z,,,53.8,,55,46.4,
2017-12-16T21:48:52.879Z,,,52.5,,55,46.4,
2017-12-16T21:49:08.896Z,,,51.6,,55,46.4,
2017-12-16T21:49:12.880Z,,,51.4,,55,46.4,
2017-12-16T21:49:22.879Z,,,51.6,,55,46.4,
2017-12-16T21:49:32.879Z,,,51.9,,,,
2017-12-16T21:49:42.880Z,,,51.8,,55,46.4,
2017-12-16T21:49:52.882Z,,,51.6,,55,46.2,
2017-12-16T21:50:02.881Z,,,,,55,46.2,
2017-12-16T21:50:12.880Z,,,51,,,,
2017-12-16T21:50:22.884Z,,,50.8,,55,46.2,
2017-12-16T21:50:32.880Z,,,50.6,,55,46.2,
2017-12-16T21:50:42.880Z,,,,,55,46.2,
2017-12-16T21:50:52.881Z,,,50.2,,,,
2017-12-16T21:51:02.882Z,,,50.1,,55,46.1,
2017-12-16T21:51:12.880Z,,,50,,55,46.1,
2017-12-16T21:51:22.880Z,,,49.8,,,,
2017-12-16T21:51:32.880Z,,,,,55,46,
2017-12-16T21:51:42.882Z,,,49.9,,55,45.9,
2017-12-16T21:51:52.880Z,,,50,,,,
2017-12-16T21:52:02.880Z,,,50.2,,55,45.9,
2017-12-16T21:52:12.880Z,,,50.3,,55,45.8,
2017-12-16T21:52:22.880Z,,,50.4,,55,45.7,
2017-12-16T21:52:32.880Z,,,50.6,,,,
2017-12-16T21:52:42.880Z,,,50.7,,55,45.6,
2017-12-16T21:52:52.881Z,,,,,55,45.5,
2017-12-16T21:53:02.901Z,,,50.8,,55,45.5,
2017-12-16T21:53:12.880Z,,,50.9,,,,
2017-12-16T21:53:22.880Z,,,51,,55,45.3,
2017-12-16T21:53:32.880Z,,,,,55,45.2,
2017-12-16T21:53:42.880Z,,,51.1,,55,45.1,
2017-12-16T21:53:52.880Z,,,51.2,,,,
2017-12-16T21:54:02.881Z,,,,,55,45.1,
2017-12-16T21:54:12.881Z,,,51.3,,55,44.9,
2017-12-16T21:54:22.881Z,,,,,55,44.9,
2017-12-16T21:54:32.881Z,,,51.4,,,,
2017-12-16T21:54:42.881Z,,,,,55,44.7,
2017-12-16T21:54:52.889Z,,,,,55,44.7,
2017-12-16T21:55:02.881Z,,,51.6,,,,
2017-12-16T21:55:12.883Z,0,,55.8,79,55,44.5,2
2017-12-16T21:55:22.881Z,,,61.4,45,55,44.5,
2017-12-16T21:55:32.880Z,,,60.2,29,55,44.4,
2017-12-16T21:55:42.882Z,,,56.4,,55,44.3,
2017-12-16T21:55:52.881Z,,,53.5,,55,44.3,
2017-12-16T21:56:02.881Z,,,51.9,,55,44.2,
2017-12-16T21:56:13.877Z,,,51.1,,55,44.2,
2017-12-16T21:56:22.881Z,,,51.7,,55,44.1,
2017-12-16T21:56:32.880Z,,,52.4,,,,
2017-12-16T21:56:47.900Z,,,52.6,,55,44,
2017-12-16T21:56:52.881Z,,,,,55,43.9,
2017-12-16T21:57:02.882Z,,,52.8,,55,43.9,
2017-12-16T21:57:12.881Z,,,53,,,,
2017-12-16T21:57:22.881Z,,,53.1,,55,43.9,
2017-12-16T21:57:32.881Z,,,,,55,43.7,
2017-12-16T21:57:42.880Z,,,53.3,,,,
2017-12-16T21:57:52.882Z,,,,,55,43.7,
2017-12-16T21:58:02.883Z,,,53.4,,55,43.7,
2017-12-16T21:58:12.881Z,,,53.6,,,,
2017-12-16T21:58:22.881Z,,,,,55,43.7,
2017-12-16T21:58:32.883Z,,,,,55,43.7,
2017-12-16T21:58:42.880Z,,,54,,,,
2017-12-16T21:58:52.882Z,,,,,55,43.7,
2017-12-16T21:59:03.873Z,,,54.1,,55,43.9,
2017-12-16T21:59:12.882Z,,,54.3,,,,
2017-12-16T21:59:22.882Z,,,,,55,43.9,
2017-12-16T21:59:32.881Z,,,54.4,,55,43.9,
2017-12-16T21:59:42.881Z,,,54.8,,,,
2017-12-16T21:59:52.881Z,,,54.9,,55,44,
2017-12-16T22:00:02.881Z,,,55,,,,
2017-12-16T22:00:12.881Z,,,55.1,,55,44,
2017-12-16T22:00:22.881Z,,,,,55,44.1,
2017-12-16T22:00:32.885Z,,,55.3,,,,
2017-12-16T22:00:42.881Z,,,55.5,,55,44.2,
2017-12-16T22:01:02.881Z,,,55.6,,55,44.2,
2017-12-16T22:01:12.881Z,,,55.8,,,,
2017-12-16T22:01:22.882Z,,,55.9,,55,44.3,
2017-12-16T22:01:32.881Z,,,56,,,,
2017-12-16T22:01:42.881Z,,,56.2,,55,44.4,
2017-12-16T22:01:53.923Z,,,,,55,44.5,
2017-12-16T22:02:02.881Z,,,56.3,,55,44.5,
2017-12-16T22:02:12.882Z,,,56.5,,,,
2017-12-16T22:02:22.882Z,,,56.6,,55,44.7,
2017-12-16T22:02:32.881Z,,,,,55,44.7,
