Time,ChActive,PrimTSet,HwTSet,HwActive,HwTOutlet,ActPow,PrimT
2017-11-11T01:21:40.245Z,,,55,,50.2,,60.1
2017-11-11T01:21:50.245Z,,,55,,50.2,,
2017-11-11T01:22:00.245Z,,,55,,50.2,,60.2
2017-11-11T01:22:10.245Z,,,55,,50.2,,60.4
2017-11-11T01:22:20.248Z,,,55,,50.2,,60.5
2017-11-11T01:22:30.249Z,,,55,,50.3,,60.6
2017-11-11T01:22:40.246Z,,,55,,50.3,,
2017-11-11T01:22:50.246Z,,,55,,50.3,,60.7
2017-11-11T01:23:00.245Z,,,55,,50.3,,61
2017-11-11T01:23:10.245Z,,,55,,50.4,,
2017-11-11T01:23:20.245Z,,,55,,50.4,,61.1
2017-11-11T01:23:30.246Z,,,55,,50.4,,61.2
2017-11-11T01:23:40.248Z,,,55,,50.4,,61.4
2017-11-11T01:23:50.246Z,,,55,,50.6,,61.5
2017-11-11T01:24:00.246Z,,,55,,50.6,,61.6
2017-11-11T01:24:10.244Z,,,55,,50.6,,
2017-11-11T01:24:20.245Z,,,55,,50.7,,61.9
2017-11-11T01:24:30.245Z,,,55,,50.7,,62
2017-11-11T01:24:40.245Z,,,55,,50.7,,
2017-11-11T01:24:50.244Z,,,55,,50.8,,62.2
2017-11-11T01:25:00.251Z,,,55,,50.8,,62.4
2017-11-11T01:25:10.247Z,,,55,,50.8,,62.5
2017-11-11T01:25:20.245Z,,,55,,50.9,,62.6
2017-11-11T01:25:30.245Z,1,,55,0,50.9,0,62.9
2017-11-11T01:25:40.246Z,,,55,,51,,61.9
2017-11-11T01:25:50.250Z,,,55,,51,,60.9
2017-11-11T01:26:00.245Z,,,55,,51,,59.8
2017-11-11T01:26:10.244Z,,,55,,51.1,,59.4
2017-11-11T01:26:20.246Z,,,55,,51.1,,59.2
2017-11-11T01:26:30.245Z,,,55,,51.1,,59.3
2017-11-11T01:26:40.246Z,,,55,,51.2,,59.7
2017-11-11T01:26:50.246Z,,,55,,51.2,,59.4
2017-11-11T01:27:00.245Z,,,55,,51.2,,58.9
2017-11-11T01:27:10.246Z,,,55,,51.2,,
2017-11-11T01:27:20.249Z,,,55,,51.2,,58.6
2017-11-11T01:27:30.247Z,,,55,,51.2,,58.4
2017-11-11T01:27:40.245Z,,,55,,51.2,,58.2
2017-11-11T01:27:50.245Z,,,55,,51.2,,57.8
2017-11-11T01:28:00.249Z,,,55,,51.2,,57.7
2017-11-11T01:28:10.245Z,,,55,,51.1,,57.6
2017-11-11T01:28:20.247Z,,,55,,51.1,,57.4
2017-11-11T01:28:30.249Z,,,55,,51,,57
2017-11-11T01:28:40.245Z,,,55,,51,,
2017-11-11T01:28:50.248Z,,,55,,50.9,,57.3
2017-11-11T01:29:00.245Z,,,55,,50.9,,57.4
2017-11-11T01:29:10.245Z,,,55,,50.8,,57.5
2017-11-11T01:29:20.246Z,,,55,,50.8,,57.6
2017-11-11T01:29:30.245Z,,,55,,50.7,,57.8
2017-11-11T01:29:40.245Z,,,55,,50.7,,58
2017-11-11T01:29:50.246Z,,,55,,50.6,,
2017-11-11T01:30:00.247Z,,,55,,50.4,,58.1
2017-11-11T01:30:10.246Z,,,55,,50.4,,58.2
2017-11-11T01:30:20.246Z,,,55,,50.3,,
2017-11-11T01:30:30.247Z,,,55,,50.3,,58.3
2017-11-11T01:30:45.275Z,,,55,,50.2,,58.4
2017-11-11T01:30:50.245Z,,,55,,50.1,,
2017-11-11T01:31:00.248Z,,,55,,50.1,,58.5
2017-11-11T01:31:10.245Z,,,55,,50,,
2017-11-11T01:31:20.246Z,,,55,,49.9,,58.6
2017-11-11T01:31:30.256Z,1,,55,0,49.9,79,58.7
2017-11-11T01:31:40.246Z,,,55,,49.8,78,64.3
2017-11-11T01:31:50.247Z,,,55,,49.8,49,68.2
2017-11-11T01:32:00.246Z,,,55,,49.7,29,65.9
2017-11-11T01:32:10.245Z,,,55,,49.5,,62.8
2017-11-11T01:32:20.248Z,,,55,,49.5,,59.8
2017-11-11T01:32:30.246Z,,,55,,49.4,,58.9
2017-11-11T01:32:40.248Z,,,55,,49.4,,58.4
2017-11-11T01:32:50.247Z,,,55,,49.3,,59
2017-11-11T01:33:00.246Z,1,,55,0,49.3,0,59.6
2017-11-11T01:33:10.246Z,,,55,,49.3,,58.9
2017-11-11T01:33:20.246Z,,,55,,49.3,,57.8
2017-11-11T01:33:35.267Z,,,55,,49.3,,56.5
2017-11-11T01:33:40.246Z,,,55,,49.3,,56
2017-11-11T01:33:50.247Z,,,55,,49.3,,
2017-11-11T01:34:00.249Z,,,55,,49.3,,56.1
2017-11-11T01:34:10.246Z,,,55,,49.3,,56.4
2017-11-11T01:34:20.246Z,,,55,,49.3,,55.9
2017-11-11T01:34:30.246Z,,,55,,49.3,,
2017-11-11T01:34:40.248Z,,,55,,49.3,,55.6
2017-11-11T01:34:50.248Z,,,55,,49.3,,55.3
2017-11-11T01:35:00.247Z,,,55,,49.3,,55.2
2017-11-11T01:35:10.248Z,,,55,,49.3,,54.9
2017-11-11T01:35:20.246Z,,,55,,49.3,,
2017-11-11T01:35:30.246Z,,,55,,49.2,,54.7
2017-11-11T01:35:40.247Z,,,55,,49.2,,54.4
2017-11-11T01:35:50.252Z,,,55,,49.2,,54.3
2017-11-11T01:36:00.247Z,,,55,,49.1,,54.1
2017-11-11T01:36:10.250Z,,,55,,49.1,,
2017-11-11T01:36:25.281Z,,,55,,49,,54.3
2017-11-11T01:36:31.292Z,1,,55,0,49,80,55.3
2017-11-11T01:36:40.250Z,,,55,,48.9,72,61.7
2017-11-11T01:36:50.248Z,,,55,,48.9,51,64.2
2017-11-11T01:37:00.246Z,,,55,,48.7,29,62.9
2017-11-11T01:37:10.249Z,,,55,,48.7,,60.9
2017-11-11T01:37:20.252Z,,,55,,48.6,,59.9
2017-11-11T01:37:30.247Z,,,55,,48.5,,57.9
2017-11-11T01:37:40.253Z,,,55,,48.5,,57.8
2017-11-11T01:37:50.247Z,,,55,,48.5,,58
2017-11-11T01:38:00.247Z,,,55,,48.4,,58.5
2017-11-11T01:38:10.252Z,,,55,,48.4,,58.7
2017-11-11T01:38:20.247Z,,,55,,48.4,,58.8
2017-11-11T01:38:30.251Z,,,55,,48.4,,59
2017-11-11T01:38:40.248Z,,,55,,48.4,,59.1
2017-11-11T01:38:50.248Z,,,55,,48.4,,59.3
2017-11-11T01:39:00.247Z,,,55,,48.4,,59.4
2017-11-11T01:39:10.250Z,,,55,,48.4,,59.5
2017-11-11T01:39:20.251Z,,,55,,48.4,,59.8
2017-11-11T01:39:30.249Z,,,55,,48.5,,60
2017-11-11T01:39:41.298Z,,,55,,48.5,,
2017-11-11T01:39:50.247Z,,,55,,48.5,,60.1
2017-11-11T01:40:00.252Z,,,55,,48.6,,60.2
2017-11-11T01:40:10.249Z,,,55,,48.7,,60.4
2017-11-11T01:40:20.252Z,,,55,,48.7,,60.6
2017-11-11T01:40:30.247Z,,,55,,48.7,,60.7
2017-11-11T01:40:40.251Z,,,55,,48.9,,61
2017-11-11T01:40:50.248Z,,,55,,49,,61.1
2017-11-11T01:41:00.247Z,,,55,,49,,61.2
2017-11-11T01:41:10.247Z,,,55,,49.1,,61.5
2017-11-11T01:41:20.250Z,,,55,,49.1,,61.6
2017-11-11T01:41:30.247Z,1,,55,0,49.2,0,61.9
2017-11-11T01:41:40.248Z,,,55,,49.2,,60.9
2017-11-11T01:41:50.248Z,,,55,,49.3,,59.9
2017-11-11T01:42:00.248Z,,,55,,49.3,,58.9
2017-11-11T01:42:10.248Z,,,55,,49.4,,58.7
2017-11-11T01:42:20.250Z,,,55,,49.5,,58.5
2017-11-11T01:42:30.256Z,,,55,,49.5,,58.7
2017-11-11T01:42:40.249Z,,,55,,49.7,,58.9
2017-11-11T01:42:50.248Z,,,55,,49.7,,58.7
2017-11-11T01:43:00.257Z,,,55,,49.7,,58.4
2017-11-11T01:43:10.248Z,,,55,,49.8,,58.2
2017-11-11T01:43:20.248Z,,,55,,49.8,,58.1
2017-11-11T01:43:30.247Z,1,,55,0,49.8,79,58.1
2017-11-11T01:43:40.248Z,,,55,,49.8,75,65.2
2017-11-11T01:43:50.247Z,,,55,,49.8,42,70.1
2017-11-11T01:44:00.247Z,,,55,,49.8,29,68.7
2017-11-11T01:44:10.255Z,,,55,,49.8,,65.7
2017-11-11T01:44:20.248Z,,,55,,49.7,,63.9
2017-11-11T01:44:30.248Z,,,55,,49.7,,61.8
2017-11-11T01:44:40.249Z,,,55,,49.7,,61.6
2017-11-11T01:44:50.247Z,,,55,,49.7,,62
2017-11-11T01:45:00.253Z,,,55,,49.7,,
2017-11-11T01:45:10.249Z,,,55,,49.7,,62.4
2017-11-11T01:45:20.247Z,,,55,,49.8,,
2017-11-11T01:45:30.253Z,,,55,,49.8,,62.5
2017-11-11T01:45:40.249Z,,,55,,49.8,,62.6
2017-11-11T01:45:50.248Z,,,55,,49.9,,63
2017-11-11T01:46:00.248Z,,,55,,49.9,,
2017-11-11T01:46:10.248Z,,,55,,50,,63.1
2017-11-11T01:46:25.274Z,,,55,,50,,63.2
2017-11-11T01:46:30.248Z,,,55,,50.1,,63.4
2017-11-11T01:46:40.252Z,,,55,,50.1,,63.5
2017-11-11T01:46:50.248Z,,,55,,50.2,,63.6
2017-11-11T01:47:00.249Z,,,55,,50.2,,63.7
2017-11-11T01:47:10.268Z,,,55,,50.3,,64
2017-11-11T01:47:20.248Z,,,55,,50.4,,
2017-11-11T01:47:30.248Z,,,55,,50.4,,64.1
2017-11-11T01:47:40.250Z,,,55,,50.6,,64.4
2017-11-11T01:47:50.249Z,,,55,,50.6,,64.5
2017-11-11T01:48:00.248Z,,,55,,50.7,,64.6
2017-11-11T01:48:10.249Z,,,55,,50.7,,64.7
2017-11-11T01:48:20.248Z,,,55,,50.8,,65
2017-11-11T01:48:30.248Z,,,55,,50.8,,
2017-11-11T01:48:40.248Z,,,55,,50.9,,65.1
2017-11-11T01:48:50.249Z,,,55,,50.9,,65.3
2017-11-11T01:49:00.249Z,,,55,,51,,65.4
2017-11-11T01:49:15.286Z,,,55,,51.1,,65.5
2017-11-11T01:49:20.248Z,,,55,,51.1,,65.6
2017-11-11T01:49:30.249Z,,,55,,51.2,,65.8
2017-11-11T01:49:40.250Z,1,,55,0,51.3,0,66.1
2017-11-11T01:49:50.248Z,,,55,,51.3,,64.9
2017-11-11T01:50:00.248Z,,,55,,51.4,,63.9
2017-11-11T01:50:10.248Z,,,55,,51.6,,62.9
2017-11-11T01:50:20.249Z,,,55,,51.6,,62.7
2017-11-11T01:50:30.249Z,,,55,,51.7,,62.6
2017-11-11T01:50:40.249Z,,,55,,51.8,,62.7
2017-11-11T01:50:50.249Z,,,55,,51.8,,62.9
2017-11-11T01:51:00.248Z,,,55,,51.9,,62.7
2017-11-11T01:51:10.249Z,,,55,,51.9,,62.3
2017-11-11T01:51:20.252Z,,,55,,51.9,,61.9
2017-11-11T01:51:30.249Z,,,55,,51.9,,
2017-11-11T01:51:40.250Z,,,55,,51.9,,61.6
2017-11-11T01:51:50.254Z,,,55,,51.9,,61.5
2017-11-11T01:52:05.271Z,,,55,,51.9,,61.2
2017-11-11T01:52:10.248Z,,,55,,51.9,,60.9
2017-11-11T01:52:20.250Z,,,55,,51.9,,60.8
2017-11-11T01:52:30.249Z,,,55,,51.8,,60.6
2017-11-11T01:52:40.249Z,,,55,,51.8,,60.2
2017-11-11T01:52:50.250Z,,,55,,51.8,,60.3
2017-11-11T01:53:00.249Z,,,55,,51.7,,60.5
2017-11-11T01:53:10.255Z,,,55,,51.7,,60.6
2017-11-11T01:53:20.251Z,,,55,,51.6,,60.7
2017-11-11T01:53:30.714Z,,,55,,51.6,,60.8
2017-11-11T01:53:40.250Z,,,55,,51.4,,61
2017-11-11T01:53:50.249Z,,,55,,51.4,,
2017-11-11T01:54:00.249Z,,,55,,51.3,,
2017-11-11T01:54:10.251Z,,,55,,51.3,,61.2
2017-11-11T01:54:20.250Z,,,55,,51.3,,61.3
2017-11-11T01:54:30.252Z,,,55,,51.2,,
2017-11-11T01:54:40.249Z,,,55,,51.2,,61.4
2017-11-11T01:54:50.250Z,,,55,,51.2,,61.5
2017-11-11T01:55:00.249Z,,,55,,51.1,,
2017-11-11T01:55:10.252Z,,,55,,51.1,,61.6
2017-11-11T01:55:20.253Z,,,55,,51,,
2017-11-11T01:55:30.249Z,,,55,,51,,
2017-11-11T01:55:40.254Z,,,55,,51,,61.7
2017-11-11T01:55:50.250Z,,,55,,50.9,,
2017-11-11T01:56:00.248Z,,,55,,50.9,,
2017-11-11T01:56:10.249Z,,,55,,50.8,,61.9
2017-11-11T01:56:21.348Z,,,55,,50.8,,
2017-11-11T01:56:30.250Z,,,55,,50.7,,62
2017-11-11T01:56:40.248Z,,,55,,50.7,,
2017-11-11T01:56:50.252Z,,,55,,50.7,,
2017-11-11T01:57:00.249Z,,,55,,50.6,,
2017-11-11T01:57:10.249Z,,,55,,50.6,,
2017-11-11T01:57:20.249Z,,,55,,50.4,,
2017-11-11T01:57:30.250Z,,,55,,50.4,,62.1
2017-11-11T01:57:40.249Z,,,55,,50.3,,
2017-11-11T01:57:50.251Z,,,55,,50.3,,
2017-11-11T01:58:00.253Z,,,55,,50.3,,
2017-11-11T01:58:10.254Z,,,55,,50.2,,
2017-11-11T01:58:20.251Z,,,55,,50.2,,
2017-11-11T01:58:30.254Z,,,55,,50.1,,
2017-11-11T01:58:40.252Z,,,55,,50.1,,
2017-11-11T01:58:50.251Z,,,55,,50,,
2017-11-11T01:59:00.249Z,,,55,,50,,
2017-11-11T01:59:10.253Z,,,55,,49.9,,
2017-11-11T01:59:20.249Z,,,55,,49.9,,
2017-11-11T01:59:30.250Z,,,55,,49.8,,
2017-11-11T01:59:40.249Z,,,55,,49.8,,
2017-11-11T01:59:50.254Z,,,55,,49.7,,
2017-11-11T02:00:00.249Z,,,55,,49.7,,
2017-11-11T02:00:10.255Z,,,55,,49.5,,
2017-11-11T02:00:20.249Z,,,55,,49.5,,
2017-11-11T02:00:30.253Z,,,55,,49.4,,
2017-11-11T02:00:40.254Z,,,55,,49.4,,
2017-11-11T02:00:50.249Z,,,55,,49.3,,
2017-11-11T02:01:00.250Z,,,55,,49.3,,
2017-11-11T02:01:10.249Z,,,55,,49.2,,
2017-11-11T02:01:20.253Z,1,,55,0,49.2,,
2017-11-11T02:01:30.253Z,,,55,,49.1,79,66.3
2017-11-11T02:01:40.250Z,,,55,,49.1,43,70
2017-11-11T02:01:50.253Z,,,55,,49,29,66.8
2017-11-11T02:02:01.248Z,,,55,,49,,61.4
2017-11-11T02:02:10.250Z,,,55,,48.9,,58.8
2017-11-11T02:02:20.250Z,,,55,,48.9,,57.8
2017-11-11T02:02:30.250Z,,,55,,48.9,,56.8
2017-11-11T02:02:40.255Z,,,55,,48.7,,58
2017-11-11T02:02:50.251Z,,,55,,48.7,,58.3
2017-11-11T02:03:00.252Z,,,55,,48.7,,58.5
2017-11-11T02:03:10.261Z,,,55,,48.7,,58.3
2017-11-11T02:03:20.258Z,,,55,,48.7,,58.4
2017-11-11T02:03:30.251Z,,,55,,48.7,,58.6
2017-11-11T02:03:40.254Z,,,55,,48.7,,59
2017-11-11T02:03:50.251Z,,,55,,48.7,,
2017-11-11T02:04:00.251Z,,,55,,48.7,,59.1
2017-11-11T02:04:10.253Z,,,55,,48.7,,59.2
2017-11-11T02:04:20.251Z,,,55,,48.7,,59.3
2017-11-11T02:04:30.251Z,,,55,,48.7,,59.5
2017-11-11T02:04:40.251Z,,,55,,48.9,,59.7
2017-11-11T02:04:55.272Z,,,55,,48.9,,60
2017-11-11T02:05:00.251Z,,,55,,48.9,,
2017-11-11T02:05:10.250Z,,,55,,48.9,,60.1
2017-11-11T02:05:20.253Z,,,55,,49,,60.4
2017-11-11T02:05:30.252Z,,,55,,49,,60.5
2017-11-11T02:05:40.251Z,,,55,,49,,60.7
2017-11-11T02:05:50.250Z,,,55,,49.1,,61
2017-11-11T02:06:00.250Z,,,55,,49.1,,61.1
2017-11-11T02:06:10.251Z,,,55,,49.1,,61.2
2017-11-11T02:06:20.338Z,,,55,,49.2,,61.4
2017-11-11T02:06:30.254Z,,,55,,49.2,,61.6
2017-11-11T02:06:40.250Z,,,55,,49.2,,61.7
2017-11-11T02:06:50.250Z,,,55,,49.3,,62
2017-11-11T02:07:00.253Z,,,55,,49.3,,
2017-11-11T02:07:10.256Z,,,55,,49.4,,62.2
2017-11-11T02:07:20.251Z,,,55,,49.4,,62.4
2017-11-11T02:07:30.252Z,,,55,,49.5,,62.5
2017-11-11T02:07:41.246Z,,,55,,49.7,,62.6
2017-11-11T02:07:50.251Z,1,75,55,0,49.7,29,62.9
2017-11-11T02:08:00.251Z,1,,55,0,49.8,0,62.9
2017-11-11T02:08:10.255Z,,,55,,49.8,,61.8
2017-11-11T02:08:20.252Z,,,55,,49.9,,60.9
2017-11-11T02:08:30.252Z,,,55,,50,,59.9
2017-11-11T02:08:40.251Z,,,55,,50,,59.7
2017-11-11T02:08:50.251Z,,,55,,50.1,,59.6
2017-11-11T02:09:00.251Z,,,55,,50.1,,60
2017-11-11T02:09:10.251Z,,,55,,50.2,,59.9
2017-11-11T02:09:20.251Z,,,55,,50.2,,59.8
2017-11-11T02:09:30.251Z,,,55,,50.3,,59.4
2017-11-11T02:09:40.255Z,,,55,,50.3,,59.2
2017-11-11T02:09:50.251Z,,,55,,50.3,,58.9
2017-11-11T02:10:00.251Z,,,55,,50.3,,
2017-11-11T02:10:10.251Z,,,55,,50.3,,58.6
2017-11-11T02:10:20.252Z,,,55,,50.3,,58.4
2017-11-11T02:10:35.587Z,,,55,,50.3,,58.3
2017-11-11T02:10:40.251Z,,,55,,50.2,,58.1
2017-11-11T02:10:50.252Z,,,55,,50.2,,57.8
2017-11-11T02:11:00.251Z,,,55,,50.2,,57.6
2017-11-11T02:11:20.261Z,,,55,,50.1,,58
2017-11-11T02:11:30.251Z,,,55,,50.1,,
2017-11-11T02:11:40.251Z,1,,55,0,50,80,58.3
2017-11-11T02:11:50.251Z,,,55,,50,78,64.3
2017-11-11T02:12:00.251Z,,,55,,49.9,32,70
2017-11-11T02:12:10.254Z,,,55,,49.9,29,67.8
2017-11-11T02:12:20.252Z,,,55,,49.8,,64.8
2017-11-11T02:12:30.251Z,,,55,,49.8,,62.9
2017-11-11T02:12:40.251Z,,,55,,49.7,,60.8
2017-11-11T02:12:50.253Z,,,55,,49.7,,60.7
2017-11-11T02:13:00.251Z,,,55,,49.7,,61
2017-11-11T02:13:10.251Z,,,55,,49.7,,61.5
2017-11-11T02:13:20.252Z,,,55,,49.7,,62
2017-11-11T02:13:30.251Z,,,55,,49.7,,62
2017-11-11T02:13:40.251Z,,,55,,49.8,,
2017-11-11T02:13:50.252Z,,,55,,49.8,,62.2
2017-11-11T02:14:00.256Z,1,,55,0,49.8,0,62.6
2017-11-11T02:14:10.251Z,,,55,,49.9,,61.9
2017-11-11T02:14:20.251Z,,,55,,49.9,,60.7
2017-11-11T02:14:30.252Z,,,55,,50,,59.5
2017-11-11T02:14:40.252Z,,,55,,50,,59.3
2017-11-11T02:14:50.252Z,,,55,,50.1,,59
2017-11-11T02:15:00.251Z,,,55,,50.1,,59.1
2017-11-11T02:15:10.252Z,,,55,,50.2,,59.3
2017-11-11T02:15:20.252Z,,,55,,50.2,,58.9
2017-11-11T02:15:30.258Z,,,55,,50.3,,58.7
2017-11-11T02:15:40.259Z,,,55,,50.3,,58.5
2017-11-11T02:15:50.252Z,,,55,,50.3,,58.3
2017-11-11T02:16:00.273Z,,,55,,50.3,,58.2
2017-11-11T02:16:10.256Z,,,55,,50.3,,58.1
2017-11-11T02:16:20.252Z,,,55,,50.3,,57.8
2017-11-11T02:16:30.253Z,,,55,,50.2,,57.6
2017-11-11T02:16:40.255Z,,,55,,50.2,,57.4
2017-11-11T02:16:50.253Z,,,55,,50.2,,57.3
2017-11-11T02:17:00.252Z,1,,55,0,50.1,,56.9
2017-11-11T02:17:10.253Z,,,55,,50.1,79,62.9
2017-11-11T02:17:20.252Z,,,55,,50,41,69.4
2017-11-11T02:17:30.252Z,,,55,,50,29,68.8
2017-11-11T02:17:40.257Z,,,55,,49.9,,65.8
2017-11-11T02:17:50.252Z,,,55,,49.9,,63.8
2017-11-11T02:18:00.252Z,,,55,,49.9,,61.9
2017-11-11T02:18:10.251Z,,,55,,49.8,,60.8
2017-11-11T02:18:20.253Z,,,55,,49.8,,61
2017-11-11T02:18:30.253Z,,,55,,49.8,,61.2
2017-11-11T02:18:40.252Z,,,55,,49.8,,61.6
2017-11-11T02:18:50.253Z,,,55,,49.8,,
2017-11-11T02:19:00.256Z,1,,55,0,49.8,0,61.9
2017-11-11T02:19:10.253Z,,,55,,49.8,,60.8
2017-11-11T02:19:20.252Z,,,55,,49.8,,59.9
2017-11-11T02:19:30.252Z,,,55,,49.9,,58.9
2017-11-11T02:19:40.253Z,,,55,,49.9,,58.5
2017-11-11T02:19:50.264Z,,,55,,49.9,,
2017-11-11T02:20:00.252Z,,,55,,50,,
2017-11-11T02:20:10.257Z,,,55,,50,,58.7
2017-11-11T02:20:20.260Z,,,55,,50,,58.4
2017-11-11T02:20:35.291Z,,,55,,50.1,,58.1
2017-11-11T02:20:40.255Z,,,55,,50.1,,57.8
2017-11-11T02:20:50.253Z,,,55,,50.1,,57.6
2017-11-11T02:21:00.253Z,,,55,,50.1,,57.5
2017-11-11T02:21:10.252Z,,,55,,50.1,,57.3
2017-11-11T02:21:20.253Z,,,55,,50,,56.9
2017-11-11T02:21:30.253Z,,,55,,50,,56.8
2017-11-11T02:21:40.253Z,,,55,,50,,56.6
2017-11-11T02:21:50.252Z,,,55,,49.9,,56.4
2017-11-11T02:22:00.257Z,,,55,,49.9,,56.1
2017-11-11T02:22:10.253Z,,,55,,49.9,,
2017-11-11T02:22:20.252Z,,,55,,49.8,,56.2
2017-11-11T02:22:30.253Z,,,55,,49.7,,56.5
2017-11-11T02:22:40.253Z,,,55,,49.7,,
2017-11-11T02:22:50.256Z,,,55,,49.7,,56.6
2017-11-11T02:23:00.253Z,,,55,,49.5,,56.7
2017-11-11T02:23:10.253Z,,,55,,49.4,,56.8
2017-11-11T02:23:25.273Z,,,55,,49.4,,56.9
2017-11-11T02:23:30.253Z,,,55,,49.3,,57
2017-11-11T02:23:40.254Z,,,55,,49.3,,
2017-11-11T02:23:50.252Z,,,55,,49.2,,
2017-11-11T02:24:00.307Z,,,55,,49.2,,57.2
2017-11-11T02:24:10.253Z,,,55,,49.1,,
2017-11-11T02:24:20.253Z,,,55,,49,,57.3
2017-11-11T02:24:30.253Z,,,55,,49,,
2017-11-11T02:24:40.256Z,,,55,,48.9,,57.4
2017-11-11T02:24:50.255Z,,,55,,48.7,,
2017-11-11T02:25:00.253Z,,,55,,48.7,,57.5
2017-11-11T02:25:10.257Z,,,55,,48.6,,
2017-11-11T02:25:20.253Z,,,55,,48.6,,
2017-11-11T02:25:30.253Z,,,55,,48.5,,57.6
2017-11-11T02:25:40.253Z,,,55,,48.5,,
2017-11-11T02:25:50.253Z,,,55,,48.4,,
2017-11-11T02:26:00.253Z,1,,55,0,48.3,80,58.3
2017-11-11T02:26:15.273Z,,,55,,48.3,73,64.2
2017-11-11T02:26:20.253Z,,,55,,48.2,48,67.1
2017-11-11T02:26:30.253Z,,,55,,48.2,29,63.9
2017-11-11T02:26:40.254Z,,,55,,48.1,,60.6
2017-11-11T02:26:50.253Z,,,55,,48.1,,57.9
2017-11-11T02:27:00.253Z,,,55,,48,,56.9
2017-11-11T02:27:10.255Z,,,55,,48,,56.2
2017-11-11T02:27:20.254Z,,,55,,47.8,,57
2017-11-11T02:27:30.253Z,,,55,,47.8,,57.3
2017-11-11T02:27:40.255Z,,,55,,47.8,,
2017-11-11T02:27:50.259Z,,,55,,47.8,,
2017-11-11T02:28:00.253Z,,,55,,47.8,,
2017-11-11T02:28:10.254Z,,,55,,47.8,,57.4
2017-11-11T02:28:20.256Z,,,55,,47.8,,57.6
2017-11-11T02:28:30.253Z,,,55,,47.8,,57.7
2017-11-11T02:28:40.254Z,,,55,,47.8,,
2017-11-11T02:28:50.257Z,,,55,,47.8,,57.8
2017-11-11T02:29:00.253Z,,,55,,47.8,,
2017-11-11T02:29:10.256Z,,,55,,47.8,,57.9
2017-11-11T02:29:20.256Z,,,55,,48,,58
2017-11-11T02:29:30.261Z,,,55,,48,,58.1
2017-11-11T02:29:40.256Z,,,55,,48,,58.3
2017-11-11T02:29:50.260Z,,,55,,48,,
2017-11-11T02:30:00.260Z,,,55,,48.1,,58.4
2017-11-11T02:30:10.255Z,,,55,,48.1,,58.5
2017-11-11T02:30:20.259Z,,,55,,48.1,,58.6
2017-11-11T02:30:30.265Z,,,55,,48.1,,58.7
2017-11-11T02:30:40.258Z,,,55,,48.1,,58.8
2017-11-11T02:30:50.254Z,,,55,,48.2,,59
2017-11-11T02:31:00.254Z,,,55,,48.2,,59.1
2017-11-11T02:31:10.256Z,,,55,,48.2,,59.2
2017-11-11T02:31:20.254Z,,,55,,48.3,,59.3
2017-11-11T02:31:30.255Z,,,55,,48.3,,59.4
2017-11-11T02:31:40.254Z,,,55,,48.3,,
2017-11-11T02:31:50.254Z,,,55,,48.4,,59.5
2017-11-11T02:32:00.260Z,,,55,,48.4,,59.7
2017-11-11T02:32:10.255Z,,,55,,48.4,,59.8
2017-11-11T02:32:20.262Z,,,55,,48.5,,60
2017-11-11T02:32:30.256Z,1,,55,0,48.5,0,60.4
2017-11-11T02:32:40.256Z,,,55,,48.5,,59.9
2017-11-11T02:32:50.255Z,,,55,,48.6,,58.9
2017-11-11T02:33:00.254Z,,,55,,48.6,,57.3
2017-11-11T02:33:10.254Z,,,55,,48.7,,56.9
2017-11-11T02:33:20.255Z,,,55,,48.7,,56.8
2017-11-11T02:33:30.255Z,,,55,,48.7,,56.9
2017-11-11T02:33:40.259Z,,,55,,48.9,,57.2
2017-11-11T02:33:50.256Z,,,55,,48.9,,56.9
2017-11-11T02:34:00.255Z,,,55,,48.9,,56.8
2017-11-11T02:34:10.255Z,,,55,,49,,56.6
2017-11-11T02:34:20.258Z,,,55,,49,,56.4
2017-11-11T02:34:30.256Z,,,55,,48.9,,56.1
2017-11-11T02:34:40.254Z,,,55,,48.9,,55.9
2017-11-11T02:34:50.255Z,,,55,,48.9,,55.8
2017-11-11T02:35:00.255Z,,,55,,48.9,,55.6
2017-11-11T02:35:10.255Z,,,55,,48.9,,55.3
2017-11-11T02:35:20.258Z,,,55,,48.7,,55.1
2017-11-11T02:35:30.256Z,,,55,,48.7,,54.9
2017-11-11T02:35:40.256Z,,,55,,48.7,,
2017-11-11T02:35:50.256Z,,,55,,48.6,,55
2017-11-11T02:36:00.255Z,,,55,,48.6,,55.1
2017-11-11T02:36:11.252Z,,,55,,48.5,,55.3
2017-11-11T02:36:20.255Z,,,55,,48.5,,55.5
2017-11-11T02:36:30.258Z,,,55,,48.4,,55.6
2017-11-11T02:36:40.255Z,,,55,,48.4,,55.7
2017-11-11T02:36:50.257Z,,,55,,48.3,,55.8
2017-11-11T02:37:00.258Z,,,55,,48.3,,
2017-11-11T02:37:10.254Z,,,55,,48.2,,56
2017-11-11T02:37:20.255Z,,,55,,48.2,,
2017-11-11T02:37:30.256Z,,,55,,48.1,,56.1
2017-11-11T02:37:40.254Z,,,55,,48.1,,
2017-11-11T02:37:50.258Z,,,55,,48,,56.2
2017-11-11T02:38:00.262Z,,,55,,48,,
2017-11-11T02:38:10.255Z,,,55,,47.8,,56.4
2017-11-11T02:38:20.255Z,,,55,,47.7,,
2017-11-11T02:38:30.256Z,,,55,,47.7,,56.5
2017-11-11T02:38:40.255Z,,,55,,47.6,,
