Time,PrimT,PrimTSet,HwActive,HwTOutlet,ChActive,ActPow,HwTSet
2017-11-26T18:53:00.222Z,,,,50.2,,,55
2017-11-26T18:53:10.229Z,,,,50.2,,,55
2017-11-26T18:53:21.223Z,,,,50.2,,,55
2017-11-26T18:53:30.222Z,60.4,,,50.2,,,55
2017-11-26T18:53:40.223Z,,,,50.2,,,55
2017-11-26T18:53:50.224Z,,,,50.2,,,55
2017-11-26T18:54:00.222Z,,,,50.2,,,55
2017-11-26T18:54:10.223Z,,,,50.3,,,55
2017-11-26T18:54:20.222Z,60.5,,,50.2,,,55
2017-11-26T18:54:30.248Z,,,,50.2,,,55
2017-11-26T18:54:40.223Z,,,,50.3,,,55
2017-11-26T18:54:50.223Z,60.6,,,50.3,,,55
2017-11-26T18:55:00.227Z,,,,50.3,,,55
2017-11-26T18:55:10.225Z,,,,50.3,,,55
2017-11-26T18:55:20.223Z,60.7,,,50.3,,,55
2017-11-26T18:55:30.229Z,,,,50.3,,,55
2017-11-26T18:55:40.227Z,,,,50.3,,,55
2017-11-26T18:55:50.223Z,,,,50.3,,,55
2017-11-26T18:56:00.228Z,60.9,,,50.3,,,55
2017-11-26T18:56:11.218Z,,,,50.3,,,55
2017-11-26T18:56:20.231Z,61,,,50.3,,,55
2017-11-26T18:56:30.224Z,61.1,,0,50.3,2,0,55
2017-11-26T18:56:40.223Z,60.8,,,50.4,,,55
2017-11-26T18:56:50.223Z,58.9,,,50.4,,,55
2017-11-26T18:57:00.223Z,57.9,,,50.4,,,55
2017-11-26T18:57:10.224Z,57.6,,,50.4,,,55
2017-11-26T18:57:20.223Z,57.3,,,50.4,,,55
2017-11-26T18:57:30.228Z,,,,50.4,,,55
2017-11-26T18:57:40.225Z,57.5,,,50.4,,,55
2017-11-26T18:57:50.224Z,57.4,,,50.4,,,55
2017-11-26T18:58:00.229Z,56.9,,,50.4,,,55
2017-11-26T18:58:10.224Z,56.7,,,50.4,,,55
2017-11-26T18:58:20.229Z,56.5,,,50.4,,,55
2017-11-26T18:58:30.224Z,56.1,,,50.4,,,55
2017-11-26T18:58:40.224Z,55.9,,,50.3,,,55
2017-11-26T18:58:50.224Z,55.7,,,50.3,,,55
2017-11-26T18:59:01.222Z,55.5,,,50.2,,,55
2017-11-26T18:59:10.224Z,55.2,,,50.2,,,55
2017-11-26T18:59:20.224Z,54.9,,,50.1,,,55
2017-11-26T18:59:30.229Z,54.8,,,50.1,,,55
2017-11-26T18:59:40.258Z,54.7,,,50,,,55
2017-11-26T18:59:50.224Z,55,,,50,,,55
2017-11-26T19:00:00.229Z,,,,49.9,,,55
2017-11-26T19:00:10.225Z,55.2,,,49.8,,,55
2017-11-26T19:00:20.225Z,55.3,,,49.8,,,55
2017-11-26T19:00:30.225Z,55.5,,,49.7,,,55
2017-11-26T19:00:40.226Z,55.6,,,49.5,,,55
2017-11-26T19:00:50.225Z,55.7,,,49.4,,,55
2017-11-26T19:01:00.225Z,,,,49.4,,,55
2017-11-26T19:01:10.225Z,55.8,,,49.3,,,55
2017-11-26T19:01:20.226Z,56,,,49.2,,,55
2017-11-26T19:01:30.225Z,,,,49.1,,,55
2017-11-26T19:01:40.262Z,,,,49,,,55
2017-11-26T19:01:51.217Z,56.1,,,49,,,55
2017-11-26T19:02:00.225Z,56.2,,,48.9,,,55
2017-11-26T19:02:10.225Z,,,,48.7,,,55
2017-11-26T19:02:20.225Z,56.4,,,48.7,,,55
2017-11-26T19:02:30.229Z,,,,48.6,,,55
2017-11-26T19:02:40.225Z,56.5,,,48.5,,,55
2017-11-26T19:02:50.225Z,,,,48.4,,,55
2017-11-26T19:03:00.227Z,56.6,,,48.4,,,55
2017-11-26T19:03:10.226Z,,,,48.3,,,55
2017-11-26T19:03:20.226Z,,,,48.2,,,55
2017-11-26T19:03:30.226Z,56.7,,,48.2,,,55
2017-11-26T19:03:40.226Z,,,,48.1,,,55
2017-11-26T19:03:50.226Z,,,,48,,,55
2017-11-26T19:04:00.226Z,56.8,,,48,,,55
2017-11-26T19:04:10.230Z,,,,47.8,,,55
2017-11-26T19:04:20.226Z,,,,47.7,,,55
2017-11-26T19:04:30.226Z,56.9,,,47.6,,,55
2017-11-26T19:04:41.221Z,,,,47.6,,,55
2017-11-26T19:04:50.228Z,,,,47.5,,,55
2017-11-26T19:05:00.227Z,,,,47.4,,,55
2017-11-26T19:05:10.226Z,,,,47.4,,,55
2017-11-26T19:05:20.226Z,,,,47.3,,,55
2017-11-26T19:05:30.226Z,,,,47.2,,,55
2017-11-26T19:05:40.227Z,57,,,47,,,55
2017-11-26T19:05:50.227Z,57,,,47,,,55
2017-11-26T19:06:00.226Z,,,,46.9,,,55
2017-11-26T19:06:10.231Z,,,,46.9,,,55
2017-11-26T19:06:20.230Z,,,,46.8,,,55
2017-11-26T19:06:30.227Z,,,,46.7,,,55
2017-11-26T19:06:40.227Z,60.1,,0,46.6,2,79,55
2017-11-26T19:06:50.227Z,65,,,46.6,,54,55
2017-11-26T19:07:00.227Z,63.6,,,46.5,,29,55
2017-11-26T19:07:10.230Z,58.8,,,46.5,,,55
2017-11-26T19:07:20.232Z,55.9,,,46.4,,,55
2017-11-26T19:07:35.315Z,53.8,,,46.2,,,55
2017-11-26T19:07:40.227Z,52.9,,,46.2,,,55
2017-11-26T19:07:50.228Z,53.1,,,46.1,,,55
2017-11-26T19:08:00.227Z,54.1,,,46.1,,,55
2017-11-26T19:08:10.227Z,54.5,,,46.1,,,55
2017-11-26T19:08:20.227Z,,,,46.1,,,55
2017-11-26T19:08:30.229Z,,,,46,,,55
2017-11-26T19:08:40.227Z,54.7,,,46,,,55
2017-11-26T19:08:50.227Z,55,,,46,,,55
2017-11-26T19:09:00.274Z,,,,46,,,55
2017-11-26T19:09:10.227Z,55.1,,,46,,,55
2017-11-26T19:09:20.227Z,55.2,,,45.9,,,55
2017-11-26T19:09:30.228Z,55.3,,,45.9,,,55
2017-11-26T19:09:40.228Z,55.5,,,45.9,,,55
2017-11-26T19:09:50.228Z,55.7,,,45.9,,,55
2017-11-26T19:10:00.228Z,55.8,,,45.9,,,55
2017-11-26T19:10:10.228Z,56,,,45.9,,,55
2017-11-26T19:10:20.228Z,56.2,,,45.9,,,55
2017-11-26T19:10:30.233Z,56.3,,,46,,,55
2017-11-26T19:10:40.230Z,56.4,,,46,,,55
2017-11-26T19:10:50.228Z,56.5,,,46,,,55
2017-11-26T19:11:00.232Z,56.7,,,46,,,55
2017-11-26T19:11:10.229Z,56.9,,,46,,,55
2017-11-26T19:11:20.228Z,57,,,46,,,55
2017-11-26T19:11:30.229Z,57.1,,,46.1,,,55
2017-11-26T19:11:40.228Z,57.2,,,46.1,,,55
2017-11-26T19:11:51.224Z,57.3,,,46.1,,,55
2017-11-26T19:12:00.230Z,57.6,,,46.2,,,55
2017-11-26T19:12:10.229Z,,,,46.2,,,55
2017-11-26T19:12:20.228Z,57.7,,,46.2,,,55
2017-11-26T19:12:30.228Z,57.9,,,46.4,,,55
2017-11-26T19:12:40.228Z,58,,,46.4,,,55
2017-11-26T19:12:50.228Z,,,,46.4,,,55
2017-11-26T19:13:00.229Z,58.3,,,46.5,,,55
2017-11-26T19:13:10.229Z,58.4,,,46.5,,,55
2017-11-26T19:13:20.231Z,58.5,,,46.6,,,55
2017-11-26T19:13:30.230Z,,,,46.6,,,55
2017-11-26T19:13:40.229Z,58.7,,,46.6,,,55
2017-11-26T19:13:50.247Z,58.8,,,46.7,,,55
2017-11-26T19:14:00.229Z,59,,,46.7,,,55
2017-11-26T19:14:10.229Z,,,,46.7,,,55
2017-11-26T19:14:20.229Z,59.1,,,46.8,,,55
2017-11-26T19:14:30.230Z,59.2,,,46.8,,,55
2017-11-26T19:14:41.227Z,59.3,,,46.9,,,55
2017-11-26T19:14:50.229Z,59.4,,,46.9,,,55
2017-11-26T19:15:00.230Z,59.5,,,47,,,55
2017-11-26T19:15:10.229Z,59.7,,,47,,,55
2017-11-26T19:15:20.230Z,59.8,,,47.2,,,55
2017-11-26T19:15:30.231Z,59.9,,,47.2,,,55
2017-11-26T19:15:40.230Z,60,,,47.3,,,55
2017-11-26T19:15:50.230Z,60.1,,,47.3,,,55
2017-11-26T19:16:00.230Z,60.2,,,47.4,,,55
2017-11-26T19:16:10.230Z,,,,47.4,,,55
2017-11-26T19:16:20.230Z,60.4,,,47.5,,,55
2017-11-26T19:16:30.230Z,60.5,,,47.5,,,55
2017-11-26T19:16:40.233Z,60.6,,,47.6,,,55
2017-11-26T19:16:50.230Z,60.7,,,47.6,,,55
2017-11-26T19:17:00.230Z,60.9,,,47.7,,,55
2017-11-26T19:17:10.232Z,61,,,47.7,,,55
2017-11-26T19:17:20.230Z,61.1,,,47.8,,,55
2017-11-26T19:17:31.224Z,61.2,,,47.8,,,55
2017-11-26T19:17:40.230Z,,,,48,,,55
2017-11-26T19:17:50.232Z,61.4,,,48,,,55
2017-11-26T19:18:00.236Z,61.5,,,48.1,,,55
2017-11-26T19:18:10.231Z,61.6,,,48.1,,,55
2017-11-26T19:18:20.231Z,61.8,,0,48.2,2,0,55
2017-11-26T19:18:30.232Z,60.9,,,48.2,,,55
2017-11-26T19:18:40.234Z,58.9,,,48.3,,,55
2017-11-26T19:18:50.231Z,58.6,,,48.4,,,55
2017-11-26T19:19:00.231Z,58.1,,,48.4,,,55
2017-11-26T19:19:10.230Z,,,,48.5,,,55
2017-11-26T19:19:20.231Z,58.2,,,48.5,,,55
2017-11-26T19:19:30.231Z,58.3,,,48.5,,,55
2017-11-26T19:19:40.231Z,57.8,,,48.6,,,55
2017-11-26T19:19:50.233Z,57.7,,,48.6,,,55
2017-11-26T19:20:00.231Z,57.4,,,48.6,,,55
2017-11-26T19:20:10.231Z,57.2,,,48.6,,,55
2017-11-26T19:20:21.228Z,56.9,,,48.6,,,55
2017-11-26T19:20:30.231Z,56.8,,,48.6,,,55
2017-11-26T19:20:40.231Z,56.6,,,48.6,,,55
2017-11-26T19:20:50.231Z,56.4,,,48.6,,,55
2017-11-26T19:21:00.231Z,56.1,,,48.5,,,55
2017-11-26T19:21:10.231Z,55.9,,,48.5,,,55
2017-11-26T19:21:20.231Z,55.8,,,48.5,,,55
2017-11-26T19:21:30.231Z,56,,,48.4,,,55
2017-11-26T19:21:40.231Z,56.1,,,48.4,,,55
2017-11-26T19:21:50.231Z,56.2,,,48.3,,,55
2017-11-26T19:22:00.232Z,56.4,,,48.3,,,55
2017-11-26T19:22:10.231Z,56.5,,,48.2,,,55
2017-11-26T19:22:20.232Z,56.6,,,48.2,,,55
2017-11-26T19:22:30.233Z,56.7,,,48.1,,,55
2017-11-26T19:22:40.232Z,56.8,,,48,,,55
2017-11-26T19:22:50.232Z,,,,48,,,55
2017-11-26T19:23:00.232Z,57,,,48,,,55
2017-11-26T19:23:15.280Z,,,,47.8,,,55
2017-11-26T19:23:20.232Z,57.2,,,47.7,,,55
2017-11-26T19:23:30.232Z,,,,47.7,,,55
2017-11-26T19:23:41.274Z,57.3,,,47.7,,,55
2017-11-26T19:23:50.234Z,,,,47.6,,,55
2017-11-26T19:24:00.234Z,57.4,,,47.5,,,55
2017-11-26T19:24:10.232Z,,,,47.5,,,55
2017-11-26T19:24:20.233Z,57.5,,,47.4,,,55
2017-11-26T19:24:30.232Z,,,,47.4,,,55
2017-11-26T19:24:40.232Z,57.6,,,47.3,,,55
2017-11-26T19:24:50.232Z,,,,47.2,,,55
2017-11-26T19:25:00.232Z,,,,47.2,,,55
2017-11-26T19:25:10.239Z,57.7,,,47.2,,,55
2017-11-26T19:25:20.232Z,,,,47,,,55
2017-11-26T19:25:30.232Z,,,,47,,,55
2017-11-26T19:25:40.232Z,,,,46.9,,,55
2017-11-26T19:25:50.232Z,,,,46.8,,,55
2017-11-26T19:26:05.489Z,57.8,,,46.8,,,55
2017-11-26T19:26:10.233Z,58,,0,46.7,2,79,55
2017-11-26T19:26:20.231Z,63.3,,,46.7,,76,55
2017-11-26T19:26:30.232Z,67.1,,,46.6,,42,55
2017-11-26T19:26:40.232Z,64.5,,,46.6,,29,55
2017-11-26T19:26:50.232Z,59.7,,,46.5,,,55
2017-11-26T19:27:00.238Z,57.6,,,46.5,,,55
2017-11-26T19:27:10.232Z,55.9,,,46.4,,,55
2017-11-26T19:27:20.232Z,55.8,5,0,46.4,0,0,55
2017-11-26T19:27:31.228Z,54.9,,,46.2,,,55
2017-11-26T19:27:40.232Z,54.5,,,46.2,,,55
2017-11-26T19:27:50.232Z,53.8,,,46.2,,,55
2017-11-26T19:28:00.232Z,53.4,,,46.2,,,55
2017-11-26T19:28:10.232Z,53.3,,,46.2,,,55
2017-11-26T19:28:20.231Z,,,,46.2,,,55
2017-11-26T19:28:30.232Z,52.9,,,46.2,,,55
2017-11-26T19:28:40.232Z,52.7,,,46.2,,,55
2017-11-26T19:28:50.232Z,52.3,,,46.2,,,55
2017-11-26T19:29:00.232Z,52.1,,,46.2,,,55
2017-11-26T19:29:10.232Z,51.9,,,46.2,,,55
2017-11-26T19:29:20.232Z,51.8,,,46.1,,,55
2017-11-26T19:29:30.232Z,51.6,,,46.1,,,55
2017-11-26T19:29:40.231Z,51.4,,,46.1,,,55
2017-11-26T19:29:50.232Z,51.3,,,46.1,,,55
2017-11-26T19:30:00.232Z,51.1,,,46,,,55
2017-11-26T19:30:10.232Z,50.9,,,46,,,55
2017-11-26T19:30:21.223Z,50.8,,,45.9,,,55
2017-11-26T19:30:30.232Z,50.9,,,45.9,,,55
2017-11-26T19:30:40.231Z,51,,,45.8,,,55
2017-11-26T19:30:50.231Z,51.1,,,45.8,,,55
2017-11-26T19:31:00.231Z,51.2,,,45.7,,,55
2017-11-26T19:31:10.231Z,51.3,,,45.7,,,55
2017-11-26T19:31:20.232Z,,,,45.6,,,55
2017-11-26T19:31:30.232Z,51.4,,,45.6,,,55
2017-11-26T19:31:40.232Z,51.6,,,45.5,,,55
2017-11-26T19:31:50.231Z,,,,45.3,,,55
2017-11-26T19:32:00.232Z,51.7,,,45.3,,,55
2017-11-26T19:32:10.231Z,,,,45.2,,,55
2017-11-26T19:32:20.231Z,51.8,,,45.2,,,55
2017-11-26T19:32:30.231Z,,,,45.1,,,55
2017-11-26T19:32:40.233Z,51.9,,,45,,,55
2017-11-26T19:32:50.232Z,,,,45,,,55
2017-11-26T19:33:00.237Z,52,,,44.9,,,55
2017-11-26T19:33:11.225Z,,,,44.9,,,55
2017-11-26T19:33:20.231Z,,,,44.8,,,55
2017-11-26T19:33:30.232Z,52.1,,,44.7,,,55
2017-11-26T19:33:40.232Z,,,,44.7,,,55
2017-11-26T19:33:50.232Z,,,,44.5,,,55
2017-11-26T19:34:00.237Z,52.2,,,44.5,,,55
2017-11-26T19:34:10.231Z,,,,44.4,,,55
2017-11-26T19:34:20.231Z,,,,44.3,,,55
2017-11-26T19:34:30.232Z,,,,44.3,,,55
2017-11-26T19:34:40.231Z,,,,44.2,,,55
2017-11-26T19:34:50.231Z,52.3,,,44.2,,,55
2017-11-26T19:35:00.233Z,,,,44.1,,,55
2017-11-26T19:35:10.233Z,,,,44.1,,,55
2017-11-26T19:35:20.234Z,,,,44,,,55
2017-11-26T19:35:30.231Z,,,,44,,,55
2017-11-26T19:35:40.233Z,52.4,,,43.9,,,55
2017-11-26T19:35:50.233Z,,,,43.7,,,55
2017-11-26T19:36:00.232Z,,,,43.7,,,55
2017-11-26T19:36:10.233Z,,,,43.6,,,55
2017-11-26T19:36:20.231Z,52.4,5,0,43.6,0,0,55
2017-11-26T19:36:31.285Z,,,,43.5,,,55
2017-11-26T19:36:40.231Z,,,,43.5,,,55
2017-11-26T19:36:50.231Z,,,,43.4,,,55
2017-11-26T19:37:00.231Z,,,,43.3,,,55
2017-11-26T19:37:10.231Z,,,,43.3,,,55
2017-11-26T19:37:20.236Z,,,,43.2,,,55
2017-11-26T19:37:30.232Z,,,,43.2,,,55
2017-11-26T19:37:40.231Z,,,,43.1,,,55
2017-11-26T19:37:50.230Z,,,,43.1,,,55
2017-11-26T19:38:00.233Z,,,,43,,,55
2017-11-26T19:38:10.231Z,,,,43,,,55
2017-11-26T19:38:20.231Z,,,,42.8,,,55
2017-11-26T19:38:30.231Z,,,,42.8,,,55
2017-11-26T19:38:40.231Z,,,,42.7,,,55
2017-11-26T19:38:51.230Z,,,,42.7,,,55
2017-11-26T19:39:00.231Z,,,,42.6,,,55
2017-11-26T19:39:10.231Z,,,,42.6,,,55
2017-11-26T19:39:20.236Z,,,,42.5,,,55
2017-11-26T19:39:30.231Z,,,,42.5,,,55
2017-11-26T19:39:40.231Z,,,,42.4,,,55
2017-11-26T19:39:50.234Z,,,,42.4,,,55
2017-11-26T19:40:00.231Z,,,,42.3,,,55
2017-11-26T19:40:10.283Z,,,,42.3,,,55
2017-11-26T19:40:20.231Z,,,,42.2,,,55
2017-11-26T19:40:30.231Z,,,,42.2,,,55
2017-11-26T19:40:40.232Z,52.3,,,42,,,55
2017-11-26T19:40:50.235Z,,,,42,,,55
2017-11-26T19:41:00.231Z,,,,41.9,,,55
2017-11-26T19:41:10.231Z,,,,41.9,,,55
2017-11-26T19:41:20.230Z,,,,41.8,,,55
2017-11-26T19:41:30.231Z,53,59,0,44,0,0,55
2017-11-26T19:41:40.326Z,51.9,,,43.6,,,55
2017-11-26T19:41:50.231Z,51.6,,,43,,,55
2017-11-26T19:42:00.234Z,51.7,,,42.5,,,55
2017-11-26T19:42:10.230Z,51.8,,,42.3,,,55
2017-11-26T19:42:20.230Z,,,,42.2,,,55
2017-11-26T19:42:30.231Z,,5,,42,,,55
2017-11-26T19:42:40.231Z,,,,42.3,,,55
2017-11-26T19:42:50.237Z,,,,42.5,,,55
2017-11-26T19:43:00.235Z,51.9,,,42.6,,,55
2017-11-26T19:43:11.519Z,51.8,,,42.8,,,55
2017-11-26T19:43:20.235Z,,,,43,,,55
2017-11-26T19:43:30.234Z,,,,43.1,,,55
2017-11-26T19:43:41.273Z,51.9,,,43.2,,,55
2017-11-26T19:43:50.234Z,51.8,,,43.2,,,55
2017-11-26T19:44:00.234Z,,,,43.3,,,55
2017-11-26T19:44:10.230Z,,,,43.3,,,55
2017-11-26T19:44:20.236Z,,,,43.4,,,55
2017-11-26T19:44:30.231Z,,,,43.4,,,55
2017-11-26T19:44:40.235Z,,,,43.4,,,55
2017-11-26T19:44:50.247Z,,,,43.4,,,55
2017-11-26T19:45:00.230Z,,,,43.4,,,55
2017-11-26T19:45:10.230Z,,,,43.4,,,55
2017-11-26T19:45:20.231Z,,,,43.5,,,55
2017-11-26T19:45:30.231Z,,,,43.4,,,55
2017-11-26T19:45:40.230Z,,,,43.4,,,55
2017-11-26T19:45:50.231Z,,,,43.4,,,55
2017-11-26T19:46:01.331Z,,,,43.4,,,55
2017-11-26T19:46:10.231Z,,,,43.4,,,55
2017-11-26T19:46:20.231Z,,,,43.4,,,55
2017-11-26T19:46:30.364Z,,,,43.4,,,55
2017-11-26T19:46:40.237Z,51.7,,,43.4,,,55
2017-11-26T19:46:50.230Z,,,,43.4,,,55
2017-11-26T19:47:00.230Z,,,,43.3,,,55
2017-11-26T19:47:10.231Z,,,,43.3,,,55
2017-11-26T19:47:20.230Z,,,,43.3,,,55
2017-11-26T19:47:30.233Z,,,,43.3,,,55
2017-11-26T19:47:40.231Z,,,,43.2,,,55
2017-11-26T19:47:50.231Z,,,,43.2,,,55
2017-11-26T19:48:00.234Z,,,,43.2,,,55
2017-11-26T19:48:10.230Z,,,,43.1,,,55
2017-11-26T19:48:20.230Z,,,,43.1,,,55
2017-11-26T19:48:30.231Z,,,,43.1,,,55
2017-11-26T19:48:40.230Z,51.6,,,43,,,55
2017-11-26T19:48:51.226Z,51.7,,,43,,,55
2017-11-26T19:49:00.230Z,51.6,,,43,,,55
2017-11-26T19:49:10.232Z,,,,42.8,,,55
2017-11-26T19:49:20.238Z,,,,42.8,,,55
2017-11-26T19:49:30.231Z,,,,42.8,,,55
2017-11-26T19:49:40.230Z,,,,42.7,,,55
2017-11-26T19:49:50.234Z,,,,42.7,,,55
2017-11-26T19:50:00.231Z,,,,42.6,,,55
2017-11-26T19:50:10.231Z,,,,42.6,,,55
2017-11-26T19:50:20.231Z,51.4,,,42.6,,,55
2017-11-26T19:50:30.230Z,,,,42.5,,,55
2017-11-26T19:50:40.230Z,,,,42.5,,,55
2017-11-26T19:50:50.230Z,,,,42.4,,,55
2017-11-26T19:51:00.230Z,,,,42.4,,,55
2017-11-26T19:51:10.230Z,,,,42.4,,,55
2017-11-26T19:51:20.230Z,,,,42.3,,,55
2017-11-26T19:51:30.230Z,,,,42.3,,,55
2017-11-26T19:51:41.230Z,51.3,,,42.3,,,55
2017-11-26T19:51:50.231Z,,,,42.2,,,55
2017-11-26T19:52:00.231Z,,,,42.2,,,55
2017-11-26T19:52:10.230Z,,,,42,,,55
2017-11-26T19:52:20.230Z,,,,42,,,55
2017-11-26T19:52:30.233Z,,,,41.9,,,55
2017-11-26T19:52:40.233Z,,,,41.9,,,55
2017-11-26T19:52:50.235Z,,,,41.8,,,55
2017-11-26T19:53:00.230Z,,,,41.8,,,55
2017-11-26T19:53:10.230Z,51.2,,,41.8,,,55
2017-11-26T19:53:20.230Z,,,,41.7,,,55
2017-11-26T19:53:30.231Z,,,,41.7,,,55
2017-11-26T19:53:40.231Z,,,,41.7,,,55
2017-11-26T19:53:50.230Z,,,,41.6,,,55
2017-11-26T19:54:00.230Z,,,,41.6,,,55
2017-11-26T19:54:10.230Z,,,,41.6,,,55
2017-11-26T19:54:20.230Z,,,,41.5,,,55
2017-11-26T19:54:31.224Z,51.1,,,41.5,,,55
2017-11-26T19:54:40.233Z,,,,41.4,,,55
2017-11-26T19:54:50.230Z,,,,41.4,,,55
2017-11-26T19:55:00.230Z,,,,41.2,,,55
2017-11-26T19:55:10.238Z,,,,41.2,,,55
2017-11-26T19:55:20.230Z,,,,41.2,,,55
2017-11-26T19:55:30.231Z,51,,,41.1,,,55
2017-11-26T19:55:40.231Z,,,,41.1,,,55
2017-11-26T19:55:50.230Z,,,,41.1,,,55
2017-11-26T19:56:00.230Z,,,,41,,,55
2017-11-26T19:56:10.231Z,,,,41,,,55
2017-11-26T19:56:20.231Z,,,,40.9,,,55
2017-11-26T19:56:30.230Z,,,,40.9,,,55
2017-11-26T19:56:40.231Z,50.9,,,40.9,,,55
2017-11-26T19:56:50.230Z,,,,40.8,,,55
2017-11-26T19:57:00.230Z,,,,40.8,,,55
2017-11-26T19:57:10.230Z,,,,40.8,,,55
2017-11-26T19:57:25.250Z,,,,40.7,,,55
2017-11-26T19:57:30.230Z,,,,40.7,,,55
2017-11-26T19:57:40.230Z,,,,40.6,,,55
2017-11-26T19:57:50.230Z,,,,40.6,,,55
2017-11-26T19:58:00.230Z,,,,40.6,,,55
2017-11-26T19:58:10.230Z,50.8,,,40.5,,,55
2017-11-26T19:58:20.230Z,,,,40.5,,,55
2017-11-26T19:58:30.230Z,,,,40.5,,,55
2017-11-26T19:58:40.232Z,,,,40.3,,,55
2017-11-26T19:58:50.234Z,,,,40.3,,,55
2017-11-26T19:59:00.236Z,,,,40.3,,,55
2017-11-26T19:59:10.230Z,50.7,,,40.2,,,55
2017-11-26T19:59:20.230Z,,,,40.2,,,55
2017-11-26T19:59:30.230Z,,,,40.1,,,55
2017-11-26T19:59:40.235Z,,,,40.1,,,55
2017-11-26T19:59:50.233Z,,,,40.1,,,55
2017-11-26T20:00:00.230Z,,,,40,,,55
2017-11-26T20:00:15.308Z,,,,40,,,55
2017-11-26T20:00:20.230Z,50.6,,,39.9,,,55
2017-11-26T20:00:30.230Z,,,,39.9,,,55
2017-11-26T20:00:40.231Z,,,,39.9,,,55
2017-11-26T20:00:50.230Z,,,,39.8,,,55
2017-11-26T20:01:00.235Z,,,,39.8,,,55
2017-11-26T20:01:10.231Z,,,,39.8,,,55
2017-11-26T20:01:20.230Z,50.4,,,39.6,,,55
2017-11-26T20:01:30.232Z,,,,39.6,,,55
2017-11-26T20:01:40.231Z,,,,39.6,,,55
2017-11-26T20:01:50.236Z,,,,39.5,,,55
2017-11-26T20:02:00.230Z,,,,39.5,,,55
2017-11-26T20:02:10.231Z,,,,39.4,,,55
2017-11-26T20:02:20.231Z,,,,39.4,,,55
2017-11-26T20:02:30.231Z,50.3,,,39.4,,,55
2017-11-26T20:02:40.233Z,,,,39.3,,,55
2017-11-26T20:02:50.231Z,,,,39.3,,,55
2017-11-26T20:03:00.231Z,,,,39.3,,,55
2017-11-26T20:03:10.232Z,,,,39.1,,,55
2017-11-26T20:03:20.231Z,,,,39.1,,,55
2017-11-26T20:03:30.232Z,,,,39.1,,,55
2017-11-26T20:03:40.231Z,50.2,,,39,,,55
2017-11-26T20:03:50.231Z,,,,39,,,55
2017-11-26T20:04:00.232Z,,,,39,,,55
2017-11-26T20:04:10.233Z,,,,38.9,,,55
2017-11-26T20:04:20.232Z,,,,38.9,,,55
2017-11-26T20:04:31.228Z,,,,38.9,,,55
2017-11-26T20:04:40.233Z,50.1,,,38.8,,,55
2017-11-26T20:04:50.232Z,,,,38.8,,,55
2017-11-26T20:05:00.231Z,,,,38.6,,,55
2017-11-26T20:05:10.232Z,,,,38.6,,,55
2017-11-26T20:05:20.232Z,,,,38.6,,,55
2017-11-26T20:05:30.235Z,,,,38.5,,,55
2017-11-26T20:05:40.231Z,,,,38.5,,,55
2017-11-26T20:05:50.232Z,50,,,38.5,,,55
2017-11-26T20:06:00.232Z,,,,38.4,,,55
2017-11-26T20:06:10.232Z,,,,38.4,,,55
2017-11-26T20:06:20.233Z,,,,38.4,,,55
2017-11-26T20:06:30.232Z,,,,38.4,,,55
2017-11-26T20:06:40.232Z,,,,38.3,,,55
2017-11-26T20:06:50.232Z,49.9,,,38.3,,,55
2017-11-26T20:07:00.232Z,,,,38.3,,,55
2017-11-26T20:07:10.232Z,,,,38.1,,,55
2017-11-26T20:07:21.223Z,,,,38.1,,,55
2017-11-26T20:07:30.232Z,,,,38,,,55
2017-11-26T20:07:40.232Z,,,,38,,,55
2017-11-26T20:07:50.232Z,49.8,,,38,,,55
2017-11-26T20:08:00.232Z,,,,38,,,55
2017-11-26T20:08:10.232Z,,,,37.9,,,55
2017-11-26T20:08:20.232Z,,,,37.9,,,55
2017-11-26T20:08:30.232Z,,,,37.9,,,55
2017-11-26T20:08:40.233Z,,,,37.8,,,55
2017-11-26T20:08:50.232Z,,,,37.8,,,55
2017-11-26T20:09:00.232Z,49.7,,,37.8,,,55
2017-11-26T20:09:10.233Z,,,,37.7,,,55
2017-11-26T20:09:20.233Z,,,,37.7,,,55
2017-11-26T20:09:30.233Z,,,,37.7,,,55
2017-11-26T20:09:40.235Z,,,,37.5,,,55
2017-11-26T20:09:50.232Z,,,,37.5,,,55
2017-11-26T20:10:00.233Z,,,,37.5,,,55
2017-11-26T20:10:11.227Z,49.5,,,37.4,,,55
2017-11-26T20:10:20.234Z,,,,37.4,,,55
2017-11-26T20:10:30.233Z,,,,37.4,,,55
2017-11-26T20:10:40.233Z,,,,37.3,,,55
2017-11-26T20:10:50.233Z,,,,37.3,,,55
2017-11-26T20:11:00.233Z,49.4,,,37.3,,,55
2017-11-26T20:11:10.233Z,,,,37.2,,,55
2017-11-26T20:11:20.233Z,,,,37.2,,,55
2017-11-26T20:11:30.233Z,,,,37.2,,,55
2017-11-26T20:11:40.233Z,,,,37.2,,,55
2017-11-26T20:11:50.239Z,,,,37,,,55
2017-11-26T20:12:00.233Z,49.3,,,37,,,55
2017-11-26T20:12:10.233Z,,,,37,,,55
2017-11-26T20:12:20.233Z,,,,36.9,,,55
2017-11-26T20:12:30.233Z,,,,36.9,,,55
2017-11-26T20:12:40.233Z,,,,36.8,,,55
2017-11-26T20:12:50.234Z,,,,36.8,,,55
