Time,HwTOutlet,PrimT,ActPow,HwTSet,HwActive,ChActive,PrimTSet
2017-12-10T12:31:31.673Z,40.5,46.5,,55,,,
2017-12-10T12:31:41.673Z,40.5,46.4,,55,,,
2017-12-10T12:31:51.674Z,40.5,46.1,,55,,,
2017-12-10T12:32:01.753Z,40.5,,,55,,,
2017-12-10T12:32:11.673Z,40.5,46.2,,55,,,
2017-12-10T12:32:21.674Z,40.3,46.4,,55,,,
2017-12-10T12:32:31.677Z,40.3,46.6,,55,,,
2017-12-10T12:32:41.674Z,40.3,46.7,,55,,,
2017-12-10T12:32:51.675Z,40.2,46.8,,55,,,
2017-12-10T12:33:02.753Z,40.2,46.9,,55,,,
2017-12-10T12:33:11.673Z,40.1,47,,55,,,
2017-12-10T12:33:21.676Z,40.1,,,55,,,
2017-12-10T12:33:31.674Z,40,47.2,,55,,,
2017-12-10T12:33:42.672Z,40,47.3,,55,,,
2017-12-10T12:33:51.674Z,39.9,,,55,,,
2017-12-10T12:34:01.754Z,39.9,50.6,80,55,0,2,
2017-12-10T12:34:11.677Z,39.8,56.3,58,55,,,
2017-12-10T12:34:21.674Z,39.8,57.7,29,55,,,
2017-12-10T12:34:31.673Z,39.6,54.7,,55,,,
2017-12-10T12:34:41.674Z,39.6,51.8,,55,,,
2017-12-10T12:34:51.674Z,39.5,49.8,,55,,,
2017-12-10T12:35:01.753Z,39.5,48.8,,55,,,
2017-12-10T12:35:11.674Z,39.5,49,,55,,,
2017-12-10T12:35:21.675Z,39.4,49.6,,55,,,
2017-12-10T12:35:31.674Z,39.4,50.1,,55,,,
2017-12-10T12:35:41.675Z,39.4,50.2,,55,,,
2017-12-10T12:35:51.673Z,39.4,50.3,,55,,,
2017-12-10T12:36:01.754Z,39.4,50.7,0,55,0,2,
2017-12-10T12:36:11.674Z,39.4,49.9,,55,,,
2017-12-10T12:36:21.674Z,39.4,48.6,,55,,,
2017-12-10T12:36:36.694Z,39.4,47.3,,55,,,
2017-12-10T12:36:41.674Z,39.4,46.9,,55,,,
2017-12-10T12:36:51.674Z,39.4,46.8,,55,,,
2017-12-10T12:37:01.754Z,39.5,47,,55,,,
2017-12-10T12:37:11.674Z,39.5,47.3,,55,,,
2017-12-10T12:37:21.674Z,39.5,47.2,,55,,,
2017-12-10T12:37:31.674Z,39.5,46.9,,55,,,
2017-12-10T12:37:41.674Z,39.5,46.6,,55,,,
2017-12-10T12:37:51.675Z,39.6,46.2,,55,,,
2017-12-10T12:38:02.016Z,39.6,46,,55,,,
2017-12-10T12:38:11.675Z,39.6,45.9,,55,,,
2017-12-10T12:38:21.675Z,39.6,45.8,,55,,,
2017-12-10T12:38:31.674Z,39.6,45.7,,55,,,
2017-12-10T12:38:41.674Z,39.5,45.5,,55,,,
2017-12-10T12:38:51.674Z,39.5,45.3,,55,,,
2017-12-10T12:39:01.755Z,39.5,45.1,,55,,,
2017-12-10T12:39:11.675Z,39.5,,,55,,,
2017-12-10T12:39:27.684Z,39.4,45.2,,55,,,
2017-12-10T12:39:31.674Z,39.4,45.5,,55,,,
2017-12-10T12:39:41.674Z,39.4,45.6,,55,,,
2017-12-10T12:39:51.675Z,39.4,46.3,79,55,0,2,
2017-12-10T12:40:01.759Z,39.3,52.1,78,55,,,
2017-12-10T12:40:11.675Z,39.3,57.2,41,55,,,
2017-12-10T12:40:21.675Z,39.1,55.6,29,55,,,
2017-12-10T12:40:31.674Z,39.1,52.7,,55,,,
2017-12-10T12:40:41.677Z,39.1,50.8,,55,,,
2017-12-10T12:40:52.617Z,39,49.6,,55,,,
2017-12-10T12:41:01.754Z,39,48.6,,55,,,
2017-12-10T12:41:11.674Z,39,49.2,,55,,,
2017-12-10T12:41:21.676Z,38.9,50,,55,,,
2017-12-10T12:41:31.676Z,38.9,50.1,,55,,,
2017-12-10T12:41:41.675Z,38.9,50.2,,55,,,
2017-12-10T12:41:51.675Z,38.9,50.3,,55,,,
2017-12-10T12:42:01.756Z,38.9,50.5,,55,,,
2017-12-10T12:42:11.676Z,38.9,50.6,,55,,,
2017-12-10T12:42:21.677Z,38.9,50.8,,55,,,
2017-12-10T12:42:31.676Z,38.9,50.9,,55,,,
2017-12-10T12:42:41.675Z,39,51,,55,,,
2017-12-10T12:42:51.675Z,39,,,55,,,
2017-12-10T12:43:01.757Z,39,51.1,,55,,,
2017-12-10T12:43:11.677Z,39.1,51.2,,55,,,
2017-12-10T12:43:21.677Z,39.1,51.4,,55,,,
2017-12-10T12:43:31.677Z,39.3,51.5,,55,,,
2017-12-10T12:43:42.667Z,39.3,51.6,,55,,,
2017-12-10T12:43:51.677Z,39.4,51.7,,55,,,
2017-12-10T12:44:01.757Z,39.4,51.8,,55,,,
2017-12-10T12:44:11.675Z,39.4,52,,55,,,
2017-12-10T12:44:21.675Z,39.5,,,55,,,
2017-12-10T12:44:31.675Z,39.6,52.2,,55,,,
2017-12-10T12:44:41.679Z,39.6,52.4,,55,,,
2017-12-10T12:44:51.675Z,39.8,52.5,,55,,,
2017-12-10T12:45:01.755Z,39.8,52.6,,55,,,
2017-12-10T12:45:11.677Z,39.9,52.7,,55,,,
2017-12-10T12:45:21.675Z,39.9,53,,55,,,
2017-12-10T12:45:31.676Z,40,,,55,,,
2017-12-10T12:45:41.675Z,40,53.1,,55,,,
2017-12-10T12:45:51.675Z,40.1,53.3,,55,,,
2017-12-10T12:46:01.759Z,40.2,53.4,,55,,,
2017-12-10T12:46:11.675Z,40.2,53.5,,55,,,
2017-12-10T12:46:21.675Z,40.3,53.6,,55,,,
2017-12-10T12:46:32.670Z,40.3,53.7,,55,,,
2017-12-10T12:46:41.675Z,40.5,53.9,,55,,,
2017-12-10T12:46:51.676Z,40.5,54,,55,,,
2017-12-10T12:47:01.757Z,40.6,54.1,,55,,,
2017-12-10T12:47:11.675Z,40.7,54.2,,55,,,
2017-12-10T12:47:21.675Z,40.7,54.3,,55,,,
2017-12-10T12:47:31.676Z,40.8,54.4,,55,,,
2017-12-10T12:47:41.675Z,40.8,,,55,,,
2017-12-10T12:47:51.678Z,40.9,54.5,,55,,,
2017-12-10T12:48:01.757Z,41,54.7,,55,,,
2017-12-10T12:48:11.675Z,41,54.8,,55,,,
2017-12-10T12:48:21.676Z,41.1,54.8,0,55,0,2,
2017-12-10T12:48:31.675Z,41.1,53.5,,55,,,
2017-12-10T12:48:41.676Z,41.2,51.9,,55,,,
2017-12-10T12:48:51.676Z,41.2,51.4,,55,,,
2017-12-10T12:49:01.756Z,41.4,51.2,,55,,,
2017-12-10T12:49:11.675Z,41.4,51.3,,55,,,
2017-12-10T12:49:22.675Z,41.5,51.7,,55,,,
2017-12-10T12:49:31.676Z,41.5,51.8,,55,,,
2017-12-10T12:49:41.676Z,41.6,51.4,,55,,,
2017-12-10T12:49:51.676Z,41.6,51.1,,55,,,
2017-12-10T12:50:01.756Z,41.7,50.9,,55,,,
2017-12-10T12:50:11.676Z,41.7,50.6,,55,,,
2017-12-10T12:50:21.675Z,41.7,50.4,,55,,,
2017-12-10T12:50:31.675Z,41.7,50.2,,55,,,
2017-12-10T12:50:41.676Z,41.7,50.1,,55,,,
2017-12-10T12:50:51.676Z,41.7,49.9,,55,,,
2017-12-10T12:51:01.757Z,41.7,49.8,,55,,,
2017-12-10T12:51:11.678Z,41.6,49.5,,55,,,
2017-12-10T12:51:21.676Z,41.6,49.4,,55,,,
2017-12-10T12:51:31.676Z,41.6,49.5,,55,,,
2017-12-10T12:51:41.676Z,41.6,49.8,,55,,,
2017-12-10T12:51:51.676Z,41.5,49.9,,55,,,
2017-12-10T12:52:01.756Z,41.5,50,,55,,,
2017-12-10T12:52:16.695Z,41.5,50.1,,55,,,
2017-12-10T12:52:21.677Z,41.4,50.2,,55,,,
2017-12-10T12:52:31.676Z,41.4,50.3,,55,,,
2017-12-10T12:52:41.676Z,41.4,50.4,,55,,,
2017-12-10T12:52:51.677Z,41.2,50.6,,55,,,
2017-12-10T12:53:01.756Z,41.2,,,55,,,
2017-12-10T12:53:11.676Z,41.2,50.7,,55,,,
2017-12-10T12:53:21.676Z,41.1,50.8,,55,,,
2017-12-10T12:53:31.677Z,41.1,,,55,,,
2017-12-10T12:53:41.677Z,41,50.9,,55,,,
2017-12-10T12:53:51.677Z,41,51,,55,,,
2017-12-10T12:54:01.757Z,41,,,55,,,
2017-12-10T12:54:11.676Z,40.9,,,55,,,
2017-12-10T12:54:21.676Z,40.9,51.1,,55,,,
2017-12-10T12:54:31.676Z,40.8,,,55,,,
2017-12-10T12:54:41.676Z,40.8,51.2,,55,,,
2017-12-10T12:54:51.676Z,40.8,,,55,,,
2017-12-10T12:55:07.939Z,40.7,51.3,,55,,,
2017-12-10T12:55:11.676Z,40.7,,,55,,,
2017-12-10T12:55:21.677Z,40.7,,,55,,,
2017-12-10T12:55:31.678Z,40.6,,,55,,,
2017-12-10T12:55:41.677Z,40.6,51.4,,55,,,
2017-12-10T12:55:51.677Z,40.5,,,55,,,
2017-12-10T12:56:01.758Z,40.5,,,55,,,
2017-12-10T12:56:11.676Z,40.3,51.6,,55,,,
2017-12-10T12:56:21.679Z,40.3,,,55,,,
2017-12-10T12:56:32.537Z,40.3,,,55,,,
2017-12-10T12:56:41.677Z,40.2,,,55,,,
2017-12-10T12:56:51.676Z,40.2,,,55,,,
2017-12-10T12:57:01.757Z,40.1,,,55,,,
2017-12-10T12:57:11.676Z,40.1,,,55,,,
2017-12-10T12:57:21.676Z,40,51.7,,55,0,2,
2017-12-10T12:57:31.677Z,40,56.1,79,55,,,
2017-12-10T12:57:41.679Z,40,60,49,55,,,
2017-12-10T12:57:51.677Z,39.9,58.5,29,55,,,
2017-12-10T12:58:01.757Z,39.9,54.5,,55,,,
2017-12-10T12:58:11.677Z,39.8,50.8,,55,,,
2017-12-10T12:58:21.677Z,39.8,49.8,,55,,,
2017-12-10T12:58:31.677Z,39.8,49.3,,55,,,
2017-12-10T12:58:41.677Z,39.6,50.1,,55,,,
2017-12-10T12:58:51.677Z,39.6,50.6,,55,,,
2017-12-10T12:59:01.756Z,39.6,50.8,,55,,,
2017-12-10T12:59:11.678Z,39.6,,,55,,,
2017-12-10T12:59:22.670Z,39.6,,,55,,,
2017-12-10T12:59:31.678Z,39.6,,,55,,,
2017-12-10T12:59:41.689Z,39.6,51,,55,,,
2017-12-10T12:59:51.679Z,39.6,51.2,,55,,,
2017-12-10T13:00:01.757Z,39.6,51.4,,55,,,
2017-12-10T13:00:11.677Z,39.8,51.5,,55,,,
2017-12-10T13:00:21.677Z,39.8,51.6,,55,,,
2017-12-10T13:00:31.677Z,39.8,51.7,,55,,,
2017-12-10T13:00:41.679Z,39.9,51.8,,55,,,
2017-12-10T13:00:51.679Z,39.9,52,,55,,,
2017-12-10T13:01:01.757Z,39.9,52.2,,55,,,
2017-12-10T13:01:11.680Z,40,52.3,,55,,,
2017-12-10T13:01:21.680Z,40,52.4,,55,,,
2017-12-10T13:01:31.681Z,40.1,52.6,,55,,,
2017-12-10T13:01:41.677Z,40.1,52.7,,55,,,
2017-12-10T13:01:51.677Z,40.2,53,,55,,,
2017-12-10T13:02:01.759Z,40.2,53.1,,55,,,
2017-12-10T13:02:12.674Z,40.3,53.2,,55,,,
2017-12-10T13:02:21.677Z,40.3,53.4,,55,,,
2017-12-10T13:02:31.677Z,40.5,53.5,,55,,,
2017-12-10T13:02:41.682Z,40.5,53.6,,55,,,
2017-12-10T13:02:51.678Z,40.6,53.9,,55,,,
2017-12-10T13:03:01.760Z,40.6,54,,55,,,
2017-12-10T13:03:11.678Z,40.7,54.1,,55,,,
2017-12-10T13:03:21.680Z,40.7,54.2,,55,,,
2017-12-10T13:03:31.677Z,40.8,54.3,,55,,,
2017-12-10T13:03:41.679Z,40.8,54.4,,55,,,
2017-12-10T13:03:51.678Z,40.9,54.7,,55,,,
2017-12-10T13:04:01.758Z,41,54.8,,55,,,
2017-12-10T13:04:11.677Z,41,54.9,,55,,,
2017-12-10T13:04:21.678Z,41.1,55,,55,,,
2017-12-10T13:04:31.677Z,41.1,55.1,,55,,,
2017-12-10T13:04:41.681Z,41.2,55.2,,55,,,
2017-12-10T13:04:51.678Z,41.2,55.3,,55,,,
2017-12-10T13:05:02.749Z,41.4,55.5,,55,,,
2017-12-10T13:05:11.677Z,41.5,55.6,,55,,,
2017-12-10T13:05:22.709Z,41.5,55.7,,55,,,
2017-12-10T13:05:31.682Z,41.6,55.8,,55,,,
2017-12-10T13:05:41.677Z,41.7,56,,55,,,
2017-12-10T13:05:51.680Z,41.7,56.2,0,55,0,2,
2017-12-10T13:06:06.787Z,41.8,54.8,,55,,,
2017-12-10T13:06:11.678Z,41.9,53.7,,55,,,
2017-12-10T13:06:21.678Z,41.9,52.8,,55,,,
2017-12-10T13:06:31.679Z,42,52.5,,55,,,
2017-12-10T13:06:41.678Z,42.2,,,55,,,
2017-12-10T13:06:51.678Z,42.2,52.9,,55,,,
2017-12-10T13:07:01.758Z,42.3,53.1,,55,,,
2017-12-10T13:07:11.678Z,42.3,52.8,,55,,,
2017-12-10T13:07:21.678Z,42.4,52.6,,55,,,
2017-12-10T13:07:31.678Z,42.4,52.2,,55,,,
2017-12-10T13:07:41.678Z,42.4,51.9,,55,,,
2017-12-10T13:07:52.672Z,42.5,51.8,,55,,,
2017-12-10T13:08:01.758Z,42.5,51.6,,55,,,
2017-12-10T13:08:11.677Z,42.5,51.3,,55,,,
2017-12-10T13:08:21.680Z,42.5,51.2,,55,,,
2017-12-10T13:08:31.678Z,42.4,51.1,,55,,,
2017-12-10T13:08:41.678Z,42.4,50.9,,55,,,
2017-12-10T13:08:51.678Z,42.4,50.7,,55,,,
2017-12-10T13:09:01.758Z,42.4,50.8,,55,,,
2017-12-10T13:09:11.678Z,42.4,51,,55,,,
2017-12-10T13:09:21.679Z,42.3,51.1,,55,,,
2017-12-10T13:09:31.678Z,42.3,51.2,,55,,,
2017-12-10T13:09:41.678Z,42.3,51.3,,55,,,
2017-12-10T13:09:51.679Z,42.2,51.4,,55,,,
2017-12-10T13:10:01.769Z,42.2,51.6,,55,,,
2017-12-10T13:10:11.681Z,42.2,51.7,,55,,,
2017-12-10T13:10:21.678Z,42,,,55,,,
2017-12-10T13:10:31.752Z,42,51.8,,55,,,
2017-12-10T13:10:46.699Z,42,51.9,,55,,,
2017-12-10T13:10:51.679Z,41.9,,,55,,,
2017-12-10T13:11:01.758Z,41.9,52,,55,,,
2017-12-10T13:11:11.679Z,41.9,52.1,,55,,,
2017-12-10T13:11:21.679Z,41.8,,,55,,,
2017-12-10T13:11:31.680Z,41.8,52.2,,55,,,
2017-12-10T13:11:41.678Z,41.8,,,55,,,
2017-12-10T13:11:51.679Z,41.7,52.3,,55,,,
2017-12-10T13:12:01.759Z,41.7,,,55,,,
2017-12-10T13:12:12.121Z,41.7,,,55,,,
2017-12-10T13:12:21.679Z,41.6,52.4,,55,,,
2017-12-10T13:12:31.679Z,41.6,,,55,,,
2017-12-10T13:12:41.680Z,41.5,52.6,,55,,,
2017-12-10T13:12:51.679Z,41.5,,,55,,,
2017-12-10T13:13:01.759Z,41.5,,,55,,,
2017-12-10T13:13:11.679Z,41.4,,,55,,,
2017-12-10T13:13:21.679Z,41.4,52.7,,55,,,
2017-12-10T13:13:31.679Z,41.2,,,55,,,
2017-12-10T13:13:41.680Z,41.2,,,55,,,
2017-12-10T13:13:51.678Z,41.2,,,55,,,
2017-12-10T13:14:01.759Z,41.1,,,55,,,
2017-12-10T13:14:11.679Z,41.1,,,55,,,
2017-12-10T13:14:21.679Z,41,52.8,,55,,,
2017-12-10T13:14:31.678Z,41,,,55,,,
2017-12-10T13:14:41.678Z,41,,,55,,,
2017-12-10T13:14:51.679Z,40.9,,,55,,,
2017-12-10T13:15:02.760Z,40.9,55.3,80,55,0,2,
2017-12-10T13:15:12.674Z,40.8,60.2,58,55,,,
2017-12-10T13:15:21.679Z,40.8,60.8,29,55,,,
2017-12-10T13:15:31.679Z,40.7,56.5,,55,,,
2017-12-10T13:15:41.679Z,40.7,52.8,,55,,,
2017-12-10T13:15:51.679Z,40.7,50.9,,55,,,
2017-12-10T13:16:01.759Z,40.6,50.2,,55,,,
2017-12-10T13:16:11.680Z,40.6,50.2,,55,,,
2017-12-10T13:16:21.679Z,40.6,51.2,,55,,,
2017-12-10T13:16:31.679Z,40.6,51.6,,55,,,
2017-12-10T13:16:41.681Z,40.6,,,55,,,
2017-12-10T13:16:51.679Z,40.6,,,55,,,
2017-12-10T13:17:01.760Z,40.6,,,55,,,
2017-12-10T13:17:11.680Z,40.6,51.8,,55,,,
2017-12-10T13:17:21.679Z,40.6,52,,55,,,
2017-12-10T13:17:31.680Z,40.6,52.2,,55,,,
2017-12-10T13:17:41.680Z,40.6,,,55,,,
2017-12-10T13:17:52.678Z,40.6,52.3,,55,,,
2017-12-10T13:18:01.760Z,40.7,52.4,,55,,,
2017-12-10T13:18:11.679Z,40.7,52.6,,55,,,
2017-12-10T13:18:21.683Z,40.7,52.7,,55,,,
2017-12-10T13:18:31.679Z,40.8,53,,55,,,
2017-12-10T13:18:41.683Z,40.8,53.1,,55,,,
2017-12-10T13:18:51.682Z,40.9,53.2,,55,,,
2017-12-10T13:19:01.759Z,40.9,53.3,,55,,,
2017-12-10T13:19:11.679Z,40.9,53.4,,55,,,
2017-12-10T13:19:21.681Z,41,53.6,,55,,,
2017-12-10T13:19:31.679Z,41,53.7,,55,,,
2017-12-10T13:19:41.680Z,41.1,53.9,,55,,,
2017-12-10T13:19:51.679Z,41.1,54,,55,,,
2017-12-10T13:20:01.762Z,41.2,54.2,,55,,,
2017-12-10T13:20:11.683Z,41.2,54.3,,55,,,
2017-12-10T13:20:21.680Z,41.4,54.4,,55,,,
2017-12-10T13:20:31.680Z,41.4,54.7,,55,,,
2017-12-10T13:20:42.672Z,41.5,54.8,,55,,,
2017-12-10T13:20:51.680Z,41.5,54.9,,55,,,
2017-12-10T13:21:01.770Z,41.6,55,,55,,,
2017-12-10T13:21:11.679Z,41.6,55.1,,55,,,
2017-12-10T13:21:21.680Z,41.7,55.2,,55,,,
2017-12-10T13:21:31.682Z,41.8,55.3,,55,,,
2017-12-10T13:21:41.680Z,41.8,55.5,,55,,,
2017-12-10T13:21:51.680Z,41.9,55.6,,55,,,
2017-12-10T13:22:01.761Z,41.9,55.7,,55,,,
2017-12-10T13:22:11.679Z,42,55.8,,55,,,
2017-12-10T13:22:21.680Z,42,56,,55,,,
2017-12-10T13:22:31.679Z,42.2,,,55,,,
2017-12-10T13:22:41.680Z,42.3,56.3,,55,,,
2017-12-10T13:22:51.680Z,42.3,56.4,,55,,,
2017-12-10T13:23:01.762Z,42.4,,,55,,,
2017-12-10T13:23:11.682Z,42.4,56.5,,55,,,
2017-12-10T13:23:21.679Z,42.5,56.8,0,55,0,2,
2017-12-10T13:23:32.676Z,42.6,56.3,,55,,,
2017-12-10T13:23:41.680Z,42.6,54.7,,55,,,
2017-12-10T13:23:51.681Z,42.7,53.5,,55,,,
2017-12-10T13:24:01.762Z,42.7,53.1,,55,,,
2017-12-10T13:24:11.682Z,42.8,53,,55,,,
2017-12-10T13:24:21.682Z,42.8,53.4,,55,,,
2017-12-10T13:24:31.680Z,43,53.8,,55,,,
2017-12-10T13:24:41.680Z,43,53.4,,55,,,
2017-12-10T13:24:51.680Z,43.1,53.1,,55,,,
2017-12-10T13:25:01.761Z,43.1,52.9,,55,,,
2017-12-10T13:25:11.680Z,43.1,52.6,,55,,,
2017-12-10T13:25:21.680Z,43.2,52.3,,55,,,
2017-12-10T13:25:31.682Z,43.2,52.2,,55,,,
2017-12-10T13:25:41.714Z,43.2,52,,55,,,
2017-12-10T13:25:51.690Z,43.1,51.9,,55,,,
2017-12-10T13:26:01.760Z,43.1,51.7,,55,,,
2017-12-10T13:26:12.680Z,43.1,51.4,,55,,,
2017-12-10T13:26:26.702Z,43.1,51.3,,55,,,
2017-12-10T13:26:31.680Z,43.1,51.3,,55,,,
2017-12-10T13:26:41.680Z,43.1,51.4,,55,,,
2017-12-10T13:26:51.681Z,43,51.7,,55,,,
2017-12-10T13:27:01.765Z,43,51.8,,55,,,
2017-12-10T13:27:11.681Z,42.8,51.9,,55,,,
2017-12-10T13:27:21.681Z,42.8,52,,55,,,
2017-12-10T13:27:31.681Z,42.8,52.1,,55,,,
2017-12-10T13:27:41.680Z,42.7,,,55,,,
2017-12-10T13:27:51.681Z,42.7,52.2,,55,,,
2017-12-10T13:28:01.761Z,42.7,52.3,,55,,,
2017-12-10T13:28:11.681Z,42.6,52.4,,55,,,
2017-12-10T13:28:21.681Z,42.6,,,55,,,
2017-12-10T13:28:31.681Z,42.6,52.6,,55,,,
2017-12-10T13:28:41.681Z,42.5,52.6,0,55,0,2,75
2017-12-10T13:28:51.681Z,42.5,52.7,,55,,,
2017-12-10T13:29:01.761Z,42.4,,,55,,,
2017-12-10T13:29:16.951Z,42.4,52.8,,55,,,
2017-12-10T13:29:21.680Z,42.4,,,55,,,
2017-12-10T13:29:31.682Z,42.3,52.9,,55,,,
2017-12-10T13:29:41.681Z,42.3,,,55,,,
2017-12-10T13:29:51.681Z,42.2,53,,55,,,
2017-12-10T13:30:01.762Z,42.2,,,55,,,
2017-12-10T13:30:11.681Z,42.2,,,55,,,
2017-12-10T13:30:21.680Z,42,53.1,,55,,,
2017-12-10T13:30:31.681Z,42,,,55,,,
2017-12-10T13:30:41.681Z,41.9,,,55,,,
2017-12-10T13:30:51.681Z,41.9,,,55,,,
2017-12-10T13:31:01.761Z,41.8,53.2,,55,,,
2017-12-10T13:31:11.681Z,41.8,,,55,,,
2017-12-10T13:31:21.681Z,41.8,,,55,,,
2017-12-10T13:31:31.683Z,41.7,,,55,,,
2017-12-10T13:31:41.687Z,41.7,,,55,,,
2017-12-10T13:31:51.682Z,41.6,53.3,,55,,,
2017-12-10T13:32:01.761Z,41.6,,,55,,,
2017-12-10T13:32:11.685Z,41.6,,,55,,,
2017-12-10T13:32:21.681Z,41.5,,,55,,,
2017-12-10T13:32:31.683Z,41.4,54.1,79,55,0,2,
2017-12-10T13:32:41.682Z,41.4,59.1,70,55,,,
2017-12-10T13:32:51.682Z,41.4,61.9,29,55,,,
2017-12-10T13:33:01.762Z,41.2,57.7,,55,,,
2017-12-10T13:33:11.682Z,41.2,53.8,,55,,,
2017-12-10T13:33:21.682Z,41.1,51.6,,55,,,
2017-12-10T13:33:32.726Z,41.1,50.7,,55,,,
2017-12-10T13:33:41.681Z,41.1,50.3,,55,,,
2017-12-10T13:33:51.682Z,41,51.4,,55,,,
2017-12-10T13:34:01.768Z,41,51.9,,55,,,
2017-12-10T13:34:11.681Z,41,,,55,,,
2017-12-10T13:34:21.683Z,40.9,51.8,,55,,,
2017-12-10T13:34:31.683Z,40.9,,,55,,,
2017-12-10T13:34:41.681Z,40.9,52,,55,,,
2017-12-10T13:34:51.682Z,40.9,52.3,,55,,,
2017-12-10T13:35:01.762Z,40.9,52.4,,55,,,
2017-12-10T13:35:11.682Z,40.9,52.5,,55,,,
2017-12-10T13:35:21.682Z,41,52.6,,55,,,
2017-12-10T13:35:31.681Z,40.9,52.7,,55,,,
2017-12-10T13:35:41.682Z,41,53,,55,,,
2017-12-10T13:35:51.682Z,41,53.1,,55,,,
2017-12-10T13:36:01.762Z,41,53.2,,55,,,
2017-12-10T13:36:11.682Z,41.1,53.3,,55,,,
2017-12-10T13:36:27.916Z,41.1,53.5,,55,,,
2017-12-10T13:36:31.682Z,41.1,53.6,,55,,,
2017-12-10T13:36:41.682Z,41.2,53.7,,55,,,
2017-12-10T13:36:51.682Z,41.2,53.9,,55,,,
2017-12-10T13:37:01.802Z,41.4,54,,55,,,
2017-12-10T13:37:11.682Z,41.4,54.2,,55,,,
2017-12-10T13:37:21.682Z,41.5,54.3,,55,,,
2017-12-10T13:37:31.682Z,41.5,54.4,,55,,,
2017-12-10T13:37:41.682Z,41.5,54.5,,55,,,
2017-12-10T13:37:51.682Z,41.6,54.8,,55,,,
2017-12-10T13:38:01.762Z,41.7,54.9,,55,,,
2017-12-10T13:38:11.682Z,41.7,55,,55,,,
2017-12-10T13:38:21.684Z,41.8,55.1,,55,,,
2017-12-10T13:38:31.682Z,41.8,55.2,,55,,,
2017-12-10T13:38:41.682Z,41.9,55.3,,55,,,
2017-12-10T13:38:51.683Z,42,55.6,,55,,,
2017-12-10T13:39:01.761Z,42,55.7,,55,,,
2017-12-10T13:39:12.679Z,42.2,55.8,,55,,,
2017-12-10T13:39:21.682Z,42.2,55.9,,55,,,
2017-12-10T13:39:31.682Z,42.3,56,,55,,,
2017-12-10T13:39:41.684Z,42.4,56.2,,55,,,
2017-12-10T13:39:51.682Z,42.4,56.3,,55,,,
2017-12-10T13:40:01.762Z,42.5,56.4,,55,,,
2017-12-10T13:40:11.685Z,42.6,56.5,,55,,,
2017-12-10T13:40:21.683Z,42.6,56.6,,55,,,
2017-12-10T13:40:31.683Z,42.7,56.7,,55,,,
2017-12-10T13:40:41.683Z,42.7,56.9,,55,,,
2017-12-10T13:40:51.683Z,42.8,57,,55,,,
2017-12-10T13:41:01.764Z,42.8,57.1,,55,,,
2017-12-10T13:41:11.681Z,43,57.2,,55,,,
2017-12-10T13:41:21.732Z,43.1,57.3,,55,,,
2017-12-10T13:41:31.682Z,43.1,57.4,,55,,,
2017-12-10T13:41:41.682Z,43.2,57.6,,55,,,
2017-12-10T13:41:51.683Z,43.2,57.7,,55,,,
2017-12-10T13:42:02.762Z,43.3,,,55,,,
2017-12-10T13:42:11.683Z,43.3,57.8,,55,,,
2017-12-10T13:42:21.684Z,43.4,58,,55,,,
2017-12-10T13:42:31.682Z,43.5,,,55,,,
2017-12-10T13:42:41.683Z,43.5,58.1,,55,,,
2017-12-10T13:42:51.683Z,43.6,58.3,,55,,,
2017-12-10T13:43:01.762Z,43.6,58.4,,55,,,
2017-12-10T13:43:11.683Z,43.7,58.5,,55,,,
2017-12-10T13:43:21.683Z,43.9,58.6,,55,,,
2017-12-10T13:43:31.683Z,43.9,,,55,,,
2017-12-10T13:43:41.684Z,44,58.7,,55,,,
2017-12-10T13:43:51.682Z,44,58.8,,55,,,
2017-12-10T13:44:01.763Z,44.1,59,,55,,,
2017-12-10T13:44:11.683Z,44.2,59.1,,55,,,
2017-12-10T13:44:21.683Z,44.2,59.2,,55,,,
2017-12-10T13:44:31.684Z,44.3,59.3,,55,,,
2017-12-10T13:44:41.683Z,44.4,,,55,,,
2017-12-10T13:44:56.702Z,44.4,59.4,,55,,,
2017-12-10T13:45:01.763Z,44.5,59.5,,55,,,
2017-12-10T13:45:11.683Z,44.5,59.7,,55,,,
2017-12-10T13:45:21.683Z,44.7,59.8,,55,,,
2017-12-10T13:45:31.685Z,44.8,,,55,,,
2017-12-10T13:45:41.686Z,44.8,59.9,,55,,,
2017-12-10T13:45:51.686Z,44.9,60,,55,,,
2017-12-10T13:46:01.763Z,45,60.1,,55,,,
2017-12-10T13:46:11.683Z,45,,,55,,,
2017-12-10T13:46:21.685Z,45.1,60.2,,55,,,
2017-12-10T13:46:31.683Z,45.1,60.4,,55,,,
2017-12-10T13:46:41.684Z,45.2,60.5,,55,,,
2017-12-10T13:46:51.683Z,45.3,,,55,,,
2017-12-10T13:47:01.763Z,45.3,60.6,,55,,,
2017-12-10T13:47:11.686Z,45.5,60.9,0,55,0,2,
2017-12-10T13:47:21.684Z,45.5,60.2,,55,,,
2017-12-10T13:47:31.684Z,45.6,58.9,,55,,,
2017-12-10T13:47:41.684Z,45.7,57.9,,55,,,
2017-12-10T13:47:51.684Z,45.7,57.6,,55,,,
2017-12-10T13:48:02.805Z,45.8,57.3,,55,,,
2017-12-10T13:48:11.683Z,45.8,57.5,,55,,,
2017-12-10T13:48:21.683Z,45.9,57.8,,55,,,
