Time,HwTSet,PrimTSet,PrimT,HwTOutlet,ActPow,ChActive,HwActive
2018-01-24T11:25:23.448Z,55,,46.9,38.8,,,
2018-01-24T11:25:33.448Z,55,,,38.8,,,
2018-01-24T11:25:43.633Z,55,,,38.6,,,
2018-01-24T11:25:53.446Z,55,,47,38.6,,,
2018-01-24T11:26:08.483Z,55,,,38.6,,,
2018-01-24T11:26:13.454Z,55,,,38.5,,,
2018-01-24T11:26:23.447Z,55,,,38.5,,,
2018-01-24T11:26:33.447Z,55,,47.2,38.4,,,
2018-01-24T11:26:43.528Z,55,,,38.4,,,
2018-01-24T11:26:53.449Z,55,,,38.4,,,
2018-01-24T11:27:03.447Z,55,,,38.3,,,
2018-01-24T11:27:13.448Z,55,,,38.3,,,
2018-01-24T11:27:23.446Z,55,,,38.3,,,
2018-01-24T11:27:33.541Z,55,,,38.1,,,
2018-01-24T11:27:43.527Z,55,,47.3,38.1,,,
2018-01-24T11:27:53.447Z,55,,,38.1,,,
2018-01-24T11:28:03.447Z,55,,,38,,,
2018-01-24T11:28:13.452Z,55,,,38,,,
2018-01-24T11:28:23.447Z,55,,,38,,,
2018-01-24T11:28:33.451Z,55,,,37.9,,,
2018-01-24T11:28:43.537Z,55,,,37.9,,,
2018-01-24T11:28:53.483Z,55,,,37.9,,,
2018-01-24T11:29:03.455Z,55,,,37.8,,,
2018-01-24T11:29:13.447Z,55,,,37.8,,,
2018-01-24T11:29:23.448Z,55,,,37.8,,,
2018-01-24T11:29:33.447Z,55,,,37.7,,,
2018-01-24T11:29:43.538Z,55,,,37.7,,,
2018-01-24T11:29:53.455Z,55,,,37.5,,,
2018-01-24T11:30:03.466Z,55,,,37.5,,,
2018-01-24T11:30:13.461Z,55,,,37.5,,,
2018-01-24T11:30:23.448Z,55,,,37.4,,,
2018-01-24T11:30:33.447Z,55,,,37.4,,,
2018-01-24T11:30:43.537Z,55,,,37.4,,,
2018-01-24T11:30:53.456Z,55,,,37.4,,,
2018-01-24T11:31:03.448Z,55,,,37.3,,,
2018-01-24T11:31:13.450Z,55,,,37.3,,,
2018-01-24T11:31:23.448Z,55,,,37.2,,,
2018-01-24T11:31:33.449Z,55,,,37.2,,,
2018-01-24T11:31:43.569Z,55,5,,37.2,,0,0
2018-01-24T11:31:53.460Z,55,75,,37.2,,1,0
2018-01-24T11:32:03.506Z,55,,,37,,,
2018-01-24T11:32:13.455Z,55,,47.2,37,,,
2018-01-24T11:32:23.512Z,55,,,37,,,
2018-01-24T11:32:33.449Z,55,,,36.9,,,
2018-01-24T11:32:43.538Z,55,,,36.9,,,
2018-01-24T11:32:53.477Z,55,,,36.9,,,
2018-01-24T11:33:03.485Z,55,,,36.8,,,
2018-01-24T11:33:14.450Z,55,,,36.8,,,
2018-01-24T11:33:23.455Z,55,,,36.8,,,
2018-01-24T11:33:33.450Z,55,,,36.7,,,
2018-01-24T11:33:43.548Z,55,,,36.7,,,
2018-01-24T11:33:53.463Z,55,,47,36.7,,,
2018-01-24T11:34:03.479Z,55,,47.2,36.7,,,
2018-01-24T11:34:13.452Z,55,,47,36.5,,,
2018-01-24T11:34:23.449Z,55,,,36.5,,,
2018-01-24T11:34:33.449Z,55,,,36.5,,,
2018-01-24T11:34:43.536Z,55,,,36.4,,,
2018-01-24T11:34:53.449Z,55,,,36.4,,,
2018-01-24T11:35:03.460Z,55,,,36.4,,,
2018-01-24T11:35:13.448Z,55,,,36.3,,,
2018-01-24T11:35:23.449Z,55,,,36.3,,,
2018-01-24T11:35:33.453Z,55,,47,36.3,,,
2018-01-24T11:35:43.539Z,55,,46.9,36.3,,,
2018-01-24T11:35:53.449Z,55,,,36.2,,,
2018-01-24T11:36:03.449Z,55,,,36.2,,,
2018-01-24T11:36:13.450Z,55,,,36.2,,,
2018-01-24T11:36:23.450Z,55,,,36.2,,,
2018-01-24T11:36:33.451Z,55,,,36,,,
2018-01-24T11:36:43.539Z,55,,,36,,,
2018-01-24T11:36:53.450Z,55,,,36,,,
2018-01-24T11:37:03.449Z,55,,46.8,35.9,,,
2018-01-24T11:37:13.469Z,55,,,35.9,,,
2018-01-24T11:37:23.478Z,55,,,35.9,,,
2018-01-24T11:37:33.453Z,55,,,35.9,,,
2018-01-24T11:37:43.539Z,55,,,35.8,,,
2018-01-24T11:37:53.449Z,55,,,35.8,,,
2018-01-24T11:38:03.470Z,55,,,35.8,,,
2018-01-24T11:38:13.449Z,55,,,35.7,,,
2018-01-24T11:38:23.450Z,55,,46.7,35.7,,,
2018-01-24T11:38:33.449Z,55,,,35.7,,,
2018-01-24T11:38:43.539Z,55,,,35.7,,,
2018-01-24T11:38:58.470Z,55,,,35.7,,,
2018-01-24T11:39:03.452Z,55,,,35.6,,,
2018-01-24T11:39:13.454Z,55,,,35.6,,,
2018-01-24T11:39:23.450Z,55,,,35.6,,,
2018-01-24T11:39:33.462Z,55,,46.7,35.4,79,1,0
2018-01-24T11:39:43.541Z,55,,51.3,35.4,78,,
2018-01-24T11:39:53.450Z,55,,54.1,35.4,37,,
2018-01-24T11:40:03.462Z,55,,50.8,35.4,29,,
2018-01-24T11:40:13.450Z,55,,45.4,35.3,,,
2018-01-24T11:40:23.453Z,55,,42.4,35.3,,,
2018-01-24T11:40:33.455Z,55,,41.9,35.3,0,1,0
2018-01-24T11:40:43.533Z,55,,40.5,35.3,,,
2018-01-24T11:40:53.455Z,55,,39.8,35.3,,,
2018-01-24T11:41:03.450Z,55,,39.9,35.2,,,
2018-01-24T11:41:13.453Z,55,,40,35.2,,,
2018-01-24T11:41:23.450Z,55,,,35.2,,,
2018-01-24T11:41:33.483Z,55,,39.5,35.2,,,
2018-01-24T11:41:48.573Z,55,,38.9,35.2,,,
2018-01-24T11:41:53.486Z,55,,38.6,35.2,,,
2018-01-24T11:42:03.531Z,55,,38.4,35.2,,,
2018-01-24T11:42:13.474Z,55,,38.1,35.1,,,
2018-01-24T11:42:23.467Z,55,,38,35.1,,,
2018-01-24T11:42:33.514Z,55,,37.9,35.1,,,
2018-01-24T11:42:43.622Z,55,,37.7,35.1,,,
2018-01-24T11:42:53.496Z,55,,37.5,35.1,,,
2018-01-24T11:43:03.459Z,55,,37.4,35.1,,,
2018-01-24T11:43:13.451Z,55,,37.3,35.1,,,
2018-01-24T11:43:23.453Z,55,,37.2,34.9,,,
2018-01-24T11:43:33.451Z,55,,37,34.9,,,
2018-01-24T11:43:43.542Z,55,,37.2,34.9,,,
2018-01-24T11:43:53.451Z,55,,37.3,34.9,,,
2018-01-24T11:44:03.456Z,55,,37.4,34.9,,,
2018-01-24T11:44:13.483Z,55,,37.5,34.8,,,
2018-01-24T11:44:23.451Z,55,,37.7,34.8,,,
2018-01-24T11:44:38.891Z,55,,37.8,34.8,,,
2018-01-24T11:44:43.541Z,55,,,34.8,,,
2018-01-24T11:44:53.451Z,55,,37.9,34.7,,,
2018-01-24T11:45:03.562Z,55,,38,34.7,,,
2018-01-24T11:45:13.452Z,55,,,34.7,,,
2018-01-24T11:45:23.552Z,55,,38.1,34.7,,,
2018-01-24T11:45:33.542Z,55,,38.3,34.6,79,1,0
2018-01-24T11:45:43.633Z,55,,44.2,34.6,79,,
2018-01-24T11:45:53.509Z,55,,49.7,34.6,33,,
2018-01-24T11:46:03.472Z,55,,48.4,34.4,29,,
2018-01-24T11:46:13.465Z,55,,45.4,34.4,,,
2018-01-24T11:46:23.452Z,55,,43.4,34.4,,,
2018-01-24T11:46:33.451Z,55,,41.8,34.4,,,
2018-01-24T11:46:43.542Z,55,,41.2,34.3,,,
2018-01-24T11:46:53.452Z,55,,42,34.3,,,
2018-01-24T11:47:03.569Z,55,,43,34.3,,,
2018-01-24T11:47:13.523Z,55,,43.3,34.3,,,
2018-01-24T11:47:23.458Z,55,,43.5,34.2,,,
2018-01-24T11:47:33.500Z,55,,43.6,34.2,,,
2018-01-24T11:47:43.542Z,55,,43.7,34.2,,,
2018-01-24T11:47:53.454Z,55,,44,34.2,,,
2018-01-24T11:48:03.486Z,55,,44.3,34.2,,,
2018-01-24T11:48:13.452Z,55,,44.5,34.2,,,
2018-01-24T11:48:23.452Z,55,,44.8,34.1,,,
2018-01-24T11:48:33.452Z,55,,44.9,34.2,,,
2018-01-24T11:48:43.537Z,55,,45.1,34.2,,,
2018-01-24T11:48:53.470Z,55,,45.2,34.2,,,
2018-01-24T11:49:03.461Z,55,,45.4,34.2,,,
2018-01-24T11:49:13.480Z,55,,45.6,34.2,,,
2018-01-24T11:49:23.455Z,55,,45.8,34.2,,,
2018-01-24T11:49:33.478Z,55,,45.9,34.3,,,
2018-01-24T11:49:43.555Z,55,,46.1,34.3,,,
2018-01-24T11:49:53.457Z,55,,46.3,34.3,,,
2018-01-24T11:50:03.468Z,55,,46.4,34.4,,,
2018-01-24T11:50:13.465Z,55,,46.7,34.6,,,
2018-01-24T11:50:23.456Z,55,,46.9,34.6,,,
2018-01-24T11:50:33.476Z,55,,47,34.7,,,
2018-01-24T11:50:43.540Z,55,,47.2,34.7,,,
2018-01-24T11:50:54.455Z,55,,47.4,34.8,,,
2018-01-24T11:51:03.479Z,55,,47.6,34.9,,,
2018-01-24T11:51:13.472Z,55,,47.8,34.9,0,1,0
2018-01-24T11:51:23.474Z,55,,46.8,35.1,,,
2018-01-24T11:51:33.473Z,55,,45.2,35.2,,,
2018-01-24T11:51:43.572Z,55,,44.5,35.2,,,
2018-01-24T11:51:53.475Z,55,,44.1,35.3,,,
2018-01-24T11:52:03.471Z,55,,44.2,35.4,,,
2018-01-24T11:52:13.501Z,55,,44.6,35.4,,,
2018-01-24T11:52:23.471Z,55,,44.7,35.6,,,
2018-01-24T11:52:33.491Z,55,,44.4,35.7,,,
2018-01-24T11:52:43.548Z,55,,44.2,35.8,,,
2018-01-24T11:52:53.510Z,55,,43.9,35.8,,,
2018-01-24T11:53:03.470Z,55,,43.6,35.9,,,
2018-01-24T11:53:13.502Z,55,,43.4,35.9,,,
2018-01-24T11:53:23.502Z,55,,43.3,35.9,,,
2018-01-24T11:53:33.509Z,55,,43.1,36,,,
2018-01-24T11:53:43.586Z,55,,43,36,,,
2018-01-24T11:53:53.541Z,55,,42.8,36,,,
2018-01-24T11:54:03.563Z,55,,42.7,36,,,
2018-01-24T11:54:13.482Z,55,,42.6,36.2,,,
2018-01-24T11:54:23.477Z,55,,42.7,36.2,,,
2018-01-24T11:54:38.756Z,55,,43,36.2,,,
2018-01-24T11:54:43.573Z,55,,43.1,36.2,,,
2018-01-24T11:54:53.463Z,55,,43.2,36.2,,,
2018-01-24T11:55:03.456Z,55,,43.4,36.2,,,
2018-01-24T11:55:13.484Z,55,,43.5,36.2,,,
2018-01-24T11:55:23.475Z,55,,43.6,36.2,,,
2018-01-24T11:55:33.479Z,55,,,36.2,,,
2018-01-24T11:55:43.575Z,55,,43.7,36,,,
2018-01-24T11:55:53.455Z,55,,43.9,36,,,
2018-01-24T11:56:03.456Z,55,,44,36,,,
2018-01-24T11:56:13.457Z,55,,,36,,,
2018-01-24T11:56:23.480Z,55,,44.1,36,,,
2018-01-24T11:56:33.467Z,55,,,36,,,
2018-01-24T11:56:43.569Z,55,,44.2,35.9,,,
2018-01-24T11:56:53.458Z,55,,44.3,35.9,,,
2018-01-24T11:57:03.466Z,55,,,35.9,,,
2018-01-24T11:57:13.456Z,55,,44.4,35.9,,,
2018-01-24T11:57:28.518Z,55,,,35.9,,,
2018-01-24T11:57:33.492Z,55,,,35.8,,,
2018-01-24T11:57:43.577Z,55,,44.5,35.8,,,
2018-01-24T11:57:53.707Z,55,,45.6,35.8,79,1,0
2018-01-24T11:58:03.458Z,55,,51.4,35.8,66,,
2018-01-24T11:58:13.458Z,55,,54.8,35.8,29,,
2018-01-24T11:58:23.457Z,55,,52.1,35.7,,,
2018-01-24T11:58:33.457Z,55,,48.5,35.7,,,
2018-01-24T11:58:43.620Z,55,,46.6,35.7,,,
2018-01-24T11:58:54.440Z,55,,45.4,35.7,,,
2018-01-24T11:59:03.454Z,55,,45,35.6,,,
2018-01-24T11:59:13.454Z,55,,46,35.6,,,
2018-01-24T11:59:23.455Z,55,,46.7,35.6,,,
2018-01-24T11:59:33.455Z,55,,47,35.6,,,
2018-01-24T11:59:43.549Z,55,,,35.6,,,
2018-01-24T11:59:53.561Z,55,,47.1,35.6,,,
2018-01-24T12:00:03.551Z,55,,47.2,35.6,,,
2018-01-24T12:00:13.643Z,55,,47.4,35.6,,,
2018-01-24T12:00:23.461Z,55,,47.7,35.6,,,
2018-01-24T12:00:33.454Z,55,75,47.9,35.7,29,1,0
2018-01-24T12:00:43.572Z,55,,48,35.7,,,
2018-01-24T12:00:53.455Z,55,,48.2,35.7,,,
2018-01-24T12:01:03.490Z,55,,48.3,35.8,,,
2018-01-24T12:01:13.454Z,55,,48.6,35.9,,,
2018-01-24T12:01:23.455Z,55,,48.7,35.9,,,
2018-01-24T12:01:33.470Z,55,,48.8,36,,,
2018-01-24T12:01:43.784Z,55,,49,36.2,,,
2018-01-24T12:01:53.455Z,55,,49.1,36.2,,,
2018-01-24T12:02:03.455Z,55,,49.3,36.3,,,
2018-01-24T12:02:13.486Z,55,,49.4,36.4,,,
2018-01-24T12:02:23.466Z,55,,49.6,36.4,,,
2018-01-24T12:02:33.455Z,55,,49.8,36.5,,,
2018-01-24T12:02:43.535Z,55,,49.9,36.7,,,
2018-01-24T12:02:53.460Z,55,,50.1,36.8,,,
2018-01-24T12:03:03.456Z,55,,50.3,36.8,,,
2018-01-24T12:03:13.455Z,55,,50.5,36.9,,,
2018-01-24T12:03:23.472Z,55,,50.6,37,,,
2018-01-24T12:03:33.479Z,55,,50.8,37.2,,,
2018-01-24T12:03:43.545Z,55,,50.9,37.2,,,
2018-01-24T12:03:53.455Z,55,,51.1,37.3,,,
2018-01-24T12:04:03.455Z,55,,51.2,37.4,,,
2018-01-24T12:04:13.483Z,55,,51.4,37.5,,,
2018-01-24T12:04:23.464Z,55,,51.5,37.7,,,
2018-01-24T12:04:34.449Z,55,,51.6,37.7,,,
2018-01-24T12:04:43.581Z,55,,51.8,37.8,,,
2018-01-24T12:04:53.456Z,55,,51.7,37.9,0,1,0
2018-01-24T12:05:03.459Z,55,,50.5,38,,,
2018-01-24T12:05:13.456Z,55,,49.2,38.1,,,
2018-01-24T12:05:23.481Z,55,,48.5,38.3,,,
2018-01-24T12:05:33.499Z,55,,48.3,38.3,,,
2018-01-24T12:05:43.553Z,55,,48.4,38.4,,,
2018-01-24T12:05:53.495Z,55,,48.8,38.5,,,
2018-01-24T12:06:03.460Z,55,,48.7,38.6,,,
2018-01-24T12:06:13.487Z,55,,48.5,38.6,,,
2018-01-24T12:06:23.456Z,55,,48.2,38.8,,,
2018-01-24T12:06:33.477Z,55,,48,38.8,,,
2018-01-24T12:06:43.665Z,55,,47.6,38.9,,,
2018-01-24T12:06:53.528Z,55,,47.4,38.9,,,
2018-01-24T12:07:03.456Z,55,,47.2,39,,,
2018-01-24T12:07:13.470Z,55,,47,39,,,
2018-01-24T12:07:23.485Z,55,,46.8,39,,,
2018-01-24T12:07:33.507Z,55,,46.7,39,,,
2018-01-24T12:07:43.565Z,55,,46.6,39,,,
2018-01-24T12:07:53.457Z,55,,46.5,39,,,
2018-01-24T12:08:03.456Z,55,,46.6,39,,,
2018-01-24T12:08:13.483Z,55,,46.8,39,,,
2018-01-24T12:08:23.532Z,,,46.9,,,,
2018-01-24T12:08:33.457Z,55,,47,39,,,
2018-01-24T12:08:43.563Z,55,,47.2,39,,,
2018-01-24T12:08:53.506Z,55,,47.3,38.9,,,
2018-01-24T12:09:03.460Z,55,,47.4,38.9,,,
2018-01-24T12:09:13.551Z,55,,47.5,38.9,,,
2018-01-24T12:09:23.505Z,55,,47.6,38.9,,,
2018-01-24T12:09:33.470Z,55,,47.7,38.9,,,
2018-01-24T12:09:43.598Z,55,,,38.9,,,
2018-01-24T12:09:53.510Z,55,,47.8,38.8,,,
2018-01-24T12:10:03.537Z,55,,48,38.8,,,
2018-01-24T12:10:13.458Z,55,,,38.8,,,
2018-01-24T12:10:23.476Z,55,,48.1,38.8,,,
2018-01-24T12:10:33.457Z,55,,48.2,38.8,,,
2018-01-24T12:10:43.538Z,55,,,38.6,,,
2018-01-24T12:10:53.463Z,55,,48.3,38.6,,,
2018-01-24T12:11:03.499Z,55,,,38.6,,,
2018-01-24T12:11:13.530Z,55,,48.4,38.6,,,
2018-01-24T12:11:23.511Z,55,,,38.5,,,
2018-01-24T12:11:33.496Z,55,,,38.5,,,
2018-01-24T12:11:43.575Z,55,,48.5,38.5,,,
2018-01-24T12:11:53.519Z,55,,,38.5,,,
2018-01-24T12:12:03.459Z,55,,,38.4,,,
2018-01-24T12:12:13.465Z,55,,48.6,38.4,,,
2018-01-24T12:12:23.458Z,55,,,38.4,,,
2018-01-24T12:12:33.491Z,55,,,38.3,,,
2018-01-24T12:12:43.548Z,55,,,38.3,,,
2018-01-24T12:12:53.473Z,55,,,38.3,,,
2018-01-24T12:13:09.124Z,55,,48.7,38.3,,,
2018-01-24T12:13:13.548Z,55,,,38.1,,,
2018-01-24T12:13:24.497Z,55,,,38.1,,,
2018-01-24T12:13:33.484Z,55,,,38.1,,,
2018-01-24T12:13:43.571Z,55,,,38,,,
2018-01-24T12:13:53.464Z,55,,,38,,,
2018-01-24T12:14:03.467Z,55,,,38,,,
2018-01-24T12:14:13.458Z,55,,,38,,,
2018-01-24T12:14:23.458Z,55,,48.9,37.9,,,
2018-01-24T12:14:33.770Z,55,,,37.9,,,
2018-01-24T12:14:43.553Z,55,,,37.9,,,
2018-01-24T12:14:53.458Z,55,,,37.8,,,
2018-01-24T12:15:03.458Z,55,,,37.8,,,
2018-01-24T12:15:13.461Z,55,,,37.8,,,
2018-01-24T12:15:23.463Z,55,,,37.8,,,
2018-01-24T12:15:33.458Z,55,,,37.7,,,
2018-01-24T12:15:43.570Z,55,,,37.7,,,
2018-01-24T12:15:54.920Z,55,,,37.7,,,
2018-01-24T12:16:03.492Z,55,,,37.5,,,
2018-01-24T12:16:13.458Z,55,,,37.5,,,
2018-01-24T12:16:23.458Z,55,,,37.5,,,
2018-01-24T12:16:33.459Z,55,,,37.4,,1,0
2018-01-24T12:16:43.559Z,55,,52.3,37.4,80,,
2018-01-24T12:16:53.460Z,55,,56.8,37.4,46,,
2018-01-24T12:17:03.458Z,55,,55.8,37.4,29,,
2018-01-24T12:17:13.459Z,55,,50.6,37.3,,,
2018-01-24T12:17:23.497Z,55,,47.6,37.3,,,
2018-01-24T12:17:33.499Z,55,,45.8,37.3,,,
2018-01-24T12:17:43.538Z,55,,45.3,37.2,,,
2018-01-24T12:17:53.458Z,55,,46.2,37.2,,,
2018-01-24T12:18:03.496Z,55,,47,37.2,,,
2018-01-24T12:18:13.463Z,55,,47.4,37.2,,,
2018-01-24T12:18:23.460Z,55,,,37.2,,,
2018-01-24T12:18:33.459Z,55,,,37.2,,,
2018-01-24T12:18:44.032Z,55,,47.6,37.2,,,
2018-01-24T12:18:53.493Z,55,,47.8,37.2,,,
2018-01-24T12:19:03.474Z,55,,48,37.2,,,
2018-01-24T12:19:13.471Z,55,,48.1,37.2,,,
2018-01-24T12:19:23.461Z,55,,48.3,37.2,,,
2018-01-24T12:19:33.477Z,55,,48.4,37.2,,,
2018-01-24T12:19:43.542Z,55,,48.7,37.3,,,
2018-01-24T12:19:53.489Z,55,,48.8,37.3,,,
2018-01-24T12:20:03.483Z,55,,49,37.3,,,
2018-01-24T12:20:13.576Z,55,,49.2,37.4,,,
2018-01-24T12:20:23.469Z,55,,49.3,37.4,,,
2018-01-24T12:20:33.459Z,55,,49.4,37.5,,,
2018-01-24T12:20:43.549Z,55,,49.7,37.5,,,
2018-01-24T12:20:53.460Z,55,,49.8,37.7,,,
2018-01-24T12:21:03.484Z,55,,50,37.7,,,
2018-01-24T12:21:13.475Z,55,,50.2,37.8,,,
2018-01-24T12:21:23.545Z,55,,50.3,37.8,,,
2018-01-24T12:21:33.550Z,55,,50.6,37.9,,,
2018-01-24T12:21:43.606Z,55,,50.7,38,,,
2018-01-24T12:21:53.539Z,55,,50.8,38,,,
2018-01-24T12:22:03.546Z,55,,51,38.1,,,
2018-01-24T12:22:13.525Z,55,,51.1,38.1,,,
2018-01-24T12:22:23.534Z,55,,51.4,38.3,,,
2018-01-24T12:22:33.515Z,55,,51.5,38.4,,,
2018-01-24T12:22:43.613Z,55,,51.6,38.4,,,
2018-01-24T12:22:53.532Z,55,,51.8,38.5,,,
2018-01-24T12:23:03.609Z,55,,51.9,38.6,,,
2018-01-24T12:23:13.551Z,55,,52,38.6,,,
2018-01-24T12:23:23.557Z,55,,52.2,38.8,,,
2018-01-24T12:23:33.532Z,55,,52.6,38.9,0,1,0
2018-01-24T12:23:43.589Z,55,,51.7,39,,,
2018-01-24T12:23:53.556Z,55,,50.2,39,,,
2018-01-24T12:24:03.529Z,55,,49.1,39.1,,,
2018-01-24T12:24:13.537Z,55,,48.7,39.3,,,
2018-01-24T12:24:23.577Z,55,,,39.4,,,
2018-01-24T12:24:33.552Z,55,,48.9,39.4,,,
2018-01-24T12:24:43.536Z,55,,49.2,39.5,,,
2018-01-24T12:24:53.514Z,55,,49,39.6,,,
2018-01-24T12:25:03.462Z,55,,48.7,39.6,,,
2018-01-24T12:25:13.466Z,55,,48.4,39.8,,,
2018-01-24T12:25:23.460Z,55,,48.2,39.8,,,
2018-01-24T12:25:33.461Z,55,,47.8,39.8,,,
2018-01-24T12:25:43.591Z,55,,47.7,39.9,,,
2018-01-24T12:25:54.469Z,55,,47.5,39.9,,,
2018-01-24T12:26:03.536Z,55,,47.4,39.9,,,
2018-01-24T12:26:13.463Z,55,,47.2,39.9,,,
2018-01-24T12:26:23.576Z,55,,47,39.9,,,
2018-01-24T12:26:33.460Z,55,,46.9,39.9,,,
2018-01-24T12:26:43.575Z,55,,46.9,39.9,,,
2018-01-24T12:26:53.484Z,55,,47.2,39.9,,,
2018-01-24T12:27:03.468Z,55,,47.3,39.9,,,
2018-01-24T12:27:13.460Z,55,,47.4,39.8,,,
2018-01-24T12:27:23.515Z,,,47.5,,,,
2018-01-24T12:27:33.565Z,55,,47.6,39.8,,,
2018-01-24T12:27:43.622Z,55,,47.7,39.8,,,
2018-01-24T12:27:53.522Z,55,,47.8,39.8,,,
2018-01-24T12:28:03.536Z,55,,48,39.6,,,
2018-01-24T12:28:13.516Z,55,,48.1,39.6,,,
2018-01-24T12:28:23.535Z,55,,,39.6,,,
2018-01-24T12:28:33.546Z,55,,48.2,39.6,,,
2018-01-24T12:28:48.534Z,55,,,39.5,,,
2018-01-24T12:28:53.493Z,55,,48.3,39.5,,,
2018-01-24T12:29:05.629Z,55,,48.4,39.5,,,
2018-01-24T12:29:13.475Z,55,,,39.4,,,
2018-01-24T12:29:23.461Z,55,,48.5,39.4,,,
2018-01-24T12:29:33.471Z,55,,,39.4,,,
2018-01-24T12:29:43.554Z,55,,48.6,39.4,,,
2018-01-24T12:29:53.473Z,55,,,39.3,,,
2018-01-24T12:30:03.492Z,55,,48.7,39.3,,,
2018-01-24T12:30:13.464Z,55,,,39.3,,,
2018-01-24T12:30:23.462Z,55,,,39.1,,,
2018-01-24T12:30:33.462Z,55,,48.9,39.1,,,
2018-01-24T12:30:43.555Z,55,,,39.1,,,
2018-01-24T12:30:53.463Z,55,,,39,,,
2018-01-24T12:31:03.463Z,55,,49,39,,,
2018-01-24T12:31:13.487Z,55,,,39,,,
2018-01-24T12:31:23.463Z,55,,,38.9,,,
2018-01-24T12:31:38.535Z,55,,,38.9,,,
2018-01-24T12:31:43.562Z,55,,49.1,38.9,,,
2018-01-24T12:31:53.462Z,55,,,38.8,,,
2018-01-24T12:32:03.462Z,55,,,38.8,,,
2018-01-24T12:32:13.495Z,55,,,38.8,,,
2018-01-24T12:32:23.904Z,55,,,38.6,,,
2018-01-24T12:32:33.544Z,55,,,38.6,,,
2018-01-24T12:32:44.442Z,55,,,38.6,,,
2018-01-24T12:32:53.539Z,55,,,38.6,,,
2018-01-24T12:33:03.479Z,55,,,38.5,,,
2018-01-24T12:33:13.493Z,55,,49.2,38.5,,,
2018-01-24T12:33:23.503Z,55,,,38.4,,,
2018-01-24T12:33:33.481Z,55,,,38.4,,,
2018-01-24T12:33:43.542Z,55,,,38.4,,,
2018-01-24T12:33:53.482Z,55,,,38.4,,,
2018-01-24T12:34:03.462Z,55,,,38.3,,,
2018-01-24T12:34:13.462Z,55,,,38.3,,,
2018-01-24T12:34:23.461Z,55,,,38.3,,,
2018-01-24T12:34:33.465Z,55,,,38.1,,,
2018-01-24T12:34:43.542Z,55,,,38.1,,,
2018-01-24T12:34:53.462Z,55,,,38.1,,,
2018-01-24T12:35:03.468Z,55,,,38,,,
2018-01-24T12:35:13.505Z,55,,,38,,,
2018-01-24T12:35:23.470Z,55,,49.1,38,,,
2018-01-24T12:35:33.462Z,55,,49.2,37.9,,,
2018-01-24T12:35:49.472Z,55,,,37.9,,,
2018-01-24T12:35:56.198Z,55,,49.1,37.9,,,
2018-01-24T12:36:06.074Z,55,,,37.8,,,
2018-01-24T12:36:14.341Z,55,,,37.8,,,
2018-01-24T12:36:23.527Z,55,,,37.8,,,
2018-01-24T12:36:33.501Z,55,,,37.7,,,
2018-01-24T12:36:43.531Z,55,,,37.7,,,
2018-01-24T12:36:53.462Z,55,,,37.7,,,
2018-01-24T12:37:03.462Z,55,,,37.5,,,
2018-01-24T12:37:13.462Z,55,,,37.5,,,
2018-01-24T12:37:23.487Z,55,,,37.5,,,
2018-01-24T12:37:33.488Z,55,,,37.4,,,
2018-01-24T12:37:43.542Z,55,,,37.4,,,
2018-01-24T12:37:53.493Z,55,,,37.4,,,
2018-01-24T12:38:03.482Z,55,,49,37.3,,,
2018-01-24T12:38:13.482Z,55,,,37.3,,,
2018-01-24T12:38:23.472Z,55,,,37.3,,,
2018-01-24T12:38:33.479Z,55,,,37.2,,,
2018-01-24T12:38:46.235Z,55,,,37.2,,,
2018-01-24T12:38:53.506Z,55,,,37.2,,,
2018-01-24T12:39:03.500Z,55,,,37,,,
2018-01-24T12:39:13.492Z,55,,,37,,,
2018-01-24T12:39:23.463Z,,,48.9,,,,
2018-01-24T12:39:33.482Z,55,,48.9,37,,,
2018-01-24T12:39:43.552Z,55,,,36.9,,,
2018-01-24T12:39:53.472Z,55,,,36.9,,,
2018-01-24T12:40:03.519Z,55,,,36.8,,,
2018-01-24T12:40:13.464Z,55,,,36.8,,,
2018-01-24T12:40:23.515Z,55,,,36.8,,,
2018-01-24T12:40:33.465Z,55,,,36.8,,,
2018-01-24T12:40:53.475Z,55,,48.7,36.7,,,
2018-01-24T12:41:03.466Z,55,,,36.5,,,
2018-01-24T12:41:23.463Z,55,,,36.5,,,
2018-01-24T12:41:34.458Z,55,,,36.5,,,
2018-01-24T12:41:43.559Z,55,,48.6,36.4,,,
2018-01-24T12:41:53.483Z,55,,,36.4,,,
2018-01-24T12:42:03.469Z,55,,,36.4,,,
2018-01-24T12:42:13.463Z,55,,,36.3,,,
2018-01-24T12:42:23.469Z,55,,,36.3,,,
2018-01-24T12:42:33.465Z,55,,,36.3,,,
2018-01-24T12:42:43.553Z,,,,,79,1,0
2018-01-24T12:42:53.464Z,55,,53.2,36.2,78,,
2018-01-24T12:43:03.463Z,55,,56,36.2,37,,
2018-01-24T12:43:13.467Z,55,,52.5,36.2,29,,
2018-01-24T12:43:24.893Z,55,,47.3,36.2,,,
2018-01-24T12:43:33.501Z,55,,44.6,36,,,
2018-01-24T12:43:43.546Z,55,,43.2,36,,,
2018-01-24T12:43:53.477Z,,,42.8,,,,
2018-01-24T12:44:03.463Z,55,,44,35.9,,,
2018-01-24T12:44:13.464Z,,,44.8,,,,
