Time,PrimTSet,ChActive,HwTOutlet,HwTSet,HwActive,ActPow,PrimT
2017-12-08T20:14:51.364Z,,,50.3,55,,,59.4
2017-12-08T20:15:02.449Z,,,50.3,55,,,59.2
2017-12-08T20:15:11.358Z,,,50.3,55,,,58.7
2017-12-08T20:15:21.360Z,,,50.2,55,,,
2017-12-08T20:15:32.352Z,,,50.2,55,,,59
2017-12-08T20:15:41.361Z,,,50.1,55,,,
2017-12-08T20:15:51.360Z,,,50,55,,,59.1
2017-12-08T20:16:01.360Z,,,50,55,,,59.2
2017-12-08T20:16:11.359Z,,,49.9,55,,,59.3
2017-12-08T20:16:26.380Z,,,49.9,55,,,59.4
2017-12-08T20:16:31.363Z,,,49.8,55,,,59.5
2017-12-08T20:16:41.358Z,,,49.8,55,,,
2017-12-08T20:16:51.363Z,,,49.7,55,,,59.7
2017-12-08T20:17:01.359Z,,,49.7,55,,,
2017-12-08T20:17:11.359Z,,,49.5,55,,,59.8
2017-12-08T20:17:21.359Z,,,49.5,55,,,
2017-12-08T20:17:31.359Z,,,49.5,55,,,59.9
2017-12-08T20:17:41.359Z,,1,49.4,55,0,79,62.3
2017-12-08T20:17:52.364Z,,,49.3,55,,52,69.2
2017-12-08T20:18:01.360Z,,,49.3,55,,44,70.2
2017-12-08T20:18:11.364Z,,,49.3,55,,29,65.6
2017-12-08T20:18:21.359Z,,,49.2,55,,,62.7
2017-12-08T20:18:31.360Z,,,49.2,55,,,60.8
2017-12-08T20:18:41.364Z,,,49.1,55,,,60.7
2017-12-08T20:18:51.366Z,,,49.1,55,,,60
2017-12-08T20:19:01.362Z,,,49.1,55,,,61
2017-12-08T20:19:11.359Z,,,49.1,55,,,61.2
2017-12-08T20:19:21.363Z,,,49.1,55,,,61.4
2017-12-08T20:19:31.361Z,,,49.1,55,,,61.5
2017-12-08T20:19:41.361Z,,,49.1,55,,,
2017-12-08T20:19:51.364Z,,,49.1,55,,,61.7
2017-12-08T20:20:01.360Z,,,49.1,55,,,62
2017-12-08T20:20:11.364Z,,,49.1,55,,,62.1
2017-12-08T20:20:21.364Z,,,49.1,55,,,62.2
2017-12-08T20:20:31.360Z,,,49.1,55,,,62.4
2017-12-08T20:20:41.364Z,,,49.2,55,,,62.5
2017-12-08T20:20:51.367Z,,,49.2,55,,,62.7
2017-12-08T20:21:01.365Z,,,49.2,55,,,
2017-12-08T20:21:11.360Z,,,49.3,55,,,63
2017-12-08T20:21:21.364Z,,,49.3,55,,,
2017-12-08T20:21:31.360Z,,,49.4,55,,,63.2
2017-12-08T20:21:41.359Z,,,49.4,55,,,63.5
2017-12-08T20:21:51.360Z,,,49.5,55,,,63.6
2017-12-08T20:22:01.360Z,,,49.5,55,,,63.7
2017-12-08T20:22:11.365Z,,1,49.7,55,0,0,64.2
2017-12-08T20:22:21.360Z,,,49.7,55,,,63.8
2017-12-08T20:22:31.365Z,,,49.8,55,,,61.8
2017-12-08T20:22:41.360Z,,,49.8,55,,,61
2017-12-08T20:22:51.360Z,,,49.9,55,,,60.7
2017-12-08T20:23:01.361Z,,,50,55,,,60.6
2017-12-08T20:23:11.360Z,,,50,55,,,60.5
2017-12-08T20:23:21.361Z,,,50.1,55,,,60.8
2017-12-08T20:23:32.353Z,,,50.1,55,,,
2017-12-08T20:23:41.360Z,,,50.2,55,,,60.5
2017-12-08T20:23:51.360Z,,,50.2,55,,,60.1
2017-12-08T20:24:01.360Z,,,50.2,55,,,59.9
2017-12-08T20:24:11.361Z,,,50.2,55,,,59.8
2017-12-08T20:24:21.360Z,,,50.2,55,,,59.5
2017-12-08T20:24:31.361Z,,1,50.2,55,0,79,60.5
2017-12-08T20:24:41.360Z,,,50.1,55,,65,68.2
2017-12-08T20:24:51.360Z,,,50.1,55,,31,72.1
2017-12-08T20:25:01.360Z,75,1,50.1,55,0,29,69.8
2017-12-08T20:25:11.360Z,,,50.1,55,,,66.8
2017-12-08T20:25:21.360Z,,,50,55,,,64.8
2017-12-08T20:25:31.360Z,,,50,55,,,63.9
2017-12-08T20:25:41.360Z,,,50,55,,,63
2017-12-08T20:25:51.363Z,,,50,55,,,63.4
2017-12-08T20:26:01.360Z,,,50,55,,,64
2017-12-08T20:26:11.360Z,,,50,55,,,64.2
2017-12-08T20:26:26.382Z,,,50,55,,,
2017-12-08T20:26:31.360Z,,,50.1,55,,,
2017-12-08T20:26:41.360Z,,,50.1,55,,,64.4
2017-12-08T20:26:51.361Z,,,50.2,55,,,64.7
2017-12-08T20:27:01.361Z,,,50.2,55,,,65
2017-12-08T20:27:11.363Z,,,50.3,55,,,
2017-12-08T20:27:21.360Z,,,50.3,55,,,65.1
2017-12-08T20:27:31.361Z,,,50.4,55,,,65.4
2017-12-08T20:27:41.361Z,,,50.4,55,,,65.5
2017-12-08T20:27:51.361Z,,,50.6,55,,,65.8
2017-12-08T20:28:01.362Z,,,50.6,55,,,66
2017-12-08T20:28:11.360Z,,,50.7,55,,,
2017-12-08T20:28:21.360Z,,,50.8,55,,,66.2
2017-12-08T20:28:31.361Z,,,50.8,55,,,66.4
2017-12-08T20:28:41.364Z,,,50.9,55,,,66.5
2017-12-08T20:28:51.361Z,,,50.9,55,,,66.7
2017-12-08T20:29:01.360Z,,,51,55,,,66.9
2017-12-08T20:29:16.381Z,,,51.1,55,,,67.1
2017-12-08T20:29:21.361Z,,,51.1,55,,,67.3
2017-12-08T20:29:31.361Z,,,51.2,55,,,
2017-12-08T20:29:41.362Z,,,51.3,55,,0,67.8
2017-12-08T20:29:51.363Z,,1,51.3,55,0,,67.9
2017-12-08T20:30:01.361Z,,,51.4,55,,,65.9
2017-12-08T20:30:11.362Z,,,51.6,55,,,64.8
2017-12-08T20:30:21.361Z,,,51.6,55,,,
2017-12-08T20:30:31.361Z,,,51.7,55,,,64.2
2017-12-08T20:30:41.361Z,,,51.8,55,,,
2017-12-08T20:30:51.361Z,,,51.8,55,,,64.4
2017-12-08T20:31:01.361Z,,,51.9,55,,,64.5
2017-12-08T20:31:11.363Z,,,51.9,55,,,64.2
2017-12-08T20:31:21.362Z,,,52,55,,,63.8
2017-12-08T20:31:31.361Z,,,52,55,,,63.6
2017-12-08T20:31:41.361Z,,,52,55,,,63.4
2017-12-08T20:31:51.361Z,,,52,55,,,63.3
2017-12-08T20:32:06.382Z,,,52,55,,,62.9
2017-12-08T20:32:11.365Z,,,52,55,,,62.8
2017-12-08T20:32:21.361Z,,,52,55,,,62.6
2017-12-08T20:32:31.365Z,,,52,55,,,62.3
2017-12-08T20:32:41.365Z,,,52,55,,,62
2017-12-08T20:32:51.362Z,,,51.9,55,,,61.9
2017-12-08T20:33:01.361Z,,,51.9,55,,,62
2017-12-08T20:33:11.368Z,,,51.8,55,,,62.1
2017-12-08T20:33:21.362Z,,,51.8,55,,,62.2
2017-12-08T20:33:32.357Z,,,51.8,55,,,62.3
2017-12-08T20:33:41.363Z,,,51.7,55,,,
2017-12-08T20:33:51.361Z,,,51.7,55,,,62.4
2017-12-08T20:34:01.361Z,,,51.7,55,,,62.6
2017-12-08T20:34:11.362Z,,,51.7,55,,,
2017-12-08T20:34:21.361Z,,,51.6,55,,,62.7
2017-12-08T20:34:31.362Z,,,51.6,55,,,
2017-12-08T20:34:41.365Z,,,51.6,55,,,62.8
2017-12-08T20:34:51.362Z,,,51.6,55,,,
2017-12-08T20:35:01.364Z,,,51.6,55,,,62.9
2017-12-08T20:35:11.366Z,,,51.6,55,,,
2017-12-08T20:35:21.362Z,,,51.6,55,,,63
2017-12-08T20:35:31.362Z,,,51.4,55,,,
2017-12-08T20:35:41.362Z,,,51.4,55,,,
2017-12-08T20:35:51.362Z,,,51.4,55,,,
2017-12-08T20:36:01.362Z,,,51.4,55,,,63.1
2017-12-08T20:36:11.366Z,,,51.3,55,,,
2017-12-08T20:36:21.362Z,,1,51.3,55,0,,63.3
2017-12-08T20:36:31.362Z,,,51.2,55,,80,68.3
2017-12-08T20:36:41.362Z,,,51.2,55,,40,73.1
2017-12-08T20:36:51.366Z,,,51.2,55,,29,70.5
2017-12-08T20:37:01.366Z,,,51.1,55,,,66.8
2017-12-08T20:37:11.364Z,,,51.1,55,,,63.9
2017-12-08T20:37:21.362Z,,,51.1,55,,,62.8
2017-12-08T20:37:31.361Z,,,51,55,,,61.9
2017-12-08T20:37:41.362Z,,,51,55,,,62
2017-12-08T20:37:51.362Z,,,51,55,,,63
2017-12-08T20:38:01.363Z,,1,51,55,0,0,62.9
2017-12-08T20:38:11.363Z,,,51,55,,,61.8
2017-12-08T20:38:21.365Z,,,51,55,,,60.8
2017-12-08T20:38:31.362Z,,,51.1,55,,,59.9
2017-12-08T20:38:41.363Z,,,51.1,55,,,59.6
2017-12-08T20:38:51.365Z,,,51.1,55,,,
2017-12-08T20:39:01.363Z,,,51.1,55,,,59.7
2017-12-08T20:39:12.356Z,,,51.1,55,,,59.9
2017-12-08T20:39:21.363Z,,,51.1,55,,,59.5
2017-12-08T20:39:31.363Z,,,51.1,55,,,59.2
2017-12-08T20:39:41.364Z,,,51.1,55,,,58.9
2017-12-08T20:39:51.363Z,,,51.1,55,,,58.7
2017-12-08T20:40:01.364Z,,,51.1,55,,,58.6
2017-12-08T20:40:11.364Z,,,51,55,,,58.4
2017-12-08T20:40:21.362Z,,,51,55,,,58.3
2017-12-08T20:40:31.362Z,,,51,55,,,58.1
2017-12-08T20:40:41.364Z,,,50.9,55,,,57.8
2017-12-08T20:40:51.365Z,,,50.9,55,,,57.6
2017-12-08T20:41:01.363Z,,,50.8,55,,,57.4
2017-12-08T20:41:11.405Z,,,50.8,55,,,
2017-12-08T20:41:21.364Z,,,50.7,55,,,57.6
2017-12-08T20:41:36.382Z,,,50.6,55,,,57.7
2017-12-08T20:41:41.365Z,,,50.6,55,,,
2017-12-08T20:41:51.363Z,,,50.4,55,,,57.8
2017-12-08T20:42:02.365Z,,,50.3,55,,,58
2017-12-08T20:42:11.362Z,,,50.3,55,,,
2017-12-08T20:42:21.363Z,,,50.2,55,,,58.1
2017-12-08T20:42:31.390Z,,,50.2,55,,,
2017-12-08T20:42:41.366Z,,,50.1,55,,,58.2
2017-12-08T20:42:51.362Z,,,50.1,55,,,
2017-12-08T20:43:01.365Z,,,50,55,,,58.3
2017-12-08T20:43:11.363Z,,,49.9,55,,,
2017-12-08T20:43:21.363Z,,,49.9,55,,,
2017-12-08T20:43:31.365Z,,,49.8,55,,,58.4
2017-12-08T20:43:41.363Z,,,49.8,55,,,
2017-12-08T20:43:51.367Z,,,49.7,55,,,
2017-12-08T20:44:01.367Z,,,49.5,55,,,58.5
2017-12-08T20:44:11.366Z,,,49.5,55,,,
2017-12-08T20:44:21.366Z,,,49.4,55,,,
2017-12-08T20:44:31.362Z,,,49.4,55,,,
2017-12-08T20:44:41.363Z,,,49.3,55,,,58.6
2017-12-08T20:44:56.383Z,,,49.2,55,,,
2017-12-08T20:45:01.365Z,,,49.2,55,,,
2017-12-08T20:45:11.364Z,,,49.1,55,,,
2017-12-08T20:45:21.368Z,,,49,55,,,
2017-12-08T20:45:31.367Z,,,49,55,,,58.7
2017-12-08T20:45:41.363Z,,1,48.9,55,0,80,59.2
2017-12-08T20:45:51.368Z,,,48.7,55,,73,65.3
2017-12-08T20:46:01.365Z,,,48.7,55,,48,68.3
2017-12-08T20:46:11.364Z,,,48.6,55,,29,64.9
2017-12-08T20:46:21.364Z,,,48.6,55,,,60.9
2017-12-08T20:46:31.368Z,,,48.5,55,,,58.9
2017-12-08T20:46:41.369Z,,,48.4,55,,,57.9
2017-12-08T20:46:51.364Z,,,48.4,55,,,57.3
2017-12-08T20:47:01.364Z,,,48.4,55,,,58
2017-12-08T20:47:11.368Z,,,48.3,55,,,58.6
2017-12-08T20:47:21.364Z,,,48.3,55,,,
2017-12-08T20:47:31.365Z,,,48.3,55,,,58.7
2017-12-08T20:47:46.387Z,,,48.3,55,,,59
2017-12-08T20:47:51.368Z,,,48.3,55,,,59.1
2017-12-08T20:48:01.370Z,,,48.3,55,,,59.4
2017-12-08T20:48:11.364Z,,,48.3,55,,,59.5
2017-12-08T20:48:21.363Z,,,48.3,55,,,59.8
2017-12-08T20:48:31.363Z,,,48.4,55,,,60
2017-12-08T20:48:41.364Z,,,48.4,55,,,60.1
2017-12-08T20:48:51.363Z,,1,48.4,55,0,0,60.7
2017-12-08T20:49:01.364Z,,,48.5,55,,,
2017-12-08T20:49:12.235Z,,,48.5,55,,,58.9
2017-12-08T20:49:21.363Z,,,48.5,55,,,57.9
2017-12-08T20:49:31.364Z,,,48.6,55,,,57.7
2017-12-08T20:49:41.367Z,,,48.7,55,,,57.4
2017-12-08T20:49:51.367Z,,,48.7,55,,,57.5
2017-12-08T20:50:01.364Z,,,48.7,55,,,57.8
2017-12-08T20:50:11.369Z,,,48.9,55,,,57.7
2017-12-08T20:50:21.364Z,,,48.9,55,,,57.4
2017-12-08T20:50:37.387Z,,,48.9,55,,,57.2
2017-12-08T20:50:41.364Z,,,49,55,,,56.9
2017-12-08T20:50:51.364Z,,,49,55,,,56.8
2017-12-08T20:51:01.364Z,,,49,55,,,56.6
2017-12-08T20:51:11.368Z,,,49,55,,,56.5
2017-12-08T20:51:21.364Z,,,49,55,,,56.2
2017-12-08T20:51:31.365Z,,,48.9,55,,,56
2017-12-08T20:51:41.364Z,,,48.9,55,,,55.9
2017-12-08T20:51:51.367Z,,,48.9,55,,,55.6
2017-12-08T20:52:02.474Z,,,48.7,55,,,
2017-12-08T20:52:11.364Z,,,48.7,55,,,
2017-12-08T20:52:21.364Z,,,48.7,55,,,55.8
2017-12-08T20:52:31.364Z,,,48.6,55,,,56
2017-12-08T20:52:41.365Z,,,48.6,55,,,
2017-12-08T20:52:51.365Z,,,48.5,55,,,56.1
2017-12-08T20:53:01.365Z,,,48.5,55,,,
2017-12-08T20:53:11.364Z,,,48.4,55,,,56.2
2017-12-08T20:53:21.364Z,,,48.4,55,,,56.4
2017-12-08T20:53:31.364Z,,,48.3,55,,,
2017-12-08T20:53:41.364Z,,,48.3,55,,,56.5
2017-12-08T20:53:51.364Z,,,48.3,55,,,
2017-12-08T20:54:01.365Z,,,48.2,55,,,56.6
2017-12-08T20:54:11.364Z,,,48.1,55,,,
2017-12-08T20:54:21.364Z,,,48.1,55,,,56.7
2017-12-08T20:54:31.365Z,,,48,55,,,
2017-12-08T20:54:41.365Z,,,48,55,,,56.8
2017-12-08T20:54:51.364Z,,,47.8,55,,,
2017-12-08T20:55:01.364Z,,,47.8,55,,,
2017-12-08T20:55:11.364Z,,,47.7,55,,,56.9
2017-12-08T20:55:21.364Z,,,47.7,55,,,
2017-12-08T20:55:31.364Z,,,47.6,55,,,
2017-12-08T20:55:41.365Z,,,47.6,55,,,57
2017-12-08T20:55:51.364Z,,,47.5,55,,,
2017-12-08T20:56:01.367Z,,,47.5,55,,,
2017-12-08T20:56:11.365Z,,1,47.4,55,0,79,58.2
2017-12-08T20:56:21.365Z,,,47.3,55,,64,64.4
2017-12-08T20:56:31.365Z,,,47.3,55,,39,67
2017-12-08T20:56:41.365Z,,,47.3,55,,29,62.7
2017-12-08T20:56:51.366Z,,,47.2,55,,,59.9
2017-12-08T20:57:01.368Z,,,47,55,,,57.8
2017-12-08T20:57:11.364Z,,,47,55,,,56.8
2017-12-08T20:57:21.365Z,,,47,55,,,56.1
2017-12-08T20:57:31.365Z,,,46.9,55,,,57
2017-12-08T20:57:42.363Z,,,46.9,55,,,57.4
2017-12-08T20:57:51.368Z,,,46.9,55,,,57.6
2017-12-08T20:58:01.367Z,,,46.9,55,,,
2017-12-08T20:58:11.365Z,,,46.9,55,,,58
2017-12-08T20:58:21.365Z,,,46.9,55,,,
2017-12-08T20:58:31.365Z,,,46.9,55,,,58.3
2017-12-08T20:58:41.365Z,,,47,55,,,58.4
2017-12-08T20:58:51.365Z,,,47,55,,,58.6
2017-12-08T20:59:01.364Z,,,47,55,,,59
2017-12-08T20:59:11.365Z,,,47.2,55,,,
2017-12-08T20:59:21.365Z,,,47.2,55,,,59.2
2017-12-08T20:59:31.369Z,,,47.3,55,,,59.4
2017-12-08T20:59:41.365Z,,,47.3,55,,,59.7
2017-12-08T20:59:51.365Z,,,47.4,55,,,60
2017-12-08T21:00:01.365Z,,,47.4,55,,,
2017-12-08T21:00:11.365Z,,,47.5,55,,,60.2
2017-12-08T21:00:21.365Z,,,47.5,55,,,60.5
2017-12-08T21:00:36.385Z,,,47.6,55,,,60.6
2017-12-08T21:00:41.365Z,,,47.6,55,,,61
2017-12-08T21:00:51.367Z,,,47.7,55,,,61.1
2017-12-08T21:01:01.365Z,,,47.8,55,,,61.2
2017-12-08T21:01:11.365Z,,,47.8,55,,,61.5
2017-12-08T21:01:21.369Z,,,48,55,,,61.6
2017-12-08T21:01:31.370Z,,,48.1,55,,,62
2017-12-08T21:01:41.365Z,,,48.1,55,,,
2017-12-08T21:01:51.366Z,,,48.2,55,,,62.1
2017-12-08T21:02:01.367Z,,,48.3,55,,,62.4
2017-12-08T21:02:11.366Z,,,48.4,55,,,
2017-12-08T21:02:21.367Z,,,48.4,55,,,62.6
2017-12-08T21:02:31.369Z,,,48.5,55,,,62.7
2017-12-08T21:02:41.370Z,,,48.6,55,,,62.9
2017-12-08T21:02:51.367Z,,,48.6,55,,,63
2017-12-08T21:03:01.365Z,,,48.7,55,,,63.1
2017-12-08T21:03:11.365Z,,,48.9,55,,,63.2
2017-12-08T21:03:26.387Z,,,49,55,,,63.4
2017-12-08T21:03:31.367Z,,,49.1,55,,,63.5
2017-12-08T21:03:41.367Z,,,49.1,55,,,63.6
2017-12-08T21:03:51.370Z,,,49.2,55,,,63.7
2017-12-08T21:04:01.367Z,,,49.3,55,,,
2017-12-08T21:04:11.369Z,,,49.4,55,,,64
2017-12-08T21:04:21.368Z,,,49.4,55,,,
2017-12-08T21:04:31.368Z,,,49.5,55,,,64.1
2017-12-08T21:04:41.368Z,,,49.7,55,,,
2017-12-08T21:04:51.368Z,,,49.8,55,,,64.2
2017-12-08T21:05:01.368Z,,,49.9,55,,,
2017-12-08T21:05:11.369Z,,,49.9,55,,,64.4
2017-12-08T21:05:21.366Z,,,50,55,,,64.5
2017-12-08T21:05:31.366Z,,,50.1,55,,,
2017-12-08T21:05:41.369Z,,,50.1,55,,,64.6
2017-12-08T21:05:51.369Z,,,50.2,55,,,
2017-12-08T21:06:01.371Z,,,50.3,55,,,
2017-12-08T21:06:16.386Z,,,50.3,55,,,64.7
2017-12-08T21:06:21.370Z,,,50.4,55,,,
2017-12-08T21:06:31.369Z,,,50.6,55,,,
2017-12-08T21:06:41.366Z,,,50.6,55,,,
2017-12-08T21:06:51.366Z,,,50.7,55,,,
2017-12-08T21:07:01.366Z,,,50.7,55,,,64.9
2017-12-08T21:07:11.367Z,,,50.8,55,,,64.7
2017-12-08T21:07:21.365Z,,,50.8,55,,,64.9
2017-12-08T21:07:31.371Z,,,50.9,55,,,65
2017-12-08T21:07:41.396Z,,,50.9,55,,,65
2017-12-08T21:07:51.371Z,,1,51,55,0,0,64.9
2017-12-08T21:08:01.371Z,,,51,55,,,63.7
2017-12-08T21:08:11.368Z,,,51.1,55,,,62.7
2017-12-08T21:08:21.368Z,,,51.1,55,,,61.9
2017-12-08T21:08:31.371Z,,,51.1,55,,,61.4
2017-12-08T21:08:41.370Z,,,51.2,55,,,61.2
2017-12-08T21:08:51.366Z,,,51.2,55,,,61.3
2017-12-08T21:09:01.366Z,,,51.3,55,,,61.5
2017-12-08T21:09:11.366Z,,,51.3,55,,,60.9
2017-12-08T21:09:21.367Z,,1,51.3,55,0,,60.6
2017-12-08T21:09:31.368Z,,,51.3,55,,79,65.1
2017-12-08T21:09:41.370Z,,,51.3,55,,46,72.4
2017-12-08T21:09:51.370Z,,,51.3,55,,29,72.8
2017-12-08T21:10:01.367Z,,,51.3,55,,,68.7
2017-12-08T21:10:11.371Z,,,51.3,55,,,66.7
2017-12-08T21:10:21.367Z,,,51.2,55,,,64.9
2017-12-08T21:10:32.363Z,,,51.2,55,,,63.9
2017-12-08T21:10:41.366Z,,,51.2,55,,,64
2017-12-08T21:10:51.367Z,,,51.2,55,,,64.4
2017-12-08T21:11:01.370Z,,,51.2,55,,,64.7
2017-12-08T21:11:11.367Z,,,51.3,55,,,65
2017-12-08T21:11:21.366Z,,,51.3,55,,,64.9
2017-12-08T21:11:31.367Z,,,51.3,55,,,65
2017-12-08T21:11:41.366Z,,,51.3,55,,,
2017-12-08T21:11:51.366Z,,,51.4,55,,,65.3
2017-12-08T21:12:01.367Z,,1,51.4,55,0,0,64.8
2017-12-08T21:12:11.367Z,,,51.4,55,,,63.9
2017-12-08T21:12:21.367Z,,,51.6,55,,,62.9
2017-12-08T21:12:31.367Z,,,51.6,55,,,62
2017-12-08T21:12:41.367Z,,,51.6,55,,,61.7
2017-12-08T21:12:51.367Z,,,51.7,55,,,
2017-12-08T21:13:01.367Z,,,51.7,55,,,62
2017-12-08T21:13:11.366Z,,,51.7,55,,,61.9
2017-12-08T21:13:22.360Z,,,51.8,55,,,61.5
2017-12-08T21:13:31.366Z,,,51.8,55,,,61.2
2017-12-08T21:13:41.367Z,,,51.8,55,,,60.9
2017-12-08T21:13:51.367Z,,,51.8,55,,,60.7
2017-12-08T21:14:01.370Z,,,51.8,55,,,60.5
2017-12-08T21:14:11.367Z,,,51.7,55,,,60.3
2017-12-08T21:14:21.367Z,,,51.7,55,,,59.9
2017-12-08T21:14:31.366Z,,,51.7,55,,,
2017-12-08T21:14:41.367Z,,,51.6,55,,,59.7
2017-12-08T21:14:51.367Z,,,51.6,55,,,59.4
2017-12-08T21:15:01.367Z,,,51.4,55,,,59.2
2017-12-08T21:15:11.367Z,,,51.4,55,,,
2017-12-08T21:15:21.372Z,,,51.3,55,,,59.3
2017-12-08T21:15:31.368Z,,,51.3,55,,,59.5
2017-12-08T21:15:41.367Z,,,51.2,55,,,59.7
2017-12-08T21:15:51.367Z,,,51.2,55,,,
2017-12-08T21:16:01.367Z,,,51.1,55,,,59.8
2017-12-08T21:16:12.361Z,,,51.1,55,,,59.9
2017-12-08T21:16:21.367Z,,,51,55,,,60
2017-12-08T21:16:31.367Z,,,51,55,,,
2017-12-08T21:16:41.372Z,,,50.9,55,,,60.1
2017-12-08T21:16:51.367Z,,,50.9,55,,,
2017-12-08T21:17:01.367Z,,,50.8,55,,,60.2
2017-12-08T21:17:11.369Z,,,50.8,55,,,
2017-12-08T21:17:22.363Z,,,50.7,55,,,60.3
2017-12-08T21:17:31.367Z,,,50.7,55,,,
2017-12-08T21:17:41.367Z,,,50.6,55,,,60.5
2017-12-08T21:17:51.367Z,,,50.6,55,,,
2017-12-08T21:18:01.367Z,,,50.4,55,,,
2017-12-08T21:18:11.367Z,,,50.3,55,,,60.6
2017-12-08T21:18:21.368Z,,,50.3,55,,,
2017-12-08T21:18:31.368Z,,,50.3,55,,,60.7
2017-12-08T21:18:41.369Z,,,50.2,55,,,
2017-12-08T21:18:51.368Z,,,50.1,55,,,
2017-12-08T21:19:06.427Z,,,50.1,55,,,
2017-12-08T21:19:11.368Z,,,50,55,,,
2017-12-08T21:19:21.367Z,,,50,55,,,60.8
2017-12-08T21:19:31.368Z,,,49.9,55,,,
2017-12-08T21:19:41.369Z,,,49.9,55,,,
2017-12-08T21:19:51.368Z,,,49.8,55,,,
2017-12-08T21:20:01.367Z,,,49.8,55,,,
2017-12-08T21:20:11.369Z,,,49.7,55,,,
2017-12-08T21:20:21.369Z,,,49.7,55,,,
2017-12-08T21:20:31.367Z,,1,49.5,55,0,79,64.2
2017-12-08T21:20:41.386Z,,,49.4,55,,53,69.6
2017-12-08T21:20:51.368Z,,,49.4,55,,29,68.5
2017-12-08T21:21:01.374Z,,,49.3,55,,,63.6
2017-12-08T21:21:11.367Z,,,49.3,55,,,59.8
2017-12-08T21:21:21.369Z,,,49.2,55,,,58.9
2017-12-08T21:21:31.373Z,,,49.2,55,,,57.9
2017-12-08T21:21:41.369Z,,,49.2,55,,,58
2017-12-08T21:21:56.388Z,,,49.1,55,,,59
2017-12-08T21:22:01.367Z,,,49.1,55,,,59.2
2017-12-08T21:22:11.367Z,,,49.1,55,,,59.1
2017-12-08T21:22:21.368Z,,,49.1,55,,,59.2
2017-12-08T21:22:31.368Z,,,49.1,55,,,59.3
2017-12-08T21:22:41.368Z,,,49.1,55,,,59.7
2017-12-08T21:22:51.367Z,,,49.1,55,,,59.8
2017-12-08T21:23:01.369Z,,,49.1,55,,,60
2017-12-08T21:23:11.367Z,,,49.1,55,,,
2017-12-08T21:23:21.368Z,,,49.2,55,,,60.2
2017-12-08T21:23:31.368Z,,,49.2,55,,,60.4
2017-12-08T21:23:41.368Z,,,49.2,55,,,60.6
2017-12-08T21:23:51.368Z,,,49.2,55,,,60.7
2017-12-08T21:24:01.367Z,,,49.2,55,,,61
2017-12-08T21:24:11.368Z,,,49.2,55,,,
2017-12-08T21:24:21.370Z,,,49.3,55,,,61.2
2017-12-08T21:24:31.368Z,,,49.3,55,,,61.4
2017-12-08T21:24:46.529Z,,,49.3,55,,,61.5
2017-12-08T21:24:52.410Z,,,49.4,55,,,61.7
2017-12-08T21:25:01.368Z,,,49.4,55,,,62
2017-12-08T21:25:11.368Z,75,1,49.4,55,0,29,62.1
2017-12-08T21:25:21.372Z,,,49.5,55,,,62.2
2017-12-08T21:25:31.368Z,,,49.5,55,,,62.4
2017-12-08T21:25:41.368Z,,,49.7,55,,,62.6
2017-12-08T21:25:51.368Z,,,49.7,55,,,62.7
2017-12-08T21:26:01.368Z,,,49.8,55,,,63
2017-12-08T21:26:12.372Z,,,49.8,55,,,63.1
2017-12-08T21:26:21.369Z,,,49.9,55,,,63.2
2017-12-08T21:26:31.372Z,,,49.9,55,,,63.5
2017-12-08T21:26:41.368Z,,,50,55,,,63.6
2017-12-08T21:26:51.369Z,,,50,55,,,63.9
2017-12-08T21:27:01.369Z,,,50.1,55,,,64
2017-12-08T21:27:11.368Z,,,50.2,55,,,64.1
2017-12-08T21:27:21.368Z,,,50.2,55,,,64.4
2017-12-08T21:27:31.371Z,,,50.3,55,,,64.5
2017-12-08T21:27:41.371Z,,,50.3,55,,,64.6
2017-12-08T21:27:51.371Z,,,50.4,55,,,64.7
2017-12-08T21:28:01.368Z,,,50.6,55,,,64.9
2017-12-08T21:28:11.368Z,,,50.6,55,,,65.1
2017-12-08T21:28:21.369Z,,,50.7,55,,,65.3
2017-12-08T21:28:31.370Z,,,50.8,55,,,65.4
2017-12-08T21:28:41.368Z,,,50.8,55,,,65.5
2017-12-08T21:28:51.372Z,,,50.9,55,,,65.6
2017-12-08T21:29:03.548Z,,,51,55,,,65.9
2017-12-08T21:29:11.370Z,,,51,55,,,66
2017-12-08T21:29:21.372Z,,,51.1,55,,,66.2
2017-12-08T21:29:31.372Z,,,51.2,55,,,66.3
2017-12-08T21:29:41.374Z,,,51.2,55,,,66.4
2017-12-08T21:29:51.370Z,,,51.3,55,,,66.5
2017-12-08T21:30:01.369Z,,,51.4,55,,,66.7
2017-12-08T21:30:11.368Z,,,51.4,55,,,66.8
2017-12-08T21:30:21.369Z,,,51.6,55,,,67.1
2017-12-08T21:30:31.369Z,,,51.7,55,,,67.2
2017-12-08T21:30:41.373Z,,,51.7,55,,,67.3
2017-12-08T21:30:51.369Z,,,51.8,55,,,67.4
2017-12-08T21:31:01.375Z,,,51.9,55,,,67.6
2017-12-08T21:31:11.371Z,,,51.9,55,,,67.7
2017-12-08T21:31:21.369Z,,,52,55,,,67.8
2017-12-08T21:31:31.369Z,,,52.1,55,,,67.9
2017-12-08T21:31:42.443Z,,,52.1,55,,,68.2
2017-12-08T21:31:52.365Z,,,52.2,55,,,68.3
2017-12-08T21:32:01.372Z,,,52.3,55,,,68.5
