Time,HwActive,ActPow,HwTOutlet,PrimTSet,HwTSet,PrimT,ChActive
2017-11-17T17:39:21.498Z,,,40.5,,55,52.5,
2017-11-17T17:39:31.602Z,,,40.5,,55,52.7,
2017-11-17T17:39:41.498Z,,,40.6,,55,53,
2017-11-17T17:39:51.498Z,,,40.7,,55,53.2,
2017-11-17T17:40:01.498Z,,,40.7,,55,53.5,
2017-11-17T17:40:11.499Z,,,40.8,,55,53.6,
2017-11-17T17:40:21.498Z,,,40.8,,55,54,
2017-11-17T17:40:31.627Z,,,40.9,,55,54.2,
2017-11-17T17:40:41.501Z,,,41,,55,54.4,
2017-11-17T17:40:51.498Z,,,41,,55,54.8,
2017-11-17T17:41:01.501Z,,,41.1,,55,55,
2017-11-17T17:41:11.499Z,,,41.2,,55,55.1,
2017-11-17T17:41:21.499Z,,,41.4,,55,55.5,
2017-11-17T17:41:31.579Z,,,41.5,,55,55.6,
2017-11-17T17:41:41.499Z,,,41.6,,55,55.8,
2017-11-17T17:41:57.343Z,,,41.7,,55,56,
2017-11-17T17:42:01.499Z,,,41.8,,55,56.3,
2017-11-17T17:42:11.499Z,,,41.9,,55,56.5,
2017-11-17T17:42:21.498Z,,,42,,55,56.7,
2017-11-17T17:42:31.578Z,,,42.2,,55,57,
2017-11-17T17:42:41.501Z,,,42.3,,55,57.1,
2017-11-17T17:42:51.499Z,,,42.4,,55,57.3,
2017-11-17T17:43:01.498Z,,,42.5,,55,57.6,
2017-11-17T17:43:11.499Z,,,42.6,,55,57.8,
2017-11-17T17:43:21.504Z,,,42.7,,55,58,
2017-11-17T17:43:31.762Z,,,42.8,,55,58.1,
2017-11-17T17:43:41.571Z,,,43,,55,58.4,
2017-11-17T17:43:51.499Z,0,0,43.1,,55,58.8,2
2017-11-17T17:44:01.567Z,,,43.2,,55,57.9,
2017-11-17T17:44:11.499Z,,,43.3,,55,56.6,
2017-11-17T17:44:21.501Z,,,43.4,,55,55.4,
2017-11-17T17:44:31.579Z,,,43.5,,55,54.8,
2017-11-17T17:44:46.883Z,,,43.6,,55,,
2017-11-17T17:44:51.499Z,,,43.7,,55,55.2,
2017-11-17T17:45:01.504Z,,,43.9,,55,55.5,
2017-11-17T17:45:11.499Z,,,44,,55,55.1,
2017-11-17T17:45:21.499Z,,,44,,55,54.9,
2017-11-17T17:45:31.581Z,,,44.1,,55,54.7,
2017-11-17T17:45:41.499Z,,,44.2,,55,54.4,
2017-11-17T17:45:51.500Z,,,44.2,,55,54.2,
2017-11-17T17:46:01.499Z,,,44.2,,55,54.1,
2017-11-17T17:46:11.500Z,,,44.3,,55,53.9,
2017-11-17T17:46:21.504Z,,,44.3,,55,53.7,
2017-11-17T17:46:31.579Z,,,44.3,,55,53.4,
2017-11-17T17:46:41.501Z,,,44.3,,55,53.3,
2017-11-17T17:46:51.499Z,,,44.3,,55,53.1,
2017-11-17T17:47:01.499Z,,,44.3,,55,,
2017-11-17T17:47:11.499Z,,,44.3,,55,53.2,
2017-11-17T17:47:21.499Z,,,44.3,,55,53.4,
2017-11-17T17:47:31.579Z,,,44.2,,55,53.6,
2017-11-17T17:47:41.499Z,,,44.2,,55,53.7,
2017-11-17T17:47:51.499Z,,,44.1,,55,,
2017-11-17T17:48:01.499Z,,,44.2,,55,53.8,
2017-11-17T17:48:11.500Z,,,44.1,,55,53.9,
2017-11-17T17:48:21.499Z,,,44.1,,55,54,
2017-11-17T17:48:31.591Z,,,44.1,,55,,
2017-11-17T17:48:41.499Z,,,44.1,,55,54.1,
2017-11-17T17:48:51.501Z,,,44.1,,55,54.2,
2017-11-17T17:49:01.499Z,,,44.1,,55,,
2017-11-17T17:49:11.500Z,,,44.1,,55,54.3,
2017-11-17T17:49:21.499Z,,,44.1,,55,,
2017-11-17T17:49:31.669Z,,,44,,55,54.4,
2017-11-17T17:49:41.499Z,,,44,,55,,
2017-11-17T17:49:51.499Z,0,,44,5,55,54.6,0
2017-11-17T17:50:01.500Z,,,44,,55,,
2017-11-17T17:50:11.501Z,,,44,,55,54.7,
2017-11-17T17:50:21.499Z,,,43.9,,55,,
2017-11-17T17:50:31.580Z,,,43.9,,55,,
2017-11-17T17:50:41.500Z,,,43.9,,55,54.8,
2017-11-17T17:50:51.501Z,,,43.7,,55,,
2017-11-17T17:51:01.500Z,,,43.7,,55,,
2017-11-17T17:51:11.499Z,1,,43.7,0,55,54.9,0
2017-11-17T17:51:21.501Z,,124,46.8,,55,55.2,
2017-11-17T17:51:31.592Z,,,47.6,,55,57,
2017-11-17T17:51:41.500Z,0,0,48.9,59,55,58.8,0
2017-11-17T17:51:52.499Z,,,47.6,,55,61.2,
2017-11-17T17:52:01.500Z,,,46.7,,55,63.1,
2017-11-17T17:52:11.499Z,,,46.4,,55,64.3,
2017-11-17T17:52:21.500Z,,,47.2,,55,65,
2017-11-17T17:52:31.582Z,,,48.7,,55,65.4,
2017-11-17T17:52:41.510Z,0,0,58.2,59,55,65.9,0
2017-11-17T17:52:51.499Z,,,56.4,,55,64.8,
2017-11-17T17:53:01.506Z,,,55.5,,55,64.4,
2017-11-17T17:53:11.502Z,,,55.1,,55,64.7,
2017-11-17T17:53:21.500Z,,,55,,55,64.8,
2017-11-17T17:53:31.583Z,,,54.9,,55,,
2017-11-17T17:53:41.500Z,,,54.7,5,55,64.9,
2017-11-17T17:53:51.500Z,,,54.7,,55,,
2017-11-17T17:54:01.501Z,,,54.7,,55,64.8,
2017-11-17T17:54:11.501Z,,,54.9,,55,,
2017-11-17T17:54:21.500Z,,,55,,55,,
2017-11-17T17:54:31.590Z,,,55,,55,,
2017-11-17T17:54:42.563Z,,,55,,55,64.7,
2017-11-17T17:54:51.500Z,,,55.1,,55,,
2017-11-17T17:55:01.500Z,,,55.1,,55,,
2017-11-17T17:55:11.500Z,,,55.1,,55,,
2017-11-17T17:55:21.502Z,,,55.1,,55,,
2017-11-17T17:55:31.599Z,,,55.1,,55,,
2017-11-17T17:55:41.501Z,,,55.1,,55,,
2017-11-17T17:55:51.500Z,,,55.1,,55,,
2017-11-17T17:56:01.500Z,,,55.1,,55,64.8,
2017-11-17T17:56:11.500Z,,,55.1,,55,,
2017-11-17T17:56:21.500Z,,,55.1,,55,,
2017-11-17T17:56:31.584Z,,,55,,55,,
2017-11-17T17:56:41.500Z,,,55,,55,,
2017-11-17T17:56:51.500Z,,,55,,55,,
2017-11-17T17:57:01.501Z,,,55,,55,,
2017-11-17T17:57:11.507Z,,,54.9,,55,,
2017-11-17T17:57:21.502Z,,,54.9,,55,64.9,
2017-11-17T17:57:32.633Z,,,54.9,,55,,
2017-11-17T17:57:41.501Z,,,54.8,,55,,
2017-11-17T17:57:51.503Z,,,54.8,,55,,
2017-11-17T17:58:01.502Z,,,54.7,,55,,
2017-11-17T17:58:11.505Z,,,54.7,,55,,
2017-11-17T17:58:21.505Z,,,54.6,,55,,
2017-11-17T17:58:31.580Z,,,54.6,,55,,
2017-11-17T17:58:41.503Z,,,54.4,,55,,
2017-11-17T17:58:51.503Z,,,54.4,,55,,
2017-11-17T17:59:01.507Z,,,54.3,,55,,
2017-11-17T17:59:11.500Z,,,54.3,,55,,
2017-11-17T17:59:21.500Z,,,54.2,,55,,
2017-11-17T17:59:31.580Z,,,54.1,,55,64.8,
2017-11-17T17:59:41.503Z,,,54.1,,55,,
2017-11-17T17:59:51.500Z,,,54,,55,,
2017-11-17T18:00:01.501Z,,,54,,55,,
2017-11-17T18:00:11.500Z,,,53.9,,55,,
2017-11-17T18:00:27.390Z,,,53.9,,55,,
2017-11-17T18:00:31.614Z,,,53.8,,55,,
2017-11-17T18:00:41.504Z,,,53.8,,55,,
2017-11-17T18:00:51.505Z,,,53.7,,55,,
2017-11-17T18:01:01.506Z,,,53.6,,55,,
2017-11-17T18:01:11.501Z,,,53.6,,55,64.7,
2017-11-17T18:01:21.502Z,,,53.4,,55,,
2017-11-17T18:01:31.582Z,,,53.4,,55,,
2017-11-17T18:01:41.505Z,,,53.3,,55,,
2017-11-17T18:01:51.508Z,,,53.3,,55,,
2017-11-17T18:02:01.503Z,,,53.2,,55,,
2017-11-17T18:02:11.501Z,,,53.1,,55,64.5,
2017-11-17T18:02:21.501Z,,,53.1,,55,,
2017-11-17T18:02:31.583Z,,,53,,55,,
2017-11-17T18:02:41.502Z,,,53,,55,,
2017-11-17T18:02:51.501Z,,,52.9,,55,,
2017-11-17T18:03:01.504Z,,,52.9,,55,,
2017-11-17T18:03:11.501Z,,,52.8,,55,64.4,
2017-11-17T18:03:21.501Z,,,52.7,,55,,
2017-11-17T18:03:31.583Z,,,52.7,,55,,
2017-11-17T18:03:41.501Z,,,52.6,,55,,
2017-11-17T18:03:51.504Z,,,52.6,,55,,
2017-11-17T18:04:01.501Z,,,52.4,,55,,
2017-11-17T18:04:11.501Z,,,52.4,,55,64.3,
2017-11-17T18:04:21.503Z,,,52.3,,55,,
2017-11-17T18:04:31.591Z,,,52.2,,55,,
2017-11-17T18:04:42.502Z,,,52.2,,55,,
2017-11-17T18:04:51.502Z,,,52.1,,55,,
2017-11-17T18:05:01.504Z,,,52.1,,55,64.2,
2017-11-17T18:05:11.502Z,,,52,,55,,
2017-11-17T18:05:21.501Z,,,51.9,,55,,
2017-11-17T18:05:31.591Z,,,51.9,,55,,
2017-11-17T18:05:41.506Z,,,51.8,,55,64.1,
2017-11-17T18:05:51.502Z,,,51.8,,55,,
2017-11-17T18:06:01.504Z,,,51.7,,55,,
2017-11-17T18:06:11.501Z,,,51.7,,55,,
2017-11-17T18:06:21.501Z,,,51.6,,55,,
2017-11-17T18:06:31.591Z,,,51.4,,55,64,
2017-11-17T18:06:41.504Z,,,51.4,,55,,
2017-11-17T18:06:51.502Z,,,51.3,,55,,
2017-11-17T18:07:01.503Z,,,51.3,,55,,
2017-11-17T18:07:11.505Z,,,51.2,,55,63.8,
2017-11-17T18:07:21.501Z,,,51.1,,55,,
2017-11-17T18:07:32.582Z,,,51.1,,55,,
2017-11-17T18:07:41.502Z,,,51,,55,,
2017-11-17T18:07:51.502Z,,,51,,55,,
2017-11-17T18:08:01.504Z,,,50.9,,55,63.7,
2017-11-17T18:08:11.502Z,,,50.9,,55,,
2017-11-17T18:08:21.501Z,,,50.8,,55,,
2017-11-17T18:08:31.581Z,,,50.7,,55,,
2017-11-17T18:08:41.502Z,,,50.7,,55,63.6,
2017-11-17T18:08:51.506Z,,,50.6,,55,,
2017-11-17T18:09:01.502Z,,,50.6,,55,,
2017-11-17T18:09:11.504Z,,,50.4,,55,,
2017-11-17T18:09:21.502Z,,,50.3,,55,,
2017-11-17T18:09:31.632Z,,,50.2,,55,63.5,
2017-11-17T18:09:41.505Z,,,50.2,,55,,
2017-11-17T18:09:51.505Z,,,50.1,,55,,
2017-11-17T18:10:01.502Z,,,50.1,,55,,
2017-11-17T18:10:11.502Z,,,50,,55,63.4,
2017-11-17T18:10:22.498Z,,,50,,55,,
2017-11-17T18:10:31.592Z,,,49.9,,55,,
2017-11-17T18:10:41.502Z,,,49.9,,55,,
2017-11-17T18:10:51.502Z,,,49.8,,55,63.3,
2017-11-17T18:11:01.502Z,,,49.8,,55,,
2017-11-17T18:11:11.502Z,,,49.7,,55,,
2017-11-17T18:11:21.502Z,,,49.5,,55,,
2017-11-17T18:11:31.593Z,,,49.5,,55,63.1,
2017-11-17T18:11:41.502Z,,,49.4,,55,,
2017-11-17T18:11:51.502Z,,,49.3,,55,,
2017-11-17T18:12:01.502Z,,,49.2,,55,,
2017-11-17T18:12:11.502Z,,,49.2,,55,,
2017-11-17T18:12:21.505Z,,,49.1,,55,63,
2017-11-17T18:12:31.592Z,,,49.1,,55,,
2017-11-17T18:12:41.502Z,,,49,,55,,
2017-11-17T18:12:51.504Z,1,52,52.7,0,55,63.3,0
2017-11-17T18:13:01.503Z,0,0,55.3,59,55,60.6,0
2017-11-17T18:13:11.566Z,,,53.3,,55,58.7,
2017-11-17T18:13:21.502Z,,,52.3,,55,,
2017-11-17T18:13:31.592Z,,,51.9,,55,59,
2017-11-17T18:13:41.503Z,,,51.7,,55,59.2,
2017-11-17T18:13:51.503Z,,,51.4,,55,,
2017-11-17T18:14:01.502Z,,,51.3,5,55,,
2017-11-17T18:14:11.502Z,,,51.1,,55,,
2017-11-17T18:14:21.502Z,,,51.1,,55,59.3,
2017-11-17T18:14:31.616Z,,,51.1,,55,59.2,
2017-11-17T18:14:41.512Z,,,51.1,,55,59.3,
2017-11-17T18:14:51.505Z,,,51.1,,55,59.2,
2017-11-17T18:15:01.504Z,,,51.1,,55,,
2017-11-17T18:15:11.502Z,,,51.1,,55,,
2017-11-17T18:15:21.503Z,,,51,,55,,
2017-11-17T18:15:39.876Z,,,51,,55,,
2017-11-17T18:15:41.503Z,,,51,,55,,
2017-11-17T18:15:51.503Z,,,50.9,,55,,
2017-11-17T18:16:03.677Z,,,50.9,,55,,
2017-11-17T18:16:11.503Z,,,50.9,,55,,
2017-11-17T18:16:21.507Z,,,50.8,,55,,
2017-11-17T18:16:31.584Z,,,50.8,,55,,
2017-11-17T18:16:41.503Z,,,50.7,,55,,
2017-11-17T18:16:51.504Z,,,50.7,,55,,
2017-11-17T18:17:01.503Z,,,50.7,,55,,
2017-11-17T18:17:11.504Z,,,50.6,,55,,
2017-11-17T18:17:21.503Z,,,50.6,,55,,
2017-11-17T18:17:32.596Z,,,50.4,,55,59.1,
2017-11-17T18:17:41.507Z,,,50.4,,55,,
2017-11-17T18:17:51.503Z,,,50.3,,55,,
2017-11-17T18:18:01.503Z,,,50.3,,55,,
2017-11-17T18:18:11.503Z,,,50.2,,55,,
2017-11-17T18:18:21.504Z,,,50.1,,55,,
2017-11-17T18:18:31.585Z,,,50,,55,,
2017-11-17T18:18:41.503Z,,,50,,55,,
2017-11-17T18:18:56.984Z,,,50,,55,,
2017-11-17T18:19:06.523Z,,,49.9,,55,,
2017-11-17T18:19:11.505Z,,,49.9,,55,,
2017-11-17T18:19:21.503Z,,,49.8,,55,59,
2017-11-17T18:19:31.611Z,,,49.8,,55,,
2017-11-17T18:19:41.503Z,,,49.7,,55,,
2017-11-17T18:19:51.505Z,0,0,49.7,5,55,59,0
2017-11-17T18:20:01.521Z,,,49.5,,55,,
2017-11-17T18:20:11.503Z,,,49.5,,55,,
2017-11-17T18:20:22.503Z,,,49.4,,55,58.9,
2017-11-17T18:20:31.595Z,,,49.4,,55,,
2017-11-17T18:20:41.504Z,,,49.3,,55,,
2017-11-17T18:20:51.503Z,,,49.3,,55,,
2017-11-17T18:21:01.506Z,,,49.2,,55,,
2017-11-17T18:21:11.505Z,,,49.1,,55,,
2017-11-17T18:21:21.503Z,,,49.1,,55,,
2017-11-17T18:21:31.594Z,,,49,,55,58.7,
2017-11-17T18:21:41.504Z,,,49,,55,,
2017-11-17T18:21:51.504Z,,,48.9,,55,,
2017-11-17T18:22:01.503Z,,,48.9,,55,,
2017-11-17T18:22:11.503Z,,,48.7,,55,,
2017-11-17T18:22:21.503Z,,,48.7,,55,,
2017-11-17T18:22:31.598Z,,,48.6,,55,58.6,
2017-11-17T18:22:41.503Z,,,48.6,,55,,
2017-11-17T18:22:51.504Z,,,48.5,,55,,
2017-11-17T18:23:01.504Z,,,48.4,,55,,
2017-11-17T18:23:12.497Z,,,48.4,,55,,
2017-11-17T18:23:21.507Z,,,48.3,,55,58.5,
2017-11-17T18:23:31.583Z,,,48.3,,55,,
2017-11-17T18:23:41.506Z,,,48.2,,55,,
2017-11-17T18:23:51.504Z,,,48.2,,55,,
2017-11-17T18:24:01.503Z,,,48.1,,55,,
2017-11-17T18:24:11.505Z,,,48.1,,55,,
2017-11-17T18:24:21.503Z,,,48,,55,58.4,
2017-11-17T18:24:32.014Z,,,48,,55,,
2017-11-17T18:24:41.504Z,,,47.8,,55,,
2017-11-17T18:24:51.503Z,,,47.8,,55,,
2017-11-17T18:25:01.503Z,,,47.7,,55,58.3,
2017-11-17T18:25:11.506Z,,,47.6,,55,,
2017-11-17T18:25:21.509Z,,,47.6,,55,,
2017-11-17T18:25:31.594Z,,,47.5,,55,,
2017-11-17T18:25:41.505Z,,,47.5,,55,,
2017-11-17T18:25:51.504Z,,,47.4,,55,58.2,
2017-11-17T18:26:02.501Z,,,47.4,,55,,
2017-11-17T18:26:11.504Z,,,47.3,,55,,
2017-11-17T18:26:21.504Z,,,47.3,,55,,
2017-11-17T18:26:31.590Z,,,47.2,,55,,
2017-11-17T18:26:41.560Z,,,47.2,,55,58.1,
2017-11-17T18:26:51.504Z,,,47,,55,,
2017-11-17T18:27:01.504Z,,,47,,55,,
2017-11-17T18:27:11.506Z,,,46.9,,55,,
2017-11-17T18:27:21.507Z,,,46.8,,55,,
2017-11-17T18:27:31.584Z,,,46.8,,55,58,
2017-11-17T18:27:41.505Z,,,46.7,,55,,
2017-11-17T18:27:51.504Z,,,46.7,,55,,
2017-11-17T18:28:01.504Z,,,46.6,,55,,
2017-11-17T18:28:11.504Z,,,46.6,,55,58,
2017-11-17T18:28:21.511Z,,,46.5,,55,57.8,
2017-11-17T18:28:31.584Z,,,46.4,,55,,
2017-11-17T18:28:41.504Z,,,46.4,,55,,
2017-11-17T18:28:52.499Z,,,46.4,,55,,
2017-11-17T18:29:01.509Z,,,46.2,,55,,
2017-11-17T18:29:11.507Z,,,46.1,,55,57.7,
2017-11-17T18:29:21.509Z,,,46.1,,55,,
2017-11-17T18:29:31.587Z,,,46.1,,55,,
2017-11-17T18:29:41.504Z,,,46,,55,,
2017-11-17T18:29:51.509Z,,,46,,55,57.6,
2017-11-17T18:30:01.505Z,,,45.9,,55,,
2017-11-17T18:30:11.505Z,,,45.8,,55,,
2017-11-17T18:30:21.504Z,,,45.8,,55,,
2017-11-17T18:30:31.596Z,,,45.7,,55,,
2017-11-17T18:30:41.505Z,,,45.7,,55,57.5,
2017-11-17T18:30:51.506Z,,,45.6,,55,,
2017-11-17T18:31:01.510Z,,,45.6,,55,,
2017-11-17T18:31:11.504Z,,,45.5,,55,,
2017-11-17T18:31:21.505Z,,,45.5,,55,,
2017-11-17T18:31:31.596Z,,,45.3,,55,57.4,
2017-11-17T18:31:42.499Z,,,45.3,,55,,
2017-11-17T18:31:51.505Z,,,45.2,,55,,
2017-11-17T18:32:01.504Z,,,45.2,,55,,
2017-11-17T18:32:11.505Z,,,45.1,,55,57.3,
2017-11-17T18:32:21.504Z,,,45.1,,55,,
2017-11-17T18:32:31.595Z,,,45,,55,,
2017-11-17T18:32:41.507Z,,,45,,55,,
2017-11-17T18:32:51.505Z,,,44.9,,55,,
2017-11-17T18:33:01.505Z,,,44.9,,55,,
2017-11-17T18:33:11.505Z,,,44.8,,55,57.2,
2017-11-17T18:33:21.509Z,,,44.8,,55,,
2017-11-17T18:33:31.588Z,,,44.7,,55,,
2017-11-17T18:33:41.507Z,,,44.7,,55,,
2017-11-17T18:33:51.507Z,,,44.5,,55,57,
2017-11-17T18:34:01.732Z,,,44.4,,55,,
2017-11-17T18:34:11.505Z,,,44.4,,55,,
2017-11-17T18:34:21.505Z,,,44.4,,55,,
2017-11-17T18:34:31.812Z,,,44.3,,55,56.9,
2017-11-17T18:34:41.505Z,,,44.3,,55,,
2017-11-17T18:34:51.505Z,,,44.2,,55,,
2017-11-17T18:35:01.505Z,,,44.2,,55,,
2017-11-17T18:35:11.504Z,,,44.1,,55,,
2017-11-17T18:35:21.507Z,,,44.1,,55,56.8,
2017-11-17T18:35:31.585Z,,,44.1,,55,,
2017-11-17T18:35:41.505Z,,,44,,55,,
2017-11-17T18:35:51.505Z,,,44,,55,,
2017-11-17T18:36:01.968Z,,,43.9,,55,,
2017-11-17T18:36:11.520Z,,,43.9,,55,56.7,
2017-11-17T18:36:21.506Z,,,43.7,,55,,
2017-11-17T18:36:31.585Z,,,43.7,,55,,
2017-11-17T18:36:41.511Z,,,43.6,,55,,
2017-11-17T18:36:51.505Z,,,43.6,,55,56.6,
2017-11-17T18:37:01.505Z,,,43.5,,55,,
2017-11-17T18:37:11.505Z,,,43.5,,55,,
2017-11-17T18:37:21.505Z,,,43.4,,55,,
2017-11-17T18:37:31.595Z,,,43.4,,55,,
2017-11-17T18:37:41.511Z,,,43.4,,55,56.5,
2017-11-17T18:37:51.505Z,,,43.3,,55,,
2017-11-17T18:38:01.505Z,,,43.2,,55,,
2017-11-17T18:38:11.506Z,,,43.2,,55,,
2017-11-17T18:38:21.506Z,,,43.2,,55,56.4,
2017-11-17T18:38:31.619Z,,,43.1,,55,,
2017-11-17T18:38:41.506Z,,,43.1,,55,,
2017-11-17T18:38:51.509Z,,,43,,55,,
2017-11-17T18:39:01.505Z,,,43,,55,,
2017-11-17T18:39:11.509Z,,,42.8,,55,56.2,
2017-11-17T18:39:21.506Z,,,42.8,,55,,
2017-11-17T18:39:31.588Z,,,42.7,,55,,
2017-11-17T18:39:41.511Z,,,42.7,,55,,
2017-11-17T18:39:51.506Z,,,42.6,,55,,
2017-11-17T18:40:01.506Z,,,42.6,,55,56.1,
2017-11-17T18:40:11.506Z,,,42.6,,55,,
2017-11-17T18:40:21.506Z,,,42.5,,55,,
2017-11-17T18:40:31.586Z,,,42.4,,55,,
2017-11-17T18:40:41.505Z,,,42.4,,55,,
2017-11-17T18:40:51.506Z,,,42.4,,55,56,
2017-11-17T18:41:01.505Z,,,42.3,,55,,
2017-11-17T18:41:11.506Z,,,42.3,,55,,
2017-11-17T18:41:21.506Z,,,42.2,,55,55.9,
2017-11-17T18:41:31.586Z,,,42.2,,55,55.9,
2017-11-17T18:41:42.506Z,,,42,,55,,
2017-11-17T18:41:51.511Z,0,0,47.2,59,55,56.3,0
2017-11-17T18:42:01.506Z,0,,48,,55,54.6,0
2017-11-17T18:42:11.506Z,,,46.8,,55,53.8,
2017-11-17T18:42:21.507Z,,,46.6,,55,53.9,
2017-11-17T18:42:31.599Z,,,46.4,,55,,
2017-11-17T18:42:41.507Z,,,46.2,,55,54,
2017-11-17T18:42:51.506Z,,,46.2,5,55,,
2017-11-17T18:43:01.510Z,,,46,,55,,
2017-11-17T18:43:11.506Z,,,45.9,,55,,
2017-11-17T18:43:21.506Z,,,45.9,,55,,
2017-11-17T18:43:31.601Z,,,45.8,,55,,
2017-11-17T18:43:41.511Z,,,45.8,,55,54,
2017-11-17T18:43:51.510Z,,,45.8,,55,53.9,
2017-11-17T18:44:01.507Z,,,45.7,,55,,
2017-11-17T18:44:11.510Z,,,45.7,,55,,
2017-11-17T18:44:21.506Z,,,45.7,,55,,
2017-11-17T18:44:32.587Z,,,45.6,,55,,
2017-11-17T18:44:41.507Z,,,45.6,,55,,
2017-11-17T18:44:51.506Z,,,45.6,,55,,
2017-11-17T18:45:01.507Z,,,45.5,,55,,
2017-11-17T18:45:11.506Z,,,45.5,,55,53.8,
2017-11-17T18:45:21.506Z,,,45.5,,55,,
2017-11-17T18:45:31.596Z,,,45.3,,55,,
2017-11-17T18:45:41.510Z,,,45.3,,55,,
2017-11-17T18:45:51.506Z,,,45.3,,55,,
2017-11-17T18:46:01.510Z,,,45.2,,55,,
2017-11-17T18:46:11.508Z,,,45.2,,55,,
2017-11-17T18:46:21.506Z,,,45.2,,55,,
2017-11-17T18:46:31.588Z,,,45.1,,55,,
2017-11-17T18:46:41.509Z,,,45.1,,55,53.7,
2017-11-17T18:46:51.510Z,,,45,,55,,
2017-11-17T18:47:01.508Z,,,45,,55,,
2017-11-17T18:47:11.511Z,,,45,,55,,
2017-11-17T18:47:22.574Z,,,44.9,,55,,
2017-11-17T18:47:31.556Z,,,44.9,,55,,
2017-11-17T18:47:41.507Z,,,44.9,,55,,
2017-11-17T18:47:51.507Z,,,44.8,,55,,
2017-11-17T18:48:04.689Z,,,44.8,,55,53.6,
2017-11-17T18:48:11.509Z,,,44.7,,55,,
2017-11-17T18:48:21.509Z,,,44.7,,55,,
2017-11-17T18:48:31.589Z,,,44.5,,55,,
2017-11-17T18:48:41.510Z,,,44.5,,55,,
2017-11-17T18:48:51.509Z,,,44.5,,55,,
2017-11-17T18:49:01.506Z,,,44.4,,55,,
2017-11-17T18:49:11.508Z,,,44.4,,55,,
2017-11-17T18:49:21.510Z,,,44.3,,55,53.4,
2017-11-17T18:49:31.601Z,,,44.3,,55,,
2017-11-17T18:49:41.507Z,,,44.2,,55,,
2017-11-17T18:49:51.507Z,,,44.2,,55,,
2017-11-17T18:50:01.511Z,,,44.2,,55,,
2017-11-17T18:50:16.800Z,,,44.1,,55,,
2017-11-17T18:50:21.512Z,,,44.1,,55,53.3,
2017-11-17T18:50:31.587Z,,,44,,55,,
2017-11-17T18:50:41.507Z,,,44,,55,,
2017-11-17T18:50:51.550Z,,,43.9,,55,,
2017-11-17T18:51:01.507Z,,,43.9,,55,,
2017-11-17T18:51:11.508Z,,,43.7,,55,,
2017-11-17T18:51:21.510Z,,,43.7,,55,,
2017-11-17T18:51:31.599Z,,,43.7,,55,53.2,
2017-11-17T18:51:41.507Z,,,43.6,,55,,
2017-11-17T18:51:51.511Z,,,43.6,,55,,
2017-11-17T18:52:01.507Z,,,43.5,,55,,
2017-11-17T18:52:11.513Z,,,43.5,,55,,
2017-11-17T18:52:21.507Z,,,43.4,,55,,
2017-11-17T18:52:31.609Z,,,43.4,,55,53.1,
2017-11-17T18:52:41.507Z,,,43.3,,55,,
2017-11-17T18:52:51.507Z,,,43.3,,55,,
2017-11-17T18:53:06.873Z,,,43.2,,55,,
2017-11-17T18:53:11.507Z,,,43.2,,55,,
2017-11-17T18:53:21.507Z,,,43.2,,55,53,
2017-11-17T18:53:31.592Z,,,43.1,,55,,
2017-11-17T18:53:41.507Z,,,43.1,,55,,
2017-11-17T18:53:51.511Z,,,43,,55,,
2017-11-17T18:54:01.509Z,,,43,,55,,
2017-11-17T18:54:11.507Z,,,42.8,,55,,
2017-11-17T18:54:21.512Z,,,42.8,,55,52.9,
2017-11-17T18:54:32.590Z,,,42.8,,55,,
2017-11-17T18:54:41.508Z,,,42.7,,55,,
2017-11-17T18:54:51.513Z,,,42.7,,55,,
2017-11-17T18:55:01.507Z,,,42.6,,55,,
2017-11-17T18:55:11.508Z,,,42.6,,55,,
2017-11-17T18:55:21.507Z,,,42.6,,55,52.8,
2017-11-17T18:55:31.600Z,,,42.5,,55,,
2017-11-17T18:55:41.509Z,,,42.5,,55,,
2017-11-17T18:55:51.507Z,,,42.4,,55,,
2017-11-17T18:56:01.507Z,,,42.4,,55,,
2017-11-17T18:56:11.508Z,,,42.3,,55,52.7,
2017-11-17T18:56:21.513Z,,,42.3,,55,,
2017-11-17T18:56:31.598Z,,,42.2,,55,,
2017-11-17T18:56:41.508Z,,,42.2,,55,,
2017-11-17T18:56:51.508Z,,,42,,55,,
2017-11-17T18:57:01.508Z,,,42,,55,52.6,
2017-11-17T18:57:11.507Z,,,41.9,,55,,
2017-11-17T18:57:22.508Z,,,41.9,,55,,
2017-11-17T18:57:31.602Z,,,41.9,,55,,
2017-11-17T18:57:41.511Z,,,41.8,,55,,
2017-11-17T18:57:51.508Z,,,41.8,,55,,
2017-11-17T18:58:01.508Z,,,41.7,,55,52.4,
2017-11-17T18:58:11.508Z,,,41.7,,55,,
2017-11-17T18:58:21.515Z,,,41.6,,55,,
2017-11-17T18:58:31.606Z,,,41.6,,55,,
2017-11-17T18:58:41.508Z,,,41.6,,55,,
2017-11-17T18:58:51.508Z,,,41.5,,55,52.3,
2017-11-17T18:59:01.508Z,,,41.5,,55,,
2017-11-17T18:59:11.508Z,,,41.4,,55,,
2017-11-17T18:59:21.508Z,,,41.4,,55,,
2017-11-17T18:59:31.599Z,,,41.2,,55,,
2017-11-17T18:59:41.508Z,,,41.2,,55,,
2017-11-17T18:59:51.508Z,,,41.2,,55,52.2,
2017-11-17T19:00:01.508Z,,,41.1,,55,,
2017-11-17T19:00:12.502Z,,,41.1,,55,,
