Time,PrimT,HwTSet,ActPow,HwTOutlet,PrimTSet,ChActive,HwActive
2017-12-03T20:09:56.426Z,,55,,61.5,,,
2017-12-03T20:10:06.426Z,75.4,55,,61.6,,,
2017-12-03T20:10:16.426Z,75.6,55,,61.6,,,
2017-12-03T20:10:26.426Z,,55,,61.7,,,
2017-12-03T20:10:36.427Z,75.7,55,,61.7,,,
2017-12-03T20:10:46.506Z,,55,,61.7,,,
2017-12-03T20:10:56.426Z,75.9,55,,61.9,,,
2017-12-03T20:11:11.775Z,76,55,,61.9,,,
2017-12-03T20:11:16.426Z,,55,,61.9,,,
2017-12-03T20:11:26.426Z,76.2,55,,62,,,
2017-12-03T20:11:36.430Z,,55,,62,,,
2017-12-03T20:11:46.506Z,76.3,55,,62,,,
2017-12-03T20:11:56.426Z,,55,,62.1,,,
2017-12-03T20:12:06.427Z,76.5,55,,62.1,,,
2017-12-03T20:12:16.426Z,,55,,62.2,,,
2017-12-03T20:12:26.426Z,76.6,55,,62.2,,,
2017-12-03T20:12:36.427Z,,55,,62.2,,,
2017-12-03T20:12:46.506Z,76.8,55,,62.3,,,
2017-12-03T20:12:56.426Z,,55,,62.3,,,
2017-12-03T20:13:06.430Z,76.9,55,,62.3,,,
2017-12-03T20:13:16.426Z,,55,,62.4,,,
2017-12-03T20:13:26.426Z,77.1,55,,62.4,,,
2017-12-03T20:13:36.427Z,,55,,62.4,,,
2017-12-03T20:13:46.507Z,77.2,55,,62.4,,,
2017-12-03T20:13:56.431Z,,55,,62.6,,,
2017-12-03T20:14:06.427Z,,55,,62.6,,,
2017-12-03T20:14:16.432Z,77.4,55,,62.7,,,
2017-12-03T20:14:26.427Z,,55,,62.7,,,
2017-12-03T20:14:36.432Z,77.5,55,,62.7,,,
2017-12-03T20:14:46.507Z,77.5,55,29,62.8,75,1,0
2017-12-03T20:14:56.427Z,77.6,55,,62.8,,,
2017-12-03T20:15:06.428Z,,55,,62.8,,,
2017-12-03T20:15:16.430Z,,55,,62.9,,,
2017-12-03T20:15:26.428Z,77.8,55,,62.9,,,
2017-12-03T20:15:36.427Z,,55,,62.9,,,
2017-12-03T20:15:46.511Z,77.9,55,,63,,,
2017-12-03T20:15:56.429Z,,55,,63,,,
2017-12-03T20:16:06.426Z,78.1,55,,63,,,
2017-12-03T20:16:16.431Z,,55,,63.1,,,
2017-12-03T20:16:26.429Z,,55,,63.1,,,
2017-12-03T20:16:36.427Z,78.2,55,,63.1,,,
2017-12-03T20:16:46.507Z,,55,,63.3,,,
2017-12-03T20:16:56.428Z,,55,,63.3,,,
2017-12-03T20:17:06.427Z,78.4,55,,63.3,,,
2017-12-03T20:17:16.432Z,,55,,63.4,,,
2017-12-03T20:17:26.427Z,,55,,63.4,,,
2017-12-03T20:17:36.427Z,78.5,55,,63.4,,,
2017-12-03T20:17:46.509Z,,55,,63.4,,,
2017-12-03T20:17:56.427Z,78.7,55,,63.5,,,
2017-12-03T20:18:06.427Z,,55,,63.5,,,
2017-12-03T20:18:17.420Z,,55,,63.5,,,
2017-12-03T20:18:26.427Z,78.8,55,,63.5,,,
2017-12-03T20:18:36.428Z,,55,,63.6,,,
2017-12-03T20:18:46.507Z,,55,,63.6,,,
2017-12-03T20:18:56.430Z,78.8,55,0,63.6,,1,0
2017-12-03T20:19:06.432Z,76.9,55,,63.7,,,
2017-12-03T20:19:16.427Z,75.7,55,,63.7,,,
2017-12-03T20:19:26.427Z,75.2,55,,63.7,,,
2017-12-03T20:19:36.427Z,75,55,,63.8,,,
2017-12-03T20:19:46.507Z,75.2,55,,63.8,,,
2017-12-03T20:19:56.433Z,75.4,55,,63.8,,,
2017-12-03T20:20:06.427Z,75.5,55,,63.8,,,
2017-12-03T20:20:16.434Z,74.9,55,,63.8,,,
2017-12-03T20:20:26.427Z,74.7,55,,63.8,,,
2017-12-03T20:20:36.427Z,74.4,55,,63.8,,,
2017-12-03T20:20:46.507Z,73.8,55,,63.7,,,
2017-12-03T20:20:56.428Z,73.6,55,,63.7,,,
2017-12-03T20:21:11.449Z,73.3,55,,63.6,,,
2017-12-03T20:21:16.432Z,72.9,55,,63.6,,,
2017-12-03T20:21:26.428Z,72.7,55,,63.5,,,
2017-12-03T20:21:36.428Z,72.4,55,,63.5,,,
2017-12-03T20:21:46.512Z,71.9,55,,63.4,,,
2017-12-03T20:21:56.431Z,71.8,55,,63.3,,,
2017-12-03T20:22:06.428Z,71.5,55,,63.3,,,
2017-12-03T20:22:16.428Z,71.2,55,,63.1,,,
2017-12-03T20:22:26.428Z,70.9,55,,63,,,
2017-12-03T20:22:36.430Z,70.6,55,,62.9,,,
2017-12-03T20:22:46.507Z,70.3,55,,62.9,,,
2017-12-03T20:22:56.429Z,69.9,55,,62.8,,,
2017-12-03T20:23:06.433Z,69.7,55,,62.7,,,
2017-12-03T20:23:16.428Z,69.5,55,,62.6,,,
2017-12-03T20:23:26.428Z,69.2,55,,62.4,,,
2017-12-03T20:23:36.428Z,68.9,55,,62.3,,1,0
2017-12-03T20:23:46.511Z,72.5,55,80,62.2,,,
2017-12-03T20:24:01.474Z,77.1,55,47,62.2,,,
2017-12-03T20:24:06.441Z,77.7,55,29,62.1,,,
2017-12-03T20:24:16.428Z,75.9,55,,62,,,
2017-12-03T20:24:26.428Z,73.9,55,,61.9,,,
2017-12-03T20:24:36.428Z,72.9,55,,61.7,,,
2017-12-03T20:24:46.508Z,72.5,55,,61.7,,,
2017-12-03T20:24:56.428Z,72.4,55,,61.6,,,
2017-12-03T20:25:06.428Z,73,55,,61.5,,,
2017-12-03T20:25:16.429Z,,55,,61.5,,,
2017-12-03T20:25:26.428Z,,55,,61.5,,,
2017-12-03T20:25:36.428Z,,55,,61.5,,,
2017-12-03T20:25:46.514Z,73.1,55,,61.4,,,
2017-12-03T20:25:56.428Z,73.2,55,30,61.4,,,
2017-12-03T20:26:06.430Z,73.4,55,,61.4,,,
2017-12-03T20:26:16.433Z,73.5,55,,61.4,,,
2017-12-03T20:26:26.429Z,73.6,55,,61.4,,,
2017-12-03T20:26:36.495Z,73.8,55,,61.4,,,
2017-12-03T20:26:51.492Z,73.9,55,31,61.4,,,
2017-12-03T20:26:56.429Z,74.2,55,,61.4,,,
2017-12-03T20:27:06.428Z,74.3,55,,61.4,,,
2017-12-03T20:27:16.428Z,74.5,55,,61.5,,,
2017-12-03T20:27:26.431Z,74.6,55,,61.5,,,
2017-12-03T20:27:36.429Z,74.9,55,,61.5,,,
2017-12-03T20:27:46.511Z,75,55,,61.5,,,
2017-12-03T20:27:56.428Z,75.1,55,,61.5,,,
2017-12-03T20:28:06.429Z,,55,,61.6,,,
2017-12-03T20:28:16.532Z,75.3,55,30,61.6,,,
2017-12-03T20:28:26.428Z,,55,29,61.6,,,
2017-12-03T20:28:36.429Z,,55,,61.7,,,
2017-12-03T20:28:46.509Z,,55,,61.7,,,
2017-12-03T20:28:56.428Z,75.4,55,,61.7,,,
2017-12-03T20:29:06.433Z,,55,,61.9,,,
2017-12-03T20:29:16.430Z,,55,,61.9,,,
2017-12-03T20:29:26.428Z,75.6,55,,61.9,,,
2017-12-03T20:29:36.429Z,75.7,55,,62,,,
2017-12-03T20:29:46.513Z,,55,,62,,,
2017-12-03T20:29:56.429Z,75.9,55,,62,,,
2017-12-03T20:30:06.429Z,76,55,,62.1,,,
2017-12-03T20:30:16.432Z,,55,,62.1,,,
2017-12-03T20:30:26.428Z,76.2,55,,62.1,,,
2017-12-03T20:30:36.430Z,,55,,62.2,,,
2017-12-03T20:30:46.509Z,76.3,55,,62.2,,,
2017-12-03T20:30:56.429Z,,55,,62.2,,,
2017-12-03T20:31:06.429Z,76.5,55,,62.3,,,
2017-12-03T20:31:16.429Z,,55,,62.3,,,
2017-12-03T20:31:26.438Z,76.6,55,,62.3,,,
2017-12-03T20:31:36.429Z,,55,,62.3,,,
2017-12-03T20:31:46.510Z,76.8,55,,62.4,,,
2017-12-03T20:31:56.431Z,,55,,62.4,,,
2017-12-03T20:32:06.429Z,76.9,55,,62.4,,,
2017-12-03T20:32:16.431Z,,55,,62.6,,,
2017-12-03T20:32:26.429Z,77.1,55,,62.6,,,
2017-12-03T20:32:36.429Z,,55,,62.6,,,
2017-12-03T20:32:46.510Z,,55,,62.7,,,
2017-12-03T20:32:56.429Z,77.2,55,,62.7,,,
2017-12-03T20:33:06.429Z,,55,,62.8,,,
2017-12-03T20:33:16.429Z,77.4,55,,62.8,,,
2017-12-03T20:33:26.430Z,,55,,62.8,,,
2017-12-03T20:33:36.430Z,77.5,55,,62.9,,,
2017-12-03T20:33:46.580Z,,55,,62.9,,,
2017-12-03T20:33:57.424Z,,55,,62.9,,,
2017-12-03T20:34:06.429Z,77.6,55,,63,,,
2017-12-03T20:34:16.429Z,,55,,63,,,
2017-12-03T20:34:26.432Z,77.8,55,,63,,,
2017-12-03T20:34:36.429Z,,55,,63.1,,,
2017-12-03T20:34:46.529Z,77.9,55,,63.1,,,
2017-12-03T20:34:56.430Z,,55,,63.1,,,
2017-12-03T20:35:06.429Z,78.1,55,,63.1,,,
2017-12-03T20:35:16.429Z,,55,,63.3,,,
2017-12-03T20:35:26.432Z,,55,,63.3,,,
2017-12-03T20:35:36.558Z,78.2,55,,63.3,,,
2017-12-03T20:35:46.474Z,,55,,63.4,,,
2017-12-03T20:35:56.433Z,,55,,63.4,,,
2017-12-03T20:36:06.432Z,78.4,55,,63.4,,,
2017-12-03T20:36:16.433Z,,55,,63.4,,,
2017-12-03T20:36:26.429Z,,55,,63.5,,,
2017-12-03T20:36:36.430Z,78.5,55,,63.5,,,
2017-12-03T20:36:47.510Z,,55,,63.5,,,
2017-12-03T20:36:56.434Z,,55,,63.5,,,
2017-12-03T20:37:06.429Z,78.7,55,,63.6,,,
2017-12-03T20:37:16.433Z,,55,,63.6,,,
2017-12-03T20:37:26.430Z,,55,,63.6,,,
2017-12-03T20:37:36.430Z,78.8,55,,63.7,,,
2017-12-03T20:37:46.510Z,,55,,63.7,,,
2017-12-03T20:37:56.429Z,78.9,55,0,63.7,,,
2017-12-03T20:38:06.430Z,77.9,55,,63.7,,1,0
2017-12-03T20:38:16.430Z,76.7,55,,63.8,,,
2017-12-03T20:38:26.430Z,75.7,55,,63.8,,,
2017-12-03T20:38:36.430Z,75.1,55,,63.8,,,
2017-12-03T20:38:46.511Z,75.2,55,,63.8,,,
2017-12-03T20:38:56.430Z,75.4,55,,64,,,
2017-12-03T20:39:06.430Z,75.6,55,,64,,,
2017-12-03T20:39:16.434Z,75.4,55,,64,,,
2017-12-03T20:39:26.435Z,74.9,55,,63.8,,,
2017-12-03T20:39:41.453Z,74.6,55,,63.8,,,
2017-12-03T20:39:46.510Z,74.2,55,,63.8,,,
2017-12-03T20:39:56.429Z,73.8,55,,63.8,,,
2017-12-03T20:40:06.431Z,73.6,55,,63.7,,,
2017-12-03T20:40:16.436Z,73.3,55,,63.7,,,
2017-12-03T20:40:26.430Z,72.9,55,,63.6,,,
2017-12-03T20:40:36.431Z,72.6,55,,63.6,,,
2017-12-03T20:40:46.510Z,72.3,55,,63.5,,,
2017-12-03T20:40:56.429Z,71.9,55,,63.5,,,
2017-12-03T20:41:06.431Z,71.7,55,,63.4,,,
2017-12-03T20:41:16.430Z,71.4,55,,63.3,,,
2017-12-03T20:41:26.430Z,71.2,55,,63.1,,,
2017-12-03T20:41:36.431Z,70.9,55,,63,,,
2017-12-03T20:41:46.510Z,70.5,55,,63,,,
2017-12-03T20:41:56.430Z,70.3,55,,62.9,,,
2017-12-03T20:42:06.433Z,69.9,55,,62.8,,,
2017-12-03T20:42:16.430Z,69.7,55,,62.7,,,
2017-12-03T20:42:31.454Z,69.5,55,,62.7,,,
2017-12-03T20:42:36.431Z,69.1,55,,62.6,,,
2017-12-03T20:42:46.510Z,68.9,55,,62.4,,1,0
2017-12-03T20:42:56.430Z,73.2,55,79,62.3,,,
2017-12-03T20:43:06.431Z,77.2,55,48,62.2,,,
2017-12-03T20:43:16.430Z,76.8,55,29,62.1,,,
2017-12-03T20:43:26.430Z,74.9,55,,62,,,
2017-12-03T20:43:36.431Z,73.9,55,,61.9,,,
2017-12-03T20:43:46.510Z,72.9,55,,61.9,,,
2017-12-03T20:43:56.431Z,72.6,55,,61.7,,,
2017-12-03T20:44:06.431Z,,55,,61.7,,,
2017-12-03T20:44:16.436Z,73,55,,61.6,,,
2017-12-03T20:44:26.431Z,,55,,61.6,,,
2017-12-03T20:44:36.431Z,,55,,61.5,,,
2017-12-03T20:44:46.510Z,,55,,61.5,,,
2017-12-03T20:44:56.431Z,73.1,55,,61.5,,,
2017-12-03T20:45:06.431Z,73.2,55,30,61.5,,,
2017-12-03T20:45:21.878Z,73.4,55,,61.5,,,
2017-12-03T20:45:26.431Z,73.5,55,,61.5,,,
2017-12-03T20:45:36.435Z,73.6,55,,61.5,,,
2017-12-03T20:45:46.511Z,73.9,55,,61.5,,,
2017-12-03T20:45:56.431Z,74.1,55,31,61.5,,,
2017-12-03T20:46:06.438Z,74.2,55,,61.5,,,
2017-12-03T20:46:16.431Z,74.3,55,,61.5,,,
2017-12-03T20:46:26.432Z,74.5,55,,61.6,,,
2017-12-03T20:46:36.434Z,74.7,55,,61.6,,,
2017-12-03T20:46:46.511Z,,55,,61.6,,,
2017-12-03T20:46:56.431Z,75,55,,61.6,,,
2017-12-03T20:47:06.431Z,75.1,55,,61.7,,,
2017-12-03T20:47:16.431Z,,55,,61.7,,,
2017-12-03T20:47:26.431Z,75.3,55,30,61.7,,,
2017-12-03T20:47:36.432Z,,55,29,61.7,,,
2017-12-03T20:47:46.511Z,,55,,61.9,,,
2017-12-03T20:47:56.431Z,,55,,61.9,,,
2017-12-03T20:48:06.431Z,,55,,61.9,,,
2017-12-03T20:48:16.431Z,75.4,55,,61.9,,,
2017-12-03T20:48:26.431Z,,55,,62,,,
2017-12-03T20:48:36.432Z,75.6,55,,62,,,
2017-12-03T20:48:46.511Z,75.7,55,,62,,,
2017-12-03T20:48:56.436Z,,55,,62.1,,,
2017-12-03T20:49:06.437Z,75.9,55,,62.1,,,
2017-12-03T20:49:16.433Z,,55,,62.1,,,
2017-12-03T20:49:26.433Z,76,55,,62.1,,,
2017-12-03T20:49:36.437Z,,55,,62.2,,,
2017-12-03T20:49:46.511Z,76.2,55,,62.2,,,
2017-12-03T20:49:56.432Z,,55,,62.3,,,
2017-12-03T20:50:06.431Z,76.3,55,,62.3,,,
2017-12-03T20:50:16.435Z,,55,,62.3,,,
2017-12-03T20:50:26.431Z,76.5,55,,62.4,,,
2017-12-03T20:50:36.432Z,76.6,55,,62.4,,,
2017-12-03T20:50:46.512Z,,55,,62.4,,,
2017-12-03T20:50:56.433Z,,55,,62.6,,,
2017-12-03T20:51:06.437Z,76.8,55,,62.6,,,
2017-12-03T20:51:16.433Z,,55,,62.6,,,
2017-12-03T20:51:26.433Z,76.9,55,,62.7,,,
2017-12-03T20:51:36.436Z,,55,,62.7,,,
2017-12-03T20:51:46.521Z,77.1,55,,62.7,,,
2017-12-03T20:51:56.434Z,,55,,62.8,,,
2017-12-03T20:52:06.431Z,,55,,62.8,,,
2017-12-03T20:52:16.442Z,77.2,55,,62.8,,,
2017-12-03T20:52:26.435Z,,55,,62.8,,,
2017-12-03T20:52:36.439Z,77.4,55,,62.9,,,
2017-12-03T20:52:46.511Z,,55,,62.9,,,
2017-12-03T20:52:56.433Z,77.5,55,,63,,,
2017-12-03T20:53:06.435Z,,55,,63,,,
2017-12-03T20:53:16.435Z,77.6,55,,63,,,
2017-12-03T20:53:26.432Z,,55,,63,,,
2017-12-03T20:53:36.432Z,,55,,63.1,,,
2017-12-03T20:53:46.512Z,77.8,55,,63.1,,,
2017-12-03T20:53:56.432Z,,55,,63.1,,,
2017-12-03T20:54:06.435Z,77.9,55,,63.1,,,
2017-12-03T20:54:16.431Z,,55,,63.3,,,
2017-12-03T20:54:26.435Z,,55,,63.3,,,
2017-12-03T20:54:36.436Z,78.1,55,,63.3,,,
2017-12-03T20:54:46.512Z,,55,,63.4,,,
2017-12-03T20:54:56.433Z,,55,,63.4,,,
2017-12-03T20:55:06.432Z,78.2,55,,63.4,,,
2017-12-03T20:55:21.454Z,,55,,63.4,,,
2017-12-03T20:55:26.433Z,,55,,63.5,,,
2017-12-03T20:55:36.437Z,78.4,55,,63.5,,,
2017-12-03T20:55:46.515Z,,55,,63.5,,,
2017-12-03T20:55:56.437Z,,55,,63.6,,,
2017-12-03T20:56:06.432Z,78.5,55,,63.6,,,
2017-12-03T20:56:16.448Z,,55,,63.6,,,
2017-12-03T20:56:26.432Z,,55,,63.6,,,
2017-12-03T20:56:36.432Z,78.7,55,,63.7,,,
2017-12-03T20:56:46.516Z,,55,,63.7,,,
2017-12-03T20:56:56.433Z,78.8,55,,63.7,,,
2017-12-03T20:57:06.432Z,,55,,63.7,,,
2017-12-03T20:57:16.433Z,,55,,63.8,,,
2017-12-03T20:57:26.433Z,78,55,0,63.8,,1,0
2017-12-03T20:57:36.434Z,76.6,55,,63.8,,,
2017-12-03T20:57:46.517Z,75.7,55,,64,,,
2017-12-03T20:57:56.433Z,75.2,55,,64,,,
2017-12-03T20:58:06.530Z,75.1,55,,64,,,
2017-12-03T20:58:16.432Z,75.4,55,,64,,,
2017-12-03T20:58:26.435Z,75.5,55,,64.1,,,
2017-12-03T20:58:36.432Z,75.4,55,,64,,,
2017-12-03T20:58:46.512Z,74.9,55,,64,,,
2017-12-03T20:58:56.432Z,74.6,55,,64,,,
2017-12-03T20:59:06.432Z,74.4,55,,64,,,
2017-12-03T20:59:16.432Z,73.8,55,,63.8,,,
2017-12-03T20:59:26.432Z,73.6,55,,63.8,,,
2017-12-03T20:59:36.433Z,73.3,55,,63.7,,,
2017-12-03T20:59:46.526Z,72.9,55,,63.7,,,
2017-12-03T20:59:56.433Z,72.7,55,,63.6,,,
2017-12-03T21:00:06.433Z,72.4,55,,63.6,,,
2017-12-03T21:00:16.434Z,71.9,55,,63.5,,,
2017-12-03T21:00:26.433Z,71.8,55,,63.4,,,
2017-12-03T21:00:36.433Z,71.5,55,,63.3,,,
2017-12-03T21:00:46.513Z,71.2,55,,63.3,,,
2017-12-03T21:01:01.453Z,70.9,55,,63.1,,,
2017-12-03T21:01:06.433Z,70.6,55,,63,,,
2017-12-03T21:01:16.434Z,70.4,55,,63,,,
2017-12-03T21:01:26.448Z,70.1,55,,62.9,,,
2017-12-03T21:01:36.433Z,69.9,55,,62.8,,,
2017-12-03T21:01:46.512Z,69.6,55,,62.7,,,
2017-12-03T21:01:56.433Z,69.4,55,,62.6,,,
2017-12-03T21:02:06.434Z,69.1,55,,62.4,,,
2017-12-03T21:02:16.433Z,70.5,55,80,62.3,,1,0
2017-12-03T21:02:26.435Z,76,55,61,62.3,,,
2017-12-03T21:02:36.433Z,77.4,55,40,62.2,,,
2017-12-03T21:02:46.513Z,76.6,55,29,62.1,,,
2017-12-03T21:02:56.433Z,74.9,55,,62,,,
2017-12-03T21:03:06.433Z,73.7,55,,61.9,,,
2017-12-03T21:03:16.433Z,72.8,55,,61.7,,,
2017-12-03T21:03:26.438Z,72.3,55,,61.7,,,
2017-12-03T21:03:36.433Z,73,55,,61.6,,,
2017-12-03T21:03:46.513Z,,55,,61.6,,,
2017-12-03T21:03:56.434Z,73.1,55,,61.6,,,
2017-12-03T21:04:06.433Z,,55,,61.5,,,
2017-12-03T21:04:16.433Z,,55,,61.5,,,
2017-12-03T21:04:26.433Z,73.2,55,,61.5,,,
2017-12-03T21:04:36.433Z,73.4,55,30,61.5,,,
2017-12-03T21:04:46.513Z,73.5,55,,61.5,,,
2017-12-03T21:04:56.433Z,73.6,55,,61.5,,,
2017-12-03T21:05:06.433Z,73.8,55,,61.5,,,
2017-12-03T21:05:16.433Z,73.9,55,31,61.5,,,
2017-12-03T21:05:26.434Z,74.1,55,,61.5,,,
2017-12-03T21:05:36.433Z,74.3,55,,61.5,,,
2017-12-03T21:05:46.513Z,74.5,55,,61.5,,,
2017-12-03T21:05:56.434Z,74.6,55,,61.6,,,
2017-12-03T21:06:06.436Z,74.7,55,,61.6,,,
2017-12-03T21:06:16.433Z,74.9,55,,61.6,,,
2017-12-03T21:06:26.433Z,75,55,,61.6,,,
2017-12-03T21:06:36.439Z,75.1,55,,61.6,,,
2017-12-03T21:06:46.514Z,75.3,55,30,61.7,,,
2017-12-03T21:06:56.434Z,,55,29,61.7,,,
2017-12-03T21:07:06.434Z,,55,,61.7,,,
2017-12-03T21:07:16.434Z,,55,,61.9,,,
2017-12-03T21:07:26.433Z,,55,,61.9,,,
2017-12-03T21:07:36.434Z,75.4,55,,61.9,,,
2017-12-03T21:07:46.514Z,,55,,61.9,,,
2017-12-03T21:07:56.434Z,75.6,55,,62,,,
2017-12-03T21:08:06.435Z,,55,,62,,,
2017-12-03T21:08:16.434Z,75.7,55,,62.1,,,
2017-12-03T21:08:26.434Z,,55,,62.1,,,
2017-12-03T21:08:36.434Z,75.9,55,,62.1,,,
2017-12-03T21:08:46.513Z,76,55,,62.2,,,
2017-12-03T21:08:56.434Z,,55,,62.2,,,
2017-12-03T21:09:06.435Z,76.2,55,,62.2,,,
2017-12-03T21:09:16.436Z,,55,,62.2,,,
2017-12-03T21:09:26.434Z,76.3,55,,62.3,,,
2017-12-03T21:09:36.434Z,,55,,62.3,,,
2017-12-03T21:09:46.515Z,76.5,55,,62.4,,,
2017-12-03T21:09:56.434Z,,55,,62.4,,,
2017-12-03T21:10:06.434Z,,55,,62.4,,,
2017-12-03T21:10:16.439Z,76.6,55,,62.4,,,
2017-12-03T21:10:26.437Z,,55,,62.6,,,
2017-12-03T21:10:36.439Z,76.8,55,,62.6,,,
2017-12-03T21:10:46.514Z,,55,,62.6,,,
2017-12-03T21:10:56.437Z,,55,,62.7,,,
2017-12-03T21:11:06.437Z,76.9,55,,62.7,,,
2017-12-03T21:11:16.437Z,77.1,55,,62.7,,,
2017-12-03T21:11:26.434Z,,55,,62.8,,,
2017-12-03T21:11:36.439Z,,55,,62.8,,,
2017-12-03T21:11:46.515Z,77.2,55,,62.8,,,
2017-12-03T21:11:56.434Z,,55,,62.9,,,
2017-12-03T21:12:06.434Z,77.4,55,,62.9,,,
2017-12-03T21:12:16.435Z,,55,,62.9,,,
2017-12-03T21:12:26.435Z,,55,,62.9,,,
2017-12-03T21:12:36.434Z,77.5,55,,63,,,
2017-12-03T21:12:46.518Z,,55,,63,,,
2017-12-03T21:12:56.439Z,77.6,55,,63,,,
2017-12-03T21:13:06.436Z,,55,,63.1,,,
2017-12-03T21:13:16.439Z,77.8,55,,63.1,,,
2017-12-03T21:13:26.434Z,,55,,63.1,,,
2017-12-03T21:13:36.435Z,,55,,63.3,,,
2017-12-03T21:13:47.547Z,77.9,55,,63.3,,,
2017-12-03T21:13:56.434Z,,55,,63.3,,,
2017-12-03T21:14:06.434Z,78.1,55,,63.3,,,
2017-12-03T21:14:16.437Z,,55,,63.4,,,
2017-12-03T21:14:26.435Z,,55,,63.4,,,
2017-12-03T21:14:36.435Z,78.2,55,,63.4,,,
2017-12-03T21:14:46.514Z,,55,,63.5,,,
2017-12-03T21:14:56.434Z,78.2,55,29,63.5,75,1,0
2017-12-03T21:15:06.435Z,78.4,55,,63.5,,,
2017-12-03T21:15:16.435Z,,55,,63.5,,,
2017-12-03T21:15:26.434Z,,55,,63.6,,,
2017-12-03T21:15:36.435Z,,55,,63.6,,,
2017-12-03T21:15:46.515Z,,55,,63.6,,,
2017-12-03T21:15:56.435Z,78.5,55,,63.7,,,
2017-12-03T21:16:06.434Z,,55,,63.7,,,
2017-12-03T21:16:16.435Z,,55,,63.7,,,
2017-12-03T21:16:26.435Z,78.7,55,,63.8,,,
2017-12-03T21:16:41.455Z,,55,,63.8,,,
2017-12-03T21:16:46.515Z,,55,,63.8,,,
2017-12-03T21:16:56.435Z,78.8,55,,63.8,,,
2017-12-03T21:17:06.435Z,,55,,64,,,
2017-12-03T21:17:16.435Z,79,55,0,64,,1,0
2017-12-03T21:17:26.435Z,77.7,55,,64,,,
2017-12-03T21:17:36.435Z,76.6,55,,64,,,
2017-12-03T21:17:46.516Z,75.5,55,,64,,,
2017-12-03T21:17:56.435Z,75.1,55,,64.1,,,
2017-12-03T21:18:06.435Z,,55,,64.1,,,
2017-12-03T21:18:16.436Z,75.3,55,,64.1,,,
2017-12-03T21:18:26.435Z,75.7,55,,64.1,,,
2017-12-03T21:18:36.435Z,75.3,55,,64.1,,,
2017-12-03T21:18:46.515Z,74.9,55,,64.1,,,
2017-12-03T21:18:56.435Z,74.6,55,,64.1,,,
2017-12-03T21:19:06.435Z,74.2,55,,64,,,
2017-12-03T21:19:16.436Z,73.8,55,,64,,,
2017-12-03T21:19:31.455Z,73.6,55,,64,,,
2017-12-03T21:19:36.435Z,73.3,55,,63.8,,,
2017-12-03T21:19:46.516Z,72.9,55,,63.7,,,
2017-12-03T21:19:56.435Z,72.7,55,,63.7,,,
2017-12-03T21:20:06.435Z,72.3,55,,63.6,,,
2017-12-03T21:20:16.436Z,71.9,55,,63.5,,,
2017-12-03T21:20:26.438Z,71.8,55,,63.5,,,
2017-12-03T21:20:36.436Z,71.4,55,,63.4,,,
2017-12-03T21:20:46.515Z,71.2,55,,63.3,,,
2017-12-03T21:20:57.435Z,70.9,55,,63.3,,,
2017-12-03T21:21:06.436Z,70.6,55,,63.1,,,
2017-12-03T21:21:16.435Z,70.4,55,,63,,,
2017-12-03T21:21:26.435Z,70.1,55,,62.9,,,
2017-12-03T21:21:36.436Z,69.9,55,,62.8,,,
2017-12-03T21:21:46.515Z,69.6,55,,62.7,,,
2017-12-03T21:21:56.435Z,69.4,55,,62.6,,,
2017-12-03T21:22:06.436Z,69.1,55,,62.6,,,
2017-12-03T21:22:16.436Z,69,55,79,62.4,,1,0
2017-12-03T21:22:26.435Z,75.5,55,67,62.3,,,
2017-12-03T21:22:36.436Z,77.5,55,37,62.2,,,
2017-12-03T21:22:46.516Z,76.6,55,29,62.1,,,
2017-12-03T21:22:56.435Z,74.9,55,,62.1,,,
2017-12-03T21:23:06.436Z,73.7,55,,62,,,
2017-12-03T21:23:16.436Z,72.8,55,,61.9,,,
2017-12-03T21:23:26.436Z,72.3,55,,61.7,,,
2017-12-03T21:23:36.437Z,72.8,55,,61.7,,,
2017-12-03T21:23:46.516Z,73,55,,61.6,,,
2017-12-03T21:23:56.435Z,,55,,61.6,,,
2017-12-03T21:24:06.436Z,,55,,61.6,,,
2017-12-03T21:24:16.436Z,73.1,55,,61.6,,,
2017-12-03T21:24:26.436Z,73.2,55,30,61.5,,,
2017-12-03T21:24:36.444Z,73.4,55,,61.5,,,
2017-12-03T21:24:46.515Z,73.5,55,,61.5,,,
2017-12-03T21:24:56.435Z,73.6,55,,61.5,,,
2017-12-03T21:25:06.436Z,73.8,55,,61.5,,,
2017-12-03T21:25:16.438Z,74.1,55,31,61.5,,,
2017-12-03T21:25:26.436Z,,55,,61.6,,,
2017-12-03T21:25:36.641Z,74.3,55,,61.6,,,
2017-12-03T21:25:46.496Z,74.5,55,,61.6,,,
2017-12-03T21:25:56.437Z,74.6,55,,61.6,,,
2017-12-03T21:26:06.436Z,74.7,55,,61.6,,,
2017-12-03T21:26:16.436Z,74.9,55,,61.6,,,
2017-12-03T21:26:26.436Z,75,55,,61.6,,,
2017-12-03T21:26:37.434Z,75.1,55,,61.7,,,
2017-12-03T21:26:46.526Z,75.3,55,30,61.7,,,
2017-12-03T21:26:56.436Z,,55,29,61.7,,,
2017-12-03T21:27:06.436Z,,55,,61.9,,,
2017-12-03T21:27:16.437Z,,55,,61.9,,,
2017-12-03T21:27:26.436Z,,55,,61.9,,,
2017-12-03T21:27:36.436Z,75.4,55,,62,,,
2017-12-03T21:27:46.518Z,,55,,62.2,,,
