Time,HwTSet,PrimT,HwActive,HwTOutlet,PrimTSet,ChActive,ActPow
2017-11-10T19:32:01.195Z,55,,,65.6,,,
2017-11-10T19:32:10.202Z,55,76.9,,65.6,,,
2017-11-10T19:32:20.201Z,55,,,65.6,,,
2017-11-10T19:32:30.203Z,55,77.1,,65.6,,,
2017-11-10T19:32:40.202Z,55,,,65.6,,,
2017-11-10T19:32:50.200Z,55,,,65.6,,,
2017-11-10T19:33:00.201Z,55,,,65.6,,,
2017-11-10T19:33:10.202Z,55,,,65.6,,,
2017-11-10T19:33:20.200Z,55,77.2,,65.6,,,
2017-11-10T19:33:30.201Z,55,,,65.6,,,
2017-11-10T19:33:40.202Z,55,77.4,,65.6,,,
2017-11-10T19:33:50.204Z,55,,,65.6,,,
2017-11-10T19:34:00.201Z,55,,,65.6,,,
2017-11-10T19:34:10.202Z,55,,,65.6,,,
2017-11-10T19:34:20.202Z,55,77.5,,65.6,,,
2017-11-10T19:34:30.202Z,55,,,65.6,,,
2017-11-10T19:34:40.202Z,55,,,65.6,,,
2017-11-10T19:34:55.222Z,55,,,65.6,,,
2017-11-10T19:35:00.202Z,55,,,65.6,,,
2017-11-10T19:35:10.203Z,55,77.6,,65.6,,,
2017-11-10T19:35:20.201Z,55,,,65.6,,,
2017-11-10T19:35:30.201Z,55,,,65.7,,,
2017-11-10T19:35:40.202Z,55,,,65.7,,,
2017-11-10T19:35:50.202Z,55,,,65.7,,,
2017-11-10T19:36:00.201Z,55,,,65.7,,,
2017-11-10T19:36:10.203Z,55,77.8,,65.7,,,
2017-11-10T19:36:20.201Z,55,,,65.7,,,
2017-11-10T19:36:30.202Z,55,,,65.7,,,
2017-11-10T19:36:40.201Z,55,,,65.7,,,
2017-11-10T19:36:50.201Z,55,,,65.7,,,
2017-11-10T19:37:00.202Z,55,,,65.7,,,
2017-11-10T19:37:10.203Z,55,,,65.7,,,
2017-11-10T19:37:20.201Z,55,,,65.7,,,
2017-11-10T19:37:30.202Z,55,77.9,,65.7,,,
2017-11-10T19:37:45.221Z,55,,,65.7,,,
2017-11-10T19:37:50.207Z,55,,,65.7,,,
2017-11-10T19:38:00.201Z,55,,,65.7,,,
2017-11-10T19:38:10.202Z,55,78.4,1,65.7,0,0,0
2017-11-10T19:38:20.202Z,55,80,,46.2,,,
2017-11-10T19:38:30.212Z,55,67.6,,62.7,,,
2017-11-10T19:38:40.216Z,55,60.5,1,47.4,,0,124
2017-11-10T19:38:50.234Z,55,58.7,,50.4,,,124
2017-11-10T19:39:00.201Z,55,59.1,,51.7,,,118
2017-11-10T19:39:10.203Z,55,61.1,,54.2,,,107
2017-11-10T19:39:20.203Z,55,62,,56.1,,,94
2017-11-10T19:39:30.201Z,55,61.9,0,56.1,59,0,0
2017-11-10T19:39:40.202Z,55,63,,55.6,,,
2017-11-10T19:39:50.204Z,55,65.1,,55.1,,,
2017-11-10T19:40:00.201Z,55,67,,54.7,,,
2017-11-10T19:40:10.202Z,55,69,,54.8,,,
2017-11-10T19:40:20.202Z,55,70,,56.2,,,
2017-11-10T19:40:35.222Z,55,71.2,0,57.4,75,2,
2017-11-10T19:40:40.202Z,55,75.6,0,58.3,,2,80
2017-11-10T19:40:50.249Z,55,82.2,0,59.2,,2,0
2017-11-10T19:41:00.202Z,55,79.5,,59.7,,,
2017-11-10T19:41:10.202Z,55,74.5,,60,,,
2017-11-10T19:41:20.204Z,55,71.9,,60.2,,,
2017-11-10T19:41:30.201Z,55,70.9,,60.3,,,
2017-11-10T19:41:40.202Z,55,70.6,,60.5,,,
2017-11-10T19:41:50.202Z,55,70.4,,60.6,,,
2017-11-10T19:42:00.202Z,55,70.8,,60.7,,,
2017-11-10T19:42:10.202Z,55,70.5,,60.9,,,
2017-11-10T19:42:20.202Z,55,69.9,,60.9,,,
2017-11-10T19:42:30.202Z,55,69.4,,61,,,
2017-11-10T19:42:40.204Z,55,68.9,,61.2,,,
2017-11-10T19:42:50.203Z,55,68.5,,61.2,,,
2017-11-10T19:43:00.202Z,55,68.2,,61.2,,,
2017-11-10T19:43:10.203Z,55,67.9,,61.2,,,
2017-11-10T19:43:20.203Z,55,67.6,,61.2,,,
2017-11-10T19:43:30.204Z,55,67.2,,61.3,,,
2017-11-10T19:43:40.202Z,55,66.9,,61.2,,,
2017-11-10T19:43:50.202Z,55,66.6,,61.2,,,
2017-11-10T19:44:00.203Z,55,66.2,,61.2,,,
2017-11-10T19:44:10.202Z,55,65.9,,61.2,,,
2017-11-10T19:44:20.202Z,55,65.6,,61.2,,,
2017-11-10T19:44:30.203Z,55,65.4,,61.2,,,
2017-11-10T19:44:40.202Z,55,64.9,,61.2,,,
2017-11-10T19:44:50.203Z,55,64.8,,61.2,,,
2017-11-10T19:45:00.202Z,55,64.5,,61,,,
2017-11-10T19:45:10.203Z,55,64.3,,61,,,
2017-11-10T19:45:20.203Z,55,63.8,,61,,,
2017-11-10T19:45:30.204Z,55,63.6,0,60.9,,2,
2017-11-10T19:45:40.203Z,55,68.3,,60.9,,,80
2017-11-10T19:45:50.203Z,55,72,,60.9,,,47
2017-11-10T19:46:00.207Z,55,71.8,,60.8,,,29
2017-11-10T19:46:10.204Z,55,69.9,,60.8,,,
2017-11-10T19:46:20.202Z,55,68.9,,60.8,,,
2017-11-10T19:46:30.202Z,55,67.9,,60.7,,,
2017-11-10T19:46:40.203Z,55,67.4,,60.7,,,
2017-11-10T19:46:50.202Z,55,67.3,,60.6,,,
2017-11-10T19:47:00.203Z,55,67.6,,60.6,,,
2017-11-10T19:47:10.202Z,55,67.7,,60.5,,,
2017-11-10T19:47:20.204Z,55,,,60.5,,,
2017-11-10T19:47:30.202Z,55,,,60.3,,,
2017-11-10T19:47:40.202Z,55,68.7,0,60.3,59,0,0
2017-11-10T19:47:50.203Z,55,68.8,,61.7,,,
2017-11-10T19:48:00.202Z,55,67.6,,61.2,,,
2017-11-10T19:48:10.202Z,55,68.5,,60.9,,,
2017-11-10T19:48:20.202Z,55,69.3,,60.7,,,
2017-11-10T19:48:30.203Z,55,70.1,,60.6,,,
2017-11-10T19:48:40.203Z,55,71.6,0,60.8,75,2,
2017-11-10T19:48:50.203Z,55,73.4,0,61.3,,2,80
2017-11-10T19:49:00.203Z,55,79.9,0,61.6,,2,0
2017-11-10T19:49:10.203Z,55,76.5,,62,,,
2017-11-10T19:49:20.203Z,55,70.5,,62.3,,,
2017-11-10T19:49:30.203Z,55,66.9,,62.4,,,
2017-11-10T19:49:40.203Z,55,64.8,,62.4,,,
2017-11-10T19:49:50.203Z,55,63.8,,62.4,,,
2017-11-10T19:50:00.205Z,55,64,,62.6,,,
2017-11-10T19:50:10.203Z,55,64.2,,62.7,,,
2017-11-10T19:50:20.208Z,55,63.8,,62.7,,,
2017-11-10T19:50:30.203Z,55,63.5,,62.8,,,
2017-11-10T19:50:40.204Z,55,62.9,,62.8,,,
2017-11-10T19:50:50.202Z,55,62.7,,62.8,,,
2017-11-10T19:51:00.204Z,55,62.3,,62.8,,,
2017-11-10T19:51:10.204Z,55,61.9,,62.8,,,
2017-11-10T19:51:20.203Z,55,,,62.7,,,
2017-11-10T19:51:30.204Z,55,61.6,,62.7,,,
2017-11-10T19:51:40.204Z,55,61.3,,62.7,,,
2017-11-10T19:51:50.203Z,55,60.9,,62.6,,,
2017-11-10T19:52:00.203Z,55,60.6,1,62.6,0,0,
2017-11-10T19:52:10.203Z,55,60.5,0,64.7,59,0,
2017-11-10T19:52:20.203Z,55,58.5,,58.9,,,
2017-11-10T19:52:30.203Z,55,57.7,,58.1,,,
2017-11-10T19:52:40.205Z,55,57.4,,57.6,,,
2017-11-10T19:52:50.204Z,55,,,57.2,,,
2017-11-10T19:53:00.203Z,55,57.5,,56.8,,,
2017-11-10T19:53:10.203Z,55,57.6,0,56.5,75,2,
2017-11-10T19:53:25.223Z,55,60.4,0,56.1,,2,80
2017-11-10T19:53:30.203Z,55,68,,55.9,,,63
2017-11-10T19:53:40.203Z,55,71.2,,55.7,,,29
2017-11-10T19:53:50.203Z,55,67.9,,55.5,,,
2017-11-10T19:54:00.205Z,55,65.9,,55.2,,,
2017-11-10T19:54:10.204Z,55,63.8,,55,,,
2017-11-10T19:54:20.203Z,55,62.6,,54.8,,,
2017-11-10T19:54:30.203Z,55,62,,54.6,,,
2017-11-10T19:54:40.203Z,55,63,,54.4,,,
2017-11-10T19:54:50.203Z,55,63.1,,54.3,,,
2017-11-10T19:55:00.204Z,55,63.2,,54.2,,,
2017-11-10T19:55:10.204Z,55,63.1,,54.2,,,
2017-11-10T19:55:20.203Z,55,,,54.1,,,30
2017-11-10T19:55:30.204Z,55,63.4,,54.1,,,32
2017-11-10T19:55:40.203Z,55,64,,54.1,,,36
2017-11-10T19:55:50.204Z,55,64.1,,54.1,,,
2017-11-10T19:56:00.203Z,55,64.5,,54,,,38
2017-11-10T19:56:15.224Z,55,65,,54,,,40
2017-11-10T19:56:20.205Z,55,65.5,,54,,,42
2017-11-10T19:56:30.204Z,55,66,,54.1,,,44
2017-11-10T19:56:40.204Z,55,66.3,,54.1,,,45
2017-11-10T19:56:50.204Z,55,67.1,,54.1,,,47
2017-11-10T19:57:00.204Z,55,67.3,,54.1,,,48
2017-11-10T19:57:10.203Z,55,68.1,,54.1,,,49
2017-11-10T19:57:20.204Z,55,68.2,,54.1,,,50
2017-11-10T19:57:30.204Z,55,69,,54.2,,,52
2017-11-10T19:57:40.205Z,55,69.1,,54.2,,,53
2017-11-10T19:57:50.204Z,55,69.6,,54.3,,,
2017-11-10T19:58:00.204Z,55,70,,54.3,,,54
2017-11-10T19:58:10.204Z,55,70.5,,54.4,,,55
2017-11-10T19:58:20.204Z,55,71.1,,54.4,,,56
2017-11-10T19:58:30.203Z,55,71.4,,54.6,,,57
2017-11-10T19:58:40.204Z,55,72,,54.7,,,
2017-11-10T19:58:50.204Z,55,72.2,,54.8,,,58
2017-11-10T19:59:05.630Z,55,72.6,,54.8,,,
2017-11-10T19:59:10.204Z,55,73,,54.9,,,58
2017-11-10T19:59:20.204Z,55,73.2,,55.1,,,59
2017-11-10T19:59:30.204Z,55,73.6,,55.1,,,
2017-11-10T19:59:40.206Z,55,74.1,,55.2,,,
2017-11-10T19:59:50.204Z,55,74.3,,55.5,,,
2017-11-10T20:00:00.204Z,55,74.6,,55.6,,,
2017-11-10T20:00:10.205Z,55,75,,55.7,,,60
2017-11-10T20:00:20.204Z,55,75.3,,55.8,,,59
2017-11-10T20:00:31.693Z,55,75.6,,55.9,,,57
2017-11-10T20:00:40.204Z,,75.7,,,,,55
2017-11-10T20:00:50.204Z,55,,,56.2,,,52
2017-11-10T20:01:00.204Z,55,75.6,,56.4,,,49
2017-11-10T20:01:10.204Z,55,75.4,,56.6,,,47
2017-11-10T20:01:20.204Z,55,75.1,,56.7,,,46
2017-11-10T20:01:31.246Z,55,,,56.9,,,
2017-11-10T20:01:40.204Z,55,,,57,,,
2017-11-10T20:01:50.204Z,55,,,57.2,,,45
2017-11-10T20:02:00.204Z,55,75.3,,57.3,,,
2017-11-10T20:02:10.204Z,55,,,57.4,,,43
2017-11-10T20:02:20.272Z,55,,,57.5,,,42
2017-11-10T20:02:30.204Z,55,,,57.6,,,41
2017-11-10T20:02:40.204Z,55,,,57.7,,,40
2017-11-10T20:02:50.206Z,55,75.1,,57.8,,,39
2017-11-10T20:03:00.209Z,55,,,58,,,
2017-11-10T20:03:10.204Z,55,,,58.1,,,38
2017-11-10T20:03:20.204Z,55,,,58.2,,,
2017-11-10T20:03:30.204Z,55,,,58.2,,,
2017-11-10T20:03:40.204Z,55,75.3,,58.3,,,37
2017-11-10T20:03:50.205Z,55,75.1,,58.4,,,35
2017-11-10T20:04:00.205Z,55,,,58.4,,,
2017-11-10T20:04:10.205Z,55,75,,58.5,,,
2017-11-10T20:04:20.206Z,55,,,58.6,,,
2017-11-10T20:04:30.205Z,55,75.1,,58.6,,,
2017-11-10T20:04:40.205Z,55,,,58.7,,,34
2017-11-10T20:04:50.245Z,55,,,58.9,,,
2017-11-10T20:05:00.210Z,55,,,58.9,,,
2017-11-10T20:05:10.205Z,55,,,59,,,33
2017-11-10T20:05:20.204Z,55,,,59,,,
2017-11-10T20:05:30.207Z,55,,,59,,,
2017-11-10T20:05:40.205Z,55,75,,59.1,,,32
2017-11-10T20:05:50.206Z,55,75.1,,59.1,,,
2017-11-10T20:06:00.205Z,55,,,59.2,,,
2017-11-10T20:06:10.205Z,55,75,,59.2,,,
2017-11-10T20:06:20.206Z,55,,,59.2,,,31
2017-11-10T20:06:30.209Z,55,,,59.3,,,
2017-11-10T20:06:40.205Z,55,,,59.3,,,
2017-11-10T20:06:50.205Z,55,75.1,,59.3,,,
2017-11-10T20:07:00.205Z,55,,,59.4,,,
2017-11-10T20:07:10.205Z,55,,,59.4,,,30
2017-11-10T20:07:20.205Z,55,75,0,59.5,75,2,30
2017-11-10T20:07:30.205Z,55,,,59.5,,,
2017-11-10T20:07:40.208Z,55,,,59.7,,,
2017-11-10T20:07:50.206Z,55,,,59.7,,,
2017-11-10T20:08:00.205Z,55,,,59.7,,,
2017-11-10T20:08:10.205Z,55,,,59.7,,,
2017-11-10T20:08:20.205Z,55,,,59.8,,,
2017-11-10T20:08:30.206Z,55,75.1,,59.8,,,
2017-11-10T20:08:40.205Z,55,,,59.8,,,
2017-11-10T20:08:50.224Z,55,75,,59.9,,,
2017-11-10T20:09:05.225Z,55,,,59.9,,,29
2017-11-10T20:09:10.206Z,55,,,59.9,,,
2017-11-10T20:09:20.206Z,55,,,59.9,,,
2017-11-10T20:09:30.205Z,55,,,60,,,30
2017-11-10T20:09:40.205Z,55,,,60,,,29
2017-11-10T20:09:50.205Z,55,,,60,,,30
2017-11-10T20:10:00.205Z,55,,,60.1,,,29
2017-11-10T20:10:10.205Z,55,,,60.1,,,
2017-11-10T20:10:20.205Z,55,75.1,,60.1,,,
2017-11-10T20:10:30.205Z,55,75,,60.1,,,
2017-11-10T20:10:40.205Z,55,,,60.2,,,
2017-11-10T20:10:50.205Z,55,75.1,,60.2,,,
2017-11-10T20:11:00.206Z,55,,,60.2,,,
2017-11-10T20:11:10.207Z,55,75,,60.3,,,
2017-11-10T20:11:20.207Z,55,75.1,,60.3,,,
2017-11-10T20:11:30.207Z,55,,,60.3,,,
2017-11-10T20:11:40.205Z,55,,,60.3,,,
2017-11-10T20:11:55.227Z,55,,,60.5,,,
2017-11-10T20:12:00.206Z,55,,,60.5,,,
2017-11-10T20:12:10.206Z,55,,,60.5,,,
2017-11-10T20:12:20.207Z,55,,,60.5,,,
2017-11-10T20:12:30.206Z,55,,,60.6,,,
2017-11-10T20:12:40.206Z,55,,,60.6,,,
2017-11-10T20:12:50.206Z,55,75.3,,60.6,,,
2017-11-10T20:13:00.206Z,55,,,60.6,,,
2017-11-10T20:13:10.205Z,55,,,60.7,,,
2017-11-10T20:13:21.307Z,55,,,60.7,,,
2017-11-10T20:13:30.206Z,55,,,60.6,,,
2017-11-10T20:13:40.206Z,55,75.4,,60.7,,,
2017-11-10T20:13:50.206Z,55,,,60.7,,,
2017-11-10T20:14:00.208Z,55,,,60.8,,,
2017-11-10T20:14:10.205Z,55,,,60.8,,,
2017-11-10T20:14:20.207Z,55,75.6,,60.8,,,
2017-11-10T20:14:30.206Z,55,,,60.9,,,
2017-11-10T20:14:45.226Z,55,,,60.9,,,
2017-11-10T20:14:50.206Z,55,,,60.9,,,
2017-11-10T20:15:00.205Z,55,,,61,,,
2017-11-10T20:15:10.205Z,55,75.7,,61,,,
2017-11-10T20:15:20.207Z,55,,,61,,,
2017-11-10T20:15:30.206Z,55,,,61.2,,,
2017-11-10T20:15:40.207Z,55,,,61.2,,,
2017-11-10T20:15:50.206Z,55,75.9,,61.2,,,
2017-11-10T20:16:00.206Z,55,,,61.2,,,
2017-11-10T20:16:10.206Z,55,76,,61.3,,,
2017-11-10T20:16:20.206Z,55,,,61.3,,,
2017-11-10T20:16:31.256Z,55,,,61.3,,,
2017-11-10T20:16:40.206Z,55,,,61.4,,,
2017-11-10T20:16:50.206Z,55,76.2,,61.4,,,
2017-11-10T20:17:00.206Z,55,,,61.4,,,
2017-11-10T20:17:10.206Z,55,,,61.5,,,
2017-11-10T20:17:20.207Z,55,76.3,,61.5,,,
2017-11-10T20:17:30.206Z,55,,,61.5,,,
2017-11-10T20:17:40.207Z,55,,,61.5,,,
2017-11-10T20:17:50.206Z,55,,,61.6,,,
2017-11-10T20:18:00.207Z,55,,,61.6,,,
2017-11-10T20:18:10.207Z,55,76.5,,61.6,,,
2017-11-10T20:18:20.207Z,55,,,61.7,,,
2017-11-10T20:18:30.206Z,55,,,61.7,,,
2017-11-10T20:18:40.207Z,55,76.6,,61.7,,,
2017-11-10T20:18:50.207Z,55,77.9,1,61.9,0,0,0
2017-11-10T20:19:00.216Z,55,72.4,,40.8,,,
2017-11-10T20:19:10.207Z,55,65.9,0,55.8,59,0,
2017-11-10T20:19:20.217Z,55,58.8,1,56.2,0,0,
2017-11-10T20:19:30.207Z,55,51.8,1,51.2,,0,121
2017-11-10T20:19:40.208Z,55,51.3,,45,,,124
2017-11-10T20:19:50.206Z,55,54.1,,46.1,,,
2017-11-10T20:20:00.206Z,55,58.2,,49.7,,,122
2017-11-10T20:20:10.207Z,55,60.4,0,53.1,59,0,0
2017-11-10T20:20:20.206Z,55,62.3,,53.8,,,
2017-11-10T20:20:30.212Z,55,64,,53.1,,,
2017-11-10T20:20:40.208Z,55,67.1,,52.6,,,
2017-11-10T20:20:50.209Z,55,68.1,,52.7,,,
2017-11-10T20:21:00.210Z,55,70,,54.2,,,
2017-11-10T20:21:10.207Z,55,69.6,0,62.4,59,0,
2017-11-10T20:21:20.217Z,55,64.8,,63.7,,,
2017-11-10T20:21:30.208Z,55,63.8,,61.7,,,
2017-11-10T20:21:40.207Z,55,63.8,0,61.6,59,0,
2017-11-10T20:21:50.207Z,55,62.9,,60.5,,,
2017-11-10T20:22:00.207Z,55,,1,59.7,0,0,
2017-11-10T20:22:10.207Z,55,55.6,0,57.6,59,0,
2017-11-10T20:22:20.207Z,55,52.8,,54.4,,,
2017-11-10T20:22:30.207Z,55,52.2,,54.4,,,
2017-11-10T20:22:40.206Z,55,52.3,,54.3,,,
2017-11-10T20:22:50.208Z,55,52.6,,54,,,
2017-11-10T20:23:00.207Z,55,52.8,,53.8,,,
2017-11-10T20:23:10.207Z,55,53,0,53.6,75,2,
2017-11-10T20:23:20.207Z,,55.2,0,,59,0,
2017-11-10T20:23:30.207Z,55,54.9,,52.8,,,
2017-11-10T20:23:40.207Z,55,54.6,,52.6,,,
2017-11-10T20:23:50.206Z,55,,,52.3,,,
2017-11-10T20:24:00.207Z,55,54.8,,52,,,
2017-11-10T20:24:10.207Z,55,55.6,0,53,59,0,0
2017-11-10T20:24:20.207Z,55,54.8,,52.7,,,
2017-11-10T20:24:30.207Z,55,55.6,0,52.8,59,0,0
2017-11-10T20:24:40.239Z,55,54.7,,52.6,,,
2017-11-10T20:24:50.207Z,55,54,,52,,,
2017-11-10T20:25:00.207Z,55,54.4,,51.7,,,
2017-11-10T20:25:10.207Z,55,54.7,,51.3,,,
2017-11-10T20:25:20.208Z,,55,,,,,
2017-11-10T20:25:30.207Z,55,55.2,0,50.9,75,2,
2017-11-10T20:25:40.207Z,55,56.5,0,50.7,,2,80
2017-11-10T20:25:50.207Z,55,67,0,50.6,,2,0
2017-11-10T20:26:00.208Z,55,70.6,0,50.3,59,0,
2017-11-10T20:26:10.207Z,55,69.7,,51.3,,,
2017-11-10T20:26:20.218Z,55,65.5,1,51.1,0,0,63
2017-11-10T20:26:30.208Z,55,64.9,0,60.3,59,0,0
2017-11-10T20:26:40.207Z,55,60.7,,58.7,,,
2017-11-10T20:26:50.208Z,55,59.5,,56.7,,,
2017-11-10T20:27:00.208Z,55,58.9,,56.1,,,
2017-11-10T20:27:10.207Z,55,55.9,0,56.1,59,0,
2017-11-10T20:27:20.218Z,55,51.8,,53.3,,,
2017-11-10T20:27:31.200Z,55,50.9,,52.8,,,
2017-11-10T20:27:40.208Z,55,51,,52.4,,,
2017-11-10T20:27:50.207Z,55,51.1,,52.1,,,
2017-11-10T20:28:00.208Z,55,51.2,,51.9,,,
2017-11-10T20:28:10.207Z,55,51.4,0,51.6,75,2,
2017-11-10T20:28:20.207Z,55,51.6,0,51.3,,2,
2017-11-10T20:28:30.208Z,55,58.3,,51.1,,,79
2017-11-10T20:28:40.207Z,55,66.1,0,50.9,,2,0
2017-11-10T20:28:50.208Z,55,63.8,,50.7,,,
2017-11-10T20:29:00.209Z,55,61.9,,50.4,,,
2017-11-10T20:29:10.207Z,55,60.8,,50.3,,,
2017-11-10T20:29:20.208Z,55,60.3,,50.1,,,
2017-11-10T20:29:30.207Z,55,60.1,,50,,,
2017-11-10T20:29:40.207Z,55,60.2,,49.9,,,
2017-11-10T20:29:50.208Z,55,,,49.7,,,
2017-11-10T20:30:00.208Z,55,59.9,,49.5,,,
2017-11-10T20:30:10.211Z,55,59.7,,49.4,,,
2017-11-10T20:30:25.229Z,55,59.4,,49.3,,,
2017-11-10T20:30:30.207Z,55,59.2,,49.3,,,
2017-11-10T20:30:40.208Z,55,58.9,0,49.2,,2,
2017-11-10T20:30:50.207Z,55,,,49.2,,,
2017-11-10T20:31:00.209Z,55,58.7,,49.2,,,
2017-11-10T20:31:10.209Z,55,58.5,,49.2,,,
2017-11-10T20:31:20.209Z,55,58.3,,49.2,,,
2017-11-10T20:31:30.208Z,55,57.8,,49.2,,,
2017-11-10T20:31:40.208Z,55,,,49.2,,,
2017-11-10T20:31:50.210Z,55,57.6,,49.2,,,
2017-11-10T20:32:00.215Z,55,57.5,,49.2,,,
2017-11-10T20:32:10.208Z,55,57.4,,49.2,,,
2017-11-10T20:32:20.209Z,55,57.2,,49.2,,,
2017-11-10T20:32:30.208Z,55,56.9,,49.2,,,
2017-11-10T20:32:40.208Z,55,56.8,,49.2,,,
2017-11-10T20:32:50.208Z,55,56.7,,49.2,,,
2017-11-10T20:33:00.212Z,55,56.5,,49.1,,,
2017-11-10T20:33:15.574Z,55,56.4,,49.1,,,
2017-11-10T20:33:20.208Z,55,56.2,0,49.1,,2,79
2017-11-10T20:33:30.209Z,55,61.4,,49.1,,,78
2017-11-10T20:33:40.209Z,55,65.1,,49.1,,,41
2017-11-10T20:33:50.208Z,55,64.7,,49,,,29
2017-11-10T20:34:00.208Z,55,62.8,,49,,,
2017-11-10T20:34:10.208Z,55,61.8,,49,,,
2017-11-10T20:34:20.208Z,55,60.7,,49,,,
2017-11-10T20:34:30.207Z,55,60.3,,48.9,,,
2017-11-10T20:34:40.209Z,55,60.5,,48.9,,,
2017-11-10T20:34:50.209Z,55,60.9,,48.9,,,
2017-11-10T20:35:00.209Z,55,61,,49,,,
2017-11-10T20:35:10.209Z,55,,,49,,,
2017-11-10T20:35:20.213Z,55,61.2,,49,,,30
2017-11-10T20:35:30.208Z,55,61.5,,49.1,,,32
2017-11-10T20:35:40.208Z,55,62,,49.1,,,35
2017-11-10T20:35:50.208Z,55,63,,49.2,,,39
2017-11-10T20:36:00.208Z,55,63.1,,49.2,,,
2017-11-10T20:36:10.208Z,55,64,,49.3,,,41
2017-11-10T20:36:20.208Z,55,64.5,,49.3,,,43
2017-11-10T20:36:30.208Z,55,65.1,,49.4,,,45
2017-11-10T20:36:40.208Z,55,66,,49.4,,,47
2017-11-10T20:36:50.208Z,55,66.4,,49.5,,,48
2017-11-10T20:37:00.208Z,55,67.1,,49.7,,,50
2017-11-10T20:37:10.208Z,55,68.1,,49.8,,,52
2017-11-10T20:37:20.208Z,55,68.3,,49.9,,,
2017-11-10T20:37:30.209Z,55,69,,50,,,53
2017-11-10T20:37:40.208Z,55,69.4,,50.1,,,54
2017-11-10T20:37:50.211Z,55,70,,50.2,,,55
2017-11-10T20:38:00.208Z,55,70.5,,50.3,,,56
2017-11-10T20:38:10.208Z,55,71.1,,50.4,,,57
2017-11-10T20:38:20.225Z,55,71.6,,50.7,,,
2017-11-10T20:38:30.208Z,55,72.2,,50.8,,,58
2017-11-10T20:38:40.211Z,55,72.6,,50.9,,,
2017-11-10T20:38:50.210Z,55,73.1,,51.1,,,58
2017-11-10T20:39:10.214Z,55,74.1,,51.4,,,59
2017-11-10T20:39:20.209Z,55,74.5,,51.7,,,
2017-11-10T20:39:30.218Z,55,75,,51.8,,,
2017-11-10T20:39:40.209Z,55,75.4,,52,,,
2017-11-10T20:39:50.209Z,55,75.6,,52.2,,,57
2017-11-10T20:40:00.209Z,55,75.9,,52.3,,,54
2017-11-10T20:40:10.212Z,55,75.9,,52.6,,,49
2017-11-10T20:40:21.209Z,55,75.7,,52.8,,,47
2017-11-10T20:40:30.208Z,55,75.6,,53,,,44
2017-11-10T20:40:40.209Z,55,75.3,,53.2,,,43
2017-11-10T20:40:50.211Z,55,75.1,,53.3,,,42
2017-11-10T20:41:00.212Z,55,,,53.6,,,41
2017-11-10T20:41:10.208Z,55,75.3,,53.8,,,40
2017-11-10T20:41:20.212Z,55,,,53.9,,,39
2017-11-10T20:41:30.209Z,55,,,54.1,,,38
2017-11-10T20:41:40.209Z,55,,,54.2,,,37
2017-11-10T20:41:50.210Z,55,,,54.3,,,36
2017-11-10T20:42:00.209Z,55,75.1,,54.6,,,35
2017-11-10T20:42:10.209Z,55,,,54.7,,,
2017-11-10T20:42:20.210Z,55,75.3,,54.8,,,34
2017-11-10T20:42:30.209Z,55,,,54.9,,,33
2017-11-10T20:42:40.209Z,55,75.1,,55,,,32
2017-11-10T20:42:50.210Z,55,,,55.1,,,
2017-11-10T20:43:00.209Z,55,75,,55.2,,,31
2017-11-10T20:43:10.209Z,55,,,55.3,,,
2017-11-10T20:43:20.210Z,55,75.1,,55.5,,,
2017-11-10T20:43:30.209Z,55,,,55.6,,,
2017-11-10T20:43:40.209Z,55,,,55.7,,,
2017-11-10T20:43:50.209Z,55,,,55.8,,,30
2017-11-10T20:44:00.211Z,55,75,,55.9,,,
2017-11-10T20:44:10.209Z,55,75.1,,56,,,
2017-11-10T20:44:20.210Z,55,,,56.1,,,29
2017-11-10T20:44:30.209Z,55,75,,56.2,,,
2017-11-10T20:44:40.210Z,55,,,56.2,,,
2017-11-10T20:44:50.210Z,55,,,56.4,,,
2017-11-10T20:45:00.209Z,55,,,56.5,,,
2017-11-10T20:45:10.209Z,55,75.1,,56.6,,,
2017-11-10T20:45:20.211Z,55,,,56.7,,,
2017-11-10T20:45:30.209Z,55,,,56.7,,,
2017-11-10T20:45:40.212Z,55,,,56.8,,,
2017-11-10T20:45:50.209Z,55,75.3,,56.9,,,
2017-11-10T20:46:00.209Z,55,,,57,,,
2017-11-10T20:46:10.211Z,55,,,57,,,
2017-11-10T20:46:20.210Z,55,75.4,,57.2,,,
2017-11-10T20:46:30.210Z,55,,,57.2,,,
2017-11-10T20:46:40.213Z,55,,,57.3,,,
2017-11-10T20:46:50.211Z,55,,,57.4,,,
2017-11-10T20:47:00.209Z,55,75.6,,57.5,,,
2017-11-10T20:47:10.369Z,55,,,57.5,,,
2017-11-10T20:47:20.210Z,55,,,57.6,,,
2017-11-10T20:47:30.209Z,55,,,57.6,,,
2017-11-10T20:47:40.217Z,55,,,57.7,,,
2017-11-10T20:47:50.210Z,55,75.7,,57.8,,,
2017-11-10T20:48:00.210Z,55,,,57.8,,,
2017-11-10T20:48:10.209Z,55,,,58,,,
2017-11-10T20:48:20.210Z,55,,,58,,,
2017-11-10T20:48:30.210Z,55,75.9,,58.1,,,
2017-11-10T20:48:40.210Z,55,,,58.2,,,
2017-11-10T20:48:55.230Z,55,,,58.2,,,
2017-11-10T20:49:00.210Z,55,,,58.3,,,
2017-11-10T20:49:10.209Z,55,76,,58.3,,,
